,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TIMP3,0.06821536962659837,0.005688660229868449,0.030136480257645502,0.030500154638935743,-0.05809375155477946,-0.0564544100079206,-0.03552695019470312,-0.007228784440385632,0.02533685844241572,0.009261543693318412,0.01370339491012752,-0.08229564805687517,0.04516126181005276,0.03728363622216309,0.00014439779937462682,0.10111909680046852,-0.08260909965800077,-0.038030709390023065,0.028654854495437403,-0.027902432534744157,0.008576662498711063
PIGF,-0.02280482880203635,-0.015910042030205535,-0.006945418260746405,-0.0017434283818167694,0.11023221922368122,0.01676518905411784,0.0009137342123016403,0.001144452026062569,0.010160158209970052,0.06819592690194669,0.04871230035155971,0.08108952857797717,-0.10875028367391712,0.09943970878005123,0.05832668193527977,-0.007998031185790875,-0.01771373315711229,0.1257876616921754,0.044565743395360326,0.00042259019428207863,-0.052777685493881246
CRH,,0.004220924276936427,-0.0193911141880857,0.05776780146439204,-0.02665422343019047,-0.021615172583487885,0.01814649410348875,-0.027736467614684884,0.041183182194039714,,-0.00040792592154147557,,,0.007867902201995264,0.029492764101905183,0.053200830621641,-0.0162317168889393,-0.012570133641065736,0.03906188896183456,0.0071313653029184,0.09290255632582935
BDNF,-0.06551911396343037,0.01858500595119378,-0.01734649336892393,-0.05150298273736122,-0.05811042094106373,0.035575941686728826,0.036419492939102314,-0.024938183087202515,0.011490292289125154,-0.02150393619753856,-0.015104875195513555,0.14306824502742196,,0.006651618338850344,0.028474677333213863,0.07457026835486105,0.10843652246226798,-0.0351905511989911,0.040638427808738734,0.012578370178710543,-0.005872309900850093
CCL5,-0.03205458984391371,0.04108736737117187,-9.700513318049717e-05,-0.004521890024682234,0.006244344257062187,-0.03157444726284123,-0.0029752806828980587,0.016597207093520867,-0.05512424682129029,-0.04968584581689132,-0.018194410879471642,0.0025723641895104526,-0.09434701889542203,-0.0070476882121184746,0.09057994291372498,0.04037444362179976,-0.0004656229789847201,0.06950858092600833,-0.0042832380647561345,0.005760135216857497,
GAD1,0.0007942292654628372,-0.00992234163457642,0.0039180078819267775,0.025888628211979337,-0.058584308388575465,-0.006298169908733486,0.030194110027097862,0.007075988714242058,-0.08117556827261581,-0.020885166862284216,-0.02261684947184032,0.05670135281859914,0.00029068883729705726,0.07862470214389805,0.1499631620275756,0.008665050474727098,0.013185927295435794,0.07126097610802573,-0.0032763264933608495,0.012015565145972169,0.029248511703007317
COL14A1,-0.02744826175108251,0.012931827631495942,0.02969105335413018,-0.00655648838679383,0.014880800923541236,0.035584580703384876,0.0551519645490135,0.050263151529901115,0.08261976713867222,0.02022320191060829,0.014064006443889554,-0.0393232154698232,0.02557290588773268,-0.030237529097869035,-0.01484446655569399,0.09548855482140373,-0.07705585509801344,,0.02533477049451672,0.04993287757269554,
HLA-A,0.09905609133954928,0.028305537284819934,0.006232542987791178,0.011602720456052052,0.03605006729090749,-0.016863079951424262,0.001028114382622322,0.006122530932726936,0.07973968303367092,0.061502647241639286,-0.01986811792262015,0.0170023150490502,0.14817062888643162,0.0002509402890244331,-0.08088620725251267,0.06931205147876195,0.05121117598033269,0.13123675766315523,-0.04065313006158519,-0.010328832585776684,-0.021854968092071724
CD5L,,-0.006027613345134706,0.02057806307832518,,,,,,-0.03609597343748748,,,,,,,,,,,,
FGF18,,0.010258743667320411,,-0.00506577266336636,-0.004833084796512659,0.13232740218831962,-0.01084908528770387,,,-0.014475353694506064,,,,-0.009813905259255995,0.04783474210680351,,0.008788011845377378,,0.018986770293583307,0.0875831867639436,
ADM,-0.07431384849447178,0.003056323904775182,-0.012142591119726669,-0.030142436223532566,-0.05773083168545449,0.09851569032329471,-0.050407645168516695,-0.00027073800564431625,0.03791181737086754,0.019443723998730875,0.01787259372089489,-0.000856464819698143,0.07168159688637375,0.01081924007865899,-0.06871552826818358,0.043791985737716456,0.060040551851158815,-0.08682983344727178,-0.05665096191356738,0.10131587135455587,0.017938924780269223
CCL15,,0.01983175562746042,,,,,,0.027545478388658416,,,,,,,,,,,0.048204300313143315,,
GNAI2,0.07706170874044936,0.06449691358636488,-0.01856685558324756,-0.014260122763923081,0.04058860365745405,0.02045616549463181,-0.016616675646181526,-0.009655897177788308,0.13040038474668572,0.0642758581407595,0.016431868379912336,-0.03981841829804489,-0.007615184531400433,-0.016858872248561384,0.050030642171589555,0.013422965567309436,0.013536191218046752,-0.04956686447233429,-0.009932373891126452,0.07932733782133058,0.11592481534016912
HDC,,,,,,,,0.012236502053022529,,,,,-0.04717202455320567,,,,,,-0.005620573561469276,0.0203167346576684,
COL11A1,,-0.007567690862679942,-0.004267823196319275,-0.04182400723868035,0.020658750649832965,0.03969277356677198,0.03361938662598588,-0.04791292632697561,0.01937747978158844,0.02152968081928956,-0.031949323596440975,0.0068293835583380326,,0.08012141225284582,0.0788986245823319,0.041087904876079384,-0.0027875590435695657,,0.09068602936374008,0.005714437189820391,-0.0038764697025315304
NUCB2,0.031954398138217655,0.0052651737822929185,-0.07862487807081796,0.009394877297692289,0.03448441720713487,0.07220651018877187,-0.024796127320751846,-0.014895694805949475,-0.01119202399859968,0.0298744327633254,0.006792488501152671,-0.015907627673390504,0.07577127350561531,0.004254722883460037,-0.04789602419616252,0.02346818256755866,0.023725554274989423,0.029355818684443754,0.009443325117157461,-0.0028849669748148045,-0.08049666255920164
FGF16,,,,,,,,,,,,,,,,,,,,0.003008377870625933,
CXCL1,0.0746718060236258,-0.0042814318474282236,-0.020802028171022002,0.006892884459411545,-0.007940955554069646,,-0.022909684724505414,-0.013950404406488861,0.0940093907910098,0.007935366449473355,-0.01819441396417964,-0.043766927164529304,0.017624269949691868,-0.02603996775261982,-0.010200840558291987,0.010609841875418531,0.005275497732058981,-0.05834523121504187,0.016774087154576883,0.05384973412965031,0.009270422829933149
VCAN,0.056970824859343044,-0.05450377288721462,-0.03630645555214788,-0.03177306103703008,0.05042929359534437,0.04188213503111045,0.010570169503180543,0.03339607409750205,0.002795640945837045,0.07213462264867168,0.048600222762748384,-0.06947028027268845,-0.033558404223847656,0.06160656323327344,0.0733593336289817,-0.014778056362699103,0.0685729750946261,0.05243827407817722,0.015272695913208791,0.07405288652274243,-0.029870181418471295
MMP7,0.022904376557626626,0.008811357476107375,,0.0058279451290833935,,0.03110053030582233,-0.009999183696852426,-0.026949159147023068,-0.021241962883758268,-0.02869616434667367,-0.020728951609816047,-0.08342823497867922,,-0.0015187283885871074,-0.02464770468406275,,0.007234134364445611,,0.04114959736471109,0.0596021989458178,
PTPN6,0.05043478654387526,-0.0071768760521041365,-0.04231988506703415,-0.03698451661188172,0.04009093678423808,0.023700952045778833,-0.017223044870757806,-0.050632295586194496,0.06872015860317857,-0.02618972476033319,0.0031179955170286713,0.00016185494084006478,-0.06972045515899193,-0.078360514048822,0.11206021603537293,0.09609143210861344,0.028694651563762823,0.029382959932166493,-0.01839299711450822,0.01329244204942473,-0.048012266729650956
PTGS2,0.041739273105788795,0.05999882712572766,-0.018564718947753727,0.004009290926955695,0.03132681198967584,-0.029594995201715,0.10702930991914508,-0.029751958926788745,-0.015059202576791211,0.06477873354425347,0.023966081237475907,0.017778676799653247,0.002356069878445133,-0.03281587037617931,-0.05216305211055674,-0.017353414134158595,-0.02738108329369805,0.03495675899794238,0.020076839497142552,0.04612900926143836,0.06874036293351982
XCL1,,0.03461885312446117,,0.005568303756307357,0.1690680630986555,,-0.016423285087894573,,-0.027863411296150626,-0.025996205990469864,,,,,,,,,,0.12034862064582791,
CD58,0.05792114523818984,0.051719436352296214,0.00230968336901452,0.03202650542142773,0.014637787297095185,0.05650857805704852,-0.02563307841309077,-0.005223261508734219,0.04906613922056219,0.021531132739258795,-0.02560173975920668,-0.01288046852215067,0.02516015428019538,0.1340945478059136,0.1513257886111795,0.04430601794844012,0.025402474880599244,-0.0027891096425649298,-0.004733172919516665,0.03303959347588127,-0.07063476504407644
TNFSF14,-0.04929598436139307,0.011573450461769197,-0.021695829584621632,-0.0010022833033777514,-0.010384728733494305,,-0.015451814257947515,0.00776579434157294,0.06218070806219363,,,0.023504363558973684,,-0.04534641322359599,-0.04338293804940193,0.04682741168649513,-0.0023411348160470124,0.06191513913075784,0.014028913823679217,0.03095928167734719,-0.04752681453905247
CNTN4,0.043970961425204916,0.05005798764536753,-0.016983426188703462,0.02411193463664282,-0.023688854877920388,0.0112874429219496,0.04431510526664141,0.032123244322225034,-0.012331783393238158,,-0.01664541324131739,,,-0.022462501390028426,0.04852284907930294,-0.007449246115023376,-0.02867224624391056,-0.0009577143273851268,0.02209025177306788,-0.031725961656261084,-0.046674721959360836
NTF4,,,,-0.026874080785452868,,,,,,,,,,,,,,,,,
INSL3,,0.01349819258848333,,0.010366842691621851,,,-0.011530110473412637,,,,,,,0.032716140246904134,0.049969486100289104,,-0.02062851546735449,,-0.020158475129776893,,
BTLA,,,,0.008241293468482751,-0.0035420462884798378,,,-0.01740070743220799,,,,,,,,,,,-0.03200672238687519,,
MFNG,0.05113852201963876,0.0028257185924438818,0.03286490434088342,0.02263686836024471,-0.0009433473698777837,0.07571284233186455,0.034431020385104365,-0.005461159308081447,0.0836796701307095,0.06429431430721091,-0.05576322322158272,-0.04444246272688015,-0.0019015768745242875,0.040173419119611156,0.10018824020954849,0.03581738883123796,-0.03721577975884901,0.053594652446811664,0.02640728725186251,0.03009805811143799,-0.028880232062205812
ICAM1,-0.024698878323958725,0.038077053735,0.011716979969473932,0.006171110557185772,-0.025812231197660865,-0.0189146399133477,-0.0025413443533126505,0.019881081673787694,0.030869975232951423,0.08290532417271858,0.0383875987644176,0.07114719004149703,0.018387449499421685,0.011721658170515417,0.025552073363896664,0.08706503553966487,-0.0008440737945531123,-0.09477537528619762,0.032978740445548944,0.06187252065983438,-0.008447563561562805
PROS1,-0.008819479084634504,-0.02482296383191102,0.04614473649664175,-0.02336129035024455,0.012872369992979851,0.033929594238451814,0.010402549311426633,0.017096797081010046,0.03846075580085175,0.03773027484849917,-0.0070020272250924005,-0.02366315537477856,0.059472081218814844,0.06524076680826647,0.02000960384470976,0.07173323038331231,-0.10355564674405768,0.015717980211874892,0.04074264634572087,0.059154453388790336,-0.02535257921983266
CLCF1,0.06567132476712009,0.016831509912119423,0.010315062436967908,0.052844648745228526,0.007046783881700329,0.12475043943711615,-0.03672357160172963,-0.005863778679781357,0.02915253489925655,0.03597315172406269,0.05385742972762203,-0.013156257949889765,0.03462430969884883,0.020822323321399692,0.1144810327977917,0.058225132449245924,-0.02939064282900776,-0.0576962564566181,-0.029096462642505764,0.1292962150325486,
PSAP,-0.062347348818781935,0.047340662267513434,0.050990417854748865,0.03858672541353903,-0.039290432605543074,-0.058525689627116496,0.05172136900076583,0.0107337842331171,0.04868277620811944,-0.0040232319695877265,-0.05847113221105592,0.09099876412878304,0.12043462717744643,0.05376694965595574,0.023837600397615514,0.07841038188072123,-0.04391863672305651,0.08467910599777262,0.02933895767551939,-0.07161781940916896,-0.027695383122670666
EFEMP1,0.019240724079926486,0.0014409610518690574,0.0018363192253225862,-0.07240369255778857,-0.013849396022420055,-0.025022873747355085,0.053724055494147806,0.027579974269917717,0.12916935330089913,-0.041240875738089704,-0.017686003447549357,-0.010559275616302216,0.1251204120461567,0.08426159440156697,0.08810087276424224,0.08592838276420266,0.00922025152025857,0.04812051510341549,0.04069024001276136,0.09360150810834121,0.04182088313038708
C1QTNF1,-0.03153854689897393,0.05026869964650942,0.012371239467117623,0.021538994800792115,-0.015375086416740326,0.012737872822051022,0.06667611219383697,-0.01061209799179591,-0.019334190676938822,0.001049290813035589,0.011422359329263766,0.05815669871556727,0.07026032464721685,0.057518333812450986,-0.04366943200844175,0.1346903805838393,0.031096965132642256,0.1375324918848914,0.03923716389640584,0.09152976002346389,0.1070364806188927
ALB,-0.051193357005339134,-0.009881194993167341,0.0072175559633357875,0.08534734033193739,-0.013333155032336225,0.09187880337244883,-0.012587856470114003,-0.01547611524178478,0.042121586802072196,-0.013196853513617445,-0.02901591375692246,0.0037948771809380596,0.004022737752285709,0.0808065760346197,0.026517003788439682,-0.04776879687339029,-0.016222271663356717,-0.01619614823499012,-0.015566647911933622,-0.011548110530258107,0.02757716957146037
CCL13,,,,,,,,,,-0.0251518626899272,,,,-0.0469651596829328,,,0.03070409016601179,,,,
EFNA3,-0.03140129155458455,0.052176962900681766,-0.02561154875021903,0.0390437479748072,-0.007539072849756973,-0.004503287417809609,0.015500117160945834,0.04861745117740081,-0.07617882508229867,-0.043385374011595174,0.04093556350855548,0.019920620278610482,0.09004397888918851,0.058187018205245716,0.05008596041503503,0.003751790388562474,0.06264565877917483,-0.014384006141650542,0.03570944874046889,0.10804733380190548,-0.0072452430577456895
DRAXIN,0.05567573672220224,-0.00809202775477587,-0.050667250222834234,-0.06307371814738187,-0.05630871929121198,0.06284543318348977,-0.04208684022311298,-0.01242656109774906,-0.029079841378600146,-0.03765608484834187,-0.011627314509092119,0.0005378697470608824,-0.058341161255263216,0.04204223065951288,-0.048553508209543995,0.08925857829644658,0.0257995789322132,-0.08332948790321655,0.002904563457952686,0.02478267718519901,0.01630922924223642
RAET1L,,0.023002881262193086,,,,,,-0.014883603528589626,,,,,,,0.02040988227405425,,-0.024526395080461935,,,,
NPTX2,0.07461255765391041,0.06033096814052808,0.06438508545251842,0.0018533368398586732,-0.008226166205153266,-0.05586183240587835,0.023451654117336455,-0.02731632148797254,0.06128850221129372,-0.030390402751660803,-0.029663307569322398,-0.005939142440077976,,-0.015686834110473412,0.1917261498941294,-0.009153293616611699,-0.030197328044462228,-0.020422826960512112,-0.0016464119902685945,-0.0006444971023966546,0.10191136245859228
FGF11,0.046560872823886004,-0.007797053109519852,0.050923312103798093,-0.006995465623960751,-0.015314406044703868,0.041245349694903184,-0.027910870205788387,0.002909698348154988,0.04674875458461509,0.04954903258757813,-0.0012391195682728534,0.010336801800782749,0.06717446481952319,0.013096606976102166,0.010759569215953219,-0.06091454327897462,0.07281918360654967,0.008315004328775138,0.03727725363364463,0.052274569366673546,-0.02285223221485502
CD59,0.06091149790231907,0.02203573443662516,0.0029453189924406407,-0.04064407725922535,-0.03294595635304949,-0.015493661929683248,0.058910080109009624,0.024181132904510898,-0.03114397697096175,0.01949328869507979,-0.06841598334840773,-0.005927265191505023,-0.0019902168624873653,0.054997900332549365,0.017097318946851035,0.08516489396367989,-0.050084887124147284,0.002297485388596247,-0.018838753340623477,-0.026610260952471956,0.028886885133103796
COL9A2,0.07303320419842341,0.00931182988189733,-0.02250510810824291,0.01320503280650465,0.054482174062652856,0.05716129297683554,0.01779726565771359,-0.03848951352712845,-0.0027252486829041625,0.020202754017120888,0.008743642115667897,0.11548453165667745,0.0007626612756332911,0.027516001055455038,0.16188219164864642,0.017060263983110252,-0.02823313783876086,0.06433225812067413,0.08741130538556571,0.031972260691462064,0.033900512866031594
DLL3,-0.010491778150780397,0.02861749319009072,-0.008173623025628494,0.03382896501996402,-0.0002454835792104385,0.038300933172233514,0.00572891968108962,0.03538338290798042,-0.020835901046551468,0.07164378337060548,0.0013088940871967432,-0.013842056423070834,-0.04889161204251089,0.06793840257718502,0.14300564591537204,-0.038223367798681906,-0.014347251387983411,0.03209333653595965,-0.01855957822980914,-0.01373748779720307,0.017851276656141692
FGF5,,,,,,,,,-0.020429509612643754,-0.004522986380753307,,,,,,,,,-0.021904295467827455,0.028822686813993293,
LIN7C,-0.013036821149671961,0.0021937735128885754,-0.01400590820977073,-0.018164664506030496,0.022431666988712733,-0.02496818846814998,-0.007690011013602182,0.0501558662282404,0.00995397186260866,0.09359972932161136,-0.014673276870223028,-0.0583922957728296,0.015857311874358633,-0.03812569795017749,0.049691853410266315,-0.006658225394676932,0.023990822340188834,0.029343168309736458,0.07798253304010908,0.0033886733357428754,0.03346833689350961
GDF7,0.06617752149699883,0.03056840174221666,0.03485624837319518,0.032724427687194996,,0.005179228862741097,-0.03284679760043045,-0.013625873701269194,-0.009891128870916567,,,,,,0.0022507829666810223,-0.006050390814136278,0.0034976730578743956,,0.024949394829242667,-0.02451104503884188,
PSPN,-0.09574280363932011,-0.03432325229659863,-0.011440892696076477,0.043848536826270025,0.0875824770000687,-0.00875282756660025,0.006780125753187857,-0.04513812954636208,0.07108625873483208,0.011664872549299661,-0.028249812519444126,0.067665401122721,0.12462552904815835,0.015172408820203298,0.06406751451963025,0.07377999720009351,0.011184668411751371,0.009783115952112809,0.011996585771993815,0.023405402031890735,0.009470534141932616
ANGPT1,0.07566838924606692,-0.04160354982480278,-0.019013448395468834,-0.025759779670217472,-0.00940513862437303,-0.02669866943491072,-0.013076740209596127,-0.026917760506090384,0.049354210789974116,-0.016955313736108053,-0.02125489938777754,-0.03058269827099977,-0.039043372320632,0.0139989965045928,0.00981625204730825,0.02516461352176443,0.008501302055928235,0.05225208476649943,0.06931332840595487,-0.01745979417052706,0.05601070440219509
PNOC,-0.06888134177494905,0.060805696920550024,0.0620122926938438,0.05259440980847805,-0.020906464567330554,0.0036199628616277006,0.06349654224076393,0.015200714654081193,0.031557399073576,-0.013196853513617445,0.025315010581855275,,,,-0.002573564651631596,,-0.03791213617426238,-0.0062719479157308956,0.027816931362401494,0.05689894272835317,-0.008709488762630483
L1CAM,-0.035069995263571734,0.038333178958328475,0.000938345657995272,-0.03539007491448905,0.04516737172632621,0.011740852503200299,0.02364279479307915,0.003937296933361098,-0.02750484263234629,-0.012444007839921197,-0.026302957749241945,-0.027771172030157824,0.03788426405259731,0.017833011658130747,-0.04625892010142799,-0.0031650446206672564,0.11767195063295158,0.004800576426115982,0.0636787423275384,-0.05038248381788992,0.03021858406924947
APOA1,0.009885106226228593,-0.0027546446790182593,0.02502666137174657,0.05751448720506358,-0.012999334182335969,0.02726324812358364,-0.015014209589718408,0.07964593546639537,-0.034983917209909725,-0.030748107439456423,0.0026574933833781542,-0.03889803501854098,-0.03693194368742984,0.07442500546283783,0.1081109695358662,0.009867649424854021,-0.055561642786122516,,0.00017825200233102017,0.0411263430301459,-0.010291724395994958
PSEN1,-0.09129843861003656,-0.012973395496384186,0.006867636171149012,-0.0371538773838927,0.013578169251120806,0.008274365513488575,-0.015413267697837083,0.041078522273891624,0.023942336950242067,0.08430902678202631,0.06960909183189433,0.09146364052994586,-0.03738658461986175,-0.0015464199240080316,0.0743032728754749,0.011670458418339132,0.029729737994765616,-0.0025790011944538623,0.007864277753171691,0.019443427892957554,0.02498673506964415
CALM2,0.02129212456006794,-0.046644638557948835,0.05977382050092538,0.01969437040169947,-0.012572948612890999,-0.01941874877326485,0.03138964323123169,-0.018738488837015243,-0.11636713259697248,0.006518490534026885,-0.020303944054451507,-0.101981250783311,-0.003979099643273878,0.10590043278102289,0.06991773926997362,-0.05104578814986764,0.05222505170755564,0.08078314722280665,-0.04909819576431591,-0.038405860558954424,0.029694770691248082
CLEC2B,-0.02457533416092301,0.020966243412213755,-0.004209407464445114,0.027456258936054273,-0.003196941329749265,0.01754850711116661,-0.03352308234669385,-0.03427167298792659,-0.024266570269357128,-0.053449798076186786,0.024143085465424877,-0.02244315748044072,-0.017214394580080842,0.039744568711456846,-0.0655381303883162,0.01776086396733697,0.050603038753482266,0.012825004557062838,0.0053495750796131,0.002719043059159516,-0.07436039488197994
NTNG1,0.015354852888392601,-0.010701133554927836,0.02603064494046965,0.027705875745399622,0.03106113941569428,0.06286880764433485,-0.01701677855035168,-0.0469613877720228,0.012013276814134315,-0.021625832570589542,0.018693065066069908,-0.00602893291958968,-0.036591615873720715,0.05025665028936783,0.16178683300160723,0.02587485818063753,0.05557632351579745,0.03504383562529415,0.08037675686643636,0.08403880549408736,-0.013579841790416766
LRIG1,0.06867151455500625,0.005749166317823049,-0.009948662877747452,-0.050554742955924666,0.09760810199837594,-0.0295977764094091,-0.009878455518719005,0.008773119271236682,0.09567522064292458,0.051264157673601485,-0.015769943317640724,0.04752517878272432,-0.06685615665259613,0.10395333935209279,0.1389134841495009,0.11760328111253308,-0.030493523283527443,-0.00519975617921385,-0.00787219212827378,-0.018983829969000405,0.04981662201081812
CPAMD8,,-0.02965734096770647,,-0.010366832586671825,0.07312503250945644,0.03000732354268697,-0.012789554654217928,-0.01375511239505761,0.10302917366703071,,-0.024770993949025003,,0.12121983450350246,,0.06062215160747429,-0.054197349136881325,,-0.014031102311792075,-0.022992964094240197,-0.020773811665320167,-0.0509783538151974
GHRL,,0.0033642102356541545,0.0053396923429894425,0.02785409015033448,0.028122927875239,0.083855288810914,0.0032318077986490962,-0.01242656109774906,-0.022784744639470625,,-0.01711679729376432,0.004970175007807332,-0.0752185666535527,,,-0.02146145146196799,-0.03459124685365545,,-0.04761222229250655,-0.04436532536242854,
NPY,-0.00032728302020178034,-0.014077704070731122,0.05288341876822787,-0.06289627935942878,0.05167804717012561,-0.0516959851742254,0.013264635132299541,-0.010148001045198725,-0.04084769950685443,,0.005426335043264127,0.06680939452998698,,0.006170130637997139,0.05968369238733906,0.014215895953669894,0.04829255024182486,0.014926331234929171,-0.0026139625247277335,-0.05488212914379442,0.018991311251125197
MMP2,0.09067711699351531,-0.011000644164132725,0.00840690443487933,-0.021271671174107974,0.03805485630825819,0.04578730780696583,0.016616581265772423,0.002239493266739789,0.08343219485324753,-0.011737226429113743,0.0013329898602600133,0.04814483370419409,0.09195377090115854,0.03685199741057885,0.025359737594216017,0.06868918004995642,0.08785892088636318,-0.02677039332057635,0.005406288273042043,-0.012422910706932416,-0.0607505640266428
LHB,,,,-0.020114747867486103,,,,,,,,,,,,,,,,,
PPY,,0.005916069415137969,,-0.02618925067636454,,,-0.00934708373618959,,,-0.012206501021784513,,,,0.038057445236156305,-0.05981551523947742,,0.04949498731435753,,-0.03954907945313394,-0.007364420893026786,
ALKAL2,-0.04727594361091874,0.03841683345839143,-0.014628086813321518,-0.005237153571107552,,0.0937789541904574,-0.010294845449744456,-0.01590010783925839,0.0721881683160405,-0.018641156027922053,0.059300172224728546,0.018236255054950426,,0.04999500387162422,0.03194971647219411,0.011285620911256497,0.022129303713512846,,0.020177752675288627,0.048447204733141604,0.054423610957105004
CSF1,-0.014895681459236688,-0.010636898085038359,0.05292957313450876,-0.019079358925662405,-0.01541376634592257,0.071092289811769,0.004177992949013946,-0.018244105166134467,0.04825332036998224,-0.008998247851764674,0.009400752228807634,0.10140869579671635,-0.007217923210954702,0.08313468619403902,-0.05873074608172594,0.0355046098890828,0.03564252398231032,-0.11429621269500502,0.04283527015467942,0.11814587912573216,-0.047712219620671466
SEMA4C,-0.06527717970677706,-0.029868115145803533,0.06342411734002058,-0.0014215114291390174,-0.002390424451443523,0.09949335269514713,-0.03659818240140406,0.012522638776769169,-0.09212763431140125,0.1436993464778517,0.02794880367060472,0.0008941722782969839,0.14921719106006884,0.07109952615389845,0.09024044305290234,0.0492794580698267,-0.0017960375179608017,-0.019237808948153325,0.0032876245670650523,0.03341431259288452,0.026890814424575454
BMP8A,,,,,,,,,,,,,,,,,,,-0.029709660539073042,,
ICAM2,-0.020639075422985365,-0.029258423374806657,-0.00648563305396829,0.01971518382812063,0.0042324873372159245,-0.03363849914607231,0.006346633728131027,-0.03467496782902347,0.0493953468176006,-0.029925519751081178,-0.0017420662036705548,0.09553025076700739,0.06518303759475859,0.009175005651512616,0.13661947491420795,0.01611782816215103,-0.00548121970582064,-0.04250223581667749,0.04004406549179037,-0.07626986095634707,0.03276645253712334
SYTL3,-5.699399886655895e-06,0.057326946819917075,0.08979605223597252,0.011848208333915216,-0.04977996273168403,0.018313112177187906,-0.008691366607667242,-0.006814150118180499,0.049655852564306595,0.05382736244424276,0.06547394091700477,0.0018544580439517106,-0.013491211033166764,0.06162467985501281,0.09427552228196565,0.03205884644364242,0.0009003393680260389,-0.0488118958920513,-0.010802185793973827,0.007916992337909004,
IL1A,-0.013194609702942313,0.060696543590006084,0.04116906423287044,0.03401057779863162,0.098412285345668,0.050480009312059794,-0.023110287582725167,-0.003050732871752727,-0.02889260549149227,,-0.02577701011477722,0.047989977795814584,0.020997336283415872,-0.009518822654100175,0.05786438726250476,0.04097042413206514,0.006353135025757405,-0.05529692434730378,0.025028730137727155,0.15622110016890034,-0.026117016871103762
HLA-G,0.06552700936219936,-0.016682706517597484,,-0.021245066189443773,,-0.019608109160797044,,,,,,-0.030178114519532343,0.07827530482208457,0.06680021155427046,0.06995262061623804,,0.003894802374099452,,,,
PGF,-0.0816739110009767,0.017071159418078546,-0.018502935539072316,-0.013546432656268698,-0.016109939242249974,0.039069331201920125,-0.022219030653562382,-0.022469405067208334,0.019055482413283042,-0.03622446383318361,-0.0029256440205574384,-0.004538217808931127,0.02215160041421772,0.003436191709543083,0.09443561004436465,0.0037567432244303106,0.0011643180989098637,0.03965551594236806,-0.0074856077202102985,-0.017844342829847117,-0.009987587218723662
LGALS8,-0.038143832313750944,0.024994261033496955,0.013756621402623504,-0.010997611527690214,-0.01874873766332692,-0.018320767567611865,0.03263105799302199,0.009086473299742484,0.040718357460901196,0.05113401157789975,-0.018410051336179373,-0.05193187493421453,0.014404022018201644,0.032315262102316875,0.04379569519518784,-0.043388311524752816,0.01870878290650527,0.01342080447798165,-0.03159398453203427,0.07234301533687842,0.07004851028569718
DKK3,-0.006894570158660879,0.03026380147714693,0.009762871060660948,-0.010446466073844165,0.041850798980838405,-0.04184443207028128,0.008128223752416529,0.008704026040396388,-0.043048581039968864,0.09255629771425797,-0.03049532200006431,-0.03287892720751755,0.04908434377033498,0.07956535429862865,0.1611570117996967,0.07262741612451855,-0.08477254422465684,0.12231100228690495,-0.014209701691825656,-0.09942764497949233,-0.052528560387635564
COL16A1,0.041500521128438404,-0.025375723929604736,-0.036713570222174974,-0.04565247606882009,0.02461742130361891,0.029661052220869177,0.06257566666003618,0.029463125205098657,0.03764370171482476,-0.0208902245207736,0.06593554917776158,0.09954790259602066,-0.028469400254313205,0.07877527119560418,0.13309731475755665,0.07734939977235526,0.06722335537261383,0.05280000322216166,0.026877366114444173,0.01572810728105063,0.058188191317243926
TPH1,0.07780443276050693,0.011439084013269726,,0.00811026463277616,0.018957680611006094,0.12201027530584267,0.033265992820147784,,,,-0.016140240346580025,-0.05140745857533586,-0.014016032501512005,0.040467646728383995,0.09887186742463959,0.014433815370762023,-0.032481112354326214,,0.05060582821107101,0.006336157343230724,0.025052259896296915
TNC,0.05253521759469948,0.007391164142825385,-0.033249333676512755,0.0080176292236824,0.009350189897963969,0.04818612853401722,-0.04084481682408036,0.008698337640708764,0.09965071004474381,-0.022129983416427426,0.0328199638793487,0.02025140773261019,0.15518771030189193,0.01259041601199873,-0.07604547711921185,0.12140183522323082,0.046662867090856625,-0.042525464389258257,0.02349554401451985,0.14489337263574412,-0.06449444926333184
TNFSF9,-0.03871677300150234,0.02260442782574482,0.05507395619181298,-0.0348402134757078,0.018036419971132072,0.03371931494034782,-0.010667881741751754,-0.006585643220671958,-0.011730982149278675,-0.02888817742172153,-0.0019324349382181544,,-0.0176574831938133,0.048722580765662986,-0.011952180149449734,0.03927595564129015,-0.019094459693327036,0.06203298891291128,0.0003673669878880227,-0.0005976502862171491,0.01913411812378248
C4A,,,-0.01441532387278999,-0.011145779892705618,,,-0.011080498931629375,,-0.024585432462710253,0.09331926297601995,0.07900499469860062,0.13349290204678704,,0.010272671227219296,,0.044111703580396094,-0.020621396609913925,-0.04805216297554033,0.002769014674628044,,
