,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF275,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk
LGALS8,-0.00918249657919238,-0.01790973866165619,-0.035592096642040286,-0.022587830898486344,-0.001633905897349422,-0.04530754335052634,0.03427556905026135,0.06068562129179612,0.07990413192052914,0.008619916364896937,0.08278681066404522,0.08071869667694472,0.03522606675280645,0.07762653179891064,0.05273023180782522,0.04455395156217948
DKK3,-0.04451976026921627,0.04349432231913179,0.01161420064045346,0.007620517474559804,-0.004843764627282584,0.043993301417596185,-0.02930393129620178,-0.02772905435229049,-0.01217305742950157,-0.049881440533686504,-0.019811573329351084,-0.025136065203243164,0.06774782993826413,0.036557992243115026,-0.0036724139063951645,0.00726054426121144
COL16A1,-0.00885390069656977,0.09146618770312726,0.04682788146282615,0.022580116613037153,0.01785279814892549,-0.04365757017074375,0.015543734543956805,0.02775524937304496,0.02615489714129669,0.0885339999168548,0.0035542803070980297,0.004566512044413657,0.008724502149191656,0.024972934743625518,-0.015905553567609535,0.05359205023646844
TPH1,-0.03700474304614047,0.08824772498452589,-0.020449871610471983,,-0.027598424074619866,-0.015415899572590383,-0.007910935646285921,,,-0.023130656359809706,-0.011831386903573654,,-0.047369457908347457,,0.05391785226617366,-0.03444292919639742
TNC,0.020084008611252726,0.05273051779844114,-0.0726320649978759,-0.028264993483535124,-0.01862580305588225,-0.06459855859419596,-0.002520733808641806,0.03262542272689641,-0.10820231311183881,0.0369016548129795,-0.012840292378065304,0.17759755269945784,0.03239990029944981,0.021098333061684096,0.06732842804691871,-0.013314619379546274
TNFSF9,0.028108775125731685,-0.060369146515897226,0.07280689381921542,0.012549174266340876,0.01717912175423392,-0.05625001834482364,0.04204458664939809,0.007285091647595248,0.03793551038320687,-0.020844230367424384,0.08289150568346286,0.04007610875242225,0.07310470631975993,0.04442656609016377,0.05158507012402851,0.0022766427931281046
C4A,,,,-0.011732915014595117,-0.027159516966721496,,-0.019946789718199805,-0.02521230405448019,-0.024509908730980898,0.012635054440175247,,,-0.01836569732078239,-0.01305795258256365,0.004209078299802771,
CNTN2,0.02472003120868621,0.047309917396926804,-0.03406475681338735,0.08561020896479729,0.002951569802075578,0.0012516917737057337,-0.017670989346207523,0.10437227863907822,-0.025952083095618587,0.050025539634908654,-0.019546522129906464,-0.09612805668519053,-0.059455264021935086,0.03130439539462698,0.09105616368964035,0.07124891158688407
F7,,,-0.019950390993266183,,,-0.013388752769145274,,,0.10248554232798389,,,,,,,0.08671292829987762
LUM,-0.055235369606304686,-0.06043586011712169,0.019448213980701567,-0.017298400193525878,-0.012403261939072695,0.06985596071016272,-0.03233434462172698,0.005310871933447856,0.04018874058768889,0.04089986496608019,0.04557769037192106,-0.07498822637641135,0.01197933032456661,-0.03767621036681591,-0.05211925633504403,-0.041062127273228353
IZUMO1,0.029438866982168757,,,,,,,,,,,,,,,
BTC,,,-0.018099762300870872,-0.0010048269106509853,-0.025576659159564995,,,0.0043179136694711535,,,0.06900575073533645,,0.056628742834752034,,0.10269928916131034,-0.03662855203866592
APOC1,0.07176452416565518,-0.11683315649485124,0.025676290671782794,-0.013523005470164861,-0.01059889595720866,-0.04248410972082033,0.006375970383034262,0.04928994782254486,0.033294305287560645,-0.019322030020555863,-0.020503034717591195,0.03675838150320727,0.06990089321557186,0.02490650374046666,-0.022339853794415804,0.021435874968803986
PKM,-0.049033818094167396,0.07715440238340388,-0.05795782314546565,-0.004737518363448129,-0.007326943004779777,-0.0040464566561396395,0.016930964611767553,-0.019642753301260293,-0.10281997342078465,0.09000587583659683,0.003357782801992463,0.13834742070769382,0.07678032444702577,-0.01524269077533734,0.05649491154200316,0.008996921194561625
TNF,,-0.04125138065661743,0.01753568312957008,0.02365852241669875,-0.00378145220447317,-0.02046628328900732,0.0487832897980106,0.061550408758010836,-0.03180859656723342,0.033754767335240854,0.025575236519613433,-0.06266428376039612,,,0.003271151581981692,0.051219196843255065
GNAS,0.0014693049590147331,0.03969714315339572,0.017942193666309496,-0.008408546904228993,-0.025978061730505767,0.05069101116802349,-0.0544604546867333,-0.052950257038472615,0.003099402758345752,0.053023005605963444,-0.022623742720270464,0.056569810383227496,0.07080030172337597,-0.032120510669747575,-0.050706202726966604,-0.0047022151591416
BMP8B,0.06433478169675261,0.0631973465075344,0.03825610831489952,0.04102141991681339,0.05483413054124226,-0.03055772475048827,-0.030125783756898776,-0.023919211483392017,0.0006290738787796402,0.0082123447808603,0.023711273259575685,0.05168016374077027,-5.9203277024957595e-05,0.016738781000300674,0.03823930144479521,-0.03908226079599816
LIPH,,0.038711865148003795,-0.02044986657587348,,-2.2279229057533318e-05,,-0.016082565296922587,,,,,,,,-0.027760887846997845,-0.018731746363496508
CCL28,,-0.032163997311760846,-0.02876528115649631,,,-0.02879211272857933,0.033954902480047636,0.037391470348118155,,-0.018343615292446165,,,-0.018131965915273187,,-0.0190851375777403,-0.0004612220864666351
PTPN11,0.010891201032679279,0.024073802463436572,0.0383987896120701,-0.0030361793597895098,-0.008520598305585152,-0.02697102293107735,0.016883092075330553,0.04435859382423165,0.0096073732684475,0.004928302538164847,0.01039887815989648,-0.05708102948214843,0.057168526526470885,0.0610044133582247,0.013899634015194609,-0.0019027076856503883
ADAM12,-0.02177838351350319,0.04951353000063819,-0.027399899149909236,-0.013971634236678602,-0.040727467120884916,-0.050721863737332964,0.008874730464840422,-0.010654812030996786,0.06248352271609116,0.012726462396539179,0.0085734866084755,-0.04349174083879447,0.0365798362849732,-0.058617672942295855,-0.021457784196764397,-0.0624805226717407
EPO,,-0.03386460013635872,0.07660621733411685,,0.04745213901142669,,-0.016826347175604463,,0.07855149073849275,0.03834059774051442,-0.0005810688681583745,0.00758989139313342,,,0.0008201021677929817,
EDN3,-0.027895990820066895,-0.002358139642161967,-0.014928400862470425,0.012570369371289285,-0.009989213884985818,-0.01920342309823192,-0.015700137004549187,0.00753462373581448,,-0.02336933374166608,,-0.03919137426623195,0.05545026949837337,,0.04417519580245608,0.11735361783975214
CCL22,,,,-0.014833216674534095,,,0.008389019227652244,,,,,,-0.03324955132826234,-0.02281048014829025,0.021660359815492244,
CCL2,-0.0307402170034222,0.032223963040627454,-0.03134417689832731,-0.07544861254475288,0.017181419438987513,-0.07527008484509565,0.058923893763492705,0.07691962147062129,0.053118143751533654,0.03479790505728922,-0.01537712603746067,-0.03381409750176671,-0.01460901555693043,-0.004370868385473702,0.05821062574129357,-0.056642756437261806
DSCAM,0.074523465450267,0.019274823143545488,0.03269753127773252,0.04171942724343462,0.012854852732810554,0.004642403372773261,-0.024072385026529235,-0.054013106582129156,-0.029890942488529387,0.04116314532685914,-0.032528247760425025,0.1295705135249989,-0.05973818000966629,-0.030392502511090266,0.018730922997533997,0.019414222613147413
GPHA2,,,-0.02279241541027383,,,,,,,,,,,,,
ANG,-0.009921401282054943,0.0027461394213267694,-0.04181736348133215,0.07194340625706774,-0.08214671378079645,-0.007184244241414336,-0.006530457119706845,-0.04170486108905784,-0.032162095314075045,0.014699112987038626,0.028069222966200066,0.21359471972364483,0.05836433384459136,0.1907131059289913,0.04020883520935462,0.05107683750230971
FBLN2,0.04810057863869423,-0.05668728845264472,0.028951432710027723,-0.02697464281588036,-0.008241360200070326,0.11214997742947666,-0.0021611195275164615,0.04407581315000906,0.031052997184886737,-0.023383236388658454,,-0.027733575066606952,0.00793031434288941,0.06974382825257684,-0.016221360544444736,-0.013712300467870343
VTN,,-0.04163822754234984,-0.011762809565057899,,-0.011062123991048242,-0.015415894531577323,-0.017732755944467722,,,-0.019220185642213936,0.022369115787293833,,,,-0.033098503829532486,-0.01837492291238777
VEGFA,-0.07764198072624044,-0.019562047945256386,-0.06307152359797925,-0.026392762033671566,-0.056246875245433724,-0.011676771406920418,-0.015538196126020013,0.07424429402980426,-0.0147362325839801,0.06679064702271692,-0.11610145376439288,0.1737070217377318,0.049600836400069646,0.08172619948646763,0.050862604098856054,0.021728347717137133
F10,,,,0.041046373905189046,,0.02882982544033972,-0.018449726002473393,0.06252923132484257,-0.0061407138804459305,,0.03647245452405281,,0.0014230593088240488,-0.0365483746246575,0.021337089775209435,0.04720764257271536
SERPINA1,0.003553609594587206,-0.01315877342050706,-0.019470621616699973,-0.036268107445545227,-0.018860580028695853,-0.05326453382214712,0.057472237521049706,0.03605623609068808,0.004105330915889044,0.02905541326861427,0.032356702176694674,0.013821539735655647,-0.003578189519606422,0.0022792944469675136,-0.03334622567708524,0.030481519226346482
VWF,-0.018301637010935266,0.06391826616113444,0.03767438094908953,0.027563233306495172,0.02131734298990409,0.018735152889563483,0.039955309917486526,-0.030619447228066685,0.033528797679539805,0.012792075879686032,0.06957847824181776,-0.02646183487095445,0.03742507472954831,0.059418390163388415,-0.02294554916367026,-0.0657679829197031
GDNF,,,0.011259103571700148,,0.022202812470638773,-0.02399543756512813,,,-0.06751023238147386,-0.023130657955283337,-0.019922127354637702,-0.043677691962449985,,,,
VASP,0.022637307855409163,0.00824551551440462,0.005223268087782191,0.03554065536915825,0.04125257754573072,-0.03869554022337858,0.00663552796395398,0.024219564366604853,0.032164214834198505,0.0010384817209385885,0.007046081959194453,-0.058883741701310846,0.043925865540314656,0.003938281850765656,0.01356965586805492,-0.049201444646343774
ADAM15,-0.031021987288953754,0.002627750120550151,-0.035926050535478746,0.02329170862665383,0.03129752502099356,0.004063951914690493,0.00019176145914906803,0.05696273279290606,0.045344639427883804,0.011610091132185302,0.026559075264755316,-0.003984317859049465,0.03345727166244273,0.0934948048538875,-0.013671443921416107,0.009865343949831675
WNT2,,-0.03739970973557838,-0.015653566709090933,,,0.0348023443022387,,0.039742581756180485,,-0.00573502279254814,,,,,0.1147526730130828,0.0399402402199197
CALCB,,-0.03914451983907996,,-0.006421999029001861,,-0.015625658267759805,,0.06442060103901459,,,,,,,,-0.03229799837565587
OLFM2,-0.011543407506277196,0.08219537624523368,0.08480817567353342,0.0069843087219879415,-0.006565002847448657,-0.007984840201794347,0.02494844475401054,0.08627459344783303,0.0606562062952083,0.07391538352941025,-0.005644766713631725,0.057166502766989445,0.012881538615367671,-0.01081329426626897,0.017075821198811198,0.07263523717806497
MFAP2,-0.02675105353044913,0.0012294200874869796,-0.01888775625447662,0.0074674629561567426,-0.04493090032203923,-0.038678630509585095,-0.025242232413064117,0.1461025443239384,0.035134009399798875,-0.022335841288815165,-0.013033974323415532,0.02911619594085595,0.03597669405918691,,0.009704195498773096,-0.018484958950166067
HLA-C,0.013535093356262753,0.13495556627164615,0.012499164976590017,0.00932753789555482,0.023435582127946778,-0.05657131319071698,0.030158390757196302,0.04813562906126901,-0.004992475317353583,0.016971145272961508,0.006966931502620105,-0.022268229999230754,0.05974490312614944,0.0574152129641166,0.02899315853873429,-0.07257548539761709
THBS1,-0.008066695908666911,0.03132340996483478,-0.07586993261987231,-0.02430242228418696,-0.016857061364191017,-0.03204833043046849,0.07330520037222388,0.03473322920696531,0.0645205443403676,-0.051885900325616706,0.02293786126218314,0.051912846248480124,-0.007020301943284018,0.059757414512041016,-0.02348292634828636,-0.06647326665478
HSPA4,-0.030520892105521422,-0.00749416172731486,-0.018313654256832443,0.0008626542305875775,0.01759418325814384,-0.022505473850582276,0.01710794161897515,0.04748774705057784,0.013712257566867503,-0.03444564335517581,-0.01120693109979576,-0.03662672364318114,-0.00481127879926665,0.0004680543988251243,0.0005712470470401682,-0.03156650554266
LMAN1,-0.054383427427352325,-0.01331043089710443,-0.039444037508718555,0.04573649601895637,0.011510407096779857,0.00013524834562978781,-0.0042191385297002185,-0.01226642318954158,0.04448413480018047,-0.010191525955098174,-0.10926105942314057,0.06880178657226806,0.06320127092219463,0.019694362493328683,0.0069623403311437,-0.029444708360672277
LYPD3,,,0.0685897899565738,0.08079027580358387,-0.03419627062754074,-0.019374661153197286,0.07204235083917793,0.008566023942717629,0.03221072614736396,,-0.02128688545832653,0.0999356992241353,,,0.039154340647614555,0.03506704769957084
APOE,0.010490670571634405,-0.010138583252204746,0.05710332887135194,-0.002488494551040002,-0.02776033955784242,-0.01164984833176489,-0.031514412116377656,0.08952653656598893,-0.01924176865271391,-0.024342082235934332,0.06965277579485885,0.07856879401715275,0.08239247154338583,0.12055385883364991,-0.06470500915296111,0.0034933396016971615
SOSTDC1,-0.01986354219992066,-0.02195050743140137,0.03286553386093753,,,0.005688937910931128,-0.026386941389686693,-0.03134475375342345,,0.003454073384536475,,,,,0.11925647361573746,-0.01687379312869299
ANXA1,-0.009918035738431204,0.055203753789831306,-0.013651886421108966,-0.03390622453745135,0.06075341938325869,-0.06421803993951376,0.029432426401534473,0.05284003428183475,-0.10629824965834622,0.011458435678668256,-0.0010532384278234025,0.10781408030385731,0.05485638643686809,0.058565385556076,-0.019221207245716146,0.06123266594802027
WNT2B,0.0529367588855125,0.0010232292720715574,-0.05211645708459889,0.013977081932336273,0.00013792065419991856,0.04124727450187425,-0.02056375579076387,0.0008898095837055058,0.03460036753949643,0.05472026807763557,0.037144120917742475,0.04836239178831889,-0.019377048092849115,0.07808581102133554,-0.006800092990746551,-0.0611841681219613
AMH,,0.041558633580439985,0.06453396726715666,-0.018359930053979977,-0.007715419405522538,-0.0280618202929164,-0.024254327644478265,,0.058421467617899986,0.04268331863150569,-0.04742687499410925,0.05702772799998288,0.03883207348495417,,0.0787178489342146,0.011228295655118419
GDF10,,-0.03649913854912655,-0.0236685679424961,-0.015382504847140802,,0.017614277109844666,-0.02266028998784904,-0.04602356084683874,,0.01142490890814811,0.2232122854643819,,0.020386285438020655,-0.04292870793875516,-0.05362401057239534,0.1528739674005072
EFNB3,0.054064766051728046,0.027542502940197607,0.024628885745922445,0.05473986487873622,0.04805198238603694,0.021805401810989184,-0.008734336551082935,-0.06911574721306099,-0.011582414490085992,0.006726242903737951,0.11119048694786546,0.019530722899928358,0.029170160662259068,-0.07799057858772529,0.04606243342198545,0.037525664843646465
LTB,0.01492740476935808,-0.03045930340821745,-0.040306525047215526,-0.022441307719773748,-0.02349540404580514,0.05488370067771047,0.05801557327571158,-0.028733726057814598,0.03909277108134163,-0.026722870049445124,0.040825353886229244,0.05588179386570177,-0.012261008503202612,,-0.04783937558296126,0.02221302802425452
ANGPT2,-0.04472161704074291,0.05110855784642783,-0.013440659025155862,-0.024951680749885633,0.024412409242514907,-0.008209643944046467,-0.0003961286209241408,-0.008095112301345908,0.05715303967460914,-0.010141269714561274,-0.03405301416956649,0.04219449222361223,0.03103180226966871,0.0011142580064436114,0.02792918238598857,-0.09843811417258054
NRTN,,,,,,,,,,,,-0.028633555145112295,0.014459902786094029,,,
ADAM17,-0.06604582611627545,-0.003819981332146891,-0.08645618715255757,-0.03178006389824425,-0.0633257225468414,-0.03476841028995296,0.06211675140070466,-0.0053208708297223985,0.052053552446398116,0.059853744134798464,0.052722368176953784,0.06156223097049562,-0.00463722641287325,0.020774650361141296,-0.002855945325374107,0.001886486953235597
LRPAP1,0.004470856326857028,0.046786562829787326,0.05587998237668657,0.03761286747108741,0.038437140168180645,0.05919043978012301,-0.014423893029408148,-0.004478677787736188,-0.015963795031987107,0.026783864666985804,-0.022182303038047003,-0.006377083985049502,0.0318006804497521,0.12289360359321376,-0.04051586308553137,0.07117365134762917
NID1,-0.016530801378952995,0.06217468199390007,-0.04145861597306624,0.036358355900771,-0.03573482771616958,-0.008532918562595155,0.002291335734601437,0.0730512781253447,0.10849418597331527,0.02176936964468113,0.014997803306261626,0.08447996171296573,-0.004707149141366064,0.0015436830270299333,-0.06759368699500096,-0.05004241648654228
MST1,-0.004414047863595055,0.040762622750380104,-0.018821684202219024,0.029928690050541447,0.047575072593593545,0.02394976079192007,-0.006941009210264638,0.037879516175130315,0.0068850047818576204,0.07726982913736805,0.1392452032510929,0.05589063858613416,0.016889305061480994,0.011973846262235124,0.05284258953210569,0.0746418979189884
CCL14,,,,,,,,,0.01768970053659487,,,,,,,
IL13,,,,,,,,,,0.15120730702675086,,,,,,
DCN,0.005108287145346397,-0.02841413246872965,-0.004967123674695986,-0.02106259740083901,0.020203135949338216,-0.0006720849994536904,0.04814254455608007,0.03627716783104645,0.04158399943467186,-0.012943120542692503,0.06207194936083793,-0.0010777422133221532,0.025766690802256194,-0.045715287683058006,-0.08608017753392856,-0.044368626550758135
IGFL2,,,,,,,0.007318010810052826,,,,,,,,0.0045943257597635696,
COL7A1,-0.016809982220865213,0.06686115586969353,-0.036963224626471114,0.014094418987986131,-0.032944019591022125,0.009042949199201492,-0.021245457478283672,0.00791275904011747,0.006480857689029653,-0.007879581168780467,-0.06708171218162355,0.06776709444809725,0.03882097875787795,0.07193095857527886,0.05501545788331471,0.014085266271526991
CALR,-0.010576483275904235,-0.07488392397180507,-0.029296442091231376,-0.006647727282466335,0.024034246465161356,0.006028482234408387,0.010843967009357676,0.05144425708414022,-0.08627516210590042,0.02633050516183228,-0.012853505226013922,-0.09123912648685961,0.056226895762424976,-0.0036683901698379953,-0.04675055559322245,-0.024204060521314647
PIGA,-0.021612939736227993,0.012059667865633948,0.021644602190009868,-0.021050578555092615,-0.04797908343334807,0.01702219875682032,0.006175604164331711,-0.003285780570547984,0.00810780988037481,0.02929546719095159,0.006254463237824624,0.06711403134530822,-0.010388375880860681,0.11143396815501605,0.06970238617722894,-0.0010235180252210342
CD200,-0.05029977120895937,-0.002821567287287386,0.029392192248630152,0.07750072603811554,0.023421180158106757,0.06107143198928226,0.023013756631053164,-0.026421823187587623,-0.004402401019277935,-0.002188774200925533,0.000370509259175527,0.05652385928719516,0.04103664575697881,0.03099472581646051,0.00497260323714595,0.04059511092543254
GRP,,,0.036480563767014605,-0.013056886401467384,,0.014029452971657282,-0.022003893660762924,-0.026262267271489604,,0.050243188915120085,,,-0.05965703630267311,,-0.024081869856473818,-0.03132840542317589
CDH1,-0.020208881123307987,,-0.0068731894999830906,-0.03126356800886982,-0.01797681384848487,0.040135915440593285,-0.0054559683101046514,-0.01811342745478084,,-0.038030327681297875,0.05793648390851698,0.05700158535752605,0.0018418696217874081,0.08048563616093324,-0.019498259072326878,0.021525039835689704
LPL,-0.04546409604330807,0.1290198401267599,0.012066844731764715,0.02994709496899502,0.0203071982657221,0.009725053089220824,0.008843412695204491,0.05563590323796123,0.043678331067888945,0.12970026855885736,0.132095015678621,-0.00044669334910751456,0.07832608523310024,0.009078428395813656,0.03506907080841708,0.006016701892193463
SEMA5A,-0.03663467016496777,0.10972618384677224,0.0375549321390719,-0.03922153426167151,-0.010326951916347625,-0.023238178015084553,0.05570831939763553,0.0328966990903289,0.07115599803066663,0.01952434163688255,0.04737421414114053,-0.03677964081474306,0.040781720291311864,-0.09278241800742931,-0.0047905566493967435,0.0045121360636025355
SEMA7A,-0.03239139466566547,0.011758878803798873,-0.02174127900027791,-0.00828073113608943,-0.052911633914013774,-0.04383208315067563,0.006857390357921553,0.02826919123473889,-0.026435307900056403,-0.030936031540896802,-0.003272760820970567,-0.05033553800904778,0.01734198204271062,0.05912463006153764,-0.012847646523039874,0.003205287382314658
SEMA4G,-0.011127962474326576,0.055362266416589104,0.0066132787618677314,0.09992359599245106,0.024016887946047043,0.023840543835216298,-0.00140188359545096,-0.008083823608777121,0.04106479293489807,-0.028620695461729604,-0.07099141234292083,-0.032917652926315495,-0.002811264232353799,0.034312840569734486,0.04491243731750454,-0.001635933572293221
SEMA3B,0.017252018075180023,0.12410329476270984,0.03963798434166761,-0.03164969432972796,-0.025038260364420042,-0.06084780656386554,0.021577473759106413,0.04015373826076147,-0.02485030186024575,0.032302883658640084,0.13243942729038444,-0.032534685324142165,-0.08573656694097939,0.057503009468023204,0.031687100245659856,-0.006748168627368352
RPH3A,-0.007302282940696274,0.08974751066036757,0.05608576189360439,-0.030214646966680702,0.00631077500522724,0.03661868544599817,0.0028717138398650596,-0.05870905180978741,,-0.009976178800628312,,0.02073727203004136,0.051534886550730095,-0.040358613151454066,0.012362596325642084,-0.018704546995157355
JAG2,0.03140231569879115,-0.04165367363694494,-0.023830949064067432,0.006325598308524478,-0.034655224013654916,0.03367746212950339,-0.0105035600946827,-0.019905956815739676,0.06311981587784073,0.03247800368335251,-0.050946116399933544,0.028142183371921547,0.13420640077725596,0.011053617167288508,0.014707182059248414,0.01368081446531265
CGN,0.12632949877809876,0.10848496978729967,-0.039654903940597674,-0.01777727350871151,0.0428459046648899,-0.025368300513120712,0.00910624830374426,-0.013190082717221425,,-0.01454401884793545,0.0737136334738116,0.023788838560669892,-0.03289652842655675,0.08763848193123797,-0.031707647483229,0.026283677587430037
GDF15,-0.001965034309456522,-0.02118113539000533,-0.024551079200444914,-0.020437823039283633,0.00940698242094704,-0.03531246828052733,-0.0015194354121734388,0.05137964865914079,0.09567582149870998,0.027713104340764978,-0.0046590767987285875,0.11699667657502952,0.022776170006773844,-0.055062108540790786,-0.04471433453305394,-0.009381138436597752
SEMA4F,0.03116779099443042,0.017044812691882655,-0.0552999053553987,-0.033707524110410225,0.016829260356378828,0.044511884959383,0.007559382780187611,0.008368856986716583,-0.04060108833351399,-0.0027790777870711977,0.07082562833006324,0.029458348183554577,0.0352476348772675,-0.03215773149406575,0.026194462831440488,0.01313848366971592
NXPH1,-0.06852050591434303,-0.029539203151537567,0.05923260285960628,-0.008712888363371125,0.006557048026144928,-0.045125227517399426,0.003787068816538435,-0.05065370695260922,,0.0591130326609672,0.02484374859613222,-0.0036973657678539816,0.023921538847783422,-0.0038511988572535946,0.0423060556304474,-0.016685141038144138
ARF1,-0.01440294841065494,-0.06662618092608771,0.018434588014875106,-0.001941340459210264,0.032449410193658476,0.036627337543668044,-0.023950204353597834,0.02229449039407737,0.06391788398693858,-0.0288612624098428,0.032003796454816186,0.07150733988096793,0.04066185354148392,-0.024898535334646636,-0.05863752466435826,-0.054661070668735295
DSC3,,,-0.01724884912080489,,,,,,0.04672279911295383,,,,,,-0.020295463848279627,
EBI3,0.04144395656035964,-0.03491919936985301,0.08242971401349847,-0.028731306514985074,-0.02490233928984484,-0.03848657732083541,0.03605508506610517,0.08137606124428348,-0.017443709601850155,0.004618465188955942,0.030709642297231415,-0.02906161056426903,0.014771559386318822,-0.06753457021034923,-0.01625326485378705,0.011432714867835196
TIMP1,-0.007281411098463359,-0.011325986097108894,-0.016823838787487094,0.01063072837559468,-0.011821456961237334,-0.0291810909104144,0.044902853899313436,0.05453219881720798,-0.09076254911609632,-0.020514009566628546,0.10745939958887334,0.02361255791652014,0.09031111196710494,-0.0059375512914441285,-0.035804803226608235,-0.05712309837524669
SEMA3C,0.012093616029158804,0.05660300774895145,-0.05801040715247592,-0.048399937027338004,0.007227319532885755,-0.0457580111871997,0.08134164447061572,0.026741846837256875,-0.0033669442378284533,0.001838354699987046,0.01025944168445472,-0.002656845441254147,-0.01114696665153679,0.044494133604597204,-0.007092046348681674,-0.03632070720162847
GNRH2,,,,,,,,,,,,,,,-0.002449715281663222,
GAS6,-0.015825824342306533,0.014672202988337933,-0.018565082737144196,0.009836233655263378,0.0025578255613559887,-0.04843218216705538,0.0007961587860441015,0.023015509532979286,-0.05077068231098804,0.029008885451986516,-0.009706826247689251,0.01286579155882187,0.047114795685929495,0.07042928764632685,0.003845959061869317,0.023896160615621637
MEPE,,-0.021856191429035367,0.025466945386408237,,0.027074058017233272,-0.009640114111436143,0.023294070126353355,-0.001688412848428314,,-0.026834337780820516,,,,,-0.013358611631692316,0.006039734063867905
SERPINE1,-0.023597130420834632,-0.0407193340801693,-0.07432312944888479,0.03804544057148558,-0.018849908486534502,-0.048740766788615414,0.036599870271915275,0.018825060136087837,-0.09604159746286808,-0.022272553113663968,-0.049612229487253114,0.13472667444783384,0.010166323286180487,-0.002922830554073657,0.015888479628340765,-0.04008696837081099
RSPO2,-0.020986971410268975,-0.06055869832903036,0.05665889223319396,-0.020437820436148467,0.06089627364488809,0.007836679392343199,-0.03981463360764313,-0.029616091450803805,,0.02540772522768628,,,0.045681003248919355,-0.0558509025622739,0.011704110027909932,0.0790300198782971
SHBG,-0.02357782622887183,0.03836871232400879,0.040319456519254095,-0.019694954782430864,0.06564582149168778,-0.017216874322960478,-0.0003759366486275876,-0.02412016625755413,,-0.018640191366579805,0.05506889854766727,-0.009041173545673716,0.06430172967828744,,0.037728277783028785,-0.009777961826847389
LGALS3BP,-0.08437313500055992,0.01153070932767889,0.013476843444066213,0.039763313440653265,0.048416480855907,-0.04223019345720001,0.046961549013038506,0.028388109411293362,-0.030979191048073344,0.037632364762988764,-0.03892211526654541,-0.005530468079982594,0.04818246281615708,0.08181662317781219,0.04472913137313787,0.005395660679307738
LAMB1,-0.03365474624060804,0.04428448089645685,-0.014878164687597206,0.051143111522620605,0.01139472902305316,-0.020251699394771065,-0.008905725245110007,-0.0016137763916715597,-0.0023096378257609976,-0.008285561405336697,-0.053043240396304016,-0.036115059873040437,0.05638022451720425,-0.07641587050625784,-0.04136595747315088,-0.11887130679516215
SPTBN2,0.009570743676610592,-0.0318685093474781,0.044940575414963636,-0.037104610618715984,0.02550327377813504,0.058733016960644105,-0.02072117046041908,-0.041718805445999166,0.03888672678425141,-0.03916443949281682,-0.031723279445100706,0.021417477830843433,0.07362245507084782,-0.011099195701259541,0.0058405074864725645,0.02558928619512644
COL1A2,-0.03681236945377171,0.02581214241568605,-0.029871236303210497,0.03957126683154406,-0.0059993922072859454,-0.021941513873179316,0.05343277473781701,0.05179026216193933,-0.037878930746907735,0.01918123705050427,-0.027472231995778463,-0.0621578743115278,0.04415183960059245,-0.04759100597562409,-0.07629113336533058,-0.07811791023391086
DEFB1,,,,-0.011557257856255708,,,-0.0177714167784775,,,,,,,,-0.0018216871756768286,0.05253002225939361
CEACAM16,,,,,,,,,,0.03742859445481505,,,,,,
SCT,,,,,,,0.018350380088871732,,,,,,,,,
WNT11,,,0.0698849090814857,,-0.016267040558933556,,,,0.027966692865936192,,,,,,0.0345094180240053,-0.023367370135162418
LGALS1,0.049867839629939334,-0.0755704573441578,-0.07139345515312509,0.027958385808277548,-0.01715812902342,-0.028513512369316703,-0.02004824688527541,0.015675912013918134,-0.13607134126065681,-0.04813571135283792,-0.06589041108145421,0.08544768810754648,0.085816825069923,0.05181154143789237,0.010430667177800793,-0.03728332115760622
BCAN,-0.001674403438868313,0.1316987876904797,0.1070503974872048,-0.02726937831906714,0.043288228021640174,-0.04284682845569052,-0.005018472908230802,-0.07770969925028551,-0.028888961742872445,0.06800413283248696,0.20878366405155516,0.0605086444106435,0.06036393651831148,0.019741750476800907,-0.0086678620294374,0.044033904331135174
ANOS1,-0.044395957047456316,0.1222163053424194,0.0828009480893972,-0.03011814544159407,0.02757809588173275,0.05516146366461336,0.05672639757434938,0.03606491087958105,0.03647194504147338,0.07545921662776696,0.13652102616767275,0.031452594211627265,0.01605631970369339,0.048552826016683905,0.018255135048940233,-0.01612261134983077
EDA,-0.029545270791259143,0.051845713800772596,-0.018099768502417415,-0.010065070677941134,0.022103226489949022,-0.003378708547679953,-0.0029529438226332974,-0.029513907460415437,-0.016884159100385272,-0.007951674275286926,0.04704913077372053,0.01642158131064865,0.06988855563133667,-0.004386606713924143,0.05047962042974777,0.09669138928026115
FGF22,,0.09568321940432385,0.0010559762902272736,-0.0159141650043678,,0.050075058434881733,,0.07053230242591324,,-0.042292046790286565,,-0.05387916292361831,0.0377862895140247,-0.036548358859650056,-0.027735095662720706,0.028125107616840356
SHANK1,0.11135626930160566,,-0.024723200968670946,-0.012898472617970448,0.014534325538201213,0.03950076075247636,-0.011979655917393061,0.07297236043975036,,-0.026074493968909707,,0.08404780123786396,,,0.05871889980180994,0.010984368841357261
RAET1G,,,,,,,,,,,,,,,0.09171133666513547,-0.02152024262497758
