,UKF243,UKF259,UKF260,UKF304,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CXCL1,-0.009234444277383918,0.004935993874935774,0.11953924063833851,0.12331554289002643,-0.028249036119098604,-0.01888422551231552,-0.057901610468944854,0.006273046649218765,-0.024423775975071907,-0.029398478760573832
VCAN,0.010791015252559405,0.055182440961501725,6.64239994528422e-05,0.025010582341809605,-0.02080411773851873,0.009340878740418616,0.07107483354434999,0.010142284756926523,0.009740734863409251,0.09639705829224203
MMP7,-0.062200278095621155,-0.023451857283043873,,0.1845300727521928,0.02828020342008523,-0.04450242163295399,-0.038026884543325104,0.025981123626588325,0.05797395089730248,0.039735966963223915
PTPN6,0.09936850345688471,0.01601230087694094,0.08745817983912037,0.004543159843326675,0.016417652748627387,0.020321206441373387,-0.04109314798989707,0.019333872863384796,0.09080060424108372,-0.06295466231120275
PTGS2,-0.056233105936267236,0.04738311262581921,0.007601924335632419,0.16930514377447511,-0.03662933683443097,-0.10106257774963948,-0.06358501672552405,0.03025146760175132,0.041351625854417644,0.02267283344371363
XCL1,,-0.012834802296926474,0.014114240227800216,0.051306163892888744,,,,,,-0.03578182638728855
CD58,-0.06879290752308316,0.02134835643837622,0.048341868688048836,0.007449658191555547,0.09019860022090007,0.028822567473028308,0.04780633882161004,-0.010546118892001664,0.03740649966011322,0.05386654364230349
TNFSF14,-0.015205212226896858,0.003583822728956748,-0.03694183229528812,0.06934500554191086,0.07703854767000419,-0.022986348999291625,0.022915078517058613,-0.010383835592624574,0.01243538530394269,0.004835311892715488
CNTN4,-0.030947514318962883,-0.023066448839282824,0.0514123843719296,-0.06129373698898799,-0.03136769990108579,0.04440821491721349,-0.04243308573781379,0.02724604167204254,-0.010905184964257826,0.0212438000827703
NTF4,,0.10841080534652073,,,,,,,,
INSL3,,0.0876116400247462,,,,0.07724189848562067,-0.01767036609055778,-0.025516575826583753,-0.03394464468747914,
BTLA,,-0.018724317731022865,0.16963263784504956,,,,,,-0.032822774158184534,
MFNG,0.007148292741637632,-0.028328538419336764,0.017603491360593675,0.04944791457148734,-0.028407896043788062,-0.029712098592253888,0.051442855707829395,-0.04771886061720806,0.06493634077149965,0.08829894710285609
ICAM1,-0.13048908875688636,-0.05517619616651777,0.009432235621467694,0.10167762927391327,0.05509904783761739,0.0030809996593521307,-0.05209927088904598,-0.008469984656191394,0.04683884974275724,0.03637059943682072
PROS1,0.019762616985726466,0.004796275192394853,-0.0322175160344777,0.10084656038833614,0.08875969403721463,0.017394217654513166,0.04503264364275853,0.03661946506336279,0.052848984003414375,0.03836842342352299
CLCF1,-0.03524513589508761,-0.027056562280330244,-0.04292435488127235,0.012946588881526734,0.07770708896953434,0.006743920043813583,-0.051958083269308036,0.007706801102294396,-0.003600743054031594,-0.003562451369903251
PSAP,0.008064968960034155,-0.004695466062583059,-0.031292150143706225,0.1386021042291134,0.03446854076677756,-0.028435078485789658,-0.04570381522014663,0.008396650562581067,0.07575773123552365,0.07015556412918578
EFEMP1,-0.05239566675404423,-0.0005922468422485513,-0.037744749982024345,0.1427505891948536,0.10443673114076765,-0.02962379298222266,0.02475552169491604,-0.047062835413990395,0.03020720966814663,0.028362036398936204
C1QTNF1,-0.02722386819450172,-0.037780054142305286,-0.004850477665820277,0.022496055912428203,0.09267510741916088,-0.03631276604232444,-0.06130231866340843,0.03181880214480643,-0.04615856680670865,0.04101332044692752
ALB,-0.026478322837818268,-0.020942651756310528,0.04536409839427698,-0.030643974545040847,0.04803307185275789,-0.03789404037528974,-0.020757373372329493,0.02011335516400734,0.07440481265112951,0.006817598380145319
CCL13,,,,,,-0.01706347928692708,,-0.0019489595097195705,,
EFNA3,0.0445374180014383,-0.002464988611161529,0.017091941839422985,-0.008082477709956123,-0.025456098462207772,0.06746418654652275,0.09752651316562004,-0.05602157620619832,-0.028695841736531884,0.008257513565848095
DRAXIN,0.031193003283663947,0.0768706104679141,-0.012601854916272208,0.1628317002012605,0.048072869596673444,-0.1089643289005498,0.062015883807200446,0.016777576011040046,-0.02611201585638684,0.0889479343181433
RAET1L,,,,,,,-0.01788810927163129,0.0803831855710143,,
NPTX2,0.03519178307679456,-0.015663358718386276,0.07627892896024814,0.12166459319877594,-0.044199970684856836,-0.02261581256155786,-0.005796527180187392,0.016818698051351662,-0.019194730257546817,-0.003590298800092749
FGF11,0.01954295007205158,-0.05260738629887584,-0.04349316170126611,0.015382598911376905,-0.034306585289970846,-0.028257228321362564,-0.016501327409183388,-0.015715582431578837,-0.013713198091272383,0.03859808187992217
CD59,-0.044747653822634605,0.028356815757283,0.06392021971667397,0.13330000934699193,0.13344992274184656,0.03223382752773354,-0.04143605066946062,-0.06178827074403707,0.007915519021919292,0.020394565255459674
COL9A2,-0.07402100295980628,0.01628752134262105,0.047072773172257325,0.02749069440452291,0.012367603645020066,0.03186868827779941,0.030281043105292872,0.011284292876440189,0.011860938069161525,0.020463912998858337
DLL3,0.005040933316202944,0.026696435044920044,-0.022264530577723558,-0.0804348932098065,-0.00730380622656627,0.07888077968554108,0.07242340422912798,-0.03363009053423018,0.02812089916334568,0.08519723333629692
FGF5,,,,-0.02025327188569358,,,,,0.038403724345795566,-0.0036948102654995193
LIN7C,-0.05030947640310761,-0.006376409245811668,-0.018788119087826342,-0.07639979180368156,0.02162985694612302,-0.03890751959923269,0.008843096650580907,-0.0031890728774113045,0.039691442925807764,0.053919223728674345
GDF7,-0.018707429611972873,-0.021048048403048854,,-0.037228663918940266,,,-0.015334558453585582,-0.020743486757695738,0.06933980653859996,0.03528025161858051
PSPN,0.0853553135976961,0.0735831660743504,-0.02447007718651348,-0.016831077959537605,-0.0018261391623049157,0.08380950796323662,0.09398366908834264,0.021827823877975817,0.05245008523466251,0.017491520167957395
ANGPT1,-0.001457967813863151,0.03241756154534065,0.11270823307891203,0.025495090274912362,-0.020185735592678267,0.07331213143998871,-0.019289262440687308,-0.01780943439639417,0.0463450708903673,0.053675931394646756
PNOC,0.0624884907876465,0.0012123877415526239,0.08762012474554676,-0.02991208582258079,,,-0.016306836911554726,-0.024592250781852416,0.03695065462982182,0.035170758878332035
L1CAM,0.061427571613246246,0.007898579454212473,-0.021661316333973037,0.006845096833663386,0.09547644135288981,-0.07109605271647279,0.018012593731033102,0.0724299806648233,-0.02204473027443968,0.005275278554554094
APOA1,-0.040187264594135255,-0.018370792829549405,0.0056777343204686345,-0.02128825108783316,0.02875663030048583,-0.0002177567141723894,0.038525155959433156,0.05676999847770328,0.057713657648914084,-0.05856924401461678
PSEN1,-0.03320208611053917,0.02141172637887096,-0.02545275001848682,0.09479967963190389,0.09083340026551195,-0.010283916040285437,-0.008125691594460156,0.002471616110577105,-0.0011479107354947352,0.019388405914544007
CALM2,-0.0031290342257126297,-0.018414657932035134,0.06055768139172348,-0.141113671858128,0.07374860148541666,-0.014836111259450608,0.10379279262784868,0.06884340943242478,-0.02895292511148919,-0.009505472650152055
CLEC2B,-0.04459567720917679,-0.00032890067744358286,0.012875444213429663,0.06634610360220795,0.10888928425220444,-0.004103659737214886,0.04424528947653507,-0.019878864471982064,0.08974602472398713,0.0014119965948376592
NTNG1,0.11190300302309966,-0.011672709760581055,-0.0013876046051292444,-0.02934739714493318,0.022781393775885606,0.08060548434471797,0.07477327210306445,-0.01095157060034216,-0.006573550892242814,0.01817888837441102
LRIG1,-0.020468725675931797,0.05899588119033036,0.009768605760821373,0.12289871666281854,-0.036697479092263174,0.0628139318458155,0.058392362430568084,-0.056238405773541555,-0.06019227188109274,0.009291741103202805
CPAMD8,,-0.013952921505633617,0.005083042022603191,-0.0206897171851245,0.024395875297053282,,-0.017227137995714455,,-0.0005187502204862366,0.02357602919527239
GHRL,,0.003604880029600621,0.023591807631583733,0.0701096186731225,-0.038060479018704726,,,0.011309285069463229,0.10250256561347436,-0.01921070026808722
NPY,-0.04333116574638817,-0.02028367026380437,0.06014129515064915,0.04495126322270639,-0.03298875249306213,-0.09570938488287234,-0.06425560345817587,-0.033755401968382774,-0.004974707334986676,0.04157378066390616
MMP2,0.028175159324639175,0.018328689377327394,0.11396984010703265,0.025344885258392468,0.10165896455048695,0.012391080265225457,0.04772525486781438,0.03181084490899151,0.045825101310567606,0.03548444402496443
LHB,,-0.012151940903115385,,,,,,,,
PPY,,0.04709965645321887,,,,-0.08114032881085567,0.025149445606237022,-0.010626692316406885,-0.0023363053960003557,0.028807312414813085
ALKAL2,-0.024452151033225757,-0.011975392155567133,,0.16776339208267874,-0.045157500154602584,0.0040279910993698395,-0.007953272559029107,-0.009302549261177663,0.020866001130080965,-0.021577644366957572
CSF1,-0.03570315742274602,0.056903795622414516,0.03120476470161705,0.09136864820974352,0.04610217615172564,-0.038446981516455654,-0.03186084382490584,-0.038106055034114475,0.010694729920937717,0.04423983690450176
SEMA4C,-0.09801311284201011,0.028955361585098184,0.007655642036509477,0.08264583071309087,-0.07247766401360141,0.06273821849359505,-0.036508046376840034,0.005393392013959982,0.03833503752953189,0.05547008103362286
BMP8A,,,,,,,,,0.02482783695993443,
ICAM2,-0.05410731063686266,0.01606095381743493,0.12497333177379776,0.05321869578495809,-0.02234827118175636,0.13769623194077077,0.014652677763026947,-0.0008979251076432142,0.07012498975440934,-0.03089592553152737
SYTL3,0.04768847702187905,-0.00941214096188275,0.029538832515613307,0.09044373962285908,-0.000942484111859844,0.0398086915366572,-0.045770500937173296,0.007075583994599898,0.06817999922155445,0.0002914254225323774
IL1A,-0.032480705635946724,0.003531169947158037,-0.03109409192298098,0.048740144282244234,0.07300141843631161,-0.021649797177014957,-0.040403042872944585,-0.03308692411241314,0.08214726617439054,0.13758210749790892
HLA-G,-0.029587250351954433,-0.012834801137836029,,,,-0.026229271265436074,0.0679656556602135,0.0955706697264666,,
PGF,0.016795388885281044,0.009356062283354782,0.01656036739190635,0.02661441145761616,0.10115933490493625,0.13090159277854377,-9.448050919757032e-05,-0.009900866660138783,0.06443802488871037,0.008998636524291108
LGALS8,0.02460885650973096,0.04442928849748161,0.025302753095808244,-0.045459952329874084,0.03756945522499491,0.0004995317428590906,0.08030843962886862,0.005377750506136787,0.026940547554359415,0.024165912232722343
DKK3,-0.007106935226702942,0.003536650704249937,0.02458920414631409,-0.12043909659215177,-0.01300931096151784,0.07442367445015395,-0.006858176718726873,0.03719039053359234,0.030895893188177054,-0.0070448972979839436
COL16A1,-0.027888875141402092,0.0708771475194706,0.03976482987021359,0.03048916554919424,-0.06251505482673209,0.018673611442875805,0.018906633488985455,-0.047462790057060535,0.028953504709211368,0.04357363677431767
TPH1,0.06738032167883559,-0.011127044374890057,-0.0163579053497828,,,-0.017905580269010905,-0.029462189745989627,0.06253950774550189,0.03437700471338332,-0.045373250033712786
TNC,-0.019770113572127202,-0.04086070124476393,-0.043330890767961656,0.14451987027714874,0.10501558977750586,-0.10407785771311753,0.032158977732022365,0.020639785161649785,0.012179378261180448,0.028646626057201904
TNFSF9,0.028988012733790505,-0.02104804981886348,0.016736742020856614,-0.02957687708917087,,0.05638983067190198,-0.006083497184696537,-0.01952771595249572,0.005804799521761769,-0.0344651916238119
C4A,,-0.014406831090006365,,0.18094581488205846,,-0.018997041806760727,,0.11873729071591678,-0.019600094027562603,
CNTN2,0.03352104625410202,-0.024204433906771863,0.04448501618980512,0.11334859323767518,0.05669324476993764,0.09476574224107176,0.05259235212828613,0.006259917875275142,0.04015376033782615,-0.03220108942558181
F7,,,,,,-0.02393517585834898,,0.05102030803539038,,0.06725809727814502
LUM,-0.044549348727067194,-0.004129734006120085,0.10461051989418868,0.09006846134131644,0.01686599502786563,0.13304597092113232,-0.0021337154429914612,0.023157055072635536,0.0474091242766774,0.01654071325045852
BTC,,0.0017971214846256825,0.029351636008503625,0.007486275019235136,,0.08310454457908341,-0.026131622361994504,-0.02007387444464742,-0.05990644691247559,-0.0355116841024133
APOC1,0.02726339033664033,0.029067562059285366,0.0468749139215421,0.07752953414491952,0.06845236491247599,0.07959871882696226,0.014900062314716522,-0.015599343347177767,0.0782035071268004,0.03217645998869647
PKM,-0.039311897530435944,-0.03552538724116087,-0.06298102496077126,-0.018701603911419135,0.020652614077305183,-0.09929560276093102,-0.004393836065753425,0.021991590478166963,0.017347398587276373,0.014600186657560845
TNF,0.0394009805350042,0.006533818253075427,0.08376349169204267,0.07132766284524762,-0.016865439782658136,-0.016807137720603563,-0.017888114150617116,,0.042686573823675765,0.0541738449457309
GNAS,0.06731836877555983,0.02188719545141384,0.04390349857703164,-0.1356096698064317,0.011044521130182061,-0.049935511161723456,0.013685707236050258,0.08652900756275715,-0.03313504516795471,-0.00019143277398390673
BMP8B,-0.055278552103303194,-0.01860715556956289,0.03648628876014395,0.19801903805053864,0.11089266521780419,-0.018977997533374157,0.013214678017458579,0.04134121131204435,0.07618798531731899,-0.009622243734182313
LIPH,-0.002667470664116721,-0.018251564335288697,,,,-0.017063485562459672,0.0009384314481114335,-0.03294157764083587,0.08204925119258827,-0.03343031960740633
CCL28,-0.01870741319081228,,,0.00637346678085107,,,,,-0.004882745645720341,0.09884770739198988
PTPN11,-0.00986711135810317,-0.06185296142151723,0.030187915955157,-0.029488793353027464,-0.0028767165039075542,0.0068931589367207165,0.06191800707255165,-0.03567776557877023,-0.010315528238936694,-0.009271661071731628
ADAM12,-0.023893104290333856,0.02015235982647088,0.07444074976369822,0.0836603216442741,-0.06459978933873858,0.03152524028194562,-0.04334548451599983,-0.0036330179256173645,-0.023094577080139667,-0.03974046718834734
EPO,-0.00042533181408436685,-0.01860715609058284,0.06753306534939696,,,0.027408594497187848,-0.02071306149239306,0.09377688038287035,-0.02515810905085372,
EDN3,0.02085504349975935,-0.02316332301497859,-0.01798215987716786,-0.005833050951944548,,-0.0412375176134006,0.02337609991417243,-0.03358817343041819,0.019828544002062208,-0.03343031019947391
CCL22,,,,,,-0.020973532072247433,-0.01894177758550928,-0.017413966816873704,0.027450553914650493,
CCL2,-0.10849078854632425,0.030199969661084895,-0.06719347589368117,0.17516434646052567,0.09651682529040645,-0.06211914943493733,-0.005075780385915801,0.012521520246449216,0.035319586088754504,0.02515831190534132
DSCAM,0.020815614752681868,0.03866080455689295,0.003991201761748841,-0.051651236493338734,-0.041079617348899825,0.018028721034434435,0.01112567328365483,0.012708060319424928,-0.03242724374203547,0.0396103016120038
ANG,-0.016675441363362867,-0.060525834665353745,0.014716830730691811,0.04962923328873413,-0.03813703808086952,-0.0732851285054877,-0.030750214415227285,-0.0056885439152239425,0.011183579337452064,0.027455767384545263
FBLN2,0.11031990158306189,0.043551515764634216,0.10478214921675018,0.08882146545515299,0.00713792311400151,0.059280417527476904,-0.0365969681420165,0.014274466511695467,0.061355163463331655,-0.01641081718535858
VTN,-0.02421787067128549,0.061915845122691,-0.017697020172662344,,0.0674273181408156,-0.021182636762271514,-0.01456500727969253,0.03376292691380182,-0.04102867654291811,0.010862380981391025
VEGFA,0.04204290431499663,-0.07133795757329277,-0.1283273852972952,0.00779831191131868,-0.04778951950062531,-0.09144961459823775,-0.02142373186987783,0.01708628342658773,-0.052501179612257275,0.023488379356679873
F10,,,-0.01651161929633718,-0.016938544478813312,-0.02598807729929769,,-0.024875701875990922,0.0015385314684030632,0.02330395017511099,-0.027601588577167113
SERPINA1,-0.051201877472778996,0.06734562285301644,0.04048024703125733,0.11462428727288569,0.01104645716644563,-0.0620943325455356,-0.003462742415150558,0.01106053678393202,0.10036247107334346,0.06572433873216837
VWF,-0.002931032257581669,-0.02746696365107116,0.10834867241283312,0.021973439778075712,0.04692207379952869,0.10338494557240455,-0.033621642106105326,-0.057921746394846124,0.019778246730988054,0.0134821296932793
GDNF,,-0.015134713070181672,,,,-0.00688428565326177,0.09871212478079275,-0.027790368562005747,,
VASP,-0.08822359397406196,-0.007634612545784247,0.10615141900566244,0.0534047365775862,0.0027243273637758904,0.05904614034640268,0.003592374305659748,0.013899111325839535,0.05963916696944944,-0.0014759446572252103
ADAM15,0.017849947437876434,-0.06538263371887752,0.031063587026494244,0.01419972745142793,-0.014948147641991259,0.020097519082929404,-0.014098197651912683,0.009303462987476061,0.051958554450539596,0.017610277717445905
WNT2,-0.021752639028609792,,-0.014220480081845475,0.08975676791912461,,-0.022986338582143735,-0.0025263179405067425,-0.02382951295254667,0.024084061052059083,0.008896712651759472
CALCB,-0.02276746573778169,,-0.02137617524779121,0.07428523882900727,,-0.020117250574842347,-0.025194796531101533,0.042823256314308535,,0.001041738168981302
OLFM2,0.04070412227137484,0.038510446777869474,-0.009821450381436732,-0.004014849269280144,-0.018190417713548734,0.10004012520988625,-0.011181851855789396,0.004683207930638553,-0.006840884679462433,0.005534800666542014
MFAP2,-0.02918899249874548,-0.0353878071337961,0.1576937807247228,0.07171170997005097,0.08434867469998962,0.04942537058809595,0.058087147854916324,0.028549346716072514,0.06124190897390652,-0.0442746451749234
HLA-C,-0.06319878590378468,0.061168187692923974,0.06301499845987744,0.19041017925892548,0.07448512785436927,-0.055564501541428044,0.004808401639219802,0.044038618171085626,0.04402942280080408,0.0006169832550222545
THBS1,-0.03723570179526107,0.008273376809731753,-0.028794635599358645,0.1411086933959103,0.004554836836060277,0.059721910854113776,-0.004931757866582339,-0.033260972611064615,0.03101913569772298,0.0135462960125368
HSPA4,0.04460954477990586,-0.02023449743435426,0.027499769298450542,-0.004739657010918258,-0.011763048933854424,0.03413586992542915,-0.017692436253954436,-0.04316899148357452,-0.003669427706878778,0.023764608821504836
LMAN1,0.024318561229263035,-0.021499175822400796,-0.07171747447783844,0.07324950319290971,-0.019678609015155942,-0.0882865184268743,0.03579852558720867,-0.0050623299150105916,-0.007801673317431611,0.05314766554135582
LYPD3,,-0.013642370514942622,-0.017697021695342447,0.0689958099460627,-0.0010663438937764114,0.023240823664169994,0.015975518347915656,0.015799242173989727,0.05935908541577094,-0.03053411640447363
APOE,0.02403048365262654,0.014835442242829365,0.008445622733783985,0.14190861435255764,0.07736324691273973,0.12664904129737814,-0.0019410884440627116,-0.020504095400490713,0.03581820199799318,-0.0049444444251595596
SOSTDC1,-0.027547756117743114,,-0.022093432588699724,-0.06268521146440378,,0.05832299139723005,0.0254151445675207,-0.005500518931788205,0.010655024597236861,0.06217796900642723
ANXA1,-0.01116482715253551,-0.005775374087797506,-0.017345703280025132,0.12288750891149491,0.04642927662057404,-0.01528800177796668,-0.023264800485586185,-0.006296026805200043,-0.013860506515287847,-0.03422833347245766
WNT2B,0.0011959697396806033,0.029811426707351367,0.10677904839506488,-0.023174328900753334,0.05316875754006008,-0.028988834406393084,-0.009995078905181124,0.010828267824708877,-0.007852498167592488,0.00974621677183971
AMH,0.006716086224500717,-0.018956658475282682,-0.004801073840419712,,,-0.023560387819801718,-0.003479577175307859,0.06141757458163355,-0.026913095101081724,0.12252622003480158
GDF10,0.27278247882099077,,0.14196613053872023,-0.06827534757611965,0.1338462400100411,0.034813518854825,-0.031900097522244354,-0.016192283253712466,0.04473345266459341,-0.03380077932338642
EFNB3,0.02922838494927593,0.009183129053441302,0.0580963362928291,-0.09363478333930497,0.11581058552281161,0.022596997209404324,0.07145428596214216,0.03617881794331436,0.054106080599823934,0.06861634011785353
LTB,-0.025818372765428543,-0.02273388687529009,0.049244395299151124,-0.026274731336964702,0.05984856325571904,-0.03408662714201765,0.05031633513401433,-0.014305555131430798,0.07288371996702668,-0.054708117129723066
ANGPT2,0.009263149583024276,-0.0029907431336468476,0.06345932098635931,0.11498660568367011,0.01785909110530467,0.06207472316437188,0.05613951995063673,0.021479226181814637,0.03299575968420384,0.04442918326585566
NRTN,,,,,,,,-0.017671404243865096,,
ADAM17,0.058480999435070444,-0.06262301439487095,-0.03336849408190763,0.05657961353242698,0.13492427325891485,-0.0035664903626248935,-0.01978482195118029,-0.0076087983113271454,0.0575404202094682,0.033586695430273726
LRPAP1,0.03928773740325457,-0.009899620552128294,0.04210939236905651,0.027026532917617228,0.04327464303892563,0.01797266286814779,-0.0036565005998165433,0.02546537009741333,0.011538537999877486,0.06217016329280194
NID1,-0.0504870851804847,-0.03737791329798054,0.1020541370312866,0.08942315174208147,0.011005058012322867,0.0701062978590684,-0.03226963988131904,-0.04364058347803472,0.04065122205270141,0.060153246469230176
MST1,0.017071206968435563,0.06233897997682871,-0.021295091660017213,0.008358246345106781,-0.04945014373429372,0.03393429723717659,-0.03918069619637026,-0.02029637018866924,-0.0025701197580357596,0.04189368349506262
DCN,-0.02837607477453244,0.01593927736945709,0.08157883339280936,0.03284287937935848,0.023341106010389755,0.0980273382330043,-0.02685805719352712,-0.024194560019663584,0.05590894556359755,0.04094817397140096
IGFL2,,,,,,,-0.02052319536140683,,0.027164848253910006,
COL7A1,-0.05485344722937948,-0.019433298037859363,0.015059875407934149,0.013271526696815361,0.010328119886263408,0.024000059280010116,-0.04726724915291014,-0.03178702238595428,0.03881261650478817,0.04262139582379306
CALR,-0.05210574982508883,-0.014800954123071815,-0.07264553815401095,0.14647232135712693,0.07131708499365774,-0.0219578877597947,0.03198657381595455,-0.012876420364201342,0.012350510571952628,0.008925705426247293
PIGA,0.04393500587341597,0.0023868917682185295,-0.007385364915271683,0.06698746427584597,-0.0766816826316187,-0.036777708073386456,-0.017077023381302868,0.03800766157324495,0.009728538510950976,0.06328264600240337
CD200,-0.012756984912802248,-0.024401885813289365,0.01526504735917704,0.003670357166561522,-0.022722488458232278,0.04486086792465791,0.04014124642905646,0.07775253188801097,0.058734656539029005,0.019561435164743672
GRP,,,,-0.004423116677279656,-0.04133137189985567,,-0.019348308574605885,-0.019382642058046993,0.09918611024897389,-0.03132841089819951
CDH1,,-0.00028248359127438924,,0.1282915114219287,0.006545200243446075,0.03047806857224835,0.0659324264762721,-0.00715577216915354,-0.042096099958639305,0.029296422828280027
LPL,0.018220278886120888,0.009930819281650106,0.03104653538966133,0.024803020921467633,0.0955063455681699,0.1171438487793675,0.02618934125999199,0.05981303292168556,-0.03339636921422218,0.03022550415952998
SEMA5A,0.040644955147590624,-0.041544941483858684,0.024789126448829604,-0.0068303640194974395,0.012614882774282458,0.012793155324484405,-0.011535665117692426,-0.035151941580992656,-0.0036759063413249206,0.010768673050541917
SEMA7A,-0.04823212237050733,0.05112790896786276,0.07262001927556382,-0.04799030397624625,0.05537421767661868,-0.029024336496184366,-0.018534337616921717,-0.01599873204392946,0.04455694151694759,-0.03816611525711425
SEMA4G,0.045048182923542124,0.024854460117272714,-0.004077159051902229,0.08238861045543186,-0.01147727236340351,0.06043800856912814,0.03430349852936605,0.012754618271119535,-0.03393703223282647,0.08696567313128671
SEMA3B,-0.08054038341173546,0.012321527246234693,0.021879882829937646,0.14548551808034754,0.03691732672208743,0.009804147161310561,-0.01103207747996106,-0.018113372912966934,0.030037622553834988,-0.016875572625934303
RPH3A,-0.009477175745730149,0.005071776466335399,0.06309206049023032,-0.11204783222552468,0.003279011700048928,-0.0019431512575689086,0.07225560745937024,0.04188911240381951,-0.0302183226518519,0.021275521101084136
JAG2,-0.009598550050012342,-0.012449213978084335,0.024626930089604076,-0.049198425819553006,0.011224843052574084,-0.027802443558467872,-0.011870003307610665,-0.04801452809661516,0.019071988270575463,-0.012617325674601962
CGN,-0.04263184779360485,-0.00034380105253531965,0.01776518455283221,0.02345699000050319,0.027355065700186903,-0.05924791573178101,0.05439059539509284,-0.007040175954575588,0.01728281676803032,0.08231483838747064
GDF15,-0.021672669394718295,-0.06424234621776809,0.013362209619330217,0.09618917062241049,0.013639522798532594,-0.03675094267426819,-0.08265155587641893,-0.020401968275555408,0.0522201804053071,-0.0005801729430761804
SEMA4F,-0.0050295996593794955,-0.00994285652849012,0.037203686045472584,0.033659077545752224,0.0010674352153306388,0.06005558364240484,0.0022099964032608085,0.008676240793088695,0.015415348482167421,-0.020180326157700375
NXPH1,-0.044403825498481465,-0.02987929448107906,0.010197935193267643,-0.06316109830474832,0.05102567519775515,-0.028965287911502643,0.022598556834100274,0.02021711355971313,-0.001287640587493972,0.08325405471249324
ARF1,-0.05313949023405188,-0.07267654859563089,0.0030196591204412334,0.009179760672817075,0.017272975597395143,-0.025730168735371466,-0.02118801103698778,0.06633735946255806,0.04321675488328304,-0.01961014597282243
DSC3,,,,,,,,,-0.025158116687334107,
EBI3,-0.01602517935714489,0.02271873170288737,0.016433791326211207,0.06455489323447992,0.03225450924972253,-0.029527711919603187,0.07023491607300483,-0.028217913983118202,0.0556719604330511,0.06759853438511947
TIMP1,-0.05220081218665892,-0.036919641592512764,-0.028937526811622382,0.1762419764407233,0.06738833504125273,-0.06905834330940194,-0.04390674712060739,-0.001692842106042369,0.022494166484926817,0.0072119557072467845
SEMA3C,0.012583614750264961,0.03436921380761735,-0.023643769121927033,0.08095419709401364,-0.0067092550074683375,0.014818181393405138,0.04520888501281512,0.07050372635869291,0.054604637421998795,0.019792704032438428
GNRH2,,,,,,,,,-0.027262248186753005,
GAS6,0.06477941129877138,0.0016928663808193853,0.04977732045939376,0.02162022689023997,0.07501010839052573,0.005912727380296381,0.02901705365159651,0.02978924101331496,-0.006012880947940937,-0.061179200966335424
MEPE,-0.022010316268291905,0.0011065762568534475,0.0036343050576632618,-0.022646297514925248,-0.002268676263982033,-0.032070654750163026,0.12162639042492293,-0.029910807221333737,0.0023482921667145407,0.06010264464686042
SERPINE1,-0.05985765874978539,0.014333920653045333,-0.03329210013313458,0.05863179189074713,0.0970578648733129,-0.040824354937913324,-0.046498996412881244,0.006468777323800228,-0.02046861330438143,0.012859496173785723
RSPO2,-0.017698503639662664,-0.015416795651616265,0.037411637933295556,-0.02907095551232255,,-0.02591328929364852,-0.027777884307204577,0.025873523337733736,0.03985753734183689,0.032415018507810325
SHBG,0.0722063634686805,-0.01307767343398119,0.0020076647971079315,-0.02331754716526336,-0.02637701348684294,0.002887143551092865,-0.034544570121856584,-0.02812567421374962,-0.04418953220317734,-0.011544166345014439
LGALS3BP,-0.04413834803399078,0.00977047418126175,0.03873689328791911,0.18933189256309482,0.06057834307809281,-0.05429150940788246,-0.04042500911162123,-0.02186356450894208,0.05173018370224329,-0.003761143952641519
LAMB1,-0.03303597471597885,-0.02644473009024641,-0.0020180071411777588,0.0804046887944866,0.0448004299331452,-0.014877262276999727,0.008503103582002652,0.01533681300512235,0.026762236145852186,0.05665657019490792
SPTBN2,-0.011627398119947235,0.06190389569363975,-0.013633460978340678,-0.10145285335650488,0.009476249504595628,-0.019361621593151503,-0.008670641363539781,0.012515967281868726,-0.016885741831277532,-0.04790678644704686
COL1A2,-0.013436473827808104,-0.01396203743704209,0.09137763367963522,0.1367963760125679,0.026741269999190603,0.06703264732726327,0.0009098236302950545,-0.011095518409467903,0.03386485207925453,0.057683009499054375
DEFB1,,,-0.014395428164494654,,,,,,-0.014734603084538021,-0.026028260538772333
WNT11,,0.03456771064926742,,,,0.0014707182083608945,0.029201625843131584,-0.041637069080584524,0.029583455778003555,0.04097064583489121
LGALS1,-0.03339486819690365,-0.041775328305982296,0.0008944373537019243,0.13237498219037136,0.02623957981213486,-0.0925186479917501,-0.047298856376988455,0.027855099972792157,0.03658335137003209,-0.004340583794559184
BCAN,-0.014996167764382803,0.06430053574700502,0.05467548861025993,-0.14546175774231698,-0.08514363371755405,0.09156671022096184,0.016026314754079878,-0.0006120487850957444,-0.017742976577092277,0.017904195192441723
ANOS1,-0.025855774373724712,0.02120212956355852,0.02762137568291684,0.08276449749720985,-0.02208907820578113,0.030492427855607806,0.04845697151082109,-0.025891060778914628,0.0308361529056759,0.06920673592950409
EDA,0.005372345210925253,0.03777093413855402,-0.030910714926163665,-0.028531807031965308,0.1280723576107293,0.02317465658881686,-0.0319000956890385,-0.03979364531380607,0.010636650357617286,0.022321626238785888
FGF22,0.18100168305015715,,0.014935282811291575,-0.03779466705544075,,0.03548920114836492,0.0627629300611913,0.02101607762198535,0.023812139209020814,0.015037960645019138
