,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF334,ZH8811Bbulk,ZH881T1,ZH916T1
CRH,,0.06930050308006952,-0.02646477029041234,0.021412290753858296,-0.01712149410407139,-0.0373312341377813,-0.020516174891427638,-0.01693382236497117,-0.0023953243824921338,-0.0073458765256931985,-0.017583891246528604
BDNF,-0.0343923207887083,-0.0003894093483840546,0.01708187100526183,0.021069517542587204,-0.037327563946229714,-0.11580874091515832,0.08436230065758372,-0.013944023913086726,-0.05549306071111466,-0.008026660727357303,0.02169830512957246
CCL5,-0.023085984462196472,0.03941864277867709,-0.023585786071856057,0.06973239607843086,-0.07686441816287393,0.07690002479508597,0.014552536223825976,-0.01679612026607362,-0.023164987863193633,0.022070904073336263,0.05640343039258177
GAD1,-0.06678738397870662,0.03889716433659225,-0.007567091191618418,-0.03766262171400921,-0.01783946363405393,-0.04039044147882389,-0.04210882416118537,0.0042366442442321895,0.08934244065104127,-0.03151527283952953,0.07051643524258243
COL14A1,-0.01806345459337148,-0.03261067114272652,-0.022643425630992392,0.0257916391488719,-0.03630538567597375,0.08083146713006079,-0.028309379603626787,0.04404450056882158,0.0066551680112562645,0.004115193460908059,0.05213656443646499
HLA-A,0.08602371128159932,0.008857673989496908,-0.025449435398449866,0.03586613487569752,-0.03819177465014899,0.12399224728972381,0.009687038915678023,0.0396488872814486,-0.09721554349428753,-0.04652231447203815,0.07866132452645541
CD5L,,-0.016124021457663708,0.0799884957362563,,,,,,,,
FGF18,,-0.014589325098671113,,0.037740670971223036,-0.023360740514948488,,-0.013964822051954316,,-0.02403905569842509,-0.02595736289073512,0.027313490003644025
ADM,-0.026535180726308644,-4.986469322373968e-05,-0.04447099758314775,-0.004578751352914551,0.025961968237659477,0.08744427865624196,0.05735868717197228,0.0816244759275913,-0.09570439915824148,-0.013768263024609474,0.042110250263992524
CCL15,,-0.026901501554541653,,,,,,,,,0.03416897284158784
GNAI2,0.06886725012203752,-0.013946938149754451,0.012310704622411527,0.005920043296023537,0.03599609251002163,0.08096704701266777,0.028114184120022555,-0.050240087880338694,-0.06616694863446584,0.0028839358551505756,0.018197216517359414
HDC,,,,,,0.13703298437342087,,,,,0.05917324726643052
COL11A1,,0.04697136436772884,-0.005133184581189443,0.005174079821693837,0.005580782517313989,-0.024981910854472395,-0.016281689508272773,-0.018650828516013757,-0.009124458722816739,-0.03628652387525091,0.058448772708948084
NUCB2,-0.003710061077971612,-0.04098751746081483,-0.008176203128221786,0.06061814021239397,-0.020836645021388822,0.10833034527745378,-0.0352915325586269,0.002762999984197369,-0.03670044442378347,0.011043163872304107,0.023547068643379455
CXCL1,0.04147382123591386,0.018500444964924378,0.016466789981919368,0.029454512338032448,-0.05369685709950892,0.006650255002718393,0.009402226852808011,-0.016796123113713306,-0.06652513949767203,-0.03383755443135934,0.027843492094319685
VCAN,0.06221447134698178,0.01560080776150805,0.009232371392845148,-0.05263282710926044,-0.05283219148157437,0.0874249492264044,0.019645064631754822,-0.026753218580053185,0.02702218295189867,0.0011837930596415717,-0.002898869163310186
MMP7,0.029053458097518838,0.010349952630494366,,-0.031811704865582664,,0.027309117223600254,-0.012870838166385175,-0.0015053948050912996,-0.00948279515957995,0.02166265481444856,-0.016722746102185757
PTPN6,0.016757473769490362,0.028296131379515255,-0.031723356197487694,-0.027119102574524843,-0.012454256632460987,0.05891042922755968,0.020641819694698145,0.01805490512408463,0.0478557929172879,0.010626049021130285,0.04174985178776368
PTGS2,-0.014524841509050326,0.017756435671904103,-0.025336915542493146,0.03450347812107164,0.0020789535854888424,-0.0440147136235772,0.0016802113805995408,-0.004289009216047051,-0.032677156689085475,-0.029731039197385404,-0.0236754026656133
XCL1,,-0.017669043572870958,,0.03209052780809653,-0.017915672717487667,,-0.02113987010692055,,,,
CD58,0.08530273926394341,-0.011938706375728289,0.024916088725043695,0.023313092831761868,-0.017988691234163027,0.08503368968631078,0.03742241663062212,0.020401040911495298,0.045677451702092794,-0.020467082610389226,0.04190356092190495
TNFSF14,-0.02632043959715652,-0.017803382911050054,-0.029610219435958395,-0.02263153900017562,-0.05042663625358384,0.06115127750387201,-0.0162108510232187,,-0.026207559814433533,-0.004092144009359344,-0.027460273390324783
CNTN4,0.04124690725884152,-0.03130048697462717,-0.008402970192387659,-0.03846588274646609,0.023433989715351794,-0.034015953367949346,-0.01817530545566034,0.010630981400863802,0.15011224486113647,0.008016963559696931,-0.02526822805003527
NTF4,,,,0.02617187362521801,,,,,,,
INSL3,,-0.01582820205982809,,0.026843554639408646,,,-0.0148414301049946,,-0.01521228010075614,0.012876817749108642,0.022431336926098368
BTLA,,,,-0.01314228386527614,-0.018677685218939328,,,,,,-0.03517568618469651
MFNG,-0.01867998585502906,0.01653722751490553,0.05060283209160574,0.03507076125099043,-0.04241143083323144,0.11046199976071856,-0.04673650862747519,-0.0036269236790142357,0.0076877366967814465,-0.04099332238259723,0.03716312162891735
ICAM1,0.0009718763534086615,-0.023674626320705047,0.011351318168389222,0.02626237297063441,-0.011377832922714836,0.06621631849561985,-0.03274481552432078,0.05481456072071255,-0.053495304574665614,0.005533652763599963,0.021342504116018284
PROS1,-0.002337481527001426,0.03755986647089793,0.0040724494980035,0.03951123248627968,0.005548536768494353,0.0758391632017517,0.0013755194064632545,-0.024765638332338514,-0.0014381899990105345,-3.845057084233541e-05,-0.019051545926615458
CLCF1,-0.007502713529493223,-0.035952248011271074,0.10641520869915923,0.05407788625705943,-0.0014662526709629479,-0.01677727032100697,0.02242152123528877,0.018963272502114825,0.07230080007219276,0.0005853120853152561,-0.00520066327939076
PSAP,-0.06398495620983873,0.012106150640998622,-0.051383936768016204,-0.009250251263211242,0.051396425356274665,-0.08643890720067454,-0.0524287384463166,-0.009244845651695243,-0.045777681461688306,-0.03368593795521301,0.05290193565742544
EFEMP1,-0.041779681654897254,0.031216928922051534,0.08017525044651122,-0.0016631663325070614,0.04946328358591138,0.09521009465778843,-0.06774243574145204,-0.017619027144363367,0.017080562723960056,-0.02599132980372998,-0.0560762438098254
C1QTNF1,0.08950575393781833,0.027119022436376202,0.026721224639759428,0.061435353493556916,-0.028206123553051233,0.09915648768431487,0.019778158112887707,0.07292744718169868,-0.07067906607182785,-0.05700576538352329,0.015256814081225546
ALB,0.0382522902724692,0.047354367715994924,-0.021948740461043188,-0.02680861018627559,-0.007196194810823078,-0.029723094499159497,0.0513306090492719,-0.0002221357879365009,0.02670412195538916,0.003802604200260112,0.0027828698215522324
CCL13,,,,,,,,,,-0.02432932456746749,
EFNA3,-0.0311927185774213,-0.019921593101459054,-0.0253552978833949,0.055660589573631375,0.051509022759488085,-0.0466328412962813,-0.01467215936481409,0.07741035418725474,-0.00842588738692848,0.010151938372928755,0.05238384812605669
DRAXIN,0.017578651238254195,-0.008400557010058155,0.008315428090459768,0.010489292041806573,-0.041802261387636,0.1310106947088746,0.06362034822988978,0.05122984585871218,-0.048450921111041,-0.0527660373091647,0.0813105298767621
RAET1L,,-0.01233032312631561,,,,,,,0.037148459005838186,-0.011706487962152075,
NPTX2,0.04139624258420031,-0.03956638156879624,-0.05077712900944856,-0.055759683275106706,0.030522881417526244,-0.10525858352142699,-0.0699718227099031,0.05415983684405306,0.0037217314615228293,-0.031269119944757076,0.030475151022564272
FGF11,0.06715881017366009,0.008411823602019742,0.010850292101877294,0.012921854773360759,0.11015316192507868,0.09101778622196335,0.03123355569059582,0.028348563533648046,0.016993697782924765,-0.052082092498847564,0.048490713702368175
CD59,0.03693176806399436,0.05422729301791192,0.02449074113148493,-0.01018071441049415,-0.030102073169446682,-0.07703683287360105,-0.00918650683402604,-0.05594010308836317,-0.008644495767563045,0.01540118715057786,0.07842867504340963
COL9A2,0.03183157877878694,0.016158780256176813,-0.009901882534619192,-0.06999621351734742,-0.010726438560462095,0.057877944408420166,-0.0365286800515362,-0.001034991049915353,0.0808524712388341,-0.0025163120917763653,0.108939157772607
DLL3,-0.05084365326860566,-0.020382950980695272,0.04099651229303905,-0.05747015273375567,-0.020233758689351084,0.030959631470062813,-0.040294895795975026,-0.011945483941632817,0.09959616526511389,0.0044550904667746685,0.035548010017353415
FGF5,,,,,,-0.02366833282488977,,,,,0.005946421289767151
LIN7C,0.09634075051267153,0.06015921012761377,-0.00876624368564834,0.020355272080121847,-0.047669391870521396,0.059244273453232195,0.0526151080293298,0.008796687006577313,0.010913983526435076,-0.016812116780329275,0.046853117399527126
GDF7,-0.018985879643018667,-0.017427181564001384,-0.024872486020593523,-0.035099974320051984,,0.0827614625754567,-0.022476736693427993,,-0.013201401556813938,-0.01763232889359241,0.023218439181623248
PSPN,-0.03875960264375984,0.025102765796268998,0.030928601180008564,0.01961503627057103,0.04184905339820374,0.00020731953571093245,-0.009042156348957895,-0.0013604530994560746,0.028450632186281775,-0.030904540742502748,0.08126195444158903
ANGPT1,-0.010628679488136781,0.023047189800905737,-0.05831323390588748,0.04867808806687434,-0.04370576668551934,0.08105137526761366,-0.05741850800064205,-0.01962140179890085,0.052362534575642716,-0.007733712601980296,0.05784650086787216
PNOC,-0.03615722282207537,0.11901608487584657,-0.052050361550935016,-0.04231545390126331,-0.046538736837260467,-0.09760850297462331,-0.08333960190852935,-0.024497567640865078,0.04346527382923414,-0.02090384606428118,0.05183766860167122
L1CAM,0.0034397936393377594,-0.008215541865413747,0.00436668144820986,-0.011839563713191831,0.01310221980517512,-0.04586000083069046,-0.06862472228044816,0.009127453548236377,-0.11478404472533846,0.03068594925787186,-0.007545770245356352
APOA1,0.045506426821336265,0.0687460757754047,-0.03444505407264668,0.07598901638230635,-0.052236447761438896,-0.011057006716200145,-0.019326123780112607,-0.01899718992381104,0.08214117384783494,-0.04020273662662977,0.05665397346368626
PSEN1,-0.002881294264880671,-0.0025766753667336544,0.07338119296053311,-0.006495062057084204,0.020173552082897686,0.00726737036645893,-0.011391975781679112,-0.010887465430066745,0.04109851428216208,-0.00797699705154642,0.0026262312344292617
CALM2,0.04597925579903092,0.021477567598509606,0.04097846396240322,-0.053438549533148264,-0.051016244224000515,-0.1356803006216761,-0.04406185739185832,0.04226108301558118,0.03062846164409642,0.06682768755983486,0.0133533559740637
CLEC2B,-0.04682201489210039,0.010006077981555228,0.01114108326111977,-0.0607241176056537,-0.049550850967839455,0.15527387311342314,-0.023101363366304323,0.012520255424661283,-0.04162555268281438,0.08917610964107178,0.019680723119616716
NTNG1,-0.03835749899496597,0.0223050457802069,0.06372200326189917,0.02198312899800936,-0.0005593483145165594,0.05661142391206763,-0.031916320163880976,-0.02816985209966554,0.0352744445385472,-0.04656429251130224,0.03173456032333975
LRIG1,0.08404510398568454,0.0205840447432873,0.03668537430081066,-0.032380256635754945,0.07598075665724341,0.05138804500399306,0.013816508987505367,-0.0032676787051307875,0.07006459380130642,0.026427329712558272,0.034731602790585646
CPAMD8,,-0.02477289412244223,,-0.023268056836400097,0.10689884885661505,-0.021411192243364074,-0.016462572662445874,0.00697321504799686,0.17485891491845876,,0.06008948112031398
GHRL,,0.02030302417755866,-0.031548062368741046,0.030514397831269306,-0.02847938576044044,0.016255067236890523,0.020603789699331767,-0.01580132425394681,,-0.01907278703781541,-0.018054306784515407
NPY,-0.04368504104377026,-0.03697793585417029,0.0003258081083840859,-0.00589107663291914,-0.017402804987279384,-0.07586865767283622,-0.042320591110522714,0.021266482457074604,-0.027482960540277667,0.013528343439937036,0.06501680950255849
MMP2,0.024500489280764426,-0.01674767689880379,0.03085517772333759,-0.005997284995664972,0.0397340188729354,0.11644334277094788,0.0002643915267239672,-0.014202168943602302,0.028914658139904223,0.014072928666206876,0.03141522098589703
LHB,,,,-0.020264720294749756,,,,,,,
PPY,,0.046907996951845096,,0.014001145565162257,,,0.10251232396745154,,-0.027751196330324284,-0.02775863015890058,-0.017236361726634022
ALKAL2,0.06771726108202336,-0.02312358416658013,-0.01996424514588356,-0.019970305516404635,,0.00780663465239816,-0.029021826749677775,0.07203760633647772,0.013931085534205384,0.03829318439374404,0.04050458460734734
CSF1,-0.013307909478450192,0.00812711188025231,0.018052691189573623,0.0021183704083086417,0.039126215504393956,0.09488630807818489,0.03777461939906708,-0.034374386021182424,-0.06424056799656024,0.022077935477816533,0.08162815386682463
SEMA4C,-0.030493010853043526,0.003947891108594242,0.04343271246545998,0.0009931110686000615,0.0712778218533498,0.005482351231273843,0.03788702974870704,0.004238310253103749,-0.034404047131250844,0.0002712218854620202,0.08012408051021656
BMP8A,,,,,,,,,,,0.07143599747720952
ICAM2,-0.002759786760451456,-0.025013516078781536,0.022604164330524597,-0.05586245060735859,0.01930519849747152,0.0395694804102273,-0.016434200338083675,-0.014847250267177902,-0.00018359392319044487,0.04165793495269374,0.057627134073409685
SYTL3,-0.04638289135806564,-0.03552782767109932,0.041434871793943694,0.0014745581295192425,0.023766210507178965,0.06146958020227356,-0.05552359821027156,-0.019727574628925285,0.026070445194077727,-0.04505497258392903,0.05082137168715654
IL1A,-0.04673817550662853,0.06979542088690326,0.009813413891304863,-0.020355748867485902,-0.03852632737350022,0.16396094087723218,0.009216858114545376,-0.009133739344423731,-0.0231919786784732,-0.02812446792779247,-0.004355221646983018
HLA-G,-0.030027640664784402,-0.01897342303252447,,-0.021403466094070865,,,,,0.028195034919979996,-0.03197876527610621,
PGF,0.04362729595153974,-0.019294057068685064,-0.016272777794961488,-0.015010778504956962,0.04403321178887987,0.11740814919000954,0.05499550855063802,0.01075153302800186,0.10011883483181823,0.08606504181671688,0.06708700321245435
LGALS8,-0.040407990464785916,0.05261361484521839,-0.05525761287651617,-0.004666503871071019,-0.041705706993891874,0.021319034305331067,-0.011510539706680135,0.01624168813524671,-0.0013551099434951984,-0.0430973087823066,0.043863368932308355
DKK3,-0.025866741510996473,0.02363750603307156,-0.07290131613898602,-0.02305247237084879,-0.021086835056993995,-0.08431807701307487,-0.03238313437050715,-0.031058185897155234,-0.018667252178844067,-0.05014652138395978,0.1115130924079409
COL16A1,0.0787847755718111,-0.0204884588256667,-0.021186759636413605,0.001597279873682672,0.0607877431280772,0.015257605596989302,0.020085798047069857,-0.007630358758977225,0.053887555840169486,0.01877600770307841,0.12216121283813203
TPH1,0.22882544185424117,-0.013931311120401193,,0.11254058778655927,0.02692956160659693,0.037446707185399435,0.03172688471079186,-0.014899818399196458,0.06366474454116483,0.00638501765762374,-0.010920118793509489
TNC,0.0226699175501391,0.009811298902226574,-0.027590756130674722,0.00749311647432078,0.00995185025460619,0.13085250423232106,0.08027744810966993,0.00021554866697179542,-0.08220432796861098,-0.034093778862875845,-0.0708376205260844
TNFSF9,-0.03563488495245591,0.03274838049041412,-0.001819184996181615,0.007332551327337168,0.036964241737658166,-0.04939256625365184,-0.005422266922463296,0.0287242093054955,-0.033164731658894754,-0.02724981632408704,0.060973594184357605
C4A,,,-0.01967386872435029,0.025019523538821416,,,-0.014262695123472769,-0.013097506385831573,,0.06718544549098314,-0.043969822418536204
CNTN2,0.024807204608383104,0.03879892653506734,0.041519277557027535,0.02103913453295181,-0.023486821084249248,-0.06740669137223712,-0.0436453207312501,0.005862288385224701,0.052665582379430066,-0.05603202222822886,0.01030723956250464
F7,,-0.013591043953474788,,,,0.0330927875759341,,,,0.0034733073261835226,
LUM,-0.017284521695672884,0.042747946084611445,-0.0068565713367617675,0.018732407787980437,0.02906710677169549,0.13815214813736254,-0.028389249077713317,0.018274556891246928,-0.011819163116904285,0.06351761908743037,0.045599659935357396
BTC,,-0.012330317990339741,0.01275936671327837,0.029156646827193725,0.000798275955261955,,,,0.03353310250571429,0.0044959132737462555,0.044757877546058165
APOC1,-0.06614756492073279,0.024823270760876565,-0.020289589152740956,-0.017064533776500464,-0.011235438064851699,0.11429423608675349,-0.04139295778783688,-0.0336820019726311,0.021832493993178888,-0.0161088267132616,0.06758383403029657
PKM,0.08015747068838824,0.01952546908744532,0.02967483364797658,0.032357226724373626,0.08355282684710894,0.020649856180416728,0.06536784983419394,0.05808595308458679,-0.09984072240143968,0.0199298403244035,-0.03834522350932908
TNF,-0.04637816248048602,0.01418300973953784,-0.04368417018236195,0.00623430059089178,-0.04824012810750469,0.04527234886873906,0.039360094698014214,0.01408754087374912,-0.015399737704296618,,0.000849566163160756
GNAS,0.029283527407186614,-0.02789460440902117,-0.025895839879232326,-0.06478222900825048,-0.058410281303944774,-0.09135395965065457,0.03993562483248199,0.10410687991193569,0.01251655425306562,-0.03436583711390952,0.02830797926920367
BMP8B,0.014431129133449998,-0.024993414749428566,-0.03606302695469626,-0.031029512577815305,0.012664695953842467,0.0015378065291184295,-0.021110585982705564,0.024875851398393583,-0.006383924330777687,0.00654038652413352,0.10692405887815501
LIPH,-0.025976082037584742,0.0842761016705438,,0.028202288767626062,,,-0.011499631212538388,,0.07818215969149418,-0.028000920868404167,0.06676240409460178
CCL28,-0.01898586297743793,-0.01959611722216162,,,,,-0.0020752150624094973,-0.011816203240867285,,,-0.00868616727102689
PTPN11,-0.02104756580194866,-0.011941685637168532,-0.016966067011234136,0.023449594015118935,0.01650247798337705,0.04846664105593564,-0.008401381115241212,0.004244021439589774,-0.04823513108620084,0.007298912108915985,0.004448462104292001
ADAM12,0.05740983945025941,0.004849925743497419,-0.023427775407485838,-0.00761174637516267,-0.04347976136524527,0.09458827997698278,-0.015574776559327387,0.035273759025578985,0.0035535058305232402,0.030649720677771525,0.0024024405351606567
EPO,-0.026749712972502157,-0.0007831140888005002,,-0.031029513446674328,-0.023960149421786044,,-0.01203146286684836,-0.014899820587285253,-0.01783171279823343,0.06928245098969014,-0.026961576882816148
EDN3,0.0175433121762113,0.005245076136631685,0.04300916628669112,-0.03862743126697904,-0.024546152121842434,0.04648267503633685,0.04062969871833713,-0.015053564561446953,0.004065830487205357,0.013733906030367313,0.005747677957287257
CCL22,,,-0.024872485418296363,,,,-0.024225611039974754,,-0.016306828322643754,-0.014802178334040586,0.0397471601008607
CCL2,0.07012308520880002,0.029938355476925128,-0.02354270830676715,0.025277619538218856,0.001366668426799107,0.06868048877086445,0.02542268260584403,0.009886909587331178,-0.057049600176564415,0.06515913454878489,0.0004919864168260734
DSCAM,-0.03386968017138763,0.04381474194130532,0.06324899155527444,-0.033763421075256025,-0.04299894713456991,0.050647269702890914,-0.0019291412578525643,0.017625688135012765,0.0666098685121843,-0.02039621623981567,0.03652175745591341
GPHA2,,-0.0155271503075526,,,,,,,,,
ANG,-0.030736542150170333,0.023239309192922532,-0.006342614757237374,0.03410472683510591,-0.0348364444567665,0.06296275890712542,0.014911661958214037,0.08501374103707654,-0.003003476177271424,-0.005808038079555616,0.05768682727406783
FBLN2,-0.051844908556939025,0.014725463952938216,0.0073488726770089136,-0.019835564214855793,0.007831361924390498,0.017893587418212894,0.0012431438530350902,-0.04392500461445759,0.014354227761426407,0.034852648552001826,0.1021781841985595
VTN,-0.02457834065461055,-0.026335026557119865,,-0.0036674122920893437,0.00578004447520024,0.01696417116394802,0.008607637983224408,-0.012380853842324204,-0.012538900964062651,-0.004619502100796699,0.036132418240557296
VEGFA,0.01821802260747824,0.009824535990043454,0.015954735853352282,0.019775115837242434,0.07541021716998231,0.0968631848010679,0.06853340543965449,0.07874717018978958,-0.09682540796227995,0.0068207359542035665,-0.03114140831586006
F10,,,-0.017173796330817784,,-0.022538823022058146,-0.03481503495861387,-0.013192238991961194,,-0.021415297379870742,0.023116951994657513,-0.01134945649257024
SERPINA1,-0.0594122471960446,0.00725673818056074,0.02020907746707017,0.0002517504623699418,-0.010279847772893879,0.09220685941317422,-0.0007120762283311252,0.012825755185004065,-0.06375358012671689,0.019613992495596977,0.026153458604397422
VWF,-0.07394887344507804,-0.02657463724792864,-0.016651038840442632,-0.050055361125575557,-0.03104982428076984,0.10887453054171305,0.027295766898113895,-0.02605058756015177,0.057358431558022976,0.03737005467797399,0.05771800396691728
GDNF,,-0.021817436981685662,,-0.0027028108992224677,,,,-0.014899819426935015,-0.01746733324774535,-0.023622302474180002,
VASP,-0.014720401031199625,-0.006039668942538396,0.019860831352782007,-0.014330786484048024,-0.042927043186424034,0.04093826998142323,0.0006630283270293512,0.0015168651546071453,0.016728310777766386,0.041066716498928534,0.002514051186041798
ADAM15,0.01153697948972907,-0.062135796017080906,-0.012620986177212943,-0.019825566449923785,-0.08035553267668982,0.03818016811898775,0.019636360261843656,-0.02802340712439883,-0.06095536757603804,0.0014735542184219597,0.053149086207701354
WNT2,-0.022076415364454878,0.06042460527372673,,,-0.019411353792811732,-0.02771769738374386,,-0.01394402190180757,-0.018314062256026407,-0.02025550548282546,-0.0057997617688054625
CALCB,-0.023106347223534388,,-0.035984022014415924,,-0.002563267027080171,-0.023668332567678294,,,0.034018677312459444,0.031345779763730056,
OLFM2,0.077429352642936,0.03380357062605181,-0.01737246433169191,-0.02881999423204006,-0.005816598012448634,-0.0411598745204047,0.047082502700665496,0.049171283512373785,0.02570536817667381,-0.007174357197093097,0.056685108661935914
MFAP2,-0.02962345495756823,-0.0013681560600964896,0.08696080873149502,-0.018129299309747975,-0.018644021185794377,0.10913847416557168,-0.013127549284457586,-0.03487564021341457,0.06368588499648858,0.010792865236944348,0.10192261527372214
HLA-C,0.10320615605349448,-0.02270909183791428,-0.027293074734151296,-0.023207762574808558,-0.05709138033693536,0.11958924473974289,-0.011730718155890468,0.006561163297179329,-0.057043782358171306,0.018352910361058364,0.10896897704837473
THBS1,0.04758478568380117,0.0734090203328141,-0.04075054367205935,-0.018708883709085213,-0.030879276567284425,0.09641273198336552,0.027622616506245343,-0.03342276502251653,-0.08161911439663595,0.03208735663116723,-0.00830820041428517
HSPA4,0.04596114995994146,-0.053503865054582676,-0.030949911805935544,-0.03291316399804346,-0.019582274324287892,-0.03218714696189345,0.065290596907405,0.012235340187547662,-0.006039989535793752,-0.013300416882910072,0.012918102352720562
LMAN1,-0.0315198402967845,0.016236733776513874,-0.009806904564664917,-0.01029865528817356,0.03829024348501153,0.0675017904752763,0.024622154113355225,0.03238018006091255,-0.08382229450842277,0.007244814215656708,-0.023148967979899546
LYPD3,,-0.021252754063123873,-0.02292725535318795,0.030125403364416964,-0.024156930513612878,0.04947374096536771,-0.016845015762549303,,-0.022033050950860826,-0.026867632638792,0.005771707688223809
APOE,-0.05397751465631667,-0.0331359659343048,-0.0057889432274728795,-0.08874273049059263,-0.017159103536999235,0.05777273548387688,-0.000612827406133525,-0.04865434351780012,0.008697055767276234,-0.04742772512735077,0.03994878298316711
SOSTDC1,-0.027957789655504935,0.026950235603008847,,,-0.005928946595005295,0.0065656301253901655,-0.02910012076268932,-0.007886937411056977,0.018446321875137787,0.022073298182582607,-0.03528552655549989
ANXA1,0.09657014065185975,0.06144523501655137,-0.01383833620606475,0.04653929353578975,-0.027954657418438916,0.09829757357355132,-0.01591388828467752,0.024121714526629926,-0.02147455509389087,0.031091524092149332,-0.07474932635790342
WNT2B,-0.028509162947061937,-0.03550391865378693,-0.03229389432029555,0.01819789998801565,-0.024026021983816565,0.05588769521098216,0.010335281064560251,0.061747042739161005,0.10434273272349011,-0.005469118534574977,0.024206031126766333
AMH,-0.04696100330189958,0.09167356910967701,-0.030786113529410943,0.006855618285063836,-0.029996905884119702,0.0694833362052638,0.04585888555078137,0.017884778387970233,0.04005479130513928,-0.023316862636511216,-0.02310402208623349
GDF10,-0.02154482344254064,0.066780545403864,-0.02579353729553742,,-0.0003583448858579167,-0.03813785404817995,-0.01620294854822091,-0.01709177752272867,0.03387212717258983,0.004953182343945515,0.03203232530646239
EFNB3,0.07010408544948121,-0.04382468522385575,0.014671943680883306,0.02175876659446758,-0.0019311304823445299,-0.022766051782092726,0.013521363814183958,-0.032361028234548485,0.021781793640281162,-0.01006238897211249,0.042243046510755056
LTB,-0.02620266536185688,0.07636875741563963,-0.0027108641594138635,-0.05390468900031106,-0.03440821925994187,0.0005414832255433252,-0.007819796858759059,0.012162985169384133,0.012984724605395855,0.017273342996354794,0.0821986027033614
ANGPT2,-0.07070562208531407,-0.019107591785241004,0.028019908423259052,-0.03289402194213794,0.02854160608013555,0.11878411505961667,0.06107591401538797,-0.010768575532089158,0.020275650415838162,0.04528514356778439,0.05793122687108353
NRTN,,,,,,,,,,-0.015021004678678547,
ADAM17,-0.005787000693331731,0.016539026723005085,-0.002947892731157427,-0.020951523076876057,-0.0008661934064057406,0.08014518945354546,0.04652240482023821,0.04134897944340648,-0.03330175478592246,-0.017043085564246937,0.03939900933036375
LRPAP1,0.011609204165473544,0.008961363561601075,0.011927292325239907,-0.038182995712687566,0.012940882675659758,0.016030751179165064,0.0289235537538166,-0.013006426437445269,0.03750531202022748,0.033685278520733414,0.0738464138421534
NID1,0.035258328042027665,0.007655900868697713,-0.02818267866812399,-0.02348510360099604,-0.014102178282280206,0.10792114615945152,0.02859302230845606,-0.01525190851748067,-0.04198466104644494,0.021141332421810648,0.02664157395856353
MST1,-0.01398867996363663,0.016059085065458955,-0.019917857826913545,-0.007416603445356226,0.07317957438571801,0.0747829939077885,0.03525328170171923,0.031342532612871093,0.11541942451638781,0.09912317081932538,0.054752825689476
IL13,,,,,,0.05582883611123483,,-0.017474659544107717,,,
DCN,-0.005822778107872512,0.011213298994636085,-0.034468066817550824,-0.04404764228479929,-0.07036847855521595,0.09565311007691309,0.03424310067137592,-9.415291826509591e-05,-0.0016002383409980216,0.03117434301339935,0.04880837359880126
IGFL2,,,,,,,-0.014262696632639422,,0.027750754967802913,,0.04985010526657824
COL7A1,0.05858570263146205,-0.038904511444812724,-0.03941750210498001,0.023762809597161837,-0.03594049719059628,0.08745446985208094,-0.03313786924279202,0.03840072234408008,0.0033235885285502415,0.03731820962189366,0.09231382365607087
CALR,0.014481291588147108,-0.008356987443080204,0.025072435940536094,-0.022589941494427158,-0.015491490455345312,0.07195353099431806,0.02597598305326029,0.039732692088753026,-0.08067748321469873,-0.02230774947662895,0.001994103234545947
PIGA,0.025368221972721115,-0.04706982228164802,-0.008265683265169943,-0.015296541542778395,0.0373912952779904,0.05051552229702061,-0.009451714818241502,0.045457910629144935,0.06409825901560037,-0.029754601997819433,0.0865017952852271
CD200,-0.010261159885682181,0.04240776475107641,-0.030653853967907114,0.01986916615640664,0.0630059977898454,0.019698841706268008,-0.05872254369621801,-0.018412100878361662,0.06162715838602486,0.042165110359479854,0.0380477324028085
GRP,,-0.025855238590760398,-0.02189391712900668,,,,0.027264219432712657,-0.015053566827120708,0.031556957443002555,0.029719234865937725,-0.018863688573203863
CDH1,,-0.010946560500076453,-0.05242306213725927,-0.008597054355732586,,0.0984253261867766,-0.01440468274088182,-0.02449757444401091,-0.03779700120656115,0.019872657547816232,-0.006663954889471591
LPL,0.12652218970973794,0.017374067223798022,-0.02143825697919048,0.04074513589593316,-0.05926005080297501,0.11807422334056059,0.03657664611992033,0.04496240361427748,0.08086448099299595,0.03338195890345309,0.02556980691571615
SEMA5A,0.07498023933349816,-0.030743587629764434,0.0009142876021579196,0.0020268262839032536,-0.02513719843455842,0.0638957881041376,0.033385312783180895,0.051362581062767684,0.07559951363454866,0.0739720381054237,0.05249930959632561
SEMA7A,0.004379975436940471,-0.05512898476918487,0.017073175180643472,0.025291738988333066,0.007870754060381475,0.04967436815462848,0.03243824863303235,-0.05718588147682589,-0.009138533688975325,0.03400300093885402,0.042806762866547804
SEMA4G,0.017176620163928916,-0.034121688356897065,0.022028609238043916,-0.0213589329644208,0.0011293674663783275,-0.00801973298894445,0.035375110661740726,-0.0390764963432186,0.02950834489143703,-0.019416465502676568,-0.0036572069116636813
SEMA3B,0.02980138038994888,0.00879310109639503,-0.05292087879699465,-0.016738532656449232,0.03362230318312382,0.03403136612605167,0.013429571029728284,0.00197710222225688,0.039490780060656865,0.027872397859430267,0.06438952647018716
