,UKF243,UKF248,UKF259,UKF266,UKF269,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
ANGPT2,0.04013803731694509,-0.032272986720286716,0.013608102049740996,0.06595808368689361,0.07005279632989297,-0.1056581255793456,0.06302408100983829,0.04623952248421736,0.07950280051252107,-0.008149030252460424,-0.013990024327662186,0.027022870685149674
NRTN,,,,,,,,,,0.1400364373313795,-0.012357167297783436,
ADAM17,0.026204150340737045,0.0041190102623813625,-0.03373020478083463,0.03179227453403705,0.012425733338556195,0.010708639475589242,0.035903981722063306,-0.0014841627700443805,-0.01381764222823096,0.05523281711427916,-0.006346105299135064,-0.026090601439166642
LRPAP1,-0.09598395804136221,0.03232850667268867,-0.03782300041812922,-0.07664435917234683,0.03319670795305819,0.020801441343923834,-0.05421189865339095,0.07538871847508279,0.08463030268704778,-0.053271404662292125,0.053139318870015155,-0.08136852386928424
NID1,-0.021204176566081517,0.024716528876874536,-0.007966828256508022,0.10749043937675504,0.077132743864701,-0.06806413121338312,0.030369650253034373,-0.02938504069626788,-0.021644098661440354,-0.027904201443606703,0.05546616875188385,0.06341201926706087
MST1,-0.027431623941308658,-0.005533173068785905,0.04021450575865878,0.013266544178151783,0.10553599257636956,0.009067405455150402,0.033929618177826026,-0.028490374075449364,0.03961361139493252,-0.017171502295863228,0.023092613626046685,-0.06360163548733215
IL13,,,,,-0.014562992820269354,,-0.04233992167635326,,,,,
DCN,0.032707239365127594,-0.01778317847424369,-0.005753196941367923,-0.03565239151944564,0.06728775315715516,-0.07750562463595449,-0.0013863185365201507,-0.05694106755003306,0.028507102730559085,-0.03329765177043884,0.08463707632400559,0.05778583474912407
IGFL2,,,,,,,,,-0.04354021121620872,,,0.015703003006618185
COL7A1,-0.04724545746989175,0.012261406545960736,-0.020754105325828377,-0.0037481943260692166,0.07774420089097273,-0.05243684087917272,-0.052966005783422136,-0.0577883032228083,0.000915684359188483,-0.028139350424346666,0.04010185775890661,0.002150295883176693
CALR,0.01221368407658843,-0.014875853385368657,-0.011015138719462135,0.0736971661570004,0.03104176968268035,-0.1288367698224095,0.025068289711027304,-0.06299083981141398,-0.01436154999975876,0.03595618380509773,0.009220436012253336,-0.0011938008089479003
PIGA,-0.09382899599932609,0.0007210847987317858,0.02256924055862401,0.042423847022974165,0.043527992216675776,-0.05909832056747743,0.022239217167110886,0.06889930414447329,-0.026164517594572688,-0.0137281539425608,0.006046469769998427,0.012475811209109913
CD200,-0.024145730417098058,0.026064149027717132,0.009893067948649907,-0.09533612988854094,-0.018492281722386237,-0.04532984430966993,0.018573968143821146,0.02104329188628395,0.035404322365183746,0.07770584980803877,0.04956879204015949,0.02693644212583907
GRP,,-0.031905902485842116,,-0.022766275175248294,,0.044109946759282946,,,-0.010910980846964694,-0.03875722890293964,-0.004399320647961522,-0.019641272770538697
CDH1,,0.03375733165418179,0.06843560102838078,0.01650339952775663,-0.023462020574973902,0.0017613356193341449,-0.017618349076356097,0.019863354236829393,0.057380687844271756,-0.023168514119730334,0.036900034768457185,0.007607039913065276
LPL,-0.040512243787152555,0.015690550744395064,-0.02632890409159547,0.11509924611293763,0.07557953659487049,-0.11109290884729066,0.1298031322204617,-0.05744839058315567,0.04239656128128333,-0.04718061766904765,0.034903346523253845,0.011921861213067608
SEMA5A,0.06304128556470404,-0.054547365166179786,0.012071974939730933,0.13001108470937286,0.10181125134982223,-0.08742825496475351,0.08102897071904203,0.010780830036580553,0.028845415816848134,-0.014806824399400462,0.0008237645470043493,0.011419179088022747
SEMA7A,0.015463367851134535,0.038571051557503774,-0.023654159882423583,0.08460883452754334,-0.006665314578114497,-0.08762330673613015,0.07342922630150629,0.04772918925281144,0.034645657868324,0.030790756121238463,-0.013880114375027296,0.017325216248594073
SEMA4G,-0.007488727484309158,-0.0017493633464163326,-0.01671885097587815,0.0010130557678030391,0.03989963758489188,0.013675074768183757,0.01069132096827082,0.007223843045175843,0.06845247216989105,0.03800544714091761,-0.0014964284388086636,-0.04202026597622606
SEMA3B,-0.04536441354997652,0.002943531212727998,0.025755526396102173,0.006828258496044412,-0.002350032229663992,-0.06788751108935207,0.0753276182709431,-0.04351703149457359,0.02903150224932046,0.07249602999379079,0.03449129483210175,-0.007411977513557657
RPH3A,-0.05834663941946906,0.06710890539003463,0.014573991462006875,-0.026690277761218604,-0.010417767316062526,0.03375736551328265,0.03355629754683272,0.05139750049894053,-0.031384182299987254,0.05463631363223256,-0.027495794611238557,-0.02932265129926958
JAG2,0.01962056136180014,-0.014380753714814842,-0.05190775104970429,0.09551914463094703,-0.012347576690295861,-0.07384153652914023,0.021193959257715233,-0.015216938524444414,0.09226095474249513,-0.020698223677254178,0.0711086726730709,-0.011031259084093742
CGN,-0.048064535661573184,0.009508673979656577,0.17896675177061103,-0.00031914738307459536,0.046059194513753746,-0.04550272309140807,-0.05428019066974787,0.015574631318392224,0.052884808240310076,-0.0015414300709071147,0.021414190331606294,-0.04663589515634417
GDF15,-0.05484609341681537,0.011150064139609416,0.032052203302113176,0.10355877371056878,0.057195211194298365,-0.03459418083817881,-0.01307702138586729,-0.059522005951613895,-0.04994508626114794,-0.03961556058820906,-0.025752756184990965,-0.012225683447726106
SEMA4F,0.021627556305275714,-0.022048097783072217,0.03322953376523203,0.010215062657246024,-0.014666697243889493,-0.025433183449889298,0.02119382693859906,0.0249764248803989,0.05189105707887146,0.012210822302452478,0.03929582122040852,0.04827851659912165
NXPH1,0.027332166081513436,-0.03593890181395063,0.06827985514879516,0.09847550987082658,0.055024333476072364,0.013755857159852659,0.040090471813387624,0.13170935077810836,0.02729748968300662,-0.014356519209752543,-0.03385178996066341,0.04923427035728961
ARF1,0.06704676263790399,-0.04207998526858145,0.009220089691610565,-0.008587833961019304,-0.07813379638433345,0.04033870814719627,0.11025170694263679,0.03281169188807309,-0.05955822494641999,0.06562825014562194,0.049871391370070545,-0.019156326743427727
DSC3,,-0.014500534553942616,,,,,,,,,,-0.01655306435191558
EBI3,0.13983242015555727,0.02125784065748605,-0.016121467143349586,0.07429540331117206,0.02851539759733241,-0.030540482912114,0.0012351405609359347,0.0843550401083574,0.08025822782505218,0.004734289161193159,0.040010291744633206,-0.03945529922486792
TIMP1,0.001365598531652032,-0.043120644631671236,0.017526705299312748,0.03834525003456319,0.07780097820977526,-0.054881247506841244,0.016868641798413738,-0.013808159327023724,-0.07016177876385958,0.004082154647868995,0.05830046023109937,-0.001962737450207518
SEMA3C,0.016816758088220696,0.008265205797660673,0.03545389439418384,0.006869244616003484,-0.010192339593892805,-0.07638833988090467,-0.01376470746436091,-0.000641964334661574,0.056124189915674506,0.0029841617418057487,0.06548613020331776,0.008207485526041973
GNRH2,,,,,,,,,,,,-0.017937501213690248
GAS6,-0.03468407213409339,0.031112536133887897,0.004129510785452843,-0.015099015295192145,0.10180349593791117,-0.12253341260710145,-0.012575671062799311,0.046266192491655284,0.0639347968324408,0.03675304421092206,0.003466967552565831,-0.023256254494987326
MEPE,-0.024815148438358733,-0.019708077990313308,-0.009032126303827177,0.00924329176658883,0.04250505576517951,-0.030519430358978517,,0.08313177435563464,0.06084418365552648,,0.07091654834904959,-0.022873717254490278
SERPINE1,0.03805997416313085,-0.035835940646428796,0.022355075717353175,0.02248214899609928,-0.015412559117750147,-0.13042204820748354,0.008422421480389181,-0.04418255869744865,-0.04731538241261676,-0.06541556757492327,0.009780715256202643,-0.05512667303879425
RSPO2,-0.022844462270301024,0.03418743367962182,0.06173521893550881,-0.014483292496599277,-0.01081992419059505,,,-0.05232605439946073,0.05364294508380926,0.01342274547328466,0.014517001850823509,0.032885885768016265
SHBG,-0.016830791717029128,-0.0006422937574064286,-0.023936243063473986,-0.018792285030093704,0.00596925842742032,-0.028496945261690707,0.014626577582671428,-0.02259338619873822,-0.04316001882861656,0.022219422274846617,-0.016553437276549354,-0.03470444166965231
LGALS3BP,-0.03419151502801311,-0.008510518715381913,-0.047831962690844804,0.1248595450082987,0.059522948417187964,-0.027412670965977857,0.011277244635501707,0.09997366312575195,0.027804854569613714,0.02022011665878164,-0.042777806240613434,-0.024519951560483588
LAMB1,0.010199787681125491,0.0026610997953766436,0.07077778743918281,0.07650135666863715,0.07472356778953339,-0.14330377568205532,0.054542231253171175,0.040138560512205414,0.005156993368301302,-0.03129061890418245,0.016837136172098397,0.04297860778141473
SPTBN2,-0.011512470913801955,-0.025858876062032143,0.057035711882009385,-0.10112314019431308,-0.05567028832290458,0.07143608607723781,-0.09404031233611124,-0.016474532487606167,0.07126465453277211,0.014211090047459358,-0.01722972500735539,-0.018290079741900084
COL1A2,-0.003198482835068424,-0.01433449814773739,-0.02475892499027041,0.0900655831568028,0.06242200335252669,-0.16830721508142815,-0.020858280744125553,0.024704453004701386,-0.021527093931596398,-0.030597545207675464,0.09883345405241317,0.05035783244536479
DEFB1,,,,,,,,,,,,-0.009870404450383964
CEACAM16,,,,,,,0.187586497855531,,,,,
WNT11,,-0.02078397523421472,0.03565434001317573,,-0.014188929624862354,,,0.06003995991838127,0.11560893258289326,,0.03434917591271418,-0.021967988641121823
LGALS1,-0.044958006789015806,-0.011003399935595298,-0.019933996408467703,0.03883903705981119,-0.021908677629760606,-0.11187733447809742,-0.046383207077283446,0.010373237876200932,-0.04442362308894778,0.03438977038375057,-0.03171051110590067,0.0077262879740950105
BCAN,-0.06331417788992395,-0.00022724779152124113,-0.049119329186044024,0.12276760004892223,0.07769595982139904,0.08291993157435622,0.09059033074479589,0.000721985537424541,0.032116625001860646,0.022199807075847608,-0.019688319845339575,0.0012957251495205788
ANOS1,-0.007920675051678289,-0.018525468005614092,0.019948596543259825,0.023988283781757647,0.07129546008303689,-0.03763802235102213,-0.008500720640862512,0.01670014358455212,0.024167177148901313,-0.03963481657409088,0.044449315175731356,0.006325121511587323
EDA,-0.005017703696729848,-0.015215874215694852,0.014960773004552074,0.10923667114427557,-0.016965183258056613,0.0017613350767546414,-0.05652381419131582,-0.00915475058064277,0.04364294376187246,0.03173665110360801,0.0764620537162979,-0.0107317770279825
FGF22,-0.03760267232399324,-0.021637032600119423,,0.013758289149759361,-0.01300602098193255,,,-0.01077416784493483,-0.04147265760411055,-0.023467725434218992,-0.037023080895590706,0.072941407454792
SHANK1,,0.0118070813559429,-0.024377295212401902,-0.01487524495194296,-0.012374402920574134,,,0.009729459289908154,0.09387598459446243,,0.047122706777612086,-0.001457792177256989
NPVF,,,,,,,,-0.0320270320860458,0.14414965674203858,,,
RAET1G,,,,,,,,,,,,-0.020639883906466882
TGFB1,0.013843902776181378,-0.02043360072218006,-0.03114975105619768,,0.04082695966359962,-0.003659183993341985,0.0430258551231001,0.022940740234968768,0.03147531976683759,-0.030695146182116433,0.01386592738810257,-0.016779688044024705
MSTN,0.01624530297602086,0.036687547360963906,0.033995553295178296,-0.037981441500059665,0.03324603403702221,-0.027650837604512764,-0.04837777208049643,0.06214211957810829,-0.024825258270003286,0.02118505724108691,-0.03700028729639521,0.0013963641105392743
WNT4,-0.027304013817866363,0.05783647082604472,,0.054998622388944665,-0.014746670038430925,0.033985243674285424,,0.003447315707946046,0.06209870270859059,-0.02733736727481559,0.11514218283901606,-0.008523560313501618
TNFSF4,-0.048233140576299696,-0.032025032928791615,-0.0280847749488783,0.06166734364767889,0.13052500900628056,-0.039258082992732285,-0.07772478902178796,0.00500170844015149,0.04603068288957827,0.009289952695574066,0.0851049876554531,-0.011217226701552787
NTN1,-0.08865061817385653,0.01774451431273933,0.03278245404768137,0.11867132333543223,0.08572523005252403,-0.15738961216408073,-0.11363011902340323,0.04286672648227467,0.0063836363837910534,-0.029413297079807194,0.009626453842868699,-0.032641756025599766
CXCL12,0.012255285015126306,-0.05578808312586942,0.04638169039642033,0.05295028057226543,-0.04033032854693351,-0.08604200097171534,0.0475155372475587,0.027123418903915765,-0.018205722600400622,-0.00941548375264876,0.0698702880150875,0.03445208372809336
GNRH1,-0.031762833002568526,0.09497917101937868,0.057457781928235585,0.1079297471648317,0.036439327142271966,-0.04262003330897101,-0.009201673638969026,0.09198270004076277,-0.010759763749429545,-0.008310990671806122,-0.02341978623051686,-0.05088240113449539
FGF8,,,,-0.021147513753636327,,,,0.02741987659075977,-0.026704372697642947,,-0.03191748814920399,
RIMS1,0.04476014724470511,0.015497459347000688,0.021698989903373198,-0.04451408529173116,-0.04826589974846468,0.002670399433643996,,0.020809167080248197,0.0011241335659804069,0.011149353427363963,-0.0009262673473554248,-0.035694693547664406
FGF14,-0.046562445770271806,-0.0326187384567298,0.0915148140236034,0.024410892526473348,0.0856320589922592,-0.08653193717358586,0.045539092867494496,0.05630463693481074,0.030597729405742444,0.015725789661650662,0.0693412477496654,0.0017570642378170358
IGF1,-0.01807302364029774,-0.008729015060424063,0.07734437545225513,-0.020948943337285555,-0.024384342085993427,-0.05659944195422775,0.004856056495496324,0.03323575229942848,0.11948173933484293,0.011445541988797167,0.1206711391283733,-0.0033541993825179288
TNFSF10,0.02818037221096992,-0.009373285324677683,-0.0009058167891259144,0.06896959558412781,0.059422162264550084,-0.050222248017217225,0.07043705501169921,0.08468667158107678,0.06307160529510036,0.03607233112151155,0.02595255872972754,0.00895994032571
GDF5,-0.051365267929844666,0.04162688502953243,,0.003746657776585757,-0.022922622551472854,,,-0.0018911145428468458,0.1059367278895424,-0.05423968279138734,0.005895932980992614,0.06447541867783638
CHAD,,,,0.01948995802301658,,,,-0.02813154426102783,0.022550265201513327,-0.014434439177641565,0.042784876430332144,
RGMA,-0.04573544463863864,0.018397471608534634,0.01010383884907387,0.06615472216385088,0.0810679703555282,-0.010003151448229804,-0.028642058900898455,0.01494235100029119,0.07698197790506517,0.013061877427048124,-0.040109533996413656,-0.06120131460657481
WNT16,-0.03919620605661872,-0.044742827028515446,-0.023124410630265962,0.05056896198386314,-0.0372204864263517,,,,,-0.025444197578298827,0.04564661760497862,0.06398059992355783
CX3CL1,0.005104318213839621,-0.030934110481686344,0.003547475686525922,-0.076270750532124,-0.05289743660568573,-0.07069177098228592,0.0035359783347572267,0.042463063079030756,0.026519238301940633,0.03845692982251461,0.014524115220744255,0.05107883542938046
FGF1,-0.027728222473984786,-0.0071964724938220976,0.008090031437583214,-0.08404298536554097,-0.05161158567126907,-0.03438025741768355,-0.007449995822836876,0.06549445261900402,0.052780591430589156,0.018879888396684943,-0.014791638431831965,-0.04390372516724059
ALOX5AP,0.061223188620167665,-0.033235109661754365,-0.05071730601701419,0.003886847070958947,0.08033312962629217,-0.10198441299405935,0.05182747180498298,0.143520650384917,0.03942953639840761,0.0106504175825799,-0.004715228306343353,0.019496722761417413
IL1RN,-0.03397096968943906,0.029836175223028664,0.008662144238674323,0.08832895066944259,0.015332156545400759,,-0.017927333301878172,-0.048366741400200405,-0.013174393625958744,,0.03945589497518609,0.08796153015224117
PCSK9,,,,,,,,-0.03694145598534458,0.01208724893203525,,0.03216148240651175,
NPW,-0.015164852603519638,,0.051586647884419974,-0.021516843253361444,,-0.03529577555342453,0.018530925962052948,-0.043373815899154365,-0.004994637997792912,0.059544996269979195,-0.05319816793885199,0.01227172722481923
CXCL9,0.02973602427789316,0.017495987835165233,-0.01014629449191654,,0.03174008169219796,-0.0437908643159157,,,,-0.018362403202884656,,0.01921034115880003
ANGPTL4,-0.002801241776734919,-0.001916296750744844,0.01482386501757732,0.05556904313345704,0.10482598719271363,0.018181551511315133,-0.06350907096749484,-0.062052331520427495,-0.034816828889191125,0.06088458022859777,0.03592446891557775,-0.0432553618729155
UCN2,,,-0.01161989015215935,,-0.013998361068656758,,-0.046668112014072796,0.020565162859448097,-0.03177204566881945,,0.010296935867416703,
OBP2A,,,,,,0.05669039351039478,-0.030984678687590465,,,,,-0.01859341810651647
COL4A3,-0.03780473864017304,0.0213217939399432,-0.018178143996889447,,,,,,0.024594617542632622,-0.01362062100724352,0.025145613229988085,-0.03007679013599044
NRG3,0.10382606327966983,-0.024181478440306606,0.0027376152890348734,-0.07560565929097351,-0.053609181030634355,0.061882926931838556,,0.05722449845284907,-0.023131529777355036,0.028440461788212013,0.06017995144086433,-0.0006327790486642779
IL23A,-0.012931168150075781,-0.022941469759326732,-0.018281504681493914,,0.07140979837899335,0.06919574696081507,0.06527957572566677,-0.02442873046481841,0.01688525445895689,,,0.03394579164600794
COLQ,-0.015915181564634135,-0.013476714938725515,-0.03706886749047602,0.024698484127092687,0.11534446291798775,-0.03797587880349273,-0.022760382440323093,-0.04777889408134745,-0.003752534097887787,0.008455895902641546,-0.04914234770354632,-0.03670922558612797
SCGB1A1,,,,,,,,,0.009103375501358493,,-0.0300600714127086,
TNFSF12,0.0146478021351779,-0.013276782567961111,-0.016615540867409646,-0.010379711998714389,0.031815061678339335,-0.005823084801060668,-0.00399023552766608,0.0353789288762682,0.015854959682845615,-0.02255216127616611,0.05607677237488031,-0.01437677978099428
DKK2,-0.03800597029797592,0.07562140788510728,-0.01179119794868578,-0.029677099610246307,-0.02493021928310312,,,-0.03285501281054409,,,0.0005770538384372995,-0.03102636934827687
FYN,-0.010691209000557082,0.022257260998042674,-0.014044832439768331,0.1023892000230218,0.0684563207212675,-0.01325674512693331,-0.10688562016040687,-0.03025447428826454,0.03284544247404223,0.007159593794689782,-0.052200244361762745,0.030417372123860306
ACE,0.01432749872319032,0.029616218692915256,0.02456100261374876,0.05706637504738746,0.037257752390112246,-0.1068707271730297,0.01258276210472201,0.06397502731942324,0.04544464725617722,-0.005675148938071652,-0.009777511145365986,0.04118348808602499
IL18,-0.05155724018171609,0.0483280230551826,0.033773280160701094,-0.008818907713688318,0.06299937979732476,-0.03882563834293196,0.010271158213610639,-0.00042898239008847097,0.013963577376185407,0.02252657368347079,0.023487133089779087,-0.06156763909840546
PPBP,,,,,,,,0.03886939515020483,-0.027595186826217095,-0.01655622179965603,,
CCL27,0.0937665158270423,-0.015215874317919105,-0.016812011048771024,,-0.021016305838344764,-0.030519423147848886,-0.08719780572775712,-0.008444510684203377,0.03458002190303872,0.02455892467228267,-0.02871690351690374,0.004244602588947223
SERPING1,0.05540471907843921,-0.03917627806421277,-0.037557900264738715,-0.05390017606235618,0.11711941839976857,-0.13869650893552915,-0.04468899308184079,0.0649153723466464,-0.021399960511161182,0.01972636383663037,0.012507647103767386,-0.06234716604545947
AZGP1,-0.03646272845170917,-0.002433530919325915,0.06489123162260317,0.06073832643934243,-0.014679588960991388,-0.020333560561032072,0.04938325056846644,-0.09520802231494375,-0.05547384906609001,-0.0011124944715025437,-0.01020288722511662,-0.036694235003544406
INHA,-0.04369132368211366,0.02060824367375035,0.04284523137187386,-0.02739560089517904,-0.02142334897833526,,-0.06381485903242501,0.039429501575738525,0.034229528926141554,0.04637887120800623,0.021955648468780318,-0.03618198386028622
SEMA3G,0.00027022492061784813,0.028841920273282112,0.0051981466202032055,-0.025211937541834407,-0.026917926013375962,0.011737196532362817,0.19802017449575868,,,0.013697075609688589,-0.03371951205511721,0.0041016411057979985
OXT,,,,,,,,,,,-0.025172178997702993,
COL6A1,-0.018130135677173677,-0.003378012395102163,0.032438020436389825,0.10058494527843057,0.12480128843403053,-0.12044625578477078,-0.02364333462658687,0.05231891941315255,-0.03581308575131439,0.01428490665502346,0.02825417193892083,0.045057158331292944
FGF17,-0.02510260558326781,0.024792157018900432,0.005612498748703697,-0.0038769248705132187,-0.020616616759680687,,,0.051838042557264194,0.04157254112221194,,-0.03758440950881556,-0.017713824731574915
TNFSF8,-0.01897956445235904,,-0.01482287143365807,,-0.013210154413202838,0.02557751832404963,-0.011337594479042734,-0.04907930494240838,-0.004385278881260257,0.056246709654062685,-0.02676633684383352,0.05434403373341333
FGF20,,-0.030197491205856516,-0.005527423927703967,0.0021411822177074477,0.033219242687929584,-0.02633557971654606,,0.01340901119371513,0.06060015463407357,0.015844118427353348,-0.0005187839466723327,-0.03049558080592917
ICAM3,-0.07284005095033402,0.03554540023785532,0.056475197508354176,0.04704900142042373,0.06499667625346914,0.042819252448155494,-0.13427484778847046,-0.018714923296311452,0.0419470580339359,-0.021750941181715534,-0.03673305312186148,0.010542886417612545
LAMA4,0.010292173019051058,-0.027471148856611807,-0.033850336598107274,0.049186953869733145,0.10633952928445219,-0.048744040328175885,-0.0035417577526577226,-0.0027230311317407545,0.04834673728382765,-0.005271200278067174,0.007423049812216273,0.05239569920365526
INHBE,0.04940857075845635,,,,,,,,,,,
DLL4,0.06069794570932446,-0.027316410911915997,-0.007807548371787879,0.05769676342058668,0.058101522109051146,-0.13952977769015112,0.07746220844488955,0.014239000801227891,-0.0015774171077017134,-0.04687434654024104,-0.006035918810789343,0.031217463754369804
SEMA3A,-0.035346123431664156,0.036981434255509926,-0.040469768050522055,0.05329844748883977,-0.005012279632801231,-0.060434084216031414,-0.07458606884419913,-0.015792331780642307,0.019239020122435325,-0.02879094917092959,-0.014984295301941706,-0.03700459031937015
RLN2,,,-0.014959134244751811,-0.021332914682777784,-0.016965181070939032,,0.01011317276879638,-0.033938220161325354,,0.0073602005214079775,0.021070695947392186,0.06156148169721363
C5,0.07086579042788362,0.027217980123991677,0.007649146778975071,0.061035669947926335,-0.022029511141571933,0.01095306572877392,0.018814726459682227,-0.031933737940311104,0.017719748427122532,-0.02130610039398168,-0.0067071252641389585,-0.0010174677669973302
COMP,,,,,,,,,,-0.012794399161191105,,-0.008368674982393264
EDN2,0.06885537772849226,-0.017191526249650032,,,-0.01805501145465068,,,,,,,
C1QA,0.0026589054603819136,0.028180008588877353,-0.016785353555901855,0.04586282190626411,0.11014356336388563,-0.1200615662889295,0.01032067957851349,0.11813929016642108,0.10148677931493907,-0.02472216964185614,0.05208137618396953,0.004157781556983547
UTS2B,0.0653645410406268,0.018384319227097747,-0.014959134158809865,0.006917980394242613,,,,,,,,0.0723605783393528
COL9A3,-0.07644964772486733,0.0006117955557882703,0.029043855297219603,0.05764269799626676,0.08951804336502432,0.09962048786665809,0.025056763162599836,-0.011964111432053622,-0.018635085894651255,-0.031000492529968168,-0.00719900426302183,0.005773991139796121
DLK1,,,-0.024897838914511687,0.00939842439540293,,-0.07860277359443307,-0.033650365575021504,,,,,
HGF,-0.029986149796495228,0.08598877960970482,0.05548414074251309,0.013900650099059449,-0.011221778333292914,-0.07823734430691834,-0.012361508164601433,0.06965308156898442,0.08498157408202832,-0.027023896968349597,-0.008035971103465595,-0.05202048170958334
P4HB,0.028717777223343285,0.017885201375722547,-0.030835637303867673,0.11419251389807122,0.08582280654311344,-0.015092610876045895,0.06706153585562526,0.022213856290840595,-0.04003011957169492,-0.05771595502250598,-0.03307556823788204,0.044959384906738044
ADCYAP1,,0.008160580802602733,-0.030204095135404885,-0.015461022532696617,-0.04112354945081762,-0.030493241844541455,,0.03251251462073961,0.09444747865841974,-0.0290390349253709,0.018974043803406906,-0.0313192969009542
GREM1,-0.020410169426967592,-0.024182014832283476,0.009178730153694165,0.0005377583072509053,0.008760760520882212,-0.03947898029027908,0.07702239307564089,-0.04251873149260202,-0.043624700338512755,0.016953936166879346,-0.04422809249806706,0.030324302017074607
EGF,-0.0612134337506824,0.01838662538024056,0.007034685755257722,0.018347652364811947,-0.03952727850481911,-0.027650820970314873,0.006251836329339292,0.040377302735315486,-0.016912662385746225,-0.05564168549355901,-0.016452667193211052,0.013133369094193662
VEGFB,-0.007458195977582408,-0.039211095640545326,0.03751384288602924,0.05358486815448252,0.05240341280555604,-0.09527269671071342,-0.00208383267880596,-0.021223325066509088,-0.030353969549751093,0.0523765348820311,0.004948843947725884,-0.03748645333818385
FARP2,0.01787817677168024,0.03754003853317541,-0.0047931203628629555,0.032501758061653174,0.05734393068902118,-0.02101684209088886,0.0070791912058076984,-0.06061662323380503,0.020035297255757215,0.07739143974068713,0.04623167430209246,0.036446589257660825
BMP3,,,,-0.024775078736935692,,,,,,,,
IHH,,,,,,,,-0.04442579598132001,0.03569149312990645,,-0.029001418938824793,
LAMA2,-0.005797107263348517,0.0198826374964507,-0.013791525430297635,0.135053994734433,0.04238209150997826,-0.09278669302137739,0.07033428510412,-0.023186473554887878,0.04214065514143064,-0.06175262121389222,0.05926638422465543,0.07897950814319545
SERPINC1,,,,,,,,,0.020642303812563885,,0.022519979312737123,
NRG1,-0.035319331291288995,-0.03190590128142772,0.018019895770893656,0.020675926774352527,0.0617734274932454,-0.02721883699534465,-0.07227834914526277,-0.07150958476539758,0.013341128886517454,,-0.024309973849901013,-0.042090225656582755
SPINK1,0.05687790426554644,-0.02124793478434208,0.009713611417915253,,,,,-0.0618782047984251,-0.01746570001640901,,-0.035204766999489066,-0.013156919337680307
EFEMP2,-0.051945648754779354,0.02287166147159309,-0.05500915296094367,0.06456585847693166,0.11696912839174803,-0.024633741704988187,0.04084134020627099,0.014419672489218128,0.02567343022400379,0.014965773165338815,-0.02350310167626339,-0.026588869838418218
SELPLG,-0.0027554901766629926,0.0025201717535354553,0.0023157854213102865,-0.005465379548838797,0.03452131838944805,0.028066657132954337,-0.0011566068424471222,0.008671302395821505,0.04248061963410455,0.0013256211061333284,0.05472002031290068,-0.0006999991021047508
GDF6,-0.02393408872343273,0.018882529228303215,0.05065983534994762,0.05003982807907758,-0.016965182900976133,,,-0.026775146131203333,-0.023556499499072,,-0.03485442928930931,
HLA-E,0.0021604102993321205,0.03936683650745096,-0.043499899976766,-0.00037701654867213874,0.08074556526757312,-0.10393423224786846,0.012362572594408329,0.0334575177788906,-0.005020515592784935,0.01176487322776128,-0.02681588698096191,0.03309647191263608
PTN,-0.06727019158845646,-0.01976496889648503,-0.03769414787952851,0.14090094131585879,0.10824321539317756,-0.059907916201564805,0.05555257159779764,0.11903076243070795,0.09831532160844221,0.0013166186592756012,-0.05655036215916265,-0.005174001947459146
CD274,-0.0671572832302682,0.04443990010889286,-0.012495583206070785,0.007781913288148416,0.02770658689434428,-0.06266251240495521,-0.016051158839058426,0.048100037177849185,0.037330888528769916,0.013917591198448532,-0.06239995973565109,-0.019740459920444157
FGF10,,,,,,,0.0037809625141305677,,,,,
CD14,0.054401263403948505,0.06323264163047984,-0.04320241890990641,0.07603256459790794,0.09246412875652019,-0.06293821819035675,0.1138069458205371,0.1641158807695526,0.0890247831088733,-0.021783648663489596,0.021052972498883594,-0.026882847924116857
SFTPD,-0.025947714897284476,0.07161627921471171,,-0.01538665519214241,,0.13729768842983472,0.015420109699046959,0.046064141607323646,0.006511003546248045,0.023923235903738068,0.023285974056820206,-0.004778248679396159
SLIT1,-0.02422735491084112,0.00944882883668657,0.0290750720813776,0.03884042385653674,0.09831642624144898,-0.0698700854106335,0.06413245852055127,0.07694075852606541,0.03382171099865799,0.03093572668759793,0.07395926147583179,-0.04762081836683391
LPA,,,,-0.015879472565915747,,,,,,,,
CNTF,,,-0.011791196736547882,,-0.017749889894672508,,,,,-0.026216776938061858,0.02234833327906361,
BST1,-0.02593912087122396,-0.010441259050642727,-0.010733906101856377,0.03133803416387456,0.13994298730162913,-0.0675040207209121,-0.025445468186676624,0.05391551252887949,0.0023396808098183086,-0.04366494145871332,0.018931653429199457,0.03736437063052643
AGTRAP,-0.06360406558409616,-0.030283419283449853,0.00657753453645075,0.08900014639003044,0.06210385491597413,-0.07089574581075758,0.05416632135692485,0.08629835839456632,-0.012500385946563457,0.10790598702029719,-0.044374025900406885,-0.04662422146150533
LAMC1,-0.007952979030202147,0.0003332056380463706,0.017261560985241543,0.11209495098751972,0.06026165164872874,-0.06882390974974922,-0.06863353064996451,0.01676090362972109,0.012354010780932772,-0.032544723105892175,0.01944241890125948,0.0432867731231794
COL6A3,-0.03686220361945768,0.006783375053656804,0.01164680153172054,0.0969578220870487,0.009934129938688268,-0.04614679823353047,-0.03688282058848091,0.05661677616559304,0.013471378522649988,-0.0656223937803132,0.05897305419898605,0.07596979482504908
