,UKF248,UKF260,UKF266,UKF275,UKF296,UKF304,UKF334,ZH881inf,ZH916bulk
COL6A1,-0.10435700598022471,-0.013884834211458537,-0.1071934106513004,-0.07777553354198653,0.028130880783589433,0.03450942433420078,-0.15862176120094568,-0.03424012513652731,-0.029159915239599026
FGF17,-0.012794700794793773,0.08436177836276414,-0.024027343354436625,0.006472586087600664,-0.04375368172719069,0.07206903411014667,0.0024247394548734163,,0.007687371576813573
TNFSF8,,-0.011645027668615311,,-0.011811474318288597,,,,,-0.029821524926454058
FGF20,-0.015721722116387195,0.18936024077334504,-0.005008834864654613,-0.015829750999002995,0.018948594934557816,-0.012434797356601742,-0.01722966079959576,,-0.031239194304104018
ICAM3,-0.0242607403800414,-0.020299878083981444,-0.038703630729946516,-0.020687724548098325,0.020597804298441137,-0.050122581046141736,-0.03285057463945819,-0.034020274868499054,-0.059167252131300065
LAMA4,-0.03723479399939819,0.03626106316665297,-0.02349871577040713,-0.06395901312671484,0.026255285429130696,0.001233473342270794,0.025989966412615816,-0.0790104860057166,0.04993463949799456
DLL4,-0.017944545946049825,0.04284067160945704,-0.07052265973434411,-0.044097351993356626,-0.018927610944924476,0.03171901905375817,-0.03615520767021407,-0.00529656168561056,0.029937035937294267
SEMA3A,-0.04818686275307411,0.09432766137861591,0.009338850798762446,-0.03724985688303006,0.0478882195265534,0.09937660662693115,0.09234831874609932,0.010648030006775578,-0.03700650135278597
RLN2,,-0.017861658479247814,-0.035813094272929516,-0.012031461499299475,0.019409834233183623,-0.04464297318836882,0.036694234711514936,,0.005175113629301848
C5,0.01554255476574396,-0.0418494827386338,-0.05468942468653639,-0.004343614649515443,-0.05669651284949991,-0.019791113098350202,-0.030933334094749413,-0.03966212077630314,-0.011288049240448256
EDN2,-0.01617310214907916,-0.015315158157583164,,-0.014610203689741244,,,-0.05304227968312731,,
C1QA,-0.06335109906169545,0.12085849422990634,-0.06737366920454278,-0.02088883635327801,-0.005571549950517771,-0.22599936982947916,-0.11572006701786704,-0.02246178016290061,0.07644781189046192
UTS2B,-0.01730704244238183,-0.012772433164876088,-0.026658003085395114,-0.01039990465138052,0.014389290254955745,,,,
COL9A3,-0.07216680875668591,-0.005318477228466999,-0.09186466060198721,-0.08392189378232096,-0.00902283195784976,-0.09824925710475563,-0.1314409079018551,0.00903928844050963,0.11441107916374758
DLK1,,-0.010402636491566478,0.02706761794712473,0.03129128042069796,,,,,0.1218212878227324
HGF,0.008819838960115341,0.11720120607692029,0.05004127899824435,-0.009768106180410723,0.04266605075612234,-0.04253000601749532,0.07615565497655381,0.04667928330974356,0.02221205891568112
P4HB,-0.03368165622103366,-0.08459388400859032,-0.07803324045342479,-0.024727822830610226,-0.014181216032977364,-0.06494178666591535,-0.07843850522633922,-0.032257827724611415,-0.11118957510805269
ADCYAP1,-0.045395548210458415,0.05093407899848492,0.02254171274392275,-0.01994344572787441,-0.02175980930039771,0.07022999819285408,0.14275786843446617,,0.10204236780653887
GREM1,-0.022749474966542293,0.0338889849565562,-0.05187457946410192,0.006374775607759965,-0.01704096400043975,-0.16839558886243872,0.031304725075535805,-0.010007992450883121,0.03655660227488299
EGF,0.04990416086562066,-0.023733077675999317,-0.042662684925800186,-0.007449338065801636,0.008288599828317174,-0.050221147152554234,-0.04132219683769019,,0.07365130104901256
VEGFB,0.017618343374128993,-0.08021504746516829,-0.06031611018421872,-0.04268847956849465,-0.011492584913799888,-0.06767617698661499,-0.12180948369189377,-0.08433088961637736,0.037710266802215384
FARP2,0.028350639380303327,-0.03303738550964179,-0.01839138056061165,-0.035737937349561884,-0.008972770949468441,0.009812732826368875,-0.05702196347503495,0.11550447278180402,-0.04713322440363926
BMP3,,,-0.023121718505825818,,0.0031678933420395544,0.02984370098953733,,,
IHH,,,,,0.03292656292806047,,,,
LAMA2,-0.01984328087447558,0.034966717777025896,-0.05044155443785754,-0.028121032484675023,-0.004862464577568412,-0.014433144703659152,-0.05314376728266939,0.04585903245239354,0.023435156172872604
SERPINC1,,,,-0.011126958482769156,,,,,
NRG1,-0.030015799242575733,-0.023554438547901183,0.04385544969474352,0.0011375870947876105,-0.020251491858302672,0.1469325428043463,-0.006790687795113502,,-0.002973040290330649
SPINK1,0.013750735320545117,-0.020824598295203976,,,,,0.0675530926719797,,-0.08597314045243112
EFEMP2,-0.05891814812860518,-0.03222982315276036,-0.06260782877826687,0.012093344563128177,0.007549861985306462,-0.019243813617952923,-0.07834451567200783,-0.04905430178202475,-0.0010944263107245285
SELPLG,-0.008187925820144241,0.08116047375649617,0.10511249343389346,-0.00918788840740692,-0.015864151689827105,-0.053609686108680464,0.06742370934448322,-0.07461529099349029,-0.014609784496960303
GDF6,-0.02745506888613572,,0.008277296065853606,,,,,,
HLA-E,-0.0913062332908517,0.09680526530611945,-0.08612618564074793,0.047855035816155106,0.04348054796847439,-0.20047171555449472,-0.09535356525206451,-0.012965206757391283,0.060112113317168106
PTN,0.00447900107696516,-0.09786977075141028,-0.10176953024652698,-0.08580611012903096,0.0689016780556376,-0.10162050003675717,-0.20422675675556076,-0.09159211746671846,-0.009778148465021428
CD274,-0.03442434460004069,0.029183924523808732,-0.025193452506021903,0.08388552314805059,0.00419685029856446,0.045201598708574875,-0.02789056814063998,-0.023902751311343222,-0.041032879896533515
FGF10,,,,,-0.03749212021720642,,,,
CD14,-0.0634747407037429,0.08319907510999258,-0.035498600584438954,-0.020232205208399707,0.004511281030849161,-0.17697082658823504,-0.1337938222307738,0.016941846831634477,-0.027196594854729562
SFTPD,-0.012775369735508966,-0.013077665449774949,0.07418271586795744,0.0108102809020408,-0.012521627214822523,,0.0724005743000367,-0.0326023437291876,-0.025354750923723964
SLIT1,0.06484649837439857,-0.0011905159511353802,-0.04711962592028085,0.05820589807498219,-0.046388899009915996,0.19318668135632902,0.04354558728662805,-0.05178416095784951,0.07350070635878324
LPA,,,-0.026658009768662727,,,,,,
CNTF,,0.20422614269732353,,-0.009484823446895581,-0.0326984248354291,-0.02404762045673328,-0.026360748767070664,,
BST1,-0.049975442306531344,0.15024749057210388,0.021387183176477285,-0.002750723191771487,0.006947458280689829,-0.048755278194884843,-0.034357214267617134,-0.040471870233109865,0.011154858841069929
AGTRAP,-0.06886781500354776,0.05732437114582686,-0.0790457429377732,0.026802636974502914,0.07802230947699404,-0.14043967289701056,-0.0820943598509134,-0.07733457637830268,-0.0368562013386281
LAMC1,-0.02745566126987619,-0.010369162932643396,-0.07722239753725933,-0.021111263908444776,0.03566209124051964,0.015876041470384874,-0.07241974331609703,0.12409824610983325,0.0063042281812229145
COL6A3,-0.005235854889008057,0.05980274890714016,-0.01629323543834865,-0.019665034379330818,-0.0286371636221592,-0.03425082119170728,0.0006714673358947505,-0.001726822493972306,-0.0345097090669768
FN1,-0.10398885692332926,-0.05351828401454555,-0.06092506075626775,-0.05886853146581586,0.004243049174694056,-0.03488224577712688,-0.16004516739647173,-0.008372012578128914,-0.055951962280414554
MIF,0.07876290048849316,-0.008028982894069416,-0.002644767489467937,-0.021961997589604668,-0.07467607683192659,-0.03939583824495138,0.017451191474062707,0.0022229606370979915,-0.13955667335455835
JAG1,-0.01796467935770437,-0.01670055861758013,-0.0029772345428598127,0.01374514277679276,0.04190856916509035,-0.02311263833334208,-0.17848262349497496,0.10968729705560568,-0.023619261065985657
NID2,-0.026738071906566126,0.004474062841695987,-0.10966913077142124,-0.024966708093787916,0.003020979129226731,-0.006986088931548827,-0.04575146027112377,-0.043208977335916096,-0.008980102275016947
EFNB1,0.01759349468298494,0.05260069441958957,-0.06167797830459287,-0.0006586876550788162,-0.02917411908751934,0.04984893736640355,-0.051962054008273494,0.04850229195850366,-0.01999332690698993
COL4A2,-0.10174663258327754,0.004634260471809605,-0.12390077810561465,-0.08048080967730682,0.03216613469580296,-0.07378977586168596,-0.1157771177531774,0.06794759303022026,0.08173746447266111
SPP1,-0.03750310838423379,0.06138315218566188,-0.16744120002513704,-0.008005447933716225,0.04299284271844765,-0.2414834576545073,-0.20450859574616415,0.045436516639395554,-0.12484985486595572
PODXL2,0.0473188419016971,-0.051292784933296816,-0.05745269919489109,-0.033377960589632265,0.053299117935375354,0.18642472956665285,0.03256447254126157,0.01035737071524075,0.03942179015834097
IFNE,,,,,0.06817914437996397,,,,
FGF9,0.03772123968753259,0.008987605562381719,0.055747032351028195,-0.015028644850626736,0.00692284715245178,0.1492803784155446,0.1700005005480054,,0.1279141750869001
ITIH2,-0.027333901701678532,0.14751651982469147,-0.033402123886115666,,-0.03325918402351501,0.10819579945145598,0.09092954794886836,-0.028524205288965945,-0.037302198680963336
ADAM10,-0.011747317226079745,-0.047684242372116166,0.02968068548849205,0.03252629308762766,-0.009036488543493627,-0.017742235974675426,-0.07077473573953243,0.050991704082382475,0.0037661519143305988
CFH,-0.061819049551323835,0.09657603206984279,-0.034535902548599555,0.04342954396095191,-0.034173319100907734,0.044676872754259495,-0.004499148168885923,-0.04545111874942816,0.003770859007558696
COL4A5,0.008304714062930211,-0.03074346734638243,-0.10333086739346005,-0.025869600707811795,0.06025159354094959,-0.0797672698037682,-0.025946044367555963,0.16109063096289228,-0.08266124298604706
LTBP3,-0.02736673173588951,-0.028503487904568837,0.015924685200605655,0.02822400806081752,-0.014852585839786837,0.0830544126185925,-0.06909377995045382,-0.06684372359371485,0.03879311016188537
GNB3,0.012028454887754739,0.04901686182378337,-0.08301427382866516,0.007439561974798157,-0.08468435928858663,0.08545342390249501,-0.012508242801939344,,-0.004318152301374367
COL6A2,-0.07966493326898583,0.07212557804820002,-0.07137400945595997,-0.05052929182866706,0.043934322306376956,-0.05683687628179121,0.03471451023038331,-0.017911541222291723,0.022844711523140018
PLG,,,,,,,-0.07344954338221849,,
GDF9,-0.05811919445144028,-0.00993651771217362,-0.015057126239319865,-0.0008823171115951659,-0.0345020813575642,,-0.022246849719357423,,0.006101762663349613
NCAM1,0.04828448027187204,-0.08401255274829017,-0.006499560059480626,0.062180754464488834,-0.023760777638001614,-0.07240994582342719,-0.03165601824240922,0.04879621456465316,0.13577159976680583
APOC2,-0.011381023397145187,0.09911203256568883,-0.07417799090924972,0.0346498907719927,0.03300378093280465,-0.15919634416169712,-0.037672715180920774,-0.01443523481971187,0.0017368237521023456
BST2,-0.0446711037576707,0.02506131155642631,-0.026457794568376106,0.016710405123688325,0.03409653844241662,-0.03033200657935342,-0.1783562708312085,-0.11880606911701605,-0.06421768426614714
COL5A1,-0.07699135916576967,-0.023009578828096976,-0.077614054923154,-0.0617540020499511,0.028410460897238803,-0.02226245169725839,-0.012560698764948693,-0.03448175283955119,-0.09661749375526825
CALM3,0.029776796883632543,-0.03943542558479487,0.15654622667727164,0.03254912023276705,-0.11412872181244807,0.2553026627532451,0.2103556795176935,0.07063453709639471,0.17966171087411378
THBS2,0.03518112885447201,-0.03154233565737364,-0.10666179679073501,0.010807245280788873,0.013034444197009783,-0.15276874100965832,-0.10480150974447389,0.002021027253267468,-0.08642530752429733
SERPINE2,-0.0007797199119004506,-0.10313076224362981,0.003580315999383957,-0.027130375634462342,0.01176518393883371,0.07919719556604012,0.051545622405237135,-0.02403072526366881,0.02196892708567318
EFNB2,0.018449062866831723,0.041060420508528414,-0.029018360773607033,-0.024206653463543566,0.057530776681583205,0.09672935788245089,0.020756725382177158,-0.08685104137574992,0.023813749373154572
PROK1,-0.026472530483172812,0.10093960716955382,-0.0385105461027192,-0.015322888645797285,,,,,-0.0418535933288498
LACRT,,,,,0.07384354926668472,,,,
MMP9,-0.06242172777838095,-0.04670163235993044,-0.05354028281419987,-0.015838264879477176,,0.029405200076122576,-0.0187935147607354,,0.021671086467713107
DMP1,-0.019388571145244456,,,,,,,,-0.03550861916225157
NPPA,-0.0030505181116042583,0.02041141430808213,0.030380520390436653,0.024013265343830092,-0.06687546785133061,0.08107036387977788,0.010628325498276997,-0.09655335213160826,-0.017522634633681974
APOB,,-0.0168129922385277,,0.038941470221579996,0.028124795695302057,,,,-0.01645716008247132
C4B,,,,-0.01246046872443467,,,0.013854193744453527,0.05334414125481147,
NTNG2,0.02518453324434586,-0.029238437422681472,-0.023564438884775288,-0.01331395944038024,0.03384445225666745,0.03912174810897042,-0.038816880831778665,0.09392697055075598,0.13757407243824663
LAMA1,0.020596052839840666,0.006195361736756681,-0.04229757595656026,0.0007170470610610583,0.04375683865857514,-0.006196510877853352,-0.028101063729575066,,0.026251192634247678
UCN,0.1095029494049721,-0.0067585496839224464,0.009768491318164043,-0.008337300143924625,0.006280418789609279,0.027614230049702832,-0.024235308611194446,-0.032602383584506296,-0.06149913784719917
ARTN,-0.025714568574259713,-0.013813058867547457,-0.018211650672730912,-0.01583826641690727,,0.014978288657102583,-0.026360750600360482,,-0.032103131945513806
PDGFD,-0.07914890443521802,0.08448420432386322,9.499437991911304e-06,0.028976143429733123,-0.05406096107242982,0.016124937323869385,0.007693228561045664,-0.033553370996108285,-0.003616774348743253
EDN1,-0.0327054656683778,-0.0032319464677925966,0.02246439402526947,0.03249952960285491,0.026081080378711125,-0.01742616042443703,-0.07184347117911788,-0.056577055114577196,0.027491010006349594
ARPC5,-0.09201484644900265,-0.008264588921337844,-0.06975469707672263,-0.04822845885193167,0.02150577738354767,-0.14234537284186807,-0.1775334051996622,0.01672381765232738,0.016076352414211407
GSTO1,0.09629194666906526,0.020759689077879357,0.11585075470754268,0.0012347344471747978,-0.03612137077213684,-0.004268337653365865,0.15012781708643105,0.05918541924401793,0.03138092422558896
PROK2,,,,,-0.043516302858356656,,,,
SYK,0.03459222882573628,0.05517922966748686,0.0057327132334909795,0.01361558638017388,0.05626821166810536,-0.12786453583939764,-0.06022744562345129,-0.08177998175749426,0.08380531579267775
ST6GAL1,-0.0012163127785057217,0.027442162047231877,-0.01198600636814446,-0.004941912723202028,0.04982682321605627,-0.2120113563519823,0.06853622312627469,-0.11334205868651566,0.04069886360470609
WNT3,-0.026600078224674598,0.046912829412041696,-0.0009163869313431956,0.03226726686317927,-0.029821782571456235,0.16601098501144146,0.16774957263957055,-0.03448174102467429,0.046152245375832915
HSP90B1,-0.015175563207607334,-0.033370896700191395,-0.06114861299384513,-0.05148927617275344,-0.012878571512513546,-0.01883853865113743,-0.18729181851332308,-0.011927221507738327,-0.11176343315051458
ZP3,0.05815324864788048,-0.021022347535946347,-0.027134593771796174,0.03649567674017717,-0.021009210583951565,-0.027914779027721503,-0.01098536722500216,-0.035835649987366706,-0.006692363479985954
ANGPT4,0.007311372871139401,,,,,,,,
NRG2,0.08495025245807537,-0.039191148903193765,-0.040282515711342254,0.04738532332242287,-0.03181938929583358,0.11817596249282403,0.028469902316105012,0.06046581013193354,0.042522320638716145
MELTF,-0.03632821900685824,-0.0356370236708213,-0.07682288665208718,-0.018860199168853606,-0.026275336301735185,0.059984109596424355,0.04685019168211236,0.022909715484327978,-0.01082187876848119
NLGN1,0.02982888525934398,-0.005646239179522478,0.008872340811225654,0.014764862528740845,0.047564925568792875,0.07280851402286975,-0.06946245331548657,0.027643171063334773,0.015564589496076843
SLIT3,-0.008737877680020252,-0.0303338261850486,0.03020310658228396,-0.02996324450445562,0.04177112861667748,0.1807839527405553,0.1237001779659985,0.05598996677553714,0.03645781784433431
CCL8,-0.05876620355293288,0.09526929242541281,-0.029451000885612883,-0.02725370474774637,0.05557448992384969,-0.04060424701449909,-0.024596425203684175,-0.03402027230737823,-0.04056415838739048
S100A4,-0.05982476490625673,0.107383946490962,-0.07914244364481142,0.039279753827842455,0.05012600572257998,-0.061508490675589084,-0.11015989719510327,-0.048150158804628536,-0.13047968346451339
TNFSF13B,-0.018450965216625242,0.10296392538554085,-0.016510031486107465,-0.005898665320799817,0.026301638289477024,-0.17197319647595463,0.007666695837441,-0.056451535765263246,0.030947023264956793
HSPG2,-0.06491307161595129,-0.005213013949196374,-0.06662109859061517,-0.04854476227869162,-0.017111954631219388,-0.07158436351560656,-0.03756132907028703,-0.042053256869904646,0.08607155805326903
FAM3C,0.03898204999011273,0.00792520204087715,0.036567911283782645,-0.049593389254088835,-0.050264675151633784,0.2194646360448207,0.09125401539001823,-0.07478447811910188,0.022704372396290938
FLT3LG,0.03543700696742986,-0.030259923707705465,0.0031371230092918164,0.0419785461866867,0.022580434824024567,-0.033961242717759965,0.009630863586826558,-0.052063467794000604,-0.04182277767123048
A2M,-0.09306421480204113,0.09050193133819902,-0.1234475648521014,-0.04044379748384525,-0.0017334940111890123,-0.1918540458992296,-0.03448756978140989,-0.00530417825762652,-0.05165118154566327
VCL,-0.024583261085336268,0.043179682437417356,-0.036607549633815795,-0.01812159405029883,0.04036181715874464,-0.039676324631371516,-0.045788428993748624,-0.08612445026045347,-0.01850294875993907
FGF2,-0.02299887889831678,-0.032989131929244464,-0.024772795709362232,-0.003217625983227201,0.0429673167845323,0.07299137622058735,-0.05093591224226117,-0.021912527602217385,8.674767448286099e-05
AGRP,,0.019132445612086997,-0.027858488135631108,-0.011243784223832437,,-0.04124412026179881,,,-0.031239186587042226
CNTN3,-0.027384814093842337,0.0025928945493640136,0.04181329546556927,0.024962473438969835,0.020663706266601238,0.19699988091166684,0.23236705575509406,-0.0030261624469298002,0.04552527720989159
RNASE2,-0.06729693741153543,0.09353334176157299,0.01784981733752572,-0.005209893770959116,0.012028995915904686,-0.06311051356616315,-0.036703561936297244,0.03534347662293296,-0.036071639234197754
ADM2,-0.02158242046493014,,,,,,,,-0.033436919041934104
GAL,0.006662683608455653,-0.023266000703729417,-0.02054342715964079,0.02451157283256462,-0.0080566556882854,0.2160317588823846,0.015890745280251226,,0.017998980840906287
IL36B,,,,,,,,,-0.04488749801158516
CXCL6,-0.01617309962306008,0.01922036674125648,,,-0.037900548997067754,-0.0507371714296147,,,-0.06636074976456756
PDGFC,-0.021146452353223422,-0.052335915611780436,-0.03668439219337061,0.006612563993643026,0.0018922399226630818,-0.03643693624396602,-0.09860147097950442,-0.03688588038851573,-0.04323833011273475
COL8A2,-0.013298346941238404,0.00020269516417002162,-0.021734864609196297,-0.00780937550191796,0.01592672155047026,-0.08456106872048984,-0.07596391628918499,-0.00256200888617694,0.0008170538745568877
SPON2,-0.05684344684926278,0.024685236582298674,-0.0025176034854183117,0.00995954137510217,0.014767746963575776,-0.0429397151414544,-0.04014652648640221,0.08164147168999919,-0.0005523105228017003
SEMA3D,0.13822310109224506,-0.005017497643287041,0.023031407616527028,-0.007244889514478511,-0.02863283194102501,0.022989039086513365,0.11719266265496754,-0.03211761690440177,0.03544580859834039
BMP6,0.037256778212526126,-0.014097174255922055,0.03852362494150467,-0.010273965329865103,0.009809034985053984,,,,-0.03427940403172838
TIMP2,-0.0054789203410430965,-0.04673021418164216,-0.09495420847133731,0.054730823167943796,0.048076395050086575,-0.1275100400005056,0.04319260881778829,-0.011710222824050341,0.016642515849788885
EFNA1,-0.08470056975673036,-0.04507683570376276,-0.07803818661309968,0.010293678705002904,-0.0024904129857077507,-0.13470411241754898,-0.11011172343033501,0.11847360302219531,0.003192069991625664
S100A12,-0.022172851831381384,,,,,,,,0.03951682697925946
TFPI,0.02192972720184758,0.0007779888904795768,-0.051654881863751306,-0.019486327116890734,-0.0030712305055373345,-0.013770079542064249,-0.14974393897754648,0.054291549252381076,0.0591150589321315
GPC3,-0.042783562435428975,0.0522741298202748,-0.12052113185991663,0.006515588212256596,-0.0008117751060474842,-0.04423015985716634,,,0.017125023060344715
NMU,-0.0027626312178614314,0.10342395909663447,-0.07580316257239232,,0.019976630593193566,0.18161663607154416,-0.015212829998478623,,-0.07186118260245801
SCGB3A2,-0.025328238863535076,,,,,,-0.036737650202678496,,0.02931806775763376
LAMB3,0.11427877445291752,0.08880813964752028,0.031067769908677233,-0.04226317291409825,-0.017358848578678813,0.05729822341232818,0.06460521527275558,-0.051061056938079434,0.025416521114676717
LGALS9,-0.010761958875360415,0.04459147802819642,-0.056216010730909274,0.006715597383840312,0.0807036843214841,-0.11613092701133312,-0.07122554486124087,-0.05070071555427726,-0.014706447771842691
VIM,-0.04741803763098688,0.07517547523075728,-0.11609623466912918,-0.03367793900479479,0.10167946559138223,-0.19992375889322012,-0.20405831793028176,-0.005369541986568854,-0.06408961925500994
PLAU,-0.07492633315481972,0.07899224045344887,-0.06433806994985078,-0.02025035894361959,-0.0295269237004542,-0.11874743041822809,-0.16733649774019035,-0.023365461978128672,-0.03844560694671755
TGFB3,0.013890763283506602,0.0876349464606863,-0.02080720401312093,-0.012097142390332145,-0.003752351017281808,-0.10484362224328052,-0.07581473392478882,0.030208905318921685,-0.04725687487686274
APLN,-0.05562648739218664,-0.058395462324211354,-0.05843791846403737,0.015014428424504872,-0.06144125157796295,-0.026940709093562307,-0.16792285083748365,-0.014730785200198972,0.058210146792198034
SHANK2,-0.01853565338939559,0.08599565380912408,0.061395700645762004,-0.02135861976394341,-0.005643079885796083,0.2754747461467684,0.13933739272763704,0.17718576532494976,0.05158043411628801
LTF,-0.032283774562178257,0.10990830473164782,-0.028064618470329507,0.02409295851850934,0.03002214638442166,-0.20283161594971044,-0.054727729858611796,-0.10496032500136195,0.020778480807217243
PYY,,,,-0.01277335357465853,,,-0.022037672362577084,,-0.031239194304104018
PENK,0.00078030760199573,0.05134726509510139,0.08440896819771182,0.07881854025785465,-0.01834746165319165,-0.013927633643561775,0.023573756829183817,-0.04829313153443961,0.10854695136135012
CTF1,0.09504128759917592,-0.023648780417683146,-0.00023609212269809016,-0.015494442726610817,-0.021675004600273787,-0.02732464272100298,0.03772267253251995,-0.057513290171586816,0.012100614191794626
COL3A1,-0.09784711035251066,0.06300431118661537,-0.051879169884272686,-0.05263755440391973,-0.039580824195887314,-0.10740836985100569,-0.07808250369908383,-0.032602383584506296,0.017868776998061213
S100A10,-0.044796673273878325,0.037222369626385664,-0.132265825170428,-0.019682708057388792,0.1634935830551669,-0.20857915798510443,-0.19104910776894202,-0.04687160195423528,-0.13949287196722013
FGF13,0.040219348555809796,-0.00714475198905721,0.05885773408524067,0.0030827602581156546,0.0140079714513556,0.16054515408885617,0.1652462713174588,-0.08038718232866329,0.11845761436970897
SEMA4A,-0.03851043996814503,1.63412507620445e-05,0.0841907951935724,0.04716745484478622,-0.08072706439190094,0.11801742894769204,0.10963893584943352,-0.057177429365691215,0.03294991332624066
EFNA4,-0.03902146260271943,0.09962943846455206,-0.051869336799559504,-0.028794455837881705,0.009405421410593404,0.07992087551689757,-0.03467169383271014,-0.034481714863204366,-0.05003514796009451
HSPA8,-0.016706819984548506,0.07293890967897744,0.12660091936027892,0.06141152640458177,-0.05380303166183791,0.177527905557996,0.19328366437064454,-0.02677806400702984,0.11099585100085246
NPB,-0.014093592085113335,,0.00015524204142432725,-0.015235461503763177,0.0208734414382531,-0.012428447347640521,0.1534089011526605,-0.03928210948240235,-0.021324435312941058
ULBP1,-0.0051821046248474514,-0.010951599823945701,0.039503594522764834,0.019289503209940134,,,-0.010735647236310465,,-0.0036873788188975564
SEMA3E,-0.03210456376896613,-0.04609183375379551,-0.11596621858491707,-0.035413105093988984,-0.00268107874400897,0.050000849476276116,-0.02591215539572562,0.08282586056814588,-0.006584559785087816
ADAM9,-0.028566794784790277,0.04870753618901777,-0.08665841443045563,-0.060158839763310455,-0.038316032607417325,-0.1171351024390994,-0.15953397696613403,-0.03797799794051265,-0.013459612977242784
ASIP,,-0.017286092923681124,,-0.014054130807785496,-0.01201169122819324,-0.018274102121240268,-0.03157748993979296,0.029411295184457422,-0.012177629616928273
IBSP,-0.03915222157886475,0.10881167741296074,-0.05763189295255372,,,-0.14014800779277842,-0.04924221910498017,,-0.033332531486241816
MMP12,-0.014314481607246689,,,,,,,,
FAT4,-0.008138851959054587,0.02061621864182102,-0.0330104835181708,0.03523769969018856,-0.017349510378219798,-0.007515930202655138,-0.0312240417402189,-0.05072369950599874,-0.008020082539606588
MDK,-0.05576603902977923,0.046764735934013216,-0.11937089586181164,-0.038782665459391574,-0.008710372644455917,-0.07338013659509506,-0.1391380663270106,-0.031154228328001864,0.009518336144169538
BMP5,,,,,,,,,-0.04619796993155957
CAMP,,0.17567828884818967,,,,,,,-0.005436423124299821
HSPA1A,-0.07552805315701996,-0.045640139215313666,0.02121743138725072,0.024412168905077945,0.017580243886514867,-0.03432166926744189,0.1266447713985298,-0.15082387879467812,-0.04286507188713542
SOST,-0.006816805923766562,,,,,,-0.030351340174413717,,
SEMA3F,-0.039446885681571286,0.017753933776831602,-0.07153955056591153,-0.01258757376594015,-0.04210627197942042,-0.020508964085325588,-0.01116685003101734,,0.04208199462479608
ARF6,-0.02725294875912201,-0.019588010834392537,-0.04339321232896943,0.04189096964754959,-0.006723812025483411,0.02236530051233325,-0.007085331843372927,0.05966049248104994,0.02512099391510697
IL6,-0.030770625381118893,0.16552207431129046,0.024861746665717895,0.009916702439171138,,-0.0262649028873224,-0.031335784221822593,-0.006845382456747977,-0.0844138093199033
CALM1,0.0610165529808627,0.016591951558245093,0.161372071515897,-0.01809874080004877,0.03609025571349766,0.25207798469702214,0.20270393412972496,0.031914059689688655,0.15663299454827279
VIP,0.004883915324865639,0.023145348062116197,0.058661459215175786,-0.02479315607566248,0.04079648963960795,0.08379967369613531,0.0976584960455788,-0.03011077162022767,0.03842132815489406
NMB,-0.03421189387709804,0.08188250933389406,-0.03328352031513369,-0.00790529091119362,0.07151660377250031,-0.094199548111929,-0.18137279363307957,-0.05890153322791098,-0.042175778116601594
CCL26,-0.04711144946529396,-0.018640862674660412,-0.014713580889957277,-0.009484823644045274,,,-0.034800579645567,,-0.041460753358285224
FBLN1,-0.01909359764880435,0.036345519638460125,-0.007630711406258213,0.0073797619685419796,-0.00029857194919120347,-0.02609030002788319,0.04483966718330952,0.09952492266116986,0.030450406340751236
SAA1,-0.05427674496001179,0.07022694014607349,,0.12992078327837497,0.01951063195064402,-0.07880678301804282,,,0.012452158449487124
MICB,-0.011903972146117056,0.030757491153631588,0.018437069422539566,0.05432994685487221,-0.02552160692656102,-0.06869776435593589,0.04373382460681786,,-0.055394775865413415
MMP13,-0.01693699965034365,,-0.026658003085395114,,,,-0.02100173153648088,,
F13A1,0.04609694181056371,0.13648573122292298,-0.0513542207286476,-0.030818564243319097,-0.04204729375829141,-0.08157595717834157,0.01059671052945354,,-0.04321665643936649
CXCL11,-0.04918432138965382,0.07520129988376056,0.04363807800151855,-0.024849374358040677,-0.002607587948611893,-0.015478009647523976,0.029112460059563052,,-0.001027866594929935
COL5A2,-0.07926216948915947,-0.0013912852093194731,-0.030720358484451156,-0.06650636920033048,0.012394771105876718,0.011311658029373445,-0.16838189267709655,-0.0513966846269431,0.013013081018456031
EFNA5,-0.045230004729438736,0.19156304376666866,0.0035289782413705406,-0.02294666230884602,-0.002088759129084436,0.1459966754788081,0.1376100973045086,-0.038191353674623,0.049784936827371784
AREG,-0.004002216390798229,0.06127206621945303,,-0.02935712167203153,,0.015254541749833168,,-0.03800092237218554,0.029872377157475764
EDIL3,0.029880322064306783,0.04329901581605688,0.08444290646974685,0.025455464715789335,-0.06535570213075848,-0.19214307404310627,0.08082831395790344,0.0782182866730599,0.05735864937313388
CD86,-0.041683405135533425,0.0043180289835042926,0.019804587704114363,0.04667965184021798,0.06980849192954643,-0.039850232553258036,-0.05343570522792418,-0.0014865742840176996,-0.03053592300816627
AHSG,,-0.018310505027149423,,,,,,,
WNT9B,,,,-0.011243784223832437,-0.03674309542699399,,,,
HRAS,-0.038416594797376344,-0.053461148697562494,-0.007530345786067907,0.025710731629602326,-0.02451658710840516,0.004458847093512331,0.055797081907665365,0.01275446789592477,0.06917443536335276
C1QTNF5,,,,,,,,-0.03538924251337096,-0.049255375070846645
RLN1,-0.014746781231531815,,,,-0.018128804910418336,,,,
