,ZH1007inf,ZH1007nec,ZH881T1,ZH916T1
C1QA,-0.017354315412786224,-0.0507093038330868,-0.06787894549129365,-0.06758776838633265
UTS2B,,,,-0.023601927488782464
COL9A3,0.07908208062469503,-0.09210437375891006,-0.08548031602313007,0.08580202954827447
DLK1,0.05693639469489126,0.006329265464131752,,
HGF,-0.07509910679675208,-0.0800838232021814,-0.02180270033187404,0.03233404640433311
P4HB,0.08840976054166963,-0.004524953091493289,-0.0221539148556558,-0.1450054759438548
ADCYAP1,0.032897972762406455,,0.030022629115430202,0.018672042795166446
GREM1,-0.015084011163693489,0.12119716619065428,0.002530244420917634,-0.008562992533252285
EGF,-0.023376358241855258,-0.01888068385830384,-0.022025779876902088,0.06815459282817841
VEGFB,0.04865361096292206,0.0619895104390459,-0.0021192676501358295,0.03494784988853155
FARP2,0.10787138845714178,0.09165188854684578,0.016663464879406405,0.09721132490632667
IHH,,,-0.017281395230877246,
LAMA2,0.04204978152726845,0.032957327514106294,-0.019375411644120866,-0.10348633890732051
SERPINC1,,,-0.017066247614295416,
NRG1,-0.023011153455911083,-0.01716347820318029,-0.021128602854153817,0.01618673250241944
SPINK1,,,0.07008466400868914,-0.03087769692599487
EFEMP2,0.09486606705434737,0.07947508204213247,-0.026016513225555708,-0.06031017241487498
SELPLG,-0.007899213797108015,-0.006390298259737601,0.02860937458620567,0.06156652995599916
GDF6,,,0.054281597748243496,
HLA-E,-0.07825643758140863,0.08364521168943367,-0.06586352971842029,-0.06493614003131241
PTN,0.11753357604285897,-0.0884614489288305,-0.030783795226184258,0.14731323335107954
CD274,0.03316064654399557,0.07148107990036519,-0.03499198344000505,-0.06995877061466
FGF10,,0.004862725560671088,,
CD14,0.0015062735260778664,-0.0007475521967171346,-0.03204986737189859,-0.00033344340602342246
SFTPD,-0.029545988574868395,-0.04126555769880062,-0.019660309930801895,0.02793500007967221
SLIT1,0.10009349456862307,-0.04734767105785058,0.022496648943633075,0.04974128085290428
CNTF,,,-0.01749405182756092,
BST1,0.009853198656909838,0.03184205144686872,0.009136957222503024,-0.0077516248338252115
AGTRAP,0.04474407806554887,0.023149297528055716,0.06827951525048816,-0.005957028639727554
LAMC1,0.008071429791045373,0.020652884911682223,-0.08964942209736826,-0.09594122257690063
COL6A3,0.06447528916443264,0.012585361466093617,-0.014076869201796505,-0.10577984155244613
FN1,0.04726690838474172,-0.031062250195790654,-0.04356527098663635,-0.13756506903576637
MIF,-0.019408959376186075,0.10097222068747583,0.07026294011750832,0.08865242076053441
JAG1,0.07104879667392532,-0.04720900873973194,-0.01855006690163326,-0.07856289219014298
NID2,0.027522924066725622,0.008763559936278557,0.02019013628614778,-0.06334487236447238
EFNB1,-0.037245087128498444,-0.054795413190155795,0.028571013914316046,0.0683223193890988
COL4A2,0.041916147259512364,-0.016279740120752218,-0.048067144226561595,-0.09018797157057037
SPP1,0.059162274826948656,0.08352643181792123,-0.041193036003588895,-0.12038931973575172
PODXL2,0.020760498042940872,-0.006512599330018397,0.03219546479441706,0.11381263955650203
FGF9,,,-0.008516426186760634,0.09037912306214983
ITIH2,,,-6.65389158837048e-05,-0.016629209000134187
ADAM10,-0.0031344579839949044,0.006400272074989071,-0.07793209895060922,-0.037406889007182274
CFH,-0.008176185561371148,-0.042724247839373966,0.03822936831570353,-0.02008641490159531
COL4A5,0.011088496090578786,0.02590999393792894,-0.0030867157148429234,0.06377542290308541
LTBP3,0.09399890161937617,0.030926799135410292,-0.031063627922621736,-0.06063851962772656
GNB3,-0.005039116135734648,0.031661849977437366,-0.036624422085616566,0.07058766396295543
COL6A2,0.05677537704198076,0.09914019148605356,-0.02646565741265255,-0.12840435894265834
GDF9,0.02087944756668891,-0.033577134954733356,-0.010319283079051809,0.11583036586287791
NCAM1,-0.007886668960261517,0.058985871532078245,0.02634715172820439,0.06768438902013099
APOC2,-0.04565496294866951,0.04780772753297681,0.016892733253272913,0.16950463579772426
BST2,0.0571243339844056,-0.07494540715368923,0.005214434483609509,-0.034657772773225154
COL5A1,0.033476120056488985,0.06304593971612085,-0.028990365772589743,-0.10473546665651355
CALM3,-0.06594796708447358,0.053222875974202964,0.01805786088431286,-0.058595214817994325
THBS2,-0.07212164036018479,-0.08740101715268966,-0.007570481206510921,0.009510878900141692
SERPINE2,0.06798268203190028,-0.03160865705842493,-0.03333121735276163,0.1326305756164885
EFNB2,0.007471329432790401,0.029134194397651195,0.04425891941635169,-0.0398465740034902
PROK1,,,-0.016404863671682667,
MMP9,0.04465676597758792,-0.06247289076051214,-0.004007360481473016,-0.0597810827182516
DMP1,0.0011443499205203405,,,
NPPA,0.10414593325612577,0.01609443241716011,0.006727169119054656,0.1167991621677756
APOB,,,,-0.01819355011335928
C4B,0.035413931654682755,-0.03512613099104166,-0.02025180538601675,-0.02014623090138189
NTNG2,0.020072821387970133,-0.03435538015084237,0.0022170100037740897,-0.027843875470948683
LAMA1,-0.03917660647832476,,-0.010269744316791873,0.0026742361204584453
UCN,0.04342599861508551,0.16720625303074166,-0.00437531910843543,0.02160579015958183
ARTN,,,0.026619158646583572,-0.007970245290614731
PDGFD,0.03134060566949599,-0.024668030671983247,0.0005129889757365204,0.03379695808721648
EDN1,0.07340862781476389,-0.047719093284363016,-0.03542705054624897,-0.0017988407298331949
ARPC5,-0.025467541239530454,-0.08284103743126767,-0.0028089344335170386,-0.07036427649544945
GSTO1,0.05370477807038119,0.0343678264804623,-0.015574692352450329,-0.03277653889741583
PROK2,,,,-0.01658828456875428
SYK,0.09501494091855353,0.00015469956637779382,-0.01600732505654612,-0.009160310215618485
CD40LG,,,,-0.01967509392763579
ST6GAL1,-0.08276779378036539,0.03161930777903411,0.04426701019749805,0.07746434710719655
WNT3,-0.026457756199559024,-0.057410952769479086,0.049673398959848736,0.07163725727796472
HSP90B1,0.006717420895073017,-0.04233797126240634,-0.024334316193977412,-0.11017717686941733
ZP3,0.018494036341752323,-0.047936653758115504,0.15669226129553013,0.04229335451324194
NRG2,0.0910762105713025,0.07896506830089396,-0.015004350483817121,0.10489779863240198
MELTF,0.1265716895158184,-0.02355197021890992,0.07257477000317078,0.01614657535168001
NLGN1,0.008801350442778848,-0.06544114847918749,0.028983532779780403,0.06287352047095797
SLIT3,-0.0629323177261101,-0.01076180331513902,-0.009406229398600321,-0.08054419617088002
CCL8,0.12149382972882163,-0.0035875044867591014,-0.03534841346597035,0.018193968847972298
S100A4,-0.006164717777922392,0.05479433317003625,-0.029151213452621588,-0.061860655439604555
TNFSF13B,-0.062195833721352976,-0.04933751322430343,-0.02490829056817893,0.0172630411655631
HSPG2,-0.03206270059200847,0.02513998719707435,-0.04997129165790334,-0.04448736944444906
FAM3C,6.114428112856935e-05,0.007248964959511325,-0.02636596589209894,-0.029202954642678
FLT3LG,-0.05071257136471389,-0.0625937544546926,-0.01521338953511822,0.03533381255877145
A2M,-0.035967539657067095,-0.05009545750063266,-0.09609875518615656,-0.08237388422877394
VCL,0.07450747342993057,0.11319447045171004,-0.044158272403662255,-0.11597620217949085
FGF2,-0.04341770865939616,-0.004152447532981614,0.043210039575135396,0.08317887895957954
AGRP,0.01230206906159956,-0.049109643008382636,-0.016848517599915847,
CNTN3,,,0.0007751334562512252,
RNASE2,0.07322299959765237,0.020123498451976425,-0.07104878372506361,0.013386229624719739
ADM2,,,-0.02150763533748134,-0.018699640743868127
GAL,0.05301254769012273,-0.06243163237041961,0.045932639636549866,-0.01844823076134107
CXCL6,,,-0.03758005845360533,-0.03378746708686729
PDGFC,0.09003093526513177,-0.012270902012689633,-0.04403562071219479,0.014426042945185505
COL8A2,-0.028537769777529955,0.038828133234533324,0.024282564501810655,0.005892175204212387
SPON2,0.03260283772536128,-0.026827918948251327,-0.016428956846898133,-0.08140515647328533
SEMA3D,-0.024091625657193274,,,
BMP6,,,0.11179382460163984,0.027052608465495787
TIMP2,0.0225708666296509,-0.0035777998098482436,-0.0364287249806739,-0.0659999915625145
EFNA1,-0.03865778655594203,0.010862415832546947,-0.04378004222354646,-0.01829658044895133
S100A12,,,,-0.00018006336714261742
TFPI,0.11806170546990302,-0.04849876298086916,0.013240477454353588,-0.04642258876811809
GPC3,0.02036970686102799,,0.001454667987021373,-0.029748153309100512
NMU,-0.0510437618461858,-0.036083489072735994,-0.03288057715194969,0.051809600055627715
SCGB3A2,-0.020288030084826148,,0.036706235460568074,0.014121569941643713
LAMB3,0.029319778280977832,-0.038186972211716116,0.057826675282289054,0.020237221907169048
LGALS9,-0.011262987837139886,0.024050676815473557,-0.04605015299592333,-0.02567265686471137
VIM,0.12716467895089276,0.11952028873744742,-0.049871154273509605,-0.06775613048221167
PLAU,0.14488256504548047,-0.008419778872704307,-0.00785398237151082,-0.0027847998634531242
TGFB3,0.01078485509081696,-0.005080959951234252,0.008172630805746461,-0.08221634645570211
APLN,-0.052380566865658826,-0.03142930888810564,0.053244496471757274,-0.05977331518117686
SHANK2,,0.16076263628304585,0.01255763639412048,0.10257404125589974
LTF,-0.0013592673512538484,-0.032917302973277655,-0.0541551896016598,-0.015914128630035183
PYY,,,,-0.0033690309621425578
PENK,0.02786875845270343,,-0.02269993110664036,-0.022151078249270723
CTF1,-0.013918835601103841,0.14982157837372206,-0.027086918256828327,0.044720979052892455
COL3A1,-0.004018435042126101,-0.05555369498958376,-0.04053265466409494,-0.1463285054579234
S100A10,-0.044774626631470214,0.13433629535500038,-0.013604968392548033,-0.0015776547922692224
FGF13,-0.024091653026297215,,-0.014824942682940061,-0.016372639568954447
SEMA4A,-0.039176608154743525,-0.013296373558663947,-0.007120537216974814,-0.018694645931484448
EFNA4,0.02463634499118535,0.022993820661002803,0.030404820697189323,0.015870138960835944
HSPA8,0.04661806462099777,-0.08980591231621442,0.022316305716126045,0.07301003712705771
NPB,0.06795089089096132,0.04281152908630443,0.015342660444298207,-0.02233200038448263
ULBP1,,0.04024243431620571,0.07049963053688704,-0.018126447120039073
SEMA3E,0.01595476378440528,0.03260662250066293,-0.03442796267441583,0.09536780013947325
FGF3,,,-0.01134230996814268,
ADAM9,0.08747645275808234,0.03757153485907194,-0.05540933154094982,-0.012629896432854087
ASIP,0.06822242579987522,0.03571731300147359,-0.03474813795274381,0.011691068275909409
IBSP,0.09951940571234011,-0.012289395061642965,-0.09392023158067858,-0.059153684691015306
MMP12,,,-0.015949552222144562,
FAT4,-0.02443641414679607,-0.0588988624936853,-0.002306588381330029,-0.0030398597062242516
MDK,-0.017461529937453167,-0.04830334575847302,0.048974852457702465,-0.05502731690627184
BMP5,-0.027099924733508002,,0.013039802043768835,-0.03966744592693151
CAMP,,,-0.023356492116461815,-0.007191633637764719
HSPA1A,-0.006355379276497355,0.1420067245401155,0.014369231974404912,0.052743406525513306
SEMA3F,-0.006464248370352695,0.018726758316101558,0.004322076239717722,0.03984842528548792
ARF6,0.055296986600110315,0.0037963561412795647,-0.029471584623993435,-0.0006656375659037415
IL6,0.2467020790418912,0.06837850551066384,-0.041366666783497034,-0.03223395302125226
CALM1,0.09375471471494334,-0.09483462163913607,0.025113798207641813,0.11425778061181621
VIP,-0.024091682556224507,,,-0.025544659093912608
NMB,0.16010765015642534,0.02530075144802717,0.09461753249436117,0.10792907443694227
CCL26,0.015525751198730255,-0.01915015822648799,-0.02839214045650573,-0.043400404807668526
FBLN1,0.04758574071278781,-0.014117243867682252,-0.03869720271468043,-0.05139268288689782
SAA1,-0.03941044316642403,-0.004616367031710697,0.014933749660590757,0.011259928807462082
MICB,0.0771899661290939,-0.04727902134978948,0.05173521756517907,-0.060739707217264405
MMP13,0.25546271289051575,,,-0.022151068891253442
F13A1,-0.07698685235539508,0.018713714169395306,-0.03462199249782337,-0.11103414884816527
CXCL11,,-0.0009432252573838836,,-0.023483858364071283
COL5A2,0.023134033418222167,-0.02447634917134735,0.009903521509373122,-0.09063193710989631
EFNA5,0.005337441807594402,0.025506659408557814,-0.04083559966392457,0.03674490588385438
AREG,,,0.010824248163695847,-0.05292727407491103
EDIL3,-0.04629873042834746,-0.05965059715263366,0.028255033950283805,-0.05178926358437592
CD86,0.042224733915578926,0.06322440424936329,-0.02901305914793215,0.014705057826492427
AHSG,0.004753562047149108,-0.032509234143230946,,
HRAS,0.06325633972976201,-0.016273001682824896,0.02144168207860834,0.0519688055790252
C1QTNF5,,-0.04469762911508647,-0.018722299277808024,-0.02480861282848934
RLN1,,-0.03357714774251735,,0.07908266693064911
COL4A1,0.029478778592053455,-0.0060504005872472014,-0.022911281251227992,-0.09984833537119198
CCL3,0.09105098342359381,-0.056465864399211224,0.0006168091938177534,0.09106589937451275
BGN,-0.020861976164640233,-0.0739020884831498,-0.027566935164262705,-0.10273410475250659
RETN,0.061559355817114525,0.06609141977869648,-0.020066519875484076,-0.030235480446716458
S100A9,0.03648000445798307,0.05124542031547955,0.02679271185979022,-0.08488198775385554
HCRT,0.028509479313342495,0.07625348746021296,0.008512414534893415,0.09825888242897683
FADD,0.08387554103080776,-0.007042716351243528,-0.03572534381268243,0.03471170787346601
ACTR2,-0.0832420209802395,-0.029641964296965157,-0.003488957061164506,-0.08528827225828235
BMP2,0.06866332016777359,-0.07205558703035794,0.02542284094414573,-0.025379754166062897
PDYN,,,-0.022784505453064294,
CD55,-0.0942191783042754,0.0729926652650686,0.0028311888901526383,-0.05062758618451044
PDX1,,,0.033679829340440885,
CD6,-0.03677591490311066,-0.03461650510139747,-0.022365145779604374,-0.019135506068565514
IL16,-0.011877351862812819,-0.017004434405919082,0.03195939751751115,0.02532082608485271
LAMA5,0.07086318511787425,-0.08659601777671835,-0.012816841076738259,-0.0386317010612483
RGMB,0.06850883870701513,0.10937845964943053,0.005247914784086416,0.06519641193867994
INSL5,-0.026457771105429635,,,0.0949305148051005
IL12A,0.13131372494481108,0.008447490528736541,-0.018321448777583772,0.06787700727994508
S100A8,-0.023102305444241234,0.0817392251555912,-0.016881251914552184,-0.02567912047424514
TAC3,,,0.01887900710601466,-0.023730286561608225
MFAP5,-0.024788266028161907,,-0.05412375822801008,0.024203484739411703
CXCL16,-0.053588914027658766,-0.04744461458093997,-0.020702676977483344,-0.014014918183237161
AGRN,0.046020378521333664,-0.053580416377668146,-0.0475478334495415,-0.02005624541511604
COL4A6,-0.01306138553554411,0.00873517203506511,0.03595176933321144,-0.005213996242386074
FST,-0.006724548541951394,-0.00015830232722218465,-0.054759707258368456,0.00618292386836641
MEGF10,-0.03597393112524456,-0.05469675914269102,0.06765990561961878,0.16886264271286666
C1QB,-0.04800518307718513,-0.04709775053374518,-0.0703176747373053,-0.01653536096578193
HLA-B,-0.004088085295474844,0.11469758081510847,-0.02324201722963476,-0.11027787694512488
PDGFA,-0.027969753315136337,-7.145496304188084e-05,-0.06648013593091485,-0.04160871038208064
LAMA3,,,0.021862318875981248,0.004371988419716175
DKK1,0.009177509658804893,0.05675719207042668,-0.04302317339948526,-0.08442567702127181
INHBA,0.09224101216129137,-0.0812406613205497,-0.04325916672439657,-0.011729463671512444
LEP,,,,-0.01767382798949051
IL7,-0.025467781592684917,,0.10469257575840298,-0.0012009552175449188
FABP5,0.07953108706503623,-0.09296694412638053,0.001362043617767162,0.049403953145877685
CCL4,0.061433877336920246,-0.007610766791047137,-0.01284705927139353,0.0711332266213002
FBN1,0.0974480930751258,-0.07797839672401721,-0.017428254294255815,-0.06608115838390068
TCTN1,-0.001135169126680765,0.007232597474274512,0.03985926498816835,0.08852518458117237
NCR3LG1,,,-0.017589413695437685,
BMP7,-0.004073310813163434,0.028150427478466793,0.02377037370599786,0.14995749354383953
NLGN2,0.012275774221561925,0.02506660644714494,0.0025328377167941696,0.014246123001809283
CCL25,-0.026131458823780023,0.04283517783338803,-0.046348927167968575,0.0029572985561038528
NPNT,0.05041720585850244,-0.021660778857027812,0.01583428689591553,0.08480558609195317
KITLG,0.0043875393748279215,-0.04590533022679282,0.051831048509915656,0.032644262894619254
MADCAM1,-0.02954595968513715,-0.030031286363901722,-0.017066250491534263,0.08948951765644445
F12,0.01244149561030832,-0.034781765664853394,0.08549587407468588,0.03701160744517687
S100B,-0.12548036317138817,-0.08952327063948795,-0.009567354040669045,0.1776262198950037
IL27,0.036227654402619956,-0.03304685212687437,-0.015949552222144562,0.03582030373166374
CD99,0.0655261547170744,0.008935541418585519,-0.029783439468323337,0.028127458567893233
PDGFB,-0.041734247931669834,-0.021678055507416014,0.0022595313372993833,0.03408574501352833
CLEC2D,-0.07654626986525773,-0.06907996561023529,-0.04072609782687962,-0.003588322447946028
F8,0.005582540986942009,0.06107196934313951,0.01438045343359872,0.06112354333207999
C3,-0.07765889971864401,-0.07869898205588184,-0.060338814236504494,-0.03966528275045405
DLK2,-0.022264431795756878,-0.01560969619485297,0.08257013486922438,0.024001168207891325
TSLP,-0.03210526268766831,0.14554347249275684,-0.03647728242618814,-0.006841819059025122
OSM,0.06430157340675942,0.03091519844848923,0.042665432723614866,-0.05349212639185599
PRND,,,,-0.02299035305068578
SLPI,0.021959253313927157,0.04626427021688966,-0.008506938703112766,-0.07023464424357356
AFDN,-0.0500998547610173,0.05372871426547719,0.047985764595688714,0.05205283285780586
KISS1,,0.120869816289972,-0.003506249589257661,
ULBP2,-0.027055595439363703,0.05699120118170917,0.0002343314943618933,-0.014382196232493582
ICAM4,,,,0.03880535370839344
ANGPTL1,-0.025130064626323993,,-0.038872176013951536,0.06818931764468074
LTBP1,0.06865780229844504,-0.02815736063899541,0.038410233403419265,0.04577734876195277
NTN4,-0.04431934413585522,0.02096671367374572,0.05717354888357824,-0.004633124763488622
APP,0.06496667226381497,-0.0961385107626792,-0.003880932741226864,-0.08560932232991021
RIMS2,-0.03527474496952771,0.12072787486204557,-0.001354568070627312,-0.021720338699699398
WNT7A,-0.020475094562691296,-0.018078267089694004,0.009815189582032638,0.05909436937082234
GAST,,,,0.0446328107478685
GPI,0.032566125704906156,0.10660253743511915,-0.008890316029656502,-0.0767966978256757
IL1B,0.017968457093283766,0.053214235449930106,0.0061227645480128575,0.04871504474788653
SFTPA2,,,0.06796666106059365,
HAS2,0.020290288440226394,-0.04624926459516762,0.01528428275282276,-0.033812700247354464
IL11,0.03824467725374877,-0.04872094797737196,0.005005523616305618,-0.017720394225547897
SEMA4B,0.02432988871419757,0.03970141499303629,-0.02443971904541605,0.03905846364741285
FGF12,0.02168490470283287,-0.022434229948294537,-0.038738508947269844,0.0027190875496898178
CP,0.014575916429193245,0.027967015233374082,-0.05679604691037502,-0.0643894995022955
NLGN3,0.011001595027860125,-0.09730716265289992,-0.009812217050574024,0.14280422709121895
GZMB,,,-0.03614147192034424,-0.05004123213138405
PROC,0.013283895796629062,-0.022573042749445632,0.013975037306110731,0.014168161809976147
TNFSF11,-0.027416034322709195,,,0.017757872499507377
AGT,0.06386519784519394,-0.0545631814922929,0.016368044885197525,0.10698796056377885
PTHLH,0.09192381600674315,-0.046436248031359886,0.027228197338850915,-0.0194164333427228
COL1A1,0.037781300641169135,-0.05894800221102716,-0.037461926177554165,-0.1481248393197143
LAMB2,0.03186369566302558,-0.018674416471500064,0.010299495493121112,-0.04678698710947816
DSC2,-0.0427588826696695,-0.08066312867923887,0.013908292811224791,0.05111250373682446
WNT5B,0.01199066036575132,-0.054336992035836335,-0.030998999828500448,-0.02364792776337672
LEFTY1,-0.025801512284202698,-0.026619036012354064,0.004162138784243116,0.024477383951821793
FGL1,,,-0.023996918163303835,
CXCL5,-0.030705734111504228,0.03187173994589623,-0.019333136168548537,-0.0020468613372642067
S100A1,-0.08716868164356333,0.05725418511978245,0.014004550724778912,0.10466702229999084
C4BPA,-0.02337637230461923,,,0.07834967047870664
NPTX1,0.03057015806354026,0.1184293642958298,0.047488383197506444,
TGS1,0.02884095217276109,0.09312438990692765,-0.018308164412291175,-0.02014854740468945
SST,,,0.008617683571612359,
IL34,-0.06611004437527576,0.025571340678944218,-0.03982635470100453,-0.0027920262529466076
DHH,-0.025130076762056586,,0.0357693285047489,-0.02610217050991359
XCL2,,,,-0.018448226194026546
TF,-0.1217242030558997,0.0676882148514325,-0.028048641131001,-0.0410346590503994
IL33,-0.028048196307169714,-0.039703866928296624,-0.04363443776073373,-0.0013766322661256415
RBP4,0.07886311838351641,0.09514841690314177,0.02401635054261832,0.030544957885456806
CCL19,,,,-0.033787473565088655
CCL20,,0.08916196312878114,-0.030511871599946186,-0.03776455854320606
NAMPT,0.076792982050716,0.06534899833274316,0.008180456528994386,-0.12515368493472923
