,MGH258,UKF243,UKF248,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
GSTP1,0.027097790506813237,0.026454331479904978,-0.01216942862325327,0.004778194094007874,0.14127608375182663,-0.0030971053365283748,-0.005761388835624106,0.03948384363490282,0.053811064397025966,-0.047869596323863846,0.03279372381179264,0.1256698039775601,0.03244945339814295,0.03971722941837512,-0.0021065152597353268
VCAM1,-0.0513014647449256,-0.026572706620858658,-0.006126257529089934,0.09759954996170066,0.09593211693366863,-0.04733780182187282,0.0017667219529176328,-0.023524127691877696,-0.053932858101232564,0.0001878092525565757,0.060806520121636905,-0.04373809887109398,-0.06550458529097405,-0.016062371874359674,0.045386967769398476
NXPH3,0.043512809067485655,0.02219629756315623,0.01282349351720663,-0.005859109595415963,0.013852253294663362,-0.036217716011242365,0.016800794428418208,-0.02664839950619824,-0.020843625080244527,0.002727540430340211,0.12978254988890456,0.09422333656704536,0.014135568450098454,0.02576928619865112,0.05323635885942904
MTMR4,0.07069859399176932,0.06838677705315441,-0.03271584264160557,0.013388277930689476,0.05567146097893479,0.0355117998350118,0.011215037282979439,0.05796106712659017,0.057096748896448064,0.020167502331382398,0.03326196010354712,0.021812382960099515,0.03591068616754459,0.025104174457121823,0.030223508831071767
LAMC2,,-0.025714199167773396,-0.014139228340650995,,,-0.01225584352841178,,,,,-0.003751708974406538,0.050072970358876215,-0.019240567213967445,-0.021897044947494424,0.03752422028190452
IL10,-0.03559910180930247,0.036293450622779784,-0.0393959031594213,0.03473962674989336,0.018524879569197936,0.02683246548275393,,0.08596292284532259,-0.07663846448531256,-0.04778644760350179,-0.0007726605527791813,0.09137848989562469,0.0078619641663991,-0.026463251140752608,0.03587581131828484
SEMA4D,-0.049488637024727736,0.038208357217640924,0.05962893816412635,-0.038005974543205936,-0.0866200096221714,0.02579461873000527,-0.0016784475443796037,0.0405495515602288,0.04355292637257914,-0.05095921769434664,0.07820805405393262,0.14330559675393234,0.012000544011310938,0.06613356838622143,0.01825256361693176
TRH,0.055133584334540395,0.004867086170184377,-0.046097495633867315,-0.011492285127831446,0.01360799594405687,-0.03504662129848961,,0.09063880258720884,-0.08230519744320909,,-0.013892180043512498,0.05992916546618565,0.0384020147706851,0.06190151690388108,0.01307002526779338
SEMA6D,-0.021429415585266644,0.06480253714479715,-0.05502734700911432,-0.01377066814289809,0.1068296340392849,0.024773045524970484,0.01923831740332077,0.005093491399271112,0.13140854943145377,0.044582554059184286,-0.002415254610227094,0.03486390985027855,-0.0407289011014103,0.0660286500147247,0.04668847132920653
CEL,,,,-0.006487162117495001,,,,,-0.054033197316306986,0.03467126818325679,0.05476018922484641,-0.017757342542508936,-0.010234055543258487,0.013740600423567879,0.08200899364708274
PDCD1LG2,-0.03224061885469432,0.04245816186792477,-0.0030493133091426157,-0.0114995971290723,0.0678793439915299,0.03897655057693678,-0.010777563244088037,0.08859003024916005,-0.03965579395174071,0.04475895359467017,-0.007084375721334322,0.013477104082978664,-0.04828513316220524,-0.024003567734678887,0.048733474416057326
SPINT1,0.013611907498962994,-0.04288762506706929,0.03176631220829242,0.022622581369627,0.06247232601460905,-0.01215077186905895,-0.01690721494810181,-0.020224119685272702,0.03841071824148235,0.009353583585704418,0.11523579869944416,0.029453906435087034,-0.03801576175654144,0.07928782410885314,-0.022471810164720055
CTHRC1,0.022397900597222374,-0.09755411359656156,0.009529758898183123,-0.02831129925200712,0.06090252957156299,-0.0007376666663547954,-0.02687586428577369,0.014086755199153068,0.07492017981870848,0.06632061335144841,0.11430667518302798,0.06617048393130821,0.027656646288172233,-0.04085987743150329,0.06867129470869698
PODXL,-0.025038399738438067,-0.006278494906425343,-0.02070846199597115,-0.06482190176033877,0.07305312092127779,0.08213378211277017,-0.012888048427450336,0.06432970950992746,0.11974080154657818,0.04462236500836659,0.01129542666972399,-0.013233074985121707,-0.022155990894747894,-0.020020398711638906,0.08236538968850038
JAM3,0.003965860147124237,0.08802130114624467,0.0472566907123127,0.02367704158469451,0.0945548215484906,0.013183911747924739,-0.03576328307996584,0.016102970876348252,-0.007389766417636633,-0.037688267131070805,0.014342155166590776,-0.05113997387398476,-0.0027541104053831955,-0.04748961310240832,0.012190065492725282
TGFB2,-0.0783243514533791,-0.02835575951739496,-0.006918221713102734,-0.06293205995164718,0.1288087621223514,0.04666483429355214,-0.03197883212577489,0.0033520423947434297,0.16382531369963266,-0.10471927663058478,0.06033792418156279,0.045246598159086555,-0.028340453969742545,0.050068230834657494,-0.11149331523433131
COL18A1,-0.0014013579165759,-0.044961030798754985,0.019219711968154786,0.037878694440668444,0.14281712120364431,0.04437771289090376,0.04958446590957106,0.06589558400309115,0.03257568503351504,0.07006472885732212,-0.007918401352891494,-0.08816925231017991,-0.060868005945448035,-0.1168508075649296,0.004066439657269973
NODAL,0.021260123446113555,,0.0134489657391748,0.025403896443277563,0.24135689415631928,,,-0.00513362595086254,0.018404226161931762,0.014865968389437339,-0.014502556561779283,0.06538775284652579,-0.02894398937675943,-0.025040913206184047,0.2187581295360366
INHBB,-0.038879734942125134,0.029416475400163237,0.011086260240058312,0.008853649814616692,0.0401969838962626,-0.0680664890322411,-0.00793432999623532,0.009722165647940234,-0.09881577154042975,0.08162530954031431,-0.03820200427985501,-0.05051139159199493,-0.033340425504078765,-0.06792452614100569,0.047905049933612075
LCN1,,,0.10863072933399345,,0.02929855516932767,,,,,,-0.0298199044062986,-0.027974783241086713,,,0.04698863530290558
ARF4,0.003092793658146417,-0.01052510095070082,-0.025089147989820326,0.06046738659132408,0.10296713670424741,0.015726554780753448,-0.0003632684246668243,0.04400232185342348,-0.04940335793465712,0.035638893994438973,0.09622996958051637,0.13551851352753655,-0.05748529399165701,-0.009531424020949506,0.009454674906307402
CXCL14,-0.019893772754300088,0.05042126348037269,-0.04777151090676144,-0.01931697126228221,-0.051085733206924305,0.042343198535746945,0.010211287426352992,0.05227747610348221,-0.007869975941169314,0.0021173385880916425,-0.08411293599436107,-0.10814831598577296,-0.03415624781751683,-0.05180720200138738,-0.06105027918486957
LIF,0.021595835443718927,0.008725418755021325,0.07473508831410466,0.008701927535687404,0.07543802986428433,0.036687565614805545,-0.012265110719869412,0.029014896980206102,-0.0008753222254609525,-0.07040100773919601,-0.05828103359385073,-0.042916382567320964,0.0004860280047269465,0.015167933368565428,-0.04768163288495521
IL17B,,-0.011650896052271457,,,0.11414445097290506,,,,-0.03498833205018924,,-0.02337682701139688,0.020748297677666814,,-0.005874278785824136,0.08784648989582189
MMP1,,,-0.002740307125959376,-0.011492282620822592,,,,,0.045672301042451624,,-5.982563271609113e-05,-0.04610946036551981,,-0.022559015463629623,0.09282646902462531
MATN1,,0.02120361926979369,0.02279061866768592,,0.12456869963270305,-0.019408466203746266,,-0.012532995028343598,,,0.03324879742878216,-0.015881105142363013,-0.019462763565494118,-0.032106740634596065,0.04639436636933403
ADAM28,0.0014817018438996593,-0.008518070400091712,0.006851352351535111,0.007471101240706048,0.029793782110142192,-0.02447474832438011,0.04377903785464698,0.017723904479275788,0.062811086616882,-0.013117264353261647,-0.01577329365858573,-0.0099092455087461,0.021733571173375727,0.06067659984314195,0.0035617616660957394
TCN2,0.09482774219575264,-0.02673177105061197,0.036905140372895766,0.022877198036593688,0.15671425582748683,-0.011706558980258781,-0.01424932227265989,-0.018003787770827832,-0.011123764014261852,0.03454257809182527,0.06814230532367718,0.029529293728749326,0.04424278613153559,0.008081809513179458,-0.03432149066633186
THPO,,,-0.0014641736475098609,,0.060846146871122525,-0.008902522493665582,0.009121711432300037,-0.012532996468040309,0.18335087575133022,-0.02864499707665758,,,,0.025181657126123295,-0.031022406553548987
CUBN,0.04282495360235224,0.05314269297545469,0.034107015713746115,-0.028863077521643597,0.06296281127594229,0.04865632054406489,0.022369824965296665,-0.01823876089053171,-0.0884086654457591,0.0526930094959702,0.05370170690571673,0.06773049258986404,-0.022322282144869098,-0.06867095560590576,0.025401196091880317
TIMP3,0.0928985171457057,0.007439719699283173,0.029542086444717824,-0.03180341403872726,0.04763485028296491,-0.05656321033994668,-0.005135477159857028,0.041930512539267266,-0.08135561571213011,0.011427382521989844,0.024236076056080746,0.03623829953008749,-0.06310565407528616,-0.10445822857880843,0.011859644612252269
PIGF,0.08558738053603146,0.07475859067896838,0.024925431676058103,0.017209962520343854,0.09202330284495938,0.026367222900405055,-0.005548545224629738,0.03406968844414623,0.0848573589149326,0.03393969893845754,0.09764331811287483,0.11715633172993463,0.031032045517765543,-0.011980962448856375,0.010647988972949045
CRH,,,0.02351432266961647,-0.01167825389535973,-0.04148169832641903,-0.030553456256397254,0.013020592043104512,-0.017141911102260866,,,0.01731140101795395,0.0035690570519426677,0.03356982402256954,0.007165458133995169,-0.03533361038091028
BDNF,,-0.07003523420213975,0.018037858683473587,0.07840054663163942,-0.06442510082937931,0.07908027420995564,0.04988123055325574,-0.014115372960352852,-0.010019185313159679,,-0.001280124354200241,0.006681765917828107,-0.0416991400136732,-0.013942489928288032,0.0021365978400088624
CCL5,0.0011265175044302938,0.0014725637014199754,-0.001737400601162212,0.08983257393082546,0.12157824709626115,-0.010701035678175727,0.01676198176660065,0.002710098719301597,0.15102941155964478,-0.05038413679479512,0.049042104812502325,-0.013318094906473153,-0.0533658851424636,-0.0499038207674393,0.08804311461933836
GAD1,0.059173178367483883,-0.017525248031631406,-0.01500414649559641,-0.05361721264755605,-0.05965322647272472,-0.03207853418766175,0.04291684955210601,-0.026716315523824304,0.03590524699812025,0.05052382392822952,0.10582760258057414,0.13793121716128917,0.04208669690756396,0.0005867105131967333,0.07064514268709333
COL14A1,0.0449616903892534,-0.009051237786199361,0.00672167804244222,0.0328844324571183,0.010359961559192787,-0.03538105284098751,-0.016717760178019105,0.03926670380585088,-0.05650599455726584,-0.07982721386718937,-0.0047060531229871595,-0.024356909750298025,0.0038458977588769483,-0.12073668320491696,0.012988353997279026
HLA-A,0.03869202079089659,0.0800961005242662,0.01994107234584138,0.060762393204115965,0.1743470588670023,0.035301175431286726,0.04194144353900427,0.004179801894643719,0.0026256324882947255,-0.004540822204979719,-0.08593755586106305,-0.22264530906537885,-0.045948023237336315,-0.12313906856821805,0.02193279397102158
CD5L,0.004137574296824961,,-0.008942937327932205,,,,,,,-0.032697476989181844,,,,,
FGF18,,,0.02075255131925906,0.07720044871923476,,-0.007725173574087848,,,,,-0.041720304770380634,-0.043668738266699314,,0.0011214436405542223,0.013400447238068287
ADM,-0.038561317663205995,0.008935531739356562,0.11676485198885234,0.031214808370479144,0.023875331623031626,0.040650806394810175,0.044745929862189976,0.012944991961990107,-0.04942016855317306,0.0753918625809804,-0.05468963398223391,-0.1259593905416152,-0.033073115089509796,-0.09347087512030335,-0.000929043272590305
CCL15,,,0.054983732228805905,,,,0.03390651772852671,,,,,,,,-0.0004588489987747412
GNAI2,-0.05428389893419257,-0.0036374184410225847,-0.013393403337903035,0.020623378502182713,0.045796390075094014,0.0539737824108394,0.00835203011153372,0.029282829468402886,0.0782121816234956,0.03598628710254336,0.005970191814126246,-0.027116339882193533,0.05245303043022561,-0.08180659046295498,0.026992365162979565
HDC,,,,,0.12155878398359427,,0.03964056251737259,,,,,,,,-0.00825263901062659
COL11A1,0.006414793346177651,,-0.013799760613938991,-0.05839767564885793,0.0012672067934363937,-0.024721389994054613,-0.0023554456789271257,0.0012376631256580419,0.04074151059564444,-0.024659243750664472,0.021030438597275984,-0.010381521700042227,0.04372905597044909,-0.08740819075060582,0.00047663380396684553
NUCB2,0.04762176195082146,0.0569493457374757,0.038622058121144213,0.060602062304905654,0.10479972158281894,0.03523528442867989,0.022587824323187723,-0.026335668206978535,0.07606441633351457,-0.01440093418964071,-0.028735818993481297,-0.10699643036881253,-0.081001995221175,-0.04644005347017866,0.006519076024652632
CXCL1,,0.029520906179878355,-0.001841524151456654,-0.03662563131343763,-0.05657952081420361,0.06360514882263305,0.013104351462684355,-0.017002519754398794,-0.04015680228314684,,-0.032402507983181984,-0.09661784620108556,-0.0292553757372872,-0.051773003968489384,-0.006899273382503033
VCAN,0.10124712520850564,-0.00732403556093975,0.02370499131515472,0.022978436904039588,0.05012784855422018,0.019598928699504078,-0.034739191818755184,0.10721685555356068,0.04806306120645053,-0.028893830755037913,0.07792497955132155,0.12446490887698064,0.012874568140332129,-0.0020989536119969928,-0.05565337995161603
MMP7,,0.04094288522980338,0.006425729422761281,,-0.019690114819969132,-0.019167734384255536,0.040985784571519274,-0.0022281525642118445,-0.009959568849964373,,-0.012840499581954516,-0.10875436773106294,,-0.03520514616231912,-0.01574143751742823
PTPN6,-0.029218989599494122,0.009633650463158925,-0.012213045571730814,-0.06907373348826923,0.08283849912329748,0.028426563049130438,-0.007057457863278498,-0.029333773681821013,-0.10301616113047124,0.07717725271124884,0.044941254965828605,0.013252186431879654,0.011093693695433117,-0.04193070269458374,-0.004844601426472705
PTGS2,-0.01207460596270479,-0.06050966607244727,0.05635136721708072,0.08101446568578476,-0.09810031449637646,-0.0154830494844221,-0.0014202594391675958,-0.028929213447860543,-0.06362354323141799,0.0203591965452395,-0.02754235595728129,-0.14482280020975624,-0.024060932698130248,-0.008361385789188946,0.013398244954124465
XCL1,0.0316969292631558,,-0.035253546134405046,-0.012219948412752028,,-0.031482286537126106,,,,,,,,,
CD58,0.07085231381124521,-0.0036634717789014734,-0.005706717577421548,0.06294847743196827,0.10246611776130408,0.0403656606744573,-0.0356395044587321,0.04992190041386124,0.05634989418010976,0.009624532328780756,0.057922305128682225,0.07851488519249021,-0.04374836904605822,-0.020824891495713583,-0.00047717761480113265
TNFSF14,0.035930847444738664,0.046153412632786724,-0.025923381421951906,-0.012265371141809379,-0.03171530763333019,-0.014579382483207384,-0.011344229717647177,,-0.027784039795227405,-0.039053031904124076,-0.019834236883775325,-0.012563675778727277,-0.04049680174761336,-0.009442008363970205,0.012233702301821473
CNTN4,,0.07204163234646391,-0.031024325579632892,-0.002125587395436922,-0.004363702840084139,-0.041488436303639235,0.005561750062904102,-0.030307649267272682,,0.004433674485574318,0.07200551697496102,0.09189322418494293,0.01806117895928,-0.003438880968577279,-0.02226854050104239
INSL3,,,-0.031580670976305014,,,0.06539067628316476,,,,,-0.0023089655560942016,0.04773858589053981,,-0.03257403125939489,0.0023302580482185437
BTLA,,,,0.04446713615565775,,,-0.014486969350910636,,,0.002855461223044307,,,,,0.035579713793548955
MFNG,-0.08598860163594722,-0.03287450321990728,-0.010430925374773376,-0.01465819442327446,0.10928868241516734,-0.04127903886819543,0.002319594195249133,0.010348827471409871,0.06718995845371972,0.02705799143637706,0.03351888421399572,-0.002746206991407592,0.09042452876896587,-0.06230855635073061,0.03256617522306913
ICAM1,-0.05185056610596334,-0.054453313822688504,-0.008933603110929198,0.012661504471067724,0.09815422898656924,-0.03720026499900142,-0.020234917718297187,0.00015085313006973108,-0.005333115491574136,-0.04829605869823485,-0.05243171186912444,-0.09248948178777448,-0.0034427811557262507,0.037562690011459225,0.025141204185691147
PROS1,-0.027402831445464314,-0.06722925655129491,-0.0017500777915345695,0.005787683342372629,0.07793282020235104,0.01651673001054305,-0.014432561128035804,0.04538263526179028,-0.031621036331312406,-0.01740706375491373,-0.01693375736676195,-0.027851757156124066,-0.01194638515283939,-0.06210579847511711,-0.016944712918119692
CLCF1,-0.0023750672947888793,-0.0010064408297230114,0.05887616987965364,-0.042681488338720895,0.04504893164546883,0.0414213411646743,0.009200339016773298,0.003153496179602612,-0.11364714389894878,-0.024053373073598453,0.035633885180855106,0.0011324016438266815,-0.029139434498740787,-0.03968612742527802,-0.026175677434815612
PSAP,-0.034693533456187274,-0.09591650861931522,-0.042034586574572284,-0.02298887170972457,-0.1290261336325356,-0.007466115516999609,0.010237788013532052,-0.02313401744650441,0.0007541225463020476,-0.045833421900891375,-0.02919418473731849,-0.12182303410167404,0.026326385497166677,-0.08476106547224867,-0.07382871782723155
EFEMP1,-0.03831906340054141,-0.03520162546296626,-0.0009242699823656726,0.007161835877476228,0.06980945270918562,-0.05642675314791607,-0.07083212962842109,0.06308445539640227,0.07295955522476985,-0.0334747632495017,0.01644140944136874,-0.01600031148218782,-0.048303493703837026,-0.06824302909678216,-0.13414634850690493
C1QTNF1,0.06407052801112482,-0.027765578353344235,-0.014752093860968974,-0.001524890266355872,0.10404280024537244,0.05897405166271368,0.020268217155233588,-0.023289170359470483,0.0035407496863228325,0.04672372742812336,-0.02401889466897403,-0.16659391891351732,-0.05911111311588497,-0.04816547945953212,0.011471367295319747
ALB,-0.015756577979559296,0.02651753777376836,-0.034640891529302865,0.01923133197361547,-0.009746353959180996,-0.024130038671279618,-0.012884648974897907,-0.014118570655894789,0.001121107645245871,0.057568978727851314,0.010553283838356126,0.08718542394694521,0.008997306363386151,-0.03229373949334046,-0.0043167466722467025
CCL13,,,,,,,,,,,-0.024774591279487952,,,-0.03653854481394545,
EFNA3,0.010142688877069338,-0.07681477533467469,0.0417350880510486,0.05380553331507973,-0.04115784601122968,-0.006241874733620587,0.0634210603042228,0.0029229605209461747,0.06755943342029803,-0.015464474189010464,0.032690449097417744,0.03990832759762173,-0.011197308737097527,0.11221575084844121,0.02694101381800265
DRAXIN,0.01979450854082839,0.035134201713598295,0.08384313289661809,0.035487657577898804,0.10334644848677263,0.022061889008030793,-0.010345740853449067,0.029569015104706747,0.16834273329542818,0.04026571772734527,0.02026460256506402,-0.09761118906924347,0.03314950772836105,0.07445375985496694,0.08218752292653936
RAET1L,,,0.04816199183430078,,,,0.03310077771097694,,,,,0.0009122788948834046,,0.008243484763721266,
NPTX2,-0.008729048349038013,0.029241216494386307,-0.047826563273094966,-0.055915955639474636,-0.14391129107294545,-0.04931862186658318,-0.003442179926058678,-0.01975567783401939,0.05914987249363454,-0.048703554098201124,0.01998084673791334,-0.013483584701755452,-0.025890826469330202,-0.050577419596955844,0.025791349041406512
FGF11,0.08274598252458062,0.10583569666526488,0.024783209929715503,0.059743445504592665,0.16629417887358525,0.02839048127163777,0.012970696728043333,0.04522682086075702,-0.10227270161032864,0.046826348901635534,-0.04565204889006948,-0.07837840885100228,0.007934220311554031,0.0041851836377236745,0.019243385777283278
CD59,0.008945670939214743,-0.06018616041544809,0.028185274235761646,-0.05727736951488131,-0.0698841542859495,-0.01120771602722149,-0.03471998464285087,-0.05185866685233921,0.04153298482285593,0.0721587505487087,-0.03944295685050049,-0.04295070168510781,0.02448688463741362,-0.12628333391109337,0.0038467006177644336
COL9A2,-0.005837989639346374,-0.005121942659210722,0.00427458833948189,-0.024409936905366535,0.054292781205861826,-0.039565911575345565,-0.04875364292350645,-0.006687537870846574,0.00259602732229994,0.04664590860546332,0.08018127139464878,0.1484111630841662,0.027018618718036225,0.05195208970215204,0.0023990209260027835
DLL3,-0.051749641245992926,0.0401396086999086,-0.061983299059291994,-0.08075276963153213,0.02249770243073513,-0.019759774192884494,0.021625389582161977,0.019682693170537092,-0.04450916591539378,-0.001880846557694293,0.10225382303481337,0.2155236274139362,-0.021905427212819406,0.10150264794081182,0.05847982552386355
FGF5,,,,,-0.02629976385210686,,,,,,,,,,-0.028705174841176503
LIN7C,-0.006382217645426902,0.043976740683537754,-0.030802423913567807,0.00036678646511715033,0.07706518117092738,0.012544164819116594,-0.0011340637214520982,0.016758838597156694,0.07227773443131268,-0.005547539832175701,0.027722987066250936,0.11523257436092076,-0.0023781272316936845,0.03575807423854653,0.04474455062861407
GDF7,-0.0016690823946472226,0.02473360675543718,0.07958034197404941,,0.0031217324443475335,-0.03426538455506093,-0.011344229276810393,,,-0.024640042264357842,,-0.006444291974076678,-0.015282426984986728,-0.026480786084552392,0.0019902351355146884
PSPN,-0.011705576538479128,0.0019202410978061502,-0.05505936784106653,-0.0017987973600816858,0.10661082079196567,0.004298961778309007,-0.018129645709786237,-0.024004176307834364,0.13696244310878605,0.02292897352654481,0.039997860342948645,0.03579602946688538,-0.01849100700805785,0.03563420667901969,0.08278917164749576
ANGPT1,0.011001120404788267,0.0061401481186430535,-0.00702293633319311,0.05142201210312784,0.14053020951189193,-0.048698095818829654,-0.014357839740179993,-0.019862516453122866,0.01762767363852983,-0.04374598361607394,0.04774194230748636,0.016268263817734,-0.008105602882336731,-0.00013673332241187784,0.06948646704339309
PNOC,-0.02373608954255281,0.0361143960419941,-0.014879847540854743,-0.033513046149348434,-0.09816748437209843,-0.04081734661662371,0.028784816012992535,-0.024798602327965696,,,,-0.025501852770461922,,0.05488820939186383,0.03100013136387064
L1CAM,-0.03681966359735585,-0.010899325249235994,0.017723465512303117,-0.004724068113506535,-0.028751153119238662,-0.02082966623125481,0.026958126785846366,0.0029297153153843005,0.0586961739949524,0.032718341607203716,-0.009563350932589079,-0.13300818324832736,-0.031070123871075633,0.09519860690178879,-0.03514754789373855
APOA1,0.03370580402213344,-0.01870218802319927,0.008957932403450112,0.10449927640993599,0.09684509146961898,-0.01872364580741904,-0.01835954592220533,-0.0025779521498204947,0.037010834804693395,0.10964486753930976,0.0917054398334065,0.06688351001717742,0.06675590014802378,-0.05556052786289615,0.04240094932308749
PSEN1,-0.010435306503744178,0.04234040894026891,-0.03823356207473738,0.02826308866898718,0.0021357415395152446,-0.00243858226085474,-0.04128173512163363,0.04024382219103821,0.10943597627601893,0.013220681319253741,-0.009253901055402953,0.04465346437618092,0.06894863904315175,0.048097328196594756,-0.018037579223829755
CALM2,-0.01472872347310448,-0.01764138513814115,-0.09019337454409806,-0.058773383552211456,-0.17705111495049894,0.0014615124970599155,0.041529522562437866,-0.011020276405055054,0.12772384917880178,-0.0440689200937967,0.12410108438059635,0.14533330757143137,-0.04783854212647158,0.05317118384388131,0.012598817010795174
CLEC2B,-0.02608439713486697,-0.016816775277899737,-0.018793211937343037,0.02400075081700387,0.15930095485082946,-0.03364318930943186,-0.006048293590075877,-0.008533294530160735,-0.04713213060292986,-0.016701078940914073,-0.0030627859072760878,-0.09849292608529714,0.05852728640590173,-0.043739384981182856,0.04276651832911794
NTNG1,0.040779143248238975,0.04378933003034704,0.03766194680825824,0.01961909481359477,0.05830121574907071,-0.005644895577825188,-0.023104602317504306,-0.00223647433398887,0.0038525303436188103,-0.00974333949853122,0.040692693736046864,0.09657004903717062,0.024089171202627428,-0.0008064515877057352,0.07992632880293637
LRIG1,-0.0314564728721574,0.025412911536233346,-0.043490016045499194,0.008637689437670928,0.040637564263483104,0.012352147198910016,-0.006266623547902217,0.04000649747475189,0.031998128569017376,0.049404772599014685,0.09773323226022723,0.1714151125350269,-0.016679744201058503,0.02972377325054981,0.007788328650222087
CPAMD8,-0.02800937304097464,,0.054020891223903744,-0.015515216841399022,-0.02379167573646624,-0.024516679954798355,-0.0075853076695464984,-0.023148275882013583,,0.04455223563780341,,0.03245918983556159,-0.03902125187123033,,-0.02931907826934504
GHRL,-0.04468694107227019,,0.001483681828324782,0.002851444058257181,-0.0019868381758158566,0.0765399976586874,-0.010345740853449067,0.0465771706520445,-0.0420523507389401,-0.01618260836761343,,,-0.03914567766285952,0.025866336131797486,-0.01848901020149576
NPY,0.04181805971236296,-0.017349768240098224,-0.0027026605447424126,-0.04268076627804177,-0.06457898760961216,-0.03272044963910394,0.012762614217287443,0.016624030421365357,0.06122598401189475,0.024010571870446095,-0.038820890359316046,-0.09290939032954745,0.053387081194254074,0.050557524811133014,-0.02284634946831941
MMP2,-0.02583355818148875,0.061781211315033474,-0.013237453772151908,0.031393280505659184,0.13501001549499747,0.020020354419693676,0.035809127953845894,0.07307778107253617,0.007555657782437346,0.09231305308909628,0.005508461819628065,0.013715122499418133,0.03181418387768922,0.012443948759596006,0.067324750654772
PPY,,,0.00023506696562313408,,,0.04321923908240709,,,,,-0.011892165119557332,-0.037379306612220234,,-0.010874901579356099,0.02605641622724765
ALKAL2,-0.041944266611146946,0.01703658453256384,-0.00893653911848954,,0.033215688434363594,0.03746556500600629,0.01415781750295674,-0.0071222513019124165,0.05457647103899262,0.14175538952664246,0.017831139339246117,0.04467469228690224,-0.034333645266399905,0.038165750466202575,-0.05803101204913454
CSF1,-0.010430011566359485,-0.04171266089665493,-0.01845655282428128,-0.0076565987010255515,0.04675715406324253,0.08382661161482173,-0.02739863542584025,0.03483238034536561,0.065042577263796,0.005753200336165511,0.012673839175352329,-0.059486078479931835,0.031046092665627356,-0.07538389252880567,0.011759124011618504
SEMA4C,-0.006805546391266563,0.0004394520181035135,-0.018904450248952136,-0.005693014990168171,0.07235874753440598,0.0030346365379799204,-0.01079757061429412,0.040680045771346665,-0.017127718012734907,0.037455470089753924,0.06216663338691068,-0.036145744809766414,-0.01962021875977519,0.018319773705258197,0.08844557650835798
BMP8A,,,,,,,,,,,,,,,0.09383829218053291
ICAM2,0.017640020893610168,0.01222751946779176,-0.006810308103886317,-0.0238154675869369,0.0761139637314312,0.01851291896973584,-0.012526577410729189,0.01948562109889943,0.006747031075796597,0.051445971684532486,0.04943510842361845,0.11657283637416542,-0.030622334661396678,0.03154816959734742,0.05520129115271281
SYTL3,0.021101266181920448,0.0050580191432416325,0.054722469204604184,-0.003759346580575291,0.028437928444650182,0.034482576228177096,0.05462991326096817,-0.03913099828745821,0.015962075215727872,0.0674263422942135,0.040189604218774405,0.0031199349110397853,-0.0563193465939659,0.08627292924582977,-8.518296090548253e-05
IL1A,-0.00245846584797601,0.0017935686329974246,-0.04466809182411468,0.02429818316292521,0.07926163233826375,0.05033721401841675,-0.02916321322424365,0.08069245391126327,0.0038933267730600425,-0.012711573760419013,0.01780593269312025,-0.026892432656557053,-0.03763382140116269,0.005397603658547785,0.01233014178422474
HLA-G,,0.025532338890090996,-0.009034258064861215,,,,,,-0.047818641118466655,,-0.004575709483194993,-0.001395886314817881,,0.03618615454079171,
PGF,0.11235905291692501,0.04035542394010264,-0.0153174421946616,-0.010303442390468338,0.08018217229168585,0.0444496716624904,0.07063703294110245,0.03137504067152882,-0.023131102271096576,0.08026862374761257,0.02325814839862133,0.06370079850069578,0.0002150790525064888,-0.035679393848553245,0.08315680047864366
LGALS8,0.10006235698384328,-0.0333812495563346,0.0009866896937841378,0.015636026823343446,0.03921272781675916,-0.03911582663882,-0.00150959106367187,0.014608504722363538,-0.0972793062213587,0.01059286573281532,0.028135660749985053,-0.02312791821404537,-0.0038485030644633423,0.013034149302770859,-0.00013653438649585464
DKK3,0.016544280181899525,-0.0279801660947263,-0.018664466402412042,-0.009430904291374912,-0.1270009405541346,0.029423312214124753,0.03382540088377301,-0.045326381595432765,0.009289646432311765,-0.080431220265676,0.07336970180664924,0.08477415112794917,-0.04256395445549468,-0.08330629179474519,0.0225745480786137
COL16A1,0.0679996951879684,0.010595905027423922,-0.013650174768651324,-0.05389349908399027,-0.02214207069262849,-0.013695011854480379,-0.05697324730565412,0.039079236897820495,0.04877894705145347,-0.038683954912749424,0.0538363591700137,0.022012358404972752,-0.01669604076560492,0.013288098338736861,0.09636760420873103
TPH1,-0.05217999668664745,-0.013702590475902861,-0.02779596514493243,-0.015230196619604458,0.03892707995196022,0.005892623664699018,,-0.015082912583705458,0.05946686232612244,,0.0666713730940316,-0.025157608568695543,0.10187721745514271,-0.006343077008614692,0.017473371355547156
TNC,0.11182425367821498,-0.04094854026194925,-0.061729080776806756,0.03748413235765936,0.13096579051933538,0.03681482109646062,0.013210669838415116,0.039254874909525825,-0.05310972570092403,0.01521445671151637,-0.02751275182639144,-0.16928392543016302,0.04241095311082772,-0.07506633574643908,-0.060472778418377275
TNFSF9,0.004941358737976827,0.0013343990075894141,-0.01916899518649666,-0.01556253057776375,-0.06384459869787093,-0.007217769151557314,0.03420028470230237,0.0013402816250920144,,0.012858665543391918,0.08970026003546147,-0.03182343086684616,0.046380037123897364,-0.04092463118605512,-0.01824748083335822
