,MGH258,UKF243,UKF248,UKF260,UKF296,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
INSL3,,,-0.01460967324767268,,,,,,-0.00960956433920595,
BTLA,,,,0.042369531332026686,0.014782918560212579,,0.09119785483590631,,0.007830498604669079,
MFNG,-0.027863292111779524,0.00018711206380751894,0.05798330652112762,0.044252352787906166,0.026557071897351955,-0.0383845385362393,0.026296550897474066,0.05104209855499568,0.07647338577113791,-0.05405564546724676
ICAM1,0.004918381728561555,0.0506750866278012,0.006636965175041099,-0.030181141447678122,0.0397904503298585,0.05085651239656241,-0.02746632525891536,-0.053726907792841526,-0.016785941246855424,-0.030272323585881097
PROS1,-0.0785647696131671,0.04879823687629151,0.05360323786033337,-0.0501300203902914,0.01772385549164727,-0.012114083001207454,0.04992545825668694,-0.04413048190429705,-0.008106998322660946,-0.048903630473006894
CLCF1,-0.039587123070409,0.03647155065903167,-0.052037499551392814,-0.04225303064117885,-0.03668514988937463,0.045129251859961354,0.11210668236864112,-0.008846868345602889,-0.030987576439726265,0.017448692017618055
PSAP,-0.08137684522577912,-0.0022212416223613115,0.04109477344538178,0.046306322703069454,-0.021785323892226295,0.005328982087986931,-0.07418072588103522,-0.035860654942909485,0.00975005547877198,-0.04950516241336584
EFEMP1,-0.055096491271901034,0.03704379165146383,0.009357911767857,-0.001157179440114336,0.014635524267295402,0.06587173900549365,0.03776788635743365,0.004147329030719041,-0.0475807876005342,-0.01669121805179102
C1QTNF1,0.03785329457245058,-0.0028005954224499733,-0.017741351210227508,0.02802736236725569,-0.011133896679777338,-0.03641836241022646,0.02903228531454185,-0.08934438166434348,-0.08236577228485262,0.0006248658377235955
ALB,0.0821217859204663,-0.0029735711511374887,-0.022586936079225302,0.016299020923384713,-0.006475903457034226,-0.04478961775236239,-0.03682998310179209,-0.007612826140580498,-0.02980785239294683,0.034200356589346
EFNA3,0.018203341515115375,0.012751496799685862,-0.05890534716004313,0.014598903238936626,0.006932844225049928,0.022436716669358977,0.09369411414164201,0.0949785779229845,0.026728928829236467,0.05311502900993876
DRAXIN,0.0394712297465406,0.01314363675789124,0.010000092162133928,-0.01137283025437536,-0.0164485577417202,-0.07434750430902853,0.020084627937970986,-0.008079755122561353,0.04407947949744528,-0.04633601273002079
RAET1L,,,-0.01138107734743244,,-0.01970084966541729,,,,,
NPTX2,-0.03390406903375198,0.06319920091099147,-0.02984523081399636,0.002097749557865597,-0.03429946056770291,,-0.03508882744206573,0.018181397836465732,0.0761380066292578,0.02282105638183956
FGF11,0.00910805535917309,0.0001705443033503985,-0.040056972080310144,-0.016601875716290078,-0.029562565619700838,-0.037524263967895786,0.03148652264226112,0.03442276723508694,-0.02547232354777487,-0.006697047019332643
CD59,-0.010278039648690883,0.01790461114280706,0.08095786253875473,0.028771655448701697,0.038098304092435475,0.0987789151413857,0.028117373988866316,-0.01773640531480674,0.04468772179917036,-0.03410209677105491
COL9A2,0.045348596308364,0.10962849233771307,0.017927502258115183,-0.006451238215320811,0.01641991099921204,0.031158222191525062,0.03548412950364808,0.010267706624017322,0.03641428155139795,-0.007888113379633582
DLL3,-0.05295836313439214,0.11790236453747212,0.07352419103267327,-0.03616548415221412,0.028956588774249847,0.0692370897362682,0.017697774631789176,-0.024858075244642168,-0.014035481743469429,-0.08359619750331523
FGF5,,,,,,,,,-0.05505263675431527,0.07685134750407234
LIN7C,-0.01619707537924763,0.03740269042503053,-0.006286290569610061,0.03133215743833691,0.005040719544794919,-0.0572179490379288,0.06789117762186893,-0.04058566141241509,-0.0052943089416433815,0.014783242036302971
GDF7,-0.01826980421644959,-0.018425114130353748,0.024972692263311808,,-0.018036041395017258,,-0.022295742473198654,-0.01629457723358009,-0.01544865650967197,0.013800245846223533
PSPN,0.023225066706977167,-0.009617314646431936,0.011506033948910083,-0.030570941603717455,0.02204341165824183,0.1124599989886963,0.0005505927527590849,0.049934934096441855,0.04499463649555495,0.0485694695723234
ANGPT1,-0.011443222774333052,0.0029372542923885698,0.02181674991443606,0.08638136768271697,0.06331946928619725,0.009574610760186033,0.02791081470538561,-0.015415833966582505,0.04977805161613666,0.011058543798875043
PNOC,0.1287804964323663,0.030489442401693927,0.05260925731338059,0.049564994770793895,0.0005644368039596938,,,,0.050408304050892874,0.07523475809205898
L1CAM,0.09435576422362911,-0.05136000359188488,-0.05033377133157572,0.02721385127703164,-0.013284307269401151,-0.03908421727244275,0.01176464658943314,0.0006017997730106157,-0.020842123689605578,-0.0037038833515077507
APOA1,-0.013508209425013285,-0.03958079501524733,-0.02763048444081948,-0.014161655234322553,0.011031534598988795,0.06284313661758119,0.06297806522612658,-0.027246815120365614,0.11002371022670382,-0.019775170383542793
PSEN1,-0.026260411964640438,0.017409894332538887,0.015507537644742114,-0.04036352338368274,0.06928267733898916,0.0543336663751147,-0.09896879218710333,0.0464234782694569,0.023007363073948833,-0.04797530003446596
CALM2,0.019816652822090292,0.0785880589584569,0.06537227409047823,-0.028159521498998794,-0.004903206940214654,0.050788702897017236,-0.027166580563797817,-0.023204539616912507,0.0023332668876450712,0.023510599229051105
CLEC2B,-0.0057678396810789895,-0.0867430120041246,0.022923142620071012,0.0018889151839254408,0.017101788340868746,0.003731289736809355,-0.008015405347821657,0.008202304534038602,-0.011158192024647169,-0.06576934141103155
NTNG1,-0.005829375185925885,-0.03722457479061573,-0.0074768518334974434,-0.03152217376178821,-0.02629483092263163,-0.03096845267724733,-0.030919770259141544,-0.014342467941502915,0.008496432662161414,-0.03578724849024076
LRIG1,-0.005018556345089428,0.12404229194477367,0.03110591652765099,-0.03779296418602046,0.0027664052780101292,0.03334385653142626,0.013006527329077247,-0.04424246268368138,0.0025906981855248297,0.0903374996043183
CPAMD8,-0.016075859785445748,,-0.007602132351230398,0.03081998280451768,0.09766508008630852,-0.039922893698555596,0.01508309132774455,-0.03960067014168165,0.033442715058800934,0.06580270037404859
GHRL,0.049146625828180725,,0.03980178171027989,0.0023391174758472166,-0.0164485577417202,-0.06365946313767046,-0.0022307030394800443,0.03967190426668194,-0.013919378732518342,-0.024603193718087023
NPY,-0.023583913716374638,-0.029738112903476638,-0.012482315966805593,0.005403737874595805,-0.006906010265165664,,-0.0358740231256698,-0.04766626649260842,0.1110358471878077,-0.009061394766396195
MMP2,0.03480355151774115,0.08336684185286172,0.04647931640689503,0.023673984348605192,-0.014588830598879346,-0.00024023101790333562,0.01981597836660244,0.0060584658122030885,0.09179274004531032,-0.04043295732537586
PPY,,,-0.019190745494704915,,,,,,0.053190168944701334,0.10769485128679351
ALKAL2,-0.024073732313027476,-0.024083141450468824,0.09325807577570264,,-0.0019499897533123835,,0.009320326364397682,-0.03484345826328158,0.03746811499732035,0.07443324023459943
CSF1,0.033272202087652955,0.013231218249842263,0.013026341686866564,-0.06494330935279517,0.047842667014901925,0.09915551776333024,0.06664411935825819,-0.031066605580308815,0.010465785931195522,0.04354255911718261
SEMA4C,-0.03141031265894827,0.11566965498459424,0.00980389870435431,0.007271999814230995,-0.033440803860659826,0.04451012812351935,0.033606337997822144,0.05940993407860305,0.05982064640634704,0.05876621795781991
BMP8A,,,,,,,,,0.08430309565649535,
ICAM2,0.05652530036802661,0.03233323000365732,0.03248071572116084,-0.0040162351693304186,0.00290416523930217,0.029029339809782607,0.006295585589940774,0.0026623116435263833,0.07021731085396686,0.02594456526146409
SYTL3,-0.032047795562040904,-0.02992506828702984,-0.03111259580311681,0.025197886940262138,-0.037055681023591004,-0.046392931271658104,0.017781572335747592,0.029021377526123014,0.01027118918260195,0.04872296095403979
IL1A,0.0791768344165895,0.07788454873101823,0.047346053598686884,0.011675641859851656,-0.026761662719535194,0.17775678934113676,-0.009739514122105697,-0.010096984919540825,0.04743953128820758,0.04264687801318832
HLA-G,,-0.029140746529347412,-0.017512760441602555,,,0.17872433633421034,,,,
PGF,0.0018579573085435533,-0.02848810855694622,0.0376968832629571,0.0009967316545490975,-0.01985662737365779,-0.018266045086349186,0.17860738611985194,-0.02351508279370663,0.04425331600201946,-0.022391376832266142
LGALS8,-0.01630249730052393,0.015768158993960252,0.037266710751435346,0.007184813843356652,-0.06473433005873104,0.060997443819494075,0.0315927958947408,-0.02328701997003323,0.027592674800366767,-0.01971847513832652
DKK3,-0.027679015939639853,0.06601567236675582,-0.008000757124903304,0.03670137857860697,-0.01648465249521446,0.03541209713253431,0.0190721751313932,-0.10492699329354911,0.10807381183658743,-0.019794375924302172
COL16A1,-0.012309576585171475,0.08157190872631226,-0.008267480881453772,-0.007953701678544986,0.07465503103628986,-0.0721547184067771,0.020094961836499326,-0.08043470678997544,0.08819104103077349,0.0385867175926666
TPH1,-0.02994848578411375,0.117024107874845,-0.012858813819245671,0.008076336732778421,,0.02143524912543689,,-0.011081844969166109,-0.0007860611709794754,-0.01442693313570721
TNC,0.043551566881325054,0.042569186638780794,0.012115646239417525,-0.057546323803132654,0.004592703489836468,0.05886654915136484,0.01523552633944939,-0.06179061022870009,-0.04825902825651922,-0.01688725416445113
TNFSF9,-0.016075852155581136,-0.03458237567161954,0.0853330069747156,0.024505108880941474,-0.027474058872782814,-0.03401703244995986,-0.05246293419718621,-0.02098589254537321,0.030079661941365566,0.12850164339601844
C4A,,,,,,,,-0.026907188655926836,-0.03186223187546156,
CNTN2,-0.039521916274616986,0.10449927407002328,0.009014731198805703,-0.023541388894305317,0.013191938238049216,-0.022026906307333144,-0.0772961893126041,0.003098012153859413,-0.005311409278055051,0.04671585202203859
F7,,,-0.012544742005724733,,,,,,,0.05814173880238295
LUM,0.03183039622169602,0.04745108482989078,0.04660064001964332,0.004994485936640056,-0.0013728068312885639,0.056493548858970705,0.05643916793825865,0.020991664432163524,0.036682321160721024,-0.05740635223073082
IZUMO1,-0.015360985996781843,,,,,,,,,
BTC,,,-0.011381072606847946,-0.020373468412367663,0.004958715633100336,0.08317390148923683,,-0.023087383337433254,-0.013335495202671195,0.028567888780960816
APOC1,-0.0400732264268628,-0.037884521694151865,0.09411398453085525,0.09867255199651813,0.04536295647512993,0.05423687276805236,0.06701386415224028,-0.020609163677476155,-0.029871633569209393,-0.053841763038115525
PKM,0.03692143481992417,0.01182306856971707,-0.0816391709118317,0.006006744801336081,-0.014322960837393319,-0.02795002845476506,0.0072553634296251375,-0.044685190119154415,-0.06913870499195292,-0.03179097185882244
TNF,,0.0945647448787907,0.058986594042312976,0.05917021422177632,-0.02404742789650006,0.13537807068632163,0.05531013642934183,,0.026019467691630157,-0.02685002987045201
GNAS,0.03284476550351497,0.011864656217273298,-0.0649898686511711,-0.030264125916887603,-0.00942519948294229,-0.041241531309245245,-0.05373512837527498,-0.0017987230362374765,0.02948695144211493,-0.04253157210465234
BMP8B,0.05387666366455845,-0.01615511928321273,-0.005043729887744382,0.029645943435676794,-0.01596724494681163,0.0315435228560264,-0.02725584368025478,0.0006792374972492642,0.041060841567484706,0.035873408227907015
LIPH,,-0.02520885443292706,-0.012858810653506246,,,,,,0.0475486916115903,-0.0061685707203809935
CCL28,,-0.018425097957006344,-0.018087516728478126,,-0.018885879168577986,,,-0.018599283365766342,-0.018372286803559162,0.07672914124884442
PTPN11,-0.02938024061100039,0.015621442268155927,0.01167444756817864,0.04414881943919693,0.012634847955817574,-0.008248288053083225,-0.008707257327508846,0.012787716491349375,-0.022160947381310796,-0.01588019435059672
ADAM12,0.025686058460841543,0.0725480979489133,0.08398418947947572,-0.03580617668978221,-0.002063391987603392,0.08710231612803991,-0.04979105188387146,-0.04131876838220584,0.05536999072345753,-0.0244523438870836
EPO,,0.06178732086926031,-0.017278060657586386,-0.016591501684973555,,-0.007093717894895791,-0.03620531891168566,,-0.019537400133010842,
EDN3,-0.0019809492811004355,0.10740895668432186,0.04104528458316995,-0.01699728649934304,0.023781888430487064,,-0.027743864101822013,0.16188881791664073,0.025064710197726464,0.04292986515842145
CCL22,,,,,,,,-0.0006704533162856525,-0.002925954381649736,
CCL2,-0.06600678134129609,0.008936210120961817,0.05969846546711219,-0.00011166984818227107,0.03189493423878893,0.11682684009907303,0.05291095857918115,-0.08137129623427619,-0.011176197151347149,-0.036677315980052784
DSCAM,-0.01876526276929159,0.0236550802028431,-0.0012005128406460664,0.02421222065046219,0.048940782311721304,-0.03971812590445168,0.0013904873829986794,0.00599920175566146,0.04218797221807551,0.016503527509942682
GPHA2,,,0.0323049529269557,,,,,,,
ANG,0.0010574695989163778,-0.02236709811625992,-0.02459219142019251,0.03513910799602997,0.004228347101313648,-0.061434855208028535,0.09164367838999363,0.08983835498380772,-0.05005215145618604,0.06091525335371686
FBLN2,0.024256227872234516,0.035151629392432174,-0.0013999204488145268,-0.004750993214653023,0.0529531029737257,,-0.04995687384633838,0.005125297559650761,0.029712221852171868,0.04587635826029186
VTN,,-0.02385239663427627,0.004698677509408522,-0.016727763745517894,-0.0016825609347909465,0.09051007379655822,,,-0.006544934048167881,0.029055633691271718
VEGFA,0.03732449718506646,-0.0669951268286149,-0.0792058889693267,-0.04283321907678687,0.023664731876573655,-0.15678840445946646,0.03313062754780084,0.03201350477123065,-0.09120197119577954,0.0020245881267962587
F10,,,,-0.015607286647710859,0.028815584728626525,-0.031494743438172886,,0.07909411754204942,0.02793645296579499,0.06919503822923426
SERPINA1,-0.08561908410939338,0.08284349618085371,-0.05614609516557026,0.025029887953253907,-0.020652494693956542,0.027548459359563578,0.00950120389098256,0.003252247461615727,-0.03118660880424687,-0.003723566732769764
VWF,0.06581734641677592,0.009035599333132811,0.05480297404969653,-0.03328444249823488,0.05564530112566335,0.008647934338534141,0.08371687690282477,0.04533996199751932,0.05647484705707269,0.03145147417472652
GDNF,,,-0.020137828933400638,,,-0.0031186081539954615,-0.0070459126495151375,,,
VASP,-0.020673913909994613,0.015309200901655454,0.0730723450504977,-0.05684025726758255,0.009294383799353174,-0.0339939690143359,0.10978559288164479,-0.015711882874766447,0.048501890964316785,-0.07485750012880205
ADAM15,0.09153867494291462,0.045650666406185036,-0.024105270840969428,0.01852839668038189,0.00537973754687346,0.06195876708799814,-0.016118340602283867,-0.05547892383449173,0.07248555266655284,0.009900894957034312
WNT2,,-0.02142436802124924,0.036633958825685195,-0.013441631915208913,-0.008112852593097979,,,,0.033931624503191656,0.034564654361142894
CALCB,,-0.022423879890429627,,0.015864418883781352,,,,,,-0.04136413761734661
OLFM2,0.047108350896795374,0.14812007492631277,0.00712545438570769,0.004926163232506462,0.02659686198754267,0.035496351737271725,-0.06408864491114849,0.0017402025904204354,0.02666492834549607,0.06255799957502152
MFAP2,0.044439252249560274,-0.028748498820769196,0.05451530551821737,0.02575562294807926,-0.038571055560716716,0.014494020278727704,-0.008057104537113918,-0.03629274668419161,0.10288005836094216,0.034984383663797095
HLA-C,0.020862129057310014,0.04607612668794608,0.05133906379435944,0.03286923743844246,0.08045644850054898,0.016907949405698272,-0.002027948548359211,0.03570231754197683,0.06415961543427921,-0.023387983901858242
THBS1,-0.007182024767584126,0.10735208431958826,0.012328393321312086,0.01416706428196042,-0.0037005015296688536,0.05948771655931018,0.03335578392516746,0.06279435512121724,-0.020053596890821763,-0.026252698475451225
HSPA4,-0.06380488634374595,-0.05968284499898493,-0.03616226777733227,0.03615739069530329,-0.03228023967704588,-0.010492104152534508,0.06084796118603267,0.02634650075125734,0.014474998906808895,0.021581547493437936
LMAN1,0.008599290219589875,0.016989150484406624,-0.06594369703261915,0.007577323090953239,0.032389454621255725,0.02331800260214756,0.028607419832976978,-0.00016596946686077893,0.010428226361971958,-0.030797184744164575
LYPD3,,,0.04851405826064434,0.07087393201577653,-0.02502427061931195,0.050117283910448424,-0.0028393066238514997,,-0.009014604726173065,0.042234131482613235
APOE,-0.09071704825930729,0.1013774528633916,0.07499865524439595,0.013025279193525372,0.012474524683876047,-0.09434217370676984,0.03880931478130236,-0.06645271935194301,-0.005345160773417919,-0.046594521756446905
SOSTDC1,0.013479468188509355,0.015360426652568284,-0.028967509636879215,-0.020883386980718805,0.02301210788849883,,,,0.04835308332807807,0.024637272234222178
ANXA1,0.04094924569253439,-0.01708089465507411,0.04293595763308679,-0.036353876352827066,0.025901161044965752,0.10251290533749255,0.09350066390421816,-0.0776245346816966,-0.0030611592693247955,0.04476204514859849
WNT2B,-0.008910231399638886,0.06458138816434553,0.008338496372161757,-0.024024918409133497,-0.001825335582165861,-0.062293355459800304,0.09181617898516857,-0.036879763786868906,0.05316022977962146,0.008808126113927686
AMH,,-0.005764643873914472,0.03179059450383831,-0.002333274650064764,-0.021242124376267785,-0.006499015655318111,0.008639060283543859,-0.01859928099396236,0.06004138100911726,0.05706833224219036
GDF10,,-0.020908477158344426,0.030813304506393826,-0.02301814813704326,-0.043834357184567414,0.09956503582836382,,0.06747710233617751,0.0542375842743979,0.050946002536314525
EFNB3,8.365271016004277e-05,-0.010245744391330431,0.018610278060017197,0.00736681938221455,-0.0008654968916782324,-0.011839157589902687,0.06836733631130265,-0.0011902012153715714,0.08015922132068584,-0.005130584189330764
LTB,-0.03246018145032604,-0.025428745409181316,0.03019286087150734,-0.023826396813251178,8.056684266117814e-05,-0.005316620666862477,0.044804884536264696,0.06759192531842478,0.05473854531844237,-0.017715893032720753
ANGPT2,0.05057343445521977,-0.008178813761635609,0.022605021535255992,-0.004369163726715194,-0.05721330180951318,0.03185781178033153,0.10324269015100628,0.026426114811431183,0.04333212137488309,-0.02892111607448324
NRTN,,,,,,,-0.0316689519969215,-0.02347438983143136,,
ADAM17,0.048598023207032486,0.0036020602144818596,0.007736425091783332,0.027764767286944596,0.02921960743589129,0.0717970497175214,-0.08605324629873327,-0.09238119098289788,-0.02794990926956339,-0.024764259313632755
LRPAP1,0.03213676741627545,0.1046425461664016,-0.048364525042007556,-0.03756832370920033,-0.039685753680604084,0.09886843631736471,0.0836246580948528,0.01435201634828742,0.005296263717732299,0.04678381956979653
NID1,0.029814643910695146,0.016953029758200497,0.06656695401228253,0.020717943453942216,0.06700469104510627,0.03516899284355997,0.12005529848636885,0.033316947834556354,0.03985314177448844,0.00608840880554073
MST1,0.06677926150138527,0.0046505745309598605,0.04009617353325762,0.0034654525912898525,-0.01333597255832994,-0.044156347461828616,-0.04871096488168143,0.014903688979302398,0.05503489040533208,0.10210381356159758
DCN,-0.0034340404266175162,-0.00938869484570526,0.06267051685904661,0.04543154636030236,0.005691372899384014,0.030567144532835235,0.0586637405811362,0.05575002941290318,0.04920132442297237,0.005796878334841801
IGFL2,,,,,,,,,0.01510414826812291,
COL7A1,0.04901195910502998,-0.046299924235758065,-0.01349516380918085,0.019610475074416087,0.0002515286813776314,0.015021754351901383,-0.020785830044331988,0.0007915499663021439,0.04822632365088756,-0.008776481500354882
CALR,0.0776275370438096,0.03386778524452359,-0.06654531592766756,-0.04539420930368063,0.05334801531666218,0.10576161697757211,0.05168349981245453,0.02370345238838966,0.04196665709429688,-0.049186225157017316
PIGA,-0.04605379764775142,0.0020529017189635504,-0.03768820729977483,-0.029601196982659908,-0.024978982114609423,0.04550410913060543,0.030239754199440135,-0.020414904587329218,0.10569943975679584,0.025798968747572384
CD200,0.0011850916339975575,0.00859648547235442,0.025021084744769422,-0.062401991035086916,0.004159245650215664,-0.034150144670377754,0.004012007559535495,-0.04882650346300604,0.01170992827181828,-0.003919711123442737
GRP,,,0.14874360788033253,,-0.0043515538246331345,,,0.05545804316775916,-0.02318238566355194,-0.015177154373781598
CDH1,-0.00164663061849389,,0.003475769712332623,,,-0.041417435495116096,-0.026912255779463153,0.06583099291908613,0.04690251256599131,-0.00503999185491168
LPL,0.03724052917276655,0.05303314097879278,-0.03976187629271221,0.005628998775598497,0.005261808322586891,0.1257694637811465,0.004162548387295196,-0.03137891912110385,0.03469801739675445,-0.07595898037760156
SEMA5A,0.020473955053782078,0.08128986934818873,-0.0028540504506482265,-0.03158874492188541,0.030555601580076516,0.1177693381983432,-0.006366284744266795,-0.0007145404717961362,0.05058528028758235,-0.053248761621941455
SEMA7A,0.06258817549389661,-0.047504247128479005,0.031050304679848335,0.015203264359903823,0.05244918777174326,0.024030961950703655,-0.019654427099015607,0.03304468412698501,0.01204036078479911,0.04462270924923122
SEMA4G,-0.040889137124398976,-0.006497861688432633,0.010098732388674292,0.0004323341263689844,-0.02111611924239201,-0.07486516547703029,-0.02456778012368882,-0.05998317139239717,0.0349916595121318,-0.038796759316788006
SEMA3B,0.05357695201551262,0.04468293169655607,-0.043545070245263766,-0.04835744265772133,0.002248174881782837,0.03881552947268522,-0.0443757476174231,0.06225974174602365,0.02009472043721195,0.041710752326681706
RPH3A,0.04440603888668478,0.08783309982285578,0.07900975118707004,-0.04417721789010087,0.030443334802694174,,0.07577831059944705,-0.013193332470141605,-0.01994122453039743,0.014330233055110385
JAG2,0.036815204212843775,0.018889194345868342,-0.006542040610979355,0.008319895090524268,-0.004738715898771056,0.039091284483534945,-0.021367792196588384,0.00890667964910708,0.03959426679468043,1.5126230614287981e-05
CGN,0.0022433891938047606,0.10301847860913269,0.03242243096330521,-0.014073101211892258,-0.019899656850367747,0.0461657859983204,-0.048928490536263046,-0.006417304460516904,0.06061417088132753,-0.01009411217308961
GDF15,0.06196473829894101,0.040555865807487275,-0.06418041935290653,-0.01002565185105765,,0.12069839498399033,0.05813483878925604,-0.000768855326079622,0.053337471083369184,0.01737476730532909
SEMA4F,0.03572950501006048,0.01525057521525121,-0.014747432478452355,-0.01992830536859095,-0.006524272574997151,-0.004538427214360463,-0.013731813224110346,0.05723835588971826,0.0749647499891603,-0.029826504542985393
NXPH1,0.0022553644642573085,-0.04373372342452725,-0.018525326895988646,-0.03682504493671588,-0.018174301097253834,0.0029978023342116366,0.11708653321467766,-0.050523863423153195,0.0763883773575448,-0.004988449030049747
ARF1,0.0439332832574942,-0.012747532087455106,0.011889510077090493,-0.05071842572600246,-0.015049543141037108,0.01925549630581682,-0.03536119492759028,0.003855072179724278,0.012088260252420305,-0.012745088591690261
DSC3,,,-0.010846021122553656,,,,,,0.02244010639280097,
EBI3,0.0352349196081023,-0.030062508102267457,0.02611433424520504,-0.03457450654555812,-0.021157194567380078,0.0875416363522949,-0.011292968536782256,-0.02236067434713804,-0.012362046326343938,-0.03063125700696089
TIMP1,0.06642944055118215,0.027191166891123532,0.0380016646740114,-0.0489737401285998,0.038440275042643295,0.0779006278309261,0.06392004074004295,0.020560692610950157,0.057463859901334076,-0.07578686802319339
SEMA3C,0.007637046733530681,-0.04680808615454432,-0.003761987049855747,-0.005400920913720302,-0.04584595322408219,0.06119255244758394,-0.014743667814619409,0.0034727216657298786,0.04089586338713558,0.01176771710248057
GNRH2,,,,,,,,,0.05785725090409018,
GAS6,-0.08287994717132938,-0.036231236966442135,-0.0328678641150725,0.004160299289436606,-0.005870989953095477,-0.12466727625640871,0.01285359357489404,-0.015107124560971788,0.023890871040277113,-0.07398149355047344
MEPE,,-0.02167815663082385,0.01670397743668491,-0.007339515739038736,-0.013728839521727744,,,,-0.0269976055598607,0.02175098848281543
SERPINE1,0.10593953959112176,-0.013964241824580621,-0.019528164925358138,-0.042939866670899024,0.05009955937008362,-0.004420024098653815,-0.01594077892398511,-0.002305785847527833,-0.013458725358427745,-0.028139746855368557
RSPO2,-0.016985066323750523,-0.04359005525349351,-0.029272722948607544,0.06107557773853877,-0.013271623048111417,,,-0.0026662507458181154,0.044240693307769786,0.07331308184317564
SHBG,-0.019081883442758272,0.050694417382331755,-0.01404880338794004,-0.02509351386116121,-0.004728880470606693,0.032076991851569016,0.06261890255528554,-0.03107929264697485,-0.040961283946470875,0.0811228571789137
LGALS3BP,-0.017578417733914605,0.014101018087598031,0.049817184822894885,0.00031177507331676133,0.034067534699003844,0.08843845218559442,0.040255861258188974,-0.026870082582274104,0.0541084650191651,0.0064021771329521426
LAMB1,0.07011857845682623,0.04117770096616264,0.055447063873661696,-0.010862106226158266,0.03499150468115241,0.029352612688716143,0.055470520785360515,-0.058975397305731,0.04706664698173744,-0.09788109671269157
SPTBN2,-0.018973555303770092,-0.026611704410890183,-0.02175411978832737,-3.306351906717529e-05,0.03910331950331148,0.018898609228596184,0.14473669313553703,0.011647909678814964,0.05776127910041657,0.03018271847891805
COL1A2,-0.005286482868262304,0.04738066169841975,0.061693610368929466,-0.00766269557138821,0.04836458416469869,-0.04736856696797498,0.027958568434886952,0.030353611746326094,0.034759233987350986,-0.06419154922035139
DEFB1,,,,-0.013606998183978133,,,,,0.00881597785022306,-0.033334460860026595
WNT11,,,-0.015545870640998782,,-0.03160212901735725,,,,-0.02592858369621058,0.036682697399699975
LGALS1,-0.019936650789997862,-0.04762218392892772,0.0014938222612764914,-0.019634596878384654,0.01895494890745891,0.010219102336035714,0.030655583443416994,0.06777479565400336,-0.004100872568264372,-0.04297132199032161
BCAN,0.010008091340284722,0.14309789910907364,0.0577064831679512,-0.019472167460705958,-0.07120030465283607,-0.07639880887672076,0.05027828374587467,0.02151306847703911,0.05217674283222959,-0.04014492595210659
ANOS1,-0.07643112985205076,0.12312889200051183,0.03133145339280686,0.0114174702623803,-0.005753150579758676,0.005294433617507527,0.08489747846702614,0.016424907049981615,0.031029028857994793,0.02544756434892565
EDA,-0.02391142457539919,0.09132942095323253,-0.011381076506360565,-0.01689042874176134,-0.024275979677525737,-0.059341276012382385,0.0335974132414628,-0.03414462873586995,0.1441516260642197,0.05893004896909168
FGF22,,-0.03284915350806519,-0.016183935270611818,-0.0013064762164037033,-0.02320461683874035,,0.09016319208598557,0.11362186028150809,-0.015030849417541854,0.04238136809910659
SHANK1,0.026905626930648185,,0.11602432938202796,,0.0011350850610546647,,0.07079818328448965,,0.04696909833164406,0.07074069293318001
RAET1G,,,,,,,,,0.04415336143090291,0.04448269848968117
TGFB1,0.04919285330743184,0.009729061272276332,0.07394420058570324,-0.025567128675107857,-0.04501606157943052,0.035233672270678945,0.06655289044992196,-0.04352254602827319,0.07989793105480503,0.05872722187299058
MSTN,0.06051774606249819,-0.031040047580828675,-0.03703395919902534,0.010349506129693238,0.05188338360834375,-0.1838835153623775,0.04829979464847677,0.05356504382660552,0.037162647079148736,-0.022576502840077242
WNT4,,0.072249576712933,-0.010474772918945536,-0.02175876817723188,-0.02859249401634152,,0.05726138159067703,-0.018119433112624997,0.06665642834088943,0.03692476030870734
TNFSF4,0.038718627405213674,0.10753446925122068,-0.02395388820350138,-0.028100370867659222,0.03349124402459538,0.06948810223690842,-0.017999724933121734,0.010812747462084925,0.056122072140372826,0.03910394286393077
NTN1,-0.01894311912688024,0.054519497979280795,0.04012506241575141,-0.008211230599807324,-0.0120267293202819,0.04625085456036673,0.038863429407738535,0.051552271350313955,0.039641142142992455,0.011467753505122883
CXCL12,-0.04595401006022617,-0.019636989988115014,0.03877896543191563,0.023085544454288467,0.012157748118699355,0.12026809866119048,-0.023058517098457593,0.05868203268863212,0.013567509008934322,0.036162035029746305
GNRH1,-0.02610425753319657,0.036168695844446375,0.07553818714242866,0.005686561410204831,0.0027604334803245666,-0.07541474862649214,-0.02339743110405889,-0.018360803475634964,0.019876221721949108,0.015397145257060187
RIMS1,-0.021705983342543235,-0.03738501076517668,-0.04774471110869371,0.016825321557117755,-0.0004251643505663767,0.00037203901190888074,-0.001989526268120739,0.044301185107723774,-0.04213006772175488,0.014143319706423609
FGF14,0.07332569371810332,-0.007369917030353947,-0.00241076422400358,0.017000599842503433,0.012379025450482525,0.04907815842432601,0.016994900778455967,-0.0008981118770383965,0.05310184382755984,-0.03361385843216507
IGF1,0.029597966168693274,0.030692538633314132,0.006618241515508801,-0.02817237136295512,0.005047874454589913,-0.0605951409454711,0.02628545679886614,-0.027745166835836523,0.08794996054952305,-0.0024415418345129017
TNFSF10,0.016114669565374364,-0.017805789844825583,0.03912571209427703,-0.031106480532531827,-0.05049710754289641,-0.05144366311697822,0.06870259162087598,0.005919634799186871,0.1004368415794219,-0.005900593811791868
