,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH916T1,ZH916bulk
NTNG1,0.051348608599602046,-0.03875610609500885,-0.011671391712289408,-0.02141009183293607,-0.012825794542291309,0.024055248365403695,0.07607119725059694,-0.01196912930492467
LRIG1,0.005430648033006869,0.05866034101099054,0.08258218684969026,0.02566253516352121,0.006172578258807944,0.132186287857347,0.08157033243151766,0.018819975006612952
CPAMD8,-0.014686124059385757,-0.018033741946591745,-0.03131371721841134,0.010497079124285321,,,0.040976802245633506,-0.022723594964260158
GHRL,0.04341074840053555,-0.03161954721298415,0.05623278170818314,0.02497624819268366,-0.09813657010184985,,-0.023560357985889187,-0.02003108540100171
NPY,-0.07246263808163284,-0.07669213604666715,-0.00966064779848674,-0.03932037280333401,0.013367274107626228,-0.03598371050304026,-0.012522441148225693,-0.01273881914331993
MMP2,0.05734172465685671,0.017826324764581465,0.10785652367733642,0.10773214954172819,-0.01498156545934927,-0.018543804220635264,-0.00953329709544362,0.08073900937378256
PPY,,-0.013179731476892087,,,,0.030633130018852667,0.03976848986130909,0.1380378359790912
ALKAL2,-0.016651622030251972,0.050674134215929534,0.0024034718868764624,-0.024281244266342573,-0.08426451029216155,-0.053235372772307804,0.034447720610049554,-0.02914426017744729
CSF1,0.03993301022775323,-0.005786512601130306,0.08192541339420477,0.09604170606159877,-0.06903662833982846,-0.029908575878889662,0.06355073576232961,0.056233999449820216
SEMA4C,0.0400257499242974,0.02985458747018054,0.03499670508963086,0.07626265654826511,0.01157775819276005,-0.03613691046445811,0.05379467985081248,0.020234361462480942
BMP8A,,,,,,,-0.015035164997961408,
ICAM2,0.03941092539308224,-0.02682332740067078,-0.020705902474310173,-0.019736002697335584,-0.016991537864625792,0.10177705449820344,-0.0003691875171605758,0.014155562432778839
SYTL3,0.1127168345526015,0.04590819695682085,0.009001291764345972,0.16644459438341408,-0.0009657342874775619,0.025770584899439068,-0.030519896542492906,-0.021102017325100222
IL1A,0.06360569446312218,0.09422996394415906,-0.011490786984204346,0.036855682595030054,-0.004535746878694529,0.047072399019163165,0.09075359452695779,0.08874259161413607
HLA-G,,,,,-0.07289644481064997,-0.0323982297666348,,
PGF,0.004217708158963788,0.025460830609395142,-0.009114964334057406,0.014111479710086925,0.09916084487544662,0.06636825403315409,0.046352118675321526,0.010540507208610002
LGALS8,0.04466121615371753,0.018900577889228356,0.04550647457850035,0.11060308249337125,-0.007496489600109965,0.023834265951082623,0.036359206253794636,-0.04439878806534985
DKK3,-0.10913502862855841,-0.05751127862410561,-0.07462333468456382,-0.011878094402945159,0.11641520339739014,0.017262122583368397,0.03870571944290783,-0.11347264082405753
COL16A1,0.03151662858565456,0.0631569755243985,0.10984423999111709,0.03311424887803472,0.03113840010789243,0.06430164819671182,0.07936507871042119,0.08799478964413038
TPH1,-0.017458096303178926,-0.012757788017164326,-0.020403336381659143,,-0.013331211494331264,-0.03558702578390157,-0.031658062786886,0.17740435557305742
TNC,0.08555591907025135,0.11555505837555943,0.06809880040816114,0.10187249449920267,0.009359596904486752,-0.08611905879435046,-0.04082599495992676,-0.04461498990996775
TNFSF9,-0.00017666637456353865,-0.00822410606766298,-0.015437852739295994,,,0.024803799924050948,0.026518087487619718,-0.012859847821972522
C4A,,0.020538157426653443,-0.017935307759553768,,0.04191942147549154,-0.016352019791082438,0.07753376294174703,
CNTN2,-0.016045201827771034,0.023489173531675636,0.08502094466549413,-0.11539786536066984,-0.006915911263271658,0.0740939568137524,-0.025874546414094812,-0.0800169313165333
F7,-0.01468611552331918,,,,,-0.020602600832276555,,-0.0280876475035085
LUM,0.05890246574818336,0.01675433001851282,0.02777713349745324,0.03088810095174645,0.09515515555972914,0.03677749594019135,-0.09123956371683467,-0.08103133971162445
BTC,,,,,,-0.014905257391036587,0.06279512982507521,-0.01270536626632482
APOC1,0.07150879661176104,-0.09153513960641486,-0.003315532799171409,0.13965646634171208,-0.07093705970112048,-0.012666579097049338,0.04547898552671167,0.15585286966172568
PKM,0.01344163773104793,0.09720406887107076,0.04448512029194695,0.09402091458787468,-0.08271964982548322,-0.07437615973755289,-0.010352309122265408,-0.08392383072888912
TNF,-0.003968870913212497,0.08763876765738955,0.03238087625733455,0.07259661572307725,-0.010049736511139109,-0.014467023415243,0.07155618241158543,0.02296845747598472
GNAS,-0.109907570607196,0.0005461008413701642,0.06307319401184584,0.15656741460160398,0.0708005419189144,-0.06346224842349615,0.12254968556918003,0.029987905949162078
BMP8B,0.04293701954884533,0.0010901109561298101,0.04196709163182901,0.053347911422159396,-0.14550889308742143,0.07151253378754563,-0.03314944661552412,-0.042655529329228906
LIPH,,-0.012597142987314727,,,0.02666867186644305,0.04510300513257549,0.0263916385447671,0.025434720463157492
CCL28,,-0.0193975278410701,0.06662170332951284,,-0.0442972385154775,,-0.01548485107412771,-0.03307379514650797
PTPN11,0.015575938086043134,-0.004750646072522199,0.018568971928412073,0.042702631983878865,0.08708940425021132,-0.06547638920906708,0.015508870243292342,-0.037664329553154886
ADAM12,0.011237579784471865,0.17572834642692184,0.025613966404879816,0.04392236381256346,-0.014321152784084175,-0.07029696301188697,-0.02445211724588741,0.01643295335351493
EPO,,0.029278033640374106,-0.02040333937795819,,,-0.015951194590969827,0.03902888533534801,
EDN3,-0.0260217243528889,-0.020427934658654254,-0.02061387147556036,,,-0.01119166867207497,0.027709503486816917,0.06384643219511035
CCL22,,-0.015786062074055737,,,,-0.018053316670190132,-0.030019221797393244,
CCL2,0.020536714522495975,-0.033743670663559114,0.09337610316130161,0.0602984741581019,-0.0008101129815026866,-0.04899070357200862,-0.028298343075156527,-0.07869341410879166
DSCAM,-0.023711360863799293,-0.028865199228154937,0.07282721077361572,0.08533088636334277,0.0652646077438136,0.07555445726680368,0.04656055090865109,0.0762377111078523
ANG,0.022420164989137452,0.0028064327649837515,0.03576961984152765,-0.021568635637851198,-0.010823683522093872,0.06000856408653096,0.06882158156750957,-0.035709143956915386
FBLN2,0.011972274749210235,-0.04611840715784006,0.03956009237585645,0.1370064272450317,-0.0679908471935853,0.009753722404629564,0.03895559841674501,0.05922205376118096
VTN,-0.024755999386246164,-0.021652819650424218,-0.016953946609894324,-0.02855644416380615,-0.041042681168618304,0.00601203975913003,-0.001577505830679365,-0.03543605591138062
VEGFA,0.013014075768985276,0.11995538570268979,0.013570661855383965,-0.005627280191392953,-0.003712642957127492,-0.07311518794545388,-0.02177335111262786,0.046065426617943245
F10,-0.023879937031181474,-0.01445129133561848,,-0.03097603912318765,,,0.054573302791080136,-0.02878030317879704
SERPINA1,0.03322957585620388,-0.01750472480836914,0.035947761282833356,0.12077135872546799,-0.028080578763571357,-0.05734077180861232,-0.04125757896967809,0.008069721099075212
VWF,0.06048828457058782,0.008920452544717107,0.008875106228313298,-0.0021048556849449745,0.1025734458989265,0.08668644035245306,-0.024459812990721818,-0.046710398475729165
GDNF,,,-0.02040333778901156,,,-0.015563446597940738,,
VASP,0.0717574361105937,0.011523632523542698,-0.008544549304987253,-0.017346063933953854,-0.039270994684210546,0.0628439782534399,0.01860127478951535,0.022204257380686352
ADAM15,0.023088837155025802,0.039052966801280065,0.015328942261427104,-0.0723665918092696,0.029056804205514812,0.008632812490632798,0.046002955856221835,0.09775895576048045
WNT2,-0.03769701495364047,,-0.01909449912430782,,-0.058070465370043914,-0.019785873360870808,0.03196650579668786,0.022432686934078756
CALCB,-0.01623431635272218,,,,,-0.01731625812524748,,0.09996548987740146
OLFM2,0.004698397279213832,0.04580796514252707,0.04423002275368348,0.054531624141481105,-0.010014318892590622,0.0752465227248786,0.12402768893713603,0.025507146581492463
MFAP2,0.017499177299520212,-0.01824898080908932,-0.01941029432337237,0.08258925087829144,0.021647927331279238,0.06831305875358727,0.016637268833310875,0.004008681571689504
HLA-C,0.07517224594187322,-0.050086185943042184,0.060202579156537706,0.056894420232254536,-0.1600045309218803,-0.045673917376125674,0.02737294298425399,-0.03787827462806707
THBS1,0.02795882618841642,0.048755909793548595,-0.013979675595305732,0.00958161477009679,0.1163605226421598,0.0313821684147603,-0.15086350016578273,-0.11607392434227347
HSPA4,-0.04003109125723099,0.05089370901502985,0.024880589529644333,0.059391655349357975,0.048250676575607804,0.02234527233097608,0.056505432783637365,-0.08030910810665179
LMAN1,0.09299477843820328,0.08481937372237493,0.01773860213522501,0.11269093826250981,0.09109891828175527,-0.06173097571842052,-0.06003487087884066,-0.13057891323288945
LYPD3,-0.02518402766995573,-0.018452684982892067,,0.0022562883560902206,-0.004812059228408399,0.06203859074275155,0.005435165343334081,-0.015339754092988303
APOE,0.049108774272049766,-0.10587186792821425,0.004458586480740866,0.018204147195548793,-0.10095813985813648,0.029080447015250237,-0.008429609606007993,-0.035293533181408834
SOSTDC1,-7.49882787204574e-05,-0.023378153309601,-0.03102506776031175,,,0.020494335267327954,0.022598093473929916,0.03570853580041717
ANXA1,0.06590087830794085,-0.03754319908982451,-0.007305533522923193,0.02567935415815446,0.00675231043631129,-0.054462064563435136,-0.06554096750355456,0.096941608692039
WNT2B,0.021271277076332185,0.0024583399899931204,0.010560722600153926,-0.005728834428085609,0.13098966277068264,0.014980167949826043,0.05423035558957013,0.05069477476699294
AMH,-0.009312090857328119,-0.018997916548620354,0.04576098102661183,,,-0.003739726566455969,0.013400992559470713,0.007477657978019088
GDF10,-0.02615908771189086,-0.017749339601038187,-0.03925333608461006,0.14897816565514946,0.12698057535041316,-0.007072613992642111,-0.057366687732813615,0.021065380281586697
EFNB3,-0.057857217585237555,-0.06559517393895338,-0.04764274971567779,0.14959553308915366,-0.020180695838146197,-0.04028763463486285,0.053179977125586995,-0.04262591677952488
LTB,-0.02656753682269881,0.06079651898054307,-0.002356233034403253,0.03742375718788566,0.07549703507921296,0.08043752997921871,0.004561761608879065,-0.029257273812271233
ANGPT2,0.07248437942374075,0.0773546637466484,0.01661351020086031,0.026976719689587585,0.1304127134402574,-0.02590886566161585,0.001167408902317265,-0.06616272721941811
ADAM17,0.04095741747637576,0.04143994359072172,0.010824041684222675,0.07928323212342055,0.05251796651863883,-0.006787742813543758,-0.02054038824416294,-0.010490409659410952
LRPAP1,0.02437271113972113,0.011721308348553314,0.06554714903692792,0.027902402146945386,-0.09409526721888803,0.08953319851174586,0.020746778354441928,0.05107374585046938
NID1,0.08287788046470766,0.038426515016852056,0.0545781801368989,0.005067914659775859,0.07310092370738064,-0.018043541287818484,-0.04862168721021031,-0.009531833038337056
MST1,0.090802087156324,0.015514107791625044,0.03591580103199351,-0.011737052701482916,0.014284664915120959,0.017438190849530348,0.08964420782968735,0.09425130968606625
IL13,-0.016444221586223755,,-0.00973706562007224,,0.04812971808461744,,,
DCN,0.038131550231009975,-0.045845728391889405,-0.03927760696581251,-0.001707396279523746,0.07208585784400029,0.031056088616680095,-0.06813772827760217,0.014400827220257427
IGFL2,,-0.015623912240781461,,,,,-0.06588391317432386,
COL7A1,0.030407559937955228,0.03396550508034487,0.0031618143656672944,0.06114466857229764,0.016303284496674345,-0.04950882520823332,0.012701428004915085,0.05355389855110901
CALR,0.09572501237818953,0.08134902315754211,0.04726331748894437,0.05184329685610822,-0.014250744764364574,-0.09882648785158243,-0.08070730153436408,-0.0201052019736979
PIGA,0.019442768150931777,-0.03690466919766254,0.0317331724073782,0.08950021783305302,0.013887729677378701,0.058808072563754483,-0.008058060267298732,-0.011573777481394409
CD200,-0.040569891746106396,-0.033264463077578736,-0.08124248016857387,0.07325089824374091,-0.04493213166175894,0.02173766319839435,-0.004625232753060167,-0.08010473203429333
GRP,,-0.02425801431077622,-0.020613874578101783,0.07504778915569336,,,0.08414796345782692,-0.032666277929596296
CDH1,0.03055122694105449,-0.031118472639034778,0.06994936857906522,-0.04365973405431931,-0.017373919718594245,0.008092790273302713,0.02434289021309248,-0.014402144351880506
LPL,0.08313732040795507,0.15022890257763416,0.04201158391280831,0.18054982296480515,-0.04325710420084832,0.1506507875144167,0.14890019044443956,0.1616749843719876
SEMA5A,0.055888928866434553,0.06253637740082114,0.08259336218592137,-0.045105024069753794,0.0869375764440933,0.10701834534606934,0.1064836564937565,0.06836650350782829
SEMA7A,-0.023022817423436377,0.11507859921298509,-0.02192196686588122,-0.005223681810884727,0.06057836618780126,-0.022277513428470407,0.037675306845746596,-0.08148450819384837
SEMA4G,0.026125851751305322,-0.042502345475523624,0.07617848333234685,-0.0392354736418631,-0.0727335898891071,0.03013239990446146,0.06495873071844695,0.09151796923994099
SEMA3B,0.0801255046143349,-0.026452894026548032,0.12908998189785056,-0.0806641733233763,0.051988451089884355,-0.0073390749856920325,0.07614095822116992,0.054713642579443215
RPH3A,-0.07439400129402354,-0.034584115838539785,-0.0008548777725425351,0.09625850856828021,0.08350128438501009,0.1412358136033188,0.06949102142086298,-0.13340094386094115
JAG2,-0.033982487410575614,-0.044119610622521004,0.000755014717851053,0.026208585459497478,-0.0006492454535776459,0.023437271701828195,-0.03460360332889595,0.022320763462061317
CGN,0.0484789720460986,0.042216155926846875,-0.043972046162769764,-0.004462027706866603,-0.02617476556030065,0.028335268232514383,0.05053251046828013,0.02039686401160562
GDF15,0.073590383016063,0.10332222387417275,-0.037447898579094155,0.1343286271220087,0.08883315821087143,0.01003041901742462,0.12469333238385191,0.1637757798972785
SEMA4F,-0.061880797529606374,-0.015132718326218193,0.007207195119906548,0.028879536929669013,-0.016379987878554297,0.02413150519605568,0.0343598163224609,0.0953602632203397
NXPH1,-0.0031510366189779486,-0.05951699016049158,0.012577143688911805,0.02713484079757436,-0.006433522664156268,0.06180510956349634,0.10791318489405176,0.04971330434196382
ARF1,-0.03502047189345947,0.024369014775094382,-0.0010831753129805451,-0.026113028865196126,-0.01189840263218353,0.036254882361068996,-0.04725902420530364,-0.043882591689063825
DSC3,,,,,,,0.07733422280848402,
EBI3,-0.0020080955913680722,-0.014079893888648954,-0.03901407311527802,-0.06560804360617808,0.03542891707834783,0.017493978483276103,0.04207376622129903,0.07039428678609733
TIMP1,0.0440326187795436,0.15902331365182765,0.046063857808893355,0.12685097611908439,-0.07551551495114266,-0.09247054163490874,-0.08555209324969633,-0.037951863144248074
SEMA3C,-0.006422641499223344,0.011692432977421851,-0.030643791707603483,0.05391076156615705,0.02130774330235211,-0.02739963110847154,-0.022765002072738905,-0.04939288380716182
GNRH2,,,,,,,0.029618028025274478,
GAS6,0.017482206404695444,-0.006031880665076712,-0.03109479864976106,0.043025920063182746,-0.037085899586675464,-0.01950090001633216,-0.00972567677476217,-0.05984351721852351
MEPE,-0.02588372193916424,-0.04651146302097025,-0.03779986201074228,0.07758707928446852,,-0.02760534963927939,-0.023824693932490797,-0.10065508472853364
SERPINE1,-0.06907027978553916,0.1455552149479626,0.00143647610361236,0.19459108239226766,0.08745322685878365,-0.10229686120929668,-0.09492033305200442,0.10180147940346881
RSPO2,-0.000883556736592546,0.007012665465886332,-0.03688247408190772,,,0.05465492486432179,0.06845335879334728,-0.013994518911939646
SHBG,0.034163569165477435,-0.02653767601267733,-0.016442339065295564,0.11039177826239374,-0.07300577631893204,-0.023901082120496943,0.06786464056606765,0.03933613784837696
LGALS3BP,0.08376967911228245,-0.029161079399152808,0.07576300836044596,0.01564078029096422,0.020633891703488644,-0.024690402049470175,0.003169288841987036,-0.03148064633321849
LAMB1,0.043995202023548306,0.09018280704422428,-0.010189159110577616,0.08806086428258296,0.0607099532658346,-0.0570421354023947,-0.03678122856284201,-0.045742092573316545
SPTBN2,-0.0978161806991149,-0.08127544637866183,-0.050007694488041925,0.04907310095742481,-0.05522276379802349,0.05570110273614286,0.04925173787071494,-0.05335261409417404
COL1A2,0.04480878214393042,0.08256010354999414,0.014190019584424889,0.05124324801274748,0.12038068412816515,-0.02742566521769108,-0.12056012896276132,-0.03775101293116506
DEFB1,,-0.013919985656049697,,,,,-0.04277605433444287,0.04547992852786616
CEACAM16,,,0.0762980558418389,,-0.07797978213952003,,,
SCT,,-0.012794182202026395,,,,,,
WNT11,0.007939078703376373,,,,,-0.021357205749219236,-0.04188794009351211,-0.024365268420405366
LGALS1,0.019179518137302565,0.04206696774067608,-0.005004375978829259,0.03585968574366628,0.017188095089314886,-0.1159233324093621,-0.06484936586137968,-0.04502078995466504
BCAN,0.09447636873212614,-0.14715352864080683,0.15136968457793354,-0.11012280403591736,0.03059924895112964,0.1492964680414185,0.1255126112636519,0.184006521900886
ANOS1,0.055329392834633756,-0.06824939712998077,0.09296331801851818,0.010543131935262406,-0.10386871550166014,0.09992618424394557,0.10981086555438631,-0.0011325132279862637
EDA,-0.019156723908981262,-0.02004722393619989,0.004216710921602944,0.044914565018102585,-0.07902284356465296,0.10593323296969939,0.020620957350100572,0.16203189056174386
FGF22,-0.014686122119369318,,-0.03730542028329125,,,0.13955030564469828,0.05703875089655032,0.06997420935210577
SHANK1,-0.013972912445573247,-0.01872713872957558,-0.023000068098092834,,,0.0017212876911963195,0.04737333894780695,-0.036755873814728474
NPVF,,,,,,-0.018053317880288897,,
RAET1G,,,,,,,0.029636741476608483,0.021200036778054227
TGFB1,0.1154889795293909,0.06097816108947556,0.0666539757809738,0.03955513431476446,-0.11039333873896866,-0.009695834075170778,-0.021103315690757234,0.06598170344550651
MSTN,0.047567544783747466,0.04582938671546819,0.0523375301447352,0.021209237747705736,-0.059482851106754095,0.022309098093196925,0.0006678175762347976,0.06836689606782552
WNT4,-0.016651625992245716,0.03721202857138634,-0.008184917954199303,-0.037388192857288144,,-0.006245962456505995,-0.02391574632914342,0.10065069797517061
TNFSF4,-0.026431989784461363,-0.025263744966968153,0.027624931216170146,0.08166511376218451,-0.03588442404015115,0.014120183284513546,0.0077921566897650365,0.11971007539127872
NTN1,0.04996573832756701,0.03721246269598122,0.03219060499168279,0.05980748968842422,-0.0011377038018505084,0.021032648695120785,0.10818489531115659,0.14897416007842895
CXCL12,0.003544672938837313,-0.00980529387940566,-0.020371372452241243,0.05257286277307504,0.12452022566141382,-0.0003155148038253631,0.0037698206152276537,-0.02319744042828719
GNRH1,0.10467981772497655,0.025260888489412475,0.03231971832929983,0.069580263924382,0.01917055119142119,0.00805287964352782,-0.03373683640164277,0.0372376730454066
FGF8,,,,,,-0.027228617861870304,,
RIMS1,-0.03275704394044332,-0.03758481544786085,-0.0432569275173624,-0.04260951865751207,,-0.0371659331334255,0.09708440048817583,-0.09500645791372231
FGF14,0.07117146384096824,-0.030673067082649833,0.040677441729010194,0.05557252458256912,0.054437233917791955,0.05992846441577118,0.09769015816002231,-0.04801147306584318
IGF1,-0.040100173110129186,0.0006253376691570574,0.02043335995625046,-0.014286656371993217,0.035997273311448696,-0.0067833604537988375,0.02147285517004156,0.052882196171415194
TNFSF10,0.02213108861958848,-0.04709052347486176,0.01137047663722261,0.018416488717911374,-0.04194786449076928,0.03950959855400701,0.06968726793981124,-0.06248259897518787
GDF5,-0.01044076758007006,,-0.016700018668112857,,,-0.03589452507635765,0.03562212299366716,-0.00658557132310888
CHAD,,,,,,0.015230631248465206,,
RGMA,0.02350396791405574,-0.04295483417308901,0.05613572199164857,0.05809702574658352,-0.00502051355184794,0.017716991855434454,0.1608105768109932,0.15580608386546457
WNT16,0.036648400196344716,-0.022008222211966116,,,,,0.08819613356681151,0.17153788642046083
CX3CL1,-0.018304065053673654,-0.0014662001198049324,-0.0802642356070956,-0.004979907416580012,0.10270959428083097,0.011738156005016957,0.08158277641044547,-0.034071583831352566
FGF1,0.04561611654834684,-0.05005554198348902,-0.005491922376967406,-0.08338904495415572,0.012906087843250641,0.04240913987279939,-0.03542827968727878,-0.09969577642545138
ALOX5AP,0.07026538865096928,-0.044735337495686554,-0.00787831977644463,0.06751142548941315,-0.06687937241165923,-0.07260736704521524,-0.016777395705597508,-0.019080643467754586
IL1RN,-0.014916625118485682,0.08649555129356694,-0.017935303811531397,,0.013571986771112664,-0.020334020156740965,-0.018601307301604378,0.001701348953022315
PCSK9,,,,,,-0.015747223416196304,,
NPW,,-0.017749341273824368,-0.0199760235012443,-0.03894052268287604,0.03621010535999746,-0.014517194039750218,0.0968554235352351,-0.0032636327013089825
CXCL9,0.13359239349961502,0.0070632099111176535,,0.03130015838370144,,,0.03194222421022063,0.0115836216787338
ANGPTL4,0.03466302796059043,0.009040842330429536,-0.013790909215292468,0.06469660431745906,-0.0041453268246379096,-0.03808012599882769,-0.05645816775309956,-0.07759080145024526
UCN2,0.08105177872304395,0.048038792368475046,,,-0.025231368460887853,0.03580149569074849,,
OBP2A,,,,0.11091949526872767,-0.07419693306299678,,-0.035453404337686005,
COL4A3,,0.0534876674239336,-0.02261860329583441,,,,-0.006473856253912115,0.12291691428459554
NRG3,-0.060534346394564065,-0.040025422047523206,-0.03850186625278621,-0.059347748529465,,-0.0450221247421717,0.058850921218631,-0.03668171119403274
IL23A,-0.019336916632010755,,0.07198752107368128,-0.012032011306637627,0.08559893898098869,-0.015747217922904844,0.06795672867533638,0.20309638148093254
COLQ,-0.024022364080250186,-0.04742075997351421,-0.016421914422793563,0.027647950651437565,0.04683417531379375,-0.02844738036993455,0.05686549339072342,-0.019592304118262162
TNFSF12,0.04604157595460978,-0.006572220706298698,-0.0015943486161691914,0.10128020116521155,-0.09937997741075376,-0.0014266211847450395,-0.02602956989711911,-0.0059389644852124
DKK2,-0.0281506730892499,-0.020553404481121283,,,,-0.018588497457907693,-0.01099166900997378,-0.01239288425905246
FYN,0.05734465669085595,0.04694850026392054,0.012591620962204179,0.003165282794739978,0.1642397221421261,0.12456780572220945,0.053054271502469115,0.04931851617987344
ACE,-0.009228067017438274,0.03596492259904223,-0.004001641513449119,-0.010890028971703276,0.04909899441845361,-0.010173202018091862,-0.0221494783993486,-0.033891511446140006
IL18,0.05959919251895442,-0.09966208993293868,0.0970470885593291,0.035516888575871715,0.13874185341738282,0.006460804526255287,0.014974471119124899,0.04919760740476581
PPBP,,,,,,-0.019280953960139548,,-0.025149313761208617
CCL27,0.04097706077785634,0.05038409430049145,0.004909093428578613,-0.033670949872124135,0.07766972929925609,0.08002637122337612,0.10030817440503458,0.15022512096902296
SERPING1,0.054529941476087654,-0.11600535856366095,0.002281016678248265,-0.02804312823511899,-0.09342731297769709,-0.047342068377749465,-0.03641649894587771,-0.09243530823718994
AZGP1,-0.005777496462750465,0.002238484147722954,0.046475371122579656,0.06411009891732235,0.02800846383940303,0.057832288302191434,0.042927708693162724,-0.016911161271248056
INHA,-0.005930701996011866,0.009992659585962873,0.060648400039502365,,-0.07891224077725989,0.045031313344414556,0.02835571097379631,0.06043051638049572
SEMA3G,0.02049002829618756,-0.014127752384940987,0.028970913188928003,-0.014382214798177926,0.07146812239300694,,0.02633578000044269,0.029039814082940384
COL6A1,0.09668281504864817,0.13975132678149724,0.00989232789181504,0.10690248662802025,-0.02761415897423571,-0.050080840954391984,-0.08464614834081782,0.031445849578859264
FGF17,-0.0232798449150216,-0.02912464045465413,-0.023746068761056262,,,0.0477781173648529,-0.009372613584858866,-0.012045817086758594
TNFSF8,-0.014916625245917088,-0.016412751659893046,,-0.0054281322403071175,-0.013355534344932146,-0.020921286382061997,0.03134550173824005,0.07660479316654065
FGF20,-0.024027890059174575,-0.030090206786421086,-0.021837250821988945,0.024850386538705603,,0.056298341266195887,0.015019746658696475,-0.02096437306787829
ICAM3,0.06094469434999276,-0.052738092519505106,0.04606935176337174,-0.010783974244669389,0.015846612424597242,0.02355848375777516,0.047331655174871284,0.07325461265606222
LAMA4,0.048683774564655946,0.0967624046995395,-0.06369974881425404,0.018286460387138513,0.12229461895158172,-0.004555177197399328,0.018477904738055037,0.08866674702645394
DLL4,0.05243432777945366,0.018847227189291806,-0.0075102914749110425,0.01770668108615608,-0.015296495320491389,0.05239717945798501,0.020864153582614633,0.03215233462924755
SEMA3A,-0.010020990226451913,0.06513191390428294,-0.03553140737878943,0.12159057904320712,0.04075292981377437,0.05288349342729942,0.04373771240248568,0.06507951297798584
RLN2,-0.019156721439334633,0.09664765503154066,0.0024448210101079442,,-0.10223290077771534,-0.01446701871849524,0.018360139199911345,-0.004204510762078034
C5,0.08093395794896119,0.05770683596683627,0.006233353716546416,-0.06163612445776874,0.0338404317251125,0.004547175784765563,0.12190862601134082,0.1096999153727226
COMP,,,,,,,0.04224630873727474,
EDN2,0.09367973350439875,0.06358668263700051,-0.04534134492443835,,,,,
C1QA,0.02555401792723433,-0.03291245603670773,0.017622447095573028,0.0497049401511561,-0.1048772662445729,-0.03501868022163783,-0.06702567197871,-0.0009879487358634596
UTS2B,,-0.014451290984511663,,,,,0.06614151048932437,
COL9A3,0.11464304750290573,0.12259879051330143,0.07276333515563091,0.05622783751011546,-0.03801408276600828,0.045667475324792504,0.05487071078620903,0.07299065833508332
DLK1,,-0.031187672270954203,,0.14695788854366595,0.08041840336675797,,,-0.04268337120120962
HGF,-0.036818555060053125,-0.03447205633373765,-0.013371523937079568,0.03033930885021769,0.00037242763115998657,0.008524211386748424,-0.03636537288395621,-0.060889134277741896
P4HB,0.04757707710300982,0.14306740447668675,-0.03633897003735269,0.04775170075459195,-0.056586016868968046,-0.11122136596370148,-0.05449772556155531,-0.021384598648161363
ADCYAP1,-0.0464358369139653,-0.027712613442957997,-0.02535101761958054,0.010226348415797011,,0.004942061273388636,0.1598253949245201,-0.05075474328229697
GREM1,-0.010969340776822918,0.026327149646621098,0.06012045861194464,0.02979335647857256,0.05576775166574272,-0.038642013144694086,0.02267525018545375,-0.05128165548364615
EGF,0.0014350521109543959,-0.03182431031342706,0.045043068718540746,-0.030506127271942653,0.03812977854616741,-0.017688316398745837,0.08949098042285193,0.0621251448656299
VEGFB,0.0039841720523551465,0.01820365396628732,0.04207830702171327,0.0673557013292797,-0.006167164166499009,-0.0660915600966265,0.01767958118215124,0.027651310564189548
FARP2,0.02900741257853227,-0.06833775901154956,0.013452225547035667,0.034748509611860316,0.0743036520825572,0.01758050813301745,0.07631063460765056,0.034268592346291225
IHH,,,,,,-0.01893761131228127,,
LAMA2,-0.012387035409930771,0.05805949277364918,0.05404087464663385,0.10248390413660648,-0.06206105195153552,0.04742654843264618,-0.03935179114030639,0.020025134782097408
SERPINC1,,0.019505127212147404,,,,,,
NRG1,-0.03285447990219024,-0.007249224250919791,-0.015823998408405242,0.19212708769658482,-0.005018916320419067,-0.030482756503882272,0.02742527982873013,0.03644447327595243
SPINK1,,,-0.0172042959970559,,,-0.028397173235447486,0.012230006695075367,-0.007760595921507223
EFEMP2,0.03217276128853616,0.07702628743127414,0.09800681036760193,0.09045625302644934,-0.060030770853468154,-0.016989490748041892,0.009813525560123498,0.07544138074814338
SELPLG,0.007081902263893168,-0.02806789662795964,0.08767980170774081,0.031184130750065996,-0.04758191971932428,0.052331241613882466,0.04833513408335631,0.043059754683562795
GDF6,-0.019156723505773587,,,,,0.039678121589998956,,
HLA-E,0.085655730073857,-0.06613708444413106,0.033389380542338275,-0.025389672314700535,-0.09709034152257068,-0.0406097825495442,-0.06679248942592848,-0.08866941179764543
PTN,0.10795998577195293,0.14159320695821193,0.11521845088815212,0.178032459679575,-0.013502881401668634,0.05915316044371146,0.1405135586969449,0.20001638217329282
CD274,0.04696716207998937,0.04610239322728348,0.02212399689238721,0.12095841206816794,-0.015203016207551216,0.10041278488602814,0.046143918570704365,0.028741603972584847
FGF10,,,,,0.029904076242364675,,,
CD14,-0.009596823797705087,0.009700290541894347,0.025055929717405025,0.11825258866467449,0.023436106146205875,-0.03393794053628804,-0.024546354698190886,0.005732460592492611
SFTPD,,0.014059400917392736,0.030735070012773213,-0.03855748951632959,8.747032914903566e-05,-0.04757524656854379,0.1294494313097941,0.038707808086081284
SLIT1,-0.013651275321086589,-0.03348638826855401,0.046599885898165376,0.07005415154441312,0.05317857008444956,0.007692281684127896,0.08014817720568991,-0.07009186749058426
CNTF,0.13567816998793333,0.00812863767663611,0.047710476958618214,,,,,
