,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
EFEMP1,0.07829254385536588,0.049184022860691255,-0.012848278977390973,-0.015600134457084948,-0.07892080200754895,0.05591625059104722,0.07262856653508204,0.1488575657732787,-0.07336919691598487,0.047225302564979935,0.010063338050908924,0.05134757567011617,0.1163352915249272,0.08829651824471706,0.004016172993924422,0.07225659413949494,-0.0407524240988644,0.010730806485352296,-0.049398212067396724,-0.06780676483558656,-0.021435060820805468
C1QTNF1,-0.002805680697005019,0.017235886116257492,-0.047017963212512615,0.05888472303184818,-0.030224881465555978,0.026940355558627827,-0.021581335646119918,0.06410158578920953,0.05110307339193582,-0.02278220901486434,-0.008595365320418356,0.011541674941979729,0.006617214129697568,0.04941553930657996,-0.02445040534220511,0.01949916066690294,0.09095032425349055,-0.0731221239661988,-0.025950176840211135,0.003249822549857415,0.028310572640610373
ALB,0.005863690040101144,0.03014846434634515,-0.005002951100523787,,0.04651704464324229,4.0731823425439596e-05,0.03851251906982302,-0.005382954519062495,0.002869982018719287,-0.011659841247485916,-0.008603960490765014,0.0489616855850793,0.03558072489446013,-0.016265540574470057,-0.024663065076588605,0.02543639506978952,-0.0002852887165089322,0.00411763961037561,0.025217822029849776,0.07073809752531676,0.12694757028641418
CCL13,,,,,,,,,,,-0.01334470181135689,,,,,,0.06939092686249652,,-0.010799575011937252,,
EFNA3,-0.07702123789226643,-0.0190613298762708,0.029995209598532264,0.033455089308526434,0.043769532283572485,0.00028558839510606026,-0.06292924254979987,-0.134537971580939,-0.03869464375120229,0.03312193844106903,-0.06319160945278005,0.005007805207412932,0.0812209322526524,0.09866758355170586,-0.05420684681145082,0.07704654363906019,0.010242294300877206,0.04263553080647206,0.07687533047411718,0.10420852736266208,0.061849324436939766
DRAXIN,0.05466938090312722,-0.07631448152149872,-0.02335921648007181,-0.04347497283430831,-0.007760106791597078,-0.03091559133421588,0.06406414859905697,0.1553112975811535,0.032433444564344535,-0.009362280351902364,0.04835611014991331,0.07066776383629841,0.05212165681913789,0.03337246043151071,-0.024353639057621577,-0.0033626627986792098,0.08506846570366029,-0.06486443089297823,0.035263006548550115,0.0501380111902848,0.03840954131198967
RAET1L,,0.0005643484939009332,,,,,,,,-0.011213437714997446,,,,,,,,-0.0012215074863014788,0.08154129990257179,,
NPTX2,0.0008642431997347873,0.015741055462031802,-0.028962907677490997,0.06702775905461691,-0.06734529410308002,0.014594068217577751,-0.06520399424097159,-0.1584403488126526,-0.0788031606374955,-0.021427672328677233,0.04258657247559888,0.012765314223963545,-0.0034753635011465635,0.0007200184549659581,,-0.057779788638912664,0.11471269369480913,0.04210199762303807,0.006047133756540843,-0.0286590033886087,-0.002828998166256706
FGF11,0.08107631935564584,0.060421049940483335,0.00790236370803253,-0.07417727019719327,0.02231744017172852,0.0020725625520366516,0.1424899324415084,0.16543160345040467,-0.0009157648456150083,-0.021220514516286575,-0.016032868069828426,0.052281863694125005,0.03697341568651808,0.010618605865199983,-0.06284764015700042,0.02683286455751265,0.07313440604549137,-0.015013761692130936,-0.006177297093116234,0.12389002645406924,0.09343596182070127
CD59,0.0016755802997389538,0.011627592168817846,-0.008215700783060597,0.020281535549844083,-0.031036734574639378,-0.014260540954257831,-0.07069792179797268,-0.0974009518429332,-0.012097183974327444,-0.036874425975335,0.043433761158938086,-0.03429855745200094,0.14536524175828758,0.042558004988921004,0.012884599150923404,0.06396680143712417,0.08547481786333144,-0.04845089250240374,0.0011979537252762792,-0.05065843181621646,-0.1365844787262315
COL9A2,0.10117009009701398,-0.030946649995613643,0.037781231648721124,0.07484833397760711,-0.08643644818618539,0.012985951303404117,0.06335965011139655,0.07742892071540486,-0.023154158099976344,0.00585224918356617,0.02954043065681037,0.007855405079356963,0.05042112849474852,0.09096455269698227,0.0749489008411111,0.07630002709567384,0.006943688803986674,0.041114339583624086,0.06010533072763119,0.10906808195393695,0.011729712375815311
DLL3,0.018192195176616972,-0.08064394246854122,0.004390546643254133,0.08053145676210371,-0.1118242732806526,0.052527481054088845,0.1762720976504003,0.09635148861328828,-0.052597674027640005,-0.03151588183481249,0.006301010687245208,0.0020367766049870805,-0.11425651596911932,-0.0010858980021627154,-0.02942678021638567,0.053830517402369264,-0.056110070458548406,0.0775744681506442,0.007857274353019923,0.1868086768623915,0.07064493608516724
FGF5,,,,,,,,0.014494251967613104,,,-0.051317115423249966,,,,,,,,,-0.026483338947938993,-0.011022975316842118
LIN7C,0.023318347031268255,-0.03785740944959267,0.008424175950277162,0.02464442213170425,-0.010881645866889455,0.02614154487203737,-0.0004368997013569991,0.09285878627174589,0.017213258517120168,-0.002730245786288743,-0.01609524491626643,-0.017796720718288434,0.07365054697730755,0.023555636353518646,-0.009478321461100916,0.051254698035770874,-0.03413956818227967,0.0029682873251578312,0.035625127755001394,0.07097758730857046,0.010418442179710115
GDF7,0.07935680303785166,0.07682895553385925,-0.02674486953673254,,-0.04197270273752606,,-0.020620130139999516,0.07019129250889672,-0.045891960635668215,-0.010265853008520879,,,,,,0.0775610366970308,,0.08601376874897437,-0.024468586271356146,0.04995984681320643,0.0685827478656488
PSPN,-0.01439138529420687,0.004860738095449978,0.008024787908467532,0.02681168710866643,0.1255744305402729,0.036558306394750696,0.033716261474896134,0.025314041046333113,-0.011785915997587182,0.025200235205266094,-0.03604623920326139,0.02115689031104241,0.0021099119045147846,0.037383472739425765,0.03433663428800591,0.059742829366855904,0.0408695434081162,0.06161343578522573,0.06427044610281499,0.09553285953415241,0.026247949804810853
ANGPT1,0.0073814710614602845,0.010249256884639362,0.0007237375673698213,0.04508346537852616,-0.035114176641075384,0.05058914403047221,-0.023011070243344468,0.15898476168957662,-0.06410043044337606,0.020942928826039913,0.02116674882678363,-0.02107081899692867,0.13131302113293447,0.03263250408219004,0.054318034263741405,0.02084026518170427,0.04924077685533757,0.016254234429987316,0.025861686313456565,0.06310088203535641,0.04487664132608637
PNOC,0.016617154839275262,0.020209095965973988,0.02595675635569877,0.0830640793370035,-0.07306979868820741,0.0015613483067342987,-0.08496451458137293,-0.11871866378955362,-0.018241662020741588,-0.023502518999537845,0.03975922316315526,-0.040201954874943276,,,,,,-0.02712497706839377,-0.029008508400321827,0.0802437687774513,-0.03879704596167834
L1CAM,-0.04868396432821782,-0.0152031743376832,0.04718829117138038,0.03006415568259674,-0.033519158008392176,0.07922400275655764,-0.02770844944633142,-0.10822937994759504,0.017328767690907916,0.020560176875828645,-0.015208518359815818,-0.06325926416183997,-0.008812966175950955,0.03094307128489816,0.019661769024596317,-0.03157236639708981,0.032997849786903365,-0.040872979275578036,0.07792915301396741,-0.023068244117887046,-0.054318163613891315
APOA1,0.07925245803954574,0.0445646532659521,0.00031015045708517123,0.04109030572556186,-0.0395292218080723,0.018855248807473815,0.020510857965734652,0.01573535234086704,-0.048703016778591436,-0.016614297467156088,-0.045735618155559175,-0.011763990762279913,-0.034084846116757356,0.07123422280350458,0.03372105898602911,0.08010140988888134,0.030229893925692575,0.11850638265080994,-0.00862195697313429,0.03759413879865976,-0.012963918669302419
PSEN1,-0.0660751451443838,0.06685554722444416,0.0012089764882108312,0.08109530547311727,-0.02501523401444256,0.011620512830471642,0.04850201857976149,0.00248487217599793,-0.011536889985757736,0.03816306444240856,-0.00034617437116846693,0.07735890382900468,0.005037873454600734,0.0785680834619235,-0.00408771650878827,-0.018667686370975396,0.05499108333688428,0.01296004124986308,0.051270180774406544,0.00015057347818262347,0.061074388322507236
CALM2,-0.06267673415077601,-0.011297055248035273,-0.02730036924624845,0.06788240262617216,-0.13858611932824744,0.06757607798085793,-0.11349094184765096,-0.19094185157810872,-0.05329914577922743,-0.05627774556716243,0.056937565904047395,-0.030442891912849036,-0.02084479944713782,0.06631142770621602,-0.08035262843721123,-0.05987725460550412,-0.0075446689721708265,0.0007111521642157632,0.05589778256572581,0.1518190528813266,0.002804002239269524
CLEC2B,-0.00825207442236144,0.10285261378934363,0.06783254112267358,0.016853914816469424,0.10832082582994046,0.042816620607855585,-0.0043408740534027854,0.15114244786381906,-0.03184613116022274,0.01602597984539641,0.046574467792500185,-0.01266698314259824,0.07542096693164232,-0.025848711264153612,-0.03503960399325227,0.03151187959589684,-0.009842765167913842,0.018005039456323514,-0.019239757755709335,0.07313557066712392,-0.05760535201499095
NTNG1,-0.021340148035081087,-0.007574965457526241,-0.002733836087306596,,-0.022722451356691816,0.027850567235245444,-0.033988976155790565,0.07930952489502294,-0.015618563703689423,-0.008904653746057704,0.027490467331854365,-0.039232500319277865,0.02914053692016596,0.012541621763648281,0.01582212909914301,-0.04810061765369464,-0.002937339657217078,0.08896295943665422,0.04820002167209151,0.09474859565983602,-0.02717320344462729
LRIG1,0.13367517725837239,0.007137424742759686,-0.005376241285574119,0.021204786028524977,-0.07483092608973979,0.06309875680042508,0.03524300340614808,0.1565042949605305,0.06974929545789625,-0.009860251113090948,-0.06369235087672408,0.045589536358659685,-0.0013971450326030349,0.028062730010566642,0.02823571348746134,0.13644006972852366,-0.01114895594795935,0.10309716138231377,-0.025570680228527057,0.12481690063983787,0.04415504428914236
CPAMD8,,0.013525000828101725,,,0.13547420542677752,0.038148272510067006,0.023173541029272625,0.013900777234171303,0.0002916110584080078,-0.01900124507038163,,-0.03752654807452563,-0.036899585371117344,,-0.043118002554885036,-0.03522960793280958,,-0.028655816307128178,,0.09529177108227602,0.12588091089239503
GHRL,,-0.004621794275431303,-0.05449639937760364,,-0.007641945891183314,-0.03958257121502827,0.06059943953115264,0.024652142891769868,-0.055492813390071824,-0.009362280351902364,,-0.02593090603664047,-0.049715539788621026,0.045926720562593705,-0.06089425703587389,0.15675143547648732,,,-0.026467526660053548,-0.01748041169425398,0.007820844668359719
NPY,-0.015525754352056928,0.0474856278704521,-0.01721342702122469,-0.00833317120480961,-0.032229340256030053,0.00018635339393660347,-0.13028315613186617,-0.09481387908230823,-0.024966964375963262,0.01729552959230075,,0.00424354732937406,-0.04309072506259843,0.04014874912468224,,-0.05580774551704418,0.03453707985187051,-0.009418371626129352,0.043369520718263756,0.01648968037098809,0.10786526388022757
MMP2,0.06599519248374917,0.03206608443020117,0.014892780470121426,0.05494668266672699,-0.09889221840405632,-0.039558080360006125,0.06005585801011456,0.2035206853310332,-0.021517384755382164,0.06608180805689327,0.009853674031506051,0.08362571769164491,0.04625519476954397,0.12282296466766163,0.030356195905921337,0.07652886619274937,0.07107912044586864,-0.016185478499460927,0.06398387595909331,0.005762525685764725,-0.02386307098507316
LHB,,,,,-0.01040996716100387,,,,,,,,,,,,,,,,
PPY,,0.04983769625976791,,,-0.0364180853741494,,,,0.006753676314853775,,-0.022664148188410938,,,,,,0.06285798312678213,0.09355650771562518,0.030033384778824775,0.048883437938809296,-0.049251954868962236
ALKAL2,0.13694682657932788,0.028807165731630717,0.02763434369847444,,-0.019058070779465915,,-0.001417505482210377,-0.02153831250499284,0.03067462791999563,0.0347792160338675,-0.027069276720963518,0.018467835278426426,0.02265979658857114,0.03882093688268933,,0.059038966694618576,0.026582388680659427,0.02923774277937538,0.04623923674419135,0.10760611195193709,0.03668121218329149
CSF1,0.1035613682935338,0.04015803304107654,0.05543429355873323,0.06636663260529237,-0.03960601658860098,0.1046542193342445,0.11337182808310164,0.07801955426918249,0.03330888232021424,0.04129746618815238,0.045154041179715866,0.06024050702765392,-0.009179030725318041,0.10973716816974453,0.09928480795649121,0.09636107165502085,0.044334653612164154,0.01423566121909933,-0.000579843583120641,0.09662020887716777,-0.01967503778372691
SEMA4C,0.05868506311739183,0.023688167471161075,0.07609437787650547,0.009328256937740864,-0.01645890414707572,0.022125397687836734,0.007463270115985141,0.07594565987736143,-0.009453932582925194,-0.019596615077823235,-0.005177725173014884,0.03647529930103972,0.09409056358131732,-0.07726982692405483,0.04661494957885049,0.09309479238083877,0.008234257026229508,0.03030139282909316,0.029595576287669786,0.06190509526700866,0.020711025917554773
BMP8A,,,,,,,,,,,,,,,,,,,,0.01580423720911886,
ICAM2,0.0038603317216591576,-0.020761638474669983,0.019579898338203776,0.030899099343205904,0.00617386711942558,0.027698415721271512,0.007610174545581547,0.1108007666562701,-0.030212182431872455,-0.026977036199568583,0.050297017178983904,-0.055396498501608216,0.05863396200958712,-0.02414788683901066,-0.01052275000948669,0.010457646589494116,-0.0011858647896799705,0.03665488343077392,0.013889742465701562,-0.0017265037156982952,-0.03226894309874722
SYTL3,0.013503542198393463,0.07186289800258755,0.0223559891996414,0.03214267311329274,0.04926017198506299,-0.04902497595270292,0.07419864124005679,0.05419510816159692,-0.03481733999715581,-0.02109155585681432,0.07335007914991787,0.04907173581371725,0.01845931608998722,-0.008760508720033224,0.039039124332766295,0.18543415069684768,0.026055416097836147,0.022429490854035557,0.07141191935183148,0.06079505511519094,0.06129936037534398
IL1A,0.048544739327016626,0.10478973601754596,-0.020535477826818332,0.022391762559921684,0.07545564962598661,0.023474217234939084,-0.006679636663480394,0.09012248797600304,-0.02803215699812409,-0.003964700944010893,,0.007854354861139265,-0.021611359873407798,-0.0013482458016029308,0.0880817129372125,0.04599346760272768,0.03610427859888256,0.008825264600660953,-0.019636260853337483,0.021997800549019713,0.2697462932799675
HLA-G,0.06606153612194708,0.0662195913397899,,,0.11600460998299991,,0.001711536620801433,,,,,,,0.039097228256199795,-0.05820731726990191,,0.15087526655901537,-0.014441813613557454,0.0344994804732027,,
PGF,0.058364757281339136,0.004628728285577735,-0.03161394365101763,0.05595842162257421,0.009235963741917012,-0.011379278445822228,-0.027332622325129043,0.1474385407874629,0.01010951311878035,-0.00040343002715387727,0.043115351228438716,0.030563813690589553,0.05037793417346662,0.03967382305957131,0.0025243876396565906,0.03490508051079786,0.05498457262285686,0.014185727297731595,0.02988224581710108,0.002533091262180187,-0.014232759952327097
LGALS8,0.01523304310717587,0.055320482320085254,0.009926773712262728,0.05494754687628041,0.0021159074861510944,0.02942515369996931,0.02965972632123071,0.11479399578395995,-0.003400996167000439,-0.0012692699670021912,0.08123238980425836,-0.00034135861230043143,0.10264841370399265,0.010581902948389635,0.11454405317112194,0.11699905291128067,0.046271147344933504,0.060643632159605054,0.0009597577544464785,0.05800404202765942,-0.012493617092251894
DKK3,-0.038888263369420806,0.005442844599879858,-0.058815402238205805,0.005819433148642897,-0.11353909967672979,-0.014557018653469651,-0.13094277016755215,-0.18686325666485373,0.02260591349825674,-0.07608050581063601,0.03481771921876725,-0.05347502151909632,0.06507425833072936,0.04853511481665037,0.05697804188068549,0.03903246485139356,-0.004536099740108921,0.04219341134397964,-0.05598025874101666,0.08429823111176771,-0.09551377943185638
COL16A1,0.028660555744553097,-0.028153958352581866,0.018887861904907866,0.028542964890807914,-0.09674893810151282,0.041622269588407756,0.04154698267376597,0.06383851311916798,0.020162677374591362,-0.03790415284437001,0.05979394528599936,0.07609012381461967,0.09983808739482314,0.009016062248831553,-0.04229052474718333,0.047621517118387656,0.003801502946952212,0.09453860044650704,0.043189778927447665,0.052559514658707424,-0.011650630734393192
TPH1,0.04182873764218906,0.029923498323772873,,0.049671964802238726,0.04383289793123504,0.10722562580691218,0.025248159822686505,-0.024522911039854454,0.02717144808445618,,,0.0025800365853957457,,-0.07178731291916349,0.06376391388302449,,0.018499741812923527,0.02846269004146525,0.05096231223798676,0.008101499544007212,0.11538402714999428
TNC,0.07060802708413022,0.04913862861121603,0.031281836646648194,0.014363453096138106,0.027836469511672263,0.01479800884862555,0.16289453276709814,0.22654453012230513,0.09831007421338353,0.003216836389171903,-0.04060023109839957,0.030585295766180805,0.018810924819281302,0.020095912965617094,-0.016752418719556617,0.12361934668530128,0.04065058560126003,-0.0703036300882165,-0.009517278822516155,-0.02004577750940965,0.0036649123310200722
TNFSF9,-0.0345774243028264,0.04448514130958527,-0.008169684845703185,-0.010466362976516541,-0.01988803870551165,0.006855588536488177,0.07146801778049724,-0.0584736369179502,-0.01394920291211297,-0.01563783558477286,-0.037434402641222365,0.018022148510298465,,,0.025965355871752673,0.017841461963333693,0.020181993252564014,-0.030530871922283636,-0.017427472465383266,0.056911245640208205,-0.008592296041083707
C4A,,,-0.03398481322792959,,-0.0025641419637350473,,,,0.011802323064164235,,0.0016784346915371165,-0.02149378127725372,,0.05250238725786409,,,-0.022247853473951047,,-0.024726647793494226,-0.006733657788990176,
CNTN2,-0.07149914019722348,0.0022147094739331727,-0.017189676461369884,0.021553307333871355,-0.0514417089360172,0.023280145898137667,0.03615248883582325,-0.010127051692332092,-0.05165007182764818,0.009544578940630693,-0.014324702772152401,0.023796722725190542,-0.0014506773431440946,0.02639158568304982,0.06648326889924376,-0.04640340186856282,-0.038612579315031995,0.08123837580653295,0.0362040833097503,0.12325918883163102,-0.05432733500602468
F7,,-0.01568711543614962,,,,,-0.02527729936216156,-0.036197119216306896,,,-0.02450296650040376,,,,,,0.03233832952121555,,0.11901059813058014,,0.06288174819351958
LUM,0.04483383328072996,-0.02702904573189329,0.033492965046667544,0.1596360332077275,-0.047461754063078836,-0.031052871213437295,0.01847225261732626,0.21237210688902278,0.031729622558557366,-0.010723097116588769,0.00405406100710184,-4.652674110280458e-05,0.11562513315793153,0.047328307451390404,-0.021315530675806806,0.15174247930999246,0.1201263981182282,0.04686071673875265,0.00827821080524713,-0.07425774974602042,-0.08229418082881296
BTC,,-0.04596071730746798,-0.00029039375233679427,,0.002557092130787407,0.03323532298037625,,,,0.04338362172182063,,,,,-0.0489466866551829,,-0.02027945089744517,-0.006378794082403855,-0.023678725490400097,0.00933843797415785,0.03230207219919184
APOC1,-0.09212141952817222,0.08866990930124488,0.0013776500254270132,-0.003226037978661006,2.777254242295481e-05,-0.02598226394678684,0.126684689094542,0.22312438336265616,-0.010513682526151062,0.013087181697911432,0.056922647184999335,0.009919157765758036,0.07450160358159898,0.10428684110378708,0.07511294844455892,-0.0008392523954256815,-0.10445812050221785,0.08845340458902627,0.032160649718978605,0.13299457713507365,0.03288438652612108
PKM,0.000573444669710807,-0.043752083979069135,-0.03691958475326978,0.022177335753222373,0.061874986403614815,-0.0008149497983352164,-0.03444353838241898,0.04593217120786644,0.07788197396673242,-0.03873395107127665,-0.05803594634172848,0.052435542873674634,0.045762426407618385,-0.027295905602583617,-0.07154340583117227,0.08466546925231813,0.07951503775718392,-0.03116651477311735,-0.04549983345275006,0.01266561901934327,-0.03281561173090467
TNF,0.012022624303596243,0.035721272191725224,-0.0034828686393381047,,0.019416703604446348,-0.05089319064479894,0.04670723523136945,-0.011968752162172084,-0.02832385491284803,-0.013687446963094412,0.05283792444942195,-0.008857315716354033,0.046604243746839503,0.03344114633447899,0.020735038107617218,0.0027268580084671185,0.023162621056412966,-0.029755291523672824,,0.18477050548195956,-0.03114398394642765
GNAS,-0.09803024487018423,-0.013862396057552072,-0.04011618174602672,-0.08020089864381917,-0.1322272668895025,0.011635407451162493,-0.08533015108516814,-0.153420527256331,-0.002229314590269077,-0.012576940320754165,0.03049507175135183,0.06906524043996067,0.07818172779543026,-0.042923224520050915,0.03523895981308418,-0.033498967753586455,-0.024940210703927143,-0.06537225017334215,0.022006824525295954,0.05278999423037151,-0.05330880829927744
BMP8B,-0.05906388365077468,0.03002918987521598,0.06191597160392071,-0.006323822630452739,0.0059458711262153656,0.05386531326737021,0.06675243201317015,-0.004037829561690217,0.04349706324234874,0.11371114415910084,-0.011905328861434427,0.05184252575827719,0.06855893294162745,0.028065130297295224,0.05832040364406126,0.009137551411694433,0.041999485232131296,0.01282146218937813,-0.027636141537113645,-0.005816030851548816,-0.0015153339221796924
LIPH,0.08427754275129061,-0.022086609480820224,,0.05513308834477944,0.008561038316564223,,,,0.011036125678033491,,,,,0.06374032577833601,,,0.09011287553319441,-0.03317459016333232,-0.038857201001675105,0.12425452023327896,0.13497234636623082
CCL28,0.03100234514923651,-0.01521951220040894,,,,,-0.02344973891403575,,-0.002684708504821409,-0.010749568335703112,,0.014535136982515946,,-0.08175875557316666,,,,,,0.020352046759884532,0.0624389210207621
PTPN11,-0.049740083353724436,0.004720482378835144,0.025955020623447515,0.01920833301477335,-0.005514194573816197,0.06097898047546261,-0.04478627974825761,0.01482236598016905,0.017451067350248175,-0.015173198468903406,0.0606081003721115,0.03283919357517359,0.0038393596975439394,0.043351188464740516,-0.022714395679289744,-0.07599749132339041,-0.0734366867266293,-0.059756019926581284,-0.009127049529154307,0.025563465881474536,0.01939742851299831
ADAM12,0.09242435979258692,0.013858895511489597,-0.040469344526216554,0.11810312715828208,0.017901258923040193,0.042569364043909916,-0.0285730581585508,0.13290750182093516,0.026675267375539075,-0.010388789544819877,-0.020393669340587763,0.03472208862578209,-0.009512054045200068,-0.0011865188074340646,-0.007558176129436958,0.11861613507938895,0.055938322349387865,0.028153103030770402,-0.05230031123239928,-0.08198459896861086,-0.1086514701027239
EPO,0.04533243195929908,0.017126992002809472,,,-0.021098125003651283,0.013046173440894872,,,-0.030320024053561205,,-0.022279042650258832,-0.0108744277495905,,,0.027932293839783164,-0.0170791157942045,-0.0013487936810364005,0.015431259627137418,0.10538982194333285,-0.01149506761195084,
EDN3,0.05939663013768152,-0.009767324096791567,0.05420519068887075,0.026980222193254383,0.005814728448982099,-0.015694964145595756,-0.036255107761112584,0.012694735425138484,-0.009086122706939563,0.0031828507509389617,,-0.024703788232298355,,,,-0.04315999078302517,0.015621310922153997,-0.012040604467521858,-0.0037655446816779064,0.002767380764483262,-0.03888707958063017
CCL22,,,-0.012592590675571521,,,,,,0.01484712683977865,,,,,,,,0.06529170319897423,0.023967397751084342,-0.020541153681751596,0.11938407908148178,
CCL2,0.11690321141262643,0.01974069914856777,0.027345319711432187,0.053214025826470085,0.05198969633217345,0.05742936385884952,0.031147125288838468,0.025880892925550666,-0.07291963140164885,0.04659415694309157,0.08168853122251771,0.014530812923535094,0.06080688901532945,0.05005460364198015,0.0016139648412677682,0.07129500557292293,0.09163672385608049,-0.00043938758950028703,0.08654131715462877,-0.006413353429532759,-0.04278427731554756
DSCAM,0.10569216110397148,-0.03448163032625175,-0.009825171824276651,0.00027357819446168137,-0.04791653216520785,0.014963179149951319,0.043729294636612695,0.011418146324207316,-0.028551942683566933,0.021513219267487137,-0.0211328971102364,0.033015103942977166,0.03546541741412465,-0.07527923784252494,-0.010277435746483762,0.018842425435358443,-0.0010182761887395839,0.035049861697740436,0.008997311793039392,0.14075212524638328,0.018284167985337295
GPHA2,,-0.017473630502157906,,,,,,,,,,,,,,,,,,,
ANG,0.01913458625121481,0.07650222256281285,0.03019413514182947,-0.0487976294456971,0.12754021488966746,0.034372260319657975,-0.034034645723709685,0.047070549034781244,0.03373464685179622,0.00604247209875434,0.013238790158232816,0.04719195297431001,-0.029190612592967385,-0.009018321859452547,-0.07629791730249401,0.07328265358844523,0.01966129493633029,0.00879772360853935,-0.04584061920054428,0.050454945318863256,0.1007535152405765
FBLN2,0.0005702226481178012,-0.02905177214308669,0.01607054269316105,-0.001241140605762321,-0.008416440684060809,-0.024146802627956158,0.012527888744585809,0.08167117407330185,-0.05230720468713359,-0.02328135389121242,-0.02131415092064127,-0.015621165862061515,0.025223720414806104,-0.04897580595735376,,-0.06758221881730865,0.10026978741510327,0.05993510405198269,0.04485032232169155,0.08486650356824074,-0.049366482963285926
VTN,0.046900081073283736,-0.009346366589328322,,-0.0229144775208615,-0.03898788987736567,-0.005200760409240661,0.026905095723569226,-0.04114800900800856,0.047951640293966105,-0.014334199021716726,,-0.020317712141025013,-0.03129466473735156,0.12137726632851453,-0.0028413450296346,,0.00914172446113085,-0.024227597945908504,-0.030312639509197034,0.02154534695110224,0.0009085908889674945
VEGFA,0.04473509085450337,0.07014867395573998,-0.040386721492787575,-0.050276708932037624,0.11602172617863489,-0.012887890439448298,0.08306790454496174,0.028320674920635676,0.08191618688293763,0.00885324600975526,-0.06534117844551386,0.07160515894961224,0.031634757709485116,-0.05236232374155171,-0.05621830477433882,0.034290076834713364,0.029442353610990075,-0.06826649766921242,-0.023084952024310174,-0.09314462894366969,0.07955662798917362
F10,,,-0.041908598665001656,,,0.06657405784232862,-0.05061196374807726,-0.004461569165253823,0.01997941936041401,0.060770990714050996,-0.011031214061645513,,-0.03394626983985245,,-0.01119334346503105,,,-0.041378524026835416,-0.02146256918479737,0.0942481582872404,0.03741870469882491
SERPINA1,0.030453284573782685,0.09285341142520918,0.02137973571812684,-0.01676776294351451,0.014328283173549982,0.016288840377798895,0.07216368949135528,0.10027822205146128,-0.0021525556728956893,0.06837370908210476,0.026789194118222608,0.020760927872264023,0.033400964801895104,0.05373888804297157,0.05070680571950657,0.017677360153474632,0.0729353601241786,0.006091496007049562,0.013519095796067755,0.05290635266047071,0.011770037816632826
VWF,0.029699661565869902,0.01072426334713283,0.008143643656349814,0.12333368151809894,-0.04282311060006368,-0.01989143389676437,-0.02655512342676246,0.14245478893189256,0.03870982118439327,-0.06590587322592902,0.07302267906886369,-0.07084003220852433,0.1340002290428995,0.12599698560866976,-0.024168891916304638,0.0891486841899551,0.00034880904700088485,0.03625279944183342,-0.010997168295894326,-0.05058550399244836,-0.08426125449058373
GDNF,,0.006319138367279474,,0.017721999309443383,0.08425052210716205,,0.046198293046700485,,,,0.03697250084070684,0.030119302223194498,,,0.06836572115535976,-0.048100604222685236,0.07235793551630484,0.023282765199104924,-0.009202457691350674,,
VASP,0.03402503429926553,-0.01069779728386198,-0.02764332679965014,0.01923904533252548,0.04493960323353115,-0.014836416882834417,0.025434112978666396,0.14665421722485683,0.04091751073992798,0.021595595791558987,0.020897823099170307,0.028284416099401223,0.08667913744269518,0.04756173191838162,0.05951882171493807,0.08975539418949863,0.0704539134955481,0.022424856855981265,0.0497644033171778,-0.02179427969346924,-0.022236148768261795
ADAM15,0.06476191382166635,0.08014417315141094,0.06982524853478918,0.03621215431914179,-0.028935506987434478,-0.028882759636256403,0.025778106333116824,0.04316349770975017,0.07296942445555103,0.027724254432758125,0.05826715215864021,0.05162325851689055,0.01868344592301314,0.11328481190978086,-0.0037961668176441686,0.031072427001892215,0.05558097291573981,0.0639248658971441,-0.009251078372542701,0.027754621800062457,0.05488055350932137
WNT2,0.050709615414486195,-0.04965558538792613,,0.05032556196686878,,0.0896452964147238,-0.047894074673263565,-0.0004323737677029136,,-0.012196191474214418,,-0.0228829632186248,,-0.07644482690883736,,,0.06893363521167192,-0.03538633396715046,0.03966215834536472,-0.02407555415272524,0.10240392442426689
CALCB,-0.026007958796907076,,-0.016353197684746208,0.01686366374235276,,-0.004631335354180145,0.033981179122405024,-0.04001299618552333,,,,,,,,,0.05225801408208615,-0.02194917416429789,0.09164314666164251,,0.027956518744642764
OLFM2,0.0430647359911821,-0.011226554592483543,0.033188341457679696,0.07249885781664406,-0.13094618527948695,0.02566661762208128,-0.00510458715655195,-0.051835407190417015,0.023262069641915926,-0.0024300223964762897,0.084560367399235,-0.010191467454351292,0.010637639352505395,0.012709056379210404,0.1136862914226392,0.12263608496342043,-0.03914619750689092,0.04693380557066019,0.007712266142846057,0.13650877202628955,-0.03314965837603463
MFAP2,0.06458513775559112,0.03834790889580051,-0.019014158235567343,,0.005232374716862728,-0.011299118442005063,0.14231976933727464,0.11909288809103555,-0.026415641406217442,-0.025843776263072844,-0.007819015767728409,0.05941954774597251,0.15402213129092274,0.035015793530240306,0.036110733959128456,0.07312712804910489,0.11641640718759429,0.038525145529848835,-0.02893511215549437,0.023391634488409543,-0.06025917370257505
