,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH881T1,ZH916T1
OLFM2,0.03456154111471137,-0.0007507414759381304,-5.633824938726341e-06,-0.05206836500240456,0.016696033329552173,-0.028315509034269788,0.002949963200528071,-0.0017919892014444747,0.0749348000333743,-0.023537348480140254,-0.05124763233270677,0.06963957865044898,0.03899382482155217
MFAP2,0.0522976383809822,0.009155442921824561,,-0.007313543961797868,0.07372070456612305,-0.007707933467437037,0.018403718867926678,0.10178842502074928,0.0871902744531942,0.045678742848759876,0.08740023987645044,-0.03107092325673745,0.05088190450434328
HLA-C,0.035137131342919285,-0.02167188145946173,0.03393540943498498,0.030967269908432942,-0.01759394794747666,0.011696996365526676,-0.02969856140182026,0.01796041319164902,0.025662732093040767,0.09201321417869708,0.07672530559312835,-0.06638903682291433,0.030770445113144307
THBS1,0.0015200764910030325,-0.03050284521014006,-0.13636543541197443,0.012652536097966896,0.005215428475020028,0.03176703254712443,0.012948858269602024,-0.018252545280005493,-0.010555431781159487,-0.00968128192056383,-0.055454928946770586,-0.05494085535815497,-0.009523456864519449
HSPA4,0.058338954603090035,-0.016177497643441827,-0.0340267896883624,0.01623796728625969,-0.018550199668824274,0.036735978018326065,-0.004711804794464218,-0.020571765305245456,0.05270053651100999,-0.017162053118585513,-0.06597662281468085,0.0239840297189432,-0.0008101896019788577
LMAN1,-0.08191423234660734,0.04619980471622971,-0.02171445394503192,0.02111740298212049,0.022012377514001636,0.021341100423249208,-0.03890204577035622,-0.023239077677596334,-0.005480794244212389,0.08574043393957846,-0.05719572773282669,-0.07329215141865421,-0.009367953401978818
LYPD3,,-0.009281940064754008,0.19689832318346212,-0.018044576499996124,-0.016975013348825146,-0.019016474108089477,-0.017592814124637268,-0.014017182068884535,0.09025641337578197,,-0.04978613832214928,-0.01265470743112723,0.015797452501702634
APOE,-0.01747015575418749,-0.08907368957413012,0.03977652899721169,0.009042539834955704,0.006721335896916481,0.001599784386038982,0.008018540582024508,-0.048895503198455016,0.024259589204323154,-0.07624931173004686,0.015738457537830045,-0.02280118504875206,0.030412558702192977
SOSTDC1,-0.007455112652148644,0.0709670662576847,,,-0.021192058164976397,0.018117374516247557,-0.030391958238512963,-0.021632082122442844,,-0.044910958329066504,,0.027406464025059397,-0.0273038592507613
ANXA1,0.10015066294080277,-0.05133221790338145,-0.009483872119085504,0.022151931221957924,-0.09010264970609001,-0.021571610772126767,-0.03916144370004703,0.008278887258846625,-0.07921469746929583,0.07795301561261055,0.11170543751331811,-0.029985378642938598,0.03364447223652087
WNT2B,-0.04219348603524188,-0.0055071676223101855,0.02977922525985374,0.00785618630977776,-0.02438002364296775,0.048295467038535426,0.0637498730599767,-0.01991545904087087,0.02815153010198609,0.024952684601704855,0.02727672703696277,-0.00033630989999892507,0.10021039529242519
AMH,0.14458705714021292,0.018546923608079448,0.03154653111835568,0.021828705737932396,-0.021078749120027523,0.0651189257664255,0.04206630703279803,-0.011898637504433398,-0.03701938347936486,0.016906859573980755,,-0.023819295175016186,0.0042955327923008746
GDF10,-0.021544819355823742,-0.02819277793749206,,,-0.023358372596391633,-0.019752742519333826,-0.016922243712805634,0.025109806131392468,,-0.03290965717267287,0.08379676967259465,0.07961949491706893,0.013557312919443764
EFNB3,0.047012017263022614,0.012583374312066084,-0.04730406513471733,0.011732689513442826,0.05586846286257734,0.05028131044726853,-0.0648763014869568,-0.059539823409425895,-0.027004078678068786,-0.06298785182560622,-0.0035588071552247365,0.04192446028745484,0.05386678272439322
LTB,-0.026202660391620034,0.05611472188610774,,-0.008259382831036135,0.08673335826121978,-0.020061162683175125,0.08313672032842466,0.028597269948482364,-0.0257280276487675,-0.028816709444829114,0.15920674124713405,-0.02506892483515148,0.0012211467916237908
ANGPT2,0.03167413675675723,-0.03083879052025601,0.02416104094021444,0.006658055724814838,0.04127874336936969,0.005362044727006621,0.07034579339608428,-0.007566435497498028,0.08928124598329545,-0.003916092654845053,0.0539681584873884,-0.028029413206330754,-0.03265532402477583
NRTN,,,,,,,,,,,,-0.015021001898189813,
ADAM17,0.04273955570429361,0.02998517342996706,-0.014452734044000774,0.00023130094719025593,-0.004822900501658697,-0.0035557101176440674,0.03756052466661921,0.004553655415016196,0.001849355952385316,0.03310341633737885,0.09522969401171236,0.01222378149903401,0.0035742137919102606
LRPAP1,0.016652865023447257,0.061839651077310494,0.07784678265457287,-0.002531585363863878,0.009277005616608781,-0.012373736225374042,-0.01362974558944967,0.01838842988044812,0.05553190715924175,0.0362870164374978,0.053782297482557785,0.051166160358214904,0.02034977436103671
NID1,0.028716505518984182,-0.05325931724547448,-0.024372866185227323,-0.011200941603678117,-0.03516559750257406,-0.011993430281610186,0.023141601731577293,0.008799787598279282,0.036393137303721304,0.060224046540477374,0.11045755444015012,-0.07025291202925255,-0.02473167232860569
MST1,0.04010220211022643,0.01194572018228115,0.05807918885635269,-0.04872691794817706,0.11227279418352791,-0.036716305942497335,-0.014862490003558746,-0.024048117232105884,-0.029848230054394114,0.009202559242241838,-0.03048255006219515,0.005547710818417038,0.04339424900722863
CCL14,,,,,,,,,-0.028580749411243934,,,,
IL13,,,,,,-0.012417041393071971,,,,0.12708232581747378,-0.04028351604425488,,
DCN,0.02881295738088735,-0.036639928654362074,0.04433513813140673,-0.013563184859516058,0.04028450979390285,0.02676018718388904,0.07205436282551919,0.005763235932088717,-0.04547887324942232,-0.008315633408611516,0.07273750212425269,-0.055565253222021986,-0.020702376020402955
IGFL2,,,,,,,-0.01489585847298377,,,,,,0.015422922570796646
COL7A1,0.045234830705338125,0.0024780664205383772,0.05745731116270549,0.03972073323443325,-0.01668094502928778,0.043251602844476864,0.004914305746626899,0.005240168345236997,0.07998255881078745,0.019672961463569692,0.03964234802346874,-0.010065082019706134,0.03972554239752958
CALR,-0.03612312663217335,0.04897151465253503,0.02687009756542058,0.009184564022509353,-0.039660633096993005,-0.022576922166641446,0.011818864539791024,0.007585556789973877,0.04884952630885517,0.04896914178706285,-0.024212085168654314,-0.014866049679906535,0.0056456361167507435
PIGA,-0.009058945203977932,0.03645860315204231,-0.05128634581340186,-0.002133895102620301,-0.005191840808582033,-0.01836113986145501,-0.0033813171455470896,0.07325940412216778,0.004143103981245175,0.061471002699123166,0.009601987888033287,0.014807915544926498,-0.02257128986499397
CD200,-0.018659537759940628,-0.08375810730997134,-0.02911595749638747,-0.04546383459713037,-0.023292868755136226,0.01128899300467639,-0.026606110579059178,0.03860494253755122,0.04740854916658726,-0.05586090046672423,0.09156932112743622,0.02059664908494877,0.018563076385870608
GRP,,-0.014633105792002828,,,,,0.02400319446656697,0.004334151656159278,,0.056289043804574355,,-0.0164755838940719,0.0649585774013053
CDH1,,0.006077935757054788,,-0.008315591846019715,,0.010690204800621361,-0.007098081881382726,,,0.047048923083453015,-0.013501586740231867,0.07328034015963185,0.052758952932262786
LPL,0.039958534323653976,-0.017155847525508562,0.03868543077423752,0.011695405011768356,-0.0549546361352404,0.013144784458524116,0.0438818518071325,-0.037625558588028574,0.014379066214013409,0.03351958715259691,-0.04870265308828447,0.029328372878911553,-0.06719324484861207
SEMA5A,0.06745080002107902,-0.033072036649863495,0.03282324789692633,-0.009304011758429266,0.0171057816375304,-0.014078253745433143,0.0039551019650345375,0.03171609023180381,0.054211381793382155,0.059702721163857164,-0.010008725501233974,0.06341765940314242,-0.06904389995024314
SEMA7A,0.001658100902420078,-0.008303252555772314,0.05376652940997793,0.08025557087879845,-0.006415723553838009,0.04453347618044568,-0.0330276238874392,-0.019163265750822358,0.03610687156950904,-0.011052659182681801,-0.10685822008390333,0.041626566454936655,0.02548757064457639
SEMA4G,0.03965074608647168,-0.0424046108036961,-0.04548581017947329,-0.0137787225126461,-0.039026825949191955,-0.0012939549356313566,-0.006803418644267434,0.017485810700714623,0.08008416822985436,0.026875858448305603,0.005065776150011376,0.039101800470031374,0.05974276874208171
SEMA3B,0.06233843706661515,0.01059349720698663,-0.01641351402971493,0.0236345671927697,0.07520981602044051,-0.01930215795543161,-0.052112272176189585,-0.03758035100870305,-0.005949108519168853,0.011172554792544857,-0.022547677265516094,-0.03820474898483713,0.038415625114011025
RPH3A,0.015229538317570047,-0.007416745014506805,-0.002781107019796719,-0.032446546778141475,-0.01817695883508534,0.0023617888483293725,-0.005618507484316079,0.03864667229795174,,0.03839384612551861,-0.04483175815698568,0.013568687954798576,-0.03937115391002653
JAG2,-0.04735415651271913,-0.02626404594380029,0.004684609799102037,0.023357338035974628,0.01568293067281565,-0.019060571544421093,-0.021892242087272057,-0.031266394688792394,0.058158754906843996,-0.02027834125817935,0.05724993964908594,0.013646217424876208,0.004332896677302361
CGN,0.012381449349906154,0.021462432671639158,0.02069256552871743,-0.007024184493251049,-0.002547368033980017,-0.020933941076537496,0.04523581842057932,0.09077361752683033,,0.06350216237906586,0.18965752330143648,0.015663304851022054,-0.010229422499161832
GDF15,-0.03634277088108105,0.06182932190261908,-0.04809218055735958,-0.017098877199933325,-0.051719295195963216,0.07301361053929965,-0.0012946530051080787,,0.043619631796138945,-0.029552921314338912,-0.057318126199006114,-0.04839677802344922,0.053794341390535724
SEMA4F,-0.00889187778328447,0.00763267201948616,0.03620642634477477,0.01792643057875379,0.027103262022740267,0.02654693097106511,-0.027302482669596374,-0.03956336014416713,0.03241698138557989,-0.04284799554273013,0.052251389985894486,0.03640230388115457,0.04856425475065623
NXPH1,-0.04506474401761763,-0.011093192176228815,0.06967293905012821,0.033820143507844826,0.04438802742373022,0.06347714709618475,-0.031074669605315755,-0.012015649297464412,,0.02766748865206683,-0.10261743908411007,0.011814010874708564,0.007841250510400244
ARF1,-0.03703364705573415,0.02255812365713501,-0.014092229257362856,-0.03271656651852508,-0.02379597922196251,0.009496050256544807,-0.007805363196314317,-0.008992721096291909,0.07026207491878818,-0.017650249064128636,-0.04767626900820283,-0.001706614930055764,-0.05626103320744939
DSC3,,-0.02054593983555021,,,,,,,0.06685137353861398,,,,0.03343694728732945
EBI3,-0.044619721962153795,0.014430372114519661,0.013500052261889117,0.05561945693509456,0.022792202408484306,-0.005877648157894659,-0.07150509973828653,0.030588803017499923,-0.013911519496452576,0.04919607307207069,0.010269731037348672,0.019290584199771532,0.07390315738059788
TIMP1,0.003190941794968986,-0.04413511384868576,-0.12698124718866524,-0.00047564907192104553,0.02561848647531524,-0.010342675220667293,0.0019812724500356503,-0.020671180542881466,-0.030263401942081897,0.06523401962032918,0.019071043761948476,-0.10938522580312567,-0.02577514852610574
SEMA3C,-0.05654294915937074,0.016437987615311414,0.009627839899938111,0.009093647706059834,0.009747010060815457,0.012735617575602284,-0.007670963588609716,0.01634279594046512,0.00015696567526809997,-0.036510660285810924,0.10861473615692094,0.08807352128965854,-0.005149022801843245
GNRH2,,,,,,,,,,,,,0.1478093586175113
GAS6,-0.01179581679700599,0.01289668513657896,0.04026286216054731,-0.0017834255111241527,0.047932414816998385,-0.019984643619594733,-0.05128498521408788,-0.010634276799297704,0.02579790257401249,0.0467868550580186,0.023066525741175084,0.032226996725073606,0.014011096253346018
MEPE,-0.022337923754143677,-0.006958299185433383,0.09603770019226117,0.018894423028697212,-0.031906746537441744,0.0003879991859269629,-0.011734733087729068,0.026397054865041868,,-0.011697478099396435,,-0.010605478145840369,-0.02262450221916538
SERPINE1,0.05256956341460889,-0.007601870278629058,-0.11628534822209158,0.031767701208334484,-0.02195730725014179,0.034531510669760776,-0.001874159137852836,0.003590322314864925,-0.06101790988899087,0.04114910134107791,-0.0352540731085861,-0.06668290282499498,0.012895051494013116
RSPO2,-0.044916703355992106,0.03793511985453872,-0.024113161338921777,-0.02039158430829111,-0.00013870972562341754,0.054380089959607004,-0.020222365693954917,0.023738912675727634,,-0.0448622358253068,,0.008302282795310693,0.03743800717279174
SHBG,-0.030822779644006735,0.026542775213890882,,0.03234376183626473,-0.02546441368923318,-0.026317196248923123,-0.025301055202737496,-0.0020685475062735717,,-0.003290293710414628,0.19339155158023005,-0.023907313755174287,-0.021833740709083553
LGALS3BP,-0.005749461235573845,-0.044359711413012384,0.07517109068779709,0.009227549172895394,-0.008830158394168442,-0.026706235492523614,-0.025246651410293135,0.025575644273987258,0.014358467663824735,0.035562734784815524,0.019434671371562937,-0.0204030111289467,0.06711759701526268
LAMB1,0.08114154772276695,-0.029317995383469724,-0.002682160244729215,-0.0017781186548281938,0.023856736680312712,0.003098787304213696,0.029054975962483524,0.024174722071809013,-0.005199227149656605,0.01056398763575733,0.04610566242201158,-0.04283032329034233,-0.003798887842608203
SPTBN2,-0.029301188663568782,0.057361359712626465,0.07906187879736273,-0.022195083276914777,0.026028221374811596,0.021105555007839342,-0.01710008517428129,-0.019107482050424132,0.16537658454815446,-0.006627742786069126,0.0376258445191563,0.05582731361980194,0.031944202862080134
COL1A2,-0.0021541846431878927,-0.058872695412190014,0.02989486082591632,0.07039154856592451,0.017979969224971155,0.020599891738275488,0.044340826632444374,0.033526133503257234,-0.0008663271783335742,0.08809070066187598,0.10577511738459748,-0.06523194870366582,-0.03036677158024163
DEFB1,,,,,-0.01380811921130561,,-0.013271332626744797,,,,,,0.0610433058035513
CEACAM16,,,,,,,,,,-0.0010719538209520265,-0.024570901685038535,,
SCT,,,,,,,-0.012197990133450774,,,,,,
WNT11,,-0.017487366484577632,,-0.016387341188388572,,-0.012098098835157035,,-0.021754831566826744,-0.026113230385693104,,,-0.03539223510840393,-0.021728641752100562
LGALS1,0.00287439663561113,-0.006017681118023903,-0.15704079578864855,-0.030958288577395507,-0.005642104795512372,-0.010917546310765075,0.0207530815960093,0.004338114294559334,-0.011563197942983796,0.031209985283569223,-0.03419303886785401,-0.06614432176959435,-0.03196072693621135
BCAN,-0.0029437487173897274,-0.007100321651552313,0.12160865203182687,0.055783771102722327,0.009450874803312487,-0.02435105151894256,-0.017521556311551726,-0.0031846322497505954,-0.012033018525940489,0.07024094389911191,-0.024211565351462565,0.10176026769367418,0.009284509198689027
ANOS1,0.030803283680178664,-0.07712629681584011,0.015349336351117555,0.0011038348355074958,-0.003208016399025087,0.009415896933397807,0.008513448420339622,-8.547866619465087e-05,0.03814783424183537,0.02409353727156945,0.013648446914035573,0.029375941168196817,0.04796846271792645
EDA,0.021487420730500834,-0.021559511135123312,-0.025674922598592616,0.06120160951377252,-0.029649610399214894,-0.014465253492615831,-0.019113049659251674,-0.024609201658463264,0.07027135745444991,-0.04159684844985593,0.05457478186750326,-0.011219538589340543,0.08772283046001637
FGF22,0.019568207146272512,0.004387073510143623,,,-0.02003397615325235,-0.011089499451448057,,-0.012997914864951643,,0.09975647619947148,,0.004715905728675562,0.07910003553580747
SHANK1,,-0.005381704286822449,,0.028573568540563785,,-0.010550954407219008,0.014282857803924949,-0.016272213595579954,,0.09847203223353787,,0.10892309618882416,0.013816790847476217
RAET1G,,,,,,,,,,,,,0.04184294442933987
TGFB1,-0.05135600086369936,-0.028952555473026897,-0.027832592881496133,0.11334348717537938,0.07410837898449456,-0.02402660401515796,0.022480386778178287,0.03547130340394624,-0.017471865880289664,-0.017510569166807478,0.015031274458353706,-0.04523846565836114,0.020313788999895017
MSTN,0.04456333445067505,0.055571292645302785,,0.02881321713394033,0.1039947163514217,0.037760977624354146,0.013349192044345929,0.0312573685864485,,0.008664615611478969,-0.047477517806063324,0.16451933145853673,0.01605173041437844
WNT4,-0.0008673733644866191,-0.019842673340934293,-0.03118073696366221,,-0.022080378112797106,-0.012573652582064807,0.010778688070018274,0.059550755024505145,,-0.03827477278399875,,0.052384318731935685,0.03862091713883793
TNFSF4,-5.8480294749723756e-05,-0.013108454008454897,0.07065011528290491,0.04208872439252885,0.06836148150409899,0.05750814789020986,0.015330889914526741,-0.012105419458241177,0.039212447343943156,0.060641028302209445,0.04805747206149014,-0.027056998005995203,0.02717219803062061
NTN1,-0.016904490132093126,0.006046834650332272,-0.031715476068928244,0.023155355249286948,0.0059824942009703026,0.02217528516385443,0.03799372730873362,-0.01170810976593067,0.0723591496515973,-0.013751386324304306,0.011904462844879548,0.08853680978906817,0.048098470305378706
CXCL12,-0.03394516685664959,-0.05837924652136869,-0.022860370597242018,-0.018534340824850996,0.00844380454239992,0.07049429165377587,0.014107834929270565,0.002842196167427394,0.09965922875777448,0.0035969563569248743,0.03658605177100127,-0.008226611297891739,-0.011045067386338724
GNRH1,-0.028592041010329788,0.010328409012869631,0.05318150660159825,-0.008890507545754949,0.005045011195363491,-0.030867754295412952,0.08253523628977535,-0.017993923179154804,0.03631978444695854,0.05599626843918033,-0.04459885864355922,0.008729824815245793,-0.00849547151896705
FGF8,,,,,,,,,,,,0.043367923582353106,
RIMS1,-0.03852281050654169,0.0523136560821563,-0.03231296824665341,0.05352718219853893,-0.027910536676868325,0.03131003473866088,-0.039565595271024386,-0.05323134180938169,,-0.08599738427044512,,-0.010871799106617275,-0.010693006017553708
FGF14,-0.01897792456099345,0.05974319893050717,0.1020305494817978,-0.018053241892272413,-0.005263336016901449,-0.017778958759806465,-0.012598533805470819,0.0011446575113563669,,-0.07480291800913587,0.05767406362160873,0.04964015073720155,-0.041070541842001394
IGF1,-0.027544248330398348,-0.04107097987888394,0.06758525232500136,-0.002094246819842415,-0.029604442450022323,0.0830340878287694,0.015678351990036365,-0.015306582631732034,0.021300609933964303,-0.009163523118120034,0.2850019295857741,-0.07986359961787928,0.031431521790620774
TNFSF10,0.04144283415773712,0.046868214297550066,0.08682567824440988,-0.005209804711141982,0.0007447484433890743,0.025155841639677455,-0.010634678607917798,0.02282227775097901,0.07239806380682119,-0.016448731590769584,0.12821341375204434,-0.0401930348736834,0.019701691608497506
GDF5,0.048846544674879,-0.030419492842663994,,,-0.018305382729309556,-0.01954482547455784,,-0.012997915056715747,-0.014003409713473105,-0.028022241871943403,,-0.0354370107858628,-0.04722377657726914
CHAD,,,0.010593541983726501,,-0.019553973647367936,,,-0.010922874643704178,,,,0.21718356308119302,
RGMA,0.010177386916964628,-0.03276191061041223,-0.05950641690633194,0.06456382062783317,0.07725897923712592,0.011596869176931285,0.011024937599072686,0.0007703766540653838,0.058259637892525536,0.1239068084263276,-0.06054957401565997,-0.01426379803512069,0.02861191763012633
CLEC3A,,,,,,,,-0.013353197660650728,,,,,
WNT16,0.030912396843884995,0.011844071843288192,-0.02411316503485186,0.005338261715837638,-0.012031224929101005,-0.0317358063915968,-0.007611130571833109,0.04866949977766881,0.08070553823526196,,,0.03499535337472887,-0.01691521265795721
CX3CL1,0.04251594502499419,0.017765408601498802,0.021116138834543996,-0.0016437475051321614,0.011622913574468258,-0.004561856903091897,-0.017680774129413507,-0.04196502810126647,0.03214406806591719,-0.07925250149639318,-0.04528952519601469,0.017114680992632508,0.006710741534642913
FGF1,0.08615594410995814,-0.045467343480478394,-0.012077605586516157,-0.005728154625592379,0.018781907075047767,-0.019104427384152436,-0.005568254557189913,0.005919357847750374,0.011721314351932985,-0.03105155368553582,-0.08516533297060973,-0.033221798922398627,0.03248016433326468
ALOX5AP,-0.04160346869525761,-0.01687372790015798,-0.009611949710020601,0.02455383301207171,-0.03826073492002776,-0.025449150016287815,-0.019172355299988855,0.021418611597260877,-0.0547788474937661,0.07415316250866695,-0.00537088948247403,-0.02476684183531495,0.032122534292401
IL1RN,0.002851481520316095,0.01732272890570577,-0.019166543051374156,-0.04056729997259875,0.002773074033562154,-0.01126355240167423,-0.02400519065577103,,0.018984457660629443,0.04803415921882208,-0.005813012733276285,-0.04185287657806858,0.014978429411373052
PCSK9,,,,,,,,,-0.025652284420484995,,,-0.014580226916916074,
NPW,0.03800294350494067,,-0.06439631705603144,-0.022843703193258357,-0.021861212011574874,,0.10131190485260974,,-0.027034217723907628,0.05791386790728377,-0.036440325780422514,-0.016103857780461098,-0.03131754238446796
CXCL9,-0.03236448646111235,-0.003991558778116562,,0.02612122224341935,-0.019187004060306097,-0.013622617694006349,-0.0329229592614283,-0.012997912932559983,-0.03486839207080185,,,,0.01846877218583472
ANGPTL4,0.024327161299393333,-0.01946914733132316,-0.06290518767887132,-0.001803285271855713,0.05944127577083792,0.026869321965699782,-0.03378225563425434,0.007217872305313339,-0.03387172442469168,0.03790743418727335,-0.10331330188565836,-0.02759557230296433,0.035080814877162726
CCL11,,,,,,,,,0.044472108714626306,,,,
UCN2,,,-0.040334803278066426,-0.015839688263024135,,0.11494971536867785,-0.019113050838005716,,0.024713320622249367,,0.031133485308485233,-0.0164755838940719,
OBP2A,,,,,,,,,-0.02180575445220055,,-0.0278728791728046,,0.07022820111140081
COL4A3,-0.034030800637248504,0.043003724093728594,-0.01635312256499471,0.02765130044472574,0.04138530747833598,,-0.024724758540681416,0.027830778613261106,,0.01748996671439782,,0.15122385710787942,0.08588755052622607
NRG3,-0.034571953418457084,0.001983459327590217,-0.02547945139842854,0.018471896966895947,-0.025375559910961038,-0.010633504108568278,-0.01284841336198406,-0.007515747817471621,,-0.023930433207393857,,0.016374039191637216,0.0052454474803280485
IL23A,0.02268086799714718,-0.010023288572603537,0.04335312723652666,0.02106717952249838,-0.033270102506138655,-0.014601317123773778,,,,-0.03880216000188097,0.04109175333608174,,-0.011104784408314316
COLQ,-0.030228054676642732,0.012040377120634103,-0.03356169061919111,-0.005080604175992253,0.10396121410147041,-0.022535721090527528,0.09768122877305134,0.027264264058032058,-0.016742375173886413,0.010383279403515262,0.024599328367170308,0.0662010916501842,0.04167541300065301
SCGB1A1,,,,,,,,,,,,-0.016869412963920097,
TNFSF12,-0.055345836789797216,0.01858511226385013,-0.0019020951365357219,0.034162320340093526,0.00703431654789669,0.018726164561311986,-0.014932279409016477,0.03351129358688849,0.0607797806527615,-0.04035089161509058,0.03937930243080615,0.004126312723085028,0.02099486013781872
DKK2,-0.03421194391914691,-0.034048456431640076,,-0.01607320700188244,-0.013298709492495921,-0.021256589809327864,-0.019595642856315727,-0.008943947167303498,-0.043261951272162556,,,-0.019417435655881027,-0.03028745689919374
FYN,0.060516756252016156,-0.04361066675467841,0.1183698044905091,0.0033868237814961536,0.013768346113889926,-0.0006819628905079114,-0.00209302865358473,0.012123006802539436,0.0909667500481767,0.008077768269222074,0.03931535582665517,0.07357243523154289,0.08823891824114394
ACE,0.013005759177328333,-0.014718715012086634,0.025033558565094753,-0.04354550671593771,0.011934176261773904,0.027061028065567833,0.035516115081366775,-0.013562608512077665,0.14720569388945406,0.06353467673512318,-0.00867114484644166,-0.06413014331910649,0.025693349663255673
IL18,-0.008715830356532993,-0.03067279942155096,-0.006102731253744088,0.05667440690267282,-0.019344997659379914,0.02733765237030027,-0.012379900560260065,-0.02333757667650012,0.04501915356527897,0.03947169298759908,0.07473384640547996,-0.026696061937648712,0.052911478283358224
PPBP,,,,,-0.01258929744245276,,,,0.11361580763736509,,,,
CCL27,-0.025587555402677747,-0.005738673734857269,0.018811913658839604,-0.037318022031463255,-0.025367405739745736,0.0667767635785682,0.08780203207066466,-0.009213552400537131,,0.026339114881645385,-0.01563956826410114,0.03565273213861846,0.13214278782740052
SERPING1,0.060675092412245404,-0.04979147985202797,-0.012245296605768091,0.018178046903021983,0.017258720101334533,0.011003257641703429,-0.03325101290830419,0.027907160811906147,-0.047409690209955065,0.01257323614849364,0.09143195285419872,-0.029536220254476726,0.03554705802074816
AZGP1,0.059906008532926464,-0.0035499334210810766,0.04371169472355939,-0.010434723692261852,0.05758143131144046,0.005619714281989653,-0.028994716366916008,-0.01777760868883306,,0.06414795648441603,-0.043732031649615796,-0.02164770480612019,0.07450235828461645
INHA,-0.04895003163600642,0.02659770401610778,-0.0029327540031227894,-0.02377176395945724,-0.014333043686735818,-0.028619396009497616,0.0011633947121971223,0.005846423211716619,-0.02689723714664959,0.017814207766102087,0.18636844123047566,0.0627536730087217,-1.568683332630181e-05
SEMA3G,0.14421432190808645,-0.024258862711841,,0.010970792868783276,0.02869902529212404,-0.022951395063419117,-0.011165050377617575,-0.01733799590336851,-0.01718237023281767,-0.011293760070510639,0.07963951948995818,-0.0241893647556418,0.010204944350058299
OXT,,,,,,,,,,,,0.08985228217547198,
COL6A1,0.07372847553444584,-0.05752676307679858,-0.02730230454039527,0.005450350704473845,0.015401144557773491,-0.0006552310598079911,0.0008845362426375938,0.05534597905708761,0.0035637009631409606,0.10909393528003992,0.07673855004609609,-0.047171631459571116,-0.01347719851188641
FGF17,-0.02259668488150558,0.008256450180590182,0.013151513468365222,0.03901947815423886,-0.022620323660560594,0.0038687217960502794,0.011068171492493808,0.04756979897791407,0.027565795129991265,-0.0398453496103374,,-0.007558787039445987,0.006037320221018435
TNFSF8,-0.0170848892835272,,,-0.020205841845105394,-0.012589294179230302,-0.011263552497897757,0.020438996250799642,,,,-0.050298747025473316,-0.015021001898189813,0.03248653023662368
FGF20,,-0.0023722933705198103,,-0.03696163357956932,0.07889318302927494,0.08728354975332311,0.07327497533589644,0.0420843211998307,,-0.008268216421429017,,0.007512320586654681,0.012484943632308152
ICAM3,-0.05472591341031056,-0.06196855055198272,-0.03861324477100309,0.0092287114795473,0.02326190978312115,0.010945171335155964,-0.004345810288131616,-0.003528713150300612,0.051594431842929285,0.06946879804558667,0.12325255066424873,-0.031537502990792984,0.035857141958646234
LAMA4,0.039596164206968966,-0.07961475135833253,0.04384138507704134,0.017544729135388973,0.02459098221542338,0.02835650069960739,-0.04143136173251672,0.009273723876760016,0.049129584702451594,0.09305311969794412,0.12824413687353542,-0.031032841604745072,-0.038598327224424155
INHBE,-0.026872430188248874,,,,,,,,0.04828609453748159,,,,
DLL4,0.09340125036513977,0.005598456458932843,-0.02073774258573584,-0.008841970781835934,0.05005655181040963,-0.01425323458315969,0.09363474766065735,0.032153240429925664,0.027156739197560946,0.07289817393459325,0.10064651660649192,-0.008764290675484869,0.015176109935198204
SEMA3A,-0.04356956416374573,-0.0018284020438324052,-0.04740470364559299,0.04374901261643299,-0.024927129424708275,-0.026235132613266526,-0.023509697210972434,-0.039860079732748396,0.018058213126451998,-0.05326979702240918,0.039077338303394084,0.05668851855535259,0.06750236004659367
RLN2,,,-0.026137788703359865,-0.020391588906506587,-0.019310016216640934,0.06619706199418202,0.07105335259060348,0.09085416798451904,,-0.016872815532217474,-0.05377844858834277,0.07303139745466712,0.06452467539702511
C5,-0.06166668576591777,0.004414536752332215,-0.026908229827794054,0.04699268669025442,-0.05785096376521613,0.009681133293370005,0.025679822438663336,-0.03680220436666251,0.05509749105962703,0.02943429855739744,0.1090240406621724,-0.004459707070083987,0.049911763916155344
COMP,,,,,,,,,-0.005713787992946928,,,,-0.024979541347728222
EDN2,-0.023106335329963996,0.0615743470163657,,,-0.016557026478081313,0.03466773255571841,0.09539537531830553,,-0.021245670545560407,0.026131381805618505,,,
C1QA,0.0007795384298278799,-0.12729056054319587,0.03369901134892654,0.024692236853900037,0.05311455760035418,-0.0020163674796045672,0.010183501360129285,0.011306438225752882,0.06657521775206339,0.024514861774226838,0.06491172955946986,-0.07507060657023235,-0.00022137760447802412
UTS2B,-0.018372692481515615,-0.02606669457704253,,-0.020391588789354563,-0.013808118200572943,,0.006248923110573975,0.002573451939910069,,,,,0.05554144606648138
COL9A3,0.0952164263304461,-0.05197342158608783,-0.0017658639634088697,0.00566649592708379,0.04656829826949012,-0.045673870238389036,0.01513729768224281,0.06424580957290639,-0.021347205850170654,0.03165651184736393,0.02265020311279622,0.07708089221960203,0.006976939514856643
DLK1,,,,-0.016178562577683544,-0.011246160572454785,,0.0011329038310458524,,0.03389692927470369,,-0.06033080374361074,,
HGF,-0.04724830593269569,0.01523481438950353,0.1261747478251991,-0.013935366696508703,-0.05119745928909926,0.003844508090896822,-0.026482791605328633,-0.01313401970400189,0.08524033218389518,0.020500068081944014,-0.025672762810904394,0.0673346978909896,0.023906949510724508
GIP,,,,,,,,,0.025567591958872583,,,,
