,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IL10,-0.0008360501204107592,0.02353853485406085,0.025714214579606265,0.0416274981085401,0.043876078165391616,-0.019570221158593734,-0.014269317546113627,0.04969717865161442,-0.004693621953081558,0.025182953106002007,0.05680967147785624,0.002462532404096835,-0.01650027553070367,0.036862947931637476
SEMA4D,0.010512951253362024,0.059240762618699906,-0.004691521540095202,0.004181947230096025,-0.031911612783289765,-0.029556364211093023,-0.021244688600125093,-0.0486508869820679,-0.09211477871063928,-0.021390102228021794,0.08921504581059334,-0.032766641077208884,0.007080743676563697,0.03967783346785807
TRH,0.014077912212700078,,0.004329720872439801,-0.013897375229153542,0.034539087981307975,0.027573440456974824,-0.005266362125124889,-0.024934066441019077,-0.087901567983598,,0.04417840687953569,0.06546691830816144,0.050421466413824466,-0.06522205142003819
SEMA6D,0.012415129342950878,0.08421034045124771,0.014025717507389202,-0.02224170495512996,0.010839596816896052,-0.014734173418312574,0.08486774134563141,0.00724093623803083,-0.010460378360780079,0.028475669116309523,-0.013178974624811836,-0.03490150465649156,0.009136047854004983,0.0137880470265281
CEL,,,,-0.027418073684104535,,,,,-0.057707203370088105,0.03363354404751165,-0.03223696792042249,-0.022981509363536327,-0.03119895655431108,-0.024434773084227552
PDCD1LG2,-0.04190533668207035,-0.01755280824583273,0.014723355004859889,-0.019037043132355748,0.06799505444345967,-0.021827428634871363,0.15917119756777584,0.030239884975242694,0.0062097769785711895,-0.0651780840242743,0.08199154272483783,0.04441929001784383,0.009279258332591998,0.02111321989652792
SPINT1,-0.029516106524379013,-0.02725006657978686,0.06605534258206237,0.01437884821826173,0.042303230366450804,-0.024039507656223924,-0.020944286237441767,0.05883545060874357,-0.03672915747629791,0.07992859204857813,0.026634526864939334,0.0643537661555462,0.007227395366046107,0.0022946035609549913
CTHRC1,-0.04064082646988563,0.03267137101060358,0.018606183623959677,0.01898234385710215,0.05347104253694307,-0.00617187002513519,0.032888565974364535,0.0477815431902445,0.044409500726833,0.010431360997100283,0.044674875269263954,-0.006433126208456704,0.03566650280174663,0.01427508010288562
PODXL,-0.03227091118520302,-0.02674398692179235,0.0016634649793542083,0.02790687712628264,0.08293282354311432,0.023049432376241144,-0.026949216596476117,0.000776398281740407,0.03642787721664973,-0.017078656767529832,0.06553421261148042,0.022582901309676325,0.025820458873052107,0.02380104518473842
JAM3,0.04008264507019134,-0.026505417675570297,-0.06215004974105786,0.020700967238901195,0.04136806595846617,-0.026663084392785794,0.05554586368792603,-0.08788578239487772,-0.04932119028061232,-0.029364155493256272,-0.0362780941840327,-0.0009184201786817237,0.00686236274936911,-0.030506793189679415
TGFB2,0.012759097843125925,-0.011329681984926048,-0.005759701437962235,0.07090788070357709,0.06595580534717142,-0.03286191680248004,0.016992191318552178,0.03860827412350927,-0.00275135747474451,0.057538328189371026,0.06422726755335627,-0.008830811377824118,-0.07521091305857804,0.023548475207426124
COL18A1,0.003573802015633187,0.050120016127477,-0.0049983620807837375,-0.014277589529045847,0.09465713381829786,0.026988946631985873,-0.024070937694940297,0.01353810853049465,-0.04438979185499721,0.0125699654815201,-0.01636691387943531,0.03218544295612201,-0.021419299466680444,0.023664335154401174
NODAL,0.10410511710223373,0.019782312983682066,-0.026918150268623334,0.04278671406887844,0.10423259769242274,,-0.021915046016767473,0.027803641528704987,-0.11005611235050154,0.08146127436317438,0.044883851246560864,-0.015390353477521677,0.021903765917198687,-0.03424974522364633
INHBB,-0.018486192586264525,-0.03454549162031368,0.04255678087150289,0.018569044914812826,0.017984399328298553,-0.009660102861231937,0.05956340480771712,-0.11857464750516081,0.009506441490392875,0.08860816226052491,-0.00627821235727206,-0.013010901815968227,0.045855445335255075,-0.02562740852687362
LCN1,-0.01766904460768823,,,,-0.011903272516859572,,,0.012346274506720786,,,0.048388798098954224,,-0.023659260887595873,-0.016042206104702843
ARF4,0.00812449528425228,-0.015345041834137627,0.04813852595531961,0.018048569903721827,0.04649144176857137,-0.01785497390500009,0.0759909973113914,0.1215725047726863,-0.10581098794315685,0.05308302832177366,0.10981552195168735,0.005211130848284201,-0.013470997374255542,-0.04757945297765707
CXCL14,-0.01474751434489118,0.03295265207100132,-0.028231724017277013,-0.004339471362575858,0.0012577943533971642,0.03918844487733528,-0.016041687819930872,-0.04374902815431944,-0.009434498826752666,0.003370093519648177,-0.04770068442354235,0.0006628926404325646,0.00920483522516259,-0.04624817353440814
LIF,-0.03546812381139104,-0.02220963222138519,0.06347748262789032,-0.007166923281451774,-0.010143873466275629,-0.006651149703809105,-0.013262027367978322,0.09626250334698105,-0.06557084450700158,0.03742571862984883,-0.0789175482863227,-0.005562247757471614,-0.018619957985208064,0.024530127649094093
IL17B,,,,,-0.025973984663304278,,,0.060715602752879,-0.05941334751000837,0.0037067260289579784,0.008857438330531557,0.059450730381203555,0.11057068014431742,0.09166655691699967
MMP1,-0.02435969571176567,,,-0.013897372197481217,,,,0.07618090771494397,-0.044167765234653406,,-0.037964931228047505,-0.01386495848739238,0.021725645891115725,-0.016456124522240625
MATN1,-0.023198940113448273,,,,0.0016322255947618103,0.0034528381181189705,-0.012979286088640622,,,0.026624939246114084,-0.019876130880979254,0.05543463831440074,0.0009209676093641604,-0.016529268129495258
ADAM28,-0.03315397463733198,0.01064300228219126,-0.004787609852366798,-0.019524148440827532,0.009270301086284896,-0.007465328958012237,0.029354039589588984,-0.019001527372964535,-0.022564443137242342,-0.04736923610857185,0.0510066365659598,-0.0029587167655532724,0.013734538402565886,0.02658052812225396
TCN2,-0.061264693714812676,0.060117280460719805,-0.02287316372945728,0.05296251760376721,0.051934332913416106,0.08697746453934885,-0.011540342967766565,0.027080486140017918,0.03128474612780538,0.04076273266238888,-0.009121958845462451,-0.02047756106066232,0.023743313263872516,0.010927448017163102
THPO,-0.030229179527517948,,-0.027729159210583144,,0.0033691539179822694,-0.013441435395742515,-0.01297928757960391,,-0.014625912179310564,-0.030603830781224816,,-0.017117524031800967,-0.030802950001796146,-0.02477061113972974
CUBN,-0.05327249600595783,-0.027110255620071036,-0.014768397829074593,0.1251867536018344,0.09786035796400402,-0.022742678250043776,0.09519305343628444,0.07180706798117903,0.14498800483730626,-0.040346713401231075,0.0886468190500599,0.02071463459283356,0.032025578966463165,0.009149698976735702
TIMP3,-0.0007143895147340683,-0.00534437856666447,0.01580347645312563,0.006869444157030831,0.01958569167864955,0.010199681398164092,0.027960738068612365,-0.038466366129023176,0.011436223476005468,0.08550056802473122,-0.04288551550099327,0.006578560782856922,0.010563986251620656,0.01274236486810391
PIGF,-0.011477095223076664,0.019819130093783197,-0.06066567590346055,0.023464105531201707,0.07500217919355143,-0.020406633452277678,0.06984659387462686,0.04063253901992146,-0.049063154868546115,0.05486829115474353,0.07305242924869353,0.048669278216987556,0.09167954644112453,0.030124362304311498
CRH,-0.020701389407986343,-0.022026308505438724,0.06001016290081444,-0.01412226329227554,-0.020403897651078945,-0.023803842944603568,-0.017752322393739403,,,,-0.009524776186032789,-0.036946505335924945,0.012871156701850411,-0.03620170614705175
BDNF,0.04086612273092685,0.09501425354762694,-0.008541785432884898,-0.03078876661719346,-0.028711476194614054,-0.0036821923041630102,-0.01461801137604816,-0.028117302288073315,-0.025357416242112477,,-0.0409482195625618,0.0300619640070203,0.026844349805045666,0.037091738055036884
CCL5,-0.04271396317512694,0.05690581295454864,0.04759258809277397,-0.037362571890902356,0.173781742789411,0.038862412971811804,0.0019063031261949339,-0.04232023922882674,0.045099477044018066,-0.007698440972574497,0.03538787227948227,0.05718288175553374,0.06453830929569027,0.0997436659500747
GAD1,-0.005744822149707748,0.00013415493356306585,0.0673270057037355,0.006709353675966799,-0.0001362052434403669,-0.0008421664239056632,-0.00271319225971669,-0.010721850091792872,0.034230275729959576,0.07736137777161818,0.07571076856246875,0.008733994090946915,0.0038457515300548565,-0.08357534901000152
COL14A1,-0.0252296901809419,0.020309111641642657,0.04725452477993212,0.05147393720051524,0.012693180317215764,0.0121347412630662,0.01244881393467988,-0.06327069420001387,-0.06819676670789605,-0.016755629534266497,0.023537617790200194,0.030338831983246974,0.03854573498315154,0.01801191394916224
HLA-A,-0.0633023333707842,0.011354036605294339,0.05839681427585919,-0.02478671325192386,0.08801855470269532,0.018876153260778922,0.04729601771154759,0.10243159416955677,-0.021292608872022122,0.07821899592633953,-0.11326542207352915,-0.005139663063505726,0.007156127324543374,-0.05206827375817643
CD5L,-0.02070138701299327,-0.022823177691407782,,,,,,,,,,,,
FGF18,-0.0007218158947001866,,-0.012248531200525402,0.05671763946605362,,0.0179123705949245,,,,,0.03368735578947205,0.007390560377618573,-0.005089525445587934,-0.022691701276379934
ADM,0.01320400081070799,-0.04300905818187199,0.007067674707401431,-0.0525116457226981,0.04879599607948344,-0.012959565645444053,0.07086971530900882,-0.0006854453053374562,-0.032221438866398,0.058165776837856634,-0.11627506483372292,0.03747670604937442,0.01488060501614065,0.018330987654975296
CCL15,0.00674570896506716,,,,,,,0.0725732321499773,,,,,0.06005455245930243,
GNAI2,-0.01929647883537113,-0.038080522120781266,-0.04720543347906161,0.0061396834152514625,0.06158887036741159,-0.028163893506923093,-0.011730710126621845,0.06111027703840247,-0.07186397846381475,0.027105863391443212,-0.005265213970733985,-0.009294038466650504,0.02839075155541473,-0.03450605534133916
HDC,,,,,-0.014997670633579,,,,,-0.03644313247069245,,,0.1312526890991865,0.013709456093926486
COL11A1,-0.0836745659320837,0.028808413081268674,0.010850791344313146,0.021057489329631533,-0.020701460045982743,-0.030945275329343686,-0.011898862451194028,0.021362484747483243,0.09912048600315508,,-0.022441340336435304,0.028033547138189507,0.02286984270383768,0.02407802865002447
NUCB2,0.009078654727645826,0.07725341979306828,-0.017553162942731685,0.008224167269563279,0.05162182906889197,-0.014789416970138788,0.03368199172987777,0.0897288418733671,0.12111279674755356,0.08813192201548564,-0.06010160020400433,0.024043154834879992,0.03476736586980288,-0.023567618607422812
FGF16,,,,,,,,,,,,,,-0.016287437573761488
CXCL1,0.06853890513907998,-0.02362896147119181,0.01065187049640802,0.023437774434830156,-0.004020055586455518,0.03812546775608299,-0.017607967418883715,0.017161418294205356,-0.042887278027995045,-0.021271340450627882,-0.015234325624809184,0.0720548731250621,0.00839762301555784,-0.011102676880430576
VCAN,-0.028628413506161236,-0.030191114562155494,-0.024729178939163043,-0.05689347213862852,0.02709767744687728,-0.01812103663979004,0.09570180270692613,-0.09337195117541412,0.07464963714755046,0.020535780021485726,0.015112586933317818,0.0003172087719259001,-0.07024978758057789,-0.054390204444015385
MMP7,-0.005690627562902617,,-0.02435091320660009,,0.04134674072255571,-0.014933359259189014,-0.020060811262832847,-0.03336313250120048,-0.019813793486271297,,-0.05491343984887896,-0.04880839587924128,-0.05028443457579395,-0.09349114008070543
PTPN6,-0.01874181375775138,0.03541904241106031,-0.008579346843960445,0.06247540601428464,0.054868939040278744,-0.03160223077273376,0.018740245748300053,-0.00573434776321803,-0.05649724904926347,0.017912538457076223,0.0423934055612178,0.007799776183668701,0.038663572041111524,0.03006873937301471
PTGS2,-0.010753486382463984,0.008862259391406004,-0.009579343637403556,-0.028762137631078693,-0.018147626849118477,-0.022978155333053665,0.004003354795018473,0.08646730398206111,-0.0679496481929078,0.017714401308391095,-0.0749930036857369,-0.033909060169953854,0.03283697582932457,0.006838132779560969
XCL1,-0.022685017513270032,,-0.013326840300290405,-0.014777322915669737,,-0.024527483829586343,,,,,,,,-0.0294168143802812
CD58,-0.0393229678698584,0.03476251403485405,0.0016732549828791978,0.031172901163039616,0.0525894010181928,-0.06107041500070543,-0.019534164865749368,0.03412322584362636,-0.0149160630464332,-0.02675618313883089,0.06885922910310566,0.00734665414328991,0.03273865133153767,0.008201043939782968
TNFSF14,0.008028241323408429,-0.011435916198311776,-0.014675115178962216,-0.02385674497127825,0.069700627595732,0.045570551387363656,,-0.04679606984786896,0.03275817032759984,,-0.03919876676023354,-0.020020272406929482,0.015157464347485782,-0.006780202272897167
CNTN4,-0.0033754918452645944,-0.019291422920998197,-0.023950729653977945,0.03312184358372451,-0.000724125414075374,-0.019833077957789547,-0.04081864827238904,0.026850725121184485,,,0.062347279076789934,0.030653096437294455,-0.03452692528480324,-0.05493093207267319
NTF4,,,-0.01685786936635407,,,,,,,,,,,
INSL3,0.0815323494697372,,-0.012248528798047498,,,-0.017219733852055268,,,,,0.14166084251592984,-0.020020270472648805,-0.02778340553701944,
BTLA,,,-0.019442137585009282,0.07792547567613403,,,,,,,,,0.00476919160968404,
MFNG,-0.017892847068883156,0.019944111896164338,-0.047238224669300534,0.10539942333708163,0.06167871615854589,0.05196072490587785,-0.046929408320390706,0.003136483482156548,0.0296739239443848,-0.059338620941375576,0.038522455775464204,0.041097281863818794,0.03276570195146531,-0.0042738307631573205
ICAM1,-0.016370952153464742,0.030990015518525423,-0.001712997123690784,0.016145777076617428,0.0934813741457561,0.025564702851441957,0.04173016158952133,0.009642108347278565,-0.04000903913686908,-0.05705011164490593,-0.04189025475441239,-0.005210945755339556,0.011764680452422972,-0.023632551938386696
PROS1,0.004447524145916565,-0.008585701369553994,-0.014062410293313935,-0.003742889112635692,0.06021773710903669,0.01861508041754984,0.045993846529850016,-0.06239906257791265,-0.044403639858301786,-0.0013034401770401164,-0.023810812743435456,0.001637785059944039,-0.01973239368955452,0.00041463020590200804
CLCF1,-0.04715060690257265,0.06561895526585511,0.02125151709890558,-0.008378775628839454,-0.0034272067781801053,-0.018518793333166406,-0.038653033708755745,-0.04145035612490615,-0.044107583845506254,0.10950535524245383,0.030204952789680453,-0.025163712241391332,-0.022316732907974184,0.06377701045946742
PSAP,-0.012802713937748516,0.006390692013883054,0.035607042156042705,0.04902550722884761,-0.05423494623412897,-0.02800978539497108,-0.049617686049092224,-0.0030914307968507877,-0.04531443893485082,0.10842984693042668,-0.02581617385914236,-0.005310387269868453,-0.009908688818262467,-0.00922605805712599
EFEMP1,0.022110920119063928,0.03148554593816701,-0.02804859744468801,0.014981611567067026,0.049407097457193044,0.018086189507601286,0.054832463401157355,-0.0289189394547901,0.009488962057728723,-0.020998844676565143,0.07977536872506834,0.0240619749289686,-0.08650186922337436,0.03197105619218265
C1QTNF1,-0.033595845706807445,-0.04430798499606522,-0.021930236319857927,-0.011188379810789885,0.09806686387370626,-0.007429570059229742,0.03372339692263649,-0.02027565326849991,-0.11969234576733279,0.09171335091004397,-0.06765234199720556,-0.047350547268867116,0.06509655322994812,-0.018889635387690888
ALB,-0.008769897233359476,0.028129510646025372,-0.021745514185892996,0.0756435954721518,-0.03215486830410963,-0.018799432900756877,-0.028080666135600188,0.17182948031876874,0.025122349043806367,-0.01759588512304979,0.03329046024342201,0.05126161411586345,-0.0314163786106358,0.060829856157446766
CCL13,,,,,,,,,,,,-0.022456893469125265,,
EFNA3,0.027735387061980078,0.023116096815646508,0.0034841871650053554,0.007720336443956711,-0.07038157704305116,-0.03035974537507134,0.002204488881345153,-0.047128632035474835,-0.14322024870150465,0.07769180859252321,-0.01810444916131301,0.02938018575662154,0.01700876580473607,-0.02785775016174861
DRAXIN,0.017724418508064985,0.028845358010081826,-0.02594936194509874,0.016961679834204414,0.07315506595750117,-0.04469100683640394,-0.0015623041419745632,0.008272045826895148,0.01783826243545135,0.058555560607622806,-0.11972181996163615,0.006115945713206169,0.0458003222640474,-0.022123785035846673
RAET1L,-0.015830715166395323,,,,,,,,,,0.10062821793568759,0.03681312335554179,,
NPTX2,0.06329438010763948,0.0017074810334330895,0.028559046626573246,-0.008878108287499634,-0.05891856864321175,-0.00809643774627959,0.005894393835971079,0.005634611792276003,0.04669499106682222,,0.06683332641175575,-0.018087577050755414,-0.01162813698231322,-0.0027921183972690806
FGF11,0.010688297235688626,0.05526135906367688,0.03894399830361466,0.0040489933145437945,0.08563885349416206,-0.026979380183678098,-0.004667045873183752,0.07675251222818755,0.027780267016699507,-0.02235952353761621,-0.036327388935147954,0.01629660562162353,0.07239938491965557,0.018206359505666014
CD59,-0.01713978983349311,0.003393745549554579,-0.02687236854675767,-0.0037389973535874904,-0.0669154826148661,0.009309000598034415,-0.06904043474494607,-0.01953769045748167,0.07732461293370373,0.06968338987132201,0.03252869873982245,0.016947827536129858,-0.009923353762876464,-0.04077998408336568
COL9A2,-0.03598256312494338,0.030720205675959643,-0.03455327853846034,0.013370449960289795,-0.00459222346626297,0.03134506057988943,0.004382697665820907,-0.02450768679400933,-0.0005466782171961752,-0.00887317764955984,0.09816235639319072,-0.03739359502547501,0.053385096689264555,-0.005560263763212714
DLL3,-0.036905972250706756,-0.0188325355615506,0.013407957729113176,0.02811955693882163,0.033511482550012926,0.03199292274498329,-0.03363331311939729,0.06445360883037117,0.1143731838038863,-0.028245007927237442,0.11128218640149443,-0.06900465008626094,0.06788934918730287,0.02215648592378793
FGF5,,,,,-0.009402735904150352,,,,,,,,0.03176594429096973,0.00758480933427577
LIN7C,0.009500132939447663,-0.030518454669002177,0.011361195262679005,0.006667351607728138,0.04071562926665039,0.050265785473424696,0.055926908108216176,0.05595080200769059,0.03762670613689358,-0.016708390298076917,-0.004360943646612705,0.018723914986611592,0.057504011194682236,-0.08688864486944313
GDF7,-0.03733274823753093,0.042248941541759594,0.03332330514951497,,-0.028162246988503458,-0.020952080546929843,,,,,0.06436486400268605,-0.01627531132144379,0.03527075197147896,-0.025267178372446852
PSPN,0.00046904507561353786,-0.019840353191667385,0.020091687543008625,0.021157911261873677,-0.020040267674552636,0.018421060405979624,-0.005340378071521404,0.033934959475193406,0.10386889137423423,0.17642595155875007,0.09250798294617472,0.06943257535735449,0.07941901521446934,0.058409434292095136
ANGPT1,0.024441173347598613,-0.010790585691795898,-0.040716265959224514,0.0381568130368694,0.039741066002336824,-0.05361421180089964,-0.02056980657076706,0.047722221755885995,0.029228709394602877,0.0823110521107792,0.010075713365581948,0.0803749001520982,0.03833535914696446,-0.03487434467996374
PNOC,-0.04013639827855859,0.06841238074206771,0.033362639672610946,-0.022423871433623323,-0.009668857547487192,-0.007420225850629911,-0.02568166296126228,,,,0.11670297551727249,-0.01929504630754412,-0.028675053756254117,-0.07723564517310223
L1CAM,0.018299469546209278,-0.005850486620181078,0.009574729397709947,0.028258588400278863,-0.027499160481674344,-0.037278954555508885,-0.050891279606536534,0.035862109701341155,-0.002398238614254811,-0.048845712999233924,-0.09074109132412161,0.01251732280905834,-0.03489890955389817,-0.039900247113781304
APOA1,0.06348765636056378,-0.017157216091595616,-0.01907505986966022,0.052502317564641424,0.05332156221170622,0.0031565856503386973,-0.021449938638791608,-0.018649665048185746,-0.007909025419133625,0.001457221454314188,0.11685419307116979,-0.012089599493664425,0.03813057180409068,0.03434490156034836
PSEN1,-0.014349586868899507,0.0517005238105064,-0.05636117732004817,-0.031163244179041885,-0.05833113387033389,0.06424853563529317,0.023170181708255466,-0.01601048295513491,-0.040917841827168226,0.048090065921956214,0.06499945625948705,0.0010366250788266971,0.02153956451163417,0.03979655491375596
CALM2,0.040330725022733147,0.017626017633939773,-0.024390921185537554,0.0062926436215312645,-0.07653761127288136,-0.0029739937814133384,-0.04992427581662501,-0.04534555038396399,0.00018251362628102732,-0.10407180606272878,0.026277155911712244,0.028408474197462463,0.05298691684052028,0.04730894515693851
CLEC2B,0.010680978051551632,-0.00368789614604412,0.030604100115578757,-0.015586383157837077,0.07373350428609288,0.006207200476164295,0.003978119492201808,0.02257560879304067,-0.013535250631724964,-0.0933883006318742,0.0049915662023479294,-0.024979826753519167,0.010602398940301327,0.0006022455109834225
NTNG1,-0.0005109191432538719,0.0026371431291429283,0.006759516953034785,0.0021203046684181766,0.05865258704852138,0.10845148341831846,-0.03925822247642012,-0.04043868122968865,0.0902473056582496,-0.02826915141406784,0.04334804986306841,-0.033815204629750295,0.01660131788126938,0.00597082108434696
LRIG1,0.03537607568556197,0.019392815119202884,-0.05935840541287914,-0.03868101343115754,0.050282481410452,0.012572809442786348,0.05104869887126402,-0.0055841447512801,0.02907514083121318,0.08978557894473095,0.12721163174832803,-0.010294975807200506,0.022954541877812606,0.039871632437586554
CPAMD8,-0.020553578306760075,,-0.014487823990292038,-0.018762220725312917,-0.006663586693506305,-0.019100660634586597,-0.023972569561542572,-0.03932200281071473,,-0.03644309706443231,-0.0036281129902368285,,0.030749282893196835,0.010708325097435476
GHRL,0.03322799705944122,0.024004669453084677,-0.007716667498753203,-0.019645957742186724,0.0010437910384042668,-0.017176863815406323,-0.016565084737414814,0.0550164024277424,-0.04501326664479679,0.013492209969309207,,0.06768251458580844,-0.03996379707984304,-0.0157934253490844
NPY,0.02459862457109428,-0.006596153107971517,0.04152005190060359,0.0340808175774451,0.03753887236898937,0.008972373634591078,-0.003715385506440959,0.022784131396211403,-0.043255362677185855,,0.02384651292860973,0.0025210104376780984,0.048717418508022484,-0.022167209138468636
MMP2,-0.01655497174166465,0.029308211005700805,-0.028824674254899412,0.09532050738107496,0.07679048398869961,0.02275456701023656,0.04103589948554476,0.050984208883421415,-0.03471625534204864,0.0028793663624214574,0.03750536310142379,-0.04683371914223539,-0.012576917892989724,0.021129518655454784
LHB,,,-0.012617800571276943,,,,,,,,,,,
PPY,-0.0002864207505900176,,-0.021963910772866392,,,-0.013959475462200013,,,,,-0.016524315634119303,0.05304133656039541,0.04725044386274232,-0.032072414549885665
ALKAL2,-0.005186433173607047,-0.016615999981709546,-0.012434483609366647,,-0.026262914250708768,-0.0088463527995986,-0.0083634626045228,-0.06285820066942308,0.09954175025676795,,0.09102096034545219,0.018064794037649445,0.028736106427557796,-0.041989622587736246
CSF1,0.04567955162199709,0.04490851978201162,-0.07897855768138126,-0.02635569774802237,0.01777620726224612,0.05196631273907857,0.012528951650941436,0.006333000857710564,0.04304750335308142,-0.06294089791061175,0.01342260056808941,0.0649490911229396,0.0330975987406765,0.041631906473760354
SEMA4C,0.045669725815238746,0.01664550938210462,0.013629587477746027,0.07559252507179336,0.008628585864836615,-0.026892029854545668,0.05122446670755598,0.09851531011565207,0.08860023765333404,-0.02420549360226528,0.009697137266461113,-0.06683598214057776,0.033887185523434164,-0.043744668716738704
BMP8A,,,,,,,,,,,,,0.043083185127651094,
ICAM2,-0.0030107130448656758,0.045808319606437796,0.011684946416901423,0.06237533860989967,0.07153143202837361,0.010198990878715437,-0.04241371710859157,0.11379859571587496,-0.005624959847289243,0.12881671462876682,0.024356150240259992,0.08728018318901681,0.005944099631111887,-0.044154807169508585
SYTL3,-0.019873086844209003,0.04535438562062583,0.05453845708048348,0.00016348990322594118,0.04944266132821249,-0.018204032549371498,0.03490482534638882,-0.041919710645626385,-0.08758251254115855,0.0444530813979924,0.0049082042624022555,0.017309175996147067,0.04288621304051342,0.07080900641944113
IL1A,-0.04029287968907091,0.008708766878868198,-0.004589630678923988,0.06273347244647526,0.07627897305673108,0.08908275044413863,-0.010749511549652325,-0.00042290749254813074,-0.012693466838676407,-0.02990508318213108,0.01275500530970486,-0.025959955377257298,0.0399916410186696,0.11147469380863839
HLA-G,-0.010642372557045162,,-0.013326839096764796,,,,,,-0.051070086261058883,-0.031932018619670495,-0.0334241873548015,-0.029517618669938808,,
PGF,-0.050555764230039046,0.03207109775813885,0.014576095903492707,0.08483081488586647,0.11159218144297035,-0.018321000813414468,0.03891061727276492,0.060813226736736725,-0.06989947688236273,0.12664280484012028,0.06767768685994714,-0.07327829963838274,0.03938203452911871,-0.004107196514711976
LGALS8,-0.031587331534089234,0.051978860254367314,0.01790314667096715,0.02257146877514154,0.0689918190412171,0.00602638969729951,-0.02327588932095114,-0.02588936764321015,-0.006087230864779904,-0.009472690242312032,-0.005520671179479608,0.029246063420286315,0.03149457961758704,-0.0020988023983948023
DKK3,0.0004264057756873777,-0.06153224799528953,-0.020900405254798488,-0.004347536298623503,-0.06904654132806427,0.0034738212858802043,-0.06595506609021404,0.01693200917492215,0.04543701459197242,0.01788205309151695,0.06515608927786805,0.020727975603722776,-0.02605114494622129,-0.027638756909725587
COL16A1,-0.006085263020718362,-0.005276286765089276,0.01778211495901772,-0.03793248232422519,0.002571042176119446,-0.00812437850922057,0.06846102844610157,0.08400047699164527,0.014736848807620126,-0.0002250335393886093,0.07352531718732365,-0.03785773194458875,0.08554899815700716,-0.004333059215836104
TPH1,0.0007979069951532139,,0.03844569114784262,-0.018417551851706314,-0.027534884310850875,-0.03228533750150018,-0.015620004398880208,,0.006342521136408141,-0.030603771336576314,-0.004721761143395018,-0.009201662235411478,0.026764868937723237,0.042699133461295134
TNC,0.003588386361002046,0.016991754622698568,0.016365582481452014,-0.013775753488954205,0.06428755486364714,-0.00575777611369637,0.04885854431216541,0.004277299779998707,-0.0914533882111005,0.022563046582401068,-0.05798721996744359,0.021164003315725502,-0.04884961491800929,-0.02378344694587086
TNFSF9,-0.00015940629485326947,-0.02778574000121114,0.032208316805643365,0.017071418586043857,0.02274854676019471,0.011012602576014954,-0.01391560554530772,,,0.0635204250135439,-0.049604640423133874,-0.025152618624749296,0.05149261046313389,-0.04479622682012436
C4A,,-0.016374323195052748,-0.014959134759383933,,,-0.016548257971215025,-0.013730577237913443,,-0.003975055036854858,,,-0.016446961271559608,0.027263245904512685,
CNTN2,-0.008488637540934336,0.021277343685939126,-0.005342098935148094,-0.036548735696587266,-0.056994191638780466,0.03773016279803879,0.023546868388032632,-0.04457697525614963,-0.08224445751741126,0.003817573202054354,0.05499728925183955,-0.0621609516571403,0.05996417030252077,-0.01240837494936922
F7,-0.017449335547600444,,,,-0.023162920222679236,,,,,,,-0.016275312895226626,,-0.022145587979764427
LUM,-0.07537207872733717,-0.02414145122280426,0.011559720509971179,0.11009581443820066,0.12280674395894202,0.01792220047480396,0.006786024804279052,-0.05155292622534197,-0.07785251040393486,-0.005350130082257587,0.10394114087163178,0.02219489690095093,-0.03901452397162175,-0.04488928285296064
BTC,-0.01583070857239367,0.000414424929355973,0.028835508036366107,0.028248239921248933,,,,,,-0.0637339765656532,0.0026577024788403346,-0.015749934417028707,-0.04093155380856577,-0.012270326186195621
APOC1,-0.01614741458538171,-0.0343564438004672,-0.003294257102162527,0.08247514182722321,0.1046532730763136,0.019404209807889795,-0.03176008923693747,-0.012714674731496345,-0.07650338181379066,-0.06672465062065674,0.07559374497831754,0.0007066736415788966,-0.0326783177757876,0.09753482366459607
PKM,0.05348358961314788,0.021672003052666363,-0.01723376135309807,-0.01700433273755362,0.018892646198036784,-0.012714736666726716,0.035359533938602805,0.0403076697615087,-0.008938052815126782,0.05449454458605449,-0.11066396784877383,0.017390486331299995,-0.00560267320497896,-0.0007065736340193322
TNF,0.021420054318416763,0.05545436958674613,0.0015506717839492722,-0.0008018759908758361,-0.03399445957021564,0.009067106537239411,-0.011058128622520534,0.010639575974650083,-0.08710932998919114,-0.062097198197363306,0.05077634410127047,,0.010308357171023711,-0.01723572749288752
GNAS,0.018205358059379614,0.02424777801304518,-0.012876529169371898,0.012139658353630893,-0.0009088120333600583,-0.01270991008000238,0.049474785897466275,0.04453899881176582,0.0013565462056081396,-0.018600762689623337,-0.041584838702222245,0.06651338554633938,0.028556230419806386,-0.05101069229081408
BMP8B,0.004616301361873106,-0.015654702802210634,0.10115613933386244,-0.030536847220658272,0.030247772973499513,0.021515545379415094,0.01837372109132614,0.0883890062171429,-0.1411336323037196,-0.029201534209442034,0.001743140086220744,0.02311577455504726,-0.013905822520847972,-0.027731907727305948
LIPH,-0.017886195007732815,,-0.01895126060376603,,,-0.013342419664130514,,,-0.007701750438277474,,-0.025680323994523878,0.04956083355920919,0.07841824872205157,0.04600941704496767
CCL28,0.0027113070883377807,,,,,-0.020545131317699056,-0.012387342023602334,,-0.046446972323276055,,,,0.08576693684733992,-0.02607689519566234
