,UKF275,ZH1019inf,ZH8812bulk
SEMA4A,0.04966727650537777,-0.0179920472256645,0.07439674235430142
EFNA4,0.00042083425013222014,-0.011683190732312557,-0.036291869329066875
HSPA8,0.017248522173401136,0.018936916478800952,0.03684506184830863
NPB,0.003402516332922011,0.08503090214866058,-0.061870324831753455
ULBP1,-0.015209828846032341,,
SEMA3E,0.0008752020637458223,0.06670324229774831,-0.034636032295814
ADAM9,0.04360680973008468,0.03565749490276252,-0.034642196889036
ASIP,-0.013643001450914313,-0.050664001134601094,-0.01839520936806743
IBSP,,0.008213974888573429,-0.02189017376490142
FAT4,-0.020152426058193593,-0.008878450042228408,0.04124030511787629
MDK,0.0030101075187815886,-0.01131501670227356,0.030550395975059725
HSPA1A,-0.021591445975897346,-0.03705172380032806,-0.08455696102153175
SEMA3F,0.0403083814461275,0.03007069992056445,0.022278602571273724
ARF6,-0.030412712213174233,0.07933834126376951,0.008034050326830893
IL6,-0.012863420457463517,,
CALM1,-0.044268150829328876,-0.05492560727352744,-0.09446448959248088
VIP,-0.012857180950037482,,
NMB,0.0012628481386689544,-0.04062444228501489,0.05423352814009205
CCL26,0.10950637551393837,-0.03476048053392291,-0.020414585873034175
FBLN1,0.05732703467621935,-0.020009696388112525,0.03692709170588326
SAA1,-0.014466463635575473,0.035681710417460946,-0.0001466362934758181
MICB,-0.03507906413214655,0.02104746227674689,-0.03329134120761087
MMP13,,-0.00011751066041104088,
F13A1,-0.029917020300805768,0.030823705179050562,-0.05009967033559452
CXCL11,0.004035045282140899,,
COL5A2,-0.004988754404691006,0.012647171457329163,-0.0021356175760606512
EFNA5,0.05026636421331861,-0.025785353647829932,-0.02711324812822643
AREG,-0.007818550796363264,,-0.023281585583666345
EDIL3,-0.0016026712008203202,-0.04091021359994324,-0.021190206905834102
CD86,0.037105139810844616,-0.017378686550282827,0.021530318771914334
WNT9B,-0.010914866709119838,,
HRAS,-0.05019178014294729,0.02176690426365605,-0.037598346999093105
C1QTNF5,,0.004422000993976159,-0.012771960242762883
RLN1,,,-0.01633757312008555
COL4A1,0.05378580212980984,-0.029701185376763608,-0.01746265290052551
CCL3,0.01563729109348867,-0.051140508143095884,0.01836146048483261
BGN,-0.03561238740707284,-0.04911312759930124,0.011875644485143043
S100A9,0.04256938546323828,-0.037283526208895586,-0.007704200125408126
HCRT,0.06938682120329427,-0.0281225837255394,0.02043943627509833
FADD,-0.013188504009079293,-0.0637145591637239,-0.03231351583833388
ACTR2,0.028763384532864533,-0.12537996481479033,0.012512239665074365
BMP2,0.03125452135282387,-0.04443995683526399,-0.021421266014795996
PDYN,-0.02328520703865571,,
CD55,-0.0240269658298764,-0.037820504566968595,0.07835520306532383
OSTN,0.020015835994185553,,-0.016864629522377217
PDX1,-0.014004993078491873,,
CD6,-0.018469418540903275,-0.04690326700445138,-0.021684931276921574
IL16,0.004818662659740007,-0.052324452183070594,0.028397600093932114
LAMA5,0.0076267088156029275,0.07255340372834512,-0.003220149791203155
RGMB,-0.03491880041075776,0.09722207009977712,0.01957794254053716
INSL5,0.031836812156771824,-0.029179078647833236,
IL12A,-0.035867709267905994,,-0.036479254493700194
S100A8,0.045978636553476636,-0.008770117595384206,-0.0017363445194919123
TAC3,-0.03446533886889941,,
TAC4,,0.07962478095495716,
MFAP5,,0.07049862409442394,-0.02328158936399165
CXCL16,-0.035841404632107284,0.0014816956573302684,-0.03171749792591766
AGRN,0.02075904665238022,-0.017598266307595686,0.0026433689283753533
COL4A6,-0.0167953690755832,0.039642034715661516,0.03336668190120741
FST,-0.02834881368199037,0.11441019951378686,-0.06761919650833378
MEGF10,-0.01717523411358207,0.061408387451837944,-0.00018147048441414712
C1QB,0.04142205355429443,-0.04646151384380876,-0.0007288673059354548
HLA-B,0.002435765243052783,-0.016895935514796512,0.017652031412088116
PDGFA,0.01838189343167169,0.09081667428691648,-0.013205648269040162
LAMA3,-0.02104527498145662,-0.038878750042492666,0.08492278724534234
DKK1,-0.03105793226668769,0.12157040538765454,-0.0171224516478849
INHBA,0.017610250326894478,-0.03188172130408366,0.07941634842592216
IL7,0.005415062087445245,0.01584934254395301,0.04033081016606551
FABP5,0.023348557485676883,0.024311685326228447,-0.002388348999873714
CCL4,0.02612287434572091,-0.10824227057511415,-0.05651575651674874
FBN1,-0.0009083107145847392,0.01788217748664457,0.026287612524486283
TCTN1,0.0021942025471931702,-0.027757449885062853,-0.038205748386218596
NCR3LG1,,,-0.01787503195909886
BMP7,-0.012713167709435699,0.04412839064832194,-0.07560244716607258
NLGN2,-0.05949609003412621,0.020733443232798247,0.054637977321586616
NPNT,0.012407399912555076,0.025545473718835233,-0.01865867126429267
KITLG,-0.013301639495902061,-0.0463646248022404,-0.00112461102776732
MADCAM1,-0.018329129914743537,0.0781517665294193,-0.023665792052655
F12,-0.046614048855980195,-0.02971029247354354,0.025276009349207516
S100B,0.010229723088077304,0.00716682731884037,-0.04017993921673914
IL27,0.011957372801040788,,
CD99,0.018525603877500983,0.029054815693944844,0.05778606236837737
PDGFB,0.035586613063354686,-0.0357763234941522,-0.026510635177889964
CLEC2D,0.024138435722327243,0.0013013811889107285,0.03782105728754723
F8,-0.020175909819302323,0.07333287042178849,-0.02124729670144111
C3,0.0005621630551357338,-0.059612156248374175,0.04343626009387179
DLK2,0.05115559256238265,-0.03091976931982796,-0.01906795425115336
TSLP,0.0019112921916366414,,0.0007967581552787931
OSM,0.03800402102332257,-0.04400292921067063,-0.02942723727381765
PRND,,0.04015993389355663,
SLPI,-0.02765505086231921,0.03467213718072066,-0.04957855747169956
AFDN,0.001613844884280827,-0.03033188114583252,0.014843841833294121
ULBP2,0.021800131869479343,-0.03658612380027515,-0.026735993429165928
ICAM4,0.06861009387919592,,
TDGF1,-0.010095673202873483,,
ANGPTL1,-0.03100808817173022,0.11633707034258695,-0.039474136253281125
LTBP1,0.011350455225623453,0.06547291212179822,0.014094442835625805
NTN4,0.011474764168053375,0.04637531611474559,0.11382850800516728
APP,-0.039608355856151016,0.033591165626738625,0.054888924905373636
RIMS2,-0.03889354025929231,-0.025382986172468886,0.05352350451102869
WNT7A,0.010600094550629765,-0.017338095384405904,0.010348427271906189
GAST,,,-0.020631224997786572
GPI,-0.010752414484932277,-0.00022248973014621988,0.02981300958662571
IL1B,0.014280236364421365,-0.026643500137894363,0.05039131268224988
HAS2,-0.02920720255062925,0.0964252417652016,-0.06893579386422918
IL11,-0.02286180749992693,,-0.021684934714445304
SEMA4B,0.04473598137290088,-0.029167358541256547,0.02706034246573271
FGF12,-0.021357158364681328,0.07533532942017102,-0.06749965876948874
CP,-0.013808283858221838,0.05216646922444002,0.08646933758793789
NLGN3,0.01805032245652809,-0.033840004332995735,0.004741640799638509
GZMB,-0.022920363660984693,,
PROC,-0.0195606596587146,-0.022951961943924716,0.005673045636553608
AGT,0.009039173293149275,0.06440731055033726,0.05038835089395142
PTHLH,0.01782073451275458,-0.06147097875116815,-0.040851144186894645
COL1A1,0.0654765280686375,-0.024412346713027992,0.03688251925373085
LAMB2,0.030513617997660322,-0.0058463521202761016,-0.00434722534931371
DSC2,-0.028048116153273454,0.10558141299751098,0.011590650672469881
WNT5B,-0.023671183187839725,0.05315893000086885,0.13406975811580668
LEFTY1,0.0564703813152546,0.057401193776044704,-0.02905497930363725
FGL1,,,-0.027915623247740124
CXCL5,-0.012299227009485892,,0.0022341623000556973
S100A1,-0.030729173355539634,0.025562066973077367,-0.05244874973171401
C4BPA,0.004450406681084267,,
NPTX1,-0.036373075996339085,-0.05224535788386592,-0.01712244737915359
TGS1,0.0025794578326933716,-0.019186538345495854,0.03238013351316558
SST,-0.0621565661466724,,0.12474182003507903
IL34,0.0017307639390869737,-0.007460124464757804,-0.043397054531171805
DHH,,,-0.030158695505451784
XCL2,-0.015700490051605377,,
TF,-0.03233559085886333,-0.013298811119460864,-0.001892652751756653
IL33,-0.02746067433703598,0.048792502065713714,-0.02898163967218781
RBP4,0.009792725424368614,0.15970013368060756,0.14103467880787338
CCL19,-0.009339223330417347,-0.02238227383931367,
CCL20,0.02016123023416836,,-0.019067957010744565
NAMPT,0.018552928855587784,-0.006205587852367049,0.017463142494722573
