,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk
MMP7,,-0.05902141508544403,-0.07779086008761876,,,0.05051510142583532,,-0.02460842255027901,-0.020276166319554315,-0.0322957182215068,0.03777299938029324,-0.06911437319965724,,0.053816129368874754,,0.02970956393248496,-0.003059122080318019
PTPN6,0.006980535724718053,-0.021364986278235125,-0.009178289089227949,0.026093618180476962,0.12890458686523462,-0.00997692759968515,0.0004901111931413624,0.1240055194307771,-0.0017399448121486112,-0.012379211068893113,0.012299619042743681,0.07390788874104527,0.08625703390368994,0.039885044773493174,0.023753061779356405,-0.03455604593701385,-0.04519725087677272
PTGS2,0.033508285485800586,0.05779787822252678,-0.024690767328727412,-0.0141231377850067,0.01650168234887478,0.0691041244416874,0.0462333220770576,-0.09247051711625075,-0.015205279689957336,0.026338604678562146,0.04254193550238652,0.14419519659668548,0.024136463505843985,-0.058560565959541455,-0.026794830595335866,0.007615136201105917,0.07960313225804609
XCL1,0.1371538340443333,,-0.006562031423666059,,,-0.020601148452040054,-0.012405931300718832,,-0.033302844517240915,,,,,,,,0.004454665304871632
CD58,0.029771094681830087,-0.08362601363157157,-0.023212139608642258,-0.02419580498895175,-0.023373234906635183,0.0021459195836927574,0.045978104226133104,0.11502126333388667,0.051575869219606975,0.014840634269581153,0.005722070271422557,0.010793813382220012,-0.033881477919712744,-0.011504676957053653,0.05889812252011811,0.01768106681862924,-0.014830385093496913
TNFSF14,0.034141582745669065,-0.011190538239083317,0.015586920563095574,-0.016505134898404213,-0.010029717289027145,0.0355830877001705,0.007043544074487864,0.0615511962717679,0.0068564510721646,,-0.011745940834210893,0.22063146454105204,,-0.01949706506173091,-0.04509820779160917,-0.03159531993182861,0.013056711781431724
CNTN4,,-0.031408141216457686,-0.04488097444688823,-0.012920166946754257,0.1829644997989179,0.035266602038155535,0.23106959690870135,-0.04400184956280581,0.01144244333796324,-0.001030799846772221,-0.03222755466498074,,,0.02881728877711234,-0.027199443721147215,0.015538914159450648,-0.08016818402008528
NTF4,,,,,,0.0181384680621313,,,,,,,,,,,
INSL3,,,0.06798244310195001,,,-0.01893425256113901,,,-0.023380552326020553,,,,,0.018486662996864932,,0.04816146857975096,
BTLA,,,,,,0.027329619304877508,-0.012933596373215419,,,,,,,,,0.0035570622256540013,
MFNG,-0.006664917447757228,0.031732957711401305,-0.0016594969161267809,0.017763443557850752,0.0022901503307598743,-0.028506000192797455,-0.010330830969263053,0.10177385208996166,0.004116463424637024,-0.013855687235233508,-0.04895230388108344,0.11195809431493711,-0.014441058632114359,0.09392793299514719,-0.013900944137121715,0.06109806976506463,-0.060451469568376576
ICAM1,-0.015887911007699485,-0.03027870887368396,-0.025154562760935337,-0.029455314477861646,0.021343398842482108,-0.0520670292323075,-0.03666860812470291,0.1654833115545881,0.00024625869421695775,0.031554385660297744,-0.003584837574121327,0.06271136550737784,0.029606858011116326,0.019876781179012506,-0.019830773621530542,0.04310988993659603,0.030427270646122738
PROS1,-0.024338561047803818,0.05987488475616784,0.014588708955820739,-0.009876716188973855,0.043978106091476656,-0.06333389032044155,-0.028776932616472902,0.1841294439997782,-0.033358141276244924,-0.022356989603039314,-0.014353013040886977,0.010573584152722885,-0.09223522615496364,0.006676138403038324,-0.019879784420003394,0.00573890595823591,0.010566061669083476
CLCF1,0.01674109670652272,-0.0815216275552032,0.04031050804639626,-0.03102169015865115,0.04190752337717977,0.10378292215780048,0.021798690396446,0.06960252538497635,0.02747245076024684,0.03878585407595335,0.1004699666299569,0.09222996723871432,0.01548176563783138,0.025957623165731157,-0.023051171611150216,0.04643927943656472,0.094123553268362
PSAP,-0.08124502365581607,-0.035018269758183763,-0.006721606364483816,0.005066655500699386,0.027040265847643224,-0.03999043783359853,-0.03709142785517113,-0.09503148378950196,-0.0028435537232307257,-0.03633527569851259,0.0643363411986187,0.05633919105354397,0.027834386858505686,0.03934067452868628,-0.05980394234614295,0.021662709720919784,-0.03750374617989076
EFEMP1,-0.09673671265782653,-0.023973864627171715,-0.006541858997279119,0.03316513166796003,0.0459810343561135,-0.0004281400169998816,-0.09735830450811238,0.12377412816591628,-0.033815948700232884,0.036119484437036796,-0.023753097331793382,0.07736986618147391,-0.13180875665177946,0.06129891701475986,-0.07298782894290307,-0.014759438131794438,0.08681434267963575
C1QTNF1,0.09248347556227415,-0.01173034048117043,0.00844338973331722,0.05327541805018774,-0.04211019304590229,0.014564044410473029,0.00975625000929769,0.1091245679373301,-0.015462328634961029,0.13203648256979642,0.08675864564312007,0.008536928611464352,0.010030455058582065,0.027429776225153406,-0.05067684773260394,-0.013531551581221967,0.10777857085119141
ALB,-0.030855318929636406,-0.026872429698031483,0.037540522730986306,-0.021772642379463802,,0.019009010551677488,0.01721426493072117,0.06997795456181581,0.030351950822235203,-0.006662350609191661,-0.03672823131035391,-0.011608563226879405,-0.02712811344412945,-0.03214179731942861,-0.00048468666988389533,0.0871556046577148,0.010314053548294622
CCL13,,,,,,,,,,,,,,-0.01447327567535703,,,
EFNA3,0.025949765636645642,-0.0014585031823586999,-0.008445730423883963,0.012180185518927408,-0.024657798831997434,-0.017379603576380576,0.07990653327129203,-0.05655856009932415,-0.01955546939144963,-0.007678273332039936,-0.04406867937577891,0.134928753004378,-0.02018606803509168,-0.028296172872960285,0.006514031690376358,0.08793785292937986,-0.06607516312328252
DRAXIN,0.01518496867457467,0.04118193235558381,0.011865766288519063,-0.04137526699513008,0.035271733466567784,0.02622265749002798,0.05831973746138412,0.11150829074123755,-0.010917513701962506,0.06085805204762372,-0.09285050531014098,0.020980039343826334,0.06386565804300057,0.009221748875951645,-0.006536506771623691,-0.014698153523858247,-0.04676240237208205
RAET1L,,,-0.02043061976942734,,,,,,,,,,,,,,
NPTX2,0.04746812305865842,-0.04271875814354531,0.06983938594741285,-0.0028043985416169536,-0.04650208945803286,-0.031862384714793725,0.1101405255444439,-0.16193790881080572,0.019148601119816602,0.04422934720761777,0.03315928131685944,0.09426773739102266,,0.08243367734930651,-0.07581382196222224,0.03178353683791309,0.06625876520061498
FGF11,0.10249827805234189,0.04339213261349023,0.01713211556774583,-0.0009093239436170981,-0.01600590427316083,-0.014149229337429809,-0.03053699637904879,0.171792217438407,0.006459542526591977,0.11659305350693333,0.02945723919564728,-0.043142576213058094,0.02400410387948651,-0.0397445924376614,0.03346217893920668,0.04656427990821414,0.05136413470605026
CD59,-0.012716609181716378,-0.040802716135177615,-0.016691798642590624,0.026897440193790426,0.048306491445349424,0.011812595324195919,0.05871238736957791,-0.039289017399332465,-0.003476910053146013,-0.08640853678636908,-0.013345225527003507,-0.0100832907435581,-0.01820550206098015,0.07538867080002296,-0.011376536152591966,-0.014543321148881756,-0.08202453942725889
COL9A2,0.05910183399730335,-0.04222164519777835,-0.0037925766495642047,0.016284499854649585,-0.01113337746577434,-0.013863858022151301,-0.03512628538445883,0.042022150315801476,0.06631837224178178,0.06431449434321225,-0.01411047659346928,-0.02860881404223015,0.02547606353520428,0.02247062893906428,-0.0809229531801051,0.0756241079613997,0.013185894866754764
DLL3,-0.08624230840721457,-0.06940866765172077,-0.012619583235104972,-0.0023733297175864035,0.02298041873877319,-0.02655351059462626,-0.007856844683044324,0.06597294278817699,-0.018433905714299932,-0.07290506474766822,0.02202403117274383,0.06933141171981329,0.05654945975523491,-0.010479517210458783,-0.0006052720263872636,0.0011619859592235703,-0.04413427521194485
FGF5,,,,,,,,-0.03286906692838746,,,,,,,,-0.031560637500162365,0.09700578180507084
LIN7C,0.009085645788676901,-0.005546976222684971,-0.0005257968017806586,-0.0184683300398306,0.020356309592342414,-0.037933265233474,0.03702243773519616,0.08405918806304673,0.018695898369757356,-0.017078862559315847,0.07954625387329306,0.01618783674232692,-0.008305354756643256,0.014086427102508691,-0.023303123138347977,0.004370458917649651,0.03640778469591863
GDF7,-0.021229211889560694,-0.01898587346931961,0.011438312891302713,-0.013864258517788376,,-0.033784234438949685,,0.04871438185631378,0.022105812287170724,,,,,,0.023766656480252234,0.034171093818525546,0.017590675116423104
PSPN,-0.0670149251892942,-0.03390889121307643,-0.012407855993281446,0.014906384694552813,-0.029138343237801203,0.024551401943126147,0.006214708140990647,0.033779594084483555,0.031224780318194294,0.007868906140502573,0.08507762685383871,-0.004198184089791714,0.08170614665167909,0.016034376863014232,-0.0066296690412766006,-0.0014430415433444729,0.015196447476200168
ANGPT1,0.06919269827944748,-0.016381020462075235,0.050482384391976096,-0.04304383659903182,-0.020968012172159566,0.011589431591900663,0.01830536576971031,0.10923134855739575,-0.03388876657905993,-0.033115145154233507,0.009610303914466403,0.009463064820905547,-0.001178099199175179,0.0003564489522807433,-0.015002175656601464,0.0491251557468552,-0.011692022537220846
PNOC,0.01965516614726854,-0.036157211064715866,0.05634231721201329,-0.029013572181285932,0.010043116609200058,-0.0030375914260643397,0.06378349324005955,-0.11332864743098792,-0.02951496154580676,-0.04134467642359501,,,,,,0.08724429002174915,-0.08283715160952686
L1CAM,-0.0031923362006374078,0.00432964581680801,0.060082611777656385,-0.011949208431654076,0.03744398156781455,-0.019341261679755098,0.05216491575697411,-0.038310765370661665,-0.012482527858898812,-0.08642804508571271,-0.02349897601285571,0.06839626066047659,0.04550322273744627,-0.04165636827288956,-0.034600433663415996,0.039309058364382025,-0.07676727072444421
APOA1,0.009312241056821257,0.023129900500837554,-0.012120738284792086,-0.019200136806870636,0.0654979821673907,0.0221090387405855,-0.014959077070623635,0.027861058297738658,0.03534150628780887,0.02718989066912109,-0.006502362935832987,0.12663265796506823,-0.005519853592646862,0.0168585569279448,-0.029898745408638665,-0.036260800298447166,-0.000233556571227456
PSEN1,-0.024211862411659117,0.1015815925183885,0.03955051903234388,0.030751983520633904,-0.03613838950528942,0.029912713665070673,0.03886850422413001,-0.04938668802655048,-0.04518999243129886,0.0074367324497107016,-0.02600211362847686,-0.03670875112005128,-0.09899055734848647,0.07056430631911761,-0.04367141588194118,0.039682141723676186,0.02926702063455863
CALM2,0.06173997393264096,-0.051123491495373416,-0.012109704193059704,0.06526147733627082,-0.027064406830866597,-0.0064493721406221885,0.0896018299378259,-0.2269291475568265,-0.04435427020231864,-0.15491995321743146,0.03212412794750127,0.02150480785763911,0.010110791612903998,0.0789711806316224,0.013484708118638326,-0.011008056610158778,-0.03356104290742559
CLEC2B,-0.03670999063166006,-0.0200877823548519,-0.01866598141656787,-0.0349564895308506,-0.06990521651853585,0.0389289428239724,-0.007688216071933529,0.19401906760589904,0.008832900916190404,-0.025067707997666413,0.021881797834608977,0.031083776167327496,0.07174035696748506,0.04823833082606957,0.01718863389524066,0.029593698793705762,-0.03998638607879387
NTNG1,0.02923644056774216,-0.03835748652213564,0.03094522820045279,-0.02684672780628707,,-0.026567331445399973,0.015573390752268837,0.013149784631107869,-0.012983459339307264,-0.03531736331091655,-0.0656229453621099,-0.020110658005065327,-0.033070027746384394,-0.0018859955472687138,-0.0011242393530255885,0.02339449149845212,0.027703135628971053
LRIG1,0.013059927019151471,-0.04580409572788282,0.07176955147229028,-0.009871045912574471,0.037231892499343784,-0.020220150637999968,-0.09758177051464097,0.09897642709252454,-0.022872185416711033,0.03678690624554662,0.055619598796628665,-0.04863792576063752,-0.002527611451618544,0.05343812746290002,-0.07598444098987062,-0.037335482130247434,-0.005015898805508175
CPAMD8,0.03239700233711228,,-0.04104722765324095,,,0.0037138875885940814,-0.01575135244018628,-0.029734494443293426,0.030132484937970876,-0.038593222450552134,0.02339184875673445,,0.04942022125582667,,-0.04345500012926762,-0.0010515376397485165,-0.026147728495139754
GHRL,0.032099522179995094,,-0.004131240000272301,-0.017585314634548127,,-0.028310787235205973,0.00015522959383725178,0.03159048336446198,0.03167914172966726,-0.02666797977338557,-0.03910379696371047,-0.05482304015119695,-0.03324900150697659,,0.03181234040297701,0.014485258243648566,0.22435921419418137
NPY,-0.027404119690524507,-0.02166731957732325,0.04163028986515023,0.02698953295357349,-0.01650160167371029,-0.024215799379656133,0.012030569474554362,-0.09733607557733212,-0.028705233391579793,-0.04516322425838395,-0.0338930437249841,0.03568343925796234,,-0.00030789630999389085,-0.030187807797635562,-0.023283558678416163,-0.05917315227386147
MMP2,0.019947110668596613,-0.045573438345295446,0.006029870717090582,-0.00929803511485691,-0.005973190951866301,-0.039891370239503794,0.02726916079497799,0.13448793586789667,-0.00150222979090526,-0.005905808223268331,0.10714631028538446,0.0018443633982175875,0.03765603344069335,0.055696001952708823,-0.0345031804760554,-0.017660916803537142,0.0285021223728843
LHB,,,,,,-0.019505087241230592,,,,,,,,,,,
PPY,,,0.07784184701877016,,,-0.02563314358561356,,,0.010734876359732358,,,,,0.07541657021402527,,0.006123211241649807,0.06474082820380493
ALKAL2,-0.027973280840397578,-0.024816100084235893,-0.028898340553652254,-0.011128338984123248,,-0.01922170874632894,,0.0019442316219103603,0.041297225239113444,0.033453557000265984,-0.04639536240640825,-0.049271384385089004,,0.03577853311415294,0.046064338463736934,-0.04654335619001573,-0.013334804646162707
CSF1,-0.0021515174092455514,0.02448894628675555,0.07475045138240743,0.016523353141161615,-0.04021032121363914,-0.029486865309713655,-0.0497279828459062,0.11022822489461079,-0.03367237478462048,0.10724728525137624,-0.0823832274417804,0.08182424217753856,-0.017265961698042634,-0.04793153195726853,-0.06262538820340594,0.03991385814368104,0.07490318042562513
SEMA4C,0.11253716368690007,-0.09054908693590774,0.0834658380158038,-0.017118418122851854,-0.0452375086714793,-0.0031256215375463844,0.04701186880658238,0.061549841644070055,0.011002086008071385,0.05198325113450779,-0.02372228618315981,0.052452115029550564,0.028950082719016286,-0.010682998909987468,0.006721024537088834,-0.05243150651745739,0.012660107094790476
BMP8A,,,,,,,,,,,,,,,,-0.008791816111627151,
ICAM2,-0.003028631155153219,-0.030397982902858812,0.019928495860489368,-0.005135824294446945,0.009618732733758031,0.04743070021145423,0.07395205081293382,0.1539873979755124,0.015896143588461035,-0.062488226975749434,0.02933997328186383,-0.040413976703114,0.11107395742443538,0.08839481633663841,-0.07457112363196183,0.0155372667631912,-0.1096953690410188
SYTL3,0.021205110413454287,-0.04638287627559288,-0.04000334431039748,0.027818127059683888,0.04629439374858961,0.13033007049049658,0.00316540444906672,0.14666615400907024,0.001754375996256201,0.03872756170600691,-0.0005808753274398309,0.01914601963492909,-0.10370902967256407,0.004380628338349544,-0.046581842774109504,0.019837728095646177,0.017397416309889436
IL1A,0.02331104850499271,-0.01796125392160463,-0.052000714793363004,-0.022205090356834635,0.05805767860053251,0.044297168503726995,0.05501578421742952,0.03763012186215025,0.02607613056934583,0.10502705530844264,0.04659284203401876,0.038107010599595925,-0.08402632254375626,-0.036564892348732156,-0.04190992434709901,0.09738324516710105,0.05671727598595992
HLA-G,,-0.030027630900600687,0.07790894258355736,,,-0.020601146591583318,,,,,,0.1892462186221985,-0.037354950146294905,-0.004140128005952875,,,
PGF,0.01638454617891453,0.07036074850621846,0.034549837114038716,0.10064144575378244,0.0018301537953992033,-0.018791702939339815,-0.059783387558944495,0.1678965901839879,-0.006009006128743317,0.06941095954191512,0.02989912961433042,0.007237288601627136,0.0735293725223354,0.08095879019080768,-0.06307438226784409,-0.002768542267127604,-0.04610544624021751
LGALS8,0.016222911716394055,-0.041152898444477184,0.0036205446040812905,0.032272279673004244,0.0718385200469482,-0.02791042420327203,-0.014815897311924148,0.040648961354184686,0.04356326416305971,0.014700427938379149,-0.007533033312912628,0.06810298701583378,0.0020203234457400045,0.03681778130470591,0.06456200332150694,0.07394375914052094,-0.00896053115864479
DKK3,-0.12203129848000198,-0.08796960562760424,-0.02017970691346126,-0.009459511902457411,0.012744342874033353,-0.07435418223902736,0.058326867996380566,-0.11439987892176891,-0.029900638065747897,-0.11266877456024066,0.0671024145936959,0.028189699047525843,-0.06131346227125101,0.05196712466530536,-0.0484623245532621,-0.015093034540935033,-0.11185201048216294
COL16A1,0.07794540532552365,0.021015281843557193,0.0719339586578006,0.03616303967633404,0.05232457001947825,0.017271734404123856,-0.05135879022445917,0.013796504046338224,0.009757884367742031,0.02551707453967255,-0.013802994591209948,0.01573176720257372,-0.005135283826128227,0.012566311882162137,-0.018977151219264805,0.04359302865581412,0.034805628202156796
TPH1,-0.02173798280787694,-0.025285709174723368,-0.023083362656008483,,-0.024505312933068926,0.012599545580982627,-0.015461994320866472,0.05902702686082227,0.029481963869881268,0.04221695485982204,,-0.05614577220516184,-0.035801130087723024,-0.03506755703758602,0.010244574211930035,-0.05532107493665024,-0.04465421564468734
TNC,-0.07082874096941084,0.01997435321801049,-0.002939961769140748,-0.00718505082542734,0.040178883097547385,0.03504880164311801,-0.04843476850715797,0.16130858521806374,0.020311217406230448,0.10235845233853075,-0.08098180556014936,0.08277855419063006,-0.020832781588426653,-0.005630574425721248,0.04020910584071705,-0.005676074450194845,0.04478071201382687
TNFSF9,0.07868318436415264,0.035262046950963015,0.07792296276949152,-0.018609119763996138,-0.027289782666821256,-0.03378423671147455,0.02297257018777337,-0.060188043942158466,0.0428787919019245,-0.01899327883047436,,,-0.036325489642442886,0.03698162519706497,0.0032730125657842923,0.015133729386693452,0.023071069032730034
C4A,,,,-0.010966479257987535,,0.053086913698403244,,,-0.022468838062459383,0.008462543493939295,,0.10582503830068507,,-0.01611332709245171,-0.011993979362964154,-0.010089809320868712,
CNTN2,-0.04459074080264306,0.022828056758658996,0.05634079395571783,-0.0035883490524175523,0.036856864553236474,-0.027285036248165005,0.03735466367724974,-0.09391723730104241,-0.004183458181532943,-0.0037931998901565528,-0.004134659836492577,0.08359016101652378,0.115584448865927,-0.014717642655380888,0.04469056433705921,0.03232889059440724,-0.10166064441170387
F7,,,-0.007160352374084561,,,,,-0.002711102068308822,,,,,,0.06288355692774257,,,0.03107168654350973
LUM,0.0219927257982958,-0.0452124271274216,-0.007989360317708147,-0.01616840714201793,0.06422498962166312,0.08203205055021683,0.015023618472227648,0.19255368822438035,-0.025635098811114948,-0.02730301281100457,-0.037762313763091485,0.06447412216526598,0.04084839198410326,0.13678521035786362,-0.02690933294853317,-0.05627029430799992,-0.046838535876823933
IZUMO1,-0.017849212979778085,,,,,,,,,,,,,,,,
BTC,,,-0.02043061125941758,0.0014868715145711447,,0.016820064366531683,-0.04385225674767992,,,,,,-0.048476033299596925,-0.014687683283623123,-0.025334476470301705,0.06002592565118428,0.015531763409689548
APOC1,-0.09369963115347386,-0.009986649947096886,-0.018909131083760775,-0.044583672493590125,-0.015398955221486346,0.031923627605728665,0.06874483770826499,0.27664067441327994,-0.02618840825837889,0.004555282453636948,0.037531426951109094,-0.03832344548466116,-0.0349684929314498,0.043258239157719966,0.03181584482375005,0.029837836096239738,0.024820155191523
PKM,-0.00761408403867561,0.0200353103161518,0.06560537531149016,-0.0012829255546385591,0.026420840741833745,-0.03377452318251003,-0.034745107852519115,0.03708640518581341,0.03904863679018604,0.1381620587312637,-0.0017121374595665895,0.07335776203048959,-0.019354282267309286,-0.02354313509013483,-0.010903972777697148,-0.002652812526565729,0.10392649454304374
TNF,,0.011174851888611932,0.01517042072798259,0.001743011208083601,,0.026935966016315368,0.047454628221507505,0.07042657054244594,0.04281051792737593,0.037899002908396574,-0.05280370686147767,0.125104093815702,0.027749537173426212,0.16427225624111955,,-0.01872220998946315,0.03453921874025386
GNAS,0.03001359486374452,0.004447644622901434,0.05785088495951529,-0.039505508927870275,-0.0068964771445478735,-0.07332401626301155,0.09506856629767486,-0.09901114384735454,0.018235752686543618,0.1602003542604668,-0.024217662496280427,-0.04512522913829292,0.0027276728876524715,-0.07457122249933339,-0.050610673101010424,-0.023689872710870225,-0.11145306766714863
BMP8B,0.044821232641125364,-0.006225332323782556,0.04875559514332435,0.03677662467890253,0.04030240610400914,-0.010695598244946673,0.02357716716800801,-0.0023072841649590505,-0.006764090544742323,0.024322163581602045,0.13143406497624685,0.0317909718708736,-0.03930848989686574,0.02653311185202083,0.015728041788833493,0.023348857807096696,-0.025029719240920633
LIPH,,-0.02597607359085927,-0.023083356973065076,,-0.01758500683096837,0.011057043036146042,,,0.011808338276486014,,,0.009889331839969758,,0.015663445542538023,,0.0420839678313961,0.07137084319871358
CCL28,,-0.018985856803744292,0.058160423658378375,,,,,,0.11481174336052824,0.09606100768797017,,-0.03926723310126153,,,0.003939115739474543,-0.01963876513612638,0.042086971490310904
PTPN11,-0.01356869865846316,0.013048502564637635,0.007973018316745621,-0.03699579074406908,-0.065603316699284,-0.021732814543343297,0.010474832439825322,0.03424092236848074,-0.03291805107322402,0.0363972714871309,-0.03408771387464086,-0.06396077064338285,0.05896128673721114,0.012287721254862334,-0.010543612172189493,0.024877786239550875,-0.04094834989595406
ADAM12,0.05942230531462789,-0.06191831629882757,0.0056023721857460206,0.0370490716570185,-0.024662266717678603,0.0684888636818752,0.03456758052511874,0.1250734871196478,0.017208667654382195,0.056699806728460526,0.07004444583611989,0.05254561078746219,-0.03242377442911344,0.03951458186211079,-0.013429315880450283,0.03645139572188285,0.018657086350835395
EPO,,-0.029599735501721382,-0.031016526544201534,,,-0.01982361206194193,-0.016591504676879316,,-0.018953850479830402,0.029809031839941498,,,-0.030319927423849515,-0.015718352793323592,,0.05894093575844502,
EDN3,0.04343257894020218,-0.02620266258204315,-0.004481560121511398,-0.021335537951428823,-0.020743204879719822,-0.006669090829944072,0.13518092215079783,0.011605601702404001,0.03854128543772033,-0.02540598172597772,,,,0.05916148706436905,-0.05018657939458276,-0.02624190864666203,0.023207156929445465
CCL22,,,,-0.01386425818205983,,,,,-0.030610631620995612,,,,,-0.017789789905282915,-0.005063142790009002,-0.0061762538070175635,
CCL2,-0.007940598613296653,-0.059764675752216265,0.01095738954621519,0.03785529727849361,-0.03094986145989945,0.02061936019470201,-0.048757742702873454,0.11830368759113802,-0.049113185167255505,0.017777452411288166,-0.08064518329259121,0.07255130148861909,0.017328802209293056,0.05289452415727129,-0.054482748562378946,-0.014491005664868236,0.11954391406365214
DSCAM,0.00830443143516533,0.02885988014035686,0.00041461342151785944,-0.018682022152018297,0.017688097335358612,0.019907300151401353,0.03391174517316697,0.06324229771993535,0.014161588862692958,0.10042276731192291,0.0271121578424758,-0.044356380708274114,-0.03833720902998791,-0.0037433505059309433,-0.03976413991390354,-0.007091352352575405,0.038172654345302204
GPHA2,,,0.12444408492825718,,,,,,,,,,,,,,
ANG,-0.01682167599448712,0.1050747228071689,0.04956762851577481,-0.023925156501686397,0.04153157104595564,0.029010868230101246,-0.0009710845469708735,0.11880224456342951,0.04766171138378357,0.13447222667744735,-0.0060744357409946,-0.03838503570395905,-0.046480869742865485,0.002163092559360844,-0.035474512107774865,-0.034476558712949065,0.002232638032539916
FBLN2,0.052542293433588856,-0.004321153129149246,0.029001342188508507,0.0012804256493644274,0.17072579267485985,-0.009773829088913314,0.04506375319720519,-0.0037966524070762587,-0.02503309239611242,-0.03545964035627079,-0.008263550192489873,0.05718326918233099,,0.06108061215511565,-0.03984112290979456,0.02072339441216602,0.06141065264038089
VTN,,0.14440929794470211,0.05857622320918676,,-0.020516169885358017,-0.00841999179418111,-0.016727766761995465,0.04542260318359837,0.04034164108466111,0.01179026307993985,-0.024614843188665865,0.020705742068239146,-0.018760906343674222,0.07979729252085004,,0.015188141875784373,-0.015984682186001638
VEGFA,0.10044511965440572,0.10175364095578412,0.008311593545515727,0.06824847269412862,0.029413751435199347,-0.01679522933770997,-0.031485511221363616,0.11810646948589952,-0.011413215337657741,0.16391580619506055,0.002140704307525541,0.005696408337950563,-0.026349401503461777,-0.11140581393098889,0.03282002224210188,-0.02151912350606441,0.10242466446495153
F10,,,,0.06682369459062491,,,-0.015607289462135477,0.15199235257448532,0.006042014072067203,,-0.02670046526974936,,-0.033632033547832174,,0.0012791104978450525,0.007218098283469345,0.028822712926449258
SERPINA1,-0.049327946213034886,-0.07668661867574052,0.06047266464322926,0.04962032826806234,-0.025533842781856272,-0.007855487263714767,-0.02488169763643,0.22359304591354243,0.0005179893687199551,0.005854282628392865,-0.03715542781198153,0.07370774059452272,0.04653146246156328,0.055388103812070474,0.054349908849896676,0.01847740994169448,-0.006242010377313986
VWF,0.07809045210963829,-0.023938545796521184,0.046141995762334825,0.03961862151192776,0.003938460119233983,-0.02361947063718407,0.04684685182087607,0.1713552648289626,-0.004134772772849346,-0.07601089000602343,-0.020050115098101905,0.06345302948031849,0.08329197946214176,0.08620363824339905,-0.0752201750542989,-0.041000887293317356,-0.10636252679719868
GDNF,,,0.1730762462860773,,-0.014801380704878363,0.022665228254874298,,,,-0.02514650523707542,,,0.0538970689364201,-0.018373988041145088,,,
VASP,0.04875835880294405,0.04957479887659037,0.008646935316573566,0.017993130647520082,0.053573097215023555,-0.045909650657526835,-0.03405578989133477,0.09439048325076946,-0.014566849019516508,0.02081790913473275,-0.023180331880136133,0.05472766109714908,-0.07626543415194141,0.09349344322643975,-0.06487899835489967,-0.030171488916784985,-0.008621034280827855
ADAM15,0.01949913834620802,0.005073402669631358,-0.017717634340163876,0.012118747664819735,-0.03910305604405148,-0.013695200950610888,-0.07964922121124757,0.032876529147394314,0.028285402181203304,-0.009957998788646345,0.031372360661728736,-0.03994327489287843,-0.004414827875612046,0.00012349046445096377,0.003534905397970669,0.046122573047105604,-0.021331448807854654
WNT2,,-0.02207640818579646,-0.006069105066191591,,-0.0105183253358016,,0.04009570285807274,-0.03325909239971053,,-0.02353340062268312,,0.06669346603141929,,0.04549721285262716,,-0.009784867666180821,0.1404704041081654
CALCB,,-0.023106339709969743,,0.10892807505856449,0.03704160265596412,,-0.020205417088293806,-0.03286906657118861,,,,,,-0.017063490306047823,,,0.0014849131080119462
OLFM2,-0.016599558629753753,-0.06279603464349195,0.02663130114914565,0.046128464391937164,0.01902770592402763,-0.0352348544446698,0.03562107036105824,-0.050824032315420736,0.0029051897337816495,-0.013963375501575661,0.030109811292309246,-0.08550145292653004,0.0364805058726828,-0.011283421117928202,-0.07292568972297636,0.001881158287857391,0.004773389999542476
MFAP2,0.03679024126700696,-0.02962344532481487,0.014093118073570946,0.01312862236831179,,0.0024700925627176872,-0.027037641800406725,0.10463078089429642,-0.021155888782942386,-0.052420346120098715,0.005693019798276462,0.018772589591709153,0.08392551855320884,0.08832749916008367,0.02766860326719522,-0.009373492968981647,0.06577094923613339
HLA-C,0.009892673878648596,-0.06912406555996498,0.05019835656654922,0.00861204212537783,0.0046727304693151275,0.003291133140540032,0.02781306734667155,0.25735689540553724,-0.011793673671110703,0.10944243917547351,0.02949901527670606,-0.003926269817850584,-0.02426617931526475,0.053046987557368266,-0.03950232542016942,0.012429786868540566,0.008977702683000861
THBS1,-0.04054632248228498,-0.06372856552507564,-0.00934537403625122,-0.022714901588127393,0.01617118576128984,-0.01595248784290564,-0.01661967132612201,0.09551074904515543,0.0389643541473369,0.03161106314306088,0.045009762061234894,0.053243044709889276,0.03077815396137853,0.022588555375497844,0.011447740747708796,-0.03692397558540685,0.0212374441989505
HSPA4,-0.03882369095077312,-0.07427313464665129,0.0006412521543654933,0.047316239555811136,0.01016473511879238,-0.03576691674836722,-0.011211917281228357,0.03222924532519471,0.00533033772817888,0.0008622873007621872,0.005733667734484549,-0.038112141750238034,0.026358100612382356,0.004619250778424034,0.05280756904119563,-0.01510560022610746,-0.006558058169582911
LMAN1,0.024382923560891275,0.046073009968269844,0.014658045688880374,-0.0025721145495298777,-0.027903313457490052,0.014254889017226735,-0.03645085712727396,0.15221636862515328,-0.008517170018781038,0.07610645533399883,0.06751784960168587,-0.047791964822321086,0.09263868769865022,0.0008111821289157412,0.0685430840562892,0.017647023176735235,0.06606329470972691
