,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
MMP7,,-0.10925233380434093,-0.0018544345225290071,,0.07520138382445041,,0.011794997602367536,-0.018637312557744753,0.06252327651427832,0.045698019372678436,-0.03605625890262509,0.016500171986422507,0.05134303806477191,-0.0524811335837435,,,-0.02746704417455769,,-0.032205540461128085,-0.015225095060230896,
PTPN6,-0.010410552281956536,-0.024490595958735845,0.0019661166418631837,-0.03795062127648999,0.03311970157666124,-0.01680682699869516,-0.031023772009585053,-0.09480346559362042,-0.004209713863952762,0.010731665462679571,0.05402891983931248,0.013280988653983618,-0.06844637426538136,-0.01471972838641568,-0.03853783076318041,-0.00994160693402492,0.03957160003726918,0.06808777356195415,0.06410544186545424,-0.01268996512604917,0.08158694411000669
PTGS2,-0.03232820548000053,-0.1039781778100431,0.011471193400160899,-0.0026300501745875533,-0.01744226951241641,-0.08097507577070577,0.01456097130769181,0.09866634829652604,-0.05417226774598435,0.049302028130923395,-0.015023459650446606,-0.04077620359347154,-0.048541332058290816,0.046630161397358386,-0.03145158809071287,0.02557661934937081,-0.032313998668416395,0.0021323070177325,0.003606438833160671,-0.09516008308795794,-0.06509994047137938
XCL1,-0.040350098765715346,,0.008197101080398955,,-0.010504577601408145,-0.017383811638161974,,,-0.01414922186678926,,-0.013924150178615743,,,,,,,,,0.05193776563199234,
CD58,0.011094114759934543,0.056872357984868095,0.007967523091028392,-0.016422287534123742,-0.008163190149657724,-0.03310582715411273,0.05943562040707918,-0.023749716663696647,-0.0058439156786602095,-0.033569701523933876,-0.057943266985908855,-0.003839344668905672,0.11397138861139397,-0.05978634510544561,-0.09814403919655593,-0.08211689239882819,-0.0017196530122338264,0.04995486215630605,0.010135891286622819,-0.025811177975988153,-0.049047385095026555
TNFSF14,0.00015393395569759192,-0.046629629698198144,-0.02250624463989568,0.0042337611046615025,0.015500876016815752,-0.03397243192866584,,-0.03883357967939151,0.005961903128073565,-0.01740313019904433,-0.06576143862646706,,-0.03780522164047119,-0.06801438137849218,-0.026080566674504056,-0.026481919189585937,-0.0011389480390622446,0.04457243917739888,0.0543721749933421,0.06114209283738556,0.03979013107171732
CNTN4,,-0.023906382146163963,-0.0395686831383934,0.03261125866996997,-0.018878615830271193,0.17142783407986073,0.06538492527237162,0.04598522952888777,0.03788904892037916,-0.013448061984015791,0.033592718952692405,0.002011908104183116,-0.04699200784884774,,0.04358120428750114,0.09333913654542975,-0.014243621540995831,-0.010253081412587165,-0.03598049718603678,-0.016075618005633428,-0.07637906672136571
NTF4,,,,,-0.013287830645753939,,,,,,,,,,,,,,,,
INSL3,,,-0.020009308879555,,-0.009654623178711656,,,,0.019494075126822188,,,,,,,,-0.019771024770298257,,-0.000814807295751107,,
BTLA,,,,,-0.015324821067641482,-0.018123202338139993,,,,-0.02725511392469474,,,,,-0.0679890469753479,,,,0.06410988855078864,,
MFNG,0.0634597062525377,0.15030480157229065,-0.05513167247492551,-0.01648867754336803,-0.011017143961143876,0.0532505011273326,0.05293425260564539,-0.022092614206777585,0.023294638300526478,0.015487266294664872,0.045847438494726785,0.006217387189818954,-0.07525200252317159,0.015954650060792455,-0.06307025305104577,-0.03758970477462462,-0.004651175349176974,-0.07222380488990274,0.046988092298774466,0.07337954897045297,0.03227731226519922
ICAM1,0.015632910218489178,-0.07513494067776266,0.07971499492487646,-0.0015217836457896902,0.031466627510136534,-0.06424384685345107,0.022373490004207672,-0.0711596351222049,-0.0390364094436481,0.012154030854810635,-0.12912482409272855,0.005748669032915154,-0.01742545222907495,-0.07555858799443067,-0.06655141789275508,0.04001231869423861,0.02501239474965564,0.02484040187654086,0.05652271295303584,-0.11270633624961399,0.035510565719563944
PROS1,-0.0008727991981308887,-0.08271631746422499,-0.0004993217414724387,0.05430541609072607,0.005552330261299877,-0.086825470681694,-0.0023229345405148755,-0.02191741090014256,-0.027153870364845994,0.05946067999878561,-0.08173886019681402,0.0015228955823295984,0.0010140247193843811,-0.006669093362926977,-0.08860237508749087,-0.025731173313267606,0.05662997117146055,-0.03555629358528832,0.018638295649968724,-0.03182198677548405,0.1153508637290444
CLCF1,-0.00039756435035309955,0.05053224042194651,-0.03636254430192688,-0.05483954444034297,0.003003194535372555,-0.0279994962103606,0.017223326632348785,-0.020462547626293688,-0.04932920475942638,0.04754350589164348,-0.05848190564737108,-0.021804728116111827,0.106540496295046,0.061392768868120444,-0.031113306394472073,-0.010405438100445372,-0.0018128949330899393,0.04413753260273619,-0.0009217677426513001,-0.06201292943047409,
PSAP,0.04706733029073881,0.08903296971812809,-0.048017664260163725,0.014773949689839956,0.004154036414376796,-0.049265973270771826,0.01530581580994412,0.042377661216842055,0.0987465978595208,-0.020206192145765866,-0.06215539331147568,0.12713495622797147,0.0784605130850487,-0.032566064491705064,-0.19213183743420245,-0.002217253685706306,0.03617562056319632,-0.04104562793750883,-0.009333107978203999,-0.008448626195251038,0.12331899735104251
EFEMP1,-0.013600947982607097,-0.03666197497295672,-0.006870831569223501,0.019652532291554732,-0.024599121302550583,-0.10671728946562069,0.0021601676901120796,-0.047549550050694424,0.07277683398976201,-0.014910329351031135,-0.09057226717686345,-0.036216824100560256,-0.054197511487731026,0.049987536157818376,-0.12393023237850678,-0.010466841327161072,-0.02628038815059491,0.006174144967995868,-0.05432997622754712,-0.05537761248703397,0.03318087103766009
C1QTNF1,-0.0569272680716292,-0.07879970872637009,-0.026587089740232654,0.04718299533765317,0.01792533286451302,0.03517959636480807,0.07819021240006227,-0.07351255005875036,-0.03324413848241832,-0.00809377774565028,0.014733932243185257,-0.0026354165722144883,0.01720197439929813,-0.05676401082429782,0.02675020312811525,-0.02965443019798914,-0.016406505088234134,0.000930897613544826,0.00028051554225931135,-0.10425266468501351,-0.008265997402672682
ALB,0.11816128857477404,-0.045401868762468274,0.04840662492228616,0.006653776750685794,-0.017140405084861487,-0.025638824988666483,-0.01870018262155582,0.033243319853010454,-0.028047389611911968,0.04337613472118386,-0.004098365708846422,-0.013213628874607317,-0.017777115730091355,0.04980831213206172,-0.009376424136293256,0.016868546958525403,-0.03309620497040687,0.08387155617362721,-0.019587574845412622,0.008646255821210928,0.00868637703722904
CCL13,,,,,,,,,,,,,,,,,-0.022177312621655173,,,,
EFNA3,0.015975817751335258,-0.0956533916650008,-0.023367987163409674,-0.001077350773593799,0.02112536764591841,0.06819275792683391,0.009961500454010383,0.054283076796384985,0.06064527234980023,-0.026738093039092928,-0.01281314173056746,0.02696650456705597,0.05096148839597062,-0.04039827488323419,-0.06675174002752494,0.04087194801165246,-0.03315551830711585,0.010378009936350378,0.011300131445116577,0.0447022446706658,-0.07988820477308757
DRAXIN,0.00398515964051456,0.047928849042718026,-0.028360297684458764,0.01811854019457463,0.006076877667078215,0.01616340908004434,0.010052502018825864,-0.04928935049463178,-0.08502200202546545,-0.02532516564611359,-0.03408671782513082,0.02366686344474502,0.11769244150164353,-0.01595552082703307,-0.04997205402155713,0.010940382872311968,-0.0021762294398095005,0.03552832799960251,0.0670711061710669,-0.06392312249827313,0.09878251159722021
RAET1L,,,-0.015587445945319769,,,,,,,0.036956564603438866,,,,,,,0.03782353280845317,,,,
NPTX2,-0.02560954261309203,0.11464507653544452,-0.031108723539444924,-0.04229123066695347,-0.020660243050475424,0.08936851205911554,0.037919512771462376,0.09193071223369853,0.10379176747925872,0.0004156438056182149,-0.05899565685488467,0.03510621178460928,0.05944062350747179,-0.06270852222598955,0.03595578039276934,-0.05096040993250584,-0.025273354624314782,0.05523478852126378,-0.014546251749409208,0.008331884741247589,-0.046077525347106935
FGF11,0.022880126499573043,-0.08947070249871615,0.01736200264884561,-0.03505664908248291,-0.035211986880631416,0.03161479380075018,-0.018058446225256083,-0.013255438034690366,-0.02111747413104279,-0.025290087004898428,-0.008492603980059273,0.0073853921420778965,0.09985787837302867,-0.10875786712245657,-0.047134287382021384,-0.04480832263754748,-0.07965319896913288,0.08590302671126741,0.06078471133655648,-0.019686517135116974,0.03063772279428625
CD59,0.023079098252879272,0.07535502613692623,-0.03940920269681604,0.008511228859841898,0.0390284338932804,0.06427778160781207,0.030805149209223497,0.05913304792276485,0.06583927963636632,0.01630598307696626,-0.0762775042460954,0.10448897303020298,-0.06713205326284247,0.12247699588817348,0.010465426318183882,-0.0336631317494206,0.06431695330307693,0.10366172042179808,-0.0387165131081771,-0.03550714773970667,0.1428311976459472
COL9A2,-0.009310579277005397,-0.011259322229392757,0.06953759712468267,-0.03263799712775214,0.006396859472081249,0.0029299061620181996,0.0004980279575918108,-0.024708954280949554,0.0462497555658017,0.01840454610789073,0.08059607954910819,-0.024236149815548783,0.007406609182886072,0.07152895279991779,-0.0009140652500118139,0.071979934355951,0.03510230788006267,0.04857273450142124,0.09062490506189902,0.043168255007891315,0.0923043233422338
DLL3,0.06563693142169372,0.0744604098078276,-0.005321510898307208,-0.036765719935386985,-0.039474558982627014,0.0697701495048735,-0.028584038853707174,-0.051130852989368536,0.022485828135103327,0.0957283265544822,0.04703051015923277,0.03604744071377324,0.00939950597638904,0.06008202996450943,0.024266399730341608,-0.011490612862009354,0.018777745967321666,0.04772901330303386,0.14322641459767235,0.01589065608271774,0.02378188735287036
FGF5,,,,,,,,0.03868071647845277,,,0.04531453000891005,,,,,,,,-0.006589480439158668,-0.004859712320093825,
LIN7C,-0.007925846407414443,0.048536816986154925,0.013459611367650455,-0.01057155506812011,0.014405793722548616,0.039907438647986085,-0.005864129856362929,-0.025464197881441702,-0.06078870833061794,0.02602566533446819,0.045024409371980406,-0.057215048945809574,-0.11826208888017704,-0.03931190892805096,0.027033850058371944,0.02467947891569631,-0.004856763975962202,-0.1037997817841037,0.06400588427616391,0.005824460655067603,0.08422362306515992
GDF7,0.06394789755698997,0.05212347019491161,0.0010954750704088383,0.0011180538055031383,0.03346493438249502,,-0.015258069945160872,0.02742394665720608,0.07940045300826483,-0.0277693487235316,0.011402100817248179,,,,0.023089999678755437,-0.03847647252648757,-0.016072689113775365,,0.05214209286753048,0.07979085831847708,
PSPN,-0.015829100899215253,0.01636350665006569,0.05036878001784451,0.027603342317616082,-0.023201413733750748,-0.01645410309810578,0.03551603846214781,0.0014652734404299512,0.02990915939161355,0.0222901285596826,0.06635469615127242,-0.006646183138233497,0.062147029825673536,0.020661427470888897,-0.018215885755276894,0.02034758617365081,0.015171005088069185,-0.03106767088951818,0.050923197804266435,0.0021624114296122654,-0.0389803418863016
ANGPT1,-0.018878212793540676,0.0020922756385479352,-0.043387186992014125,0.015012905778385995,0.01305774292093074,-0.04891421700698169,-0.004402819274120102,-0.04357030669264234,0.0731230038573923,0.0047848612879438125,-0.0181389792178701,0.019196739116894807,-0.023628472643884,-0.06753125398914635,0.05213300910106921,0.02065895946056877,-0.003951815248209181,0.0516802541566002,0.04566071934265449,0.10533615994372118,-0.017590704912703838
PNOC,0.058142300869602176,0.02737777591318019,-0.005625064562580284,0.027041009647955888,-0.02646532804147108,0.10346522422635795,0.047454882704210395,0.033067373722212114,0.08557350312030258,-0.04053518166467862,0.0012355985213384042,-0.04970781518932352,,,,,0.04205043244280605,-0.039992264234028255,-0.015520261255503693,0.03437148320981628,0.07798417957167787
L1CAM,0.008089067959495726,0.01676185779683958,0.011423546715879349,0.007091310045945459,0.02378744091512535,0.004844737857707406,0.04707394443592364,0.060753384626631046,0.09622510806114397,0.05773206026470583,0.006873254430758592,0.08764675069460254,-0.03935907231032057,-0.003551643652151363,-0.005167145860227541,-0.013187371672285588,-0.0817296123550137,0.02111586534703142,-0.036368141867311396,0.0713395037713095,-0.12020179806266577
APOA1,-0.0707660436917671,0.040016728841612684,0.005959627596333118,-0.006853782389896455,0.06244159146813486,-0.005597565986982205,-0.028938178245866603,-0.053275968759150964,-0.03345362151828883,-0.0035259152353431067,0.012717398866545679,0.010814606237839131,0.015975575283604933,-0.006996112638236381,-0.018403253997975128,-0.09472011035551937,-0.026310129667277204,,0.016225907137821183,0.02193331699750415,0.06569159331977747
PSEN1,0.048618658618934635,-0.04759974045735733,-0.041662796134932976,0.014087320127101172,-0.033814417785000474,0.054788994237348086,0.023491058516699817,-0.025779629286367546,0.005165933050725719,0.022259278822019425,0.06704254752358185,0.026950660872036458,-0.020651112602690338,0.13968204705692028,0.01202170836321837,0.028866698771079165,0.043446190075951505,0.04085007554048968,0.015212415375745593,0.05205159944459432,-0.03555880784459201
CALM2,0.059480051963250555,0.0854203988555999,0.008643209187389358,0.01863959354471769,-0.002291288333089812,0.12333008448818494,0.04157761181644853,0.07401173663137796,0.10390691057107691,0.030778309479577833,0.08863527371311312,0.09486256550137787,-0.05078781928214594,0.0391352875350757,0.063180706381773,0.04548453839568674,0.05389742766645241,-0.09080229260024672,0.08383762790626367,0.13197888239001823,0.08858769594513576
CLEC2B,0.1167174188233853,-0.032825678523100296,-0.024627165852089843,0.04002334580606272,-0.020473504376992618,-0.0699662594155561,0.021756111221115933,0.011214789190446505,-0.019478958615089165,-0.02225254522736306,-0.05773117124688393,0.004270186393877609,-0.07585081854247626,-0.041766657706214766,0.018114675094139197,0.025692738634741225,-0.018656859660914245,0.030465024267880822,0.03675814212933605,-0.12345245191873454,-0.012868996693792528
NTNG1,-0.05828128495532189,-0.03102498025670353,-0.012575249176365232,0.036837595509342486,-0.0010820038738663875,-0.00028209220967211827,0.01517602951203833,0.03165082811814189,0.01653171674140534,-0.0872071026104637,-0.06193238353092146,0.009514847058846488,0.04249806792038138,-0.00472920111840162,0.04362137054825078,-0.0053446549848240365,-0.05353149609179211,0.013522528556411409,0.05446501746982771,0.053695985861919336,-0.06409733331522907
LRIG1,0.00838691438637319,0.05564970529082208,-0.0059365448289410054,0.04930332318794911,0.010080753309611916,-0.019403508269548522,-0.056827716220142016,-0.017002605678388377,-0.08310782443518923,0.033236028822333404,0.007693112049923944,0.03004594760413859,-0.13275957580784764,0.1515297639500369,-0.08501158057502646,-0.04456461358103547,0.08002393490599523,-0.0690013988929718,0.07702955019281965,0.1534301400348858,0.05011106428035077
CPAMD8,-0.036775853563000234,,0.024989578805565498,,-0.011419696488615457,0.028419053434928926,0.04278963775220012,-0.022519568881504793,-0.018440784945645747,0.000358381247961036,-0.03649958423012602,0.07613674641960816,0.0006491218329251829,,-0.00740614829164069,0.07213115427481873,,-0.0928615006387098,0.02349041650632991,0.013823949097089828,0.057213875123515515
GHRL,-0.024710667117769824,,-0.02387261801052624,-0.03368597144003659,-0.030460320933159948,0.10439125382678321,0.010078255090244065,0.006396551838869702,-0.04408966280979784,-0.02532516564611359,-0.006555865635801788,-0.032766743076692216,-0.017665421643444874,0.044499945808146715,-0.008399296026698602,0.020698830419471813,0.06737167990017764,,0.052803125027259805,0.018585187935023315,
NPY,0.09505323444298432,0.06269377849840932,0.036324507973042736,0.00921548066886517,0.016862445425817593,0.016191312368744205,0.03165060213389545,0.07063866668739181,0.016329877515197443,0.035124000077271816,0.028801903599535633,0.10144555020724103,-0.0500645465115752,0.01497371874578326,0.010161774200956068,0.03387749363333733,0.006405641195131834,-0.032284674857175996,0.00907114334161289,0.029651150144002766,-0.13311160414909307
MMP2,0.022892523528709807,0.06568418550196692,-0.01582120239240015,0.085277507600343,0.035058887909552396,0.03780729951593269,-0.005414422056044974,-0.07794377798342367,0.0010612473532743247,0.005877048440668005,0.0012458722043451461,-0.03127121330708394,0.02518464794884974,0.10748821176247361,-0.05991602629778702,-0.0492279558269518,-0.024073838202729896,-0.017901579832586747,0.04281508970246134,-0.12005008197795762,0.010650437163723776
LHB,,,,,0.1897223410954522,,,,,,,,,,,,,,,,
PPY,,,-0.013329005816367579,,-0.01731255120832743,,,,-0.020826524349598093,,,,,,,,0.007914075246662522,,0.03731964566015216,-0.03341253706667113,
ALKAL2,-0.04653488928758914,-0.0009459027799099306,-0.029231806382216133,-0.029974008996049736,-0.009801197813196822,,0.04536085453946832,0.0778039268192396,-0.026547982545490234,0.07270368338419493,-0.06485997142067977,-0.03831133577403219,-0.06711815460240617,-0.020480129844479743,-0.028717281831958097,0.029808885720074937,-0.04734109057595845,,-0.05538551571252391,0.03539633477438347,-0.04715233005088645
CSF1,0.0027960907933567113,-0.09345572501376792,-0.0323755507635337,-1.851657304826852e-05,-5.158734595998219e-05,-0.06641220126272275,-0.035055552962359966,-0.050495258664608356,-0.02390241555337715,-0.04968923968404039,0.04389690357977974,-0.05525168690274882,-0.0044624825881008235,-0.014091573943776687,-0.017567065645671946,-0.0066691009555775015,-0.07446577620349094,0.04716864741146491,0.02929843722268426,-0.015850514173409602,0.07790703697575507
SEMA4C,-0.03256497288868072,-0.028120631929669557,0.028601751648623115,-0.033649993949002914,-0.02779630513418145,0.023066267534249434,0.023884121052729832,0.0391360694858332,-0.016662355895406534,0.0213836047533496,0.00033845952170753806,0.0310847032383069,0.0031314559071227792,0.05269513038774244,-0.005986105378889275,-0.015365714491677509,-0.02819362208495521,0.10023801855524979,0.04084127622235575,0.07815647579580676,0.009449839584011329
BMP8A,,,,,,,,,,,,,,,,,,,0.03677534333634605,,
ICAM2,-0.04270512593593362,-0.05702162107494487,-0.008379438574701668,0.010570386642959147,0.004369430005431871,0.043071911689815744,0.05424126863888119,0.011366572179898046,-0.015066696441634622,0.002102032542889025,-0.07293902669777112,0.07177969357967205,-0.1042025460104597,0.14224507239720585,0.052097334029602524,0.010002243976992413,0.03833131410536825,0.044439594729308425,0.04486993138930661,0.027402701927215573,-0.06145512652336358
SYTL3,-0.020912013544000276,0.003276120031971559,-0.030465075435444872,0.00768636405273557,0.024105839903442425,-0.009740083334706308,-0.0020547977703036318,-0.045601762780544446,-0.04445201104973166,-0.023916948719114383,-0.019737636334750838,0.08114998040977947,0.02894748069707073,-0.0777976361740577,-0.04022674420379926,0.009579753149826249,-0.0032056212966005237,0.1255318228145927,-0.021376760099675107,-0.059737002071458906,
IL1A,0.006104324896481008,0.048432718812787316,0.044077348824175036,0.04297651345602656,-0.040105983374304766,0.009325829106667278,0.03831296878403951,-0.021089017252939983,-0.052695571856351146,-0.020542644992502895,-0.03958633077551604,-0.02877356268810526,-0.0011160475023898751,0.018803661135759302,-0.0388786137288099,-0.12211011837679521,0.004237020797137552,0.008758770652753543,-0.014108472946154431,0.00576077033212143,-0.010653476130143197
HLA-G,,0.013988722802192027,0.07651547807752834,,-0.01050457665275656,,-0.0018597233790491224,,,,,,,-0.06273450597383796,,,-0.02915013414433484,,,,
PGF,-0.030995737821648307,-0.09489044123400726,-0.017712853944263238,-0.02138838082100392,0.004384022714083644,0.015685232998305952,0.07093579958547966,-0.03176312272071535,-0.014743119720097394,0.045091106768270856,0.021027055693879224,-0.06730140510985311,-0.13250144944789216,0.13071804109030255,-0.027664467392043746,0.01230246371755594,-0.027350582769098963,-0.03639678086414505,0.039370675451268156,0.02859532466015836,0.05949476633162444
LGALS8,-0.04358820844522362,-0.03141817771726835,-0.04603128269456205,-0.04567541497976798,0.00699058331355449,0.021220979517958604,0.03499615960200984,-0.040772109893907914,-0.0029096863405795588,-4.035432524970937e-05,-0.027792263554339915,0.05736506401213255,-0.08014045636166185,-0.1185159497910202,-0.06271939581423845,0.03208095629946643,-0.005559474897291894,0.04433762118982551,0.03953490938903184,-0.02539455953038837,0.10243952498106838
DKK3,-0.0012700015168828056,0.07296367194337232,-0.020555057590486602,0.016216242703259477,0.00039721098211479606,0.10421662469543025,-0.007937932787091918,0.05666079336038484,0.11308103670375554,-0.0027467581190674345,0.06061027853719001,0.11869490756789905,-0.10504527889593938,0.06964892483176226,-0.03969292379720676,-0.052657304430978734,0.13258149312184025,0.03920974387328919,0.03562331711273533,0.1087231927458586,-0.06600697519852232
COL16A1,-0.10027420228771147,0.040139398740278845,-0.017130825961235965,-0.05249336395421246,-0.014659413083691649,0.0193565888226494,0.0395433789347256,-0.008561042475231359,-0.03866673406909693,-0.03628993589303865,0.10674700348749425,-0.039745159896154195,-0.03251074365729547,0.19316321875525352,-0.03409889827198922,-0.004409957092739379,-0.053098752046858835,1.9344467255674267e-05,0.05078363582857741,0.012874596317353406,0.018547713093354408
TPH1,-0.010266582321928086,0.029109627293383213,-0.017611343742746897,,-0.0032189225526978774,-0.02166612004442573,0.025511789703317425,-0.012765739091281723,-0.006298452831586878,,,-0.04606210465730238,,0.010920064785591436,,0.029212912930197735,-0.009773254678546664,,-0.010763626225384973,-0.007618089128314387,-0.010133148516489467
TNC,-0.0802651056022421,-0.046876113078365235,-0.04679582989745821,-0.016059382346637112,0.040972159504662056,-0.08384959492152937,0.0095790319121725,-0.10379185974343473,-0.1195912979104351,0.02581699256800175,-0.014601546637635633,-0.05126033334249931,-0.005470217331513492,0.004606605171766309,-0.08090172722285094,-0.040120310619793244,-0.06433748631066051,0.033325233739624135,-0.02189363144216028,0.03794788403327458,0.035579907618436005
TNFSF9,-0.02328160660345937,0.03862692766098468,0.09300817863987017,-0.012744698543181403,-0.01722666758439299,0.06154178961870085,0.013163047187517237,0.024832354733969737,-0.024547464115515796,-0.013162738173474669,-0.0036901459780500777,-0.010551193922454303,,,0.11320083569705217,-0.021147547720185338,-0.02483947689653709,0.09742527185184312,-0.04112625340267087,-0.025535365420184877,-0.02688760430960527
C4A,,,,0.0074175800259313855,-0.011791196441848728,,,,0.046002413059246856,,-0.00932816396432463,0.0067665936556132985,,0.06660750287814424,,0.01651489658375181,-0.016242202079156963,-0.08826889875505076,-0.022601810557838626,,
CNTN2,0.13178653192863518,0.002227647206583783,0.012421495853217281,0.027978860862908225,0.00903479239127024,0.05042189958354252,0.019736742827111187,-0.018863024727567217,-0.004508552216576448,0.06624221071857603,0.09415890678439684,0.09911473763588796,-0.03663673615326485,-0.0007459850020816683,0.10135479715778692,0.07044304122000951,0.0873144032525214,0.0858038055910943,0.0340325810895888,0.16302205357395372,0.0006796113525612277
F7,,,0.0028547913398930267,,,,-0.01602311621376961,-0.004991255228384773,,,,,,,,,-0.016072690667965128,,,0.0407375579791771,
LUM,-0.0792601981830711,0.046299617760894266,-0.02328967791978381,-0.010328426066785697,0.049877954936120614,0.015487880039892018,-0.0023679813695574167,-0.052248060489191984,-0.0025250362443776982,-0.02172237584627548,-0.07368196787358039,0.05482032782864604,-0.08550369013062906,0.04081061730613479,-0.052820431953493896,-0.06162045775640883,-0.004867988060481535,0.019653608964577567,-0.059405751832491596,-0.10493979942723755,
IZUMO1,0.022232616487041255,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.015587439452647563,0.010141663947184715,-0.015242946061675264,-0.00902746688280629,,,,0.033980828992846455,0.006553862387563374,,,,,-0.04152956926376977,0.007993576125289864,,-0.028218491725945677,-0.029138620034344684,
APOC1,0.13269490753279045,0.05088550786334264,-0.03470680702545981,0.06127463363234042,0.01016341972795724,0.08504813491311237,0.004550272165399202,-0.04718635035523436,-0.025268467584566058,0.07825342426988642,0.044187815154782414,0.0017007093583196655,0.059048587481232116,-0.037621015808978725,-0.0789735279669882,-0.05612910539792353,0.10610767597927445,-0.041158545473404834,0.06729289574976267,-0.029927058869555472,0.020906012058018297
PKM,-0.016267392666640644,-0.057690967135170045,-0.02168843269108475,-0.020337136521736267,-0.0025249409454973296,-0.01899254154220031,0.006959354831470686,-0.05907251900932128,-0.10370782532817005,0.03519581436903045,-0.03916480414082429,-0.04999411263259219,0.0443117438611922,-0.08062315300688719,-0.07290083682981836,-0.07513770649172212,-0.02378132853436567,-0.10958420708403316,-0.004284723941719723,-0.08025819928232635,-0.17482303871399707
TNF,,-0.024005303202338353,-0.01319439227061561,-0.00867120513197462,0.01888300306810978,0.02259095899781708,-0.017144041178507596,0.0620540689106511,-0.010423638888568489,-0.01256788421766932,-0.019046607364180276,-0.01901464443317017,0.15276822597711168,-0.05564014220063272,-0.004274059868424864,,,,0.06103041515240049,0.05806768191726957,0.09354274598510856
GNAS,-0.014346329687447576,0.0598488710100101,0.034759343285573986,0.018712198008136657,0.004715082913316076,0.16049593361685022,-0.029088119276915105,0.03728964576140506,0.023899123585574146,-0.0620878400667119,0.00602164076562712,-0.0739872150833851,0.032696012852671014,0.06352959334335384,0.0015101700242591398,-0.05473855904148262,-0.07766630219211809,-0.10895284804878656,0.05871532531691997,0.014932158054788678,-0.08831231897216196
BMP8B,0.003222287064419797,0.038979771790871025,0.019959726720958682,0.02474196094555485,-0.015228930302163955,0.007510228496638012,0.001763207919332741,0.05209857560596655,-0.02339184384293877,0.023270267600036976,-0.03904357143605301,0.0641911908583512,0.05927556131936124,0.0007071724585957763,0.018552046894688715,0.013268884741348004,0.022414557896583167,0.1282686202905243,0.005214688192246365,-0.010620360659121308,0.041460934020144606
LIPH,,-0.03308257056805976,-0.017611339406971765,,-0.014937898494396395,,,,-0.019905921878656127,,,,,-0.06273454215741793,,,-0.025524143675702035,,0.08041980474142056,0.014634477590988591,
CCL28,,0.05219351216409204,-0.02477253960090385,,,,0.03012395921361161,,-0.012904160433730985,-0.029077808877041623,-0.01381261764783126,0.03233646703238453,,-0.017497011329120654,,-0.03923413138216916,,,0.0009916426384243826,-0.0074515847537445735,
PTPN11,-0.049555421224299324,-0.010347810205913528,0.03257262835418295,-0.04019918569958118,-0.00944591048123405,0.016391456948866335,-0.022884263981307634,-0.028824007888493035,0.07718570404435424,-0.043807066398346285,0.10456590430964084,-0.01846352774824757,-0.03724103983293859,-0.012051128281654746,0.10957729258544693,0.03999244523955315,0.024278927850844012,-0.0607969583474659,0.017552066981882455,0.0260865927467805,0.11465511776491902
ADAM12,-0.06675576219043305,0.0007186242697491095,-0.055827343490019526,-0.03517409978138869,-0.016362169725225004,0.015179577954099894,0.021094422471749752,-0.05369707498483642,-0.06450090840949582,-0.028101894644899882,-0.039885913517816965,0.0005754821044204327,0.0043805316354124536,0.13189487747377432,-0.02762285014435551,-0.03166953164593292,-0.08443928418480165,0.0349352407710929,-0.027066695983470567,-0.0004969768727164202,
EPO,,-0.06237218406242259,0.03461205507788934,,-0.01522893072859004,-0.02324884646748297,,,-0.020826525258679993,,,0.0046701495008494,,,-0.023023950935377617,,-0.015377258645667616,,0.017503783916185314,,
EDN3,0.024458082191628348,0.07969222609156651,0.027444249663534714,0.02579254370686642,0.04287357788823297,0.006622428645319688,0.04139963724662665,-0.029527266312945572,0.020278263659364523,-0.04847349985010307,0.04105735002991885,0.0036313709138285884,,,-0.03867877593762321,-0.005746119066225833,0.03336547632692939,,-0.017267835949212548,0.04692962932836004,-0.0033380300596767064
CCL22,,,,0.031280718390934194,,,,,-0.01391062206867554,,,,,,,-0.015353716357966148,0.0419479344806626,0.020588252201873613,-0.008072341871307677,,
CCL2,-0.020040397020978436,0.0041275335078968045,-0.046232217228027096,0.031983995936080895,0.024083566968554192,-0.1473892014386192,-0.009547455219432044,-0.07302951500326658,-0.05375558793323525,-0.008771624145426666,-0.08846218435170355,-0.030883204667136437,-0.11034091621247609,-0.0007345304648952797,-0.060211054640346574,0.010676656156518926,-0.05544585104122167,-0.031024487550516493,-0.03284885526252462,-0.06803000627224891,0.06556155572980575
DSCAM,0.025556528918538955,-0.03449843983029628,0.03740913159319441,0.015126432726020411,-0.014119445534525836,0.01267518240434788,0.044814975520148514,-0.011776524228395396,0.011657337484663705,-0.03039085610040869,0.038969270320611926,0.004843669355457737,0.10442922500111299,-0.033407652844821674,-0.03014355782254046,-0.023407617505747595,-0.008374936568640466,-0.005640564241830798,0.04419237999753782,-0.09223293562609437,0.08846586976412395
GPHA2,,,0.014695651157787206,,,,,,,,,,,,,,,,,,
