,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF4,0.06175252889988387,0.10001074194230404,-0.01150688747592188,0.024453900769533004,0.07176733331922766,-0.06063120291820695,0.01920237826751358,-0.019723637428137458,0.039487205896807154,0.05809538325443963,-0.013223892114014358,0.024193123997842694,0.07332584173637798,0.033891197387248315,-0.03782292578668447,-0.0793104871033801,0.0015988781754519466,-0.012126896709927266,0.00754290255462165,0.028778631991057447,0.06286906708791251,0.04910894030488202
NTN1,-0.020929215345113685,0.045289457056474795,-0.008092651787051005,0.0447539886564364,0.03630964562923508,0.07113323159977201,-0.06758305554601257,-0.029952640197067434,0.07693402132482227,-0.04210755824748945,0.00735451408315038,-0.001900179813679561,0.01449047498793971,0.016245848560450936,-0.06324994358517938,0.054796398429730386,-0.00836060865551172,0.05279032923004542,-0.009125396468613442,0.039187319044614456,0.12759828584437355,0.030510439707115217
CXCL12,0.049699563333172665,0.12362789726851103,-0.05082514190978351,0.015445987210385126,0.1313210634683654,0.023156301841703968,0.06001094542536541,-0.008522080190345328,0.05131631988509931,0.02035878023096696,0.03659803842063531,0.00425884931003134,0.09950008208525708,0.026948988747687797,-0.03699483246794396,0.02787692720313273,0.01825472847213686,0.0018203096931427441,0.026216939575874107,0.03043407057612649,0.0022747761110419305,-0.013670634120843144
GNRH1,-0.051832983669176866,0.008901479853678985,-0.012778777130576579,-0.002287371747806551,0.0033157806293134225,0.017671724792336096,-0.01292869868930634,-0.016435850864528125,0.007314763380469243,-0.020553793196318716,-0.058953919489779176,-0.024256563269123215,-0.015093240894107272,0.017133997445012077,-0.04106197333093563,-0.04888513112862674,-0.018162154994287694,-0.0416809839084301,0.005262180709796964,-0.020245591411952875,0.05460674282940106,0.054825271167802364
FGF8,,,,,,,,-0.022969279221754787,,,,,,,,,,,,-0.02589119380658128,,
RIMS1,-0.0313595112121233,-0.05237376037904826,0.020942266060179043,0.005179186932371252,-0.015044326022454372,0.04308226729634153,0.10175546536138713,0.032580055725930666,-0.09129927945520742,0.039874748309072325,0.0013938839027886998,-0.07968058927997917,,0.05826974353469819,-0.037209480998030085,,0.038742158404504054,0.09831278771493973,0.0026285763298921944,0.023043868267259206,0.018398431856027866,0.11001951594180827
FGF14,0.071405692969738,0.13892997896327877,0.054116941456222895,0.06876209935579015,0.09887888811261816,0.024603688854832554,0.08034955639921855,0.04335313015503791,0.03954157338905942,0.05047304974380119,0.0138903440708709,-0.05984490868343153,,-0.006823304135129726,0.0071149290758114455,0.022292770460615046,-0.06847552467655112,0.02738580272912679,0.033727544044694975,-0.04914246741442735,0.08639531322917653,0.03782901885577596
IGF1,-0.04129340741437125,0.02751988531020201,0.054566460219009225,0.04741023551786186,0.09088604674830572,0.022064486614440246,0.08726197057279465,0.006000356602607434,-0.009091020514009673,0.015184620214441393,0.016047552123778553,-0.02581373320424186,0.08642455606278159,0.018277830643756588,-0.04289099721223224,0.05231020393833913,0.05384612132791568,0.0046076192589210065,0.024515357439984172,-0.03290630510001801,0.06086043300870651,0.002663162243922232
TNFSF10,-0.00891039415742934,0.07138349680135551,-0.07740696149646956,-0.004547682555888196,0.031601794607325914,0.05426396758918696,0.011280176956501776,-0.0005072641015926568,0.07497634849680383,0.0315869619488718,0.010187107234890082,0.048830816211311995,0.03261167066241679,-0.015493169627408649,0.06097428412954756,-0.007613672030334555,0.13874500060893197,0.051363558597994026,0.05887641925784657,-0.022102270217283854,0.07069903579208739,-0.022231715472877053
GDF5,-0.033725775068011984,0.009244408843269485,-0.017867460341148587,,,,0.018642104584491687,0.05747707519914146,-0.008005429155148585,,0.05555904012854284,-0.0316258804045731,-0.032236871405156846,-0.015656777233331805,,,,0.03418400723271363,-0.021480713367783896,-0.013543326317187878,0.09827508021712326,-0.018218728542701686
CHAD,,,,,0.07528002129721433,,-0.02065584824797215,0.045323340488378924,,,0.001222273325014953,,,,,,,,-0.01670363983673672,0.01748250974454855,,
RGMA,-0.059392207401884,0.1958292757395912,0.05796081342602747,0.006888261010779675,-0.01483670755249701,0.001341985611352233,-0.112879493848743,-0.030870981097233973,0.10265351847796021,-0.013537469609709637,0.027770170530660367,0.04247029797741986,0.14789665680678185,-0.015296162892287673,0.003817039334673905,0.09980198731305646,0.06491450805266158,0.14544440022136992,-0.018335492630708012,0.07310963148017142,0.09468956244794267,0.04096489084874559
CLEC3A,,,,,,,,,,,0.04949636762839344,,,,,,,,,,,
WNT16,0.021868749030856085,-0.0036502744842150867,-0.02577720905925824,0.10406913849655712,0.020303448897973194,-0.03821606514623382,-0.012709189490299904,-0.004760149003572314,0.030910326542951908,-0.012094060238469406,-0.03695934244402773,-0.03274834198481468,0.1334496732702289,,,,,,-0.034617234504400345,0.015557123661302064,0.01564741485070522,0.08653688760241673
CX3CL1,0.019135942479266466,0.015398213698600094,-0.02081183655008201,0.00454585126844406,-0.0035326706527758008,0.02225538048377339,-0.02676874946481676,0.04878952145913,0.0012311731412783192,0.020449423365406994,0.05152495980105679,-0.0443989249023498,0.08837106461567643,0.002362308756757741,-0.005578608836514194,0.08572833132204485,0.06017498290053268,0.007052924146743888,0.013259878452532325,-0.009360042848303017,0.007340820917415305,8.209065554732307e-05
FGF1,-0.014093429234692673,0.15115756196035215,-0.023723797790239903,0.015485444582589785,0.16190666623056074,0.005180500494967689,0.11346527781296355,0.05640835291863889,0.002213067667241452,-0.031719445407469044,0.022603338115514588,0.05448030729592257,-0.0032831353256959892,0.05186190213876569,-0.1484781060915466,0.1408190844960183,-0.06089942622902138,-0.07344488317014011,0.029857142068254645,0.05035985015009118,0.08576072006564417,0.026137910101916986
ALOX5AP,0.015720659069240445,-0.12622602821224782,-0.07777952160950741,-0.0026185761571229293,0.05014037883214699,-0.015219597976957754,-0.01678176955736858,-0.012718709006208476,0.12323373305963065,0.08416438403060805,-0.0004737826757012721,-0.02460867798439681,0.05371339113493863,-0.011894185178687408,-0.15050968266196013,-0.03419393931171308,0.02842208394966042,-0.017815641919691084,0.016002517957865874,-0.0780228582106915,0.020757468558809736,-0.011549048233745073
IL1RN,0.03631713468669846,-0.09392885429002669,-0.024080965410294152,-0.0011407560000566733,-0.055923003796438574,0.042867788621787584,-0.01487009070074881,-0.02256159322308589,-0.014562498064308293,-0.004228276378130107,,-0.04314789397188638,-0.04717354415538074,-0.01681489475969586,,-0.04547908849215406,0.034755206596638936,0.030559524354395906,,-0.0356545221270901,-0.07448840872620184,0.013355026976891868
PCSK9,,,,,,,,,,,,,-0.010055729092589215,,,,,,,-0.012420915017812353,,
NPW,,0.03309578686786007,,,-0.028223768050308795,0.018605912942019957,0.13718304667476325,0.008499795400286616,,-0.02507356689043665,,,0.007010602246325368,0.01877914863871309,0.1478991082237055,-0.0324548408434926,-0.03593666934781089,0.022981119046917763,-0.03866163606550991,0.07433744664638278,0.027577289230735852,0.031437247387296016
CXCL9,-0.0681685349133192,0.058486048078407495,0.008565967107099757,-0.033581966486076156,,-0.03559916512064111,0.051070463369847795,,0.05814798871134716,0.031542117157627066,-0.034949381377591605,-0.021838705582168123,0.003726854881548843,,0.03143136335386433,,0.04783850213835402,0.01343141666977656,-0.009839270091847782,,-0.037475674094607135,0.006223211916812234
ANGPTL4,-0.0061359923319375936,-0.06296656297654092,-0.0653229083417844,-0.0070454318612555855,-0.15859858191093007,-0.037324190728254526,-0.03492456134786718,0.016105654620612083,-0.06313257492134468,-0.051108169421377254,0.014043684097824896,0.03478354573605496,-0.11181411961152968,-0.012324063655661579,0.04643500350870212,-0.16497703699406854,-0.0484396826108774,0.03981418327258331,-0.049820832715908994,-0.05164172158528681,-0.03758197577434017,-0.00602939893391147
CCL11,,,,,,,,,,,,,-0.02494498305987899,,,,,,,,,
UCN2,,,,,-0.010207101999549315,-0.010222197689723166,,,0.046834063085908116,-0.006628487452189099,,,0.060867162242249924,,,-0.012864985514005008,,,,-0.014035572188501277,,
OBP2A,,,,,,,,,,,,,-0.0009386961801725651,,0.014249512151016094,0.10865133071229904,,,,,0.03065386560243717,
COL4A3,,-0.06556263180599776,-0.00928633380509625,0.05401605179655889,-0.04848485815187833,-0.014211015253697612,-0.07498994451613161,,,0.02285048854789993,0.01694224259955462,,,-0.021205630973824652,,,,,0.02815847098610213,-0.01963033973158415,0.008277032820183236,-0.023299832841715207
NRG3,-0.035859907643580845,-0.0015597361465804693,0.022985153506580418,0.010307125126375178,-0.024846528561767736,0.04080420842989556,0.0418385998702449,0.08115166970299885,-0.04209039489767743,0.001541154965697532,-0.006155331419112728,0.017614254914369378,,0.05878067765849277,-0.011295641393026518,,0.008693368834483572,0.0024926917698728825,-0.014188584889116037,0.05854971475584201,0.07534709368575247,0.06248774940609185
IL23A,,0.018483239281159646,0.012839351119516352,0.01658564883419614,-0.027920772279673708,-0.039350392459113065,-0.03514488670970372,,0.08920367725855863,,,,,0.013882579818903298,-0.0294037257828486,0.06546813702289649,0.013983375364046837,,,,0.08435106369198249,0.004240757108128312
COLQ,-0.0199946543780577,0.027687263974742804,0.11348274035975442,0.12243102216962586,0.047897763229750846,-0.01217228822771656,-0.060110278642678455,0.050257467400514524,0.08006264779475152,0.009566270251671626,-0.005744789919758207,-0.04775705688888499,-0.04244358358183968,-0.024326650458767307,0.00364714916258463,0.02613857513993775,0.030534672009412463,0.06106111920090816,-0.006223243118826078,0.00599058513080208,0.08984145897230901,0.007558893482710007
SCGB1A1,,,,0.023320027195187228,,,,,,,,,,,,,,,,-0.01437107570542207,,
TNFSF12,-0.025511207436070476,-0.017484350016981225,-0.011582877916498082,0.05525014739830638,-0.050549498371402095,0.05018696103136716,-0.03244593980183363,-0.003459770706179565,0.061585918059530585,0.03616025436796745,-0.014226987591011925,0.0491818148067972,0.003383352133722306,-0.013057384509788517,-0.04687645658838885,-0.020396794617511083,0.015695527263804913,0.07334870910023611,-0.04518575284211553,0.03285235677828631,0.039988802261882304,0.020631017161610428
DKK2,,0.09340200170215393,-0.032869054478511434,-0.025241301569447618,,-0.036752216809509554,0.03754550518811682,0.062329000518179016,0.009704094506399549,0.030794739797351818,0.008243238908788055,-0.039100678347840055,0.0008444105700713753,,,,,0.02460202715155142,,0.02832492056993395,0.04504901725068911,-0.030946722766852123
FYN,0.018833951630408505,0.12156411305533554,0.00873085721815167,-0.03068650092932027,0.11708653807183045,0.10104895710140589,-0.026218144174426684,-0.05429081680226932,0.10821061102936382,-0.03435370679162355,0.020124163812316784,-0.002293538283074786,0.05673469313367737,0.008459890670901424,0.010053852330261435,0.09605288449366119,0.0879078664045059,0.07866234028183393,-0.04110899749186399,0.06065449567212078,0.12947078535075815,0.055632850920478503
ACE,-0.011824043331238872,0.06711718846779546,-0.059576283965841484,-0.010304977554022902,0.04471765925382447,-0.003086394374898215,0.04821073257284421,0.08414891279313298,0.08178779004453962,-0.0024099363126909375,0.07620923261990585,-0.024987873740166505,0.07947475184325123,0.05719411451689328,-0.02393068421183485,0.1110988922686275,0.011272295050364558,0.007835464165058386,-0.060022397625423766,0.025031616619450865,-0.03372437594113912,0.025438564348852607
IL18,0.028750069272472,-0.011279648149536116,-0.01522893910851655,0.0017977277596226981,0.09317662693820297,0.06775403123105712,-0.026555338043827377,-0.03121524633783666,0.09274233329189646,0.012094908600917493,0.036346151214869934,0.06416376174741178,-0.006904932876756092,-0.000115420090532021,-0.06810766339727851,0.12174434354513895,0.029413991120702945,0.06728485143560696,0.019250481835739998,-0.014946344110933705,0.0974510673426722,0.05266631937453943
PPBP,,,,,,,-0.013298709623396224,,,,,,0.022447750841803,,,,,,-0.010244174506622577,,,-0.04307932757663556
CCL27,0.06268555681967351,-0.02330691426397463,-0.02081271297023501,,-0.021468627255732845,0.018159180428297707,-0.026796869672341853,,-0.027399712885309103,0.012806522038708638,0.006115507638512141,-0.026737039364000095,,-0.021436281356697406,0.124212741516159,0.0030221166548899943,0.05536343334145453,0.004821883555375855,0.019287272643745877,-0.03383688772688295,0.02336599872840076,0.011768768245214153
SERPING1,0.021806366508612438,0.05624815810546411,-0.055857788285769025,0.0050336240763535905,0.06704848608803367,-0.022881045103548096,0.046144571727480724,0.045797177460057896,0.13913999178116587,0.07797417151447826,0.034988432636949174,-0.016130654486817993,0.007656678863502738,0.036217216873723215,-0.07509547208576142,0.02974591706315466,-0.03203338236178032,0.05566220487808843,-0.0031974030763559542,0.039662279208609444,0.059269348741083,0.057684532716082176
AZGP1,0.06769905470322868,-0.022763976969539964,0.0036188815465807264,-0.011218117089984032,0.04024636268903268,-0.018329158135853774,-0.08651967824924135,-0.07207091836529389,-0.004194816404541931,0.058290685302152916,-0.008234191166438422,-0.07448689734685542,,0.021285351355821214,-0.06101270157814856,-0.025013567457506335,,0.0234969776137567,-0.04334112400436382,-0.06886018766406787,0.08996803065400177,-0.013370093416635902
INHA,0.05303773354670463,-0.059104860223067476,-0.012852478520418304,-0.02259875587850856,-0.0015853046966534303,0.009987144672523575,-0.014307640725735796,-0.003222876662040616,0.07751488196404259,-0.005419089715841113,-0.023366126130145565,-0.022422855389239903,0.05594658701035862,0.005835208834117293,,-0.03254046617428701,0.09029644923562868,0.08291503856005,-0.025997098945407755,-0.01378623843407952,-0.012895794510876999,0.120084832591714
SEMA3G,0.04545030019323626,-0.012390844729645993,0.0022224362826447756,0.052962953350814856,,-0.015216080971301239,0.07192248718226057,-0.0016957373293852484,0.03397861835886236,-0.03629854469493635,0.0067404074875841114,-0.030232103650283327,0.0011852254055117002,-0.009122741793465883,-0.010295081695941836,-0.022055672928419996,-0.04391949550228674,-0.029258375382868292,-0.020563978268826482,-0.020606952530766394,0.006862194572961812,0.09821623411024336
OXT,,,,,,,,,,,,,,,,,,,,-0.012034279129938671,,
COL6A1,0.046348946118563446,-0.03628621557392026,-0.12339897063163771,0.027845747932148945,-0.06580103599724123,0.03691785891727481,-0.04007001819832497,0.01560688391691884,0.12176629818499117,-0.05206236289611617,0.048464257876278866,-0.029566545613529366,-0.05932098252328734,-0.0633598842845517,-0.01680504629965456,-0.10821825558595914,-0.01768160993510246,0.01800438143646474,-0.026640520213042786,-0.062430981978585307,-0.1062378798005247,-0.002281245801124557
FGF17,,-0.030913665490226616,0.03327055811051859,-0.02358871495896528,-0.03330053836346844,0.006939814547690651,0.03755666875381354,0.019012596017883486,-0.03366990058612773,-0.007453255606559049,-0.03013985787661949,0.05927662476994192,-0.021184133722941506,-0.02226266426091667,,,,,,-0.033188705388140276,0.026234296320477187,-0.016167955580488107
TNFSF8,-0.0370910555211709,0.009687512570825833,,-0.02087947164142614,,-0.038313314293842306,-0.013298706176289813,,0.06617569775315871,0.020477818196573815,,,,,-0.015486295871633719,-0.044797564082587234,,,0.06591874575736367,0.01584739769895235,0.07036666395955897,0.0038644614701402965
FGF20,0.03977661524268302,,-0.03261000896575321,-0.00172465010168215,,0.03966806694286993,0.026753419910704842,-0.019723643654894547,0.0400838137068509,0.034583151017586515,0.023279967735212195,-0.03910068956476399,,0.047456127058056775,-0.025372830287017242,,0.021933480998311324,-0.0356050849302151,0.06317508262911033,-0.025891197097674352,0.06764650383610973,-0.021629922992687216
ICAM3,-0.03369173882559601,0.10397058010241093,-0.029990034751171693,0.026576267341092946,-0.015077523791865843,0.04166021272155502,0.02820011823856603,0.038469108342424264,0.07270658264985226,-0.0014862710411772976,0.0065856141622396315,0.01249966507886142,0.04574764509502782,-0.0034925255007665357,0.09325466301212346,-0.1061818242584712,0.073840025490528,0.08914859027083828,0.04860047025755649,0.006482295162263862,0.022856461314320013,0.01435690513004205
LAMA4,0.015642260210302846,0.02493055618162899,-0.004336714669638133,0.0018381638762251379,0.0465314675430163,0.005488307845942559,-0.04607062931055078,0.02953464026536037,0.12104271263171539,-0.0073983672023480804,0.024816198586130763,0.011576720189880258,0.016413559465441697,0.04962556871424801,-0.007098475279786927,0.14026230737670298,-0.0009714925443734763,0.014453102438111516,-9.243814561028771e-05,-0.07860215726805483,-0.0498454093295593,0.039032812988551
INHBE,,-0.03560608812079607,,,,,,,,,,,-0.0245301460122141,,,,,,,,,
DLL4,-0.013709402723821932,-0.042594301916136265,-0.07793024299805273,-0.037686779222897725,0.01827763199729454,0.01303589301506655,-0.03123148043719605,0.02382456044758473,0.030620549364740544,0.0008501084832716025,-0.011691906484114242,-0.012128060790718756,0.037617870921009176,-0.01046210969946692,-0.04387328698947213,0.04464973816262617,0.04815835126290045,0.0630062250232105,-0.018880420988129205,0.022360240582951902,-0.0306911300264878,0.07748549092120277
SEMA3A,-0.028298621496900978,-0.018709895051970078,-0.03400743412853668,0.020628006064321986,0.0002632833938052327,-0.05276667940090033,-0.01906084489981835,-0.043097740864497615,0.009316169330086476,-0.013315982523843205,0.09014138246734438,-0.024574349799814484,-0.009851690216108145,0.05837851218928225,-0.08264692062311736,-0.04441664851886471,,,-0.0023030880629437236,0.00027432671270396494,0.08122659472507943,0.0060872277012136294
RLN2,,,,0.006342164372759836,0.05652937359415315,0.01808497714204981,-0.02039814371389959,0.041913107098980204,-0.024582775531205556,-0.013336289624084138,0.015909955942633842,0.011221706802033882,,-0.01612955262119148,,0.001577675254684001,,,0.02607117178269922,-0.014035570640783339,-0.012708668854730399,0.058721614102886115
C5,0.0491206678496826,0.12124996420214594,0.006571072233929055,0.05112213647824341,0.07143492111849656,0.0006412478440552877,0.010059833901368578,-0.05377714403407093,0.07907918776605091,-0.004247564398707558,0.07180742241867104,0.07965713798457133,0.10812744517963463,-0.03918774198882907,0.022286989366877244,0.19350412711736084,0.0026413199189520703,0.06059828406121244,-0.022396297551597548,0.02816679809161283,0.05934961686014348,-0.0028225440710315285
COMP,,,,,,,,,,,,,-0.0022404185821295877,,,,,,0.008754541379987064,,-0.024059388903257175,
EDN2,,-0.03417258389321337,0.006542354691760392,,,,-0.01749002185113097,,0.043827413547691485,-0.019973011485068318,,,0.019652202370246417,-0.025359092289854335,,,,,,,,
C1QA,-0.00593935261803444,-0.03339064866795714,-0.05497599010887193,0.004072035140510062,0.10347854493794986,-0.042595554245030434,0.04008666352404044,-0.053594350629287545,0.11743807143653087,0.07360831180293552,0.028965906349633093,-0.019236214126548586,0.06449004792708962,-0.05881069261132938,-0.15238173430903246,0.016434690410515783,0.14691401604336918,0.0038221430602508877,-0.01843403506508527,-0.05294213648798257,0.044487185538778125,0.0006703764932278144
UTS2B,0.031752130078991685,0.07027438255650749,-0.011804863246133813,0.027949116916383278,,-0.04662641949356789,-0.014586211441452406,-0.01724741508945646,,0.020472298690517966,0.03544068178742524,,,,,,-0.04811055135484356,,,,-0.004464988674084984,
COL9A3,0.04305198968711366,0.15767601981013538,0.0424309419081929,0.01251756541358865,0.1427341521395021,0.03109775702743867,0.0041452128041250145,-0.06509636303153345,0.13093537140082992,-0.04639143470562892,0.018988719910879966,0.03308972669175563,-0.0003600826266843315,-0.007035077642261726,0.07348445187728718,0.06844353695535918,0.07958156719383852,-0.0389770862850147,0.03179949363449051,-0.07719734285006875,0.08013532135646521,0.036842083577846255
DLK1,,,,,,0.03811797293031243,0.04928196963592845,0.13005602181128822,,0.03465672539026502,,,0.0679532978598474,,-0.11640654044557182,-0.1491139789107395,,,,,,0.012322238292471855
HGF,0.005384901751546037,-0.026358765003530998,0.053336822487682664,0.059017649352500146,0.10896532254830878,0.025610293447381208,-0.015156586950560645,0.0524902841670407,0.010030639800197765,-0.006500442638481067,0.038469240365638105,-0.008233151658235668,0.08737316741260864,-0.024567101248893927,-0.08530940577817003,-0.00797604736387237,0.16490844552867176,-0.036264662055034286,0.04464191199949767,-0.012297981922076408,0.04992641361832012,0.08865311438263122
GIP,,,,,,,,,,,,,0.04762044497295206,,,,,,,,,
P4HB,0.05670658988148009,-0.07280167269209814,-0.11548651140940296,-0.025599024710585744,-0.0921886646339216,-0.03795436798658435,-0.08953923926910735,-0.014411021429378295,0.11875234097973772,-0.03824633416931731,-0.00234763962224883,0.054272899629142536,0.004117369902313246,-0.08025288475546705,0.05293538624149852,-0.057025378090697576,-0.04832791094047547,0.01727239991694412,-0.00809593032759896,-0.043135372260675896,-0.0989468850449059,0.01833429677630788
ADCYAP1,-0.03459546043086911,,-0.03721472240895412,-0.03168673036206389,-0.035486642091459256,0.031233216750472973,0.03829901297850778,0.006959126220560544,-0.018390269760789803,0.021938786587024785,0.034832905731120876,-0.03333585428047967,,-0.023767352803378296,-0.05569364408776293,,-0.048949085254816324,-0.040044749993992566,-0.020152793941219566,0.030182412809930097,-0.0228851875495358,-0.027464808914299945
GREM1,-0.04470226278272775,0.06957166610452568,0.12415520825927015,0.0176223052189841,,0.026325295222954723,0.1273713208907354,-0.0034921815237961657,-0.014673741987067042,0.028357200246541835,0.06253872229966168,0.06586897777637533,-0.00532052482598608,0.0734607548716258,0.09506106088298802,-0.019043663876668393,-0.022002039576324257,-0.08905055864610215,0.06410770482608119,0.07345872346934282,0.015852307741613884,0.02725536425007708
EGF,0.018567213762161895,0.11022580147056525,-0.023143381017395725,0.02851943519412498,,-0.04045214773986066,0.09450291668340079,0.053157459404307744,0.06253508133377526,0.017817484296414287,-0.048799921171313446,-0.03139729670392678,0.08488647115848243,0.052482394881252614,-0.02663999028415957,-0.04251019687673804,0.054928749765908544,-0.009546512668644619,-0.0002436510042887211,0.0690861429456961,0.08937664038964468,0.016735329175313778
VEGFB,0.027138316648905998,0.04955718312368528,0.003223132605642237,0.034311717616764006,-0.04289411968457651,-0.031355068858970055,-0.06885513509708502,-0.046641197510409585,0.015049517207871213,-0.04993163899763062,-0.008128055285815658,0.011080741381252862,-0.07310974106331414,-0.05645707794056065,0.013540234671322827,-0.0685325374515956,-0.008449411867052602,0.06523628463439432,0.0023990771056838184,0.0018062463857231573,0.08051215980252487,0.0031706157345334214
FARP2,0.013615153206844265,0.08140071783856798,-0.005341336373724551,0.05506033855293886,0.05340231769725115,-0.009925220986145226,-0.017596402732520642,-0.0027841191169184804,0.09178310340333978,0.01728395561231439,0.01215220036318219,-0.005256466751811405,0.06876524477109104,-0.007983684156031526,0.06104584359316702,-0.06615058276177434,0.04786831968187463,-0.024937784820805744,0.03160491632872825,0.020355923199620974,0.07985152225755317,-0.05238582327764107
BMP3,,,,,,,,-0.02690934300263948,,,-0.017486550523322354,-0.02396662850279726,,,,,,,,,,
IHH,,,,,,,,,,,-0.015567112831785974,,,,,,,,,-0.013864956653373362,,
LAMA2,0.049220817312912155,0.09246814023441337,0.008202462056204585,0.0007159893013631013,0.06323643011291172,0.0902891953569444,0.004112804406443517,0.014380859453533096,0.034422773825701344,-0.04497818437824568,0.022463223691626916,0.01679046756408031,-0.02629326026243002,0.06924625421971654,0.029367112846315373,0.06365010538308513,0.057679768120942575,0.022423630585401633,-0.008923172293542796,-0.049053414099507614,-0.008814971574699194,0.04076684282516656
SERPINC1,,,,,,,,,,-0.034918475479471,,,,,,,,,,-0.013692342559538287,,
NRG1,,0.01868328266404527,-0.011223285533319534,0.030733498281143128,0.06559017977828745,-0.051345257928495404,0.05770336506973811,-0.008581314569280513,0.0444003815761996,0.008569625985600368,0.012225288976874953,-0.03683786677690324,0.017538385539050263,0.14600072045499626,-0.02622379834148727,-0.06124671173671755,-0.09863276062337681,0.05142551136014717,,-0.05473818947331707,0.1288561707844106,-0.017430138413871362
SPINK1,,-0.08155423212156053,-0.04822229146941008,,-0.07083154404401996,-0.017727116894885965,-0.023781842503781174,,,,,,-0.03304866224352711,-0.01612955262119148,,,,-0.002560391285796031,,-0.01683064437190618,-0.04955230387900933,-0.04455412134994581
EFEMP2,0.01939852313356406,0.10428194727598594,-0.022545366036772253,-0.025755720878586554,-0.023825565294073543,0.03944842989129645,-0.013474326134180299,0.019531994615150056,0.12255032806315161,-0.028179556148898152,0.02519488845203899,0.017083523557911345,-0.08108676226324227,0.004700425157951527,0.0035104268663473273,-0.11648492698849502,0.010666985615780087,0.11571934355340993,0.004565435459991686,-0.03526183877789191,0.04341663099740431,-0.010705757215070425
SELPLG,-0.013932066113068858,-0.03544014906875784,-0.0064872527808885585,0.05458062861429979,0.06781041912906022,0.05196410247803792,0.058655589305194274,0.04016382364914147,0.11258003632786859,0.005076722580037314,-0.012973360397006892,0.0420460575692386,0.0038067823578785344,0.027264829979988855,-0.013489520199271186,-0.02757891359704166,0.033456899122222945,-0.012053511866627203,0.02417672843235837,0.010525877091573892,0.11765770887635192,0.021568862148473266
GDF6,,-0.07396240660171659,-0.03130394180309789,,0.013994397695135375,-0.027088210082469564,,0.011902189236704651,-0.025290831220723,,,,,,,,,,,-0.033351580902060904,,
HLA-E,0.09134870753477647,-0.02372436742407952,-0.078338232415633,0.052575229195598545,0.017734426111978112,-0.033749240169391105,0.0279643276031517,0.007632770318357315,0.12542583671246252,0.11529942760219795,0.033718204838940884,0.013517270431670756,-0.022132920326779822,-0.05239379889415865,-0.05293866888843567,-0.05180160215629863,0.03928265760305831,0.1052559974239652,0.03098718715490779,0.04482586944745379,-0.014361724719900075,-0.06318671917756445
PTN,0.04290784128899662,0.2015383393745797,0.051762792532450204,0.009356936786921214,0.16084069440418572,0.08657582541549147,-0.036845219106949406,-0.07308263092907089,0.11483745379392918,-0.07838844417225146,0.0542856428562195,0.031525351289900465,0.06648129969116522,-0.02810266379844194,-0.03778289150689757,0.03871435467756232,0.017846904812436917,0.07508699781836181,-0.06938672271470563,0.012609236827533973,0.06136769457272651,0.08509601276490336
CD274,-0.025730602019805315,0.0010675762405621108,0.01728413760030646,-0.02272790310415136,-0.019378088445600176,-0.016858627246212537,0.0262183199913308,-0.01795245637747596,0.09094930328346904,0.0010382220655150663,0.04515964217428093,-0.013725153491045817,-0.012818683847279685,0.06236376561401616,-0.031567718721507515,-0.01764933575523184,-0.10226863805685812,-0.012405718506684324,-0.013322691733053236,-0.024051201666861744,0.03781781450422475,0.05534683372934173
FGF10,,,,,,,,,,,-0.01228271107930598,,,,,-0.03220894639074949,,,,,,
CD14,-0.0644416168913471,-0.06633785048201932,-0.0890775202328413,-0.027289676807678513,0.11443565863690322,-0.006608580344680549,-0.04065110766471989,-0.0676225774048406,0.1472094000885358,0.03824334128185157,0.03637032693025219,0.0180764754183973,0.04648458371727572,-0.06792812978101005,-0.1150785479205014,-0.13710378279457447,0.03510686236571359,0.09790661546087841,0.002278339830574568,-0.07662602252887257,0.08162232876161413,-0.019455226403513298
SFTPD,,0.0030570038313619,0.038708753033238834,0.031093301114039146,,,0.08271159875850163,0.0010367082184030098,,-0.014870265538572514,-0.023838315323832494,,,-0.027271852310105472,-0.033670978192021216,-0.04341648415650062,-0.008806854252623841,0.026799592490736726,-0.00111233568684434,0.020464480391205523,0.08621611334975916,-0.027035393327415978
SLIT1,0.025760105742866746,0.060055724427059885,0.035591451748412266,0.05439978721244455,0.101688591895033,0.014037659509287592,0.010597156526015214,0.034172254929958144,0.03654864239340128,0.07983548960219494,-0.011835626408395427,0.024833950540179662,0.1950508801833097,0.038098032616924994,-0.00792587605619415,0.06012654254440402,-0.01188732802821674,0.06510329036129733,0.0528384024429686,-0.040248113710192185,0.04695327260726386,0.02304461049573867
LPA,,,,,,,,0.004236000036595631,,,,,,,,,,,,,,
CNTF,-0.01628970228505407,,,,,-0.028832654446925007,-0.013298707390059372,,-0.03765294109815466,-0.020593195649014944,-0.017734485218875495,-0.03832948613041461,,-0.018728131844190962,,,,,0.053188924509598313,-0.014035572188501277,,
