,UKF248,ZH1007nec,ZH916T1,ZH916bulk
FGF17,-0.030886617167379154,,-0.019721631284141124,-0.036653592084232293
TNFSF8,,0.054332493877741354,0.03571553668315157,0.06310561053738938
FGF20,-0.021242973891758724,,0.016297928270055273,-0.020105768091781284
ICAM3,0.03319229602963709,-0.006920482723526146,0.09043760237502857,0.042262548825910254
LAMA4,0.011482175053090866,-0.12931861544668816,0.014665939195255457,0.046213264533885426
DLL4,-0.02573341073627052,0.030018337248600983,0.007014942973248994,-0.022500112133425437
SEMA3A,-0.02583024529669768,-0.024430467175474625,0.004940258984604063,-0.0172116222658802
RLN2,,-0.02484875566766241,0.05232550253586254,-0.023620432558504233
C5,0.03204872878701005,-0.08499072459740913,0.04987266723997163,0.057060497198613024
COMP,,,0.0030450668027414097,
EDN2,-0.012093691518650845,,,
C1QA,0.031048143484196312,-0.027141264486748223,0.0742561024794698,0.0016152978245530451
UTS2B,-0.012941613208711506,,-0.007050885180904716,
COL9A3,0.007504798657079188,-0.09175385138619677,-0.009127996717158826,0.03905194361493916
DLK1,,0.057919980061622585,,-0.015282316093960038
HGF,-0.04105581059108572,0.008807835343375169,0.05916518032574573,-0.014162978706782223
P4HB,-0.04042816403071803,0.011695950027742014,0.00033590842209004987,0.050781714842872104
ADCYAP1,-0.010946607976243456,,0.09929832654680104,-0.048676060795508125
GREM1,0.06329415004270465,-0.05859895586736167,0.03668481615190668,-0.03159556161809333
EGF,0.045306383041510905,-0.062447898991771604,0.00950891340766067,0.004221805861403653
VEGFB,-0.02196156568811807,0.07187253826019471,0.07080933335375467,0.008924797224049567
FARP2,0.0030766308951406,-0.02666566145820303,0.026780282521459368,-0.018679201663215867
LAMA2,0.032189982123070275,-0.04236678356471187,0.028592527196550095,0.02772953371233907
NRG1,-0.02244478600205543,0.07691885199099968,0.04183728747554676,0.05678047256194204
SPINK1,-0.03618689036516544,,0.0074927620627396165,0.0026846089878817254
EFEMP2,-0.0024264326917373493,0.06199875375590249,0.06857207275108429,0.05549741016373986
SELPLG,0.09845164043556914,-0.004329143407157581,0.05589524522607079,0.05921720338083878
GDF6,0.013649536307251093,,,
HLA-E,0.007755946970195699,0.002759948226211336,0.037010098816098125,-0.021240630497533237
PTN,0.03516480417602024,-0.10135340730581087,-0.053206658677559464,0.1370881664616459
CD274,-0.03256702223777008,0.025580947224054455,0.04699041261093089,0.04958536821431153
FGF10,,0.013232992497053134,,
CD14,-0.02042695240657523,-0.01608012244876461,0.034608610461205405,0.08868546962467812
SFTPD,0.05273002584373055,-0.044800378310492696,0.03973608195838698,-0.0471161590071152
SLIT1,-0.06773142936459496,0.033528116248309724,-0.03813596120358085,-0.055981368626157164
BST1,-0.021997856077304152,-0.021389310036435905,0.00022761386443025043,0.06984804199893324
AGTRAP,-0.0055517825528309615,0.07243206234852904,0.04996895509946166,0.04222573880739721
LAMC1,0.03222490986110246,-0.09661207730000057,-0.013392506527708053,-0.010449303705393855
COL6A3,0.059017147942260456,-0.02737341889726414,0.043476819500237004,0.018195915287863015
FN1,0.02169727783186613,-0.12630606807101985,0.008698436300755065,-0.09095693782447561
MIF,-0.01697559985031772,0.1847399834635701,0.0029889659981806923,0.08082527473035546
JAG1,0.03540456392616266,-0.05570693204785087,0.03936863057323405,-0.043418289923426584
NID2,-0.004415380811120187,-0.041105850450457254,0.00048034039352613475,-0.0012250134536052764
EFNB1,-0.010308924069139722,-0.032416747466072135,0.030649206471652476,0.09109596696826032
COL4A2,0.012856364653754166,-0.08551472300552941,-0.0024030832278097557,-0.03280621059468621
SPP1,-0.06490091118476445,0.08824393447165202,-0.052969151465212895,0.06292206684799195
PODXL2,-0.02614644338042089,-0.03396864081247787,0.0625189848569425,-0.02924406778580733
FGF9,-0.018156494291662523,,0.03191023269321362,-0.03708241102270721
ITIH2,-0.020439354932290887,,0.048616651790206605,0.06964010010357735
ADAM10,0.044616883519268964,-0.0564793150329072,-0.015591384387416383,0.04193788275235046
CFH,0.06881913055062805,-0.07956267300186694,0.05006484571701526,0.027035195565186326
COL4A5,0.04650872570228662,-0.09544833059996123,0.03650896621220285,0.09330053029630984
LTBP3,-0.05561875566310761,0.01678253118585332,0.025149836919021045,0.004515796369357474
GNB3,-0.019077368339565356,0.12723471690547827,0.022189643949917792,-0.03878538089684325
COL6A2,-0.03395287425412549,0.02415562570022884,-0.0011087989877426215,0.060417867388330236
GDF9,0.03603603525272162,0.09211246435846306,0.002368690879926856,0.002011103931280095
NCAM1,0.00590286761033696,0.0011469285778345627,-0.03060353850063032,-0.12208056304579921
APOC2,-0.01765147056490189,-0.10630952382767064,0.03341338029359522,0.12891927440727927
BST2,0.0449656841832745,0.06440443724661399,0.03423782065601114,-0.007572410323277183
COL5A1,0.02038888726785817,-0.0486682057942502,0.021546416426196303,-0.008766135888496248
CALM3,-0.035642518134017726,0.05923627219955918,0.01886432750215042,-0.052489779981172505
THBS2,-0.017231596661920912,0.030753169454899008,-0.010225026469704265,0.06649021305774286
SERPINE2,-0.033575773780710506,-0.1692404240569246,-0.036148178796776516,-0.03587224549414092
EFNB2,0.03562478297010408,0.02963075093048345,-0.016936144272730335,0.06415156932639629
PROK1,-0.01979525105514783,,,-0.02693727095154395
MMP9,0.08614974629402058,-0.07476313375157062,0.0015458513662020606,0.005811731462072289
DMP1,0.05649088868451684,,,-0.022853600358118696
NPPA,-0.037243374531750986,0.004446323760158227,-0.024662627622101415,0.0014759338637629434
APOB,,,-0.0186944844393063,-0.007665684137142173
C4B,,-0.038135046385870765,0.02117635497602052,
NTNG2,-0.05584040818302651,0.003515829542004972,-0.02268340605021197,0.008671402615543939
LAMA1,-0.03620292932598751,,0.034091529488592294,0.04343920234644629
UCN,-0.01764033519188568,-0.04233996870864763,0.029328252547102328,-0.030861585267406046
ARTN,-0.019228473115777394,,0.009652796401574671,0.028871132212044858
PDGFD,0.007391242758496124,0.02373087625247717,0.016219165988036716,0.049152202400226136
EDN1,-0.06146235547139929,-0.09212258298062069,0.04500038841101412,-0.1019367690848359
ARPC5,0.03980531528355056,-0.14004556858398792,0.005939639316849192,0.006230538279497869
GSTO1,-0.05448365406477388,0.021069058354032666,0.044157348052938895,-0.009193335250115463
PROK2,,,-0.017045020120490535,
SYK,-0.02804770183232023,-0.008680348993700892,0.03525387278969198,-0.01571394791354513
CD40LG,,,0.041334724230742734,
ST6GAL1,0.03722211108710906,-0.003957064420061246,0.03652070227706449,-0.04847919409049202
WNT3,-0.020211946116827476,-0.008794098121080878,-0.0454652948674069,0.057130642440963914
HSP90B1,-0.044631555361847056,-0.08369178062605317,-0.011696398672327663,0.004904375418260265
ZP3,-0.021330685168323194,0.08571820003935071,0.009728558377272387,-0.05220201905287041
ANGPT4,-0.011341590672348169,,,
NRG2,0.06066716882573629,-0.013923991626880123,0.03319232443064518,0.050414644818217356
MELTF,0.011701676261869853,-0.12774192845665636,0.025435296515705003,0.04419757358044995
NLGN1,0.050516362094341356,-0.019330124474524115,-0.010858914233525026,0.057009844302585246
SLIT3,0.0036939296272303036,-0.06814071397064848,0.008505260454225996,-0.006059064964093266
CCL8,0.012326978605761213,0.11883234942268148,0.04302879786208626,0.10084243524542685
S100A4,0.004170108052133605,0.03868937833794767,0.042566502948485074,0.027835246116374484
TNFSF13B,-0.034739023919714514,-0.0008747111368889736,0.033239999294049506,-0.014501198894531723
HSPG2,0.00908086627523664,-0.07640978365804289,0.017166659943106538,-0.016003349041419413
FAM3C,-0.04170721713893325,-0.0942610068404642,-0.00424890807013519,0.009632035449321097
FLT3LG,-0.04260509374562759,0.01810709048636022,0.11424230673045269,0.0011267508888387204
A2M,0.05913811444457597,-0.1274541430223762,0.03991203937992461,-0.00802944950322829
VCL,-0.04384564041360932,0.04306340340654937,0.0025204599834449145,-0.02357169761470938
FGF2,0.03249130584625389,-0.031936466318835954,-0.01570664547753028,-0.01957063875031457
AGRP,,-0.03343836253439107,,-0.020105763125025315
CNTN3,-0.010157124043823415,,,-0.05547388874163409
RNASE2,-0.004926093416191032,0.11106968711581054,0.04010438190301883,0.012278116720467287
ADM2,-0.01613859437248055,,-0.019214509577774423,-0.02152023939594605
GAL,0.0073594707043528355,-0.10135301425121358,-0.018956177367900378,-0.05317273492462218
IL36B,,,,-0.028889913627595066
CXCL6,-0.012093689629780342,,-0.008920017842492531,0.018788161285666377
PDGFC,0.023378094522007797,-0.04573382580763383,0.0038059902366789932,0.04670125127448578
COL8A2,0.014034314625393325,0.10759194433873707,-0.009664275477344298,-0.05309871932806386
SPON2,-0.02816821320547992,-0.14635629739501899,0.03868271838953166,0.02179242643232241
SEMA3D,-0.011495744923235568,,,0.011946791013875989
BMP6,-0.013869323348777489,,0.08663518287495792,0.0682071755807121
TIMP2,-0.02013322952724418,0.0070367474993942815,0.010428356901038304,0.03997614960172595
EFNA1,0.05472946719637552,0.0213476609814644,0.04702755796053029,-0.01294210018970177
S100A12,-0.016580098713637723,,0.09568866858172442,-0.018903527306168667
TFPI,0.0349801267344326,-0.07458283496528971,0.02921764845086279,-0.011754480052555808
GPC3,0.04064394089052693,,0.04503333833830582,0.11909210572232545
NMU,0.014014202260242609,0.0286970540249743,0.03294360572073977,-0.012981890052504485
SCGB3A2,-0.018939588998004145,,-0.030225917131736987,0.0006794879681382282
LAMB3,0.0837296709458345,-0.011798726974957766,0.04787117116893862,0.02339497755171212
LGALS9,0.06503824480220151,0.010953795892691248,0.09411620054024711,0.0077519905022593455
VIM,-0.0377473435766885,0.1940576747181781,0.028808357835296446,0.03270176610235177
PLAU,0.0079461746107832,-0.032496316350478366,0.057390731432217346,0.048576192417166
TGFB3,0.014490549773197277,-0.0642367302643272,0.015497376998810722,0.0126832448432648
APLN,-0.02632722666882888,-0.05097408216943189,0.009574020506414737,-0.0876706303755786
SHANK2,-0.05060140376314776,0.2506782548436802,-0.015891317668037832,-0.003202497750327338
LTF,0.06589166968281852,0.02532934364461418,-0.005178672190456338,-0.08284744184409087
PYY,,,-0.031727886201136785,0.20845918772988933
PENK,-0.03166966405192014,,-0.004501441686758808,0.028475137476934226
CTF1,0.05023791757756491,0.03704447518651592,0.057449128182484606,0.00018585805118811251
COL3A1,0.019429445424744344,-0.10809029688417587,0.015140034017512505,0.05438951900792332
S100A10,-0.014128208053778709,0.19685580053128757,-0.005788842980495464,0.04183410569272912
FGF13,0.03230009711977365,,0.04959820626155303,-0.026696135919833514
SEMA4A,-0.02846679857336694,0.034906489984458076,0.02653789498506609,-0.020637851916609787
EFNA4,-0.04774793312342618,0.02598713636078756,-0.004022805308943331,0.11742350642240075
HSPA8,-0.0011240339453492067,-0.10527135881190733,-0.04574869692421118,-0.0795151677724918
NPB,-0.01053870515971262,0.008191797548932133,0.014598231861317302,0.01975575126202389
ULBP1,-0.022106956631691047,-0.058204750225370624,0.038118197758504155,0.01437697871569789
SEMA3E,-0.0054455796318330614,-0.013506298821099397,0.02413984527721802,0.08728243876842968
ADAM9,-0.02367369079001825,0.008403267549090465,-6.0674777108438135e-05,0.1130173478594756
ASIP,,0.08878594981424552,0.04161799655009054,0.03750382685899117
IBSP,0.023124074996556925,-0.08132961563565774,0.027274666373277877,-0.028617353845324444
MMP12,-0.010703878774258487,,,
FAT4,-0.024285121952424705,0.05562627649189526,0.042752740412488284,0.02800288929857221
MDK,0.07940883676249011,-0.05904990496363994,0.03874814629121337,0.11912168260991236
BMP5,,,-0.0034008794982750344,0.0740591889767514
CAMP,,,-0.008648064272931941,-0.027601585121271126
HSPA1A,0.036058870507719484,0.11284934280382726,-0.04360071444549542,-0.012482522516596086
SOST,-0.016580098761475866,,,
SEMA3F,0.0028733783671809517,-0.06848335395348029,0.06444131978933532,-0.0186533960176264
ARF6,0.013969297749868024,0.11532703046823754,0.038426429514304604,0.06304944942907482
IL6,0.005506219379087003,0.007077867358023375,-0.008570004638486008,0.05391633398037857
CALM1,0.006344240572932297,-0.09053857024872475,0.002754403913279167,-0.11134127733552868
VIP,0.0087535443461881,,-0.026247996073502942,-0.046381315467056886
NMB,0.016822784460259612,0.10101032806615032,-0.06645432552854891,0.07796750785044572
CCL26,0.007943382222608483,-0.07590865831126933,0.007750127838150497,-0.018112830518578312
FBLN1,-0.025540175374551485,-0.13279112367141435,0.04256030671562178,-0.00574074326090985
SAA1,-0.03208309529870789,0.022406652769213043,-0.0016516656491442475,-0.0529816242233664
MICB,-0.04105581038313178,-0.052560632508169454,-0.01568086413423223,0.02431442133917302
MMP13,0.14712335359393125,,-0.022760968042046355,
F13A1,-0.004578621697464356,0.13158098604229457,0.01025571754902548,0.05120938827403091
CXCL11,-0.003373881299033434,-0.03702129846894631,0.06917879982216513,0.10957411416986561
COL5A2,0.058640937499865764,-0.08396229144652985,0.05336618383639119,0.006882233713994257
EFNA5,-0.03382144745905132,0.09793139045268207,-0.07701009504679253,0.05763150452338935
AREG,0.050467794985239706,,0.06471399024200924,-0.002140088572236058
EDIL3,-0.026717823649611443,-0.07823566736063987,0.04274018425882482,-0.11959091418754769
CD86,-0.02420537771543884,0.053114183076474676,0.022680697372842083,0.03373577618035249
AHSG,,-0.03529398533352338,,
HRAS,-0.06992867352900696,-0.005800561095081375,0.044273901330748676,0.06884370814503035
C1QTNF5,,-0.04852644204045661,-0.04629721751255645,0.12265671014908473
RLN1,0.04993209872536762,0.022771279234710447,-0.017887784363068374,
COL4A1,0.03325817915301561,-0.1049129220121838,0.005415486434735478,-0.030470364545645157
CCL3,0.0895719280530266,-0.08616013440822153,0.001720653678157569,-0.0002880714153618888
BGN,0.020897828279424033,-0.17626892801422728,0.0285852481166546,-0.020190968218338018
RETN,-0.014863573029549361,0.05937132478765194,0.1813554721856219,-0.02716028757137183
S100A9,-0.05345656478895051,0.0880166194877382,0.030798082130190824,-0.010975593650389226
HCRT,,0.008138713079924871,0.0981762504317712,0.05516372325837345
FADD,0.008557244829022695,-0.000992235330214158,0.03642926414180643,0.05267203593496623
ACTR2,-0.01883155406387369,0.0016278797476304916,-0.005550776056100409,-0.08888140544107834
BMP2,-0.034021757535201105,-0.02060710151716107,0.0747836090320282,-0.02442593407066266
PDYN,-0.04638892198371657,,,-0.0444277888074335
CD55,-0.013964024691177862,-0.036273111640911314,0.015619733378938178,-0.002376986898303386
OSTN,,,,-0.01078293973477026
CD6,-0.021764794743326685,-0.03758176578272155,0.0340935289660729,0.0007070904673174505
IL16,0.023233627897901163,0.05928328143742874,-0.00653208307135393,0.00921022163459464
LAMA5,-0.026971761665526055,-0.025326239966120368,0.03381288583313977,0.05498882720822171
RGMB,0.0356395282734504,0.0931397131703414,0.005768368495490888,-0.003273184629737058
INSL5,,,0.038645367418900844,
IL12A,0.032085203363539094,0.059967521938188655,-0.05055463635366237,0.07659304766366702
S100A8,-0.0588958198915903,0.10012714187233542,0.08180539803282945,0.0017161693975576069
TAC3,0.0012105889405107464,,-0.025845396638853862,-0.004017141983507852
TAC4,0.021389203092923,,,
MFAP5,-0.011647957345539106,,-0.015539045088542097,-0.02653574777043027
CXCL16,-0.014985165943005668,0.040737511249165914,0.0014218925230547672,0.008497007109293736
AGRN,0.028057805460455453,-0.10923001170456288,0.05197959544863245,0.01826385235617841
COL4A6,-0.01486357329370554,-0.0711239859383556,-0.00036629005846420534,0.024767254164537008
FST,-0.0212851558999467,-0.10733567547112703,-0.011798868053627076,0.03204369040322791
MEGF10,-0.010647371909274148,-0.04126405976814559,-0.033577637619818836,-0.04597211157384263
C1QB,-0.0006551342416220237,-0.0577737349831385,0.0002405730990315094,0.07529298851765807
HLA-B,-0.042523989682101616,0.10903406917916993,0.024596155380248116,-0.01052660978043919
PDGFA,-0.05482075469374598,-0.020576633931862483,-0.008410899833423807,-0.07223775855614939
LAMA3,0.01443669502713365,,0.056075500242152146,-0.015861646577667223
DKK1,0.0633393780741836,0.15521201956869934,0.031691151490206224,0.09702275212232161
INHBA,-0.022329637563681046,-0.0881997618430593,0.024108127434208496,-0.019640729083637933
LEP,,,-0.01816045248309707,
IL7,0.02342776775908546,,-0.01943880043603999,0.07637070254286327
FABP5,0.03033749217685988,-0.07790946458904299,0.011365736942887103,0.07470088022866603
CCL4,0.08833398293902327,-0.08833010723195814,0.014390758548687356,0.10433970558236297
FBN1,0.001984575099275588,-0.02631206652992601,0.05643642539769189,0.007151619411924919
TCTN1,-0.017174700313475556,-0.017961542697981517,-0.002301604193318463,0.1062440668783766
NCR3LG1,,,,-0.024850616691624874
BMP7,0.01784951364761762,-0.026696888139617816,-0.050019963643057955,0.054943461856888955
NLGN2,-0.025730537712288504,-0.07102732381377613,-0.005590159161185688,0.03820899797123919
CCL25,0.13167583337890756,-0.03518677462298451,-0.028117237678001998,-0.005798106847527016
NPNT,-0.044491375561345047,0.03302013372598997,-0.03158342230199299,-0.007769697587509817
KITLG,-0.0341710245859321,-0.01932182232420579,0.04219380636501752,0.0018389669983010734
MADCAM1,-0.026072034173205135,0.028695051583272076,0.018613730865605322,0.010159692685395372
F12,-0.011856359449514572,0.08746345263873652,0.00024271911964693786,0.04366072795615834
S100B,0.05447039506459802,-0.09539668562543756,-0.046478250733866994,0.029696678834876443
IL27,-0.01647072322302247,-0.035877655842221,-0.03237640479581059,-0.021244350244093768
CD99,0.022939893625823438,0.06118938612334394,0.04550319204703145,0.09647151866510928
PDGFB,0.025731610852557353,0.04288407892664244,0.008522367511208826,0.04212924817070062
CLEC2D,-0.030839423980755416,0.016682319741069363,-0.041606946558575754,0.012950357127239374
F8,-0.02268387997242886,-0.033101894523300444,0.04517072483681834,0.023615930921534554
C3,0.028368370839598367,-0.13488053994004456,0.0463953610901023,-0.09591164321027264
DLK2,-0.007854207481742941,-0.05833523899915955,-0.020216808212562734,0.0026750598998277384
TSLP,-0.033510697996743645,0.015021404896111482,0.0018181482132259164,0.04433070856565686
OSM,0.05676999940383031,0.06708450942689856,0.026264431053352518,0.053560519287704646
PRND,-0.012093691966857533,,0.04851538282778169,
SLPI,-0.0760463378554857,0.06662048376002147,-0.05581935167969396,-0.033862189971749786
AFDN,-0.03239142008656982,-0.001866249453008444,-0.008632593653793761,-0.028021902053516644
KISS1,,-0.039755693258870566,,
ULBP2,0.005544733168103832,-0.09315465283046533,0.0626628441971882,0.01843606510561338
ICAM4,-0.010866659162956205,,0.036011063249132225,-0.023620430536535227
ANGPTL1,0.02204157577852687,,0.03379542061570086,-0.02387106757339219
LTBP1,0.00026193011204502225,0.041330963728261935,0.03467334949086837,-0.05412113565937237
NTN4,0.0025346275031705432,-0.00010212485767539128,0.12013128272748681,0.0007613943444651918
APP,-0.006079758778724848,0.014905269103946307,0.009278940023630455,-0.06292786384775646
RIMS2,0.0017939864137851349,-0.023283584553072396,-0.02231837828834931,-0.08978881423111444
WNT7A,-0.015243487354777653,0.09885788570355764,0.06427592660063096,0.05290529494091565
GAST,,,-0.008019672892427939,0.08721229977419893
GPI,-0.0520845959824052,0.20095248585016967,-0.03381465949683645,0.0266928706023691
IL1B,0.006359423768971133,0.14362295281265805,-0.029095270344841356,0.07408919408064055
SFTPA2,,,,0.005486884239999996
HAS2,0.012582180235386799,-0.029389668870392793,0.03909105518711406,-0.01715459620272884
IL11,-0.01647072745790715,0.035763944558922144,0.053834645709795466,0.011105993930555435
SEMA4B,-0.04623373935686117,0.01921056085215109,0.011513739227266565,0.042285743384013384
FGF12,0.036437390030466726,-0.0004736248773673396,0.0076099121506675495,-0.07599532466141241
CP,-0.052985694762963303,0.1390188877133041,-0.003780001888029664,-0.10860502658329507
NLGN3,0.07707205903132275,-0.09544680312552088,-0.06060904156507139,0.07624857381044815
GZMB,0.03774380615872323,,0.03899710143154008,-0.05571238696732919
PROC,-0.02252859167296407,-0.03260883180111022,0.023413186530261698,0.0027196891804916776
TNFSF11,0.10894921989736218,,0.013749601392859308,0.003699771727432782
AGT,0.06636210931517311,0.038740050909134,-0.06736334524569534,0.0579218161873528
PTHLH,-0.01972163547566238,0.03962686814693546,0.026209091914884183,0.09172234827143563
COL1A1,0.042920134975889576,-0.11932268971906175,0.0016622031697430962,0.053471698956976794
LAMB2,0.04814471943133062,0.009346092218012853,0.049440632212430634,0.029719922233725722
DSC2,0.008226522754899986,0.0051059840755901635,0.054132137894126166,-0.015005587248107181
WNT5B,-0.02343419410958953,0.02311038310636382,-0.04230359601977281,0.017378558347301475
LEFTY1,-0.026072035857849854,0.13576286213237446,-0.013930939382510645,-0.03210606782265809
FGL1,-0.021154958137895984,,,0.012601546394315705
CXCL5,-0.017947500335293423,0.07243150629659938,0.023989818986735766,-0.019778077408712028
S100A1,0.008443009104460528,-0.029566661355753938,0.022111414424060002,0.002292204016827075
C4BPA,,,-0.01816044803255992,
NPTX1,-0.05251182081434255,0.01634041088139565,,-0.09527739298652278
TGS1,-0.05781789149208085,0.055469197606330733,0.059878199952670914,-0.006568236440110194
SST,-0.022980346786031662,,,-0.017853393653475155
IL34,-0.021535712703286827,0.019325846992503948,0.034883044329168104,-0.04814211354599011
DHH,,,0.05524385772299905,
XCL2,0.06774406646278418,,-0.018956172674831143,-0.02387105143396722
TF,-0.049629652832060396,0.07612197250030375,0.03280066574863387,-0.13652049547228562
IL33,-0.07261241510800823,0.0648227318749066,0.00807195127149741,-0.005553747496622835
RBP4,-0.029704259191830295,-0.06431475312169223,-0.03348589722187734,-0.025430267523941102
CCL19,,,0.014264566028574425,-0.0307343154838971
CCL20,0.010707655641277633,0.0014290314609337908,-0.07799599577176926,-0.006858393870171368
NAMPT,-0.03466091403160981,0.13459990803586194,-0.006975360716197769,0.009578048968010337
