,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
RGMA,-0.04273219641223975,-0.04417927934389803,0.014510441384139627,0.06655370584736664,-0.07755588941151395,-0.07304081080744684,-0.055328497993067806,-0.0225504471547107,-0.09243849187841299,-0.034676836219992256,-0.17921319379155543,0.13828010492631865,0.15610169087954365,0.013753633115436379,0.017888705739206916,0.02526234789789574,-0.02840370290061979,-0.056050234381239246
CLEC3A,,,,,,,,,-0.01967503537920487,,,,,,,,,
WNT16,0.09734037101336084,0.026279126877948186,-0.01680489079067766,-0.015366186292553225,0.051190535750276864,0.03179907774882929,-0.04224309137069068,0.07100147987691106,-0.09553234216662304,0.019353502008458465,,,,-0.029118899298897202,-0.03885925931857414,-0.018441113506037384,-0.011257256763024569,
CX3CL1,0.06304395031765286,0.03648889570505618,0.017108167941644395,-0.00884857266433328,-0.050144260385669326,0.08207573255689898,0.03557317762032999,0.05018445051181128,0.02635668956700016,0.1844605643808849,0.18457546818881335,0.1454454864062729,0.1300071940357192,0.008411173606172035,0.031488556672045795,0.07571056117230618,0.035339853150599454,0.07086176704617801
FGF1,0.09182892783113333,0.06682684569955491,0.005450997283594697,0.03502876638105543,0.123684453474598,-0.03774074073195248,-0.06731059336295318,-0.01914057494255482,-0.023323128840944094,-0.1347433318719082,-0.026812575179055578,0.17132828167793768,0.12514720065346444,-0.007223346573326585,0.023379124679151764,-0.030242800503560145,0.04122847316173047,-0.14250379063742152
ALOX5AP,-0.050443759917337426,-0.000268560361397157,0.044912862640059274,-0.0146384169338166,-0.09137517752444005,0.022134656890604613,-0.06593509907293979,0.06593244991388446,-0.020605092336608018,-0.2960806110982474,-0.12398340142855489,-0.006046123143819386,-0.11549856207958646,0.07448098459015534,-0.026868439387663177,0.03792514525394967,-0.03696142434953328,-0.09220551180871168
IL1RN,-0.038335040903348855,-0.02464318830365298,-0.03620381133820231,-0.02382844179737747,-0.08833736231920132,-0.015300804911402404,-0.028022765503122483,-0.002550277527252463,,-0.05453504384171878,-0.02922261345840927,-0.10998818386991951,-0.12658196873961078,,-0.06598885889438717,0.0912728624290041,0.042410618415293415,
PCSK9,,,,,,,,,,,,-0.01195502400297995,0.019124818224267304,,0.024313804604365153,,,
FGF23,,,,,,,,,,,,,,,,,,0.03441648226078907
NPW,0.27306685034985784,,,0.018970853648373233,0.06320786016114056,-0.043177668785894456,,-0.03377816122059369,,,0.07652038391257172,0.08185701965835422,0.06833741204322842,0.09065242709511659,-0.021237004861781945,-0.02200214729119017,0.08881329812624153,0.07980251437702349
CXCL9,-0.02992174473234801,0.015064799927406088,-0.0027905095910659744,0.07387991572679287,0.01402556499049782,,-0.03389192037860845,-0.0026594998763962417,-0.02347956736445423,-0.06303139781592362,,,,-0.03814760780230706,,0.013349189369763799,0.14489959584957807,
ANGPTL4,-0.1806621627941387,-0.10759921916458601,0.018442789120318385,-0.0545920941277143,-0.03007524588313596,0.016047175051636334,-0.03883958276557013,0.02036032081472264,-0.0029286840573269617,-0.01926330080917374,-0.12046688730287301,-0.14492762066483572,-0.22105795270319029,0.05237160690785912,-0.12794737134863665,0.026263449535297568,-0.03416946275669431,-0.10676413358376809
UCN2,,,,0.001036422844505602,,,-0.02969479241015559,-0.023619344821775103,,,,0.010260244473541642,-0.07340335165272195,,-0.01239088765361919,,,
OBP2A,,,,,,,,,,,,,,,,-0.01553603816867827,,
COL4A3,-0.03146229219266835,0.10104999248889734,0.014399794259098368,0.011332591828074556,-0.05114701685926256,,,-0.013286345652308549,0.06321214010220354,,-0.03685327597619513,,0.024617024960309562,0.07677599199859249,0.0008640797237834393,-0.025131159686034653,-0.055118413688269016,
NRG3,0.08247698692489089,0.062194994582310974,-0.016216285519714557,-0.011445781963059608,0.055846507246726636,0.04511404704082561,0.07785206644968702,0.06959212540191322,0.06874860096391114,0.23726828167470906,0.18224165634858694,0.06174511143118762,0.15334066933369128,0.04533256525324974,0.10346758128672394,-0.01139540629397465,0.12697619455498418,0.13162126850826564
IL23A,-0.018260902512061354,-0.04719857345060808,-0.02241589748923474,-0.020939779688608134,-0.028287749588435978,,-0.0031257690668140166,,,,-0.015429209067667256,-0.02449129848988497,0.07565956676135828,,,0.1460701827697022,-0.061727849305279116,
COLQ,-0.02794656225664938,0.058046433563439595,-0.023496990241576993,-0.05177565948337068,-0.019171611091267467,-0.03595698704213543,-0.024129011389550804,-0.023305541517196476,-0.038729976229993246,0.10573750840431312,-0.013018959278762834,0.1274494177714692,0.12933449456601337,0.020545400470246927,0.030598732729921852,0.01461037624288967,0.05011754447409312,-0.05794588540569887
SCGB1A1,,,-0.017052926017769386,,,,,,,,,,0.08426561891851701,,0.018582260178626533,,,
TNFSF12,0.0026608163559179395,0.042919973171651825,0.027464854780108062,0.01897096223459724,-0.027925254733095123,-0.025718114391912832,-0.0547528326195109,-0.012496189837799251,-0.03589335903888909,-0.08140587857979774,0.010400819244119675,0.05364456745116654,0.016338511684325124,-0.009604689001526215,0.035525994479130164,-0.017865455349510194,0.07945104631780424,0.06710699540937694
DKK2,0.005609351878718228,-0.028185926422448,-0.02001137655733143,0.15871129726428843,0.04311133533998685,0.020820638812374902,0.06975236368062462,0.005661025429511489,-0.03351640080228423,0.058816997581190245,,0.04553812759700328,,,-0.03695243310483243,-0.03474604879944378,0.019807657974154652,
FYN,-0.05075774798866458,0.05736387471901941,-0.002538467298901251,0.06428410304390245,-0.005584678586542146,-0.045786506067665614,-0.017412956501455575,-0.0007724194142019757,-0.03204932858936326,0.07195944778833442,-0.05410454973709621,0.13356634499803857,0.2687027272838735,-0.008993601927513896,0.04891181949033598,0.015554329573625111,0.03380617732186627,0.0026772224519814743
ACE,0.05080314007490713,0.020858164519803973,-0.040037322715610134,0.08887021301881654,0.009969600054035445,0.030915525616772188,-0.06480331194347395,-0.0017938761111560481,-0.026104462252395738,0.11416887954144068,-0.01568998241788693,0.07425951922563417,0.21053544938423716,-0.03861623429731806,0.0016983649703188719,-0.009600015895998824,0.08051301363289924,0.05438558386396305
IL18,0.08410158577565728,-0.04890440768755602,0.032632195940400614,-0.005771607333803449,0.07301667949959825,-0.021245597302919274,-0.010158757574218845,-0.020290102349634423,0.0005192992933651301,-0.20375877427796568,-0.044208231081356554,0.12053341043250893,0.18059617206267178,0.011127610780427222,-0.06254265672380133,0.07561469248851534,0.06066441008518682,-0.08938579127266273
PPBP,,,,,-0.021078753994877075,,,,,,,-0.057223932905637466,-0.0729537866990581,-0.03744173589788532,,,0.050471791352659064,
CCL27,-0.019407387311411433,0.007005464979715915,,0.029524293976344276,0.018640880410382938,,-0.04458199328029429,0.017715573838221168,-0.034526715027807096,0.05507526415311774,-0.07848349511220223,0.08208000588046449,0.12318272202603957,0.038079254552224336,0.07319431354287818,-0.017472891278388563,-0.05246686712787146,
SERPING1,0.06443571501519994,-0.06389530176186978,0.036744105704512156,-0.053854253701532746,-0.0048145669840000405,0.03932342300799255,-0.0503426286703228,0.05910180769918306,-0.125868240153436,-0.22715599169654385,0.07397304901370062,-0.03384624183094629,0.0006834343811730211,0.032677261592832775,-0.014216804961881466,0.014936577375723997,0.04135721084587677,0.03896799486293101
AZGP1,0.04361592344611762,-0.008189021507267684,0.07244477533820393,-0.03898665198812926,-0.09008196174027457,-0.07608615433350678,-0.027980757975623726,0.06288418050309981,0.004128300352639196,-0.017221966401352106,-0.05866053820525155,0.04128235200748859,-0.05075576994525577,0.06420655016203794,-0.028358177871441268,0.0009289877679716304,0.021545537737311417,-0.033829332363848164
INHA,0.005756817438601773,-0.01453988590198899,-0.026131695406847982,-0.0025716009087512256,-0.029827362562412023,-0.054694139712161076,-0.021366861410865693,-0.012117050308945828,-0.04120831574128637,0.052031008043949355,-0.06500763688792885,0.04099218361147934,0.06971306494799767,-0.032520919038356515,0.003083314422689609,0.013055392865764773,-0.010717585460800335,0.0662657507006721
SEMA3G,0.05403572944020128,0.06932099522479057,-0.011761334234974063,0.01497563115204977,-0.02632254032771004,-0.03740195085869925,-0.05710112927925975,0.009039054095621493,0.09173971715368738,0.07306312419556903,0.05203812262375569,,,-0.030003044270036867,-0.0917837215944446,0.0069604034150468124,-0.02608820267420929,
OXT,,,,,,,,,,,,,,,0.023818786958093797,,,
COL6A1,-0.10031645340256372,-0.03583756226828863,-0.05162220898391613,-0.012011060061019868,-0.13160417444313546,-0.08586387402240397,-0.07781095242475254,-0.10507379859393641,-0.06116183802936346,0.014104353311830471,-0.23197381030094855,-0.08114550535495525,-0.16843225887050994,0.020972147962784658,-0.10493763989998717,-0.020898299670500626,0.008127871740567899,0.05841496850668982
FGF17,0.11694884016277438,-0.004926262836193469,-0.018701201134523792,-0.01002995648552741,0.04946943502142639,0.03504193387602031,-0.005825859727074302,0.08878660382841694,0.04664216717793526,0.02856370724002631,0.0962956901162203,0.0804190522181193,0.13330984149029,,0.04360075454630843,-0.014801079369401915,0.10777528879095745,0.11499085170104155
TNFSF8,-0.01579539031266183,,-0.01655330523210595,0.007309447755410827,-0.021078748531135852,,0.05269310479707368,0.05018030188535162,,,,0.0293681942696373,0.12541737396193167,-0.029118910619446124,0.018892342422372945,0.05487264031323112,-0.02219224895003746,
FGF20,,-0.04541186407928338,0.010749472124244973,0.03087486063847056,-0.017858226199349132,0.00274842552505157,-0.008533214404896882,-0.006771538765307986,-0.02276369897023627,0.00287307716299504,0.003552600535255506,0.014357006589705323,0.0861442878002734,-0.019536196842429833,0.043579042120691185,0.08778079935454595,-0.0429590985936478,
ICAM3,-0.07231316404879153,-0.00867052208929947,-0.036512804381249396,-0.021951582220587407,-0.01674225479999558,-0.021272999838855104,-0.032810642547960886,0.04060721223549063,-0.03285508317137025,-0.06869364644254428,-0.07638563680307163,0.1546422691606928,0.101749535040551,-0.028467541697932745,0.004596892071449124,0.014868402121048254,0.031653042640139,-0.04042115270905087
LAMA4,-0.0186008114112974,0.0227003959526936,0.0009060831119273658,0.017223973824231912,-0.05907437714874632,0.008069127756801058,-0.05580439700572787,-0.025023785439025805,-0.02851208885771424,-0.03447019321778162,0.005715711331291194,-0.026273176410155877,0.004286213691399262,-0.044047447062948636,-0.04759858141830253,-0.013702116282204897,0.05548987652711991,-0.009116460569352208
INHBE,-0.024844206856078445,,,,,,,,,,,,,,,,,
DLL4,0.03345678131548479,-0.005993250978779152,0.027882330952721242,0.04258379308653754,-0.007899882655197938,-0.006537799606196602,-0.07165694490682856,-0.014522716422414393,-0.024292079263891597,0.06969654199804136,-0.027391367328341285,0.05938566025618843,0.04039183063824445,-0.040052863485635935,-0.00660768564988375,0.04881199173601792,0.006489321097374254,0.03181928799847198
SEMA3A,0.14968188070385471,-0.017416509218431086,0.053461886072665325,0.016025647752853287,0.08840632558764581,0.04842826345201029,-0.03765169721311092,-0.05559084693261485,-0.03680401275480138,0.1668551629354995,0.008481891379135848,0.10558004489862943,0.04638348351516071,-0.029526173480157677,0.0182083979549946,0.007053334350037123,0.03490035346507613,0.062403166803839775
RLN2,,,-0.017777151804601377,-0.03046829988722728,-0.0323315167767106,0.020240467043359463,-0.01453535983819184,-0.02272522138918556,0.001464666307435489,0.01644556882725848,-0.028031557035726344,-0.010567494576855817,,-0.026833054678269522,0.0762055690491089,-0.01708210615591727,-0.002491897070645207,
C5,-0.04509318969484521,0.015486410370771642,-0.04143911587866611,0.02707404928058345,-0.010765592792494899,-0.0010489312784773865,-0.03964735925372342,0.0011503598872290993,-0.03693568808905479,0.0058603779201301534,-0.052232989824858495,0.10174244090186302,0.1158927242670614,-0.010031724001965964,-0.008584278600863962,0.03608253595162888,0.011559702594131437,0.12113104754405445
COMP,,,,,,,,,,,,,,0.08483242482461922,,-0.02110198062443515,,
EDN2,0.08493570966000132,-0.05865164689444975,,,-0.027722078186925923,,0.0028748640397178215,-0.009587089093061716,,,-0.04899182363693697,,,,,,,
C1QA,0.08073199521316853,-0.0023666516062927,0.03706446216324444,0.06602368160867625,-0.062102093463867504,-0.04633858654388495,-0.04263168449512189,0.0034521821357245165,0.011505325418719382,-0.301339993276112,-0.13707133929933646,0.01275602055561806,0.06869638608869044,0.014655967472088615,-0.07692514952742424,0.03554038019438395,0.04603441717308414,-0.10216424312237096
UTS2B,-0.016985995286481224,-0.032693090355257665,-0.020221955703805004,-0.03046829971218339,-0.023119473347303427,0.029330680545902817,,-0.006678785508910364,-0.004755166679834959,,,,,,,-0.018200950373461706,,
COL9A3,0.019170160468358528,0.0542961099433405,0.05636461645524769,0.047282291170307036,0.04840689936508661,-0.051702360252158526,-0.0734008175778393,-0.07132038185012601,-0.030836019110065598,-0.06599719792276124,-0.20278121530413953,0.13300527950071325,0.09423649370208462,-0.0197560930705903,-0.008687545923920386,0.016031006203319764,0.0563028118955099,-0.05611737396888358
DLK1,,,,0.02678597783717878,0.19549653098184488,0.04640842511408016,,0.032590773659341876,,,,,,,,,0.06692133407428198,
HGF,0.27190332188611993,0.028880503873370687,-0.00784818731596279,-0.02358246518802781,-0.012799419752243897,-0.041706604490964666,-0.05138601829654789,0.03908422736474518,0.010474167593149118,-0.1482487202457946,0.07768987079142606,0.11910524321257289,0.01670694913948326,-0.016371202490719595,-0.0034696935124288865,0.04118831233388735,0.0662183706302811,-0.06456562069458034
P4HB,-0.11112926963269358,-0.08032074627030272,-0.04474821273670244,-0.02748119478216816,-0.129717577805876,-0.07349148463755262,-0.07989280297647987,-0.038262018308133104,-0.03664435398411583,-0.16558038350599602,-0.1099244054753166,-0.15283193391669717,-0.23356400266063476,0.011427693702605001,-0.09842921314518957,-0.00830668166234604,0.004111559621865164,-0.06458733080185565
ADCYAP1,,0.0014226042463835735,-0.025121331061366648,0.03230833294326009,0.09757896752954526,0.07649900909107553,0.027113152062719064,-0.0076968394319813895,0.02571617725627135,0.10852651058133152,0.07290360528828703,0.07490869685663584,0.1460116328208717,0.05016718459909805,0.07167509146295364,0.039237650639444274,0.0429318039685838,0.10728005457080157
GREM1,0.11814111788842747,0.03741644011958238,0.010664367099221726,-0.026334162953044315,0.11221699586247529,-0.015057040278549129,0.005596197784473253,0.00029739843803382854,-0.008968532481634605,-0.12646144629110376,0.021271569549976242,-0.011272557742882243,0.018563521357573366,0.019644788460491044,0.007916120353997217,0.02460335011652027,0.04760409914903821,-0.06423580257140533
EGF,-0.014316408838574417,-0.019383291062197074,-0.010412279456222834,0.017333824702591812,-0.025859801921436793,-0.07267516027289109,0.010679831556704754,-0.013773746555406148,0.05160708058120969,-0.024868402269096847,-0.0019581334941749214,0.06765424944326372,0.0051480257400671895,-0.005460046627632131,0.061187259901020356,-0.03938388006823984,-0.048047038324631544,0.01687380647953859
VEGFB,-0.0472295032853652,-0.04017278299670053,-0.040813951519860725,-0.02542973348232493,-0.0906648832857721,-0.03550324405591544,-0.1116790097568788,-0.014557514344786353,-0.039933349851158234,-0.053717345858793036,-0.12547582157261403,-0.052871667562043624,-0.10250625571597104,0.04617974420501243,-0.009121164394936937,0.03989631137644724,0.00920485864071374,-0.0010245136543086844
FARP2,-0.030832148614225993,0.10440128459690076,0.05986956930164102,0.015551729451933958,0.02082258027518546,-0.02992513807890275,0.04062673760822599,0.04661814986494261,0.0027738341500296634,-0.00701403811331767,-0.019350043606543108,0.05960635676853874,0.17161295179209263,0.005725760947534637,0.04554318390816822,0.0008536425552137726,-0.012785743663862922,-0.051575294502169355
BMP3,,,,,,0.00209477315487871,,,-0.04052284420248516,0.06494450525441989,,,,,,,,
IHH,,,,,,,,,0.001307887846825817,,,0.05848792918924011,0.04391798510199191,,0.006968910111318271,,,
LAMA2,-0.05306511324150843,0.05676422629275822,0.04643870365919497,0.01933588902941107,0.019838985900409653,0.0035854393683609734,-0.0800998717716698,-0.03406107368164963,-0.03746265501506509,-0.004143104134004534,-0.02418023201258225,0.09550257443965694,0.0960614921644497,0.039185471002185904,-0.013715421377880774,-0.04835292103350127,0.010656642662987372,0.0389759900776935
SERPINC1,,,,,,,,-0.009186925889514091,,,,,0.09571151208095914,,0.027369137016211013,,,
NRG1,0.07547124317180115,0.01567473435202859,-0.023801584765467513,0.0007731087262997884,0.018986625551943356,-0.02653375461946704,-0.036440994460635485,0.011703657885480279,-0.003362676613214894,0.15927426200899497,0.030643897860047523,0.09319788343750343,0.09325682289869512,,-0.02810672463395523,0.015697931315498036,0.07914081677907982,
SPINK1,-0.039860120294165934,-0.014063147293264458,,-0.05007821213559195,-0.037694755497195,,,,,,-0.028031557035726344,-0.04512776322995483,-0.17328165085059624,,-0.03283935438406551,0.10404060083603982,-0.03633938708055915,
EFEMP2,-0.037035480530427295,0.043896012875806495,0.031615282206061746,-0.020183756675263304,-0.09066689751255926,-0.04529309518353567,-0.07203212191915129,-0.008700455632506491,0.005043849622348531,-0.09642710857101874,-0.2019349433889541,-0.004746179739449334,-0.08513281864268035,-0.0465331655582231,-0.024977697986272123,-0.05818609433329017,0.011592217631827561,-0.0800651175775794
SELPLG,-0.011405962314326211,-0.005255176028671885,0.02272767616888072,0.09133825057734735,0.10936410505270458,0.02102936003034578,-0.03650499998226935,-0.006321684750357454,-0.033059017277697375,-0.10288725151041547,-0.029996472323336548,0.1391503957832628,0.11076569070221912,-0.029556435427797206,0.10715594378973992,0.0808493868448473,0.0039822136144943695,-0.01975605200636764
GDF6,-0.019918701196407543,0.01769575191763902,,0.010169129267959858,,-0.052321968307899445,-0.0022800623644798203,,,,,0.021159715768780618,0.06263159386958335,,0.012117822240054359,,,
HLA-E,0.05848320493545215,-0.032379238442148746,-0.0023460684226980855,0.024599325126398456,-0.05227899744421919,-0.04206678131189877,-0.10444593224734755,0.061636462298298784,-0.09706979714834751,-0.27606939597858204,-0.1468265388295653,-0.14640404151979353,-0.09426991499598374,0.0575970546333748,-0.08004036874728816,-0.012359404529540433,0.04439879184991356,-0.06391597900479398
PTN,-0.03153046678401349,0.162330189752788,0.019880270868586104,0.04694535818287497,-0.044922372072612446,-0.0685508178355065,-0.0715378810938802,-0.10907368054826787,-0.05255814600376085,-0.08995288448552283,-0.2545958289824937,0.1905504474235441,0.10949707105661824,-0.01807160981352626,-0.026472630391249443,-0.014749922395788866,0.013678085618157225,0.029005099713124986
CD274,-0.0761074766812963,0.03594573235630605,0.0010759029761262383,-0.021685497160448416,0.030303848117784853,-0.009930854063335798,-0.013811759623604506,0.00041795286974413904,-0.046503354711690495,0.10996816600900962,0.03267525375183621,0.018921788151372954,0.04768358300256855,0.024754257832423895,0.004859924933285786,-0.039365088024407205,0.024832183622961166,
FGF10,,,,,,,,,-0.015299176329210643,,,,,,,,,
CD14,0.025047217945935625,-0.05984675292299716,-0.01192482270459402,0.013016663496999065,-0.15692246779479788,-0.04048325934469403,-0.022962296522050077,-0.034224183124203514,-0.007758500445865635,-0.24631442619702437,-0.18250398424660147,0.03344875649371575,0.02416440185189646,0.014364115684497207,-0.07802565661148375,0.03769155941474534,0.006900055813846586,-0.01698547240723539
SFTPD,-0.021594504212836978,0.08414092602587862,-0.016763034350007203,,0.03944003331900429,0.016476065015163067,,-0.023364365751634773,0.02505091507074857,,0.0823371096276601,0.12095496028758165,0.0623691206388276,0.03613895311196384,-0.012283165565537987,0.05961088454455372,0.01805719168950657,-0.05141361863498091
SLIT1,0.13136098306949504,0.06536137749764595,-0.032312864292777986,-0.008596472107456893,0.07957529260186709,-0.046381102081430786,-0.03532943369974525,0.050524258368035944,0.07173936292521353,0.23511056899465388,0.05057778337406034,0.047982032210929546,0.08224592962471461,0.07408743886393392,0.05045135581369941,0.0001500473024618536,0.0974278436247239,0.016454476639390123
LPA,,,,,,0.056803887044587796,,,,,,,,,,,,
CNTF,,,,-0.02401594319032712,-0.02107875045498791,,-0.016931318542799653,-0.025081892599202994,0.02286559446827192,-0.053986295252323666,0.011042996316594873,,,0.0390340268856507,-0.02290346450194246,,,-0.05141383925889857
BST1,-0.015591233845305006,-0.017259871959998327,0.029350738455907268,0.012824621813210512,-0.05172217331849674,-0.003594926641402777,-0.1031200557403517,-0.021959042373068977,-0.026100108689361738,-0.05803787337049207,-0.024737178468641357,0.09331811068613863,0.11894490731994038,0.0005259686060804647,-0.0012253666165361048,0.03370191602976189,0.04636325466075231,-0.052923082690789124
AGTRAP,0.013425837524124101,-0.04136602772452925,-0.025038641459801458,-0.023068846948484673,-0.06216216055747652,-0.014011082407001293,-0.053670996450215044,0.024606407827767022,-0.013851834423955383,-0.12032037742098807,-0.11036764023000037,0.05168009144184102,0.04190058916258334,0.05505481133014997,-0.001878185084211039,-9.496643700808633e-05,0.013528566095201583,-0.0761553895535258
LAMC1,-0.013885022138454764,0.01825030893019844,-0.01657782181546594,0.024229520622509337,-0.06849014808733232,0.008156117313059987,-0.06151246944294199,-0.05564480777646454,-0.04780389910570804,0.0020399045437000454,-0.12308890608110665,-0.05317554477720662,-0.1118392652824156,-0.06827402422247596,-0.07619448899816522,-0.032366960746845364,0.02934456302704021,0.03966910276074115
COL6A3,-0.00911094864600355,-0.031479972410521175,-0.02596576656820503,-0.029867950905151586,-0.036434845930167103,-0.03339114109516373,-0.009312554977410735,-0.04085779889121711,-0.03681419263221867,-0.10594168372084656,-0.06209803147371483,-0.01041431144861739,-0.05637189812808279,-0.038107749861784376,-0.07667399695871048,-0.015476943365346496,0.0021643517274790476,0.06487291930596867
FN1,-0.14343210520171557,-0.017193382369490338,0.005974158522972297,-0.008592880173731804,-0.1337359294809229,-0.03529661065204498,-0.06706335011655676,-0.013010493079074115,-0.06821934741320486,-0.13041067904192952,-0.21364772659124998,-0.2154519115662748,-0.21594321930129481,0.017111721117452232,-0.10775011367212627,-0.06303219682413229,0.03997125312712364,-0.013077595833541874
MIF,-0.13450960721820232,-0.012917221665071804,0.019864065801095208,-0.0031793182230844368,-0.01806078411382068,-0.07179303289161795,0.07930097414406205,0.023854144273935476,0.11021418506438396,-0.026095195176948888,0.05754476026663331,0.007097494028517718,-0.06226413644881403,-0.0699290706978064,0.06463173501378366,0.054819567896010946,-0.06551829011813119,0.0007574867469806437
JAG1,-0.07219939275698624,0.08125813268525937,-0.009533495195152225,-0.021818183022392072,-0.059890853255781265,-0.012302280954988918,-0.04851489896598337,0.01568291000494989,0.02107111520084857,0.0012421839822384442,-0.20287835006548918,0.0029213599744914616,-0.03729154605132902,0.072986406230141,-0.01288448081309069,-0.02330269487509045,-0.02063625758249243,-0.05871365688217197
NID2,0.018785062609311388,0.021999017228522887,-0.03102212999878281,0.03069262698228811,0.0064700019384377585,-0.04876517832920827,-0.08315952320819034,-0.0013825535058392684,-0.027940574873068023,-0.09224504179934336,-0.0678548649005675,-0.02413324698976007,0.12530485304752256,0.03225299139223926,-0.03636167693595943,-0.014733386964401478,0.03395885546492419,-0.08087078491209425
EFNB1,-0.0337748624779885,0.03902456357520606,0.05518542521115766,0.040063112124813956,0.017855122402559268,-0.04841927804487158,0.015532398521456466,0.026848662529697646,-0.019328265471852873,0.12133808288228798,-0.08999519395674016,0.10199677693809453,0.012982995412410152,-0.0003820817835967821,0.035337121491259026,-0.02895355045918809,-0.004427714507220082,0.06361016836415877
COL4A2,0.0583739523421161,0.02675693977403018,-0.0013212876039579633,0.09243144549087233,-0.04911199971366972,-0.03343431920270408,-0.07033006164389412,-0.08561620559952589,-0.042616762359904456,-0.11261054598665171,-0.1763949805648186,0.0031641459284396777,-0.04576331537389702,-0.01635739756715168,-0.03680803683378832,-0.02631604132954014,0.04685184060954674,-0.08136742296918908
SPP1,-0.10371804454613226,-0.11780112410499768,0.03449429897600885,-0.06124200978604495,-0.17521816447749058,-0.13330679535343387,-0.10638742645911649,-0.00828079052797603,-0.09608677637201199,-0.29553031532348073,-0.292549864408984,-0.07077231539835163,-0.11891505953616563,0.06050411474165296,-0.032851084981305304,-0.01662935473067627,0.04029912419831633,-0.13171765181711317
PODXL2,-0.004049599077295789,0.055010125847858256,-0.00763392961833957,0.021025579130828642,0.053433605375964886,-0.040472972239547246,0.011246225867774295,0.0031402841632446723,-0.006686759190215284,0.16569001286591967,0.12789944298505262,0.102388949612996,0.18230849061514165,-0.0036052485427311284,0.2011014127991877,0.05586299412027969,0.11858244405932533,0.10304688309234568
IFNE,,,,,,,,,0.012384863953186857,,,,,,,,,
FGF9,0.27135376627258473,-0.005777233396797348,0.04350863278219696,0.014743548296649988,0.18737483961487117,0.08159804271179111,0.021563837706939416,0.02114629838527049,-0.007392195991608676,0.16361683077688885,0.20471307297185085,0.09254444746882536,0.16208667630510593,,0.09255244533335447,0.010784729001716559,0.08367197406569543,0.11706696662690505
ITIH2,-0.015795407128957613,0.0813074949478961,,-0.03208622721495954,-0.008875586858598196,-0.041289946989556625,-0.03666249669603095,,-0.047848283128190956,-0.008912334784108423,-0.023152535646380885,0.10956831212014573,0.09365536586086459,0.0005567375657954097,0.01732036953455239,-0.03459655653391396,0.021188874583816235,
ADAM10,0.03299300382686166,0.007923707594920915,0.012075954126101877,0.03513928277740181,0.01539464692020916,0.0276680469604551,-0.012408361793146817,0.01691539125357998,-0.0016969431865709011,-0.10184354067807153,-0.1143163865192792,0.023217875543999077,-0.023888938922285188,0.02688910879440377,-0.052331337638956775,-0.0070145979426716005,0.1270320450492484,-0.04963983923492054
CFH,0.0037132587729529574,0.06300706103000367,-0.02292011600842826,-0.017520452666548125,0.03693248416822414,0.016073324108535413,-0.07084883453110467,-0.0016918170429991663,-0.06523351000141352,0.04961465004489821,-0.1074201199609875,0.12226165295952719,0.12136407550747855,-0.08998976772681591,0.01579554357828615,-0.008541703115056282,0.06889639964551326,0.03565916466264559
COL4A5,-0.06414441344574212,0.02219147353167653,0.0076091966856943576,-0.046321398766401914,-0.008977862057164833,-0.08181090048546356,-0.05475322176067798,-0.025649662468325916,-0.08321076226161564,-0.14244634734968395,-0.11187120577876561,0.12095079630433164,0.1929072215467836,-0.05029131704923588,0.05905965175818596,0.03656816422845238,0.05075415823488056,-0.11140381855911922
LTBP3,-0.08332191026758487,-0.03256880215120931,-0.00837664619586631,-0.05653259744050711,-0.054470292851796054,-0.07700653430329449,0.00705108613608708,-0.03784206053931444,-0.07395772867119459,0.029324456269941443,-0.06910212269004569,-0.11299403121752939,-0.15425486381041534,-0.02980593816940875,-0.01666839228787326,-0.043056624096757076,-0.004984956383572211,0.03654324268612255
GNB3,0.01906002017635831,0.04178657364874614,-0.023688437590952925,0.06248789971200197,0.0010748544481179532,-0.04114520906847204,-0.06751498983889838,-0.0496667536962465,0.04764581942182584,0.07964146708174745,0.0012632871062144683,0.07059136652338097,0.140351295716448,-0.051263153821296537,0.08958512564113,-0.007695486843610988,0.05628534182054479,
COL6A2,-0.07795965307698526,-0.03517453796938009,0.008503974823528226,0.030194832492994,-0.01787695579849578,-0.00861617443549798,-0.05302129936756599,-0.06075304751116142,-0.0812593678972312,-0.09747163744526438,0.012749722877213201,-0.11419523159766239,-0.22023332863170164,0.05520503271350024,-0.10195469359988747,-0.012098408987744776,0.0043233964736404,-0.042666655804112955
PLG,,,,,,,,,,,-0.11260726027429972,,,,,,,
GDF9,-0.03915165278440591,0.010268065085499049,-0.0369702860326221,0.0212968513633197,-0.015091689580562792,-0.07039191248569407,-0.04467050309493131,-0.02842206811045246,0.032792266144221906,,-0.04643343343179579,0.06959477883712058,0.022007509357189297,0.0037863848153148875,0.0298768162304929,0.12903716973574236,-0.030417856130212136,0.009455012746751739
NCAM1,0.0639855866831727,0.07877662351574233,0.049236812038740786,0.0336549781975266,0.0316285655576506,-0.012052189904898888,-0.05886158167828537,0.06811112598150484,0.05215995914090605,-0.04350049940483699,-0.01877889610918181,0.1660848350342897,0.0970744260660225,0.053988571670131824,0.10172711973342735,0.019594394839022932,0.11858453456040136,-0.09946773731496028
