,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
THPO,,-0.0322439323707507,,,-0.037857707761220806,,-0.0038407005714982552,0.033697152613573596,0.024534736007382842,-0.0342891862774948,,0.055890137543138894,-0.05411221372755034,-0.017375717962215074,0.035545476056522966,,,,0.004445308260694387,-0.02036995141024717,0.010440836655848858
CUBN,0.0397969308305865,-0.020039439107475784,-0.02329034610169113,0.03332174627841037,-0.02676062092350087,-0.02396616480197973,0.07833922028175742,-0.0018282402572039546,0.01277544626969031,-0.026367287272038523,0.02192492022881197,0.06774437716582718,0.02590889763515228,0.04297444645234711,0.020267724931067665,-0.02860756642087965,0.02409409142598433,-5.35551015937543e-05,0.011874373220131745,0.0027469320573367205,0.06681656830777573
TIMP3,0.027523454104314865,-0.042650828975069166,0.08072131710948786,0.06693681207860855,0.06318347978459891,-0.0016658894859292363,0.03938419653995561,0.010941572648374708,-0.05044607284500649,0.004941745072597238,0.03305621700163907,-0.04255692477445397,-0.002313548033130277,0.0050399900970610045,0.019043592057869794,0.07161913310413526,0.017254467164863754,0.09365512426320519,-0.01794012389854258,0.022475255488706075,0.05111852251664908
PIGF,0.10908094975274193,0.016761681104770283,0.018303322219065752,0.0024535588250089576,0.019776668277450327,0.035302768853328476,0.016993367740069355,-0.059104768618105194,0.05043343655359075,-0.019741610362568208,0.013373846281735033,0.02993475606325107,0.028456801957674947,0.013150295504128448,0.05111381584257236,0.06134921348623745,0.01476238550157851,0.024108954684372182,0.008980411690629693,0.08095894831061555,0.10428570448156628
CRH,,-0.022081121965088706,-0.01749322017015924,,0.007094416581036643,-0.02320319355575103,0.07185090147599832,-0.0217812554848789,0.04743686484196435,-0.010294631211649861,,-0.011319719659749799,,,,-0.03511937726072694,-0.011571260626839497,-0.027249042168860864,-0.020285847861175724,-0.023200776682665458,0.071416938830167
BDNF,-0.02185189608709167,0.022830599995567025,0.004803458253834136,-0.0026251023902471417,-0.0037926731236652728,-0.027742986325676726,-0.006938165095768211,0.06480994231284566,-0.04496003740711999,-0.03403447598636262,-0.040281968561575274,0.04535411851266198,0.029566554753599077,,,-0.009275251945436911,-0.04370107584776246,0.010685077707437374,0.011067933999356594,-0.015573179315819858,0.009713221586242788
CCL5,0.06618318182163242,0.04286500278713998,-0.05628064759812912,,-0.03413404477076821,0.01474364320766346,-0.0022542276633505643,-0.0469858462541987,-0.012606105464561512,0.0667251570865857,0.03045678503628581,0.002411595131646594,-0.030842301353954615,0.059860222085510235,0.015815969021881638,0.01074895845870052,-0.036812019916150455,-0.010292763623159227,-0.03531731173137732,-0.00012339138349301305,-0.04149739378112631
GAD1,-0.02836133186735927,-0.02563900812065114,0.03932633165934529,0.0139918275313382,-0.021173066031199624,0.0035197050385186476,0.015523555614274601,-0.059309956151105916,-0.0682148592399939,0.044146496589958145,0.0038937888534957017,-0.08484662528210912,0.05594703164138166,0.05876024292818138,-0.0037279975000183933,0.028387542290936582,0.10076412827705088,-0.006168906762284367,0.015520282778702713,0.03805808784600055,-0.07985084085422421
COL14A1,0.0660381922550251,-0.04465884180623534,0.0086156637521547,-0.033792183099689906,-0.012275459497927842,0.018858629971158294,-0.0025636531666221145,-0.030055009426862376,-0.03620172870149674,0.05402213016011282,0.012664669263013049,-0.0027050466129082767,-0.0531572279612975,-0.06706298759865159,0.047367969538124666,-0.026070198199963587,0.003082829271607561,0.0379136571833614,-0.0030825341678412505,-0.03752380078338106,0.1304633382808123
HLA-A,0.04738122056220367,-0.04033865745842524,0.011302187136629,0.06772129687903768,0.04449309015628586,-0.010652083518977845,0.015549708824798936,0.0062934460835425005,0.02779053177360174,-0.0372608878203014,0.052310906535816534,0.02282870855790323,-0.01501150365370455,-0.03452362217751169,-0.0805564094420153,-0.10627542479610098,-0.02015891728527391,0.09170022132295756,-0.03494856779074321,-0.03401326483684341,-0.06724325456247016
CD5L,,-0.022081119410471084,0.013420577503767572,,,,,,,-0.004408747042278716,,,,,-0.027217181003145845,,,,,,
FGF18,,-0.019979422036108935,,0.0034181397098981075,-0.016722516221000634,-0.00856958162265546,,-0.014825929225314852,,,0.0028648737816114184,,,,,0.08300422249533526,-0.025724393495334428,,-0.02425446748216546,-0.015471714883137505,-0.025419743027674555
ADM,-0.03747177242579762,-0.0008636060307231102,-0.014348889528862728,0.13605828476251014,0.08682999961859084,0.006653666246145959,0.012625558987728259,0.024076247095899016,-0.02386795011339457,0.02323857088024912,0.005331069224746495,0.04322193356558145,0.04042102514264931,-0.008061125340885142,0.01643599706947634,-0.12008957270834875,0.04535348312187877,0.0022301855440193504,-0.052714798099974675,-0.010754554426596947,-0.04386195736648311
CCL15,,0.02012737171692857,,,,,,,0.042571758003759744,,,,,,,,,,,-0.013418617117025688,
GNAI2,0.04007012707780427,-0.018290599848661927,0.006486333970844436,0.047671512194138406,-0.04314321212639131,0.045843992081400525,0.019454602193316513,0.03646481688044448,0.029959787310100346,-0.04025480046842949,-0.011028911831477053,0.0182091038342221,0.002589293202534464,-0.09088453031732069,0.06303295616056248,0.04673011402960114,0.05263344566079805,0.010366061960980038,-0.002133536901845994,-0.027924215453560722,0.016016713066856487
HDC,,,,,,,0.009538228989590745,,0.02964949022869926,,,,,0.13575469077098104,,,,,,0.05821297590233222,-0.018516441446096304
COL11A1,,-0.07908615519881661,-0.041544172624625,0.018137328841891225,0.03555746142598847,0.03263855091908516,-0.025980772559146752,-0.018741799555424828,-0.040838011547036424,0.09978728173058016,-0.03015955327490834,0.08821376390159177,-0.031449327138273774,,0.023844658740914803,-0.02286451271968565,0.027882713731389,-0.01536290563080427,-0.0031407723312386502,0.012062836433055783,0.05660273597378925
NUCB2,0.017912289959592768,0.04871622857143558,0.053142687540530184,0.009759359233486822,-0.011700372865681695,-0.03693516397848846,-0.013884123131030351,-0.024443916467338005,0.022095578951633305,0.03941082133276575,0.12699281818488764,0.051291861480465696,0.0914939406682724,0.022528981322594423,0.0495263651654644,-0.052665371219504396,-0.010421226273301462,-0.001990229892164926,0.029095859129620195,0.017570366910031995,-0.004962357291227226
FGF16,,,,,,,,,,,,,,,,,,,,,-0.018245545922784955
CXCL1,-0.02313032484883015,0.032483519009439785,0.04944824650120206,0.0037364733497393158,0.007523702966206364,0.0010981636973872418,-0.003908792486065425,0.034858372578778114,-0.025150617499558568,-0.0488212842240943,0.0007920548513715094,0.030378500431454146,0.013451332627512696,0.04892375661942786,,-0.04253585242956623,0.014860501984271284,-0.031548900445091996,-0.040036780814142865,0.05616224107580916,0.03552801454507042
VCAN,0.04587732031965484,-0.020998372761866405,0.003671514754823439,-0.07853844437080934,-0.09923478374369822,-0.04339162146243269,-0.021694241227886008,0.006550484899305601,0.05431840534544353,-0.001095670528924819,0.05299246810359684,0.10101011320545246,0.011613557892210719,-0.13367230410450756,0.13662735378829088,0.07943717726491017,-0.008708691708973267,-0.023555562177612226,0.015038758237059788,-0.09071191287704151,0.02085542674662517
MMP7,0.031664508010115125,-0.003544160018967023,,,0.030102362007979756,,-0.014897298098303561,-0.013664487453930932,-0.0038453541184566664,-0.021058714075112724,-0.04668611378669871,-0.02825297632371698,0.11181504573273168,,,0.002047578177957008,-0.010304620880440336,,-0.03726873561711366,-0.050915402655440645,-0.05824115400003392
PTPN6,-0.06660029752141507,-0.0028124304200481468,0.023468582475044193,-0.027449445924185214,-0.02383426294127746,0.05815237699162525,0.035131267855507874,0.02029442837900196,-0.0055645921288287785,-0.013908808356654432,0.011103625350100094,0.11737146971414746,0.08060228113182975,0.10979803711203577,-0.02077315539924746,0.045731872484096714,0.03222170059540469,0.0333183669635817,-0.02466026928226673,0.0050517418607060344,-0.001792145020352667
PTGS2,0.006406105498951979,0.029903716436488245,-0.016747707883114846,0.0821524031620996,0.06374019416695725,0.03026431085580451,-0.009794774684947364,-0.015016868059960086,0.009997127698481807,0.02516834962218668,-0.008429447145060569,-0.042193764756964944,-0.06436071629945489,0.02140268944036871,-0.008204981776628768,-0.04511283431499124,-0.019051562681217736,0.05339640949322833,-0.0696543107345521,-0.017462057530544316,-0.07095505994900331
XCL1,,-0.024196957441776527,,,0.07724936672431942,-0.02427947112667598,,-0.022443409366157418,,0.08879835899381684,-0.0007017781077437634,,,,,,,,,,0.04458307990597011
CD58,0.013951331179207478,-0.05571352648930777,0.0716566158042255,-0.03871768167014507,0.00968555504903809,-0.022099795679304424,0.05539541844942575,0.056732737046235805,0.043208531698777995,0.033486013616877384,0.0004466212335967459,0.06544947460082182,0.004365676990937214,-0.04200972935033351,0.0006266323461861839,0.028406312267189263,0.010959972320177189,-0.03015652434743913,0.07589687003728107,0.0404818953389452,0.07102439992149995
TNFSF14,-0.06990215557569802,0.17202748647471827,0.014138532902281653,-0.003470065563836835,-0.01804053216872482,-0.005519527122258497,-0.03104070991542803,0.010927619980760554,-0.02456553522676396,0.02434507305441673,,,0.030479785174922062,,0.10134900904915498,0.06127062570430407,-0.028044927790702286,0.021557722932758042,-0.02026662963732873,-0.03218426226631905,0.004518492179672478
CNTN4,-0.0070065557263797535,-0.025607867255701307,-0.015321183232739627,0.01790471688636391,0.1220500404000943,-0.04349507590317089,0.0071423092505584025,-0.0378541492562423,0.01983575361034672,-0.041472592718585055,,-0.033403407892841214,,,0.06240338741497164,0.05259318788616345,-0.028858527231461043,0.03773660804986734,-0.014961495403838078,-0.022832611498433297,0.00816111237149002
NTF4,,,,,0.0021642947241879017,,,,,,,,,,,,,,,,
INSL3,,0.07559393097356133,,,-0.01672251294097668,,,-0.01575659120613812,,,,,,,,-0.0241401953652413,-0.016278787494083395,,-0.02026662767924598,-0.018373130520527334,
BTLA,,,,,-0.0036070870658918225,-0.010398720882750153,,,-0.02232377795416411,,,,,,-0.030544257142900523,,,,,-0.017765898544713905,
MFNG,0.034708951877394104,0.04722484988910212,-0.0006370978600218144,0.02393777666324905,-0.03916106574160365,-0.04489310650025947,0.03847669953663061,0.017796327767927857,0.026426158897226278,0.05169194325062827,-0.02453015113130859,0.04818213245143713,0.07300727710592937,-0.03783521244573466,-0.003933863240150624,0.02361853496497162,0.009359959607758575,0.024037074383249004,-0.04245730921219911,0.02437095648200188,0.01390141015339164
ICAM1,0.04135469849533532,-0.022079451096765634,0.018462406717329995,0.11824134324889558,0.03894611554774631,-0.007947272273504696,0.004851242502849412,-0.017556335682377102,0.0529413906532076,0.017480299630802557,-0.011221105785456114,0.01928701271205947,-0.0058097337086693195,0.19477349624313017,0.01445382164519404,0.00979393849052545,-0.024851806127626743,-0.05151962212773739,-0.053355839332422085,0.014134103309871865,-0.00814943169730902
PROS1,0.04296644825586079,-0.02735524553615494,0.02968341550667349,0.04440399933167054,-0.03501627019030409,0.02779489906443004,-0.037972168142332355,0.018290217496292588,0.028275302534949507,0.04890705400325314,0.0030126672826249583,-0.03687772273580736,-0.05313663045329895,-0.05436575600495356,0.04554742216567682,-0.004480911805726724,0.10394247621260615,0.06908938654514768,0.059482690772246744,-0.008066358549573223,0.059079808445679304
CLCF1,0.02087110918112022,-0.012440459187592082,0.03124133123798402,0.12019496998257519,0.050205645256369766,0.022239382751957887,-0.03846209400735486,0.04426199791552184,-0.04128396965892335,0.031162713936904708,0.001119591329795786,-0.010464955905911642,0.05059322730045449,0.11888390654523455,-0.029171834150823327,0.033276768340220454,0.07714690457203735,0.05659306330235938,-0.06288026582045046,0.02867632161657864,-0.05103537360853728
PSAP,0.0003245786961960285,0.014644717629184822,0.067788624323654,0.02498540865244689,0.04335075678833529,-0.008773936670783588,0.055821410842130464,-0.033042129855271635,-0.03445085449905203,0.015481903878212081,0.0307114821635077,-0.05073121118971404,0.012649078433339516,-0.034179084358272445,-0.028395273073305465,-0.09875056133613015,0.021385433891184243,0.03892431408838347,-0.00010034983088893392,-0.048113738152428705,-0.07933688028843931
EFEMP1,0.03362985322332299,-0.013726953495142627,0.06489117398413426,-0.032154148256529014,-0.006701782674675128,-0.013877741071553212,-0.018487059176085383,-0.041157300376426266,0.0438532024162323,-0.00526394670371874,0.02392431000867083,0.04052537219371582,-0.07339617188874731,-0.11140139266246854,0.001956056531701628,-0.048027018914670434,0.07880905301230169,0.0094503671019411,0.027735578069723064,-0.048063107750156486,0.004105950687965433
C1QTNF1,0.07105425962800264,0.03758013375509257,-0.0075993378754347085,0.025093058353756203,0.0033377698876312567,0.02066510417245851,0.01437358033062371,0.06683252056160754,0.05772625225004298,-0.04050608686244086,-0.038941262898786085,0.06268711317239968,-0.028159785283121998,0.021724180295482964,0.07387007256115888,-0.08993271389515302,0.00563140349829359,0.016129780778161174,-0.04375290216046471,0.0005370143660371855,0.05218026952343706
ALB,-0.05579129039712994,0.05023708834272623,0.03732014148714525,,-0.008945039362090453,-0.02077948996594521,-0.02498834325169883,0.047028336708973356,0.0035478238172750205,-0.030208715869896083,-0.024720834058654845,0.01174174465383136,-0.04233183603929545,-0.040832239241501526,0.039887908864800085,0.031457038119909166,0.005972421703195082,-0.030788165829356326,-0.021880990785218053,-0.02077561096412077,-0.02621595691994856
CCL13,,,,,,,,,,,0.04330685931473749,,,,,-0.01611331436838985,,,-0.0227332342683898,,
EFNA3,0.00021031045290983728,-0.007804173900733856,-0.009833238858827597,0.04431684416117213,0.013488246494094646,0.052783508520425806,-0.014076880045261808,-0.03129419043655499,-0.036519026712292985,0.02617412959291497,0.05623083564737022,0.021636088519433647,-0.023051328731869387,-0.02708108084465352,-0.0047271357705973936,0.017172150063142648,-0.03612718774831639,0.0605762553122164,0.0521431189583788,0.045331790611982475,-0.02330949117971314
DRAXIN,-0.012390961792810247,0.05738655877357022,-0.007053327478589802,-0.005569992032991799,0.035897045268716184,0.05781766607083453,0.03273081882773037,0.06868508134326397,0.01823864114774592,-0.028828977260373843,-0.0052332477169396065,0.047144681528569925,-0.13802102479210182,0.1068321406306325,0.10102875057934349,-0.057302788623484036,-0.007960366239356349,0.04390633946557342,0.022081125907088626,0.018997790000574326,0.05570554267989662
RAET1L,,0.0032090853545698192,,,,,,,-0.015577691692420922,,,,,,,,-0.01647938294042649,,-0.02462206296844641,,
NPTX2,-0.028792232795809145,-0.023041218007626332,-0.05004560868404968,0.0246191542857586,0.02482622162425879,-0.02970145821944389,0.002172104038815596,-0.02450353346189042,0.021974462557044976,0.1148541077516747,0.03874175124342834,0.034379492672010445,-0.005017690174968756,,0.06300901318055264,-0.027636607378631012,0.04628885933729774,-0.018779144553900184,-0.02517967104940615,0.059959068188976394,0.048651240127729506
FGF11,0.04821487200395201,0.001916688776456272,0.020411260511785278,0.09561647453674889,-0.02746912056979547,0.10596270946720744,0.042387134191940845,0.00452119898881126,-0.004612843675042176,0.03294930720313185,0.03243075320800368,0.07337729254223567,0.032331916423708786,0.08797105089006114,-0.009273635013939734,-0.011273004765724931,0.09592907598091902,0.06464328910073922,-0.015445485409310275,0.06021524703743551,0.05178479481004325
CD59,0.03136782191551691,0.03772428686236912,-0.004354479141296917,0.017997006905226803,-0.04420117797356913,-0.03448831793810159,-0.00827019093615573,0.006895664863495593,-0.029011999690379604,0.01477581865481853,0.025995445913136423,-0.06548393102092284,-0.04139030597150098,-0.03925112184188491,-0.04658826898352111,-0.056685304634905,-0.0097823810551787,-0.0025120080419957155,-0.01362517034586006,-0.05657221431127356,0.024244614881716635
COL9A2,0.05562562814612607,-0.020252784942142155,0.03760131821881404,-0.05247122146565197,-0.059189131543477894,-0.016299468834768377,-0.03260472778491519,0.005557903730272761,0.021256817331367656,-0.05288653995275941,0.07408251053479777,0.05289566369521075,-0.03455632954072199,0.15901350250604795,0.019595360015081477,0.058863542280168504,0.01132963047807259,-0.013528572223428964,-0.023852184107149576,0.030504611175530716,0.0912638479734484
DLL3,-0.01811661949044245,0.017010745039984385,-0.01131541354258368,-0.04550305118131777,-0.06717559673060326,-0.00889998906040423,0.03181652091397676,-0.07583226145566506,0.016644068551194525,-0.029182943725102446,-0.007873609180890563,0.032160166210737556,0.05545202145883177,0.1184950342780526,-0.06106529798913505,0.11206169551352936,0.001969710786911245,-0.037652642719651505,0.018642932330771442,0.06253041715636512,0.031589879306829716
FGF5,,,,,,,-0.01989807706060083,,,-0.0202532696239847,0.030191026611652187,,,,,,,,,-0.0470691018781425,-0.031298330706705506
LIN7C,0.01182548875279842,-0.01293991444749104,-0.009845701864271967,0.031343072105988794,-0.03773412975244207,-0.010609425658608333,0.007863506127845333,0.0395488984416593,-0.010015689724435865,-0.04662221629969149,-0.024301566466276393,0.02175115611470308,0.16861417924708072,0.03944568989836822,0.022605258999199906,0.03523054309012438,-0.042286804033292165,0.02563429600537264,0.04423313664966023,0.05669255268531624,0.02771696051454562
GDF7,-0.025158244239838905,0.052990866539315146,0.003598205549181052,,0.00853928325066619,,0.06523996080399566,-0.012843043182622933,-0.012318930610226805,0.14080384022035677,,,,,0.19620391843179996,,0.04374862767638128,-0.004687916834172676,0.006638374670566229,0.04110843602953578,-0.028304849135775356
PSPN,-0.0700032004663868,-0.05701814994138587,-0.018496215708960203,0.11561716429063773,-0.01704949095260372,0.03758299246794576,-0.02336740716509771,-0.0027080088848523017,0.0586830361073356,0.05416379796600725,0.05136153579628984,0.042654449478142654,0.059262244866223675,0.02397678052416064,0.02384852183115364,-0.04891825627743915,0.013388530668881588,0.055446218203410065,0.015020893617706163,0.022497217358353767,0.044068287001654285
ANGPT1,-0.051095310603984305,-0.005615147899094574,-0.038278963876526365,-0.024897456790693606,0.023045522131113168,0.06713097662145626,-0.005104976153438742,0.02498382219276969,0.007544301747016403,-0.025568879287257772,0.0014781195729967607,0.016750744860636047,-0.036696728750239,0.007966564154834849,-0.036413890730262403,0.010229547933635228,0.0380848428552954,0.028305913648261197,-0.026844898870131913,-0.0018492927301756582,0.055075858006726014
PNOC,-0.039522612350855316,-0.0158255568485674,0.07583819357076257,-0.024116567399025315,0.04223604254237782,-0.018754307193486704,0.0038208575849674677,0.006492775796791692,-0.01864764793044097,-0.019119067340181966,-0.024720834058654845,-0.026967213747178108,,,,,-0.015022639113613023,,-0.019532479349019943,-0.018962776346650632,-0.09604456493497693
L1CAM,-0.07550465530558981,-0.002750766979259311,0.05154739372525148,0.006379075574877497,0.03351550625040306,-0.01359029338186208,0.01048632897926906,-0.032028100139594416,-0.02651325631399133,0.07658613242057195,-0.0219672237855175,-0.07835085298690789,-0.04653856832526648,0.0029768223790785273,-0.009136508674543917,0.03746713169732742,0.04202629377396527,-0.0456385380741546,0.024130317264426975,0.05036049464561394,-0.04630890748961113
APOA1,-0.012233509459209873,0.04002522383989252,0.03459856517686161,-0.05001716501523838,0.07770166266708421,0.024849948638576237,0.03842832326676918,-0.00668869188475613,-0.0017628186145223275,0.03160313635679748,0.03920195632855827,-0.026430061489775593,-0.03195339755744448,-0.00834698299427751,-0.0444499627128973,0.07005071617664667,0.031179834854517672,0.04278309754574526,0.006823114844470759,0.07628008579720941,-0.01891321836962526
PSEN1,0.010339338493152314,0.019782161130292228,0.027371937922930748,0.03971639704334719,0.013777039398281565,0.006537614063787438,0.029410256313489716,-0.00667607310462611,0.023424514862209832,0.004199294201542959,0.07378170631029327,0.0759343665543525,0.02435194891281231,-0.008430527671596655,-0.06441531080648674,-0.004894809608697815,-0.013756290110586777,-0.025205996969140106,0.02728635817881349,0.005249758571986889,0.06941978786548142
CALM2,0.03448396488385002,0.05616278466596225,0.01074777948339217,-0.08496368143544238,-0.054470125465309056,-0.032948997025130315,-0.015302216054892322,-0.03870314447858179,-0.04046927388381835,0.03207591985975074,-0.01763406988925669,-0.03536873269868937,0.011208535993514141,-0.039473436351205884,-0.019552760496993733,0.04769652191271064,0.018533705259207847,-0.06497250635267153,0.053765785565326636,0.08083714598431024,0.01637785699781359
CLEC2B,-0.011900662808436878,0.003163987467020637,-0.00794263708467692,0.08713391712518387,0.047934561566048056,-0.05749352899477437,-0.0010896207262450909,-0.04281550480030364,0.06666439220515068,0.020141311680332875,0.04668372096512253,-0.04111724243817235,-0.07665938456872771,0.05663403413255371,-0.015927706756321557,-0.054129865209054155,-0.02395511483553887,0.023402850854022276,-0.024022140808816365,0.0018835606742341532,0.025187544912258233
NTNG1,-0.047240079490702545,0.05931760502672335,0.05042169197121281,,-0.012281350656419943,-0.01714995199902116,0.06822872601212733,-0.02254247217752477,0.01724734335424617,0.018219543521444077,-0.002915321290442275,-0.01836693066602097,-0.0526873070888227,-0.006510380404785971,0.07885229968275137,0.0509445148542991,0.024371207269356036,0.07058494752559259,0.035402007403450245,0.03325714531230593,-0.037070848847281755
LRIG1,0.05811298413569856,-0.0024051913026225005,-0.050430666187229384,-0.09454390775829288,-0.0863962307543796,0.028113277451800034,-0.016640425167515214,0.024869983441954114,0.03565354239155827,0.056125264181805155,0.07278968317825395,0.044400174381927754,-0.029474640416183424,0.03889400766662316,0.04274363014293798,0.10795997017275165,0.031194387881370977,0.07982656892586029,0.015721399868771864,0.08838272997743024,0.12748685958630598
CPAMD8,,0.060330069698447265,,,-0.01977974891179347,-0.01788384152716646,-0.018000488516443754,-0.017477697621350544,-0.004956242458755039,-0.04568874155811898,,0.03552096404686025,,0.03299823009314499,0.06108160626882685,,0.08562145563453014,0.005886755561902368,,0.002422427752688559,-0.020070259475460518
GHRL,,-0.021390321945068652,-0.020853277580052787,,0.018157538601470093,0.02425762114593765,0.037021780058505135,-0.030644604250700112,0.017338232680120406,-0.022588186659714977,,0.1218597277762897,0.017163726624072836,-0.00215407159180496,0.03248068653067445,,,-0.05750062368171524,-0.017821544312888397,-0.026428007857621172,0.011448372519160862
NPY,0.10112302477730162,-0.024711442884469283,-0.04162605197955473,-0.01959403262813561,-0.04477936394954005,-0.016163160264357476,0.004821878745843999,0.009991819043040154,0.043820667200182364,-0.01862425805464247,,0.005069999715861905,-0.03884437392707627,,-0.030831159834801634,-0.03778690561705378,0.04464332105801225,0.004603862894911644,0.012406247536668883,-0.023200770196635547,0.0018429763530391288
MMP2,0.020196183366259772,0.005701561709399016,-0.01083296945967931,-0.06610928874550212,-0.039128318945616296,0.03477999374136837,0.028138142878253548,0.01849164786127799,-0.042732660115029,-0.03208747677577148,-0.0001544812451819571,0.05049942376319584,-0.10540437190697875,-0.010031667169945318,0.029784070730227836,0.0011378184208849763,-0.0012630624672498082,0.051908768150769474,-0.029063236148367495,-0.05311091754839356,0.032105443009484876
LHB,,,,,-0.017226667530346722,,,,,,,,,,,,,,,,
PPY,,0.007297960331058812,,,0.07526016957583688,,,-0.012773353537270207,,,0.04718196516004126,,,,,-0.02424629456622002,0.07539163019332562,,0.021652410029157368,-0.036756883598053666,-0.03592822442906787
ALKAL2,-0.028731613684327754,-0.031666704520394315,-0.013196371328206707,,0.0003146347473704883,,-0.001585108180075717,0.0316614779880416,-0.022670687683965192,-0.017357232922161583,0.013788447803334328,0.0161977345319707,0.06461071092266611,,-0.009971877561820585,0.03908010734151759,-0.0029797699743393676,0.025774923164792036,-0.019193724828137484,-0.01024129143816401,0.036464275989903476
CSF1,0.004224303604668633,-0.06353000163894774,0.02737155815421529,-0.03197870947434251,-0.029408885423929144,-0.017529390189816283,0.0673614081368566,0.03625521434672064,0.02455896334840237,0.04750198544402851,0.044676310063846175,0.02674244583483175,0.017564272383167694,-0.06471470652297073,0.04412462822061042,-0.029776493827127177,0.015213415770086704,0.05648569519030774,-0.026554970722726005,-0.003996551152826759,-0.01774168932471412
SEMA4C,0.0744342036945771,-0.008341905135825776,-0.02469148282710838,0.058093257761663596,0.0075256970159412115,0.055751180754905184,0.0017011320369281983,-0.06918840176186256,0.011679176914953278,-0.03999219355339351,0.04807809635145629,0.05777577641933952,0.09331362257787533,0.04273304002499766,0.07141894080216467,0.019635758930730805,0.0031394737140618663,-0.0665776726986241,-0.02749713773183715,-0.013808401233272339,0.00016219865902657705
BMP8A,,,,,,,,,,,,,,,,,,,,-0.01649087365320172,
ICAM2,0.007557081518024786,-0.007342785565367391,-0.04390086585683102,-0.04234937212411483,0.017122075419051388,-0.04371924799309942,-0.012969334008564402,-0.03597392823398619,0.01669929271315163,-0.009355976050653747,0.06071016340959566,-0.0224714016565348,-0.11066813569873069,-0.049593093132095666,-0.004761492820401422,-0.020265397141908816,-0.06693901516831695,0.0908815446096233,0.028882134390242613,0.008898089363883732,0.035662405786871625
SYTL3,-0.06404040223020908,0.02774868810039461,-0.03424924643163833,0.0021267840321024896,0.012357534067085011,0.042545001615355474,-0.02339506555991806,-0.02962363271244068,0.024623817602562607,-0.009151534335609812,0.014542262977676914,0.10206051019075442,0.0352904267574863,-0.0731662424493876,0.0961597462961892,-0.05840258987589446,0.013995456695032788,0.03038212004133868,0.04928611123797887,-0.047476132308708396,-0.015013339347018357
IL1A,0.025205790698726967,0.027632400707785523,-0.026331568272967922,-0.038593382233040055,0.034408226545829895,0.009050996277438352,0.009096398210547457,0.039922232759498646,-0.03388496786794131,0.029811058356233558,,-0.01572295421708379,0.038795968747817065,0.033797581377954675,0.004216573449380548,0.04445441839673288,0.0071526067847671035,0.03554680040992818,0.12231980128625233,0.009681846727399537,0.07779197389602686
HLA-G,-0.06234197258448746,-0.012715912866866172,,,-0.002457519430425481,,,,,,,,-0.04837269096530462,0.0167156394471884,,-0.02195330717700907,0.14274547110093153,,0.024580308469319773,,
PGF,0.036764745566431015,-0.0013442337205575774,0.05105073648216939,0.10429803541235516,-0.020262649563426115,0.008623668184998937,-0.01613969561879403,0.024335737522761088,0.009431411131050327,-0.01759799433257233,0.06143962381060678,0.060930390283618165,-0.012303785975243963,-0.01640621966761341,0.07027810844311327,0.058108290693786924,-0.0027678124940728526,0.05522712659843918,-0.00837971358418605,0.028974533007974018,0.04765562177259505
LGALS8,0.0013141151455044763,0.005915523361436519,0.02555345813692346,-0.036142668060238484,0.06387010569977568,0.012484009285010693,0.02195475958287993,-0.02285906890175224,0.009714423201901095,0.0524230076384838,-0.025796374778866194,0.03099806893528675,-0.005929472636447753,-0.05703086082135816,0.02006981319307344,-0.03573042846065557,-0.010452611643976366,-0.030838222958777608,0.01784484035461572,0.04165031154711989,0.015322962842902315
DKK3,-0.008960919856550596,0.013648525815004918,-0.10179187053449817,-0.06783612851958251,-0.014807696781552136,0.018019466450724688,0.02135266031951915,0.00028743345591942377,-0.03853695957581298,0.01634535925688994,-0.0010045709239521116,-0.05462619047494565,-0.07852201158191946,-0.10498208792791898,0.016980517459064055,0.01665914072613438,0.02811492974824638,0.05958192124290811,-0.018688464907525865,-0.018552401573898963,-0.04061448247503641
COL16A1,-0.021513215081310443,0.020991338109069783,-0.011157495146371045,-0.059938763087308486,-0.043614558310523535,-0.0035094295326704365,-0.021714408694142633,-0.005378012311217881,0.047110005005802424,0.03808879999313108,0.0038306449046783147,0.09150913444189396,-0.040134670521435406,0.04606171638922861,0.017774486565257874,-0.00495987329765444,0.015077556664367301,0.03029656021464842,-0.0015179149236759556,0.022853684433685635,0.0580873199622202
TPH1,0.033098026784998916,-0.01907830160122938,,-0.029097654316683392,-0.0047367817423899184,-0.03026044845601823,0.013759684573193156,0.018372792208030456,,,,-0.021998692309894086,-0.06290393655797459,-0.05357693575564191,,0.015664186392706683,-0.02300190473377127,0.007787577506285415,0.006220593957022335,-0.03911379114495922,0.0347255115498846
TNC,0.04077520525883354,-0.04678336094109696,0.02114798977132868,0.10160214015633662,0.07874769973899326,-0.020480570622866907,-0.010799734313202601,0.035632564790404476,0.04917757255556738,0.0018118822414293044,0.02350303701158735,0.0723637143173087,-0.01576492919059572,-0.1207578673576387,0.06382850673118441,-0.0811160037909448,-0.018526140265762752,0.056606065181995825,-0.028384468546993585,-0.02578420096328752,-0.021884018265723965
