,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
RSPO2,0.08503815896778612,0.3794936895412776,0.09163702311775479,0.017993925586830238,-0.029175984324309942,0.037219187826101306,0.24607475594583236,0.09974588804000184,0.10396194697524067,0.03904397992754798,-0.007331463597442736,-0.021902821644235078,0.15707093462222452,,,-0.011779204696811369,-0.02359203287549383,0.1011233604575243,0.024829461745811573,0.15722750893466478,0.011158188940767436
SHBG,-0.023891974105977796,-0.014712381032422967,0.03170964930170475,0.04377809128332717,,0.013144903218094348,-0.025081838043310288,-0.005454538783876547,-0.08921796561103634,0.008558181377855464,-0.005814757526078339,-0.00712624123120274,-0.020446119476870833,-0.014148848851560251,-0.047647735572503506,0.08967563036059004,0.020298405270619168,-0.036517058378660656,,0.025935655822639347,
LGALS3BP,-0.12396678706945993,-0.19336937257981346,-0.01518563382965238,0.011960995561932492,0.13890345708144763,0.048020537156381916,-0.15925608052773788,-0.12710055830334652,-0.3247145970698765,-0.06004569296526658,0.010529995842519896,0.0006522968616312403,-0.04037535263263979,0.08477007107915015,0.07850323088046662,-0.0460823554937124,-0.117869851238814,-0.02505790001481317,0.1693727404033268,-0.2416203547738773,0.11513374186946194
LAMB1,-0.03573157825462868,-0.04543378785632558,0.003673560567646898,0.06026726468909386,-0.007821591074806124,-0.0030430387902614354,-0.04782740620886536,-0.1724171916897138,-0.4668850043730982,-0.0843584724608033,-0.02326776784546884,-0.15833980929357377,-0.04484576001352394,0.10822294239143043,-0.11306292002466724,-0.07975725950613179,-0.2515640359324642,-0.18165534188125151,0.03590723598233084,-0.142429361809303,-0.1338309313970731
SPTBN2,-0.03658811829178129,0.37694681366470756,0.04502319334629449,0.007969715805026395,0.18957563583321457,0.05423448538584661,0.20216707749812093,0.11231333624032075,0.2715863195924089,0.1922717159823928,-0.0025889401067386458,-0.05440515171086662,0.25493697847225705,-0.0405127728707762,-0.05066284174234657,0.04485172713690195,-0.0725658195661043,0.023152295321079253,-0.09436714128591812,0.32382220469035095,0.01765846079786553
COL1A2,-0.04643745061330371,0.03712436372279969,-0.03716140539745432,0.09816129308902487,0.0022973242228734874,-0.059740244221521153,0.012347477575026024,-0.23292860388201,-0.4767400949663504,-0.08530344891082167,0.027845228778958207,-0.15044855936474616,-0.022009791140396227,0.11536688878544032,-0.028546002468663182,0.01617148475725906,-0.19121005096584512,-0.11481876335272738,-0.11101119097266132,-0.07681841452809923,0.1410196429225772
DEFB1,,,,-0.0001493132262692691,,,-0.0349364644189672,,,-0.03366585086153081,,,,,,,,,,-0.023061654604935693,
CEACAM16,,,,,,,,,,,,,-0.03212529961110953,,,,,,,,
SCT,,,,,,,,,,0.040388839906622696,,,,,,,,,,,
WNT11,,,-0.062465979243832896,,,0.03892728213869012,,,-0.08664368568562159,,-0.04788135428028871,,,,,0.149144752276329,,0.007321747709931384,,-0.04524098359239329,
LGALS1,0.3104670369896919,-0.20166645390139856,-0.15244673619635743,0.021646450926853363,-0.25907130716276455,-0.06275913823156651,0.019128403747807488,-0.11055194070964723,-0.21234189295697942,-0.134382122956504,-0.008295141430630015,-0.04433191906121773,-0.13485278250916646,-0.03980371747456088,-0.285743278432304,-0.11617697762578448,-0.13724470002835326,-0.12175770867255598,0.08177719825748854,-0.3222763035609957,0.03685247883407161
BCAN,-0.319371859284138,0.1043793184252337,0.1123846200605255,-0.03786705208077515,0.27503886004670924,0.04787085501690956,0.0007151465489730875,-0.141331637400722,-0.433655613147945,0.1631028403154265,0.03194398675176276,-0.015622331871894459,-0.04388734999075887,0.0005870766950160942,0.01425973688002337,0.05747811371556307,-0.11389458217099196,0.07799931894742881,0.09101140404838988,0.09740501882527074,0.03130640413045964
ANOS1,-0.006522054310357161,0.028219403776529418,0.0735588838166531,-0.03393938982984721,0.10886633330266694,0.010168702221747497,0.03243527071234306,-0.09988192622266258,-0.31695060216572063,0.03331141581131413,0.03675039574097586,-0.038332113606427236,0.0072226393241109615,0.0817309406181989,-0.10917591064575359,0.07203666825915288,0.050109936118052624,0.09293971865400523,-0.021052363464079113,0.0851798225305462,-0.014533625601851808
EDA,0.0286350217603959,-0.015441264873708891,0.028302121227750957,0.014418087750285243,0.08956220827449086,-0.009102198727429142,0.046097265609064166,-0.05097438253042253,0.039982463073102645,0.04062397640101037,0.01183404422943375,-0.008158439454292968,-0.011890192261644792,-0.02511049794985851,0.059215198991384395,0.06310243270190335,0.022115143688931124,-0.020416748582092345,0.051976661375401,0.05142104449912864,0.14610022719911891
FGF22,,0.07728074723630092,0.03483981487614745,-0.02622449934750243,,,0.11478631527693058,0.060384514950646846,0.09378182964533772,,0.04913574307784647,-0.02423963905735331,0.037482665672070745,,0.01579239310322732,0.08730199748205296,-0.03257864220385778,-0.054071657930659614,0.025095909736240436,0.06608593466563976,0.04324000726944152
SHANK1,-0.04134540394370243,,-0.004177116590944122,-0.03467406832939523,,-0.037928155907561004,,-0.0034732069032950724,0.07935377795694412,-0.012208521991945897,0.037865370421352434,-0.0006052332963742577,0.05661185266943638,,-0.017145170334800397,0.010944090973146936,,-0.020589029878358176,,0.11184545489650202,
NPVF,,,,,,,,,,,,,,,,-0.028949109287746373,,,,,
RAET1G,,,,,,,,,,,,,,,,,,,,-0.0024737325147648442,
TGFB1,-0.013039613225200284,-0.005450096281886565,-0.013307219953356406,-0.03981462223231209,0.07657255637576231,-0.011670214212565902,-0.03959837521710542,,-0.026697665322942075,-0.04408537723977919,-0.016182065257318887,0.01610310501811232,0.010403985014369172,0.09798878835979635,0.02221844681801762,-0.00337197208357591,-0.10398563721995717,-0.044940139568855494,-0.027701108898764915,-0.10492921074144444,-0.04077832459602128
MSTN,-0.13417200773060708,0.17523696371858863,-0.027442345753316933,-0.048236779084100886,,0.008195938661891031,-0.06938635446270049,0.033599378805638236,-0.31370251827998324,-0.0008025321925590872,-0.032644566191617645,,-0.0506890004625665,-0.029192303478664562,-0.09613720023207097,0.07126155414863236,-0.011763321449876714,0.018880414995868365,,0.024471329209117425,0.01492741559962809
WNT4,,0.012918932213057965,-0.014168579091330295,0.029272044871272492,0.04576544662689126,,0.03334151198468524,-0.07720075958214283,0.01235736060865543,-0.04732544406471664,0.0021200359813949078,-0.0016763444862570634,0.06592532749983795,0.050649388895795386,-0.004769667387804089,0.11754508950890348,-0.06240190963377462,-0.0946490727006466,,-0.0906643391490555,0.1043001004430379
TNFSF4,-0.023846390936514965,-0.06296888152090896,-0.00032218756957844526,0.005421915991058106,0.0719631134496594,-0.015321178760653049,0.02676248629684808,-0.04104343099482554,-0.0750384025013898,0.04573780619217742,0.0060117632412572935,0.061846728759505844,0.04319505743791392,0.002733822720477888,-0.07908162237884088,-0.002118262551745314,-0.031244368843319003,0.05571865027221657,,-0.06279322520776076,0.030601700124055508
NTN1,0.004590412476090059,-0.13175957223996934,-0.0006773944610513134,-0.026592848459648388,0.02335802236759222,-0.02100207267493804,-0.10759659453838825,-0.1171966997582207,-0.450055610315985,-0.10737235786201446,-0.02683021735444762,-0.044546378268999064,-0.030114833552041996,-0.04084359648608266,-0.05396049967447557,0.048919908932005055,-0.1719172975409184,0.05170942026513405,0.07984420177288648,-0.09561354828809789,0.11291460671881119
CXCL12,-0.022828157995922627,0.20909999809446664,-0.009174925500271613,0.03342748820873474,-0.005116402373056681,-0.020191496893470932,0.22224627459618174,0.01056465503021676,-0.004860266379005925,0.04963303251133743,0.015901508677641365,0.04050600858499067,0.06931789044632213,0.003785271753677385,0.034522570874827026,-0.06530744620379843,-0.019143899210862892,-0.08243091471105941,0.04042185764936304,0.13525043417738059,-0.014020189772684342
GNRH1,-0.05355987535948785,0.008713964665397573,0.005772582241235005,0.044811335899669354,-0.013228482618233589,0.01714129441760677,-0.018099604153874932,-0.06487639162448858,-0.1535110612827098,-0.06520290862976241,-0.004427745116593706,-0.0702599935786187,-0.015647414412982497,-0.00563090000471558,-0.034381036293333396,0.006864026159400113,-0.005625242711204006,-0.050811405662415605,,-0.04860883239446822,
FGF8,,,,,,,,0.06743238347805063,,,,,,,,0.05502457215730263,,-0.0066116147922398606,,,
RIMS1,0.01402039039665035,0.4620478079344979,0.07590282099629989,-0.009813476582561908,0.020794940347831577,-0.021997026365095148,0.1938228175137846,0.08461801419294634,0.21837445851386433,0.07714114229584741,0.019857892071603482,-0.03294529942389042,0.21890152020351794,0.04013475170593836,-0.03935757037645969,0.030519646908681475,-0.06355880491117528,-0.025606671291685514,0.04855497710338821,0.22814847325944268,-0.05177619798640545
FGF14,-0.15147603381813785,0.2684149448523413,0.0519473273722654,0.002025380156613036,0.09399320442247504,-0.027311539756527316,0.026221177123096708,0.07414862564360661,-0.3025359287007715,0.02508230946019296,0.011604341989208556,-0.03092629304721869,0.18071375543291793,-0.09767985204366972,-0.0021828209289032926,0.02159140455254296,0.020261527430768766,-0.04958808689013146,-0.010092193140281955,0.0988896393575475,0.05520309377459674
IGF1,0.013014593810893375,0.2894040374034753,-0.053837365969618745,-0.03803751430581849,0.008459514008272268,0.05008121607111855,0.11076993868515587,0.008823127595774097,0.037542979606691056,0.0262527850167661,-0.022668800283192566,0.026592230847992643,0.023959006575695017,-0.05024116188232633,0.04193354450396418,0.015606509104695052,-0.04262631861113231,-0.0047803346471228325,-0.0658872350914383,-0.03584460730553683,0.05250628440922229
TNFSF10,-0.021509700709373636,0.06924302539935266,0.008928008979028845,0.04757001243320384,0.02228496680573277,0.0009003025483110979,0.12830769506693826,-0.03920089094549066,-0.30761012616500644,0.019208512378889202,0.032789611638202085,-0.022443631056190096,0.014374241870782832,-0.023441171765042314,-0.04167548333206388,-0.04362180842979,-0.14382022633221303,-0.02865922494793848,0.003929366013065703,0.03566941495545469,-0.02663486884615684
GDF5,-0.0025507993305554613,0.019648603630726822,0.01212967324866657,,,,0.10194805717931602,-0.0287292050867101,-0.12384952650565836,,-0.018167665721247426,-0.031222846236524698,0.04330015527617952,,0.04699595444828547,0.041524161993714385,-0.13610409339787324,0.0430870025215311,,0.07062104129175224,
CHAD,,,,,0.03674083125123945,,0.007856806908321622,0.026889704077070517,,,-0.05792935637347542,,,,,0.08350091248904935,-0.02538511835935444,0.07209342158668877,0.01243558820196509,,-0.02703715140504511
RGMA,0.008012423946671845,-0.15188581990290353,0.051740136150957745,-0.05593763535971404,-0.008284457290419916,0.02677252524144242,-0.12469791158671129,-0.07606088416966442,-0.472008478556872,-0.037229450765808594,0.0007162707878898944,-0.03607085358461083,-0.09700588282151716,0.003834054704521254,-0.10403641508079138,0.001039149870313523,-0.19111667467063154,0.023745597987971285,-0.07064083535741134,-0.039461681374651045,0.09575628426557142
CLEC3A,,,,,,,,,,,-0.004567860732412762,,,,,,,,,,
WNT16,-0.007143072931408502,0.07178149318708622,0.06324757346202992,-0.0147712963411499,0.036652086292747306,0.00047204664095363966,0.09964163300411441,0.003728010269254639,-0.07967319622581345,0.004855470077406786,-0.006099284628628568,-0.03886763261343198,,,,,-0.04244171483977787,-0.03211581094202422,,-0.023189634168412222,
CX3CL1,0.00027180730305426945,0.05413345461693942,0.0915152226679989,0.02789081968838341,0.030331018003504153,0.02075856135269959,0.002606874264833184,0.027098471797613027,0.020760985163016173,-0.016975633105107215,0.07639644504928743,0.019077892390469704,0.1193471641094147,-0.05244428688884676,0.01654704252854735,0.0069260175585311,-0.21992458204215828,-0.02541076775097727,0.014214365402022339,0.10162385099269793,-0.0589840456038918
FGF1,0.28376825620987317,0.10555844237347486,0.029858131900251193,0.03314833710352367,0.11054635912662357,-0.029690097217196138,0.19790524884237926,-0.037172745044912525,0.06723697353148096,0.016260832776138687,0.03716740516508945,0.20974006059681885,0.10126259074322096,0.19848321518951262,0.19152589742750203,0.09387364761637099,0.010406947253183288,0.11762991726727266,0.12232359516794747,0.3080394366573831,0.04493911302703251
ALOX5AP,0.1526830269144846,-0.07269725147295486,-0.06501055084015567,-0.040311735011192486,-0.008698809931309585,-0.04492953511989174,-0.12452659028090651,-0.13544624344383444,-0.43398701549253765,0.06996715360614059,0.049612220840531115,-0.029042678919051195,-0.06797565100537384,0.02579543451215452,0.0326315678819455,-0.08464371271546056,0.0660964183338179,-0.09661546935260464,0.03492011846713513,-0.19801062434878464,0.0249318001512043
IL1RN,-0.011832808356702453,-0.05355101397405433,-0.05291180637794955,0.002813166896465588,-0.029311762598584097,-0.005227312034817577,-0.11852960799056553,-0.0791036659171681,-0.055095283620914516,-0.0635493087328091,,-0.03022986333675519,-0.03885812147701361,,0.0076511418649087195,0.04553823112474367,,-0.01949920904008028,0.004091312820389656,-0.12085794911451728,
PCSK9,,,,,,,,,,,,,,,,0.01088278132532412,,-0.031173411476428485,,,
FGF23,,,,,,,,,,,,,,,,,,,,,0.006078815372130648
NPW,,0.352086726081267,,,0.015245908100031335,-0.020716230576394504,0.14487088842981985,0.04862912126123906,,0.017426633194011602,,,-0.019937224575638013,-0.09274317423083614,0.00019798962823473813,-0.028999591251156105,-0.04593029990794419,0.008038806156233263,,0.07704065059559435,0.0021905179694488167
CXCL9,0.030852898060605247,-0.03855735569496412,0.012609755742961162,0.032302719669291415,,-0.029018426082596704,0.015152720759857304,,-0.10384524013940304,0.04056647762228638,0.05106993993585261,-0.023429057019862986,,-0.012694084225819295,0.032091704546460695,,-0.033469208711708526,,,0.11172616970858634,
ANGPTL4,0.06407506618646037,-0.35887748806288666,-0.11621196912834368,-0.011127744871330243,-0.22229278951279519,-0.0645386022290285,-0.11865648127591386,-0.072643768691108,-0.03192318969497606,0.03770945364705466,0.02758047418167266,0.07189088128367141,-0.22113685004416544,0.061374749474191616,-0.2011139901702017,-0.009580686683663327,0.09673928018657178,-0.10650121283835326,-0.07485757270639952,-0.30833567088542685,0.05407939147103429
UCN2,,,,,-0.050505812708642496,-0.021191271060912013,,,-0.10300360877217161,-0.030443954769343844,,,,,,-0.043662022248881466,,-0.024790652660028525,,,
OBP2A,,,,,,,,,,,,,,-0.02360705579782217,,,,,,,
COL4A3,,0.030493497191873442,0.04711582993834258,-0.07820676185377318,0.03517950139179528,-0.011809456021814917,-0.1262761330447508,,,-0.008419118615044546,0.03978838853205223,,-0.005411244828956604,,,,-0.005122569290655659,0.008989657489870804,,-0.02912037972868967,
NRG3,-0.027454009634913887,0.22834368684263778,0.07819159459330646,0.08737324514718961,0.04607358403153406,0.04861060988318991,0.11612433799440779,0.1303261554683288,0.2704679436742386,0.0620392654132545,0.031060482017484924,0.044530054411479676,0.16604917858876178,-0.05392439900025883,-0.010589448256277362,0.03259947206663278,-0.013759521194682347,0.054758528256423376,-0.0764181395300286,0.19660322572326774,0.00386175907171635
IL23A,,0.0369718106618267,-0.021557234807199545,-0.01800095196039813,0.04384607283654884,0.0024675763236070283,-0.0012561576475190103,,-0.07255337734410504,,,,-0.0069991496027948154,-0.040863226900808895,,0.04581760873496606,,,,-0.04074083188970742,
COLQ,-0.07909881199951144,-0.022323819912114046,-0.004013480270460369,-0.023639114170501702,0.11967056307656108,-0.0184918010144438,-0.055078445237896324,0.021284036237201785,-0.15039038144644973,0.03769870653976213,-0.021546508815510054,-0.025400362255803128,0.03479535505167902,-0.031157516362422394,-0.04603173708508639,0.05193313464780755,0.042222447140237755,0.0068899538821343064,,-0.03739794644508445,0.08413240125921066
SCGB1A1,,,,-0.009683976631174339,,,,,,,,,,,,,,-0.015578887953595773,,,
TNFSF12,0.023200057848299066,-0.03229164576868768,0.014811794126131424,-0.0045780658702207,0.03183295875967692,-0.002677324987364877,-0.018671838365898884,0.04312834982578784,-0.2596965536904095,0.036940925973942565,-0.03606852660793069,-0.024240083237814472,0.15049442276189823,-0.02721127169030277,-0.09645798657577177,0.03578231368422738,-0.1528627109495544,0.0052247045783672934,0.11341010548011884,0.07209607705023621,0.06631902539272937
DKK2,,0.04417977187687577,-0.0580260756356956,-0.002492393620402464,,-0.007959863601008962,-0.009215654920188757,-0.017323067377216183,0.0728245263943503,0.014849455056947396,0.04189021225670878,0.08332723295934066,,,0.04327367398799917,-0.029807287944090318,,-0.032030523006330705,0.06256508896871463,0.11376945651841468,
FYN,-0.04661446933185848,-0.05868364710463061,0.05351484483048077,-0.01662752064203713,0.17888652048994447,0.04462070283908373,0.06396551579813017,-0.1696448978908488,-0.3866889928956259,-0.02196917565818486,0.011689287938258644,0.034495356949080895,0.04008933073371745,0.03552935370771692,0.06155316600816345,0.027457184744502313,-0.18136557985493706,0.06734962717290822,0.02065856689286895,0.027735969956900537,0.045113281282642935
ACE,-0.12355553149057513,0.06707089124135739,0.004781744522501064,-0.0487874183126898,0.057763149916960715,-0.06288635851074047,0.043204221946819575,-0.06895716560747547,-0.3143863149465078,-0.03707100176775537,0.05800849920813935,-0.11650615193327285,0.08987588939539622,0.11710209440666579,-0.05187017932046859,-0.017121854742877984,-0.19482920137461565,-0.00610090630749903,,0.16589988697057148,-0.04834301293871688
IL18,0.13486507483764562,0.01449060559471618,-0.00567129640258507,0.103036868425217,0.13609371170427734,-0.027349054109334796,0.09448388000315912,-0.010654913184364708,-0.4135020821860923,0.04981108980927169,0.014620544540594077,0.011347926990778889,0.07503497061628965,0.07739918385751034,-0.06858473213074841,0.027302720201575363,-0.03283518945987812,0.058737832994570235,0.08939922600797547,0.06860127122949773,-0.022803897785187884
PPBP,,,,,,,0.020568413123111792,,,,,,,,,0.02513875040691611,-0.06013588218743684,,,0.047029039533768635,
CCL27,0.1279980643471938,-0.06606791767990179,0.045774699000478064,,0.006310585953170214,-0.024841447588371247,0.0019809140878307673,,-0.09955135442957912,-0.01356463021453033,0.012362783477855131,0.007682157301037224,0.01091882185854684,-0.016122914211518874,-0.05156637587505213,0.02439120437098339,-0.004595512924845275,0.028162809148549288,,-0.0234277157721397,
SERPING1,-0.0554310143576222,-0.09172559785309159,-0.04770985455855371,0.027210752954523194,-0.0084584493030432,-0.03377287908182276,-0.10548729508543232,-0.010039959177655426,-0.518067947609807,0.1013219350014534,-0.03648456981696786,-0.09097566766776216,0.08344995297548992,0.13099036375723289,-0.16633720525988374,-0.012068608836520344,-0.1481053397327647,-0.03557277125885662,0.0695520507767246,-0.09090026924798984,0.016744648810958423
AZGP1,-0.028420891879659023,-0.03515137529789718,0.0047379424752732775,0.01104662009902322,0.020591467117446548,0.01521177193397759,-0.2074353222760238,-0.10867148815340341,0.00897583337228939,-0.013595506323720056,0.010156040251542929,0.012640584098634281,0.01992483348713174,-0.07664435701249811,0.002019653465643938,0.01878378848741788,-0.23039545439659564,-0.13553831304845887,0.043379457157375664,-0.049136025443921615,-0.03478399676811943
INHA,-0.03216941389757292,-0.07282128486795256,0.07358081514137751,-0.04031196117422211,0.014769361305843323,0.03361835702783338,-0.0006330431266282964,0.021001358358372916,-0.18360805092191143,-0.06542084726358584,-0.020238437837948105,0.05418244380376868,-0.02465288144062197,,-0.022870531110405542,0.0073036636485523864,-0.11558642956127459,-0.003581538231117063,,0.0022895168765826425,-0.0009774826236080565
SEMA3G,-0.008605619006390126,-0.016798604110309725,0.023772927745631372,-0.017718071158856496,,-0.00039352464680298744,0.03618862323544318,-0.007014789215025142,-0.038385087335232514,0.005617248005298003,0.0019461045621637731,-0.09872152704001327,0.006024314938859817,-0.03032718934385447,-0.03285327277011944,,0.024905027860258225,-0.05171833231252166,,0.08100810935439043,
OXT,,,,,,,,,,,,,,,,,,-0.030203051433955276,,,
COL6A1,-0.1052517021207429,-0.19314827425984016,-0.0796395719503022,0.008621763563037399,-0.24013258269483934,-0.059551298537281194,-0.15240130807728763,-0.1580119701034412,-0.49952123750496147,-0.22465476208073143,0.03620555297830028,-0.10341629235077564,-0.17402766791460494,0.020240575644489216,-0.16244530425134637,-0.05491691179448145,-0.22478613516461404,-0.16345246846850142,0.09568702358327467,-0.14064692245897384,-0.038825125376316535
FGF17,,0.23980203203839143,-0.011558971866698103,-0.02804604093690472,0.0019862337016312323,-0.0004644103734865739,0.08906666943479975,0.05533709455012002,-0.022198007349919373,0.01665115376053095,0.036658179525450835,0.01681606747007706,0.010467303530510334,,,-0.04314240968381776,,-0.03895741452404888,,-0.02048116361769532,0.0321193818359328
TNFSF8,0.10455995787518091,-0.04410448167945374,,0.0020566660506571546,,-0.027032569356374235,-0.008428263559585038,,-0.0836184110263244,0.0050999890190794595,,,,-0.04078851390003277,,0.034683639422370224,0.02962012321390982,0.017572302945330697,,-0.09461479344669299,
FGF20,-0.006804891797249554,,-0.007861620824131943,-0.03547227517899746,,0.027242072535490224,0.07709191010724874,-0.003613726275779864,-0.06606405339758391,0.03788889417414383,-0.043085994812286574,-0.02051923099522787,-0.03352098395192983,-0.027795032898660813,-0.019146342689231384,-0.03648060744773555,0.01784509890136134,-0.020558850161866458,,0.04171869399272204,
ICAM3,-0.09199758536002556,-0.11035100516975199,-0.028552178069937553,0.013818889181768525,0.013976535665988814,-0.05014703907252865,-0.002898605600628839,-0.0305793207846184,-0.2640569891359335,0.03690855988337145,0.038950518972171284,-0.0007845332324282638,-0.030332397420291153,-0.060326489427754454,-0.06212599082176501,0.009813113544590664,-0.024285384783192344,0.03610144528436841,0.04209853133752835,-0.060480239008389274,-0.014274048810387173
LAMA4,-0.18519524581212404,-0.13712223479168417,0.0016490175013546774,-0.049487132716254476,0.06430365178619905,-0.008081627691103174,-0.13051614973455272,-0.12766497000967242,-0.516064596188668,-0.11577467193091345,0.0017233970377854844,-0.0636201212335436,0.07306844432207378,0.0627847626323596,-0.0659302132846934,-0.062465326238614,-0.16452764605993986,-0.06767619385650746,-0.02863655471537411,-0.07407521226511905,0.004147454857479136
INHBE,,-0.002035883888303822,,,,,,,,,,,,,,,,,,,
DLL4,-0.060562830565193335,0.00719551856752699,0.00974736868503944,-0.02766836534288208,0.07057464294705337,0.0005601689434982149,0.09606477886949383,-0.10928464703948357,-0.32988342467546944,-0.035762825519779336,0.0024743622914018804,0.044479447583187504,-0.02835472911925701,0.06433572434851609,-0.12115462088260535,0.028486936089216184,-0.11697089218471819,0.010330157038890717,-0.08174862110981944,-0.008835056067718373,0.0726996973620602
SEMA3A,0.1080356601077114,0.12978810217185804,0.03848218095540833,-0.02042187486212811,0.05100845917387841,0.020854572173020162,0.06892351802771132,0.026230242730091623,-0.02552705632710258,-0.010041129531260407,0.004936444693639844,0.022957959318911845,0.11742998762512745,-0.016932795066207117,,0.00045815000229401605,-0.045143310940006114,-0.023326156921524156,0.024645820270653408,-0.09584872226337839,0.027909625790119994
RLN2,,,,0.006552719995430446,0.07638337597393784,-0.027281072752499094,0.014701508312241813,-0.06453421265781316,-0.0475071763835642,-0.05649297800409056,-0.004392671763093897,0.011464575332430752,-0.06933677178972748,,,-0.023198356597202357,-0.0544300111401637,-0.023450578345763938,,0.07859811048599856,
C5,0.01831419110905445,-0.02000767674577221,-0.046062184958638064,-0.01914860377745553,-0.0006094369352482555,0.0377424595483686,-0.0021760843266220935,-0.03269637248175847,-0.31724805484407503,0.015168360936828322,0.062151591407223386,-0.0011529742549121617,0.0256102598433206,-0.09475034277412307,-0.036950127395957634,-0.0007285409001888268,-0.04426895001767931,-0.04023640744678976,-0.04609316017503469,-0.11307925056497381,0.08841674080397721
COMP,,,,,,,,,,,,,,,,,0.08689271974325405,,,,
EDN2,,0.14098179725794308,0.037371794422733896,,,,-0.07327050573801085,,-0.10164284227182342,-0.06709090412452953,,,-0.06319013177294892,,,,,,,,
C1QA,0.24725956596763962,0.1908317947236642,-0.029703967273343495,0.001374440772699398,0.11455716549588155,-0.054906460824469906,0.019588434862096327,-0.1806073517863491,-0.4727550953629242,-0.0018344486813332758,-0.026119331196893157,-0.07844150854394175,-0.10300820161793374,0.16727447368501036,0.06217783160376756,-0.037921460612685164,-0.1459614235572276,-0.10073880068053039,0.08457849879675303,0.16313832637115644,0.14911944170891467
UTS2B,0.037804013630774264,0.0695053518765659,-0.06603141549853798,0.00826103822442117,,0.017070478474166234,-0.018633294777012994,-0.01616781057861068,,0.07023818021799136,0.03526203661873235,,,,,,,,,,
COL9A3,-0.011306307913735342,0.009047837751703569,0.025709519122396815,-0.005674191158629481,0.08698281667695203,-0.037051141759409996,0.11369920441829924,-0.08992468449547028,-0.3944814872902209,-0.19995804659927766,0.014816762500347537,0.016800610869785626,-0.08639181531717717,-0.21581908237546849,0.146982745841059,-0.04711114136812797,0.05288131132355578,-0.04147443864380604,0.07908692799230528,0.06070302977674895,0.15484034254808016
DLK1,,,,,,0.017092968950722796,0.1142028927637144,-0.01880009793715298,,0.09231152490230236,,,,-0.09823875535474705,,,,,,0.13148109203009753,
HGF,0.09619026542108534,0.25446746880609555,0.015713521731717903,0.0713315954775587,0.051834174170714675,-0.04026316069239285,0.0027151051033962683,-0.0010031914576921492,0.06645564087888789,0.037240264626675484,-0.0014994952065389975,-0.025985262900317392,-0.02010033463144758,0.1201785311090824,-0.03345729724449115,0.05079581447469326,-0.14466017565156053,-0.029957249800935757,0.031223314868541505,0.08391499581741116,-0.028506248347031398
P4HB,-0.07938939141078806,-0.17348034989636274,-0.08268759685909163,-0.008685914799129052,-0.19474837671091466,-0.06275153256336433,-0.2521054105740161,-0.2038473073407631,-0.44847340828662563,-0.18538919173076948,0.029351752136128735,-0.037121273398644815,-0.1056938581682899,0.012984486081929736,-0.08411436393664475,-0.09713877534297248,-0.19195382572803832,-0.16223832491339726,-0.019708511350094562,-0.2642269164378658,0.05594295943383242
ADCYAP1,0.016220217272454294,,0.0666033397583317,0.04040719525168315,0.03347467305151136,0.0574989623787027,0.08551735048915642,0.02289123402588717,0.05301799696668624,0.14069229634896793,-0.00223290471579052,-0.03702712284366144,0.08814605108017187,0.012904271419874458,-0.0021697214952848425,-0.031756321701105136,-0.12326519413852696,-0.059857239244605294,,0.08151566258709061,-0.038315373641390336
GREM1,0.1756856450910823,0.2755392931945464,0.01767247148695205,0.007943153682222802,,0.02750087719316361,0.19923702938977142,-0.01373083986657749,0.024914300015688888,0.042862594057447995,0.04103266007268395,0.1298455292191087,0.01864742205394881,-0.06614066265945075,0.21971098709104186,0.023714636532590965,0.0792676915096341,0.05551882675790879,-0.07391536330091766,0.08133869803732274,0.08943130081075522
EGF,-0.02678948872735817,-0.06470277811029854,0.07529536752545703,0.04172740406643631,,-0.011361388393572744,-0.052986633993827914,-0.09051692193452968,-0.149700628975622,0.02195989781975042,0.014009723775413577,-0.02684159037094111,0.052025505903141596,-0.03593200727896267,0.030766155940147314,0.0314221031763352,0.05199057364465891,0.036503707288842974,,-0.006031797153295693,-0.05079226938782866
VEGFB,-0.03859608213770295,-0.18215858447262637,-0.006560477987800757,-0.02346523436642783,-0.07577385872447495,-0.020861743057129494,-0.12189186488347291,-0.0025541100875467286,-0.28339193785602107,-0.08811109351730145,-0.019104689690248016,0.09220926737893026,-0.12695131786009822,0.0021199770787445338,-0.0381932153151879,-0.030145261554140212,-0.08829404121828022,0.08435336713590118,0.006572994548387019,-0.15923853431707524,-0.05111882983925202
FARP2,-0.12163765383489557,-0.03264298884191394,0.05086942445113172,-0.004722799447921268,0.06882539306061475,0.024687047030307125,-0.09783104618462811,-0.013103581885515029,-0.22723525982927983,-0.00024233882840205305,0.07615207102932472,0.050191964101169516,-0.009561362223721222,-0.03231065898680194,-0.057534873793686915,0.05692052562183381,0.06713522426112778,0.015336404310075557,0.03859972319668003,-0.055237816456962144,0.010777373737411727
BMP3,,,,,,,,-0.026857214459294287,,,0.045747813019124874,0.05832525708918833,,,,,,,,,
IHH,,,,,,,,,,,0.012493907500531738,,,,,-0.016183729565742204,,-0.013250070405377899,,,
