,UKF248,UKF269,UKF313,ZH1007inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
LRIG1,-0.05988071701367374,0.028276529986737173,-0.04475715681789511,-0.0549531774502579,0.032943819925254095,0.10902955512574065,-0.034179113383703864,-0.08615731145570876
CPAMD8,0.06948568310479909,-0.013869970589279709,,-0.0002268036043770481,-0.01439502375962331,-0.0387192144705776,,0.1880963024043187
GHRL,0.0636035378548824,-0.029496448603850537,,-0.05297928950676965,,0.04657257597439049,-0.017821544312888397,0.13226243093733114
NPY,0.0010990820629194367,-0.03598200636179981,,-0.04591956575055703,-0.007406693654561987,-0.05004011243399509,-0.025884998325388042,0.07479103615647316
MMP2,0.0828118980207124,0.026483962184916856,-0.017615485096529594,0.13645166665886097,0.05367330559914844,0.06410324854383058,0.04536863531712202,0.07051017496030514
PPY,-0.01862817856060767,,0.018693980501178525,,0.0044850128889862605,,0.016069575718270286,0.005999360601107589
ALKAL2,0.044458585688884396,-0.015726239740961077,-0.00691619438191059,-0.03846644148567101,-0.02471076960638543,0.07144551129923714,0.0005015874384326018,-0.043575465936239954
CSF1,0.02546363472873118,0.04095780111858497,0.0599033271319744,0.051456906248828906,0.029938706475561235,0.0633741079862764,0.006678418298635578,0.01327340153292387
SEMA4C,0.04710810906658787,0.07327508404174674,0.012501584132081116,0.021057101135852813,0.05018350869906603,-0.005828950234607965,0.010332717031977958,0.006280739424545387
BMP8A,,,,,,,,0.1696705930594557
ICAM2,0.07972147042903803,0.10967494290633095,0.012328023883914614,0.04692615277384604,0.06491420583922056,0.08803844392523856,0.04178478549737981,0.04869510381301267
SYTL3,-0.028278382116123144,0.06376825769895654,0.0006887378005215337,-0.03170875688807487,0.08075535488426021,-0.03223217036445259,-0.04209920599587591,0.05453484659760732
IL1A,-0.028118340990159054,0.004171242189918757,,0.00530403063219978,0.029982082186935637,-0.025762313150517004,-0.026279402714338262,0.07308229249880202
HLA-G,-0.016999382785068566,,,,-0.010581979029402822,,-0.029880844436087243,
PGF,0.15903857390664508,0.08484440783889949,0.04473877895073553,0.10918371774090871,0.040575900165903574,0.12557192087421545,0.06469514090949254,0.06011672637706777
LGALS8,0.00970904931234823,0.0018374689568525827,-0.019616407370289263,0.010370929415621517,0.04005100392733366,0.031040536716177243,0.024035426097651944,0.013200423161499034
DKK3,0.014172705010312554,-0.07311108902177,-0.039819080941521715,0.02054483915278729,0.09505178400104941,0.11898085661276082,-0.043241470517417155,0.050356323607223495
COL16A1,0.09104728910737779,0.018429850421417104,-0.003524817328488113,0.015268437573424243,0.06499564153937802,0.08009343599951191,0.0006573809232225664,0.0646903426209234
TPH1,-0.012481864238604508,-0.016487895736870966,,,-0.016154769273708406,0.06277529618294475,-0.038220283496270546,0.009053176563465881
TNC,0.004990407976280024,0.11129049388008724,0.047950896721499305,-0.018515621841655814,0.0432663758855979,0.10014170407811335,-0.029510668132431372,-0.0639719609328643
TNFSF9,-0.022195460747378583,-0.03721985437396355,-0.02888817591605088,,0.11023207184691065,-0.021747884166300115,0.018913039768392235,-0.024392766552060026
C4A,,,-0.014475360795406225,,,0.13165780400808486,0.027604436293371053,-0.020756436568090026
CNTN2,0.04096903401937713,-0.0016326076075151674,-0.015327097718915396,-0.004801251179835236,0.02917436177728662,-0.10932809698981692,-0.053405610213140185,-0.010435140810477873
F7,-0.012176999280401805,-0.013869962527588832,-0.013196854677636531,,,,-0.016475586943813566,
LUM,0.13704763232163447,0.11778196674131584,-0.04816440556536795,-0.04335937673027263,0.09509725252999084,0.13240319952240592,0.11516869248770853,0.0550126721219872
BTC,-0.011047442257524666,,,,-0.02183562498146774,0.057508570871932355,-0.01594374347931729,-0.030808544259439578
APOC1,-0.01776305613132681,0.07558546012428662,-0.009801394712509712,0.02809257114261944,-0.010555445682319704,0.04460063753966233,0.012896672448773206,-0.035725450898864745
PKM,-0.016656390017155204,0.057392155885527735,-0.0329444066401893,0.0025613469741198195,-0.0034910498127903975,0.1035375286482832,-0.08342469423798744,-0.08108444186791425
TNF,-0.02841460882082844,-0.020355891047056682,-0.01878590886485919,-0.042364998470217116,-0.01494733648021191,,,0.008711852277868701
GNAS,-0.02837459432667472,-0.03486411626780513,-0.023661497192624285,0.0844905501042212,-0.0615079007489368,0.14238992578785437,0.0068037318715678165,-0.05964859218168033
BMP8B,-0.0011572291277166188,-0.04410708544790402,-0.03075719561945899,0.08080126204224969,-0.020910394214233234,-0.027496053040098306,-0.07025805101140922,0.05527572360072989
LIPH,-0.012481861165667123,,,,0.10480107066900968,,0.016894839286717478,-0.014814619188662071
CCL28,-0.017557290384004942,,,,,-0.02321064261561068,,-0.011968502619005844
PTPN11,-0.05252196621353881,-0.03365163984065558,-0.010241558861855581,-0.03620382307033303,-0.009621375188915352,-0.033527973893526075,-0.06132127484364628,-0.011140329132357582
ADAM12,0.09986507855544878,0.08030536948663732,0.03593905177418679,0.11998781616389065,0.09487180507516302,0.10690411406974283,0.06544940021375083,0.08537165958930519
EPO,-0.016771563105734293,,-0.011999089506468013,,-0.017307866947586445,,0.07997407046399796,-0.012727507857933404
EDN3,-0.02174281052753284,-0.008370921185346865,,,-0.04834352456030271,0.034657311348382645,-0.00369912853065827,-0.023125789112181452
CCL22,,,,,0.19364657418030878,-0.02881148788112743,-0.01383110274258041,0.024132744002731608
CCL2,0.09985127404224227,0.05065132651935524,-0.01864486980326315,0.012762272977731767,0.10613532650212103,0.10938633879190034,0.018149037883049054,-0.022005308448510143
DSCAM,-0.022958961819001495,0.02258390238978949,-0.0176533573333663,0.10382362549389759,0.040843005464387065,-0.08712886420331245,0.056092039060445326,-0.011063909785171243
GPHA2,0.00999911240498692,,,,,,,
ANG,-0.04668097896799587,-0.031309750625664594,0.02574667726101205,0.10535732857216241,0.0005826243895383242,0.06139398590846432,0.020007070119838658,0.004782380653873636
FBLN2,0.02450360612105104,0.008724169625136845,0.011585543724951335,-0.05055789391070117,0.08195420504035446,0.021721233590542555,0.07079516221679392,0.051378659860664526
VTN,-0.02359506749688814,-0.006561193399081509,,0.010183635970469217,-0.012170543122277062,,-0.020410598058227238,-0.020756440877375004
VEGFA,-0.08440402403837252,0.11718176649025533,-0.01743600467127377,0.061319901169316765,-0.05036610436768743,0.044771659791179204,-0.030902515310087857,-0.02778549259069065
F10,,0.0938340300301688,0.019126018920562607,-0.036174790923865184,-0.020786175836710403,-0.024927362938300293,0.0574952862271558,0.05357410406264832
SERPINA1,0.10735803081067792,0.03373747055585297,-0.013092932409219589,-0.012217553471654369,0.0647509925448484,0.09264692583546992,0.01121701958830653,-0.027886542675965194
VWF,0.15257721809920893,0.1362053415346724,0.07813816267788463,0.016323489618440358,0.0744095944402634,0.08923217259095133,0.05074061437531658,0.0667677716929664
GDNF,-0.002373394302852123,,0.07409742808645181,,0.020123835907082326,,-0.022072595341276962,
VASP,0.13734938837179728,0.08173367244109919,-0.005849414475269787,0.07018840260744448,-0.01611240622391765,0.06743166227581218,0.046048250554454516,0.00048419476071502707
ADAM15,0.057298678864084164,0.03549485736587352,0.03158304352463946,-0.013732134101370827,0.05872719344642825,-0.05920626630853557,0.04940378434931507,0.0460970633005413
WNT2,-0.006291961421783468,-0.03560207489711884,,,-0.01777604632733444,,-0.01892667221766844,-0.030951569349654335
CALCB,,-0.015332125034407267,,,0.05931817822190422,,-0.024622058110707407,
OLFM2,0.004469852440112081,-0.005559343333373077,0.03813385467158609,-0.02982165428305361,-0.04191701566156461,0.0776606718120845,-0.04210297510326109,-0.07322396011914016
MFAP2,0.14424535075921632,0.09966123546469648,0.03775977542666369,0.0739032718628141,0.0832332546280936,0.0778511706928994,0.03588990963255759,0.11485795015091442
HLA-C,0.05263757441689357,0.0899909541176708,0.009363692693707662,0.05639981590103193,-0.0022807728645668295,0.07237965624358744,0.0404040993945833,-0.002502197605055643
THBS1,0.0498138496067949,0.04094055347285959,0.012241781568010767,0.013306388403976492,0.000333252615905999,0.011149516439338933,-0.007418782100431769,0.047930629328254294
HSPA4,0.07094594254903643,-0.02801889217070215,0.053002961414984895,0.0419662515806968,0.06357235929115378,0.035693345249417335,0.011525774074408909,-0.036230253498745944
LMAN1,-0.028135319101784344,0.12891575935527746,-0.0005137066720383795,0.06417309407464628,0.026036243568856605,0.045946237131683186,-0.038134956550594394,-0.0022480546565567523
LYPD3,-0.0008668632193645699,0.040683577953502074,0.014106018636497795,0.07644210611107509,0.01906214449216257,,-0.02510502029437446,0.06904269943730909
APOE,-0.02026289828177128,0.00043842475572675497,-0.03214210991237947,-0.08373895765509407,0.10636394084742684,0.12205899973440194,-0.04533228654792279,0.0035996224975316017
SOSTDC1,-0.02811834183934118,-0.0038061937891490944,,,-0.03275087214498946,,0.12995699999713073,0.1541905870208552
ANXA1,0.04203396521779865,0.11094869788951778,-0.03783118287897182,0.06190976613480812,0.005667773330938678,0.071433177986316,-0.01098704583152363,-0.0035385631044221144
WNT2B,-0.031810006161305554,-0.013341931666652842,-0.020633130118525803,-0.013069188292163804,0.08408059839329862,-0.024573497867796085,-0.026249094435840673,0.07276707783644584
AMH,-0.008620377823270426,0.06843194225028464,0.061750641632166224,,0.05222038883805034,0.06435342102311714,-0.019653355289395456,0.1053992174283139
GDF10,-0.01444644041819511,-0.008980334675491983,,0.12747577535873644,-0.011175083026630322,-0.02929443392079279,0.021764667268683313,0.03284926441000428
EFNB3,0.011891551657297933,-0.03741938314606762,-0.027186505424593572,0.0509200813879741,0.049103167928792366,0.1042994851493457,0.049825462497967356,0.02929764163415577
LTB,0.003333421289339605,-0.010085068574152268,-0.02372729855461151,-0.026473723987971574,0.014560520724359607,0.08772263493435146,-0.03364248381500332,0.0621483447505623
ANGPT2,0.13036026837933992,0.11082885164238965,0.07961473576982071,0.024577637176815853,0.04132542319531463,0.019964091531310513,0.09870833627183136,0.01744548230264718
NRTN,,,,,,-0.029294444430032977,-0.014035573300032798,
ADAM17,-0.005598108483834778,0.07477508086820041,0.0053229033024805,-0.10009002179007645,0.014934029543873567,0.0159235419313694,0.011989832794562193,0.00912652678744745
LRPAP1,-0.0023979904065173675,0.05497340063197718,-0.02006265361529619,-0.02298103235539531,0.046759272320058574,0.007092564310700531,-0.05040715843636481,-0.05095520469692191
NID1,0.13196695633142203,0.11862808352534708,-0.006557413713384991,0.027870984200766707,0.09238779407403198,0.07682377021649738,0.07026110358426049,0.061428962575078204
MST1,0.021428330512500312,0.08717011205415247,0.01080838338900884,0.08801404278057488,0.03159386987524548,0.00811688641071631,0.011542629798483426,-0.02530922849627428
CCL14,,,-0.01850864975633736,,,,,
IL13,,-0.015530365182960429,,,,,,
DCN,0.11025460818848934,0.12570173001011317,-0.04050588752071699,-0.054322193659547116,0.1167936389395906,0.07917430067948523,0.10346960446118186,0.058486209044804116
IGFL2,,,,,-0.017149214508198396,,,-0.009228978154637373
COL7A1,0.015570899629023058,0.10865088472334994,0.011348966599802257,0.019154230757403252,0.09839441861379271,0.07860267639963545,0.048906271527309336,0.09378209623066909
CALR,0.04521098228886998,0.06833613740237285,0.018908213751073613,-0.017875414931882452,0.0472142275919735,0.06110581799398022,-0.00603963006371521,0.008949675232374915
PIGA,-0.03696489085427817,0.03710077778879231,-0.03444705287660366,0.029456355158957965,-0.015757210237132103,-0.023960849765251056,-0.04457438617446061,0.015473273157869961
CD200,0.0432231028565245,0.005655115281618565,0.04739228038342852,0.03129634634189367,-0.008225531401870016,-0.004339493532849339,0.035756506947349054,-0.02023449538049821
GRP,-0.023165197816449722,,,-0.018139605927859615,-0.016167477250676323,-0.032057643139139363,0.15042027629971602,-0.015102009156273048
CDH1,-0.007165624954233208,0.003460268428023206,,-0.036113676612985555,0.005963260762252218,-0.009350276700986862,0.2030101844075821,-0.025608480762939475
LPL,0.03162581567384511,0.10772020477026197,-0.04679666649950457,0.09852134740068144,-0.0012461478463906966,0.13029123133344658,0.007472735062838709,-0.10529096712486724
SEMA5A,0.025337568904145773,0.057172983001442586,0.053008032625198306,-0.03678409338471903,0.01091068136840871,0.032334329852675966,0.057008403561092554,-0.021683247263345463
SEMA7A,0.15210261181025514,-0.004546059426392274,0.1103057034817847,0.049847401813473746,0.07967953509731475,0.010641565986258494,-0.04232868111895858,0.026189427607522617
SEMA4G,0.03873334731742706,0.005406656295450292,-0.035266628501009985,0.041221633345121175,0.02720162938271111,0.07052497740657235,0.05785271730171947,-0.03230902848993884
SEMA3B,0.022825059577038107,0.006453744513999675,-0.013244711094769901,-0.07987325820080377,0.050461826415355536,-0.07583841240450827,-0.009614524559767641,0.022149266678422663
RPH3A,-0.03429863847829739,-0.016863729951983014,,0.003129036487997517,-0.027552152170194046,0.05466583766076407,-0.05370196136298595,-0.03060560447708378
JAG2,0.17161237745132785,0.021255334531628613,0.057998249483695107,0.050938761013772635,-0.07879192454352053,0.07532863255276695,0.021829389926570734,0.037679985609039464
CGN,-0.009727447921839459,0.04349537522269181,,0.03609354398701686,0.032426542566719195,-0.050731880209584614,0.03681534130130125,-0.035857946880027115
GDF15,0.01605667990184521,0.0258016688278034,0.006841038098508587,0.025312804419066824,0.010852034920973625,0.08284458791667407,-0.022870017238282334,0.0027700513626454587
SEMA4F,-0.021333185745939155,-0.047262159201124934,0.03717045295628383,0.059618694915383574,0.007035990953728038,0.047292725838316306,-0.0393097554503987,0.061516912995093896
NXPH1,-0.02083402277953294,0.08317890715922059,,0.06758611598064622,-0.039882117983933325,0.06333275126346266,0.015576412941684046,-0.013871340533863508
ARF1,0.026869720149323668,-0.027410258079514298,0.051265228996931304,-0.003052917962099276,0.0655679299186269,0.052128036424827016,-0.007998161617526466,0.04495134898218712
DSC3,-0.010528075535095757,,0.006293417679876224,,,,,-0.01272751172123505
EBI3,-0.016546118175397407,0.004223385991796499,0.047175597693115655,-0.017596020560494675,0.06637995636271418,0.04766457885325704,0.02022444729182841,0.008073830432301027
TIMP1,0.10974627504268872,0.1353392046045388,0.006886349478572687,0.15278400928811406,0.041160137547729674,0.13094897679570866,0.0054641656817212446,0.04289022621584866
SEMA3C,0.07678082824463936,-0.04334703614709679,-0.019156927926814626,0.05305146338731954,-0.0036652969607131,-0.09179572897797733,-0.032310614104998484,0.0720060516000184
GNRH2,,,,,,,,-0.01379199356042441
GAS6,-0.00048268818642766757,0.019548151357462712,0.03511402994135705,-0.03536172814913574,0.02673628405669696,0.04349145614391026,0.04609802050046602,0.055558732273033255
MEPE,0.11254524979311538,-0.024445283220106296,,0.03476373899072997,-0.00794209487537532,,-0.02375676100352497,0.21921253205055555
SERPINE1,0.11184810583824657,-0.035857359087860564,-0.032931921995711114,0.056098479826675186,0.037978611261101976,0.09249809614061281,-0.03199565846140683,0.038440548710223385
RSPO2,-0.02841460797822143,0.0254790724729298,,,-0.02321124406699187,-0.01841116996286376,0.014931372945306979,0.02109379436400088
SHBG,-0.013636969868920722,-0.032915704747948527,,-0.016463535527953904,-0.028865497437461956,0.01686978198785621,0.1440628920068394,-0.02668395281616256
LGALS3BP,0.0042141440619744095,0.03381518054008747,-0.062057647437393317,-0.04696171393177965,0.08411334774438227,0.11197992611343278,-0.03246832799075903,-0.03862762709372051
LAMB1,0.1427781658534554,0.10495128788221968,0.019512468343839767,0.10830773814399654,0.051522433320408095,0.09850795335569423,0.000374231312441974,0.05900487757049543
SPTBN2,0.02175643070879751,-0.08461911660339745,-0.02791786465907621,0.05248364976281707,-0.004107368978192407,0.020178907764787552,-0.0379163621058441,-0.06381565823020917
COL1A2,0.14230344110973997,0.13209810211437858,-0.013904559195999857,0.012764599292051364,0.1213027647672917,0.1163463405338372,0.09346000434351491,0.08119019322269981
DEFB1,,,,,,,,0.07038927051765428
WNT11,-0.015090151357618563,-0.015131454183149307,-0.016910705463349295,,0.07613971753289121,,-0.008638875123817785,-0.016891001386669557
LGALS1,0.04589904885338015,0.029232538966504344,0.021017564916604843,0.12655808395096385,-0.031171549020662933,0.059977505138204455,-0.0356995351408445,0.00922359088887639
BCAN,-0.022588528731718047,0.1103729187328529,-0.017061595325493093,-0.10225344502683892,0.046116534875606845,-0.017561303261996234,0.014974099334797326,-0.03602446015607182
ANOS1,0.007948761678793645,0.08544254131576069,0.049700464712844596,-0.025288942995543,-0.005783207158586319,-0.007179169539998676,0.03759018187711388,-0.012390848575211185
EDA,-0.011047446042725059,0.0033013431760602363,-0.017798491774248092,0.038656900020327935,0.038068269740175145,-0.04261017799694856,-0.03160623898190393,-0.036401561368349836
FGF22,-0.015709511447455575,-0.013869968757076002,,,-0.016334865670407907,-0.031386681143714186,-0.02363093429399978,-0.02439276388531953
SHANK1,-0.015090150388849503,-0.013196394357217976,,,-0.0207861736542281,,0.03098094510464629,-0.022690587202502503
NPVF,,,,,-0.014765380701976532,,,
RAET1G,,,,,,,,-0.015869832845426472
TGFB1,-0.014835762851143106,-0.030050792507624182,-0.00768669762505996,0.109064833916475,0.07715187483870349,0.08596940396149291,0.02128793628980716,0.1167999076038584
MSTN,-0.0005610320152645137,0.0492056570147984,,0.13676125225210342,-0.030366207445372297,0.0839314660036068,-0.023882025270089327,0.027151355913525414
WNT4,0.05565979682384824,0.031935966654503274,,0.14524131007749386,0.06638315778922037,0.109548797554443,0.06500518298250905,0.026892236758173704
TNFSF4,-0.023251692165829462,-0.009479030721694265,-0.015311514879714775,0.07368388051364365,-0.03571989334468994,-0.005494689249976823,0.02759060430975262,0.07658454342785966
NTN1,0.011126027797624057,0.07924700942310559,0.07036119535898798,0.03267941862798148,0.05394143647588504,0.12957941898364844,-0.04434416696194129,-0.03984153360403778
CXCL12,0.10785248423393265,0.022658533903935144,0.025915475485238558,0.09298507852283629,0.11406688644711643,0.052132644511033416,0.0603300081352505,0.05558011712807578
GNRH1,-0.029434031788532714,0.04950391324632441,0.08581773481933956,0.029021344477240873,-0.008597864850550672,-0.022913035907223323,0.011581685957233561,0.09268181963840931
FGF8,,,,,-0.020380489609463873,,-0.028398409929723024,
RIMS1,-0.03810863627020896,-0.05147204686762664,,-0.049760733535753984,-0.029057061863454157,0.055695125270518876,0.017078880143287567,-0.027445349142330742
FGF14,-0.005230534220226699,0.04615327124332404,,0.10635255074457885,0.010207890786352838,-0.02787146000413976,0.042899889870854475,-0.01916317425026962
IGF1,0.0023053511876231563,0.02544413388600676,-0.034263705426986514,0.04610717466793123,0.004290390328574886,-0.020869752676461628,0.018727364405916182,0.023647473940833885
TNFSF10,0.040179474825185454,0.0519487141243095,-0.010542649070373626,0.07726745354551039,-0.0036427149628855317,-0.005484777925754601,0.022543416022316454,0.06702930006274456
GDF5,-0.01558744554643026,-0.024445297993970518,-0.006044067032200992,,0.023261520312652936,0.08574526618831504,-0.015473911028488602,-0.02395738094342298
CHAD,,,,,0.1101477354195549,-0.025476020967295326,-0.02193836960238031,
RGMA,0.006965657282073225,0.0800754517837545,0.058812547786867314,-0.04343418385340865,0.07220988761212557,0.0725629161071092,-0.08176512711943569,-0.10669526501349252
WNT16,0.011946690185286931,-0.03003033068756378,-0.0008574762280918731,,,-0.02104590624808552,0.03766409870458183,0.05497464604772114
CX3CL1,0.08692354588297195,0.001539140451642183,0.026725428893095815,0.017629891830233203,0.0576292521321485,0.09559768028687467,0.006498669555979767,-0.004475650042769368
FGF1,0.05565232894480098,-3.623626529440404e-05,0.08294691883524963,-0.0219714450910054,0.03735345122814887,-0.031033980896874827,-0.06941649434790584,0.010009171062870612
ALOX5AP,0.04430982001107985,0.058001427020877565,-0.04463997197950491,-0.0011703357381231234,-0.034737066095948586,-0.005500060347359495,0.04878996849832372,-0.034578775410909625
IL1RN,-0.034328321351675635,-0.014087661989514791,0.017847846750588824,,0.025261413479414428,,-0.019700637370539294,-0.01786431453541962
PCSK9,,,-0.023388266365927876,,0.08987178341274041,,-0.013623714650362188,
NPW,,,-0.01750712901501194,0.019251900377779328,-0.028508640265809914,-0.02350474206508017,0.02060650184006709,0.008353706005079264
CXCL9,-0.02771329036537909,0.02738659910853742,0.04595067904410099,-0.05642125085464392,,-0.027571474084753463,,0.06785396818185029
ANGPTL4,0.018076448849149777,0.009263683433334604,-0.031249684477410982,-0.05725752795988772,0.025390466085059325,-0.003141759367130765,0.014614829076348116,-0.01832006381634307
CCL11,,,0.0036721177675446324,,,,,
UCN2,,0.08610160689979587,0.029190986561654517,,0.03189790851024639,,-0.01539472979055766,
OBP2A,,,-0.014121220756713114,-0.042731838384571376,,,,0.07310366990129712
COL4A3,-0.020430616859579868,,,,-0.012388423995778119,-0.02591832199446852,-0.021531275804499688,0.06902589215288442
NRG3,0.027448068823448954,-0.04420815655086991,,0.07908215904754153,-0.035337058862678454,-0.030498260879659046,-0.013328177503623582,0.026701729563950633
IL23A,0.06668455491996943,-0.018262304191958484,,-0.03932199333057533,-0.02010601928005179,,,-0.020637882425712743
COLQ,-0.043509817162381954,0.06106971055664927,-0.02583408432379477,0.14152924674277112,0.02714043262811003,-0.0018866232430892259,-0.04734677669852948,-0.028502219703055637
SCGB1A1,,,,,-0.019688003541056428,,0.08066506090519293,
TNFSF12,-0.007537786875598018,0.060956508194440366,0.02899460678486156,0.013562248101266402,-0.008286468522502246,0.06075486701884205,0.012435944702797169,0.014356559711582857
DKK2,-0.01744698582955449,-0.02658625286273486,-0.02801607096968491,,,,0.02205215314521716,0.11137204386288736
FYN,-0.018153551918032924,0.08863060218217046,0.015177261449299801,-0.0421288130984029,0.06430201042810901,0.08497847306441071,0.03222743102224566,-0.020923251128637896
ACE,0.14162732801104094,0.06702282917197719,0.03596424708052851,0.08793897409255792,0.06340338237369961,0.14887304305575294,0.08282692242291524,0.04729717044227839
IL18,0.08327589589864136,0.0868885368063678,0.03836843568156261,0.07528104023589029,0.03936202956074799,-0.007669372969081731,0.027926147319402086,-0.018197308874820375
PPBP,,,-0.013196850074473684,,0.0691119551250407,-0.008354445142569498,,
CCL27,-0.01104744611694471,-0.005515275699912979,,0.0174101631792637,-0.03256484249030996,-0.029053859137305633,0.003385511031082496,-0.036709934333286946
SERPING1,0.06377642096663247,0.07546591583641653,-0.01658366956602243,-0.022441136531957513,0.05242741273391173,0.14550584510163542,-0.002599883059609328,-0.020673658821813483
AZGP1,-0.043320585013876624,-0.01205513796048835,,0.0026581807499835865,0.06912688370992877,0.13849903100764052,-0.01134103287049438,-0.03125730031635667
INHA,0.0787583405092319,0.06825821683432824,0.038628982069003455,,0.00638375821380324,-0.0023336630560153618,0.02183664726610693,-0.02782002255830285
SEMA3G,0.10430544775357582,0.011367193385932093,-0.019463524220562613,0.08016861247995817,,0.0026804330434459034,0.04507652199526214,-0.02182987499613877
OXT,,,,,,,-0.013199638243557481,
COL6A1,0.13059435412675152,0.08826416542928421,0.014997319508464344,0.0724993754758625,0.05876093362104037,0.1317048742187557,0.021731884182588108,0.04692742145813672
FGF17,-0.019569869306308867,-0.02198611171938086,0.08615527762065851,,-0.029594314782503853,,-0.015592128956409466,-0.01362001059779199
TNFSF8,,-0.014087662109864436,,-0.03246557548362476,-0.017149212663129396,-0.021045914430098473,-0.014035573300032798,0.061994579030814644
FGF20,-0.021924810233923835,0.04441776807368027,,-0.033931423204398244,-0.02676427598818375,0.04169023090026495,0.02401272854790746,0.045797817622293735
ICAM3,0.08306430192745949,0.056491962757903615,0.028841273754854384,0.05374583572514022,0.06394736221555151,-0.02013432644251037,-0.0293502053706695,0.022086822894762787
LAMA4,0.16116426568687559,0.14313341675302255,-0.0022972462191960573,0.05933030379517262,0.08552441435363436,0.08761506938887632,0.0658742664060572,0.01999857350925227
INHBE,,,-0.017359777742466154,,,,,
DLL4,0.15584546996170598,0.07094886372347915,0.031674322440819094,0.10950783741800336,0.06447256440282924,0.08144452595554302,0.05183348761997199,0.01333475399663831
SEMA3A,-0.01660935862458573,-0.009762895230946264,0.022834450473064927,-0.005566957200233144,-0.007421925830747869,0.006312537420549104,-0.0182975678540853,0.0071568620120150295
RLN2,,-0.018092123005102028,,,,0.03877675590643405,-0.015394728092963926,0.03783122927534231
C5,-0.019778126064652627,0.07726381872534346,-0.009210894667057948,0.09534908381246401,-0.03280502516298842,0.06682718600786501,0.02395332304993438,-0.019305244103162315
COMP,,,-0.020506085461969796,,,-0.025203046866738986,,-0.01941812435202296
EDN2,-0.012481863082122431,0.00032634040147145016,-0.013758515191753877,,,,,
C1QA,0.03499252331531275,0.040926187402163555,0.010191283506123097,-0.042496753358703246,0.0004248439292477207,0.08783383301130836,0.06979369554788521,0.023065123963142302
UTS2B,-0.013357000538983886,,,,,,,-0.016748585072039354
COL9A3,0.0373898104729066,0.07319587903037625,-0.0251089836143879,0.03599894249079341,0.0599682430267138,-0.05840598190022461,0.04064966364908161,-0.006252259674173161
DLK1,,,0.03013257174517077,0.07275837748884481,,,,
HGF,0.0020079327524126916,-0.024311825760824277,0.003034817331769334,0.044325786396911315,-0.00047715427064673504,0.06793305145079552,0.018538796279400367,0.02052323116186515
GIP,,,0.023610971158600988,,,,,
P4HB,0.06266667006987076,0.10357784298610444,-0.026541786411379983,0.024746484598616756,0.028502907990387953,0.08393145095068584,-0.011996146107157388,0.07510284197092928
ADCYAP1,0.13048145680927256,0.02498147448260439,,0.03164520216503842,0.03957105712144255,0.027694011785537837,0.018115429737218428,-0.024081143523229633
GREM1,0.0021537334155322316,-0.043264194012029834,0.009219432047191825,0.037659413105289995,0.024120746242142135,-0.026528625101651396,-0.028055888286731338,0.0318822555975955
EGF,-0.013916504079148954,0.03267204612334341,-0.017942549536035798,0.04616946229112357,-0.014947339820997845,0.0013267479532625376,-0.01938264119562094,0.0025342713620589825
VEGFB,-0.026473187021761803,0.08332743995255534,-0.04120477833041892,0.05986195329361173,0.016314631347796003,0.05253737210534565,-0.032880242708363254,-0.02304272748636456
FARP2,-0.027275116775594393,0.06918788117378828,0.023522024904531175,0.10098982948302954,0.02319757138367019,-0.03264082258425079,0.04192087859515096,0.018932492076909245
IHH,,,,,0.02600741138679174,,-0.015207592420873692,
LAMA2,0.1042976762837404,0.08292472384065266,-0.0307279904615177,0.12225260926689191,0.11416949709748815,0.026598958699718088,0.028996324772125256,0.07480398276891707
SERPINC1,,,,,-0.014947341010091684,,0.08310277192784725,
NRG1,-0.02316519694198777,-0.03102865453994531,-0.035678771186093305,-0.03506943409490659,0.12606386475480963,,-0.06003885162989182,-0.0011628688611627462
SPINK1,-0.0009612234009597679,,-0.006150728064300124,,0.004668439016642262,,-0.018460467362972032,0.03854933414433324
EFEMP2,0.03861152613786245,0.07428316664986227,0.021890669785163797,0.03945084107403315,0.003747524376220955,0.07925884072616991,-0.01961573700594526,0.038252064356901844
SELPLG,0.01739855184300197,0.0481088649279053,0.05458470015639691,0.05528554468103283,0.041489645169578926,-0.013286840467586181,0.05083845254193492,0.0005150887259264478
GDF6,-0.021188910302313103,-0.01809212495670256,,,-0.02234783439607865,,0.00917084608336579,
HLA-E,0.07421794952474436,0.061573555890100454,0.033634088361011574,0.025430764726015145,0.03939843895635286,0.0846838355061474,0.04514970041089547,0.06546035053755635
PTN,-0.005854833570081196,0.1212100066599468,0.02104592589159251,0.12012760822393322,-0.03898679450074254,0.16304460466222961,-0.016872355627453654,-0.0781573925865347
CD274,0.011906387891176429,0.05103962804054633,0.07325254224123438,0.05609289328296119,0.005101845809840847,0.06366869544078656,-0.038421754737752147,-0.008818221296032599
CD14,0.048417204233026936,0.06500157037845537,-0.025511363846733724,0.00426941242786716,0.017839799549648195,0.14963652576101005,0.02597724655176401,0.01847281189129935
SFTPD,-0.020139968107982815,,,0.02034329931207988,0.04815185919846276,-0.01294251168788946,-0.021971500052893108,0.005601952053856047
SLIT1,-0.054565748961886235,0.06396678450019021,-0.016294341685544014,-0.039067189684389214,0.01690197631892165,0.0998232815042083,0.028001611969843077,-0.04294448997459901
CNTF,,-0.018928957489969048,,,,0.07020686111834676,-0.01539472979055766,
