,MGH258,UKF269,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
LRIG1,-0.0013188695268567592,0.03769012770071852,-0.0767322860241776,0.08046170213272195,0.12700790642536894,-0.04561344722652124,0.023856925391189,0.004177800199076379
CPAMD8,-0.023085084569418213,-0.012644888439804212,,,-0.0248627113928077,0.05791067553983577,,0.0519110456287823
GHRL,-0.009514883305001623,0.02903127578648904,,,,-0.038556255149716494,-0.01624812790492776,-0.0303382205370348
NPY,0.15016656932034853,-0.031189857352302876,,0.0018807912891030108,-0.014767727332362438,-0.03528479012532219,-0.045999851067736006,-0.026633489994654105
MMP2,-0.018883112560458555,0.03880396461535798,-0.04507915537585478,0.05986811005187948,-0.015157016186314268,-0.011299920743631156,-0.019828776010189827,0.022540984469160343
PPY,,,-0.0053314276732687625,0.00607285395402343,-0.015107997030593135,,-0.009483836328367192,-0.022659228346204898
ALKAL2,-0.034570104104224494,-0.014337200343868598,-0.04366699343971535,-0.001926436105088361,0.057201300092868404,0.06393246150705692,0.03215086337546524,-0.02685213661790365
CSF1,0.018904670910371204,0.03556519259990942,0.06948534894894821,0.012487541597782948,0.006199822666273148,0.0319387790230031,0.032197135452398364,0.0077814604906192445
SEMA4C,0.028551045784963192,0.051361599960728435,0.031049312686049824,0.018962809143494897,-0.005694129018917001,0.0430449057560438,0.06950205859935858,0.031786449343697135
BMP8A,,,,,,,,0.08922949557648623
ICAM2,0.04129991982206685,-0.022244615913574184,0.1292747033881665,0.027510585026895566,0.041151491250384746,0.07466709755862269,-0.002244171233984703,-0.007767791309946596
SYTL3,0.013741915433337847,0.06334952679956438,0.017757038491852135,0.029631916717658212,0.03360554014511674,0.049339887832538995,0.06072080591146475,0.002730799537844935
IL1A,-0.009651455742490727,0.0709684754304132,,-0.015848680898588378,-0.035765242397054614,0.13319220850146185,-0.007433910604248989,0.014541592929509054
HLA-G,,,,0.06316228352029513,-0.01373641487203478,,-0.027242744724074182,
PGF,0.017963816112323422,0.042873130686953524,0.10042441640243296,0.03167771291908791,0.007093021991725092,0.0014118238764891905,0.04688203719037567,-0.018652024995347384
LGALS8,0.04552885610695057,0.05837254216285066,0.023047779006480997,-0.05484817743172758,0.01916856133657293,-0.007149648081989168,0.05786011358455615,-0.014079986680887854
DKK3,0.042650463427040576,-0.026857876004631964,-0.05955704702695724,0.11659867635371822,0.06805563200226983,0.019231140515059496,0.053546585230066925,0.037895452523504985
COL16A1,0.05210685037005204,-0.03928878346907375,0.11554708594673027,0.05381528230551105,0.04614516438997194,0.05243198441932969,-0.016796389411275602,0.020963932035403993
TPH1,-0.01995123928007818,0.010775019832817758,,0.09938324542124745,-0.030757101364603585,0.08317215201352991,-0.01490648236193302,0.02848423865372687
TNC,0.03200847450473787,0.06186122080684125,-0.025559976369540993,-0.015832679428465744,-0.1160734699036258,-0.0024679874245740053,0.06134868949535733,-0.021866548065068964
TNFSF9,-0.02308507361286148,-0.033932365124717194,0.016428851346444694,0.03213054294258928,0.023150917838923122,0.006499048053597861,0.03992501653842662,-0.015572494822880152
C4A,,,0.0026484227805903125,0.02023758995179119,,-0.026114277607027326,-0.015179421226961792,0.009477315010001007
CNTN2,-0.001672338696255151,-0.00485306886984918,0.040098665375053466,0.06949990269189336,0.029085164421846506,-0.02349258693679562,-0.01101124470859145,-0.009029112620813014
F7,,-0.012644881090172061,-0.024173089604872876,-0.01986103024175994,,,-0.015021001506488083,
LUM,0.016904819448200808,0.032264986407309994,-0.10220224232912647,0.0275034736722741,-0.014430143103164964,0.005645952236236464,0.054669688755318475,-0.048035544147430255
IZUMO1,-0.0011818468362227164,,,,,,,
BTC,,,,0.10296871394737143,-0.03771392469101564,-0.0004821440615001754,-0.01453611307679762,0.011074883372616874
APOC1,-0.018482972607444123,0.06378316933557693,-0.0027834638773555974,0.05125494760990096,-0.005034536321013132,0.0743397164047294,0.01126797258940963,0.046534256628916054
PKM,-0.05997467071557561,0.08504774283093278,-0.05998292721833617,-0.06858008736486694,-0.08582005242414498,0.08615413710313166,0.07451134848144875,0.0084971973752424
TNF,,-0.018557932024873044,0.04556350272760734,0.0005963769316294427,-0.02581665158768864,,,0.017248434077066645
GNAS,0.0008972030722043357,-0.02212559523439807,-0.07151797305506216,-0.0766683591167714,-0.0671167078792007,-0.004449456357019756,-0.0031055236579387267,0.08106553114969502
BMP8B,-0.01798801415500536,0.061696989343725604,-0.04153820730750684,0.005603837302131668,0.047835852698997386,0.05226839894249825,0.039159162462854134,0.06676306066038883
LIPH,,,,-0.029233437349349044,-0.02878334548091152,,0.11805525621795232,0.010081147778180389
CCL28,,,,,,-0.01805119276176782,,-0.014699819785883726
PTPN11,0.004521425032722751,-0.007553795395555955,0.05332147348100862,0.009054558836311835,-0.025929243830395438,-0.05640234015608186,-0.017711258662892276,0.02516620332571045
ADAM12,0.028098395379831498,-0.041859122985709575,0.10478161845443602,0.0354668900335541,-0.023632093902340043,0.03676349636937174,0.038805765216422976,-0.04420665164417339
EPO,,,-0.021979105847719168,0.023736301427054258,0.026154584261253125,,-0.01437107389508875,0.03614139582788014
EDN3,-0.032420262572493155,0.012724441053129972,,0.06839627871638151,0.07114451046662953,0.16580325561365367,-0.019171883940349837,0.029317464159677287
CCL22,,,,-0.035932191789555264,-0.027337329595457264,0.021442748559183114,0.10306862413767229,0.010190316134536637
CCL2,-0.0780126146655883,0.0516264320882298,0.006343832511956454,0.005697957396362546,-0.029199543122237603,-0.07114408790116088,0.015491651510661696,-0.022825088079138186
DSCAM,-0.0022555643898546363,0.02305593602344774,-0.019525781573294165,0.06985061239192876,0.06137681550115328,-0.0061629830214620564,0.04601790413510344,0.042392179273892376
ANG,-0.013215850768467883,0.0842901748231223,-0.05688274561780727,-0.010494048969066576,-0.05304774716009039,0.013741147281273455,-0.0056244713125411915,0.01374949251552944
FBLN2,-0.030397984788495376,-0.03178714978709498,0.02218564581888451,0.041545392666077194,0.07715799003159549,0.20631668837796066,0.01343880864860273,0.02614471758890861
VTN,,0.014532933946139715,,-0.023979478297572323,-0.021020646175773563,,0.02140443858990693,-0.00941616384112442
VEGFA,0.06640442621905204,0.035746029329750705,-0.16806677142565216,-0.099381608213007,-0.08130322047556483,0.043250808203982555,0.00019107238656800425,0.024152942108237065
F10,,0.017063553418685182,0.012845952659697667,,0.022035971713479728,-0.019386306570382168,-0.02488977344867067,0.035576972213105164
SERPINA1,0.07748617155699546,0.06537167259645439,0.03087353872326403,-0.016674612061615107,-0.08819036064818722,0.07120754006429934,0.030230623992253493,-0.020406810900375227
VWF,-0.006784356626719516,0.02953360641334164,0.10306075053411014,0.0493388144248179,0.0039381582384030635,0.04609895742617042,0.03576608568192192,-0.021708111441720506
GDNF,,,-0.013114702150326346,-0.028044877793703727,0.07141901390363485,,-0.020123865025513884,
VASP,-0.05729263203233605,0.0614060119600608,0.0030035932273482975,0.01706067227758681,-0.03199376257797794,0.03894011981735289,0.07479050714616162,-0.048646419336209216
ADAM15,-0.02885071754478355,0.008949878758573733,0.06564866909564519,-0.015710943168276623,-0.032548601534354016,0.08237061741757637,-0.02354340599040501,0.05682701032907057
WNT2,,0.05231972998997998,,0.06374998647189346,0.11658204917157115,,-0.017255687027353823,-0.03801498867600148
CALCB,,-0.013977896301745322,,0.10299227234964499,0.07913479965116399,,0.09293964941463846,
OLFM2,-0.07554779343189585,0.005412360055071331,0.10011368637979681,0.030293608878162674,-0.011834163306985725,0.024378841385209685,-0.00912038700041228,0.0453891670260834
MFAP2,0.02078427488315266,-0.02644569102721949,0.15607696392957496,0.046365937214763175,0.0793989374475871,0.019514233901571976,-0.03242405739581073,0.05810743836035412
HLA-C,-0.005791888017184854,0.07545808139541885,0.01251868832045973,-0.01739649253470547,-0.09250228099540717,-0.0008951405547806969,0.00012661549851354965,0.0037486021918222887
THBS1,-0.05010819421766931,0.0063643297891311625,-0.001999347058844837,0.05405307971821652,-0.03228232245379183,0.0023707199608597215,0.02021385945930917,-0.037066712781499034
HSPA4,0.04995466427944117,0.027862368427901015,-0.0006086991592895568,-0.019603527349592323,-0.05140202766729216,-0.016712476840021116,-0.009836494441740135,0.02396853332443791
LMAN1,-0.051175875838347484,0.02706914029455938,-0.021435766101797458,-0.07042037614778386,-0.06337233385917902,-0.042174791320663714,-0.012700566303290653,0.013478466835030485
LYPD3,,-0.021683680395442047,0.07573168639957525,0.004719095683556838,0.034079343918005045,,-0.022888565302604365,0.019830518398091905
APOE,0.0929198253727554,0.04236892527863966,0.007228450508726491,-0.0018168727885972996,0.01583207766893783,0.12624301282289208,0.005096153707186214,0.0039733980687536394
SOSTDC1,-0.023085082652019664,0.032616404638445035,,-0.023974667789000904,0.04933787900819894,,-0.010210476502700593,0.03672082520120894
ANXA1,0.047565181653580965,0.040311590986298114,-0.08194860102985592,0.03758731786257185,0.02444938753461797,0.015740587780908286,0.007740123227880881,0.0027128348233079976
WNT2B,0.027637404118839744,-0.019359743860268543,0.04512008400551268,-0.01894650828882947,0.0770993944324336,-0.03579297718268864,0.0235780031734229,0.021852098251632972
AMH,,0.08298932526572235,0.036196318887507184,-0.034320113562775194,0.01635802622267825,-0.01805119045985704,-0.059653633903616644,0.008568254479777165
GDF10,,0.09919163053347194,,0.00816754125870579,0.005996005479988524,-0.022782629602656847,0.018546271552507192,-0.02128302405063007
EFNB3,-0.03411639263116541,-0.0006869254693316854,0.05908673268801274,0.05147928763770805,-0.01215659756057817,0.042347615417496626,0.054339594027934604,0.08470216901139219
LTB,-0.06367206621626946,-0.022874894552502353,-0.025208911632543317,0.020307100935686686,0.07757145085193917,0.08512422065160505,0.03169291221570109,-0.014591027509239952
ANGPT2,0.025186598518418136,0.031587708802623994,0.10786812303305872,0.04952736336962295,-0.003309409068047589,0.023548840971090786,0.01986681859483049,0.0019964287272163576
NRTN,,,,,,-0.02278263777581791,-0.012796410131135309,
ADAM17,0.06285669110584191,0.027811870711348757,0.014282192653685135,-0.015475663735453518,-0.06738088933956042,-0.008856051758099661,-0.023482046575245833,0.06078282789955495
LRPAP1,-0.08007785753022124,0.013506349904744131,0.0361840536465476,0.05233106748430905,0.04867012685589883,0.015201199334400804,0.0236576132208663,0.049677874256460336
NID1,0.020219989447440946,0.04159371684911731,0.09109988784762099,-0.008292934905403082,-0.0901790476172772,0.035814972548303556,0.04883396550236773,-0.008766517009247432
MST1,-0.008115228524646712,0.078119892623031,-0.025402111570138806,-0.006090692609302663,0.08884763457022656,0.06797551219865702,-0.035749618099757574,-0.014659486902221722
CCL14,,,0.08125948810639351,,,,,
IL13,,-0.014158626646240964,,,,,,
DCN,0.00382609400972766,0.04698247244710515,-0.11271289772813602,0.020699680439140892,-0.024822784805065834,0.05213616762371122,0.012030008265271694,-0.06558970993525755
IGFL2,,,,,0.04162972732270684,,,0.0647776040007979
COL7A1,-0.037268577957492395,0.01545509490761092,0.01869059971572924,-0.017544991856092144,0.02587600217381828,-0.04766521626253547,0.020935396360059807,0.0076034408356765015
CALR,-6.789585076527717e-05,0.051276097962985635,0.0497077632209478,-0.08134296615201064,-0.10172565315601867,0.0913916289118809,-0.05000081251892792,-0.059786070488595584
PIGA,-0.03453402461628466,0.07994198821042282,0.02274186667098278,0.02224319690789418,0.07855188065714636,0.06870568151012083,-0.013641122924913023,0.07246035360527157
CD200,0.008948028700359554,0.004591415418208649,0.1006737439754298,0.040254657636748355,0.09294225720493099,0.018672806407689937,0.02075981627375634,-0.025676278461125072
GRP,,,,,0.04768577168354413,-0.02493161026930676,-0.014035570335949321,-0.01854841997105397
CDH1,-0.04139769950616889,0.04762049928912921,,0.02113625208018171,0.03238690698867021,-0.03474932503579656,-0.048784088858045783,0.08004024392018087
LPL,0.026566062995434517,0.07803573066505856,-0.05727276714063256,0.09248721988360306,0.18427053110881111,0.06333881563915715,0.007815771394528928,0.011228348707758962
SEMA5A,-0.03195212916921786,0.03790289556154935,0.01730074606567388,0.03642377924197068,0.025654654173231185,-0.016255354783126993,-0.0323993430650651,0.05020189763190507
SEMA7A,0.050576949394877516,0.026977949678060067,0.02713688680001949,0.024448079425952098,-0.0376969358043918,-0.025323281130430118,0.022986649077916275,-0.00820961296642041
SEMA4G,-0.005952555206722515,-0.02988106427204742,-0.03344764476060321,0.04544990120600951,0.012302697511980395,0.03391060688719109,0.02496254538501593,0.015444770220086805
SEMA3B,-0.03458762472687382,-0.006382076394577666,-0.07382172014671363,0.009937972665699662,0.004025685730644709,0.03509959560275859,0.02694373576622754,0.008702648166183286
RPH3A,-0.0022055770318611862,-0.014899461672337182,,0.048067734084610195,0.060717126680343514,-0.03963874461186669,0.009244042394016048,0.020468624119394513
JAG2,-0.024609795370225757,-0.015281267714338503,-0.008141188849365584,0.022454629397928756,4.484559603730606e-05,0.09058349379618427,-0.03072522064906495,0.07204144455722995
CGN,0.052711617394682594,-0.013922377566084065,,0.015218021029591038,0.07933464078573257,0.09233589520047578,0.015778334452841377,0.05749414954149086
GDF15,-0.017493381431335966,0.13173388946768513,-0.014456613898574909,0.010969864518086892,-0.06398536596656454,-0.04883479806303679,0.0055592908768918245,-0.029624979477287372
SEMA4F,-0.030869930617438236,-0.0021925507835969856,0.038579193536521575,0.00039468808926433965,0.07977678859285471,-0.06105956321869959,0.06274416077464604,0.034498278025534804
NXPH1,-0.0154447325802655,0.039714562719592374,,0.045095989374096014,0.08040937649586413,0.03887887193178364,-0.024280711765996294,0.013230256590502972
ARF1,-0.0458562351982911,-0.03557198066574718,0.06726977829268999,0.00863564052551724,0.09269788498203704,0.010592722342392617,0.031123241434457317,-0.02971261882232311
DSC3,,,0.08185799920518164,,,,,-0.01563204141575554
EBI3,-0.06362821979734794,0.12574691828830048,0.0973446985326464,0.0369092686972706,0.003327696580392552,0.022571664542483934,0.0386344596663849,-0.04707114302299143
TIMP1,-0.02585461159139332,0.02688247485556516,-0.025756368836818217,-0.1128756569363466,-0.15048866699042354,0.03252797200707182,0.019561493363507734,-0.038394417822331134
SEMA3C,0.06134588274040322,0.006325428183445376,-0.06858463234364794,0.020075153865851368,-0.03267537426648087,0.004949804098821561,0.052591828509666184,0.006962517868495294
GNRH2,,,,,,,,0.05713414852736782
GAS6,-0.005589893822964217,0.050061463819822655,-0.038311028119079577,0.01224139322757659,0.018619191335909308,0.07106016586811913,0.02479829487693258,0.019080168296934354
MEPE,,-0.022286123622826986,,0.04425165387057621,-0.012704785789346484,,0.011819455745336297,0.1339602603450771
SERPINE1,-0.06285619726466257,-0.012813433188745808,-0.1547331943234117,-0.0807934444139668,-0.08988731647879285,0.04005703133233406,0.04791971866360682,0.0007507550961230465
RSPO2,-0.024390713637347527,0.04445971468233066,,0.015295421078380979,0.09635119517272403,0.06203808331452579,0.021708874713555378,0.014900267952424644
SHBG,0.006661882228116248,-0.03000838478900897,,0.008251439091815355,-0.015988299309570138,-0.030163436485006793,-0.020366670214042797,-0.020158498128016657
LGALS3BP,0.03091132439497028,0.06477958720307872,0.054319836447903384,-0.005517340437290347,-0.05289847302010228,-0.02041481147359414,0.024870681794014644,-0.010072225809740945
LAMB1,-0.01572590919973456,0.030957364699570375,-0.04898636344292923,-0.02888138943993753,-0.05104071017872676,-0.007962503940385909,0.07048175888328537,-0.02781928160452646
SPTBN2,0.010736459805918261,0.02569066864520334,0.06043673083202573,0.07612502073615585,0.027382625373568257,0.0712079354864975,-0.00811174737212499,0.02794819712753684
COL1A2,0.005053596010298298,0.06422440670084004,-0.0130281942413398,-0.02638789822315396,-0.08613435745570606,0.060657178299932404,0.015791049549882735,-0.055743999498404855
DEFB1,,,,,,,,-0.03347671011026588
WNT11,,-0.013794949949340026,0.01777181166651584,0.00061685293604418,0.040217887943842526,,-0.030150688947005667,-0.020745675903756373
LGALS1,-0.026843924336665152,0.002544320602146614,-0.036318413952429754,-0.09856901833423762,-0.12123446281706597,-0.01394619140645845,0.008513057838629635,-0.019818912721193013
BCAN,0.10154025449165235,0.020488666945614242,0.07969685342507633,0.1017802142736996,0.13881776364868623,0.02424721802121322,-0.09252923698544642,0.005196979109534035
ANOS1,0.020942748233157,0.014385695142567588,0.0027067317513497437,0.07682331874975883,0.07937945839004135,0.0607060026765339,0.0008583935420846,0.05861320213285621
EDA,-0.006819655901019144,0.030051646672274786,-0.009544815773133047,0.06711355116782655,-0.046039154775263096,-0.016461178917857054,-0.015408929957690888,0.016183324489010425
FGF22,,-0.012644886769432142,,-0.030183335612427097,-0.013283724504140709,0.018448863711251248,-0.02154462240649799,0.029236757390356725
SHANK1,0.05449543190856058,-0.012030806653884103,,0.08123068296447782,0.011160428495622531,,0.07454869951445962,-0.02786877801931519
NPVF,,,,0.016822751236446942,-0.025502382290460448,,,
RAET1G,,,,,,,,0.0015396001386433602
TGFB1,0.013134050755072407,-0.02739651943316381,0.037714545581960114,0.005491735952766914,-0.059948732730364204,0.0004915312433951279,-0.005643382577227264,0.019908264404822785
MSTN,-0.03567660978162608,0.04716870174011069,,0.0318589215724454,-0.011300315092349912,-0.03014373359300848,-0.021773545232918017,0.052297977056424166
WNT4,,-0.0143372037551818,,0.054101840412781974,0.029512256023020798,-0.01758548291446368,0.025371978558447025,-0.05468463748545152
TNFSF4,-0.027790885831108926,0.010872724103077247,0.047488900058351435,0.0814742964717808,0.01261002842957959,0.04904320057161311,-0.028926491986027595,-0.023227769296962752
NTN1,-3.60947856685831e-05,0.09979936403408937,0.1214809878277012,0.014924555055120782,0.07253906669791861,0.04624086333984157,-0.034325200205246806,0.05166728006429747
CXCL12,0.037942446204597566,0.04812724695876771,0.14994083353049584,0.04340854729780718,-0.03273550603630455,0.09641636265637538,0.02419998085346486,-0.00423585404964821
GNRH1,-0.037485957256313936,0.047592726848580826,0.03352750693363893,0.05008588160295311,0.02204786198895154,-0.0178197404857898,-0.020245588739741905,0.0229959958546463
FGF8,,,,-0.013105915724797875,0.010656775342368363,,0.003191007792068108,
RIMS1,-0.0311699945018586,0.02123638817144274,,0.08321051158474557,0.018398064159509633,0.07197031985222375,0.019882573516250654,0.016615696162344994
FGF14,0.02699010153875669,0.035127931595697215,,0.04113129032747177,0.049526358211369956,-0.021313249698526836,0.0033248121890351655,0.05413273953250721
IGF1,-0.03167260209836827,-0.034526619368325566,-0.0496128714859782,0.06918166492843097,0.002118603085225775,-0.02770016261682932,-0.007501397147813981,-0.017169534195377985
TNFSF10,-0.04332337049680989,0.061696017569851096,0.07677942347664173,0.015098939083452109,-0.02504514564305006,0.034959768365380645,0.07399472622300542,0.007093277848324935
GDF5,-0.02439070401010609,0.09976158314933482,-0.004708455366846771,0.03919909429226288,0.028219697347099042,0.033926540112442526,-0.008173855659755884,0.04978912753936844
CHAD,,,,0.13518380030026317,0.03869274962469458,-0.019813004443668097,-0.020001489717547505,
RGMA,-0.03662159804093588,0.061204452461406746,-0.026659365572233817,0.06378469611259224,0.0473848414223998,0.031618122182737296,-0.03761404296668106,0.03911224486821595
WNT16,-0.04546852064679977,-0.02433737963602663,0.14722858813294756,,,-0.01636765154769025,-0.012796408442139801,0.007835735677883968
CX3CL1,0.06451149770828835,0.01752038841215582,0.048667112643260305,0.1049777067295734,-0.0003788979471409591,0.026016677923028784,-0.0062511956053684006,0.040324891360723265
FGF1,0.02686360066136347,-0.02298146697369141,0.07261781361684502,0.042281717496184194,0.018253849958027476,-0.06583171543869151,0.002906551413242048,0.03563965727540549
ALOX5AP,-0.014588728230911507,0.058897002848881636,-0.04750695105794338,0.007741423894613495,-0.08844410864068944,0.005069095159866533,0.04144994482784664,-0.008560405931274735
IL1RN,-0.02170618208625295,0.10702793316950103,-0.022435397459850223,-0.016456400870412936,-0.06363558712906446,,0.03234985576092608,-0.04895563020601106
PCSK9,,,0.050238676600873666,0.05284543556916555,-0.027039571164507264,,-0.012420913378378626,
NPW,,,0.03056075405066148,-0.010094088832640237,-0.03443405021867327,0.176927913759831,-0.04059279162149747,0.006351356425436442
CXCL9,-0.04915854491413677,-0.015533294266178981,-0.04136135647617152,,,-0.021442663250315876,,0.02841352128389529
ANGPTL4,-0.014388673674290075,0.02509558663990378,-0.17362175200272886,-0.05764796180129903,-0.07755860494923025,0.01575450012369349,-0.035132337219446114,-0.03861963668316906
CCL11,,,-0.03233619895222982,,,,,
UCN2,,0.014765706839465449,0.06677508011080788,0.03690258210097153,-0.002197783603848054,,-0.014035570335949321,
OBP2A,,,0.06218024200360724,,,,,-0.017558868601141458
COL4A3,,,,,-0.02139696436505395,0.166563881771929,-0.01963033714058011,-0.028403298571383948
NRG3,-0.01472393924486531,0.08045132666122477,,0.030845300439557088,0.07569909235410664,0.05249282164038531,-0.021532644959449617,0.03492896291376549
IL23A,,0.0755098040036923,,-0.03134227715021739,-0.011395030173348688,,,-0.025347628026456803
COLQ,0.043732986889554556,0.1337340717731525,-0.009261124694742596,0.05667945423174102,0.12813932023038838,0.03248087060805011,0.06113695379619609,-0.017517443958791897
SCGB1A1,,,,,0.03839442560489557,,0.011328885456899166,
TNFSF12,-0.017883416297999007,0.05375368033666269,0.035340408614330424,0.01646454751570348,-0.001238328802450578,-0.024953243438205094,0.06119982369756112,0.012751067594666706
DKK2,,-0.024237989498084877,-0.003249218791473983,-0.02545858348962392,,,-0.01654173749738542,0.013700396570782493
FYN,-0.019616955006921486,0.05077037168287548,0.11364631026249102,0.09636391082837013,0.11558059197746214,0.04571009298359448,0.006212896116588307,0.0297386359621569
ACE,-0.003780925447990236,0.027606325427338964,0.10867934440395571,0.1003666984643993,0.012644966907116343,0.028058152095240915,-0.0255456028351795,0.013521155776422239
IL18,0.0092605949343398,0.021436456323144063,0.09255483259415516,0.05824813975423189,0.05882854245711961,0.07577015632246707,0.04473374495311366,-0.03390349657339028
PPBP,,,-0.024173081173116166,-0.014574943701697507,-0.03200870214934748,-0.021045894634500885,,
CCL27,0.05215663397243379,0.03644693421296749,,0.06717031131060718,0.018259868676917004,0.06652123584915927,-0.0338368832607599,0.10551557197963447
SERPING1,-0.015001798721740891,0.06344078520876337,0.007402798766679487,0.04687468628410757,-0.061965503350410504,0.028633979405371438,0.02940521960563208,-0.03192251328126841
AZGP1,0.003114461553440889,-0.04998018951913649,,0.07306849151719598,0.026337866403823913,0.012277226335943612,0.01573392162960557,0.06822675598231615
INHA,-0.03386670881035022,0.10668634824234885,0.009618457592545496,0.05253739111521276,0.04978863628909888,-0.018279917292430913,-0.037412167866355026,-0.020643041575954372
SEMA3G,-0.037485961158425084,0.004407067587465202,0.008209898195236633,,,-0.01686462695382467,-0.020606949810859452,0.033582173181134316
OXT,,,,,,,-0.012034277541536926,
COL6A1,-0.015930644243336088,0.04863499032133451,-0.04389111676560417,-0.08333133058464186,-0.11630886774664884,0.0498007954082084,0.04456525154134863,-0.035548719392959255
FGF17,,-0.02004416145853418,-0.027461007331668265,0.024396072665940956,-0.03797129985374807,,-0.03318870100757066,0.00785547587270292
TNFSF8,-0.026824497133569308,0.22468362791991156,,0.03430680167859461,-0.015817036120068805,0.04520844614077221,-0.012796410131135309,0.12438694186513367
FGF20,-0.022080457599624424,-0.020688235235761094,,0.08114304188292268,-0.008953124723979591,-0.018399512124912903,-0.02589119368030118,0.027636867059981047
ICAM3,0.007035490866001658,-0.01995622022507613,-0.03781830276329177,0.10998190843924392,0.07236929420341474,0.005870779079783273,0.022490698208691033,-0.04480948792918504
LAMA4,0.010291016753598243,0.051848336445760805,0.05315993135189384,-0.03320210592999938,-0.02567278647347278,0.038752556523267846,0.010868462426800698,-0.02500421518955756
INHBE,,,0.05350318529958282,,,,,
DLL4,0.03667663880672507,0.07109348608784048,0.0838097160205728,0.0018499757720796671,0.002626133032189821,0.049261817285134867,0.01623157363365727,0.03586699560982558
SEMA3A,0.001510617368286731,-0.029914811099293864,0.043998965656393024,0.05458118458739344,0.09121580285298667,-0.0019601200621735494,0.023759325935509064,0.04647592117595512
RLN2,,0.07758212289357126,,-0.02879424876396312,,0.05094677578433528,-0.014035568788231588,0.022885598704582222
C5,-0.011522438380487044,0.014010661173739742,0.028908340827927995,-0.009687118890628725,0.06501567701003552,0.0102090929355856,0.026369503192341437,0.007319274899953237
COMP,,,0.024944158866418275,,,0.08314347782909416,,-0.023849510472708398
EDN2,,-0.017553683465681664,-0.025201900656212663,,,,,
C1QA,0.006093259083923113,0.07544369418715463,0.06831322978426903,0.0422581380607762,-0.03816377599005292,0.008865255978020169,0.049130647218407694,-0.07357907509940703
UTS2B,-0.022747730535323696,,,,,,,-0.020570758938261522
COL9A3,0.006062042101324204,0.01073454438280072,-0.023756092870451644,0.04579169764331214,0.12102869303045187,-0.03698778147590252,-0.014064372463679737,0.03211576637857368
DLK1,,,-0.0007690889643823632,,,,,
HGF,-0.003771427693841864,-0.0009480631177544456,0.08387191093331492,0.040168153766197874,-0.0007164294617150184,-0.0584110461003352,0.012268363001556851,0.005676928134622041
GIP,,,0.09672169564226292,,,,,
P4HB,-0.018703542984986696,0.07376001539233534,-0.014150322341890174,-0.06102173358893924,-0.14143665985894913,0.005529813598750317,0.0148291146202024,-0.002209507393629573
ADCYAP1,-0.025019666227418896,-0.0019535025723298885,,-0.0177614636002997,-0.05640448464697827,0.09591322293859518,0.054293821310670065,0.029500870412599946
GREM1,-0.027659872318733666,-0.03944283105711856,-0.010350809080685027,-0.042953256973384306,-0.010221299640797958,-0.07164987434106362,0.008230354199974147,-0.002228669096309734
EGF,-0.06552082108914578,0.1186210495571149,-0.032865926637008415,0.019658915730453405,-0.025816657357807395,-0.021167403662472963,0.06595792572931458,0.049637889357864645
VEGFB,0.02209287659534498,0.06510940051720633,-0.06941372682759844,0.01193059152634915,-0.024322393011571283,-0.029985988008876654,-0.015328543084698738,0.00633294545582889
FARP2,-0.0060918410462449035,0.03745095245769481,0.04050655723301767,0.0661413544202963,0.03178077358469151,0.005044163191681608,-0.03406939757958495,0.03494713001837514
IHH,,,,0.009758969407115691,-0.03149204216061428,,-0.013864954823340912,
LAMA2,-0.011226686761267625,0.01725253353721616,-0.06330233441637001,0.041063257386005116,0.002987551562676817,0.04773027381437161,-0.0046573489510981225,-0.040864226064117284
SERPINC1,,,,,0.07043923618771558,,0.03984658996081693,
NRG1,,-0.028288010603143503,0.09761542595906299,0.003341281227117263,-0.055760677802184445,,0.04437267188151865,0.033346784454002666
SPINK1,,,-0.03306625551091327,-0.043782162755638336,-0.027318152172361717,,-0.016830642150433287,0.004754046816878254
EFEMP2,0.005001036253174919,0.027441884597970825,-0.08021262994424554,-0.049080819386993796,0.00910256859509028,0.03287439152024413,0.05106154926000604,0.02094789956354988
SELPLG,0.03479910149950206,-0.0007751349678870507,0.031411959983747254,0.09329998359736588,0.016659848636096326,0.038662734224128345,-0.008524430500324327,-0.01678305083321462
GDF6,,-0.01649411584861782,,-0.007611613169584337,0.06334591763476696,,-0.03335157649999339,
HLA-E,0.04152391250822626,0.06734509347175018,-0.005785139572744194,-0.02652011504925134,-0.10507048147481857,0.008598844122099198,0.027894165170213724,0.011223383782817172
PTN,0.015889166685199893,0.062001042838169214,0.1372320752099581,0.009881162342224812,-0.01849013377347384,-0.007111059620296799,-0.037111710669467876,0.0024607322616399863
CD274,0.030511900397846195,0.004879544373823973,0.09239730461299415,0.0027240328315631256,0.02813801503122534,0.0006788333884460546,0.021288161836761504,0.011008289769939159
CD14,-0.042074226030321286,0.06621370668361033,0.04276270793894949,0.04600117356506161,-0.019457259948711093,0.024525365791473196,0.032259673196410515,-0.06635649049639082
SFTPD,,,,0.07432349597861823,0.13344706210731874,0.04961745481160289,0.05624154286498691,0.08341471009319952
SLIT1,-0.036163675728189494,0.02925863751609843,0.04570681727188263,0.0633137635347802,-0.00013631943462874874,-0.01951095517110302,-0.007427652525750839,0.03639705277274155
CNTF,-0.029340473799997643,0.005507208468268177,,,,0.012270375892469989,-0.014035570335949321,
