,UKF243,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TNC,0.04352917266282247,0.0647112674054074,-0.013672827559438891,-0.073342339349821,0.0031264992593638624,-0.13569869920515598,0.00015210169167495153,-0.10372086190310943,-0.19181241237393162,0.0920999458399188,-0.07068204625901113,0.013941196642909878,-0.02323225678053472,0.07829555048650311,0.012859597650959582
TNFSF9,-0.017154342821576025,0.0037345645417374285,-0.0041547233948418015,0.003762916516891354,-0.046045797105808896,-0.010357244354882863,-0.01607685775878583,0.04312333318640074,0.01909593427993073,,,-0.031187328339055857,-0.01661899586760072,0.06455564386470798,-0.007063771166777784
C4A,,,-0.013388854115855454,,,0.02279881461577964,,-0.019453974048443203,0.017580977218584225,,0.03884532498427627,,-0.01944879529322695,0.052851667591647396,
CNTN2,-0.06763715144360447,-0.012405553586627741,0.015423922976839448,-0.04246877650116106,-0.02983185884735936,0.02250154780233731,-0.043950923264617386,-0.06840933072019477,0.10421754967324137,-0.04275757751980901,0.06499855636310221,0.0779974824722565,0.006973192010235018,0.08651453199650946,-0.04234858012530162
F7,,0.11533734114133148,,0.0290417199983307,-0.0005368685940480323,,,,0.004501055407423484,,,,-0.019245818337265626,,0.047093074444805746
LUM,0.058115776172014605,0.011114344861649979,0.05486212449613502,-0.02893486098197709,0.05161025741756295,-0.028899547691727288,-0.03159367842031791,0.022356821334214173,-0.1414807044606471,0.1321082615547364,0.10330114000649315,0.07085441289199274,0.06702191515142274,0.13368023206690813,0.038149552398113996
BTC,,-0.018099762793966228,0.010342028162829546,,,,-0.04668016931720368,-0.02370907458752787,,,,-0.021155184847771433,0.02171764510910632,0.04540426587394165,0.018985348129983096
APOC1,-0.006466660959649953,0.0010492100396244672,-0.01642383448075314,-0.09089050470707519,0.06608744720101813,-0.04871819821702705,-0.07583345934559016,-0.10398697919027111,0.16659422858247233,0.035689024193677914,-0.13357867413695432,0.0027411210966569637,0.01868778114673189,-0.018849983449638428,-0.004530823197217562
PKM,0.01623876282773618,0.040663621738309695,0.0025648391279607255,0.022289263537710356,0.034692420101506534,-0.027481005743377133,0.04582820595830574,0.14468660641445072,0.059929288073158685,-0.014522639498258591,-0.1424114759217144,-0.019830511317072422,-0.0018702269915029167,0.06919561573054034,0.013810334092264146
TNF,0.09184053352022539,0.04069031223164008,0.012134559272474619,0.03406904574191522,0.06514196014004774,0.06285729727879966,-0.012205139198003853,-0.02657327004919195,0.14933252152408175,0.04048848366758283,0.04338148088359966,0.09537945164898716,,0.10945001615630832,0.03443333775164878
GNAS,-0.0649268069652832,0.044330305620456895,0.032064269757311685,0.029301561772143016,0.02732811196835445,0.060601786795810166,-0.011528286760089448,0.08198104792580901,-0.20923243803345945,0.08887895297465902,-0.15498607763468503,-0.03711176316697499,-0.09979357320080733,-0.11738616878818237,0.014094128918118782
BMP8B,-0.05348707166397098,0.015015615185916018,-0.017292386498840722,-0.013412139436941533,-0.03933352170812756,-0.021096632137406326,-0.015882504684990487,0.027625345296450433,-0.014111627308294605,0.11051140561281551,-0.028436355631920405,-0.018101098211556484,0.06658927681510957,0.11589347964123424,-0.02568345375273776
LIPH,0.07409726336500518,0.04775803070601251,-0.01696192110150038,,,-0.011706337837760006,,,,,-0.042769729173578845,-0.016145680916921604,-0.03056321076196142,0.10815779971811851,0.00850563672449407
CCL28,-0.027115537853893684,0.04458929255560651,,-0.009052987910007441,,0.05953828078330643,-0.018785649332385277,-0.024164856242037,,,-0.06566318731161486,,,0.04271103545578746,-0.0243774800119746
PTPN11,0.03817761799910039,0.030939326545105506,0.08115552265685183,0.029968814251867423,0.035110274897837246,0.034537541812831404,-0.03080102887789545,-0.01098111237025372,0.06359461587095344,-0.04952056622619738,-0.10744294491956957,-0.024589684174791564,0.05040819333167072,-0.00641354045270166,-0.058356754273289006
ADAM12,-0.026069280331433034,0.013156991792385078,0.04149828510679446,0.037872579996274955,0.06548154739301165,-0.0644239178631434,0.0457173305412005,-0.0415006665601539,0.015922054540930108,0.05531070062503586,-0.01925778876235623,0.018985294033836562,0.10298885999287222,0.11316554187412511,0.0683021290694237
EPO,-0.06723697858841989,0.023626273398934333,-0.017292386983045752,,,-0.01224772920093513,,,-0.024607196555380705,,,-0.016768520475488262,-0.018413091655495324,-0.013323755875555926,
EDN3,-0.020646498218157908,0.05559191360494698,-0.021526618223567193,-0.007902772254836791,0.006806967939077182,-0.018983376205438225,0.013082995599305805,-0.02895053908323772,,,,0.06171436188277999,-0.05723689788451055,0.0874702451340822,0.06772291723146036
CCL22,,,,,,-0.024661067987197974,,,,,,-0.015334555222626358,0.007145074880389292,0.016894574360499313,
CCL2,0.033986170292388256,-0.024515492184405113,0.021874531963236733,-0.013747184645188435,0.02158673660967423,-0.04531885354707917,0.04775557880641552,-0.08610521446707958,0.1375081212755455,0.0949657341884384,0.09984133126139268,0.059668753918258585,0.007578382725259176,0.07115266874133722,0.03290748909136925
DSCAM,-0.014477544129433495,0.06523006525939419,-0.03763880322432701,-0.018590053469553895,0.06530524861877272,-0.04228214055806619,0.009761130435425093,-0.025117690796271488,0.072691241251495,0.08458564995941181,-0.12016625159957717,-0.03923985862438161,0.030242662191225206,-0.05024159589104707,0.06654087820950495
GPHA2,,-0.02279241603121205,,,,,,,,,,,,,
ANG,-0.021625786408299087,-0.003382137116380246,-0.012546935998350519,0.0007354992365403293,-0.014885090640646387,-0.022399182038505317,0.006436024301789691,-0.04215745329307597,-0.07628932369170403,0.05336081506712066,-0.0790151153107794,-0.02957397293618313,-0.011928496747008832,0.006883397264565106,-0.04958031372472706
FBLN2,-0.05706941676424884,0.03221667868162833,-0.026220238875426002,-0.026505306537604294,-0.023383014231052053,-0.03606973171446827,-0.01958890914623917,-0.05652044001784452,0.052672044732488606,-0.016325130563159002,0.005799409948663094,0.053519472701023786,0.0844568505633826,0.15161462924842128,0.05734923490002269
VTN,0.11959617164045236,0.03476273732341501,-0.022235484889312783,0.050762340111700825,0.09307129685014755,-0.006271882265922841,-0.013673767906193669,,,0.004581631625212275,0.1241315202277306,-0.011791285555969375,-0.02384246847916321,-0.030236808578789843,0.008509848222631221
VEGFA,0.0017477671511824716,0.05229331173818576,-0.0410633247009895,0.011712959676446671,0.04084143092755734,-0.07362172394653929,0.021613875278026468,0.018187738926136985,-0.15728750664403218,0.08138592145745457,-0.15820766921433843,-0.020168385765660664,0.011215175180429207,-0.07805262906171104,0.04096382562537242
F10,,,,0.04365527156483246,0.005245443867088875,-0.013429370353023634,0.04776340443446619,-0.026547288913058333,0.040746954070878284,8.301216422870627e-05,,-0.020138438559789314,-0.03189028761110944,0.07076093787508575,-0.03591655767321391
SERPINA1,0.019746131566343143,0.033484487207727745,-0.037160548312910935,-0.052021687816138744,0.03882364308074111,-0.02262748264539954,-0.00996376797295518,-0.0541465565121264,0.15928613503338893,0.04168893851793428,-0.07103565164914077,0.05117522038992063,0.020729363488134166,0.10057756308596814,0.02923201481925142
VWF,-0.016252580003813525,-0.020685024004440538,-0.000868106454146713,0.03699147188395464,0.019778688164246973,-0.01657723164578683,-0.061420488248410385,0.054510268877117005,0.10446876220417042,0.08577836335033054,0.11170731301216535,0.039157853636462424,0.058979441834244736,0.022988802085226814,0.012600301557631519
GDNF,,-0.032025973251476256,-0.014065304445927507,-0.03975913752328513,,,,,-0.06668248428908946,,,-0.025116482816076056,0.003890051268073592,,
VASP,0.08245106303758643,0.014230413534741852,-0.021213426552316037,0.01568753266710058,-0.01527528951320248,-0.03176072609647399,0.031027734100273385,-0.015399332152328733,0.09663915033790095,0.08116412884839765,0.007785229637609052,0.002991373646162936,0.009746684414682126,0.05988505162345658,0.0723302687816821
ADAM15,0.005621538195504464,-0.029076698018716186,-0.025434072710851012,-0.011923546631260284,0.03482358317182482,0.013535292270740119,0.015432990691297605,-0.044711786334227524,0.12195200503798159,-0.03458051479605092,0.03933379633699212,-0.025483934487534055,-0.020774800281111633,0.059808668929657346,-0.04890683433471054
WNT2,0.058548259717315886,0.003190891721847954,,-0.04203388369961293,-0.051981541216113335,,-0.02131372805587483,0.1327402519288075,,,-0.07994238139100937,-0.017222110483967063,-0.02210903298756195,0.08805185519118955,-0.010550960549883125
CALCB,-0.033000397903930695,,,0.03495278740133467,-0.022385984291919517,,,-0.01832236880031338,,,,0.0194213534077728,0.02236342583215535,,0.0668216929444425
OLFM2,0.003261785924186321,0.032379856091335105,-0.024043789291979065,-0.01865012284623618,0.023230273739656335,-0.0488033844379951,-0.026818939015097083,0.09842874787535878,0.06009334543068409,-0.023182302811429245,0.03054883723865663,0.032594137780685505,-0.0167178409504242,-0.04583135719431457,-0.053512005588152556
MFAP2,-0.027744149113758783,-0.0031434150748620507,-0.032887328534245724,-0.007059440814238277,0.0683394183658671,0.03895553084905691,-0.024980809132120405,-0.02130007953569434,0.1964898647462644,0.0725161457270967,0.07081101714436237,0.00659449039221336,0.0030587909198268167,0.15489581828635315,0.06453802953936372
HLA-C,0.059605034320757,0.03323771924879402,0.057551467171488985,-0.025949295945682543,0.05018631318004512,0.02086926743465623,-0.0904313754149966,-0.06960133942754512,0.18991851751355032,-0.013555044242018218,0.022146662828244956,0.014813804359818767,0.06641607909814312,0.06183706422229496,0.077344107673144
THBS1,0.1105612798339504,-0.0029474558904174675,0.0360825160459413,0.009156432501278842,-0.0054912486926262565,-0.08466090346696593,-0.015529716669177431,-0.022448354300140014,0.053742057706876685,0.13244762131315305,0.012243312942232807,0.01717079544611556,0.049282473071389124,0.09640206733370241,0.10280949066458972
HSPA4,0.037016143945688404,-0.051970704581112206,-0.00020137938847204106,0.006427575389582575,0.08102570495629793,-0.004926085296524416,-0.01972277702710669,0.06506642539275824,0.06989662044958762,0.02376229147074352,0.12090964163087584,-0.0367611931793252,0.018579748953870847,-0.044598753256655896,-0.009298890724274169
LMAN1,0.022729417968686112,0.03684140589599481,0.022580407904770162,0.06706681987067346,0.015492856412336498,0.0068956610562579766,-0.010383506468899871,-0.022242091561724645,-0.01559683614789747,0.04663852265661254,-0.09147042432435938,-0.028350951946434916,-0.0191748721225861,0.03608143128061788,0.06117925931967511
LYPD3,,0.025091231551024936,-0.012678409809754624,-0.008953050920838845,-0.001336592463132112,-0.017147806025621833,-0.0005545078564130247,-0.022047765731178507,0.09618808926564718,0.013975596738497636,-0.03187552116623409,-0.00312361002728249,0.06274699463794554,0.03311904921945111,-0.05204307346023712
APOE,-0.012400231456811931,-0.048902775046284964,-0.01044698536193714,-0.07658532285407504,-0.025203740429827783,0.012404424075090762,-0.060150725015089404,-0.08689434506468197,0.08696884704766855,-0.13979250015228376,-0.13274214244748284,0.029944869120787126,0.048849356717174226,-0.02477487003993327,-0.015614558200570198
SOSTDC1,-0.024600249437110006,-0.038133274627229874,,0.01533510735213588,0.06315990229449686,0.008430410311409307,-0.006156559540546931,0.002549093681557788,,,,-0.003818694019313093,0.011009675079967918,0.0021489124827547296,0.019933725647045538
ANXA1,0.049336816266566816,0.01041871728593353,-0.012609731532372132,-0.04672138580073756,-0.003793013350796699,-0.06767524300040631,-0.04908975453324742,-0.07015761261361755,0.019925563273653663,0.029248904960853698,0.03343088435014249,-0.01962044863312565,0.0044066197209170445,0.06571766191671848,-0.007017658405248199
WNT2B,0.02208487677102534,-0.016297653196430315,0.00601244272098992,-0.041989643310904434,-0.004220476787479646,-0.024284212356307802,-0.03536551926518665,0.1119570102303436,0.013430017332714468,0.03625555942989524,0.032701029505165666,0.0419520742624501,0.004202580686159567,0.07684997332339315,0.058951133499111186
AMH,0.016587411311961158,-0.0012648230303656117,-0.017617193764818587,-0.046496912971539676,-0.017878415903369586,-0.01765448161981438,-0.021129389637915715,,0.01366505927214641,,,-0.01618453058481942,-0.020226605772534316,0.033844189495062266,0.04549099052435799
GDF10,0.00741766047440032,-0.023668568587303516,,0.08582211611617843,-0.03607154831075719,0.017723230218146757,0.026366074381331667,0.004057000126569854,,0.0873852517439356,-0.00366009135438427,0.15567027948164833,-0.009887785096921087,0.15430343988326603,-0.009257043733617428
EFNB3,0.034541993913790654,0.024929762927636656,-0.011658999434430748,0.011524738259013725,0.0461201763433414,0.04568767399901537,-0.028220937128625747,0.10830302538176396,-0.04740705311273494,0.016091129328370115,-0.05384180597565817,0.0821498885102801,-0.04607330635570823,-0.03725982053777514,0.05812507558159565
LTB,-0.006163379316335842,-0.02365993508800422,0.010684329408492396,-0.026573079187256987,-0.036634771003966705,0.08291750905434711,-0.008187489402939788,-0.02664056814513263,0.04898303855434721,0.05563358957176686,-0.027192730126512042,0.038422242092525934,-0.03929918455263743,0.08908191698967624,0.09609543997336828
ANGPT2,0.06431550263041795,-0.026211875098433327,-0.013634026642757341,-0.033319766882353524,0.01217468981165065,-0.05438295184788536,0.03319828720747115,0.0013075172490481127,0.11870106063107673,0.07286219232153486,0.12245869876822829,0.028956449572428013,0.05195655541202903,-0.013701157873138477,0.05491092063340321
NRTN,,,,,,,,,,,,,0.07492271574920857,,
ADAM17,-0.01945744848610816,-0.0373256989867882,0.04380847886849672,0.005256463215206055,0.01261543954491903,-0.007646386160616206,0.004161196014693083,0.022384121123580455,-0.018033364788712487,0.02608855636966815,-0.09277717624202664,0.01830592996265149,0.006579132141356949,-0.009550711645951232,0.05690496531703459
LRPAP1,-0.05456599315971833,-0.019643711670623933,0.02882505565604544,0.004083314671165535,0.04776181287202916,0.043361528909863604,-0.013431140798508165,0.04714916116163784,0.11126627233172136,-0.027823805157477,0.025050315635808704,0.03899252259131189,0.06261944677309123,0.006635534982416023,0.02414681042225047
NID1,-0.07045444710343562,-0.008271871650018532,0.0005220914473201205,-0.0314760375462842,0.03148600630591831,-0.012591928776402608,-0.03518970151187685,-0.017622719977904943,0.10196308027463033,0.1657253884036034,0.1000854421437351,0.0009264485224521623,0.04284517989992294,0.09998727344417792,0.1324973324828043
MST1,-0.03668537876838699,0.038502509162109545,-0.0037425386205630806,-0.07142586488815984,0.04202885528452766,-0.028701388916964,-0.042704220450964704,0.014685504787021972,0.036481272177799284,0.04927233575261761,0.052640377587621696,0.027459809273660044,-0.01716531202050162,0.043848122836342325,0.007100721168093672
CCL14,,,,,,,,,0.025864848632334098,,,,,,
IL13,,,,,0.01164665082133782,,,,,,0.04080423425209591,,,,
DCN,-0.07113308176339751,-0.05477077296973391,0.029531044526100662,0.03198397584437598,0.09490123819586237,-0.018885617228012824,-0.05964997892572535,-0.026668726340365313,-0.12065455129533943,0.05564891695241017,0.08737936391103546,0.06291496781843771,0.051019517762782095,0.1003824068904791,0.06847882892657244
IGFL2,,,,,,0.004762027692576873,,,,,,-0.01661481195170419,,0.06367044245280441,
COL7A1,0.006378311523593564,-0.0469844734113856,-0.028598058704935075,-0.05261199529891955,0.03145075071320975,-0.05105331156902166,-0.00028146657759595405,0.02383564141758318,-0.024014906828131455,0.20899266834444913,-0.029245577347982953,-0.011057733502591087,0.07800202805139889,0.06437399079231204,0.038664843099914845
CALR,-0.004516596439604965,0.010620072499111531,-0.013390820919946391,-0.04252370518876828,-0.020377139126176197,-0.07767430658170578,-0.023315009859710897,-0.026204298889310328,0.022953171593623624,0.00810048022672996,0.001178978611901443,-0.024626670082501793,0.07698483825386579,0.08495833986509854,0.1019840563350139
PIGA,-0.02550565572549361,-0.005368325334851743,-0.0158490827965572,0.00654227546643539,0.06886022769503841,-0.009049628916210903,0.0012716617481767936,0.017015639445452462,0.05115450564097905,0.06046433513383758,0.020263190389324993,0.02244120362012722,0.01504433086474707,0.058802638405914834,0.056504119872638765
CD200,0.041517805916451433,0.08271317795506489,0.0005849440964256098,0.08699258046284397,0.04182716684748879,0.053742745736489114,0.009860868715404902,0.13329394217059967,0.09797985254543069,0.1128668497904767,0.0317022803852757,-0.011238515129681059,-0.04003432750388913,0.055502709426706154,0.029779594874365652
GRP,,0.01634820775227096,,-0.034560099186468525,,0.04071129872352502,-0.026135572100608236,-0.02026413233986249,,-0.043020798343591196,,-0.015663667518126013,-0.017983224143138406,-0.002852932550521102,-0.003908603013521099
CDH1,,-0.004978827234232027,0.030185724254108613,-0.0399916888984006,-0.019433198882891856,0.0019291235397185724,,-0.03365772609815631,,0.0585642311527541,0.03836425468019303,0.03871029339139313,0.02543617600369535,-0.01427484246623032,0.008201193614106731
LPL,-0.044434358598908985,-0.018010465556756103,-0.025552355134433016,-0.019426228246017578,0.049309499607627795,-0.11772069689246763,0.04617925908193778,0.0037369529680336857,-0.02395702526817363,0.13246172569297987,-0.07814739236081858,0.04242868422287266,0.004694363130396744,-0.11539168186304752,0.06477847311963139
SEMA5A,-0.03667940467687389,0.07577906389653989,-0.04023209669896209,-0.08193535537434837,0.03997228351651272,-0.057028456593159846,0.032475841286600284,-0.04682143655008176,-0.05822533967678755,-0.02170582667267245,0.05511318978360536,0.0013355403617867025,0.11867202316529323,-0.09206085790240444,0.05808602007835423
SEMA7A,-0.017078286413138816,-0.004624441530308844,-0.054887531671067406,0.022084079733105538,-0.022310778841161564,0.008308883230967061,0.06515627398595618,-0.01886019531231705,0.10412882751617604,0.05157986559817193,-0.03242476429473801,0.025180423545041294,0.009933456560365019,0.0975992027721914,-0.04891671541510171
SEMA4G,0.003271217486898443,-0.026733596994574876,0.012639485958566007,-0.026744704513947958,0.019560138629243832,-0.04484333683633848,-0.013393079116988286,0.05767859494545274,-0.0006575323598365131,-0.03148457232620922,-0.058810648692184685,0.02165129401705245,0.01188040464180279,0.033413767591728816,0.04370570738897423
SEMA3B,0.02937979559569534,0.07102888727093297,-0.01631729470489265,-0.021738769854586084,0.01238692626519703,-0.029692522378706506,0.0025619403669995076,-0.06200681674604314,0.030065919504945873,-0.06784067233641082,0.10026696554063295,0.018337697144433042,0.037553544153896196,0.0678118088548556,0.007039645749814168
RPH3A,0.03402448472038503,-0.032836862940441185,0.03262380657562274,0.048404383589131766,0.09286559111493198,0.05603470517278896,-0.007174448540600516,0.10086841943521324,,0.029267021941789293,0.06867146525594149,0.01537964333490026,0.019976132617714946,-0.012203787923449963,-0.012990537408610283
JAG2,0.04039390896480746,-0.05093046895886662,-0.033960239365082946,0.04487998600097949,0.07750231158160846,0.04862700943599943,-0.013317225193749595,0.02925431137014794,0.011833371179400783,0.027230508910892192,0.051601495585781046,0.017970000850020786,-0.027083069489554093,0.0875511528389335,0.03359209423278818
CGN,0.016590913774823336,-0.012114832504091623,0.11415911179898573,-0.02325542587625185,-0.04608502333948698,0.0013481804666934628,-0.019794046763138024,0.019290717741202768,,0.026803309776158343,-0.05245929918976269,-0.025879861177325995,0.02790994637899809,-0.026401166384299193,0.008647149948584062
GDF15,-0.04577426389611223,-0.018204190652217966,-0.03209956673611348,-0.013061303038013436,-0.019635211654912298,-0.028666561940606444,,-0.015353091911150356,0.042645351204629305,0.10582254415326585,-0.08260578835676773,-0.02103654277712445,0.006131927730740201,0.08261799337719732,0.015686600400433647
SEMA4F,-0.02830992636961855,0.010566576342826265,-0.006822726094213977,0.03526205912384445,0.011168544523649978,0.03434136796559864,0.022438146646908887,0.11306008529333765,0.0667958939152823,0.06084260229121575,-0.0351679561103384,-0.005371368610914421,-0.0287493941465348,0.11239949990518892,0.04670560384937591
NXPH1,0.07638172500241722,0.092772490109346,-0.026340530320434343,-0.05044909850230309,0.038644488575820514,0.0005752331825216222,0.010182241205693554,0.10359647252150304,,0.009247262315342517,0.04831545241264779,0.024296187650916633,0.01671869665167397,-0.08468441438528575,0.06864976434228849
ARF1,0.05338648166207396,0.019027057347755918,0.04206536313761776,0.048748460732485004,0.03466238961973052,0.04999404043883549,0.03981012360759904,0.07960071336129326,0.11522913133914332,-0.019477398693003876,0.06267488717025088,0.005843876878414201,0.039278737776982556,0.07706572329428206,0.036201349135460206
DSC3,,-0.017248849590718655,,,,,,,0.07917981263725873,,,,,0.04748982612306601,
EBI3,0.016019946104968735,0.018133495517048518,0.019047552103991054,-0.0233888275958584,-0.009388195369142921,0.07508842193690671,0.04919873375160985,0.005770777767964734,0.09168246995627248,-0.034403725336775645,0.03642375951339009,0.016338117020166507,0.031269085352567005,0.08507343721209089,-0.009358464032125598
TIMP1,0.03388668500528615,0.00699902183792105,0.031147664528469853,-0.04080963998966699,0.024461244274502757,-0.09910840903537013,-0.02430917655716191,-0.027778641884590217,0.06318303376268607,0.1210404750743211,-0.1507642876949729,-0.0227841002411842,0.018138199782864437,0.14857301769275058,0.08492506472434158
SEMA3C,-0.006998320854689803,0.01716247745798124,-0.026447992560574642,0.008367089482065018,-0.049971896011615065,0.003234375023948686,-0.025783286189920047,-0.02920080207953186,0.023442546221635094,0.027924511210912707,-0.057933484606294695,0.04642611146217443,-0.07117315478238569,0.12730993313246022,0.06586380042721811
GNRH2,,,,,,,,,,,,,,0.13828909089296998,
GAS6,-0.0028326487848912506,0.02707430212800995,0.014415254232191872,-0.03216469505775077,0.05956141006992299,-0.009849250463204756,0.006057147737832723,-0.0010474635083040514,-0.05291055229860668,0.00040130943083309265,-0.022450888541298356,0.022726247008440902,-0.026269688459470128,0.01897852079871619,-0.004205267273572995
MEPE,0.04168308907316879,-0.02401781507795121,0.006422636894805529,0.033520167798724375,0.11010120816701333,-0.017109846884531606,0.04326587604820448,0.14139130192329075,,-0.0035304556124556696,,0.06366497737466793,-0.01454616711602837,0.007306843110978437,0.06466614682318204
SERPINE1,0.059970247005366704,0.00804408140691563,-0.008681387624093598,0.06811036859748718,0.011759647083938493,-0.1077726813479414,-0.0006351152299101478,-0.024890656623776646,-0.07503044206918226,0.15375839823264562,-0.07383781484887801,-0.007861829228958651,-0.011264845844980179,0.04766794722520302,0.08088505733505609
RSPO2,0.01852175613448675,-0.007102938604443819,-0.014327455262290692,0.021958311806451674,-0.014995709054509,-0.00977099028732764,0.012053036594744325,0.07635815073694177,,,,0.05177472517436763,0.007026557076639249,-0.04349565072824499,0.06654946023852462
SHBG,-0.01652511252104573,-0.02234235890102173,-0.022925493104141145,-0.028527426185488983,-0.007483803504100714,0.06419267030424147,0.0043562523871292745,-0.018611273583114332,,-0.027455178136190004,0.05938627228999949,-0.01238353066289349,-0.026095013365464336,0.06149992350091816,-0.032591180701710666
LGALS3BP,0.04295848162331536,0.008454089968849414,-0.0009222287749478445,-0.06287919227685199,-0.013938755720379073,-0.054868874591628106,0.03178615070622948,-0.06943914145937596,0.0528510103595551,-0.037868341348689126,-0.0028057968859663924,0.04959221854133592,0.0778688036777275,0.08218431968144924,0.04198202722292941
LAMB1,0.0939420977033896,-0.040252298685750885,-0.005231820526280878,-0.0825507755728589,0.029892351046025046,-0.03754965946707946,-0.019868738447329514,-0.007521523122606434,0.04908663420184401,0.10312998343511302,-0.06617261171461342,0.03549683556776048,0.025636370292273596,0.13699807902543648,0.11302646721586389
SPTBN2,0.03381256929458177,-0.0029288169943987585,0.05122943883418167,0.009443759815096332,0.0009895327547596428,0.07008900739223688,0.05175618748236207,0.0949416054287459,0.06836603541417687,0.05912762179827939,0.07666244559598936,-0.01498034601639808,-0.0035726586530626953,-0.008418537587453657,-0.022215299906555203
COL1A2,-0.024800151789957574,-0.012485026733034263,-0.00561039936897075,-0.006153969254893233,0.058326547656535804,-0.041831900895084345,-0.008262019511382251,-0.03814798678951158,-0.16731165337695134,0.1405225719591231,0.11454099659042861,0.04547842801797976,0.07105894134622001,0.12154318716794701,0.12171285643447509
DEFB1,,,,,,-0.012935635877959248,,,,,,,,0.12640851551132865,0.1093274884221918
CEACAM16,,,,,,,,,,,0.08339836380135392,,,,
SCT,,,,,,-0.011889443452820855,,,,,,,,,
WNT11,,-0.02472320322940902,0.042162173203305245,,0.046527760691839136,,-0.015619758351826262,,-0.03037587345864551,,,0.07998486109814097,-0.038630891686338854,0.0861872246911509,0.05353948154394956
LGALS1,0.08186900963509101,-0.04206750249040132,-0.002621175749633396,0.06696867548085342,0.09764009765838008,-0.025818440263735094,0.003558502727669526,-0.04141676662569841,-0.15991667892712014,0.07911181992251645,-0.055600339904356755,-0.04879749028415359,0.0003153193260331019,0.04507344263760812,0.02899596032263095
BCAN,-0.016668497646266864,-0.009423609826523056,0.006460554268589828,-0.04006083797767218,0.014982494743271374,0.04650293751027869,0.01597346658308868,0.08088129350580395,-0.01092378393278359,-0.12010515723910782,0.04088794585682048,0.031159123973587895,0.0673994618196947,-0.09988008287538681,0.02399805289392622
ANOS1,0.07282672622173134,-0.009936179389121391,-0.0263353803658594,-0.045219383853187974,-0.009975449662405883,0.052537106467702106,0.0045414432054903,0.006436050905336971,0.11274888678552103,-0.037093626368704044,-0.017761703955136966,0.020795972126663415,0.0004171165038434104,-0.01885559584844164,0.028131060685476147
EDA,0.05635366136435917,-0.018099768995512945,0.019532341452102756,-0.04889214016571361,-0.026415779463308607,-0.018629587386815114,-0.03672303359382357,-0.022773118575850602,0.039648437197755106,-0.018626227458097392,0.12122063674082564,-0.025825125268330185,0.02007209911388104,0.10295775067323978,0.04468341360379532
FGF22,-0.048342889003615816,-0.025737942247616056,,-0.00694989375715881,0.03891210676834032,,0.027079819498381674,-0.01229160533245245,,,,-0.015825839792279077,-0.027604277171621623,0.03445414475601983,0.036225699910721595
SHANK1,,0.03079779672168872,0.02764573226777084,-0.022581205621246606,-0.01926766681902927,-0.017402851815191064,-0.009528048690182249,0.09143843859133788,,,,-0.020138436445317362,-0.030288692684657968,0.04601790352319341,0.04170349704413283
NPVF,,,,,,,,,,,,-0.014305262998569521,,,
RAET1G,,,,,,,,,,,,,,-0.027349287428075474,-0.0366796192399374
TGFB1,0.014494506664853198,0.019137993413111863,-0.010244675834183913,,0.04356939747662817,0.024654535194710493,0.09235659023575184,0.0012779676014412456,0.05749818024565068,0.03693993056904548,-0.010812537946396672,0.005070654115537639,0.08904034524146862,0.06715320277044709,0.03192263928654246
MSTN,0.11291440362166387,0.009053414850137184,0.012934491079417998,0.04086302662780319,0.05872307324392228,-0.03141171250150063,0.007809653651731522,,,0.02918498686784206,0.04396494260239196,-0.014458718938611727,-0.013980774385203693,0.018734628385622294,-0.04959844472005586
WNT4,0.029828066281334328,-0.0166584391210631,,-0.009006983633633938,-0.02296142503314137,0.07197373422333435,-0.021022850224547057,0.010025858365954717,,0.012766097053390525,,0.02092036766918182,0.030968294496959026,0.1700307435418027,0.11559411100969874
TNFSF4,-0.05139859301173841,-0.03809480085521022,-0.026898845934781344,-0.001354851271858217,-0.036447861139524466,-0.02251180020344393,-0.008428964157415663,-0.03101376974836335,0.07892001778457855,0.08365210902345348,0.038421592841597976,0.0902961182973778,-0.04149320330422195,0.003679958896190541,-0.0173191004822649
NTN1,-0.020699963255424697,0.0414317010645478,-0.03417424374726769,-0.039765779021344885,0.006789278080945071,-0.040969373591206386,-0.03550093776842178,-0.013531224793122937,-0.0045281947615636664,0.0888922732764367,0.011325750317566028,0.017314948704909544,0.04578401815367699,0.06275886198892616,0.024258246892927878
CXCL12,0.04433390079519761,-0.025405375652113694,0.09726200752568787,0.03446625751650525,-0.005988187389970512,-0.01769495737155996,-0.02628252035464346,0.0002815655007910057,0.078993670254245,0.09747900655562566,-0.04970867835633889,-0.030591456305234042,-0.0004789073558113134,0.16475432243698757,0.07468953892539588
GNRH1,0.01787846751759629,-0.0018626193429768737,0.007906680075251514,-0.022971382858701758,0.10131409023117662,-0.027575328449170246,0.07593173104578664,-0.02130007940083582,0.12611258023240213,0.05237283999483216,-0.06084231524794444,0.02566323823805446,-0.011131478173749983,-0.0009720541198605752,0.10859889571217851
FGF8,,,,0.042802894535747794,,,,,,,,0.021284598529727534,0.04986200708767619,,
RIMS1,-0.002384965604795716,0.032584604842023454,0.05582896152415542,0.013457499138760178,0.022079292708701855,0.10642367495203457,0.049258320167445475,0.12317295925592575,,-0.037209474648359435,,0.0008751454846897924,-0.05130501190576912,-0.027493748042442517,0.009003262547895938
