,MGH258,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IL10,-0.023741593771647463,0.007013392057900735,0.01026750282355057,0.004707661814634714,0.0011551285447586265,0.03419111929219404,,0.011085908618741752,-0.037327748677517945,0.002569388910526676,0.015035011854188478,-0.03196031774199147,0.00811793524356406,0.00639877096433794
SEMA4D,-0.027686113958973285,-0.008397295410532609,-0.014364833149986456,0.009604621505646595,-0.0662551437570973,-0.02811124895727273,0.013614394891305144,0.059005599554744236,0.02351446435207992,0.034786418459672334,-0.04036973635377084,0.13644820867984425,0.022945679164627236,0.014492759641885566
TRH,0.09282414930636043,0.01961104433025044,-0.00557046044764515,0.020205062770836026,0.10586141208359097,-0.017513714665142368,,,0.05850980612045562,0.017125630716021394,0.14620916355463623,0.0074223710846204995,0.15382144234684295,0.01607693154859013
SEMA6D,0.07055235450240316,-0.014214239156065784,-0.008127134378457267,-0.015755565031936595,0.051870680255439824,0.04704945645186521,-0.018897670646372152,-0.0067892803652888165,-0.023518045994065644,0.07792074673641512,-0.01476388334810908,0.005090422686131972,0.05195217967980806,0.10424747812534567
CEL,,,,-0.052622053520687544,,,,0.008587580126412635,0.01404196846119767,-0.03933498187767979,0.056923113995227675,0.07346664082164502,-0.020886618511637922,0.045554578987711515
PDCD1LG2,0.06176581139145016,0.04846218117681008,-0.004780788366318577,0.004206199281721857,0.11574009951665522,-0.0033726366618180396,0.04855795535572469,0.09689459814134298,0.013935077508057473,-0.022481673398960386,0.04975957734660155,0.0034740731544963513,0.010021231511850089,0.06727403465753963
SPINT1,0.02389533758339928,-0.04982223321163431,0.0212027638833542,-0.005360509481967319,0.04477655110620291,-0.04468187577310636,-0.017552772225745736,0.025694509333999943,0.030020744150607712,-0.008694629802673198,0.015354222198035027,-0.05648430370504759,0.017636482476473547,0.016751766165267995
CTHRC1,0.04281595305008176,0.022989961195765643,-0.011229064355187657,0.03291361567623074,0.11014381011602738,0.06204031022671562,-0.007260749585723137,0.08100445530353631,0.05802391926483167,-0.03361724033602198,0.005827919951089541,-0.017088454722409954,-0.007213223708936525,0.0138066938840315
PODXL,0.058243584840093836,-0.015983861766447727,0.028193027945539573,-0.01183548773684155,0.21306565951042186,0.03767826572724575,0.06821812303565022,0.08359969906958542,0.029018141914181277,-0.02187063377904821,0.09161202355587196,0.009808607788668447,0.027484480310098668,0.0937833330714676
JAM3,0.08892311723686429,-0.04738198518016645,0.10098017549064267,0.04167836620768535,0.17392476477840516,0.023955641752782014,0.029593703018265836,-0.016447345586432446,0.05700709342831167,0.0465448612334669,-0.011085717485075525,0.00434829629605176,-0.02351001537252918,0.08033353641004766
TGFB2,0.019667655821285154,0.03956184274341306,0.051629408662691355,0.009165186255052185,0.21418900830308893,-0.004773571734536798,-0.03435363270946698,0.017682337066929933,0.031818866931830725,0.027359854472394016,0.08914330468275433,0.12685089722866127,0.029722027940708703,0.04711612670911237
COL18A1,0.03649097399431888,0.0011323027795281295,-0.016945091544557478,0.05818381543999758,0.21862064560416636,0.058063277620570536,0.004903717571159651,0.07102626589919463,0.04969303024411208,0.05850606406767455,0.1094400379665149,-0.09016205382962093,-0.05812926036697965,-0.03659068747998439
NODAL,0.09767281088078948,0.013392746065420283,0.07843003895817298,0.09274794454914372,0.15733885482951462,,,0.1401221758400706,0.054206211390504036,0.06923821746350739,0.007372545809763754,0.035754429265260956,0.021538215540606708,-0.004795230706460017
INHBB,0.06277105107222045,0.05831444179813761,0.00672897621147029,0.011177989449947742,0.09136417549301015,-0.02553500290543782,0.046718281642676954,0.07016476438779838,-0.021941058911476265,0.009473424092770324,0.053506748090813294,-0.05458207746807973,0.0543454430240216,0.028945913246199315
LCN1,,-0.0067482225889082675,,,-0.03011765895250837,,,,0.13855577410111067,-0.013376442619716126,,,-0.019427265271482114,-0.024474472243462882
ARF4,-0.03320842808288171,-0.011276754558785188,-0.04472732108948473,0.04499312878538451,0.12227525374245456,-0.056650395980352944,0.01867073056817252,0.024567559837840845,0.029257121391516483,-0.03269221460539374,0.13541011362509975,0.012157470908204732,-0.027996819309342284,-0.018910289775801316
CXCL14,0.05101313956685333,0.0201913843929716,0.012861759848112124,0.05173098615124024,0.002628931322282778,-0.012856963413883885,0.004001857774733209,0.00032524907886532985,0.03578528929633643,0.016956955998788444,0.25122345954733705,-0.006692503737722679,0.12911858283016445,-0.025409944467155946
LIF,0.005105932345464265,0.013760144822486225,-0.020916285375413363,-0.060479789585208915,0.04051336562583433,-0.021587878178466163,-0.012733421527452136,-0.06210490958224104,-0.055146815744487904,0.003777684839995354,0.003918299893946609,-0.01554096143540354,0.002035200951462475,0.07579681663399379
IL17B,,,,,-0.015918725193337247,,,-0.030646039165441796,0.09950510224854556,-0.026352257462437113,,-0.0305374376099775,-0.0328153693519905,-0.0276717555732222
MMP1,,0.023720708510854095,,0.021283701602397086,,,,,-0.014476296760407577,0.0092603684921219,,-0.022113106239386417,-0.01092013960727359,-0.009662526022211076
MATN1,,0.0647352305595395,,,-0.03157631786325011,-0.02068685137335905,,0.055192371406783514,-0.028969584480521483,0.12465030487336612,0.0077088158767011005,-0.03147210780532068,0.04858593531398579,-0.0043131384701146445
ADAM28,-0.0012788421085376915,0.011294238510248468,0.03450787663451705,0.018661192412718974,0.07593480680831972,0.003494415910152699,0.022790671962019584,0.050517998580523915,0.08102437806360237,-0.0034482046819225474,0.027429782971740823,0.000836980085122491,-0.029303646468793087,0.03303286470191222
TCN2,0.02954592503672182,-0.04248954506356061,0.03133822228458091,0.006118462812918931,0.20438854193459743,0.009394926726258896,0.08024330913281513,0.12801515071972447,0.1078280244668174,0.01805791396406027,0.02420559144608814,0.013219241889795832,-0.03384042542294571,-0.009634773374769959
THPO,,0.03688345036216537,0.0012914865380399534,,-0.01128134060542665,-0.04246920887435664,-0.013250334299203914,-0.032094277693091935,,,,0.027444360102981312,-0.02529314350402355,-0.03779078954827814
CUBN,0.0020226372300934468,-0.0010930499264478017,0.014733615201670113,-0.015559966344750821,0.04656163900488012,0.009032966525255572,0.01644935007573918,0.07476905686112377,0.009538577987522251,0.01455095723387998,-0.0006382473040054622,-0.01596685711170427,0.013695752346675603,0.007894405220947405
TIMP3,0.032188223883268585,0.016298679973610716,-0.03590842560032403,0.0032785915756200217,0.11346944992883796,-0.039927192425671124,-0.05807636059973735,0.1577414778471976,0.01603292063565972,0.025732640162958943,0.0744919508007797,-0.04356595402676217,-0.04172821398576227,0.011978593999857151
PIGF,-0.012578279049309242,0.05175064732283529,0.05613425624645319,0.04090760324924109,0.13956597353590372,-0.0010130658695573337,0.02981542645063806,-0.03690142980894269,0.05228884101256138,0.01717935509148619,-0.012988352385240388,0.07359686373538078,0.09440539395832534,0.10699784282555902
CRH,,0.024889140751269814,0.06759029743139126,0.02998223410674264,-0.04631303961591463,-0.03256593292243344,0.0014176485808790773,,-0.011559584079945347,0.05602697384645322,0.08424313758072925,0.03428058912593787,-0.028808147953865947,-0.007825132737789165
BDNF,,0.03475999159711227,0.007555247847944206,-0.025025651381944986,-0.09369193721939358,0.06092628431946111,-0.02155505267497013,,0.04527277301826205,0.03145042448701271,0.14626565144888753,0.003865676060318669,0.07309082865358804,0.0638885668469265
CCL5,-8.96410148428696e-05,-0.006617590847363095,-0.055304904149299006,-0.0158701286295257,0.07822211803188997,0.039613943248565785,0.030489070752717937,-0.060166913805404475,0.05202274231427438,0.03812231571497464,0.051701643700998064,-0.05564258128680309,0.005319586598629182,-0.03415195193874827
GAD1,0.07110129414537514,-0.06913375270910008,0.029953136981501545,-0.014585081944012444,-0.09063158340389081,-0.07741024626678082,-0.07216894467407871,-0.03526991554575014,-0.022418314588031847,-0.03727183012457644,0.0170795431902965,-0.04297017072192777,0.02117594253839438,-0.07899257140070345
COL14A1,0.015987711432644904,-0.013276091948403462,-0.03321338761447709,-0.014946141457653364,-0.008293454403532354,-0.01129372884183384,-0.017356083626437657,0.04357266903449833,-0.0022982592004142464,-0.015308681088313694,0.0675478060064778,-0.11569740841968658,-0.002060221519288896,0.054872868886131375
HLA-A,0.03131569895806545,0.008068433267157336,-0.018959607777352994,-0.003253802594228805,0.22492417137014586,-0.0025043307133602853,0.01281885826559016,0.0594459327845372,-0.027822588702799335,-0.021046656564205585,0.1285919575525827,-0.02988531125498385,0.0002981069524407708,-0.016820993006801933
CD5L,0.09254901359123507,0.03811669285546311,,,,,,,,,,,,
FGF18,,-0.023714160191293413,-0.018326119750866884,-0.022155449528989082,,-0.022166776244809908,,,0.006644132208128289,0.09309448548485166,,-0.03821302110164551,0.0026654786614337036,0.022807699360417277
ADM,0.07086114023261882,0.005017764926686796,0.011501148166320755,-0.09790371886180303,0.11351979032671519,0.0328290162656652,0.04297708321222684,-0.021846795939398637,-0.1188424648327471,-0.017563301472533478,0.07198217713526972,-0.03342672678169369,0.008389519562753273,0.1209242737008455
CCL15,,0.038398537535793045,,,,,0.00929852718109968,,,,,,0.007653255993084814,
GNAI2,0.026192449702097578,0.00440950244706743,0.01455390260982631,0.021274792468477688,0.2331481337506404,0.06317211615779472,0.0021058354438074356,-0.01836636509275354,0.004484232778681296,-0.03336257990661485,-0.005787548329323084,-0.03455336778996766,-0.02927790119307685,-0.029490795659435715
HDC,,,,,0.06072193653121669,,-0.016130577721446795,-0.03821796107427468,,,,,0.07306570257422883,0.0922688817762723
COL11A1,0.00792529476665192,0.030157116465364498,-0.010282859981208791,-0.01877896125513456,-0.0034654188230836156,0.01257535574888046,-0.023403080941367192,,-0.04407320705745204,0.049530968434741265,0.001627238530511872,-0.057363336272225035,-0.01583965736596477,0.12852992722225576
NUCB2,0.001377877196446675,-0.015546188662163089,0.015513711026147419,0.005604355800862711,0.0827260376622721,-0.03412238263357112,0.021741224458552998,0.053435179804626864,0.014401694603667728,0.014783269678445038,-0.061974392764049015,-0.06719962811733321,-0.06601905700549036,-0.08577313971582676
FGF16,,,,,,,,,,,,,,0.05545748482072583
CXCL1,,0.03861688241010513,-0.04144806459252492,-0.008152425407044635,0.06564110069873047,0.050675824343727555,-0.012057883317622824,-0.07887363544901446,-0.01039802547438056,0.06429441297340124,-0.017865645426707783,-0.04946490723895215,-0.041914620675795496,0.030375645181621707
VCAN,0.011585930571252907,-0.004848292806913771,0.017866135854226403,0.0632343374671252,0.13819053564156983,0.0014013498452923533,0.03685760548228019,-0.10496371118545998,-0.00428839954398675,0.04021686092532502,-0.040095123574388485,-0.03600733346852076,-0.0472267883708415,-0.05467410273584247
MMP7,,0.035437071611253895,-0.03643357265955095,,-0.004789182190844488,0.006788975856990562,0.0011600154671247752,,0.0060104013731611785,-0.020466484403020787,,0.043472212344714115,-0.07101782690949057,-0.062294172901566754
PTPN6,0.021632952096420355,-0.036074662503011154,0.012978057498359384,0.003103489331049562,0.17500176385485725,0.04509537370520598,-0.0006063545154295718,0.02914981560977306,0.12812256611987044,0.027690083519688474,0.06559953441157675,-0.023631008120592246,0.012318602416961266,0.043455778662757176
PTGS2,-0.022075639462423084,0.051684293285549944,-0.007577508909343985,-0.040507692702953874,-0.09583939132942079,-0.03348609115055348,-0.025715788500228657,-0.07391065704892313,-0.030183634537314322,0.0006047081326544814,0.048334466405594245,-0.026325627859646806,0.01979150728116623,0.029132433583719863
XCL1,-0.02049538390316446,0.03141583498876308,-0.019939474149629016,0.0377918831566466,,-0.015592684422017309,,,,,,,,0.0001667156279072269
CD58,-0.021453940358275934,0.014940336308486974,0.05049581215058968,0.03481604253845528,0.16487466973552262,0.012634243498042283,0.009326029060397086,0.07425741222912446,-0.0142873657556555,0.05027008308192221,0.01887384532695321,-0.04556243682257684,0.06233170803772085,0.06828790897947762
TNFSF14,0.0483420652435826,0.04163953461122257,-0.0002064261802747236,0.02000503761321349,0.06375274394265772,0.05553499313144229,-0.011777379120193448,,0.06524906550439549,0.008020240483385128,0.019669881101217795,-0.03193016488858957,0.004074325036942083,-0.025437173669388233
CNTN4,,0.015137997274549833,-0.018936330813911956,0.003256287269286746,-0.07805853872569395,-0.03571135273828852,0.045464861814781446,,0.07599008049231878,-0.02749819216866005,-0.024129381175240185,-0.03391049239498038,-0.028351001314169753,-0.06438116409509366
NTF4,,,-0.013806665584923971,,,,,,,,,,,
INSL3,,0.013561487254810918,-0.018326116156305458,,,-0.023558242207917048,,,0.02715012262170974,0.09092515345493332,,-0.03193016180362151,-0.02281371307739481,
BTLA,,,-0.02908911572845783,0.0018245344236868359,,,-0.01504011595277216,,,,,,-0.022059719845150056,
MFNG,0.012111137295243579,-0.026639092453203447,-0.02231196210663292,0.06923500740555553,0.07564135261522126,0.024181938187173554,0.004405070241543771,0.008600147431943267,0.08193080490717385,0.007160565951230656,0.07271934948861845,0.04774857487125279,0.014181496244268284,0.009067931390249804
ICAM1,0.0126399371623609,0.0062839202142597195,-0.022788984461870044,-0.02869123995751939,0.13341489147684826,-0.009736789748255774,0.06835992145968035,0.05024423487610396,0.009139988946230023,0.025674235241352376,0.10922993887766842,-0.02242357729546745,0.09279687335522906,0.03826310369271477
PROS1,-0.05247911631564896,0.029908717195007876,-0.03427228074838941,-0.05906049275515605,0.21493295186527112,0.004184528137969604,0.04689009750510448,0.020880641977809606,-0.012140937386940737,0.015549724864751289,0.09961205512154171,-0.09104740008007355,-0.022994528144149245,0.08427050808227259
CLCF1,0.04589464781600853,0.019846043070591235,-0.01793441659168164,-0.08231907123260043,0.0035011154504602177,-0.0020487811302372914,-0.00363794404373031,0.05844082662280015,-0.002656443977452189,-0.008745863086715355,0.04637089620429268,-0.013907541691698388,0.02876761423237036,0.04570050548890083
PSAP,-0.06941683125895574,-0.022410415619583037,-0.02648407691073265,-0.07802936890669336,-0.09568158493216526,-0.0770401700358645,0.04531212973927144,-0.047193248842382504,-0.007985642113703204,0.015467295887504002,0.14876964298414694,-0.06098698127933132,-0.010424659249621496,-0.13613891122732197
EFEMP1,0.008944374135692797,-0.020320671631747677,0.06138080392226162,-0.0491328979698388,0.1351034027542467,-0.0194367329853393,0.09558252383252955,0.010778077783989579,-0.03447577025309647,-0.03671463260428655,0.04443937446660681,-0.04793975372542617,-0.010787916076774486,0.015722580275936437
C1QTNF1,-0.01617414301864881,0.013120450437899205,-0.006020017365204658,-0.020208793745101965,0.17853753636341677,0.09299545948876846,-0.026136620319239825,0.0521069723000754,-0.04563006560644233,0.039044605143333466,0.14244033434374181,-0.04780577094647496,0.08332705631680327,0.0761654480845678
ALB,-0.0308553209855967,-0.03977598590297828,-0.01427306821676217,0.025951415487594772,-0.03687439981133614,-0.025719421534186774,-0.013376615211866259,0.14072088595139426,0.009951096574456036,-0.044382829920041195,-0.04419716900411346,0.013952371300344485,0.07270048809731812,0.16734077995821292
CCL13,,,,,,,,,-0.029117092046476802,,,-0.024641861988465436,,
EFNA3,0.019561535687420757,-0.012607993948668607,-0.04497575054302438,-0.03656770359110601,-0.13494065322678314,-0.03793079084251284,-0.00737582913067422,-0.02278828760926698,0.024718738403129305,-0.02843703670991125,0.025825515496092372,-0.06041940891316668,-0.003265611390107116,-0.08700848007857127
DRAXIN,0.0022724346653110726,-0.010926464357016795,-0.0310577218556339,-0.07487895564300594,0.1531538710312342,0.06598361616408496,-0.010740765600047678,-0.08209269706651907,-0.0579524414282222,0.018628713406358043,0.12067505440982071,0.01406176097835858,0.03889910840323135,0.037910059594667866
RAET1L,,0.014426473916483268,,,,,-0.012864484029582481,,,0.0897987090490289,,-0.038792169420793415,,
NPTX2,0.0542433639361902,-0.0321403477754585,0.0027923335515748883,-0.020092912356377425,-0.15037438621694169,-0.0508283167584486,0.012633424559470778,,0.07738006394190168,0.08769864017037722,0.006428975210770717,-0.03063199573212571,0.07594626501334598,-0.07517969080378166
FGF11,-0.015770961654505363,0.009140307226403178,-0.0024436713384431022,-0.028196237607649017,0.131777842257353,-0.03934941637138581,-0.02434498474354384,-0.05112865821903977,-0.056682915210026684,-0.031284250831122414,0.028163548062780232,-0.015766306179168427,0.025885899203962177,0.12081365858619308
CD59,-0.051173919863826155,0.00916494198318511,0.051708957640773504,0.018585506196316322,-0.06139698252487451,-0.0310793149641926,-0.0012576821415661481,0.055300279595452244,0.022243358538543465,0.007719880050424979,0.08800244836772453,-0.039455810916334745,-0.003258416645978434,-0.062407048050881674
COL9A2,0.1000456841759498,-0.013839745240903263,0.09726195347646598,0.048265445007612165,0.034875638071837196,-0.0344764049479281,0.031797275041967506,0.13584673846187406,0.02560419908115963,0.02741087268722138,0.04389433899857546,0.0637456340107041,0.04979248132694991,0.052878100675912136
DLL3,0.014973137038372058,-0.02885933562497095,0.041241088070506964,0.024209015958417162,0.11175674016238887,-0.0522720294448572,0.0002868870688952632,0.048307241769177,0.015066034820450628,0.03859125890792137,-0.11381966813489634,0.09074749833079075,0.07072961846124726,0.02705658758468881
FGF5,,,,,0.038066641629657186,,,,,,,,0.030963725295258687,0.07400616880214662
LIN7C,-0.07142625861012102,-0.03801108633812874,0.06958273886615698,-0.03727952958300654,0.058352691674018756,-0.017739040568288227,0.0008912406094525124,0.056757132351227375,0.005150139342445994,-0.022240428036628703,0.003726126686989135,-0.03896652166342508,0.008798501711422593,0.014004432605639808
GDF7,-0.021229213304111514,-0.007488051323084546,-0.032699141546826516,,0.16505467796747514,-0.0027681458205994105,-0.011777378662524476,,,0.026821481523243054,-0.004689703724150512,-0.025957357799335327,-0.03254267046648937,-0.011368059408202614
PSPN,-0.03367939899613426,-0.028168371363158175,0.03188105395405886,-0.031031471849041273,0.08452666631535974,0.047229986368492155,0.05912568708331904,-0.07851463856387302,0.029063910265415733,0.025125102401727172,0.004863261914093279,0.01791565876851408,0.0112714391411815,0.03344915684621853
ANGPT1,-0.03705733822881863,-0.004954658598308395,0.036003874766714704,-0.02407981840605949,0.1445606370319285,-0.02079687930893151,-0.008582923745893613,0.0437496395836283,0.017460094350511907,0.030737836588153745,0.034278024623378624,-0.015672067411732563,0.07270456938173034,0.017010353569745448
PNOC,-0.0299800626762986,-0.025355526440767398,-0.0018507119781439676,0.028547101524275486,-0.09469894652827555,-0.06961385137980074,-0.010470166180530302,,,-0.025620587216052617,,0.05481360212055015,-0.023545869781960268,-0.06179118294541127
L1CAM,0.17528068951730594,-0.058410426534374976,0.07384396010779452,-0.004503926822673271,-0.11354281376763212,-0.019618592677786643,-0.040914290161122774,-0.012179131077119579,-0.020257327326645556,0.08603650401913304,-0.007467901104387113,-0.0902561195272447,-0.013831149304660194,-0.1600667116838422
APOA1,0.01754654347665833,-0.03363730050330952,0.0644588510939582,0.020419259379914127,0.054194501383062206,0.042649700150886094,-0.019060556616201874,-0.029844252032271538,-0.04730336059340477,0.06731351587337443,-0.011222779784845741,0.006975109377178098,0.04407354124587074,0.09357673543951069
PSEN1,0.04032799600657804,0.0031047970016395074,0.02129707247057193,0.047788076529774424,0.0005723744655630718,0.05722723661749842,0.06891520776383467,-0.010205568459015418,0.07538019845074316,0.016532940922255164,-0.06666799260838092,0.02792495769210071,0.016577644458316283,-0.004097322394326781
CALM2,0.01359579133539357,-0.006697963787544545,0.0009243611092218193,0.08905067871173897,-0.20980002839868314,-0.02488345792021004,0.023380890924784938,-0.0390911339108026,0.07506635217816889,0.016471230195236893,-0.0945897664155581,-0.007731763334220644,0.07372759562745104,-0.0019446505878239794
CLEC2B,-0.032498036687413155,0.024430122969711063,0.002027433487718501,-0.0023177769305588866,0.1765489078370503,-0.010771481499365732,0.0588286250646104,-0.05814371037341071,0.015595774623993959,-0.003471463288777499,0.043901772233135065,-0.025567243851710428,-0.00024289703135555363,-0.0034760376884667996
NTNG1,0.02990689001065852,-0.04783415259505671,-0.04386371739740295,0.02025492109741846,0.017906605177509704,0.011304323023596855,0.0244334740136271,-0.02964589636235223,0.06664827029752039,0.09360348626574158,-0.03755439754597674,0.02419139370085197,0.031050523082387232,0.012092943177523609
LRIG1,0.02778466099773851,-0.022744675555373142,0.011995154039608423,0.06328071745436552,0.07764950372480792,0.09239781714248227,-0.02161854925393004,0.008523494178625074,0.049445724220628616,-0.01657563054189767,0.06278092781210823,0.09602207735295218,0.09627344422226906,0.015718671414293273
CPAMD8,0.15321962336377318,-0.021277690604797492,-0.007946039822978663,4.76673483798485e-05,0.03106781918885529,-0.026131529873042163,-0.02179895407303852,-0.03821792394368298,,0.10903446079817658,-0.014192705066706801,,-0.023904388358530045,-0.027333681713289766
GHRL,0.08263647212407849,1.0052574482438659e-05,-0.0032919160754583746,0.06413606984380488,0.09441336465495102,0.0895028768951063,-0.010740765600047678,-0.045555827666270164,,,-0.07055213501715944,0.027349509663873672,-0.032815365231161506,-0.024094924838426963
NPY,-0.027404121516523525,0.017781264553177703,-0.011306013110317205,0.037516231344079484,-0.0871884202510876,0.010169860607644444,0.10154613652504504,,-0.0014537656425920398,0.06506007451528266,-0.002393265766113263,-0.019964950016240747,-0.014027026180520083,-0.07684564082637699
MMP2,0.01850557345047091,-0.005622266934612059,-0.0009784524488277125,0.04862206139829114,0.18014852379304597,-0.017359853612483957,0.007194224826283412,0.07944270104846028,0.0712000302407223,0.02394636000849138,0.008856650410685157,0.04218360518033856,-0.027842634019345593,0.06330255540257693
LHB,,,0.042832597549693964,,,,,,,,,,,
PPY,,0.007063987536524358,0.02195537516836417,,,-0.019097897032521873,,,0.024337359701645363,0.02353814879011579,,-0.024205530439855245,0.09425090934336876,0.1506300597356175
ALKAL2,0.03910835187668485,0.10315157335331257,0.012397009994173456,,-0.030117654071302784,-0.001103754451478868,-0.007316032450741183,,0.07973091323863207,0.022141026315050053,0.05197819265462697,0.014087759585774108,0.018797560059763387,-0.003738035929993102
CSF1,0.04070689284935097,-0.04435174502325066,-0.020219749502516426,-0.011649762708106234,0.12708533478599857,0.04648112359583469,0.005136881675816511,0.040905547987107306,-0.026838806346789968,-0.024806733183956636,0.01878612106831015,-0.00661438905048733,0.02399698777728175,0.05415954987408711
SEMA4C,0.04894612013532843,-0.0069961290965172744,0.009886466968597274,-0.003739617644377043,0.020683363428580532,0.0023043846630682752,0.01028432378277827,-0.036368059352540255,-0.011571874640490734,0.0471828321749012,-0.030085933068680952,0.01900525556018082,0.00891872109725976,0.004255800416002803
BMP8A,,,,,,,,,,,,,-0.020476535531023684,
ICAM2,0.01968190141435244,0.012692416944594524,0.031235657405152224,0.08832395415558603,0.10032832910627379,-0.033141812983294064,-0.007338587421493934,0.09600209657847962,0.0725879066541595,0.004846265326751771,0.03537699026544926,-0.007424288422774257,-0.04122534562037905,-0.03878382814486773
SYTL3,-0.0027813577808337214,0.0071967803891755085,-0.04523628466358518,0.04252522963799401,0.11214004033607865,-0.004608799154844665,-0.024197038443985904,0.020187335294335314,0.010943509673918992,0.011510460827475848,-0.047054262827057505,-0.03627829308326524,-0.04620600237364145,-0.009887561037778847
IL1A,-0.02170572708689486,0.00028600032719316304,0.004909982245231,0.0018115895484075932,0.03441608665980565,-0.002736537420568383,-0.030276733374911973,-0.008120721140324123,-0.040049167016569215,0.007711492808316798,0.06614063714971478,-0.031348483223881535,-0.022038069739008365,0.08423161076598733
HLA-G,,-0.030840274661604782,-0.01993947234892703,,,,,-0.03348715003055809,-0.05030444764029703,0.06086493201125752,,-0.030797665906778075,,
PGF,0.06012900219181741,-0.035678894395001964,0.022403775487170725,0.01722186181597137,0.1835975800621687,-0.014368431371018564,-0.019421190714068455,0.10015666673659533,0.10145057759547006,0.03741306370818848,0.04660597414416982,0.009713885067654028,-0.003000670191673514,0.009358630170466922
LGALS8,-0.03110612945606015,-0.02558359685938857,-0.013450508592625497,-0.03860940123270248,0.04752168232185728,-0.009639613918472588,-0.004625879467424667,0.007756101143502347,0.018663783326897634,0.07107647164195763,0.0377916099368353,-0.0010974344938748611,0.017265698378882362,-0.04430040040690503
DKK3,-0.025225950403785974,0.008588793333096258,0.026689459849154273,0.03833176306701716,-0.10591627795756041,0.016342123879240923,-0.006392869678601275,0.10065525730498015,0.09184501676590337,0.022520098614937263,0.0909589067885207,9.342083233877297e-05,0.04438966891978664,-0.13191529295138782
COL16A1,0.06418558161905649,-0.005443178061962815,0.0035242717993254256,0.05101039402158568,0.048945690083684,-0.031972154481943224,0.044497746102251906,0.043063423762772515,0.034029754485298234,0.024003323168394725,0.06453416937812638,0.06127692475248569,-0.008793015675128102,0.07313815890966308
TPH1,-0.03479965002983787,0.03722214486142141,0.021578033824296496,-0.0016292320130191203,-0.03157631756518296,0.08761280140859887,,-0.0026955337383001107,-0.05101294106003358,-0.02297449052016084,0.012083462597462543,-0.05497268066951363,0.03944712593224033,0.05864537400823559
TNC,0.04384795750047086,-0.009022001878355678,-0.027875937947705296,-0.07231679372732573,0.1946705866419869,0.05730720053091976,0.035635628190166746,-0.12377350673828619,-0.010527449603340627,0.003419603954551369,0.14488881408258333,-0.04693454818359468,0.028173262024075576,-0.004438562457002857
TNFSF9,0.15241194117397144,0.022030313176023497,-0.032699143746361695,0.01216844419140575,-0.03848186355387128,-0.026157647933871438,-0.01794032225001688,-0.03256428175719631,-0.03386554731745409,0.018072398644564103,-0.014321839878019214,-0.030006496059432546,0.045261123803411886,-0.03067178584944793
C4A,,,-0.022381695444272192,,,-0.022639599006255673,,,0.038340485297699504,,-0.020439687552099677,-0.026231120868034592,0.12674494807029815,
CNTN2,0.028250049101396987,-0.02368262180435303,-0.0322911204075899,0.03460340879595375,-0.004371434445252846,0.023986354542947112,-0.006884256436916468,0.057622505517526616,0.050466051550864074,0.07399059632423534,-0.1398453334228521,0.01995275506071027,0.07299120348134885,-0.12268947931846275
F7,,-0.0059591259943976935,,,-0.02656265835117709,,,,0.11700426953375932,,,0.03376362407268039,,-0.03378597524482743
LUM,0.059617943514539695,0.019856567847022864,-0.00400493591587974,-0.0067850428827572725,0.20495072078829532,0.06590431288650998,-0.021806923667169954,0.046481764242413424,0.0677415694943186,0.05310809477895483,0.04657120668729319,-0.01605290142858439,-0.07187602491714061,-0.04883252519073337
IZUMO1,-0.017849214169111866,,,,,,,,,,,,,
BTC,,-0.02004226611271673,0.026188932453652666,-0.005274357341515038,,,0.06811253453896764,-0.0668379052611277,0.001662898863914926,-0.001255444854883458,-0.045739514358355174,-0.025119438571981356,0.0378197960464749,0.1161745157205717
APOC1,-0.023779287572855745,-0.02541164440798292,0.04663546785149637,0.06418651978363345,0.21148864079512403,0.037861019242432715,0.014644038633038384,-0.07442120133004469,0.08743331106970433,-0.009538248794070505,0.1327624989339179,0.1215972232201394,-0.011322929846983186,0.14167705967718583
PKM,0.037902659380848955,0.016914573200064783,-0.007791279584825813,-0.05703564841164037,0.08168248437607659,0.03182060244747147,-0.03956284825333572,-0.08523056646809765,-0.05976225691800505,-0.015492852944822366,0.09145219312807765,-0.03256084716180474,0.031570808572326456,0.0195422360661768
TNF,,-0.05154977398391893,-0.019510026618295498,0.07911468336305096,0.01260375837523315,0.04024234398565925,-0.015702761930624004,-0.06519253147336992,0.07455021758484313,-0.02810502068625247,,,-0.0065929181993977515,0.04820065116389868
GNAS,-0.02139577181492206,0.048527034191923606,0.025787585654197476,0.042815902014842346,-0.12013726764640399,0.005876980642258738,-0.018684214437005204,0.025828324193786466,-0.06216641776269956,-0.025561834700342387,0.12962606849307623,-0.029574871782325856,0.03989148852557733,-0.053777618104825814
BMP8B,0.07593524489797686,0.03476016013974607,-0.028907098753384892,0.01179410989807505,0.0058036120843155525,-0.03775553620345833,-0.010426472517846043,0.032993207422115,0.024788794013124248,0.0306243622305325,-0.027793442054004636,-0.05167672297004065,0.002466978080256778,-0.03906337093426342
LIPH,,-0.022644588424428482,-0.028354670904508494,,,-0.018253705706940744,,,0.03529439443217989,-0.004277261738352832,,-0.04122143626507399,0.03158032932276032,0.10490120872058903
