,MGH258,UKF243,UKF255,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334
LIN7C,0.07841735078731234,0.005111852662580265,0.008778271556189553,0.016686929964978222,-0.005741508315655854,0.05585250759466515,0.0010702760435729061,0.10456636292542407,0.0346549340335401
GDF7,-0.024466141349592397,0.09009531822715626,,,-0.02684090057038134,0.14311386547403362,0.02772837024530217,0.22916332502049072,
PSPN,0.005873983351707789,0.08258838891846187,0.01931466109250037,0.02282208317511028,-0.008601518340715817,-0.016941434042292893,-0.041372352764021625,0.00383782010380206,0.0007295004703477151
ANGPT1,-0.023140260734710077,0.054756581957869234,-0.04721367733686983,0.12529990063975052,-0.010532929381467764,0.03830263030047734,-0.008766085322599261,-0.040062720255071696,-0.027807030962558196
PNOC,-0.03455127802432051,-0.03870790339512224,-0.044312958180245804,0.04112019878076267,0.09120228535341361,-0.035146148902279,-0.03682626080514412,0.12176581907038325,0.008857556133517148
L1CAM,0.014960337501657251,0.006390859083930587,0.03996739630709187,-0.03316665608970537,0.04092639301945894,0.0004817361856561614,0.033810666694798,0.17091797038585282,0.03333087115568159
APOA1,-0.013093148203594928,0.039585985841561,0.05645258397583377,0.006571984977838907,-0.01505102793098546,0.02075671274711036,-0.015599706231835498,0.022290774149151402,0.0322051030357423
PSEN1,0.04126114108555475,-0.020638550517291184,0.03563095976672137,0.07046522012272471,0.02419986276143286,-0.03827207998659276,-0.014808347612686146,-0.12187191571315421,-0.03272768102960502
CALM2,0.022321875208142865,0.00182165736963693,0.00187256500766122,0.05342680792484183,0.09771454179075433,-0.11861139161696599,-0.004160284766902548,0.21758117727714515,0.05341292074936
CLEC2B,0.04857556347681556,0.019880409558991688,-0.021185686743109278,-0.03868175984243834,-0.005773581303395632,0.09417171486245765,-0.018232729416957454,-0.04492590698549292,0.002114435043166803
NTNG1,0.06420886053965996,-0.0410633961817762,,0.01334655247655357,0.02910436765672578,0.052810140528878384,-0.030608891010456583,0.08586624100883523,-0.004451756258626429
LRIG1,0.037652887439303125,0.0066817036721186,-0.0036580065859639467,0.02117367862578195,0.028011089529637337,0.036905526699025464,0.06429944568172667,-0.0656262027996242,-0.023232421740669106
CPAMD8,0.022300544588765032,,,0.06882630873343623,0.014284942677534058,-0.03418995890153186,-0.01733088975666759,-0.04903561452011557,-0.018888398146450068
GHRL,-0.03434654336055512,,,-0.048009446661595206,0.08377217249232789,0.014624023236585142,-0.025970335870225295,-0.02083532552637865,-0.005860937441852507
NPY,0.10626066977582446,-0.00011727727362848425,-0.03715665989542711,0.004349425041853681,0.028397364863246267,0.011140639935166388,0.03280108037942622,0.027351692379335463,0.07451341476096715
MMP2,-0.01278049883051896,0.009563887461744684,0.05527967882002524,0.012121638299934035,-0.02968907772312072,0.07875688635141734,-0.058423976330914666,-0.0736639308805852,-0.055344977020892756
PPY,,,,,,,0.03196248367432561,,
ALKAL2,-0.0174190260780657,-0.02656673942536658,,,0.07361025186958743,0.0020763340769072358,-0.02532647629789606,-0.03923780967151665,0.03999927862128049
CSF1,0.02532152283822979,-0.006515653257811897,0.027823842420280076,-0.07490857443099293,-0.06079665642505077,0.031625054177617,0.03499093481392293,-0.09046097645604481,0.014400522308286413
SEMA4C,0.00756903996128985,0.039704236408373526,0.03437722012683296,0.045853289501147844,-0.041569763164767244,0.055843246527519125,-0.03921200032472803,0.04319246690430909,-0.020394779796677417
ICAM2,0.03344203405122171,2.67665545128661e-05,-0.025473161347990023,0.04947965775068516,0.010209760812344574,0.01516711929419261,-0.04496458161255009,0.015362284539670415,0.03777672658411465
SYTL3,-0.015761159767180438,-0.023036151171891978,0.029269835982358043,0.0117547149252024,0.016464676159316287,-0.004913543561333321,0.002486954250539455,0.009877748801542241,-0.03787395027578919
IL1A,-0.025015311655509874,0.03505017856913398,0.03752311388289157,0.016108113427115583,-0.03673669196654491,-0.020042904610681225,0.005530445893834747,-0.04170768114377036,0.05628511037705817
HLA-G,,0.07658747973297614,,,-0.019842018777299266,,,,
PGF,0.054226572213494445,-0.028102104705516703,0.043395612969189805,0.06031651192738661,0.019833136649770485,0.09655254716651833,0.04166775670837104,0.06618713075869513,-0.02851918099367021
LGALS8,0.03902248563895441,0.009948473885278215,0.04674739338640641,0.05963911404799307,0.0037544112715654013,0.09714079954136995,0.004173671618827355,0.04501432561135507,0.059601873415130235
DKK3,0.013313995844477799,-0.01218191180674271,-0.01011224517694888,0.05010110711223152,0.09786085359548516,-0.018447116920134267,0.021784119806590056,0.18226361963363813,0.04773179209629536
COL16A1,0.006099622882446446,-0.03877619485062993,0.010163597198905855,0.03808510542061465,0.03587636150470811,0.019533081333457228,-0.001121233882054612,-0.0058230206451216635,0.0014629669835738975
TPH1,0.030594885356974005,-0.006181044656992061,0.10301307350334313,-0.002026254806404787,-0.021025385875674946,-0.02197027499632073,-0.0046126856539251155,,-0.028196076500045335
TNC,0.003551024831807532,-0.07129749131575995,0.030120385997798108,-0.09620455450048356,-0.05386072935616442,0.10090221270520731,0.013558481571809552,-0.10999112897840176,-0.013771029296209526
TNFSF9,0.020708495350144063,-0.005186510000825127,-0.04441499166909971,0.05351569527936324,0.046020727919587494,-0.03689688057642852,0.03355769917153529,0.008488914260741158,-0.010812727406242954
C4A,,,,,,,-0.033757663962406745,0.04561859313803815,-0.010660953027185333
CNTN2,0.0041988942293126885,-0.032322985922766674,0.06077312284435137,0.09048227029218932,-0.022541500769240882,-0.10758820092448415,0.02055732066508092,-0.14735658574480487,-0.0011492517131057509
F7,,,,,-0.018260607630436774,-0.03418993902918405,,,
LUM,-0.01947770778350401,-0.0008617452407950232,0.04178531929303551,-0.008890144096755676,0.01219114964829552,0.1311327132471533,0.07256164902595046,-0.03661256809704608,-0.023849126137534423
IZUMO1,-0.020570776249916965,,,,,,,,
BTC,,,,0.048806005867457425,,,,0.015103483445906183,
APOC1,0.030738933709788523,0.006889178442059901,-0.07222489041770891,0.022248522147281125,-0.0742670781809772,0.08589305015813302,-0.03952703515156563,-0.16603285000938955,-0.036661068124343846
PKM,-0.03974375462131959,-0.05683042618392927,0.01690377820249324,-0.08705312372491605,0.01227288905211638,0.09273553280981806,0.01899032842616761,0.19115600817334044,-0.004346694262200141
TNF,,0.03389541350594212,,0.03402847072033148,-0.04486119402637318,0.04082807676682609,0.015641026314188056,-0.07285800923545942,-0.011785405535565374
GNAS,-0.03023946672033927,0.014273205497744558,0.032497536418947405,0.0736304156482855,0.11314464747521988,0.017665771589365605,0.07629326794546969,0.20615802017823048,0.02332926314995687
BMP8B,0.010010329480932893,-0.0319297675073872,0.06812530576330515,-0.020407153388497995,-0.056790160398539555,0.050652902942710694,0.0145090675714942,-0.11198219105173049,0.007110145068866373
LIPH,,-0.00678014963318692,0.10324528083360462,,,,0.005062772871813096,,
CCL28,,0.09374997064508267,,,0.02065682425631214,,-0.013430554143362191,-0.025856765094598843,-0.007584197311962396
PTPN11,-0.011826140965600057,0.0435160860338611,-0.022624492712840165,0.04998093799356381,0.04491616193115622,0.050988590216923924,0.0133065934088815,-0.019008422839275306,-0.04119956954227551
ADAM12,-0.006435306011831542,-0.020366554062012102,0.06265613957692431,0.08872846651952859,-0.04709696639244277,0.08016299574276402,0.059075478990842666,-0.009200482046339501,0.022465703040509745
EPO,,-0.0032324867963701063,,-0.025483637199415283,,,0.04534831362594098,,-0.016367418242782157
EDN3,-0.0302336690437658,-0.028051116279553708,0.0015118422731127783,0.062192814821204555,-0.02619110087432481,-0.03868136806937077,-0.01702548989709145,0.06760926088105061,0.0205347637153305
CCL22,,,,,,,0.008486927802623275,,
CCL2,-0.013021020119902587,-0.004466661000696239,0.07330477462261306,-0.05964093355444257,-0.009536438258731007,0.04369117017507598,0.008540853520977746,-0.09289801285525487,-0.0010606929700300162
DSCAM,0.03717351373806436,-0.038881705940936866,-0.02147140724511684,-0.015524227900053776,-0.10433288441443989,0.07931325458171087,-0.008868560451292645,0.11176084050357725,0.018210904610785058
ANG,0.02359406041469988,-0.0182776678993824,0.03107443892771278,-0.02027047371519315,0.010381395617563242,0.03835814855257126,-0.020510255679946604,-0.018908265994447178,0.06047485501732659
FBLN2,-0.028347784341282743,-0.02274684395164993,-0.05429554223349287,0.10937903804006639,0.037772877203632475,0.06805806928081964,-0.005123742530711098,0.05331747751261448,0.030071165965710855
VTN,,-0.026312198819933127,-0.022836190241903743,-0.024154272145881252,-0.0025228577122380596,0.006922573596696589,-0.040439320025480376,,-0.023429245425761688
VEGFA,0.0475828217185133,-0.07129607684629123,-0.03728570128373654,-0.08477007337113905,-0.029302471883667063,0.12336408235122989,0.03693036997937552,0.0004516972577267296,-0.0015871388495942267
F10,,,,-0.0015431739590068415,-0.02576411232429945,0.04016740642758258,-0.01387424035924496,-0.027099013119679667,
SERPINA1,-0.030158771725384684,-0.0017280897032451463,0.022971117574444304,-0.012320879707338951,-0.0033841938348296748,0.006085745657923365,0.04792194810877485,-0.13955784618848932,0.05871293868712216
VWF,0.028467142845940346,0.023547431059853394,-0.052978848173645204,0.07602569123913737,-0.026251182535845356,0.036075858637444023,-0.011994405103805913,-0.013549794337432999,0.02345861656592226
GDNF,,,0.10434083883920793,,-0.03272681763959559,,,,0.10201902330580402
VASP,-0.05719085239734192,0.01607936075345013,-0.03957450126100169,-0.012322762927547751,-0.0448644243381656,0.08739382901874207,0.016445621195480244,-0.009713557222932122,0.01255061352612869
ADAM15,0.019852475113356593,0.033170045843454725,-0.07568412436596492,-0.06796693770511521,-0.04177802818717593,-0.01759608400797539,0.005056193448472024,-0.07402015065013111,-0.024263387581577374
WNT2,,-0.023633777335248973,0.11886251809405528,0.01979791042551505,-0.0013572075632328892,0.06488452420840414,,0.002286304617813525,0.04175641923010245
CALCB,,-0.0008159422346836012,-0.03511103906420991,-0.05249469313494769,-0.021311470867728,-0.014086453438348618,,-0.01239196425757965,
OLFM2,0.014001623914378113,0.0023248897311779317,0.047454541553857844,0.0317305488210635,-0.0005238811134604707,0.018613679094986544,-0.012504232635142578,0.07400261762029611,0.027420434881843227
MFAP2,0.01510131757093349,-0.012070630412898707,,0.008798569837393421,-0.01599542517559103,0.05026859949044534,0.027316582585026776,-0.0425476168635175,-0.03414623787865015
HLA-C,-0.03393025423218536,-0.01887197588793734,0.04284790518706441,0.00401961301435124,-0.07885509814633519,0.06899422639383351,-0.014958340132357861,-0.14466861880853882,-0.0069091448672019065
THBS1,-0.025620010905790972,-0.016330738385589908,0.06541062624696964,-0.06134135616033113,-0.040583765817201495,0.015539473500065225,0.01709626217173272,-0.06339858188978134,-0.05157209520721953
HSPA4,0.007579636859460629,0.08974918154209441,0.056500629548660274,-0.009769230126920833,-0.05171402914955908,0.03808714255577626,0.04393094566405825,0.15710509495023522,0.004428787001727109
LMAN1,0.03630259361052148,-0.02223201588065877,0.005255454025305569,-0.052990923713657996,-0.06007477162753709,0.07090201149101348,-0.03012354391200648,-0.022909684785044123,-0.00025531780623474544
LYPD3,,,0.01853219474827284,-0.008638360306277666,-0.026424648463636322,0.004191051276641417,-0.0025692291242243124,-0.011171314834388007,
APOE,-0.024788298850151474,-0.03546323900440722,-0.04730264396830069,-0.043978720172929704,-0.07324093265551171,-0.01926373023888863,-0.01708365392935706,-0.15726691124331563,0.007093185301586854
SOSTDC1,0.021196447299857223,0.13513975638088596,,0.04324345822568476,-0.011517390132967233,0.051887342563900415,-0.013743081939218499,0.1368893842425316,-0.011069395228554045
ANXA1,0.017181468712367583,0.012554537682073312,-0.017811494361735302,-0.06938361007349547,-0.08753530906770035,0.04791807470981587,-0.06480095302971438,-0.07682331931432515,-0.02019251778198045
WNT2B,-0.01808984631682037,0.07660506819982076,0.026610041055063472,0.021834362838041566,-0.004655582475076832,0.04739848389331533,0.05868670544554787,0.05712930977757102,0.055714626627621965
AMH,,0.046630510584702856,0.0035903613716438128,0.002000463899196188,-0.03827286220010525,0.06672439243174096,0.023445747183605523,,0.0014410352201024526
GDF10,,-0.023064684712722647,,-0.0024849844391383073,0.00385009746453462,0.05850216551374364,0.04084502079017757,0.04038841146541335,0.07056738555717189
EFNB3,0.03817217647952478,0.03375688828771821,-0.020054687558886036,-0.01852974035620161,0.07785887253298683,0.08543114588679492,-0.03273988858661799,0.13818439840952984,0.0370421898855678
LTB,0.06493735878902636,0.11547070544839909,,-0.017154333902867545,-0.02187301764719057,-0.004731988453457779,0.044922603353033504,0.020902143559345738,-0.02334503003733133
ANGPT2,0.04676216966679017,0.06628139645372125,0.059424141563112744,0.026226489570665992,-0.04119867616018452,0.09879940624370333,0.017808066264718564,0.02198080935558003,-0.04658912524372951
ADAM17,0.05388109046677225,0.05056764789197856,-0.009241087357407515,-0.018157844770880005,-0.07427990808080553,0.1501755014520044,0.007956800503246361,0.005431596658082979,-0.0031723466108610383
LRPAP1,-0.002936027345666068,0.07099389104185971,0.020951312639939542,0.030641066224121237,0.07174496509554827,0.018596476178749124,-0.04008835282080625,0.1212269426370776,-0.01104338721451274
NID1,0.028964100240257567,-0.01888824104572394,-0.05114898021517872,0.04564827525722359,0.015569486699423988,0.10753564950587312,0.02401939580497511,0.0238206953480299,-0.01857591690603492
MST1,0.02438524170778264,0.02163757849552475,0.04043430328919073,-0.016789331897495697,-0.04381291445713499,0.0720692353459282,0.01869274246087159,0.00874071680435754,0.08820825718901885
IL13,,,,,,0.0017621966617157511,,,-0.002200650836486014
DCN,0.035697803260030546,0.012626412993345697,0.007550942706128055,0.042814874935673174,0.003311181056937225,0.11209691695534814,-0.014860998915416566,0.03583056534561418,0.001855266305273832
IGFL2,,,,,,,0.0009983540790717124,,
COL7A1,-0.00843094242221442,-0.05401399259856737,0.012695228988698272,-0.0036414449616314275,0.0034929325292879384,0.10680331037129737,0.06118020836435674,0.05196251715357981,0.033096922482505474
CALR,0.01055587626530918,0.051155663105734314,0.027264416564089677,-0.02610484691919846,-0.09433064133292013,0.025132530045006332,0.02212499754547056,-0.09253446586259843,-0.027298319514919293
PIGA,0.0410631451637325,-0.005277949119388877,0.003557904345910733,-0.000465033813527936,-0.03748078841266073,-0.006160732723881361,0.015977726574088146,0.06406011645784511,-0.011502989436355821
CD200,0.07829572335997168,-0.01761323167027483,0.027543127417338678,0.031799190849806785,0.061813411230255584,0.029839436763688183,-0.028472630179007884,0.1467843194612086,0.03819341118034452
GRP,,,,,-0.0020731236863291585,,-0.03596785085096244,-0.05206039472549085,0.01890355358899282
CDH1,0.05547358190056392,,,,-0.03291823694391989,0.04501021683562432,0.031710427493406086,0.000743341608761453,0.0157938123794348
LPL,-0.007827593386893287,-0.0033360405681346055,0.012145140109796069,0.05693161329855291,-0.048495229443024854,0.0668772237511635,0.05595113963957093,0.08453295887931823,0.0029926763715358707
SEMA5A,-0.02970313105793237,-0.04498439514631164,-0.00945654903810213,-0.05824581994393964,-0.07592792440046216,0.05540454861129178,0.07142906376388947,0.00605305584118668,0.013820337618194562
SEMA7A,0.010086423515563912,-0.05240316997913711,0.04788469007803948,0.03749765529472572,-0.008009602097367539,0.04374899133493626,-0.01758687258176993,0.09103849662576943,-0.013303123182031949
SEMA4G,-0.01641745066272982,-0.06681156354190503,-9.856314167229783e-05,0.04699714984252339,0.030523099144262534,0.03213880514197036,0.0052739042722592016,0.028466222218452252,0.028048125796431473
SEMA3B,0.03294095065423742,-0.03893394267523796,0.008486600683992051,0.034620184137450695,-0.03499606917996231,-0.039064543706659335,-0.02395815887546285,-0.14218764858785915,0.039655483687427905
RPH3A,0.013416832624184019,0.03464448751674054,-0.02399026730541853,0.05103736419639936,-0.00343417926500626,-0.006386230921403012,0.01922056356133205,0.12517319253038806,0.018764881347001723
JAG2,0.051020701334098334,0.03305565764737889,0.0177862180256489,0.042532685708004364,0.045088688958759,0.011271593410588848,0.007225904898863879,0.07994286859658166,0.09654717181836572
CGN,-0.03956092867164568,0.032212834898853404,0.011152529307813762,-0.04180151553995279,0.054988726385989284,0.010508620118381204,0.02137345107219011,0.00331370259455641,-0.02003049668543894
GDF15,-0.043071046891627905,0.07838801599086162,0.04126652423045287,0.05185573261773279,-0.04065978145046863,0.04607233824285461,0.022152329101702076,-0.035314492257562176,0.05256531237572611
SEMA4F,0.06353521650248194,0.030163403982219075,0.03460285579713126,-0.029986455084363477,0.0655652388205699,-0.016505746263303506,0.013949125725378774,0.12050011077435473,0.031406349854964793
NXPH1,-0.008351281809308997,0.012743676031863169,0.0938205088657243,0.052638654165557415,-0.018172622848046244,0.024467265735726853,-0.008969903886710083,0.19756431820421744,0.031587365372837274
ARF1,0.020771042599856546,0.06346943472295916,0.049143948875183044,0.013343120400325847,0.046658927480916816,0.04731548561045656,0.05409961858491148,0.14161519284754745,0.023563634732833266
EBI3,-0.036939706737321644,-0.019517281219639523,-0.01700833236421784,0.011114622836164921,0.02480146198501104,0.057571287752128684,0.05293673638520734,-0.06403266755721058,0.024132645889053148
TIMP1,-0.003863741680454235,-0.029663704188576754,0.025763607217058948,-0.08492004808848058,-0.005083709842691348,0.10603479322899709,0.05958452204408807,-0.0795879362408356,-0.02766672156124338
SEMA3C,-0.046592536038675796,-0.04231224875930047,-0.011744966567785625,-0.017684793214888306,0.08241330258124968,-0.012119976991096135,-0.012540312314019562,-0.06488138143784353,0.055103677052956435
GAS6,-0.03167916642595832,0.014572503182384877,0.0074510850725379345,-0.002418934447396255,0.026946459046624145,0.029210975367884886,0.021407730014512908,0.05195907050498023,0.0356582511413665
MEPE,,-0.023913738148233502,-0.027356151566348443,0.01301534229156289,0.05206220058819085,-0.016061075887155947,0.010904729885819113,0.19111733848022214,0.03371305414842084
SERPINE1,0.04676118668131155,-0.03257216028470261,0.04038186104806553,-0.09124661921406052,-0.017127744665234312,-0.015738103506455076,0.05212064590564487,-0.03316906725053543,-0.0036417030202262313
RSPO2,-0.02274567524565615,0.034705596832181544,0.09116348643988802,-0.03474644543088757,0.06120776840689827,-0.057130121936063885,-0.042049706017232756,0.17380283571241484,0.09920705700925261
SHBG,-0.025553643158727646,-0.0154687204595417,,0.04474387779089329,-0.023481693332828155,-0.00885760349097322,0.035080028791924636,0.1288385689536946,-0.02272223725828992
LGALS3BP,-0.02906095011773997,-0.030685575013263265,-0.01617387322417814,-0.011733654474949097,-0.09396405158119651,0.028575064852621516,-0.014831000183587998,-0.12358966507953104,-0.04320675935955525
LAMB1,0.0957821671533404,-0.04494509737643655,0.032141960118164795,0.023952358622017875,0.006106918532800094,0.08341685870323438,0.037972759131950494,0.03965580905221365,-0.029102366093278965
SPTBN2,0.05281015469249239,0.06305281456133491,0.05746410221667632,0.05014745779877681,0.07256674821790693,0.021285687149292964,-0.03682098324888222,0.18283227240712083,0.07668005468777668
COL1A2,0.004245091594636047,0.00443812826389534,-0.013707568917118542,0.013611770117251771,-0.07624964851454484,0.11533271434360044,0.03153008462880023,-0.007347621802051339,-0.026485859715331805
DEFB1,,,,-0.035351674248620076,,,0.0073047258294407814,,
CEACAM16,,,,,,,,,-0.016269389596752084
SCT,,,,,,,0.052555242471054156,,
WNT11,,,,,,0.016988369398943947,,,
LGALS1,-0.021587220041697754,-0.026271205139624238,-0.028239984608259543,-0.032185220400722574,-0.07910687069659271,-0.008033443246794664,0.020145875689722786,-0.10568008337881553,0.033944966896910095
BCAN,0.024441736527622382,0.01839830528016459,0.027144885917770496,0.05169000462299385,-0.106522141411631,0.11819253148047663,0.0073194464710922905,0.11042485982533182,-0.04209230018946119
ANOS1,-0.012080285403469978,-0.041559072141638446,-0.03975183017620333,0.03035393275056756,-0.019021804978612496,0.0875013459543525,0.022602342379198337,-0.04879304818351833,0.030090646668770083
EDA,-0.03202115833321842,-0.03564748267442524,-0.05589613747958323,0.0389528211512006,0.03388484116776033,-0.044597716898454154,-0.029822248221766563,0.06309281322667776,-0.006133618780646975
FGF22,,-0.03623675521681769,,0.029203544376955257,0.11448388754511343,0.005343679170677154,,0.039217898587765844,0.03293928926094798
SHANK1,0.061784883028522045,,,,-0.01858719893045827,0.034740041751255106,0.030968222202827453,0.07706596248378851,0.07977841234349066
TGFB1,-0.08117382348631731,0.07896961512468019,0.06442057587396612,0.03526304537860982,,0.025663325069785886,0.09128479555086355,-0.0012761309516213708,0.06143374298843446
MSTN,-0.008423104472656309,-3.712296041033065e-05,,0.016062648510440942,-0.03880992515672104,0.11638388883710105,0.005597051240534653,,0.04475141617209698
WNT4,,-0.026312195490513487,0.06807188462557089,0.06311928631469524,-0.03793601389260848,0.0712606085868931,-0.027850094415272652,0.04470826174847577,-0.03152203094475003
TNFSF4,-0.010746770797237582,0.04642922394379138,-0.0028969844610909237,-0.06755453548190098,-0.022690746313201348,0.06731192482169135,0.0008603747183942433,-0.057882564909225956,-0.047103195600455706
NTN1,0.09417655431901975,-0.020898633354512773,0.06350754019640874,-0.008593133550576094,-0.06511540359359601,0.07793075328640622,-0.01689183930710746,-0.045725592078857895,-0.024330019686483604
CXCL12,0.006755659977714179,-0.04044126497084817,-0.037528005861207706,0.06197662477493604,0.05019674733550902,0.018529150211516375,-0.015647012213476315,-0.005110378847660082,0.0289071716590649
GNRH1,0.034948023271009966,-0.012139321479633324,-0.017852791897278498,0.020223612314502554,-0.018908364330231783,0.03968487186460459,-0.026338524518645212,-0.05472183672579263,-0.01040833176550835
FGF8,,,,,0.04694931800475176,,,,
RIMS1,-0.029067725647131372,0.03575222910946529,0.06301314194703476,-0.041819922236932136,0.0672091572388279,-0.05605369192505349,-0.0011755092600769159,0.08069281411954479,0.05768446428299012
FGF14,-0.0028763702233149655,0.04850068388003688,0.03770873292674802,0.00295443733896948,0.08046672928595815,0.06342412333687934,0.01751781910229306,0.09761100360698029,0.1647742303851523
IGF1,0.04673644007549294,-0.044169081369353894,0.029641449497009704,-0.0005047460325753277,0.02807276854624664,0.08452509009708502,-0.0040487273387692976,0.03772209030575017,0.032547012489948894
TNFSF10,0.05476459025331387,0.052798633078935994,-0.01197803167316413,0.06760780138373594,-0.006498954758944094,0.03917571310200988,-0.05711167514287502,-0.0413491008406973,-0.009867705584726464
GDF5,0.0820580690268494,0.0014633592200256338,,0.0549132616953388,0.01136667536252255,-0.027048046634413927,,-0.029633790908604102,0.03722137497174717
CHAD,,,-0.00765217408468058,-0.0040668721920235,-0.03742598060776552,,,,
RGMA,-0.07919347181359795,-0.02243535124609675,-0.006299031403373602,-0.035683939418155564,-0.06328293327676016,0.08618396514274623,-0.02568894666595785,-0.0356665870456683,-0.033319503427640174
WNT16,0.02319540998375651,-0.03777240383512204,0.05346906528911987,-0.03080245310724253,-0.025478687027092987,0.059562306888580295,0.011434441313529905,0.11547862841920786,
CX3CL1,-0.00971715686023711,-0.017575891946970533,0.0672259436023497,0.006786495980281752,0.025920421254598012,-0.04090186221074326,0.04500659526661855,0.18717399055473216,0.03282136015364643
FGF1,-0.023156116897287422,0.005526853581426231,0.006363090949095243,0.09813889794256758,0.014395061272431703,-0.12451468272796619,0.0016854928963130835,-0.10255709623487978,-0.007695462409007904
ALOX5AP,0.042110468127698086,-0.02470979958378872,-0.049907878214926135,-0.07441496536312749,-0.001407893820734609,0.01560989818133424,-0.10108686819020965,-0.16721084028824915,0.06464646912580606
IL1RN,-0.020242202663598684,-0.034354167178266254,0.011449681624999306,-0.03776548415870431,-0.025955627612397673,0.030413705326744932,0.01699675362743477,-0.05896552282273818,-0.024785416897605026
NPW,,0.06166622746000605,0.0447163396229578,-0.017120483952255967,-0.013085219338411854,,-0.008458745039259934,,0.02049779940480928
CXCL9,0.07532607120964385,-0.018259358046480424,,0.007912408238569044,,0.12083949057010315,0.020196903402866784,-0.03783884233058136,
ANGPTL4,0.02026420923830222,-0.05386948234552072,0.03370432134785425,-0.01878559236162391,-0.02351919965836103,0.0029343374447667043,0.0549807825194427,-0.051094735017790285,0.03466942505557539
UCN2,,,-0.006148685576488178,,,0.026693252388200698,0.001790952661286382,,
COL4A3,,0.06196236798361534,-0.009252543471484015,0.05797009036344081,,,-0.010760867787978018,,0.002036131832270941
NRG3,0.09781893955889731,0.11105937472180129,-0.014740521573288066,0.03595775423098765,0.1582741174240769,0.039215812916309795,-0.0363709366958858,0.12993068839902952,0.053683961428390374
IL23A,,0.16144058929767555,0.03246902382491687,-0.043623421403868316,,-0.010715462302772627,,,-0.01158584946749151
COLQ,0.10537837189991976,-0.03236047325721703,-0.024330016556806982,0.017626417221294023,-0.01191473559680038,0.018897072850716155,0.04000680402086745,0.03657044276122669,0.014889997522087306
TNFSF12,0.025888867860077602,0.0028254004220226534,0.10293865709131501,0.020785995753182875,0.07592674254771478,0.0008451054624620994,0.07485164577069008,-0.05689311144996934,0.016596399517793844
DKK2,,0.06244627199701444,,0.10057250287455378,-0.037082693825665265,-0.03132050622209303,-0.018679566617025387,0.09781455504964343,
FYN,0.053226792546752166,-0.09998951431629692,0.0025852793594140144,0.03531437577576316,-0.04776867648409888,0.11411368543509876,0.02980868752962468,0.0273251957315206,-0.020324479491952107
ACE,0.043583385935288044,0.0015033580344228517,0.013247972368743824,0.029312201752725427,-0.02390622706425531,0.15551575229420764,0.006570178014089868,-0.009617218448603691,0.01672873635249741
IL18,0.022351467184446437,0.04731715291692231,-0.0622861483017005,0.03730007802900648,-0.033140285498011894,0.03009542724562224,0.009898218155977547,-0.10021560517109715,-0.0016395538768956834
PPBP,,,,0.015543171778115027,,,,,
CCL27,-0.02304068308642934,-0.013829488387585985,-0.02495948167524569,0.037155198410928264,,0.000580541608622581,0.038320269283172136,-0.03262604342465288,-0.05630111236050377
SERPING1,0.04683843677528835,-0.06592294863350275,-0.04395640489796437,-0.038492454474829414,-0.06309921585150216,0.06068467141585186,-0.028180554015247432,-0.1341088533465478,-0.005409305215493701
AZGP1,0.06832731689564847,0.03615562742540887,0.06429478163985483,0.005792188285110125,-0.029840267412996998,0.038507411211079964,0.015924695753168197,-0.0011051355135800228,0.029498714323833965
INHA,0.10267365661291018,0.04380484138162167,4.6804258563186386e-05,-0.042990363639311836,0.033132264054653096,0.03314207291674472,-0.013224359607614882,0.06840019414519799,0.05076545645718259
SEMA3G,-0.0219515391050011,-0.03341600597337175,,0.04682923480293315,-0.012754540125273498,-0.0018711170572395738,-0.03256864814963609,0.007912313167290469,0.04671696546615824
COL6A1,0.0778562000603243,-0.0951634869456574,0.009633017894935677,-0.07882852228975373,-0.02682285746729635,0.0773573186680246,0.006760669916095734,0.016455880907440084,0.009182037595668895
FGF17,,-0.024190753412086145,-0.0569087095860181,0.06995583822562369,0.025715443689572643,0.043239150235888,-0.014738607803317408,0.12456958450075359,0.01003993810354421
TNFSF8,-0.025015311544388023,-0.01829013175595793,,-0.03223122715219642,,0.020407223944762045,-0.019563219295501824,,
FGF20,0.039249716754062955,,,0.016440619552055332,-0.022690753476675433,-0.0022130019963345973,-0.013921387893954747,-0.0017758805380373836,-0.03017765247849181
ICAM3,0.01134996934634695,-0.005520631718650916,0.08095732030987038,0.00966780420738745,0.033328210176891145,0.057563627749013115,-0.07119803783606764,-0.030051321511062597,0.019113691478001727
LAMA4,0.011122782551322688,0.009491587526400674,0.010377566229368368,0.009679734074816258,-0.009013721617328661,0.12189598154589672,0.021290324555185494,0.00851480798424305,-0.004208403439171324
INHBE,,-0.028768128408051482,,,,,,,
DLL4,0.10933899037178199,-0.011573528743157955,-0.016484432728659584,0.08575968497871818,0.040930366156966394,0.05197608727598054,0.0002820199492646102,0.0615431045545464,-0.008918906527090528
SEMA3A,0.06253398845648962,0.028545258662978457,0.01945069815622445,-0.0119444328340237,-0.02688768743549211,-0.03230140978463472,0.03473887361750366,0.07970278447124964,0.06508138119065057
RLN2,,,-0.01776682546522371,0.04316114390297862,0.0023939609408354452,0.011452275156818055,0.0337868605953386,-0.0015721442465877187,0.03232854769827743
C5,0.022269715807722648,-0.008039804528779428,0.06965897544843648,0.08911267220266512,-0.001536667827386853,0.07410358990526664,0.015406350908482924,0.024195920893273756,0.030857439093903562
