,UKF251,UKF260,UKF313,ZH1007inf,ZH8811Abulk,ZH916bulk
F13A1,0.10906850773564179,0.036290054416655886,-0.03677122237255604,0.11066257753658354,0.11387563047670259,0.03010710957377476
CXCL11,-0.024162589840911672,-0.01928222555542478,,,,0.02160027457392972
COL5A2,0.05679445817689459,0.03234465715858841,-0.08150203709973142,0.004930581717216168,0.09310951158599705,0.016700694326876854
EFNA5,0.004070413486543094,-0.030050081261990585,-0.036446071058401176,0.051970678723556395,-0.043039585974299494,-0.008047255522494634
AREG,0.03742317584902269,0.16061355800683652,0.0017181322878170918,,-0.046920498702918916,0.019672885335803428
EDIL3,0.01278194883047067,-0.03858860537958149,-0.0619437263910209,0.007364387040101088,0.025966923348364437,-0.0591701320664357
CD86,-0.041696605838642764,-0.00487913505518592,-0.00024872943465238244,0.06761496548723693,-0.013586379236930192,0.045932339357174924
AHSG,,-0.022485797552383818,,-0.03007971399172088,,
HRAS,-0.016359255682467985,0.04544771931395485,-0.026207918004031376,-0.032551621304962086,0.037197598659529756,0.041132290752712006
C1QTNF5,,,,,0.14576551835658902,0.029406986353328043
RLN1,,,,,0.06833116932602612,
COL4A1,0.005415573029403004,0.07147075517961202,0.04044948278320326,0.02833392445838928,0.09785374291059926,0.05420756599478084
CCL3,5.196605663100706e-05,0.05540042320222438,-0.006136612572083786,-0.026678051820745955,-0.003585210992874239,0.03040152188565222
BGN,-0.03950365604741574,-0.10108828092047756,-0.09389928824964296,0.015711710811582864,0.10525519637364364,0.034849707363018685
RETN,-0.011846410193923162,0.12113652946280529,-0.012433448714008682,-0.058285435772176666,-0.025933985985329196,-0.025330265666960894
S100A9,0.02756968559253416,0.10192215971976062,0.016829901343539278,0.02777462924897921,0.07874927121653799,-0.025191931071238575
HCRT,-0.020298017462922407,-0.038895418886003744,,-0.03417861185941436,-0.011268964231419203,0.07931384547415815
FADD,-0.016343350403919855,0.020031078595345805,0.01473490552747536,0.026252650460800348,0.0666343601455393,0.006508103097782936
ACTR2,-0.023766473494243892,-0.021307935474176868,0.031303340792554514,-0.06474581044099721,0.035278258115563,-0.020435771270718668
BMP2,-0.0004906994157973937,0.01676382450211262,-0.004617215571805463,0.0163208707868168,-0.0079652713254527,0.006711660913373991
PDYN,-0.0452219723638947,-0.03231203620111029,,,-0.029474360756009687,-0.05898770219239847
CD55,0.01779923952590385,0.07030133690851738,0.06241739011629487,0.0759146703968508,0.05252622316265108,0.0067557307880001935
OSTN,,-0.01605973388286786,,,,-0.04329415195030777
PDX1,,,,,-0.023605515114150964,
CD6,-0.02209908986670226,-0.02020123254801215,-0.020991022518449285,-0.007824053787573903,0.029862410793377918,-0.0074033093109177744
IL16,-0.007999532900906697,0.00015327556926176156,0.01806721691213982,2.2249919100503384e-05,-0.020796573136256283,0.04168698265588568
LAMA5,0.060657746510541566,0.006825548393067762,0.03969863510104808,0.0037495696685304033,-0.02600965350199663,0.024184367767946975
RGMB,-0.012330433699845685,0.006315195553309971,-0.022014431592595834,0.00469725984561101,-0.053965003451124864,-0.02798177672661839
INSL5,,-0.014300414004566605,,-0.03166892896880909,,
IL12A,-0.0072118894238892145,-0.02302531747298372,,0.08252358882504969,-0.0339382130152625,0.12387002139190639
S100A8,-0.03633786339365283,0.06156443513058722,0.015769999663307745,0.03687218274241148,0.06979880336967835,0.006471840038982515
TAC3,0.024682410399715575,-0.038416913016257034,,,0.002954125431822853,0.06091789549813879
MFAP5,-0.013221177234571573,,-0.037019353858993284,-0.029670595946183174,-0.011403844965102314,-0.015027466187217498
CXCL16,-0.03495905595315467,0.03030229141147141,0.008705386426236326,0.02316674724190416,0.030372961629065026,0.08704314989421706
AGRN,0.03187771613980429,-0.02998749458762621,0.04668314501133237,0.03540519970255033,0.06798042543394846,0.08397522246838719
COL4A6,-0.013371195034121984,0.036123848556784355,,0.0026352206189621877,0.10782310270957214,0.09372158033966642
FST,0.0037206695737249033,-0.009121183341118722,-0.023889623273424105,0.04040115860519449,-0.03227344990392668,-0.005741438396886488
MEGF10,-0.023365542848121066,-0.07097077148597944,-0.01990414842264862,-0.021338230411516775,-0.06163668683409033,-0.049920901850291556
C1QB,0.0219582427622433,0.10104376160314095,0.04740909165321416,0.025180888685152763,0.07180314243290577,0.05273296821418537
HLA-B,0.0072134809036019125,0.05226184394775942,-0.032756936295869385,0.04965472460955208,0.07283850900846815,0.07686213737818284
PDGFA,0.038902837571247746,0.06215265052304437,-0.020020923587401186,-0.08290136905665298,0.06804515290247126,-0.0006951637362683129
LAMA3,-0.01709963566140839,0.044994984265389636,-0.005700158606816056,,,-0.029762873196810282
DKK1,,0.061100331727379845,,0.09286168907153768,0.008555206494965554,0.07291976668494958
INHBA,-0.011846408472153822,0.07439510084473246,-0.0389966783285221,0.0011372640650407844,-0.06357669688467901,0.08001802648706643
IL7,0.004781867864165441,-0.027807545561449806,-0.020393457359182843,-0.030483949802043817,-0.029474363132369355,0.04968433875409985
FABP5,0.017766922786048293,0.06444782681556885,0.01233124671282214,0.06959841448530352,0.0050318699435969606,0.05226428988412409
CCL4,0.005404777181556454,0.058168133057598784,-0.010284055756386627,0.08865421560066575,-0.053078257844623715,0.055050360921115184
FBN1,-0.032541774649455624,-0.02558056745078044,-0.0435770839828037,-0.01900292963228667,0.06186528155235022,0.0405279789567875
TCTN1,0.03480553287912809,0.0020777698549135065,0.00424958398237381,0.03700070338875388,-0.031134020289429493,0.013345983985401268
NCR3LG1,,,,,0.10189280714751614,-0.02317621715648414
BMP7,0.018344070628823258,-0.08223594030924954,-0.026423430151416405,0.12306818223141386,-0.05586802032754804,0.02687096416443454
NLGN2,-0.017702929615509767,-0.06579472500175601,-0.004657321192091805,-0.04243186747547528,0.008659976095435045,-0.03465049954033435
CCL25,,,,-0.031278345785213144,-0.02074608954282558,-0.02384064469356937
NPNT,-0.008721162727557616,0.007225931695100155,-0.010269105282409432,0.09375640812058789,0.02020179198574402,-0.0017499021247907955
KITLG,0.020794483327080605,-0.0052393019502194015,-0.023304224706255514,0.01252331067090792,0.10479142852327006,0.013136455067391304
MADCAM1,-0.02209908632895771,-0.016785825156519156,,-0.03536537128752635,-0.01887870701807269,-0.037744643236437225
F12,0.05751117763531715,-0.025653171876960645,-0.03261771943657719,0.08215570773943695,0.04312625937462286,0.03264964008464972
S100B,-0.04908539776189609,-0.05727222753902539,0.006662388570809776,0.0260346850542887,-0.02720109647778055,0.01750395956166137
IL27,,0.03062338610789043,,0.023254817314368043,,-0.019812935860519704
CD99,-0.06591054522668227,0.023236745548426568,0.021965611015129276,0.0937271100050247,0.04890425732432444,0.0701872433923785
PDGFB,-0.013743132208496869,0.012533910768931048,-0.0013465660881986814,0.0034239539021863117,0.10114949946650834,0.03635407688689646
CLEC2D,0.003414478851440636,0.026947927352773685,0.042676746287921286,0.047850642175546486,0.0758018821321803,0.056417153988542385
F8,-0.02910365262342371,0.016020190665226544,0.05814641014733272,0.07158333267947802,-0.019925118578108688,0.042688409752781487
C3,0.025208202146258043,0.128134814380855,0.052710062176503224,-0.04664908889133127,0.09041470748678322,-0.12861067136748586
DLK2,-0.013383552241014758,-0.025936701132622246,-0.014927128369431419,-0.026649663959260016,0.04979975061231174,-0.05045119706859842
TSLP,-0.012203964122937332,0.09231201690689245,-0.015037425843553017,-0.038428758020817196,-0.02492165379579166,0.11413698424565225
OSM,-0.027734221422004563,0.00323176573166835,0.057627630329503125,-0.034153037104769905,-0.07551410077087273,0.07937686418996145
PRND,,,0.046156910037461696,,,
SLPI,0.04485157897390391,0.06322177419820205,-0.014819288386648194,0.09753784081740491,0.05242648792365051,-0.07865752301745835
AFDN,0.054274803354671115,-0.015839825726077488,-0.021969200960111585,0.01993119486521664,-0.07698701297714083,-0.05336607375775565
KISS1,0.04554621937887738,,,,-0.000857001296656757,
ULBP2,-0.018815048742984775,-0.012999674671633906,-0.02393489509252613,0.056852550985196364,0.013239332805632635,0.02693493519101285
ICAM4,0.05457491680544682,-0.013666494319049975,,,,0.00042876542916145556
ANGPTL1,0.03610764332217116,-0.014300414004566605,-0.031579205514212776,0.16761362563888685,-0.025558259103051196,-0.022262668677534146
LTBP1,0.034919655497252074,0.10311773206030465,-0.010182953461809184,0.09590493069350975,0.052606814926516254,-0.02496907567888214
CD160,0.032851443651658666,,,,,
NTN4,-0.015440905595404507,-0.0494927083029307,0.053311866605791625,-0.05304854123159946,-0.02691087854500175,0.015288557084825266
APP,-0.025342592285691353,-0.07176387288741463,-0.007733270391866257,-0.025625690463692456,0.0100092059026955,-0.035918183989387106
RIMS2,0.06669428368328312,-0.04734242791348975,0.0004460724934580143,0.072427859912119,-0.04267994209114225,-0.07587440509381062
WNT7A,0.017704381852507015,0.009493358724868428,,0.051718162699725914,-0.04326346275029789,-0.011701045325317953
GAST,,,,,,0.05043711649098816
GPI,-0.044343592678550744,-0.05011707746417023,0.03881015434314448,-0.015850096428768896,-0.004255251038707631,0.035245187947084
IL1B,0.020963904332846083,0.02725167750273938,-0.03587720030145751,0.02468037890782673,-0.013193002013521842,0.08383029588145452
SFTPA2,,,,,-0.015284233304403117,-0.01875106526579586
HAS2,0.05672976163412792,0.0150294639072311,-0.05458368733185349,0.05852694017652258,0.01707246705740045,0.0432646414071715
IL11,,-0.01409212360959809,-0.012046288621431707,0.013458575455543301,-0.06212541790624462,0.00861488798268767
SEMA4B,0.03316226086641287,0.01747306828975085,0.021612974218217906,0.010828395426949614,0.04841067303471299,0.042050271990010726
FGF12,0.04028629115286566,-0.07404632385955404,0.01824067528534151,0.011864525072340319,-0.0776108675077242,-0.03816112116729687
CP,0.059821908068599015,0.06132435156364341,-0.03513660078311384,0.030548961787929128,0.0406645139333507,-0.09916877991625025
NLGN3,0.014477192323966324,-0.08169511338363611,0.012574474316728135,-0.002200990798125821,-0.04168061423731035,0.045615595641834185
GZMB,-0.012203964122937332,0.006589856777438579,0.024016411902836675,,0.096849481726315,-0.030191681324642707
PROC,0.000998067788051185,-0.015301420236379546,,-0.0471317118966581,-0.02164947176176082,0.0779268073559727
TNFSF11,,,-0.020393455950465423,0.05936785840140851,-0.01446701725877172,0.006086963809978036
AGT,-0.02586005988272914,-0.04191017886815301,0.014684058342774491,0.03394081339374988,0.012908498880702075,0.05758845090835698
PTHLH,-0.009745610029300742,0.03594186985374139,-0.03205755346306103,0.08533080132417067,0.012354290085957294,0.03131512620136458
COL1A1,-0.0233947818776364,-0.009648920856416691,-0.08073300181202464,0.09378378193333137,0.10466765071215964,0.12611817663935457
LAMB2,0.02339545340394289,0.003681975083408823,-0.0024872125896542065,-0.040987503639113486,0.03617534132263465,0.08431038044283629
DSC2,-0.029720010338337485,-0.03714444090450431,-0.05799392761114969,0.13248034502951928,-0.09873781015625852,0.06048554751678077
WNT5B,-0.02545929538881638,-0.0018850992687775537,-0.05884398769884566,-0.021281452307119655,-0.060502575927515984,0.005597329926317309
LEFTY1,-0.014471885138695632,-0.03178361249108804,,-0.030883412535403814,-0.0016672748250513261,0.006305707841069394
FGL1,,-0.015494273123085373,,,-0.021210048377699565,-0.004259976388691204
CXCL5,0.0016628204404053523,0.023429003375038514,-0.0223685550757545,-0.03675357643081307,0.033214362525684216,-0.0042184968685225
S100A1,-0.014355606831111936,-0.031087276091657744,-0.014386470993934761,-0.05917454770346942,-0.02028023166194366,-0.03146269102969434
C4BPA,,,,-0.027980613752890845,,
NPTX1,0.04454613580436235,-0.025582170080804472,-0.011848186187479412,0.0031209538907968734,-0.04835262936717235,-0.09727267829659472
TGS1,0.007264130216730823,0.018289468804726212,0.014856270166040452,0.029615297240590244,0.005530273236568766,0.021565665037066147
SST,-0.008870162514426079,-0.007811648797486038,,,-0.02876112763632913,-0.06103213444212246
IL34,-0.004226527364397126,0.03622893215490268,0.07021356364422675,-0.026541015575234687,-0.013041991103067824,-0.038349164232292815
DHH,,,,0.16862233102756474,-0.05040392275563935,
XCL2,,0.03240941920538275,-0.01566317911807632,,,-0.0002261199423662043
TF,-0.010795485094516624,-0.013492457473772597,-0.006802964462955216,0.03203189351644289,-0.06460518840890851,-0.0958140264880683
IL33,-0.01781832462014377,0.043585781898170896,0.04058844007074954,0.01698813409529411,-0.02534898699621,-0.024906515507871235
RBP4,0.00905332884221367,0.01315250753346262,0.12417859275820477,0.060328305570380734,-0.03799828999795474,-0.035887444510350426
CCL19,-0.011478192681577428,,-0.018500059311431106,,,0.040340762761581335
CCL20,-0.014015224590000621,0.10347266819737093,-0.01823445874063144,,-0.01865367019118804,0.050940338258888544
NAMPT,0.005131224317312467,0.060134683941620956,-0.02984445800216028,0.0601793322343994,-0.002348743809463067,-0.00689190150357193
