,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
ADM,0.06864657938220078,-0.01600585526673531,0.006996371584142202,-0.008187501390027713,-0.04197558730918887,0.016399583208348213,0.08166414932743299,0.10830771415735482,-0.027705905836655245,-0.02839913359039082,0.02259605627434351,-0.012899742735670069,0.021936704475745115,0.006054937712493047,0.017594395741135672,0.03082058686021526,-0.07597994035698398,0.1641863850491237,0.04661343363225852,0.029288438324245936,0.05066144261920185,0.01861221947642103
CCL15,,-0.011461515598526798,,,,,,,,-0.025373640430248784,,,,-0.03236893315262755,,,,,,,-0.027589241052751307,
GNAI2,-0.07540015181776603,0.024104195401619788,-0.003800958115071371,0.011740910758161138,-0.010440983524090364,-0.02360561606868443,0.0814245382719489,0.12344316274376665,0.03467647192243084,0.012692652687229534,-0.04609907198857404,0.013526030115994424,0.06358829686894796,0.03097121882014377,0.02219975438601285,0.049206821871837454,0.003651697953169699,0.003925887513110936,-0.026540535644952196,0.009977694792678998,0.07083364547447477,0.10887785912860169
HDC,,,,,,,,0.07455328048824328,,-0.014710807262912108,,,,,,,,,,,0.009377433542510747,-0.022395243519327878
COL11A1,,0.025664639102583788,0.0009522277614926862,0.009247618677805611,0.016496664468266527,-0.028585056865364215,0.1429328056412591,-0.05611100366379585,-0.008353023701239517,-0.042002925452556066,-0.017297105948730834,-0.03640732406749264,0.04996388594089436,-0.09676746958628739,-0.09430562773489248,0.10913511559998093,0.035412377921180925,0.09198771371121872,-0.0023288210524847657,,0.015608566408272564,0.05394428312576203
NUCB2,-0.021253180665705224,-0.020381361691968736,0.014270638599226304,-0.02575941743813482,-0.028763209270429864,-0.020898031509364645,0.007434995133445662,0.07692194988940564,-0.016167194135781167,0.030514082456077726,-0.05129174268361531,0.027603212885804806,0.0388034147643126,0.055050383854680536,0.012168510938503472,-0.003948878611505671,0.01732153365673975,0.03429012724446279,-0.04827238917928791,0.00974834646689055,0.05701089155780632,0.04941841098427348
FGF16,,,,,,,,,,,,,,,,,,,,,,0.06725346752187995
CXCL1,0.03814698830759581,-0.021430198931844825,-0.025156349080678205,-0.030847428697081142,0.017965663901171075,0.019830352425091215,,0.05839626511336953,-0.02159682734974662,-0.010996580565641564,0.018853732339359688,0.06613919876708202,-0.019220252453522362,-0.011634228621331072,0.011038901854236224,0.05495597381261502,-0.02770760941517765,-0.042864631993438006,-0.0006612569231131461,-0.05745291392906309,0.08387481471978508,0.024725022083168135
VCAN,-0.015114008955214723,0.023691135826704107,0.0014737583472332844,0.03438983277328551,0.027707947137512838,-0.06547215929048009,0.1524503896177896,0.09382457033896272,-0.0015279828061931964,-0.05031131214380684,-0.010860975957591357,0.08004098858690695,0.03538042887687969,-0.03516283464462097,-0.0339857250215646,-0.003397341034344734,0.012797622975543526,-0.09547897893450003,-0.004189510699054376,-0.04603746260373144,-0.0332863831673293,0.05266160700209664
MMP7,0.018245356339962566,-0.0022073152622026004,,,0.022459290595077896,,0.06562786002618769,-0.02252723267879047,-0.013553775053245757,-0.021243011392464897,-0.016118676392553932,-0.03677183971957712,0.015004040521790928,-0.082679786165911,0.056149381727354286,0.06003957628742363,-0.03157927837145482,,0.0702281607086256,,0.04908227515169982,-0.02778668708680611
PTPN6,0.05136848867067495,0.046311462955718995,0.03588383192422863,-0.010404785498458987,0.006167059291659281,0.010319023461990158,0.08372629031551343,0.08433380849654384,-0.011753305295534274,0.06223072813867274,-0.07621234906974961,-0.01737716462553813,0.02014313360846548,0.006171601903505451,-0.012512944479332058,0.03916002419639671,0.07624662605970532,0.07887545030526476,-0.02767760981589144,0.11220459404813539,0.05277256615382196,0.023505228611198963
PTGS2,0.05640296963205504,-0.004822008236133641,0.034875619413538804,0.04863093955045808,-0.014390542924448645,0.032103339954139755,0.0654665662390454,-0.0850996565518303,-0.051371099066253326,0.028553235543916727,-0.021582712887979583,-0.0006281254568292782,-0.012052589766864661,0.019194752207594295,0.035463313329425296,-0.01759882503928547,-0.12550683987110636,0.0027523622850955734,0.00848713383982309,-0.07206623445038346,0.012001598438090873,0.04164146555736215
XCL1,,-0.0147029376904543,,,-0.01371675345149304,0.0454538727981945,,,0.0635876788927629,,-0.02114311715602726,-0.03331205900726851,,,,,,,,,,-0.039856393810723194
CD58,0.07250894294640464,0.042239580652331805,0.0010193607022503139,-0.045093966948029744,0.03084515149524066,0.04837301808731862,0.07072805062588745,0.16051412568552953,0.027339707805796566,-0.0026133214718690586,-0.02295059279173353,0.04233944317266491,0.08965396768449015,0.021851616376040894,0.06758779673138986,0.10797261006575944,0.01380744439673839,0.09896307945175578,0.04360010189143049,-0.009784404911115522,0.00845225037092769,0.020901740618628158
TNFSF14,-0.016075399405773638,0.012392179523126046,-0.01390664108915061,0.05533604054484106,-0.015162612324489743,0.051268230050994505,,0.014399444819062336,-0.02026233557734122,0.042291248143859386,-0.04591180315453831,,,-0.04125533251693009,0.1692714498065244,0.02978523460874208,0.002140940713722033,0.056962054978185635,-0.0011344851562711644,-0.03880704444226018,0.002384213715359632,0.08657250622569934
CNTN4,-0.04649694434534752,-0.015805566773305958,-0.020538429920218985,-0.021003738618369832,0.012187786023586026,0.10682003034265099,0.0020923742417459494,-0.0700367087879477,-0.006098337438775282,0.010161259313344944,0.020908684347169935,,-0.022349096345601976,-0.0384933260831969,,-0.01672755021919315,0.03352123054260611,-0.044763792742010304,0.006468045509701191,-0.05445120205509521,0.050666738410051516,0.05881752555207776
NTF4,,,,,-0.006273220725080909,,,,,,,,,,,,,,,,,
INSL3,,-0.023940811409085012,,,0.044427135230970034,,,,0.05401165588275514,,,,,,,-0.005884223240287154,-0.01986335361871464,,0.002153533258622352,,0.14478151021365454,
BTLA,,,,,0.008277184356997367,-0.02347077741693971,,,,-0.013716325032730212,,,,,,,,,,,0.0817726330217269,
MFNG,0.009330817134422359,0.02734052405704422,0.04961112429494131,0.0676962134588127,0.024473623389004866,-0.07881655461319809,0.09240894539967878,0.12121050075174794,0.03131522859850384,-0.005983696806871702,-0.004149082406712188,0.12365463200833589,0.03273176995780933,0.07848704256562218,0.02419938881182094,0.10913360729005703,0.014205458786195838,-0.001606606962198718,0.027204840363825908,0.16885097823242554,0.058968261826793086,0.005085443322115148
ICAM1,0.025932948690773627,0.07659948298284136,0.012649498491371055,0.046582396724501186,-0.009532970507667132,0.06573130077778642,0.04631110197579058,0.09450417791633771,0.04017151926074864,-0.020172428813987654,-0.004343998854447549,-0.05364671355565988,0.0010819800327698933,-0.028522461564713605,0.019322607100837656,0.017676273160664925,-0.048729069065654274,0.07400141686597723,0.02844384086784988,-0.03197204305864843,0.04433248771732959,0.0670457138083308
PROS1,0.04988151308958282,0.04022568725224459,0.048056393846410535,-0.04516354651107754,0.0014190134891801924,0.060497832287180676,0.043663722384877694,0.13304367669485728,-0.0006482933892966994,0.017533697986080583,0.022082507891189446,0.04388161481200523,-0.008140986938956814,0.02092397403279555,-0.03587023772225153,0.0849597528269123,0.027034938718808223,0.0769370551871618,-0.04224907284373557,0.03358181814144403,0.046482802688074094,0.0804497585097478
CLCF1,0.07322014332489406,0.034300750467922414,-0.012317255674532516,0.011619278368503507,-0.04228316247005661,0.04219380984621411,0.07265218909041853,-0.02533974980861961,0.01441160981979939,-0.018721688642302548,-0.037075243135084965,-0.026970795538243594,-0.0037735134224231013,-0.01334555943240009,0.0265914286054442,-0.01802066951951873,0.08497542489727813,0.04300190257967039,-0.026196360327072933,-0.023614660057747944,0.040341742109136706,0.029517586300867045
PSAP,-0.13797603760262805,0.059698023133022284,0.01933473244135234,-0.033650309743340316,-0.05604336446798747,0.06496555265022498,-0.14727997244572213,-0.11222410787665146,-0.030342011253152234,-0.0015819496623508088,-0.03725164176576587,-0.0716626305234515,-0.024037230851160926,0.003654015518439923,0.037907689776783084,0.11879651741856342,-0.03262945102360709,0.05894911121771249,-0.044857146367684064,0.037542637772772974,0.04871469059527275,0.0840245302870765
EFEMP1,0.020230557998902554,0.03034954063165854,0.061882835557003066,-0.05806146688526967,-0.015552667645079747,0.08921578607456926,0.04799221908721454,0.07099274668116429,0.060892344576130554,-0.0499973217873751,-0.07426060350307517,0.02736146998861977,0.06912367885475848,0.042260649926037425,0.024904220289369918,0.07257037641661797,0.07869608613795247,0.08541385689981648,0.018319707062679116,0.060388540635097646,0.017805026433300623,0.013089183787995475
C1QTNF1,0.07011068801270076,0.026312611557723832,-0.0652017779265094,0.0018954481222139957,0.03630316746309527,-0.027352400272023653,0.03433518714879839,0.09047615368280118,0.012822102054437701,0.05265621047652014,0.07055402066170906,0.005762605415571383,0.049515059034062156,-0.04116381157609752,0.011465967394801078,0.06748915803359246,-0.03209524462541142,0.07625744976068781,0.046793367129086286,0.12444978730502185,0.027528125847463714,0.0736163238329173
ALB,-0.025119889209153118,-0.021842093988811484,-0.034610689748164954,,-0.023597050323045966,0.006888078301604749,-0.00794967117764673,-0.03778659854786728,-0.0170626903326294,0.011562487430918273,-0.03557150706474907,-0.01691071239845786,0.015426030062837002,-0.0438690368842907,0.10164452647942877,0.043288453592751686,-0.0033213926978117652,-0.04802913156601372,0.03835722916320586,-0.039680339425684455,0.09962141890980307,0.0002132189702802427
CCL13,,,,,,,,,,,,0.018578580952599736,,,,-0.0392537094886183,,,0.014295721445084907,,,
EFNA3,0.012278713518214995,-0.03322500084216393,0.028405428370171085,0.016418456581935224,0.020404065149001623,0.05156026569458164,-0.04601814697351517,-0.03233344343134593,0.0076476287056507315,0.020924615766827786,0.10876011811568766,0.011202245454919973,-0.022872253481920367,0.10676208957856655,-0.06485499860321184,0.043933527065907134,0.029853284098730108,-0.01292673467063384,0.05989920664211339,-0.04616613959491249,0.05159150639945841,0.01752542743773507
DRAXIN,0.014300694816417684,0.036281051717296536,0.07545007586268757,0.013050049433023668,0.024938721188548032,0.05131606032423261,0.1258045309147322,0.1232472131883803,-0.02099114095031386,-0.0097953920390798,0.05060003750341357,0.03433345433020824,0.07123870860327106,0.1227350873254615,0.013609805223003299,0.026009328011886903,-0.034238744496187364,0.08446843782390376,0.10800852821975981,-0.02627877072537543,0.014637943106070377,0.03991366435857831
RAET1L,,-0.0003124082197042828,,,,,,,,-0.011732186432751321,,,,,,,0.011996510291174671,,-0.05921744674612487,,,
NPTX2,-0.07618785059746412,0.02333215950122106,-0.040735425917301116,-0.005956318400814275,-0.011559708537446393,0.0009801832015047165,-0.11753111681374533,-0.15316634038075008,-0.08186307059386615,0.02132612676302243,-0.05905201053281868,0.021374837931762095,0.09697332939138907,0.0299113324203139,0.020872910736732187,-0.004191273577196336,0.06883095719333654,0.05384353903237126,-0.018031336877028712,-0.04244103785669686,0.027669678403244306,0.018730938432106752
FGF11,0.02622142626934492,0.030329440158101205,-0.008477938324758003,0.031487428962568474,0.024101450262280597,-0.015371105326720293,0.12173186965110668,0.12845716234452895,-0.06599247692932124,-0.02220220407261936,0.021260275980978984,-0.01190977896040138,-0.002345264681243108,0.04924395982420233,9.308898607274932e-05,0.03694919139756425,0.031014227828367272,0.10512900828971883,0.030648404855270917,0.014992223393697468,0.021492709421746314,0.06663687918423239
CD59,-0.03708756434105717,0.05356814057228475,0.028822128697829748,0.07565569169624405,-0.018571240343517002,0.03018076484574789,-0.06494764828544088,-0.10208278783979446,-0.01343405175414953,-0.01448524646711364,-0.01768928188109855,0.03855711084593052,0.003625806698988461,0.042790771373536936,0.01463583817214688,0.07137916037271705,0.02730218826598716,0.09806329942421521,-0.06246007255060382,-0.005414326252926514,0.013477659582833956,0.08858590142442065
COL9A2,-0.05206512810341454,0.07075680955031528,0.05099821386589441,-0.05062533278854237,0.02847517819235306,-0.02923461560405037,0.13840808891657394,0.023412820811413063,0.011396376838680234,-0.04705723702439192,0.01964298589813498,0.07297630773708919,0.0671465419653981,0.02831543500301041,-0.0315466540934745,0.06029025605159658,0.0994869980275442,0.02829813764276122,-0.006488102380153964,-0.027986255463313837,0.03905425113142091,0.0415256584471318
DLL3,-0.06323964627643078,0.0587367709662028,0.07497036952110786,0.006326212902585815,0.08657880688364707,0.06007579013230106,0.08350023097001949,0.0484138615482639,0.023774138276440895,-0.046639221935877884,0.08824788707401895,-0.02166971892673532,0.016058861683019808,-0.04481720622147979,-0.007054539100127759,-0.0038133281483029077,0.09402941641361036,-0.008801875886052624,0.061229399526594785,0.02018960243552354,0.024663479985320605,0.06598443907757767
FGF5,,,,,,,,-0.030089255705751272,,,0.2298257634461254,-0.0034036747530338017,,,,,,,,,-0.026742120494455263,0.08251459511736221
LIN7C,0.08523316394605075,0.03743283741232372,0.007558121807799156,-0.014141110428418991,0.005049114833599428,-0.028187396998846696,0.04954524792483191,0.04488257628708144,0.0008544700248822481,-0.01114777440283536,-0.04016264220596565,0.012934101076497949,0.05098140983525855,-0.06931214790759682,0.02767059476415241,-0.05783443146275789,0.03953810356963416,4.105149388745678e-05,0.05738857666744161,0.08751384150737525,-0.0014558165450166479,0.04464967071647935
GDF7,-0.02810688782780274,0.07722931970797837,0.06805778273969317,,-0.021099993926094872,,0.010510118695385925,0.018832680409365993,-0.03816384797023707,-0.010740765182661509,0.009571281011365599,,,,,,0.051304751916639704,-0.0026003199841541863,-0.019420426035614138,,0.02350977991075059,0.060779313881970595
PSPN,0.04294667018159506,0.05678810523573639,0.028808727788227084,0.03558429110952955,-0.03601116556580632,0.01365423911767766,0.054585108741401114,-0.029868860836164027,-0.006071886705544828,0.0032067680156801295,-0.04358752204662719,-0.01661325701759099,0.0025609531101520064,0.08942938937199756,0.007606683285530192,-0.003719690885376286,0.01035799712558943,0.051915833381538254,-0.012351551600711098,0.12233275702793595,0.004430865946106188,0.030297147608805634
ANGPT1,0.017215505509468446,0.055294058750944446,-0.02026052696116362,0.021396340140475034,0.04726278459978618,0.007198266048062047,-0.021510460446686825,0.06106492279197027,-0.013296095316252135,0.043620051274146504,0.029878967634297336,0.010647653169409362,0.021541789629818578,-0.04873298367560375,-0.0036842531911637283,0.03210408698898092,0.06855891705328647,-0.02289595681675956,-0.07879666235373306,0.02647101454113469,-0.00790709590306939,-0.028836070374201255
PNOC,-0.053527517562170744,-0.004312595030953102,-0.046121170216786835,0.05737904661704663,0.03598032505219103,-0.013347537471790068,-0.08110214482796622,-0.10893798072807587,-0.028250376076597684,0.0072933072836883816,0.06997207005355685,-0.01691071239845786,-0.0018510787679217613,,,,0.05816902787231719,,-0.004735080666759481,0.17091735305453365,-0.027839730290805366,0.05236268784067177
L1CAM,-0.07834794669817,0.002891857294136784,0.06344186556925553,0.013726329059339602,-0.013327168031769449,0.04591135584097589,-0.006614418455545913,-0.05381703297151757,-0.03188088107099989,-0.0063054072940670405,0.004208069211505941,0.017905012198898927,-0.024262601966771324,0.013718304408807922,-0.005577670415984223,0.09584917534179886,0.017674017902605033,-0.02084403691940762,0.057080899156852015,-0.0936204825326945,0.009050426598167332,-0.020294341421510147
APOA1,0.011713698829465994,0.004618973889114715,0.011875241848638852,-0.04298113060983479,0.01833624210692144,0.04830806284045357,-0.0057238323335274234,0.051877970971917306,0.035714900566567655,-0.01738289722456515,-0.04131492580978424,0.060763853331295956,0.02489559553674415,0.02185464647313935,-0.009863149674341164,0.07114606716210763,0.07601087466607573,0.11761680777474558,0.017913087126352967,,0.07577031821128215,-0.034004779853078496
PSEN1,-0.059163900965927725,0.05110461185853161,0.02733318049049875,0.05359057817054868,0.04145495285559718,0.03638106964095677,0.031135769405430176,-0.018115809588587065,-0.008538008094610462,0.06140778498663334,-0.04630627178477282,0.014010478477109699,0.01598039051105691,0.029038046755601017,-0.08542981155590194,-0.09472009623569076,0.003127990612319456,-0.059254072869140056,-0.03363094892116225,-0.04801178714623603,-0.017934512849462035,0.013641011741848496
CALM2,-0.017989898510924696,-0.030576656979550944,0.0022905809436277783,0.03864658402492215,0.004274559485151276,0.011377850781431975,-0.10559854262235079,-0.1550231533832491,-0.05199270345489434,0.058316418329824,0.10634420040590044,0.09269423112786407,-0.03132636531371243,-0.052432624645452015,0.05244850215094745,0.1007335702699996,0.11832054675381097,-0.05206602578757403,0.07446187274890248,-0.00907207673502785,-0.019358621321087875,-0.022085633449146522
CLEC2B,0.0339802256451444,-0.008783032517717122,0.017131328158235783,0.02168419451516124,0.014182116894627407,-0.012350525136540702,0.057659244276135106,0.13512621497099706,0.008413845990417477,0.03104753912186461,0.019844701302769076,-0.020776857599510697,0.01853330591055266,0.03815230914986993,-0.024498308522731157,0.03622414545644529,-0.06820475776803561,0.10130650184183412,-0.03468265336751703,0.17536165342099305,0.036156850156274074,-0.02909143486218655
NTNG1,-0.0018650451157565038,0.027829215272635835,0.06698059667068507,,-0.03942357871912396,-0.005065671766183082,0.07295264025772631,0.0019000489317380893,0.09061177307574325,-0.013898237781085909,0.014290860624228489,0.0731236976337403,0.09568369372958957,-0.07838154214996564,0.12651742448568207,0.03836989083510085,0.13882312922386095,-0.05311139485346202,0.02483617865397465,0.017032641229989105,0.06464990534696327,0.03499278417142066
LRIG1,-0.014126480923392906,-0.009100745880709972,-0.0155461505060767,0.006685980039240934,0.08476004238101287,-0.06127808505989083,0.02676843183296261,0.08707762673040338,0.007005765603837091,0.022308273006037573,-0.04802973845617818,-0.046409075760566666,0.000946387310727837,0.04485601357662519,-0.027106386199534236,0.041512729259679214,0.08990958498896255,0.14176238360859827,-0.008236201748550463,-0.06645488044606923,-0.003272114347314265,0.07622952932707311
CPAMD8,,-0.004164596381177577,,,-0.0040615980256804496,0.03945014528497066,0.021154413443179202,0.06254395877901459,-0.017336089831915855,-0.019880268235847157,-0.0048141749022224895,,0.018164311555957314,-0.03466620821922658,,,0.06320559278335819,0.002844392261597264,,-0.038364140413089144,0.10498238557866792,-0.003378699302491473
GHRL,,-0.025728163324905,-0.004306055254049496,,-0.010284416256008531,-0.02291016311157004,-0.025007763090130503,0.041704833118292275,0.04528214040276315,-0.0097953920390798,-0.017289359158583883,,-0.01700925277264759,-0.011065827307761872,0.12883403264978766,,,-0.00922894816477989,-0.02417565758591373,,0.046868049546291424,-0.021398271485008745
NPY,-0.053213128472410554,0.041196639642496875,0.005004299484198979,-0.010911532145686575,0.015201610913431302,-0.004905558329946717,-0.058884136391536966,-0.09762742384915503,-0.05556155379061064,0.07946415772592068,0.02466314153673063,,-0.016200252651100283,-0.040482624189775544,-0.03485535692772824,0.046902697771631176,0.020605707692063248,-0.018847897779699734,-0.02203434251100195,-0.056142115652912536,0.07075246783748522,0.04599843742456152
MMP2,-0.06480215486276425,0.09042289347258142,0.027884273819766048,0.014988605398503623,0.008948650974064228,0.012648775458356559,0.041775079579277674,0.09422293474462431,0.03714005394366915,0.0037320838827430637,0.013328853832848087,-0.1159778565103689,0.05997999263148559,0.02701417885909485,0.009390549153688641,0.09362040362979691,0.04221408186104219,0.04174033631464346,0.036262223986410054,-0.04215639526333871,0.04396425472806367,0.06550884288195738
LHB,,,,,-0.031217031340183207,,,,,,,,,,,,,,,,,
PPY,,0.012879873306635061,,,0.030751654406761388,,,,0.07271932185039437,,,-0.015641654880678982,,,,0.0592713796068812,0.0042901911667232815,,0.044246427071437076,,0.12769333226950316,0.014354883393429158
ALKAL2,-0.0037992618868670307,0.10338803658834352,0.019002409801098803,,-0.0008387909552349836,,0.020941683813301963,-0.030862704462134596,-0.01260959928683256,0.017543221345903838,-0.0609696711691835,-0.03987873464563755,0.10270279385653502,0.03225330560852856,-0.020353274346419804,0.01880617535599724,0.05030097436260859,0.007648444316152447,0.011207901101367448,,0.051838056889903804,0.010735522804101182
CSF1,0.07271520126881226,0.019963536604534447,-0.010485598271514917,0.05291228064439318,0.012045038112724981,0.04143637468675417,0.03252260332284466,0.027562633782817095,0.03353864407745965,-0.00767432670810956,0.011994020845954358,0.057102230877810814,0.043047804188717134,-0.028463461154285614,0.09142902190071213,0.15766203081154093,-0.010139483473088101,0.08191724371838194,0.0661477473882305,0.01517464023780353,0.01830856676422619,0.007478266484806477
SEMA4C,0.029256997757333092,-0.01912903903769936,0.007952948328905309,-0.04513251678471798,-0.018595148586063384,0.006941338943228027,0.06668607996413554,0.01565884138511199,-0.019666361953903734,0.003985343817268473,0.054164407705705506,0.05635351825227799,0.025012417868802077,0.013723158757083291,-0.02223173708566295,0.031582111408744985,0.0849218268734267,-0.014362858418877612,0.07030695256634856,-0.04550173226092072,0.08344638382020138,0.057909149896532064
BMP8A,,,,,,,,,,,,,,,,,,,,,0.06047158885402371,
ICAM2,-0.053617742415441524,-0.00122336827272372,-0.03939568934308233,0.0997192741918579,0.018538751328085478,0.019918573420966132,-0.0009044735417745337,0.0725695533946153,0.04256552411066342,0.00836390066950293,-0.027448978690709655,-0.022831773958083435,0.00472650888233304,0.10026514176967968,-0.14690376188515136,0.044705605658012036,0.019692308596910017,0.06533359512967715,-0.020300894676196415,-0.018028137664901384,0.0421808809181754,0.008104291058307286
SYTL3,-0.02385110080013723,0.06832895959115824,0.07831677608823588,0.023525256902391455,0.015641554970091166,-0.015944127331079354,0.14220008384133873,0.04121916202291581,0.024399111976092618,0.047034242857524326,-0.044110849011232564,-0.0525480460510603,-0.017000327393903177,0.00348530773308673,0.04063991164785478,-0.0396956619140596,0.09429300149259387,0.07602551470530677,0.023755135480427007,-0.04806537903782305,0.0351786064853242,0.047289269801560285
IL1A,0.03297120785571308,0.03692676849988553,-0.016537965038862425,0.040880524307640755,0.008272524365228053,0.0037845947328324476,0.012494248211432187,0.038072729883229524,0.09483245968230901,0.013047549216826385,-0.0382386913941566,,-0.02754026847881969,0.023447917591494623,0.027685607185268236,-0.013345024955131131,0.037758818718750704,0.15160344321209232,0.09276288707459426,-0.05445122709957672,-0.05041046117601375,-0.012119879943394512
HLA-G,0.006815060694172475,-0.041758225134735504,,,-0.024321822023771998,,-0.0181490813513359,,,,,,,,0.029267875149156897,0.12013398973597605,0.04955484233490727,,0.0342722670005175,,,
PGF,0.04884722807624146,0.06600433951068402,-0.002875413347368102,0.06473675602239279,-0.026904372819015598,0.00879000329332491,0.13876377575089655,0.13618250862976206,-0.0038899807471157316,-0.017711789270328383,-0.04877893534529005,0.11164432475040309,0.0502881426244486,0.03800063512545709,-0.05527844010633151,-0.02720072429028474,0.09995123004276361,0.06545512966908029,0.024925756511668316,-0.045793233757164716,0.11465388765737558,0.020084107981391736
LGALS8,-0.07727724099163248,0.0075456950461704276,-0.029036420361116352,-0.0016762688380065772,-0.05080910920854334,0.027402327311277768,-0.03610413458916621,0.06902517282997524,0.006679178114836697,-0.020487044370999036,-0.043996471386965254,0.02857972435646333,-0.006034891208525381,-0.0069243367771325845,-0.006453075520905683,0.07793174496782868,-0.012943731582297389,-0.09813560340282038,-0.0061170975352266965,0.019038510646502194,0.08460178572704827,0.09224232637011742
DKK3,-0.06587364284100557,0.05912200500517032,-0.051043217160038214,0.02678428594479019,-0.004338654685224621,0.045536268233088886,-0.1551082291032477,-0.13283259532510827,-0.08115442474429954,-0.000697613550760672,0.12710119579699353,0.03369864145207794,-0.03323557061926986,0.010439876311158058,-0.026554532741928902,0.05937085688849351,0.1168825199076414,0.0437909721264442,-0.05343529259991214,-0.10672311274871257,0.008241220531910952,-0.013745757115440502
COL16A1,0.07664834665164794,0.04448455115949231,0.0027129388752008257,0.007069601613914042,0.047658844860998674,-0.02084925085560204,-0.01332303483531184,0.0016114082361998795,-0.022938882834557865,-0.015628560349095,-0.04679850601531598,0.04720561046256878,0.04346367055387331,0.07390094296597229,-0.018016215487457687,0.08999252041174755,0.057625022492714416,0.12809260243063347,-0.007738954810504365,0.10698930204972142,0.05926777774723342,0.006361747185080917
TPH1,0.023450853409127583,0.03083412988189034,,0.016665764743283292,0.021988100484210304,0.09282853605821355,-0.00036068923055642793,-0.007549881809725992,0.048036281705144866,,,,-0.027247117362373032,,-0.05944369811960591,-0.029648471269081763,0.026175231149846077,0.04582303490962749,0.06957052968379669,,0.06603196505586618,0.0651696569759033
TNC,0.0886957318779844,0.03908351547287475,-0.013369543320358076,0.02833061427773934,-0.008820959288338466,0.05413279633572562,0.13115889288969115,0.18816988351246128,-0.01582387349443056,-0.03381723853045267,-0.05646712331575849,-0.08022593662291076,0.04837661696830743,-0.02062638441437394,-0.07138763850694951,0.0244022246473204,-0.05547887207678701,0.07790591842661428,0.05996097027246347,-0.026884736384599636,0.07463507326522649,-0.02846586504833053
TNFSF9,-0.05275424330858586,0.10305907850604261,0.0252553644561864,0.008321165656420845,-0.00615605047905053,0.07397793092467349,-0.00406994612786471,-0.048950468050643646,-0.03982816629910662,-0.016361262901553448,0.0026594731757443664,-0.015779467694081756,0.012893486541269572,,,0.0661988519221191,-0.0596993181875112,-0.0009744142388732004,-0.03384274001582519,-0.04971750378443679,-0.013359903927143323,-0.06069372551006627
C4A,,,-0.017432767443325826,,0.04046174701073592,,,,-0.015019485044995168,,-0.018655744386994407,0.10638236129898407,-0.023951251222526913,,0.0818773356015985,-0.020198728945470278,,-0.04859285299756932,0.011785595101566649,-0.003954888215577451,0.03840702870102014,
CNTN2,-0.04669036527774237,-0.06677980245012391,0.02894599530839065,0.020098272705030645,-0.040649527298023506,0.020815425183819052,0.058939526773451795,-0.09409344536387605,0.028346814623043066,0.04108475883615128,-0.052174336415966846,-0.01964045101125425,0.04200286464710625,-0.05949730660190122,0.030747302647157717,0.05779930695791502,0.14724618149087368,-0.08332593687345567,0.014617633733016017,0.1259184854798759,0.12130633280146573,-0.029962406813377897
F7,,0.05282893559629221,,,,,0.04857152590090333,0.018285603439787808,,,,-0.016910714771452715,,,,-0.0395560646256536,,,0.00840200809364632,,,-0.030004719895270718
LUM,-0.01229431344620317,0.033729662195061044,-0.025701966420126277,0.05631923049482552,0.08254953949282648,0.05193182857270029,-0.0228079910417004,0.1719329939596622,-0.029895605162282787,-0.018266753367689147,-0.01062771199371805,-0.07674259587098736,0.07301840009614538,-0.011390876876009983,-0.06962536516599639,-0.05428401230711293,0.05852105906231377,0.14012671446581765,-0.014270217012657562,-0.03367028016051779,0.02486554553932907,0.018118712186630886
BTC,,0.01258460883944913,0.022575299916336587,,-0.002005330525816179,0.09310926449332065,,,,0.03689649987202908,-0.022736250909746666,,,,,0.037493368176417706,-0.05400654670053134,-0.041694501754173746,-0.016478996423071567,,0.0464626766665645,-0.0010430015821500391
APOC1,-0.06333651214630283,-0.022939806018184104,-0.01915619070805012,-0.01573526862583093,-0.07090024486853608,0.018091745362837478,0.11592901012819494,0.20769806137592636,0.0676297929354942,-0.00507342653920798,-0.1086633850736613,0.04909317844071732,-0.022526663507655285,-0.0032387353964036724,-0.03449066000868086,-0.01679160026419967,0.059075470269697845,0.06019174790093212,-0.09695718704804013,0.13497460915332732,0.005679691908134244,0.010221469397869018
PKM,0.07143849162059478,-0.0025717810587562754,0.036582623260426946,-0.001281416347921581,-0.015385130549207753,0.06208886965959593,0.006636367208995946,0.03925453248660806,-0.01843111586088014,0.03548258197662408,0.11891141450420455,0.03127004296099189,0.05573932795121445,0.04319759768202385,0.0529676725412336,0.02971920404206034,-0.09168863467418846,0.05919626290770332,0.0750066150274187,-0.022323285586277837,0.011772656374582314,0.02565491034782856
TNF,-0.030422249697353434,0.0633753907299193,0.020748397459713925,,-0.0044216679076266195,0.01892918340623684,0.01270864576390381,0.08176714957450831,-0.0018788674265194025,-0.014320646677748643,-0.049077277106883664,-0.024072641117620742,-0.012194915182084905,0.0957622602837786,0.05719775128325818,0.07932598272706727,0.0028147278438117864,,,,0.1164953588042107,-0.02335242469460988
