,UKF251,UKF259,UKF269,UKF275,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
OLFM2,-0.04031395150567749,-0.05150477176102788,-0.06899397962722506,0.042971194764643235,0.0212811964437313,-0.014966786020886351,-0.05363105481954815,0.021072342076664717,-0.018165708704051542,-0.08997237594777349,0.2362767382012153,0.08361775863209525
NCR3LG1,,,,,,,,,-0.02747837339883404,-0.027813467931609902,,-0.011244012127693234
LRIG1,-0.009256984412989522,0.014320015893809697,0.18150316359647123,0.03106310018569647,0.025594669121074082,-0.1409665145639724,-0.07004185333342554,0.0522474587627097,-0.08131459381675386,-0.07927266229709862,0.20699994500835128,0.11946893428466676
SST,-0.0035542139224976686,-0.005773163939067326,-0.15571440646939347,0.016057835559803404,-0.03949473207478681,,,,-0.04384236577326233,-0.03607275175751792,,-0.08935508484296695
TNFSF12,0.011709975681500418,-0.0327055760714209,0.11709723850488328,0.02391989715063692,0.003151043994770172,0.07279141544525118,-0.05022289041031726,-0.01880766832125111,-0.07777736563558274,0.056515359975901916,0.03816619837647993,0.014828893012724635
SPP1,-0.08431478959322393,-0.005906245891733957,0.18995751915900583,-0.12112468485733072,0.023949807169636014,-0.05189953002112221,-0.04739852009131945,-0.06316555779867658,-0.04656985690355058,-0.03640094978755743,-0.22190909989721436,-0.02533247533366239
CLEC3A,,,,,-0.026077983491222635,,,,,,,
HSPA1A,-0.022935040487371782,-0.012082780597706934,0.06402253852749722,-0.11485366510841127,-0.024689431288896824,-0.0018551977191082081,0.04842527362786788,0.09619701436107046,0.022128052632372892,0.15725763138550342,0.06976130784596282,0.02656916112547963
VWF,-0.02858081549662431,-0.021433509654084325,0.11504435910471028,-0.012797827943153673,0.0074990457676118415,0.027049017110866918,0.06557417101098192,-0.020945004228919942,-0.0038045278171076557,0.011701746331389288,-0.07117602620649092,-0.09260659431492577
APELA,,,,,,0.062401589182174096,,,,,,
S100A9,-0.07121340376319513,-0.04456294651811088,0.16271577565885534,-0.014972671143436396,-0.03285073536144289,0.14289138529141693,0.06822124411249342,0.10879024829504144,0.044747286373030146,-0.05732893493189984,-0.11471467836400782,-0.03562404140061884
DKK2,-0.011619081506008521,0.06498096721987728,-0.03268771881982573,0.014481905759888856,-0.013901599483801054,0.022844779465040117,,-0.036645612129589944,-0.01989289543841565,,-0.0425359886360585,-0.03118149194656384
CCL11,,,,,,0.09216464647902532,,,,,,
NTF3,,,,,-0.01620361437788293,-0.055951671021031574,,,0.03129225791083124,-0.07577634756217147,,
IFNE,,,,,-0.01816735958648958,,,,,,,
NRTN,,,,,,,,-0.0431467973134063,,,,
CTHRC1,0.01447924883841751,0.016051613292893636,0.09228250716151348,0.04271876922225891,-0.021597331897045827,-0.17160508545792522,0.06418533678289531,0.05737328122719545,-0.02685624976274038,0.15152782732762266,-0.050429900784202425,0.016344352737085243
ALKAL2,0.018895701933027524,0.06324921308463782,0.058910945810319575,-0.007801068272298152,0.035146735753169345,-0.04139862605623921,,-0.003517012106391317,-0.0383447786937256,-0.01734248487473034,-0.015044147505471738,0.07505629731979926
RAET1G,,,,,,,,,,,-0.01614429668401221,-0.016684125584076896
CEL,,,,,,,0.025020364236805467,0.07679369448647697,-0.024503443094015535,0.046320146830952355,-0.002175713971556245,0.07654613546178161
CCL19,-0.03144087416910954,,,0.025628884696865445,0.03822050116447126,0.13095143839614865,,-0.0323134771495495,,,-0.021921472317901924,0.009502262186900763
AGTRAP,-0.01296474118243077,0.012068150456152693,0.165518444888187,0.038008532620162835,0.04811019250416301,0.05911407337965654,-0.0019036650477463643,0.023245722260348215,-0.0011401499285942683,0.05599841704608236,0.093291682823192,0.12331155863216926
HLA-G,,-0.015673629991127088,,,,,-0.03193194195582256,,-0.009193913258503564,0.04040710974965343,,
CCL23,,,0.10352369758930563,,,,,,,,,
TCN2,0.01829754622073853,0.042399820458628466,0.15923223339567075,-0.047074594365322825,-0.03450423062479615,0.12207689655545853,-0.018714137822633526,-0.03384405091283706,0.023646520942640557,-0.025268286274984297,-0.03132268875281998,-0.05108816544118293
TSLP,-0.0007244676753729284,-0.026428636999705404,0.12164562515088415,0.01716896410925808,-0.030403922381321963,-0.027456207999437272,,,0.02238612609464979,0.024915768792419662,-0.003965384901441718,0.04443452338747659
LGALS1,-0.05692620604567993,0.02090087190828718,0.03488883187006992,-0.0656496574183511,0.032858952434485784,-0.05991928718617138,-0.047629235270070534,0.10484018553697667,0.14013383925117512,0.136456379800566,-0.20285368057992365,-0.00815978861785189
COL16A1,0.05546108392237277,0.029341702761125934,0.06665728013531583,0.05448051304174974,-0.027995143631949403,0.08281215894043785,0.018555338908875677,0.09788259445717815,0.07057075706569807,0.07402509070431039,0.17397884552697,0.13237660884098876
IGFL2,,,,0.005132402612828755,,,,,,0.06316661898483288,-0.007639937292016014,
PDGFA,-0.0008376136937263026,0.012697726052210088,0.000685554501184265,0.03185589947362966,-0.02702897721019314,-0.002784868551513346,-0.007634483055651416,0.018778284816879362,0.028005263351097064,0.07042601678428002,-0.07327437769573807,-0.0891702278859595
LAMC1,0.0006339337578762307,-0.04350947945768484,0.15893675901822354,0.011963939807753919,0.04851988240121671,0.05678214988001238,-0.05268791203665594,0.07306595270858181,0.05257159339889206,0.09033312388597334,-0.12473371088069121,-0.05696946823377383
EFNA1,0.0359080345112056,-0.042017833454405594,0.020048104084492563,0.003428290441978544,-0.029769043250478175,0.04494333937499049,-0.10280920431598355,0.11366664665229022,0.10888251058843088,-0.023097172113632485,-0.07927619359120944,0.005082977838791734
SEMA7A,0.03930659361439851,-0.005161347409750106,0.056663633313094305,0.008125502970946703,0.018023951585139888,0.020896250436795268,-0.07965694539169506,-0.07312237200580818,0.01561614188129546,0.10784502747292353,-0.01241706423049721,-0.10447514467856477
ICAM1,-0.07866176730181107,-0.007992235128329975,0.1640340420885271,-0.003528227376852934,-0.02368057571880569,0.08797499935320928,-0.052231387878783356,0.10335089662249104,0.13765768540985568,0.1765503708248794,0.03077456956171341,-0.0018666366873820192
IL10,-0.018278327302247023,0.005345234462573132,0.01718219956556614,-0.055675209678031926,,-0.024434019841946143,-0.014610344005884254,0.10739239029328845,-0.03786374135238016,-0.017718374701797615,0.02070592420735324,-0.027212563299037696
PIGF,0.0007596707147401886,0.020185169121944447,0.1305066529458876,0.022084328129497174,-0.03364464852442974,-0.01822903054939891,-0.062464698435882274,-0.03300204469974786,-0.09402779051093905,-0.05428982438691989,0.21351021475176268,0.09176652599559737
FGF20,0.15351158879481866,0.04214657603162531,-0.019329643410139957,0.06595257048377484,0.011405723359219426,,-0.033631936739253375,0.04550213804430615,-0.024346559500780438,-0.03628335484844609,0.03085804922088669,0.004452133603680119
TGFB1,0.03740406556502016,-0.03920331394314062,-0.016185100889045546,0.011557531245324293,-0.03919244247003973,0.002446737058734683,0.015186282187387644,0.041482509946705874,0.10465176220676418,0.026978384635189184,-0.09732404760760008,-0.05150047938027275
NGF,,0.01764852089176549,,,,0.004321865864291812,-0.0028068462809056295,-0.030824130138263843,0.04891685784180793,-0.01900028951162977,-0.023442290833717818,-0.0014773543024996943
SEMA4C,0.06339569189193418,0.04418806749628842,0.03300326703453242,-0.012782836908955734,-0.019884500402027654,0.019115517580563932,-0.022532965705372016,0.027062124082906095,0.08849259700205181,-0.014369824560200129,0.017734769460465583,0.09720146579816581
PROC,-0.06316604932506675,-0.0010881765963782898,0.08773827605855986,-0.02589870742334127,-0.014320646906587487,,-0.06859054411624027,0.0672156584421764,0.08877004918142736,-0.02191765477030564,0.04303620524670434,-0.021495437698513788
CDH1,0.05793983353496536,0.06619874445480084,0.10076022551196612,0.001460078808114964,,,0.02607591609394611,0.09410955430624608,-0.038294194044241454,0.0016157780608918298,0.09198057056683384,0.013526362591096373
QDPR,-0.07163670100873915,0.01995903071447485,-0.18340314932854007,0.03212874151224352,-0.024373356755630547,0.023751480484155863,0.017430150275040517,-0.06301341934133925,-0.03825624769722772,-0.04545940762115465,0.13956273780781758,-0.017684424148508484
IL11,,0.01669129168652352,0.04009661107265105,-0.0365018379945246,,-0.021994815432661543,-0.029689391663710398,,0.03681774150334783,0.07275602092150377,-0.027475069831362862,-0.01748614494606393
HP,,-0.027037015565233826,0.02877835943519175,-0.08768856738148519,-0.017607209989644147,,-0.04457766123630175,0.04689681887661786,0.013378957970628666,-0.05387903709458792,0.05600846920482403,-0.006069735185968302
NID2,0.06927376823070502,-0.02893893278422823,0.18308617292062665,0.02864324083504397,0.016661963239736496,-0.021915990479568447,0.051666876400131026,-0.0005680553161714516,0.04879881360608484,0.07507613832833838,-0.08728097394946392,-0.1005954024940655
SEMA3D,-0.01890795207522793,-0.03505069292506991,0.01943708083846123,0.031220435202214087,0.030450489748887716,-0.02970056391372994,0.08642350994905146,0.013081553497916083,,,,-0.041673990451598725
LAMA1,0.04623391226449337,0.05535755289775569,0.18380401667097826,-0.034723781242429405,0.013389481941978445,0.07902590564360569,0.08438644942147527,0.08922804685793834,0.010090312513466187,-0.0041007177049166565,0.1152368357733902,0.013467258034416495
NTF4,,-0.005524299131151937,,,,,,,,,,
RNASE2,-0.003112375864495368,0.004946062962930847,0.1455184893155229,-0.01067903071677738,-0.04232718651675941,0.041235573400749036,0.06777037409277628,0.011241608157547349,-0.06034605280493404,-0.013850833412484238,0.0692193104742247,0.07761246672209593
FGL1,,-0.015673627321054803,-0.008245701456280952,,,,,,-0.0039536117367525575,-0.029075357472216817,,-0.04171997965526798
PTGS2,0.0003511322810399541,-0.017618857138298596,-0.15680276570579507,-0.01678840262089757,-0.03428682441168201,0.14817392211466748,-0.01408879373342703,-0.043667937505794084,0.17402944115797336,0.16652779033259096,-0.016021855296605894,0.06299716888214205
NLGN2,0.028766633803049373,-0.04105626277755013,0.056936023529476805,-0.0045165451717557965,-0.0033613526790039453,-0.025423048778258777,-0.03672759153614466,0.01119746669036707,-0.11865593730644118,-0.0656565220224954,0.11600584530879694,-0.007460683432916963
NRG1,0.006569907621394982,-0.032924980409083746,0.008625112379104788,0.10733663681673401,0.022650923910452668,-0.04405803503892456,-0.060289214419607676,-0.050410728177469666,0.023488518967934822,0.006624555873130452,0.048680542599960346,0.05763963583189908
CALR,0.0449128902955637,-0.01744748051567654,0.15291697574902874,-0.03709479675418638,0.02977807280692162,0.028636789851546097,-0.07484187184337636,-0.025833745610348575,0.10186890142057792,0.1220733175462489,-0.12322227412810778,-0.03021934959862159
CXCL9,-0.03705424963712994,0.03451150291690266,0.003038222254860939,-0.016002488477217337,0.12105917816664452,0.09899344056287371,-0.01322045183285478,0.028736525267048747,,,-0.052829402414292646,-0.019358404431057782
C1QTNF5,,,,,,,-0.009748901315427829,0.033600054791530526,0.003329072977728646,0.04955840666448162,0.13616187190512166,0.09892202747944222
FAT4,0.04205817997675887,-0.035443875007695844,0.02316453978845195,0.02005113655545095,0.05341992597502937,0.17348586835118526,-0.0075493391279043255,0.02183941895642444,-0.013017953460956229,-0.05320880473970655,0.016541155525102557,0.10883057105810695
IL16,0.00571036047209201,0.08237223197396248,0.09914228056866828,0.035115146594482616,-0.009442429752581917,0.10439690559327088,0.07397846616159025,0.05869615470951217,-0.04107376721622063,0.015981499745077475,0.10741810706526989,0.045588098829912015
TIMP2,-0.09071459940406883,0.025514624253105998,0.07398489283554784,0.04540440326255725,0.008781974250820026,-0.15236934029405563,0.005264191394801352,0.09601861681974884,0.13656050141673054,0.10210087291965605,-0.01383280207611893,-0.017884722052235742
HPX,,-0.02294830240198509,0.11396524822207559,0.009132994690039118,-0.014320646113133452,-0.011149797826387555,-0.03981257284805947,0.001115288441223874,-0.040978930672231614,0.02943561502319234,0.08349403251166979,0.10163366082825852
PGF,-0.011366831326993251,0.007334337526128875,0.18010226725817358,-0.03174286288104532,-0.0036252424605284685,0.08873300524142383,-0.011005020782154682,0.008022602710165652,0.02865553199941517,-0.026792741051434976,-0.015320696971697838,-0.06200228424945251
NMU,,,0.07218482340434293,,0.008356218913314317,0.09825174600614534,0.036570630461617674,-0.007497816294217565,-0.04081653650834208,-0.06548480953691586,0.04066663935282833,0.0779670248434501
PPY,,-0.025831647558167685,,-0.02306369180358776,,-0.0216331117017519,,,0.010998860322364945,0.10028144025004808,-0.05040045167200763,0.03378466143543964
UCN,0.02554242936972229,0.08407552374158778,-0.015311534090183824,0.027519166365918613,0.049850843079397265,0.04316713478411568,0.010091295173708582,0.052877589924514926,0.008957816597237385,-0.026607287508008705,0.16084135832373506,0.07137533172298005
MDK,0.021377859047571352,-0.034904581309159334,0.2600478348312353,-0.0675699403361273,-0.014139269405111891,0.17061432147815878,-0.06967129625200941,0.06315383274804258,-0.06983865005250707,0.016134870318101204,-0.05781561712625863,0.08286122236853642
CTF1,0.06550493950269382,-0.009205880041216209,0.06183292977005345,-0.010597727463306736,-0.003640730176073885,0.12068309207052168,-0.02159693242254756,0.02917332038002375,-0.02287259298248036,0.038883098070814144,0.12737591671847698,0.0713990934951382
LRIG2,0.02343199239420241,0.004409139514951572,0.12562990721245543,0.03046411196236842,-0.007307986262009838,0.02845778369596318,0.0028413224284683752,0.04161675220031989,-0.03407215370487417,-0.011184972832959892,0.1102185792762331,0.0007534836575361038
ANGPT2,-0.002963000395261719,-0.03292143292885635,0.16812883418879332,-0.06978446541122654,0.026191188631662376,0.023607055494175022,-0.008152894995121979,0.046914557851173766,0.04401286792507742,-0.028184056953084506,-0.03252159211639923,-0.09418616408497857
PROK1,0.04265215361194428,-0.02781038825253925,,-0.037259772401841605,,,,,0.0412877147188802,-0.022369381870489063,,0.012027385325048557
NTNG1,-0.00748500919201581,-0.03674010566228474,0.03836943734761974,-0.02035533470107637,0.050841809583158946,0.17515419576962218,-0.02826908354419869,-0.006345289967916023,-0.06297441170594274,-0.06005929650021227,0.12990247317157674,-0.004535526390485971
INSL3,,-0.014405434546205754,,-0.018589837566873803,,,,,0.01457151036978183,-0.02001689620718733,-0.010906205812522813,
SYTL3,0.0886360992594521,0.01929828563403096,0.041698967400584395,-0.08407422889119291,0.030196407830893064,-0.04069911186329278,0.05126253095568683,-0.012398383093434884,0.058438425912555624,0.031122192421744615,0.02433911848720431,-0.016823182771888757
CNTN3,-0.034381580784476,-0.0007086471464525893,-0.04405700075172021,0.01641886405570176,-0.02461741211944893,,-0.019943622107383478,,-0.05210488089572129,-0.07415700881182602,,-0.02861429473026741
ARF6,0.07224178422865583,-0.001815176427353392,0.04443094639996803,-0.020134261946930698,0.03441656863197907,-0.03997123933814407,0.0005775330278504096,0.04970768531364743,0.024173271779922557,0.042859118378239344,-0.08195576060840697,0.008637836475413642
SEMA3E,0.01751119745447453,-0.0065119821056262,0.03271208270593657,0.012244876655863962,0.03295431412512116,0.05539047659530024,-0.03445474574140431,0.046824062896757064,-0.05272384301313045,-0.05735588003354101,0.1527211944431114,0.13552123618310927
PROK2,,,,,-0.02774424455624427,,,,-0.013452826930049245,0.08717061134597871,0.17159627091434465,
SEMA5A,0.055625816173393766,0.0014099335275273882,0.16863615831015222,-0.03510772454832103,-0.044882866859459136,-0.008831803837007969,0.031694418767443104,-0.00523312867394468,-0.05544286905351122,-0.06283814914577733,0.16957814925046763,0.07983326119258864
HLA-B,-0.11464384064138006,-0.014766877182783857,0.17357982490435958,-0.040291874617731295,0.022338850527406494,0.03918041583929479,-0.06539126911869292,0.06738818839541698,0.1359892682747129,0.1591032100279008,-0.18626834595713343,-0.2004891790077253
APOD,0.014869023893940174,-0.0025158351834780935,0.0936554423351741,0.026649605200693535,-0.07686045270711099,0.016168413882895475,-0.003668800013238462,-0.13910005612272613,0.009361558903111558,-0.09269437701702798,-0.07529823197335007,-0.07901541280302954
GDF7,-0.008413798578105272,0.05441786367398444,-0.016316844443422678,-0.032956945222281035,-0.015702762302166096,,,0.09248483252548041,,-0.017370905807802674,0.06312475130837177,-0.010914340822948941
INHBB,0.03586189342304881,-0.01606748820038541,0.06846726965188456,-0.023214695782209496,0.025781337006393082,0.020509933595090908,-0.05410215493093421,0.03335632278565491,0.027625656542694957,0.027293846395376197,0.20377182106460853,0.12250467012041466
MATN1,,,-0.025641722135620926,-0.02498260220218479,,0.006731831000832834,-0.0319319681226377,,-0.0034085866993482906,0.033659474282708816,-0.006356728723209797,-0.01674281013996915
HDC,,,0.0668437729540316,,-0.02150687644632472,,-0.036443044976356455,,,,0.25264008162639545,0.08111319016391479
PIGA,-0.0278587740192676,-0.016480942799154193,0.045015438148517176,-0.06992402443418393,-0.009914048523889125,0.029995027903123854,0.0840857184749279,-0.0012735313768016108,0.074001662301184,0.06700913205930192,0.09491731263028108,-0.006807164409841461
KITLG,0.03609109620218009,0.04348590082635107,0.06386885208288295,0.0232722188556379,0.016288073250456992,0.072419222122102,-0.07464712180851858,0.015485500912197862,-0.027554928156418287,0.036718627468002134,0.06110013532962228,-0.02376907956345144
SEMA6A,0.0471803479689544,0.016631000111874725,0.15443626374460323,0.024889394060540446,-0.04809711354328505,0.10577696107881708,0.014265960059555136,0.08694322723231176,-0.10648315402149276,-0.05900894794231105,0.16140240743777856,0.168457095273599
BGN,-0.014697208066705506,-0.015143453960605707,0.06334024051564409,-0.04428979883184303,0.037679824415374284,-0.19441089595487487,0.023008738124881318,0.032650527122144106,0.07938570975878967,0.09515774709187551,-0.1645908054008438,-0.12473962106167882
ANOS1,0.03040464750597986,-0.029072695858623508,0.20075523284300764,0.06886306691425192,0.009043146829802529,0.18381415989128574,0.09988588027840617,0.08875948539905724,-0.08261621156268564,-0.09203386158923192,0.25648664238652596,0.07951767052963855
AGRP,,-0.009289420801343656,,-0.02734085268121554,,0.04139055667611606,-0.030603757306150867,-0.06559625867569609,-0.015951191022571757,0.028345236684130807,,-0.02509965944413309
MIF,0.08657962531255306,0.0015569612202276288,0.02435299621343019,-0.07378382078245885,-0.018830785099604674,-0.07285296761908346,-0.11983114683190818,0.07294934059684087,-0.01503387653491547,0.04894063367785313,0.13782580617990986,0.12799466752787383
PTN,0.09205000859880742,0.010868380122584185,0.269986971800075,-0.039275010309681245,-0.002864910390523077,-0.06029947173993911,-0.0813883380121338,-0.014601418397511574,-0.07287502248263297,-0.11353376319468221,0.2225475567924724,0.1565487370599535
BMP6,-0.03294267614443332,-0.015875541929457764,-0.03583405560671588,-0.02498260078135985,-0.011563242624939846,,,,-0.028180284159952516,-0.027443603449317244,0.03542460339118349,-0.02636917842539176
ULBP1,-0.004224360794351041,-0.027205912933678057,0.005001611226024693,0.02422504180291636,,0.04786058375167366,-0.030603757306150867,,-0.020815478716119416,-0.021223434564490384,-0.02273837248250995,0.04561597764574795
TG,-0.04225538117780515,-0.021395888580911546,0.10951639796616144,-0.015297985896410668,-0.014728218082187085,-0.009878280565820166,-0.062422032121534334,0.017871110716070924,-0.018929548739343348,0.012579635546574399,0.001896182495577864,-0.03524437055314455
VEGFD,0.051844733433314465,0.021826844002025288,0.07249279985272385,0.031575850357861555,-0.014927996275424927,0.14581759297216332,-0.03908427531467148,,,-0.020263567798122044,,
FGF17,0.05531417455013659,0.03706239280873866,0.019262265382353375,-0.008927288600119267,-0.027967995479253053,-0.026569449735957876,,,0.03842433523614024,0.00017611869627513375,0.004228267062872151,0.019865978502464687
PODXL2,0.04252049027974489,0.01905736795628078,-0.01902731477141732,0.07702483188525107,0.011619486498505183,0.2245674580041985,0.006335677991878667,0.038137450012580974,-0.02164202251997125,-0.10131878192653865,0.2364280150297198,-0.009223965263180704
AHSG,,,,,,,,,,-0.02098729871667887,,
RSPO2,0.06730919812207597,-0.003713591434297226,-0.04434515881531212,0.016321759562008438,-0.026500489957704515,,,,-0.02387050915823344,-0.005160075128339686,0.02246987322081833,0.06614320112500095
GAS6,0.014190860323998793,-0.03848495964654985,0.10996253578641756,-0.020331040488547402,0.0167918652931252,0.09585052392896863,-0.05094966805086328,-0.03434384289999459,0.05782715341209586,-0.06285763890294926,0.12268911145895814,-0.04297690976906045
ANG,0.0056960815016861045,-0.02678438495544823,-0.03423826854830744,-0.032116116208173597,0.05068977069673732,0.016103053150487108,-0.04545349907851192,0.005467073326784041,-0.008190437657819365,0.07132093228551589,0.03632411006204912,0.035657927708082474
F13A1,-0.016929802667530094,-0.01817807038771554,0.047265022552462135,-0.009259801489592634,-0.040387174204518476,0.10311762800834774,,0.035880366301005225,0.025865090779472355,-0.0030423252293105257,-0.19048128197733621,-0.036462776853162696
TGS1,-0.0037699366169722426,0.0021765736163681273,0.03241557551018776,0.053547940606942054,-0.021670439128194868,0.009363506234483667,-0.015507313131055448,0.03196891731647563,0.032763462733568414,0.0351379082890024,0.056886388723802764,0.020549287514950637
PTPN11,-0.0035617372592291856,-0.00646430039043327,0.02189721565809083,-0.011314172595381426,-0.004928567945074525,0.10660307914258464,-0.015682001433934008,-0.03563297676048224,-0.019661716159043892,0.011343443714248816,0.08940094684040274,-0.12621058862195206
IL23A,0.012002120751936428,-0.023008067258341838,-0.0016310453837391947,,,,-0.045952401141112875,,-0.01685223672841984,-0.027256998562183905,0.007449712165284221,0.027471690907899443
CXCL11,-0.005491604050964758,0.009653793033953934,0.07637740142717744,-0.05901156042852891,0.00393799123203481,,0.05027635847516326,,,,0.04504504256843181,0.10102556898168606
CXCL16,0.05010444389867295,0.08162225172110325,0.1654250892148976,0.014245888920793969,-0.02318002664823638,0.1096214921563474,0.034891135468662716,0.08544934640322747,-0.07146723914050215,-0.0772682711115691,0.055114491281349445,-0.004249287368187198
NPTX1,-0.027035073324580567,0.045010100836080334,-0.12990502587513278,0.0334535816187121,-0.03738411831210765,-0.021633108469755993,-0.0026273600748240576,-0.04528927728982539,-0.09428069531383658,-0.053471743397773955,,-0.09873400961326186
HLA-A,-0.050633524104840635,-0.036627276246374574,0.19190061480324286,-0.08072830746103206,0.0003153542246434935,0.0967208648651892,-0.03723149250868723,0.031656245854848594,0.15519423769092433,0.16795426952342898,-0.1389462374443697,-0.1330465924246331
RAET1E,,,,,,,,,,,0.0436442181598471,
ASIP,,-0.014624136289594927,,0.040640839716119585,-0.015125245336648633,-0.049893435565414555,0.06794959608924912,0.09703749649784077,-0.02904207401246482,-0.02512634596841078,0.07536645320796041,0.10636493434835745
GNRH2,,,,,,,,,,,0.05044107872035952,
CD14,-0.006177340354231271,-0.019430235383159498,0.10720719095543169,-0.007960062088204387,0.003837696910101756,0.129726410300769,0.07305584514069142,-0.02495523548887864,-0.07765565123835311,-0.13759229712447457,-0.007136399053779089,-0.028985982992306997
RGMB,0.039498941862469016,0.03948266593808862,0.10208963116078863,0.026554241863164657,-0.011302286938322994,0.0139073237933237,0.11576732271128388,0.06926456545978509,0.037460180133830345,0.028445564213910427,0.08327265211217164,0.03042299601848364
SPINT1,0.05665796112315482,0.11237753307846873,0.051479499114042114,0.029851636311448933,-0.023403086366068127,0.03961604820129514,0.0628556313472204,-0.019994460023508593,0.03085702136844096,0.010154122980035854,-0.010602646788679048,0.017656798654032677
APOB,-0.013193557161850694,,0.006718670950674165,-0.014285331493865554,-3.339271337689995e-05,,,0.032241909560513766,,,0.08265611558005735,-0.04884052242655892
ADAMTS3,0.05973843403166625,0.025058479375917358,0.1734194896019651,-0.014214098710048865,-0.021870711545095043,0.06601885136828699,,0.12820065098049716,-0.00920394258793812,-0.06408718981319812,0.08609039056199294,0.03170223854879662
LEP,,,,,,,,,,,-0.04581357013747887,
EFNA4,0.04736823179745501,0.002299290517675223,0.05967006682045588,-0.0557399664477563,0.05516849160609288,0.06205265156744666,0.03254079521394185,0.046382536395780945,-0.05192144814658796,-0.004325953580856169,0.07824335134370958,0.14132476798295776
CUBN,-0.03141909382465678,0.0050433532375117555,0.13968824163659993,-0.039040826046679765,0.04183670651277684,0.012201832915606201,-0.04268592961139799,0.12976525937535896,0.0462373800503023,-0.034595282376145016,0.21101763600350265,0.11045048513751142
ADAM15,0.00561591045682185,-0.04744894222576041,0.06335926966542746,-0.015424077598725869,0.008350031155985958,0.07964600569735686,-0.05854903846910471,0.026401421595961327,0.07050412129169603,0.11724279033356556,0.029855660286339018,0.0644854933734502
TNF,-0.032361888989121866,-0.038840076029100126,-0.03678287037879212,-0.03203615808346606,-0.020936470257910334,-0.033293544591431974,0.021988319292619452,-0.06043818433888873,-0.015482208002891127,0.021379147502619242,0.10644065096448055,0.04835977337913789
CXCL6,,,,,-0.019902193183538593,,,,0.19695152197815055,0.22666430360732423,-0.026114984025908124,-0.0011465224376922421
MFAP2,0.07627271609434126,0.033197697319294665,0.13453712850551935,0.07895727065881683,-0.002543807576104467,0.017473497421627456,0.0035332498126307414,0.03127997929025623,0.022763378529390296,0.12342273213437861,-0.006105459057633737,-0.012505994720773931
S100A1,-0.08256984153492206,0.035755778932560885,-0.16035340507181955,0.04608925427076376,-0.009559620499125423,-0.011159463578849546,0.10091385779356132,0.03055452235366078,-0.0498118356842155,-0.06509178898257935,0.2598961689757284,0.02349349006067612
CALCB,-0.008879391806492026,,-0.03410106625218685,,,,,,-0.018531380120969543,-0.02854053076997362,,-0.01125188357684082
BMP5,,0.012148399261153317,,,,,,,-0.04496935533147063,-0.05656069703995294,-0.009588624594980968,0.013021371364109515
MMP7,,-0.02863898939388807,-0.025530796438389004,-0.024672731900193385,-0.03105681511560843,0.022806434196127504,,,0.07447315094529927,0.16117728319604405,-0.17938170643939275,-0.0871405309943864
F8,0.05111809747011879,0.06886358635475234,0.12798295774584964,0.046457079609467954,0.0756844136142687,-0.022341574274143843,0.019908145688503104,0.058128854104096135,-0.03185014817906119,0.01290604711969078,0.17648465959762094,0.1414358041470433
MTMR4,0.052276270818566305,0.06831248645609159,0.06033313584031407,-0.025912077437638438,-0.006438212543061833,-0.02101758395067193,0.0033758776695575177,0.018545096291120337,0.010025494508785187,-0.032926202037589586,0.0948360877376914,0.02649545150326155
LIPH,,0.030303170292794238,,-0.02204419900166776,,,,,0.038559033850871366,-0.02259212615047047,0.08677876100142069,0.0969003018047864
TNFSF11,,,,,,-0.037235559744648546,,,0.011714806156080245,-0.02191764634915165,-0.039428112506371106,-0.02508359291959389
ADAM17,0.027044181422677747,-0.015026318373448748,0.11748674049771707,-0.02602990493166089,-0.004065496204924073,-0.003402135871246202,0.05574811096364529,0.044721209842853896,0.0921813344105017,0.07291716107114196,0.01863381141022812,-0.06108580756195425
MFNG,0.05385075349032492,-0.045063029285455275,0.12064340894861146,0.007162685880142897,-0.0004935805295029205,0.1478713792975852,0.001517693225491098,0.09109850061526154,-0.049115529680278054,-0.08473918902757481,0.06351308486218074,-0.026618668586650376
FYN,0.026208357881510644,0.015641093425574522,0.18973984298001323,0.0529031469622749,-0.015330777626498399,-0.026254955828354173,0.048000596165930345,0.03400778429588776,-0.04655616597531081,-0.08405716444149028,0.16171779821315693,0.1048426912135495
COL1A1,-0.031667947626468934,-0.0011106571016930998,0.16126375584716207,-0.001929789968442874,0.005935827293026893,-0.17573848854740204,-0.004785498035524873,0.08556723765213768,0.1554364503632739,0.13263982255321155,-0.23527283204591007,-0.0751788632871071
ZP3,0.0015973391454221614,0.02196466651618922,0.09481718234161092,-0.04797526448845272,-0.016977452900882314,-0.00878978011221739,-0.04203147203863082,0.05763993779538097,0.08275832155500251,0.06679924169309587,0.05315922618886285,0.053562768733658686
VIM,-0.1460636488145919,0.01858318703946345,0.17450849061443624,-0.05486854730541942,0.06081043607215685,-0.1867016551066991,-0.031083046996861756,0.1183056556587599,0.08815417539104752,0.13643355276677324,-0.07771395440609398,-0.01646936051550676
EFNA2,,,,,,,,,,-0.01925916509180336,,
NAMPT,0.033107797875969895,-0.019543233597658954,0.12768920319137028,-0.06346403378404908,-0.014457189795823467,0.01931515400015648,-0.017866722074221845,0.04400299164773214,0.10198954535536872,0.14877246958266183,-0.23014807316230543,0.0070103411426342
