,UKF251,UKF259,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1
THPO,,-0.025912597660316294,0.019944188801828102,-0.026624667481834736,,-0.011913414354950008,-0.06059110421535265,,,-0.01874034763054417,,-0.034763303033134484
CUBN,0.0219056637178245,0.03894958729461099,-0.011930787709820834,0.21687530867704052,-0.008836276079588708,-0.02385329877548793,-0.004613635205046815,-0.003960642657656749,-0.025370324133378464,-0.04485378988759226,-0.05810806489173803,0.07358707186468254
TIMP3,-0.00716463845090492,0.003231695755365479,0.00819590851216064,-0.04601517539145367,-0.012779777918052713,-0.00475506394288914,-0.042474662808198144,-0.034227824455657585,0.07278565115665389,0.10682719282481073,-0.013414134670940398,0.056389896080192264
PIGF,0.0011306451029417372,0.02314230597322259,0.029302652851142984,-0.005512618598595161,0.0009142142554904435,0.01630862960493532,0.11777580071093963,0.0703474504741603,-0.023094368363062737,-0.012667808068128342,0.08235455686949074,0.05167652913768036
CRH,-0.014537255725199875,-0.014406830600314132,-0.01917301509565801,-0.022840155904863782,,0.024275808734962302,,0.04801216377180971,-0.05155046470660167,-0.0038733859466520324,-0.054275516649149085,-0.03959438165462925
BDNF,0.06305563421541348,-0.03863827933449512,-0.009916427117317347,0.014511362917976212,-0.023587238768653835,-0.013417564369395783,0.09108211969211638,0.0063080109673491775,0.03190349068324485,-0.03750042764987932,-0.010397835240857111,0.09891857725517306
CCL5,0.007256413896220618,0.01471840088403039,0.05890941193638597,-0.005178225580414647,0.07490677871143568,-0.01616197922714751,0.11614792700647765,-0.0007039554808115229,0.1470294811488406,-0.02827001491519,-0.06689696929729004,0.02032863176395486
GAD1,-0.027164440201047673,0.06525879059220341,0.001984237392012213,-0.018812839373463373,0.009917470887036707,-0.06264021805120819,0.12475117237538218,0.05788860184092384,-0.036441251954230446,-0.014454893974345512,0.09081521225194798,0.024968293719758897
COL14A1,-0.01814066065665202,-0.027313487770167365,-0.005460974533402754,0.06329691119332385,0.015960562918023093,0.007482203659500685,0.061758945782026266,0.045841620439752234,0.03341973075538529,0.0876796475998519,,0.07883624357337429
HLA-A,-0.048212114314247705,-0.01441576335208604,0.025681073926180922,0.05514952474476625,0.06429249479530565,0.029034724341931887,0.1354936376062605,0.08435250979068594,0.08561659879076075,-0.001628121501297217,0.024436232337648238,-0.034000142571919384
CD5L,0.05066241013287546,,,-0.02778580441143557,,,,,,,,
FGF18,,-0.011446119174356709,-0.013050568413811494,,-0.015877726789949833,,,-0.027134758440724674,,0.032826201551017266,,0.11602793585772458
ADM,-0.004938728612440284,-0.05759094968943908,-0.011516640761238957,0.094205268755366,0.005160047187346735,0.020898244720536332,0.00900409664697465,0.07300775844912008,0.012942999686804579,-0.009176228669713363,0.08752436931363386,0.07157057713856957
CCL15,,,,,,,,,,,,-0.022900175053442072
GNAI2,0.025061442616798876,-0.021127499957501714,-0.03591341755164436,0.052941858812319505,0.006458729205162681,0.0268340658628533,0.015234178040295856,-0.038305475230047396,-0.04339381989787421,-0.0018869344434216122,-0.06793963168556935,-0.042556837216170845
HDC,,,,,,,,,,,,0.027603553115701996
COL11A1,-0.04942074943881669,-0.026582077417735897,0.0558975847089873,0.015069191964391987,-0.024295618299708235,0.05162883417507334,0.09107844321100493,0.040013813410685155,0.07207912789996727,0.0223422947949358,,0.014104730763115435
NUCB2,0.014375561395750254,-0.03166908946445753,-0.012637123092242861,-0.025199913441004806,-0.009495533358349129,-0.003914912629621207,0.017846048047138494,0.038796628865304626,0.04124687192379924,0.07708114549407397,0.09912334632061351,0.010144644594103344
CXCL1,-0.015594998832545797,-0.02199428113489159,-0.027558489947062434,-0.03790846618473978,0.07765456748194768,-0.01616198196727396,-0.045485786190021624,0.05899488792759446,-0.012946646554759824,0.022352416436716194,0.05112696440412735,-0.011763756462591658
VCAN,-0.020791371464231115,0.03934559238476557,-0.013132953935371358,0.03790804612785458,0.03694435587226023,0.04551139845348052,-0.09691326286555718,-0.028122331896654716,0.012711250422503899,-0.01991616654323945,0.009175258180334158,-0.02949329276011846
MMP7,,-0.02275566351622678,-0.012028205830950697,0.21248640454016776,-0.0314762503930327,-0.018413395604712307,-0.023034904304487066,0.06336117523454521,,0.024469992873730056,,-0.004662684245153989
PTPN6,-0.02087618472403188,-0.0049766336199020674,0.04207746868311073,0.020909799230841367,0.02247798338584424,0.013834898154426987,0.025373911037391735,0.01542873478151846,0.018347765135581083,-0.0021544847580797417,-0.03525241260105205,0.04907707924911246
PTGS2,-0.013917718404019272,0.06467903527384544,0.022353055526805412,0.06977319332388111,0.03841619450636792,0.009906983377656843,-0.056473405010869435,0.026200057255973994,-0.03781072543745033,0.030556031056584897,0.016138106990151786,0.099897220929106
XCL1,,-0.01245378729885592,0.06571960721640617,0.1514716790767182,-0.015150387108369533,,,,,,,
CD58,0.00682009456088094,0.04153012078800311,-0.001067316420420003,0.003207002971834263,0.04097570418819925,0.046815038406062943,-0.03746224258916154,0.06541104835654533,0.04335442090814099,-0.03421801957561114,0.02201818516409093,0.014469614020116728
TNFSF14,-0.016265069649055473,-0.0009230602102673043,0.032923005342243024,0.05583004695984473,,,0.08387990006126766,-0.0010996744754020746,-0.054182136933163365,-0.021918290511351222,-0.016364089005641385,0.009101681526972926
CNTN4,-0.012732244635377102,-0.022381696339269754,-0.03332122776977107,-0.0026500494722802546,,0.03710672106630862,,0.017543544363253536,-0.038381683173272126,0.01198439914127509,0.016178299485130224,-0.038966071964146934
NTF4,,-0.015753495552572782,,,,,,,,,,
INSL3,,-0.011446116929267239,-0.01386978639781003,,,,,-0.0241402012373804,,-0.005196799317892494,,0.02324522655794896
BTLA,,-0.01816846609271079,,,,,,,,,,0.02621538278114879
MFNG,0.013447589613509824,0.019121765309804688,-0.003183983384994268,0.049182381425559085,0.043169083056993345,0.05157672453273058,0.09569422429635846,0.013960446181380584,0.031479210836090656,0.036609107406627386,0.1014386759358134,-0.0140567160248185
ICAM1,0.02353985728635184,-0.05991906927400364,-0.021058762708299653,0.061885350506366565,0.07423739830557259,0.05561445525379183,0.1832557458875313,0.03728188386605637,-0.03760709225026686,-0.014215876866347687,-0.050936772197328596,0.038061681377356264
PROS1,-0.017826772983414323,0.05569047121183699,-0.010871049636061643,0.03850024355299606,0.101125037322912,0.04389446895028523,0.07208323249927406,0.07141025965917164,0.0638016928727015,0.062362159329243425,0.01827647783319138,0.03429389036004271
CLCF1,-0.0316549755676538,0.023757273660954356,-0.03348351305771627,0.06901403259094097,0.05436364820494807,-0.015431175535367261,0.07996274805790736,0.07641688628678754,-0.02334006924689899,0.02595217033304128,0.1032897710171313,0.10862635919338678
PSAP,0.056229154081577734,-0.04992489570577266,0.009128744409983718,0.06441894600389589,-0.06840080239443619,-0.025465491034897116,0.08359161376327856,0.09402340145264326,-0.017518754798568247,0.06016408827648879,0.026611156423917988,0.12654570307114454
EFEMP1,-0.005887567002422842,0.0049863294514625065,0.04101525094775215,0.03471988686116818,0.028226068146573486,0.03467224923674628,0.13634292587529778,0.0955284846889532,0.07463533979686794,0.019035733053328653,-0.010811733651172575,0.05574826882294641
C1QTNF1,0.007534728032612857,0.03294648682256341,-0.019353635559988876,0.03915423190472688,0.046898567146863114,0.027932679139451792,-0.004772631061377354,0.06567240588724198,0.059013602506670156,0.021338910174545794,0.059900732120981265,0.0830459275408015
ALB,-0.021455961852223017,-0.020320946471420097,-0.015142168919314568,0.008906599117837574,0.012289905519729012,-0.025774651265306734,-0.016430203489247057,0.07135867472236289,0.013838609365177276,0.005955396002181145,0.04709679589191482,0.02566487008037989
CCL13,,,,,-0.027588576588672004,,,-0.016113318287977987,,-0.02458591496828914,,
EFNA3,0.04443267237706275,-0.030793374722653987,-0.04467030294625226,-0.020589965274950477,-0.022687028818187807,-0.02135162429833741,0.04841791960612053,0.020614103177338982,-0.0033236502585871513,-0.06492235456679532,0.02891166431927307,0.016129693893843035
DRAXIN,0.007400871319155041,0.021741287709471882,0.012290104914535005,0.05056006587876661,0.011324995364794562,-0.014413839656366851,0.10804160639896879,-0.0011998647039068553,0.037379743002499966,-0.05479528630066651,0.04987911803503644,0.020824626302732362
RAET1L,,,,,,,,,,0.003508939357418194,,
NPTX2,0.012887562335048851,-0.02761002689331657,-0.04213410234235192,0.0792743785365364,0.14177843259454292,-0.0535165812753233,0.029674540341730695,0.009209646113284738,-0.03582056609391322,-0.013962934324069077,-0.004099255416144987,0.0225124842822764
FGF11,0.025525666554194068,-0.03508487608900736,-0.027298958063096537,0.03544574084818084,0.04342054729027976,0.008850232840636343,0.11917788095723873,0.029312326471142916,-0.059972060687926904,-0.008164165950050747,-0.005685194350616523,0.1160099265486217
CD59,0.025084149329627808,-0.010180927551414417,-0.002803004373783761,0.02978290202235597,0.058285462064534464,0.012411804775601177,0.11673592486441885,0.05051428738650582,0.03291723571134361,0.08583521546690774,0.04858116686922829,-0.032021130431845325
COL9A2,0.044693837263171984,0.01821012074957099,0.024655848409365348,-0.03814970534237364,0.011920929123990495,0.004335584480703882,-0.009340526947336454,-0.004389286757701497,0.08668852479083111,-0.020405180832021176,-0.040383678441258675,0.0043388575332123785
DLL3,0.018592090504295763,0.03025676275870982,0.030673757828724595,-0.012083525514475153,0.044230712742637894,-0.0029470314645338534,-0.12155888141030947,-0.017612386737512073,0.09438985394171552,-0.02905951181737841,0.09014212889578113,-0.04813315996990971
FGF5,,,,-0.015726140737042125,0.02411666978835594,,,,,,,0.008427100889129182
LIN7C,0.0442652045150825,-0.015595846086787941,0.005194620127766315,-0.0041306236904828314,0.05836093288050816,0.05443766228201155,-0.06982175912465768,-0.030945065760388305,-0.03343538385429979,-0.05330649205790672,0.023839718661879714,-0.013824489378468705
GDF7,-0.013662604505349495,-0.005560447137540499,0.043233158721580886,0.044460174301690546,,,,,0.03604859653596472,-0.017818289104928314,,0.013711139725744241
PSPN,0.0024678476823861025,-0.014242104417797963,-0.010427272212091963,-0.03181315814594876,0.021496715343259528,0.004774874895134542,0.060800848033202584,-0.005380236716040196,0.022705350437072395,-0.049951346964370515,-0.06299446892635052,0.01057228096778075
ANGPT1,-0.00794901830960355,0.01550062938237357,-0.006452126676534732,0.0031634188234410904,0.05833426470619655,-0.0188805916638916,-0.03131274517472513,0.017035556697847027,-0.014112017282794298,0.015552261094157561,0.008235694534712314,-0.007253827295750281
PNOC,-0.02859157318018286,0.037780460664606004,-0.03957326124610312,-0.04022913025023898,-0.014475365438271399,0.0045709905192097,,,,0.013930590936923342,0.09977942433585238,-0.03236182194114384
L1CAM,-0.051034960176524716,-0.040042717216093,0.003739015432865905,0.03641667077678068,0.04822144219027948,-0.05679391897126308,0.08057919565668388,0.039324157872796854,-0.04882536922968508,-0.03660954495938898,-7.150627567865113e-05,0.03877156537579679
APOA1,-0.018920873071163944,-0.017825435960579054,-0.01806087464829902,0.037125676090136166,0.00989362603355322,0.051816336237301704,0.012457882208070098,0.03880628619490691,0.1670380494114491,0.006977051944699928,,0.011296901397723826
PSEN1,0.04363660351073811,0.026383710708254085,0.02585872956616335,0.02429411717198022,-0.022886701291513534,0.03834602933035379,0.15629107558959138,0.059207357195077734,-9.558373781809439e-05,0.0070297003273113645,-0.07269899534680448,0.06900175965271868
CALM2,-0.005856951631503623,0.01752983998745523,-0.048223105150085765,-0.018846513596978705,0.019446838993458858,-0.0454811686223675,-0.09630852226194114,0.015079288053172426,-0.021991333346560702,-0.014452889151232709,0.07888304573243976,0.009557762581683482
CLEC2B,0.06416013525809067,0.025560697121872863,0.006449128018773501,-0.03368226385999781,0.013112064465693208,0.003966768738780126,0.0395010475601986,0.058313964515640665,0.027288629222752697,0.001979640792638101,0.051969188827681694,0.03911200108810857
NTNG1,-0.035775488310731594,0.04166172525370594,0.015363411967069697,-0.03753106428522868,0.041003560715321644,-0.0360342945120781,0.04408647248393301,0.03328720172236861,0.03026818968593368,0.023222970889007374,-0.03973543122331758,-0.008673514494393368
LRIG1,0.010658634441553091,0.018086461723114053,-0.05148427339132683,0.01029178231842494,-0.05574052428968648,0.04011050947028199,0.08340363909239222,-0.045700590966769886,0.060634059362902455,-0.01495281375921043,0.049927602854739024,-0.023071528772764145
CPAMD8,,-0.01353871392864424,-0.015384795452407929,0.04442664785356381,,-0.022003916053783476,,,-0.016029528213080013,,-0.015943500849371885,-0.019672145239359666
GHRL,-0.01732953829775327,0.04991317533382935,-0.02697500427865743,-0.017539143506221044,,0.0717560583096446,0.0320124083983103,,0.009124369194423727,0.01993171292189337,,-0.045101965498767785
NPY,0.03678573299640731,0.0635966059644048,-0.027428627706413165,-0.01746464596808413,,-0.016945203633121526,0.14163672509651068,0.10041226785127,-0.0373688710794064,-0.001834258205501489,0.0295754859513281,-0.039594370585588456
MMP2,-0.016152733798151436,0.058693769815857416,0.052682180713140396,0.01896138793434012,-0.08482368454858508,0.026464856912344677,-0.005588612395377559,0.0004656725357247446,0.05703982755169777,0.015379693038035562,0.12013940987494817,-0.025844137286555494
LHB,,-0.011791197384622485,,,,,,,,,,
PPY,,0.0072081479547572306,-0.01124378254331008,,-0.013389067540276871,,,0.05223730036673575,,0.03428450931183541,,0.03869586244403269
ALKAL2,-0.010966478600096995,-0.011619889677734639,-0.02712181609485311,0.03962837663329732,-0.023073967971274714,-0.0032896997916685546,0.037311672529467474,0.04943529023549512,0.06052948891073705,-0.053277688850168266,,0.02732455711707477
CSF1,-0.016314997724084793,-0.01810305948983529,-0.03354453907972654,0.03119687452228562,0.044700983827750625,0.027187449629304566,0.11124718873360054,0.08174996177196163,0.1118096250027541,0.02346571914525001,-0.0029938786745462914,0.02654472039814407
SEMA4C,-5.020918880358063e-05,0.0548688836220118,0.03275167190588724,0.05322023396335211,0.08547163093659134,-0.008328295107148918,-0.02588503683495576,0.005797799298385409,-0.03135520904023335,-0.012112327521483167,-0.07357846690153552,-0.007674097410705731
BMP8A,,,,,,,,,,,,0.01706992066704404
ICAM2,0.00909517448625022,-0.013154062188878622,0.04244987360355727,0.020658459431142213,0.06656747907854224,0.03246957873278714,-0.009168170248111156,-0.017796603275989087,-0.019393621205311358,-0.050663633939623934,0.05851377261097397,-0.009632382759372454
SYTL3,0.048888263341063026,0.015897292928110332,2.2846911696038855e-05,-0.032365677875735244,0.007515118339814512,0.09318384423060007,0.03385192076229234,0.03381214015409309,0.059021313743416556,-0.010509369058044154,-0.06963124509319178,0.022365416018588463
IL1A,0.08002917397877637,0.023884015943318952,-0.00041537257113165326,-0.024203016961439186,,-0.022897553802253074,0.007596543590253132,-0.019101393060993947,-0.042159976633963876,-0.0012241963136627127,-0.0376248030013072,-0.045790328156787616
HLA-G,,-0.012453786174174327,,,,,-0.032239041551123775,0.01638950246061877,,-0.020162808199801735,,
PGF,0.013425767545089621,-0.05483522213390625,-0.007524519602767159,-0.04948365866278845,0.033360618764794917,0.04813740681803244,-0.020465698434301762,-0.02661041920688425,0.040433227680758646,0.05257407963821079,0.04670569581821408,-0.03843177385493787
LGALS8,-0.03377369501636026,0.004981923466037422,0.00587022556801555,0.03649851106157449,-0.011768921550504102,0.03580450527808579,0.004940496647149669,0.08288975498900096,0.06761317684059592,-0.015875631508810092,-0.01711349726734789,-0.0015086115175332881
DKK3,0.03010875993638207,-0.011388081308808924,-0.05887357892913282,-0.016395531339937017,0.03962651087108191,-0.039673816908412284,0.040043360188831346,-0.010806967757649588,0.04540350121148436,0.06211598027266135,0.10147164853781357,-0.026343621789379393
COL16A1,0.012016510847215372,0.02232661832400087,-0.009157177406792604,-0.05013862649835064,0.036076767192097216,0.04920961118551176,0.0675195537246697,0.013829300262456809,-0.0008026256550419877,-0.01780093662069397,0.049539237423639894,-0.017018708374365844
TPH1,,-0.022662674672707203,-0.026004509638432483,,,-0.014337272634472332,-0.055333723955229105,0.051714859317334605,0.05993965736144153,0.012418337621596895,,0.047979595176285354
TNC,-0.009109626505507387,-0.07277529332746725,0.03183549953370214,0.04737317014810213,-0.09535893594751185,0.03840359621512897,0.11681875993590206,0.0831048355660374,0.05141339348714355,0.04056900573022519,-0.030032035353306386,0.05739617579671281
TNFSF9,-0.018338452301791014,-0.020423215678407443,0.017162694375659596,0.03307496799541754,0.04044583260496122,-0.024324913067556513,,0.07856504467234689,0.026372744253238715,-0.027537207832779537,-0.029554021216542305,-0.015812257610076402
C4A,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
CNTN2,0.04529987545963315,0.026957498726857973,0.008039555740228233,0.029496849426691476,-0.016811988700505532,-0.028941259490921658,0.007474651469078032,-0.03535104699383024,-0.055289887202869405,-0.0030467736954676093,-0.05491600707052711,0.06973626332241227
F7,,,,,-0.014475367469526317,,,-0.02260237202501737,,0.024591212692508854,,
LUM,-0.01593323955835306,0.02206471258208551,-0.026530652229369674,0.015537086833739108,-0.04835735570283806,-0.005147055991555593,-0.022224448465849728,0.017614800272737412,0.057419228606329524,0.055067118758959366,0.06056797026920986,-0.0018036081185726954
BTC,0.02220188764853464,0.07582455779188017,,-0.023064728070126918,,,,-0.016352021544438305,0.08444958529018703,-0.01724310394336486,,0.024563869965517144
APOC1,0.04467057810368021,0.04777416463426422,0.02627405207589237,0.011503603040849948,0.061526020745613814,0.03192118767602458,-0.0508412005081807,0.003358477464930984,0.013122741249150867,0.04550290277136569,0.028281012457277994,-0.033790128134237665
PKM,-0.004942018278072189,-0.09348968932522123,0.019260212224727548,-0.010976568193591227,0.02013606609660746,-0.003905018699083186,0.060971111208834895,0.08951833037514378,0.030044476983666867,0.04425398511214125,-0.0537773487748295,0.10619566299504317
TNF,-0.023995974501778018,-0.0209563126724305,0.04460720686901365,-0.03851578752633849,-0.0021228831089626023,0.03001343605120883,0.019477403441642567,-0.015871250818668015,,,,0.04996049141031322
GNAS,-0.03256051743131832,0.0571204895112523,-0.07978179486754666,-0.03836347452456182,-0.027065014392787794,0.011646171632067517,-0.08256397181072522,-0.0677334948481057,0.03681743734393463,-0.05784612656801565,0.08428819788392608,-0.07640833988927842
BMP8B,0.04050177664094323,-0.018054782016825484,0.007440491471893271,0.0023229298907540613,-0.022558506639932266,-0.010922885879251153,0.03413228701230402,0.07499921839893245,0.02861403932614746,0.048256805750965574,-0.031374837078974885,-0.045758946372217384
LIPH,,0.09967408828362842,-0.010746769512314097,,,,0.1469371816882307,-0.01611332421406448,,-0.02829623393758022,,0.008431115155574759
CCL28,,,-0.016548257095009178,-0.02350812285054301,,-0.011370080012370226,0.051803015211438694,,0.041766902749753865,,,0.07624544631496429
PTPN11,-0.014629432258832365,0.009102214775786634,-0.059317862514934476,0.054066351152478064,0.015456997347337272,-0.021237623849161398,0.01600969577322729,-0.021701473920518074,-0.09267565793742909,0.03465269324963522,0.05232143173482512,0.035741926110513675
ADAM12,-0.01286901637285528,-0.0009341365616094455,-0.033793789880292656,0.10082970332385773,-0.03792596700448114,0.027153997372267064,0.06219603532892893,0.06142446879844815,0.006601186300938593,-0.023571772782169924,-0.010890717185016297,-0.0013365799253140973
EPO,,-0.018054782522378392,-0.01124378303410341,,-0.013161562671459879,0.08108509368252248,,0.00715631339564452,,-0.017047330303609925,,-0.023239186943805577
EDN3,-0.039481144913482584,-0.022475694700207185,-0.017427309161310644,-0.02816374418045491,,-0.014485214078161874,,0.009937439833575692,-0.0047961714106398825,0.010632176131666822,,0.06236742138650089
CCL22,-0.013662604174504081,,0.0026322784299093135,,,,,-0.01980564410226437,-0.03574999188389985,-0.014958290225319465,-0.007509394597555528,0.09447898331697104
CCL2,0.05963850290159089,-0.029237141072638424,0.055308976703672214,-0.008809159334061326,0.05108795095229082,0.04267937804836897,0.22226779015636994,0.05096024510701681,0.05649922441564198,-0.05405374988271268,-0.07290719930896775,0.1051058778814693
DSCAM,0.03009046977188199,0.05588946649890954,-0.0056616235525053515,-0.02399053075980989,0.06073802561949567,0.029421838879944737,0.08584034285879537,0.011633137156097442,0.04658479192760705,-0.03432897046421699,-0.04007438688284491,0.12189802842576844
ANG,0.008854346858784182,-0.029673916588096576,0.04079493612016035,0.09532608286998867,0.05353840709083672,0.01335345166862423,-0.024380373415134795,0.14045517308779734,-0.019502877817363665,0.045491817025487886,0.006445690980391536,0.07397406691009813
FBLN2,0.0028159174418771337,0.028781803502257876,0.0009408526307905395,0.12253626624148964,0.021420578565098835,-0.0069619931757026,-0.009194773071664563,0.0933313046151323,0.011135516007874631,0.006456046537295249,-0.02333050503391243,0.07488265671139817
VTN,,-0.023215814239513608,-0.018472272824809594,,,-0.011913412112091876,-0.047027548337080345,0.06737255742590591,,-0.022073991865260698,,0.029958757111989563
VEGFA,-0.023492350814513036,-0.06949470884789272,0.0066403027032562525,-0.004952581545463599,-0.005398563945200323,0.028140654187600925,0.03477875909448209,0.036871551622364045,0.02776219178900969,-0.013290180090896747,0.12452958208333621,0.04784689120484764
F10,-0.015594998517221965,,-0.01232856507984269,-0.025825807646701174,0.10000697244407268,,,,0.0016314077938862127,-0.00313737166225208,-0.047317236711173376,0.052935508491486025
SERPINA1,0.009200427733076673,-0.00831810026861762,0.007798738417745335,0.08886149977121753,0.09163786190164266,0.04276801135888465,0.06523550360310439,0.040189912602902986,0.04929193128003241,0.04216333079279599,0.11934528102290708,0.0274559275120808
VWF,-0.05780256070034451,-0.02642681855922775,-0.018222647750068557,0.017859686950001473,0.06075315725449532,0.02140298804569691,-4.902185109942693e-05,0.001116630305881777,0.028684522243011462,0.05029783278491575,-0.017164853741295415,-0.10578577785731892
GDNF,,-0.014685422731473878,,,-0.024993073226433935,-0.014337273623408402,,0.018955895234877687,,-0.023871436232224603,,
VASP,-0.04322913716920601,-0.003171071742321351,0.004313705945381912,-0.009926336054658378,0.056977740506137256,0.004052198891881482,-0.018747647140945397,-0.01893684424577988,0.029824464887051944,-0.0011594950371739614,-0.0323898594535585,0.03222552431867839
ADAM15,-0.03386872873407696,-0.0018233304463007314,0.028984810909279957,-0.021130309543711614,0.05509878517873226,0.03789047969745215,0.0724801843612763,0.01886421278257122,0.001964863295673011,0.039158912397426075,-0.12459437495840421,0.017827605828538786
WNT2,,,,-0.026624685754855697,,-0.013417562434052895,0.02386854797301196,-0.02170636970462855,,-0.02046913115320815,,0.06348249347426654
CALCB,0.04645499590191839,,,0.07315894063018773,,,,-0.018997043694353108,,-0.0126595686104042,,
OLFM2,-0.05322703419545859,-0.029615115754503585,-0.00041572424899472395,0.06024601145418992,0.02005972083866806,0.04210307446611942,-0.030435874697295875,-0.04023908808462309,-0.007776626669269224,-0.020572864661465743,-0.03422502585705501,0.023614633053317576
MFAP2,-0.029671451388645787,-0.03433728177665575,-0.029528324872789388,-0.02072120278457864,0.03734426553344147,-0.022283188539508215,-0.028929155862041884,-0.012059964235264438,0.0849401833102316,0.025185783405802336,,0.011610609684816949
HLA-C,-0.030330546204339864,-0.017779651492679658,0.04831632155592005,0.04117565343389359,0.09725794455034395,0.026198924464014926,0.013570542682638798,0.1331371221465438,0.07032088557538901,0.0659779497744425,0.018053221971124273,0.008037902726136135
THBS1,0.0388747828706829,-0.020532817903994537,0.02948957719995164,-0.025941275858897512,0.044532178910441485,-0.03216088152803043,-0.049013555240443846,-0.022934956702599364,-0.04355318235255954,0.02326696401365637,-0.06800997856127802,-0.028090915487155775
HSPA4,-0.02678151808360383,0.02206129132911384,-0.01383799165209974,0.021953540000400378,0.06295004973017254,0.029628765437849598,-0.062345754190919055,-0.03159756335716266,-0.0009114597073175599,-0.02096577116547776,0.03352945578185914,0.013221841489557153
LMAN1,-0.0659553127104666,-0.015263179636560124,0.02731055125370558,0.04520921598480997,-0.003175869523352403,0.039640633715189846,-0.023613828715437504,0.037706567608731485,8.516555888420935e-05,0.03741738681955484,-0.0036697099621622684,0.048926885865395536
LYPD3,-0.012594077730083258,-0.01323738198024011,-0.01574220063979386,0.028651677807426383,-0.04861401828178406,,-0.021431457910844165,-0.036499830562001824,,0.0008649627478756526,,0.007213767219513247
APOE,0.03284162609483013,0.02005109937367101,0.04120271899811998,0.044590856820781094,0.05046681684268273,-0.002153452209094377,-0.024298462392612435,-0.046255046117010465,-0.04253042719938566,0.0645658345335348,-0.06884112793062477,-0.049822284053196185
SOSTDC1,,,-0.027194984329249345,0.0030179416919053743,,-0.021801084227696114,,0.06221855452750016,,0.011273513451107966,,0.027038850709149184
ANXA1,0.0479888350325372,-0.0002792842777659885,-0.012490495468885492,0.055355780022683494,0.003867749514464158,0.02827742401154016,0.01059264183098241,-0.025553546746645173,0.027013685166256178,-0.015340451371575007,-0.005408100390679607,0.01661577631401768
WNT2B,0.019782061471366005,0.011213493831786076,0.011788241637563248,-0.03273101460880705,0.0942774971486749,-0.023477218234950362,0.006724482666960349,0.010681657750586507,-0.047637642559421906,0.024933711680886914,-0.04657231311980139,0.0829317865726416
AMH,-0.016910995268461463,-0.018393909550500753,-0.0162073440436292,,0.004169207372379672,0.01465955937454635,,-0.036542858308829154,0.006237036155724873,0.030392604933994413,,0.03211467103331032
GDF10,-0.014168543448818488,,-0.01514216849647805,-0.01871069822718384,,-0.02758302714469392,0.05744412376618214,-0.02698430364643909,-0.036349243025306795,-0.015535582826044574,-0.03577784461322029,-0.001159306704059537
EFNB3,-0.022580551205311387,-0.031501627990915125,0.005964506504154941,-0.010883652091700146,-0.03627453869968074,-0.04296179797586564,0.020476321985537164,0.02416054993200159,-0.00045128975149493904,-0.0632865263588726,0.037653638806342545,0.0012915759608030767
LTB,-0.020670277476624394,-0.031364895183084746,-0.0195633137386963,-0.024761121455285137,-0.011326124656671793,0.039159283346816086,-0.056494807234612233,0.014019023681289294,0.09389808184163025,0.006807876515143428,,-0.02631516989015533
ANGPT2,-0.02089480246694273,0.0019002493207373665,-0.048676391785232136,0.007013904210989172,0.05137449407034439,0.0539032145857282,-0.03162380908748092,0.00759979027856446,0.01848052940028777,0.04891928023901527,-0.015722753016293122,-0.07304754860460647
NRTN,,,,,,,,,0.06679849645512871,-0.01517942443260792,,
ADAM17,-0.007109472443516327,0.008334371439472415,-0.030528857564750513,-0.001123425223666463,-0.0020362512107501346,-0.012312206277999034,0.0553629008524178,0.039355028976127415,-0.03177694345536371,0.0015616835577618841,0.05095808146356396,0.012197277333115581
LRPAP1,0.006255053453853262,-0.020710579076429494,-0.0033593842821774893,-0.009806281276246165,-0.03240144196664093,0.02533634716694068,0.15708459151947538,0.09568265261595851,-0.03102067274853231,-0.06337443738438502,0.07582328348263093,0.022398886095668227
NID1,-0.043000453812367556,0.007976476392564956,-0.0250012517584651,-0.008404783658942733,0.06277422916878676,0.049484693284346334,0.009767283669207562,-0.020905304766474987,0.016578788743540455,0.046898373675393935,-0.0021643532221903425,-0.05516766059963252
MST1,-0.034468091235616324,0.007645590412025544,0.012148953182072441,-0.038056637425103276,0.08514292322476308,0.07600641560048829,0.04621920676783748,0.05545929956186325,-0.002465605715982759,0.07976851994819058,-0.050898737096810295,0.11080555614075381
CCL14,,,,,0.05417100533750284,,,,,,,
IL13,,,,,,-0.016814900112605922,-0.0485265222379162,,,,,
DCN,0.015756992726986548,-0.027761986974527253,-0.015092588480327674,-0.02255983364222159,-0.07233123188803522,0.010718669543734523,0.01174518997440413,-0.026857269445580208,0.0005702308795320744,-0.010307299172799373,-0.04690002140451182,0.001053086416796176
IGFL2,,,-0.013328941641877248,,,,,,,,,-0.02985405102990897
COL7A1,-0.02893219150341175,0.022715778594349555,-0.021018440517509163,0.044377308027323814,-0.009297595691455489,0.04389380193521601,0.07496802752473973,0.07508427687179552,0.03150995703160204,-0.06297247884872603,0.011096025608323281,0.06024323535161013
CALR,0.08296381026225144,0.029213329753531556,-0.012451563569213928,0.05720312840673456,0.030975095171612333,0.01279556206930741,0.07591294808015178,-0.02444946947488292,-0.05465177928120761,-0.03952224105891402,0.014093825073305187,-0.013552177454400929
