,UKF259,UKF260,UKF266,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH916bulk
NID2,-0.06871466615957393,-0.01349151398388243,0.02677759712127835,0.018943992219098944,0.13482816898535782,0.1456503696568494,-0.237513157672716,-0.016406916006937302
EFNB1,-0.05340425337482236,-0.014722068806828708,0.005431892027635465,-0.005845002945844782,0.09138677187299507,0.15291262783955437,0.15492637107190768,-0.021155078100805837
COL4A2,-0.023817169209273317,-0.011058960687205391,0.10894190148820163,-0.11590282450956932,0.03687656043616622,0.02008683100404782,-0.15849076148762137,0.0604987138115824
SPP1,-0.02009847332897711,-0.11079195016993232,-0.03728224216188453,-0.13619400507576987,-0.15221428517956104,0.5311281943475876,0.20057035015442543,-0.09404075669853747
PODXL2,0.02597124807008672,-0.03133946303092758,0.004799073343776164,0.0925147907612765,-0.020565001435474625,0.05458115344450845,-0.0010731356188485302,0.084508353102781
FGF9,0.07285866152445683,0.22425584976313867,0.06925955830133211,0.07194173152767938,,,,0.07240897731629123
ITIH2,0.02336948751631286,0.13423207374190765,0.004587756352260032,,,,,-0.055040977566618715
ADAM10,-0.005954206036649972,0.019217127042638567,0.04533118304170738,0.008487814184697075,0.05719820299129965,0.16473034819013918,-0.007360029153859239,-0.035132194302613086
CFH,0.03166767611915774,0.015578374190043034,0.061758605053329994,-0.0275473838085323,0.08327072144043068,0.10818958492802244,-0.14441984064201313,-0.032768132547390444
COL4A5,-0.027597599260120877,0.02124194445353797,0.0016995662631619935,-0.06582268817173187,0.027376650261706666,0.17079664567763111,0.06161964970251302,0.0020921851853036434
LTBP3,0.01256876209622264,-0.01675879230052976,-0.04538318082746094,-0.04941941691738804,0.015616228489608737,0.10074346413052804,0.033306390191848244,-0.09906618666870964
GNB3,-0.007289210119081008,0.04968147273084508,-0.032237331383493516,-0.0045493711093740705,0.08223307515687754,0.048869810358107765,0.06728478124672398,0.023405265562566023
COL6A2,-0.009748702698378938,0.02536632441395807,0.046052713954308364,-0.15478591556972793,-0.10164994799504569,0.2505697682639167,0.2823714253581157,-0.03231449002590007
GDF9,-0.039331057587712055,-0.03704743017333595,-0.0061954478430093,0.0013809792370727614,-0.0318071931706276,0.12252322686133513,-0.059989693546858514,0.00500618859829238
NCAM1,0.0984649389743818,0.021069614902131606,-0.06145040824887186,0.12100278646023152,0.03189457524078992,-0.1691261325281646,0.1431673904317284,0.15572913988608317
APOC2,-0.06109564303007407,-0.005916866661654751,-0.007193703781315403,-0.03380646849055333,-0.02494679936804327,0.14851951137617736,-0.09602666714458177,-0.027260115138546606
BST2,-0.023274330597328714,-0.06320292062794661,0.12358499124775664,0.017579955395989003,0.017528363815398112,0.1422043240311479,0.06612273331179744,-0.08145156562713414
COL5A1,-0.019547296727222177,-0.049731349189941335,0.03357081578177129,-0.10139385794778571,-0.08702382691414065,0.11159525760741118,0.02376803760931636,-0.036057106699814864
CALM3,0.14523131686671703,0.13473288616519827,0.08639447481823888,0.22997573909348906,0.046395117081650714,-0.1420585750827197,0.07112764609309091,0.18174125329049298
THBS2,-0.0025953498544145207,-0.06777014467275248,-0.011405638079990225,-0.0018904631157675728,-0.03631772353505716,-0.08272375049329185,0.03429268073351718,-0.0333788227879409
SERPINE2,-0.024763921819796347,-0.09507453965414495,0.007650202574175872,0.016928391588138147,0.026407468206696958,0.03225560341518335,-0.24743816897622492,0.02265014503234475
EFNB2,0.043954946283202116,0.02783971883369386,0.07206228575792768,-0.03871531554124905,0.02968155981911328,0.256943829884751,-0.010016276959888005,-0.0796746225333054
PROK1,-0.007881812106706224,0.10417733761887621,0.0618422659745806,0.08663422466485665,,,,0.0648356937128096
MMP9,-0.03235079806625522,-0.029345487978825288,0.17477185621771896,-0.031575182332518166,0.11149443156073081,0.10208927696372046,-0.24145635929541165,0.05007474603140148
DMP1,,,,,,0.20799712579616822,,-0.02910082677330052
NPPA,-0.005520450896005051,0.07769273751634098,0.07146472665337131,0.05170874742156422,,-0.09134091935503513,-0.004109947067184704,0.014812482362817297
APOB,,0.005855937921391678,,-0.015708603569637995,,,,-0.03613652413787812
C4B,-0.03582625565435417,,,-0.04215819096650948,-0.023986424305833174,0.10501926701504168,-0.08728579809246297,
NTNG2,0.02929707008744154,0.005207022445631511,-0.012244400282280082,0.060645653817285684,-0.009491381525361574,0.22224071608354817,0.02937715603637178,-0.009537679667389597
LAMA1,0.01627914611231047,-0.02300603680692392,0.05435321996139258,0.012769632164843777,0.06899699689954003,0.07637354402637592,,0.04504264974597754
UCN,-0.02229850629428799,-0.017641458676984918,0.07219575969678393,-0.027414037570991666,0.06738832621247867,0.0285345126635734,-0.03447027286830336,0.0069716452646380826
ARTN,-0.0029984056878219413,-0.013339928609512948,-0.0015375757936753377,-0.030360202148349502,0.000936930860669857,,,-0.015849085045925335
PDGFD,-0.02694029397808947,0.025799026075984936,0.005387538620101832,0.02874631686786874,0.10424289550811695,0.2097002149654208,-0.18173724108213,-0.06268301889222047
EDN1,-0.0040630538745156765,0.015228887003708133,0.10455433273119956,-0.07040366450817294,0.02763395253771503,0.20144361850485085,-0.12118441107722129,0.07271713507321119
ARPC5,0.001659935551390631,-0.002030649909118012,-0.021869378314838542,-0.05328497650740019,0.11477128189955206,0.07595432975743514,-0.07823648928126782,-0.06003414339139574
GSTO1,0.01637121074216107,0.04351655724604428,0.04789878009742914,0.035541886986182124,0.008621996892520252,0.14891817894009263,-0.061561555380173806,0.004492395632984622
SYK,-0.003478388799366524,-0.039224940891972156,0.008660785742922613,0.01533420479464858,-0.016528617702226144,0.14387164696663216,-0.03806225058913456,-0.07822615862269335
ST6GAL1,0.04761401676963126,0.05483546353716971,0.0670663558596277,0.09045324808809477,0.08269987444760481,0.0007150682888179847,-0.012512245152327434,0.039572688561397784
WNT3,0.03909799876233597,0.07041939148106949,0.0778009858587815,0.026096205800138345,0.09502870736607955,0.10957664306138667,0.06250615635727648,0.07414616826706384
HSP90B1,-0.04413968731644075,-0.07811987122718224,0.004617318899306623,-0.07717534280367408,0.07801275477047105,0.2511632780129803,0.09575032518194704,-0.0384526799710483
ZP3,0.026662277953371852,0.015172545847555197,0.037401095667690155,-0.006318822285498164,0.08219057338793531,0.10635441835935265,0.028652095747065627,-0.025612308611537883
NRG2,-0.019371439282344107,-0.02951858487925788,0.05902525112112527,0.01242970161249177,,-0.02461829588618384,-0.05237685117690845,0.004835913573653364
MELTF,-0.023009618477100063,0.007182068321352041,0.020525780464144876,0.012438643114718626,-0.03878510714072156,0.34729168823364387,-0.06578906501506238,-0.030523443310382793
NLGN1,0.016452965755680102,0.019518785641256434,-0.044976930850773846,0.04464835856880438,0.09074821416003725,0.20651739674051572,-0.012337626953815043,-0.015543265181284087
SLIT3,0.007443315011770196,0.0718130070333322,-0.0004897138212165835,0.0732774567276417,0.06147559780185763,0.0960545646311314,-0.05834345082629399,0.05733642269342519
CCL8,-0.019665849124211123,-0.03605857503947261,-0.05721334455133289,-0.030848120156515266,0.02837054911813284,-0.024040282375295555,-0.049414022126184225,-0.08681941139924565
S100A4,-0.02673395501590218,-0.05252140539473467,0.03835634128133204,-0.010975860521280769,-0.05769394229956687,0.33536472405237644,0.10167209865487643,-0.10879003628286402
TNFSF13B,0.03476563319656717,0.017951977206060912,0.03288595941342914,0.04856938976822641,0.03275233025496879,0.13342551893690427,0.025622807897928784,0.05647768002991985
HSPG2,-0.04417170068090888,-0.05294338259441123,0.08704000539958891,-0.09144188936746366,-0.1058052299822977,0.03066509828371646,-0.16719926853628567,-0.005032997356884143
FAM3C,-0.006224933081092778,-0.02214066522475487,0.08029666737127726,0.033566774486164026,-0.0265741916336393,0.17808377124154887,0.0011069443992096563,0.02268487915306092
FLT3LG,-0.023190835024243014,-0.0017067526873543563,0.04281276955279936,-0.014710784069261885,-0.03292502152598091,0.20758771637571272,0.09508602861764305,-0.01573387079418229
A2M,-0.040142399970538735,-0.08221789696710423,0.0070543930411251865,-0.13242894557590212,0.11553598904956981,0.20827327524660302,-0.23756919845343918,0.006236105461305858
VCL,-0.03769356091065868,0.0030552230530476827,0.017538869464917544,-0.004884049889919722,0.0436289050316932,0.029482491452098542,0.0967563478130747,0.007842423951016518
FGF2,-0.01030137401708917,-0.06924323459818522,0.042825555564864524,0.0005756042737388168,0.004626921548439368,-0.09576596551640547,0.09033581824245321,0.05762580524619806
AGRP,0.0619580170806019,-0.011246160572454785,-0.0013371057275698983,-0.022330831882456003,-0.022492390763573542,0.033988678717084456,0.014795700590978511,-0.00838066659508422
CNTN3,-0.005179030537093808,0.2493139877979675,0.040524130522918304,0.019357492957708045,,,,0.06848021708783208
RNASE2,-0.06482380905394325,-0.012326106242445277,0.06371486334273266,-0.052813735944786645,0.0803976276291505,0.12953659284448032,0.10871892812652491,-0.011887998514411368
ADM2,-0.032156827786150144,,,,0.0676094708740729,,,-0.009681523946144787
GAL,-0.030904828236799242,0.06007912500784165,-0.018065555607532553,0.15561240446262953,0.09222352893216769,-0.030161189204442083,0.06771631728147184,-0.014356978728480954
IL36B,,,,,,,,0.012180966050877182
CXCL6,,-0.01124615412645086,,,,,,-0.08827942340207401
PDGFC,-0.007011815131942767,-0.058407391061085744,5.385092500182422e-06,-0.00582877854061786,0.05084935963252524,0.16815307591091427,0.03373183618791963,-0.06920363353576298
COL8A2,-0.028209452433736407,-0.017676823966238937,0.07470911961038638,0.08046690078947985,-0.08954896437297047,0.2160294123626463,0.21333559366665572,0.12246834990621028
SPON2,-0.007134589221291887,-0.0025546741379102503,0.20786191908266038,-1.767923584343519e-05,0.12173222773512453,0.040755589596136524,-0.12113742816314296,-0.06015765803962725
LCN2,-0.03154229052442672,,,,,,,
SEMA3D,-0.006316546621302354,-0.03267325546762118,0.09552441162167129,0.021600783455892114,-0.02776981432832443,-0.13273965393040743,,0.04159074440089778
BMP6,-0.022466805040600144,0.09228939220470544,0.029237936073749766,-0.034760473457181425,,,,-0.013399182959119682
TIMP2,-0.0001211707132867362,0.00741973551108842,-0.060519400464327536,0.060013821182908454,-0.015627157875081243,0.017427418128900512,0.15739434215297274,0.0616253028458974
EFNA1,0.02574692163352433,-0.07904900606854345,-0.0040936551235311895,-0.029820159370918312,0.039053476353887256,0.22145801577580074,0.11959410406772117,-0.06079263538321026
S100A12,-0.0259087845257185,,,,-0.02725920801613393,,,0.01899976865273609
TFPI,-0.029596348140717828,-0.0791097092688064,0.0960821524147987,-0.060804133149018794,0.03536712688342763,0.054449881981678536,-0.04434475652089867,-0.027588640357345443
GPC3,-0.032560633787258715,-0.05108907762562872,0.052041272615763745,0.013511359221596733,0.12142323796642793,-0.05130394478172633,,-0.12173498035401635
NMU,,0.020731248995870633,0.02726544461551339,,0.013531591165092186,-0.09643384763037853,-0.07368817953863764,-0.02920505199009475
SCGB3A2,,,,,,0.1256768844698051,,-0.037524955358799156
LAMB3,0.02378274993182286,0.08890411104954055,0.16459148898092674,0.12442973655434511,-0.006252786414334968,0.07236111047301746,-0.03087907994664846,0.055050236702486315
LGALS9,-0.025779602234439192,-0.03201674116367158,0.0036013265917600196,0.027769669104188488,0.05823454990839237,0.16910428130226526,-0.054619639681119624,-0.06284443034010527
VIM,-0.005708168303564873,-0.08595128704927893,0.07167290155260969,-0.20000523657831562,-0.07255900916195766,0.31836120800747464,0.38244019466839135,-0.04873593529845794
PLAU,-0.06348101734050993,-0.06785751199710943,-0.04606416497209435,-0.12237582998966487,0.04020430895903687,0.19523623633927956,-0.020584902118847597,-0.0813258513776552
TGFB3,0.0023421825408746102,0.04475770005913052,0.07813826640979106,-0.02150371453894389,0.0761939498354417,0.17561484688462076,-0.05738154662871253,-0.07095582408857781
APLN,-0.02856446444401891,-0.09322964387466844,0.06528047125939082,-0.05216851295817492,-0.06433067861594603,0.0770787490945786,-0.28064956022178567,0.07571922190127059
SHANK2,0.12306688862594069,0.155015255081181,0.04394465188178838,0.11209178534615404,,,0.12417879824876264,0.05185213525047088
LTF,0.01599425782171141,-0.08682540624290867,-0.0355146303723761,-0.06496468152748479,,-0.07515249920672626,0.17282320384408967,0.04419555073824515
PYY,,,,-0.043216791534271326,0.09084006513585308,,,-0.059427597298190665
PENK,0.18374663776875225,0.13062608362742986,0.16360806741205297,0.09270534502958924,,0.11708866433741826,,0.23061200253268432
CTF1,-0.015286956775911409,0.0002579511909594555,0.015972957813235253,0.016820628634899318,-0.04609814119378765,0.18997436825011266,0.04544106185412613,0.008421437385520984
COL3A1,-0.05066793496621093,-0.010619991116360392,0.09643063622285601,-0.07218840396862186,-0.030322032424868698,0.0726288878023808,-0.2525671067185404,-0.047060964925917895
S100A10,-0.05205468591603792,-0.13330080888518725,-0.05891646370713378,-0.1659838237909627,-0.10388357982576697,-0.07284647506917587,0.2628246387237815,-0.1071771379118169
FGF13,0.004802719722071018,0.05173957119777889,0.02906724657606518,0.1207195318614422,0.0731785472745235,0.09245707379956304,,0.20036478760454712
SEMA4A,0.020545119541938016,0.07273731677303395,0.0031199336062239687,0.06955787237856068,-0.006181121231092168,-0.006728264282504724,0.07523232204671534,0.060708970880454155
EFNA4,0.0014565315292653618,0.04894083765538643,0.025431115320970248,-0.006648700517381409,0.07091902142252193,0.04800822390791812,0.053087105416948166,-0.036536663750459206
HSPA8,-0.021800430650936887,0.08192324556732938,0.07933146109717418,0.10548548128921414,0.13860244721568743,0.2277974983032924,-0.08925796360996018,0.17386414463715827
NPB,0.05896284510178183,,-0.014820198515704703,-0.004983665253497296,,0.02470932416170129,-0.023676044732379102,0.05658644554102425
ULBP1,0.0018134437179971946,0.12666763785186816,-0.019548940581961872,0.019871223780950107,-0.0065402864238117905,,0.0448327710534223,-0.02242110555692556
SEMA3E,0.03579582111924198,-0.06577408033889512,-0.036151410080995754,-0.02288895281385568,0.16101913819221286,0.25953408572596076,0.06898709602834842,0.03456578361183566
ADAM9,-0.008732797105614544,-0.047585115586864034,-0.04300972869698338,-0.07893158093214968,0.06545136947230781,0.46079746281554984,0.3141215152935293,-0.0507177609584445
ASIP,0.039021325855438896,-0.016694002954050678,,-0.0015156804193467055,0.051307369509325004,0.28100078208434437,0.10572954377053265,-0.022160524351054547
IBSP,-0.031898439142936406,-0.06433004363966117,0.10314644767407181,,-0.027305261658127494,0.15917789222905593,-0.2210772931114267,-0.024812119790700433
MMP12,,,,,-0.02427482432209736,,,
FAT4,0.042068002827228446,0.03934112777578354,0.03150131610471655,0.003909803586309173,0.09420650014546311,0.04853162377723223,-0.065093976455273,0.08966388801388778
MDK,-0.010505135934302162,0.012651402435908893,0.04724708855242947,-0.12959953621541156,0.14663575417796448,0.05968797495488492,-0.14933314091791927,-0.0022486679407659705
BMP5,0.02043868602078068,,,,,0.05191974961375446,,-0.0674069410807436
CAMP,-0.03232230839131536,-0.016352401769239737,,,,,,0.008352000650595258
HSPA1A,-0.06616124928845236,-0.05508666777903633,-0.026296871883875663,-0.11142818686236922,-0.007226001055250352,0.1026744697051136,0.26630931842451294,0.05058595921243049
SEMA3F,-0.05218253743506179,0.053785789376874435,-0.009289067145012646,-0.02569621909689166,0.03347041365051616,0.09220910883784424,-0.13849099342654328,0.022366758022703572
ARF6,0.03173726465054369,-0.04859737550578956,0.01568992796449438,-0.04585421773300649,0.008046915908723135,0.22601980657716841,0.0433049611288423,-0.09769687329120383
IL6,-0.05475407794340606,-0.04016478929213578,0.008573926987484428,-0.05270629419369102,0.010491545778077614,0.13435684265568973,0.04528806903763409,-0.06592078887167632
CALM1,0.03456723340159303,0.14569980179969572,0.021528010993417536,0.01222480410994064,0.03696271519458309,-0.00791140240079715,-0.07290726474980357,0.2153723036091625
VIP,-0.0005071037441866404,0.0418986625149127,0.10331696896973483,-0.005634605942255996,,0.09004767366297312,,0.10580652360619468
NMB,0.014237882349967678,0.01573830125641664,-0.013524446831744318,-0.024346220053413022,-0.03903322766504812,0.10076113952998117,0.1887283885164516,-0.002569556217490909
CCL26,-0.034385251127140366,0.0617542163265377,0.034853126989410566,-0.03209052687441873,-0.03082183052138489,0.10557890867888445,-0.004291107108420652,-0.08091283420392863
FBLN1,-0.0017907868738498542,0.01957770510962263,-0.009716704851054648,-0.019017660150490445,0.022850527360310603,0.02997349512043694,-0.15782187058493108,0.04653301365170799
SAA1,0.015661970630995076,-0.0395043951008936,,-0.02981270412554731,0.05739733157910807,0.1586063841066088,0.12476066597447964,0.052983555006680574
MICB,-0.048456277189439775,-0.062101887044856696,-0.019282247113943333,-0.03113142460767865,0.08116783991952654,0.1317143424930117,-0.1450040900478271,-0.04783065424828219
MMP13,,,0.02748571621370688,,0.06590626038139268,0.016549269162219722,,
F13A1,-0.018758312265534316,-0.017439120729361563,-0.0019720531762427622,0.0077812565402202005,0.02693406925149371,0.1140996972396012,0.07790166613597205,-0.1145021079187729
CXCL11,0.032947107948776005,-0.015163966911821604,0.015670639702157877,-0.03206596369829723,,,0.02701302769192857,0.09318837894645136
COL5A2,0.020585048084826363,-0.07220197299686205,0.10619840195901284,-0.13169168071418022,-0.03464247870948721,0.09008903520153214,-0.15088591921620667,0.008994608585082086
EFNA5,-0.0020435626299618297,0.13576281477229718,-0.00619800469124388,0.05186278319739954,-0.01249840421988957,0.12457174576730345,0.043486221787563485,0.029454704177294965
AREG,-0.015596392292171583,-0.039338653285454835,,-0.08209014362807862,0.10235164825614738,,,-0.07479590274269865
EDIL3,0.01178610924619652,0.1485540516831182,-0.000989158015248374,0.04183932154354149,-0.03602083936737424,-0.11328207063587381,-0.15511466320977668,0.14873989210212601
CD86,-0.030356340261363447,-0.024368057287249546,0.07930577634085745,-0.0048765529958682274,0.07450629329247818,0.17413758953107267,-0.018843534866392425,-0.031053966853219605
AHSG,,0.02288560347241415,,,,0.027607878277271753,0.03967705854909587,
WNT9B,0.10785032908384969,,,-0.02276505905760963,,,,
HRAS,0.030932669076604278,0.048144835981791256,0.045794130972919796,0.02715250053982152,0.03799135636813334,0.06522439370959607,0.1562576129422577,0.07501972946529371
C1QTNF5,,,,,,,0.04397435617127894,-0.04863218367748189
RLN1,,,,,,,-0.02928312703135752,
COL4A1,-0.06544126688391066,-0.060508445206298306,0.14417216402431268,-0.18824726940545938,0.08276413169114492,0.05741293723168903,-0.1845611605519053,0.053390172438881556
CCL3,0.00532953652744229,-0.09513298258256815,-0.02949762540726246,-0.10155408402658386,0.052826851518667776,0.09311259599318154,-0.06621185156837686,-0.027837072833204378
BGN,-0.027570589245617796,-0.07339963709948918,0.1438340108851072,0.018718883196052125,-0.11555427317248548,-0.00031124811251318564,-0.24976586008050516,0.03604346341279266
RETN,-0.025154165457678422,-0.01991878056530768,,,-0.021225940659131203,0.23292932619573856,0.02707323736217823,0.007651452272155947
S100A9,-0.04786114462456032,-0.06908989750206827,0.016341454334579217,-0.0572575114436321,0.062090380178829126,0.40049547640431293,0.2221355270862102,-0.041216569151408866
HCRT,-0.017559964548281213,0.03488796587141887,0.00755871628623692,-0.04559757796855247,,0.13224764557799792,0.05960431894976571,-0.08092233551840156
FADD,0.011968814706554847,-0.044878443982349824,0.03410171513829717,0.010029600531298814,-0.01620864963949245,0.15270707181236415,-0.021206063593532182,-0.022976813904816908
ACTR2,-0.020818073892251644,0.05924643088750572,0.07078214838934654,-0.016735091605816075,0.09341774038127006,0.03887318379181336,-0.11390629023882264,0.06654676863954234
BMP2,-0.019232939309629344,-0.05352346753412047,-0.013560793764158117,0.11478567281727119,0.01590392567501103,0.15036773319016256,-0.03388750818437204,-0.015938073808595486
PDYN,0.054313693554157084,0.1625176704384946,0.046963789046735184,0.09952971836170357,,,,0.04635997374257574
CD55,0.0168225972934575,0.00601190215410724,0.08762237169920917,0.011764150418411416,0.09578666412829984,0.08873322767602734,-0.10613621910686818,0.06300815023694165
OSTN,0.08874548869027443,-0.012629728477787407,,-0.025288701933712014,,,,-0.010988277553151335
PDX1,,,0.02055766020948102,-0.036349818822835875,,,,
CD6,0.03008713778037563,-0.01588669425401924,-0.00010599134213281854,0.005066608067805379,-0.035835125764349565,0.12429945357755717,-0.036514467280089405,0.040884713411272804
IL16,-0.020969508481043907,-0.02060906033366813,-0.01675650724124025,-0.00886483048279289,0.04460256995699403,0.1540702633490971,0.0006457535842159374,-0.0021220800996392297
LAMA5,0.03698886479612412,-0.08085397870423094,0.010579831708782069,-0.0985083025124337,-0.0034867846166438247,0.18823446275561706,0.1597152305431628,-0.08637172767962209
RGMB,-0.013217113428718548,0.020825149213310166,0.038046934652847184,-0.02579780828907948,0.06627740230820829,0.21402073279303213,0.22076961969041514,0.002352467320433408
INSL5,-0.03489433731771428,-0.011246160572454785,,-0.0006426618604933768,,0.15499609970975586,,
IL12A,-0.019205964149791567,0.12100336008893514,0.005283781038579607,0.006595574902718995,,0.05661079280796923,-0.008679792892742323,0.0004934691160676792
S100A8,-0.032505997400200666,-0.07445777501255098,0.039275775452387446,-0.15350963220563243,0.04441370165516156,0.3513387414197726,0.23540895258901928,-0.07729344720358633
TAC3,0.04155828629593875,0.15657145956522378,0.08395173600224079,0.13880535238983663,,,,0.037254777729216426
TAC4,-0.03160981019625363,,0.015879852419300417,,,,,
MFAP5,,,,,-0.06421393843072354,0.046085496894021735,,0.037301741828215704
CXCL16,0.046962041191349176,-0.03798281199065069,-0.04119450199103222,-0.03693360982001345,0.02992723072440754,0.17178454906908544,0.13706779235613736,-0.03129236716435011
AGRN,-0.00874962039454853,-0.08098573664134291,0.013565068509042676,-0.08982193583040615,0.014014768098851797,0.029698895084125716,-0.2368687351190163,0.048937891408113186
COL4A6,0.004810245363627665,-0.06967628681604433,,-0.04157089827395421,,0.010430206455112294,-0.04145563257992492,0.03560477238046334
FST,0.06454386078440999,-0.008643347661999637,0.0997331538276352,0.023978224707208843,-0.030780017362542503,0.42262391995366744,0.03204572805869691,-0.04752212279081227
MEGF10,0.04470586327384962,-0.017234054982181383,0.02292382030357482,0.04231831955859527,-0.022403676622114118,-0.0001889371081547257,-0.09946551300739188,0.07225021182821194
C1QB,-0.060800032715379676,-0.07524315243383797,-0.007218394751652563,-0.10751920609829423,0.08601634261873248,0.2751624146142224,-0.08804578620443619,-0.05152968111250739
HLA-B,-0.01921788177757609,-0.15422783798163253,0.05769619912429759,0.02505253327907553,0.012339748486072211,0.3265709482863435,0.0770658557130266,-0.04880372551836357
PDGFA,-0.06366310150519489,-0.04326139278647617,-0.01171015274043207,-0.02799443910255474,0.01313328211884154,-0.109575565561665,-0.023265964815986074,0.004557364163971948
LAMA3,-0.023008670325193225,-0.029008554625762344,0.048011346469844694,-0.02998639695487548,0.053946539713543795,,,0.07928711739676234
DKK1,,-0.012107445013964907,-0.022663390011048147,-0.06594269320388023,,0.13205436100021245,0.34082897824785774,-0.041796566882562954
INHBA,0.01523800181933665,0.06930313609002031,0.17535321513058988,0.14406000734043742,0.014319562129460785,0.2001852941277748,-0.15266029129977526,0.013879970097373783
IL7,0.02986827519854543,-0.021868466354194517,,0.008087908104728427,-0.023870460814407576,0.055960061320810946,,-0.08945979067501232
FABP5,-0.04523928486105854,-0.00046584543368283877,-0.06245761942968189,-0.04098776357043571,0.10417913715683175,0.3242426299696171,-0.14593952262503745,-0.0851944759965833
CCL4,-0.030458746921697318,-0.08034624015876388,-0.028695143713657358,-0.071663068083544,0.09507786974460697,0.1637524034888966,-0.034268956912516337,-0.0505696945680148
FBN1,-0.032531971278491376,-0.023656670997184652,0.07956625168367008,0.016413499018821453,-0.006122236536896233,0.15513788494368888,-0.06605977629155574,0.026970900062578552
TCTN1,0.03915737638639113,-0.03310070417931982,0.0540304941047978,-0.01939847188398616,0.06407361513619582,0.22071383215445534,0.12706975189042072,-0.004171762195999545
NCR3LG1,,,,,,,,0.016462854357405257
BMP7,-0.0005076158092222328,-0.03301393323085826,0.047539205081811316,-0.06622832516861002,-0.035677949866642786,-0.05538153510157103,0.08419229896020491,-0.015567397935653114
NLGN2,-0.00697808270257,0.03700301956614867,-0.014688537404091819,0.016476533576837284,0.05897275034881557,0.04654508355692279,-0.022011363263693694,-0.011233642597786338
CCL25,0.07970596760811678,,,,,0.0789814618885083,0.024164911086098258,-0.0050685846623447495
NPNT,0.04102419211501165,-0.0019415171374579491,-0.011375944158309306,-0.017247197492341996,0.0673312546724962,0.11200629616553498,-0.08313480656970279,0.05433432820255669
KITLG,0.03241477458430289,0.03045622185022377,0.14287774338544257,0.015075035737757066,0.05416560278717593,0.08728851795478851,0.02086506161592592,0.09793212496766063
MADCAM1,0.060863104209845996,0.12394874393247067,-0.029622943720973138,0.08220406341072536,,0.03977002286087273,0.009689349369251614,-0.01919931888679417
F12,0.010371173784196315,0.07793896272324206,0.07976863333936453,0.057454442034924794,0.026453421348658558,-0.015244168026476665,0.11050132584853561,-0.07559981036305648
S100B,-0.03569476828672512,0.010307555401691386,0.05543586704641429,-0.04446574710871705,0.06275075937858467,-0.38347022994743,-0.2984783749012523,0.05706336086846442
IL27,-0.02320215143679875,-0.01233494716122912,,0.0513895103032932,,0.044642142709947756,0.009328032049817732,-0.010631014173838977
CD99,-0.027184826391560196,-0.13895673882121362,-0.02665428401282946,-0.05731924794948355,0.012290935016823684,0.4223652810399497,0.11885822583824145,-0.018720561555258124
PDGFB,0.010990571578451845,0.011411180374954182,0.03721344064916211,-0.054031549145805206,0.06923901531408708,0.02504101922574087,-0.1111300756094677,0.02336329508644028
CLEC2D,0.012482664962807139,-0.052027542533248324,-0.010407266659228365,0.038126173991770866,0.051803973466907356,-0.01938022313205104,-0.01594897841656188,-0.04400896907506514
F8,0.02570254365398398,-0.052048797848894164,0.017617018430349032,0.03873459177702177,0.026938186942594842,0.19699992004310565,0.06668885789820635,0.07676363409479373
C3,0.03165285380302003,-0.06308930845115912,-0.049447616746249506,0.06978186800538913,-0.007224884789728853,-0.02577881660092474,-0.26154474917503306,0.08633862936875392
DLK2,-0.021912331639245285,0.053567839984411315,-0.016370072905382206,0.00012163217924824497,0.01699369184945629,0.07310441438812673,0.17544454287076094,0.13076863225197788
TSLP,-0.05401233777643573,-0.03035127997885972,0.014992857825861019,-0.007402553684388432,0.03533459609091006,0.07845700903608052,-0.015380281991729357,-0.08292007763221394
OSM,-0.06112233971939056,-0.0573784776436859,-0.028400310156265457,-0.033019787894480436,0.0801557971105298,0.18578171590317738,0.24542279191626043,-0.10286559370048956
PRND,,,,,0.14882580668309991,,,
SLPI,-0.021942316950994887,-0.008310414595110465,0.08601082462507904,-0.026080559200133354,-0.016110765833445267,0.30094719789360036,0.08417006767321415,0.028026645128987667
AFDN,-0.04968552475027179,-0.02103927516887801,0.007935771275037634,-0.031829321252439466,0.059244109151053534,-0.02179861641220965,0.19806985958733975,-0.031059743481895146
KISS1,-0.014686738616915343,,,,,,-0.07351795363563907,
ULBP2,-0.015977804986091828,0.09968760938281135,-0.028069916048959937,-0.01918233004782479,0.026971538069591624,0.16790115650814535,0.0005835591655756222,-0.030218670609396283
ICAM4,0.03574106845530016,-0.010747632168236317,,0.028499234888602454,,,,-0.0638757941665472
TDGF1,,,0.05643266324909545,-0.035186570297939354,,,,
ANGPTL1,-0.0206278886013148,-0.011246160572454785,0.0753999228656096,-0.0698219865217153,0.12653064650716866,-0.10986073343622586,,0.0039949142399079395
LTBP1,0.003309792443857935,0.02945687674912418,0.09671254175462542,0.005631939553315228,-0.04106249957328633,0.16346089041332207,-0.008752684192231831,0.07480574356046507
NTN4,-0.051160133965159886,0.08242478917950116,0.025450440709528347,0.04146537205041935,0.12643203079946266,0.049983420071263274,-0.08892156938642495,-0.02101463088879917
APP,0.07396552752220505,0.09612234954435452,0.013551000471031381,0.1485386605854879,-0.04144025121351021,0.11244806779498019,0.06950468261255326,0.1974780103834086
RIMS2,0.06272533634355115,0.09219142917489896,0.03129092025307527,-0.02066500878670114,0.011352167329143585,0.1353940002923765,-0.04334778768073403,0.0640299284582898
