,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf
GNRH1,-0.05035861246872134,0.06966408616896451,0.006368565034335352,0.01871541050706436,-0.040923041987554115,-0.017295083583641763,-0.024910299939455198,0.029589553865518477,-0.06746962311825934,-0.059422100432876684,0.08099197389424151,0.09320487212636476,-0.00981487406237119,0.04105890193658763,-0.04976213711073746,-0.019039800637238286,
FGF8,,,,,,-0.024170066233298124,,,,,,,,,,-0.02434916117324999,
RIMS1,0.06277209423410357,0.027680050724276112,0.007023270613571257,0.012870341666406162,0.16992218393660163,-0.028423596777960324,-0.04066720884085137,0.019600699393975785,-0.02317002127851802,0.04193379570875711,-0.04428199928156019,,0.028252564002343113,-0.013719946741431904,0.08369362210985717,-0.007777944396784847,-0.008365584036840946
FGF14,0.09937582827299271,-0.02561012292662327,0.027426882652822112,0.025145692640500004,0.05437663287380239,0.0177193983316241,-0.005884962760573836,0.004745194660863064,0.019853173903622682,0.0962416181999998,-0.051665439958475244,-0.0728010694259459,0.0005596872526418291,-0.03309787297240766,0.012340534576733952,-0.01624722304817116,0.049538825302257665
IGF1,-0.035259851765324014,-0.011594792330477366,-0.03866531668308055,0.07190031726656977,0.07277292100185188,0.020408114646065158,-0.005246233813166458,-0.024969756444006105,-0.021733187872846806,-7.864657975498685e-05,0.06145475841464272,0.04704547842421187,0.056273401771084176,0.12178389972501637,0.0017839778571637885,0.04314639559498131,-0.0613349192242364
TNFSF10,0.03232988794441197,0.041221027738487855,0.034224957843781836,0.038452543859072964,0.10784284446143404,-0.05105855374568847,-0.015859223674341567,0.049982008760095925,0.053688699684823,0.09325873290154414,-0.07260036235682878,0.007773035503980351,-0.09734065992532161,0.04301358360948032,-0.007044990702108784,-0.07122398658151245,-0.04691174869174452
GDF5,-0.032766457121148604,-0.020567884490415616,,,0.018991363189352423,-0.020006797454825212,0.016075977042764505,,-0.04070303991185763,-0.01747235230229897,,,,0.009567108915955462,-0.030900313445758793,-0.04117805234282894,
CHAD,,,,,0.003755626740530138,0.05780475394027636,,,-0.00023804723657361334,,,,,,0.029138092985743057,-0.01881023968062343,-0.031800683357800334
RGMA,-0.02158394310304447,0.010288708604529845,-0.040265069213795,0.024868792506273562,-0.0618911479052793,0.033981794343593025,-0.029610078549193338,0.004249924849288674,0.008710261703087932,-0.03109641450602409,0.019938062998716605,0.013981417843544267,0.05522750715648873,0.0752787562287833,-0.014534677457544285,0.0077465711828121064,0.02217872249295749
CLEC3A,,,,,,,,,-0.0038273884710277916,,,,,,,,
WNT16,-0.01060801412315437,-0.02617529626994719,-0.012732243513430871,0.04382716557111924,0.09436203143477814,-0.023304819710421806,0.024958656614451825,0.03465214235090836,-0.03943904795017393,,,,,,-0.02504430984600571,-0.012034279108552157,
CX3CL1,-0.04333710589875118,0.008357830144204131,0.01767294903436953,0.023891575037181454,0.02221681973063246,-0.018616864480511607,0.0040256519290524885,0.02494890055399244,-0.009295590553472233,0.008908595719926093,-0.009198956357456059,0.01946445395918435,0.0791818048396918,0.012783534717053756,0.06181901776453586,-0.017218943985392716,-0.010559898099973895
FGF1,-0.09850715217821347,0.06207971654383238,0.032469593800406926,0.03868620458599363,0.09309225780356835,0.0009691700209995005,0.005908370154731988,0.09188350990336487,-0.022294867637828328,0.04902777632358769,0.025949178897846592,0.015394808463316208,0.07140147164605933,-0.07381194872360092,-0.04498804034251824,-0.025693386717871632,0.019170783734039257
ALOX5AP,-0.058084681735635746,0.04279183481456367,-0.04535692451572747,-0.023097262561545744,-0.10925978196307215,-0.012403210761379025,-0.005971188027483146,0.030109412381813618,-0.03013762470092106,0.011433535763284148,0.028811647988266628,-0.011825006641736302,0.03686315250465625,0.02782766515556941,0.0039646895199079634,-0.045554343361510624,0.026442903210689168
IL1RN,-0.012799269534240484,-0.015103941267596128,0.021455340286660875,-0.02118226751490259,-0.02823018080758886,-0.023741067243165135,-0.003571890424543216,-0.053454756503501726,,-0.01876476625994418,,-0.004346213063273852,-0.09698344145232034,0.1445881673336415,,0.06094010322241928,0.13515447007396228
PCSK9,,,,,,,,,,,,,,,,-0.011681147804435238,
NPW,,,,0.006652279227803065,0.05812975164170712,-0.02459218292154153,,-0.02287142169317877,,0.1394700491618414,-0.0018831248107241485,0.01931603705870427,0.031115978504558366,0.08394796100915518,-0.05851415501924195,0.010432085903649557,
CXCL9,-0.07629743999925225,0.09698855649792268,-0.020171610994266363,-0.025916657194884077,0.017165623660967008,,0.03339328512951438,0.009218418361268495,-0.009614326299190882,,-0.05020918327128136,,0.005218759295027175,0.07870370732763447,0.007554874100695723,,
ANGPTL4,0.007078787228531696,-0.06433313337146712,0.04844830688398969,-0.0333779191776446,-0.09933373411202409,-0.049824181928450055,0.04815024114486866,-0.04502274182516675,-0.03821741077563694,-0.037021329392714915,0.043856808248210574,0.039483883356376336,-0.027419820491328347,0.05288889170096367,0.011137359387011403,-0.017532713444007954,0.045468683263673926
UCN2,,,,0.03448938355236999,,,0.045501539754545295,0.025949072375026243,,,,-0.0010398269205989504,,,,-0.013199638916986983,
OBP2A,,,,,,,,,,,-0.03802699643255297,-0.07106872675157666,,,,,
COL4A3,,0.011813798352228008,0.032814955014537184,0.02212770246450826,-0.051896180576750384,,,-0.016194782415258725,-0.008009165503496632,-0.023664656502771324,,,,,-0.007574494322190773,-0.01846119223318691,
NRG3,-0.026028837467081217,0.0022294760837307417,0.00348969038825945,0.031226196588572674,0.030999756637173657,0.04143704122808598,0.029933479618793925,0.0600378867665335,-0.020205697180045182,0.0055860640296655035,-0.00852143606507764,,0.005095870301271546,-0.04400084659697367,0.050116699472919815,0.03165090426499161,-0.005177583297603845
IL23A,,-0.02197864390822445,-0.01698342875059715,-0.015118425111205182,0.0014520009929082083,,0.027347200032914767,,,0.017859784444056188,-0.03499258062912049,-0.027879122459358606,-0.00010368712706282193,,,,
COLQ,-0.0431982452089446,0.035380110457553224,-0.031283021233588,-0.027165614799976905,0.006628558422737309,0.008634690065587593,0.05410506217714657,-0.03492920618729276,0.04134647753418956,0.010706742336940996,-0.04354190967725512,0.038845308938697976,-0.05511901863387425,-0.019189823085540958,0.03363723382280544,-0.027734868356435596,
SCGB1A1,,,-0.012920167668998294,,,,,,,,,,,,,-0.01351516045178852,
TNFSF12,-0.05054632513844977,0.07424595876359395,0.03694683598161636,-0.01247888115865876,-0.02126038243864829,0.013646906132228433,0.01972610306511133,0.017921371818549647,0.022643568083977272,-0.03683239189030047,0.06569797772202982,0.03002023169680579,-0.014679837575512628,0.0016268856721393969,-0.01499106592068251,-0.04207993696917477,0.01653498920754401
DKK2,,-0.023021577729288423,-0.015161640890177493,-0.021574704098148937,0.046255127908482484,-0.03391876092613958,-0.02956515537650662,-0.02407339979055024,0.033825462496925966,,,,,0.019919497880294016,,-0.015556543610189051,0.08370454707453787
FYN,0.024082766982759927,0.00884573558506524,-0.012376986318678054,0.010153513074294577,0.023445857921040612,-0.05207684418150095,0.017896953638936314,0.04216197110402349,-0.031703458987826796,0.04454565428171182,0.057039534118170636,0.19555351908246707,0.024484424883439906,0.039536821762186265,0.04370756933834382,0.020737551876178994,0.04081822816390747
ACE,0.07388190253637641,0.07104629490836625,-0.009052416456056808,-0.04256500783063221,-0.0016443117790395877,-0.0534438514950055,0.0012463604449957683,-0.04523459919296417,0.03231006652586833,0.06237654598279506,0.028163732156175476,-0.05327895519931095,0.08945506464300722,0.1096565789480852,0.030012189777243455,-0.014031793659246564,
IL18,-0.06233430950516344,0.06192810002987949,-0.0036274728749179563,0.07297047177659556,0.061844574742051135,-0.04418946203122441,0.028257678873775716,0.07447753280136814,-0.01844392585252413,0.025514818789492032,0.0008782219736190476,0.0018346055575097,0.1327594720642659,0.07233866298619204,0.022485321417090302,-0.022516496244141967,0.007851291927748718
PPBP,,,,,-0.02038743494927538,,,,,,,,,,-0.0014611566139673703,,
CCL27,-0.0046281240032798095,-0.014577282401441743,,-0.0062072306896454495,-0.00528947818615602,,0.05004890171901574,-0.027420396097843185,-0.0026006398011889868,0.0864623991930544,-0.013557716560270088,0.06971057919339532,0.08057501627708998,-0.06717603597769022,0.04560113353070357,-0.03182162394742919,
SERPING1,0.015373009830337533,0.059078400512258926,-0.015201114223530003,-0.004334686602372618,-0.08731803680566244,-0.07430750211959204,-0.009934269442134871,0.0389598196352974,-0.04009146345455289,0.06376081885572865,0.03851560816613268,-0.049646871741902875,0.03328474903596094,0.060858331846164654,-0.004286861227180451,0.01763482143970281,0.014579541648067587
AZGP1,-0.03252305245118216,0.06032599675500302,-0.022547601908409154,-0.0012392254759231395,-0.051964149123685896,-0.037507431356065206,-0.0011199385391137816,-0.007704358632310166,-0.018985678055992473,-0.010226002702304554,-0.010084678177561937,0.15937370987593036,,0.09853819116175071,0.057393056214872576,-0.09439588172880026,0.13003357685525666
INHA,-0.04549651627968485,-0.027959109837352645,-0.01979870702422902,0.04271052187668612,0.023085229194351277,-0.0073946922846539935,0.012000865137033558,-0.051288690061762426,0.02590662701515063,-0.03021472383323718,,0.14803041656585164,-0.032383425124702436,-0.014197034467270176,0.019988816734778564,-0.03518397151790474,
SEMA3G,0.0965993777599512,0.11114973432325688,0.009670488740149738,-0.009704694482001067,-0.03522401562235071,0.016513905532391966,-0.015781113391252717,-0.016492012274897824,-0.005399577735170634,0.026665671377075664,0.01810042677128077,0.009983075556075216,0.016520703378450307,0.03420341758665178,0.05884481540611572,-0.0193796397419728,
OXT,,,,,,,,,,,,,,,,-0.011317539250131887,
COL6A1,0.03652561217935679,0.05504101584637877,0.045720690983172725,0.007448002688602563,-0.08584821645733273,-0.0486369111593784,0.02608263588703692,-0.008929073143663651,0.03592376719121497,0.0037451969321200393,0.03193364715699527,-0.010382302551533062,-0.0002160017287823488,0.16881492078470856,0.0933005781683177,-0.08053565527029091,-0.017283993552700737
FGF17,,0.028303989758303977,-0.01416898507727849,-0.039907047225593066,0.013656927399262454,0.09518384333977768,0.036915948092268946,0.064959368847037,-0.03261319982528267,0.002387274589669542,,,,,,0.0688452049820588,
TNFSF8,0.0703275015237968,,-0.012541629445413564,-0.027121846860498303,-0.020387429664728254,,-0.02128271577959378,0.013795984655816391,,,-0.02338126543536025,-0.023458424485129196,,,0.07338185075828924,-0.01203428069695436,
FGF20,-0.04798041171551521,-0.017359907994783937,0.045801015184794854,0.042462431272804885,0.028795058930585028,-0.002367164189881679,0.08076137322710987,0.06697873721483666,0.009207864915048158,0.007599540738127821,-0.03019552066851803,,0.02753918146987076,0.004472737027018278,0.07819881108152359,-0.02434916426833151,
ICAM3,0.018535458198305817,0.04259797708737983,0.0014580589833389816,0.020708810439572442,-0.012916390528513101,-0.009890785687527635,-0.02138487213029139,-0.002363062207204354,-0.010860536888466393,-0.02820337893609506,-0.02410058184157263,0.05062221744758223,0.022501507022958805,0.047893353943644655,0.014557802164615505,-0.047446699410995434,0.04477507868011197
LAMA4,0.07279309067448952,0.07844811535211613,-0.03150458430261521,-0.06460404282298637,-0.032249356063805405,-0.11642945740634557,0.001866059446151455,-0.04210778279488706,0.019311451055799893,0.04972993504086108,0.07273947917492016,0.005826096184808716,-0.041642166836851874,0.12230885261117808,0.03897013133763127,-0.04214213684131026,0.0639163994991632
DLL4,0.020622888747340456,0.058340996629188735,0.04585862939811451,-0.02920299175598141,0.027263688391276724,-0.008520157203526061,0.05387720380882049,0.012340410202120728,0.05391257661609196,-0.026176182754002367,0.09220779275983426,0.058909882096393404,0.07694627474722733,0.08888102157926031,0.052240181134219625,-2.760893619961923e-05,-0.047532364747497474
SEMA3A,-0.04337734979894473,-0.020864212439418987,0.03090183764076339,0.01042817240444155,0.06519852144310205,0.009630049162425844,-0.04160970553494327,0.016865609432449875,0.03861456987342447,0.02622166387805287,0.05822294335346988,-0.06453360912393968,,,0.00797112453503291,-0.010577425134586356,0.07904248987454626
RLN2,,,-0.013468878112375071,-0.02737117096155432,0.005320041518289349,-0.02438196597665654,-0.027332392611646886,0.014156236511117819,-0.07221789511692216,-0.017999951182543265,,-0.05665180068113803,,,0.103551027012096,-0.013199637461448322,
C5,0.07042693365105523,0.012245300746993927,-0.037332938148986736,0.051375369815770865,0.013473000233980813,-0.008276483372924427,-0.0030214444241941185,0.026833318213311794,-0.015416677259080115,0.043561560485572054,-0.014488613730886621,0.02893421493110967,-0.02198344517238509,0.07324351102009898,-0.022460174486668916,-0.05001172528022901,-0.0539594624280104
COMP,,,,,,,,,,,,,,,0.04658281275005146,,
EDN2,,-0.01647001860141676,,,-0.026812878305427282,,-0.029088204813305863,-0.018772831204987305,,0.03210407552725018,,,,,,,
C1QA,-0.05261210336692754,0.05668616339413396,-0.0419766801382016,-0.01577227965309076,-0.025332170302296706,-0.061714242018157325,0.015753001635438083,0.04705890316410894,0.019633202027615235,-0.024557371323382798,-0.017490341461247366,0.009334608150667204,0.09152003866519452,0.04968602263117528,0.05024362608024088,-0.03114231023939954,0.08096166059458966
UTS2B,-0.030559287541691783,-0.01762477651683958,-0.01532118640613165,-0.016090394383602633,-0.022361224911311615,-0.018149074728932672,,-0.03116661243189061,-0.012174253445314157,,,,-0.05592128503890069,,,,
COL9A3,0.030161679614645755,-0.015630106964820138,0.05419546882873307,0.027788068452376944,0.08901757385262309,-0.0631548842456187,0.0841737671213566,0.01570568139071609,-0.03013841513975164,-0.016161167696318472,-0.02296535516786873,-0.005214798106640518,0.05784377086316679,-0.043555114715540744,0.022643105158197216,-0.008970797389871962,-0.011483606377880012
DLK1,,,,0.023771164073022367,0.08182844165424519,0.0030071624982038973,,0.019583868360627203,,,0.08593296860201237,0.1758016003998084,,,,,
HGF,0.04790700199883203,0.025223423927064156,-0.04747906320557663,-0.028680304295583128,0.020638224321362683,0.01469910228667839,-0.024818580664216962,0.014275434219528343,0.0015168894429210648,-0.0274159261302576,0.03784795371083815,-0.08679002559576357,-0.021291047086825207,0.050327427116106715,0.004530608003481359,-0.026836871618069115,-0.07611525326413385
P4HB,0.03909048940924152,-0.03032461557166998,-0.025627722302666817,-0.07481303651106712,-0.10447626507622791,-0.12613068805074576,-0.025832582795965703,-0.0825661615744202,-0.04255730905797978,0.0283082438979559,-0.01703746186800382,-0.0592418828342752,0.01683110728494767,0.04827957130781522,0.04580435340474188,-0.022297831706076125,-0.06676941339019357
ADCYAP1,-0.03361140458621003,0.07813455790157207,-0.0017877610588597317,-0.03873908052637723,0.06315876625952832,-0.007590225529134585,-0.0303727361491826,0.02747267817257646,0.0018161089699518965,0.025923618034190198,0.0035944529775920444,,-0.06862346072301301,0.011950264875659188,0.07681958825541761,0.006846413565958949,
GREM1,0.008795312731000614,-0.008282650700569544,-0.0268397238832235,0.0011209867003560785,-0.010739050826349072,0.03808514868037481,-0.039453238553668356,0.030911371968620847,0.0016519666559622716,0.04935303558282498,0.024795953339833497,-0.08997520849399884,-0.015235181865998088,-0.06729847379573735,-0.02969514992420175,0.0337761775431655,0.056008465634136036
EGF,-0.0034065410698860574,-0.028208919169178382,0.09482233063892115,0.0005883158877575403,-0.032668456437875706,-0.029045245976412226,-0.03623051187465206,-0.0028274789580563643,-0.011812751324076486,0.08187672230961203,0.01395837765461475,0.15816219607422105,-3.3143807722880745e-05,0.046443993578331594,0.03291208105132518,-0.01661892534136161,
VEGFB,0.0231085928867022,-0.04066133498314858,0.020598298535099164,-0.02237089393459331,-0.03614096472484229,-0.014933962935938483,-0.0018019530716308048,-0.007164493309502647,0.001236998968461896,-0.02308510885788998,0.0325678138534786,0.10399082009836376,0.11705685153939266,-0.053448748873770956,0.041439968202313174,0.034297269771139026,0.03676110661507024
FARP2,0.01021050299078845,0.014239468903839713,-0.025110978817428072,0.01753291533460487,-0.07356370702469818,-0.025221207498235487,0.0705152118043758,-0.0480153054214741,-0.013354612126077652,0.060980083498051035,-0.06246390581263056,0.02650072847176963,0.0804572257449652,0.05336810615994911,-0.015584594961429046,0.011253196995265767,-0.0619313853631952
BMP3,,,,,,-0.028316108502539458,,,-0.017976807351260327,,,,,,,,
IHH,,,,,,,,,-0.03531071736446042,,,,,,,-0.013039184934272833,
LAMA2,-0.0014446466604583275,0.10319964960121306,0.021874210179983568,-0.011560517673265987,0.08614068471159657,-0.06097506838330852,0.02209317741635586,0.0100617667810958,0.03892703499963401,0.03271693224898545,-0.007920701344386969,0.0036323765044931,0.03369037229210294,0.07067518089800817,0.0027422434362418193,-0.01912627738874124,-0.02747813780913938
SERPINC1,,,,,,,,0.008669071021084562,,,,,,,,-0.012876851423390213,
NRG1,,0.0037294483189373685,-0.018630410233574556,-0.03530869079056999,-0.04123772590783382,0.01531693987652655,0.03048538767527705,0.02515821346427834,-0.012909662282750667,0.0008528658219827958,-0.031208234787768106,-0.028124676524673303,0.054621460109775935,0.042142911273341764,,-0.03235509132021006,
SPINK1,,-0.007248797188234285,,-0.04338347155034222,-0.03645848211970583,,,,,-0.017999951182543265,,,,-0.03964333363597948,,0.07796633262867689,
EFEMP2,-0.02664810874682714,0.04902604583361856,-0.03416952576859114,-0.015845894032902413,-0.06479580732975274,0.0199207605625592,-0.009465489039410184,-0.026093416870037058,-0.005753957731599287,-0.0004256586850679474,0.06476094896288409,0.023408531535333885,0.1172864649977633,0.04376599040636948,0.05767650840545694,-0.05701288041894118,-0.09071234904538597
SELPLG,0.06284953403525724,0.09261089769653397,0.0018025335646916834,0.06648795344383475,0.10961816257842841,-0.002890745859708773,0.04620818339113651,0.0860039823720306,0.004642132174538752,0.03380725700893304,-0.03870572623549003,0.019760119055238046,0.05265866422466508,0.09482880763453397,0.04760980686415761,-0.0005828349889758964,0.007114068614567469
GDF6,,0.022366525887812513,,-0.001523462442592444,,0.027596483996726248,-0.01303062024881047,,,,,,,,,0.015785519582667617,
HLA-E,-0.02271378404367678,0.04694578387504665,0.03564382473290165,-0.007070596792688272,-0.06208652330553836,0.0025108771976311774,-0.00010349211913158073,0.006770070484799342,-0.003595196065156668,-0.03941386197564461,0.05809234790642773,-0.1098648873622697,0.12133569555400986,0.04998953970199407,0.035354900076478256,0.000470426248698972,-0.04810463918385031
PTN,0.12989533055368646,0.0893449661885433,-0.05557289072231641,0.061399787925681376,-0.016981726547246938,-0.09195082685725565,0.019925612622205303,-0.04395871359188423,0.05334710165014875,-0.06657493605196865,0.03772392022120694,0.10297066919796569,0.04587009431327293,0.1415291011103442,0.04216204635392348,0.017479421903218606,0.02649281747415273
CD274,-0.05658346102022121,-0.028791566502762208,-0.018801976619951293,0.044500314903840876,0.10299403498162285,0.048317407323330834,0.03725167183845613,-0.004180588767314805,0.0038121227832733123,-0.0065751589193776385,0.021483438286922705,0.09578262563748474,-0.006744530242532475,0.010314651994330869,0.05350223241310482,0.09589772042877326,0.04260899830020894
FGF10,,,,,,,,,0.009078729190806437,,,0.10752127296152071,,,,,
CD14,-0.0013903148366890955,0.03343584892340216,-0.04142536102415227,-0.07495901548256986,-0.16390940073384436,0.019919044265159086,0.013104112955276834,-0.009312838041714495,0.04389481385251871,-0.02729203837188417,0.022903172430369594,-0.0041630589770565414,0.033135281537218175,0.044864353517588045,0.08210454797350848,-0.08520950500372125,0.0057769911325060205
SFTPD,,-0.0004824165450913873,-0.021372441421683312,,0.14007439675683342,0.03382230030895856,,-0.020215136130636358,0.00382582027805299,-0.008226763302620725,-0.040070922574476336,-0.005002804419507079,0.06681311930533186,-0.049056494060000934,0.0003091620827409846,0.03219878831593913,0.06756769341040461
SLIT1,0.012408518129193528,0.01846596213229633,-0.008336869594636118,0.01601380019034854,0.0389793301341526,0.06555764825510235,-0.0217881330788,0.014123611759999778,-0.005070788619526344,0.007478967309747976,0.07600006199598482,0.11742683420766814,-0.024449952719724652,0.04958694422219169,0.06008212656027888,0.08510233838719969,-0.006233998178258398
LPA,,,,,,-0.01814907927897804,,,,,,,,,,,
CNTF,0.022215081712583677,,,0.06216665499400763,-0.020387431525483817,,-0.028596627255911715,-0.02842428140098987,-0.015751577639288614,-0.020899864171853858,,,,,-0.014863277437498984,-0.013199638916986983,
BST1,0.05959770862481697,0.05543500106742747,-0.03230284040496765,-0.020320157102482875,0.022308801366235465,-0.0032016566957787174,-0.0007253632907703708,0.00668495632864945,-0.014335321395629456,-0.043509928075470224,-0.035603511026252026,-0.013972058922293282,0.026436237943272947,0.0491510316976784,0.07229738285300284,-0.04663549912356038,0.12106889949381014
AGTRAP,-0.011088338605350722,0.02869936086391453,-0.00331444993194843,-0.029698922019016395,-0.04917906721323718,-0.023821293632288465,0.020270478033280637,-0.01971707758871475,-0.053766250962232406,0.04942117692283072,0.06013880724389235,0.015314735256474246,0.07293106223404928,0.06019358940317369,0.0038447210135151163,-0.03565007957137937,-0.022716027407629832
LAMC1,0.11345038884812116,0.04174431954261968,0.02692800104460721,0.038120711009156295,-0.10235116141190588,-0.05130478828164865,0.006997805855298384,-0.06495374180325576,0.003503252359802642,0.03679969680173023,0.06279633892887383,0.01039963177995029,-0.019571198155621108,0.0666710554395634,0.05432439403671891,-0.06706587532944455,-0.0067168690446572765
COL6A3,0.035183739628067444,0.060794755939903335,-0.0031591498422815683,-0.06553738372409919,0.02849073339487843,-0.0588472433425381,-0.014356348644566693,0.015230411855677658,0.012760004873578035,0.02351652979876934,0.06745126958153708,0.03321723970852899,0.018817640823502707,-0.043086875730427965,0.009074934340807295,0.012184768630872199,-0.06392181155885533
FN1,0.05535562073649105,0.07613122094167185,0.010923214625486862,-0.07241144209023133,-0.10102807095974917,-0.09584613331727578,0.005239115919002213,-0.028918042172199076,0.04597242093763604,0.022280614729417034,0.06691372401313632,-0.058951288221998965,0.07900959637052285,0.18209614536564214,0.0764132996526266,0.0035810284874562164,-0.03227312884509495
MIF,-0.04031891006888795,-0.08026726748817269,-0.03640996714893146,-0.01866141931885752,0.02534330464420747,-0.015492108194571948,-0.013943245070782713,-0.06117671959504122,-0.053289286872250465,-0.0453481454755633,-0.02840953164276982,0.058816226510380584,-0.015761525475430714,0.08793800357574125,0.0290291728827698,0.06408485958850067,0.12613337176304673
JAG1,0.07358956248601445,0.020934924638245717,0.028784611732302352,-8.705607721012617e-05,-0.062121884102844166,-0.026315008106095855,-0.012105355015540708,-0.02800398994760706,0.013963903873218648,0.010388252664269775,0.04849368796089239,-0.04774317199210191,-0.01769354076258656,0.06348120210928565,0.09373199139188246,-0.025380837943849637,0.02021643496953426
NID2,0.04944944295635399,0.06920436636114709,0.08893478259072586,-0.04953531452738638,0.1100145453953303,-0.08104892651953045,-0.048485741624542215,0.0025640935386907066,0.030362011975822178,0.08059579494509507,0.06540893906287902,-0.06734037985746218,0.012175979681665353,0.15822441681867633,0.05758522479277634,-0.0362725035617887,0.11918264288121629
EFNB1,-0.013866915174461546,0.04019405491488771,0.03166069374149765,-0.025126270071037626,-0.055740098316884236,-0.008551448975752217,0.03908248847486453,-0.008088973667529491,0.03304250238596014,0.06459145416596869,0.0993710721856135,-0.054556439686099974,0.04345306829486468,0.0870294694847742,0.05153106896830592,-0.04881227713034658,0.1529345002669774
COL4A2,0.08239589848731653,0.0563478954503553,0.03337214517147429,-0.05954937953851141,-0.037693741380078555,-0.11259537035314271,0.028795899529961658,-0.039959103675549196,0.0013708641021734915,0.015867549889690007,0.06885164305023678,-0.08888845669386132,0.04162092319454786,0.1388368360181894,0.062173481854134065,-0.022794467380740795,0.04764608566137293
SPP1,-0.08720858890309155,-0.007597214421225159,-0.056307284943216386,-0.013088820593191384,-0.18395492615682077,-0.11082343644187276,0.017435333502336784,-0.0006458512739370146,-0.08676750888182143,-0.046230639172375625,0.05031549888174236,-0.005463012908870287,-0.01922074614753698,-0.10295666411180977,-0.024454768189401833,-0.04437951399115306,0.07529830314570166
PODXL2,0.08286048863341382,-0.014608507274527453,-0.040110699467139965,0.01831072425974095,0.048062773008371015,0.01392391001860265,-0.027189595482948036,-0.024581619892237942,0.004995308739753769,0.1049912075251119,0.01780522326593538,0.0902032794815643,-0.037802778972349925,0.06664765373155496,-0.04862845522214318,0.06627922480032937,0.08962194828046827
IFNE,,,,,,,,,-0.014866737460639125,,,,,,,,
FGF9,0.04565537762847378,-8.644129058365884e-05,0.10007104772633707,-0.016490009888171054,0.10625922395583418,0.03308890381437901,-0.012534848866780387,0.03095989706349541,0.08111203273015714,0.062442521551399774,,,,,,0.011363688156197788,
ITIH2,0.043827549311201815,0.009468188341461048,,-0.007042332444186248,0.038958641780296045,-0.028864487811858904,0.026016133726015245,,-0.008498848981674752,0.031110950444140393,,,0.011102580330930556,0.0295966596468574,0.03396723984584846,0.006868170865954289,0.015443528519197948
ADAM10,-0.03860019529357378,0.04890910464642783,-0.015916969665598923,-0.027305231830798485,-0.02161310079997716,0.0061550511481981976,0.0022302389686845916,-0.00047167190618205735,-0.012903498838242246,0.029434933873143776,0.008550086501804438,0.03061981941705919,0.06890728487204649,0.09290589022374864,0.06326103927754258,-0.009946439336126905,0.017170023748565095
CFH,0.027101604002650912,0.03546726846388725,0.08712810367365077,0.03486052861753765,0.07090905406269693,-0.010151274246632222,0.013990589873185157,-0.02214032801958548,0.018108963448113316,-0.0016525850282257085,0.030982788958057894,-0.06195344916330427,0.006412977143350926,0.014221369169655688,0.055224040099844295,0.052706792271685204,0.014386729412105854
COL4A5,-0.05592451144731179,0.09194587586416762,-0.023139022851755002,0.019318640922958298,-0.027008881772982805,-0.04156934075995482,-0.042918600109366545,-0.032880099913694345,-0.05145048943445971,0.017609117576564217,-0.035352290249790315,0.026274897956634034,0.07725875265897436,0.04129498525330404,0.003581397806040143,-0.02523985410718029,0.0793287533379416
LTBP3,-0.0122839346231609,0.03641612790695445,0.004623014350469083,-0.035506411573443676,-0.015772753356172137,0.03460743000735951,-0.024736054090348278,0.028576192616659894,0.01414349952908129,-0.03715132436968336,0.02235179204558876,-0.022830261560716804,0.038420448537729975,0.008320765981505272,0.05428899169119584,-0.049970570912527046,0.04159394839776954
GNB3,0.1026318029280968,0.005837774717480833,-0.007729794012632651,0.023712435834703092,0.014234638064806984,-0.053290908586313586,-0.03841936807014895,-0.0015829135155882744,-0.02567242445485284,0.03245246246499974,0.01161214966621382,0.13595269030783058,0.031196115546071167,0.035657766996822694,0.07898797415901856,-0.019997509481118628,
COL6A2,0.05556169482461765,0.061109431100525476,-0.03179124931442428,-0.044397180918755996,0.011289498526240027,0.010538919420994943,-0.036338552182631774,-0.052267615201825886,0.04944255318479279,0.04713855822003133,0.1332808272033771,0.01829744611137883,-0.03318129016889459,0.11088088153601276,0.06754137879251204,-0.029182827308579642,-0.015816503392271003
PLG,,,,,,,,,,0.0052862226759002985,,,,,,,
GDF9,0.07381904812304854,-0.016865793657115265,0.016075095981935385,0.005700774806981691,-0.00843623225529573,-0.03681073952827006,-0.008888699818103741,-0.05438922166472591,0.06461468918467232,-0.017911787987310943,-0.0032547798749035534,0.009124349790345786,-0.07466496594757459,0.03315051875456711,-0.012499123808733133,-0.01706431289883743,
NCAM1,-0.005293297908067644,-0.03009829538022577,-0.05750126201900469,-0.02263905231870694,0.02588045959827823,0.06006424831141776,-0.002578298229010245,0.0538512248921383,0.023460887828890165,-0.023625605025364416,0.032776086362349056,0.06104506088378057,-0.011395905204293753,-0.07135080592743215,-0.004453462360228295,-0.012473644827652326,-0.03917864406450459
APOC2,-0.007361124956208039,-0.004239712120342492,0.0018670337236855808,0.035728536003055304,-0.004055128582961406,0.027863702912095424,-0.03718583813496464,0.03131149923615225,-0.03876801084146168,0.041243818460244316,-0.026252911989290285,-0.050975577075038865,0.005099996894576548,0.06430801377334827,0.014500531695410917,-0.034990602399557924,-0.03258834366657858
