,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PTPN6,-0.010215441353309606,-0.039157529463237604,0.06323728355570549,0.016215012942990277,-0.005407792706985596,0.04274183213250925,-0.02386162349512421,-0.030889140092105492,-0.03890923891252717,-0.07346807879961627,0.032949808516180436,0.000874981001501878,0.04160990645259015,-0.01323488282460608,0.09787057403781194,0.048533130266436714
PTGS2,0.005120816783319693,0.09104691321789708,0.07923791348487119,0.12543756419056182,0.029144908279820976,-0.01216123159652021,0.0017435584115357648,-0.05885761772623123,0.01522157937898159,-0.05271731485673643,-0.017339384949447454,0.10684691062319066,0.10936293410192216,-0.03228754436171022,0.0040278014213364095,0.054324571176530445
XCL1,,-0.02631730534984702,-0.0170728928776156,-0.02068491636091835,,,,0.11525570065420439,,,,,,,,0.017301301307106984
CD58,0.03968131267080093,-0.00856599886767026,0.04471043282769631,0.021729883421080756,0.028769336336571392,0.018332983927021575,0.004491210501967702,-0.009552893103077198,0.015201938904957791,-0.0017051655270028058,0.031847012508687565,0.004098058831614225,0.05221790886942889,-0.037746065965864016,0.0430337692328713,0.0543034846597411
TNFSF14,-0.02019945618068828,0.015513725794265333,0.0020319339205144044,0.02564508633164141,,-0.025325290142654562,-0.010740765600047678,-0.05785346610583833,,,0.0033425053392881258,-0.0003573820656347567,0.0034109837661116323,-0.016570957650691692,0.0008530695610312197,0.08716462958011223
CNTN4,0.0477919246691807,-0.03269650832427741,0.007760541687699917,-0.013944131045142198,-0.05874253428561027,0.011518986026884288,0.005413709302451506,0.0743425294262318,-0.03342110506060825,,-0.016739217902938208,0.0008820431174053152,-0.019449158453346965,-0.026165071667395953,-0.041766746912142994,0.039243765058240516
NTF4,,,0.045215076120566765,,,,,,,,,,,,,
INSL3,,0.009203991958480514,-0.01569147790214743,,,,,,,,,0.01459081363522163,-0.004221095582044377,0.02121788047866905,-0.033609203769235554,
BTLA,,,-0.024907144140797907,0.03441496612844623,,,-0.013716325032730212,,,,-0.013874268659486494,,,,-0.03249841956251,
MFNG,0.003972862375964769,-0.004875683407004212,0.014142270033324017,0.04625721890355448,0.06644069682861294,0.03143703903705756,-0.029627366504790236,-0.045540466391893554,-0.028156195782923197,0.037474472670399425,0.040843426720823146,-0.05534620023039768,-0.039305744235817584,-0.005789171902716331,0.05628380993593425,0.008708834225261544
ICAM1,-0.0062755759744014625,0.02596631361777231,0.04675498210147321,0.08118294081979484,0.05877000038579727,0.05909461978340924,-0.03346330513857893,-0.06952088939322346,0.03804961057220913,0.02529817466727878,-0.016052901669259746,0.0492544619827897,0.11249033339176473,-0.02683974590678232,0.06253085064516951,0.1164091873066678
PROS1,0.037384098191051575,0.05345608063473406,-0.011361450455690637,0.06157844750375658,0.12148314105776965,0.03872567855110157,0.017806265463485262,-0.0969785580775327,0.010212274463681831,0.020527865868016956,-0.008172393958871559,0.04175982843067217,0.1373618629855711,-0.05070685703829701,0.06471168208551685,0.10256297810476006
CLCF1,0.022872908300507047,-0.031553456875123696,0.07025109900832575,0.0900865898022177,-0.024698711424949234,0.0006845797247470929,-0.019158555272676858,-0.04671851625738927,-0.02065788074487414,-0.039515483722108294,0.09375566359007746,0.0691059968470262,0.13078132898494882,-0.0916189835623585,-0.016159116200295684,0.15641424478472193
PSAP,0.04003028721419217,0.08368658996610022,0.03017430067707972,0.04692112337348616,-0.032350295179369964,-0.08177712254839803,-0.015849405071484666,-0.048332902385931575,-0.012745783584688522,0.021028865538479276,-0.009369661067869668,0.06651373364410396,0.15844818903030183,-0.02010700129268951,0.07453471717391022,0.003765204611839356
EFEMP1,-0.05093352157502026,0.06315870821332979,0.05129237480664765,0.03231620782989146,0.006427960960634048,-0.019156893293566006,0.026564470748278442,-0.10302079473389941,-0.02739292850247272,0.033292167267518616,0.04051894593533898,0.01179517163971048,0.012187785140709626,-0.076737216764848,0.040872753177856845,0.12698437135216983
C1QTNF1,0.02255581255298199,0.03788793292245093,0.0033481838559290913,-0.04191864661037274,0.0519491879585942,0.02283375073652019,-0.02383614466015315,-0.026666814130413496,-0.0005069045583993644,-0.0024503539721437407,-0.03897720544798052,0.023507052439013097,0.09847815055477493,0.03293594848269181,-0.021013894751597564,0.12674273193179672
ALB,0.020503636600148787,0.019009315839335312,0.01395883846483689,0.04944545345900403,-0.0107186460508227,-0.0203873250566019,-0.012199241193343502,-0.05355634135843261,0.020170935096922738,-0.04352266331855837,0.025288940662288744,-0.015452180530062752,-0.012608355077349555,-0.010753614409243023,0.020133353433032162,0.16174475089617782
CCL13,,,,,,,,,,,,-0.03246447658640635,,-0.021535472192668582,,
EFNA3,-0.025863616279433118,-0.015275594589413407,0.03554092971204402,0.008875620707553399,-0.041976562154956785,0.009037136195195302,0.01439724710472944,0.07802149679531659,-0.024786466546368607,-0.08459557165506812,0.04607764665645526,0.027825611362405293,0.09911883368790968,0.00851991055946458,0.038990862310496456,0.035656116414191294
DRAXIN,-0.023699376899298595,0.05795908248265083,-0.029896537969586235,0.08812574996685105,0.0020267431935048472,0.03777704499743238,-0.0097953920390798,-0.02780556969480737,0.030190611141501462,0.13423938026429036,0.005975985204193873,0.020051919527049766,0.07496343385399507,-0.012608918163388374,0.004728427771717461,0.034770635040862044
RAET1L,,-0.025092686091210622,,,,,-0.011732186432751321,,,,,,0.03806545123367161,0.02556420497964408,,
NPTX2,0.010383388752554666,0.025976458462647883,-0.011850110781875596,-0.008387478953535234,-0.038230349202000045,-0.005020852211145499,0.043060687930755036,-0.06708917495880619,0.08437954852412659,,0.07750194443522514,-0.020596889195930657,0.02194191081542226,0.02110206806153854,-0.040161208031954464,0.04782683536023975
FGF11,-0.0006814160065412796,0.054041960243191495,0.033139536190979216,-0.005012969637418538,0.0932670614239495,0.09381724772820013,-0.02220220407261936,-0.032567069160258214,-0.008583714738220035,0.006439669777706623,0.003961833007613298,0.010023265979829908,0.13100507165495318,0.0021491491431062117,0.044356778867353154,0.11468940709477414
CD59,0.019980387400622687,0.002842914878074182,-0.0011919170583181583,-0.016315915884784586,-0.05501752994994744,-0.05841770858575762,-0.037256317721924344,-0.05735839059691691,-0.019247024769829302,-0.11143370623939113,0.06928833725927011,-0.0006577085234995819,0.0949064841398641,-0.021734361094585156,-0.046013609172722424,0.015721465206909545
COL9A2,0.011986292681325998,-0.07597631627318283,-0.029430701652532518,-0.11913516529638812,0.06632113308043038,-0.014710048168767186,0.002524170240061045,-0.07426322435437434,0.010721816223868681,0.023415697880481715,0.07911041641330063,-0.004618131294316516,-0.028901366553284603,0.00013773327467071268,0.10089930558189748,0.03709936880692974
DLL3,-0.0663116301076227,-0.07175770446155601,-0.02761839335541851,-0.10588044493313917,0.0551005103983305,-0.015521822795603662,0.03680999540113989,0.07688639633857956,-0.06792483686299776,-0.08429111805747753,-0.055668473830940424,-0.03494607186019626,-0.018879756691177193,0.0003160571569671341,-0.019185518820589224,-0.008319178692754938
FGF5,,,,,,-0.016234312173065073,,-0.019534293394844103,,,,,,,0.07332934272493408,0.10577279802945097
LIN7C,0.049404485874027716,0.023895952826776444,0.01507849180585306,0.021033580971634575,0.06912977092287707,-0.0019664537122140273,0.02557086156290728,0.11882883268776814,0.0678663300061228,0.026816734560261662,-0.013077599379320928,0.008672715210900718,0.007574368908518393,0.033107311314799874,0.04533948592166122,-0.0160702134123316
GDF7,0.044218548593889496,-0.01787932516257159,0.004689448473894742,,0.04588979179304984,0.041500154935415964,-0.010740765182661509,0.07238726346563018,,,-0.03940746804923764,,-0.030484790585777324,-0.024189373479521912,-0.03939677111026077,-0.057122678418321256
PSPN,0.021944002290731183,0.027706176548877224,-0.0011120557365965043,-0.014463873246205345,0.02286666947487625,-0.016770352750623083,-0.009421676192390652,0.023277888185411977,-0.0028653058184925375,0.006563422109424583,0.050251493253669594,0.05670456982359802,0.031684415826619274,0.014061528283254266,0.11792309464265671,0.020786575372125117
ANGPT1,-0.019708506695378783,0.004389894927680778,0.008686028814654082,-0.058735566125354764,-0.04374605938242864,0.032104064942536745,0.03627600925683049,-0.10039448190179531,-0.02102886587296142,-0.05642701744814575,-0.02307074831296289,0.047550895265558606,0.10672833880565857,-0.055867259033166826,0.03442001190008848,0.029481137288265253
PNOC,0.03954945503377891,-0.048940524319720145,0.023233037045526265,-0.051593791051493317,-0.027157484174978354,-0.00891544856515536,-0.046302534887928355,0.08930375338790089,0.015300297752640532,,,,-0.04352418423703939,-0.028677490231655403,0.05985957326841323,0.08328588894630294
L1CAM,0.0036858904972904617,0.10301152182812771,0.04086335286411605,0.048300931117349906,-0.042814455649087445,0.041531633182382996,-0.048912867732458586,0.03765672298671663,-0.06325605286674386,-0.060553192110536905,-0.009853091926232179,-0.000712858408106619,0.09918469251199022,0.0865849748803735,0.020274143446128157,0.02749776612202107
APOA1,0.09924169925173489,0.006680588849071129,-0.02443688424642686,0.030320909464297698,0.07246718076081983,0.008656732600027008,-0.01738289722456515,-0.029512841925293392,0.004089299725671892,-0.050323820768840045,0.0625980709409096,0.017268676664841838,0.03257132602387573,0.019085970325664562,0.03967470161625793,-0.03198523981072768
PSEN1,-0.01009908055787133,0.06333973163686948,0.0038592135957255247,0.006092774754998086,0.017591040669476265,0.013370053489532383,0.031837959360947174,-0.08608177784487504,0.05492955153782876,-0.04775103184018748,-0.013723029987017762,0.02867875173790906,0.011199730710778346,-0.029512960737369053,0.03882275220837396,0.023634428239695266
CALM2,0.043054719092090965,-0.041595034327351316,-0.02367295806285342,-0.029227436315888332,-0.11337928772751074,-0.05330917119725335,-0.006851845887438663,0.14272908718897886,-0.04274149493886242,0.024531090989356026,-0.05979229192690095,-0.029724912597473965,-0.013538063406764417,-0.033710946978911985,0.036940521064027385,-0.02711491863219256
CLEC2B,-0.014434126990905821,0.03185212731487789,0.020263380173642796,0.057071120307390893,0.026738096758361668,0.05792268167761887,-0.003294751890582645,-0.02171033176197643,0.014912330931755867,0.045316097007638716,-0.048437522412912375,0.039358566975107374,0.027878766616519196,-0.01722791404375892,0.00441418530178283,0.022013356691599015
NTNG1,0.031998009090750484,-0.028377371222745324,-0.0140194832405138,0.004965683639919106,0.037148479366763736,0.03511797015425694,0.051362701968931876,0.04628589887673168,-0.040134353817442465,-0.03009245461349026,-0.030234120682500754,-0.0010759361503338751,-0.0034043546674569743,0.00555484845489688,0.060924628709951065,0.04029094273611229
LRIG1,0.056384082534287935,0.004023654685593424,-0.018035925491683206,-0.07131334276450614,0.05338345309412189,0.06080950946227337,-0.07052508696464972,-0.04706161697248573,0.04055233759841548,-0.0766390031358588,0.007226635141429578,-0.04752510060275361,-0.047614726564504946,-0.05040863751186678,0.04425119822206226,0.08102850292644212
CPAMD8,,0.00894149245561011,-0.018560218434568874,-0.04183911875608005,-0.013131024872124327,-0.014686120118724532,-0.019880268235847157,0.03233676289666707,-0.024507568809924763,0.13391756588739986,0.06228881433809607,,0.03038761885769641,,0.012918882259931512,-0.04050426032265765
GHRL,,-0.060843946480171704,0.030891320340274926,-0.006790160473572679,0.0006487625960040682,-0.019195096560188574,-0.0097953920390798,-0.021786322586938633,-0.016934770092218058,0.007470701400262807,0.030549110974070214,,,-0.02616550381616119,-0.011615035013201862,0.039672344044708346
NPY,-0.00029521432703463453,-0.039098735952425835,0.017178362723151024,0.030230882224291156,-0.07940841875466435,-0.05004817123253986,0.022008683989132808,-0.0020878062424945438,0.11187023134049395,,0.005273036964126482,0.06744074743954113,0.12386471450722379,-0.0032877172159814934,0.02860079170315748,-0.09292587018204405
MMP2,-0.004012142226352721,-0.05977737427148965,0.005248417149112649,-0.03494617130070134,0.033276865619856794,0.04511163851182066,-0.031373773612910494,-0.03435920195109932,-0.004332280079377532,0.056323853555595,-0.028971999174744044,-0.03353366822047958,-0.010103192792122361,0.007713851292832346,-0.03836186487998058,0.011554975409472007
LHB,,,0.001785917512269268,,,,,,,,,,,,,
PPY,,0.07510250444369976,0.04493677271610793,,,,,,,,,0.08593853154139743,0.18184647425698006,-0.0021249037264321666,-0.01975901877723948,-0.009161250294656458
ALKAL2,0.09598566146714002,-0.00602640878691175,-0.01592970290538844,,-0.011122344306225813,-0.01665161756219757,0.02134338181896955,-0.04236716906574683,-0.006881178669528698,,0.012189713383148728,0.035201023808662725,0.05069835796233246,0.005568557152795021,-0.03695891170202479,0.05441928240555745
CSF1,0.03549080155008159,0.00046985338635526197,-0.014938325839649243,0.013186777858533894,0.07853733722643487,-0.0005625472490707475,0.009808657552812404,-0.024605903742535584,0.030002061484656253,-0.11538064455147813,0.03973463905637354,0.06734548909774124,0.05951757671345079,0.0022065679052448712,0.07173857854603252,0.071241494315106
SEMA4C,0.06910487203022142,0.06814725848311864,0.017656871506990864,-0.021815681195589864,0.07781008185785862,-0.016701673740141434,-0.0399415555941385,-0.04820254546773087,0.002031421905853556,0.03600670922986917,0.008266408350280837,-0.02319226179469431,0.025958124855066884,0.034349073779687676,0.04453980411591742,0.030498316685543234
BMP8A,,,,,,,,,,,,,,,0.04035792410507363,
ICAM2,0.0028033879489003004,-0.031062652472839614,0.007699599366687314,-0.01823319515435574,0.04765661024429359,0.05338906760188627,-0.0145498792135563,-0.006395164285405484,-0.03385118705041927,-0.02785695274154068,-0.054934900441813796,0.023749488892350713,-0.015298848158005723,0.0014948051004164825,0.0184620741922561,0.005298035243217539
SYTL3,0.012220427229249223,0.010097374201992162,0.11654050614043658,0.035840256529074015,0.11535592402652428,0.0681711925742241,0.004277115062091977,-0.015149538907319323,-0.004802256262632554,-0.0656441283734262,0.04469130854792435,0.039882007240728254,0.053032925986711194,0.030412642780201095,0.02016777853443182,0.02986854588298072
IL1A,-0.03136302297895525,-0.0027675888501982517,-0.030322003787045762,0.005390567952017128,0.03345811956352559,-0.04039343534666833,0.016944066167099966,-0.0481845774834216,-0.025502886577827226,-0.10062737027629431,-0.037211729807795565,0.0413427470324186,0.07050951767432818,0.04118131736209266,0.005494499542191902,-0.02091311161666247
HLA-G,0.011041789647649672,0.027870914700753664,-0.017072891335789982,,-0.01960811239620276,,,,,-0.03399156935964382,,0.006495656161387355,0.15241368997896576,-0.027210852480675243,,
PGF,0.024946140282095474,-0.06679554001680098,0.014270372630613773,-0.05489140089650938,0.07201008574506744,0.055917612882481274,0.047948343810388976,0.03353578560340256,-0.010149747635467823,0.033779364754748215,0.0011664819018563579,0.021586582328239515,-0.021418950362912526,0.023835305447122583,-0.01475993865358889,0.039158666664186444
LGALS8,0.0066220819617521685,0.031806221191426766,-0.037259832979962146,0.04741977776789792,0.05215924604217935,0.011522371824077527,-0.03550655050645401,-0.003096614389782441,0.01774044347979964,-0.17868002641090494,0.0825349793590284,-0.0013965240878667518,0.08998991595726893,-0.014713843711764787,0.019924281048760026,0.04634229444048258
DKK3,-0.0015797585351057146,0.020076955357694708,-0.03292530672547555,-0.07029936857182928,-0.09407613372545633,-0.05176180690606721,0.03910677656441753,0.16197036457336256,-0.0341974379671669,-0.0423051015675725,-0.04814735433095599,-0.04024337890631447,0.04361651571595884,-0.05376245037854429,0.07907702570831326,-0.07615118830093129
COL16A1,0.09755296103334436,-0.03417375589764916,0.022658621815213383,-0.055614421132607346,0.06155187476710078,-0.012047485861202797,-0.010373723926212167,0.043542416265508775,0.017734655433603124,-0.03362369977821834,-0.04827137426505749,-0.002974120553092126,0.07150506777505576,0.018189678138799254,0.023993706133019044,-0.0045264586129090635
TPH1,0.023779046579734665,-0.003943554385030091,0.026856743129228915,-0.041070518804854884,-0.02077752944652151,0.04747231549499878,,,-0.015968598261197474,-0.0020662748435723325,,-0.007990361068434532,-0.016228541019539407,0.06812376376309284,0.06276194542021452,0.09538427785137303
TNC,0.019132967364726975,0.02212805857866047,0.08703477852411406,0.12199627940136176,0.11000820731520045,0.05102634614263439,0.023407705149774492,-0.18464226445908455,0.084126584541259,0.011781517500516342,0.028878326397318778,-0.01142929849659672,0.027656109200955774,0.02670690859478365,-0.011827332553925526,0.10194643511898646
TNFSF9,0.0380240466685909,0.04864130711497161,0.12721655429203932,0.0008434809858437733,0.08132776075375608,-0.019793322753101635,0.019785266583966166,0.0016903816811823975,-0.027092653841318173,-0.033054799855664965,0.02587331139670041,0.01816452346520215,-0.01689164130118288,-0.03738337620002379,0.07264026568338568,0.03659558668162852
C4A,,,-0.01916401033808536,,,,,-0.0235081047010779,-0.01403700448524206,,,-0.02407504949597742,,-0.024444490243133197,0.01228267948627085,
CNTN2,-0.0192913316488153,0.03269540681389489,-0.022464584334617958,-0.08083102088047134,0.055909018678901856,-0.04125226224851178,0.07271521617314265,-0.18365992447223295,0.022457088564378905,-0.07195488506149315,0.034808113026450184,-0.006964467492094546,-0.01642037709747516,-0.009466037003625229,-0.04431422326836529,-0.04664965512584702
F7,,-0.02765830190196265,,,-0.01804534361444131,-0.014686111582660246,,,,,,-0.03564396984637415,,0.03954341646116124,,-0.009638690869949059
LUM,0.02785464131634043,-0.01932424569221988,0.007005253885439945,0.032373165787402305,-0.008780495679157238,0.047546100887163885,-0.007011217590386715,-0.013409634631618317,-0.012227856060475533,-0.07310943404657502,0.03926633132805652,-0.040840720844086575,0.001743399831658887,0.014547753509364237,-0.04983811040887874,0.035047120888937466
BTC,,-0.025092675639300406,0.01786919943107919,-0.02546745382818785,,,-0.022627752467763548,-0.009818628226903681,,0.09915348217574112,,0.07666220900657866,0.10695994552308355,0.0087384191500546,0.0533300593058708,0.0678303522937475
APOC1,-0.024066929787681768,0.022101313001435578,-0.008041280245242307,-0.024102855705748,0.07311678754592406,0.08117204491199496,0.06742369803672545,-0.13960059893594204,0.048824851017562294,-0.02766995591982081,-0.017626540433549002,-0.07079936201228156,-0.12637233018952035,-0.11723763574260171,0.10825990523467204,0.0027675169005346462
PKM,0.0431073037787778,0.11871756403477338,0.019552657078961547,0.07354556956858434,-0.05357185656053373,-0.012003237858612034,-0.030717018483778148,0.06591639807359799,0.0323669670110723,0.11841125707410595,0.04113654584037326,0.031410516748641835,0.08810369894119256,0.010090965275138208,0.016858890845297604,0.1203539213777371
TNF,-0.053833061165533005,0.022710239958987254,0.00045465771696137175,0.030212684506228285,-0.025091421062688066,-0.021553691056259743,-0.014320646677748643,-0.07349144164276561,-0.02299405478796009,-0.08295091043994639,0.02510155021037109,-0.0040302544048492085,-0.04774473309369849,,0.07799360291709562,-0.038965606066867255
GNAS,-0.0069269540137395875,-0.007825923671234636,-0.08477324923393957,-0.0666114730069997,-0.06920107333218431,-0.0134904053571495,-0.05845775843407203,0.18534767148856351,-0.001375154555481777,0.11314266025425497,0.013958476248133221,0.007125662253158273,0.05699322323307429,0.04603783789412411,-0.010738522769047472,-0.09094292446656843
BMP8B,0.021620193271320042,-0.055019867035044585,-0.02475129467887086,-0.02714055589731095,0.07674899539565098,0.10408190570984428,-0.009508762196294469,-0.0357898354743939,-0.05076735891917017,0.0018630352005966928,-0.022010147510560466,0.014133189967116965,0.10473348969193719,-0.012353771989097283,0.005378385012387464,0.011828063904443707
LIPH,0.022582605601095068,-0.002719230887133028,0.024199078982238102,,,,,,,,,-0.03246448852605111,0.050850459238043426,0.010312956135780725,0.03575871058897458,0.10468164668463557
CCL28,-0.018138701638295614,0.07831995857308029,,,-0.038805972186617035,,-0.011246857831777594,-0.029200715967325003,-0.012663792099388617,,,,,,-0.023424018226205972,-0.014974655679399916
PTPN11,0.02151983371853733,0.0395327817057076,-0.04393799993154978,-0.07289074826126024,-0.002838753522615259,-0.01922487886250683,-0.02669766427147391,-0.028898799363364962,0.005767938707360068,0.013421737363137388,0.08127352580633569,-0.0395696159023962,-0.037502712795356795,0.008363369350458604,-0.06777730573906346,-0.06708396274349018
ADAM12,0.014420892776421194,-0.02726937390338793,0.02516319028678478,0.00535303800345941,-0.023404004611020806,-0.015710281162074572,-0.010869388928555912,0.025958323471724658,0.04601836826188872,-0.043157432983479294,-0.05737559135566852,-0.00924061608515112,0.054610488312498866,0.06553287300736747,-0.04355839911726616,0.054064745716314935
EPO,-0.050048123873329936,-0.038094192589203386,0.02308215517549925,-0.03470154563192391,,,,,0.004635611107770138,0.08744260147505575,0.08821112316700301,-0.035257263641054824,-0.05528473175991856,-0.023142751647729033,0.04228801637925592,
EDN3,-0.025033491172801882,0.0437546355199121,0.05552638987240188,0.04612163198447673,-0.025882348741227554,-0.026021717370597337,-0.010805735098038867,0.08721190944766627,-0.01613337279961141,,-0.027128640621299233,0.049577896785332136,0.07854427157085037,-0.0611231949612845,-0.045260374075443865,0.006372998756816679
CCL22,,,,,,,,,,,,-0.03990362864714096,0.0662192069240132,-0.0009195508537245445,0.008598934135220346,
CCL2,0.06691253761913547,-0.020777705496920724,0.011911586911147798,0.05710161224643082,-0.04427469004651505,0.017047518917867023,-0.0023987773381751337,-0.15528871353829263,0.03617112297877916,-0.046530447000848706,0.044716695301748786,0.04852968931556697,-0.017982574152982125,0.06511330751092244,0.0451899456414761,0.12619955549503672
DSCAM,-0.033727407555457715,0.02176624225373836,-0.010994306953659584,-0.017851222398510183,0.006101959060587616,0.049192618624019364,-0.026163283860127142,-0.019806751218921014,0.003198372860509483,-0.0029759365166476277,0.053877265830510085,0.04365335981172701,0.00970001392484731,-0.001390169982088018,-0.040001754794670684,0.11955919576960515
GPHA2,,-0.03159835347112129,,,,,,,,,,,,,,
ANG,-0.05857152220383028,0.038763596111810024,0.03725426581497844,0.0322894571235624,0.019985147887729218,0.07393943862078546,-0.041011388763014564,-0.04411851825834214,0.0697408807483806,0.012685942391811238,-0.07233491872221498,0.03108630324017413,0.13825319854380447,0.0026804184903591,0.11891199535231972,0.08504389063617854
FBLN2,-0.03730105570283613,0.05893463871581449,0.06609129512508259,0.02146047345257393,0.02428766096509867,0.005468251647058974,-0.00835277134054959,-0.048745024427150896,-0.04707579203430734,,-0.048849074237351554,-0.00983680677387212,0.11546230925420586,0.02729234888340037,0.03297594006628863,0.01926166390657908
VTN,0.0499772693499628,-0.025674127521299803,0.013636503609827244,0.05723254137501689,0.08915971684596419,-0.024755992743580854,-0.014997318356887182,,-0.013268945690595836,-0.04925988296948089,,0.03775716609955387,0.004469498514414423,-0.029966739806968002,-0.040623231234517165,0.0524656520275142
VEGFA,-0.015800292164187872,0.12202812011323333,0.03598888376302378,0.07980380081785243,0.046775561841409095,0.05498364087153478,-0.0017528478747756869,0.04504544522203804,0.020124152095126406,0.06284138657773099,0.03241283947601036,0.029038484057571146,0.09012064457945759,0.03868234275037897,-0.06613697237187544,0.03589473045008729
F10,,,,0.01614969248828809,0.09181236133770021,0.008516197949284252,0.02419017119499453,0.05004250081255314,,0.09497068285074312,,,0.08962417301984894,-0.04008175378512785,0.00805115311717174,0.028348071580397653
SERPINA1,-0.034361690286338106,0.003402908353809309,0.0028638521045160543,0.029120180786241002,0.04534762688345684,0.04099324724232685,-0.02526116492381058,-0.1305474018504992,-0.013857077228121711,0.013011660251097255,0.0330659647989637,-0.018974943576487043,0.015018792423270946,-0.002222148875960718,0.043947677823431314,0.01248079466591144
VWF,-0.038756966302986896,-0.06872096561949807,-0.01378403757355748,0.0004570347280688324,0.06494741627205856,0.008812751060692035,0.07245112330662222,-0.03181988543712603,-0.021596609758432476,-0.08600192529104692,-0.03204294815782381,0.017559987870359724,-0.012623816855652862,-0.022831775384358103,-0.0619867849698639,-0.07712101768635526
GDNF,,0.027686952231461646,-0.020132241152054003,,0.07164774741940381,,,,-0.01596859936265681,-0.0038495781282652493,-0.030234112240306477,-0.010261672641777877,0.04431005767017618,-0.03240687605378235,,
VASP,0.0065551066440937165,-0.05640381336178365,-0.011866302460631447,0.058688650305214037,0.06329553908534448,-0.03311781622931436,-0.011983247712794494,-0.08529479146923416,-0.050846359662056195,-0.0008655800976629862,0.041873490702488546,0.06418439598854137,0.02394835587046219,-0.05500560884016713,-0.01410884749331172,0.021156816110219155
ADAM15,0.007681631583046571,0.010018385481889446,-0.021146598691969096,-0.015500164021436287,0.07137718521904286,-0.04122048347039983,-0.0743669695183431,-0.04958944848395656,0.039496781081869554,0.002518819275952575,-0.03556857943472252,0.03237708538555407,0.04500988003244704,0.0301823319056073,0.007775309838630324,0.068590932172776
WNT2,-0.021091351602758154,-0.021218936525402684,,-0.013430286733327098,-0.010639173651057772,-0.037697004838571004,-0.012760403703285591,-0.03307196799121997,-0.014944241461849776,,,0.021436546130169848,-0.026303550370988842,-0.02778804717728599,-0.010378724913835801,0.04904144681650598
CALCB,-0.022075327244098178,,,0.07069001304715732,-0.021060241943773095,-0.01623431199664152,,-0.022140677429555763,,,,-0.03827449251631809,0.058771236508143726,0.049792519354097134,,0.06816312411401279
OLFM2,0.03467920485357512,-0.017630681866259258,-0.026071711874902818,-0.047738265731824873,-0.003168093065090145,0.010405831494243265,-0.07797465804311854,0.029826106413183794,0.029709368741315367,-0.027175922249661158,0.02102351510180228,0.0015283052664234102,-0.017218075162999835,0.04603204830568752,0.08585985541291548,0.07631123428027854
MFAP2,-0.02830163746622225,0.02044038849871468,-0.021759917958115632,-0.06670408554154691,0.01968260263579567,0.030012106125570606,-0.003608956196895242,-0.0257389312137208,-0.03737730707510602,-0.004585012811746489,-0.0338361746215309,-0.020864321563179394,0.020313374420520183,0.050418402931863,-0.016584030015597252,0.025597201303865034
HLA-C,0.0008661534532855422,-0.06767282973236444,0.01446237431414111,0.05246000071309344,0.030796389383312004,0.04742069677743151,-0.012607560294775342,-0.14085494776978313,0.0691390580486756,0.02976708408647443,-0.029502098529887662,-0.009327082401429605,0.08844179195662846,-0.01279939591725792,-0.0031464230914770544,-0.010726989956384329
THBS1,0.015824647925545846,0.030294556919212394,-0.019312058953905805,0.10992132088015523,0.03166207001182284,0.02083643841845703,0.04121310459547637,-0.030469962427317088,0.004097611078990391,0.04387303273697405,-0.020410741192125673,-0.030737197112603656,0.004676881685329733,-0.032385089373380395,-0.06011521382300876,0.07237549731752232
HSPA4,0.031212860234731254,-0.0034674368840244474,-0.058435125356852406,-0.03767006672874151,0.09522058532695656,0.002338044349330523,-0.004659597990985044,0.03560940147645965,-0.003294887233079691,0.13851853684466725,0.07086379418612122,-0.0039134544104663235,-0.027435642700924367,0.018547525498497225,0.05394665310568504,-0.00470639971635124
LMAN1,-0.0015593449326168692,0.0646958012551078,-0.004153137761569347,0.06407255692614643,0.07123114594025062,0.08192138659943757,0.047921732301586056,0.012176001526294347,0.04066293605350113,0.12699519365945627,-0.031307068073437735,0.007033630896639552,0.05574585669954104,0.01104419749273844,0.02272070845841233,0.010633040892345435
LYPD3,,-0.043250179319430294,-0.018147122566440518,-0.009578501351979673,0.0028214032194352062,-0.025184020912439528,-0.01490237290449221,-0.026642432232238864,,-0.012673016346821227,0.07411860195237287,0.06815342301662522,0.053420273144751645,0.03521117927135461,-0.01797540977335269,-0.0030358725161120682
APOE,-0.011824357235886245,-0.04320953663785992,-0.06376512660363384,-0.07684398968352417,0.09393539006532767,0.029809014591318,-0.015460015470903102,-0.15438979989633522,0.021975965285907423,-0.04889087265756804,0.0742721203949785,-0.06962671694629377,-0.11171981530559646,-0.13726065636967727,0.10886481958568174,-4.9999907833189496e-05
SOSTDC1,0.0641832695732777,0.008858797728034716,,0.010600996334036276,0.00033703431855834935,-0.008960312026539779,0.003102850257885988,0.11064646414055354,-0.024281658343691007,,,0.0024504431632127767,0.04762633543921222,-0.03862512987831648,0.009773186823993666,-0.006621672252713902
ANXA1,0.0364061890612761,-0.014523877212265649,0.10574368516108822,0.07468658744058133,0.02557097095802457,0.021736593266893783,-0.00012860798182551305,-0.12423588349756058,0.03275438917479412,-0.023245341472792728,0.024014016201042265,0.030636745545881656,0.03045893525827784,-0.058701671093876855,0.04436518490861224,0.02023657107102402
