,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
FGF16,,,,,,,,,,,,,,,,-0.03194501928630591,
CXCL1,,0.02999573387775087,-0.05283158731330393,0.042002250477695124,,0.024645523536983172,0.015514656675770143,0.02329585547993703,0.12456099980446997,-0.022051658314414493,-0.0006471575252191962,-0.10630530252142685,,-0.0045681267835937485,-0.026804539672387898,-0.03414066268958155,-0.03341427470709954
VCAN,-0.004492121848621793,-0.033414969516423275,0.055017169468201024,-0.00016090263869147998,-0.034668600458639336,0.10295572451068336,-0.020087266927224668,0.010843304257431243,0.026947210590479973,0.04767872031840106,-0.05486602647910019,0.06545483835451371,-0.1713299723216819,0.0674413024837484,-0.11476437357561677,-0.05144795714833585,-0.08345991835534504
MMP7,,0.0041834653108052825,-0.042720108964027156,,0.00080328666189863,-0.02044998852927888,0.02883092048437172,0.020485625081819447,0.04783827878474013,0.07106693855881288,0.05835519745754587,,,,-0.12077351103492036,-0.03989792418784605,
PTPN6,0.09011951241485863,0.03830048506770773,-0.0019406655191306491,0.0785007595833021,-0.026707053927283494,0.08119132087594633,-0.008363753225762448,0.06153745396735848,0.01905684076976874,0.04229820538133716,0.10087084915600683,-0.0062123163247587935,-0.010408461132828851,-0.0739034021780568,0.006485022214182455,0.008326496811219233,0.03925403196272236
PTGS2,-0.042951378951099274,-0.023429918478940045,-0.02108743176990208,0.02589880248429644,0.03973485791506599,-0.05674341417441686,-0.002504106494998416,0.04941299460674716,0.03993186106888852,-0.018067337402865324,-0.03559996109703673,0.004088138340319912,0.02589551995473078,0.01154872161876091,-0.03669398258055999,-0.010844909993784351,0.03812772648990414
XCL1,-0.019352530536468293,-0.01993506978931809,-0.023379988460567644,0.00964993295781506,,,-0.006911231924216226,,0.014748721575300796,,,,,,,0.0008503981558823155,
CD58,-0.03574608617876711,0.019385125735888725,0.0716271102461769,-0.04489110335388989,-0.04318778996684213,0.06727912968320829,-0.00670884384708483,0.019939951911316513,-0.03888090885329605,0.05463779431481156,0.15025977875614022,0.04590588164743156,0.07203001104957656,0.034385775386437285,0.045265582158888644,0.08552544160051391,0.0635367129358214
TNFSF14,0.02703561758929456,-0.020086637930004717,0.0045033542780378525,0.06267926352760934,,0.08403755261492431,0.029310204541760143,-0.003267937836636295,0.031828013569456665,,-0.03267366071407118,,0.03666610401239053,0.009082128430423598,0.002680722360444743,0.0019282624536253218,-0.036284340003964
CNTN4,,0.012427947642363218,0.016660430704313473,-0.006212285397560939,-0.058855288837759256,-0.029778628436180732,-0.03119504209746826,-0.0015458023913571856,0.01476923360126805,0.01416707716783092,-0.030486189286738827,,-0.04370327512690223,0.011488877231904678,-0.0430287346113797,-0.06076036683982371,-0.026932516255997123
NTF4,,,-0.029574661538228707,,,,,,,,,,,,,,
INSL3,,-0.017858143334174327,-0.006965711709641346,,,,-0.026422692471226795,,,,,,,,-0.038558067904578885,,
BTLA,,,0.00897461316035895,0.03580122198137619,,,,0.005294248480159056,,,,,0.07011642331726325,,0.021156739534559404,,
MFNG,-0.036135219610514066,-0.020135214804143615,0.010808386760475618,0.007912039627410775,0.004585634933342432,0.10266710746493905,0.017887970765415817,0.04282248573434481,-0.017522733859292428,0.013312630353015565,0.07283484259410063,0.040189720717179016,0.06675920535942573,0.03540548718069819,0.005793427073689288,-0.017678139987832766,0.11157102312979525
ICAM1,0.07474557956036372,-0.003332273227646373,-0.021137895498002376,-0.008518079534651052,-0.013372798673690347,0.1681406695339991,0.0021444990335644045,0.02682447721555406,0.07821370006611626,0.018902020809067558,0.07958565880772343,-0.02112319814571355,-0.023163509956329327,-0.06663674977927722,0.030487637451761525,-0.016789832029633293,-0.08476736292582211
PROS1,0.04465662129132029,-0.008263492976823961,-0.027197424720756966,0.09928215779553115,0.055873479535317336,0.14905769507625768,-0.0012413036582737595,0.08771098213910185,0.10189372085697018,-0.028294918012326874,0.0507656935118665,0.01568746696068861,0.04561985941887389,-0.026711897703987818,-0.04211367487365954,0.06322426674236403,0.0050501144143218785
CLCF1,0.04194891438326894,-0.00475983920939758,0.004886930904900009,0.09926135489362228,-0.030363895625125932,0.0786177842655895,-0.03273372697383627,0.03721099747215592,-0.008965079048838878,-0.005025373787689107,0.09842437909227682,0.04876165640265154,0.09215588833989392,0.002515735764604432,-0.045319027552009984,0.03477087067869587,
PSAP,0.03028247078290701,-0.01029679113319187,-0.005605000399438555,0.06048203634066062,-0.007429030935571022,-0.05484840360865181,0.00696609023851759,-0.03689349592323674,0.015467997147581687,0.04043933902116146,-0.002540661864633319,0.1317900175390575,0.06823282450057082,0.026647761160112124,-0.13121030993209373,-0.08954844303483536,-0.02488194407048518
EFEMP1,-0.012484683154720292,-0.02154579888014611,0.06246749833632624,0.06593676616096475,0.022331475014196994,0.13670853774975272,0.029238088896406517,0.05041773117959342,0.0314301552341377,-0.0035279969011817545,0.11080600656770674,0.12024722345156479,0.03918948548948228,-0.047218603622143626,-0.16682146860050356,0.005410032825811574,0.004271514105997593
C1QTNF1,-0.044986419065035116,0.030346726864788856,-0.004718544135747567,0.01465816613900962,0.053121454990705655,0.16651856003642568,-0.01176817133363315,0.013236526746847808,-0.04660818759431026,-0.003799374538348729,-0.004836731657138201,0.0474848626353764,0.0100719188536988,-0.05400026003485374,-0.01434212223708922,-0.008622554489175802,-0.05835426369501039
ALB,-0.029134781978594478,0.009490463056436518,-0.03814931816390188,0.06420861779660257,-0.018804766859432366,-0.010022760380256141,-0.02884664992141412,0.08222671827468415,0.026081094403560722,0.025066022377697093,-0.012979166986874765,-0.022294469914700073,0.08676180444988704,0.00884989564451699,0.003811864249790139,0.044531025213577165,0.04510001529510805
EFNA3,0.04657884037215576,-0.034443200076419905,0.04775973642604375,0.052815716690952655,0.0794803079946911,-0.09644670830589272,0.010916420157553295,-0.03230037662451018,0.0150489944294755,-0.02317995440307118,-0.006643769247379644,0.13837657894675817,0.02029399143340397,-0.00100383565462867,0.15949594397836384,-0.0021897317778125716,-0.04441342938083496
DRAXIN,-0.0008408045894594152,0.014006398999224415,0.023237660001456443,0.042499854160713675,0.025115737779869876,0.08895440087324016,-0.025944052189105806,-0.0014472481565156012,-0.03500440395728088,0.015082203003959134,0.0326776102112996,0.041413086485436734,-0.011690639173386069,0.02173695216513723,0.007448101443030818,-0.009400805667158807,0.06295290076349626
RAET1L,,-0.013911667093591566,,,,,,-0.0023007198120429755,,,,,,,,,
NPTX2,-0.03082660470959516,0.036618234970776126,0.0237758587695509,0.06369597114286502,0.06714558351331015,-0.12147260045006804,0.03372050771642124,0.03707872990395128,0.06468841736099261,0.061033091644231166,-0.0007779487923169865,,0.060272568302674155,0.08188492371643058,-0.023067833424404507,-0.030280110295873196,0.00034203074611219064
FGF11,0.06072475448672065,0.029078115055827847,-0.027857287062998188,-0.015316705427537814,-0.03547349805952136,0.15497565910581557,-0.02873221035764118,0.022922951268771256,0.03324375701996012,0.008191145259236495,0.03771299945708177,0.056748384194654417,-0.007063057796101571,-0.012067401451489929,0.1387593812028579,0.026367089055921035,0.0856183857588317
CD59,-0.021401241681872702,0.0029857604988877753,-0.007701564060942267,0.10138994823383715,0.048026299564330625,-0.06290414213141245,-0.03561333623277546,0.006065428504401789,0.0234822196926996,0.03752908522297608,0.11899018207393888,-0.12991682016793618,0.01751645592046154,0.05831074362570346,-0.10431917157870425,-0.05720520324336975,0.02150889766740967
COL9A2,-0.04555919595178114,0.08449829340409579,0.054822106530972664,-0.018800840320700292,0.03247861808317973,0.07807551756792719,0.02273946131331566,0.016873087641513667,0.006366042900099141,-0.02359704505816417,-0.04588045039791044,-0.05256625505958128,-0.008959293587604935,0.01821386715828688,0.12749609114708668,0.05634257140507355,0.03602808940127243
DLL3,0.00643883697042401,0.031096621464452027,0.027216585397709957,0.029532413694034042,-0.03141270120741215,0.04720469799656226,0.05633292820047034,-0.0032410107386273675,0.06027888366256912,0.02852751358798894,-0.0586728578698213,-0.16009397296099867,-0.0006557718243355186,0.03838328650053628,0.2475474433149227,-0.011953367544272984,-0.059737898323763784
FGF5,,,,,,-0.027314714719331015,,,-0.033193421837920525,,,,,,-0.05328848354025941,0.004650836964055035,
LIN7C,-0.014378358718286187,0.02412281615482181,-0.01991769396087626,0.04643471771529111,0.006031314147157709,0.016439356606598156,0.06867025387950379,0.008699637582515771,-0.0390053017042236,0.049937398257159364,0.0019659461327668527,0.022998323155056496,0.03901228597196653,-0.011448292221749415,0.048808301673716296,-0.023473503130225823,0.028808664695337712
GDF7,0.11644501819101043,0.018519634417363057,-0.021630039395893665,,0.006119730660721369,0.02344024342452718,2.402085903534778e-05,-0.011988985447882806,0.10463453612176127,,,,-0.05422044400975674,0.004165880955017923,0.04810492521650699,0.004778792809103804,
PSPN,0.01817157670333408,0.03199894475701444,0.01329686743208612,0.04951202576064032,0.00040654795154626734,0.014812919850206446,-0.01766264060061313,-0.01222007254884895,-0.04714536725398585,-0.06128531875339575,-0.03605485335884755,0.03484806694583155,0.033180102234965696,0.021226197973302437,0.11803497193752896,0.06669812704477747,0.022820347442913173
ANGPT1,0.028516100200912456,0.0501331955317187,0.10051878291721876,0.011535418044678041,-0.05378016521772267,0.11635801618360447,-0.006908952257569783,0.01793835026295434,0.014683951517183097,0.027321355350720344,0.0667636194880588,-0.05201360737382386,-0.05700368443219316,-0.009477498308616846,0.007602282659290816,0.05212627599789773,0.03375755842471767
PNOC,-0.028308329386243967,0.0007347542071332424,0.07216341287169609,0.009229303911061,0.0008061107653893838,-0.10275190353970241,0.015482745875495967,-0.015563114441347054,0.02197011275933295,0.0570515036725719,,,,,-0.048792424939386146,0.02757355587012682,-0.03338612045386872
L1CAM,0.000990603007804385,0.02559534521224088,-0.007103665608619374,0.028007233721537798,0.06662773342304386,-0.06434034474652905,0.004651471992332858,-0.028583271292368987,0.03889203345480393,0.02834273785436093,0.03969676467973018,0.05856213527290132,0.04269542846781491,0.020071209991295066,0.1197485430144867,-0.020692025358763147,-0.04369281642515703
APOA1,-0.02000566404410966,-0.003645380581524241,0.011810923561723634,-0.014201622412672971,0.020523131801101935,0.10505401323194805,-0.0018738295428851791,0.0034496925900893267,0.004588156177287143,0.03706489484857105,-0.03908585985350031,-0.018390211321818437,-0.03801065263997665,0.0036446559380338777,0.09219204408686002,0.0483435607563324,0.16801463004209483
PSEN1,0.08281549439842632,0.04462775683410075,0.022048144753276232,0.017014656612436948,-0.00929664974190986,-0.02466422210496652,0.00907167990277421,0.08477356177151311,0.039635396755557106,0.08516239429473899,-0.003490142309671657,-0.0987674422932824,-0.03349304465767442,0.06396858244464221,-0.03439247105654474,-0.0046110846691883815,-0.04295457287794818
CALM2,0.07834928998821518,0.021522532811490174,0.04123895143687396,0.03327890625271862,0.02163744438837663,-0.16360288382086619,0.02742965664007364,-0.12984516134860513,-0.04659255949102308,0.023130342816702315,0.004667427434100681,0.046214467641108425,-0.0035944803972892308,-0.01890930569281091,0.17570642269015052,-0.018029342067452898,0.00490067442788878
CLEC2B,0.02118725489109241,-0.01427897537143022,0.016455179560480593,0.058870172219667394,-0.047448851748223705,0.14543453878861384,0.013421092428257342,0.015279244834068681,0.008396610415076543,0.03727949381971356,0.04809363139464333,0.014698966573935011,-0.004228443790218006,0.06539219942671486,0.026192779480634518,-0.016969142933702188,-0.05677043321533277
NTNG1,-0.021633739281635856,0.020869297016508453,0.0035395894908823917,0.01692873963554772,-0.007877941189177977,0.013388052864523768,0.023550110849163478,-0.0203767123394714,-0.004753936497479023,0.01080377523681399,0.06807536848601071,-0.05125516686123911,-0.041598903172401946,0.06731893026190928,0.10563725594111323,0.0487644761484855,0.008109003245363944
LRIG1,-0.005524780357123592,0.003776710029247065,0.028417224876094452,-0.02717800663561508,-0.021967479048506097,0.10015994184270449,0.01197340418379009,0.08686459508910593,0.017979320887439348,0.027025294278728594,-0.013214430018760872,-0.09625674774960878,0.10579482304830685,-0.05121496413807602,0.1645825256183837,0.0796368038049085,0.04527506930208917
CPAMD8,-0.01763826733646982,-0.02794997766446906,0.032817612713058095,-0.036764156066783536,-0.06216159552808031,-0.02470983538448558,-0.010306865435303717,-0.035679735251642405,0.0907235813777663,0.0038388356876763326,-0.02745516413262544,-0.03465230688955669,0.03280355474804508,-0.06474178093920195,0.014476483642866024,0.022035849347863512,0.07458775153894615
GHRL,-0.028140587507214977,0.08120160343296302,0.027793232526918787,0.0018363915706103252,0.01513546292738556,-0.01472366745238658,-0.01696419248417801,-0.026873059807560537,0.07126887078750818,-0.020745585216556013,0.024226807205876034,-0.030411874732513885,0.07202587570685115,-0.05684126365278883,-0.027215115357910265,-0.030976098916019823,
NPY,0.010755278146034988,-0.04599840802817375,-0.011338596466800188,0.02531469338802258,0.034411380044325444,-0.05446036417758299,0.038951443586017404,0.028736040964517717,0.006693568721936316,0.12268398439899793,-0.032061686257144326,,-0.019430430703667286,-0.024530350621480554,-0.03046144270979118,0.04005213180010841,0.005490835569774295
MMP2,0.05175915906788865,0.006636939982187098,-0.030342795284338527,0.05304061841002424,-0.022220321844686648,0.08962599561697693,-2.4690248835035343e-05,-0.0014274669133759429,0.014059594460727283,-0.008182652513777753,0.09752784296988926,0.042753745916322805,0.08521092251022058,0.03989596169398886,-0.06762262348266405,-0.01968864080955186,0.07122311634293033
LHB,,,-0.022136082155030424,,,,,,,,,,,,,,
PPY,,-0.02345781989263137,0.03126039343073882,,,,-0.02142001324563583,,,,,,,,0.01728897603909584,0.030308184006671353,
ALKAL2,0.04354705268573656,0.012789489238890395,0.03342644736467291,,-0.0202557142993189,-0.02801684349038578,0.006297175129709653,0.010107530846570753,0.08429543697824324,0.06441749778375631,0.025015143652960873,,0.060343955099000646,0.0031001377040163654,-0.0038961764215472883,-0.025622512663262847,-0.012404432747392677
CSF1,0.054959116725837934,0.0033440340438602298,0.014383698489477029,0.008223556380396763,-0.023856403179765336,0.11108262136035023,0.025320961273910397,0.008588091587329,-0.031649183146195504,-0.0070023891590007,0.0821689627475762,-0.14136357420246132,0.05010088459839832,0.10218413582504478,-0.009505341289253299,0.03051776256444419,0.021993612499499066
SEMA4C,0.024847972119653932,0.002338138787952752,-0.034857005385763,0.02305946967273476,-0.02528768334890406,0.04537511592916962,-0.029491164816308393,0.017849940183566972,0.03217281991546605,-0.019987641717495095,0.05237467005621822,0.08862957715754045,0.032463777713064856,0.10177698777358268,0.03563718271028619,0.00440484032119746,0.08079853834976833
BMP8A,,,,,,,,,,,,,,,0.019543855941410924,,
ICAM2,0.01351008651972885,-0.01224862705138077,-0.040392818278218924,0.03423157216733337,0.016861591279143943,0.1414882238399439,0.015165143048630064,0.025855010625362735,0.08802787730381972,0.016075166811359134,0.0448981736668458,-0.006813663154869975,0.023820655177401142,-0.06390955621259761,0.007625570262372672,0.0047716076564202365,-0.053129836489416465
SYTL3,-0.03831447828692167,0.006243555849417335,-0.011469717929691951,-0.015467071099213326,0.025780804890320225,0.1173202453048864,-0.018018404123575003,0.00891146889238525,-0.013440016373238906,0.006763206697403457,-0.04715984016598249,-0.09908814314743314,0.12097726550745892,-0.024962995160782223,-0.02130133206594,-0.032113590395496806,
IL1A,-0.020495383167744564,0.02491766740317284,-0.04232005202913796,-0.03834445015002604,0.05308041134230571,0.10947616357129089,0.018110633737583894,-0.02776973273318504,-0.008774082298712453,0.012429248669441026,0.00542061792465774,-0.07594595226897168,0.10769713181687546,0.009234709806723047,0.05821799622858317,0.03339923620554574,0.10310089101084949
HLA-G,,-0.005442457881499768,-0.02337998634915832,,0.05663018908177521,,,,,,,-0.057896359129935834,,,,,
PGF,-0.01960293904713713,0.005344111528788837,0.047258930693746676,-0.052375861084145124,0.037865438292658905,0.21185297374250533,-0.026586960741919612,0.007305546007092671,-0.006269939035010728,-0.040740532141317884,0.11463501056912798,0.07929511294524949,0.014056775672429146,0.06635537952995121,0.03016193769119935,-0.03379932008135205,0.03981256438233941
LGALS8,-0.05882496663367183,0.05974166931103102,0.05001237110184208,0.04168777718445324,0.010518333353412427,-0.014560666380068579,0.046198374329151436,-0.03104218009674698,0.02648714554947204,0.026920921050278473,-0.006269253215957547,-0.03978853401756467,-0.05518414219194936,0.02787110814327292,0.05156449140456186,0.02281625087134101,-0.05662047896420523
DKK3,-0.052000209621185844,-0.003748740472352834,0.001503536751257332,0.06417053813322648,0.05449685725205826,-0.0789278324070082,-0.015783791268654212,-0.06666000868202834,-0.03609479637019772,0.02039506602307318,0.06188998760611023,-0.030331024682963552,0.06086032823078827,-0.016520479482401602,0.022365839084344915,-0.022926156411161913,-0.09299334683891246
COL16A1,-0.04792163270594929,-0.000837854365347913,0.03421379304441718,0.03738249395747605,-0.03101714969185618,0.016755282255151292,0.026112879481332806,0.036545497676909226,0.028607046418797938,0.0636775988012612,-0.007695276533033233,0.029618073633560317,0.06706003222688067,-0.007645755858358397,0.11277770958723896,-0.019642347707022303,-0.060914134441245084
TPH1,0.09770066935406538,-0.015717979204506276,0.07125374277488784,0.008325471694060557,-0.025543305665123646,0.0633681128208542,-0.04406527778334298,,,-0.019561996662053934,,0.03909466875377247,,0.012850418893794902,-0.006041616180105602,0.031747589172231236,-0.02898689613326492
TNC,-0.02059134176925404,0.027211281307055416,0.04128319809291447,0.07334026061998376,-0.06901343452571197,0.19141149689190373,-0.044062432008781495,0.0333177672477162,0.02638797369580117,0.02524116106722011,0.09857062259793835,0.1551593801636181,0.05678711857540446,0.03323636535632343,-0.0967733529502791,0.007495508018489217,-0.042999186639506956
TNFSF9,-0.017638258965061167,0.04710378749010268,-0.0142403106386018,0.047968794011874594,0.043789076261950576,-0.03553520135793833,0.0362140599449604,-0.038334452774289096,-0.021811955025381597,0.036161366933443004,,-0.0024296707219766196,-0.02466897087760252,0.007394565281016092,0.02612221513423183,-0.007108032471710537,-0.01765944601250375
C4A,,,-0.004388884253809246,,,,0.06543544459592594,,0.07141925100550148,0.0216070900674438,,,,-0.04398964228179144,-0.0036636178665478258,,
CNTN2,0.09599540742837902,0.03680398172068401,-0.00707334981801604,0.019206057712071442,-0.05772176837620468,-0.10188154511351423,-0.03197814268700638,0.016236590030610926,-0.01301347298864032,0.03673532769721333,-0.05228657732445317,-0.06457933909431603,-0.014719692699983045,0.007193920090441967,0.008634024282793078,-0.10610140093825697,0.12770787937696662
F7,,0.09432525643700805,,,0.011096564989589802,-0.024709821022302673,,,,,,,,,,-0.043434777994779426,
LUM,-0.03112882171186778,-0.02901858211770125,0.01725021591233677,0.03836267591440016,-0.006689363059440966,0.20682296814895146,-0.044795185668060275,0.04905598939893099,0.020399212811926998,-0.04867669995158,0.07818313378601442,-0.1348606582301895,-0.040451715340904554,-0.031684041505859586,-0.1371233150455651,-0.042074205412062686,
IZUMO1,-0.016853915198259177,,,,,,,,,,,,,,,,
BTC,,-0.013911661298935112,0.04956302471307789,0.007943213659450488,,,,0.04590940345582277,0.04993777457988,,,0.004998887005725809,,-0.023210927006217207,0.03603519064431287,0.04245540901101884,
APOC1,0.029109971502191214,0.010780135754768884,0.07710838521115519,0.0058595727338637505,-0.0324249003135764,0.161242653293189,0.05937156214746515,0.0377387034239382,0.03224450788817733,-0.004352089656474741,0.05623805169507807,-0.05639731231568325,-0.033730726494851496,-0.0007470233708865757,0.08493517368860438,0.005437382381147339,-0.004840911257011527
PKM,0.0169997691913219,-0.016374640927940554,-0.04765863255654771,-0.023995650670140076,0.026072262579467237,0.11965590976424295,-0.02469997437848819,-0.0254783826038418,-0.0494011069633143,0.009819077761348863,-0.053451406512621764,0.22758798195701876,0.02861714977330135,-0.01546370570840684,-0.10106311636278716,-0.047715554819345,-0.013252918804106405
TNF,,-0.01697933385648578,-0.047384295768142674,-0.04465145439451172,-0.02710200803197064,-0.015030236832534806,0.0372091909683796,0.07860073548011612,0.02754498348117254,-0.02372745851529264,0.06714106030060771,-0.0813631962783819,-0.047825268234367536,,0.046821208199949574,0.04626812243447933,0.08566126397452282
GNAS,-0.059375879676092536,0.03637537872232266,-0.011511104245671767,-0.03959067921700866,0.07525575648806845,-0.11157690952398823,0.03352446400359242,-0.04065959058981512,-0.04094187454280639,0.009462376017754277,0.08940864781935635,-0.000527982783796993,-0.07837904615162765,-0.033618955377138444,0.08469488356351,-0.0026975691534935494,-0.07381745559002657
BMP8B,0.03061846591514501,0.08775041992916605,0.08264563564406678,-0.007187352240550997,0.03186227533695845,0.02087711411343649,-0.002186997204220651,0.005948624572483459,-0.019308521055434465,0.05290323679531868,0.09858260134862579,-0.03488877142126237,-0.035830828196675914,-0.04919036649070628,-0.028765172465130384,-4.490000361853821e-05,0.044708045667877665
LIPH,,-0.01571797533486269,0.004051683029830945,,,,0.07334967260655974,,,,,,,,0.051097161741665,0.06477432500081287,
CCL28,,0.00935108610909809,,,-0.039799672738384806,,0.020908005482123185,-0.02552567896529405,-0.049618978453991616,0.0057922336019759655,,,,-0.030407332123027868,0.006023668356555586,0.14467818118337236,
PTPN11,-0.11974431452575522,0.024118713179790818,0.0027091444879216234,-0.03403680564312259,0.006176489170490778,0.013650542017812165,-0.02049077022884278,-0.015296402737404914,0.05254779292194478,0.024555844358160363,0.01672779553786953,-0.004066076316375539,0.0017672836119882534,0.028764620660626513,0.07263558492840666,-0.05640557393179269,-0.019367572037582968
ADAM12,-0.055034163483222216,-0.02267959941696846,0.016176076242756358,0.010321606730396749,0.029978051894378844,0.1360790915707367,-0.04146084123914952,0.03884628825692491,0.06166867108236427,0.01770025609139435,0.06765806239415662,0.06785882508727396,0.09659766729148114,-0.06146821301293208,-0.10275781445306047,-0.03301335592719922,
EPO,,-0.021119848372302828,-0.025394875462825456,0.04016877951816426,,,-0.021420014180623642,,,0.015489909835718707,,0.1199354354351753,-0.048709985330109624,,0.07795812716192001,,
EDN3,0.07311677617910521,-0.027379968022908877,-0.012549510616420703,-0.02070673283018728,-0.031819025786012575,0.004112554357996374,-0.0004359452320267471,-0.03529422663090195,-0.038993176810087,-0.019763850257323926,,,-0.03732609611026311,0.007524638792966547,-0.02880637609732879,-0.05390436481133218,0.06065750602506866
CCL22,,,,,,,0.01060342111384701,,,,,,,-0.023948036362907214,-0.004702935252350448,,
CCL2,-0.0027748956300191435,-0.005878362036555522,0.01913585621549921,0.051275877239528485,-0.02901559909304542,0.07428076306031095,0.017747757993957485,0.013726448819069578,-0.004800400033826278,-0.008225709574651909,0.0988363526884418,-0.0745513312030856,0.04320310413308956,0.09976367133529661,-0.1387409433080482,-0.0003680058081878619,0.06343588445209299
DSCAM,0.058393375097451454,-0.04804317676404018,-0.031233028444483273,-0.0054409067036188695,0.005415173474114121,-0.043359520664961,0.039108060709597235,-0.03277787755673784,0.04488561651305596,0.08170087402538415,0.06634931012331562,0.009004101079842,0.07245365480109608,-0.017754700664522005,0.09210169539719315,-0.0018599963804125238,0.014431892694182422
GPHA2,,-0.017518482182337963,,,,,,,,,,,,,,,
ANG,-0.026766792520633187,0.014392709443671244,0.026735823779922806,0.018245711421197852,0.014373762736995421,0.13247628611322146,0.01738451154928109,0.028091213796908442,0.08881881435069561,0.013961227890916325,0.013555259922687886,0.10739850769913505,0.09489778136778833,0.030009499503814156,0.09198487840628541,0.01581067310787028,
FBLN2,-0.02322572311039781,-0.018490507488006385,-0.027779137273381695,0.06945119066634281,0.08725651932987445,0.06920537750328053,0.05936627077452562,0.019720226161732066,-0.01503737159861207,-0.011868065873824007,-0.033723040688465995,,-0.012525911612375012,0.0398576977649987,-0.034787011521259015,-0.030974131326469135,-0.02965542129477903
VTN,,-0.018184678210429673,0.0518042476175782,0.04176650798759881,-0.011239295931115608,-0.023214579838550117,-0.03519067778661755,0.001300760358093985,,0.06763363234355486,-0.023284818737069068,-0.05022435586084241,,,0.07344785949704544,0.04947385107790842,
VEGFA,-0.022472577340361555,-0.05308202170118504,-0.057770955371587294,-0.011456430164108142,-0.037432738205038764,0.1361054765902874,-0.02930556688690866,-0.0031519205504148325,0.11085780144578147,0.014551847422242997,0.0010884766769508098,0.15171586835696194,0.03424571140370082,0.06347167987787852,-0.052747556210613146,0.03776298008152045,-0.06190044978465239
F10,,,,-0.01596961906256162,0.015459620788806762,0.03809229310728995,-0.023486582588440146,0.0043273029503941105,-0.010006421066641454,,0.177503323285122,0.019594903414835375,,0.03180835873922491,0.03153537325461055,-0.044505901714885346,
SERPINA1,0.04935803280623787,0.03915546999532149,-0.006844617740722047,0.0387254366144949,-0.06697715169825723,0.15758643873772304,-0.012467390616407037,-0.035325452213995634,0.03954561693194438,-0.03483993204083981,-0.00671859610416087,0.03486567466901195,-0.009995048207603554,-0.062273085966957874,-0.09334392597825582,-0.00925237830583965,0.00558345525155285
VWF,-0.007399505130032506,0.0032660094551018497,-0.009435911012638376,0.06747430421613568,0.025456113583737793,0.17258319256618668,0.001231919857853283,-0.012452238077706117,0.1250860791156902,0.04997792907478776,0.06024046899807842,-0.0397245818353281,-0.011030074529384303,-0.06533346757177959,-0.0401171693290992,-0.08614200859157542,0.035197622509537084
GDNF,,0.01725349376637217,0.06928929716819296,,0.034833914832534084,,,,,-0.019561998011373614,,-0.0760359203793647,0.06388311362454502,,,,0.07618521878399162
VASP,-0.004023837884579851,-0.022112425487029234,-0.007770183034118309,0.031458706533203415,0.08218524574306882,0.10638283739109781,-0.001216438990832299,0.05322832470837671,0.024770307293521126,-0.04895290252336887,0.09116443327822771,0.0015603418934576757,0.09731569767915814,0.013461171038285142,-0.04322670278432273,-0.0498723049575479,-0.028846016402180017
ADAM15,-0.0746204520080708,0.04280612354526518,0.06417832648641095,0.009205788271332303,-0.0482335557544889,0.06002538612063828,-0.01734657334843188,0.0010875847989742827,-0.001003593854844965,0.010136133487632966,-0.021137808901941415,0.09156235519923418,0.01609372574093099,-0.025351003741234224,0.030434703443624173,0.01605510004388454,0.07213282991295136
WNT2,,-0.027494758889382742,,-0.031373200778287764,-0.03291180778372153,-0.00932892656959188,,-0.017439627758907592,-0.02661712245548072,-0.018307129831426485,,,,,-0.00257583175748929,-0.011946216826392393,
CALCB,,,,-0.020724380977571753,-0.02589086439443429,0.002450810010581459,,,-0.008248348710089535,,,,,,,-0.04260780034662896,
OLFM2,0.03549214642914235,0.04299944614629947,-0.03360232517291506,0.03734683437674475,0.019041061096322108,-0.040984577064206426,0.016888523353910292,0.021749495402667084,-0.012442058001131072,0.028720202864269483,-0.01642996620845938,0.06575713393989013,0.06580932956311358,0.018036494257402304,0.22933508416008935,0.024371074553085275,-0.039182376149172804
MFAP2,-0.0085466910418635,0.011505874369679515,-0.05475844036983847,0.12596055504521317,0.0798378135059566,0.1154423639989462,-0.0011293544366069044,0.02839919615614042,0.11114022759481053,-0.01416656440449106,0.07983574711219271,-0.020875965094487893,-0.019591441131052257,-0.039376499865802266,-0.023470382704250965,0.007135307963850572,
HLA-C,-0.013948021697964125,0.004461258482543543,0.03934843590426536,0.051635249656764984,-0.07559641014002497,0.20324785388359265,0.007738389503402771,0.03750041359621459,0.05200185302223821,0.01930916782506974,-0.0019691692449645515,-0.02178864876564149,0.015491482566893732,-0.039863310727426673,0.03477915024320675,-0.08381985675297095,0.037204680633037134
THBS1,0.10147503830644755,0.03364661602945871,0.002726002820323122,0.05378120075924876,0.0043565466809132375,0.1356683849728413,-0.014418303428389807,0.04107268322069463,0.023426573864472625,-0.04388080446955927,0.04361247835914696,0.023770964804794303,-0.016232548462142758,-0.007146084334664761,-0.2451056901608817,-0.028613913182668937,0.14300205581882486
