,UKF243,ZH1007nec,ZH881T1,ZH916T1
RLN2,,0.019778422073208464,-0.015394728092963926,0.04792382413048571
C5,0.031203913213740952,0.08265404817463924,0.037199899753872584,-0.014975569700643473
COMP,,,,-0.022968046499227495
EDN2,-0.03674357798654323,,,
C1QA,-0.07233502888127614,-0.00571340830296688,0.09114917721791403,0.06893329878878644
UTS2B,0.1078100865664484,,,0.06446567800760723
COL9A3,-0.056414742790182125,0.10514181866336196,-0.05598275403637286,0.0352715042423039
DLK1,,0.052203825384484634,,
HGF,-0.07513401796427414,-0.0401021158690168,-0.06562461941157371,-0.019878401613829005
P4HB,0.018391056712295947,0.022340551036129086,0.0291147963199111,0.028278591129999777
ADCYAP1,,,-0.01641971140989597,0.016932381473737674
GREM1,-0.029216144872239933,-0.03420132047749319,-0.008813769647899487,-0.039076018411616904
EGF,0.04482185964454049,-0.07141935978302713,0.1205379866050777,-0.013147408586284453
VEGFB,0.07608140713545808,0.033835438693854296,-0.013576234634107186,0.028123700380834518
FARP2,0.05168919353203859,-0.03665593311846807,-0.007303547439479002,0.004887443629205055
IHH,,,-0.015207592420873692,
LAMA2,0.008940888837658475,-0.0432075529553192,0.06908098428122075,0.0755652119549595
SERPINC1,,,-0.015018262958779517,
NRG1,-0.03777141340034325,-0.02255769061507184,-0.022353725302448495,-0.02721145966419815
SPINK1,0.11430866841380641,,-0.018460467362972032,-0.02591745377994399
EFEMP2,0.1384882993711394,0.033009626109414866,0.011110261132630769,-0.028682700447291556
SELPLG,0.016300935057967987,0.04634100277003489,0.059085403220054435,0.07796111917458129
GDF6,-0.0342604605038179,,0.04048304989459457,
HLA-E,0.005870723138829211,-0.05916928434886856,0.012955738045540947,0.08355386648556459
PTN,-0.006750192747227536,0.13803602259138195,-0.029219639424885764,-0.03511296991677149
CD274,0.04486737336388946,0.07414063435993917,-0.018186641359088807,0.011969929450994368
FGF10,,-0.013667636007953602,,
CD14,0.023420819186163767,-0.049336996417987916,0.032257158023351266,0.0009152270699208273
SFTPD,-0.0060002516926892634,-0.05123654099867151,0.03009651721000129,0.06514109451141384
SLIT1,0.052564620675745376,0.09985328720517922,0.0770055221658261,0.03147331141103213
CNTF,,,-0.01539472979055766,
BST1,0.015332254899968076,0.09773062124364894,0.0665414864845646,-0.022592712409459453
AGTRAP,0.07971865253230415,-0.005378043437029967,0.047265379850990975,0.01033536662555621
LAMC1,0.027117165894548368,0.036172437888619555,0.05621986977109776,0.010385505898425185
COL6A3,0.01863311153549377,-0.027762211733687075,0.03536573539215245,0.07456255642858206
FN1,0.20389454999131118,0.03336706758460826,0.06630562793303488,0.047739191315900556
MIF,0.04640306384154883,-0.12146098901998954,-0.00375821777437241,-0.07012120592595239
JAG1,0.11260673161496436,-0.07695785357484691,0.11251570120591797,0.02215757926700144
NID2,0.04930647440673366,0.017952552106292628,0.045383793485779124,0.06458888601939743
EFNB1,0.05273758346102722,-0.014437848117417468,-0.0226083820987439,0.06523077544672494
COL4A2,0.04035080656388456,0.03331249250872684,0.07421067738529265,0.06961885763926266
SPP1,0.09463970128481705,-0.14851954102935758,0.041725388995938806,-0.10499153228102766
PODXL2,-0.017535188131892428,0.046508505808142385,0.02910089380557273,0.04310788120087273
FGF9,-0.06073215002674397,,0.027511999139548556,-0.02631561240445795
ITIH2,-0.027168333755665602,,0.03683832748765312,0.017223215468490732
ADAM10,0.061455757379372325,-0.08246611504758133,-0.02554950628154636,-0.010228092138221095
CFH,0.03862738946783159,0.08609780484337652,0.07174891132384424,0.06426342480665166
COL4A5,0.10895543777899533,0.11193893608548135,0.037273809419461124,-0.04429093044885946
LTBP3,0.029159942777211602,0.009670947833004059,-0.0014782232617408207,-0.035265744360194244
GNB3,0.037580822959439125,0.010013704130320928,0.03196421178693084,0.011875663649118596
COL6A2,0.25457934247848096,-0.03904882151820013,0.03345057800272912,0.07067655056579988
GDF9,0.08026434318084724,-0.0416903671648699,-0.00014426486488006108,-0.03791817534457132
NCAM1,-0.08564224648921055,-0.03175747659436597,-0.020957696745102335,-0.028017661558918664
APOC2,-0.07271472488652629,0.04447827810070598,0.06077038793517903,0.027600370191613134
BST2,0.13246361478518928,0.1000753202134593,0.004664035287189391,0.08616379013442223
COL5A1,0.15778730268004706,-0.024233754579136964,0.04205819378226327,0.06315426731662852
CALM3,-0.10525041192593716,0.02938192099285511,0.04499620397434211,0.040855631149792036
THBS2,0.028928814882448837,0.01042484932675031,0.014385720163196695,0.047080701879084044
SERPINE2,-0.0995669751435335,0.12799520146545731,0.0163564022551521,0.03456182018706486
EFNB2,0.05929383066944121,-0.0759620556428561,0.0017551015504316035,0.03132319616128643
PROK1,,,-0.014436246443411929,
MMP9,0.027941494969568534,-0.005352842050814924,0.04438211073607248,0.03737150312743927
NPPA,-0.04479666225540758,0.05703546830265522,0.018315815205659343,-0.020146088476726005
APOB,,,,0.09201921531926345
C4B,-0.009884902193111226,0.05583963834786224,0.0034867130272515363,-0.016909907804266114
NTNG2,-0.0195883006478421,-0.040293501709576136,-0.013763672086910818,0.04098817803771738
LAMA1,0.025145842021332694,,0.033913513148692606,0.028295700479858583
UCN,-0.0013887408004141133,-0.002496283778186929,-0.05279351035943339,0.04927382706428883
ARTN,0.04730958086081042,,0.0430358377472168,-0.017771195139874855
PDGFD,0.006089626158434047,0.09835445869546737,0.015223472089233423,0.049808698991227765
EDN1,-0.028628903869969344,0.07917919121283873,0.03753361543595152,0.055618659678759765
ARPC5,0.16192257497416143,0.047710219497616384,0.04828166466544864,0.02105029196198196
GSTO1,-0.04032865485408986,-0.09477798267844123,0.03374421275011482,0.02538753280421138
PROK2,,,,0.1054871027861332
SYK,-0.03847873471729781,-0.010064952906553966,-0.00903797244543276,-0.018030211750753724
CD40LG,,,,0.08306821175929277
ST6GAL1,0.028195496041834862,-0.009657907209135386,-0.03801609020821725,-0.026764430862958554
WNT3,-0.08062194247299981,0.0476794248756282,0.04741616011277752,-0.004996486380611514
HSP90B1,-0.05921127374580855,-0.09478698580274292,0.018337995316626197,0.01720609569046936
ZP3,0.13883651265517155,0.03227494864144591,-0.010060020854929191,-0.01952716331637492
NRG2,0.07517837316483728,0.10052092263697408,-0.045815352853621226,0.007929516154897868
MELTF,0.042294793683639156,0.024581683203020937,0.043292345829798705,0.0009133145492315128
NLGN1,0.06511543437749252,0.007383074663886145,-0.06843403220287753,-0.02441529093469205
SLIT3,-0.044706715090049406,0.16165680361753507,0.033834832789975684,0.07259242063449493
CCL8,0.028815523518034816,-0.08687744162230364,0.0705617778920905,0.0421045155121113
S100A4,0.08676904614685527,-0.03212759361535846,0.049290686704859095,-0.010224986530516409
TNFSF13B,0.025156364014066294,-0.0017552404174095053,0.03359202266404369,0.035720658066781374
HSPG2,0.020101262995057864,-0.002381901904325789,0.03512058011019372,0.07664298533679875
FAM3C,0.12956091917738755,-0.016643658970251118,0.07077289180165704,-0.007540037198287568
FLT3LG,0.11660490958905793,0.028285400784038607,-0.029605158137047352,0.033507809439844764
A2M,0.22260899873313658,-0.009640577239676823,0.06392164326217446,0.00015567958794565032
VCL,0.11954687108173921,-0.003987276867986298,0.041762185299966455,0.015979747094233537
FGF2,0.08587332698853936,0.032409622298182915,-0.0827929535641338,-0.00813133258089584
AGRP,,0.008605360935039854,-0.014826660991910582,
CNTN3,-0.05554403090887175,,-0.053968903633002774,
RNASE2,0.04326901067622666,0.01638915529190306,0.04630624053152305,-0.022000553798717053
ADM2,0.03893017035878179,,0.05853445247298633,-0.015695700227977557
GAL,-0.025933676697888132,-0.08043359272450158,0.020265609756131366,-0.015484677151432102
CXCL6,0.07998754200694878,,-0.008604205573994021,-0.028359793758713028
PDGFC,-0.053704782585217166,0.004799821115739993,0.049821479800355305,-0.01225885989967879
COL8A2,0.11212945254514425,-0.07278383552261769,-0.024178767626202708,-0.009418009941190223
SPON2,0.026355955719347034,0.04160320850829948,0.07451699869120784,0.0664204832462092
LCN2,0.02824645228858554,,,
BMP6,,,-0.027522566988968804,0.07586618546444197
TIMP2,0.005033039710683582,0.043719185296976555,-0.006113275955520734,0.05444892733845743
EFNA1,0.08932638567930874,-0.012451647637446519,-0.027467372557462535,-0.008184734929311795
S100A12,,,,-0.017104427678713247
TFPI,-0.014279830943376344,0.06604499446924732,0.06339170780320746,0.08956647758357528
GPC3,0.08448272332882556,,0.06502683742413981,0.02676617150053364
NMU,-0.05993574963821315,-0.018651409138751983,0.011357609571307397,-0.039539402529127445
SCGB3A2,,,-0.024864534548817478,-0.024690556503414313
LAMB3,-0.012543942293330678,0.08035046325920125,0.005949419862971039,-0.005164812566421906
LGALS9,-0.06795536611156815,-0.027192636233921957,0.016873248353574156,0.05384027415849747
VIM,0.18365372397872595,-0.027971513699069146,0.020431872427944694,-0.012735226821191258
PLAU,0.20108506512826002,-0.08770432734116623,-0.017270501702395764,0.004513145984476399
TGFB3,0.027546802329823993,0.06763881827792861,0.03056950510927483,0.04619583615867993
APLN,0.19196306919583403,0.0789175284197015,0.015011833587090925,0.07505278134775449
SHANK2,-0.058318506610873566,-0.03492593037989236,0.00570492116753492,-0.024410795772652115
LTF,0.1478740766330278,-0.08546804039819873,-0.031855812311491254,-0.0919344346809633
PYY,,,,0.03807307131755925
PENK,-0.0596685117529754,,-0.019975892897518967,-0.018592693233480177
CTF1,-0.003685115878122616,-0.06775365304304543,0.08645467250278159,-0.04704628381040272
COL3A1,-0.03887290555625782,0.07451858548219628,0.07161505949834708,0.061068881186465626
S100A10,0.1903206450061257,-0.08831541404632282,0.029434549109311384,-0.021026803311887096
FGF13,-0.0600676650205908,,0.007210715934693998,0.0909592493461712
SEMA4A,0.025007557703236222,-0.05644612577735004,0.010624792541555489,-0.012820306146636
EFNA4,0.12843853188583643,0.031482137253778734,-0.022660588879703014,0.054273003276143615
HSPA8,0.024092886234449957,0.040208067683054405,0.016620831523813946,-0.04656654050716626
NPB,-0.028150155071246994,0.01557014898100021,-0.0270561885618315,-0.010832138777841777
ULBP1,-0.010063732590175262,-0.06656662697290601,0.002415514051297872,0.0201503410491984
SEMA3E,0.03647038049056939,0.05952977531928968,0.05085047176944584,0.03485966976916309
FGF3,,,0.0021689164343059383,
ADAM9,0.1447353341750265,0.03920702138373703,0.02355210426515183,-0.037132007165948826
ASIP,-0.00609383336162623,0.015185162256247855,0.011762456886900327,-0.011019039948361163
IBSP,0.15846171492694597,0.013666040276388874,0.0386216653610827,0.018799970362865903
MMP12,,,0.0389873129586058,
FAT4,0.015178692134112954,0.033964085284297604,0.048077618363168,-0.05482138815485912
MDK,0.06156752034983109,0.16727625865869133,0.06266241860864805,-0.007353684756954858
BMP5,,,-0.0033656324019747928,-0.0297256297591428
CAMP,,,0.06956118934317078,0.06036644755420231
HSPA1A,0.04255995860192559,-0.06574209047461725,0.04726367708089543,-0.01880982129268552
SOST,0.024473143663148466,,,
SEMA3F,-0.012360785044721292,-0.01740758108823693,0.039826960392068074,0.08742049319273446
ARF6,0.12391788539805114,0.052563982349587327,-0.03299032023041818,-0.017904529280977702
IL6,0.22259066737381009,0.031814758404060214,0.008149235730189967,-0.01796323115946525
CALM1,-0.1712269308825112,-0.09757073521618731,0.024402646149015664,0.005294164850745467
VIP,-0.04546685567568338,,,-0.021441123765728348
NMB,0.06093906751914109,-0.06866301524168263,-0.00654629250593202,-0.04916478338305689
CCL26,0.017012988676901368,-0.007088726893083251,-0.024985025471049298,-0.040534206858971585
FBLN1,-0.03935246249128675,0.10278476959116373,0.04659296201675931,0.03723990962002903
SAA1,0.2628702267910777,-0.030661800011318577,0.0038679814456553724,0.027923602138633607
MICB,0.0378523536770885,0.12252513166342141,0.062147753413859814,0.03233345748077376
MMP13,,,,-0.01859268537874992
F13A1,0.1755012720236623,0.06909423657414812,0.03998533993436953,-0.05661263925972714
CXCL11,0.029670930932176907,-0.04233989417861596,,0.04195414618958794
COL5A2,0.059658044465612174,0.02906754612238871,0.04252633660891383,0.08037805558427943
EFNA5,0.06854342321000718,-0.12922004110568905,-0.0040973739153973504,0.03195513288853841
AREG,0.04660410547879464,,-0.01805925360308955,0.05356082765094839
EDIL3,-0.06216689216672371,-0.01479078927127253,0.012498465459707658,0.05796384954739284
CD86,-0.023347641651609293,0.013317178568509008,0.022986879499838717,0.038405731088394034
AHSG,,0.014386523783024175,,
WNT9B,0.02995051346651237,,,
HRAS,-0.01586704025818838,0.021876881358080198,0.03647723297423897,0.03437476753990482
C1QTNF5,,0.0049273699830269515,-0.016475585032035008,0.00044939769418971345
RLN1,,0.0634833547099704,,-0.0146119420830904
COL4A1,0.051941091576761536,0.06232112380567567,0.06115352121796351,0.061661698528738124
CCL3,-0.0440496706012047,-0.0042991697070669166,0.07026113991913402,0.044220245382008805
BGN,0.03429235997526622,0.045318588874916216,0.03853908827758988,0.0802665755549994
RETN,,-0.0325253927193423,-0.017658496405803924,0.00931426678401844
S100A9,0.09627507455654594,-0.04525028433030927,0.05719473686441099,-0.04157920769983579
HCRT,-0.03519335938424526,0.16657314318553584,-0.03439964654301897,0.0766190515199369
FADD,-0.015919039985441995,-0.012546441717489124,-0.013201022631774065,0.024584182959682382
ACTR2,-0.010045585803045017,0.040460069094135694,-0.041869896030047433,0.03903831372073783
BMP2,0.049768279684903396,0.006438990979544583,0.015017422783500706,0.01629879252096854
PDYN,-0.07828535204464976,,-0.024849949599405525,
CD55,-0.028887017416593736,-0.02945251452685039,0.033746737303182776,0.04100873022129267
PDX1,,,0.028939123802019157,
CD6,,0.008322356410209873,-0.019681282495173938,0.03940408641445353
IL16,0.07838264448587673,0.07357941899062179,0.037076091743605356,0.05719286603324707
LAMA5,-0.0010078609198440024,-0.02409156141611051,-0.04464952585399485,-0.02191778792348229
RGMB,0.04086079606963525,-0.07605922670275152,0.019659058054301973,0.006772507084993652
INSL5,,,,0.006617917735349118
IL12A,0.003577685898626977,-0.0866504408219821,-0.016122837412547556,-0.0089041251163573
S100A8,0.10469079195583031,-0.026514617604642857,0.060678336458861844,-0.03442621407235959
TAC3,-0.04126145949816686,,-0.026850383946839702,0.013788483411743883
MFAP5,,,0.0201884362929517,-0.0010109124845474932
CXCL16,-0.008693542474819831,-0.01669051182066998,0.011549785010339526,0.09376306219159675
AGRN,0.05965439614229809,0.04641329257860724,0.016125283799090766,0.09853454424303351
COL4A6,0.038686829981595505,0.030379532157336384,0.01887067369435955,0.009054058376324833
FST,0.04104854885666256,-0.002309268541943949,-0.008402275647354749,-0.03380661303172585
MEGF10,-0.017386834746685016,-0.06791311928374598,-0.05173802939636326,0.007731156500905184
C1QB,-0.049785811160727715,0.0005760872370712439,0.0947747669422311,0.03419454487426017
HLA-B,0.12244098458359282,-0.03900305765383792,0.09046849080666922,0.07433855935393938
PDGFA,-0.03481011453865718,-0.06768735533874884,-0.0580875082219568,0.023363865862417225
LAMA3,-0.01159937069653641,,0.029594592568613052,0.001655433052961234
DKK1,,0.04545117235837018,0.0155242790410555,0.013093617641239686
INHBA,0.03606047158011347,-0.023162333577069455,0.02232242531226507,0.06417457736568405
LEP,,,,-0.014834675692625093
IL7,0.0016372554740502563,,-0.02730002563571048,0.05481401173827973
FABP5,0.10899748442229595,0.10425657388173346,-0.040670540455231864,-0.016486664344400243
CCL4,0.015279292501236172,0.026491124100684292,0.0805173406700281,0.0459029068863922
FBN1,0.09714901579927973,-0.005991303668103146,0.021800436514868838,0.04234596197813521
TCTN1,-0.0072438639498376214,0.0555205201640421,0.02953219411268591,-0.005470995119129387
NCR3LG1,,,0.05065455376854284,
BMP7,-0.08009414588558905,0.05000889062646252,0.01916735144565192,-0.028883253204947196
NLGN2,0.08287864806796248,0.06079946098188878,0.017193866945271176,0.0328270421986736
CCL25,,0.02189488016612189,-0.002549680861697411,-0.022968045686848713
NPNT,0.015219749167043642,-0.037189458915918835,-0.025352434408701496,-0.03316963529757399
KITLG,0.04338965011367992,0.026618155654384322,0.06729770681713178,-0.03537918047976679
MADCAM1,-0.04612884161584626,-0.013160283359717221,-0.015018265490743808,0.01577296704115808
F12,0.005356389717426678,0.04768377055042916,-0.004617507723543151,-0.006930833573307992
S100B,-0.17294971587426897,0.06513197915873474,-0.03972673485812039,0.009336794187888117
IL27,,0.037710620070304436,0.09202236000277512,0.022725848396390132
CD99,0.1486607418748756,0.015224171412937667,0.03025681174828356,-0.009558147913091843
PDGFB,-0.02924685034977864,-0.003059503269622188,0.05351376219256243,0.06439652038479343
CLEC2D,0.06818836829274905,-0.036469201060701624,0.012529217956389572,0.01810735149307515
F8,-0.033649104093494635,0.06528785354764112,0.010861787855047607,0.056381145831576385
C3,0.2011764656793762,0.023495650199101645,0.07397696038672541,-0.011558145267873307
DLK2,-0.0033955310723527417,-0.07652774720063428,-0.048716666235884366,-0.016514444981616524
TSLP,0.10047422778495098,0.06313880384228478,-0.006658218630279327,-0.058218937622568474
OSM,0.13473915851036447,-0.05912974864535474,0.004429902331962156,-0.04365537930366193
PRND,,,,-0.019297145574160877
SLPI,0.15439812606801503,-0.031108061949754833,0.027904633749374064,-0.042297450254499096
AFDN,-0.06478968257603225,0.04605600721043689,-0.019409832093328087,-0.004793241792064551
KISS1,,0.05363796109800397,-0.018460466215527434,
ULBP2,0.027784587619518065,-0.03312187981635967,0.0122204595648353,0.025292286494438005
ICAM4,,,,-0.017676091908628257
ANGPTL1,-0.04140943391395087,,-0.010232547075668867,-0.02618346412770201
LTBP1,0.05819356971056887,-0.12375066012462174,-0.030808843963544573,-0.00028235918569726224
NTN4,0.03668091791819647,0.10489958686712202,-0.05681085894927413,0.026727340356335907
APP,0.026236554242000956,0.009836206425866129,0.025251753228853,0.03071562021137768
RIMS2,-0.07213091432053276,0.09829641892422093,0.0036640498303270154,-0.018231148381415437
WNT7A,-0.010402276919354287,0.02408259391028272,-0.02287245521277795,-0.047457604870536116
GAST,,,,0.14412677426677148
GPI,-0.06708155043135282,-0.05922177623492035,0.05046612874389633,-0.05127990522949873
IL1B,0.05176874236070119,-0.019738898031768762,0.050864222518409295,0.008241589816414511
SFTPA2,,,-0.015018266533317712,
HAS2,0.16131930223281285,-0.09276359585093909,-0.028966214282294223,-0.038737810101891854
IL11,,-0.0061560206577184785,0.040081174569745026,-0.0168888239702499
SEMA4B,0.005614610895546993,0.03825832479810644,-0.02632671248125519,-0.0661374087224506
FGF12,0.06467009742686239,0.06337068057332368,0.06324419033851138,0.0054719720885567195
CP,0.2439490768411429,-0.08497655876389523,-0.05173447999260526,-0.05656356449773356
NLGN3,-0.08595201381610904,0.026324231675154165,-0.04645208237583756,0.002917594639258556
GZMB,,,0.05446464821310382,0.05825665479517126
PROC,-0.044458356828365485,0.0508505754687025,-0.02818153292200016,0.026008956843719053
TNFSF11,,,,-0.04477250340248885
AGT,-0.14082321056223931,-0.03470688091859384,-0.050007038950951765,0.0002616705965776143
PTHLH,0.10370662798151495,0.04334501515095273,0.005416853532045461,0.0031755291553777743
COL1A1,0.03372384780907473,0.05047843961473867,0.0736978068957163,0.053976746058569385
LAMB2,0.014830028855778072,0.005272048073192224,0.033634714033525914,0.06630718977181475
DSC2,0.08158082279490109,0.011369484511235952,-0.005237433777179233,0.022724719646104317
WNT5B,-0.048227539970488786,-0.06746642176774782,0.0020417009231853754,0.02369065449242235
LEFTY1,,0.0069169239380809655,-0.014720313668463169,0.027628393611484992
FGL1,,,-0.02111723885190378,
CXCL5,0.05842276332334721,0.007600825190837366,0.012670976480545415,-0.046537575201486756
S100A1,-0.13896422187177662,0.059224305532812986,-0.0236374695702939,-0.02395896027919682
C4BPA,,,,-0.01483467205712783
NPTX1,-0.07712690298365127,-0.12482641195509937,-0.0218895674512171,
TGS1,0.037872596917779396,0.04449811586433077,0.06248238733911631,0.0148395750425995
SST,-0.07306341593055063,,0.011025048648871744,
IL34,-0.022521328031383087,0.046190012510464694,0.04455138696486082,0.11292191429394745
DHH,,,0.08224479276179739,0.052689902182340445
XCL2,,,,-0.015484673317818365
TF,-0.1270470049865492,0.00018923852090259834,0.014612500073708054,-0.0312303470738164
IL33,0.09961290888272854,-0.05958814027976932,-0.021171964984603203,-0.05532570850898321
RBP4,-0.0319515936352179,-0.012938266379485025,0.05988466969581454,0.035363601301290924
CCL19,,,,-0.028359799196262435
CCL20,0.16100289472185636,-0.04585580411465365,0.045558602180961964,-0.020453450650001308
NAMPT,0.2560460413642801,-0.06015975985381718,-0.05051468133202969,-0.09309647845546681
