,UKF243,UKF248,UKF251,UKF255,UKF266,UKF269,UKF275,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
MMP1,,0.03572221083205249,,-0.04424002224028002,,,,0.021428659200741867,-0.03305399264873388,-0.0016220292646778652,0.0006665469436787302,0.009710121255182644
MATN1,-0.024157419352567183,-0.02174090286140753,,-0.026803783606542494,0.024034794419582103,-0.0027491907767352663,0.023980872364512663,,-0.0022560941335936367,0.019077160153900447,-0.02742091083856176,-0.01966369851351167
ADAM28,-0.023609291263706776,-0.025697257458708885,-0.005461833071089877,-0.017794191993038472,0.027981880169066987,0.03810734797974262,0.025580298273971853,0.05064332334210846,-0.028501366980202322,0.037849505616275404,-0.06375101252878987,-0.007293277184061574
TCN2,-0.04703414918996578,0.02269818886909715,0.0759328564427092,0.007117395552579279,0.03686746993480499,0.0962175217428012,-0.03556210048638332,0.06517075986528917,0.008223910983411518,0.0019407532030269396,0.03823570669519675,0.08432812433287125
THPO,,0.03234668289705226,,,0.034612472891827555,0.06900909087286672,0.037495571149732954,0.06690283292890511,,,0.013395273086008193,-0.02946784005384472
CUBN,0.008939079469133238,0.016126895583772533,-0.022989695638892384,0.07221109965352301,-0.007867052533147713,-0.004821900046607362,0.01747485580999603,-0.009146974134253494,0.020300684682942122,0.030627863185438923,0.11386570721388005,0.026178236037403636
TIMP3,-0.014239578785160707,0.0037438920412158102,0.05709164916968877,-0.03687812376771122,0.015885955288954822,0.0016942037445081947,-0.010183037446304907,0.18277297960794883,-0.007002181422511732,-0.013715712280830085,-0.011493076507401397,-0.021377219509940756
PIGF,0.043333347646091855,0.05913384244908132,0.03755798785693288,0.08208764920199929,-0.010382557899008245,0.05012023907090018,0.05139535412329333,0.010466682746334789,0.08806088462907141,0.09680303021730728,0.0825513326305733,-0.03173102448588815
CRH,,0.03260311238105392,-0.01749322056454563,,-0.014985312215290416,-0.0309213072360938,-0.022644370692272056,,0.03826339445245913,-0.01620601814100902,0.14479317161984895,-0.016284580940503987
BDNF,-0.04376043126942748,0.00045299826705515656,-0.0156487157767581,0.04935176591163495,-0.022813389785121877,-0.06087464495736014,0.05928255737251528,-0.03429149618841562,0.006441929883149233,0.0009054252087256453,0.012827806064720199,0.0036179291054212062
CCL5,-0.04875982221314502,0.023235313690482255,0.003774039660942427,,0.011252785409736447,-0.036964396504662336,0.0345858428995885,0.0808877395709026,0.019817173932010768,-0.03379908269344307,0.03965191439028919,0.03359509628215178
GAD1,-0.02192957995412376,0.057240814577665805,-0.033646101333266086,0.04226048466216177,-0.002215199387945325,-0.012433871953662093,-0.025142423482332917,0.046044986840654265,0.05977722331042708,0.10226375704621504,0.043163342512592476,-0.06164119457410495
COL14A1,0.024796526005524646,0.008226678327107917,-0.021829331756425836,0.09923928383901888,0.03934344650935848,0.01986524332294445,-0.012336211696831864,0.11734466150703854,0.016341622558620362,0.04202539677111529,0.0331620300802898,-0.01126959186944464
HLA-A,0.04253234224461609,0.037829866127113546,0.004258695196496405,-0.0031735673651871383,0.019588715945586362,0.07244905117918643,0.0017243344291866269,0.20071106330535707,-0.0019083050888226121,-0.05282462756272549,-0.05690016607975063,-0.020354839106772507
CD5L,,0.049178252273662716,0.043721857054167514,,,,,,,,,
FGF18,,-0.01755378241714033,,-0.016778591536080946,-0.020791135217067384,,-0.0154134291050618,,-0.024733963546603076,-0.028224537541510986,-0.022546130934424854,0.0854196808259101
ADM,-0.07464467685146013,-0.02227115559794835,-0.012979843989156683,-0.10467708027202031,0.04136961048214731,0.11126375185860908,0.04342371279949886,-0.07394025986611304,0.027537595883245735,0.030082263069381478,-0.04038964409709871,0.018446790621690017
CCL15,,0.020017865085630023,,,,,,,,,-0.01955425760909731,
GNAI2,0.07449245802136856,-0.013657580595470948,0.09077340949666517,0.06756444040529726,-0.014155552991332582,0.0779533134354931,0.020806714314665985,0.02330161945898981,-0.022723093291822448,-0.07275974660091955,0.008598814061331351,-0.02542877177109554
HDC,,,,,,-0.02281643787097995,,,,,0.0869618371604712,0.03013723188240854
COL11A1,,0.05603792701918316,0.049148358110415645,3.933619548631313e-05,0.006492177859485265,-0.036558616994392064,0.04106753270603907,-0.07612544637965639,0.04381091737222775,0.05918485720983601,-0.002974729156183698,-0.0044514468902972105
NUCB2,-0.033019971752889725,0.012968068572926403,0.0324706679208054,0.018103738686064602,0.009971643818019429,0.05638523975928088,0.020266744837782857,0.005277451022246494,-0.0008925202053767907,-0.0171477155897797,-0.018623329612380394,-0.06307198457616581
FGF16,,,,,,,,,,,,0.08421525207378797
CXCL1,-0.019496625101488533,0.030886406305235592,-0.018766042191075537,0.10552415575759788,,-0.03617793334721273,-0.015828466020769122,-0.0419930900992779,0.03334556115341159,-0.05467034343211284,-0.03172368970483402,0.04721799608647144
VCAN,-0.006406965219856046,0.02026071249676232,-0.006047478013872254,0.08560966407629135,0.01419282252329903,0.07699306082360947,0.009708505550696151,0.08592551600945221,0.003248187675620703,0.00020947129008928557,-0.036863142285306516,-0.039324722843164094
MMP7,-0.019825514899266785,0.022225446759572137,,,0.12649494946502615,-0.014677414725675932,-0.014205963446024617,0.006429244199571198,-0.03377931521214034,-0.04911047235367153,-0.03885873123581909,-0.011627188786025233
PTPN6,0.033436101314241955,-0.017067209494249922,0.06776302752021292,0.04437284471600132,0.0721605163609056,0.1020878451738759,0.026125096036579355,-0.052027110894775595,-0.006297075368446461,0.0055639559883808596,0.01843526338804859,0.07723140999119169
PTGS2,0.002020933257439017,0.009615075059329478,-0.016747708260693585,-0.03487696853825318,0.052592339895017555,-0.08038852477074686,-0.013563372456683714,-0.032896339788171546,-0.08246314629195071,0.012140585499329089,0.03152687118268733,0.049440455459618775
XCL1,,-0.021259279939234463,,,,,0.025002862941740672,,,,,0.023903271928651684
CD58,-0.0007210652520376688,0.006285400361825621,0.01686841585636376,0.117046425748016,0.043710937496796574,0.0345442788477219,0.013957631734528802,-0.04443675968344935,0.04987162171851797,-0.02454817095506873,0.0708808706024968,0.03713306864207389
TNFSF14,0.08072521046103423,0.009926322403524574,-0.01957236332957967,0.05696741712682096,,-0.017423175178035315,0.04251360866118609,-0.05421384526125086,-0.019785869901373054,-0.030770603684833385,-0.01868174673693841,0.04101363993694083
CNTN4,0.08972801113685144,-0.03766054524024467,-0.015321183578157224,-0.01928880929561925,-0.004759606274759827,-0.027505267030812387,-0.010674831189492806,,0.0558148262871837,0.028580763300664207,0.018781479679742454,-0.028353717321899286
INSL3,,-0.0190443912335645,,,,,0.052383059417055365,,-0.022004354994253756,-0.017860916675853516,0.005359917292944083,
BTLA,,,,,,,,,,,0.039346536099940856,
MFNG,-0.01063720969379418,0.04382254775803032,-0.03236504945772228,-0.041371596506135304,-0.0036318339068240808,0.020101879383790506,-0.008249012602570644,0.14027573934694354,0.02003635644991883,-0.010176930662488171,0.05585901457776221,0.0133431709698013
ICAM1,-0.047579637598815595,-0.022165965521126492,0.015228775703847482,0.0037384283073166337,0.0046726730062167056,0.05208119785810635,0.021094965006664832,-0.034123445280517625,-0.03906534465702301,-0.019913055693108393,0.01858481510135644,0.01661541629850173
PROS1,-0.051274010604292534,0.0013201800653696173,0.0016695996355036772,0.009251965107277013,0.04865643760518672,0.06963498072128643,-0.018022728721263377,0.005638403893040614,0.06567441305113329,0.04223818826793998,0.044845886554750025,-0.01602834489539373
CLCF1,0.03406098644724696,-0.004635094163151976,-0.002176596632584651,0.041546043690464864,-0.017123057404142165,-0.04008471282042801,0.01872586239033215,0.06691871852377962,-0.001859707142357223,0.002187182186801221,0.030025031840014756,0.04349493716625173
PSAP,-0.061278721112306346,-0.007643412919545054,-0.0036644697210570392,0.02151085146497358,-0.07385012794935145,-0.06033325332997977,-0.026953651201439784,0.07717134203944426,0.08609453962769495,0.024526507441917172,-0.06152042440585014,-0.12934469702555468
EFEMP1,-0.01610072420212854,-0.042907497016449685,-0.028978845343268913,0.06747460988431352,0.008521638241907142,0.07684459368014536,-0.03424095269929516,0.11630558547598308,0.057837253016423486,0.09335256163968333,-0.04625567735175216,-0.03967294057699216
C1QTNF1,-0.051785858548592134,0.03408942257982906,-0.002435374351551535,0.016055074797307604,0.06488809378357056,0.05109252889488004,0.04043948172068181,-0.03457186332580087,0.04826500748532312,-0.011095371388581502,0.007111508223113746,-0.02341819072971639
ALB,-0.016854342674762074,0.029153398488816283,-0.012517667965373102,,-0.01761964619802368,-0.02461951655881108,0.013387925255290681,0.04580431736285045,0.10136899023764527,0.01881248700917064,0.08034853483235846,0.0466161719692272
CCL13,,,,,,,,,-0.01468766445886284,,,
EFNA3,-0.0824528716178322,0.0007240664396892301,0.011942924688587528,0.08081055368089086,0.0001317845925935771,-0.044539154211219636,-0.03576786288148601,-0.00029342610019253423,0.04138394910414451,0.08925199089808511,0.0341795606683649,0.005916319370094982
DRAXIN,0.10979488843171877,-0.021918239626606942,0.03482591798216336,-0.020908159578349825,0.05277669839066059,0.01710064648660508,0.054738706287511575,-0.01958617288111521,0.017380158284585275,-0.06242490444933591,0.01114858819625403,-0.03442741498745976
RAET1L,,-0.01483576572792204,,,,,,,,-0.01808100791753794,,
NPTX2,0.09942492756767599,0.0751664274548361,0.02748542141201163,0.060356168870431395,-0.058067516331906856,-0.04075008018180428,-0.027225381559403305,0.031059721733767007,-0.004700618720991648,0.0115369935572683,0.045973919518562306,-0.07903465118304011
FGF11,-0.00829499127492855,-0.053993019965977884,0.04686423421782461,-0.027011247760640286,-0.012125643822078964,0.12896940921049801,0.07365824085548595,-0.017462813410289532,0.023418627371396997,-0.021981835693945025,0.023554799693836868,0.005509322158300488
CD59,-0.0323644481533515,0.08183587364645144,0.03077702530030073,0.06934976259662887,-0.01929821050181559,-0.006937381632121293,0.030165934968561132,0.12776056638920907,0.050760812626588624,0.003696979253436079,-0.02587908180908637,-0.08336481560598064
COL9A2,0.028607730241617814,-0.01801178233439852,-0.017872455857312113,0.06746133007769654,0.006431343791814004,0.01410054576965299,0.0011259098151646602,-0.02840446628538643,0.04051441285140461,0.03488527903477775,0.024457781319816123,0.01898367342803189
DLL3,0.03775676681820048,0.04192939176573819,-0.009960575805688486,0.07706994232619051,0.011828044918041182,0.013899879610235276,-0.013487242512789224,-0.03483056341521019,0.03213843932427477,-0.017443651510920182,0.027723664771363263,-0.01563815103950977
FGF5,,,,,,-0.0002706023523538873,,,,,-0.061156723521656305,-0.003762647352091245
LIN7C,-0.04113217941717968,-0.008792471454149162,-0.02056732310826039,0.021206228775559513,-0.0035989993624658593,0.013762748501986721,1.6102782278169819e-06,-0.04288594234078015,0.019124262953453097,0.01508040112075063,0.04510829746969199,0.04294835865413522
GDF7,0.11907067000354055,0.0044803026895590395,-0.016440720216810208,,0.018631872624930566,-0.03506903651023184,-0.009219469049301366,,,-0.015499920567398481,0.00711699282668794,0.04224157484434633
PSPN,0.02325822967187637,0.06101557585440062,0.10333221472795508,-0.026982967268049936,-0.0105878233596583,0.0044557022268700815,0.030872179013953963,0.09232476670665933,0.03611141084816055,0.025519880505054722,0.02510165866152017,0.02617769195058126
ANGPT1,0.07838827562199747,-0.012546392410782568,-0.025022897793834507,-0.019713623844701017,-0.01837641812811041,0.08793769396875618,-0.044763597984680686,0.15829718650135238,-0.006053290484884278,0.056952481227026626,0.053158238955019435,0.002495055608153412
PNOC,0.0568250267398855,0.06786777423821531,0.004300662943051871,0.013990326708851196,-0.04905763796249326,-0.059540267123364854,-0.02626515928163049,,,-0.0164826837107605,-0.02763347448043843,-0.0878122694836976
L1CAM,0.029733453380119006,-0.01548921754020096,-0.035815393310451187,-0.0024844608443017986,0.03106768655369109,-0.07492027569558034,-0.021750006581190338,-0.048109264007568306,0.07019509473619327,-0.05527193183668468,-0.00764362321632322,-0.05370783885614568
APOA1,0.122530761304598,0.0847432506854628,0.004967772388986436,-0.039603224746123954,0.03127711964675721,0.06321272012971989,-0.008212324884875654,0.010094570587388697,0.06320667455135211,-0.003597269957572393,0.08569198755565884,0.028338036962126348
PSEN1,0.002925181549388863,0.009907865556300632,0.040699567026954236,0.042525713937501666,-0.0004469909082833633,-0.00934701682284609,0.017927158360400975,0.11761874575900808,0.05207299842194531,-0.03571456055663026,-0.04101042817355538,0.029486361245020604
CALM2,0.019215073581343264,0.01327094912130291,0.014427123624570522,0.04272225680552234,-0.040437337235900456,-0.06991206205174863,-0.01671561151574206,0.03468387800151669,0.0891678016877007,0.0403577670282373,0.07913461767622007,-0.03688560996753691
CLEC2B,-0.045907299459825295,-0.010464425851067286,0.0008169286528637362,-0.060054068783642146,0.03145747222911435,0.04611408642159231,-0.0564605658507799,-0.01691163806378636,-0.022380295486828336,0.04929579031820293,-0.032581185757714196,0.005701725432484225
NTNG1,0.02262273703652014,0.028871210973761413,0.04524341151130994,,0.031111914709343696,-0.024546335258019455,0.04938063852294256,0.09558784631156451,0.01339238403245298,0.07659418472990784,0.07144831294545226,-0.02378659809556088
LRIG1,0.028805647991071374,0.006148931997000017,0.01933098397870302,-0.004442264149398092,-0.03679356222911141,0.010107938354256439,0.05024931254230257,0.09269920230323753,0.027652343108072366,0.015323866326491162,0.10077105304983078,-0.016907230023982013
CPAMD8,,0.01733955720676698,,,-0.035054677492686565,0.0035567497869299905,0.042639160067523156,,,0.14440246549036848,-0.028054232516907075,-0.021313779638843837
GHRL,,-0.03952735330738791,0.010175612647848506,,0.019864343167980508,0.06452401104818684,0.01254121546843357,-0.04481887056651492,,,-0.03851217075770619,-0.018788318522456667
NPY,0.04341403458701274,0.053187425198129835,0.0323795918391252,0.049950624632416084,-0.023491046483728274,-0.04669878186742735,-0.01969838608552639,0.058002820053053836,0.0008335344536005347,-2.4349538490013607e-05,0.1279557780452263,-0.03797722859990685
MMP2,0.07615253005219247,0.03863687865278782,-0.035210378818930445,0.145871741465549,0.005441009664037075,0.035259214289888895,0.04968019651931228,0.11693784080892955,0.025597241274256034,-0.03250187857250786,0.015590737515002685,0.009944246913620721
PPY,,0.0022802665665993065,,,,,-0.013279516999476545,,0.0523234959585487,0.025010874976479504,-0.03741105007529163,0.014921356153088962
ALKAL2,-0.03157575791146462,-0.0036754075996171067,-0.01319637162572021,,0.012956858425459091,-0.020108315983845035,-0.014505836465750661,0.10612934676333725,0.02249291454566256,-0.004342215280269666,0.012269942574965048,0.032482651659068246
CSF1,-0.01201947871780993,-0.03471969112189879,-0.006373865547121855,0.07852057538682326,0.006797547652606605,0.02391471214202619,0.057442620674238026,0.008548267469021533,0.029157192410735756,-0.04942280484677026,-0.004479443868784966,-0.020510100038282436
SEMA4C,0.004806076556922193,0.03218892624377464,-0.020573027273729044,0.015067427013332583,0.07724423310552389,0.018198398466094556,-0.004438165158792131,0.057645300641770016,0.0029427712309163787,-0.03727915285717891,0.01875810890606905,-0.06311904839597601
BMP8A,,,,,,,,,,,0.04674921279780377,
ICAM2,-0.029220944684540444,-0.0010496734185709087,0.042297196183560454,0.0003281353860505357,0.035113630527564214,0.033751309471875865,-0.018282486989589702,0.1300416545208858,-0.029671086567273765,0.04439900234397451,0.006393603294514953,0.04286175425211848
SYTL3,0.03439403084638547,0.004206442101732613,0.027043726552153428,0.018211048067645383,0.005818271072869266,0.07679928480585205,-0.005250669078728307,0.026987349324371992,0.032494823173152415,0.007394238724788598,0.022971499776091808,0.010496677559681616
IL1A,0.04857541384153951,-0.0005102946099797666,-0.01407336529253596,-0.0057671041075464235,-0.02516848039675631,0.0524006552204638,-0.010285105982920806,-0.02121794785947299,-0.03710651837489931,-0.030445580421313255,0.007263416674236459,0.1357122674464559
HLA-G,0.14428808311120275,-0.022828700941870863,,,-0.013593860358556809,,,-0.05000528903556528,0.03626133896603213,0.07115322128496812,,
PGF,-0.009164677115524841,0.037306538232792806,-0.03406785507286922,-0.05147083098824475,0.058417642014893516,0.06155693111985807,-0.03793980598854035,0.13560371962202683,0.006873684915391284,0.020314869592019523,0.013900474817333398,-0.007863299643652785
LGALS8,0.006425243322232503,0.040442855112163334,0.024171376160876813,0.047264156121641004,0.013888472137028108,0.010108040254899475,-0.004916250692929201,0.057512495857732354,0.023098895738650725,0.012683060774743127,0.015777158871241436,-0.024827738308027408
DKK3,-0.030194038150780766,0.05858641813331252,0.02459297479132866,-0.012125845782481732,-0.03797699021470087,-0.04039384720183568,0.013852980120104419,0.12187273586432744,0.00445864116199962,0.0003066799214132389,0.036865609658289195,-0.07629602920794695
COL16A1,0.03336357642237497,0.05996316821751446,0.006755630579462891,0.09426137139291448,0.03672203349943432,0.03968793858277123,0.0028803117208003855,0.11501796934665798,0.029648861032456012,0.006099220439503987,0.03787830354308826,-0.01877809398851746
TPH1,0.04064059077701716,-0.01676206421743833,,-0.02303930946781079,0.011484681147120307,0.016440953097625974,0.044242690161127037,0.0228752176972665,-0.035587003433995734,0.004284451346606226,-0.059466626899425425,0.015556632302712071
TNC,-0.024712371380489328,-0.023564217910657968,0.021883130052327893,-0.00701480580998095,0.0497825758664457,0.07990641115536173,0.06581450270448046,-0.010710353861700763,-0.0009516470187315656,-0.019520877891377117,-0.007984518741823876,-0.04132061787671017
TNFSF9,0.018632865635259847,-0.0073910647831883875,-0.02206734180038777,-0.02565720135414952,0.04154126955834273,-0.012436392145389944,-0.041744641057164744,,0.01104613423519994,0.0047273293852132,-0.038031297759688075,0.007525262319337928
C4A,,,-0.013004432729864186,,,,0.10452457663817895,0.16446072312816634,-0.016352009521437966,,-0.006088076561433228,
CNTN2,0.040914430578391156,-0.011522628462371108,0.015921716757400388,0.04882913854022797,-0.01465438779064222,-0.019955696475033695,-0.022461083941507747,-0.042713048585828584,0.013543762398656225,0.039621798941391034,0.11255320669010294,-0.0756860760722483
F7,,-0.016352656943864934,,,-0.012510428146280672,0.09457782528418907,,,0.06278288839022333,,,-0.026345036091554596
LUM,0.006993097537636505,0.02431684210481847,-0.01917305983816842,0.06294317568301191,-0.01179219214528096,0.05860175007220176,0.06554027272028702,0.08359676629518913,0.01974910407046567,-0.05342267443987571,-0.08006983780504583,-0.04585633696700186
BTC,,-0.014835759548348804,0.09362191006122456,,,,,,-0.014905248030009867,0.02003047900335624,-0.002106695533455744,-0.015505628776766823
APOC1,0.024653548219181153,0.017941383127147874,0.024416799560143386,-0.0026279615176542687,0.01626718316765278,0.052608928150633345,-0.02544356701012239,0.021985053894202987,-0.04576520397207756,0.03617173006778339,-0.014958960948336273,0.0024882235921887524
PKM,0.004861170617948472,-0.067787830093143,-0.01121733824603692,-0.04455690218029307,-0.06026117409995162,0.03177772970519885,0.04071691104948045,-0.012935917790167794,0.008905342890960758,-0.018834541524012476,-0.041690126749352636,-0.04560565776560081
TNF,0.09033859722431582,-0.0020910383501606044,0.054651024455326554,,-0.030734614958148207,-0.011445220486020105,0.01004337819051397,-0.027210945389164985,0.014832610164909383,-0.01808101284913692,0.018598036080680055,-0.020504123136366223
GNAS,-0.005254955987172131,-0.00840446520802112,0.022188461903736034,-0.11060588580511183,-0.03248369761725675,-0.060795648038157506,0.006611454637612862,0.04904152241237181,-0.0568146576216518,-0.04761835708846074,-0.011421892679174003,-0.08615735759869791
BMP8B,0.015192918037937833,0.042540177264075926,0.03101958027178546,0.062547765466435,0.04885407084387616,-0.012706523830155055,-0.025794496934951148,0.07844135759808324,0.02649253228432635,0.04306628793546823,-0.003699085847738571,-0.049099670582099395
LIPH,0.09679500074424005,-0.016762060090749178,,0.01479176709136873,,,0.00910529046750263,0.04552018989754288,-0.014687669860628534,0.06118118174555217,-0.024858991540837067,-0.017119263356553043
CCL28,-0.024157414587378433,0.005454366183929643,,,-0.02690330187443589,,-0.019544389137589033,0.004749862209123512,,,-0.01866035514543048,0.034443049012356106
PTPN11,0.10322910403909744,-0.006238185404626743,-0.023705139166263278,0.06541878095964025,-0.002051498019355013,-0.031036939826739236,0.01158435187080955,-0.0439258279954309,0.009140839358801703,-0.05888229848051243,0.0030834487719329463,-0.08260593459295174
ADAM12,0.0658583347181018,0.023498406872173347,0.026956980009626094,0.07074621704412724,0.07513585492571827,0.0902569434104845,0.06412447406295839,-0.010622956352341275,-0.00460248906615175,-0.05197797245906664,-0.0027806951741433526,0.008395986685207621
EPO,-0.04911209356142757,-0.02252275881479768,,,,,0.007476304736850913,,-0.0159511845730577,-0.020936423361095434,-0.019843736873829773,
EDN3,-0.015877856400234036,0.018278072195639754,-0.013422466086645372,-0.019502265401930407,-0.017943646355671253,0.044308390961283084,-0.020582597304005485,,-0.004882201448743246,0.022271506226200655,0.025128180396239427,-0.0017030254219789242
CCL22,,,0.061768718404482746,,,,-0.01631247592608774,,-0.018053305332071286,0.02283330324842479,0.05235528459263645,
CCL2,-0.013229773042399242,0.009116061714640508,-0.0042274443411130375,0.034084893133160314,0.04640419869269813,0.06125628261809136,0.05030552258647594,0.08083999857935098,0.005195610066319888,-0.06355990788733394,-0.023473708074944828,0.03858458607421847
DSCAM,0.008662716837943674,0.025787826894811506,0.03699798681029659,0.03713484768269397,0.05586152565904642,0.05317382216427843,-0.002191021477605048,-0.06720294980781433,0.04315152177427023,0.025421436611973384,0.005843309981093392,-0.05850807598289158
GPHA2,,0.05353894345991567,,,,,,,,,,
ANG,-0.04419677099196348,0.0013296553948948663,0.005517758544273062,-0.047084875381275954,-0.029292619375714396,0.05279885617144287,-0.023513257603359594,-0.07620017564063818,0.0394219856990148,0.028577343551197613,0.010162219549427696,-0.016231042244247772
FBLN2,-0.045828622335960634,0.033103239081416984,-0.007239428114042163,-0.022670589464957758,0.0357939468049762,0.04310664365275969,-0.015623970363034319,-0.05089742647379486,0.08322416272588073,0.11365384238749934,0.004014133908287054,0.005224060774332566
VTN,-0.03127322501846948,0.04392959265656486,,-0.01928881252706156,-0.014404586011356394,0.09134722983106132,-0.021816756065064596,0.056260705084261474,-0.018233295559867392,-0.014722070842935007,-0.019094747561121284,-0.017429599360000714
VEGFA,-0.03616123909491586,-0.03157617156194733,0.016659201000112193,-0.11978570973845469,0.020390752209304027,0.1003776226879334,0.07681488493091163,-0.05732549382208765,-0.01340051445406462,-0.008197198568868176,-0.0596938149733982,-0.005749396280587023
F10,,,-0.018766041811634642,,-0.025049247814832122,-0.028837149835910205,-0.01456070400919785,,,-0.025143952093774766,-0.00933410221313222,-0.02699471808297867
SERPINA1,-0.04912067524454678,0.05507765573667015,0.10172683121375345,0.05116484678574509,0.012208992561711136,0.03302669144449043,-0.0090120096414934,-0.0021863895211748927,-0.030020226845875977,-0.012322241506856922,-0.07597102851438917,0.025169494823942446
VWF,0.03870554226762222,0.029445900748406126,-0.05689060109899567,0.09405542240412769,0.08256638007246614,0.08200618165067668,0.026785800749846805,0.05647855630079135,0.030307220516637184,-0.012444257446347603,0.008941158498576653,-0.0021819561283189983
GDNF,,-0.02625060029069234,,-0.029432824985134075,-0.022421296641529035,,,,0.0023037270714729927,0.009658020989336581,,
VASP,0.01475542430263312,0.04104097781387153,0.050879268767732466,-0.024979973972647986,0.057103628246229846,0.0899916640864644,0.030190745193232258,0.07150817083078943,0.024052198146350543,-0.00963198301079139,0.044867710379884636,0.0102915398032527
ADAM15,0.051075102846341744,0.005392791732846968,0.04466688654761543,-0.002666120113570393,-0.010566272801887927,-0.0024668508693211767,0.011229760724022986,0.07994877077008206,0.03434163835748794,0.013552657027501325,0.019672823348129063,0.01142259586616839
WNT2,0.03250804121955388,-0.0055036495248343715,,0.08059233214081153,-0.023704090031444993,-0.0114462430328098,,0.04905880012097099,0.001634543766644326,-0.0029557783007046613,0.003771366690591738,0.003328757745322915
CALCB,-0.02940027588644097,,-0.02378544861678585,0.03953109884602842,-0.014600588894855293,-0.01960438222829998,,,0.03340215519624256,0.039664423318811814,,0.15917802962820818
OLFM2,0.026433017286166077,0.07986629909851936,0.0015898769176530085,0.0720913738160746,-0.025980481997251087,0.004869313545238051,0.013088769738654185,-0.02491572963645813,0.0493339777069852,-0.02941026381461533,0.0805796655319354,-0.01053745826212926
MFAP2,0.06976444922687208,0.030856803015800967,0.0876070327465837,,0.02482366717002028,0.06625098660648797,0.006137344661259611,0.04493752243196443,0.06025527756799193,0.03594750407798825,0.014369724698492388,0.04760459251892009
HLA-C,0.05316437249239949,0.0766890860282483,0.023317098687493345,0.00041970521790989784,0.05252188097362418,0.07122072939545568,-0.017163190620708074,0.06374178481260638,0.06574095805192107,0.017192299318550593,0.033078053574256104,-0.04752506424551766
THBS1,0.034253790141697944,0.06213585505864723,-0.026936120765753933,-0.05222832829125637,0.042952963455478076,0.018595919047050654,0.0024753535780358484,0.020346634219346845,-0.026891174227727438,-0.036798885672909606,-0.107351575601981,-0.03941747525219999
HSPA4,0.05578588422668262,-0.02200031276213806,0.047406639340442154,-0.01226078046514144,-0.026538168523292657,-0.02085519877993761,0.012386085748445705,-0.07143643344674358,-0.026999074697898737,-0.03635833934854076,-0.019012717729077637,-0.04154676494833883
LMAN1,-0.021200821854702328,-0.02393927054142851,0.023899237151345114,-0.12248784316925518,0.05028727055229135,0.055098801401717044,0.035907674565826365,-0.04136778086338609,-0.03233775104052064,-0.03642229760898152,-0.04649601113724852,-0.05368462609834343
LYPD3,,0.030370712435642627,-0.015154922201545674,0.18542222466792388,0.024112752414184997,-0.01762136397896895,-0.018592392746842542,0.08963401027870263,-0.007817055887546281,-0.017977358126990847,-0.020569381877925615,-0.029862769019514818
APOE,0.02583350075888058,0.03943311993607799,0.009678605542491154,-0.041313877049914245,-0.058764744935681415,0.02805383351434873,0.071446458810958,0.11901494434478586,-0.08097171427077142,-0.02071827577777086,0.008472548816359978,-0.04783455842597985
SOSTDC1,-0.03557320077877723,0.02770106467196703,,,-0.008077973507636288,0.01393535818945275,0.004054378741323865,,0.048262866531906506,0.056138143056282154,0.05627557277527509,-0.0029432235935475315
ANXA1,-0.008887896163236266,-0.006533471711818136,-0.023545506238090378,-0.03527949408918851,0.036831854680861184,0.06122496763276068,0.04392934657311933,0.039485160526708495,-0.06579043780284409,0.04239177850250801,-0.07039354213242854,0.06905516145890116
WNT2B,-0.03193939853074362,0.03229640277979472,-0.021346273178789628,0.022481628018531676,-0.026946018813668746,0.04377051622926151,-0.035678652743669596,0.02631551652090261,0.04996061027134247,-0.005595732545325771,0.026176393834141887,0.036711847956623564
AMH,0.00345449872463292,0.10015762287258205,-0.020349629654266572,-0.017501768543649654,0.0019376470076341375,-0.040220577825650285,0.010188278917086437,,-0.03787025846913798,0.06095612605517673,-0.006353185264915265,0.019474874671141538
GDF10,0.056086543435691555,-0.01940032012639933,-0.017049535367179628,,0.04305836071638793,-0.03158942718037779,-0.017883722242347983,0.04247538972951684,-0.02459682050162626,0.018478008466032297,0.010215492675380758,0.012082973539642659
EFNB3,-0.011091571600042406,-0.009749448296107641,0.03153429517597071,0.06430766475885545,-0.017162747907613254,-0.0412099134930262,-0.06280987479229344,-0.01980396791173769,0.0371626200632676,0.025132105910516886,0.05999269097353801,-0.04648970629332146
LTB,-0.03333999888195424,0.02160268511032299,-0.024873313771466905,,-0.01498530723377476,-0.019800508582837103,-0.023105334557869353,-0.022169070461765653,-0.03673662994677323,-0.03977934040017508,0.033890073515038185,0.058483886991457866
ANGPT2,-0.024394553116759966,0.04876404492402394,-0.021617124654088403,0.006361372935629312,0.12173449290126476,0.10647343691897336,-0.004809033187678811,0.09733768152217244,-0.011772520031060144,-0.001907739170996049,-0.012372288246738888,-0.019509250729441163
ADAM17,-0.041591539606775293,-0.05501321214719477,-0.003630604176118302,-0.0003043524143702617,0.006748314063813235,0.08240258683221333,0.05152722062484457,0.03835644965145195,-0.019950631209660532,-0.04858968772853929,-0.03880763569692326,0.05342420414636821
LRPAP1,0.035013052926877175,0.10076628900721925,0.021082034144021402,0.004165655643524653,-0.03028378715049585,0.03130348740214308,0.04383277151533782,0.09553813176694682,-0.006907963386166871,0.04573525201200505,0.035696878230444186,-0.0867014924139127
