,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916inf
CNTN2,0.009546873367278698,0.03185598817536206,-0.017143444471050852,-0.007539754557379305,-0.025457385030139845,0.005859019082628606,-0.01859968454198054,-0.05466547584671175,-0.01435834256498839,0.0440763543325747,0.09484365858495043,-0.02857273337489108,-0.006645169320717386,0.027645700847847128,-0.025852694362443075
F7,,0.025854906958393195,,,,-0.012510429205865058,-0.014364851315007997,,,0.04642804396834958,,,-0.0021491514220202826,,
LUM,0.028724681011643816,-0.03963699595976127,0.03791637182599315,-0.0352807470203672,-0.02394371792612964,-0.03361315704297657,0.0015175378365527724,-0.02151409079753562,0.030182044709283193,-0.013099420293212505,0.03714306516510289,-0.00477454427411587,-0.04722787340935354,0.007579384264945399,
BTC,,-0.014446435237960879,0.00561810877551239,,-0.03636079300636559,,,-0.03148897979320075,,0.05105442311311728,0.037528357716251154,-0.025640593710034333,-0.028273607470429403,0.02192687921697403,
APOC1,-0.02235791800892069,-0.006136781420971508,0.02488212221272679,-0.011285056496045208,-0.033679526031525145,0.0021808321022141965,-0.02033579839515544,-0.08606086276839982,-0.06012700366359027,-0.013296320231879682,0.09925340252167425,0.08706199351291988,0.0537537675171335,0.06850066928628043,-0.005901149324733899
PKM,-0.08927201509051304,0.004676210976037453,-0.02358312812002169,-0.0007521159076110654,0.04762837999494949,-0.0006191775039825848,-0.007013451252868319,0.06456667161683406,-0.006529243379818994,0.02977501420987377,-0.0783338669334671,-0.03671192688871481,0.07070283104888145,0.03585863131310737,0.09589281912439382
TNF,0.03761453016687615,0.11048469874174588,0.07980474870785768,,-0.016803050943142418,-0.00704382959212498,-0.02108220175028147,-0.09317709910496194,-0.0329173264581567,0.09490234382913866,-0.03145332681028212,,,0.0531983229311754,-0.05050501461526523
GNAS,0.03291150061665415,0.03336668573952048,-0.03971969939523132,0.034300362850828936,-0.08354530169345403,-0.032862371870040465,0.05703723268489394,0.12800953571132914,-0.0004830287932167573,-0.06711464916022945,-0.04621811820086451,0.004601840242522566,0.05429191815183146,-0.06490996469721112,-0.011239208934914858
BMP8B,0.06982795547569454,0.005897263029931493,-0.024252371434658478,-0.011190091333830254,0.008349522786096701,0.011668931768035639,-0.008283003254549217,-0.05145248171972848,-0.010974355615532746,0.040839636412087314,0.007273750066856176,-0.010248110325172316,-0.017481353534558205,0.056424910615121816,0.12851503139468387
LIPH,-0.03181361676473969,-0.01632218524212788,,-0.017585014018517274,0.083383005855314,,,,,-0.023413020470937053,0.024270783403816377,,0.0028954577518458657,-0.026944402118031587,
CCL28,0.07898449485074174,0.09867720771029935,,,,0.0457956003156339,,-0.01846569867900971,0.02685112171506137,,,-0.020656159301785722,,-0.015051817928533688,
PTPN11,-0.028840177527133522,0.04018795614863881,0.03044978590192107,0.027989026192351236,-0.028259176901688065,-0.016092523283951773,0.04830449946700757,0.03725234749424034,-0.006043976473079836,0.005712768909710285,-0.0013564434404030631,0.01257327637839417,-0.031653436280053446,0.04550788023430196,0.09122082976405056
ADAM12,0.02364509581350183,-0.06311873426177006,0.07411627136669102,-0.06817805630511785,0.031239926889150418,0.04981543658970996,-0.039967679887364174,0.06098139842578027,0.00265824046206327,-0.005763696981923756,0.009517552928169346,0.08769935674484333,-0.027907105213811154,-0.005971573211188096,
EPO,-0.01581975612795221,-0.006263522786564762,,,0.0498930493900992,,,,-0.01984603842901317,0.04347359511291918,-0.03642053527141838,,-0.027952596412230787,-0.01600635744168874,
EDN3,-0.032091126577892114,-0.0030410623068714486,0.02288702924381268,-0.02074321335812423,-0.02553555161915531,0.002319625778671349,-0.025452489509281095,-0.0011487967591815172,-0.020050820010211943,0.16406448628526218,0.0032275027256849164,-0.01674391692063803,-0.009876622916347328,0.028318316805950094,-0.033566001916756835
CCL22,,,0.10671891085957044,,,,,,,-0.02877804385029758,-0.033306021850500446,-0.0256405948447877,-0.009319211433019744,0.04053181447723447,
CCL2,0.006539913182122035,0.009017555837256008,0.0064826422176413835,0.00030876836532036723,-0.03916455740610849,0.03493417451125022,0.021160325681672296,-0.07598943001136718,0.016238915048879355,0.038548169051752304,-0.04788602445422834,-0.00238682591012847,-0.050131493247181046,0.056004678006247456,-0.050596534391394284
DSCAM,-0.054112368735820524,0.06668639385931095,-0.02824841728389825,-0.005129153643417973,0.035207128043104864,0.02020932208954052,0.003389511121942362,0.03291416031222924,0.014979833838890731,0.07295957267667622,0.06979565251571303,-0.0002571141235267335,0.013856338015639699,-0.003262142848952787,0.03372934482237841
GPHA2,,-0.018191904825478267,,,,,,,,,,,,,
ANG,-0.07597136944633168,0.010854496964953676,-0.03311299212208516,-0.0001329005881171885,0.07147745208744417,-0.02929262185668481,0.013851621575786765,0.02817233065148691,0.02731271935089065,0.057291763787936704,0.03712756060754321,0.035592818012728664,0.024980762744620126,0.025852663974182868,
FBLN2,0.01793321880793879,-0.009967845949897417,-0.02275529285976212,-0.0241131409369249,-0.012965707247924665,0.04296885064070818,0.053789776681487336,-0.05850484661754933,-0.018692131096087444,-0.03490848154976138,0.06494978300550339,-0.019465230987065974,-0.08571033257074118,0.05526458921658288,-0.034746657476856756
VTN,0.04892521354956561,0.02551560073376357,,-0.020516178270966037,0.06381902972783879,-0.014404587231368551,-0.007976371671709304,,-0.01649086307444794,0.043468175123981254,-0.008966472548213419,,0.13695166746118212,-0.026103697252361356,
VEGFA,-0.12331991345980006,0.017812101512621824,-0.006062446721483161,0.03782188603773925,0.062470933256119444,-0.03037438995868226,-0.0270767872962978,-0.06380910227393548,-0.01481274554925219,-0.003144946263035022,-0.11219395318802754,-0.0020463572444432893,0.05571646192537902,-0.04407688538691082,-0.01844854928583828
F10,,,-0.02097798038993136,,,-0.025049249936405546,-0.023357554577314633,0.0317225934454059,,,0.036591710820517404,-0.022183943303691805,0.010282634392369231,0.047261382340722524,
SERPINA1,0.013714630946650529,0.0006795944148504392,-0.055615269776952636,0.0004011634644754969,-0.033180135590369156,-0.04248671166129118,-0.010075970600933369,-0.07545085763925914,0.010183724991556398,-0.022564270639800193,-0.06128110968749676,0.02683802856135737,0.019418468607827147,0.06712078030572562,0.0009967118304529776
VWF,0.13365487369165321,-0.0008665813605153857,-0.010091730824977389,0.023198452149968626,-0.104423999284184,-0.044882085051950245,0.014382859200954275,-0.06365106961606475,0.05057337035869205,0.03817240872055618,-0.006487244916050551,0.013436798321057921,-0.06516629985270443,0.02336324481126302,0.042703941915400806
GDNF,,-0.011445250912920125,,-0.03130566402498723,-0.016684706533463062,0.1152472021021911,,,-0.01984603688346735,-0.004605217997525783,0.01903036910901385,,0.0011721855065337137,,-0.04805896126502378
VASP,0.06491894105887158,-0.04025880587302722,-0.019544807710914117,0.02658885612891955,-0.01023476829074646,-0.02160699911387019,0.06084672521636072,0.012379299048757456,-0.00947783832050234,0.004847911508545562,-0.05327748652278069,0.020664261982700997,-0.024099978606048574,0.02280742480247701,0.048123648187436634
ADAM15,-0.06926145967996786,-0.04858232889775254,-0.02668598881869562,0.02836005932639698,-0.0023269365041921047,-0.022072204349131853,-0.0164075609016057,-0.01992156244555602,-0.043829819217215106,0.00843248170200682,0.002386843557523341,-0.05300385197789656,0.01656496452213638,0.011549826179498094,-0.03733727260937275
WNT2,0.07898576828669036,-0.02855167654988993,,-0.010676140698992765,,0.023956289450051987,0.02728761403526319,-0.007724334762538712,-0.018572948103443922,0.022186285910510868,-0.005377615968843941,,0.05755938672519184,0.00254853341951887,
CALCB,-0.028298974200147674,,-0.02658902072462078,-0.03130567891642059,,-0.014600590131468128,-0.015879184678710134,-0.0038360509369124826,,0.020618611344204132,-0.015268882872260841,,0.027820427291686992,,
OLFM2,0.04292475214205244,0.01774940840847448,0.00017079524617059314,-0.005261645105015286,-0.06414198639781414,0.030978874985252924,0.010833965612955535,0.05442911372600957,0.026052047682522672,0.031844353952021315,0.060021892765919196,-0.010104713063350108,-0.008259846585569244,0.017538542463937778,-0.05358943837728309
MFAP2,0.10542750875774613,-0.0045007634543024425,-0.03195965243678092,,-0.00821213841631753,0.04006421493199945,-0.06797403223686325,-0.040024179735704664,0.043225405069172024,-0.02235897748434536,0.035135277727438796,0.04365231182008806,0.00580474630030364,0.04761255725851772,
HLA-C,0.056466750866534056,-0.04823646401755789,-0.020939210588136067,0.039750533291796966,-0.058818538949506304,0.023963984199137818,-0.03592892668540144,-0.08496604620402293,-0.03506965591311756,0.08922292265631458,-0.032591201414373695,0.06567691845347233,0.012067460048532626,0.07874617344256725,0.012750367915834677
THBS1,0.06021098799095636,-0.035719082277815395,0.08850062213815277,0.029283061460676593,-0.013073053253181952,-0.015759875071228804,-0.04897462592703634,-0.04195059462690082,-0.0294793505054338,-0.03373042841128063,-0.009982105390838884,-0.0073690875326613454,-0.06656373278518717,-0.01189736514831695,-0.04631596389113373
HSPA4,-0.045272436347007956,-0.03339701858332988,-0.006485281232901564,0.01039554756699979,0.02452984774998309,0.011279202347944682,-0.047954220656942506,0.04386435347695391,0.038864974002447775,0.015644126478535813,0.015592857839485637,0.00026625109543012697,-0.010658756022324644,-0.0008914863649550935,0.03420878985154049
LMAN1,-0.046974799227536106,-0.009071983302541083,0.015772229693943016,0.022073280577223763,0.06820083859969286,0.006374252997022992,-0.024093480283806815,-0.07928566807885916,0.01391494780413389,0.014565416883732921,-0.07612507715162241,-0.024901289461024014,0.04463690953829845,0.003682072110854868,0.06666655020698234
LYPD3,,-0.02490013115977793,0.02050847128078153,0.12336670625364513,0.023480860943133414,0.14280160411140314,0.040537703628839704,0.06787050051933362,,0.025497479466635036,0.03148539175358488,,-0.026638621613026162,0.029341804690324328,
APOE,0.013207470326415458,0.06740414887961722,-0.012069595780706183,-0.031738631498580534,-0.10041452295838359,-0.03237848015993738,-0.04705181724831087,-0.08772107182006235,-0.006442818164156536,-0.058154783539291675,0.030708372979563147,-0.019692053544119285,0.02101791342152058,0.06764841387545775,0.05569705109954581
SOSTDC1,-0.0013677275639127815,-0.0173318429685018,,,,0.03463409911628235,0.0550357578068871,0.07260428960363415,-0.030177642768568286,-0.007853600970217449,-0.013435925204867055,,0.0365584830559474,-0.02669291427068485,-0.03626731916589867
ANXA1,-0.05794338992660788,-0.020478767967075633,0.0560543185681093,0.00930596272960495,0.0354217571776253,0.010502618965856175,-0.05300966510327966,-0.09177148738823909,0.010011160470257213,-0.007229670911959155,0.03137352529268351,-0.006515870005272214,-0.00808703130455961,0.013701063903164223,0.0657548280907357
WNT2B,-0.01800207623230816,0.003700598568589589,-0.02386234159753053,-0.001978283662602155,-0.012193889730843111,-0.01771041592640848,-0.016716368344174514,0.04893353908921786,-0.02167346003343969,0.05326634059651912,-0.041919521522884966,-0.040958259563696066,-0.05428305325645485,0.08620656156561156,0.08880051646900763
AMH,-0.0269196953040525,-0.03040559709282736,0.005967004830052085,-0.05323445705885619,0.0610738854915662,0.03010402713856583,-0.032577919351928365,,-0.03241193171037044,0.027519124986504367,-0.004590151923555666,-0.020656156667686335,0.0007400051502114086,0.041891915931474635,
GDF10,0.06642806503081916,-0.018891211291769013,-0.019059150681865637,,,-0.016711805764999105,0.019524534758196054,-0.016850394415944537,0.04709978886496861,0.019765792972651963,-0.04077698519120333,0.012638068914612065,-0.033027675873337735,0.00016369562647359712,-0.06033882780262103
EFNB3,-0.05204000802474586,-0.008224234983995616,0.0049815627919753405,0.012532633186242172,-0.014761059154278984,0.03957543384304089,0.09276355765304205,0.07852594484958325,0.05790565222001762,0.061662199918816364,0.003502058250529249,0.03818785498447694,0.07975866000755225,-0.0016509515970685189,0.06956385625866285
LTB,0.08192266896143617,-0.03217089783183674,-0.027805111688866634,,-0.03563493412151008,-0.014985308502971735,0.004517945334598696,-0.06001898366554627,0.002202953027961987,0.0563360152950851,0.06776187887199174,-0.02842551536009013,-0.019964186869391918,0.033196770194620404,-0.042513532022053456
ANGPT2,0.06022298602331386,0.003957993736062469,-0.002784777657332497,0.07743522256513234,-0.035023050338791197,-0.03667983463904392,-0.008355945935890058,0.0005259804210130669,0.023526657093815417,0.0411233404374271,0.03237018855795851,0.04074752716290145,-0.059570993832342704,0.04469081857641126,0.05407660998827536
NRTN,,,,,,,,,,,,0.06948176129098409,-0.024889781413151495,,-0.002997377492873352
ADAM17,0.02951896545430998,0.026235713068923375,0.037673636262200834,0.03224812641773445,0.023513473794037554,-0.012758879924302097,-0.00483929711312875,-0.009141324373560966,0.03346625927904558,0.0014406985095399558,-0.0311004258212454,0.014395198212243755,0.01899209644589138,-0.002184507602301593,0.029791959451304587
LRPAP1,0.012747075288018037,-0.01945806376644485,0.011956167737294108,0.005941336974424803,-0.011179069595282868,-0.014553242764642127,-0.010234817055055656,0.06281571545716037,-0.03490451038773026,0.05527604000956844,0.046309414206805566,0.011605902760225266,-0.03235554217990661,0.061105162624316395,0.05851111045592738
NID1,0.03264619250453067,-0.06091144583624267,-0.003111758894386965,0.05232518078500397,-0.027477678061537388,-0.019573295993384816,-0.031009573037228524,-0.04995445798010971,0.029376921642856522,-0.0739328249135834,-0.05292960687741877,0.006179509547113933,-0.04325417137882292,0.009219279871758182,0.1440844646375168
MST1,0.017585984070624786,-0.00021899413602148043,-0.017847211651732576,-0.06140447753454804,-0.034483950103226996,0.051126961369414144,-0.030445617318488553,-0.041347025306444886,-0.060350957072496964,0.05958851353531723,0.10294943822806521,-0.012727591467450106,0.0013327827068795185,0.10085347362909387,0.08343988200216802
IL13,,,,,,,-0.016084498157601435,,-0.023275633610127314,,,,,,
DCN,0.02631636644884511,0.04307909177780102,-0.0079779379950159,-0.020342195112351382,-0.06983466764986082,-0.0887861869905923,-0.0174723905566276,-0.0008980052488620232,0.04395765820949077,-0.07088223647755634,-0.018404127171799144,0.02019337518598541,-0.12220042035109871,-0.0036381498280589177,0.06937248754986645
IGFL2,,,,,,,,,,,-0.001294846438912805,,,0.044953518930940066,-0.041859817209406715
COL7A1,0.1119076576254404,-0.011879982958666699,0.05709273272433051,0.0671756488175961,0.006031111701360178,0.016257912828825466,-0.011507847235351424,-0.06386668470794608,-0.007226642989642696,-0.030296090890582335,-0.011748651390400896,0.044351424488645604,0.04605175928697066,0.025994125246674434,-0.06743219151820173
CALR,0.07253551624439794,-0.0194027778168712,-0.039250088450018074,0.030145435738309,-0.02132507264314709,0.015379709639906588,-0.04820786733726845,-0.12210729228607663,-0.012784866794135284,-0.04060893902869716,-0.12189991374448568,-0.060955129754101625,0.015556850252577878,0.0006132591211897092,0.11407958110009676
PIGA,-0.026767402187130647,0.029998037735844318,0.045595830432330266,0.005135959431228346,0.02259143687159898,0.03211622991828905,-0.03170859642022544,0.012247895969720809,0.014678074698418727,0.08634713740991427,0.05201975471150749,-0.006276890693642406,0.07816205701379157,0.0038674176023023856,-0.10517786053155494
CD200,0.021112460484610455,-0.043788132556292395,0.00938948180844765,0.007971125083796635,-0.06016880662780834,0.017450876796895352,0.024592199083519763,0.024429883408379843,-0.009003894791827753,0.030121938825725246,-0.004866487634543418,0.0457216769254016,-0.003545881044451848,-0.013386937599756437,0.16009336789341228
GRP,,0.015458110274377867,-0.016177675081820265,,,-0.019489414250904245,,-0.03807757025505976,-0.02005082302800992,,0.014903028861437764,-0.028529489445350217,-0.027300021966371425,0.06791793065706779,
CDH1,,0.01745483160038247,-0.006176885263051689,,-0.041043027984027626,0.07573868937739901,-0.026225244299225542,-0.004371259143498655,0.033199432117754245,0.08823550125557925,0.08301263109211296,0.010297804713829559,-0.05912001564704439,-0.01900849559757318,-0.020012127856964074
LPL,-0.04827659609471117,-0.08244637519986975,-0.05255403115577922,0.043733672089828465,-0.01874019124627732,0.029497416405493672,-0.003969913923142737,-0.05454950497080053,0.016456150613500694,0.10986385315001879,0.10021845651617736,0.016974166803841964,-0.015704263686358903,-0.019232147419214803,0.01051642702932026
SEMA5A,0.02379029617758651,-0.022800526996664384,0.002128522159301029,0.013740184000182046,0.01233095767293147,9.32187237574793e-05,0.004445330640092878,-0.06146342459598065,0.04283774099615089,-0.004769524168544525,0.07078154039948331,-0.022761143732453214,-0.017787517659468968,0.006956537794427283,0.028812426123296955
SEMA7A,0.04584309448741757,-0.03808089764749563,-0.019626723472015713,-0.04350215415414652,0.002611966711553688,-0.002712299461902354,-0.05570660363738719,0.013252452585287207,0.06514383525176588,-0.05791514914230383,-0.0048723440145488055,-0.07756336760917511,0.06244560932517052,0.0790715403841533,0.00018810179260984324
SEMA4G,0.02459934394100484,-0.044683554517361015,0.024296147314705713,-0.02384559025742021,0.06389399400977609,0.0076306142370170015,-0.05274959772640655,0.02319654495856667,0.06333666018777381,-0.01423894461826199,0.06791930236195393,0.05928737065209749,-0.03219478022651909,0.022197059189106333,0.15222131728853852
SEMA3B,-0.026202621652928564,-0.0065893554912619095,-0.0024697239335836536,0.016846541802890865,-0.022838594530185746,-0.01596465337090029,-0.03024594807605321,-0.03684857094414735,-0.01695528669953978,0.0691923578310809,-0.03478865984363652,0.00017958607532117876,-0.03831008062592363,0.08128451970261542,-0.01218993888819609
RPH3A,0.07430267230224288,0.005284849247591968,-0.0003226200927532112,-0.03435850523555261,-0.0021583174120868983,0.002519525464321111,-0.011309966623189826,0.032607017825791326,-0.011400459889638373,0.05331187955058529,0.06833286612361819,-0.03638733376347786,0.027506915211394214,-0.017274697901113644,0.05672379440426756
JAG2,0.023658690949430357,-0.010371936330060576,0.004252683529643317,0.09127392232570447,-0.02010512056652728,-0.012449517620780136,0.02474766970174809,0.0769701990756918,0.05281796314688988,0.05604482332400416,0.11580161528745321,-0.008995801416050088,0.0087833760876977,0.013816772506593,0.08646919163127706
CGN,0.01677203153407339,-0.0344688556090586,0.12722697957999193,-0.054197527500794124,-0.00806822462668598,-0.008243814116690923,-0.03272997970829098,0.03903861852281162,0.12265818431580704,0.05621813340101252,0.0507180366476009,0.005098253516619214,-0.000996816857523462,0.0029381333013069953,0.08731752371631613
GDF15,0.025539743120842628,-0.015919524253347663,-0.025322764581310345,0.0015962099618266317,0.07021730731406686,0.0015738471642736881,-0.006821883904979631,-0.01865348811180885,0.04364164507970752,0.06896610455242469,-0.022117438943014014,0.08999275768889224,0.1000655310456359,0.05946303718015884,
SEMA4F,0.055544143252244,0.0045497989862350605,0.012894038720618325,0.050682377061976834,0.04338856990801992,0.006572828629714219,-0.03917067435144587,-0.025356718156621962,0.09517620456294903,0.017813967085789337,0.010589900762728725,-0.0025758146866411732,0.028174036805070322,0.036709882713646586,0.034014128617656396
NXPH1,0.05750391054566596,-0.014875648246762773,-0.028161146958600065,0.03212522646144102,0.00953773376912355,0.034589365685511554,0.0025036346954565463,-0.036584033167353626,-0.028995019613908365,0.08992737322513315,0.061633184786942956,0.03955010278070263,0.017936753130392426,0.01352263087313798,0.0009250947370303898
ARF1,0.1145642796030482,-0.006606702590521817,-0.033113222036711305,-0.022653654467480612,0.015281058182678052,-0.02676329232508027,0.0635412487525849,0.03422581790252687,-0.0016392991568125045,0.07851909914495124,0.024498693383321106,-0.008842160214633007,0.013064656392683085,-0.02518093078685227,-0.012260699467336506
DSC3,,-0.013767273713924782,,,,,,,,,,,,-0.016006362300250817,
EBI3,0.061393082374494264,-0.07698751273319258,0.04890456745218824,-0.032707123095250326,-0.003524988103616255,0.04020416041245582,0.018752242779465227,0.02013251298867487,-0.028435478695393743,-0.0030745441337629016,0.028078948508114713,0.015971007738083975,-0.01791939594434531,0.012725177960748624,-0.009799185966106657
TIMP1,-0.020946503317099904,-0.04177402162084158,0.005628520571050249,0.003935278904954898,-0.03355286058607828,-0.04111401677083448,-0.01865328767015029,-0.12940621929099494,0.010012846786870897,-0.01773581659476525,-0.1362695668429555,-0.029668375785060205,0.004193956235245337,-0.009266526257981834,-0.04439430828691545
SEMA3C,0.040583826155621054,0.04886382099263358,0.03376500234626384,0.03389766472884662,-0.012475350174447758,-0.003035750404898931,-0.06280924626335407,-0.01907819907336758,-0.03644419786276509,0.07134098496269747,0.021464914818748758,0.030317970943690115,-0.016991491039591047,0.07335092382709299,0.007725417164340843
GNRH2,,,,,,,,,,,,,,0.17695565846746406,
GAS6,-0.005719755295558147,0.0020130689170166564,-0.010580406107407521,0.040490404640155075,0.023363356475546593,-0.028968595950799418,0.0629007264537639,0.009927968535253087,0.07155336947499161,-0.03500637619696228,0.02427857570328044,-0.00014453943078117967,0.005700463291246041,0.044536503650579554,-0.00014852337406517287
MEPE,0.01672283210067787,0.0007305099342516155,,0.0022680226235014017,-0.018917256103972612,-0.024569628673652016,0.14572655744846616,0.001827984151732147,0.053121482822563064,0.052165492242045086,0.08113073238778819,,0.011044738813560951,0.07024133016552013,0.12823575770792167
SERPINE1,-0.029184374104156457,-0.03919803928159439,-0.009673759268605673,-0.00831260470361431,0.06993415433762648,0.033414908616183,0.00039687029849106044,-0.11137864105037448,0.0013566079818122165,-0.0065451547060581235,-0.13417026232672385,-0.009481399441909318,0.01191113150388754,-0.025097052228501567,-0.03455504511624952
RSPO2,0.07379823674854083,-0.017638616561965824,-0.025322761355987433,-0.01784624669112572,-0.016995678077331346,-0.0016774975160930516,0.05803010145782768,-0.013822238069951072,-0.01892479969288212,-0.03555594608620226,-0.013811212707126442,0.044442363109378616,0.051969100218223756,0.14194081669870565,-0.07249133088412792
SHBG,0.10372375653469507,0.03882055557059043,-0.024402339840032695,,-0.01659138067233408,-0.016087419872301018,-0.010750276710059504,0.013152545685559465,0.06783138652175694,-0.02696109433824127,0.13715937042691656,-0.03451632018706431,-0.03961438907837615,0.015530534083544252,
LGALS3BP,-0.03561679002516718,0.015656003981630744,-0.0009582473779644274,-0.03243513916743656,-0.022163482814104084,0.012200752400627391,-0.03655146558255787,-0.11642473502096284,-0.03570838906513945,0.07898856375452117,-0.05694121623091032,0.03023937509710412,0.01638683829183471,0.07196492040695196,0.04429435034603339
LAMB1,0.04922533833306774,-0.03731096638785831,0.03047957663601234,-0.01942259273859634,0.007434834267279393,-0.0022881965422052756,-0.030486713489455086,-0.009238447477192076,-0.025979672048862135,0.05063693247606965,-0.05401466939214458,0.005555655401072698,-0.05945709472486579,0.017253138077013105,-0.01761625212896023
SPTBN2,0.13368014163172465,-0.005467648868685672,-0.005780629658254966,0.017766021763252444,-0.0325095050584198,-0.022682972844535527,0.0856998014167961,0.09151728713724541,0.02707522456427387,0.10150641593738158,0.08648117887305298,0.008164295560487965,0.017390086181404717,0.07012666293183528,0.05101587044434126
COL1A2,0.015675904021100792,-0.0396410519268969,0.0013888494116294713,-0.023105083448842576,-0.039700342351166706,-0.015255887473364147,-0.0009060850860967563,-0.029448887938123915,0.04520634039083228,-0.0955389312934024,-0.07769095296067544,-3.5530777802045604e-05,-0.10518033357522863,-0.016417355517246882,0.06238984544647646
DEFB1,,,-0.014319613167064633,,,,,,,,,,,0.06397397197999645,
CEACAM16,,,,,,,,,-0.005105031553219298,,,,,,
WNT11,,0.016357990561002376,,,0.07978784111999472,,0.03287149549206698,,,-0.03190915609579699,0.050189640732581614,,0.02186288030329585,-0.021242446577989592,
LGALS1,-0.06183603322869114,0.02284238431783815,0.018152976405992508,0.04906762329733024,0.04098086014590362,-0.06477444551997413,0.0013679021760950498,-0.08983285328975057,0.039724150511922664,-0.010026604142714966,-0.09387843471246818,0.0650116092559266,-0.004521662877552929,-0.04417732489389773,0.044654940779244215
BCAN,0.044214345102362065,0.03516402368114507,-0.005048948437329925,-0.04077148979942242,-0.05155796131501963,0.03923450876975004,-0.02878108775301832,0.0048554612764128815,-0.08677767685301815,0.03519031931841905,0.11221724914899772,-0.06861895631396306,-0.061060010620620477,0.03955446331310698,0.053231401333050356
ANOS1,-0.004955467544197865,-0.049115003653512665,-0.0009277827571820285,-0.007175200167869582,0.0044924343560887965,0.009871228100613175,0.021260808287525405,0.036368194925321624,-0.06626402551871051,0.05254897390014474,0.0583017414395296,-0.024809591231861255,-0.06697707193998953,0.027995202828726896,-0.03821772547145063
EDA,0.07448809359478346,-0.01444644018776293,0.1404404367442651,0.048407048451954156,-0.01366349359182309,-0.027571656208554868,-0.01873766348890744,-0.016973946480486456,0.016976499345442462,-0.05182000805630114,-0.025974017360660063,0.05907322055355589,0.04039582361762838,0.01224823959577383,0.12740326570655972
FGF22,-0.041455687069487636,-0.020542894405362798,-0.019717885468483767,,,0.1645382149898168,-0.014364857766767098,0.08336508798481942,-0.036286452469271015,0.08399081372040833,0.0017404009232272158,0.024770608611719553,-0.032960407947776965,0.037184102113159596,0.09309816806574427
SHANK1,,-0.01973297304859145,-0.01598139806453633,,0.023724745720745448,-0.012734178460044319,0.12706260910891726,0.08990659344010234,0.09951215978877104,0.012405280678568257,-0.03430066343710945,,-0.04849053754014618,-0.028536116683571686,
NPVF,,,,,,,,,,-0.028778045779265862,-0.031070441567454202,,,,
RAET1G,,,,,,,,,,,,,,0.06433389051808917,
TGFB1,0.008502152243790565,-0.01940031748876568,-0.018952902505253496,0.034738546371687384,-0.035390501339062665,,0.07471188507694922,0.009094892943395964,0.01842339244959492,-0.04519695006704475,0.0005334104610950167,-0.0034085364150158778,-0.000596357289463871,0.057586896754507934,-0.0529430114958422
MSTN,0.04879150011742614,-0.026254711465899097,0.023845936350658844,,-0.05053515461817544,-0.032514587544208384,-0.0008598855223957951,,-0.02316118535784619,0.008405615160593313,0.03652272392783726,-0.0068154360128669,0.0023244882199729713,0.03843572356150417,-0.04379654809691725
WNT4,0.046323099473343676,-0.013296034023615894,-0.01872174627417156,-0.03845006592032091,,0.06537617240919635,0.03070455304491724,-0.05403590729621164,-0.006835481605701517,0.035296189496227606,0.042101999853428496,-0.020123242894472232,0.04607601708063993,0.07485345234967593,0.04883985337804109
TNFSF4,0.06159147568202663,-0.03040559590323867,0.03439372278129819,-0.03130566713068548,-0.02276997021018628,-0.015545538304343883,0.004046711129188074,-0.04801902131748459,-0.012640097107362724,0.019817849475190136,-0.046285908479078215,-0.014807847627709937,-0.021461733528700653,-0.01761828309625178,0.029757043608647178
NTN1,-0.014992041516703145,0.03602556390819129,0.0014338825303469535,-0.021201080341663913,-0.002911931546504149,0.06075408834101177,0.00645038094846646,-0.04551386819299213,-0.011082101425990025,0.008118927547498869,0.04249509434314372,-0.022821938093327852,-0.008946616531659627,0.07649502174643318,0.07542185883079722
CXCL12,0.05372901041217912,0.09726993938761822,0.030498977091310137,-0.04153259096800495,0.003303662891985088,0.03407723731054036,0.13966491167868306,-0.04700215524637003,-0.038599193629792895,0.02361791550097819,-0.006816118582603689,-0.035593355652689264,-0.015923536229202853,0.034288672353991974,0.04922333535480116
GNRH1,0.04760325752265527,0.00874108426561915,-0.025835755761386574,-0.0029922709975695916,-0.007074940501023836,-0.012954210404137068,-0.03998475332222691,0.14974684809537112,0.046638263832516964,0.009344364476895975,-0.03837870587276856,0.03001850898921457,-0.020185841366329536,-0.003691059494313673,
FGF8,,,,,,-0.018103649048809244,,,,0.037769675930817904,0.0075752846328368765,,0.03218425013505422,,
RIMS1,0.10646217990153396,-0.03200228563412337,-0.00044546832732453057,-0.0013631677552054247,-0.00624389858853432,-0.01998678160765984,0.027237316247226525,0.05162841613678828,0.019559566272814376,0.027622396393579805,0.014148927210203499,-0.05921356486728393,0.044831434662871386,-0.008409285623103127,-0.023079615093538997
FGF14,0.07705092422586345,0.004702640281365767,0.0158873053017166,0.026905351267834915,0.02064365158688595,0.03069395183848089,-0.038985699810405595,0.08239068967639893,0.028575563917261432,0.036553040368673996,0.0026537864185582683,-0.05398274730605589,-0.008819597056287473,0.01541444420092684,0.18449617393782175
