,MGH258,ZH881T1,ZH916T1
GAL,,0.06861713183939104,0.04896264763444909
CXCL6,,-0.024397163789520514,-0.04323783713119902
PDGFC,-0.0018637559933338697,0.006342878776591037,0.09473470101559515
COL8A2,-0.007847027731182756,-0.019704142312188266,0.014761307793064452
SPON2,0.007950216065324861,0.007017797065890659,0.029045896316227136
SEMA3D,0.025125975128013952,,
BMP6,,-0.016464327247574854,-0.0059487641834351955
TIMP2,-0.022793602610330532,-0.006534358515775472,0.034725471961414095
EFNA1,-0.004461852788255084,-0.01830798563049142,0.07568528632317909
S100A12,,,-0.017801122841692493
TFPI,0.018328558386954727,0.0873436518363228,-0.03342740476956832
GPC3,-0.021408654439292202,0.022586934300025188,0.05382866350930457
NMU,0.06260053985385121,0.06607332599268433,-0.0259712083158206
SCGB3A2,,-0.026890908918901217,0.03914200262858513
LAMB3,0.07563322311188701,-0.008486905213266036,0.11435326514076359
LGALS9,-0.08570125769157026,0.005667172508789361,-0.031456566191605036
VIM,-0.0011019953284325664,0.03058363129387829,0.12924098722254468
PLAU,0.04659214409291359,0.010206816358057785,0.10134000916458547
TGFB3,0.0028922223787630464,-0.04236790307299215,0.02864340155215427
APLN,0.034442001635332606,0.006122387312193679,-0.10324556894650236
SHANK2,-0.01793208977902563,0.07136117337487961,-0.015557693621065013
LTF,,0.012539018232151375,0.0895954682105221
PYY,,,-0.010827946372220796
PENK,-0.01560269037134743,-0.021603859723425035,-0.02141101359952071
CTF1,0.04391683774464517,0.0050186350041312375,0.11847438229262171
COL3A1,-0.0030031149251005754,-0.005766324315206308,-0.03613180230624028
S100A10,0.011499551034494751,0.03450692424937389,0.028977907614372616
FGF13,-0.02320763081869669,0.04106180964110362,-0.029324911559809375
SEMA4A,0.028409356035188613,0.03002439748528716,0.06537000422280116
EFNA4,-0.031229153100657703,0.008148008199433959,0.01299340461785325
HSPA8,-0.00891043323534669,0.001381926887043257,-0.027654016983636457
NPB,0.008714929231063548,0.05455317129400488,0.11841945783910707
ULBP1,,-0.028296234981506338,0.004382380143257943
SEMA3E,0.11618543364241808,0.08244100810566932,-0.0033710058936588954
FGF3,,-0.0009387306404880939,
ADAM9,0.07211246452935291,0.00965685683617144,0.11858622002832744
ASIP,-0.0005250300273440306,0.008410487894408816,0.06152307911235787
IBSP,,0.022594238674789824,0.02122843316516745
MMP12,,-0.01517942443260792,
FAT4,-0.023461533664309916,-0.006652138617187157,0.04249687860168861
MDK,0.08711276039424103,0.040656851166031696,0.1131440609264638
BMP5,,-0.013659589562127305,-0.013921130248681416
CAMP,,-0.022228718534203707,-0.02520546392336662
HSPA1A,-0.030169210920290356,-0.034267868277738964,0.022929937349361714
SEMA3F,-0.0006431232326477289,-0.028124095381675332,0.03304984145390871
ARF6,0.016448765123331828,0.0298465460840606,0.02261556424964212
IL6,0.025501801090208404,0.018528598217732593,0.06443301901504914
CALM1,0.06559784753157803,0.007476979444346522,-0.020464960200097262
VIP,,,-0.006026418963842144
NMB,-0.04420195054675017,0.01535700071428061,0.029089677923623908
CCL26,-0.023365163422230197,0.0015216030598368942,0.05981133969704407
FBLN1,-0.01943040461841119,-0.04433138728082988,-0.03567231987717842
SAA1,-0.017119117618066764,0.013956661923905284,0.04494952308355902
MICB,0.03431942479739487,-0.01928803123892066,0.022940728022084984
MMP13,,,-0.03387224158089259
F13A1,-0.023521764134771497,0.0278010243675951,0.0722129530586328
CXCL11,-0.009617658256413896,,-0.04697443431479786
COL5A2,0.035015264691487386,-0.01641104074512799,0.06121816969377625
EFNA5,0.037002697786355336,-0.020750275440757467,0.047529097898547444
AREG,,0.002601310409134612,0.04745575092324712
EDIL3,0.0016019952918480663,-0.03303785941195729,0.050065659230285046
CD86,-0.02046513549189713,-0.056801406417097564,-0.04329267647753441
HRAS,-0.021603593852939817,-0.05024685516565687,0.0712948214057372
C1QTNF5,-0.02533592144434699,-0.017818288760331372,0.010788929888245398
RLN1,-0.015602691667273847,,0.051803361779042406
COL4A1,0.06245550955989934,-0.039597448189652835,-0.0022279018172627722
CCL3,0.005342504424714303,-0.07012351735472802,0.006764306952451769
BGN,-0.0010041576308465873,-0.008441096419098532,-0.007744960053610653
RETN,,-0.019097603357944266,-0.027417704386184422
S100A9,0.060038017982213886,0.028735606663562955,-0.0008094979059509357
HCRT,-0.05244532769082918,0.11345270213344759,0.027802957579754525
FADD,-0.006505257875007821,0.014522383139889721,0.08264028543764124
ACTR2,-0.042764716414561844,0.03166312076044613,-0.0013735335955575084
BMP2,0.022424648563681673,-0.028720604213978863,0.08693059314302197
PDYN,,0.0241136065712538,
CD55,0.0871609663019058,0.04729733832308586,0.0587362833921565
PDX1,,0.00019556952203562096,
CD6,-0.006611646054404553,-0.02128523958273965,-0.004126375416875848
IL16,0.04898177195487111,-0.004284101648662236,-0.013761557221212988
LAMA5,0.02253133532496532,-0.030126859632756554,0.06524437373570394
RGMB,0.027991456929094556,-0.028558294485878023,-0.007207833183483482
INSL5,-0.015143461037509177,,0.03057934654645868
IL12A,0.03710540730796722,-0.017436793418507353,0.07458241657579129
S100A8,-0.04127958104870448,-0.002637038679134939,0.004023781156919146
TAC3,,0.02607547596932237,0.009022892250087587
MFAP5,-0.023986298269105893,-0.029784020024022122,0.012117656140350708
CXCL16,0.028507194589294644,0.027866155479405078,0.01889374738744266
AGRN,0.07248299147785034,0.02623288501745814,3.990906497504526e-05
COL4A6,-0.020894467190458593,0.022827671054397695,0.08201853414441945
FST,,0.0602746351054701,0.08782032363266289
MEGF10,-7.608935009483554e-05,-0.021713836250561402,-0.015984433737200838
C1QB,-0.06505763728138345,0.010837037428632498,0.0034386281602946257
HLA-B,-2.288167335442793e-05,0.025372029777025656,-0.028531922509139558
PDGFA,0.023651595558725497,-0.03417422926438354,0.04190434364586333
LAMA3,,-0.017628503073195103,-0.04192059819674519
DKK1,-0.015602695555055045,-0.012086086233949186,0.09075406968838816
INHBA,0.07423999283157462,0.11127102994111034,-0.03382715354052279
LEP,,,0.0032043644945650195
IL7,-0.002933181646075005,0.02125039019274303,0.09443622592819151
FABP5,0.02869632200722344,-0.006635362171813554,0.13479370479820937
CCL4,-0.033638534260790054,-0.005141839302929681,-0.016662683376465846
FBN1,0.0706797005823903,-0.06199305598627914,0.014033128242741923
TCTN1,0.01161557884083662,0.05201192031685216,0.014253210566599601
NCR3LG1,-0.018520238780938243,0.010077509357237422,
BMP7,0.02072607621622482,0.02582951961899035,-0.018257681863165637
NLGN2,-0.01824428523611114,0.0213419887419995,0.0322411766329165
CCL25,-0.015143459038307376,0.0408657594947471,-0.03187174609364237
NPNT,-0.036173466737282826,-0.0005686196341195144,0.025521096642470233
KITLG,0.004369078002705398,0.010543460552930973,0.06261937090495716
MADCAM1,-0.015602695555055045,-0.01624220266977311,0.061296745697235096
F12,-0.031598669172198314,0.021536548796293017,0.09272486819282053
S100B,0.02462700882877954,-0.01708874467281589,0.019177931356339824
IL27,,0.05811935143342201,0.024902726449881136
CD99,0.038051108785803034,0.029574578077787843,0.12679035169803352
PDGFB,0.06789057314531262,0.015049574408298856,0.04510567003662815
CLEC2D,-0.007617759528744862,0.03180375924277048,-0.029472997889804856
F8,0.039863775131657966,0.012294149240755567,0.08915742218475456
C3,-0.06194536273245756,0.00710314265031082,0.04709965512522921
DLK2,,0.030638703975443698,-0.016340433664429495
TSLP,-0.015374684390877792,-0.03471596847254745,0.0867604343106349
OSM,0.11215472998118814,0.008064382859453566,0.045651339740090065
PRND,-0.015602693611164085,,-0.023472608315229317
SLPI,0.027970530189305082,0.054414103794404034,0.07704493089236142
AFDN,0.034392721976353964,0.044164806083841684,-0.008544546317451336
KISS1,,-0.019964930959297213,
ULBP2,0.02092508274190954,0.024549370067552725,0.0325801078989582
ICAM4,,,0.11455640540605283
ANGPTL1,0.006117279469267019,0.11017181311454474,-0.047701157971070225
LTBP1,0.07735928404075383,-0.03641710690835207,-0.025639925721319883
NTN4,-0.02265371876566856,-0.009324535705169763,0.0042184829832138965
APP,-0.010319521427787725,0.019406229144932997,0.044154879571803064
RIMS2,-0.015602692315237181,-0.019600057231613826,-0.033213591780464055
WNT7A,0.06936124493383937,0.05980981298668823,0.009797828505841115
GAST,,,-0.015049057290318222
GPI,0.015109860438037314,0.04146740455473193,-0.0025897332709895328
IL1B,-0.019464356488748332,-0.005823057868639946,-0.01287761383223443
SFTPA2,,0.1409178292344078,
HAS2,0.08918666328581468,-0.0012383360216645612,-0.024105881711743854
IL11,,0.023779359246033395,0.05088752205668828
SEMA4B,0.021639390366773793,0.04565890971211988,0.09640178275307901
FGF12,-0.02275715138538765,0.02299651385888443,0.11859323436345405
CP,0.023315316321370686,0.04338810803555418,0.0009757920922988556
NLGN3,0.015651886667435246,0.034755124562195545,0.028930570607026102
GZMB,0.14755929418574765,0.12260786649293076,-0.08232756922018424
PROC,-0.03526825040370292,-0.03047823129416125,-0.019871910596655714
TNFSF11,,,0.027756507391169662
AGT,-0.04186461569800638,0.008042089120544459,0.04026517155489191
PTHLH,0.04462477370089091,0.01033557169385291,0.06573962671679655
COL1A1,0.04741940153568471,0.0014432393719838832,-0.03032533185130119
LAMB2,-0.035977104543633606,-0.009491473762995424,0.036564162163102834
DSC2,0.026413350469069424,-0.042261270302035754,-0.022356663224754294
WNT5B,-0.012433848531165505,0.024875212658570393,0.05194302997894456
LEFTY1,-0.017325648842680202,0.022534697539152677,0.018273902494070144
FGL1,,-0.02283822146239345,
CXCL5,-0.025627627752384165,-0.03729793967133646,0.07639214704873423
S100A1,-0.011319004489571715,0.04012050648835626,-0.00566370174153552
C4BPA,,,-0.0270258752545048
NPTX1,0.05634588250710529,-0.048755484423183684,
TGS1,0.0037456619813327134,-0.02779888623908028,0.06189917529667248
SST,-0.02001140369691649,0.06101968517756031,
IL34,-0.008730949736095627,0.015475643061992603,-0.012678842952283921
DHH,,0.021344255906110707,0.022081235170856035
XCL2,-0.029327881143494765,,-0.028210050605267118
TF,-0.009328648203546298,0.03512616489778979,-0.0036389632331150943
IL33,0.005041858597636106,0.011754218759408226,0.066332219004406
RBP4,,-0.007658211034704905,0.02926891848970802
CCL19,,,0.0430899892182682
CCL20,,0.09473234955312597,0.009630915337780049
NAMPT,-0.01705176936359801,0.021185166950892426,0.07425848107366238
