,UKF296,ZH8812bulk,ZH881T1
SPON2,0.003751967520386232,-0.030153718134875655,0.0033588831629722564
SEMA3D,0.005837460787652944,-0.04232952672766089,
BMP6,0.033440663234790925,-0.03142723284393092,-0.009434417103336692
TIMP2,-0.03021187224968545,-0.04206739826640242,-0.0005475653934492123
EFNA1,-0.04435771846358236,-0.004668471360579261,-0.006972207165871605
S100A12,,-0.02553428577482908,
TFPI,-0.03076895900146214,0.008698508720372231,0.032540381647584715
GPC3,-0.011462700078329785,0.060563573413162985,0.06783306047224008
NMU,0.11054715655098557,,0.08943969569343006
SCGB3A2,,,-0.02266931618671066
LAMB3,-0.011752560656523935,-0.006690959787075469,0.030537131538502318
LGALS9,-0.010856021085594142,-0.013878153377839859,0.008177358056009415
VIM,-0.011282615755527681,-0.06952620784990993,-0.0026017618756315926
PLAU,-0.040456589227737864,-0.0280150696226789,0.03341938319918056
TGFB3,0.03791019500685178,0.0444631011045034,0.012221202820737277
APLN,0.04250455588933409,-0.06971081488009982,-0.00022625104142227806
SHANK2,0.02713334732743152,0.015613463242744149,0.07303603425435284
LTF,-0.02046652639268164,0.006084260024637554,-0.012918133979951342
PENK,0.028799361857920095,-0.02919959512642201,-0.01821227867011336
CTF1,0.021595440690768568,-0.04943858818623881,-0.01044148808256162
COL3A1,0.017076205293358744,-0.013492479079414412,-0.005763426842483668
S100A10,0.024683252392312147,0.025213520511826095,0.008501061338808808
FGF13,0.005838655002498557,-0.023152856599908178,0.009172150473995494
SEMA4A,0.04188713030990404,0.04574006893635874,-0.03542293669527076
EFNA4,-0.024716779815809595,0.004585706482782833,-0.003168255677188125
HSPA8,-0.04113074543799655,0.04288796450191715,0.04550489089217068
NPB,0.09045416894329068,0.02785259041463349,0.04049626721908189
ULBP1,,,-0.02385402068869305
SEMA3E,0.017287099403552757,-0.06352513399144986,0.024694921157217463
FGF3,,,-0.008954694081630674
ADAM9,0.05852696018717105,-0.04497894248570621,0.0694720956189252
ASIP,-0.022875246279967794,-0.024837473331642764,0.1036399843318045
IBSP,,-0.030052245531711475,0.03303797679715993
MMP12,,,-0.012796412833528368
FAT4,-0.009673583864180709,-0.05082425022104029,-0.026172501292524613
MDK,0.011340257106878481,-0.008438093634115252,0.04577387737880628
BMP5,,,0.06124612188142924
CAMP,,,0.021040331124622884
HSPA1A,-0.01266508487740272,0.0575508365225362,0.020307402065283017
SEMA3F,-0.016923879942158382,0.03152248580764727,0.0014952423076579995
ARF6,-0.042317847469670995,-0.00612553052139017,-8.218582821662577e-05
IL6,,,-0.03318870262537427
CALM1,-0.04670089480323605,-0.055852863504326354,0.0124372974744202
VIP,-0.02224799620293608,,
NMB,-0.05029736725330253,-0.003888932218236046,0.02638308494116929
CCL26,,-0.028026463091321854,0.009729937707642886
FBLN1,0.021381344522411135,-0.04821465760551581,-0.03032823727924802
SAA1,0.01709763193976611,0.05696286696441062,-0.021027382356340506
MICB,0.028358684178643425,0.02634703809897631,-0.026957701693259627
F13A1,-0.016441571082969106,-0.04314296425831128,-0.014762989479120851
CXCL11,-0.015946179694117834,,
COL5A2,0.008443575252031685,-0.03137918459621001,-0.0438452770981741
EFNA5,0.008544289960342254,-0.04359965775195219,-0.043735418878243476
AREG,,0.06452014553551456,-0.0278988770904644
EDIL3,-0.024753618698025847,0.04238889551369304,0.0009401932789677974
CD86,-0.0006179522811064622,0.015208909260868014,0.009422088400426952
WNT9B,0.023183437938240996,,
HRAS,-0.017891169866452127,0.007503627191191174,-0.014086024135505328
C1QTNF5,,-0.04589519038618886,-0.01502100293568543
RLN1,0.05159943481179637,-0.02242927644477342,
COL4A1,-0.012457220648138534,-0.07581233131240621,0.07351622857107673
CCL3,0.01558699287490094,-0.0004834560059485289,-0.01844995674661858
BGN,-0.028043833930348025,-0.06945992087695124,0.026460291267384913
RETN,-0.019511215607161313,,-0.01609947846074203
S100A9,-0.01397618387091407,-0.09944433918034509,-0.005512496138211626
HCRT,-0.00011208166928658806,0.0023213575713301555,0.016267040706908424
FADD,-0.0019104562376895085,-0.0022677898008718125,0.009444210923343823
ACTR2,-0.04022486188978382,-0.030862148494239124,0.047165403807098695
BMP2,0.05954959585054807,-0.019874693261480305,-0.03754882416680217
PDYN,0.02369955960754306,,-0.03277902747347592
CD55,-0.028648162070973912,-0.011609108100937444,-0.017496605740499407
OSTN,-0.023976875930077836,0.06691615884579932,
PDX1,,,0.09250032622372108
CD6,0.0037930083222733613,-0.029770475377278102,-0.017943678574280433
IL16,-0.00551450538070767,0.06880903418069062,0.037370910677086464
LAMA5,-0.02367051034518935,-0.017488870474890415,0.03762792487324858
RGMB,0.026443591051286287,0.014493472315047192,0.03292584596565744
INSL5,0.08596086052380987,,
IL12A,0.03982039168952767,-0.05008107859866522,-0.01469939839068296
S100A8,-0.04075658309985273,-0.07717448302946879,-0.007471436025446814
TAC3,0.00421113133235774,,0.06881788244855527
MFAP5,-0.029899144281089644,-0.031962470807655116,0.05765964532138224
CXCL16,-0.04730972874715934,-0.045889896956197156,-0.028226157633330678
AGRN,-0.03078269108987798,-0.012317375772100762,0.009834835445800681
COL4A6,-0.007026897304092652,-0.03434299233004138,0.014173699547212482
FST,-0.04209081041648341,-0.07586627117695878,-0.009003850298295568
MEGF10,0.009124544357124183,0.02955446562892949,0.028026509317634153
C1QB,-0.02343273721616251,-0.028534553723669517,-0.003242482419783025
HLA-B,0.07303987017558396,-0.01928412447162181,-0.00827602694924185
PDGFA,-0.05594093250247306,-0.031428616973229184,0.019544216431922307
LAMA3,-0.03054961098199536,0.0896141777514316,-0.014861011625522603
DKK1,-0.012696551509364778,-0.023506808422514687,-0.00740902843175931
INHBA,0.004798778940433245,-0.040082447722976186,-0.01912121373788873
IL7,0.07159660554711222,-0.024539986290883276,0.020477030661469293
FABP5,0.039915643279766926,-0.0872509672805461,0.08140699677871199
CCL4,0.01132641726586172,-0.028680167299953808,-0.026572420786516303
FBN1,0.016454028352235597,-0.03514223844929414,0.021001193355411344
TCTN1,0.03003974069724631,-0.018640419766115825,0.001121884033391404
NCR3LG1,,-0.0031192774315222673,-0.005640063518373349
BMP7,0.0677687532753241,-0.018038377545741457,0.015549214100506276
NLGN2,0.00486396962328479,-0.01534618833487377,-0.004666836048087492
CCL25,,,0.03860307476506317
NPNT,0.03521310398716516,0.008923688074627689,-0.020582513911159797
KITLG,0.08416054974785979,-0.01276570652336326,0.0612374010342442
MADCAM1,0.041777931108718164,0.030732146720797437,-0.013692345952312557
F12,-0.026051499232689162,0.017507311024442786,-0.0006323413084609816
S100B,0.029571040675118534,0.010999383498234145,0.03880843040324587
IL27,,,-0.012796412833528368
CD99,0.011609593167782347,-0.06586225298588082,0.024954775124341307
PDGFB,0.03189266885378451,-0.03671768185123683,-0.0029094867129380434
CLEC2D,-0.04132447024697449,0.054093308714280905,0.036240136131030894
F8,0.04622866983170561,0.06764007333003529,0.026003656332358068
C3,0.016579594031476803,-0.07503511037310741,-0.002673386908329878
DLK2,0.05733725577726413,0.0521426498404201,0.006284197711237497
TSLP,-0.015851764482693494,-0.04369839942999473,-0.002935960545616385
OSM,,0.06433312464152523,-0.0017921148371788445
SLPI,0.03517935838455595,-0.04317897039778629,-0.026509739041501168
AFDN,0.0213462500627623,0.08501723604041327,0.044954387709136664
KISS1,,,-0.016830644658650324
ULBP2,-0.036690454559577305,0.020991649280116216,0.047114832375299356
TDGF1,-0.03231306689795543,,
ANGPTL1,0.0676946238445477,0.07482822714657607,0.06633937064450936
LTBP1,-0.012834067981905754,0.03781240376820544,-0.019025297003343832
NTN4,0.021101406580449664,-0.04793759709554553,0.009013480366522943
APP,-0.025928535995786307,-0.00774600812854887,0.03567940900473136
RIMS2,-0.003717232020807111,-0.0030871490872078516,-0.010495224351113986
WNT7A,-0.017129372397540473,-0.051663894232558814,-0.04195606456452072
GAST,,-0.028323879285398534,
GPI,-0.07287627061247459,-0.030210760871365486,0.010920392352572786
IL1B,0.023097211380289154,-0.06793030473606984,0.07297997330335865
SFTPA2,,,0.09392949975348654
HAS2,-0.04862808980843608,0.05657162276388605,-0.04094393979766236
IL11,,-0.012606168372411889,-0.037637474461023813
SEMA4B,0.004958737745219369,-0.06399749651429956,-0.04635206233923918
FGF12,-0.0006419158552886841,0.05533645650673339,0.010370914185702209
CP,0.061942329046626346,0.06194278204704438,-0.010091838310914522
NLGN3,0.02925241490083148,-0.03158570493799617,0.04786409221068042
GZMB,-0.016960372240697387,,-0.01592995937938813
PROC,-0.007561143034085288,0.0704589834113693,0.020083345517769167
AGT,0.03784624386979678,0.015548337470900338,-0.0018280230000009212
PTHLH,0.04242848795192494,-0.015770024985789305,0.02629037395129445
COL1A1,-0.01879738427191098,-0.05015486160040418,-0.01581356652249965
LAMB2,0.030750959488404696,-0.09666497711754354,-0.03058828541538638
DSC2,-0.00011760130021516866,-0.05838096314444089,0.026503457823201633
WNT5B,-0.03734319976711149,0.005119645277248695,0.012535063278585149
LEFTY1,-0.014449867594938617,-0.02665770369764059,-0.009594553131381044
FGL1,,-0.038324372068574905,-0.019252858467317037
CXCL5,-0.011036853377607994,-0.03197091428339608,-0.031442551461251765
S100A1,0.005309492247794262,-0.004621474511153949,0.026147475334233544
NPTX1,-0.012100653553106248,0.08799397979846736,0.013328122413910017
TGS1,-0.024589447094259545,-0.025888346539201457,-0.04297600220508799
SST,-0.008311635854724156,-0.028361544237792177,-0.04561678722173334
IL34,-0.014622595249411818,0.0071824516161715255,0.007047261015473911
DHH,,0.03786148432873915,-0.01750336251727912
TF,-0.06500663874554954,0.03477215731254077,-0.0043725637841114905
IL33,-0.019631310657545562,-0.04640416070391108,0.07278087632772647
RBP4,0.02104684026295135,-0.014592514166951965,-0.007989951195857065
CCL19,-0.0006389905982711294,,
CCL20,,-0.026177723942685912,-0.024479841181649337
NAMPT,0.04255392575786752,0.009273025294550945,-0.00033552721952656426
