,UKF243,UKF248,UKF260,UKF296,ZH1007inf,ZH8812bulk,ZH916T1,ZH916bulk
CPAMD8,,0.026902683594774907,0.01169219024555399,0.012140172268864026,-0.029403733502311694,-0.035993826718032154,0.06173614045139763,-0.01068158971967234
GHRL,,-0.013296945699990551,-0.027799284768358995,-0.013920456883548682,-0.019596543103504418,0.15078605048679655,0.0652986025379322,0.014408867331111621
NPY,-0.010114964277888133,0.03896606862375827,-0.07464379613319233,-0.018595319288978156,-0.034337193315829975,-0.03178931026659987,-0.01597560567731528,-0.0389922075289768
MMP2,-0.029989511856775865,0.02580540473502629,0.05188799372570024,-0.00205489684726199,0.09477841063725896,0.111480155103685,0.010986387941948868,-0.008582126390782156
PPY,,0.017875663861247316,,,,,0.04416717718674637,0.0004942883582130271
ALKAL2,0.021787720030525055,-0.03230183140688605,,0.047524354965244785,-0.013369634694204685,0.01795863805799939,0.030477559677939175,0.056528278179544686
CSF1,0.020561241769496058,0.012952377904003685,-0.009837753686886821,0.009177948049877307,0.12196739305677969,0.05239296331642675,0.028771398300001423,0.04945263839068942
SEMA4C,0.055855539062160134,0.06804623151342581,0.03170968612867682,0.05574945063610952,0.0008291423493824464,-0.013071056138249961,0.043791655860363786,-0.014550198522643377
BMP8A,,,,,,,-0.03208077815041132,
ICAM2,0.00799311571962168,0.009516512180350292,-0.05583373881189213,0.027080791169566996,0.037898018669046594,0.07205313975856852,0.05543066771883441,-0.05956126615914195
SYTL3,-0.021082791924381727,-0.0007923310964977899,0.10073384881756973,-0.012732760902967584,-0.03603866589573643,0.08848436688854833,0.05405125450318478,0.034184702799293025
IL1A,-0.03631411527351984,0.07901929679559759,0.03833219769912061,-0.0002751663685938553,-0.040648207950388114,-0.03471403866592837,-0.011101953762732444,0.026353579897074354
HLA-G,0.168725124516823,-0.013432873207676067,,,,,,
PGF,-0.05064089343106123,-0.0024205891840837976,0.027810336907233817,-0.013837955444721118,-0.036714099637904576,0.04209523192992278,0.0454367333464494,-0.023474118499332307
LGALS8,-0.007383280282806974,-0.01928412103190784,0.05797909384763501,0.004835019663996417,-0.019223918781478735,0.02147656217316251,0.031045572173049173,-0.018002821678366823
DKK3,0.01948130341545168,0.06586362812651035,-0.04354915985529765,-0.06048901947995059,-0.03141216400184266,0.03383750255449843,0.01045723645408503,-0.10742143876031834
COL16A1,0.05351181642895624,0.01841071878214124,0.04505537366566227,-0.07449403761747758,0.0469635081141656,0.0865142956560989,0.05418018602545764,0.044696586565234196
TPH1,0.10734515675248232,0.01708780732994103,-0.021833549944709908,,,0.05550473576077004,0.008759456011187166,-0.025566511478971578
TNC,0.1373579321090262,0.02950236462631935,0.05509229742925903,0.051705614069117445,0.07148430005597065,0.08103326540411174,0.00528461039241469,0.039759220555898575
TNFSF9,-0.04567254059325045,0.048946697710588585,0.06924013359947528,0.049955724588156745,,-0.042090395076255026,0.0009565233041536313,0.031937260857473636
C4A,,,,,,0.01726649754503032,0.07172908836972908,
CNTN2,0.018145709419197405,0.021540357026694917,-0.005164538855108238,0.054134568186493336,-0.07707989105085279,-0.09416033161029945,0.029529656617828505,-0.07472759303274701
F7,,-0.0011701367235694084,,,,,,-0.03519895190764191
LUM,0.05307751069049611,-0.00012948403286947501,0.01928914987029055,-0.012499942884223623,-0.03128187053265509,0.12061751269693037,-0.05742242837606567,0.02394834291440098
BTC,,-0.017224486050604924,0.014443512965841995,0.03757430694377278,,-0.02098457607528423,0.07048912442945719,0.06652845811214597
APOC1,-0.10092162791941107,0.0423177972432572,-0.05778226022104825,0.02289394561739449,0.0902086205635569,-0.009647899689469688,0.0027907292667743587,0.0826413898953829
PKM,0.059020420046141164,0.005311122643346784,0.06449587633593803,-0.03957656089420935,0.02698586982640279,-0.0030876022715967044,0.06019128284128925,0.047548489028936276
TNF,-0.005416227334871972,0.02641688243222397,0.05183851657274929,0.06633900054831911,-0.03275952585708788,,0.05388444643169107,-0.027395052399138094
GNAS,-0.05029182670187144,-0.009245668085657861,-0.02988099772586179,0.02067996355982642,0.10870939294247221,0.09343013369889662,0.0631857394488978,-0.10589010556857571
BMP8B,-0.028372778202278726,0.050941974238150715,0.12340591946483608,-0.013513120622568731,0.0553754832913153,-0.040756539391054475,0.033764221639113995,-0.024553724319763996
LIPH,-0.014036001379569792,-0.019460942951494826,,,,,0.07846023913502628,-0.03234838705175773
CCL28,0.0504326609240638,0.024117799358470374,,-0.01598316829975184,,-0.016905253879588585,-0.02491079360267844,0.022749188881760096
PTPN11,-0.05145765132805941,0.023780410364142003,-0.008695636155436545,0.03008483815879667,-0.02569589968445884,-0.07442606136111948,0.018743230019483692,-0.11849644019370134
ADAM12,0.08935654928394672,0.037192658855104456,-0.0505611418448278,-0.015446738561032423,0.05365111242250613,0.06878415140490111,0.013010156133670065,0.019536665987539323
EPO,-0.011655730820349331,0.040904685597474864,-0.023428507248360732,,,,-0.010525708518339779,
EDN3,0.04465696998307295,-0.03390004019956283,-0.024001507368858584,-0.041616403321128724,,0.03563613244388977,0.05357609990183349,0.06480612788591107
CCL22,,,,,,-0.020984577003980293,0.0312143554218419,
CCL2,0.08155925144142925,0.032288069329922,0.060932406437769066,-0.005495677773936743,0.008986907752582212,-0.047235356960550125,-0.013629311749006683,0.027039106892276458
DSCAM,0.0790935149926739,0.042353076510541494,0.08987700173091287,0.07533222764423692,0.017674067893309765,0.04652033436645782,0.05304769798143087,-0.009891760922428421
GPHA2,,-0.021690209781095572,,,,,,
ANG,-0.008864130335032933,0.00122822134315906,0.01661236018965207,-0.0003797323596475651,0.06319733388698258,0.016119663433486794,0.04642435955042052,0.012490507512769004
FBLN2,-0.047134650280238444,-0.009364539891197548,-0.046121093191495474,0.02965423721411484,0.04410633931787182,0.1308397621326319,-0.02811571065729125,0.06996286241982215
VTN,0.023362627267805365,0.031421305524424285,-0.02362092001085533,0.0059053349178476095,-0.024937407093509924,,0.0649951691756846,-0.03199523025602437
VEGFA,0.008699550068560399,-0.02772534687629799,0.03354921278135778,-0.03452872471001531,0.08428459888068192,-0.051963218035771884,-0.016127349889916643,0.06993108783338225
F10,,,-0.022038718091702398,0.06765329949244804,-0.000385140867597798,0.17402997322339714,-0.03722509378102529,-0.0360669759669723
SERPINA1,0.04117575222664278,0.04916106548106012,0.05903041685544652,-0.02525396580503589,0.03739099899124219,0.007700337786556702,-0.030372629456229074,-0.007841569940843418
VWF,0.0020085848362011625,0.05897737923502482,-0.015373026290193215,-0.058985880441158316,-0.031194365772095195,0.07975335203875777,-0.025900212303584972,-0.04275400080906976
GDNF,,-0.03047724634883016,,,,,,
VASP,-0.031801112222925976,0.05145811854123699,0.021586860156666887,0.038917645236611606,0.05774734315587551,0.05443023496558036,0.03943562094727085,0.05704444550136543
ADAM15,0.023853181929205,0.014740137582713439,-0.02673537937085958,0.020290022886876723,-0.0665174556435752,-0.05291149831275632,0.03531925406823034,0.017592242467409144
WNT2,-0.0351058080155108,-0.02422947508763895,0.13713093844142343,-0.018134103143558206,,,0.03078744740209041,-0.006510519601003668
CALCB,-0.0034884046755942863,,-0.028531635311468417,,,,,0.019277564362291888
OLFM2,0.048681822984780514,0.01703758529587358,0.03550290415920993,-0.02397030305072676,-0.04494829348734005,0.003136814611424957,0.034959620989483846,0.016946831045694492
MFAP2,0.10867696017988908,0.031592560090514185,-0.019442591969780952,0.0033299560424706535,-0.021957691067688436,0.13449603459034343,0.07163868976676802,0.012444887225828781
HLA-C,0.11646368979732538,-0.014246016491909753,-0.02910640121124633,-0.012929408165582768,0.004391490191801334,0.053419180580569,0.10618526663104022,0.00994687301306894
THBS1,0.07632375934057177,0.041104462937285605,0.0459457921017321,-0.006046251641304611,0.023916826345450816,0.14148839842427233,-0.10919695932966554,-0.0003037907298263169
HSPA4,0.00609849429793349,-0.014767152679175184,-0.025728716837552682,0.01620258348805334,-0.043311126902543504,0.04175835418476109,-0.010621690447905419,-0.02902091138554145
LMAN1,0.025125410839855984,0.008962244197770574,-0.008913705777084007,-0.001982002308770269,0.08033951499883624,0.030468170878743837,-0.06187881181958861,0.002487846526756428
LYPD3,,0.005146053666779735,-0.023620922043237316,-0.021178104832549005,0.03531918972623345,,0.053463901907647486,0.009307973907648637
APOE,-0.03659101411107626,-0.0035567194690879506,0.03900453643442761,-0.01720859745877802,-0.015147682090455613,0.03784180168284604,-0.010233710010095605,-0.03349913041368831
SOSTDC1,0.009006982909503861,0.022030025746564326,0.021633756336772943,-0.02354966582249867,,,0.03553477735074198,-0.016142270549835885
ANXA1,0.039558764647289905,0.044756540573737014,-0.020935702748193216,0.06807290144798393,0.026072202711008918,-0.044500087659402006,-0.0678379640722952,0.05236899240135388
WNT2B,0.07460640228606147,0.016633447155967276,-0.011970949522450256,-0.030089619816821216,-0.026319471945664585,-0.018584613300286663,-0.002816634167583171,0.09074378259518948
AMH,-0.002964488245633697,0.03413621095470214,0.05942440154721868,-0.01797726470235132,,-0.01690525172380937,0.013961342428336727,-0.012733963635069397
GDF10,-0.03426047313458783,0.008296151731094896,0.015645288495307816,0.030632312460090894,-0.04648731220375292,-0.02133632622290083,-0.00027872984823942376,0.04813574898242707
EFNB3,-0.008324896783940364,0.0527356173343212,0.004023191615221306,0.02774534709802867,0.09310643628286776,0.031929545283282505,0.07172958239029636,-0.03646750962235834
LTB,0.04326444710333332,-0.03835736441636681,-0.03364474904324876,-0.01951480722105559,0.023147706234864677,0.11649649231473051,0.07409906391525449,-0.014191343550701976
ANGPT2,0.04315422756637163,0.006576761693978691,0.031569698504656844,-0.008213631246058386,0.036237633287962694,0.0009483004235175323,-0.03549938315697327,-0.0002867445961463268
NRTN,,,,,,0.1201559245853339,,
ADAM17,-0.0037178371498060047,-0.04010992670166182,0.03099512699493655,-0.022047812311134184,0.012222700572109285,0.02512220940988001,-0.031725866800731695,0.042499611004521314
LRPAP1,0.06517894326671328,-0.01059614386821337,0.05906671546291625,-0.02231521480264575,-0.010536082022271086,0.03575403027227129,0.07746477275678862,-0.012356460734462067
NID1,0.025270935328303122,0.05039420595724267,-0.013085863543359222,0.012760559374845498,-0.024705903402174257,0.11389370546323684,-0.028387522953407955,0.0027513999228104867
MST1,0.029364339763317773,-0.046081562473024314,-0.061896562524536944,-0.028429967462350297,-0.04201864412080535,-0.045436989043270724,0.0855220226591548,0.05681064168228503
DCN,0.02776366178945746,-0.0027257611534996554,-0.04142876042985091,-0.04369781564778115,-0.035108720363440225,0.0972485870080258,-0.057810785896705554,-0.02609592883707275
IGFL2,,,,,,,-0.01707726661386562,
COL7A1,0.07004394288185294,-0.02243669566596807,0.07646040859157914,0.0920677004619799,0.026199580444302692,0.12342282876750206,0.0016537702816870465,-0.02621252397366238
CALR,0.01453259227872817,0.020817424679452353,0.06272177067485452,-0.013760100927388422,0.0046078634797341485,0.02207611082221049,-0.015263960014399931,0.11248328604160909
PIGA,0.052634914674046886,-0.0001624040947331236,0.019272442302526217,0.04172338011428714,0.050017798882096315,0.008799674197356493,0.027356515239013578,0.0672913917763833
CD200,0.05038013864843491,0.019717436927713796,0.001513628968837115,0.06441831494133554,0.013422149663228305,-0.013149203387053332,0.033318428770913455,-0.08696370790694428
GRP,,0.053326950654938886,,-0.02223661477456524,0.030736564442528393,0.019648709855404522,0.024666742326245977,0.059268637315319936
CDH1,,-0.03349622414379593,,,-0.03812661532582856,0.17471339713160852,0.0461026016670736,-0.017683921170840132
LPL,0.11294696936801182,0.03873153422548188,-0.006121638195524021,0.06141330284851559,0.12316439489291713,0.09529969282781446,0.11052717781491596,0.10458544175631079
SEMA5A,0.0578445224671118,-0.014780594908478982,0.05463382891180417,-0.021957716388376326,-0.01478882237499825,0.08073325478449944,0.0628967578564827,-0.0027756724866210046
SEMA7A,-0.07784010141908135,0.025730492678322336,0.04213846519810124,-0.007093710705574211,-0.012868599019489732,-0.030627743006807463,0.006098516511451809,-0.05313806247655565
SEMA4G,0.035343114992337124,-0.044111795764968535,0.030489633035173914,-0.02324237297975708,0.12355507175536062,-0.045198602483010976,0.0011771489784960472,-0.024693922601424154
SEMA3B,0.08540154122501693,0.028617717232715084,0.010172931447834438,0.005069408487468878,-0.02998457037160818,-0.0965679539920247,0.07540838819027079,-0.016303106044867614
RPH3A,0.0645751150212255,-0.01064286195258909,-0.04913457331897784,-0.02359071203659446,0.04864184678964281,-0.059578199408551004,0.025809287222105865,-0.05048284724260494
JAG2,0.013415938191250245,-0.01681685477043794,-0.04061112420589737,0.0866258670624691,-0.02056273313991557,0.029930115078205925,0.00808252768686717,-0.008078854956485516
CGN,0.05522196605265873,0.003047523062665901,0.0027925174566048308,-0.016841130969212147,-0.026124936123056414,0.001041857746199331,0.08832765606635197,0.018877140293090542
GDF15,0.025950750191755217,-0.02737807276720274,0.03331360048588502,,0.0481955094967464,0.0013004769908222132,0.08641272752826443,0.08276758645527012
SEMA4F,0.06794790013126423,0.02181484727743871,0.01644964214486961,0.007021898345862821,-0.05058008446344414,-0.019349438999364255,0.06728374276668142,-0.037651707378550975
NXPH1,-0.05327539893993921,-0.023012737554360018,-0.06014155765098132,0.004973817873764913,0.005556659998616746,0.017570449536358324,0.03004231770833993,-0.02644722931936429
ARF1,-0.08945090471167622,0.03336638374316807,-0.00034361277554541524,0.0269513838692658,0.004676481698605678,0.017491021135342844,0.019949361521431404,0.029217201060708412
DSC3,,0.004156781617162728,,,,,0.0049908006554614075,
EBI3,-0.02009691738010027,0.02695438639480666,-0.031170596334622498,0.019671189511287282,0.014518596479488425,-0.0005664038190646766,0.00517386016003021,0.04442015512221165
TIMP1,0.06586194262437174,0.013936212146447947,0.016373454189490592,0.06044228106480258,-0.012534669349770966,0.1282503155121366,-0.0298035862561175,0.06005430661467829
SEMA3C,-0.014048677089018871,0.00569868860480783,0.021083122531427585,-0.009797861784307476,0.05914991225587112,0.021233837475407056,0.008650443580011762,0.057648292292759126
GNRH2,,,,,,,-0.028706139430309204,
GAS6,-0.047519988051864775,-0.030436875059370302,0.06017148276140259,0.001924494216088821,-0.031359659395480695,0.036405310694281365,0.02122105605700687,-0.09280517367290587
MEPE,0.06510377096356756,0.04882403845955986,-0.044398596756709194,0.01443860676425768,-0.0034560557234559713,,0.007894345360265169,-0.06419085836438708
SERPINE1,0.035808265636184375,0.048461938641136584,0.03164377428781739,0.006626736433417901,0.07998296738785356,0.05381740231270938,-0.016961384545923747,0.1153954993604341
RSPO2,0.004435513846372113,0.08542146035477563,-0.03881003174806685,0.00232686263772872,,0.034896491539098705,0.07294858650238377,-0.04206329043640093
SHBG,0.05916723804257266,-0.021261916722828386,0.052206170950295706,-0.017014919547266256,-0.0274551943539684,-0.028248579381407395,0.03811552617724389,-0.0494548872694767
LGALS3BP,0.11787006973434355,0.014554922176001227,0.08358409288858096,-0.02347174417030184,0.09658821562694732,0.06965286493899321,0.05534651264998146,0.020571048260689558
LAMB1,0.04346962572035862,0.013316529287172722,0.040175902741502095,-0.017059000006902976,-0.01926375978142297,0.08608309984206713,0.019202344135913124,-0.002284454871079969
SPTBN2,-0.04390874562961008,0.005450054877485597,0.010749708327789475,-0.0033147295568692926,0.020099715734032114,0.0360873715084538,0.038419194659193995,-0.03013003298911627
COL1A2,0.07039311259100067,0.012717727023806516,-0.030150316039987805,-0.0061691891957828884,-0.05227410853192181,0.10902855534031697,-0.09123293637003772,0.00700088755810839
DEFB1,,,-0.019214153223423014,,,,-0.027262780157163775,0.02522220930708511
WNT11,,-0.023527627074382797,,0.01040916918312945,,,0.07513135182460479,-0.03053413110654802
LGALS1,0.07347023824900152,0.03839762132458891,-0.019351333659583334,0.04375195130966815,0.050674928431739714,0.008133988048384395,0.007240042672768176,0.06599249261151054
BCAN,0.0384240854579863,-0.03141575047376151,0.0326639968400065,-0.030515079222348612,-0.04580423625615553,0.06934631798299423,0.053071208587271525,-0.045629892093042294
ANOS1,0.060212988703370524,0.0050776000247971425,-0.0018300021899761338,-0.004383115889875829,0.03555586891710621,0.041603016953370306,0.06340815230616333,-0.014412440430255656
EDA,0.09702756217694915,0.12171057644084249,-0.003428656049816273,-0.003792913266709189,-0.03812660358092328,0.09758525831047031,-0.03370732067912278,-0.03541728172179605
FGF22,0.032658269821963265,0.031886604300041775,-0.02787750319882966,-0.019638127140086337,,0.08729674959421686,0.07241759180921359,-0.019425911012393295
SHANK1,,-0.023527625563938226,,-0.02458515867820538,,,-0.02004512001518006,-0.04606182253484826
RAET1G,,,,,,,-0.03303087638495781,0.08241737980426811
TGFB1,0.03379591722040322,-0.023131000309645808,-0.005079039490789176,-0.022236796111664427,0.02246986174477938,0.07131716270816062,-0.004117257675117036,0.005732745105135547
MSTN,-0.05086198809150932,0.03701124643874647,0.012758844349137531,-0.01865142860752667,0.0007134854037712118,0.0885748503229871,0.01772503535203818,-0.038024729322960804
WNT4,-0.03908435246103772,0.06951171405473221,-0.030725094547491553,-0.01663798262068544,-0.0326498838729571,-0.016469108561835637,0.02351518893067472,0.03025815806164901
TNFSF4,0.0027301418804071558,0.025113103926254654,0.047241106853728274,-0.018289684835991554,-0.037822941674336454,-0.0052093905552394034,0.028960303240659055,0.008413958249775028
NTN1,-0.03385202235902027,0.07996410468144241,-0.033279175422157026,0.0014459524253919499,0.018057695211362974,0.007762798520925959,0.031279374698642476,0.12547761009684513
CXCL12,-0.041028871126843024,-0.015668055467396223,-0.08193170773066988,0.0016938380767677317,0.06725372740164746,0.0026577572216355963,0.016352291855868634,-0.017837113451428313
GNRH1,0.09663493980467908,0.035813109959565596,0.04041123224851507,0.02668608206281695,0.01575006166607373,-0.01668849482449145,0.05870842818624694,-0.011991314587367536
RIMS1,-0.06125879695860314,-0.056790240052288124,-0.02271026484633553,-0.004877420197127948,-0.03720949662800244,0.16459921402037447,0.07886133106624284,-0.06569992295056237
FGF14,-0.03150085278612686,0.010066822677699235,-0.023429898900004145,-0.011377501833064138,0.057212757403656424,0.0036869819216607536,0.04626932663027927,0.0178927004357461
IGF1,-0.009466094168123038,0.06148493116448945,-0.003943685526038753,0.009732627290295767,0.06737238429099537,0.08193201212244379,-0.031845053077532874,0.01378700442236791
TNFSF10,0.033128294495239595,0.011039677073714373,-0.059768756533318715,0.022498720452401397,0.03328762999510504,0.07508110495246272,0.04849355383889284,0.06882289533414983
GDF5,-0.0025884636326753982,-0.02430297729740838,-0.010708452130919803,0.09875203302175074,,-0.008647380100409847,0.1148252468185837,0.02296072907468996
CHAD,,,0.013136075042035698,-0.01650301630815351,,-0.01855522095731161,,
RGMA,0.06995906449555837,0.011549746268967044,0.05947937429168422,-0.005320250561115525,-0.01780086669787047,0.06941972457982343,0.08949307572268111,-0.010437874777467286
CLEC3A,,,,0.022424197830944195,,,,
WNT16,-0.024197029763323108,-0.02879807445947534,-0.01674158483973252,0.014116561141769277,,-0.015328588447207213,0.05521966800649728,-0.031081234760632046
CX3CL1,0.012967671706565997,-0.01427842930720241,0.011991352170667567,-0.0006285824496563736,0.05759016850006603,0.116468530524707,0.09066427496115945,-0.034298329984805864
FGF1,0.10704476915012714,-0.025195630733777386,-0.037710550803177846,0.03026029984235773,-0.030697638711102267,0.011353897618802152,-0.03883235811273005,-0.055656903678518735
ALOX5AP,0.012077357789131238,0.004933863418978463,-0.020663881404569772,-0.03107633391309754,0.0011826255043596112,-0.024468248953791082,0.011537479744240896,0.06015088811669935
IL1RN,0.002321377541260017,0.04058823961347592,0.0073868605963404825,,,,-0.0443748133787304,0.009432180078073657
NPW,-0.0370715217743384,,-0.030420122452029325,,0.009724101494363447,-0.017119458455543968,0.10800568821643114,-0.0521034807574546
CXCL9,0.03192731474855349,-0.030330737317373978,-0.02669893200308649,0.051895300406545004,0.00969061439445005,0.158005512911677,0.08340782215792031,0.0011217692970759317
ANGPTL4,0.08099010681366481,0.035539855145077,0.05917468633606028,-0.0028385319789837717,0.027382706477127206,0.010743775455841677,0.016844716668510423,0.07820727714237026
OBP2A,,,,,-0.0076675074374264445,,-0.029755830887098857,
COL4A3,0.08907713312746153,0.013351024871507331,0.06904970009400348,-0.018029969423062314,,-0.028795540836367765,0.033293942876861576,0.025776829624046864
NRG3,-0.05497616209917787,0.011437211585770511,0.031077506514063873,-0.0101863093936285,0.10775668434378959,0.03348753980800294,0.04282538284032598,-0.0255312048756293
IL23A,-0.06204260226028507,-0.012685109004686479,0.01262203879509619,,-0.029403738133986237,,0.005780475769283432,0.01776010273515827
COLQ,0.023774848361335522,0.00832585212930753,-0.007780356796785807,-0.0031437331067721164,0.048623017129694766,0.096501752409976,0.07139285293448877,0.020508273953620704
TNFSF12,0.011477533978558543,-0.023724997664802367,0.0128301286754821,0.008474628651386137,-0.005667608386266279,0.015624095630911713,0.027689920465444256,0.03904562187417401
DKK2,-0.019906460122241017,-0.001679171376521182,-0.018505303868856588,-0.013513119098766664,,,0.04004316937554698,-0.02487035011956483
FYN,0.05060778644872184,-0.023540967544843333,0.030884260874134237,0.03492677699417485,0.009327534159884052,0.08384360689534966,0.035021135147907605,-0.022056316068694046
ACE,-0.04642479589352118,0.04584937319150544,0.03978925170233937,-0.02049130441910994,-0.03733619965628344,0.08605525623954516,0.02298328148968364,-0.0033517221022271344
IL18,0.05109322738889586,0.07979291933000073,0.027095840490257265,0.01712355288990811,0.0033843610720748207,-0.004432318574506825,0.04800157787897603,0.04096884960057819
PPBP,,,-0.01751814902035908,,,-0.019709843920832696,,-0.031516683107063445
CCL27,-0.015187562959160893,0.10271785067192368,0.01789441077674144,-0.013920456883548682,-0.02940373736204033,0.14569401683375438,0.027992375918957882,0.03093018526239491
SERPING1,0.08348379886202274,0.04452995142933252,0.01484721851984412,-0.016745301124280656,-0.05325570426017854,0.04737485566162954,-0.014091805254915013,0.013845436789306505
AZGP1,0.007359389773458032,0.02514116882940071,0.06384010121063391,-0.004473705031034543,-0.004002859381288336,0.09166367852241769,0.06192417480418848,0.04994100078150708
INHA,0.017601532850715928,-0.012466309631701101,-0.005838675441841618,0.006116083920807996,,-0.017119458354072886,0.017952686300075776,-0.001299328514494795
SEMA3G,0.010165298063444806,0.001262896367364358,-0.03026665965105767,0.03937813583936852,-0.03828418944404313,-0.015794014500958534,0.054518182077122425,-0.03941255895611815
COL6A1,0.0610503034992079,0.029705177711780932,0.03366744921519633,-0.0008259797355678865,0.02409932201208631,0.11893750680286012,-0.04854433849473758,0.05081957406200784
FGF17,-0.018686287918726497,-0.03474565100450978,-0.006501154328743611,-0.02718642946844395,,,0.02950369324348353,0.06402508812766876
TNFSF8,-0.027168312745563587,,-0.017518144479548317,,0.004151045734213621,-0.015328594406499618,0.03999268704917064,0.08258685290297538
FGF20,,0.008109089217995342,-0.025044125068646714,-0.02793620008227151,0.0883433388367509,0.009310420567167908,-0.022390548427583003,0.012004778243020769
ICAM3,-0.0351106304675491,0.039894323462324084,-0.05038639729173404,0.015094288856254322,0.013998842771584344,0.09576515444408605,0.0742079039436988,0.02586827716019792
LAMA4,0.05584837489823672,0.03627413749644997,-0.05062342015172638,-0.029360532594859226,-0.036290108457737405,0.06188980809267673,-0.012269920154553313,0.030847421854480826
INHBE,-0.04273241549721905,,,,,,,
DLL4,0.10024553104805567,0.025556733880068162,-0.017051111587377567,-0.019492583356534313,-0.012544153373486583,0.12545699927396667,0.02808052598300565,0.016558260581877683
SEMA3A,-0.06928412152660814,0.0777903992733968,0.049232123942087855,-0.03706659225305718,-0.06375253329524189,0.03749382465111506,-0.000973153448240616,0.05211624905681953
RLN2,,,-0.026870104802509173,-0.011579636171554459,,-0.025523135484680468,0.006886597305960813,-0.03086479686313091
C5,0.07058790116899208,-0.019763305477678683,0.0007787767925087225,-0.03770766956373576,-0.03925414027245803,-0.003609558818755517,0.09939399055850608,0.011933283076998714
COMP,,,,,,-0.01835640283112352,-0.040416157583175426,
EDN2,-0.003948746636220033,0.05254210693978587,0.024394158723854822,,,,,
C1QA,-0.013542024082185519,0.03182713361877047,0.0254792320742784,-0.007260456220984269,-0.03991175335194442,0.02803438083952971,-0.06658047556736461,-0.054728618563360705
UTS2B,-0.029216171497063965,0.011786522468300987,0.01796763729257497,-0.015778030735074004,,,-0.009705235966900328,
COL9A3,0.03135007232702244,-0.02223868074239576,0.055803184162462424,-0.03613644614301503,0.0351485617485569,-0.06872259267921689,0.08215842100695966,0.019434007420154456
DLK1,,,-0.01564915895551087,,0.058541817020621875,,,0.018214759334286124
HGF,-0.0067428563580427085,-0.02829136274058383,-0.04895144132001332,0.009048993937643229,0.12226029251625749,0.021415598674197674,0.0504600660361822,-0.04402869223264247
P4HB,0.01620903754046962,0.042455908708764103,0.04885113467872398,0.01941056484413888,-0.03445162279998406,0.06639755096651034,-0.03448202731998094,0.06741463469483557
ADCYAP1,,0.0005211798235804613,-0.03162487070913996,-0.015320736162479065,0.10860441799367423,-0.03090649508589137,0.029769078938459002,-0.026119219994477465
GREM1,-0.029216153382954673,-0.027374235220630816,-0.03830607382845011,-0.015806281493837424,0.006079301886404807,-0.055663016773515095,0.11164588127492228,0.020392099046084463
EGF,-0.0022304857168117132,0.07936394555039938,-0.0357027476021391,-0.012127480374919612,0.0012723195509355084,-0.0015049814452620309,0.06782781713699298,0.06153952057617592
VEGFB,0.04159496043099099,-0.00037471424894370447,-0.020953275971580015,0.03426101515041931,-0.028833750960280773,0.026726897315594245,0.08230628689644189,-0.01202106340929513
FARP2,0.04349485949096125,0.038495499863967775,-0.003666909080781015,-0.0038359375853681413,-0.035405644585027284,0.03541640152559727,0.0851853105131255,0.0390106800282336
BMP3,,,,0.023915935273291947,,,,
IHH,,,,0.08244335954818018,,,,
LAMA2,0.029466458188182273,0.016263675620970818,0.033828290824110104,0.028649038271160065,-0.05227501080956456,-0.013348996372500649,-0.027114098773721475,-0.007041715688987015
NRG1,0.08782598325784417,0.00400366515810694,-0.014247308920214545,0.004895292881183299,-0.026223809356885286,,0.03562389629630042,0.05279801456789687
SPINK1,-0.0685600161054324,-0.045142680609041204,-0.007375259592856742,,,,0.028508388301067406,-0.0033753210031331683
EFEMP2,0.08932961223383441,0.00028859774294258893,0.05468270201969841,-0.008326506764047932,-0.018851074615198752,0.09210472931196517,-0.008627820147345264,0.07989515599082393
SELPLG,-0.05104532525551084,0.09122178490639693,0.06062440819305144,0.05632528139446148,-0.023756749069693602,-0.013303730496443879,0.04125147684497482,0.009679841416780693
GDF6,-0.016585622880709732,0.05217115756593002,,,,,,
HLA-E,-0.006949613342115563,0.06002021127706425,-0.010628945984087854,0.01285695133065169,0.029453351866695728,0.06044059675787153,-0.051538211666540226,-0.06723051830190775
PTN,0.10668553607897723,0.002193578142578792,0.07193445723803567,0.031989866046035174,0.09516835025143712,0.1010301336930336,0.14071426291133243,0.08191224564317588
CD274,0.08018010954696712,-0.0015684093025562223,0.00748333057985861,-0.018749190117944826,0.05574682710865766,0.009449339141292154,0.03961204565704582,0.002748728924474116
FGF10,,,,-0.0014056270606646571,,,,
CD14,-0.014566709694335945,0.037920512273874656,0.021793259417893437,0.027158767788180826,-0.02977324917195486,0.08388103579909707,-0.007946756916359198,0.04471811299259715
SFTPD,-0.03714287728423201,0.024332298640294025,-0.019673326618346816,-0.019722745088403378,-0.033670992335633115,0.07482598631649943,0.0828034873104712,0.033233575825116476
SLIT1,-0.00464389027549037,-0.018467705060943775,-0.003909839331889549,-0.02041863203868186,-0.0327815934946112,0.040685860307463205,0.07430286829829148,-0.06186111683646916
CNTF,,,-0.017518146078424945,0.0023623443329123263,,-0.015794020733376646,,
BST1,0.033739058641490065,0.026947289692316915,-0.054405234872101034,0.04761229213145315,-0.003376651858889297,0.022104722471189355,0.10560963554937765,0.022313424717083342
AGTRAP,-0.013686235680563444,-0.029285565973076105,0.025994275233865705,-0.05008066366446843,-0.023105301886230917,-0.022219910278348107,0.02807654538592817,0.09503744623773265
