,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
RSPO2,0.01631527380992866,-0.05922412563920037,0.013624757044868922,0.01601257517177005,-0.02074321017872136,-0.0002554934231058558,0.07173116641751322,0.0377158312899823,0.014453272252855065,0.055601271770968595,0.023937661531225504,0.019485287793029413,0.10120039429065238,,-0.01915644236012151,0.05450143415558579,0.024342313169955585,0.06737105250368862,0.0618389067316879,0.0031063406518022866,0.10329225680862941
SHBG,0.1296432087285233,-0.011513485685690295,0.05422771644069158,0.005302246765311986,,-0.03848472613128174,-0.034888635328737816,-0.018792279396260367,-0.018423022757303776,0.05622310616077911,-0.04390910098363651,0.012227209951479424,-0.013279437660034662,-0.03563163421163995,-0.006239924886791008,0.025554760721302118,0.0022925635913922126,0.06027412853013778,-0.0458183948990117,0.016765614763532583,
LGALS3BP,0.01298987816322638,0.09180404938406461,0.08677324351216549,0.04978428799107773,-0.03347013513634367,0.006699447719976435,-0.054653083029747127,-0.05410447083302506,0.03412744863828014,0.031556665806254165,-0.01915609524022695,-0.14343450399239,-0.07530559124159958,-0.007969304790973337,0.08109750552567124,0.027943239084363025,0.03221231090347453,0.02862734038119534,-0.028326740441703118,0.0384147208488578,-0.06558116507945846
LAMB1,-0.028014246060101736,0.02527889189402239,0.0708096813954423,0.0022491264100488054,0.004703796236079928,-0.03980056760349951,0.03204775112139025,-0.042987920271395454,0.09153530910560446,0.0052738969219931426,0.03801347072319988,0.04129471129730084,0.03673945775819426,0.053796033875021625,0.07783328529472842,0.10156825024562496,0.06989156180988501,0.05716432677432873,0.05864451212994556,0.040035249488941896,0.0867048759184859
SPTBN2,-0.030937619871261035,-0.03584104306592988,0.012607468092855217,0.009862401216656954,-0.033798275325315534,-0.015784362315220648,0.07222636443532929,-0.031995321942606784,0.03450267203863205,0.023641466475309608,0.006764988236674123,0.10798413425466812,0.11690443476060026,-0.010346743032091776,0.012804649893331313,0.010345104704212401,0.05874372828448846,0.028630945383247664,0.05932096981379856,0.010963370959839002,0.11214900682484434
COL1A2,0.04685073134645597,0.03797019135348016,0.09690358219052794,0.0375916049694257,-0.023843282160348582,-0.06206946287954634,0.08727235824407002,0.00560903823997826,0.09997076069371211,0.014995170043332689,0.1748881512915902,-0.0020206801160708005,-0.05625931556450225,0.11780995125077369,0.04437389994206387,0.03137941890944762,0.11040941202821272,0.03138595287450932,0.016374869925881656,0.11206459960592502,-0.01804876164393149
DEFB1,,,,0.00010404199825253238,,,-0.018918418527840347,,,-0.015526707746382245,,,,,,,,,0.07760181652516104,0.17674716170366223,
CEACAM16,,,,,,,,,,,,,-0.024105187177894786,,,,,,,,
SCT,,,,,,,,,,-0.01427095780220823,,,,,,,,,,,
WNT11,,,-0.006685405069152203,,,-0.03250687538924985,,,0.15533123912855004,,-0.012126541113702595,,,,0.08640027765101706,0.04009838673586737,,0.06168129960864849,0.09137532356624299,-0.03343031019947391,
LGALS1,-0.016350500710346542,-0.0654313393671536,0.03175103791547405,-0.02175813451581866,0.07998795938424504,0.01917901368941334,0.059102787886817686,-0.052981052339902975,0.03147788100334127,0.004553934310535525,-0.04692316817390097,-0.10776206764567049,-0.027668114860963353,-0.037903010082458506,0.010570912618998318,0.08473831266477201,0.0002001237101111355,-0.03194364537201425,-0.02187659204896414,-0.04458926812859227,-0.012902224342604223
BCAN,0.036346504754776895,0.08525825277729777,-0.01877916769030499,0.017941291797874848,-0.07890498759537205,-0.011592426552031267,-0.0441316657041516,-0.028077961369909532,0.0025248517778804305,0.002982337151040519,-0.04887645580652039,0.15368877724575833,-0.11881218251076334,-0.15624782566265386,0.02618233596141249,-0.04753626821012252,0.09769867733797961,-0.13267541752168685,0.09497212715076869,0.09010858629758656,-0.037180814171194024
ANOS1,4.9411269999952814e-05,-0.0009703906282855902,0.043495960645784086,0.0036093037068712207,-0.07631565063041318,-0.03762509890595887,0.0234572882136892,-0.07975503510148431,0.021379116690804317,0.0411867881746203,0.0037016706539370436,-0.0475193399671211,-0.07198106880556109,-0.11618525386616294,-0.011120336426248703,0.04239434185461894,0.08118201809030734,0.05097691246841925,0.06008392862765584,0.04696837907234306,-0.043652446814701255
EDA,-0.03358075489410163,0.05051759436646627,-0.021742809139830455,-0.050208075181128575,0.028738245310696426,-0.012437177925021047,-0.022740519250228984,-0.03220741865393297,0.06738737919541538,0.026120114466231758,0.05842415793225707,-0.03296890826338632,0.01964597340273072,-0.008919703151207922,-0.05988118032375013,-0.008370138753866468,-0.004186335609505667,0.022345216811682268,0.03911395940837159,0.08189417505727899,0.03829704481907731
FGF22,,-0.044630877001403065,-0.030918359570259003,0.018698898357958512,,,-0.0009702045187070896,-0.0007111361893809027,-0.021411180925599477,,-0.03345740035260992,0.13788633774920758,0.029045130641009612,-0.00913619585286754,0.054225823835478526,0.03153545176997611,-0.004793795188185222,-0.004194785657935831,0.0024404459802687666,-0.0018227389587579593,0.05603689637424911
SHANK1,-0.02843040861713981,,0.031588968569036056,0.01949511531486976,,0.1068460526059625,,-0.014875240492418703,-0.0203713787750103,0.05908738196173506,0.00034439136950644144,-0.005198030754335183,0.03593865517514423,-0.03386964082245846,0.05258100351934155,0.040875833338382024,,0.003016568854460617,-0.027327214874481393,-0.03992874157585709,
NPVF,,,,,,,,,,,,,,,-0.01991460907868995,0.034643603587737486,,,,,
RAET1G,,,,,,,,,,,,,,,,,,,-0.006899688832226356,0.0010524617336905415,
TGFB1,-0.020049444675406935,-0.02531349953859761,0.03092563002741971,-0.01622809113192977,-0.04866465285725358,-0.0067231014273670875,-0.01296410715855689,,0.022591741042904852,-0.0016893850066256831,0.06124098460152495,-0.09209300186178047,-0.03487022600609907,0.01870618898643559,-0.002143569199832707,0.03928631626330079,0.08876434165762785,0.03383499860533529,0.06672758764281263,0.117469987811602,-0.03167646328929017
MSTN,0.038713506777353766,0.017916497600286428,-0.07407129280866138,-0.0013304583771277683,,0.011017105820028284,-0.09399420402249378,0.030558221824171793,0.0092372390943655,-0.015434819383893607,0.00910392724732366,,-0.01727730737049379,-0.12932923055429124,0.0012271225872054108,0.027468508386068118,0.04435395012547117,-0.01497667629444499,0.10709680189482336,0.005686062244183878,-0.003621051679714947
WNT4,,0.00346697702466752,-0.02001137486707992,-0.024024021522100564,0.04299007871470224,,0.11862456159220995,0.03451484986759128,0.024354907643309068,0.0042409561386931045,-0.013548301472729543,0.010407650592017334,0.11142723772366259,0.13733886125723382,0.04484172210968611,0.0003155266214703394,0.0896233693164198,0.07041772573616571,0.12289265441091086,0.25950132223460654,-0.04847886316321579
TNFSF4,-0.038934199310357326,0.00992573342291649,-1.0313535071102123e-06,0.015339350805126925,-0.03638748496062258,0.029043583363177843,0.03543532579624816,-0.01815928853100252,-0.03853570812626494,0.061138220281027125,0.05174927223184979,-0.00961185719875005,-0.014868379210705912,0.028195720790630006,0.08334595472410454,0.11073719149000195,0.15693871808379706,0.04305077419815873,0.011584559692354918,0.017336629552545696,0.07923507847269882
NTN1,0.015455014478330066,0.05923356075620889,0.042041138538646244,0.04909792932594407,-0.010385370111938576,0.0030581123518463385,-0.019932838640876343,0.0014858865857539545,0.02702308137969795,-0.0007371499457879597,0.05300297805213481,-0.04981791706657289,-0.02641628830940502,0.04376388417720572,0.0285944105437531,0.03271012249605504,0.056469255801924315,-0.07293593795035958,-0.018676704051288733,-0.02596426770817999,-0.09091672528501361
CXCL12,0.02619282717434369,0.021669337216868166,0.05798780904111936,0.02152781393749171,0.022835394486862837,0.015423278446602013,0.12972213098553168,-0.013152267849420632,0.04295106369628004,0.06871319853099975,0.0492230348543993,-0.029721950844198996,0.06672563345232554,0.1163887404471869,0.08157246972326046,-0.008811726259292944,0.021915606146639517,0.01933032444129146,0.05687488381382298,0.14394202573445733,-0.018825473805216927
GNRH1,-0.01108605115663037,-0.022387340956181553,-0.0021124160654365206,0.006834076199921147,0.031697657748235894,0.023270979184828764,0.008136128051255825,-0.015132267523621679,0.055184564005629676,-0.03309880317289147,-0.02718072158008096,0.005532114798418637,-0.045870097412841634,-0.0346336932680888,0.03824329723027519,0.04292839480603237,0.006908172645253025,0.022228537308217503,-0.0023808828230498184,0.08526306080178145,
FGF8,,,,,,,,-0.02114750741371716,,,,,,,-0.0043081129264416216,0.04009699409734251,,0.03753949633745168,,,
RIMS1,-0.030483474711553382,-0.05079357118736926,-0.03236595066077791,-0.028992259303124022,-0.027797047530087663,0.0018177884831392331,0.13305116806769715,-0.0030143819364093567,-0.03865632190848544,0.06727039774435792,0.009069627805274077,0.08244795316381137,0.19423930537501674,-0.02355906006602371,0.03219171479488856,-0.06649822820405485,-0.0035344001274501473,0.06749559264148536,-0.05583288637716534,0.025306643334451335,0.03093287671780526
FGF14,-0.030973496197220802,0.041706735023926904,-0.021946322856471277,0.04004378979121394,-0.049233328756645,-0.026085913882999946,0.0398314368862374,0.013350287489242095,0.05651883656529675,0.028085159485157433,-0.05004301314058803,0.1072719116466401,0.11262836807027418,-0.06458075205338584,-0.0028863975674382775,0.04932244268608696,-0.05153590997689055,-0.04503799665653402,0.027645498799912245,-0.0012000777990778717,0.10747909545832515
IGF1,-0.020432578770410954,-0.0023520657605165746,0.00799128879601254,0.03943264098880102,-0.034697788951355266,0.06570386613443739,0.10089036226882402,-0.0010249261341989712,-0.022208988395395632,-0.029026098090802952,0.0014558893395226861,-0.008784333057061989,0.1057826074543708,-0.055779613346593024,0.01866522837626607,-0.07157563633394436,0.01022196747033673,0.026139981803082732,0.08369858446339208,-0.020962290455394356,0.04174791590894554
TNFSF10,-0.009609342440437926,-0.02461401954367252,0.005614598378134729,-0.017337810589799357,-0.01878112359302185,-0.03937576051571653,0.09153374988359163,-0.011594177225012268,0.008460470262152023,0.04328368960268074,-0.012743603068810588,-0.021955142304310695,-0.03635931267514141,0.10070802603913788,0.0519889159304159,0.03556989222054989,0.09652255473887042,0.011068470239589361,0.03870683478163266,-0.004507692098900884,0.07816426222226515
GDF5,0.05360419697753162,0.03772248616946169,0.096274492377919,,,,0.0330041435624938,-0.017504871249288283,0.037630843940204044,,0.004033933635858967,-0.04020468245831101,0.2377142195621895,0.0013347194939749348,-0.0653166086592481,-0.012230157594027088,0.06756440213978811,-0.027451382977519558,0.12060914993770828,-0.048788121285783866,
CHAD,,,,,0.027863145847331038,,-0.026790778069208827,-0.02995182137383973,,,0.04243135884302044,,,,-0.002768426002696606,0.005301796832634223,-0.03207554785274675,-0.0559309587726855,,,0.1954595130356934
RGMA,0.008410425655820454,0.062124523444973385,-0.02388524972551418,-0.015798409116140496,-0.06031046018826505,0.018933244571675983,-0.07517320562822502,-0.061290942323669086,0.08803468540349368,-0.01955268090991195,-0.01008263932755075,-0.03404411329123702,-0.0759304469333299,-0.05655928923642183,0.00032390807285547147,-0.00629499780179942,0.07688371562293198,-0.09447840980150267,0.05989537858414137,0.021845331288682497,0.05869653724466337
CLEC3A,,,,,,,,,,,0.032103328269952686,,,,,,,,,,
WNT16,0.0024047779738877533,0.04209861620167962,-0.029443797376395298,0.0591561570930374,-0.020743213358124235,0.001926871796980472,-0.016483906687665216,-0.02039046326329561,0.005676074609113953,-0.02454853350758482,-0.015304392317989154,0.13050622180370824,,,,,-0.00572976183734183,0.030949718761059668,0.09251775885975641,0.07191362640679883,
CX3CL1,0.06755777454851637,0.05194614539764691,0.06197049568585664,0.0038088965092317774,0.03372536255709959,-0.023195676210903394,0.052379627797936035,-0.04938896780092043,0.044905599149797595,0.014844951533436283,-0.027165015729060115,0.12534370341010992,0.04625049753993752,-0.00936744035561189,0.10787142481356586,0.004802338002518771,0.10021022433630745,-0.009832894630854724,0.10652964784027198,-0.017912021889154275,0.04602403617112449
FGF1,-0.047239578704611894,0.01166651278111079,-0.007356348098157713,-0.0286926983778261,-0.051237912794397586,0.007523459869143638,0.09500063697140136,-0.030048092093764012,-0.08176936625622332,0.004084233027184165,0.030324981210454408,-0.0387082550251241,0.05795534133935075,0.08662245882469402,0.008404149892612697,0.013220335646711556,-0.08962295600649704,-0.02389539329659155,-0.04900882252498242,-0.017529841791208704,-0.04850672046221723
ALOX5AP,-0.06657184473402095,-0.008775659032558801,0.06555886126779153,-0.04534761488493812,-0.058213604352637525,0.013199911586525191,-0.04910074753673791,0.02167684095130132,0.02346809466494856,0.016857466126795517,0.0637490861899832,-0.17335424595815208,-0.09006975596281015,0.020859104132567138,0.04317939712170123,-0.01777447433788604,0.01672860071894126,-0.036931387249188284,-0.04803483223015932,-0.06402810246516244,0.056033241974946836
IL1RN,0.15617448031928438,-0.034413000404252284,0.03446662990905464,-0.017221801874140408,0.03602164077479019,-0.035148569425412106,-0.05679407016410465,0.015586407824503856,0.012708108656986692,-0.00831727946768493,,-0.05485214494246046,-0.014485210889593828,-0.03587757365316632,-0.04196050783511562,-0.016966545207809536,,0.0574136770384525,-0.034306429034326506,0.09627358857388667,
PCSK9,,,,,,,,,,,,,,,-0.017459935957228917,0.07737149000328569,,-0.043361477232547296,,,
FGF23,,,,,,,,,,,,,,,,,,,,,-0.011985571584434076
NPW,,-0.026105623205403775,,,0.05136336625734712,0.015902115038318055,0.042810488556701665,0.048242924653039795,,-0.01979806886724043,,,0.06984008657957878,-0.039419664732967166,0.12730764872090192,0.1173849389262789,0.01311113816323012,-0.02468980243155708,-0.029228656618385446,0.0055058475645846155,-0.0420554928655656
CXCL9,0.02829336612570729,-0.028925172997079134,0.0878075820184023,0.006266947902451298,,-0.01698761067985409,0.05831657548144697,,-0.02630202863561671,-0.017120266906913494,-0.031099629814051826,-0.027762649197416563,,-0.013207151690578692,,,0.032980931138619364,,0.06401891172599879,-0.04896407018827261,
ANGPTL4,-0.06255578599282209,-0.06464191615793484,0.044255236531678545,0.0727628839784664,0.11604728035247078,0.002282825128164122,-0.06308540886992271,0.06708968413648408,0.04611957424309422,0.003608213532451795,0.05085464981603391,0.04042742328963761,-0.05738865554326713,0.02484255367405828,0.02018873699625229,0.07014069849718879,0.04908972479149127,0.05771254730358683,-0.045819477524642147,0.016347114505778762,-0.025764698041485592
UCN2,,,,,0.02712472350967571,-0.018682476151147827,,,-0.02304482223419746,-0.022361187293687117,,,,,0.05367976808612873,-0.0444704333659813,,-0.030924122466841564,,,
OBP2A,,,,,,,,,,,,,,,,,,,-0.029083432222720113,,
COL4A3,,-0.04487071093729577,0.02026528532745529,-0.014802155841222193,0.01975430542413423,-0.01984197301136194,-0.09294575033717159,,,-0.02892656756921257,0.006762604767212808,,-0.018267615771168165,,,0.03999210488688582,-0.001980435237345718,-0.0077148309286773084,0.06173599141997612,0.20047587259945523,
NRG3,-0.014352289937443233,-0.006066808787075069,0.004286032239200564,0.03148930329025793,-0.021918553447531988,0.05512282468369282,0.09560830376967255,-0.04687049798348621,-0.05865699810298948,0.018499931011294844,-0.010172948688068964,0.1114993869376122,0.1495300675959293,-0.04099066858595681,0.027809995808349336,-0.013613878243434546,-0.0031497811819416375,0.031644605520307414,0.0660344341000595,-0.042327847029621245,0.15321813678268206
IL23A,,0.00551998194918065,-0.03278234239408468,-0.0007835616589915855,-0.024630520838636514,0.05058715355004269,-0.0296310444713077,,0.06655240934531985,,,,-0.022225686801147216,,-0.02898708598262718,0.04315240058979456,,,-0.009704971490140652,0.06052527565248366,
COLQ,0.024411942396027637,0.0050382186576866045,0.06250851904570016,0.05391075210667857,-0.05199800761143056,-0.05221578871767084,-0.019649007271282264,0.06013233569504019,-0.019890122826770162,0.006815320630468089,0.08337836590365418,0.10228478271561176,0.012380265661954454,0.09516586664391563,0.042312653068543836,0.08988424482773431,0.054087904352637085,0.06835541627899587,0.04900970647540322,-0.034833662977750805,0.025928539804441098
SCGB1A1,,,,0.07896266191964654,,,,,,,,,,,,0.024145042654787716,,-0.008394270031742371,,,
TNFSF12,0.03865365972067258,0.0007393446465093093,0.05238139465370481,0.05316704443592622,0.050166902256758315,-0.02366819766444258,0.0006898791423377485,0.01892021033159571,0.06292682356547048,0.0280417757662943,-0.08196036877896352,-0.009978239412579124,0.0925526777134401,0.010728778216039427,-0.004579068223961096,-0.05433677027556742,0.06385972210963381,0.04562099260832482,0.06170942674200066,0.025877188058372105,0.028938753423839086
DKK2,,-0.03132091225451171,-0.023995149049457817,0.04367909300794881,,0.05935937976274155,0.1270981839709927,0.011167665772194007,-0.03111034439435449,0.0651562754858639,0.048196440926737624,0.07642997539568891,,0.3864483438672358,0.03834496848234972,,,0.0028848621678820648,0.09314584528537966,-0.022291024690705295,
FYN,0.027641335632323658,0.05377678798505555,0.0010372817150196864,0.002635767616069768,-0.07121855233900563,0.04027442084122573,-0.014903684832578173,-0.008181143929455839,0.04946292508949423,-0.02577278683461318,0.039259073573616944,0.1009735221916405,-0.06618695145757424,-0.09202732851588626,0.02815859233921648,0.0009918424289953702,0.07095597208890621,-0.11063080681460949,0.008668405246636535,-0.07771268811357555,-0.03173613652247856
ACE,0.04066112608201323,0.03708369182118687,0.06418821207259942,-0.036864343264596776,0.07352365593092304,0.01928730302782596,0.040833738703817735,-0.056190800874169236,0.07168306783743797,-0.002989148763771386,-0.030630395746488272,-0.011962510620754365,0.020045501174905413,-0.04205702550553903,0.06424734798350834,0.06633305271614272,0.0904698608328261,0.04304878959354367,0.019830929042484655,0.1047436995638574,0.059518083287083356
IL18,-0.0442282974010789,-0.04863582996378115,0.0014290856323334832,-0.02190157100144375,-0.007717895680892415,0.0027297337566103033,0.03741388074963237,-0.00895590195835169,0.06011395897162586,0.0452105399592026,0.08080129511982087,-0.08727788184422451,0.0669492660658623,-0.003714063694111647,0.006411893677791734,0.009468349754069572,-0.0381182576435156,-0.06911389640537648,-0.010351992549690135,-0.032123535931185866,0.029223056436115454
PPBP,,,,,,,-0.017248518378432477,,,,,,,,-0.04001046311914556,0.010752820203098066,0.19128119722718198,,,-0.03450605779647366,
CCL27,-0.024162883905277214,0.0009945404213988925,-0.02174280928590438,,0.0029481367802996626,0.02826227265744003,-0.023702485235778722,,-0.010616924508861062,-0.022797612803218785,0.04163298901350582,-0.03398969969384782,-0.03890309056959139,0.1052568644047735,0.06765861908694681,0.008649630627090225,0.044744405169878154,0.056401956162808624,0.04243394913875656,0.0515034271192271,
SERPING1,0.05991018835407843,0.06568373001806962,0.09749164915941601,0.006161736535877076,-0.03354793953256964,-0.06017398158350649,0.05893697731966891,0.020093579142227397,0.07322405340450487,0.0426856522091094,0.04788558535302043,-0.14850125169741232,0.06603916868623426,0.11431899134344083,0.04022171620589778,0.03568817211365387,0.08024715523511401,0.0451079551215696,-0.039302414419527115,-0.026517260469759822,-0.023318219977532684
AZGP1,0.03544699535772599,0.08258195692375903,-0.009645722718225098,-0.0192294932233199,0.016676558571829002,0.03778711709704834,-0.14170205514902154,-0.015782407822206367,0.02538408396854183,0.01070243816721881,0.0013479147512058234,-0.07037769465594634,-0.07005621855247521,0.015435338473265874,0.07198518724555078,0.11463157879104557,0.06962729096930026,0.0709314956688399,-0.048951500120479885,-0.08131050259794442,-0.11128948363549851
INHA,0.07935111533375304,0.010950411853598203,-0.04170253249241347,-0.02615505304279006,0.006063966104716472,-0.01765844586313256,-0.03506497722523492,0.028908365010467663,0.08388274920667939,-0.0030712584932438914,0.006827326630319307,0.010191509080857997,-0.039024498210949096,-0.03335228740690526,0.03549841767999373,0.072706635306889,0.09146287719303745,-0.018852453375114413,-0.02329431674755032,0.09064473151289389,0.027427456627032127
SEMA3G,0.002704836337741816,0.03118596667847954,-0.014148283271422382,0.031714705686169346,,-0.0013052655261443235,0.16171034549491506,0.007519327170502713,0.0015242885236828826,0.08294978353972401,0.0017152642140243952,-0.010308015895202048,0.013845612691072718,0.10911838095902694,,,0.03524204876096453,0.1022825103183037,0.07990432716230603,0.1310390172446234,
OXT,,,,,,,,,,,,,,,,,,0.026856740394333445,,,
COL6A1,0.07358996154038465,0.036635543737876725,0.09109256367759956,0.06197264438726654,0.02317347712852652,-0.021216593590109106,-0.04178905439802973,-0.015667770934088606,0.06569265229871676,-0.09960584911004479,0.06835172759740048,0.01861288527387582,-0.09812684265497851,0.058493919200862096,0.07223006256631197,0.07309220813272835,0.06387634011921037,0.025371156174309562,-0.008322850794255201,0.1130571930865131,0.12703297992844081
FGF17,,-0.029794459621070433,0.04412868325314301,0.0019433679934674588,-0.012093098996003316,-0.03506671561412612,0.11461636438310734,-0.028980633943036797,-0.033940135274922394,0.017840879736842914,-0.03608904421285169,-0.048973242218554244,-0.019178198340947233,,0.08571397181027612,0.018725060451181323,,0.051837917924134384,-0.02770759082781807,0.019162418109495857,-0.04106507566486651
TNFSF8,-0.026233687015008562,-0.022526978915616672,,-0.0004432001986218969,,-0.02383223407661776,-0.017248513907511618,,0.12102532784997164,-0.018307202653355923,,,,,0.027319891270027676,-0.04428825798271318,0.024429390280483403,-0.01717052232437572,0.09027740334283185,0.02470194097417467,
FGF20,-0.03492903312744946,,-0.04315087509815244,0.08165708536253811,,-0.027077547866364397,0.11126260667531264,-0.018159294263894288,-0.013397719618261708,0.0054196427947713335,0.0024771889107485733,-0.03915285081170027,-0.017636566780769653,0.009354816708037138,0.09614019378832929,-0.08019948737822917,-0.044511475623955805,0.05024395731091132,-0.0023233692983847293,0.0410158276771036,
ICAM3,0.017216126140554806,0.011020679565587591,0.021690832727045688,0.04299624934947349,-0.008364685517522548,-0.00925860540441386,-0.018525473322560288,-0.03887810461601997,0.0025335376506998293,-0.0026387033817913234,-0.02717998768580862,-0.03823003639858414,-0.022667400127574303,-0.01593689277332621,0.03518064712640381,0.1209803572522764,0.067089559918444,0.031651879801726,0.1091507008432033,-0.010537253781449324,0.14767194786461718
LAMA4,-0.04840293882718187,0.05551640301604861,0.0805605863950786,-0.012936760839981389,0.02833006043521672,-0.005414059520265002,0.015112040100319501,-0.016507694340912028,0.11372042423654782,0.019719749028210654,-0.016378611813345052,0.007293726591553219,0.010631600599464995,0.015117090864609129,0.01607005761180002,0.04269459972777102,0.11736384301579579,0.03031967071937474,4.822110779123561e-06,0.09779620820280922,0.0492023644710477
INHBE,,-0.0006904514995223057,,,,,,,,,,,,,,,,,,,
DLL4,0.04359124532367046,0.06125145273475023,0.0630487959906772,-0.022925669226018956,0.01853482862378729,-0.03214077168291352,0.017482713265906752,-0.019700087344267467,0.056008587063987245,0.022619054935727894,-0.03165589944262319,0.015866115643188693,-0.018175889660661523,-0.02604699456590916,0.04577333208127946,0.07813046911820017,0.21144752077408308,0.06464775537006186,0.02327347484593491,0.07940343504350564,0.041250481210890144
SEMA3A,0.0379313739167492,-0.023860595539461054,0.005747039171872088,-0.04760981549937092,-0.01376782133216935,0.0043668024762446595,0.01542189427525294,-0.010718615279841227,-0.050653789510435955,-0.052063310582373686,0.05190975424359277,-0.012548964738510556,0.04591319724916975,,0.18105287149977808,0.11528570718497001,0.042061363455807126,0.06800768899034307,0.03586163823433832,0.05162918016078145,0.05409154886868646
RLN2,,,,0.017207644495673084,-0.022484884377464466,-0.024051317620886394,-0.011906531203936949,-0.021332908287276346,-0.014225041749541324,0.041074523947408556,0.033974234413249274,-0.035953274116845235,-0.013894822097416767,,-0.002142944067067557,,-0.012591357893551482,-0.023076500724680003,0.02193035024584103,0.0265351189930216,
C5,0.003255923966283287,-0.018968277256398835,0.03480387196132997,0.046421082482501194,-0.011520713898613026,0.021201897173187365,-0.04767662764882471,-0.007649187006054006,0.0406853756425931,-0.014895023037729225,0.03777756637978975,0.03194715343495998,-0.03413705768252127,-0.0055299409482217786,0.03827974132573304,0.15226548326635533,0.014481629062878658,-0.0185645043465877,0.08581301069633211,0.04945895548174548,0.1445715269077929
COMP,,,,,,,,,,,,,,,,,-0.043541492517555194,,-0.039502865311776256,,
EDN2,,-0.0304664502155794,-0.024565928238481843,,,,-0.022684679332172372,,0.025523997344244136,-0.022645095146230337,,,-0.03661933748933943,,,,,,,,
C1QA,0.015269220308295707,0.01977039865891231,0.03913392185268187,-0.029088125555122437,-0.041527509048563616,0.009327368993812413,0.07422594829174106,-0.05886472677215039,0.04502216309376358,0.05666610733722922,0.06926851951530252,-0.16402962350683942,-0.04635452973727297,0.14795636998760464,-0.035944152609584556,-0.0499113707923217,0.028074964085500732,0.05486108205652103,0.00919949750685929,0.17632536842330818,-0.12817438168165637
UTS2B,0.06262275504414205,-0.02422498906991833,-0.012774791268854693,0.00277719424569294,,-0.024051317482708803,0.0008861557484408813,-0.015879463824284193,,-0.016119339288034683,-0.00952158719236626,,,,,,,,0.027291046233196902,,
COL9A3,0.010495367091609458,0.07675457403148869,-0.012909314044822399,0.05434890241920822,-0.06291186536845238,0.027941305439217145,0.005962199960357955,0.006119046860596836,-0.010865499434880275,-0.07213870587107829,0.04898977040306828,-0.01926637054149045,-0.10305900083910623,0.05652022594249219,0.1780941679965433,0.13754552763076563,-0.056926560112062284,-0.031345372550715025,0.12303995606345501,0.08185213593008756,0.06310787083088469
DLK1,,,,,,-0.0021605822831571677,-0.015408294879638355,0.012141347570654736,,0.010252399476842327,,,,,,,,,,-0.03369012910521838,
HGF,0.06892533292081486,-0.014778772273626,-0.026959186535627937,0.005492851096374171,-0.030526735630398916,-0.021639545247279977,0.0015486474387121337,-0.032427880241129074,-0.009384434826798597,-0.051934948554539895,-0.004093943829135196,-0.0499835829607761,0.028809247094521998,0.10066755633388311,0.11643231650096379,0.04933326730318679,0.03206995033117286,-0.012761594332740135,-0.04713664584134354,-0.03817290382910838,0.056698479304948535
P4HB,-0.05109159017400307,0.005235571661125217,0.007440516213968484,-0.03098592746433171,0.05514079279714482,0.0017017652342294482,-0.10936356770152914,-0.041073020432448315,0.053322073984980185,-0.08288114602987626,0.06995081649076854,-0.056940170969163456,-0.08268542467836906,0.06364118834430478,0.05693027266743796,0.0028541597498085223,0.09295295423347123,0.030617249016883136,0.0016179041892304387,0.00794443057713183,-0.10104759049119169
ADCYAP1,0.12668696371571517,,0.026688220437324727,0.03775363481174701,-0.031304810224151054,0.02403751846365438,0.2531306159278767,0.02030438699589733,0.04469574823535989,-0.003182495571970304,-0.009680723753810381,0.003024726344791601,0.04513349522253914,0.002960276529780098,0.057035626028211474,0.03941135615640549,0.1583003254791938,0.0862382527495126,0.04660503689871297,-0.06166432525677794,-0.0024745598524969414
GREM1,0.006567046751197836,0.04703946232505361,0.06351341472017553,0.038000628482681,,-0.020787878542884053,0.12108994351800963,-0.045345898041947545,-0.018735973133725516,-0.021350179870984358,-0.005288588878783398,-0.0334971952244057,-0.021475123702402812,-0.03453375497743975,0.03053618532893242,0.038451035189669656,-0.07078152953959653,-0.021433630705791372,-0.00866086131797731,0.0819800961111776,0.04201376905668098
EGF,0.01058858926316641,0.013393693572576788,-0.008661950645092276,0.0794662531658726,,-0.0009481066367659261,0.05905055172442334,0.09756361948612008,-0.03256581717646136,0.010190307271388288,-0.0326765788123557,-0.025260624150838656,-0.01111607938277832,-0.032028730874979525,-0.010391519017060424,-0.01894975086503389,-0.007668416811583768,0.016872878429277094,0.020705517587840786,0.03345490182335559,0.0362213786975583
VEGFB,-0.027309973240848443,-0.04614159530080027,-0.040034758694497755,-0.015044867791739348,0.029013488281391882,0.008290545713481146,-0.09612318902643234,0.005639464101966577,0.021009601844685033,-0.03183104348299241,0.025411433245086056,-0.05493388322352047,-0.08728419064335158,-0.009077704920997775,0.06704721555531425,0.026188811892336506,0.022893972434133728,0.06854153096004191,0.07031544650310552,-0.10806855749362855,-0.00762366430706356
