,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PODXL,-0.011584329562941283,0.05233705496061636,0.012459602168563986,0.030244222009003424,0.09304423379544513,0.01383794528001563,-0.11898613522565087,-0.10043142643946161,-0.23828314621145044,-0.0465219002962305,0.051429075521659956,0.03813577792244149,0.13330024561580914,0.009650095443685953,-0.048476137127974696,0.05409074835784961,-0.0009375962178322881,0.052836500948827955,0.0700974204552702,-0.0038597629119093255,-0.026156674065466977,0.021502603554485623,-0.024776732249727085,0.0045748207690135
JAM3,-0.0077775052421619455,-0.09299985402900258,0.03704014260812251,0.020082808314906126,0.10358047504279724,-0.04672909918236349,0.019956268367680777,-0.09516578431079209,-0.3433619387780131,-0.034266789262926006,-0.09221877434699154,-0.35943245304693566,0.03930309593253535,-0.24257767684683118,0.04511246102567648,-0.038934990687845936,0.02517979497708611,-0.037543980801350484,0.10908126729427094,-0.031096899985713307,0.04100767537248115,-0.02496303246527935,0.02851547252542937,-0.18352631794942464
TGFB2,0.019800869813012295,-0.020379327998298162,-0.04404282556920873,0.007675794741082197,-0.013536865771301813,-0.008538484521105016,0.15630266564799242,0.03755568533897328,-0.24470893364939603,0.024226171077773345,-0.07795618810684689,0.02612248497315409,0.014843539312343567,-0.13057391424656042,0.02007306659749556,0.09580352956186337,0.03090449183506474,0.15563899778013085,0.07320466800601683,0.05207380214649758,0.039201675976496354,0.023335739006728504,-0.07442240093469994,0.05282852998193411
COL18A1,0.01422847905457723,0.06685368981213956,-0.0051383985266636595,-0.04377796607404203,0.14382709162806867,-0.018643827199150427,-0.005556925982400372,-0.14698113281848096,-0.2001387711221602,-0.10370358966989628,-0.012984078354376228,-0.2157735140725406,0.1466990306856419,-0.003273126198844294,-0.03125962468746854,0.0009641402464422547,-0.024641682107715685,-0.08839664369515539,0.03187122393025274,-0.039083123335982135,-0.015369588019684206,0.03862010080198973,0.07348690278964536,0.05779416600882888
NODAL,-0.03309327143167792,,0.03667668655482316,-0.020280409675204242,,0.006755963461307308,-0.0023675264450366755,-0.00898686413449037,-0.10223867662862277,,,,,-0.02405499225877947,0.025676265296540268,0.1076254613523617,0.0008485432287420288,0.05703198198605895,-0.045772058342167306,0.00027213060831970997,,0.051373785726071285,0.017489331980329925,
INHBB,-0.016700059927310835,-0.07786753645193642,0.054016251128395,0.04767084355402292,0.009338588291228802,0.026779624836362363,-0.007993237518198032,0.03698171668142506,-0.0854687159028353,0.008844502930510763,-0.021352573845851215,-0.01707228018049298,0.04959228125277043,-0.12124546547910453,0.00319489278522006,0.10392947252602723,0.03723415057768802,-0.07135089518168788,0.029263416974272,-0.028863304371128433,0.06302914634583551,-0.014768415204978468,-0.1371276292974024,-0.016735063626746545
LCN1,,,0.004036277049607687,,,,,,0.028158013150580512,,,,,,,,0.0893041356300351,0.09688680754008398,,,,0.09663398690036551,-0.039204840525115414,
ARF4,-0.02708491861221252,-0.10843296906347387,-0.06781184866635931,0.004961442898001856,-0.10471109336943243,-0.03671112650741767,-0.08219192860881573,-0.000595602597042382,-0.12732937210058137,-0.03443496284848999,-0.022625235946811924,-0.13132687947926777,0.12915508223676192,-0.25080189388264756,0.11119023041681146,0.0014340209350263459,0.11408501627125872,0.20078202892442013,0.05276366418302382,0.04022357225490035,0.021811063430097127,0.025703893241241813,-0.06967908527750802,0.04751048046167213
CXCL14,-0.03943455603381663,0.26201052979022366,-0.034208479038899696,0.03844422452218785,0.033107950965961336,0.0022709884883051652,0.2673261675056316,0.13926291347219227,0.18108658646090156,-0.10356718030711884,0.05376101228201646,0.05842824864977126,0.004301151147687462,0.25400980009623936,-0.024430715230599538,0.02891124074500894,-0.1130222923865701,-0.12547942209052654,-0.006638165199011375,-0.04598072320034122,0.0024057917223550863,0.04233578675700813,-0.08496389393018854,0.2780785199963786
LIF,0.06415281454065938,-0.09508834766749218,-0.03149189750064289,-0.02566369505850075,-0.07210967071262962,-0.0356514969844757,-0.09925618007035127,-0.0435204473779111,-0.11358202163298255,-0.11762442762787456,0.00508640717051519,-0.08073945623084756,0.1351352781910161,-0.09507872020383215,0.018366233322877543,0.02040779550949586,-0.09692911152943015,-0.07891083236367422,-0.025295011962126,-0.0430892558439106,0.02593436355200275,-0.026743798221200453,-0.20910900006327307,
IL17B,,0.04806013212420599,,,0.11129277348123393,,,,-0.05688993688547346,,,,-0.015095158941305352,,-0.05093070717947281,,0.011063027018920975,0.04275601381283348,,-0.014477787339983927,,0.010506600031365613,0.0746370919352579,
MMP1,,,0.03962862976947611,,-0.08200837774499946,,-0.034798136966302,,,,,,-0.05093773912879978,,0.03386108874302586,,-0.06762937307315588,-0.05803058961127563,,-0.01048642763659954,,0.07212063674860239,-0.07779066433931676,
MATN1,,-0.008118743878328921,0.056966067862513584,,-0.008515445022893465,,,0.02068622450149511,0.04530587134714888,-0.017893467460357387,,,0.06492464457328623,-0.034885321399478336,,,0.02040173393768345,0.04708633079167466,-0.030778436856907964,0.028500573548098276,,-0.03614795600289675,-0.034709313048251915,
ADAM28,-0.09432603300066311,-0.10424995913233481,-0.0024055425833284607,-0.027290216813670057,0.05872305402163607,0.050663187704305175,-0.024370805515920028,-0.050611220979649194,-0.15385835622608643,0.017461811681891894,-0.004121977289697743,-0.2396559215764828,0.05066335029702195,-0.03290569721837104,-0.07112915006644605,-0.0014663944734681334,0.043998859477152166,0.14649428940883785,0.09132307168304882,-0.027397327545616385,0.03868233794033748,0.054613299491024746,0.06662346539092553,-0.0035825788341211375
TCN2,-0.06696502711482318,-0.02366337041685085,-0.01595405452024295,0.047131238428742096,-0.03086288203312994,-0.032193293440293015,0.073449065244992,-0.03558713047860215,-0.17808115967722832,-0.02285156399701938,0.05753079122358879,-0.113293319635559,0.07564966577679348,0.11764616872575487,0.053497284820304074,0.06743333071759786,0.1117396399129397,0.10164443992321816,0.07860399788094766,-0.024307009285859084,0.01175378659737775,0.11858744446248218,-0.037943573402409995,-0.04166250794144363
THPO,,,0.05518342541991665,,,0.009357725180969747,,0.019827547593057993,0.03608823997358538,-0.02567534995997019,0.05949233852515873,0.03278586754723605,,0.03714134513771233,-0.0489730699112373,0.02775851860100529,,,,-0.05211237847625008,,0.06941719262459052,-0.0110466855718907,
CUBN,0.02197986182871226,-0.14231049283355052,0.008190533060938202,-0.04884943784095854,-0.03170463645324302,-0.030439938646757387,0.013288322988040262,-0.008596379035725736,-0.09108585858304508,0.05129066159165252,-0.012258968741824586,-0.020422898525453495,0.08493693111146391,-0.018974296000598044,-0.04703783524408685,-0.05655911430393616,0.037224754125381856,0.1594156084849324,-0.0494567329466748,0.025337082847859713,0.047459286671425516,0.031848127177868696,-0.0068566424638021855,
TIMP3,-0.014868305358615424,-0.1404013376826128,0.06442823926437777,-0.030590135093796388,0.019515044499675786,0.012083218645523397,0.20661502242708069,-0.11824726683768792,-0.19883655669798156,-0.018934822103841602,-0.013267611453459923,0.054407289831353525,-0.06149704493172144,0.0929306283946186,0.03272639264423096,-0.013865248084261312,-0.006793114406870805,-0.06846264460003006,0.01878826004691178,-0.07435094752230108,0.1191881281560782,-0.034778151480303277,-0.009603463383337755,0.02947132816083084
PIGF,0.04191622306226236,0.05308998539355417,0.09514546717700889,0.01154588895119024,-0.00044092134608629985,0.006203379740208712,-0.00258164285817775,-0.057141006582263384,-0.19842186709056012,0.005120425457184041,0.0193126128927892,0.00611022923498747,0.051731339505216294,-0.0843454300077346,0.032070925939311164,0.002732523662054531,0.16637278812274287,0.17085744156427862,-0.07290490469003624,0.04786217979722829,0.07118003650739849,0.017912503628251746,-0.019907498078149823,0.000666549094149483
CRH,,,-0.008430657508900055,0.026204926480560255,,0.02471738699851115,0.1744531900550583,0.04686873436507697,0.15666845037806026,0.06495949772457357,-0.04986720014134325,0.15723051381421255,,0.12059882012741234,,,-0.025176352944122692,0.10190140434049398,0.018957448021389274,0.09879722261769695,0.029308355699283833,-0.001487089428496898,0.03805882396925124,0.20420134985171415
BDNF,,0.20071814072165725,0.004608938516823593,0.007148696791768437,-0.024820676966457244,0.01902880106849277,0.044304768046602744,0.1172920477612804,0.4038445860834333,-0.04935107442905176,0.04845951266152903,0.14122476084614227,0.09486814019957554,0.06233873458113515,0.004020711188410366,,0.04657390073698509,0.05592422457333719,-0.009297500424105747,0.07827332616144683,0.08127148185196227,0.08023905572577202,-0.14993364083503763,0.20790101825491178
CCL5,0.001988840266939422,-0.07699219614757018,-0.02987196404291234,-0.0016377331168433837,,0.0014830677220530224,0.008484202388643515,-0.012614593169781358,-0.081826807199719,-0.013361981718312009,-0.013473322064214257,-0.10895213035539082,0.09044065561035726,0.015546349601672033,-0.00378222297182143,-0.0005071444741861393,0.03330990086747725,-0.0010855392171989497,0.04683177289333669,0.014418605567568368,-0.026573506600294457,0.03941661911790629,0.015616307895406583,
GAD1,0.076577149875179,0.3242286132493756,0.11831990720947486,-0.014310835939089477,0.09969040282728296,0.09350965773021196,0.29386887822803,0.18472187303412724,0.3882184038290294,0.12234069502934346,0.1745925010167039,0.4167085426953054,0.030204542228124708,0.4669500214476311,0.06575037356395289,0.07948433589298416,0.1368644507113605,0.14950985037656175,-0.040204023685305755,0.07269663088085322,-0.08567820979862288,0.015528628454564705,0.22253552263978602,0.2985515084406061
COL14A1,-0.0002767664877945521,-0.015878568766110577,0.02417760359460591,0.012262886050480096,0.052189707322222535,0.03457696892752241,-0.043816196957735656,-0.0009281176355563951,-0.06766289894019925,0.005501991053993213,-0.029552703155103367,-0.11471624812099968,-0.039947088567644465,-0.09416582816349249,0.14117177373702683,0.056079019758431894,0.05817814517449175,-0.0983814310083509,0.010940283201269139,-0.006257827973920065,,0.04192820870460317,-0.030316305500395654,
HLA-A,0.08326918047656662,-0.15809916988600045,-0.06425974818285292,0.04865144666889467,-0.049151818403796045,0.003578325415568152,-0.2195526309536939,-0.1662636214367394,-0.3455538194134347,-0.09619009763896093,-0.08572328943863082,-0.4730049807566144,-0.03992908340848957,-0.3287375258303405,0.00039863564550366825,0.0030797367180085,-0.07848986088970022,-0.2952986500866934,0.004561155352570045,-0.11583390956532372,0.025080778950272557,0.03608113416703729,-0.057897216580204705,-0.0018258373302895983
CD5L,-0.04384051201861887,,0.06721792207064525,0.053267246005713045,,,,,,,,-0.022535646953403123,,,,-0.029886037650343117,,,,,,,,
FGF18,,,-0.05419466703020665,,-0.027817932986300416,-0.02261036575740038,0.08890810314562256,0.04351904282797521,,0.08484024627515808,,,0.022202452813857725,,,,0.008795711072327413,0.006914644577553833,,-0.018960991379630664,,0.03231261571287066,-0.02606182192167474,
ADM,0.0008261616555612101,-0.2554694764388632,-0.053085760799391715,-0.04969786725554515,-0.10089478259377634,0.013939233620151592,-0.13424753115031118,-0.030398143044449894,-0.10371620174574687,-0.12202363277148932,-0.019014154010947776,-0.024933272498190426,-0.012168009012971865,-0.3036956950685591,-0.010743078946341057,-0.010369407942881057,-0.022702085710524934,-0.256745533140137,0.08788247513239164,-0.06825453781516196,-0.06369080021779615,-0.007248709431643217,-0.2729621533283434,0.1274193601226064
CCL15,,,0.04500816480907891,,,,,,,,-0.0674145351244089,,,,,,,,,,,0.046894602263789754,,
GNAI2,0.016585954192478505,-0.006570275930417393,-0.00848846251961746,-0.07003377599213165,-0.008042316485396606,0.03032819191941033,-0.14270621481718118,-0.13403994077216702,-0.3630200664418309,-0.09692739042759836,-0.0475547525430921,-0.3594666582506862,-0.0010664407166483924,-0.22902874085416117,0.025335487132189367,-0.030881702748637076,-0.013132461287675317,-0.00377397841212621,-0.03552053444113796,-0.10118541229958179,-0.13017474961132383,0.04743130297245825,0.00498646552794462,-0.07323514125787317
HDC,,,,,,,,,-0.1468844661719482,,-0.04928030310179885,,,,,,,,,,,0.01694322777551064,-0.033811083484300994,
COL11A1,-0.03519294605750866,,0.045661210410383374,-0.0017001034808563464,0.03099314562972009,-0.008925056018347251,-0.12145834729978602,-0.17738883061477956,0.10361895396403659,0.04886594843141767,-0.038243887487400076,0.14217817000781496,-0.03934852375114767,-0.02287421058485157,0.127910116254241,0.029328814650516368,0.09535270086143809,-0.006739304931339096,-0.05890337513184288,0.014544358412830107,,0.03638600322468894,-0.15585424093432632,0.061182377876877074
NUCB2,0.014086997774177165,-0.07136041596178153,0.027477402263494294,-0.0002517987469100581,0.027453267881195474,-0.04979239691536517,-0.034457830792007246,-0.0018002280496179212,-0.0007119120631607431,-0.06281591064470664,-0.009118555636770666,0.006576171852891019,-0.016724821296785892,-0.06995803348181216,-0.04478420172419327,-0.015153239774509443,-0.04777260409100954,-0.10111302620297492,0.008489652643151248,-0.046192734640547156,-0.0355458038023036,-0.047221289861120945,0.022229777563875248,0.07406199333342398
FGF16,,,,,,,,,,,,,,,,,,,,,,,0.005564125705931101,
CXCL1,,0.0151801544175085,0.09750765666533179,-0.027303759724658285,-0.02741076444365364,0.05456690249982776,0.026342241621831183,,-0.025309017675778457,0.06105516930311401,-0.01142289421880334,-0.07427966958030491,0.20126108389896252,0.00034463286540847713,-0.03676411935214566,,-0.07343541080947248,-0.13119036734472406,-0.012195874822813393,0.01986134043551964,-0.02942727807781556,0.07486486932965081,-0.05660432011037498,0.003552021299425057
VCAN,-0.03184618387312871,-0.06166459740345393,0.03193252685142364,0.053653989853997684,0.13273665201257046,-0.030422142851798575,-0.12689505639201848,-0.18295965031434183,-0.32618301610206174,-0.04912006094690641,-0.07994189974571408,-0.09934607534675235,0.052579063609218074,-0.32210175876178404,-0.10484478189598706,-0.0900544181318955,0.08435745429540303,0.1386155216078065,0.019713676640551743,-0.019836690647037563,0.04844870304903506,-0.08322596905152341,-0.08712305108250624,-0.24083343555225906
MMP7,,-0.07013121454634455,-0.07499397120830195,,,-0.03185554824543895,,-0.027658877813494166,-0.0075622040486032095,-0.03994304928550925,-0.034401533927108284,-0.058057876806916556,-0.006432487925660662,-0.000979730644683914,0.043690244440231174,,0.03494761638273864,-0.15700840554005907,,-0.06318840666552193,,0.040993662345823495,-0.11300751129937503,
PTPN6,-0.04378575307659232,0.05199213738108516,-0.007734061391940366,-0.004462014452893281,0.08809112243677117,0.05303044129519245,-0.02096149663709438,-0.04414743346282723,-0.1579531163389923,0.03180734181686647,-0.008719422951314447,-0.12339252790626501,0.15148590904610082,-0.030476089109459932,0.11764869791486522,0.09698512342097775,0.0073073948864732655,0.07890112248156518,0.00965831775564296,-0.03857452972867403,-0.09398403834133445,0.06189460516622196,-0.017249991183879314,0.02525434518037286
PTGS2,0.02448935162179896,-0.04295452113930533,-0.05487838928640722,-0.024367173303389267,-0.11066643837539496,0.0037349659966324886,-0.05472050725054425,0.027851128277196,0.3795063604129059,0.00014665876982238588,0.03655468848824384,0.002064592952835313,-0.008323512369139896,0.09038035189587423,-0.05824825195177248,0.07210815997459395,-0.09628681780364359,-0.21216650860683484,0.028960195166284716,0.014990965517561726,-0.04585479923062703,0.007777848414348224,-0.03986225376193203,0.14701868143481853
XCL1,-0.027288734511362604,,-0.03702989845968141,,,-0.02460088713062217,-0.03700147765402349,,,-0.03316260311894312,,0.00870095326374332,-0.02299434647635995,,,,,,,,,,0.12333920743880812,
CD58,-0.011869692286065131,-0.03907982505007523,0.01676110150306666,0.011072110529302365,0.027749423969528758,0.01241932504037006,-0.004484848544468152,-0.018006790741242954,-0.251326290763904,-0.04217468698483437,-0.02469091979955688,-0.005404319534732116,0.05993123342537287,-0.10369371602891479,-0.0005727762963425653,0.0817051242476339,0.13332256007838056,0.05952027141431758,0.011529704996862811,-0.008383786493214536,0.007576172944409893,0.05618515407347888,-0.019365154696643606,0.1417191247425227
TNFSF14,0.02198931390693417,0.0444665237782106,-0.029673643710445397,-0.02847692124707561,0.17551547276308527,0.030673398005436132,-0.06530876081534522,,-0.04565538045873277,-0.007923895515650519,0.028752251785302288,-0.13368569763153262,,,-0.04746314865163152,0.046178619154778576,-0.04285789083078312,-0.00157447855896831,-0.045621683454685744,0.0002507160376635852,0.06222101969103964,0.039942127172456446,0.1000052258974843,0.07725809021445287
CNTN4,,0.15652606999367527,0.10009695842530004,-0.02229164311025189,-0.031979728645113385,0.07094911011486672,0.2494171688363174,0.1277276808975674,0.22696627132446778,0.09849180119645184,0.012520665168077998,0.4379647928367855,,0.20470267356747907,,-0.01600363775254618,0.03253743888742959,0.09746466275484798,-0.010625868136937135,0.1215454290207669,0.008332771883201133,0.041263321143460686,0.15893857181452847,0.2897495747405221
NTF4,,,,,,-0.031119044889838778,,,,,,,,,,,,,,,,,,
INSL3,,,0.020235861124846363,,,0.042609407240344434,,,,-0.020547288564808117,,,,,,,0.015878232849884568,0.08180786276557943,,0.02480554101031972,,0.02199465659562728,,
BTLA,,,,,,0.006002420775201302,0.0025877898008729197,,,,0.025869783084802207,,,,,-0.012747389885768866,,,,,,0.0569352214611855,,
MFNG,-0.05236536322830237,0.07288148184219849,0.041862391174959636,0.02527362503245562,0.10999599086872963,-0.030650515241297534,-0.029281884199802707,-0.07476279491500011,-0.17837673715904073,-0.020348585052083326,0.007999290959690398,-0.12742612651149982,0.030679085117210902,0.05456589348626176,-0.09929475526151808,-0.009561038555778811,0.11234845343627714,0.1811982529088717,0.025388700527705987,-0.06554083457561254,-0.05366034631134765,-0.0033908573225770408,0.03219801856581724,0.09289647591166794
ICAM1,-0.030936831615025827,-0.08805661122110116,-0.06394862241573836,-0.06002754479972357,-0.07395720210910647,-0.0514222843159985,-0.1700813547909451,-0.025286644508956412,-0.1882380598048018,-0.06377971964605406,-0.03351673755362316,-0.10493853770652477,0.020937799337581837,-0.07159549267955667,0.15911284559864686,0.03193478598651448,-0.0208709418141651,-0.0886203807831763,-0.03021148713595366,0.03510988495906594,0.013695085439536962,0.04771338600678923,-0.0641338678858883,-0.08143172367921328
PROS1,0.002706656446567659,-0.06613519275951904,0.006838468696628887,-0.006195809238201685,0.0435828404978174,0.004865087883239494,-0.07435823266277505,-0.03971597720740863,-0.27822391656479095,-0.048925102113233455,-0.042689946729094964,-0.13001967286975202,0.055187623588559914,0.031056641145457833,0.06268074680157523,-0.010850618294147596,0.08556243123203719,-0.0706070163672728,-0.045348803139337174,-0.0349443817330241,-0.03916060925001296,0.04231495026896491,-0.10007842979177306,0.16355475303055136
CLCF1,0.012396643383825253,-0.06394045405439827,-0.007080296218475086,0.019833617123427533,-0.09799475253388575,-0.018633937575369835,-0.06834286130212662,0.0057266541129232145,-0.04599364423944758,-0.0586479527277384,-0.02276673888965106,-0.11144018449424183,-0.028333791531147727,-0.09469933281323403,0.0708209717834196,-0.0013745482183828823,0.04895165334119289,0.025648711056590345,0.018373996711870653,0.00431257743263406,-0.0010101517864929573,-0.005084100048475867,-0.17725305145680553,
PSAP,-0.038630050380135686,0.22680898623286994,-0.06423646483676687,-0.03723490201341413,0.004512798335815247,0.03918903720167972,-0.016979462406590574,0.11623517668365094,0.16895524413296223,0.057164619737601126,-0.018855330669621504,-0.21917200950050789,-0.029044244241244747,0.36774481159557193,0.051774388381382125,0.04670809399244242,0.05425786895836666,-0.1386529941573887,-0.01307981797216558,-0.04673192800285307,0.061302665661565316,0.10485570173703784,0.0819134518623639,-0.19551544249322445
EFEMP1,-0.034133645217575184,-0.16524575413866285,-0.10836316620943144,-0.0027709693447053973,0.06425922074433814,-0.06281919271640693,-0.21438368689831988,-0.1298184831672299,-0.26537520925545094,0.011517370817258446,-0.08616042130788086,-0.4297911576209138,-0.028934433793405982,-0.21649610407599734,0.11566753043125871,0.05103687213021693,0.1135958741147001,0.039566575266056815,0.022612627005977885,-0.07932817118883537,-0.05644068353514023,0.04473340658046068,-0.15011009582922136,-0.21100649831232648
C1QTNF1,0.052537556079658695,-0.21711425142145516,0.014718024563671626,-0.04807986536642633,-0.01940477073144173,-0.0022049508418287627,-0.03825079943756153,0.0005946179071930374,-0.2097093504009427,-0.060536897214090446,-0.0010729017524478948,0.04297744718579014,-0.026175018366416114,-0.10059656775042268,0.060571812138280653,0.041545272936194776,-0.017943639786146853,-0.2023695781013623,0.04027200608674787,-0.03831099149839229,0.02950318762699669,0.01075232196103897,-0.16096188117459032,0.052364239809116
ALB,-0.04108255139874786,-0.033456785867787886,0.07815776378023742,-0.0030126843973459134,,0.04154999672768341,-0.03304393748072719,0.022682582381132403,0.01311465711712713,0.028510662441592748,-0.023196099927008194,-0.16620279059855944,0.004220166962625218,-0.08122480523578854,-0.054681227726615926,0.04525728222068628,0.07989942177179189,-0.0037813029391357586,0.043112247762800864,0.02151843167537693,-0.06979748433357959,0.049403994654356395,-0.008362835787593885,0.039882042869597324
CCL13,,,,,,,,,,,,,0.05110686246479644,,,,-0.03822141942155779,,,-0.03925137596015555,,,,
EFNA3,0.03998730729149471,0.057602213517849776,0.043797542920370844,-0.02534428371458025,-0.011260808722858243,0.015116143568996413,0.07207815055452521,0.16786535279755116,0.3302207837673875,0.05791340956807885,0.006689177847110232,0.35437449866994253,0.001614464444503791,0.044973156407401606,-0.019385921242577018,-0.011402506426001843,0.12563753222728655,0.07509870898097402,-0.061222569893792954,0.1350109383864632,0.18966531779340115,0.0524171199016367,0.04310563336163182,0.25588928605833233
DRAXIN,0.03570051015912284,0.15315786226952394,0.08008904493974886,0.002625121983214844,-0.0007311085206485352,0.011125656321054177,0.07354738623003841,-0.03966852496133184,-0.1861760033487063,-0.09020003047074604,0.03265723320090699,-0.05480782638440381,0.08827063160478674,-0.13650864612877792,-0.073664679720316,0.005130654923509839,0.03117033361519097,-0.1444999150017221,-0.03019538356672816,0.032613339865576664,-0.028352914699615903,0.10074158550404688,0.08721591276072725,0.014667862211455685
RAET1L,,,0.0013262811946003598,,,,,,,,0.013982680816893517,,,,,,,0.09144022404837092,,-0.010918522520426783,,,,
NPTX2,0.08911542282913039,0.28723929378730223,0.14604250749678666,0.026955177741220113,0.1342756204228335,-0.020721370597912785,0.2559525216594802,0.20065009981960158,0.377340882326473,0.1718342677059908,0.05359055528037419,-0.15564675934124503,0.0711145649502756,-0.06512421456183512,-0.03749668432782315,0.1575059581177425,0.04760098111401019,0.07648289158800747,0.027127319957689983,0.0008181373766174086,-0.05730976017285627,-0.017072603170569342,0.11579574850106415,0.1792728808691744
FGF11,0.051992729983144796,-0.14969393857125454,0.042016194725363845,0.026935435685374345,-0.05700388224525601,0.0010230755524249812,-0.1278543466603143,-0.11023075190259454,-0.1837860805536481,-0.016694900849614308,-0.005371166726916466,0.030194311363820038,-0.03868119239163748,-0.18032419349201612,0.03373787316184579,0.10460578526799566,0.08167491106713036,-0.09554052539679038,-0.0406476348085851,0.043580172371677224,0.09216227163157334,-0.00175987567572677,-0.1067421708710508,-0.07468840766613091
CD59,-0.039532332186999516,0.0942423516780766,-0.04237403913169533,0.00771266268322177,0.06838472531556274,0.027653886719871984,0.14575470826936496,0.09226055452633206,0.1932493735339731,0.025399196676730906,0.023776472558744325,-0.11588969831820696,0.03865844519375038,0.29779018198204255,0.06526476648781487,0.010038804611620595,0.08713063878911581,-0.023286791636276727,-0.011274444413672672,-0.09254865359639936,0.16228343156256192,0.023266055818879507,0.18135168750905153,0.041133012095020724
COL9A2,0.024956918035941186,-0.032444180574492276,0.058459482554456974,-0.0329985180915496,0.08971367158719527,-0.04200453097913854,-0.0019931106582140395,-0.0652743605644518,-0.16673029608323925,-0.0025768956820343128,-0.03804874030373972,-0.16911499145621217,0.03646382620670464,-0.14287204067272194,0.00436704332460729,0.0016844020709735133,0.10882058387015149,0.23488775340081391,-0.01791631678289352,0.03623395676247335,-0.12634267357559448,0.05904296101426995,-0.030717981488909595,0.02442031593417098
DLL3,-0.07168498630947058,0.22630776234178293,0.1185098900817352,-0.07829639986434742,0.1269959510416468,0.06265046129816178,0.0020067838905178026,-0.11203114346053171,-0.11994071996747446,0.056981637541443274,0.04429279309336651,0.21740399457153678,0.012657640632574392,-0.006346601701283921,-0.0634018994240206,-0.03760737982392685,0.16088745114443515,0.3171500942595324,-0.024202882956262665,0.014107653460578011,0.09064545131043612,0.022843791137186462,0.16070237673502383,-0.034611018238206864
FGF5,,,,,,,,,0.051080690577795414,,,0.08064028272036478,-0.03165986017147362,,,,,,,,,-0.03254864140509736,-0.005592290799743833,
LIN7C,0.058881056936798536,-0.03684704732388987,0.05700398227507001,0.05901269550395499,0.11564009193101843,0.007093706283780084,-0.0012614895418748852,-0.04811115016467809,-0.14312735217990674,-0.022576482959309797,-0.00801006825469294,0.19276014637735192,0.03374423873176443,0.040536703376700935,0.048680907804555244,0.037883501320438225,0.08442863774939914,0.04782280320616281,0.027911650035947443,0.15207624304214917,-0.024644422555825857,0.03126076062239965,0.08298477547450082,0.031302311167975855
GDF7,0.006594424610942529,0.041463860602195333,0.03535381526290804,-0.02392051930446984,,-0.03256233193011409,,0.0036820968637965813,-0.04286196489337814,0.0051236978306878535,0.04083692774160615,0.16934017681667263,,,,-0.038032285528802424,,0.10959375892387971,0.00495419622234316,-0.001904700002636531,,-0.03799612852173821,0.02229176751506826,
PSPN,-0.05770364390901915,0.13054850623339503,-0.0015674480307850422,0.020698906531371308,-0.00651963455456444,-0.009811041474891589,-0.0018907702308817293,0.05003137208914726,-0.04661684445790231,-0.06175522179483251,-0.02461603329223191,0.0785677985620794,0.03357332700330892,0.07087553763515074,-0.12122983952902379,0.044665865392136385,0.06291137575031736,0.1342772188372256,0.06085254951160526,0.05794985207954422,-0.04602491203083433,0.12889880060118566,-0.029346470336973914,0.15042626992801347
ANGPT1,-0.018624485000012236,0.03778447738951127,0.019464704826604135,0.01481277728906343,-0.03268404656313109,-0.04384701783210327,0.0023833564817838534,0.03170890468503902,-0.17756379135835815,0.05659663588779462,-0.005493719931354828,-0.11658900716645343,0.04773742976711006,-0.006047731668357818,0.009156494596149896,-0.022663537037912275,0.06826690226205152,0.07503078711329786,0.05898326439394606,0.02884309411510632,0.06206252692098988,0.06502577336258673,0.0543612769634287,-0.046242756874048205
PNOC,0.08888601698811123,0.31054460918117205,0.09396667398939325,-0.03572799564176606,0.02826203957453329,0.06807453574376027,0.2932224576420625,0.16956247133773522,0.41963610148881186,0.17102054105296952,0.09538451457415306,0.2595026261286674,-0.01735977765498565,0.291273620629725,,,,-0.000943720658484361,,0.0027369181013306887,0.06515117613747361,0.11810486700856021,0.17995257354349048,0.32009173656604867
L1CAM,0.07809745304897646,0.4180854046722961,0.09749316564917329,0.03692960109851412,-0.016768060222778852,0.05668031472693388,0.05657178765681952,0.09926236010057245,0.3489909094228045,0.08164179974150823,0.09259456683405987,0.3608630975722955,-0.019023635718159845,0.49940488544628825,-0.04211870857173571,0.037713453182963264,0.05863078708414824,-0.16380374964418282,0.03595939330400002,0.1362193679768683,0.04825045834208289,0.00645141375524565,0.20544277529008584,0.3153482030587699
APOA1,0.005824295651182318,-0.01446939402023819,0.09606842135121955,0.015539280976480569,-0.00797539523844959,-0.018027439180364487,0.013880452957246662,-0.010313691644755317,-0.009570332687065287,-0.02178278742451708,0.06963529125977329,0.06272978947401454,0.03139811579535514,0.004766395885775426,0.11964250794963387,-0.0488086278678329,0.10173907687254997,0.07292237622147824,0.04195117496357938,0.007974485349839865,,0.11734910070775388,-0.06477810663898052,0.039583606319318475
PSEN1,-0.023413030377643692,0.02632216776842186,0.03054285131111683,-0.05608351466247971,0.0711139560117458,-0.03764863565026212,0.0805955891835449,0.013043757874078564,-0.11652662912182628,0.0196184293050356,-0.05023744211168187,-0.21335298727353047,0.013571390951358174,-0.1471184962894817,0.0393944586162919,-0.019439574110829416,-0.007818218789100802,0.032748618509831656,0.0029023208484987312,-0.01271192502902228,0.05175374899952508,0.0035807583297216565,-0.030845005795080645,-0.1929931039620703
