,MGH258,ZH8811Bbulk,ZH8812bulk,ZH916bulk
COL9A3,0.0072553403354049415,0.11051554842925376,0.07170003486984979,0.0012911829330511495
DLK1,,,,0.02953690063136985
HGF,-0.00353536107258078,0.005328689224589712,-0.064283427822401,0.05062211603438888
P4HB,-0.01966627002530187,-0.04590277784242693,-0.06709668744650578,0.030769701592842962
ADCYAP1,-0.020245307900441187,0.07650827103039202,0.05640467133860204,0.04815680548620255
GREM1,-0.052012355199454276,-0.01928296122478963,0.055010815342994374,0.013270725781662095
EGF,0.0741879987589954,-0.01689306817914234,-0.03172849082119173,0.07350243684480458
VEGFB,0.04965733177371904,-0.020775256993343327,-0.07191020175244468,0.059845727173469636
FARP2,0.009176480518871944,0.02071943351532353,-0.04336360669314737,0.06270979986492538
IHH,,-0.020606742691218195,,
LAMA2,0.04805394782833106,-0.04588473738023212,-0.0021094688250769445,-0.02279293595050543
SERPINC1,,-0.016893069523023163,,
NRG1,,-0.03648686655178555,,0.13011490502324996
SPINK1,,-0.011240903932611897,,0.018770211173178255
EFEMP2,-0.017965880144887682,0.03252821249409253,-0.031130095198772998,-0.05270107311935503
SELPLG,-0.010398726230926521,0.004679870322363266,-0.030822255454026136,0.014808249387529298
GDF6,,0.020645667754542525,,
HLA-E,0.020195256037942623,-0.03630537751645686,-0.0038001398658913253,-0.0391056108463333
PTN,0.06884631546881534,0.10611359729027299,-0.1134293179483381,0.022536885250331994
CD274,0.014457670594314255,-0.016375234186416773,-0.044459010451208904,-0.019824823755809157
CD14,0.020918514523635943,0.01806760519240542,0.0040460602274117255,0.03538671302837059
SFTPD,,0.025176614777409772,0.01944708615642836,-0.015843215965701846
SLIT1,0.06815308957778692,0.028019657923497112,-0.0033794073628679784,-0.001769858435902814
CNTF,-0.02374160073225963,,-0.020845800511352777,
BST1,0.01906822147962539,-0.007166941863480293,0.0029020847872663347,0.0053612350921799085
AGTRAP,-0.029324104073380708,0.02004089771422035,0.0006640787067948859,0.035866010226161614
LAMC1,-0.04385038404486037,-0.043802741074424036,-0.004546879547666381,-0.03441040846530578
COL6A3,-0.014902931390705853,-0.017984988739580612,-0.03901578043516119,-0.02439263322475301
FN1,0.0343474443483814,-0.0851682533825593,-0.042727928033117576,-0.004014173247825531
MIF,0.05458521745781818,-0.03402426718484059,0.06487582283109626,0.056183634710091676
JAG1,0.10091012374764448,-0.022677533480863505,0.00964130412542107,0.040201019639495496
NID2,-0.07193234690258121,0.033271570030291665,-0.023483166563311113,-0.0005860148510125417
EFNB1,-0.04819353337715693,0.0723610230937739,-0.04571490508702407,0.06150150903611477
COL4A2,-0.0025570347087565206,-0.035820008126746336,-0.07237186763345116,-0.05062175043925605
SPP1,-0.050196433711241335,-0.03644949979287838,-0.07181038256286561,0.022027442155679307
PODXL2,0.007442786203335191,-0.03056672894794828,-0.03437162514919411,-0.06544949641546392
FGF9,-0.021705736825334963,0.048482113852412516,,-0.013680701175746433
ITIH2,0.015507815400813413,0.009850848741770092,-0.00479337526836317,-0.0001838500347313522
ADAM10,-0.045706684523589766,0.0052889639531141135,0.0454322392846349,0.0018270267872228668
CFH,0.019911104831184714,0.005178790612822978,-0.019168373517697717,0.008492907703346372
COL4A5,-0.038574738931685976,-0.003288063055472128,-0.0714445485789901,0.005068505217612921
LTBP3,0.06893783457417142,-0.08358867751766982,-0.026946661713456593,0.0487493039150468
GNB3,-0.0338488964585447,-0.03382805339613125,-0.0356170876141427,-0.012267778485324076
COL6A2,-0.039035266876962814,-0.0263610339883802,-0.004676582717664208,-0.03372849757037037
GDF9,-0.023303164353449788,0.003273757890313863,-0.014456687595999768,0.06166214961289548
NCAM1,0.003802494631649921,0.045786336264651735,0.0576182286622034,-0.018102682936682296
APOC2,0.04283188226697137,0.0196538398329926,0.00954912585511546,-0.02196811694758333
BST2,0.01637843833825448,0.01661599937001634,-0.0633857434573475,-0.015267178389932752
COL5A1,0.013937073020470689,-0.0489023097786026,0.050567975026586984,0.0469797905571022
CALM3,0.030689046971053208,0.06314974067549291,-0.008705602972151043,-0.06845780278632436
THBS2,0.054751881438181924,-0.029349096134025858,0.0011086571232720261,0.04415373813393633
SERPINE2,0.028770102375333558,0.011096111049303395,0.025807392868756978,0.03765376333732077
EFNB2,0.043116449779139275,-0.019001681823108563,-0.03504879353886518,-0.018364222282868995
PROK1,,-0.018648618888428788,-0.020845780163137068,-0.036788591588382644
MMP9,0.04964981093710482,0.0072010073044396815,0.001028990589049908,-0.08359403448570762
DMP1,,,,0.03460891672474689
NPPA,0.11699531973956163,0.026037705655954656,-0.06610625564520589,0.010414138467223177
APOB,,,0.0219350355666614,-0.022589997945520753
C4B,,,-0.02315109371064356,
NTNG2,-0.04093903427745327,0.048456111913835156,-0.029133526533589093,0.016178947855330524
LAMA1,0.09262772807580479,0.08261106578577575,0.010988171643834357,0.02203164491086203
UCN,-0.0281607791355596,-0.028331545005695315,0.05710184603285088,0.11880344893735692
ARTN,,-0.0293812119135079,-0.028844868059209057,-0.03173249088453099
PDGFD,0.06986789128961257,-0.03617307196490933,-0.05422759356718151,-0.03537786739869852
EDN1,-0.019435109782095308,-0.022137641835534266,0.019820372213527487,-0.04440712845083758
ARPC5,0.01992466017028372,0.029312108328112565,0.027528559225356204,0.04338591893965114
GSTO1,-0.0614033879663952,0.00871025021698756,-0.02627082950748848,-0.047406218465972955
PROK2,,-0.01901833320254649,,
SYK,0.007395369428775086,-0.007032385282942532,0.010137164631202249,-0.02751095903114373
ST6GAL1,-0.054954424356420235,0.040397872402500944,-0.044445423811817396,-0.013975281415495179
WNT3,-0.032546456662829425,0.036762310185973986,0.030726135554961818,0.011480493976693776
HSP90B1,-0.03946262997135331,-0.0006464100995898043,0.022595116552615303,0.04174332840959512
ZP3,-0.06437451794609822,0.04810809296554652,-0.004762907398587662,0.024232760281559216
ANGPT4,,,0.007150107397752893,
NRG2,-0.002602125187622191,0.07503419360623356,-0.05155068195381415,0.012060767786100896
MELTF,-0.02233545304326313,0.010207596743498503,-0.04515325301348069,0.0018553779080410372
NLGN1,0.019782040895372645,0.029100013561062666,-0.02779148795056824,0.015312921583768905
SLIT3,0.04210911064619331,0.007702780595177486,-0.02929308623161236,-0.040637309830747405
CCL8,,-0.0316899749592047,,0.004823171791641714
S100A4,-0.028259955224413196,0.0008629222837863897,0.00845963269205071,0.007809406868875434
TNFSF13B,-0.04433841072292233,0.017778067270672486,-0.003823167903008366,0.05573070833301062
HSPG2,0.03138950098431712,-0.005914948205018282,-0.020563326221946437,-0.03624369712325035
FAM3C,0.04228553900012909,-0.012416647394835697,-0.06272745028802389,0.02512934975426298
FLT3LG,0.012250345124510724,0.04025030051095051,-0.015387621939119427,0.018920681486662434
A2M,-0.03366666792571614,0.015154529581169278,-0.034377041026552584,-0.0019906150576232445
VCL,0.017239620902625583,0.0436213201993307,0.018014531879345822,0.020831745413209483
FGF2,-0.013551790916681008,-0.009352645439430233,0.025022682944690684,0.11052300391895212
AGRP,-0.01813008784564158,-0.01448155683816182,,-0.027458709886011134
CNTN3,,-0.020509914993151277,-0.00040986937836184483,0.054706832444748346
RNASE2,0.038191340620452846,0.04773601318593144,-0.008828996541026108,-0.039281242744868675
ADM2,,,,0.004868227773544122
GAL,,-0.042504325292907014,,-0.04176497916151228
IL36B,,,,0.052236552417934595
CXCL6,,0.019138929651462647,,-0.044386739577919485
PDGFC,0.03151221040739683,0.01522736651821481,-0.09328142179431916,0.03133075466592964
COL8A2,-0.0503936568972539,0.054674360077764037,0.051956344278119106,0.013585216666578647
SPON2,0.03512831018747183,-0.03560364116018243,-0.045474312185163374,-0.008882859464428404
LCN2,,-0.004425004491748948,,
SEMA3D,0.05101690231540819,,-0.0009560420605814212,-0.03335542796273794
BMP6,,-0.0228788307434933,0.045671820889171134,-0.030131008941283403
TIMP2,-0.015976877276533522,0.005496998622902283,-0.10753214367428222,-0.04245493747953495
EFNA1,-0.0382230494141669,0.021323074506802545,-0.015258463173697156,0.0042556667715481595
S100A12,,,-0.0223124547131458,0.014214817892505902
TFPI,0.0757186039196353,-0.003929289009056366,-0.0736832169119093,0.03635194356442118
GPC3,-0.006693373857608162,0.071782546025381,-0.00034866277398086054,-0.042437896033145225
NMU,-0.02243879685620631,0.07184683604163077,,-0.03765499945460908
SCGB3A2,,-0.02623269794071354,,-0.012481365267993021
LAMB3,0.030221553669701015,-0.03727876851682952,0.027204312500248833,0.05653111424443087
LGALS9,0.018839807163787872,0.0429829157577414,-0.007943845329988326,-0.011045333848195721
VIM,0.04303342313112583,-0.03521725286381196,-0.01768343116380156,0.06901225943731311
PLAU,0.05504284317347813,0.021010367528861675,-0.04064402606127215,-0.0460785543219764
TGFB3,0.0007656385728875572,0.006026724720487754,0.01675820519585517,-0.025126385416184525
APLN,0.001452940235079785,-0.057103625061454354,-0.02816343385459862,-0.00555892860959393
SHANK2,0.022436001833715028,0.05260462752688924,-0.02173680493339161,-0.04886208007164748
LTF,,0.02680815999372398,0.00885717531494353,-0.026554799812361272
PYY,,-0.02077640197481609,,0.04832279870647536
PENK,-0.018679887402239664,,-0.005368009589068623,-0.03517089018155398
CTF1,0.05135927045224847,-0.010714168487517214,-0.03838982989998426,-0.012897789023166021
COL3A1,0.016551573012073127,-0.04905760876178831,-0.04824729457207562,-0.029378364274857564
S100A10,-0.025179666736351577,-0.011352907819220458,0.0028496867042395483,0.04014389664045937
FGF13,-0.027784690989068408,-0.0652717733909641,-0.020231506333130162,-0.03905237131492838
SEMA4A,-0.014872774451460666,-0.0007378362180497455,0.08972944830962785,0.03029178801447463
EFNA4,-0.0373882355993463,-0.008996618012900803,-0.025662154567871586,0.03756592823917679
HSPA8,0.040454707441459174,0.10967356139193028,-0.044937882914716065,-0.05364976267571994
NPB,-0.01564392793466619,0.005153496732223184,0.05449193629003758,-0.028189297749885593
ULBP1,,-0.017693280260856606,,-0.027628184137693874
SEMA3E,-0.045487844690730236,0.04311526851001387,-0.07191345156089515,-0.049342954083409614
FGF3,,0.010415704484768501,,
ADAM9,-0.03934485526771904,-0.029430278847455773,-0.06315542750170543,-0.0011226089158213831
ASIP,0.003826309674171591,0.07816907860002356,0.006660878871524864,0.0754043522903356
IBSP,,0.027829178288332267,-0.026260353368318907,0.031439458250646514
FAT4,-0.002401509221354193,-0.024977569365005826,0.007645797493947006,0.08942594888397952
MDK,0.01971743655197843,0.07267772522516606,-0.10415827516174547,0.02431831562006363
BMP5,,0.04059211174446728,,-0.006359625741193582
CAMP,,0.0010847979012787888,,0.05958766354398262
HSPA1A,0.0111139520943232,-0.0012394340487015421,0.09291266121214296,0.07790174497553472
SEMA3F,-0.011012111750089596,0.05661093245770602,-0.06345405863941163,0.007493733586573072
ARF6,-0.0003082974593202956,0.002792551551402,-0.0813452253053727,0.004275410894010042
IL6,0.08813642370969714,-0.03642293519429704,,0.03358437598284546
CALM1,-0.03775408097092014,0.009226437329876276,-0.021163291052083474,-0.008152828326010607
VIP,,,,-0.033771577829113684
NMB,0.08013487767415194,0.023707196999373233,0.0018795677475013253,0.047819916154250776
CCL26,-0.02797329252035249,-0.021704169513563746,-0.024490177403403673,0.07022182453495145
FBLN1,0.04305988243433296,-0.02145071152252125,0.020171413900417174,0.008041202666560025
SAA1,0.07105496587690689,-0.02095114330384199,-0.01500071051124824,-0.055256380376874054
MICB,-0.004651428655194037,-0.007931457956179583,0.11783586830773313,-0.034619096362054666
F13A1,0.03908994376069886,0.04104736686222735,-0.05169132474993682,0.06806706011282998
CXCL11,0.03769706796211288,,,-0.020579862845851067
COL5A2,0.01956778564647936,-0.008208855031600803,-0.06982939221462117,-0.03838563274611583
EFNA5,0.004289856847915903,-0.03736919748585546,-0.060232424034324196,0.05503805416246829
AREG,,-0.009135609535013857,-0.027929548251559567,-0.05721036318870909
EDIL3,-0.05226986110184319,-0.01783306386990863,0.02048244540753156,-0.05578550157403303
CD86,0.0009128672210154368,0.011775246689297029,0.055277337075913084,0.035185073959646165
AHSG,,-0.01749642156099497,,
HRAS,-0.03472072004740852,0.048436415824790344,0.014868098460944383,0.04535835147134355
C1QTNF5,0.03353047644187771,-0.03648686206521685,-0.010386987856914928,-0.0430765149448894
RLN1,0.006296583706814566,-0.019560869627842363,0.08376634573204267,
COL4A1,-0.023433598574893563,0.014899728184162818,-0.034638755376798884,-0.031592595385226345
CCL3,0.012226374482401405,0.006346419832712223,0.09938474626467625,0.005137009742651784
BGN,0.025307557071103833,-0.03476165748390531,-0.06612412238221396,-0.03449095455176177
RETN,,0.02145954786082195,,0.018362559523550797
S100A9,-0.010539182894237855,-0.0012749170330800343,-0.07283093513959521,0.004320739277906123
HCRT,0.05740186404904729,0.024645778404583107,-0.00012169260435445121,0.019764389702752447
FADD,0.029455155810541197,0.007854231692783934,0.01684495311435013,0.038714863480495826
ACTR2,-0.019189504920471435,-0.023119137932005922,-0.030904260252798865,-0.042169066136303446
BMP2,-0.0074988684356243705,0.019798681020508562,0.01341725993983492,0.01709340621586319
PDYN,,-0.020263568498367912,,0.017319735330685208
CD55,-0.005689371320746165,0.04164209410831945,-0.024118022574392734,-0.03651744537397855
OSTN,,,0.08129936558389006,-0.010191009025820664
PDX1,,0.042878311061869345,,
CD6,0.0016211221857884753,,-0.026014136032703895,-0.05260201933101486
IL16,0.006565743152237295,0.033072274387397176,0.05529114209131787,0.06811058814379985
LAMA5,0.039653587328957796,0.028721448045377403,-0.025768561603277302,-0.0007407174842041647
RGMB,-0.048849890417286275,0.009257835632572169,0.04853746147958028,0.032521896510645854
INSL5,-0.01813008784564158,,,
IL12A,0.018503742599667198,0.14112786069693503,0.0019235660901748958,0.07450349755961014
S100A8,-0.03078226543327849,0.007403411589426209,-0.017997331533960145,0.017159661273333376
TAC3,,0.014405913380109027,,0.007401415229942541
MFAP5,-0.028716928952602184,0.023578468451807236,-0.027929552786593387,0.07253633540429867
CXCL16,-0.02377650387406682,0.02843581067847931,-0.03510442818635323,-0.03336478456947197
AGRN,0.008290069886284465,0.0008827052666615949,-0.0059776572894992604,0.013708744344849406
COL4A6,-0.025015320124810704,0.008416425738588716,-0.04018332685334114,0.042244519807627556
FST,,-0.012352240974652984,-0.0209613229030929,-0.010826731753529505
MEGF10,-0.027698818382013657,-0.009507643336758293,0.012979388762722428,0.010417733340277771
C1QB,-0.036835594574249564,0.05139868337696884,0.023252657375443964,0.0002753904606883593
HLA-B,0.014432858960651253,0.010933435706094102,-0.08901194842323837,-0.04850832572079428
PDGFA,-0.007890139849731952,-0.06183025662680679,-0.0616637033699062,0.035501267281551174
LAMA3,,-0.015399744288626588,-0.00020841281134731084,-0.04358419612479651
DKK1,-0.01867989360828954,0.022802489579425423,-0.020540797694642548,0.049127169234480024
INHBA,-0.023303150524520262,0.0108509834447065,0.01590977997500301,-0.02824524718279874
IL7,0.006703457138486105,-0.029381208262639767,0.07169791653016445,-0.034433548075772834
FABP5,0.029241983953716865,0.05918560467006567,-0.010993516532356631,0.02541435129629877
CCL4,-0.046038927405692646,-0.01254867454816545,-0.012860750094983962,-0.050957738464938264
FBN1,0.10819325183903762,0.0008188222572510063,-0.05060223837227328,0.025417681654276075
TCTN1,-0.03434344361070542,-0.022633629098254084,0.027162211341381554,-0.004698266137704952
NCR3LG1,0.0604142496170395,0.047812359642676605,-0.02144362400944348,-0.03393881992842457
BMP7,0.029566386671022557,0.04634130286858719,-0.07220540852197514,0.016197741643286034
NLGN2,-0.01601474180838262,0.044782307073707874,0.012207358373697018,0.006088973919641914
CCL25,-0.018130085452152788,0.029782072506489256,,-0.02056767163439213
NPNT,0.06515319763545575,0.008401578182180684,0.015637298078618883,0.010621106834372835
KITLG,-0.04250097036426667,0.01248434727030819,0.02375939097874345,0.007596555948817595
MADCAM1,-0.01867989360828954,-0.018081018502797055,0.007015172746929606,0.15479939053433597
F12,-0.03783062844605511,0.061551665851366975,0.021013972238842323,0.013760158969156345
S100B,0.02646437851405085,0.08874919128688732,0.07883549333885297,-0.035882148546981206
IL27,,0.015337800256988374,,-0.029013693558505305
CD99,0.04253851752881159,0.023596758436591148,-0.05702250926369724,0.043086473300340475
PDGFB,0.06967455421622508,0.011885787574117571,0.028893013754838246,-0.027178742576792515
CLEC2D,0.030964396677613904,-0.003742646879886497,-0.050390709698433636,-0.01603557502142019
F8,-0.014938139007097017,0.09394401629695621,0.020005563455457263,-0.013663503759215226
C3,-0.03666397854827386,0.04741746859854336,-0.050386973189822236,-0.038485544110078936
DLK2,,0.0161016342636854,-0.022874702687335248,-0.044846596686414275
TSLP,0.007233880751571734,-0.03135832981459948,-0.03818468105655248,0.04989833884875219
OSM,-0.017564119843859888,-0.08732650421496956,0.028936819600672504,-0.002967544801825362
PRND,-0.018679891281020114,,,
SLPI,0.12031511976475097,-0.08454029651563347,0.008645452343047286,0.07881271715954574
AFDN,-0.037563587235759366,-0.003911011339320038,-0.06984089434463489,0.11985545007011343
KISS1,,-0.017297480440775323,,
ULBP2,-0.03511199122726471,-0.01846044787683475,0.0010007672215017309,0.031119086967220523
ICAM4,,-0.015175136185882501,,0.11563535703143951
ANGPTL1,0.06145661326676847,-0.015123007801664276,-0.023592899850191328,0.03018771213876515
LTBP1,-0.029248753716838414,0.0017907202871995556,-0.05043629066219116,0.02444532839207448
NTN4,0.0007284131710343882,0.030881345013490328,0.044340534733218966,0.016824628294343103
APP,-0.008647224227535428,0.003972329074699684,0.012095020319872161,-0.09438936834693465
RIMS2,0.00582827508647106,0.006765097049230687,-0.030172120564773985,0.05835959598292244
WNT7A,-0.019214907388581105,0.022162047230595967,-0.03376988588889768,0.061346160095367135
GAST,,0.19380091225077176,-0.024750066613535165,-0.04488856223907725
GPI,0.03503380923198146,-0.03663882430967962,-0.012302691285012303,0.028947526642134545
IL1B,0.03793124665827206,-0.03167219121690413,-0.021627930020694137,-0.03568396680984134
SFTPA2,,-0.014947340088930018,,0.04528354232669935
HAS2,-0.03058116679261307,0.05554566197768615,0.03666967898451858,0.00949675428915197
IL11,,-0.02079234892916519,-0.026014140156498836,0.03297674024795362
SEMA4B,0.022486421677469143,0.020050294139543373,-0.012329198116029673,0.01497435513187076
FGF12,-0.0033680029598911203,0.020489346391363416,-0.008620653084348647,-0.01622451493971438
CP,-0.05120569377310559,0.035559901000339136,0.08032658773759196,0.02537592329056671
NLGN3,0.013395154772818574,0.009989317563536364,-0.08494237134753967,0.024557544291068698
GZMB,-0.023081121844845287,-0.021442920528699377,,-0.010518990721596731
PROC,-0.009305021151769169,0.048715056638007216,-0.008550817624169748,0.04805670826280201
TNFSF11,,-0.01827202182264662,,-0.028632301275136617
AGT,0.03565273151657486,-0.017456083668593695,0.011064972232882577,0.019067929715236364
PTHLH,0.014387757759127515,0.04628178533135719,-0.03737935875936981,0.08949580123288461
COL1A1,-0.02070020603114445,-0.05021992213069342,-0.013482496630182965,-0.022692264204198623
LAMB2,-0.007864086276050154,0.021407455643392265,-0.1128829773560888,-0.053169005394739906
DSC2,-0.013676839471782441,0.01375296025221019,0.022617302303508398,0.009482996448813818
WNT5B,-0.03464265663933553,-0.02351914995422875,-0.038600247282259664,-0.043056909563450534
LEFTY1,0.07056077624053342,-0.01544303937641054,0.02884205131195702,0.025622681644686385
FGL1,,0.009676392256131122,-0.033488730553519905,-0.03586110949215924
CXCL5,-0.030681965059062247,-0.05786539932873096,-0.022013053783196977,0.010789098325427663
S100A1,-0.053068636018157346,-0.03759920319479081,0.06307392645031186,-0.017267556341340428
NPTX1,-0.02797328636887417,-0.040889386907560984,-0.02054079257369678,-0.07884168296332211
TGS1,0.0171997971516104,0.06664634308695043,-0.102649238487606,-0.0006007099487172695
SST,-0.02395809690011049,0.012052567571684944,-0.0434395109753478,-0.002790145564455958
IL34,-0.0033810997387402173,-0.012677559692569715,-0.01861682322991763,-0.009110844538497581
DHH,,0.012707275305808166,0.021224167734446228,
XCL2,-0.021715522116758455,,,0.03420417747541829
TF,-0.054883354103095555,0.09837314931871076,0.026644241741705047,-0.03192769159010785
IL33,-0.003950977755122031,0.046758583001659984,-0.014312373646389242,-0.01908015177476162
RBP4,,0.01823342368191726,0.12332169196811675,0.014400831573607385
CCL19,,,,0.033722010586964786
CCL20,,-0.05559762386600752,-0.022874705997854433,0.028015597450185323
NAMPT,-0.0016675664078821305,8.012526269680239e-05,0.033073812917445225,0.02518905586927955
