,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916inf
CCL15,,,-0.030647129747370817,,,,,,,-0.004839051929311459,,,-0.02487459298117658,,,,,,-0.017005257177911865,
GNAI2,0.054639544600764624,-0.04428188404402583,-0.005843622965826577,0.035355853737559076,-0.004924727831923096,-0.07748503906368494,0.07141131371403873,0.07856525900649892,0.02352251204056759,-0.012811171013970312,0.1561716374849986,-0.021359801966976094,-0.005469234838619507,0.0069595297221764505,-0.12309180698945175,0.1556433922605628,-0.004006414160382802,0.08696684358867324,0.055709326761856075,-0.016422596295294824
HDC,,,,,,,,0.08141932194265472,,-0.03344440607754743,,,,,0.07029338941378713,,,,0.09500389665220342,
COL11A1,-0.005027201790818628,,0.027783903423225936,0.00695759128244499,-0.06865996257262921,0.022565603820782442,0.13098625690602056,-0.012736120833659473,-0.02611295071743373,-0.006781054201661263,0.00030567867972183013,-0.025308771790881306,-0.0786808588721436,-0.00917975651713244,,-0.04417404573128853,-0.03790034307346694,,0.07473316610872698,-0.06667640056194328
NUCB2,-0.07107151025530198,0.0731673815273931,0.010073552827013502,0.007546560641816459,0.022034945329115273,0.07619685806765188,0.021923808451823786,0.0650559268668986,0.02310912504534068,0.05066481601804367,-0.0067813664573545636,-0.013071475301365312,-0.04535130433232083,0.03171743844731586,-0.03445317293565689,0.07410272761456349,-0.050896601668598405,0.11045241780288799,0.05987356388922059,-0.04339612305865806
CXCL1,,0.04068799906027143,-0.0022566552559621983,-0.023628962777086142,-0.019297440280148154,0.04755865076393391,,-0.05363700446150166,0.03015728968186013,-0.0010308659645440177,0.13218639286624467,-0.0014566606092598561,0.08789050411732677,-0.033082390881104796,-0.07766966551497874,,-0.035980347698252674,0.07607206302414132,0.057178499462791424,-0.04474065595214212
VCAN,0.014864509485674741,-0.08429946860595958,0.052259950848796206,-0.015855707948391435,-0.07281280392113404,-0.17571560409669845,0.1002791659699116,0.026177994826581175,0.0221187079317251,0.059094274605743985,-0.04369559377459839,0.0014804881981700724,0.05606473145028506,-0.060226689531235875,-0.0874731904554566,0.0664076485760249,0.0072577193173444235,0.07984501591307147,0.01720206918421399,0.07551192123261181
MMP7,,-0.03836996088342405,-0.013280611889619267,,,0.05892200875005658,0.032568264511564894,-0.01881621126644672,-0.01932945537628213,0.008859340052890066,-0.02606785332366931,0.08383506938191385,-0.051647472019403305,-0.025102740196270696,,,,,0.07245014626849257,
PTPN6,0.060528106270384734,0.15871067423420507,-0.05709985754803047,0.039927293017222046,0.01759689021563536,0.001916123847863237,0.008332326691083969,0.12827389243108647,0.062379323128512576,-0.037946547833677215,-0.015781846347281563,0.00026260240874330886,-0.013449713071120159,0.07537902101708532,-0.02237180237033768,-0.06896220886113527,-0.038415167713232105,0.030879860216590373,0.0433818282078571,0.08431174263818397
PTGS2,0.014887303198496874,-0.047576321496899485,-0.03460304942689951,0.00980601783235711,0.0851870472772701,0.1582028839485162,0.06673448956872569,-0.022912223883089045,-0.0010932611701386472,0.0012525605759204838,0.0985870065210983,0.009001118570873901,-0.03454294950341413,0.029345794945958476,0.005632968577614432,-0.043264642920202996,-0.029591851159155885,-0.058048529630107495,-0.005308124616373561,0.09411327644859604
XCL1,-0.019116402685561237,,-0.02012919129409358,,,0.01917721748909788,,,-0.005678402151170612,,0.08116678545547795,,,,,,,,,
CD58,-0.031892534019044405,-0.01998434754364967,-0.035163220437691385,-0.011059573265126051,-0.02738070706760602,0.01105853650895124,0.0020513123179515193,0.07734422199845394,-0.020640345064825642,0.023570116418153625,-0.04085936911648182,-0.023831405976521326,-0.023710520239115126,-0.021196101427413298,0.049613665344288876,0.00994838071864811,0.029449697676373655,-0.033558367931028,0.022669268380366807,0.017978071712507246
TNFSF14,0.013803765376382298,-0.057414979426320345,-0.020282235358158308,-0.024644229180843497,-0.05160983133143074,-0.019664132503988664,,0.11007516271142062,0.003383229682073178,-0.024418682122046724,-0.01056703858159306,,-0.0317035349859355,-0.042709970041744386,,-0.033446092101302845,-0.027882359176976457,-0.04610775036644428,0.000971000206593111,-0.048583582519688195
CNTN4,,-0.04176809552979527,0.013646580837114515,-0.01929142398717116,0.02312122861851389,0.03639272418072136,-0.05025194234041225,-0.009166237497785407,-0.0535475692976078,0.016298727939079546,-0.012644517013955137,0.029916656688104924,-0.029581012580685108,,,-0.04349334584095233,-0.012649514314555337,-0.06469501781421738,-0.028935502607162027,-0.050931499301196524
NTF4,,,,,,0.03411293802916881,,,,,,,,,,,,,,
INSL3,,,0.019208340164666056,,,-0.02350184135213024,,,-0.009297426521873896,,,,,,,,,,-0.023284054306049316,
BTLA,,,,,,0.03723230832374005,,,,0.007757073625797936,,,,,,-0.031426158292733736,,,0.08941771544286314,
MFNG,-0.04459838150169825,0.02474261654108581,-0.07723512158952844,0.05811804803313018,0.03982665311185922,-0.0009024084024737006,0.11407007247578316,0.11670260541292148,-0.01654191738105145,0.03511796751506347,0.013433982881211885,-0.0026413192589108177,0.008277373515734729,0.09808260983508951,-0.04830719109598936,-0.0038960410410634164,0.06282538300946744,-0.02858273917884007,0.03874722322739388,0.07263049255580713
ICAM1,0.022404143997907855,-0.08976500699140412,-0.05846684299874232,-0.010445212186551497,-0.027717943884165964,0.06416780237174491,0.07076997573560269,0.02093223230706195,0.011314774931552998,-0.020144344881014378,0.05510466470181684,-0.02542063772025884,-0.060102205215264735,-0.021125325292750845,-0.051755465854888674,0.017607663677169788,0.03245295856170996,-0.03735882390027138,0.0028509207367585694,-0.08784458685323533
PROS1,-0.045827663456960314,-0.10812422428840589,-0.012990623386002991,0.016870985530564195,-0.0007623037235036082,0.009307112920537496,0.051767383952348665,0.03579552014215344,0.08727564659048069,0.05297072181736406,0.08740428409165082,-0.00033578935388181683,0.013666765078442326,-0.01416560654240326,0.07370716769456706,-0.014519018692137736,-0.038663845726236275,0.03291424051269746,0.00011534389131268285,0.048479375464717776
CLCF1,0.02948553939879772,-0.04990716140939104,-0.0015258147971962876,0.03188769653427582,0.007614971898719368,0.1401988567969559,0.019608728547733205,0.014906692701115417,-0.004410596922045772,-0.013536328434820463,0.10705203292530256,-0.005856429899147578,-0.049740110323536334,0.09372642582400181,0.033959123019951055,-0.05936856819189211,-0.03734577102428458,0.03384190548173658,-0.0015130936989619745,
PSAP,-0.005594547168301132,-0.04393724069031389,-0.046767961742952044,-0.03738681977328147,-0.04620115225329595,0.02509192052452325,-0.13563490067073666,-0.004711855662056933,-0.06190810229558053,-0.03237278113521895,0.10808976971963728,0.013914343855461564,-0.031041883570318344,-0.045348081805901844,0.12756502741172562,-0.06671937026919245,-0.014908090581190794,-0.0525475398331463,-0.025124366185332106,-0.029047240354707342
EFEMP1,-0.015285478132441774,-0.1099811835710204,-0.04178806984633921,0.058127855542347714,-0.013052459395017686,-0.02226952062128203,0.023174918936756023,0.06743205456545476,-0.04843190191282585,0.026564967874647624,0.08886462966992692,0.000687734042959162,-0.00783649936740941,0.006264653328094498,0.019614242834168055,-0.05679894562623849,0.06394179786488689,0.0037672157873766088,-0.009299796446856282,0.020001862179021525
C1QTNF1,0.06953572799132637,-0.07209140346418894,0.036897560064836625,0.06792821258552177,0.06093634265445136,0.04268302445890715,0.0215205872965634,0.051675285919610923,0.049373552995180515,-0.03093897370128677,0.045185173511779905,0.0359540002560355,-0.06344051891164292,-0.09471933896766402,0.02286319596685444,-0.09001257852837095,-0.07944026132004839,0.06884824549089104,-0.02570309515243302,-0.034935114554497444
ALB,-0.02877929702316256,0.048943037743096975,-0.027878004965378525,-0.032509276172225016,,-0.041724164015422116,0.07273356320045085,-0.03156182703197678,0.044013814425230856,0.03871108464517145,0.03230457342049752,0.08181954227629523,-0.033712091523917694,-0.0018367333820928653,0.11909744725406131,0.07026925461143134,0.0017081430336376058,-0.047145336909575786,-0.026328689789118072,0.0036679477861966186
EFNA3,0.03409541913807632,0.11052333442639027,0.009624228299319663,0.06258810153224041,0.035103151300688244,0.11742616166618267,-0.03160340414974892,-0.07463190461473496,-0.06075282955412239,0.06085402365563276,-0.012159361424697611,-0.01376438637117842,-0.02059621434235298,-0.062456949295897894,0.04874503202335955,0.02745791009767141,-0.025850959743346322,0.0224028160097565,0.07505556473202221,-0.011594399163551216
DRAXIN,-0.01844006965223579,0.053517292401020836,0.008595270603575931,0.021348946927527063,0.061110337086438704,-0.0062028025999846595,0.11932629901896048,0.11459244371249987,-0.0010881122768457868,-0.022269414804290573,-0.019245716830705945,0.0029454112439078538,0.022575641854289084,-0.0187815909002762,-0.04410465605291073,-0.035082553549244104,0.017157501237558995,0.0404908150507985,0.08103208722573285,-0.02271171863282312
RAET1L,,,-0.014047134577712981,,,,,,,-0.02667263598943748,,,,,,,,,,
NPTX2,0.009303010723384691,-0.026998980382916815,0.05605934844939369,0.015399462189103885,-0.022479604603853082,-0.018952837605678487,-0.09591448223360921,-0.09944410872747277,-0.10852051021224629,-0.03930572918934452,0.09561218805051451,-0.03870015422943913,-0.029248419755147515,-0.004175081805855437,,-0.04646836363790745,-0.011104199961719675,0.10882308920491157,-0.005538147351593359,0.05980356577107601
FGF11,-0.0003485864567111913,-0.08404162785950935,0.046700522491538936,-0.016134415825080514,0.11066052704147908,0.05734020184290046,0.15455145127580064,0.04509938158016665,0.043778649570965035,-0.0032044486846399666,0.013071025289292954,0.013857728755851262,-0.02939537635439969,0.02042365636245895,0.11837030065740509,0.05880162002680625,0.05556879447613389,-0.008872628168982502,0.06038831085727094,-0.03012342981114981
CD59,-0.055520575523247434,-0.0703612732535643,-0.031737406072380084,-0.012502261825714584,-0.026561572232615,-0.06769968751796754,-0.1158102529331945,-0.0827829384386304,-0.030678818167864684,0.02989092447202134,0.06877889864208023,-0.007721768353988358,0.04816028270540373,-0.023937185279530482,-0.07401084484117891,-0.032802882434899726,0.024493279044085495,-0.0698767825812591,0.031367077115574966,-0.06919781150230071
COL9A2,-0.008330744143950037,-0.0992858173952634,0.03653350059372095,0.027212316087504598,-0.021157184491192454,-0.08055897154606136,0.057973536833959304,0.038536927149450076,-0.03697358925635989,0.017308859424347945,0.03979303242600787,0.029560331544809207,0.006813962410479081,-0.04918788131725488,-0.16047270006388406,0.01223968627710031,-0.048341860705472584,0.008620337118829037,0.0687560048596418,-0.027149998145722914
DLL3,0.02102038910595748,0.0019253588663476083,0.016769576904662856,-0.03511345383091559,-0.011824229113462644,-0.14895921828362188,0.027520410239936396,0.04396948943234515,-0.10563241321260937,-0.017674470733922167,-0.05092662095064889,0.019983164307676316,-0.01089610105005697,0.00019177036791955153,-0.05719039648266063,0.017858288102033718,0.012435785773546704,0.010323165783478054,0.002257193157843952,-0.029794592530208462
FGF5,,,,,,,,-0.0251325051897121,,,-0.025070821513584474,,,,,,,,0.026136980545217674,
LIN7C,0.09245993037554091,-0.06881337119600535,0.01914086199170216,0.012480433134345683,-0.009812487840142001,0.010331528886382441,0.014952534007010314,0.009096699741864738,0.05982236233709619,0.00012050714996575961,-0.030095086349340102,0.014744669455692716,-0.07599509703544581,-0.019226574992767614,0.0029673746937190024,0.03432823350976674,-0.01742761871071333,-0.08194284152400251,0.005750951128404248,0.04279295664465162
GDF7,-0.019800858190141574,-0.02524835109846035,0.01886361124828057,-0.02070107069333149,,0.009788836573275431,0.03858332100351309,0.019132465985266196,-0.0462112546383507,-0.012860520198382557,-0.04608406945646504,,,,,0.06424985626659327,0.014213107362657839,,0.05690155089561413,
PSPN,0.022133993515867697,-0.024570390338913402,-0.019138796599955776,-0.0287203444446063,0.025217413647555562,0.0323796494619234,0.05930530605545039,-0.012998562893126163,0.027664272427492698,-0.00691471080907986,-0.04447451224710045,-0.00033801787326868,0.06432722442091181,0.06649813525197593,0.02821595039579061,-0.0023973467633757023,0.05683161225894849,-0.029636706417036487,0.07610226860543601,0.029558297223288895
ANGPT1,-0.0007974649081067104,-0.03543245697606434,0.020344149044073723,-0.021433203990526402,-0.02300988131732433,-0.020176972391356074,0.008701718522150034,0.10957366103560286,-0.11305995401337679,0.0606563386799603,0.005276635589093529,-0.007209849861509071,-0.06657970660822732,-0.029759036628962097,-0.054741115533837745,0.0011707337640129024,-0.02919434127866184,-0.07478935777315358,-0.026041571386971163,-0.01336556079592778
PNOC,-0.027962928304553554,0.011289991438713492,-0.025821563868586667,-0.005389542913710375,-0.057290141846069426,-0.03893833588675408,-0.02643915785663832,-0.09505124406384964,-0.06129629567425909,0.03205204563016086,-0.07523452198188296,-0.027907877335042443,,,,,,-0.04117146914920126,-0.024031305593544994,0.05590544914642013
L1CAM,0.0034545702131739647,0.007472917960649046,-0.011358115486247485,0.047302797844584514,-0.00025054349752029855,0.005568300459588951,-0.0002638588285373598,-0.04346359274171321,-0.07654799823985242,0.016644328575051583,0.02413060800606538,0.04573647038418335,-0.019823400879976683,-0.0076164507972481255,0.020873157282012195,0.045837956468850215,-0.03821225438866108,-0.042661650984110455,-0.029247246317308063,-0.028733024946227183
APOA1,0.05053288134333647,-0.020623796774502712,-0.003413799827045795,0.0385996990802886,-0.04622516430111252,0.15823826232895052,0.02409751139939144,0.0056339965281086415,0.04062428684626748,-0.010582431857573902,-0.0507807389087431,-0.028140890167302767,-0.04272648250524605,-0.06449022667708568,-0.029136198551187632,-0.04573336184888378,-0.0013297864681795322,,0.007038645970814181,0.10783385270073624
PSEN1,0.052477090675037315,0.07185270912898713,0.00543135471225213,0.023584622849950988,-0.017844601245699504,-0.033413802339968504,-0.02482400600299542,0.06624819873896651,0.0009391888952707355,0.06915368656019519,0.09167774963517152,0.016353252023278357,0.003198818136667421,-0.0949868955775336,0.0517041794201772,-0.04268555637134484,0.05046744670815972,0.03318878070991993,0.056945815586003784,-0.0016378196507131372
CALM2,-0.025430718961786898,-0.02279506877368768,0.06314215468777921,0.055983566064923045,-0.03575678627468107,-0.13134519792948052,-0.07388887264192107,-0.07767409265128432,-0.08158432741324595,-0.019877988772405437,-0.11143842881758798,0.04462786360395921,0.011963719797349037,-0.0024455470266705,-0.06343871528151208,0.0019843265726437825,-0.055337059221113725,-0.006341795287816364,-0.04959425571870244,0.05410353696328366
CLEC2B,0.025238477018711035,0.04161892471508834,-0.03273987616740325,0.015929514893994936,0.030340621630937224,0.04159309622904989,0.040777541784315474,0.09899158152474508,0.05166634539066209,-0.01575072177329151,0.05382347440002855,0.021528176407664128,0.03016942910552385,0.018911348591998885,0.0022765199461673826,-0.01009372202307064,-0.026807125781154476,0.06703011164710218,0.03755023859606788,0.0930201639906323
NTNG1,-0.028837723004167044,0.023064181873973737,0.006822855510032451,0.06597496042549256,,0.04599217485991485,-0.010369097856649962,0.017771163824310255,0.0024846599503277195,0.03470698617868671,-0.05338956441564263,-0.024583542885567158,-0.06023395794430326,-0.013868964012520515,0.14090229319829242,-0.0020893715577851844,-0.07771204587373143,-0.05621909051927324,0.041480660249938066,-0.00023179537130404038
LRIG1,-0.020829744592023212,-0.1335582986467948,0.005125353021503263,0.008670266587707923,-0.03992771882804351,-0.11608537108567417,-0.022550423291134252,0.031739546233699144,0.030060938455219732,0.019420544996540216,0.0631438935535505,-0.050343908254346474,0.004689879622604141,-0.07101036642108302,-0.019504582604335238,0.03490846536048994,-0.016942539290315355,-0.14987603657580484,0.020142788458717704,0.020316640658821012
CPAMD8,-0.017423055886368433,,-0.02822214584747564,,,0.12842943935952122,0.06939715117970657,0.09417606748890225,-0.02472353078672272,-0.010525442720656473,-0.003404682006220629,-0.026050631212567676,-0.02663998271391843,,-0.03763454483217744,-0.03687281836599039,0.020847265916405715,0.050641640344504316,-0.02439721560469743,0.15128687149299724
GHRL,0.039786754052814746,,-0.01690751198844391,-0.026257072525529362,,0.015700057053110898,-0.0210834457651223,0.10230981947705149,-0.011444985269944254,0.031246625942729627,0.05238866910183338,-0.01800102873375744,0.05556378887143453,-0.004786264747810419,-0.043663463317925366,0.10824153476142583,0.017510788637661964,,0.05581520058913996,
NPY,0.1292998178914648,0.0707155405231599,0.0029983617763992207,0.05780608207495122,-0.018108530886966172,-0.0503876292298566,-0.05941742317910484,-0.05876120106282325,-0.0576526825610563,-0.016494006132487322,-0.023976851027716878,0.04040439511167759,-0.03110973088863936,-0.0009050897493209418,,-0.03172134469612582,0.021260587221291517,-0.09649489568422702,0.025857802173391595,-0.004768351688244267
MMP2,-0.004590308297741173,-0.04193631461037442,-0.020443729793483537,0.005567083879332616,-0.04690248140807902,-0.12645868574567484,0.0324933491570589,0.146881942215436,-0.004019890064792366,0.000995379998663316,0.046974868937044924,-0.06899100875240352,0.006522979038512409,-0.07135367960173646,-0.0034112583140229495,-0.01161459550545505,-0.021477623724345692,0.10441776959318175,0.028478156314705048,0.08622256537199455
LHB,,,,,,-0.02421038086518928,,,,,,,,,,,,,,
PPY,,,-0.00932998236215286,,,-0.014670851824882552,,,-0.018068878765965895,,,,,,,,,,-0.04658157045485632,
ALKAL2,-0.026091169559906764,-0.015278708995615417,0.025184353534602372,0.002988743566982462,,0.002328645787468631,0.003335542128336988,-0.02577853994291022,0.06540301513295546,0.054950093898397064,0.1646816389991034,-0.01760577495996998,-0.04258535322634065,-0.044956270868112845,,-0.04394800097452454,-0.005138746869000449,,0.06978660004580922,-0.07389163411950064
CSF1,-0.02148694973930346,-0.003782428540615888,0.034440668509113155,0.03049457603422228,-0.05080624634997494,-0.011650943925465541,0.04720639154466332,0.03077329135793854,0.02476595856729393,-0.009287345000492223,0.061633807951820455,-0.04086081406493221,-0.05685889300569205,0.01682853663323305,-0.12430527570482887,-0.008726415772026559,-0.002765154416475067,0.03383392046595417,0.0014342698326858258,0.040609072773876174
SEMA4C,0.002858768178396718,-0.02306222024706008,0.0015092017639524217,-0.05407263719775215,-0.03330386347809018,-0.09028318214043717,0.02124825811984781,-0.028958589901806085,0.031153830349951013,0.047438798431762116,0.018029166599447453,-0.0019337544048948741,0.005450970764011466,0.04204077640641606,-0.0937950172778072,0.07945821711327102,0.007139736594043052,-0.04570491165152635,0.03257098269145259,-0.07596382850500581
BMP8A,,,,,,,,,,,,,,,,,,,-0.020898692101836005,
ICAM2,0.03306038321071994,0.06311762114529307,0.012439705660575203,-0.00323149550533177,-0.03913869736299033,0.022446030074881107,-0.004080710351354739,0.0692247696004529,-0.022777067902453662,0.015819455472503765,0.022259826369028755,-0.013498532001545483,0.04860737772289874,0.06542530231004402,0.032444582400097996,0.0313752446286785,0.0023624484193784045,0.044164298185866875,0.04375996738789715,-0.0973394112085252
SYTL3,0.015239990140904672,-0.024524006638827187,0.026257237291693332,-0.041180528376906216,0.0879190802644487,0.09118161251462151,-0.0004469491364995471,0.10470315581143297,0.033775940068125065,0.01594644651999094,0.0052712088628251545,0.010221114508335235,-0.04575959993333287,0.0006560123198568774,0.15683357854503274,0.09764508642170067,-0.023800092675968068,-0.021810466201837346,0.12878797968380357,
IL1A,-0.02024531092154418,0.026549414748536636,-0.0263969398905922,0.018010270381681837,-0.01913966870969868,0.046969597138909656,-0.0020540519106603335,0.08792523421119508,0.017050168036881544,0.06791397513914452,0.04602107916442814,-0.027108616862308782,0.016563773101204205,0.007211149414963086,-0.03040069867970355,-0.013449875695779693,-0.012076825764660314,0.04881405805975178,-0.020208864297673542,0.12107602201744594
HLA-G,,-0.03993222481222576,0.02596571600397841,,,-0.014343406686603504,-0.015301055555372587,,,,,,,-0.039394445945420936,-0.03297598401692357,,,,,
PGF,-0.007283340412298489,0.06285539090655434,-0.025816331671879068,-0.004719153235272411,0.08536219557516987,-0.029996091445416123,-0.02378136322708623,0.09428325711852997,-0.0148976048209812,-0.03253717402834162,0.02848952033093814,0.006889369384550976,0.10841943764881616,0.09410184055998276,0.13234730632770028,0.06918893547784268,-0.059325071170530035,-0.015563607851207447,0.022422199698544837,0.06883778427201252
LGALS8,0.027143831388725986,-0.0021458093882041054,0.0481176986322718,-0.03682209947239939,0.048334657978656874,-0.023663408441027434,-0.017801607785998323,0.06558896381618672,-0.011496725677805944,0.0006536332554720148,-0.021201026031439366,0.07112512773696021,0.03684948262544652,0.10395272905596907,-0.0062311973773032416,0.060360040515560716,-0.023138390867883645,0.14986651176323498,0.013308077122087486,-0.036118847594300195
DKK3,0.036379161440721286,-0.08808156446381467,-0.020657285109303702,-0.029478185054621176,-0.03780212775576795,-0.0772395648393444,-0.10225527736050313,-0.12250542568912468,-0.030222034033726898,-0.00013304118616577093,-0.08481841628880411,0.00575759950785984,0.01988002067113097,-0.03017948149749546,0.020737034475899908,-0.03507511568910708,-0.08236102162434719,0.010325848924277589,0.026846164225500672,0.026888437538883335
COL16A1,-0.058521257591941954,-0.0948609533102461,0.046195144628003976,0.03224399376451377,-0.04079766336438297,-0.083648987088931,0.017052152826272877,0.025553624193246954,0.015773343225828157,0.05244408282130809,0.07752942039477123,-0.015370957416672437,-0.00038607512024922084,0.06963740105593741,0.04494241385867095,0.04411112912441282,-0.034424722828935085,0.029989984572281362,0.1129450906028889,0.043125761662349237
TPH1,0.07190426383715914,-0.03362618338569674,-0.015871035993745283,,-0.02689164512134746,0.01827822500917892,-0.0162136021020658,-0.027027050701790466,-0.0348703956434774,,,-0.01697402412742147,,0.03863504350618169,-0.0024511263981760096,,-0.04644172108246602,,0.01611915133397876,-0.038812536210559544
TNC,-0.04563329738813488,-0.04943696942454584,-0.056191953477603945,0.04662832780493152,-0.01343960578109907,0.09785802649779086,0.13375507534408676,0.08062256894394862,0.09355989594504098,0.008252469435361131,0.09254688536871204,-0.07801253589265286,-0.0679206205219679,0.038737211595083504,-0.0263218763135816,-0.04280589591305246,-0.009806691091569971,0.08328043305455063,0.0173302963754091,-0.042664974612691864
TNFSF9,-0.017423047617102633,0.07567847596597557,0.022770039561193854,-0.027785741536836828,-0.029947267064871157,-0.0419341491739416,-0.028381836386130524,-0.03919195467274026,0.01886913202731717,0.017474114139557406,0.07733813167818632,-0.0051958459125489,,,-0.03206720290523347,0.01933801275119218,-0.05611976638462106,0.022939405404761408,0.03173141874520799,-0.04982824509820154
C4A,,,,-0.01637432410000728,,-0.028702811388762097,,,-0.00794447454780634,,0.059117296647780385,-0.014920812015678752,,-0.04626237246708781,,,-0.0003931666444519745,0.0009469442623157669,-0.028143282782642744,
CNTN2,0.038596080451853594,-0.0402776158302042,0.0487607379605942,0.01841301947292507,0.03483045535200436,0.022643095146760512,-0.0032689214664977447,0.06883410805128969,-0.00814975182889748,-0.04669795465473684,0.09889462735292612,-0.014017242230660847,-0.0198098347021083,0.16033985429298178,-0.10069821792483354,0.004900245274074453,0.054819019977925335,0.0739222941199622,0.004965684276267867,0.051560973202254466
F7,,,-0.015483391757886517,,,,-0.014081559692294786,-0.004742061533419939,,,,,,,,,,,,
LUM,0.06670263859737056,0.05468182786197189,-0.044792176694462275,0.002135943160548558,-0.04510452949456823,0.014371955795840585,0.05198011195297856,0.11113472459820754,-0.028768843610249034,-0.01626301877172263,0.003919350942839333,-0.01022980705878664,-0.06559122716383879,0.12037567496584786,-0.04927653485396383,0.013910300985266008,-0.04799680806974859,0.014851852984198534,0.00617616098408111,
IZUMO1,-0.01664827393766872,,,,,,,,,,,,,,,,,,,
BTC,,,0.010667986302268158,-0.0005329906868694531,,0.002971152746512618,,,,0.012393318984557799,-0.006464497206985853,,,,-0.0658176552380342,,-0.027979055670342735,,-0.01039327322749173,
APOC1,0.023245315792906476,0.061834140609638974,0.002027061456597963,-0.05208628316753646,-0.0049345968876981375,-0.03914551275891795,0.06817346726993376,0.16083975138099554,-0.01509210785166802,-0.04951453104802761,0.09267909247663206,0.001860083867459045,-0.08868167107651047,-0.10142630934426825,-0.01660680597136579,-0.03455307606792533,-0.07280383948444762,0.031127643854280226,-0.016803037594094704,0.027418819896731762
PKM,-0.04016756670581788,-0.051727441008418286,-0.05053853150847209,-0.041229705642288283,0.03550417235575339,0.1427189035117871,0.050099039700654456,0.011935287738326862,0.048280625223767776,-0.0038530359414135676,-0.057946647341162186,0.046683299112174455,-0.03298938171915959,0.03881546548126014,0.10516298219435029,0.009486897626978458,0.04971489406894001,-0.052823802171236035,-0.011593606448772305,-0.013665981466291851
TNF,,0.007020365657912638,0.012055162931182516,0.043859279426719175,,-0.007542953788901495,-0.024009491086394635,-0.03336749019940926,0.00884067845084792,0.004460183827335255,0.05168994537880318,-0.035443669939015876,-0.030200326138460534,-0.023722179953848996,-0.10901691646505103,0.019956303742870524,,,0.051560780347750586,0.11877212409037638
GNAS,-0.033432549127361946,-0.06175593863336778,0.034330103255259696,0.017527338272342746,0.07362639662758133,-0.1669367494809971,-0.07177214090778519,-0.10348570256598828,-0.04313244290578886,-0.02737537251984207,-0.0946237021547025,0.015583485426043674,0.0190753932817639,-0.10191139297164296,-0.051411389808803984,0.019470051586418367,-0.058541243582157364,-0.038658434288823346,-0.05467255810660702,-0.07319298118203373
BMP8B,-0.028593868234297604,-0.043442098431140656,-0.005009912836398794,-0.030108103149051702,0.0041019847603429825,0.012170352558166496,0.09118433520032451,-0.03053361855424511,-0.05563279408681953,-0.021617773824653505,0.1488120842670021,-0.027480380149703176,-0.04003589943217395,-0.01675368889819788,-0.10224913339570277,0.04594837228341911,-0.03526930874235962,0.02276055348952679,0.021794606620706692,0.14930569655976453
LIPH,,-0.03454426404143533,-0.015871032086420312,,-0.01929743825130781,-0.027906307890296304,,,-0.01727017351107683,,,,,-0.039394468667080455,,,,,0.10906550999135217,
CCL28,,0.16351620835310948,-0.02232458087273141,,,,-0.006155172085278868,,-0.02659322608615037,0.019363551796761115,0.022848615713314036,0.0857946774997271,,0.08339857355640674,,,-0.02254003310437997,,-0.016227879606719828,
PTPN11,-0.036311191228203143,-0.019501203295521873,0.026221003567384764,0.024475793991772875,-0.0424461135595387,-0.02957873466567516,-0.05654762380793371,0.08062728001655643,-0.013007985141880665,-0.02819512710416508,-0.008294097902692915,0.03954857770468161,0.06635958322252798,-0.06339410712141134,0.02066352219803098,0.037525141023806795,0.060952010166852755,-0.024840808995284437,0.05519739561594482,0.0824836139177956
ADAM12,-0.01967752130169536,-0.06111256005040667,-0.035929398070677555,0.013913250752465627,0.005790603530088888,0.028559572739605882,-0.04261790634824284,0.07995309268723788,0.057536005012470505,-0.024711101888874903,0.08343625635992949,-0.022553926519656323,0.03673299638851279,0.017736719240010707,0.0720135516838217,0.040841110374318555,-0.03955166372632844,-0.043230023919662484,0.013798850523590053,
EPO,,0.02369369803521544,-0.021325506882154566,,,-0.0062114916402828966,,,-0.01806887955467602,,,-0.0169740266201144,,,-0.023479484753859123,-0.03201429059148215,,,0.10394279599476106,
EDN3,-0.0055364192414274595,-0.03484559325937737,-0.027646585629442656,-0.02857317510276773,-0.02276318224657618,-0.033900479241186145,-0.020197112704726437,-0.010127890300741155,-0.028005872155548384,0.013571263409612337,-0.04489901338853491,-0.017149173313647733,,,,-0.0245323105605802,0.02792119010678033,,0.023620379832675564,0.09160898441135941
CCL22,,,,0.01091272376113527,,,,,0.012167437221950954,,,,,,,,-0.027979056908587378,0.054263335681016614,0.006323368815312321,
CCL2,0.03450660363143098,-0.046904269262657554,-0.03988372330492024,-0.03146722765667737,-0.029272264239787047,0.013588701620884023,-0.028552077426461958,-0.018749905081126863,0.03635725818207892,-0.013731745189466656,0.11459317173621499,-0.03390603338293715,0.00477502837474914,0.0070963631353575815,-0.0391985332526716,-0.043669385060643794,-0.02238856631222279,-0.013586919775970055,0.009213044463586294,0.00859539428530715
