,UKF251,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916T1
RSPO2,-0.01910274682806098,,0.06386466057260314,-0.00693297028203479,0.01105045956011821
SHBG,-0.01840840789135469,-0.015618808199756513,0.0627943733557197,0.0676603530810811,0.04315082268058606
LGALS3BP,0.01661824016789943,-0.010574782115485043,-0.009638033030805761,-0.05586625580785152,0.045629525535193234
LAMB1,0.0252783815526944,-0.004277018429842852,-0.030147473749076094,-0.04240118253434399,0.048151108253729445
SPTBN2,-0.0007314293006685488,-0.13302763293992712,0.07768445286375751,0.04468725588622659,0.07042673916255927
COL1A2,-0.0051612734759577845,0.004619966194191373,0.00010986113529998027,-0.010927036628340825,-0.027255982829183855
DEFB1,-0.010802295261591847,,,,-0.03007160027534155
CEACAM16,,0.03506274071554883,,,
WNT11,,,0.025948554823445626,0.06616615153530128,0.025555925984783873
LGALS1,-0.050825505663818576,0.10369517961152595,-0.10853961867089486,-0.06183676119411822,0.020178249794715046
BCAN,0.04170141090565606,-0.13711452297604607,0.11805114941264773,0.06151566650283052,0.043140909300732264
ANOS1,0.027129289480500834,0.1291738983644284,0.05468759503701692,0.04476154357964714,0.024093128896759283
EDA,0.03643572501821639,-0.058512641507806565,-0.029553479365878738,-0.01227393463542953,-0.018297894215919975
FGF22,-0.01487459320861496,,-0.022110030908537536,-0.01682926538154808,0.0030187474439638145
SHANK1,-0.012055896941631027,,-0.025991520096301846,-0.02141529901452886,-0.025034083397044264
NPVF,,,-0.01641241315909889,-0.01521227754834341,
RAET1G,,,,,-0.017508877818099945
TGFB1,-0.022461197223992455,0.04164011109082151,-0.015163592299457416,0.021688242600873098,0.018298499295505335
MSTN,0.04584228633665752,0.0009904404869367082,-0.018583618964884696,0.007669764133605562,0.029503264890642256
WNT4,-0.014123135081006166,,0.04126745536671408,-0.06551730610190765,-0.003534871305026959
TNFSF4,-0.017690062373846016,-0.016932170408315683,-0.012961257555754266,0.0845418869503384,0.08486185378743147
NTN1,-0.030517725349809725,-0.041062768482877834,0.05478816444435439,0.022812156522682613,0.036673933311676545
CXCL12,0.023043492051617133,0.0745885640804292,-0.01507434293376399,-0.05948060754589902,-0.006790450780700909
GNRH1,-0.019489734728503145,-0.06589019168401408,0.016255296921159432,0.05405104116715443,0.0926768446006308
FGF8,,,0.050683647010626776,-0.02099733632122276,
RIMS1,-0.017691295861044076,,-0.05370719757543902,0.032491719948634694,-0.03027991973756984
FGF14,0.052596792550448475,0.03197372510786496,-0.010604235998443522,0.05289431021319939,0.06305262514703444
IGF1,0.037210835839193664,0.014851800888799534,0.026617053329826196,-0.008187491932139855,0.07556710733192636
TNFSF10,0.010242245367861195,-0.011560429949997912,0.03926041448184221,0.03838701127821498,-0.010872447337080645
GDF5,,,0.04889677397284974,-0.019332520474933976,0.11133012043806667
CHAD,,,0.08484537583713869,0.06355678055950058,
RGMA,0.032293653194979025,-0.047262285918579214,0.07218206458754516,0.05775587861743041,0.06983657332634459
WNT16,-0.010966475172357137,,,,-0.008433422948156664
CX3CL1,0.020358126853981424,-0.10879141445049795,-0.014909819655932625,0.03538888213749071,0.03990427271885425
FGF1,0.019667093475008907,-0.0836013804382754,0.03808753440695791,0.04318222277238393,-0.03330615854144692
ALOX5AP,-0.06740001762645859,0.06246912077404578,-0.0785876324138228,-0.015490918216314714,-0.011203653110412175
IL1RN,0.07879229387439532,0.15312425653163556,0.00877365954668448,-0.03795889349997035,0.016991279729344753
PCSK9,,,0.1093432663144435,0.08404705644523232,
NPW,,-0.03964817264316256,0.01831983656888286,0.011415875711576422,-0.01103512565744599
CXCL9,-0.017374115639692163,,,,0.03162982142503987
ANGPTL4,-0.04271810181124477,0.01831138735175745,-0.0067387269810341086,-0.08932762402017709,0.05403615760868955
UCN2,,0.041608637683169906,0.11566663946645511,-0.028017883268139525,
OBP2A,,-0.08296245129476619,,,0.009778542016853672
COL4A3,0.09763289698396574,,,-0.01276337860933765,-0.02551423477177082
NRG3,0.04617573296292509,,0.001311784615017837,0.002959866307387226,0.06996707938204864
IL23A,0.07289272818404821,-0.008807560755734047,-0.014315919565082486,-0.02071455872719547,-0.022769374153821218
COLQ,-0.02694454243767607,0.026579047786916932,-0.021376337979166667,0.0345183027697996,0.04740338861416098
SCGB1A1,-0.011128337108483507,,,0.01892712314501656,
TNFSF12,0.017692183243767156,-0.03409997974030531,0.021498500198003635,-0.004272956237860177,0.06154196554064948
DKK2,-0.013058952117820644,,-0.016898949118883982,,0.06314552939677946
FYN,-0.017441971319027257,-0.02610609694100431,0.09561190793717364,0.09391051241902736,-0.029728518570994487
ACE,0.02397834842751039,0.010977913320266071,0.04243908578707699,0.08903600689419011,0.06398753309800354
IL18,-0.050112259535645576,-0.07057058321700906,-0.007785395407322285,0.04826237154087255,-0.01937936863323717
PPBP,,,-0.01752846676681407,-0.019093324518167535,
CCL27,,0.0012267879216429937,0.020611874175460954,0.015215435748104928,0.004630645972607374
SERPING1,-0.011239905353334415,0.0018353127291675301,-0.031122897920754285,-0.055124320410878315,0.026035649780914317
AZGP1,0.09496111532444025,-0.07732002016734679,0.029590020242276607,-0.04550878847211022,0.07541833261673639
INHA,-0.01705292777325102,0.01626937500252818,-0.0343652445250299,0.004470127169126278,0.028411204397967092
SEMA3G,-0.01553910729405256,0.056509017922335786,,,-0.03895582045445765
COL6A1,-0.015071563600819418,0.04588339218944509,-0.03256563520899941,-0.030472133551442265,0.039695077155588
FGF17,-0.012203962554090604,,0.13889300913178207,0.08545734061164849,-0.015026692704371576
TNFSF8,-0.010802296373686762,0.012256628239083233,-0.019019705862329612,-0.017668259832417862,-0.010183920717035966
FGF20,-0.02574933963960616,,0.020368407588206204,0.0016048655813700136,0.006835348251992505
ICAM3,0.07833193543605593,0.023618536841345284,0.033257888754644076,0.035522462456664794,0.07074507339234563
LAMA4,-0.01486349468826034,-0.0473814549960478,-0.02832744438154961,0.0361273880255022,0.024196627906493504
DLL4,0.023927055323360716,-0.05782862674742158,0.036819505224674476,-0.02796841247572923,0.044814092630075394
SEMA3A,-0.02033692385709379,-0.0154578368679067,0.0601205840139024,0.02582034675844614,-0.004572253736535924
RLN2,0.18136645196342308,-0.058512572773363754,-0.013152080407757252,,0.029838388581068794
C5,-0.03215542798016173,0.041476862841251544,0.0140920409394522,0.06172614764259889,0.07501980638926171
COMP,,,,,-0.02142363880248574
C1QA,0.026961499035132983,-0.061107874007739836,-0.03579927757551469,-0.006600593883079767,-0.018476575234954704
UTS2B,-0.013196371099614905,,,,-0.018478388052896297
COL9A3,0.001511306565565785,-0.013772833415189804,0.0661432792718608,0.03208837311322682,0.06132207616468382
DLK1,,0.004459303753919451,,,
HGF,0.011191952115356164,-0.09073138134924162,0.019420298631538407,0.05099322745493942,-0.012793632367420928
P4HB,0.01408421890061851,0.026460241394864595,-0.08964431876751182,-0.0793256830440835,0.015184654469863475
ADCYAP1,-0.016393587843716785,,0.019633365560750016,-0.0036404556413007234,0.05376603422401234
GREM1,-0.020573139848164092,-0.06937556611070561,-0.0003417515611902331,0.0469520538207733,-0.02359367085124782
EGF,-0.03285996583428156,-0.042523922476137864,0.03634689456246865,-0.015399743938602734,-0.04462345464473474
VEGFB,-0.03186452865152055,0.012354696616028803,-0.060493950855045726,-0.016985123822715657,0.0024148775669334526
FARP2,0.04313633787866587,0.033021721357352866,0.01787657641046406,0.05938295939071398,0.049756172165363835
IHH,,,-0.01721633126744741,0.024862251213048598,
LAMA2,0.04270901517101986,0.00984353219617691,0.0571469897846775,-0.008777145387800533,0.014526153067341906
SERPINC1,,,,0.08849018725408259,
NRG1,0.0033148902334281475,-0.043322766114525166,-0.012285895173906217,-0.02084983042737853,0.036254431288933
SPINK1,,,-0.0108750637897001,-0.042051410863303176,-0.024174723282640254
EFEMP2,-0.01225461731462878,0.09578240912635176,-0.026445263781661097,-0.032315424576570606,0.05116724385497125
SELPLG,-0.02835106140684174,0.09747678950978339,0.07372511363916662,0.04695952071261868,0.02668088232959787
GDF6,,,-0.040877831058085706,0.0045405793974232665,
HLA-E,0.037725609630258776,-0.05569612385121452,0.04649527168552193,-0.03669993207759862,-0.04236988984898902
PTN,0.03340282488747701,-0.07088290712665564,-0.038882337168120944,0.016819746887358215,0.09967192591848666
CD274,0.05592841064528178,-0.045584202677075476,0.0761571616050023,-0.03313703106258519,0.015020754075263126
FGF10,,-0.08323006198014005,,,
CD14,-0.0025861245449193965,-0.011871579253791774,-0.028343458030362093,-0.018576640246227336,0.03441985261718848
SFTPD,-0.01840840916813336,-0.010795911385797273,0.04161529844130001,0.07588486532851725,0.08347811094592414
SLIT1,0.024086296524303857,-0.08829781835891778,0.00896387492001189,0.015058218885637256,-0.009241888443285122
BST1,0.022764204270990015,0.07292056236133218,-0.00023668912799939008,0.026702864593884438,0.06669240359827311
AGTRAP,0.008770217328341837,0.13447270700978556,-0.04649307092004954,0.01236908619552003,0.028842964131685463
LAMC1,0.031215943864608846,0.03288272463695175,-0.0308611515145203,-0.04043232559841564,0.03070660090829682
COL6A3,-0.01694464652870015,-0.06606285738575625,-0.030387309404195584,-0.012199451009228268,-0.0062166268043964265
FN1,-0.02213995588009707,-0.031448192023139525,-0.03985958590012227,-0.03961409319750976,0.030169046433238283
MIF,0.024017394474161166,0.11644746274166753,-0.0244081957002091,0.00991027237583068,0.02885788040153811
JAG1,0.012836534618828456,0.07675133959641922,-0.00682071308241711,-0.028074604750573554,0.03770797247456519
NID2,0.028322491311646464,0.03575154155498593,-0.0011614183097991386,0.04289462767792733,0.016874710278884434
EFNB1,-0.0013925020989209915,0.029833756086914666,0.010052852838283596,-0.01532699980397461,0.08883321208661477
COL4A2,-0.01349991322660633,-0.005032633275879229,0.027819125285602084,-0.008669029290508199,0.02795825284338006
SPP1,-0.04736799217248208,0.03256192368730628,-0.08194526596537009,-0.03835112525179524,0.014201332688908908
PODXL2,0.005134988913711907,-0.07233735133776972,0.04829853781482631,0.037433381944773046,0.05986268136861097
FGF9,-0.010695057914211922,,0.11209992745629825,0.005276842746072829,-0.007586153944005478
ITIH2,,,0.07416836624911106,0.04876088438039271,-0.011248704033196402
ADAM10,0.0010111807821506563,0.03866405101365956,-0.017151048540371708,0.007846711587366847,-0.03919164545479894
CFH,0.008821293122262505,-0.05179866176871171,0.022852760762636593,0.035932794679369696,0.0015663515008015063
COL4A5,-0.0013952503817341822,-0.003970107960504433,-0.0294513422337392,0.039820135292076536,0.041627463526497044
LTBP3,0.034760300224792075,-0.019712325324546486,0.0027696705400890843,-0.08345815070378224,0.05957334852926863
GNB3,-0.02627744568239408,0.038897974722255,0.012224475089969248,-0.007263241431677997,-0.042855687192913675
COL6A2,-0.015491863062430555,0.03164287364283008,-0.07789689090630877,-0.0076943429659697485,0.055544564929787904
GDF9,0.042003739548744576,-0.043157299440811606,0.0380822120734645,0.021664064012487116,-0.0002140267559387107
NCAM1,-0.04162962322776205,0.014329903376512864,0.05910481193008004,0.056714125038753095,-0.005548640676847954
APOC2,-0.022542233440513034,0.010638190071379955,0.05008113688741667,0.001021752947826253,-0.021650639411374448
BST2,-0.040687758531002066,-0.0024553967015189166,-0.05547404134908572,0.03180126590406313,-0.015270065951292721
COL5A1,0.024631046353583614,0.05849732751161477,-0.045778892402883783,-0.06780069756686496,0.009377124852668091
CALM3,-0.04130522859020573,0.13459310075388686,0.08308115939895479,0.10180760342632263,-0.0014291450449682554
THBS2,0.03766915421819613,-0.07293353248959872,0.00684361610965059,-0.010439157607583698,-0.013151303514973935
SERPINE2,-0.039968382911101656,-0.036086799882348766,-0.02341572534095032,-0.07620383289506048,0.0046708286292258495
EFNB2,-0.04597613352331687,0.025470242887813757,-0.03929433799148224,0.006503390131862365,0.028539097176599085
PROK1,-0.014123135969445928,,-0.013152083325487837,-0.01700010635397637,
MMP9,0.0187642419044598,0.07792229888477469,0.007045244957692584,0.000890888071724275,0.06014021484928343
NPPA,-0.017316227060342065,0.11710233895477569,0.06840709947690828,0.04145765898427423,-0.018791433691272553
APOB,-0.011128338221151151,,,,-0.014244068803882716
C4B,-0.012779960426153196,-0.019719174256445524,,,-0.015772858914845745
NTNG2,0.03745891735527891,-0.1361749423693338,0.06850633214935671,0.00966779820933157,0.057726226287257154
LAMA1,-0.0031534326610897986,,0.07772723803318823,0.09971388298148666,0.008596262114658736
UCN,0.06632518535224158,-0.050126478446487745,0.12437024590136549,-0.03552579453865806,0.0840202562699197
ARTN,,,0.06273505119908168,0.03351232866630583,-0.011873056738755083
PDGFD,0.022358515885213346,-0.06623051679700122,0.017438990780612534,0.0119832348799147,0.08337219888060146
EDN1,0.05881515062192762,0.01762530164790133,0.058286273701952634,0.05001024205127612,0.033716979696086335
ARPC5,-0.023310944235093844,0.07026614950364993,0.012743270412939189,0.023307632209500394,-0.004902696900189793
GSTO1,-0.03694900321308443,0.08690146986865895,0.05568896230185774,0.03710453921894053,-0.021070747966248884
PROK2,,,-0.011428132143953025,-0.017337138425798492,-0.012987276549298713
SYK,-0.01595021529440425,0.04059337985876519,0.07268645207337847,-0.0035400195785495634,0.03602909315675877
CD40LG,,,,,-0.015403997014431662
ST6GAL1,-0.02844814970520165,-0.07984898936023596,0.03187986898782089,0.06078909374532607,0.0835912326213843
WNT3,-0.02330981419023959,0.031357993628195954,0.08906217592047466,-0.009077283890690256,0.05856011678102614
HSP90B1,0.037901814820594334,0.009577851484960534,-0.09269797760458214,-0.07763246754454932,0.015315690316510956
ZP3,-0.010135842942796548,-0.023791526491131528,-0.0010439595845077511,-0.02453478255626464,-0.01846404190594744
ANGPT4,0.06945421097313179,,,,
NRG2,0.006676776658142813,0.09908632812802372,0.040764517538936,0.029234534309353775,0.07371383322469632
MELTF,0.03556641046063708,0.020587270726549492,0.020061465147688286,-0.02238316360603476,-0.006902740468773147
NLGN1,0.022974596309639318,-0.07598677442286177,0.022683807456075827,0.05408377458694683,0.01087608377531345
SLIT3,0.00664938070061819,0.02262948957496042,0.15169552147352916,0.10994551846129101,-0.02062100077005302
CCL8,-0.010120082565315784,0.049072320020290876,0.05067817817582222,-0.0006424670968932559,0.11333738989166638
S100A4,-0.03309254720386959,0.17085579959200964,-0.030516021850072003,0.02734900922793122,0.06530001768329702
TNFSF13B,0.033432798501181235,0.03459394310445418,0.0042018212290300125,0.06967239161887397,0.0273888050194554
HSPG2,0.01576017560553758,-0.007783250380115483,0.013995457792422455,0.006601533941777657,0.044776454333334464
FAM3C,0.003089092036958596,-0.11830292511910763,-0.020756226526241563,0.010921521661771197,0.011775633891768295
FLT3LG,0.01696401811760578,0.0016419896056023688,0.017356768412376856,0.05216318899714421,-0.013474656295399262
A2M,-0.03753818154183518,-0.0335439786271068,0.014369165005057145,0.0019550778511722997,0.10871922452696456
VCL,0.05282271943949392,0.020117589577001084,-0.012523436192111374,0.009590731497890961,0.03620891330527061
FGF2,0.020860120455657667,-0.007086031140008822,-0.00571820890884575,8.728066336132703e-05,-0.0023585198492285676
AGRP,,0.11583913149446289,0.11263733098846117,-0.013201406918807324,
CNTN3,0.18172112207420213,,0.08655214406041932,0.018117672271881286,
RNASE2,0.025846784554389855,-0.022712086675697827,-0.023155257407985616,0.017269409775549183,0.04773944593629928
ADM2,-0.01900492675188595,,,,0.09658634853482452
GAL,-0.001745649104032278,0.04064500501917666,-0.0315983903539124,-0.03874700077289782,-0.014443463020529098
CXCL6,,,-0.04891143298755766,-0.05318490502043246,0.035198289000516636
PDGFC,-0.02722691483152456,-0.10716956872905382,0.022877133754317127,0.03609634735530279,0.08353143234262407
COL8A2,-0.015276881524176207,0.005269707469087123,0.025773094269188192,0.05093123907750841,0.05854683488076352
SPON2,0.03877782234386669,0.06027205437962913,0.01156435254621412,0.04640494356259531,0.04179030068160019
LCN2,,,-0.028644115287163173,-0.027796807999882635,
SEMA3D,0.06540773771490486,,,,
BMP6,0.2821799329755116,,-0.023939058527151124,0.038722297469679964,-0.030175898699427956
TIMP2,0.024887957784052773,0.00044899391790434863,-0.03420313503408398,-0.08738491955997764,0.04433457235800117
EFNA1,0.03401436601698145,0.026347071838963634,0.08637223667914923,0.03650199528613834,0.06332013991945126
S100A12,,,-0.014501355642820728,,-0.015954298965927167
TFPI,-0.026649650768529407,0.026361879243619116,0.03746884861851835,0.03590233986822956,-0.003376823599240467
GPC3,0.05705182662384899,,0.022463497626676567,0.09968906284615134,0.043323841837189105
NMU,,-0.01375092915850556,-0.02488372992555825,0.013107821202156237,0.01663890514884853
SCGB3A2,,,-0.016412415822524732,-0.02391376313773983,-0.005070931850077182
LAMB3,0.029538317213825837,0.006909361643625029,0.005457835134420817,0.02512315719621431,0.028171387382320563
LGALS9,-0.00897882137116345,0.025936460545634213,-0.009711734094848476,0.016562722732867022,0.053544675393579
VIM,-0.042978354884054874,0.0693175880244085,-0.06878673766756876,-0.05209643651440945,0.08917817817115291
PLAU,0.023874881338850476,0.10310991616758816,-0.06099996291363952,-0.020533395065400015,0.04843283213582816
TGFB3,-0.0488263971039032,0.08483390097775624,-0.013762986452963172,0.021819500524208914,0.033596909022190875
APLN,0.017555202295571826,-0.054609144847065874,0.04012830285696255,0.01622786246023783,-0.01621793637679596
SHANK2,-0.03215542986070916,-0.0004552596822783904,0.039925832441199974,0.0514553826772874,0.05340926217197499
LTF,,0.041057067514275285,-0.02213572973326707,0.03243436777786704,0.04281394760861236
PYY,,,-0.01916311254070766,0.1503029867033295,0.04596144143286047
PENK,-0.02052107447026806,,,,-0.017342491195883693
CTF1,-0.006552775628923596,-0.03021615046747721,0.11593106279356417,0.052483987748598554,0.024836770540138636
COL3A1,-0.03612440120900714,-0.023650378757843846,-0.01857555046165832,-0.023872840971446756,-0.0011859300347834632
S100A10,0.029636603772827157,0.09912465605558417,-0.08072813234376615,-0.048858637656760205,0.011997590285725066
FGF13,0.025803842994420612,,0.044142818825492376,0.03608149777089584,-0.02392444674371672
SEMA4A,-0.022317320720664405,0.11733368886614581,0.06489901841798865,0.030715908568205608,-0.025947011880343585
EFNA4,0.008428773118314347,0.0616960418703768,-0.002055009321835464,-0.03515272057598325,-0.04941554210066992
HSPA8,0.044400065130821814,0.04187440248282588,0.004501102903135521,0.036853685825969214,-0.020735446232243146
NPB,-0.012920165947997216,-0.07368840678874065,0.04719877103047743,0.07175471887277338,-0.003218690358142912
ULBP1,-0.022032963120245455,-0.0027051318639352106,-0.01768268057296591,-0.016129218361146717,-0.0033526497934015694
SEMA3E,0.023379802480384397,-0.07518475244020194,0.04285776152396867,-0.0003682485270239889,0.05093815265558575
FGF3,,,0.08865390065553302,0.0752079038735638,
ADAM9,0.027356832688119156,-0.004065787493533695,-0.05026636981496249,-0.07711296433915481,0.019134312811803906
ASIP,,0.02328911804510563,0.0676634848860228,0.08574133324133514,0.02929965626127305
IBSP,,0.007336938918640341,-0.08241734851077309,-0.04580409129358743,-0.00982775970556379
FAT4,0.026405944670429934,-0.06077687953562676,0.06708575975904288,0.04647670637325946,-0.047126074686033095
MDK,-0.019950650349827386,-0.039718501786206895,0.038533396482950746,0.02280852687063185,0.030306610705626402
BMP5,,,0.04650349382523295,0.05657082809480816,0.02903250271873193
CAMP,-0.01096647794494029,,-0.02843904367394578,-0.03769380436903666,-0.01894621317858388
HSPA1A,-0.007470069164369588,0.06961715839749562,-0.04128326644777644,-0.07582784232148033,0.019440664212151407
SEMA3F,0.04173570732509503,-0.027154021276416543,0.07441163560174843,0.07635297714520937,0.06646278154999342
ARF6,0.041313725102600764,0.0721310856698607,-0.020790965413244867,-0.01544273065064943,0.009660525756431214
IL6,-0.014503377486781916,-0.053039385997684416,0.007147049644512056,0.036957707981447534,0.021494897485384915
CALM1,-0.04163036810616348,0.011093967804439423,-0.019840815475607735,0.07985737504215935,0.046571215441033265
VIP,-0.02497972593642849,,,,-0.019999388763507018
NMB,0.013397713513237802,-0.0346660466061251,0.10044105182759744,0.07536068752029598,0.03502388642465903
CCL26,-0.011445483973456705,-0.08986860030353529,-0.0385892618896854,0.015179637085022357,0.07812706715692945
FBLN1,-0.02628575935280159,-0.045877705407043425,-0.019546359218381416,0.011147799900273285,0.011050797452812115
SAA1,,0.032141251634723755,-0.10853388906842744,-0.06738481711394008,-0.05245233066808069
MICB,0.028670225594521113,-0.07311111601058223,-0.035779954920622976,-0.003117584125685623,0.06024281686136405
MMP13,,,,,-0.017342483869317894
F13A1,-0.01605473652823593,-0.06793894554382002,-0.09291647425882263,-0.015582519380616977,-0.026575881959709308
CXCL11,0.08010112494016441,-0.04382968094602308,,,-0.0282533397597404
COL5A2,0.02389610036541795,0.010137625940915038,0.031719729195666846,0.02634165438776198,-0.011835413908246058
EFNA5,-0.021509664721846032,0.08333320718987902,0.07787207186586287,-0.043605140590813656,0.05407727390552409
AREG,0.025310873230183963,,0.09026473964392831,0.09207280060486321,-0.00685915479344716
EDIL3,-0.010594558345415004,0.023919715110949237,0.003813037990991296,0.003189448536257159,-0.026232800106066698
CD86,-0.006187927227714146,-0.07417576814269465,0.021741238993767467,0.008324603905321365,-0.012804981695934772
AHSG,,-0.04178470719441452,,0.16275224008891748,
HRAS,-0.016594102545688914,0.07608941955173046,-0.018168201673103852,-0.042718158998698366,0.0680957386035653
C1QTNF5,,0.0650157825736177,-0.012321895781013087,-0.020880600537757373,0.061460391194257474
RLN1,,-0.04315731587718188,-0.01468460824531812,0.027894214309508728,-0.013629412035607757
COL4A1,0.011155644439275577,0.011791161603190511,0.0631786705434281,0.02550960876661686,0.03361787517086845
CCL3,0.005566007882087779,0.017945460865330155,-0.015370171896542217,0.013982197650956343,0.004930131848816691
BGN,0.018428468107896036,-0.030806342145729602,-0.026256858104931093,-2.1733923074591515e-05,0.0330604973910446
RETN,-0.010802298172664556,0.048696119220943974,-0.024290981568473834,-0.016468160614251593,-0.023671920055077095
S100A9,-0.06748267753981584,0.029488118501686558,-0.09045332287692587,-0.05167146897161826,-0.005985909151353541
HCRT,-0.0009959343578688341,0.0019755571642777613,0.04667180160589374,-0.012091597472536892,-0.009284471362148626
FADD,0.060166546646994536,0.017969715199761108,0.05220843175656557,-0.01899396018341665,0.03722187292883472
ACTR2,-0.03148387914820898,0.04863415380785546,-0.034700880974360415,-0.0004056940130886189,-0.041757738949987924
BMP2,0.022578240410086527,-0.06295622495241285,0.017355753711481372,0.06505632575341426,-0.0022916923747140247
PDYN,0.052237809542022735,,0.02029011654838061,0.1144031279015356,
CD55,-0.0064789332271088665,0.04135845785151479,0.053855955738262136,0.022040842940943172,0.01990896715991836
PDX1,,,-0.02211002708478918,0.06857385304158495,
CD6,-0.02015133311921649,-0.019122618261379565,-0.017216320458443346,,-0.012089688371056282
IL16,-0.02776044056616019,0.0491999572632596,0.019698705069374673,-0.0035849555802215612,0.018473164575440834
LAMA5,0.047045599851185206,0.03967207956829915,-0.0435380440654541,-0.017096727654144588,0.05655924033238068
RGMB,0.0061935736534684685,0.01982607608573502,0.04644904960085694,-0.02197753600016745,-0.010884742144263776
INSL5,,,,,-0.023798472811162145
IL12A,0.22505931160087772,0.0016296263105923872,0.0705704374666285,0.023398811645288634,-0.015815209440965677
S100A8,0.06362368234905742,0.05019874216913535,-0.0794924834035646,-0.021155482213094413,0.01562919833897447
TAC3,0.011292520563780037,,0.04214462777120923,0.023952085719358654,0.015339796374807854
MFAP5,-0.012055896794351125,,-0.016064026520958653,-0.014939404282436775,0.009803407024827633
CXCL16,0.01779971019107027,-0.09792573914373151,0.015363592781245997,-0.034835530666053265,-0.011626692461982887
AGRN,0.02441741964217861,-0.0360026398869698,0.07989006939546651,0.03461125958477769,0.07658839453132346
COL4A6,0.07142770039192563,-0.08420400526746524,0.03414832749301874,0.07611217077262858,0.005223352080833152
FST,0.0830103873902961,0.08233135475451281,0.052103645200014224,-0.00990552032535256,0.045587197800545445
MEGF10,-0.020521221501752302,-0.05193648056184506,0.08043775586604635,0.04618854607310509,0.02371546182037728
C1QB,-0.009439268943038124,-0.033461578786085286,0.0038799229158515713,0.02305193497725995,0.014728350686665517
HLA-B,0.025651462188364758,-0.02805516367740678,-0.07167112430599222,-0.053800656296219856,0.01639999401340027
PDGFA,0.003778744022814061,0.016507112933577366,-0.022612948438804483,-0.07999720657955449,0.029118607575037165
LAMA3,-0.015592517904978061,,,0.18619963610879112,0.040217886922948434
DKK1,,0.11646319911898106,0.02398550409299481,0.015083386183454834,0.018192482318850078
INHBA,0.04920422720911568,0.10224335826239941,0.021911567820740004,-0.03829298613699215,0.0014627540985249663
LEP,,,,,-0.01383716868570012
IL7,-0.020975361143630522,,-0.027607064027716618,0.03722838632570587,0.048527617203207515
FABP5,0.034513310753010194,0.0005328942955991456,-0.018117422404106062,0.014350669803637323,0.05043491337020669
CCL4,0.020448937451821008,0.054167528378745985,-0.021744819557381223,-0.03423732613294199,-0.021353539719756363
FBN1,-0.03701461562454301,-0.039872982939109666,0.0237239432461185,0.042024406827663084,-0.026155540469629424
TCTN1,0.04631573043603987,0.06709739213667576,0.03488167170056118,0.021062869759955187,0.015084209532733707
NCR3LG1,,,-0.023342787648693072,0.11130397417135508,
BMP7,0.0015003088800880297,0.0256280314543453,-0.017053536292919887,-0.03280549057110358,0.03750361977597644
NLGN2,0.014897809661004952,-0.08782384005097639,0.07693610455132911,0.026060278653175846,0.008293664690103142
CCL25,,-0.06701917289355688,0.09132744829487581,0.01330441179098455,-0.02142363804473259
NPNT,-0.05187192860089,-0.01922369152684292,-0.003562155849910637,-0.002551960523176172,0.03728201538592648
KITLG,-0.0459435186589183,-0.08112026726826589,-0.011716195886098024,-0.045382927426655194,0.0536632398759766
MADCAM1,0.04583417527062618,-0.01134611457296781,-0.017682678029981212,0.008168525571630099,-0.036741163247221015
F12,0.027067691814524734,0.0652554482596836,0.004453518228075377,0.07150265580010325,0.08191405878854549
S100B,-0.0449877708241909,-0.14621944414989024,0.10996267218014176,0.09386188791396616,0.03666511074161999
IL27,,-0.015164796527422109,,-0.019992204201257274,0.02602202043591363
CD99,0.025796476715962496,0.0010520244091211807,0.03977620332354613,0.025724784920664,0.021754414373572516
PDGFB,0.010909537331731485,0.07888693329494345,-0.004607930848344542,0.03512108831617881,0.04256380602258472
CLEC2D,0.015028739699948118,0.11076739595970175,0.03033628704685849,0.033961243260898555,0.00932497329308718
F8,-0.031093928159441963,0.04930812937257793,-0.014551747526128846,0.06765126948450619,0.005250323816894795
C3,-0.049444109818068425,-0.024784364232541826,-0.024529128058177807,-0.012943622552971185,-0.03495437828014873
DLK2,-0.012203960486784078,0.01508309739607541,0.004663919969793292,-0.015556245504364814,-0.015403987636544334
TSLP,-0.011128338221151151,-0.044182308527788275,-0.004771928728556701,-0.026819364486430852,0.007682628310325331
OSM,0.06558552159657818,0.017673038265776098,0.06943338223070232,0.027518634499369286,0.054924034725919973
PRND,,,,,-0.01799957504935014
SLPI,-0.0182057352806894,-0.058627383741598225,-0.11028161907290646,-0.06530977176664718,0.013744360510879072
AFDN,-0.009612202921704909,0.07061691595494995,0.00581802799872502,-0.040753664273688,-0.02204637633964811
KISS1,0.008499954065758038,-0.02220978326442742,-0.02014153730499406,0.18806575574269624,
ULBP2,-0.027017881186260688,-0.022413922721487182,0.057114093578803926,0.06510831340893944,-0.009701030792325592
ICAM4,-0.01616840519801076,,,-0.013833674795946965,-0.01648752359077335
ANGPTL1,0.018743007100562276,,-0.023939058236003532,0.0650866927572463,0.062060254252951454
LTBP1,0.04967264066854632,-0.07294709674003172,0.022770176508814736,0.07456466100819226,0.03878152521295609
CD160,-0.012638284569935612,,,,
NTN4,-0.024901724718459178,-0.08706154634094211,0.04170556277283988,0.011597016859411577,0.04605476449622188
APP,0.016430441740249085,-0.05081309944554621,-0.015398467473831357,-0.008811495191819056,0.012681731768184183
RIMS2,-0.022966264035825634,-0.054726532973019604,-0.0341912658401927,0.032625381970186725,-0.017005257190292767
