,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
RARRES2,0.05555203976774656,0.06431902207181132,0.10801461760976883,0.048043671818227794,-0.0842029695028378,-0.07662106171537118,-0.05668219024692007,0.05885696827361107,0.010682036321204957,-0.038809982000337764,-0.030436265350925643,-0.13353436042150277,0.08050660383844523,-0.0033435816627871416,-0.01420841205279441,0.009586607940193845,-0.0873794861174728
FGF7,-0.06154798357250574,,-0.026621157741208865,0.03138418746267105,0.08394083059554655,0.10373568236052481,-0.03504795186060686,-0.022551403484690015,0.025270466330046783,-0.027546360027455752,0.0577189014586508,0.15328178798785072,0.03759621525903937,0.005444972189207637,0.03700627146723282,-0.0046257647578927166,0.024071532090900998
EFNA2,,,,,,,,,,,,,,,-0.030565094716279943,,
HBEGF,-0.007332071620118128,-0.0009732780505113021,-0.03909098816676003,0.025458408699372888,-0.08035362540536975,-0.00038800607157442676,0.03189736560729324,0.05470128337819709,-0.02450668833117929,-0.06205846122436324,0.026037510124634046,0.038951796638746816,0.0143592136408054,-0.035744642449830076,0.057021233804497334,0.010936955487097964,-0.0016916258018278762
CSF3,-0.029335187217588658,,,0.05414499098420188,0.00634899988002043,,-0.024449104633287616,,,,,,,-0.06979440032088183,-0.02661483983291955,-0.0351564547196665,-0.010012716499946676
PI3,-0.03475190375119755,0.0517587445895255,,-0.012916224445607858,-0.04508327394983124,,-0.02753001451033451,,,,,,,-0.028626700611071074,-0.0767737863389305,0.02031294038179339,-0.023622296903316894
PCSK1N,0.19661711849989086,0.039419635990178684,0.029372806753147726,0.01917330551175496,0.034556017781445306,-0.01954197243152352,0.005021557582208679,0.020695438694366085,-0.03633293207906688,0.1713063897894749,0.07718555049529525,0.029477309517090166,0.09930008639918661,-0.03607681766895212,-0.013276970456544806,0.0457262057853342,0.04715450770860687
NTS,,,,,-0.0012609743929137128,-0.024115442036680153,-0.03005089061047486,0.01582495186787255,-0.04802506044343235,-0.026245474448539204,,,,-0.019025276069874912,0.11153818305363904,0.033739464684377926,
SFRP1,0.013238506883199172,-0.009713472164520013,-0.013345850871799004,0.07680366549904788,0.07833426942823474,0.0016213624330109185,-0.013855219941501367,0.025128105184591985,0.007522232609149268,-0.043064573022307824,0.07447416646194643,-0.057519904103816806,-0.004506948992053377,0.029302775213584223,-0.0035742907233451597,-0.043455721289021476,0.11592877656770058
CXCL13,,,-0.0037213805493642215,,0.09368645607525254,,,,,,,,,-0.041694968764913645,-0.06117031378076281,-0.029686495682765456,-0.031168751386368276
MICA,-0.058747698838755934,-0.006089600909023268,0.0030722162533175306,-0.013482041342270193,0.13126085054602235,0.018485069883943033,0.06383274661745177,0.015583823449629428,-0.04363962675784886,-0.06931196760941373,0.00017826730996145024,-0.03797768068697524,0.09456848465088687,-0.0010909962432420774,0.05256079219334418,-0.05629055691555321,0.044368640862228956
TG,0.02506287010868366,0.01490342578170782,-0.030095023339473063,-0.013171160042512469,0.0062536896677584195,-0.027835577260979263,0.0265629983371342,0.017716771619512982,-0.015228281493046966,,-0.02165973071923104,0.02802371605919249,0.07607440841183778,-0.04011943212448769,-0.04586238171431065,-0.001524169360094625,0.026119357535947966
ADA,-0.03458233803735983,-0.04229364332513579,0.004391527851771876,0.08305485351874754,0.07758546178614047,0.007334417880548327,0.0037391286745071736,-0.022337818960026373,0.0226047601047007,-0.08843066784120845,0.06778557865057286,-0.039441112266149436,-0.016514010346189305,-0.030151884589123767,0.011754913400348094,-0.047715295184613614,-0.031189719063265
LAMC3,0.048813484764384366,-0.01067489975637578,0.05876968869597818,-0.0003643131082778762,0.07066781306504591,0.07717044008945763,0.04278127001612951,0.014677390562942236,-0.03604624405675504,0.054035946237625046,-0.040664063585886354,-0.0044317443560252965,0.01951308377561061,-0.033315810535025234,-0.002841067778977689,-0.03854594151848867,0.03818666244334046
CCL7,,-0.01592352802876096,,-0.017957375796538496,-0.03250531319346355,,,,,,,,,-0.04525289320712869,,,0.018479864154558174
NGF,0.1220577435632453,-0.027339906877531038,,0.004682022598071804,-0.002217831561907692,-0.026562606682661555,,,,0.0974945865293806,,-0.06793292507053798,0.006277444247620034,0.05666616514624186,0.02321672853555187,-0.013798303348058606,-0.04354851563282044
TNFSF15,0.09324985966999688,,,-0.01999641623344515,0.05089175982954581,-0.02073999636245263,,,,,,-0.04207163873889958,0.02459131427137583,-0.04411648941530508,,-0.02183155481905615,-0.04252787946210522
HMGB1,0.06683175512553237,-0.04774522268939891,0.042838921051931794,0.010365012938426427,0.054667442726896366,0.06488083857219036,-0.013621495391968424,-0.007835722682742774,-0.03459870250043295,-0.04324132998719948,0.043458617384299764,-0.08475383548148686,-0.07475703509466215,0.01661807121558583,0.019068647109291726,-0.005466703388523277,-0.017442172867982154
ITGB3BP,-0.10535531533035201,0.022456152248085788,0.010470166313821468,0.001204314484986549,-0.000678535541274071,0.01817838175333311,-0.0383637125787155,-0.010956377098508873,0.029263659483873158,0.07345669936775862,-0.05000344000343857,0.1059112934375272,0.019344812803931268,0.011798947052783044,0.020944636543693173,-0.05138219030147127,-0.034589781138184436
AANAT,-0.030292074836574055,-0.023102616574082937,,-0.01819469561055003,-0.021685647383907807,,0.013696098809722574,-0.012081973851276878,-0.017553884004628404,0.08857248555982139,-0.028793832787707824,,0.016354770243897032,0.09904891930306758,-0.0012093698774520948,,0.01984704778499578
RELN,0.033866874341268394,-0.049875707387549977,-0.010831839222212194,0.04301412898857438,0.025831331079355316,0.05030641886081494,0.053629611835108976,0.06287618251518769,0.06002261676805292,0.028236314418663994,-0.01001446056799992,-0.07949850474291809,,,,0.043961602146175824,0.04930561277571921
IL15,0.010284917644590387,-0.011787495532149065,-0.029402154847757794,0.09404315413239922,-0.020911495791845053,0.028469312294428277,-0.04445133415239887,0.018633860490149305,0.03957837426357623,-0.05056381204607567,0.14201789083856844,-0.027062163139669963,0.10456207533932935,0.005231505355447506,0.09358806068287479,-0.02092011027430984,0.10789022486608855
UTS2,,,,,,,0.022576889951589428,,,,,,,-0.03380707755262726,,,
BSG,-0.0743973873014006,0.042019107181463386,0.013959883604539654,-0.07120675818188546,0.01496925019334699,0.027844948850820873,0.09290768344345855,-0.06381434594672923,-0.00257948467167197,0.1671937134326862,-0.0539514756018285,0.02916186368725355,0.10140309190590238,0.10178616254698436,0.027708712726386933,0.01504070496989991,0.03452780357469177
ADAMTS3,0.016355380702918008,0.012633543502671648,0.012464967648646916,0.07740828387827693,-0.01379181406952295,0.035755229322875386,-0.045702216275822216,-0.06168565735348666,-0.029720345585139692,0.08627769853091147,0.019751215888397167,,0.11944804206880401,-0.026501296905115827,0.05720051558668496,-0.016909559187502567,-0.009113392693736793
CD34,0.06136751927704492,-0.03505726140131508,-0.00878545177424591,-0.025298406658092663,0.08149513602925124,0.04454522912707865,0.0016325717754329388,0.03140228186068547,0.018342383607701095,0.05895527784346857,0.027436189691857835,0.08064395773532067,0.014575072031364539,0.06908423323945262,0.11560940717746317,-0.0427150827984683,0.06779723237405559
CCL23,,,,,,,0.005082711039802523,,,,,,,,,,
PLAT,-0.02277775602391909,0.017324338453474628,0.02081386186037517,0.01624143151341296,0.045746947526159834,0.00451502655802552,-0.021532812466904888,-0.02127172273259675,-0.03275642548086244,0.024563133923932865,0.013915870768107845,0.15642515542663413,0.09189309934372467,0.0705586492035906,0.07873778546627827,0.0029576289405557157,0.03569085083200409
NTF3,,,,,,,,,-0.02833615634189029,,,,,0.05090046097138704,0.09509190423049865,0.02776147565705599,
LTA,,,-0.022131974759792988,0.039361081482113085,,,,-0.022800348764807896,,,-0.014096361680398626,,,,,,
CKLF,-0.021088958062618048,0.01186033227614135,0.04435930247955574,0.03420687030649125,0.01556126896749579,-0.0032631260630887047,-0.04283154253451715,0.009713250449413202,-0.0717493245371439,-0.022084801660879155,-0.009817935242880214,-0.01951915101647586,0.04015514953906942,0.056431187982200724,0.0642316550625605,-0.0027555299231711893,-0.04705455020033235
CD24,-0.024519794263643955,0.026266837641144947,0.07307694587629604,-0.01502112251312663,0.026638302236426162,0.024725222635765362,0.006638882778109031,0.06008375809641304,-0.0037874154274702113,-0.049088708416282024,0.06821795559219823,-0.02926437292298912,0.06778100828139023,-0.021721693097919274,0.02673294724984611,-0.002180976644449277,0.03423404078858529
HSP90AA1,0.08487527182435758,-0.033717591543419974,0.06852120293459504,0.04993549971098578,0.061266790782099984,0.016176661872360068,0.036957118023315555,0.06675134141470072,0.01251254099133133,0.18576132591373823,0.031913959694537176,-0.055960294591939956,0.0015893321810563194,-0.08857164811289048,-0.10030882306282585,-0.04325081270696965,0.037251977741750264
BMP4,-0.003622751191350923,-0.03258992101719073,-0.02346119062186699,-0.018276389774530607,0.02076893381047808,-0.011253472869704923,0.02099390282063298,0.042550552863947294,0.009671021036071821,-0.012879981308862263,-0.02275537763152162,0.05744602536318084,0.09983322872861235,0.0008304342349259278,0.0011635760448093161,-0.03203329621747487,-0.02903570039012885
SCGB3A1,,-0.01592352643642943,,,-0.02582492894968774,-0.029295831302678536,,,-0.014806872846992433,-0.018331747410788867,0.03817866719891543,-0.05585993154685842,,0.010697963969546786,0.02954646575346529,0.014517788095852312,0.059935325665559834
IGFBP4,-0.012697316879790492,0.023524795492434608,0.04939880417413837,-0.03805716897328259,0.01716135668723667,-0.01775761450432537,0.03093914868365916,0.023010209958732236,-0.05381309764419422,-0.08425001069870817,-0.01832450497363998,0.018605608401854264,-0.015113847708402925,-0.021409729810667414,-0.03447129903990611,-0.05334438572836865,0.10728220504611098
RSPO4,-0.020646102998612723,,0.02980039300930005,-0.018504504945286628,-0.029806165983473878,,,-0.02651819366337367,0.0811311940318732,,-0.027598084755352876,0.12966160532113793,,,,0.030502119330774846,0.004402587852979199
LEFTY2,-0.017525217436163077,-0.03962333980474942,-0.022403789083053065,0.0027068994394261275,0.02808872719589354,-0.014170426913783441,-0.023712103411778283,-0.015907034449158097,-0.016235914793890846,-0.0062598159303388825,0.009727668502687716,,-0.03831612963342601,-0.03841458184737629,0.013653384100125218,0.10109289854066573,0.060000306227420426
PF4,,-0.016518102577915365,-0.020132039094015505,-0.015667456601081462,,,,,,,,,,,-0.02801502542755824,,-0.023176224058704172
ANGPTL2,-0.01586068600018863,-0.027397860617074346,0.04279596849512696,0.010660104094791394,0.08510323419636048,-0.0165748075402321,-0.031134947312985516,0.008637633469195249,-0.022413080487865854,-0.11846094902393123,-0.02142095577270965,-0.061519267305004156,0.08792190326081285,0.04698488083900649,0.06846561976257141,0.002482565447289199,-0.019390037459718
LRIG2,-0.07513436929135851,0.030347648550495574,0.03417618627520289,0.032969808571138806,0.025075662015481195,0.0495073738419652,0.009918373404680547,0.043331893004756455,-0.018185674651760412,0.03177654488902201,0.02906109315363274,-0.037581802923555986,0.03708075400810021,-0.0021528095038694443,0.06375884423979342,0.005921726943592844,-0.007223801657022634
ICOSLG,-0.02433095030913578,-0.008471204043671784,0.01053642176982071,0.017855016184886326,-0.010033950194862659,-0.014910507417159583,-0.03681663272694243,0.00946209194362691,0.03297520217878678,-0.0538544775501879,-0.01179372272035944,0.04441247499763007,0.0624968889738562,0.0023968889498574065,0.04705513085382331,-0.048654431605166595,0.017863275897047174
WIF1,0.26481920253172675,0.06371310796907081,,,0.030678230845624804,0.014876128629433811,0.09835839392855485,-0.020463461948507945,0.003387077722976668,0.08718717803198853,0.03392758172505609,,,,,0.05384572552415975,0.01847347597456749
NPPC,0.16572110476433907,0.023763940442888837,,-0.02430408888374626,0.007709020802361093,0.08364586563356366,-0.0021470934939037084,-0.03991771226755877,-0.006921691249548924,0.041336727592995094,-0.05006304027845821,-0.09145839657426691,0.0474713824528533,-0.01624266898311892,-0.02123158924791371,-0.04857637498995813,-0.0007570545649406606
LYZ,-0.041170108910070606,0.048785750340717755,0.024523604829316092,-0.05004994560061982,-0.06593024912689886,-0.014294103292051287,-0.04071748735903838,0.036963457449021686,-0.041212698006861316,-0.1349074957198515,-0.03603012846618406,0.018765483034508045,-0.0771017680921319,0.09395789453100035,-0.004933609735238699,-0.008034247037515799,-0.0077713542148519985
EREG,,,,,-0.041944347632656837,,,,,-0.026998941050066852,,,,-0.050436612350441126,-0.04458876903674408,-0.038029003585346347,-0.02668269944908312
SPTAN1,0.16004890327601667,-0.022445197056813047,0.005720887426231787,0.025847310465923163,0.014935584169708615,0.04922400462877848,0.06833086101866473,0.02457707641067923,0.02582085332561331,0.1579351750838133,0.08362516375210807,0.036457656453611896,0.08717526221720101,-0.005781602992153499,0.01912088261887652,0.03607588752472849,-0.019366349186276725
PTH2,,,,,,,,,,,,,,,,0.055452432494333535,
LIPC,0.02540972442377037,-0.020222499252602232,-0.030299794784734962,0.012821423336025858,-0.028857274486267945,0.01700523145988508,0.006699616906369922,0.03890305538284352,,-0.014493373350572453,0.01641591792329103,-0.08417421826061454,0.039068368355630434,,,,0.07993112004073613
COL8A1,-0.08798799100315494,-0.015538780682774953,0.02323598012210214,0.02091863974918088,0.007393586592510244,-0.017576286776848294,0.0015228514568757692,-0.038432083992346815,-0.023251678435370533,-0.07919451274083956,-0.025648977084798484,-0.017391023302454223,0.04161455366625711,0.05486879383953306,0.058261159453327285,-0.06507874977420228,0.06348588186292399
GSTM2,-0.017068617313645246,-0.04571007101968434,0.05435698639597045,0.02292944372916909,-0.039630297206620965,-0.019407149930012052,-0.003599812747356251,0.026519665473201354,-0.02153664691946989,0.005976537066954037,-0.05511236854488887,-0.02168767921119461,0.06102147506626886,0.021506762979754544,0.07917657390746648,-0.014177565826923843,-0.01477383211994021
SPX,0.09924243029121971,0.031977681961563996,-0.026287489096678163,0.02674500437951488,0.0913321474081133,0.00669405732508937,0.013636031398383092,-0.022973368699872276,0.004645137645982147,0.13252336942931392,0.06738536646672964,,-0.0028286191229791,0.022394668989481652,-0.022931641620957087,0.023518164231254177,0.043782861187547095
MFGE8,-0.08362372868966159,-0.01165120316446524,0.07946689347080794,-0.011339165205968497,0.05977162885724798,-0.05134097524402839,-0.011477061110589843,0.021131367576608447,-0.0029572439232865297,0.026355968895178605,-0.019149268107644984,-0.026886183087342995,0.04208424579799375,-0.02250274371480982,0.03132754958557322,-0.013145193719082278,0.04751114566425449
TGFA,-0.13015421785126202,0.052565167477839354,0.060769542600775425,-0.002464380938532926,0.022185520409435586,-0.016056431717073924,-0.0373291293032984,-0.05182436884673772,-0.0308119127517886,-0.08848238860005542,0.012045041405772271,-0.03633026034333208,0.03290134267264684,0.01042634244093493,0.03939979819636636,-0.006740402994108813,-0.06586749269516924
SLIT2,0.22091845418202338,-0.019569248896316012,-0.012682533205248515,0.06469562234808181,-0.030674705118865067,0.007505607207731446,0.06608277047978793,0.07587872187947295,0.022544940734862053,0.03550877453763767,0.06827087088544916,0.08698788583512244,0.06863842364287535,0.06596527589751508,0.03879179833186305,0.029768339995589508,-0.0017356589436620302
PLTP,-0.032238810765283836,0.04965725123235863,0.02374772037042925,-0.010675366611264437,-0.042136001611296374,-0.02828346059090674,-0.023556618941980807,0.028540960301896786,-0.0033908325835591718,-0.12365034685391413,-0.01873203032511306,0.012845351672531695,-0.03083201476770285,-0.006248274941688066,-0.0034599846227917597,0.005449034372217113,-0.06298133479298443
APOD,0.10979143044500614,0.025116557548058357,-0.007900032267775341,0.018809001521048016,0.024328582804625097,-0.10939653678166461,-0.07753366147597134,0.02392895260403901,-0.034380505876837504,-0.1331428840843552,0.07054247969642845,0.012242229617833906,-0.052149779442070804,0.08440655761296001,0.08065357350509494,-0.038464147353788086,0.03404710367905376
B2M,0.0314851382912938,0.03762492419310035,-0.009479185568429303,0.0613111184689974,-0.04406858833432248,-0.06606579333431692,-0.04852204558906905,0.0936531419704951,-0.041151209712740125,-0.18881805682533195,-0.061133927241800425,0.03928641103623765,-0.17897113712203772,0.09147203959409725,0.06868150736968112,-0.03964885662033268,0.03188778893054182
OMG,0.16900687663662228,0.047439372377183466,0.0012110571441251575,-0.015636185989368164,0.05083334298603733,-0.05051303751337735,-0.06823844010161365,0.08198299157412248,0.023718385750515054,-0.0009106386791932165,0.028427180076556615,-0.035303866545601775,-0.03300249647235478,0.07250204826423423,0.15397934021244666,0.03518337603061502,0.03384518146458064
CXCL3,-0.0533645989960668,0.0756027778568812,-0.04138955644711104,0.003239332757495492,-0.05075791880279757,,0.07713775827414382,-0.022068064776462618,-0.015840221801550557,-0.009378268805145286,-0.019232401615393902,,,-0.009292089923155578,0.004265588043604727,0.028929593845306856,0.018672663562329477
CXCL10,-0.03159599295797986,-0.004635811297698851,0.0040982680294152285,0.0693095762154403,-0.006026035561998918,0.027900941887623137,-0.009012385580993616,0.0822784096390975,-0.024062456289329015,-0.022496404296703642,-0.030562613629046373,0.0007829633351830997,-0.016900344481121467,-0.006540076423321658,0.008670941993596235,-0.03288441277069854,-0.053682032072251314
RSPO3,,0.009872194643902191,,0.15553476280908307,0.14800951717900931,0.03715492633592253,-0.036213433485665296,-0.0029765550403834003,0.02357607982717692,0.0464729402322782,-0.02009748901985495,,,0.022305626986595065,0.06324966343526509,0.03179038274580034,0.032281788846529116
CORT,0.13045322474878526,0.04426997602831075,-0.017625851229459828,0.06836258976586125,0.041155623388256464,0.01717637149877859,0.02687316033122315,0.04330309974589919,0.05305947692436077,0.043458213120560564,0.028423080374266815,,,0.01874480477402303,-0.029316300215345224,-0.004174897253463914,
NCAN,-0.0004553903917316337,0.028271809929866328,0.041231865187246426,-0.04305567735255878,0.045628575436756275,0.0228701537666308,-0.03688012545033053,0.01638942549115206,0.04289262268545028,0.10886793402433315,0.007323271061571612,0.03081402082328584,0.09115085351410467,0.055300758248704,0.0640255949280338,0.034069393092160595,0.03947462694509389
PRG4,-0.03159147462025963,-0.02394708447970938,,0.04931847025249905,-0.02066169219027634,,-0.006569315650957423,-0.01691671199488015,,,0.04903942222345917,,,0.005949669303995007,0.01592654810804495,-0.03469862636822984,-0.016602637615660994
ZG16B,,-0.022081125140245385,-0.010881115756847482,0.020905586068320416,,,-0.021835861961008615,-0.018116946874692643,,,,,-0.01147451958342598,,,,-0.01977169607124975
TGM2,-0.00603506152563983,-0.035261329935562406,0.012308195484114293,0.003538950182047647,-0.06334209769676909,0.008636498799724465,0.006476226248064714,0.010879483292316985,0.02324823933548294,-0.00405763747569137,0.03527650331447254,0.028117292375385534,0.004833976849996332,0.03793070562000393,-0.014152086445276409,-0.06307748173820875,0.046943343298009525
VEGFC,-0.022667513784863223,-0.030405587838144774,0.010360318016323656,0.013144889471910778,0.027389091285768236,0.03656116393262559,0.017108074787582958,0.01974934946475703,0.03834025257285459,-0.030508685829647383,-0.02397991788182902,0.18965422183456423,0.048340335261553444,-0.04215329701087974,0.034112748091323725,-0.02889379241497672,-0.01748442455948055
WNT6,-0.028748446300767082,0.07148219447791036,0.03885476491241668,-0.01302479459192522,0.02218351666062959,-0.023539428049119973,-0.0047966406628581456,-0.010659324378266832,,,-0.02092846141511207,,-0.03169816819664932,-0.06041652569042188,-0.030695119406099744,-0.011046704718077949,0.05457481616745637
NRG4,-0.021424361994001127,0.12549374325765006,,-0.0218549512259911,-0.029429878543142152,0.08889939344922651,0.012841324627687813,0.032015731778430534,0.049901452808732885,0.06238161140840008,0.03385019252130668,-0.05948417556939509,,,,0.016060257558365678,-0.030723727797676754
PMCH,,-0.01690350219502661,,-0.010915625076654388,,,,0.08915074352699064,,,,,,0.025264312252418354,-0.009177586159325655,-0.023214150339563037,0.013663541237430769
COL9A1,-0.03337648273460397,-0.019782939455027623,0.005336388717730041,-0.022825901456053715,0.04533583343798479,0.059902539889921766,0.041225513343080146,0.08977561282114961,0.01658346156494673,-0.026624660880315405,0.030655892435455138,0.061588411887081654,-0.051956221668951065,0.0027884234651880005,0.0686170530732573,-0.0020718256115454014,-0.05608373777199157
GDF11,0.06492110660690652,0.04722279646277939,-0.05483013566066453,-0.04524687276306921,0.020162093346484243,0.04594318335203578,-0.025428511495706383,0.034891810418694845,-0.04833130512695176,0.04382511795351411,-0.019042488368715443,-0.09416920005880587,0.023417276639141647,-0.05182574185782925,0.06432612345864672,-0.0005450063474652504,0.03491308847870913
IL24,,,,,,,,,,,,,,-0.034293845447242496,-0.027568340090478458,,0.07126695712314014
SORBS1,0.07851254081854155,0.05425958170367343,0.037745085291128855,0.04752832317520489,0.02004625704634536,0.012390198589859756,-0.012833160266356052,0.00797396984627568,0.03167065786554397,0.025479448656251256,0.07036832836127906,-0.05872275669806666,0.1026163773832663,0.0015547350542815383,-0.03605476253234885,0.002118697393810333,0.03582436702766231
DLL1,0.05959952447902869,0.030248342573371497,0.008333534859760386,-0.009808511644296384,0.026522362439252448,-0.04769844356431224,-0.003916415038125474,0.024122776684105236,0.022295552024726613,-0.0024329663934063144,0.04875961297766562,0.03885173128460904,0.10354940095415642,0.08258087174246397,0.09281197694853556,0.01921782989153874,-0.02001481378896363
TLN1,-0.02415486202549656,-0.012041722352089794,0.04406640632253262,-0.022424323425921912,0.012622656223665403,0.008494619915050855,-0.04216683691525097,0.003775860283009434,0.009976286115160393,-0.15711413769731472,0.0005338528569210776,-0.0596187054592486,-0.01949148656783757,-0.08578209381541924,0.06086459519663508,-0.040475061870888396,0.009193772181433753
