,UKF243,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
FGF16,,,,,,,,,,,,,,,,,0.03409422823686334
CXCL1,0.08760804906944923,0.013077435427319107,0.05177964155115193,-0.0036827437409759412,0.0559937980150191,0.0010320471983178848,-0.044822432990987156,0.030521404483960828,0.0716619536221252,-0.03195350527565583,0.008217812462316258,-0.004475426556800605,,0.002923864307254016,0.07833308243632997,-0.010913218212250818,0.010970495372042196
VCAN,0.07820469304807896,0.003221139907034643,0.02541685321490072,-0.061619650637895554,0.13753634498335454,0.004078511999071381,0.027349747803241054,0.003067077386334666,0.03518840520915095,0.010750324592686464,-0.1213761626853976,0.016271795979540066,-0.1254226821771699,-0.0069109323666865065,0.04491482743741117,-0.11960800726147912,0.05886111080799764
MMP7,-0.04756364812328805,,-0.02095151360762519,,-0.021187469409413434,0.008213847687594433,0.021073836006416904,-0.031476254821512686,-0.010070285494035023,-0.06393737217579656,0.1627742121728241,,,0.01047815320785692,-0.016341408490257593,-0.03535523156877135,0.005974056675787308
PTPN6,0.06330073823309626,0.017218264410574897,0.03932835602389564,-0.01702832116846307,0.09541553934279612,-0.006491064092773459,0.0400682385743614,0.13432860906616376,0.06475477273747515,-0.05804569614613163,0.08545437140447132,0.012584097640598644,0.0727059458683295,0.06714640590695004,0.03124613268052891,0.036309570655979555,0.011684111305277382
PTGS2,0.027262049220286355,0.12875577611099231,0.014406708489436062,0.10554869693616814,-0.11401754363562568,-0.07348018327884692,0.005625575705073226,-0.02162935081047221,-0.03259583761331474,0.028882496218414686,-0.03593489482936963,0.11414017646014521,0.05315279113188473,-0.0434390068722316,0.017440000972688937,0.06980367464766912,-0.005883398455712602
XCL1,,,-0.0232329283741749,0.08767634197030492,,0.009259556102433727,,0.06325535065567209,,,,,,,,,0.0007670894523144042
CD58,-0.005996416279070287,0.026406279694564577,-0.015635181553333898,0.02371845049405781,0.1640787202381565,0.038577367860571324,0.0568185183774074,0.05380110889451619,0.07521134478869526,0.0174574146563626,0.09818644498450638,0.12506388939988558,0.13538772312350567,0.03869951725529015,-0.0035333647322120304,0.014246552863175738,0.04633822087318501
TNFSF14,-0.05102942943065097,-0.02094690687250668,0.006346356432401234,0.02301687210609246,-0.025555823005161807,0.027896480382385954,-0.03931542295727957,,,-0.038027011891511406,-0.025144753863476102,,0.06786226312003561,0.05663185197490007,-0.018742840887915436,0.04671498618687828,0.06036301861161935
CNTN4,5.557090083018783e-05,-0.016397171878738584,-0.04175375212892518,-0.007571943185527042,-0.07523232784820046,-0.013075257986520759,0.021330648257865462,,0.020193922598618328,-0.03548113854394109,,,-0.04634156822416867,0.005008879333602385,0.08927408508134484,-0.005187592098865546,-0.07256925262579257
NTF4,,,0.05982960568375562,,,,,,,,,,,,,,
INSL3,,,-0.021353087891948026,,,-0.02120561046470406,,,,,,,,0.031479021895383125,-0.018742839077055217,-0.03420504605111989,
BTLA,,,0.03768872799876137,0.08263416321420758,,,-0.0058655488772386116,,,,,,-0.003707151914565798,,,0.0014022174901499812,
MFNG,0.04033041804624525,-0.014805326023736031,-0.020329310864286153,-0.0004914308333978033,0.13043561548665586,0.02753711635530506,0.08034104437460081,0.11906949187828367,0.08336078706730071,-0.04720608360591301,-0.11716346542400168,0.03978867990174536,-0.010106987252136969,0.04501451548870825,0.015903521020534318,0.047280789147433736,0.09610541082690857
ICAM1,0.04385925482553046,0.014306746371077518,-0.01936432897520229,0.09645149609463617,0.11356464518401593,0.04927201937850567,0.007497831181539163,0.053784418233397836,0.0011561254088196557,-0.060635410146573594,0.11391976641316837,0.09979369350327147,0.009059696367913895,0.03429648317292495,0.028387516398827934,0.0992704356276463,0.0659521632843151
PROS1,0.05182284368420103,-0.0012506915688298339,0.03305519791077167,0.08566556744442629,0.17213320227759726,0.04133227749020692,0.0672887162379786,0.01623726440882942,-0.01594861793871985,0.018317681557656593,0.03736810081015385,0.03635944600406996,0.09673602232714315,-0.021846459152319236,-0.028483672683492823,0.058309539921497,0.06950791545915859
CLCF1,-0.005117540466687232,-0.02850453900520706,-0.007005120437829148,0.09680818378449674,-0.03878495273957211,0.01274416218064102,0.06468829375098425,0.03704374825766379,-0.020518976786628146,-0.04902766110971428,0.10606946370974162,0.0014690988308170094,0.15480260714356522,0.03708623671679088,-0.028741975073977608,0.08818185434428777,0.06958908845973248
PSAP,-0.011378734112681668,0.015692880303246868,-0.06442623143543046,0.0608076290869678,-0.14462850443541045,-0.01677901116941305,-0.000614311145419482,-0.01409158987852893,-0.0035152625244467654,-0.007107168108202714,0.14888292443818352,0.06293471444665909,0.027220828597928667,0.007595212349766825,-0.01880180116299154,-0.02681165733971956,-0.1344703517660483
EFEMP1,0.007805653222000484,-0.0025728281316148996,-0.0035594409849586286,0.13764008704120667,0.1626940299650858,0.06884241662486429,0.03269543667052801,0.04485450163258055,0.040168886970201385,-0.010730009999496028,0.1432130999451138,0.09956163183338308,0.11313141119003048,0.06446884853973396,-0.03397326630122964,0.04569084154507828,0.11508431083025142
C1QTNF1,0.06354134195859983,0.00710859049161602,-0.008934268092525415,0.03586597500374053,0.1721212188972439,0.04115666454711904,0.05019080113196957,0.06271459117829474,0.013185870320147435,-0.0018251654648054024,0.15881747334230747,-0.01124140287392476,0.07617392718801927,-0.020748136173560153,0.0053344358653256724,0.06076476839763873,0.09512792330836162
ALB,-0.03415015567087298,-0.01497900980018291,0.010342381656136261,0.07091030127929286,-0.02468859963667829,0.07169720587976629,-0.006849183710650184,0.09369846741432028,0.0251761580930644,-0.04043618813600608,0.012232421220445242,0.005297144305643108,0.03797566517930843,0.08100215692201611,-0.03137504762795425,-0.03189036858951696,0.04623258373448836
CCL13,,,,,,,,0.05552377708466416,,,,,,,-0.021023988713709852,,
EFNA3,-0.047157287654689885,-0.0306149616455446,-0.02820204423247517,0.0016181987995432206,-0.11390368339348088,0.004459939100175305,0.033045720899166894,-0.01661807948999669,0.031489174079154095,0.004180068274409241,-0.04579451344284926,0.03242795201239661,0.023035107531312986,0.040945565210698226,-0.018798757432317015,0.09330739685995783,-0.04347162562587217
DRAXIN,0.014453428618007396,-0.006553628475751244,0.02540365301735753,0.037999533385942384,0.13780982221599067,0.013014473170676267,0.04100365690434689,0.10849853090093502,-0.009369350287303263,-0.022876924176392824,0.08832785662725257,-0.02072064596041047,0.0753570344822623,-0.040170876928930434,0.007891937614803468,0.042207364872028155,0.024563049651597578
RAET1L,,,,,,,0.02062808467561985,,,,,,,0.007311855740371841,-0.0063920959132920735,,
NPTX2,-0.014045218633658325,-0.05458537116818232,-0.055495606909099084,0.016402026358422247,-0.1549253394409538,-0.03868047079142443,0.03473017752680953,0.059705583293632486,0.02830131711169155,0.1112365292827386,0.12222173318825243,,0.0044348875224407116,0.02960249025303203,-0.011875838801910676,-0.024314411082120985,0.01727704464489955
FGF11,0.021338515794259456,-0.011017960121602676,0.042114638434692694,-0.0055063321475449355,0.1689566893600755,-0.042074878255162595,0.05224297377316173,-0.052175133438778686,0.014374321992497996,0.13038756734677784,0.09730104727119394,0.032999892295110286,0.026481462029494765,-0.04618006422204759,0.04397592999389439,0.1512111767107753,0.15356129918647568
CD59,0.052172126179169005,0.020375434054227606,0.03018485195061437,0.056335439178299876,-0.08463616483901473,0.021989368938380147,-0.0041249604719932375,0.006910149186462975,-0.003950868680784128,-0.07461170201983128,0.06324264994576308,0.03436009166022,0.05911443142900177,0.029268496453935235,0.04288821106688969,-0.1333587511743716,-0.03240400223897125
COL9A2,0.029349269646323232,-0.055567648721197294,-0.01547334315298752,-0.05060698319754248,0.04285489461439137,0.0010482506658554965,0.03330096306137142,0.11305685560975527,0.055060064276250285,0.028255544650971225,-0.03445504246248227,0.04551955072848728,0.04394160651728155,0.03057164070431387,-0.016858908618774288,0.024347361396718347,0.028274496498608012
DLL3,0.03973024172813569,0.014288802136336813,0.07318053961132037,-0.0866023365858648,0.05912570673099007,0.0004336679625829927,-0.012138106090697222,0.06719403861362858,0.09071980074879683,-0.03240751974222836,0.013900462930257415,0.007592556365216943,-0.01212683188198416,0.06760294601384957,-0.015550398425625904,0.06802030727767203,-0.009675707541689314
FGF5,,,,,-0.02829975585140772,,,-0.034923067216632256,,,,,,,,-0.007780074241563755,0.0210488644942055
LIN7C,0.04546514379237121,-0.004579560129906634,0.021195264581705505,-0.010046706068260827,0.0484325931054917,0.005677954912867961,-0.004936679296507027,-0.012530163231081397,0.02829471988863202,-0.025253183616247787,0.021593872864866734,0.10971653093903268,-0.0004888710604526234,0.0284245935933564,-0.07687111905856765,0.05237065348650406,-0.00871871008855718
GDF7,-0.0333705415995761,0.0006741463066191178,-0.023141889441820062,,0.0357248442177635,-0.035113755900107985,-0.010258393907657908,,,,,,0.08669525092338784,-0.014481555557050295,0.23019451098182747,-0.024522886288543367,-0.03673208140462344
PSPN,0.071031746326603,0.01134421013625575,0.0851476775837987,0.017707014107746163,0.006083292975676137,-0.003715084752939767,0.03864415963368437,-0.005562492696305658,-0.011506820067678433,0.022110039014763425,-0.09662800941738546,-0.07042272376679028,0.011855967198045438,0.03823593697108284,0.10062858063733561,0.07292346487555937,-0.01445501607428139
ANGPT1,0.04985192301681547,0.005469411993647784,-0.005142474154811763,0.010757294177850624,0.15084414796579887,0.008222762064996099,-0.030361334092194863,0.02899917352314601,0.03177979853844416,0.020719424805467228,-0.031204430299044877,0.07090904412959127,-0.03259645216354751,0.027449515070852717,0.043304088538591634,0.058600018986626874,-0.013458982953789377
PNOC,0.0832958523498805,0.0007851340567532392,-0.03902703114109227,-0.04632439523232294,-0.13510025016592628,-0.04112435669336353,0.041525424841173456,-0.01447536747485026,-0.03170129151547726,,,,,0.011156961647234488,0.06226883712470264,-0.04509270190824648,-0.1100890284338079
L1CAM,-0.005096116210959221,0.05649242773348791,0.04716799409569553,0.01693990160874648,-0.113451864705196,-0.03444181035952501,-0.019704552319420192,0.040132567821471975,-0.04670846941422457,-0.0464519992801297,-0.06583862970612832,0.03736244413383608,0.03092847954979919,-0.028044643475452654,0.0297934521387748,0.013814681522859949,-0.09802607480250164
APOA1,-0.0007669248557699857,-0.011233059147757983,0.003235648341432911,0.05769458263913239,0.004119279358706318,-0.02439116805624057,-0.02610181785673162,0.004243448453655792,0.0024611581868191697,-0.004279944849276437,0.061593957089253,0.12520158295308187,0.07693972327264556,0.008548752950021147,0.024694360918978597,0.034211002708310984,0.22764985847743852
PSEN1,0.002686704589079408,0.059356546399461134,-0.038056650295768914,0.0015470149346421777,0.016831253261881472,0.010218623507928324,0.005355600056161705,0.01302778119600189,0.028286254017003444,-0.045351835818599986,0.048785709995613415,0.05730220134579562,-0.060753840982160544,-0.011129606644557713,0.06754912579455796,0.015397388846778989,0.01119318491418683
CALM2,0.03255550395761162,0.04703612116811508,0.021567395623453153,-0.048507405650043384,-0.22104486399251438,-0.05857630273072132,-0.061587275640498214,0.06938905963386939,0.011284530293232585,-0.014759319585892425,-0.09645715305799736,0.14174137719824006,-0.06220900909265919,0.1074960985893838,-0.006430087530167254,0.1897387125252985,-0.018390036413718416
CLEC2B,0.022974043444064444,0.016634753811017696,-0.0020874605560843905,0.0906971961913873,0.10236088540109758,-0.02340811979888946,-0.01653142165024276,0.0054986246553373605,-0.05436336934721394,-0.002589117248879002,0.07602898932248771,-0.004345711958156741,0.040749821065722815,0.002775736327009311,0.08051144042712749,-0.009661095842747595,-0.028130538386758056
NTNG1,-0.06741907880670071,0.000231097472552594,-0.032376396784537166,0.038248092764798645,-0.007251681923650687,0.07910067770453827,-0.020663570138298434,-0.02372094780667608,0.00756362003527155,0.012852844805801521,0.005442974720987149,0.03889610028918967,0.03197360393800771,0.0612885436477274,0.0089648447494422,0.07765163431531215,0.013861801281615712
LRIG1,0.050323300148207274,-0.00036330822098919435,0.007232136778451614,-0.10361393450525042,0.10041754101613175,0.029509741251776675,-0.003283277657238394,-0.02176377583659605,0.07961540830508872,0.016365271318822473,0.006474122396803414,0.025186197131327522,0.09123286068585769,0.08981546150152395,-0.05004081946048583,0.15441390002847707,0.051771522031337745
CPAMD8,,,0.02324851981899284,0.033150131424014476,-0.02560093765191423,-0.02590709775199368,0.06627280182461584,,0.008785012517943013,-0.03195350108122783,,0.038400875632158465,-0.024573182581061483,-0.016268858130413115,,0.008810649477189571,-0.01918216669545268
GHRL,,-0.02231777869378231,0.00026842353017642566,-0.04333305388956634,8.048871113317547e-07,0.06206748112707012,-0.04240626798247466,,0.13326665911747726,-0.006329314356679121,0.009266783581491706,-0.03324728765761427,0.07313016023840967,,-0.01648159439486497,0.0004748926712724097,-0.030133522868691434
NPY,-0.034056556618936855,-0.02410447507346767,-0.05643558114257875,-0.09842996623871016,-0.09695072558331043,-0.036644105015039424,0.017174376896918912,,-0.04820713762990327,-0.03731476969268007,0.05892028554913808,,0.06464569252019332,0.04770479316661437,0.06705681224248443,-0.05517047690663725,-0.0559497955897509
MMP2,0.1265212464036337,0.006064589779074762,-0.01940582257721811,0.08426762814557041,0.20000356877765493,0.028857589604883212,-0.0020003376713648084,-0.06765118170631436,0.06602134052095983,-0.010680608782689657,0.07322287054906608,0.05187741550170059,0.053618490816394915,0.034964712262476334,0.018432487111136896,-0.060476198103382145,0.08355625064330655
LHB,,,0.03188158707939265,,,,,,,,,,,,,,
PPY,,,-0.030758593799690332,,,-0.02009850341549884,,0.04367004908346994,,,,,,0.006494634902168792,0.03609880353412409,0.013212185782803901,0.07735628912302484
ALKAL2,-0.004223310879011032,-0.014123136937744918,-0.021677266370481823,,-0.015741163369367237,-0.018109833310812565,-0.011893514944485426,-0.022962028489719132,0.042263329904377256,0.09329048557919073,0.014497462374504493,,0.04739373816786502,-0.0027312355534676955,0.0011220648946688727,0.08453851064724295,0.07412799168635552
CSF1,0.0478391876445976,-0.02677857802173516,-0.018173394652955976,0.04295599133656688,0.04725618630280464,0.08584017466295539,0.049824898251683715,0.08833874205368042,0.0475650994532584,0.0359549393925669,0.15834644400683853,0.06622308822571503,0.0626319011607849,-0.016953486213693247,-0.005958965627947433,0.08961818246668055,0.11920412742988261
SEMA4C,-0.012884147792369644,-0.04210810685567376,0.02420306356069178,0.01339623517356617,0.044056108613845145,-0.02618049078127738,0.03932884825496063,0.0360867052333435,-0.008411342359328838,-0.029000565855753665,-0.00508238966758029,-0.031154763133171934,0.00042062147490470127,0.04626741719918093,0.0006025280456954372,0.021201048559929173,-0.021032234309234087
BMP8A,,,,,,,,,,,,,,,,-0.02816753392555898,
ICAM2,-0.017873384354918528,-0.043177079596426984,0.023501858020060263,0.023020265361771562,0.083154061128854,-0.010787902376116834,0.010662464761740249,0.037385214264001425,0.05765431730607212,0.016441679427777484,-0.047923951258499464,0.08100340073324828,0.0786495259515864,0.009207005593143996,0.03473082229258713,-0.059718301621033115,0.0160446149359922
SYTL3,0.005157781319914838,0.012110037961456807,0.02384107582151003,0.08815164135024978,0.03858440699236265,0.019442053405625978,0.03878366581799311,0.012975071020587925,0.03724927129579207,-0.05488665070275623,0.09881538973884621,-0.008381904500783568,0.08351784309690688,-0.0058367256144234115,0.022498333092052226,0.03664045820423635,0.04507894233047563
IL1A,-0.017224254302438475,0.05354460233201081,0.01271538816657983,0.036251410054236835,0.08006867398806904,0.06219061910970005,0.006654321566951188,,0.023785933220829565,-0.06976890302343168,0.032623621023816295,0.10727160293601709,0.0825856365626787,0.003456436298493594,0.006243318897382373,0.02306265615050186,0.10487875143407277
HLA-G,-0.029389769456566926,,-0.023232926276046336,,,,,,,,0.0004688784623581633,-0.01773041026971129,,0.03513608909813511,0.014020262949244593,,
PGF,-0.027111350446178146,0.016491251302478117,0.06200796914603603,0.030467364847780596,0.17255201928758163,0.04615264020702569,0.05424528096457892,0.06941980380467802,-0.0026903189520283578,0.010555685327207841,0.008513257450544771,0.0479185573826302,0.11811573042896235,0.014892572164325515,0.07343552616201743,-0.05086784983437636,-0.00500622762785007
LGALS8,0.09698513288627383,-0.019686777670344335,0.050231076093746885,0.07421989253439659,0.04488928840087184,-0.01640683663883809,-0.011893905920297675,0.0159307558352288,0.05431047229027063,-0.043326094078765864,-0.056127201748257166,-0.013023070819215886,0.10750380402646185,0.013820367893384875,0.04954984376779366,0.03365079300386704,0.007871979449752127
DKK3,0.03317975616192014,0.05009978531347574,-0.07650712767125921,-0.0008369177333784302,-0.1524081324521378,-0.05049491255760151,-0.051553073856122705,0.03447028418329891,0.0044433548613416595,0.03245979243279502,-0.06936904265653344,0.039318066963404494,0.06256953542857784,0.029868131180067228,0.0243193680881805,0.06705003674050969,-0.1550547027844791
COL16A1,0.09653151634281043,-0.024883730528923564,0.0926458077697492,-0.049532892393877856,0.024391277291467724,-0.008658319085824324,0.03831949909260303,0.0674651610198068,0.1287781524773273,0.06902302398533491,0.06931444627475995,0.0010905975101423724,0.07287707987744466,0.06771648550693597,0.027271521550032082,0.006044286857773558,0.09527269303559274
TPH1,-0.044443454827265735,,-0.02718671514580151,-0.025116717953523247,-0.0036507598350279083,-0.023180760312276668,,,-0.02456849130217519,,0.09494539906180505,0.01290781598610289,,0.08060763249072085,-0.00736240417167617,-0.011558347811696274,0.06496041189145674
TNC,0.05410088619943311,0.03448177198398004,-0.038109740322286915,0.12413680469997879,0.1854243141481417,0.05265758969559235,0.001258548419133301,-0.04149335717517781,0.05514037894300952,-0.05530560062849632,0.14000941525853097,0.022404035830969695,0.09201389222116273,0.030909873908061575,0.0022617269572202717,0.030474194915531026,0.0776558564385594
TNFSF9,-0.022143458273868905,-0.023617104681370307,0.022360755203632645,-0.015059915264344423,-0.04520225524264281,0.03265075814548544,-0.013370852248081565,-0.00785194431862096,-0.04168341011312748,,,0.05561254820845206,-0.03315318811652443,-0.0019698161927644195,-0.02354770800395908,0.04214964835408903,0.04659070908760781
C4A,,-0.01391771840401927,0.017856960880202458,,,0.00097774888039049,,0.08238029807041808,0.009091363715675633,,0.1207428967878128,,,,-0.015397531658752664,0.04070982852055976,
CNTN2,-0.044419048824773336,0.0509962805660028,-0.035599573061421155,-0.037338832932290685,-0.02318487893997888,-0.050336060175481916,-0.016147105076523293,-0.016811991065830326,0.06922635628334739,-0.00045610178366031274,0.03200057674403363,-0.0924189900755337,0.021277303051010315,0.10559329546971509,-0.039735406544097934,0.04820462529033332,-0.07940090286114834
F7,,,,,-0.025600922771792878,,,0.08998649666722924,,,,,,,-0.015236835633199858,,-0.029727758881421512
LUM,0.0026300596966187337,-0.020519560777014088,0.023398475410343445,0.11259496888077168,0.22038273365464559,0.0401845352406901,-0.04340902115447942,-0.07516794785608556,0.06408723209372977,-0.021868309160141368,0.026478853309666244,0.03637023965497845,0.07057735672201064,-0.015928325629344528,0.08518762323319012,-0.11966198342205994,-0.015118651024640078
BTC,,0.007743129642773066,0.015834677840170078,0.054153890403557156,,,0.034939179044497524,,,,,0.03614986497387986,,0.009263728863136188,-0.014744979927011242,0.09006840214658025,0.05684449453147252
APOC1,0.008034337454786124,0.0017617683780407495,0.05130602862383457,-0.03772422887247893,0.15808195025308575,0.027620311213677338,0.05604391302140658,0.06606426606839165,-0.03020257137864702,0.0036873194307415432,-0.06945063663748112,-0.11834885256095237,0.05698444648456726,0.10937728057297494,-0.051710792411855826,-0.028960453193051097,0.07764048565766349
PKM,-0.03431408482768201,-0.014866314642954858,-0.10039728860687956,0.08160907083388956,0.07506371578377198,0.011040645316749243,-0.05118533228916252,-0.0466342745083973,-0.01952192433900338,-0.021443159067531706,0.12040096140045511,-0.06745778697083206,0.08973423081198437,-0.041495140877388544,-0.038151094024669846,0.05896949534877071,0.08254856102366549
TNF,-0.004358308349318544,-0.020461578769669704,0.012385658987746104,0.036799463484733244,0.10226368960999573,0.018546308479440866,-0.0052301199546151275,0.14517404932425945,0.12102006534681307,-0.04050665053179861,0.13640621498511757,0.016824551344735948,0.015159824983664914,-0.016893066707274373,,0.08451172715128712,-0.03288540497616431
GNAS,-0.0012366852661984322,0.009638521225880612,0.06438739624872311,-0.1288117379618957,-0.1335110614521188,-0.03568938777639991,-0.074588091396297,-0.08996192135137074,0.0685008519053529,0.0793723910030144,-0.05275638568699785,0.04821603778713433,-0.04684543902211554,-0.021598784260821065,-0.00298130138977639,0.04328257263367051,-0.12678871461680213
BMP8B,-0.01563254812497383,-0.02171262608163341,0.011590239060287163,0.03147333357810153,0.03449793405419437,-0.06475555852710556,0.01055885111499234,-0.033736960998571326,0.01092580502227576,0.0986568940515914,0.021488591645811274,0.065201524136601,0.01110121703237102,-0.048485234687579766,-0.02426038209814045,-0.03172903008247001,0.05141374965851963
LIPH,-0.020617676730453532,,-0.015720203705003252,,,0.004269986803304351,,,,,0.08516275464502138,,,0.024282867833536326,-0.02419676891063361,0.02599709719299155,0.042940891042033275
CCL28,-0.03337051230730912,,,,,0.019816906067382376,-0.002195610255776834,,0.03205801538941757,,0.11340867082826898,,,,,-0.030450236457618258,-0.027612077427530832
PTPN11,0.038175350557759315,-0.025289861824904197,0.02389718530000099,0.03699850940918004,0.010740378982097723,0.05907833677307052,-0.026355129318978435,0.018755659371448442,0.07183240762183546,-0.013996197785516718,-0.09089272201350884,0.01765361816203539,-0.08517894675471356,0.007356216423413244,-0.03907467537666694,0.007670668584179935,-0.11504996130857852
ADAM12,0.04908294281890467,-0.016573312830456714,-0.028105289988450067,0.06157163047748811,0.18841502222864379,-0.051832492232986555,0.029168811892316435,-0.009760997741286402,-0.012969302764837216,0.05697582585728416,0.006517495081063951,0.07474041375113726,0.06948183071786633,0.014160560783205914,0.05547399781590492,-0.08956727474138251,-0.03699706996153306
EPO,-0.06507898641378507,,-0.015322628998455266,0.00012964544986676164,,0.04145373092002422,,-0.013161564523196225,0.08750057108821135,,,-0.04224924787482137,-0.005119131157765458,0.000884955195735157,0.010932848078487021,-0.018931245779759426,
EDN3,-0.046055139002517675,0.02694906725220161,-0.034843339811554214,0.06897910235867825,0.03456393020356125,-0.03140174897968944,0.0331970756620726,,-0.024822005214143253,,,,-0.04963650291191524,0.005951411376453336,-0.0014386123786586371,-0.022467315786561737,-0.013327940992105899
CCL22,,-0.017595331803321065,,,,-0.0292372192133434,,,,,,,,-0.01788811887111776,-0.012791182483105967,0.07015635453697264,
CCL2,0.04089807868643637,-0.0228813055239331,0.01925269953342677,0.12427056664436804,0.06933922833155112,0.1178755464575461,0.07411607470299336,-0.0003265664539853177,0.06020787565614041,-0.06957259751881384,0.17060575442573953,0.03375409418870027,0.08662907230725736,0.04075429504518878,0.020443725518174978,0.023900665755885196,0.027184855144491146
DSCAM,0.04758332535578228,0.005825363701124552,-0.005301522112363212,-0.07335512686172771,0.05923868424958447,0.004839720254751425,-0.015140059124207888,0.03948903684978948,0.02641736975122904,0.06498238742732176,0.027659787121420212,0.1305799136653947,0.013246211195849318,0.03293967331941646,0.009247239678578729,0.09490755780374992,0.07789389964463905
ANG,0.012312972235113002,0.006685710079851901,0.027596965274628276,0.06377267045496218,0.02832224408430527,-0.0030212970722623155,0.0034786659574449065,0.01577573758956101,-0.050929874281301704,0.01221716377885901,0.08709960118119935,0.04089416008920122,-0.025816019454335388,0.00416749833438764,0.019527443755393083,0.046955176210628134,0.03645265434151485
FBLN2,0.022011587468183276,-0.02125061107870385,-0.013830167108396489,0.06471900478332632,0.08327340701548668,-0.02646962797632061,0.09054073891945986,0.08186240006797155,-0.017400295168720104,-0.06931284384931585,0.033553336588139124,,-0.07151582942233999,0.05129682671074328,0.08477714132931176,-0.08950107306250725,0.055633400434152706
VTN,-0.015955281945291545,,0.021778379419605948,0.0002722237755624326,0.08262916331840621,-0.012491656192580915,-0.018120216117653777,,0.030079895112720096,0.00014224522329047478,-0.05941642769187935,0.12544994776465793,,0.04519340928360514,-0.018875984743310866,-0.009291417514970915,0.03702730928465461
VEGFA,-0.022877039900316726,-0.024594945801528618,-0.07899287050301644,0.06460976480478771,0.11034350580035168,0.01181889442315192,0.02607340580968196,-0.10226156893822541,0.010074948671150184,0.06637759994047115,0.06620936780499408,-0.057975410851370944,0.018449658564987623,-0.08584852476832641,-0.008621933135330917,0.0007166475291558255,0.09259487212928823
F10,,0.01150414664551365,,0.04904422049486232,-0.03204947654681038,-0.015381505299536932,0.07408837346742586,0.030324400336256028,,-0.02939605307544765,,0.05033310701160528,,0.011134316074903079,0.11214314586032693,0.0012178698399838929,0.014905228615919081
SERPINA1,0.006248442352487029,-0.018521430403381535,0.014577992460891882,0.13585647254716543,0.08659799253884902,-0.002896765102223282,0.04495569665076767,0.048878311505940665,0.02925666067672967,-0.06389111548717177,0.03765436585159832,-0.0019622147115681172,0.03806811731228494,0.011640634100085007,0.004491095127504272,-0.05602641083873657,-0.046432043100393124
VWF,-0.03231584131143049,-0.01528368611541614,0.050473315781744285,-0.025907445947524074,0.15140680695216713,0.013126664027559567,-0.03831234108814621,0.07805838065440744,0.015448395156043931,-0.020665474811589313,0.02175393803071938,-0.0018981221627669723,0.057257219218281565,0.01001069066983139,0.053608507100174764,-0.10824746025985853,-0.08574322376903286
GDNF,,,-0.005930490983853485,,,,,-0.01591238030184353,0.002769650498754303,,,-0.04206667518203769,0.010936754977978386,-0.04288492887520549,-0.020413021299945478,,
VASP,0.09761779074889461,-0.01619760674655431,0.0698483403005065,0.06757567348603122,0.0904377162673574,-0.013829482005766804,0.08972073137185754,0.0063792074829135135,0.04473955810607727,0.05662354918523699,0.05955210970300392,0.09641989569415609,0.026985545411871113,-0.004237254946664031,0.04510541490698274,-0.027539996748895148,-0.026756772911493067
ADAM15,-0.019337965214652572,-0.031083094076989826,0.010843981207019961,-0.019281750228717556,0.024133926127725667,0.027878716357839853,-0.03218489825389995,0.07706135937424813,0.03301509915275563,0.008332018513087718,-0.006888325559933234,0.07635468557675928,-0.02071574996805305,0.020961548290872954,0.03763970144371321,0.02434090512842687,0.047637577267984885
WNT2,0.038582302375936996,,,-0.021834811960453754,-0.05371998225940809,,-0.020861627615011223,,0.006776134789377474,,0.055942412942445265,,,-0.020089996421556643,-0.017503630956974756,0.04688069725079076,0.04546874544481276
CALCB,-0.040612883665926754,-0.025455872073641184,,0.012461547003853182,-0.028299755543865067,,,,,,,,,0.09701399935675269,0.02728493302991731,,-0.05066200758805099
OLFM2,0.07264832224043098,0.03521006033676494,0.051779138857452806,-0.04226192530600664,-0.005342189766494156,-0.01760049015903988,0.06934433559313093,0.05066385483795638,0.10530941064811553,-0.02795183192390974,-0.010718256233262856,-0.009119271948031358,0.06567835496556673,0.0075978445971033835,-0.013286166915953858,0.13365806503487362,0.12857053019010364
MFAP2,0.006280732607934524,-0.02057427373626592,0.05102117201913103,0.07452651204028171,0.1798770251421596,0.008086164169003023,0.030463971087740554,0.07924317262733827,0.014550899951937039,0.05495044337682213,-0.0076171010626900236,0.027105319377762598,0.06989509614819765,-0.007062533029530935,0.05321794339712961,-0.08563899537199816,0.029508265223627955
HLA-C,0.10664976840073774,0.012707771724603406,-0.012162484729927071,0.09280779544607924,0.16855832071010668,0.03623757978540181,0.04245421185481999,0.043537184059615174,0.04854734286093939,0.009719244164638654,0.112815239788029,0.07223054808626166,0.029152627687017492,-0.030579620859407172,0.06632972348802561,0.004569727003777363,-0.06828404523741034
THBS1,0.10850144819102968,-0.01678684172786818,0.010437369884687115,0.1463292165904413,0.11694348632164239,0.05593301173644615,-0.02459326071836888,0.052743273979652075,-0.02748565966564894,-0.007583098431967216,0.061498312048652325,-0.023708168390542232,0.1500052778217033,-0.013209108368832231,0.0626232400749774,-0.1359649923899988,0.03457141669445925
