,UKF269,UKF296,UKF304,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
EFNA3,-0.019493164477370904,0.0007482938397226586,0.09235201639505523,-0.043200193774673594,0.013287085761774125,-0.009248849095696787,0.04953407496304758,0.009774545218675684,0.0016808850197261031
DRAXIN,0.10595692310367363,-0.017793176316625223,-0.02141527842328772,-0.015400130682506286,0.002803443966553946,0.04287896949305739,0.0012936850019375748,0.0492932047907515,-0.005462421239909448
RAET1L,,-0.007375954056793264,,,,,-0.023713503696299817,,
NPTX2,-0.11556541124506817,0.013374318785873989,-0.02168721379955952,,0.023408917223123563,0.005294037387681801,-0.025865772101306393,0.0008946740455111634,-0.011141506333406877
FGF11,0.09634809439600545,-0.012369839504922854,0.017060288514269613,-0.13773476627887415,0.03853690285255772,-0.0014903210981171578,-0.020158369859196872,0.013592973013427554,-0.006054000112806964
CD59,-0.059290077539113493,0.013182081109738819,0.025619339768836836,0.04788743651820085,0.035334797737176404,0.028373019496770367,-0.02351507184062533,0.09681729088665887,0.042032011171968246
COL9A2,0.03358837603935613,0.07786920197817465,-0.08960563131266104,0.10450818294165666,-0.020776731200552002,0.06521893684640716,-0.018577274408097005,0.04416763493103497,-0.020933692312536573
DLL3,0.07528023836257915,-0.03278952114315896,0.04648058203902176,-0.04181136668892968,-0.007621763526982634,-0.024483149614044283,0.02972162176639407,0.07488362067010883,-0.008054332243658811
FGF5,-0.015879189148201512,,0.2303394422181165,,,,,0.028385644711906768,-0.00024142279532998206
LIN7C,0.0591603287081673,0.008831409170502506,0.009696515143511998,-0.043738553409709675,0.01491984106289191,0.024480813263059734,0.03629407384449507,0.01213811601645053,-0.020284548175095236
GDF7,0.1654819840226307,-0.019510431834489295,0.01122328280571551,,,0.07403964020839639,0.007670916474609459,0.008512030195074982,-0.035134167764065034
PSPN,0.0022574191477405673,0.003898707552441992,0.014038797466263797,0.0351149312506017,-0.03553854521965691,0.0286599235516325,0.014353196460650898,0.04909180510183571,-0.015173166995456601
ANGPT1,0.08033977611988113,0.011178899039470386,-0.04224495321968477,0.026684770693406502,-0.0024785016251225554,-0.03972346625483081,-0.05132428885461475,0.0698193865297312,-0.010017308934796711
PNOC,-0.03406051472308069,-0.03150206508932933,0.0413685601847828,,,,0.02214465698594592,0.05937237347698745,-0.0189698700029193
L1CAM,-0.05261919264522252,-0.03535519805165741,0.10501549095334631,0.050572429804408486,-0.0021804856188405567,-0.008791231419914334,-0.012035368009901947,-0.032847484111976216,-0.02207370967218072
APOA1,0.010998427021376619,-0.031575760722642704,0.12660712142426037,-0.07115682945003439,0.019663207362225817,-0.016367954393296455,-0.04405206809162176,0.027691043854389162,-0.03567859907626669
PSEN1,0.005760828325521586,-0.005039362585759058,-0.00631144360050909,0.008406543807264686,-0.03048518503863362,-0.07806391295080295,0.007889437575164021,0.01832459830965304,-0.038419876295777367
CALM2,-0.10411349652198143,-0.024684017436119487,0.04831977609246067,-0.0023224277586896373,0.04199501010471434,0.012596769873521428,0.029004267810998508,-0.006937885812879872,-0.008613216449875153
CLEC2B,0.07261602409543853,0.041153739780079815,0.031878702817726846,0.028490859594210733,0.0605749102478777,-0.06251708899431684,0.0037818632242366985,0.026678062833728287,0.06261732821946435
NTNG1,0.002354414854451751,0.008440823730117687,0.07798956840886587,-0.03307001377955727,0.026817610335016444,0.08932037404575671,-0.013110907430373188,0.04305393535621777,-0.0461849264555098
LRIG1,0.04655246560021916,0.024790205252932844,-0.04253244323922507,-0.020089406575682176,0.028736044013771812,0.004811422199197302,0.023103583508101398,0.02416886715804809,-0.01849099072208143
CPAMD8,-0.014364863551493794,0.062231291202110586,0.08017302441982238,-0.01997359698465396,,-0.025240588418121285,,-0.013426788227341016,-0.00441556360112278
GHRL,-0.030548908285029517,-0.017793176316625223,-0.016779377985770307,0.1168629004179337,,0.05722354971154735,0.07087763193849272,-0.004769794332520622,-0.021960855605035
NPY,-0.07441928043100228,-0.05678088784471036,0.09682901905292178,,-0.03522774736416527,0.013002328595887168,-0.028395894682440404,0.014884010146277422,0.019643039734189852
MMP2,0.0814100254579488,0.0036028986898497322,-0.022891985193317182,-0.05433766837423927,0.00045935320479520214,-0.0011921544769296023,-0.01729445257718522,0.032406249211482815,0.040931301217526715
PPY,,,,,0.04914723698294854,,-0.034800119254411274,0.009544700276476708,0.04646988940373905
ALKAL2,0.006879351776622994,-0.02300292816258552,0.025489367014856417,,-0.00024614814820420955,-0.04136939079911286,-0.038759717980281896,0.040075533926931334,-0.05190470212986118
CSF1,0.06549946250330467,0.023764764433579805,-0.08009604473018468,-0.01694156417468838,0.04572044534364213,-0.0029384578575869136,-0.05964028293835186,0.009693163939010601,0.023800042474369086
SEMA4C,0.031757530342693664,0.01583950454008419,0.05053351947190313,0.018668396162034945,-0.001798872638125101,0.026101906673470128,-0.005578501462490032,0.04947702139939324,-0.03509125640851561
BMP8A,,,,,,,,0.021423374229216235,
ICAM2,0.06399835151789404,-0.03854221745045504,0.048788008504380184,-0.01613764831875309,-0.01386582709586508,-0.035052887995982884,0.02663769142051286,0.055389351119164994,0.015997297293670953
SYTL3,-0.015607495793351576,0.05447541964905287,0.007311260021420976,-0.003979090990670799,-0.01929573790993641,-0.024469616027381135,0.020779364816871995,0.05447824637215401,0.05210573537252203
IL1A,0.0028816800872011735,-0.05015650422804766,-0.0223849229514384,-0.04738819891899042,-0.023543451077890316,-0.04534584815357025,-0.025309687259009263,0.0402629625927848,0.013199556923073395
HLA-G,,,,-0.037354934369769555,-0.02717149085647322,,-0.028778235028144118,,
PGF,0.09630890799752158,-0.023301445719830293,-0.04734011170655283,-0.004655384122267314,0.025118942114078273,0.05677053414493924,-0.030848422384777953,7.94981414017542e-05,0.046821782921508945
LGALS8,0.060755384588562056,0.023114945370358672,0.04394766738181663,0.06484634393514449,0.07886655514420764,0.0065573022433452165,0.02775965376694438,0.024775257643313103,-0.02634864814056255
DKK3,-0.07630072857127315,-0.06892152391447966,0.024222299344792086,0.006947082439067603,-0.02233500009266772,-0.0386774045323103,0.07392779784135073,0.013889450349425316,0.016186253285402227
COL16A1,0.050974527220133584,0.00922582338025435,0.06287001663544549,-0.01949809072044688,-0.03560430301849509,-0.0598931606097787,-0.00815895231567391,0.034298399969873,0.046026550575637586
TPH1,0.005120342362206848,,,-0.035801114967439526,0.04107422001724055,-0.04549962739437134,-0.027326505123559063,0.051106995100538816,-0.051868769925935115
TNC,0.1077509269382268,0.09011693198346304,-0.04924212947648545,0.07707096627189894,0.029097269625862704,-0.008217226225123324,-0.08281317110979351,-0.0028603352255189706,-0.066327050032492
TNFSF9,-0.0385478920843351,-0.020324899514040835,0.06476985785603191,-0.010270107984399387,0.0282201029056023,0.015788710232450185,0.03743532759654608,0.040282343028006554,0.019783482064354402
C4A,,,-0.018105459190479994,,0.13466206541169123,0.0011557247466137495,-0.016034983115143946,-0.0007596974029139951,
CNTN2,-0.009044477065519965,-0.03601603080975578,-0.03146043460419928,0.08485008151535428,-0.029261601502687758,0.006758887761662544,0.025346009098062103,-0.009731440661977746,0.020857273838381717
F7,-0.014364855202154572,,,,0.04512391561758827,,-0.015867634340449573,,0.05540414356534252
LUM,0.09018963843099771,0.031301872375350606,0.011250331487351831,-0.030860170851238992,0.06525306999696666,0.06911803197245665,-0.05515596246105649,0.018537684339141516,0.028115739062165277
BTC,,0.02262238783782941,0.12152828039616814,0.07199958204707668,-0.017688326147554636,0.01081103467165263,-0.015355416011004647,-0.012006443883155127,0.03484777274694447
APOC1,0.11965649701528558,0.01310130638801401,-0.07139073884515197,-0.07600940396824286,0.005512699045197433,0.03686025713924764,0.00798317513476011,0.03857125235774813,0.027859532538645055
PKM,-0.016283106389110284,-0.013390317930119959,0.07242476996257276,-0.004110329865977533,0.010519841790001256,-0.017303188217380135,-0.026972789116745333,-0.026520293121988545,-0.02350804760266837
TNF,0.0917297828618083,0.051127882278799344,-0.0017696427240310223,-0.040071133927744064,0.08158812444357218,,,0.07258621718310258,-0.02396638565433042
GNAS,-0.0616156386410812,-0.04499839215734845,0.04111929193388313,0.0004059223765223862,-0.054995998770441826,0.05942266942191028,-0.05788249269615282,-0.023625724031250222,0.03263111346948543
BMP8B,-0.04568086572605502,-0.017272517693678973,-0.012090932040283935,-0.008426119359220234,-0.030453867823771377,0.06092746452271809,0.0017813856133761358,-0.014156968927880011,0.024711245251409428
LIPH,,,,,-0.017430122217310984,,0.004720466278143763,0.003624190084427692,-0.011092390604819672
CCL28,,-0.020429741209994023,0.07392531334354405,,,-0.022082797187576303,,-0.024234008407531153,-0.036260084013552595
PTPN11,0.05348467028835098,0.04795788382073341,-0.07978002977946481,-0.009115137165529573,-0.009386131846886187,-0.03035388836910946,0.026189296903090725,-0.025919028066698227,0.027051513074688924
ADAM12,0.018368279010719638,-0.019744074855623437,0.0215821873226556,-0.05445114087017663,0.09208111178704068,-0.015973318397111483,-0.04672443377791094,-0.005268767324984084,0.08696343296171086
EPO,,,,-0.008565968115203519,-0.018929557871161424,,-0.015181074680563249,-0.008709686274151428,
EDN3,0.04878070816556911,-0.026789599738216867,-0.006542715327399174,,0.028592810436804207,0.030666419857843463,0.09674909697037197,0.0346109783356423,0.16597315980865418
CCL22,,,,,-0.021424182416295734,0.10258444326621598,-0.013320732159218342,0.02443889145117157,
CCL2,0.01807887860038703,0.00019537117822492344,-0.03323704808756568,0.03027329093563104,0.0034119576038244416,-0.02312767604282825,-0.040103379389236214,-0.025825126672757832,0.09373603939209921
DSCAM,0.020897502976957152,0.03439143546845654,0.04528545488625689,-0.05045600057783715,0.026571504187604462,0.03368282658461578,-0.060899404840470676,-0.00889063805805464,0.033994307564791514
ANG,0.044649418857825966,0.02009300579675135,0.025795685655869767,0.04743149841945461,0.020550887335235576,0.09474432334482727,0.008750690759780548,0.09396323813472802,-0.057261732757571716
FBLN2,-0.0035246264642402104,0.0348360277511821,-0.021005720718963814,,0.03915118058667117,-0.014150626059185323,-0.022984876172944414,0.023396359305799117,0.10352834433132371
VTN,-0.024214459296836677,-0.0272423940497763,,0.058509830652979176,-0.0216377800596372,,-0.019657442721908572,0.02015766238310006,0.016774072617448593
VEGFA,0.020935785885269082,-0.0027872211930552023,0.0129587668284006,0.05090751714619857,-0.03915891092855827,0.01304766419766301,-0.043830583961877244,-0.0821495482882742,0.004833501372914727
F10,-0.02335756089789786,0.027772440741394573,-0.024707078092957746,0.023502989171619845,,0.10695633348129628,0.10407275805474425,-0.03613192692153357,0.0011027104841579197
SERPINA1,0.0336688217441142,0.01963202329777987,-0.006910526570699878,-0.050378880964899786,0.02277413114362406,0.09063880906856758,-0.0646274323743208,0.03236286320302163,-0.06075123847839921
VWF,0.0600071250267542,-0.0188379353772535,0.10042506382204501,-0.052978124579717775,-0.00619174096451756,0.09527617875232047,0.01408540185219612,0.026881155233750887,0.03971101121430959
GDNF,,,,-0.04905864303386877,0.04297880003263701,,-0.021258111957680844,,
VASP,0.09218289368683781,-0.0025216700855709923,-0.009580847109521146,0.020051435456233353,-0.010540724088003455,0.027262226295593273,-0.06374032889231264,0.03551222480889449,-0.011735957298984216
ADAM15,0.0388891275483868,0.0098632301457071,-0.007903288411954581,0.023789394203773854,-0.04835069450118297,-0.010320298230987582,-0.033917566351864555,0.04530238328057357,0.08576889993029561
WNT2,-0.03687238878808131,0.014962609472954485,0.01662962059052344,,-0.023480237337716748,,-0.018228274055163578,0.08912728311509154,0.021641535649977325
CALCB,-0.015879188975637195,,0.013647448483770417,,0.06149709802857592,,-0.008041748905622951,,-0.023488167286163854
OLFM2,-0.014562410980079103,0.04200123368544524,-0.05321418236134117,0.01451780631599179,-0.0036010822804183867,0.007548987184534585,0.05989911770118489,0.007048601700674052,-0.03882204444618043
MFAP2,0.0952733814350137,0.011659674958138811,-0.019823595930948266,-0.03287322736973804,0.060281171214356194,-0.03878845303606293,-0.06387809762833825,0.06844169470570487,0.04449395147477311
HLA-C,0.09981590295071077,0.02583091245571625,-0.024066625928143424,-0.05216905439520824,0.03854967534815931,0.014243189468160547,-0.019292614780788385,0.0040042819365308825,0.05702231898984142
THBS1,-0.01629085297533668,0.04259587030379941,0.0347735865997652,0.07830616446224542,0.010865051421994936,0.0077259076878139245,-0.06129634595176794,-0.006590956427421327,0.025431064943644683
HSPA4,0.02550221648202017,0.03705788303229035,-0.00016701089972108278,0.017502493459586148,0.03447556431936648,0.007722794576807759,0.018909025544369733,-0.04084928236967961,-0.017715184142144524
LMAN1,0.09688824612655268,0.04182957966633307,0.018476203048814012,-0.02445986658491174,-0.007233942758011259,-0.06306872720086584,-0.07891239139918496,0.019137690864435817,-0.010497704395981801
LYPD3,0.02390182576051194,-0.027069927121634432,0.030397693602612977,0.07947230647288846,0.01557937542109421,,0.007856265880675445,-0.030389784738651,0.02776977741283847
APOE,0.03760850498876401,0.00850103562315821,-0.05632680584572985,0.005595825389576218,-0.010210226455417177,-0.0065700652148193575,0.036671415719734556,0.08280172319190729,0.09598636909332317
SOSTDC1,0.027135043765805264,-0.02791025016736668,-0.025615454973256242,,0.09683555357756637,,0.0056108738856008675,0.05711335914763525,-0.036458402189611196
ANXA1,0.08261718706214533,-0.011454396852085724,-0.0037462670114660544,-0.03149084235625407,0.010827497367605719,0.016730329213988572,-0.03247457840429089,0.018869211223331534,-0.005379377306230154
WNT2B,0.04270732323735702,-0.03846065651290862,0.02897577012420121,0.011365780594161866,-0.020966212664777033,0.006963454121764729,0.005382319979772738,0.08862023094939796,-0.02878078336477271
AMH,0.016560396921499115,-0.010103734094522945,,-0.03343173100889127,-0.020640521823148454,0.022987366122945913,-0.016201161645749227,-0.01065026165181762,-0.044784607961300155
GDF10,0.03552971206330602,0.03519372889053063,-0.013994897987395444,-0.03249938704138082,-0.029189489658249967,-0.02787096650924426,-0.03285495553156932,0.09550701965706553,0.02660683450184288
EFNB3,-0.026418732700598482,0.003953584644572471,0.08363115605940874,0.028347187670815035,-0.021683823527878784,-0.0019103546820637687,-0.027527756393405354,0.04484601334137509,0.02968289236865706
LTB,-0.02598636916140264,-0.021532288670763407,-0.03725014899499209,0.045433188837126805,0.003479356023809001,-0.031721109656470486,-0.021040986598961357,0.09993676968832013,0.13841879424067247
ANGPT2,0.06770226853630863,0.051736572832700146,-0.045581441568383785,-0.029597103989163757,0.039099455411074555,0.08681356205398777,-0.043732306341253094,-0.013797766730754023,0.011170068996763
NRTN,,,,,,-0.02787097650782222,-0.0135176577103448,,
ADAM17,0.03235969137625976,0.00588853603749136,-0.023713630024850357,0.027033388280898595,-0.029630526693179744,-0.03506423286077371,-0.04156685178076971,0.0700704153236947,0.031550101317023765
LRPAP1,0.06828537947456922,0.029558007122239313,0.06870763033776714,-0.10096759703417724,0.07931174019268203,0.008161514611973055,-0.026038771861032615,0.033917622801611085,-0.045788878018996046
NID1,0.0932181413724736,0.03311738911197113,-0.04268823792423081,-0.016529541372472558,0.025748408672265896,0.03690562418974146,-0.012394201524665131,0.016061754631075544,0.06559721290071567
MST1,0.11790372581926008,0.008427528624354794,-0.03640808936860138,0.01942347114847752,0.03422559183632852,0.015703281992001376,-0.0007900669865112552,0.05193263871592892,0.023722136485194993
IL13,-0.016084502510086578,,,,,,,,
DCN,0.08820391380536803,0.00546703067520639,0.02013492438643549,-0.06107867823126431,0.027226421517009353,0.04746184712520838,0.022500025647616467,0.054149779396377384,0.053579644528505374
IGFL2,,,,,,,,-0.003816435302829162,
COL7A1,0.06066592935319227,-0.041656863515412826,-0.03956528239030956,-0.054912400694053655,0.0224375528828337,-0.016893043636131838,0.0017015380753669874,0.035043047741738415,-0.009431971712266996
CALR,0.06956143484139132,-0.056469032149013956,0.038630588426893805,-0.09914048807729431,-0.030218531167815935,0.03287914742998497,-0.09756025135706385,0.014511932706761965,0.03106162667683119
PIGA,0.05124882444133419,0.0006692594372842999,-0.03261122227887291,0.02834086460463311,0.01099934540788492,0.08601254574574826,-0.03254323237826355,-0.000763853103860675,-0.08274339312668715
CD200,-0.06602672075400551,-0.03464283292094439,0.061525912796694934,0.0022584442173082574,0.03302483395632884,-0.01565809343100025,0.0031123129775916247,0.09652668436851475,0.040253801278996054
GRP,,0.014305459723587566,-0.018859458751011676,,,0.03941317046566693,-0.014826661042162083,-0.003419960805515914,-0.008138806481038686
CDH1,0.13715723432760904,,-0.03132463242713582,0.02063630850528043,0.10403476666160733,0.045979016681123634,-0.035636361997226744,-0.001265078456289209,0.0032782138892711817
LPL,0.09207354226136084,-0.006530027845908674,-0.06792868845966649,-0.039831408953422444,0.04444129853222544,0.022589958027747402,-0.04980932340288996,-0.03945579446186161,-0.023781996008681035
SEMA5A,0.08275926344002293,0.022520807907998926,0.013556462937124644,-0.0410401534679337,-0.03930188805575878,-0.03388621692489293,-0.043503643218719024,0.02694824618072451,0.021863510364092904
SEMA7A,-0.03536896625477019,0.005575260436050328,-0.046031474644321654,-0.0032710519868250935,-0.02075433406116429,0.0005450505947118124,0.0175720388784444,0.029728255521690134,0.03894495459311051
SEMA4G,0.007774467408688905,0.02210805723174986,-0.010055159004198684,-0.07994561690688545,0.07559059896054858,-0.053757468436440796,0.020686709752757056,0.07772782124833653,0.08484301424042903
SEMA3B,-0.0005725981101793791,0.02529869862627168,-0.034271559836891924,0.024301485926294497,-0.010200858563192932,-0.022780339770674545,-0.04380593129541987,0.04844115730099471,0.04315844935112304
RPH3A,-0.003910269966549497,0.01390882678064716,0.016301488008604266,,-0.0025944233721079003,0.032582792301090596,0.010087103732931531,-0.003772773377677019,-0.019061951344677256
JAG2,-0.04314109830297231,0.026405476520309615,0.005030335143689585,-0.01226735700349658,-0.005540396992616468,-0.016490264565921134,0.005273310491266872,0.07031733641621304,0.037546818021842544
CGN,-0.024113704458977515,-0.02152639207271327,-0.0346791493590745,-0.07263366399962443,-0.009688631048881256,-0.058048645515222506,0.0006476851026757182,0.02906347030790696,0.020638842527076057
GDF15,0.12524452511526385,,-0.02631869727509497,-0.08203140555827218,0.02248345650869814,-0.05974169992834717,-0.033525998361474574,0.047721540216252425,-0.018551476258038376
SEMA4F,-0.048475933017286206,0.016947214280919276,0.04758613065585625,0.15724976331753554,0.00274101098572166,0.05674678071264885,0.05459071534452766,0.08695820302824941,-0.009820917180098235
NXPH1,-0.05315595104568043,0.01447608524689365,0.04478731004923768,-0.02588116870074908,0.0457163746755417,0.022115904238605644,-0.06235953086378082,0.03228686265532168,0.05771068380835609
ARF1,0.004123513998758247,-0.0008586128965309412,0.02775629993372856,-0.06686318124005892,-0.011650891909343928,0.04044586262255668,-0.022806768611765633,-0.06053290850155239,0.04076719302022742
DSC3,,,,,,,,0.0892388121913297,
EBI3,0.034736394500133834,0.034149485619719255,0.047853942780924225,0.02741922065353932,0.042108054445355134,-0.03893502895312504,0.002104245566828903,0.06823052128660419,-0.01098503404795731
TIMP1,0.07313393165177592,-0.004191733945148077,0.04887892645336541,-0.06230404335626289,-0.004350312222462884,0.06480883756846115,-0.07994671000501895,0.00999598015903619,0.02930772773137782
SEMA3C,-0.021820962426319195,-0.045662355756089075,-0.0024371191922793645,0.004592311714308913,0.001788201777780654,0.0339728219771327,0.016542672492100622,0.06974162654207439,0.043591744173514226
GNRH2,,,,,,,,-0.027926240945895683,
GAS6,-0.02827870071406345,0.022877123574463185,-0.06617190892915681,-0.03608742622056902,-0.010208510421830092,0.017417628597637253,-0.026385352829936343,0.05510632313910051,0.02934340103761965
MEPE,-0.0253175128003414,0.002712243124481477,0.04561954118413526,,0.060526212070776665,,-0.022880131554823456,-0.03561125553483782,0.034345316872712466
SERPINE1,-0.006027757013622634,-0.027374196117711906,-0.019639651769766273,-0.08254845356746235,-0.03731645713627012,-0.03562349600084113,-0.007676505030065384,-0.06677463997141064,-0.0030978402045409798
RSPO2,-0.03429396944382166,-0.03685202058432906,-0.0002479119488556165,,-0.026470078331154417,0.05460495254010603,0.016210588654170712,0.031012432580069714,0.027214577696258565
SHBG,-0.03409016654808147,0.014114309314829748,0.01399887738471516,0.04957445206399182,0.06374981670757869,-0.023445313474719093,-0.021514602441745873,0.04683597613313338,0.04400429789342617
LGALS3BP,0.06015767710332016,-0.023218065834616372,-0.06272687121236657,0.016396134102346756,-0.006951573109210058,0.014762421102399411,-0.03597152607021269,-0.021844563507851883,-0.003778193960383942
LAMB1,0.044962579076100295,0.034614920000703535,-0.04379398439286522,-0.04510725781922703,-0.005723678664281339,0.021706180458448746,-0.09400413640495871,0.02469472746284368,0.011734028370726684
SPTBN2,-0.03187001419108952,-0.004663927008597566,0.05699426567206568,-0.046176747835597075,0.0011109203928875977,0.031078652066011275,0.005738755756701697,0.04509756069053869,0.032981951587277736
COL1A2,0.08803032028323272,0.00912728185879498,-0.04154912517966554,-0.020077013968115228,0.013721313722256379,0.0508527647478218,-0.028730390148174113,0.00774719198453478,0.040049236664837715
DEFB1,,,,,,,,0.04202551636362587,0.05722010171968186
WNT11,0.08005917799483034,0.060781898295778,,,0.022190549078488837,,0.05043890804063909,0.10758295451326197,-0.008166077103335976
LGALS1,0.026409353785492355,-0.05006597334549498,0.018970800483121848,0.0029380687152438735,-0.016748655250557045,-0.04170182571178364,-0.11456144567839732,-0.05026108170672434,-0.05490764343695097
BCAN,0.12378071764557827,0.06522169951495121,0.038262373133118664,0.06160305707372336,0.0210432963934913,0.010054496058465787,0.04976248747815506,0.03140315395905355,-0.004179462448951479
ANOS1,0.132120403608989,0.061454661766689504,0.04345484064210841,-0.055075143865775764,0.07571081543410267,0.009844169760021728,-0.007904278077854404,0.07048505152538588,0.025003138275994704
EDA,0.0644098293454875,0.017689787873470683,-0.021194526526471878,-0.015714608348441624,-0.01521795618581722,0.026150478264422912,0.02110219735184313,-0.013852952424846575,0.10223475507890346
FGF22,-0.014364861653915418,-0.0024595079933199073,0.0409864951386896,,-0.02886165261461489,0.18378007572994032,0.01103881654048916,0.0032607994978384167,0.01878113399350183
SHANK1,-0.0136672535167202,-0.012623992678763851,-0.009698080424737078,,0.016653554131624587,,-0.016178868002414783,0.020079326440192908,-0.04029688962545051
NPVF,,,,,-0.02142418385234082,,,,
RAET1G,,,,,,,,0.06470798574389329,0.05530809429473635
TGFB1,0.07785300278570552,0.04832850863458359,-0.030487815816000786,0.03438981366990966,0.02346312961873706,0.030269288325502883,-0.059738665785956525,0.022508174129404993,-0.008209247108517607
MSTN,0.11006823247229434,0.03319047531755247,,0.1566204114944026,-0.006450859847819886,-0.0381608034228172,-0.02300077354375813,-0.006326126778528097,0.025914431478273523
WNT4,-0.016287369922920396,0.0025336617625442556,-0.02676347145839689,,0.11579162002471047,-0.02151307438631875,-0.006962905215037841,0.08942313210919073,0.05566419381620327
TNFSF4,0.04869641884288106,0.03605704600131257,-0.02886395042594759,0.07777117781704763,0.014607731698281992,-0.03314401324282216,-0.019835525982282082,0.10735695638831273,-0.012920996397289516
NTN1,0.05504383679159892,-0.005656385471300795,-0.04343709782588059,-0.06462225865774619,-0.01722578683919215,0.016154565114191596,-0.029873460348601617,0.05381731574313135,0.024836651749434037
CXCL12,0.0813184057321658,-0.04031003389535558,-0.026300163975394766,0.03294635187754519,0.02476422060791455,-0.0026201439884943967,-0.04618945400335319,0.03416274810882766,0.07273185842049074
GNRH1,0.053325662390929174,0.08205024318911645,0.05956184547410898,-0.010875238272940521,-0.035143086070672104,-0.02179965170591867,-0.02138669641904964,0.047776194308391924,0.02658466398497594
FGF8,,,,,-0.03231267066729927,,-0.027350502665050076,,
RIMS1,-0.038591612111090585,-0.013374636068239786,0.015157465868450138,-0.023323210793087742,0.07693878673161121,0.009256825707479323,-0.006569466252650118,0.020219691248743028,0.018648208681839078
FGF14,0.025866285507946733,-0.0030486114623551976,-0.004388806965279906,0.07908909964965599,0.056336972732400424,0.005382442449835233,-0.012361376233047616,0.033023497070985584,0.05248976488960592
IGF1,-0.029515251094198787,0.040652252795768895,-0.05744563872387118,0.016716658088960123,0.016835061895329923,-0.020619078770558165,-0.02037818045029456,0.06884691417108474,-0.014889048458807974
TNFSF10,0.049808719313925866,-0.0165554636371109,-0.006157868899215681,0.08047208453342516,0.023149852258362868,0.05224279965988417,-0.011412742443203576,0.058215282253621645,-0.009721831978421339
GDF5,0.03644285270314182,-0.025101522659075372,-0.005262440992685418,,-0.02248356083837704,-0.02369442313584676,-0.012523455768319699,0.023483910880821312,-0.00665232016115065
CHAD,,-0.007211425125496512,,,0.03877587132781527,0.018842035664233085,0.015719011428535545,,
RGMA,0.04319722192006673,0.04156505809331786,-0.01702801882210442,0.024265860625056836,0.04740980989570788,0.042125425684813526,0.017081366831536323,0.03923750854251264,0.03654750081794313
CLEC3A,,0.0477782486533297,,,,,,,
WNT16,0.07852899273815027,-0.026378806854256864,-0.026763473770069823,,,-0.020023249119033047,0.04126498596236051,0.021174959037682267,0.045014869753953524
CX3CL1,-0.027411698082789853,0.027196297872985574,-0.027798829545227017,0.08612407425182618,0.08791503248455569,0.07412013520386253,-0.03879872530677008,0.04443397333587948,-0.018527029541441607
FGF1,0.02763138897341691,0.04176427026463301,-0.05533205406030885,0.06508694023790945,0.020949239570540547,-0.05412694194330388,0.025653303895724986,0.05767523626337246,-0.04380555570182261
ALOX5AP,0.04872271774575525,-0.04226674604838298,-0.047191168813349574,-0.06671813954001601,0.05319599865548682,-0.010200383453254608,-0.09018492716017726,-0.03749106482236317,-0.02195021765982005
IL1RN,0.08823435683009065,,-0.03526247310736545,0.09211192240937746,-0.04883857712915473,,-0.03766412278023992,0.037775910280744035,0.07187386010160339
PCSK9,,,,,0.028389331955220403,,-0.013120996730968981,,
NPW,,,,0.013453315763411992,0.02035927845373381,-0.022362605834116943,-0.026380755348340494,0.047868623261496525,0.025319164762279116
CXCL9,0.13913804286671608,0.05571934402853516,-0.017847609637509452,-0.060631971265711126,,0.03326742912704829,,-0.031116496501615368,-0.001439625351502452
ANGPTL4,0.005541760077529902,-0.016407506617890963,-0.026976984962699884,-0.00016949033932405568,-0.01395947558370949,-0.017838811040015726,-0.084245272984035,-0.003303707669791074,0.012272107399790034
UCN2,-0.015460879266006767,,,,-0.019102687202030816,,0.08608244519830358,,
OBP2A,,,,,,,,-0.02894741401628791,
COL4A3,,0.032163488691768466,,,,-0.023700866389709856,-0.020736767225003592,-0.01134580132201947,0.08781796149598155
NRG3,0.012927312185153996,-0.003722978067476162,0.04120845198004971,-0.032499407621463854,0.04214015348587499,-0.004791446862965301,0.058908548156345705,0.029311230069713246,0.06351894212348314
IL23A,0.1007192307024954,,,-0.034712391495530355,-0.018687495239395356,,,-0.009779099467276179,0.0421443845747905
COLQ,0.1039226984816036,-0.0025722221426716933,-0.02462542995615343,0.13316552555576538,0.0005739321515341902,-0.0505307094400188,0.013098137207326641,-0.04636010759107238,-0.022859819417537126
SCGB1A1,,,,,,,-0.015181074589186066,,
TNFSF12,0.08856081591566742,-0.021979277704305182,-0.0343039284840206,-0.03303668658891015,0.007766601202400289,-0.03764553816057697,-0.03009086441783374,0.06625216031101816,0.0038931496252663086
DKK2,-0.027534874155672642,-0.01727251574594988,-0.03195489957444561,,-0.0021345750557031523,,-0.017474083991725984,0.03812579097725622,-0.029978466923482147
FYN,0.08282599173895536,-0.00095816579636259,0.05227004556318795,0.08460653792661729,0.012786569017786941,0.012590819358271783,0.020338494433772905,0.016740286511595082,-0.029247667192226642
ACE,0.08099189125582795,0.039945473785369716,0.04959232961060027,-0.028424892181479124,0.008998700459488413,0.019909674812314263,0.03784278487450159,0.01795093485370132,0.03509060065599376
IL18,0.07169596046719504,0.008896853143542502,-0.048635089059549864,-0.06294241916657427,0.02220591452286332,-0.024975532716739562,0.02019180934227821,0.08661798162838702,0.068909397841733
PPBP,,,,,-0.022881040772098682,0.01344725916254667,,,-0.027572167809139427
