,UKF248,UKF259,UKF260,UKF269,ZH1019T1,ZH8811Bbulk
LYPD3,-0.026654871525035522,0.07551939044816318,0.023078862848136542,0.05342738104809448,0.006929967412946814,-0.014207790970789645
APOE,0.008597529294312144,-0.013964272752217361,-0.08721727192648346,0.07633482853570066,0.16494427462183092,0.0014179010707016009
SOSTDC1,-0.03033816662750287,,-0.022093429316409643,0.07768497343086891,,0.030716641285412433
ANXA1,0.051213664934563585,-0.02142403827937032,0.11199109916749975,0.11720256183422582,-0.030069280225881425,-0.08690453935559278
WNT2B,-0.005248717270700342,0.0800981188782357,-0.02541698993533806,0.044930845773108,0.17113430880081934,-0.03538315629432468
AMH,0.009458940479257034,-0.002783108736630918,-0.021975300847905103,-0.02825927619575055,0.04269973010322411,0.02002106810099944
GDF10,0.04943586187103964,,0.005994236106067871,-0.022194965756721138,0.0791067623900436,-0.0007796886042888897
EFNB3,0.009959163241409105,0.0037002120270481186,-0.05087840651327891,0.052960182805525606,0.027504305164174712,0.007501582309675318
LTB,0.006268328905790685,-0.02122301132153958,0.017282855051713748,-0.02254151889831349,-0.04518664025842486,0.19914128167166995
ANGPT2,0.00539940181000049,0.005025695237623944,0.05462303064927468,0.11490823270648395,-0.04577948764973209,-0.00225039344621946
ADAM17,0.04911607171465171,-0.041032003429721506,-0.0350657340843245,0.032186867461126104,-0.014128511335396967,-0.0615242269689491
LRPAP1,0.02869990611998002,0.03308697832811665,-0.0024137239131530957,0.024108201093747172,0.05631438877478782,0.038568454681941096
NID1,0.031888985049319876,0.06275852604284478,0.006196047105823357,0.10165683720231375,0.05004199776551087,0.013968045086998592
MST1,-0.01923781853014018,-0.04786066803585041,0.060423548343858664,0.11330726778202323,0.0766342777088878,0.0663415062916169
IL13,,,,-0.013952280714906819,,
DCN,-0.004101151329526699,-0.016676186632579464,0.04390729436114834,0.1164778470154343,0.050052799423081176,0.02451561452600314
IGFL2,,,,,,0.0643474752566904
COL7A1,-0.020931118471992412,0.06469577569019803,0.050770812151636875,0.12287645011691403,-0.006430596995229458,-0.010905499377029329
CALR,0.00940421444549969,-0.008935584851434813,0.05453996088601472,0.08304331546321789,0.06645757968212386,-0.12842723014706753
PIGA,-0.004942254331337002,0.03507945434953201,0.05219149678890543,0.005967804607335313,-0.07381286993329363,0.004561994893240835
CD200,0.04611381743691886,-0.02506175318680288,-0.03496200452519724,-0.0001367781173465352,0.002716493303401557,0.08513185139263613
GRP,-0.02173857079706117,,,,,-0.01804960920192615
CDH1,-0.02358023557246563,-0.017339534205458074,,0.12588633370452895,-0.06479944620349455,0.058634100576109176
LPL,0.0556766026097121,0.015660489981798913,-0.05452214237625732,0.06472020537011222,0.03942892066236026,0.16841841803509025
SEMA5A,0.022322174829051727,0.007100486378510209,-0.0031593526807723047,0.04256381316965603,-0.028691256453050085,0.11746686006646903
SEMA7A,0.05224084944756912,-0.0635294622350656,-0.018750648210244844,0.06347616580155377,-0.03791581131522243,-0.03217651908677256
SEMA4G,0.020900812696217245,-0.015789692150362217,0.05956525786068211,0.03724975927511831,0.004068942167937091,0.07246473803258796
SEMA3B,0.07925544997893749,-0.039159678186561984,-0.06463418921417742,0.02497720198525851,0.0838170181053412,-0.003315499168663612
RPH3A,-0.02133801252723747,-0.008730740730959084,-0.0026132856673639904,-0.04354002194117744,,0.0518960916670554
JAG2,0.04745108170022626,0.007652260848610979,0.10849552974498533,-0.002938987770814475,-0.009785615037196788,0.0005617653233581431
CGN,-0.009921849489676298,0.021735987088650915,0.04990227831896035,0.009568445848919135,0.09792215270246708,0.026364901119525438
GDF15,-0.005263371450262774,0.0025658342647893982,0.021053466124332666,-0.0013534553857863926,0.08864427282473221,-0.03920901754593449
SEMA4F,0.01830958383993557,0.0328359928097805,0.042510904018427643,-0.04371449150865785,-0.03807747868380159,0.029942369521468747
NXPH1,0.0405850375727865,0.013964189839445107,-0.016820944076942727,0.04293471653825065,0.05853727931384279,0.06630451033011013
ARF1,0.04866759266602913,0.02692021923956667,0.017483987204163845,-0.06354752524974676,-0.004486250463556452,0.05736463233480312
DSC3,-0.014737469041425581,,,,,
EBI3,0.0539304217042915,0.018023512837250663,0.07323370165217274,0.008296682078529249,0.11922670921307373,-0.028235089661983844
TIMP1,-0.01750901678121976,-0.010991325565821608,0.05624964959292797,0.11440272470240032,-0.012284781164329888,-0.18308596776912345
SEMA3C,0.04608791784711712,0.06204652263096325,-0.01726244675581361,-0.05060597498623443,-0.007295352769005067,-0.0627789165252333
GAS6,-0.01204420660827779,-0.03579263170398731,0.06050954781827703,0.07801864107584688,0.1105612389176428,0.00835556504404228
MEPE,-0.039464762839851945,0.016365319618854603,0.028595515775926516,-0.02196132863743191,,0.0013770744475825256
SERPINE1,0.018013051331345762,-0.013850152433860246,0.06289068031180567,-0.050912871515866556,0.017924402218451232,-0.1667933426148313
RSPO2,-0.0397754940119238,-0.014959131386163466,-0.029076844284870555,-0.04371880409347893,,0.007158844226246143
SHBG,-0.019089378737084137,-0.023936243886941395,0.03260345531665928,0.0766908618199126,0.0004744667154126556,0.09544417046732284
LGALS3BP,0.014001146094206454,-0.02785073197163859,-0.08868441924863647,0.07867791389469725,0.10050921447669668,-0.09840663085545019
LAMB1,0.03466743105935401,-0.00489369105544558,0.10204507162808703,0.138370988735319,-0.09695546677289625,-0.07810448860444598
SPTBN2,0.07302701310260393,0.008061158463248787,-0.06804116248113604,0.002806921543730579,0.11268138335192866,0.07510338693160254
COL1A2,0.036159582517224835,-0.0027372019649819666,0.028737799122901257,0.09737658164553685,-0.0033252562145234363,-0.05419661729667347
DEFB1,,,-0.01439542603236708,,,
WNT11,-0.004712690522651945,-0.02021821578423645,,-0.013593904193552674,,0.02127807664811995
LGALS1,-0.04745888078494549,0.01146711464284893,0.03683032987214342,0.06559828603930862,-0.0017453776427328919,-0.1767863066244888
BCAN,0.019643417180959334,-0.015221914634052374,-0.08996855945366751,0.06309874004863532,0.09092921453591951,0.18888800390335322
ANOS1,0.09440937510181613,0.029039846882187997,-0.038808498661807,0.06716884526964241,-0.006678464222649772,0.13260551078233093
EDA,-0.015464497143731718,0.06608994242403439,-0.030910710347933214,-0.016253733152075074,-0.03788074208268714,-0.029758893831520493
FGF22,-0.021990575375435088,,-0.020886090091996035,-0.012460601880632846,,0.06994679764453318
SHANK1,-0.021123577945919726,0.02343720046793415,,-0.011855471286568952,,-0.023205989743792326
NPVF,,,,,,-0.016484288009571173
TGFB1,-0.020767479773088904,0.02458025191446526,-0.027048560213368364,0.03067207303952398,-0.02102496334662942,-0.034536988306340506
MSTN,0.02938659775565626,0.0036594598566895733,-0.08847548457031151,0.030523166298889483,0.03345965451847383,0.07464230960745369
WNT4,-0.014233020557918358,,0.07203440185073377,-0.014128255264942753,,0.011806194266143813
TNFSF4,0.054374731978312475,-0.016853882173734926,-0.003943694256031696,0.047945167770963706,-0.00819491327750265,0.08764656223378563
NTN1,0.03681921950324375,0.020878320997755107,0.03990377397606979,0.14213061648649403,-0.037155898687070026,0.10289576059714355
CXCL12,-0.016464478468145152,0.005255113269641664,0.03406357179839738,-0.03863904021349568,-0.08382533594890856,-0.022037262469557867
GNRH1,0.01985257169533313,0.02770796190142128,-0.026344915502895805,0.047161034283651225,0.04324179087706747,-0.03687351054893797
FGF8,,,,,,-0.022753078114233997
RIMS1,0.023938585036285417,0.02573480920385395,0.021466400715709096,0.02280742847278557,-0.03070356426533205,0.05579494900179631
FGF14,-0.0366532370397324,-0.030450921306766573,0.01927723062118851,0.003854103576915296,0.010941678369750544,0.01623982735602437
IGF1,-0.0003547298700857678,-0.04106116465186184,0.06545953734368451,-0.009999101305982012,-0.019731422855537955,0.03062783676770087
TNFSF10,0.004745476778732309,0.019756310575722847,-0.02794296203774056,0.07531907948233589,0.02814057718215233,-0.0013216673058931332
GDF5,-0.021819704409380806,,-0.019083973641985188,-0.021961341910081877,,0.024407418457972403
CHAD,,,-0.020385671427942755,,,0.05720229233289091
RGMA,0.06624345102335448,0.02944150921359731,-0.06108626623361471,0.11216085460719108,0.06392900980255718,0.04697495628436966
WNT16,0.034657108614564607,-0.023124411425804278,-0.012542954322398856,0.023617198098173923,,
CX3CL1,-0.04240513918345123,-0.012546404111773761,-0.016484736593676278,0.01848183195383005,0.04831754555021141,8.757794684592796e-05
FGF1,-0.003791181416426347,0.0035150630831674336,0.01996828194810853,0.019756739103429555,0.0157210239309901,0.026708667520629704
ALOX5AP,0.04196364688570664,-0.027246102993766154,0.09450028670564958,0.08854533608388215,-0.004588375022176918,-0.1175757563616954
IL1RN,-0.02497319740852526,-0.029759902962776058,0.06071124545532967,-0.012656174686097456,-0.02871770390364139,-0.04113291589570629
PCSK9,,,,,,0.02828914908334214
NPW,,0.0007467632306219898,-0.02279104457852987,,0.03753916743531767,0.02396958364641334
CXCL9,-0.01643283819646749,-0.03356651797992224,-0.0014288458107557917,-0.015306914112783737,0.030427593292648745,
ANGPTL4,-0.03029361474782168,0.01690786239832259,0.05238931891047656,-0.03611888697609896,-0.04719322914628828,-0.16990131959930702
UCN2,,-0.011619890551913013,,-0.013411327299885992,,-0.0033842899474504948
COL4A3,-0.02859929931748417,-0.005812082661902934,-0.05609394167047144,,,-0.013830618610717733
NRG3,0.006009876115260513,-0.04177083400231739,0.010236421888400647,-0.05136103216329361,-0.03445816636712473,0.07188822060948427
IL23A,-0.023316326655761225,0.01286553405311697,-0.03468519444156105,-0.01640661965030842,0.02562987700792892,0.08543731936761491
COLQ,-0.011990813972561841,0.07279290633737562,0.03620882065496815,0.06332635578702935,-0.04300200937239773,0.07412336917868875
SCGB1A1,,,,,,0.08789675567714512
TNFSF12,0.036904359023702066,-0.016586369464360855,0.02441940249185286,0.04943895486687321,-0.06121164943582176,-0.009751317613442907
DKK2,-0.024422736393951174,-0.011791198354332866,0.09001957807552195,-0.023884748280443378,,
FYN,0.057601459913487155,0.02056810343065523,-0.054756804840399985,0.07807651936432856,0.04525363006823688,0.1783492695336029
ACE,0.0362308141660596,-0.023336015950491146,0.056097227447223445,-0.06959610158086278,-0.010930203669795004,0.0710548666161862
IL18,0.0011532544234233396,-0.0003691462908430733,-0.0003794218127024228,0.10616207713264725,0.009359419683168314,0.06991757725882466
PPBP,,,-0.013124763579960497,,,-0.020689857874171845
CCL27,-0.015464497247626285,0.06018476093685956,-0.02644636879007834,0.01818502516312432,-0.03209851370459931,0.06544453928089812
SERPING1,0.03406245256781553,0.008482091541561676,0.04294389374819941,0.13938224056089704,0.060073368131807955,-0.09080531549286325
AZGP1,0.05592765094312681,0.0037338380396790783,-0.09494748213754942,-0.04027542672489026,,-0.042704980754652
INHA,-0.029660780742167523,-0.012238404394319244,-0.03624525022118446,0.05587684429503226,0.07655873334445529,-0.0424565404788863
SEMA3G,0.022961872181829934,0.005090927894767662,0.024547001272953627,-0.02578909875441164,-0.019575418659842955,
COL6A1,0.044114181686779094,0.0267939459999431,-0.0025576845686630136,0.1069725627580086,0.03898618807127388,-0.13418886077808315
FGF17,0.10551344034950456,0.033742904661203166,0.02182234341810919,-0.019752040529907866,,0.022482739964465308
TNFSF8,,-0.014822871943602402,-0.01312476017794196,-0.01265617479421803,,-0.019145633044095375
FGF20,0.01641216859800825,0.026040448047244577,0.08445138133965178,-0.020386727662036325,-0.041714903425652726,0.052042551665896795
ICAM3,0.003865575980891105,0.06542190379950197,-0.0016072587810192604,0.029212486322190957,0.034618184095726104,0.053544518938631894
LAMA4,0.05765907103694901,0.020720232784341184,0.062142076748447926,0.10571314168104466,-0.01601955322265129,-0.023375869297716505
DLL4,0.00385138769092858,0.009254322190429947,0.10447111071836444,0.07057099409247856,-0.011791408462244196,0.027040063885548846
SEMA3A,0.05145407614168236,-0.040104541010959005,0.1402143439012336,-0.02947883664278769,,0.047516484227333476
RLN2,,0.06056877485534086,-0.020131337648277712,-0.01625373105667622,,
C5,-0.0035463583036276737,0.02039725702789418,0.01250837032198901,0.04561053290352971,0.10844188031045673,0.049926833385849925
EDN2,-0.017472430753263886,,0.04804373696961231,-0.01729785843027595,,
C1QA,0.012748871992865174,-0.01601903947061611,0.021378581286274023,0.11990568439284889,0.02047727267574281,-0.05858395402671919
UTS2B,0.03570485007637803,-0.014959134673441982,0.08883263422798442,,-0.039606368442300435,
COL9A3,0.019680501424369997,-0.011354986059458531,-0.06566206070939506,0.10180794584809065,-0.024679541839674603,0.08429229914656569
DLK1,,-0.024897839771060432,-0.011724498477413439,,,
HGF,0.034148143246360084,-0.034361775146030886,0.1648614797422866,0.00045116859631590296,-0.03616052017099474,-0.00717306897491568
P4HB,-0.024958090336507983,0.04024683656335146,0.03936876890748657,0.0753138649061762,0.048740697210359465,-0.1672282381988662
ADCYAP1,-0.012557238042846995,-0.009413400152932192,-0.023693653411778766,-0.009353845865974765,-0.04520162230060072,-0.0015804381601405267
GREM1,-0.010713826410502194,-0.01292938213974024,0.021187154685456466,-0.03886799651191234,0.004679330367908099,-0.014417478341585372
EGF,-0.02850764564692982,0.01831166765946614,-0.013318612670557986,-0.00393253363683179,0.05160364827146879,-0.016687429844140577
VEGFB,0.023962442151251272,0.021028751512505276,-0.002754112310658494,0.0773097578046606,0.06198956462428936,-0.057331926781906475
FARP2,-0.016401714517086215,0.07470808974179469,0.013770139515942763,0.004996570083195209,0.03130727008395722,0.04955740366836036
IHH,,,,,,0.06119502103260402
LAMA2,0.006780758491560709,-0.03738603238184922,-0.004405272389462467,0.11903231055287845,-0.0364960543294779,0.037677267556065944
SERPINC1,,,,,,0.007549559009214449
NRG1,0.030830976332806223,0.020137323872446683,-0.02654749871487721,-0.027875744919519056,0.022744040514535966,-0.024447733271564565
SPINK1,-0.04526835633823039,0.03139046231410691,0.009222930953806734,,,-0.04556763874946434
EFEMP2,0.06381721007572068,-0.001764133899382558,0.053416002580976264,0.13023153259073877,0.10925332394681726,-0.06860237502225257
SELPLG,0.007418776966735004,0.024017443831620803,-0.011598581713318908,0.013125366988129128,0.09946465340860441,0.010878392480864328
GDF6,0.07465099572546992,-0.016757991032650403,,-0.016253732809969085,,-0.015706118416892737
HLA-E,0.02105323981610875,-0.04051185756524414,0.06705235074935464,0.09098573584017028,0.007220468733534399,-0.10650965292912717
PTN,0.10486746723232551,-0.001957345803019066,-0.08043600820459934,0.10077017577852515,-0.06954947900915653,-0.07042766202594829
CD274,-0.04705139369661402,0.010355369249236997,0.03924840195819735,0.012722385701090392,-0.004447505012385786,-0.039706546839905175
CD14,0.06528793074279733,-0.0531046036896292,0.06930978868668645,0.1167995584952571,-0.03174008409243168,-0.08869733446884083
SFTPD,0.008660779576437546,,-0.014739443099671335,,-0.06002024247640607,0.09970282309433139
SLIT1,0.036142638308280184,-0.01074925174283617,-0.036813256896292945,0.11823389812071146,0.010218829233647374,0.004093316627351423
CNTF,,0.0863335641484208,-0.01312476137583551,-0.017005532415319706,,
BST1,0.06783299085363416,0.03645042848785704,0.07489211249990341,0.051868687416633454,0.0381675578240367,-0.012940038564931703
AGTRAP,0.010786569108993671,0.013950958315486407,0.042420901300099303,0.08988409262883788,0.010263369689564636,-0.011144427613719336
LAMC1,0.04597923143019612,0.008863317482511464,0.03779511276350739,0.06768164960293971,-0.024635082629560587,-0.08431887620163242
COL6A3,0.017925474891437476,0.03451046193516244,0.06470755529409128,0.15101516433205597,0.021555246037077137,-0.04355425110323188
FN1,0.005974564393087747,-0.0010921735648073757,0.014206401077868143,0.11264855970904981,0.022409435993156108,-0.08572308647375235
MIF,-0.06302278077663788,-0.005498154653736546,0.02708733212369856,0.014332465620457223,0.020442001184447514,-0.033477007878009286
JAG1,0.08268342041351542,-0.007817101760164825,0.011473393325104816,0.05949026018258801,0.050135174083200035,-0.015612648467946301
NID2,0.026763304605878085,0.06206081278849362,0.02985542952206723,0.06440216986335266,-0.09605790756062085,-0.012061882259694201
EFNB1,0.011203451739743091,0.027690546841670268,0.03895750065222001,0.127953981842929,-0.05543765421931442,-0.016597333174432093
COL4A2,0.04480278840688327,0.03660234695989978,0.04192326084651138,0.14243776132311559,-0.02870326779904229,-0.016214359816007832
SPP1,0.005089006151302485,-0.030489231851197465,0.07049892699112381,0.1278190489737264,-0.050581406052561124,-0.19550925461825175
PODXL2,0.038250944007027,0.016163971661284898,-0.05314588150875558,0.010831225841167922,0.048406761753688056,0.08932315291923484
FGF9,-0.030868245232181717,-0.032284685415609284,-0.009497977237747058,-0.0394744863587132,,0.054480239827173586
ITIH2,0.0670059981997413,-0.015753494569941757,0.19676469234241065,0.007167426445890803,0.05553771498457234,0.11630950717644947
ADAM10,0.03512789209467059,-0.07872771361178293,-0.09710426695360397,0.06482231128740991,0.06739410923609174,-0.016073229536427976
CFH,0.03639911849169296,0.05082917041527246,0.057532800652819654,0.11640493829715515,0.02688884196161284,0.044921453464828516
COL4A5,0.06014239306826549,0.06748030947345607,-0.015293059081901213,0.07352731776154613,-0.09250388213281853,0.08096888213490146
LTBP3,-0.02803173430874969,-0.037986489358300325,-0.04882856990024334,0.05596608484301102,-0.009333772657248373,-0.07581585212774794
GNB3,0.008603883422526744,-0.005686092653051236,0.05040694492584089,0.11215997316960416,-0.008656031721525306,-0.00921923747503999
COL6A2,-0.003114340185306825,0.016066898438062145,0.0890542448957648,0.0942697911426747,0.08550684540453526,-0.12385513150161878
GDF9,0.0695579204668527,5.659725368890584e-05,-0.03285891607153933,-0.04651779811454058,0.07089180840352222,0.035139819313773066
NCAM1,0.028106633898599416,0.03636914258499029,-0.09321735026663283,-0.06459466899314387,0.014574544887815186,0.059423614014105876
APOC2,0.024424294471808695,0.038202668144185326,0.0422010108308633,0.0245027492996525,0.07856903781568077,0.0798952896576163
BST2,0.04996324708675257,-0.011149063372915168,0.01771078157115942,0.06472756123437017,-0.00018243245799978778,-0.04177953045572265
COL5A1,0.006971939200691,0.055105157849083715,0.02139299095411318,0.15302093659610355,0.06401122572194502,-0.1204881062965498
CALM3,0.05766892846045106,0.04091039317317714,-0.062305997701131065,-0.038752424440354837,0.007066733940948463,0.1653131677742084
THBS2,0.07099324032565378,0.04833657111488836,0.01685118281891462,0.10560704498727497,0.03597355249746794,-0.00039150384211913665
SERPINE2,-0.028012188639023963,-0.008489101458268223,0.01828994961410135,0.01708603895498325,0.1069174565189561,-0.08152038841696173
EFNB2,0.0417259858637312,0.016009969326396662,0.0014456180773220453,0.03210443963839081,0.09926977378156762,-0.03431024975611873
PROK1,0.054555534745105376,0.04328793664773748,0.06075955485495846,,,0.0042834768891713585
MMP9,-0.027898782754437048,0.022852091462248227,0.05328611682196497,0.053930390420913306,0.07291636130503966,-0.022834048237788375
DMP1,-0.005035303660798045,,,,,
NPPA,-0.08120213870052068,-0.023856851432052947,-0.033263858451390516,-0.022541520273040704,0.06317026874683765,0.09666340581236901
APOB,,,-0.01894941749249744,-0.013038942024053556,,
C4B,,0.00994887390522606,,,,
NTNG2,0.022931058111942577,-0.03776706324574252,-0.038428842429194615,0.0006006137571780097,0.05886246883370934,0.005243434465141577
LAMA1,-0.010791479123821614,0.011025624899856938,0.03977916955677066,0.11334625846704703,0.029456659435428,0.09110237600193047
UCN,0.0017519720687055142,0.04222287268553945,0.07841258445589902,-0.02184372133418614,0.09114158692510196,0.035509761625393925
ARTN,0.045067702110390254,0.008197688898862906,-0.015568282886004698,0.00024359970609860523,-0.03334073034469958,-0.0008899276496107489
PDGFD,0.00611379808893582,-0.009016034746624288,0.09134450533057914,0.07308229364994405,-0.01606882866497549,0.022118918057077313
EDN1,0.029771837909638617,0.011444253341337234,0.007500112855324841,0.059678908789295555,-0.0734156357319629,-0.0396342426300142
ARPC5,0.05808697961950626,0.021303466890833792,0.06238990236948751,0.03882095348675921,-0.13237013058039965,-0.018363466046832595
GSTO1,-0.035733132155990985,0.009834496903779345,0.054906834137640755,-0.06855527471280728,-0.0059939482314301275,-0.022958412900919923
PROK2,,,,,,-0.018786824140201667
SYK,0.003704135398423687,0.006205113139269712,0.009555755276415947,-0.010233527791459902,-0.042029077917396684,-0.03908816128416316
ST6GAL1,0.0009477052940546,-0.03423229100109941,0.002767540850022476,0.044821519105142794,0.016707657086838242,0.09693819677553787
WNT3,-0.0002105570224903473,-0.01856508063268767,0.008715306416124294,-0.02952754079429606,-0.07048266007846472,0.05817847662041587
HSP90B1,0.011174519746678503,0.00538895887279815,0.07338213432326819,0.022885069383754685,0.07516773074178323,-0.1696886181325826
ZP3,0.057432686774403795,-0.01438386736426314,0.037227065282111914,0.12622400790487745,-0.1323466185134552,-0.026586316258324638
ANGPT4,-0.016385828706549806,,,,,
NRG2,-0.04537996999694689,0.00024845138328551933,0.031200369123858943,-0.007260763563367822,0.0609127879622034,0.002007189714938019
MELTF,0.10254614650805181,-0.011910510397425002,-0.040165416729386526,0.03506470618201702,-0.018751152380764868,-0.011588901144091883
NLGN1,-0.028497210785574486,0.002073661226097356,-0.010090820178529188,0.0008417116697164753,0.011691419982262778,0.08004552881928792
SLIT3,-0.01320818747324039,-0.02761404734167991,-0.03418834246578301,-0.051361029330665095,-0.00391959446792438,0.12174847883598779
CCL8,0.03886789975047242,-0.0024076225506808623,0.038480014880887634,-0.017005532784559116,0.002723034797125392,-0.018631602621482165
S100A4,0.006991071179610223,-0.03872980753050405,0.05330721410768614,0.08789535039684275,0.010843407228999076,-0.06574019200417901
TNFSF13B,0.024002055388881994,-0.03153414155649815,0.0717556691436202,0.03929866355505157,-0.021432710123033584,-0.005309244138041572
HSPG2,0.06266500403771856,0.02504223902297903,0.04285264068616876,0.07788659238544822,0.003241464085672148,-0.02530076612002317
FAM3C,-0.0008527941331969068,0.01673423730054318,4.001491661242229e-05,0.0503770355796631,-0.020799214915477142,0.00839137765451747
FLT3LG,0.06667768117073904,-0.008055097439178132,-0.02313993679726876,-0.04320478110835935,0.011464827078467774,0.08186029521617763
A2M,0.03798014821850648,0.017652261493744183,0.01414344214696013,0.07654297563751286,0.02241440188213499,-0.11418858859299555
VCL,0.0359478975556142,0.016212515302207887,0.03218734101427052,0.039539099437742746,0.05647039040657483,-0.06266318528199254
FGF2,0.022019347535748114,0.07929000305284283,0.006906378605098989,0.08018779921155242,0.052266158188866006,-0.03836017569182867
AGRP,,-0.02384720268880138,-0.013124763579960497,,0.059479605610617804,-0.014305273690254456
CNTN3,0.06544891703513848,0.015701990171807935,0.013416812278232219,-0.04067088195807372,-0.053294021265165414,0.13390390910696084
RNASE2,-0.0037723007544445556,0.042586091457958525,0.04849294011539864,0.0741509054823047,-0.01493439413353651,0.01151114614223561
ADM2,-0.008839480355360394,0.04583538094547941,,,-0.035063158417334386,
GAL,0.020244281874897074,-0.02824028768355463,0.0724845298596115,-0.020134961098156223,0.08397145199720504,-0.04198692261679644
CXCL6,-0.017472428024307304,,0.0970064726774343,,,-0.0061284514318340755
PDGFC,0.05180982134945832,0.06482173609474594,-0.031214676704118177,0.0865249747331326,-0.03200904185123174,0.03800326594729352
COL8A2,0.018356764116473145,-0.041721035708837756,0.030737576372316968,9.356169292462669e-05,0.06572658302336565,0.051922443886319156
SPON2,0.03324189875482101,0.0017010087885825094,0.0037216950586740167,-0.008395186804739057,0.02603417039232256,0.029859721378462132
LCN2,,0.046083127484428055,,,,-0.030121103652011382
SEMA3D,0.06483825280883987,-0.016976406641297497,0.016979795554285148,0.044841940231660576,0.05160364412016426,
BMP6,-0.020037785107418944,-0.012614219214089579,-0.01588850078856318,-0.014474177518721588,,0.013704821189835265
TIMP2,0.08530983729879023,0.021064170981540918,-0.025611289952132688,0.09516211158755604,-0.02060665046164153,-0.1335006470660664
EFNA1,0.07928570434822108,-0.06328599173564071,0.04310114641859385,0.04319417552322068,0.032101988181797804,0.0482237570108501
S100A12,0.07600452788389686,-0.014546754066162267,,,,
TFPI,0.03932415948361059,-0.045948715083137,-0.012045772436513287,0.01491280903418965,-0.06559551661657077,0.010084359054897669
GPC3,-0.01645358214140393,0.062067721825447335,0.0035551696749691413,-0.019098772044637113,-0.03565899221689079,0.11168419225781401
NMU,0.07431666708211757,,0.08338048779845793,-0.009030774644818723,0.05901423074271064,0.08847962050555777
SCGB3A2,-0.027363080722917512,,,,,0.00582673203120294
LAMB3,0.054185281316667964,-0.02142677569813509,0.09946638874458592,-0.04541236774885694,-0.008513048241286363,0.02315928520954851
LGALS9,0.029032443937206418,-0.004452484337682952,-0.01608995589782182,0.05671607380046732,-0.03348058431243434,-0.03203558529362559
VIM,-0.006156982154976572,0.03047982295698306,0.09245756760710588,0.14050791444346195,0.02067509882249284,-0.18547709829109174
PLAU,0.05797491398696012,0.005978151414997273,0.06839372215411238,0.1017591228852683,-0.025727826430709377,-0.1099453618702017
TGFB3,0.031715727380311,-0.004097070084403525,0.02546024637280371,0.05920652858744862,0.0017963339748836593,0.0316166730484013
APLN,0.024980258484418313,-0.007126852661224287,0.04324341900234579,0.07948503086196933,-0.006002591143405478,-0.03680821652854372
SHANK2,0.08775431014293004,-0.031933261852878495,-0.027587486533015404,-0.05486864801958106,,0.10096727719739496
LTF,0.00031815756337771005,0.007526191031391601,0.10502135618851681,0.10981138473560516,-0.012266946542220322,-0.039967826926942875
PYY,,,,,,0.05817322804599275
PENK,0.042435542972020096,0.05992686101428246,0.02389379170994479,-0.05601911305561431,,
CTF1,0.022427378131332776,0.06147161806571316,-0.03842237358617829,-0.007773122425295128,0.12789467989412853,0.057953677497504054
COL3A1,0.037518700927663094,0.03328691224348081,0.028328076453411746,0.15366547110436682,-0.018160899163312455,-0.07968272283023602
S100A10,0.02445640721737654,0.015530093277441068,0.08425963565615169,0.11954011307262757,-0.02489427319898147,-0.17379098488441466
FGF13,-0.027328324682573357,0.024936798559810118,0.012615123454064472,-0.06016784121163544,,0.10804472735327642
SEMA4A,-0.02169254745998078,-0.03316042328709611,-0.03626877953564468,-0.039862913207606626,0.1525598839253015,0.07329061625522197
EFNA4,0.05198421653115418,-0.01716495334668261,0.09734513891374452,0.050830738310240625,0.1240628336603397,-0.028261759754549757
HSPA8,0.04752670034953885,-0.005706016426647187,0.007487499229920592,-0.11291820471425362,-0.027764606887904556,0.10207211007016286
NPB,-0.01522585521948931,0.03287618049725354,,,-0.05201541369128453,0.03596196287728535
ULBP1,-0.009562399849396126,-0.02161698486828106,-0.012343218525917871,-0.01715225808337376,-0.037958943321815326,-0.01747790099079278
SEMA3E,0.005614567451669238,-0.011464483579886674,-0.038477018645296276,-0.029229155354114945,0.05044576938251349,0.0363831162543946
FGF3,,,,,,0.14709682710422728
ADAM9,0.06222879187880129,0.05652954425013674,0.03933392209588726,0.06907524048895976,0.06847243522599529,-0.10618327737493831
ASIP,,-0.011619890633867246,0.0575610192614161,,0.03877101765056055,0.10952470665987053
IBSP,0.03634400262005204,0.03023065997518561,0.1334619559657475,0.040206551188573456,0.01920295890952784,-0.12380954058653384
MMP12,-0.015464490754219814,,,,,
FAT4,-0.0111571720840545,-0.028162617133356476,-0.02704856337907832,-0.012787519308859028,0.00012310442063530956,0.0648657354656957
MDK,0.03360535061618177,-0.006132580309902119,0.00198846872285444,0.0742002488037322,0.07634110443737938,0.03504173756994865
BMP5,,-0.003635360425934254,,,,0.05472475270810611
CAMP,,-0.009963355807169248,0.018887303263178612,,,-0.0017853641669033984
HSPA1A,0.029803814640819302,0.01023148027636566,0.04803767751540609,0.06466755368229707,0.03671754132378477,-0.08897142768451947
SOST,-0.02395419355995624,,,,0.04567109337606533,
SEMA3F,0.009786048405115207,0.0016598223108556253,0.06807530450296406,0.043482792897263894,0.0007702171890125818,0.06926605213868882
ARF6,0.039452865116847306,0.022149174460434195,-0.00383306069034947,0.0009935845647074388,0.13489894685332485,-0.05170355003168499
IL6,0.005145409749288962,-0.031523936256639094,0.07959315084270985,0.08174591238997843,-0.053212150141662105,-0.018849003620140508
