,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF275,UKF304,UKF313,ZH1019T1
MFNG,-0.0051221407530516044,0.008069220253486366,0.044789325459175,0.01039360826109235,0.03337612388519965,0.008211631774078553,0.021774031540609255,-0.028206151203481626,0.07961323105904912,0.04519343337088906
ICAM1,-0.016611916654736655,0.11271013113146479,0.07560902239507718,0.0144446484238204,0.0002787978178290135,-0.018866708640591697,-0.013152200726326507,-0.0426419419081767,0.0704271760233673,0.008587387990119275
PROS1,-0.03631770298280139,0.0577102274236329,0.02898099820002544,0.03207058060712023,-0.019938707871447785,0.014197058007833267,-0.016204633054513442,-0.09241756049350736,0.08103437201022182,0.04418656411817083
CLCF1,0.002499168585602122,0.031927372285874334,0.06236960230103229,0.033441363348450305,0.001949241821986448,-0.01242148320769998,-0.01705553374627879,-0.033100917639140144,0.05954357727011583,0.09498790129315045
PSAP,-0.08329039028683001,0.011043337583644704,0.017663150613937955,0.0024228370890222164,-0.001540256005677533,-0.01614340186750886,0.03987891144079999,-0.06264918323714493,-0.07940737735029015,0.011437315044389471
EFEMP1,-0.10303697362701328,0.08355029271800705,0.07416637278798635,0.030295768913146524,0.022012157739382643,-0.07213477476366108,0.00972870455512359,-0.1282040610311321,0.05860170615555364,-0.00473011004212689
C1QTNF1,0.047128265991074,0.06984272777875891,0.037534352268700596,-0.013476742190774967,0.04563025376096172,0.0058595299671675444,-0.03051258151045949,-0.006039104113404091,0.001929365461973453,-0.0012808769704647227
ALB,-0.029134781978594478,-0.006727905461042618,0.007410755734732556,-0.0077107381990043555,0.02796513559776174,0.04985114386389765,-0.0303088228079325,-0.0514714896633705,-0.01565567815240656,-0.05346317445067342
CCL13,,,,,,,,,0.035274078914531395,
EFNA3,0.0481922308457331,0.10648842391247625,0.012788299076236154,0.046501997168640695,-0.01038929583157377,0.02799109963239337,0.026207139586897115,0.11522378337974883,0.024970343992645853,0.0062916604233829885
DRAXIN,0.04754665194160824,-0.09349141291108971,-0.032600572532579156,-0.0033411190547341695,-0.01472289740039035,0.03558489183086237,0.08090269890265216,-0.019700751353198546,0.035183666323227114,-0.003073483140058393
RAET1L,,,-0.023423895774831567,,,,,,,
NPTX2,0.10861904349546532,-0.057872357881105084,0.06334936046379676,0.02614791302598764,-0.0477253280907703,-0.023309379157322483,0.045104466559854645,-0.03659390267923402,0.027183467047445734,
FGF11,-0.05347185077154943,0.08925173659840348,-0.005713498877932999,-0.019396373860210488,0.009794498267491425,0.061668688521547894,0.03005045116925083,-0.007042995860542329,-0.0029350386649768406,-0.013750032192545508
CD59,-0.0073729150868542745,0.05469549806444724,0.0704770881103138,-0.011627066252894995,-0.007305825453700867,-0.033040481583026,0.08169987230811462,0.0005477143466080207,0.06515599993896115,0.04736975509745073
COL9A2,-0.019384618692372187,0.035981684953572166,0.07169082849061334,0.041668007878469936,0.09901909364059487,0.05125843014726198,0.020630222969979975,-0.094625820216431,0.060034701065022796,0.056312323487014496
DLL3,-0.013183507395494657,-0.0340580056427779,0.00577645818725995,-0.052591798769879766,-0.006262706066816914,0.029109308451360824,0.003402982554790441,0.10129702555762886,-0.020061493399948,0.09810176074282684
FGF5,,,,,,,,-0.013840401806409329,0.04730993987785576,
LIN7C,-0.0049128973878116424,0.05403617381063432,-0.012441246126085513,0.0356690056886837,-0.005119369820134071,-0.020893611420372927,-0.044504048462010726,0.03242917768885396,0.03451857929448306,0.077165148133299
GDF7,0.028393881152892604,-0.03664599163213436,0.04616811624503208,0.004914999375087034,,0.002715955976658994,-0.025604338862043077,0.14182562402879717,,
PSPN,-0.007277166105880421,-0.017947296000984863,-0.0047773765218579595,-0.006022654260625821,-0.03656362673682298,-0.0350432670279563,0.007565216282856206,0.0017111411758333958,0.0007319914249749766,0.07324350412531239
ANGPT1,-0.017555580515033878,0.12814774544521793,-0.0006646314433475252,0.06338663279653825,0.06779434671556187,-0.06048163712734474,0.020786097553473885,-0.06707638899407395,0.038209530958924584,-0.0006332529468562357
PNOC,0.00447485169388317,-0.06978961785772281,0.062051866763552024,0.01793198588852152,-0.07039456689462345,0.002519526291120317,0.08470341447993719,0.08151027678742996,-0.01565567815240656,
L1CAM,-0.014813501204496045,-0.004815335665931413,-0.005786802573425437,-0.016178128743235733,0.000506698055926817,0.025066004917205915,0.023856071971993627,0.1262581995267271,0.042344701185934,-0.013152681207085942
APOA1,-0.030732955069350216,0.03673969947124768,0.05242110867937908,-0.00491514851170784,0.017814265106380237,0.027729743646753614,0.027063450870147433,-0.007280065104193473,0.03746404349685193,0.054044749375069506
PSEN1,-0.01783623780567699,0.039692342635028036,0.04794470423635185,0.00739289235350302,0.05477481264323885,-0.06533939480259912,-0.05334787890168686,-0.07447575945552436,0.014867652145717582,0.04171640257871298
CALM2,-0.0047043648493625785,-0.012318164192666934,-0.003646027902062906,-0.01570399159014122,0.0038086005678874923,0.02199356582318744,0.033215141290669783,0.15298791306822276,0.04458957531229964,-0.02300352773270217
CLEC2B,-0.06488661009635524,0.064373545605179,0.008455204485497067,0.017463750945509924,-0.09294763016334505,-0.0030753330460842675,0.02609111139271875,-0.06073226907993228,-0.018005143858036508,0.08947491063071833
NTNG1,-0.03903181857214055,0.06200816120701935,0.007177417221363986,0.03884724639395227,-0.003480696053800366,0.08393353473065837,0.03224273993883554,0.03421329104500004,0.0803032206992059,0.06958913505190188
LRIG1,-0.012539565236289695,0.04671484779824741,0.07301503874771033,0.02122121497571742,0.18312885382299995,0.0021673004782268063,-0.03715436681310278,-0.010348380614821571,-0.03147462286973813,0.058051581589202685
CPAMD8,-0.01763826733646982,,0.027925241966541735,-0.00223133656612613,-0.0368751447113934,0.03531476694390723,-0.030794468202539723,0.03884022439297053,,0.12128483815855556
GHRL,-0.010773158134348468,,0.07355141278674712,-0.009570897039952848,-0.026619399984071014,-0.016550469796449106,0.017394119680063488,-0.015436005408154064,,0.0517881069197852
NPY,-0.025876026571608923,-0.10060986626312939,0.03713809196980887,0.03477450813970141,0.016011451449448443,-0.037319130942606756,0.035319668583445755,-0.008324987564108974,,
MMP2,-0.050585033721563255,-0.057288116972780426,0.08567426719202888,-0.0036562710400740764,-0.03086436392176372,-0.019858947215467007,0.04583527931396914,-0.016280590521081453,-0.09548264577510204,0.07312382002138797
LHB,,,,-0.0269352155792885,,,,,,
PPY,,,0.023161917959266188,-0.02016615780369506,,,0.0022451379177610776,,-0.014480804167969935,
ALKAL2,-0.026413450477356038,-0.03465686282956871,-0.02816883406515609,0.03251965770397344,,0.09012613505784162,-0.03746042449271338,-0.054433953582000566,-0.03691912085231021,
CSF1,0.03573200604294696,0.036194004313580296,0.09424736182452657,-0.03870170056133579,0.04673187375630016,0.026717179883287832,0.04795080966226955,-0.06917784797940886,0.10388784988735235,0.07527900442589353
SEMA4C,-0.014560793856368085,-0.07615221097699636,0.062283181679465394,-0.01748261590123245,0.07706897982749271,-0.006362010538243882,-0.018929444503985825,-0.018380712182479962,0.03572755486128635,0.010993559101963488
ICAM2,0.005758035633873786,0.014198964306097095,0.032079101656787574,0.01894520697088291,0.029070183404507174,-0.044234895868493024,0.01831689557080853,0.010483541986774076,0.039498636119357985,-0.02153499669939934
SYTL3,0.07793355533451476,-0.04437114677516931,0.012819771864736136,0.0521708484648714,0.041833993446464296,0.03811268892215337,0.037074732405234886,-0.03938233324036189,0.06272546435069609,-0.0241653887915753
IL1A,-0.020495383167744564,-0.009116404172326476,0.09963334637273763,0.002132271702634367,0.11511799093589198,-0.034530747292549124,-0.02735332066291865,-0.03413964865597027,,0.018093395781858118
HLA-G,,0.03877913538398451,-0.016298636278461922,0.0244064857140338,,0.002627890638872861,,,,-0.04175519290318557
PGF,0.02445462524093819,-0.028202289984270625,0.06882529871364561,0.011365138706541654,0.017042455550965147,-0.018649301892042187,-0.03092581588189326,0.0664737079519256,0.09679089988516477,-0.005916772092859328
LGALS8,0.007160758980245954,0.06650452920888225,0.0338619902375939,0.03695583132407711,-0.02964298020736903,0.022158141621353968,-0.023136137737645196,0.09810946434472141,-0.0046913259391786685,-0.04837994921244735
DKK3,-0.04876011989226466,-0.006138042863065216,0.015799142490306294,-0.01705794701391627,-0.0660488991743144,-0.021773451394563822,0.0127338529197372,0.12709620448474462,0.06997693712015839,-0.06310889717545695
COL16A1,0.09637465596890113,0.03865576217904427,0.08028471713444985,0.012027359896241707,0.14713325345235037,-0.004100700087395137,0.04526908536725483,-0.03166926684458182,0.08938265833625181,0.04119629093379811
TPH1,-0.03285916931552893,0.013075298535615936,-0.026465290191347808,0.019638209563167194,-0.015485210116913155,-0.015551057896689462,-0.0061527218282598954,,,-0.0400183399284549
TNC,0.06081788095623435,0.0537649241681563,0.08167483825089777,0.08180147346049756,-0.019963881059896535,-0.005354506703562235,-0.061868769454994886,-0.08497753757058474,-0.06273805007036859,0.01567664602428825
TNFSF9,-0.017638258965061167,-0.020150903566407592,0.058258258201988954,-0.02165808866810345,-0.04104399897674285,0.046153833026617214,0.00962411026273006,-0.007115518665245089,0.0357120162253248,-0.04060446664719523
C4A,,,,-0.03193326105825885,,,0.005894610562987713,-0.016655919320630982,0.027315919902604756,
CNTN2,-0.09563249695835263,-0.011125118072751572,0.030511070512578373,0.024867276993811888,0.045770535513722115,-0.008074744938645555,0.04569811685885275,-0.1335181941230986,-0.018182828289856373,0.0022698510173118306
F7,,,-0.02581888518054393,,,0.005370586814701587,,,-0.015655680349288797,
LUM,0.10373871003177884,0.02589921506732825,0.11563158744127733,0.004843088451475352,-0.02298942853797681,0.019033158623535412,0.02490666880814343,-0.044134464907034356,0.011520648489312198,0.06271543222785698
IZUMO1,-0.016853915198259177,,,,,,,,,
BTC,,,-0.02342388601802615,-0.016424805230620468,0.034094452005510846,,,0.03206320993901407,,0.10530624251414579
APOC1,-0.07128662103335065,-0.06912231743750576,0.03541909422966771,0.030826012551607895,-0.0516374857880758,-0.02521571782382635,-0.009372883356644263,-0.13471175982716171,0.029877658625566565,-0.03833468531756218
PKM,0.00040373368886094336,0.03696710951525909,0.0057557972310742795,0.013169536299683267,-0.040619154314366586,0.06892968356918479,-0.03615642549495279,0.13423664946725886,0.05236825860296063,-0.10413492095410454
TNF,,-0.05433085747922832,-0.01217535569967439,-0.017977375940071347,0.017752759019699037,-0.04312363046132842,0.00483183210898113,-0.008289082513292377,0.11509911431933553,0.055972239640302894
GNAS,0.03406535990934051,-0.01383091193626401,-0.006564022832376525,-0.061597961463508925,-0.04578773704834593,0.014950156501675946,0.09777764871073459,0.13233512555591342,-0.13661787710402218,-0.02520646088445549
BMP8B,-0.0027789379100694295,-0.026449830653494624,0.05283010580115492,-0.019368452825926537,0.0038830188469826344,0.022482347558109843,0.0743489091799052,-0.015185456851706629,-0.036487847659244926,0.0206208255506759
LIPH,,0.09710078792552693,-0.026465283675800283,-0.0404552510541111,,,-0.021510916609241173,,,
CCL28,,-0.03664595946471606,0.008968928616543035,,,0.07816059333381092,0.02049497163256034,-0.02068923783694588,,
PTPN11,-0.06423897514200114,-0.03346612637634457,0.01454061698930509,0.025730062746697435,0.03016084196775176,-0.00802276037365175,-0.004330833464774274,0.005329279327346899,0.027415316563223914,0.04863602857633377
ADAM12,-0.004271487264042583,-0.021434555109541047,0.07103700741560917,-0.012595064223848587,-0.004576292658619705,0.03079877388525723,-0.014360964325114784,0.07114137742960665,-0.014996968858984385,0.10812941123362123
EPO,,-0.03289627350692436,0.05396439442314997,-0.019440878830532488,-0.02003937734674122,,0.028432635490901564,,-0.014234748687057005,0.016056048186505863
EDN3,-0.024770853953453475,-0.025674283904188654,0.017133571890855084,0.02201018842536412,0.021277604310880556,0.031026343000126473,0.016743744414445382,-0.02478659846355502,,
CCL22,,,,,,,0.046825283898762164,,,
CCL2,-0.036263100383655704,0.08739782075626813,0.1387059480006403,0.029381303959989672,0.03972675039438175,-0.02543953007710326,-0.02459986030291568,-0.1050531303232001,0.062094819007335954,0.027240898486597845
DSCAM,0.0015399944279170222,-0.003339905406817616,-0.015016976296934718,0.0046351879664685855,0.06675352715994352,0.0451908331530968,0.025475737275955947,-0.027785750921718633,0.014764201421229233,-0.07310600739380979
GPHA2,,,-0.005019445968527711,,,,,,,
ANG,-0.019015750462962222,0.057309139920842515,-0.04508224052344074,-0.0014206923739339026,-0.002162191120081804,-0.033048641526236884,-0.04549021142607025,-0.04506510651739534,0.022666071009679167,0.05656218102048585
FBLN2,-0.02322572311039781,0.017641351889649107,0.0459310295679929,0.05316660083962083,-0.017646930484908105,0.04242088476825654,0.07363924109083876,-0.02247716825447945,0.09128597814562228,
VTN,,-0.022251747378721893,-3.475974382104386e-05,-0.024735003985463352,-0.039161006801757804,-0.028726212216576643,-0.005339048250285913,,,0.04850987972733226
VEGFA,-8.185921197533238e-05,0.07350109873605148,-0.07031550494994157,0.03750235233247905,-0.03107881313557472,0.080845176594837,-0.0611768507131458,0.030717481293917093,-0.02985680197131263,-0.05701797339169558
F10,,,,,-0.036537882042467,-0.016693905533674745,-0.013261263502611292,0.022943018441915992,0.06268040003965325,-0.03759373370908994
SERPINA1,-0.01988791139592602,0.02272728925595255,0.05137065966602955,-0.03424871612480785,-0.0010885031253597191,-0.011093183956102062,0.008964775920344146,-0.06776811524214585,0.05088394407293435,-0.05168974694829179
VWF,0.012041966866179568,-0.05103392793062125,0.11490552981296642,-0.046594579891646296,0.025193800267072613,-0.014298399423964566,0.004764551274668413,0.03252923144743074,0.038568816657845714,0.04480114743528444
GDNF,,,-0.006103531209126933,0.01761238294802101,,0.01846447752359671,,,-0.047299746948170046,-0.037617491826530826
VASP,0.000492453204207415,-0.005649589816155591,0.014433442286030562,-0.012320724282916164,0.013312841129106879,0.023336105925370495,-0.023889527228084486,-0.06393656738111574,0.04439084924491215,-0.028702326989676598
ADAM15,0.0036147182854423714,0.00933026411324833,0.03527850716780028,-0.04240096451912418,0.06729355274506481,0.05286946578926688,0.023934473819785595,0.0057688375507810065,0.06516196893552936,-0.03211306331761175
WNT2,,-0.042611253622416134,-0.04629454990881003,,-0.03146791447238508,0.04519914685827827,,-0.023432090236138552,,
CALCB,,-0.005727870272523761,,,0.008761823347279665,-0.015920104482194837,,-0.015687072252740443,,
OLFM2,-0.08663191121015705,-0.018684615790652833,0.09641873055800708,0.03730372207845259,-0.024728894399133488,0.0662329465176185,-0.008524103942920478,0.06212683519085336,0.09475443455235456,-0.022249202966793474
MFAP2,-0.023015200477465875,0.0007812337283171169,0.0831940458829286,-0.024971732795850545,0.031589625939270186,0.002451083933067439,0.004380468087340012,-0.018236500438733674,0.11607922029332887,0.09590251863967583
HLA-C,0.08317547436793243,0.012431637660818935,0.06537630834377048,0.04860281945677335,-0.005996500202384901,-0.08273097939112183,0.004773931854584425,-0.08620359085684969,0.10432483258209035,-0.026418546166879848
THBS1,-0.0001955318030421865,-0.04357371184183449,0.030340587689738345,0.00987807078263636,-0.009916022427326691,-0.0028844963568289686,-0.012638179227611629,-0.0595297433689832,0.06635926908324787,0.09422363003277157
HSPA4,-0.01532692051277272,0.012426262196996486,-0.02626251179330124,-0.0028053274599845125,-0.019912493494839957,-0.02529375557174824,-0.00863774157135127,-0.021739817190346643,0.009979572804052825,-0.04081008614922562
LMAN1,0.01168939978201033,0.021425428753801226,0.011843114002465053,0.034219647063247885,0.028859544062738562,-0.03500684887242432,-0.04998461217301148,-0.055454079777221575,-0.04285815216378558,0.0011451060180993164
LYPD3,,,0.0993726815402389,0.0007377206023732984,-0.02859169498327422,0.08573648484118093,0.012528016758860536,0.00973119731082239,0.044269350212707594,0.07916108864542583
APOE,-0.0023625578053041198,-0.09740722869362785,-0.009458255406280626,-0.029599265224796965,0.05908151109867212,-0.06185923126358213,0.013555305020366405,-0.12064130311491392,0.01845839051928314,0.04129816620918448
SOSTDC1,-0.01763826587147245,0.017983336270328644,-0.013215913914793228,,0.005756605129031129,0.032186086441239756,0.01827642315169419,0.09832792588083772,,
ANXA1,-0.06940858681382066,0.10481319665119984,0.0822236626466806,0.03564950905244847,-0.04429303257048886,-0.021371186457005354,-0.011947128767032677,-0.10339151728658723,0.0639277727209429,0.0053784292307249805
WNT2B,-0.03932757239339131,0.006214772646280091,-0.03912845290673162,-0.07186895225336878,0.13274148555647136,0.08658436386948211,0.0038517348087088923,0.11188085780536622,0.11590336693802605,0.027272951683787
AMH,,0.04000485911895294,0.03842858520198103,0.0276523383866581,-0.048628245040138136,-0.009308234240425229,-0.032440895450517385,,-0.012901597419795094,0.027872676973438912
GDF10,,-0.04158519038550193,-0.006656749953079265,,0.018910305819663426,-0.01482866105616088,0.01649770620853991,-0.024141175332560754,,-0.036327681952677916
EFNB3,0.00849556295121362,0.04672425455530988,-0.009181281366402314,-0.007544071940812414,-0.005888234049729789,0.00822378510995127,-0.03635303473213506,0.13287486297029405,-0.04866858826634315,0.019416667296454467
LTB,0.0018710528752874456,-0.050575621127110094,-0.02437840855024219,0.059213700394673746,-0.033495650296487635,-0.01684734039302487,0.030675077471805434,-0.003686151962003016,0.10114500699129222,0.0028770089769349573
ANGPT2,0.006791083583147616,-0.037746408535463065,0.056957380967386124,-0.08445753530608283,0.05918039133075111,0.0063473065998394754,-0.026742487199604308,-0.050531262020363156,0.07917028176810935,0.0013573673863294777
ADAM17,-0.03105564975940894,0.08109742651919442,0.020636988993506626,-0.056754113540988964,-0.024721982879149444,0.0023157274846785036,0.04760991190841458,-0.0007783809532323801,0.02319954441624034,0.003208017486238527
LRPAP1,0.04583101646988703,0.019757552291333316,0.03660016515128666,0.008326193835779124,0.0021601977262462337,0.0253150452663262,0.033529764996361705,0.07269270282602944,0.06688950762313858,-0.057403361577984376
NID1,-0.025753821376891972,-0.0744605862289488,0.015356981013707171,-0.027594560641400916,0.06440944726659135,-0.04960004035988427,-0.01603994158026226,-0.026132911681307592,0.04377928259395609,0.10287734414097639
MST1,0.03216408372242593,0.0946581209403968,-0.013390377475750977,-0.019692711978391758,0.06544463933618327,0.0668898544916719,-0.039384203122905685,6.882532016534636e-05,0.10956735988080547,0.07186517383729987
CCL14,,,,,,,,,0.08343515580798798,
DCN,0.003079960163193156,-0.06948500439930069,0.03424424647515963,-0.026690487705624336,0.003405842244796978,-0.08312106259960435,0.025904742776238,-0.0010746116915375241,-0.003930237208256184,-0.0011227011746475233
IGFL2,,,,,,,0.050154230401097,,,
COL7A1,0.038999907464791685,0.058469932752573076,0.06490259589817873,-0.035402145934605916,0.0031413740241295145,0.07656868248624761,0.03162423305213503,-0.03639764915421112,0.04291079006470816,0.08361130388079321
CALR,0.0150780206308391,-0.006108472481272061,0.024742958205942044,-0.027556126189239038,0.05198669354501274,-0.01899368267976001,-0.035416240272842736,-0.079118875843593,0.040904077514687075,-0.019434493323932687
PIGA,-0.010482241244350071,-0.013359655254364992,0.031136082131673782,-0.039630414259710256,0.08460577557425522,0.021748804262244643,-0.009526293451751858,-0.011626463092555264,0.025466504570988625,0.09545099318148567
CD200,0.01940544437948894,-0.021116216309082152,0.06879256878451126,0.06615668745894618,0.0021099633602905425,0.0030974544680789904,0.009161490104552706,0.09041038691266536,0.04492363113070454,-0.08235971314857163
GRP,,,0.045047741950853856,,,0.022582939128189712,-0.014594071564129365,-0.01734955297641864,,
CDH1,-0.034076691412833836,,-0.009352720030473891,0.04153782222112115,,0.022917747130566365,-0.01230727628628112,-0.02881675327677582,,-0.0030037227398012367
LPL,0.05552830675631756,0.04011809967213408,0.12752171723900335,-0.03030974069474066,0.02059927657171433,-0.018459966464472642,-0.08793220665020626,0.037976843349608005,-0.001670500888567622,0.01719816379417967
SEMA5A,0.04276049070213712,0.047159292846626615,-0.008196677991939932,0.03793384701124232,0.05741038027129106,0.010244125270035032,-0.017841453366167326,0.006797092201013309,-0.004598342158148427,0.04937914824196412
SEMA7A,0.011422052738648669,0.0329308985409427,0.040168075931135874,-0.005166415160462182,0.05128976270836968,0.005337966565077123,-0.03472456989937008,-0.019986287811423642,0.08446395393437772,0.005486436671501479
SEMA4G,0.040906639311184795,-0.0376100933323129,-0.0038830485647788904,0.06914716649993174,0.05138312674119971,0.07031006651142722,0.03205147002642001,0.10839924460171681,-0.006160546927078349,-0.06615806671481464
SEMA3B,-0.03829546589484116,-0.005654922130962707,0.0482010283236942,0.02834657433127154,0.08701606183853416,0.02431458572742618,0.029882485042555473,-0.12604686565295936,-0.02858540667589204,0.12339110058170258
RPH3A,0.05105992522805476,-0.10935348065580888,-0.02981166753452266,-0.019802795307585042,-0.06921663774144939,0.03120410359164359,-0.012701833059566061,0.11808740488055595,,
JAG2,0.04898772744467263,0.006338566415629236,0.10827498155942115,0.025577342865118393,0.06260870773474671,0.08633304896238768,0.031010377535308265,0.10359118919742348,-0.005378044745479701,0.024360859657272232
CGN,-0.002977977560208577,-0.02899952307403373,-0.006526109344218243,0.03982045818924528,0.12375900706539654,-0.039372221590912686,0.0014495072191568308,-0.03190270446918963,,0.027520080414892456
GDF15,0.04891971167640452,-0.02306113163571576,0.0026410218206337167,0.030231467664102313,0.013402659371333777,-0.012785328905363665,-0.041509487450833445,-0.036764439791476054,0.019427521530924342,0.0021769132198076915
SEMA4F,0.13982582772089044,0.05881533816141316,-0.02923221345522712,-0.03784988723557694,0.07343652080249911,0.040943844429706784,0.020037791947562552,0.09144464455972086,0.060422155008630726,0.009694498377130956
NXPH1,0.007246961853626659,0.01148884370851749,0.03817248308137634,-0.015349202379829098,-0.0027006186652778737,0.04363704626502573,0.06777678037123894,0.09411915943766312,,0.1141800658684897
ARF1,-0.025426837886984587,-0.031635142010725356,0.061629953420939694,0.0017973940702245958,-0.025120932143461453,-0.03234696324466065,0.06934811264109848,0.06405792458071002,0.04943027034848123,0.030210639061012505
DSC3,,,0.0094701008664088,,,,,,0.0971604757627696,
EBI3,0.11542043156579271,0.08019599161931922,0.07140471043145426,-0.01744230734861578,-0.03668873086616437,-0.021957917818288476,0.02026131270505015,-0.07198861232909189,-0.02128559582477823,-0.018806665737505043
TIMP1,0.028163763950370152,-0.008561723224968362,0.09083220771885958,-0.007574823835768269,0.008634817556322852,-0.06602805097466266,-0.044869681612043265,-0.13585001133312663,0.0010116569045151228,-0.0014896066488084233
SEMA3C,-0.04107669899881887,-0.03197583498314565,0.03161046250970524,0.018927890709631957,-0.034611845077475833,0.01924315480767792,-0.013425030482896717,-0.07877050863523674,0.024339695321912942,0.0656008513389017
GAS6,-0.035592359720839524,-0.05835411422695651,0.009121295382773514,-0.012027720565913912,0.0025407462329041152,0.0194257658964466,-0.0162932281445262,-0.05783836872203926,-0.01887147759800675,-0.010347187522140597
MEPE,,-0.0431160176741883,-0.010605328821256066,0.0026187352590785295,-0.06787035290420941,-0.004695890943851481,-0.010523636319290855,0.07313984377836948,,
SERPINE1,-0.004784803084367294,0.07067136830416154,0.09494012764663443,0.01002037647733667,-0.03454653591966683,0.019324209522587007,-0.06061235963267876,-0.04392832606209774,-0.04557396815413409,-0.056831075034898086
RSPO2,0.03061047722621693,-0.07081990428037309,-0.02344369868780028,0.02885390411409337,-0.06434296024727312,0.04561126622164311,-0.012578711686615245,0.13783260761872873,,
SHBG,-0.020936445449184743,-0.0594932423677955,-0.02891446005280402,0.03219668427231327,0.010009580966086538,-0.019904094382695425,-0.007763765877140649,0.017865442227643278,,0.03528994851867558
LGALS3BP,0.018169572461188464,-0.025186639462550155,0.0678411419731251,0.0031361593038849492,0.048769446378429004,-0.007932319618960267,0.0005302668392383363,-0.12804454401929402,0.04697639133214023,0.026752418203568294
LAMB1,0.011366399068977764,0.1033767771531386,0.11595459065629637,0.0017753946760259713,-0.007538960737731491,0.029897830104043486,-0.013177752755466093,-0.03465807556064059,0.02995265229715863,0.03406904611547131
SPTBN2,0.05295146843568569,-0.10307709679598498,0.009022636028459373,0.010634031537847841,0.02883190355203617,0.009772506060342124,0.006351268914539338,0.1575888259368088,-0.03311949519894846,-0.04122619005841713
COL1A2,0.045517199551859,0.010844615746647931,0.08319819266086098,-0.05548091365534033,0.0199606125984374,-0.060465851053378074,0.04318567716936742,-0.027618424963921993,-0.028612820766723373,-0.005360469797296029
DEFB1,,,,,-0.031855049876409906,,0.021641388327932366,,,
SCT,,,,,,,0.003774491034911808,,,
WNT11,,,0.0010852870523647459,0.018519172096642177,,,,,-0.0200614923542208,
LGALS1,-0.0608953592606078,-0.029743119005764145,-0.07896523862414398,-0.0003783390177849905,-0.09233995796591593,-0.09185181971055503,-0.04502710456602743,-0.06449913174449459,-0.12672627164320371,-0.09153492105936727
BCAN,0.05861472350476207,-0.06957545346490913,0.018355792233459324,-0.029414105349251735,0.11995989415740045,0.005333326200182135,0.029015431533723674,0.13011650533466673,-0.020240495874936593,0.05683317254164096
ANOS1,-0.009181198744199119,0.025696623344622423,0.017618142443135018,-0.03337178464991937,0.09098887340632511,0.04887412301121884,-0.008920677168476802,-0.07332875568433407,0.1455427566873178,0.08741328500031967
EDA,0.10310130429527878,0.006769000319564993,-0.023423894043784553,0.005526912226268604,-0.01256758262705137,-0.026093528499804324,-0.025620045569626104,-0.019497673058162853,-0.021114690183659593,-0.056393933069176366
FGF22,,-0.021068715076346077,-0.0023508735865975685,,-0.04621797507817993,0.09369349066050188,,0.0853630287742271,,
SHANK1,0.10491245707790363,,-0.021156565488621788,-0.027732356543500668,,-0.025395015280298174,0.040249803568282005,-0.00526368421716528,,
TGFB1,0.08190974965257017,-0.05079746115153209,0.04674029692900302,-0.010211579929445519,0.029722669188903896,,-0.01758734842437242,-0.03334699072386703,0.05517769317227419,0.1273982986886376
MSTN,0.055005435083737265,-0.018611412977656224,0.03674584175208134,-0.006168033997089858,0.07838567537578167,0.0679344719676822,0.01527187868056762,,,-0.05090328671756486
WNT4,,-0.03417510117128599,-0.021558590775570242,,-0.011684886416563857,0.016683896598647906,-0.03357108626423477,-0.02462076308925975,,
TNFSF4,0.001028939966971856,-0.019853703937214924,-0.012100359308575266,0.07236493180425728,0.030277313696875963,0.13167854508892302,0.0018432844764651316,-0.0265530757608214,0.019891225354091744,0.056877887828363116
NTN1,-0.026097342265336665,0.09373030498006313,0.0612820384712112,0.0073331181355528125,0.04429903577439949,0.025971144703616646,0.032761958541982925,-0.04767668237923104,0.016612936681026588,-0.043673586515386116
CXCL12,0.04804085733472382,-0.06635522964774725,0.10852426265816273,0.007740741565014706,-0.024460453521797938,-0.0052173937774498075,0.051642801103917585,0.017338538688434258,0.03083833568633121,0.026759781637933557
GNRH1,0.15451395634894854,-0.008874752338240447,0.05257034716319893,0.02114430637312805,0.036043994642436634,0.03178194008103987,-0.03827865540231979,-0.018236500323271784,0.11472696438425525,-0.027789725437946364
FGF8,,,,,,-0.03610303135504088,,,,
RIMS1,0.05456481161326103,-0.05665394519895505,-0.018438728964228754,0.02888972401246285,-0.05797655191883967,0.05557012335018679,-0.01867013886147063,0.0662014769758376,,-0.06666935059663052
FGF14,0.06252664183385216,0.017071769298019644,0.01989222348832848,0.010320871883427176,0.028150001296358473,0.049277733118459836,0.05068667263459988,0.09984307901381474,,0.011859735339144375
IGF1,0.05418126358077719,-0.05522788903646522,0.007142413962378843,0.04048435568244167,-0.0379907300280924,-0.02298692688292651,-0.004723175422195672,-0.02368551822107023,0.06979089491562673,0.03569765771566143
TNFSF10,-0.021780606583763372,0.11778517344646541,0.06661710335180987,0.0038724290094239535,-0.058275316660397175,-0.006026520673588929,-0.02463577468765141,-0.011656425618664673,0.04524084162193,0.007604371738139094
GDF5,-0.01863583200491605,-0.038467856083518055,-0.03305005260770485,,-0.024106843565687933,0.03377513044172802,,-0.02377687934695619,0.0302084010147891,
CHAD,,,,,-0.01785629891877347,-0.043019544245010574,,,,
RGMA,0.02275393027995482,0.059526366641535086,-0.036712231265263136,-0.03099908540873631,0.08968269593953526,0.005412982677142351,0.00787620288893799,-0.014454232310680111,-0.01853007646066999,0.04094881117068152
