,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,ZH8812bulk,ZH881T1,ZH916bulk
ADAM17,0.03919303030128969,0.03707861710376074,-0.02965385481114449,0.08537442319255553,0.030913843913373585,0.07228283425327077,-0.019130453068943683,0.02049704679812692,0.04167787971411331,0.03708792656027685,-0.04594275790118621,0.029290107276601342
LRPAP1,0.03797203913156926,-0.06549887784292881,0.06122126100433987,0.0591736800795674,-0.01607745801029937,0.02335093637288078,-0.0046300775303651145,-0.005512987952832761,0.04970429000480061,-0.0005125846999478952,0.01611974662685739,-0.013200600895824529
NID1,0.05108693051743175,-0.021016719215388904,-0.01942911694372038,-0.00831723541894525,0.03703224333427947,0.011806064221450958,-0.013184419281986498,0.06077832636470787,0.023198897690015638,-0.00026765255002941373,-0.08346695301344775,-0.004033829378742746
MST1,0.05182477295154731,0.06371338971138577,-0.023858543397806277,-0.025248418681685363,-0.0013655447741909986,-0.004341196309983693,-0.01804383496401105,0.11621850058497399,-0.02367535378671617,0.03336385581960113,0.050643910809199236,0.15089004586642438
IL13,,,,,,-0.021308009530103502,,,,,,
DCN,0.03443785427454723,-0.02081458712231091,-0.02454554416031862,0.0589687460903032,0.07080364554940484,0.011492136241307726,-0.01241631177069487,-0.050594953848366465,-0.03782079076945195,-0.009314877826507858,-0.11209165723002947,-0.02845264954597563
IGFL2,,,,,,,-0.013050569713655896,,,,,
COL7A1,-0.026117484193376533,0.03303827854480129,-0.003610517603676333,-0.002272917636969518,-0.05218074640412486,0.09399961981236367,0.018028206542594127,0.020621947033789417,-0.04251215314370695,-0.01210694610921693,-0.057526068366983235,-0.0599895214689893
CALR,0.03631365829242221,0.002253855320235104,0.02616476552108667,0.0002924354392056766,-0.004839051680597366,0.03255201686931276,-0.02313178919026898,-0.03268770396290969,-0.011267468061401947,0.05323613144803385,-0.08837797379264416,0.006157132745369596
PIGA,-0.07922295174834149,-0.033342003063533805,0.026152353700291828,-0.016930182112418066,0.03737586008726371,0.000746778260632261,-0.006647503237462896,-0.009042019581201047,-0.023765921705540177,0.0624441102267589,0.007319434104290578,0.03566794534913452
CD200,-0.027164349764422543,-0.028832088163324072,-0.007927803718968585,-0.026564961314052886,0.021340907506229495,0.039914362397405916,0.008396018626057968,0.02845476038346314,0.03247742576695227,-0.07468586236005506,-0.05640560016748652,0.06006948091121271
GRP,,-0.02386478174361448,0.031893898005464764,,0.05670524134929804,,0.008057160409719705,-0.017157358341767036,-0.02026413436712386,-0.029199767899502887,-0.014826658479336282,0.047488422978639824
CDH1,,0.00013966271645673563,-0.030421172590571147,0.008056894476617511,-0.03534958540076381,-0.002337187057475602,-0.00688260738716292,,-0.017289013347129293,-0.015529758242655062,0.0724089429408269,0.015550929237448594
LPL,0.14474775495268338,0.025077681834309407,0.07964964543220271,0.01857942527187887,-0.0032694338913392654,0.03396751507168809,-0.01736026060042139,0.008464815295203154,-0.028688760638367623,0.04306795477466214,-0.14486753745235809,-0.048813840446666416
SEMA5A,0.09543726189266932,-0.018236346138282088,0.030761862358212978,-0.00470706318441071,-0.028791610762250827,0.0007443031542081109,-0.0013632364655409529,-0.002169941434599468,0.011483026125981038,-0.002800264961786443,-0.03705076773302521,-0.027634447967039445
SEMA7A,-0.0023109776223165916,-0.015705389268852732,0.008527441556047585,-0.023330050566558045,0.008998185055403774,0.014746825803830181,0.019715261558612068,0.011295879809660209,-0.03767202748319376,-0.00018085486428515079,-0.04884958616584988,-0.023953328111143684
SEMA4G,-0.008328806621526708,-0.0032322602125049523,-0.016003365586138296,0.009041080113095727,-0.01244832400123187,0.027190658642861378,0.012249747919994227,0.01172027090099533,0.04830525752822776,0.01686073133194438,-0.028296568232041252,-0.03834398912228318
SEMA3B,0.037215844087433295,0.074686159899838,0.024745915216681038,-0.04422425383367878,0.005685499176047114,-0.023642735040375798,-0.01921520845292381,-0.04133027905683756,0.019336744772497406,-0.02254857034270799,-0.07543055530733334,0.040504532901681815
RPH3A,0.10552194544201411,0.01121625136301362,-0.03962389880221366,-0.019654831413043135,0.06840015791765185,-0.020482221448924694,-0.005785968884207365,0.0437398781140025,0.02853959036673617,-0.02862394148802527,0.05344182164094623,0.021948238359665334
JAG2,0.022737572296659122,0.03293799274416144,0.06533640633329493,-0.005014763728302518,0.024614120050757967,-0.016028261620879333,0.0035192517645509184,-0.010917967451384201,0.021561916770488344,-0.062364040429094984,-0.003505862386666137,0.07282048894536483
CGN,0.029323914810639135,-0.0006139271393930696,0.030793339256138686,-0.028381336519415393,0.022515175292624333,-0.004401464308085641,0.009304665693989115,0.13924337289300165,0.024191811810571725,-0.03330482352226226,-0.058606800612700585,0.00396307019526806
GDF15,-0.005659183957221779,0.07137658415009757,-0.03626619229584947,-0.037516222066134905,-0.03662791766524472,0.026440390994494228,0.025903077086470046,,0.03638897742825128,-0.02075816116186123,-0.07004589656804286,-0.028554335947609158
SEMA4F,0.07241045039118303,0.05230875250759128,-0.01021473290815026,0.01891854753034983,-0.026142410068236463,0.07232327906217764,0.01934822807950452,-0.0026022832618298303,-0.068257522302624,-0.010434402440033375,-0.05379750568187468,-0.04125845346473829
NXPH1,0.04690666140187053,0.01618566968653671,0.03821352770982211,0.03727463921817157,-0.036077732244396636,-0.005133333731422497,-0.004681255372860297,-0.01534791612344616,0.04874829824034739,0.07268900261941967,-0.05114591449136807,-0.01730537685244312
ARF1,-0.04266020273104965,-0.01598598394282052,-0.0024923658068185133,-0.01577596592636137,-0.023716346696561152,0.07459247996029462,0.012706682058359653,-0.04726193143642402,-0.06551936022762907,-0.021355349722729525,-0.032298521881317155,0.011929156381694955
DSC3,,-0.010846021122553656,,,,,,,,,,
EBI3,-0.040549126957686726,-0.02846370988430057,-0.02281506447291616,0.014038328185344368,0.04775696667990883,0.043506689215484805,0.04935305445637635,0.04805134819523049,-0.006631178366470502,-0.02789833778652998,0.010697105834499966,-0.042942802068382566
TIMP1,0.02256165991328138,-0.06705836484281277,-0.008048752824351819,0.0007048447399145427,0.029904043208049066,-0.018902694516721903,0.017201933373236618,-0.05299687905138954,-0.04339427730970619,0.010903462030380543,-0.10504935324964307,0.0016084051069751425
SEMA3C,-0.0398543777139454,0.0016785469361809404,-0.010830832470064717,-0.02900919984862125,-0.04764235176066203,0.06769745107716718,0.0004605441463798567,0.014102145445068784,-0.06658433984640727,-0.042100913014693465,-0.014384969994020617,0.07386082869689768
GAS6,-0.02825205674522046,0.04476826707594652,-0.002388747807911321,0.007627976425863674,-0.039433369237531754,-0.04660063442770512,0.0022470030101236008,-0.008865855351364197,-0.0016810579395172519,0.022902344385957996,0.023888708783879022,0.002944629920103732
MEPE,-0.03352622863525113,-0.016555716400888803,,0.02448420898751146,0.10908567773920133,-0.033539477126500704,-0.017831616786189323,-0.006602962513691577,-0.018458904295269092,,-0.022880127599934942,0.030940370664480715
SERPINE1,-0.054955677676976414,-0.013172267962835894,0.04432462460264125,-0.02620775920609267,0.013691024872196313,0.044045229058777106,0.010249849571188786,-0.019627626734197445,0.039154889303013085,-0.03582759722146245,-0.08349106800869784,-0.0019328408581398512
RSPO2,0.0005221801368678054,0.06497318692091379,-0.005947043854668464,0.05699969850912761,-0.01278728516524963,0.02151357949434042,0.03789919678375206,0.007981973677414406,0.05695521235662188,0.04477316570156348,0.055724473687188136,0.042220093306454654
SHBG,0.05386335964332287,-0.01404880338794004,0.09672632719533976,-0.002479063995913564,0.02179495924265128,0.009262478273755237,-0.022166777789359684,0.032068633251769424,-0.018611275445020645,-0.03532725463376521,-0.004242761523901444,-0.0008173897702340226
LGALS3BP,0.05179441919881292,0.0030800493563726463,-0.025671559030863184,0.018089028811308014,-0.04488718277847655,-0.00474029055979014,0.042648727367787034,0.0001990768487575342,-0.02535426005471712,0.08743283600829121,0.06308513247029401,0.034432427006711334
LAMB1,0.039943890618677105,-0.02629965020729289,0.046221656813581626,0.04052298938382223,0.053443804578543225,0.029057478232217254,-0.015752501291670298,-0.03949261252273447,-0.05199974520487074,-0.016628689268902996,-0.15519657674718407,-0.04921966921460666
SPTBN2,0.058200609335318364,-0.06512184261025376,0.061537769674644485,0.013140567439931663,0.02183221677558723,0.06351971765591904,-0.003146439739012213,-0.01980960261732506,0.004725691881223923,-0.033809716157135204,0.09361325654060985,0.002735053466068889
COL1A2,0.11337930539177264,-0.06234286545134524,-0.005855105780495525,0.005660713401662821,0.0704871938012227,-0.008712379372683937,0.007854799991782452,0.01933508509706138,-0.06105870485882177,0.03725440914008485,-0.1482444587248787,-0.04373204493991618
DEFB1,,,0.026776939026303084,,,,-0.011627289018123696,,,,,0.13907457271323673
SCT,,,,,,,-0.010686911458765947,,,,,
WNT11,,-0.015545870640998782,,0.00593121391336033,,-0.002156945415002524,,-0.025360852836109334,,,0.04239814266893894,0.00568962876637004
LGALS1,-0.0559458499142638,-0.013142792246923003,-0.006435541408100788,0.01538578528938613,0.031716657363636186,-0.051991568402250915,0.029474588220414558,-0.02698535176238061,-0.011932167127582967,0.04148710713644725,-0.14225010246117878,0.009601457629540741
BCAN,0.1820903778887072,-0.01769012133155245,0.02975550455609763,0.027281270113414788,-0.022590091503836982,0.0202474362498869,-0.03413766753572952,0.005342795430876565,0.05061809096530944,0.026201816177487527,0.12939567075843908,-0.026797694826555463
ANOS1,0.14794709269935363,0.035811323230530295,0.06916222035943928,0.01059928489282305,-0.0060295625157337105,-0.022651429973078268,0.03227346363320706,0.023396392618915785,-0.012111405690325986,0.0028621739212841397,0.1042344167421165,-0.013252924299618721
EDA,0.0197562601572927,-0.011381076506360565,0.020493303439765805,-0.008191154619090379,0.026906441960407614,-0.009324161518223848,-0.016745338140196953,-0.01778494778393733,4.4908137215519625e-05,0.06372569030530004,0.007012020679519629,-0.02037868247606284
FGF22,0.08024875084951111,-0.016183935270611818,0.0058796800833029236,,-0.004970016673965664,-0.019029908374741552,,-0.0151524136168892,0.05646640337529676,-0.011235230320384825,-0.0227589439432492,-0.009668206024957859
SHANK1,,-0.015545869642973106,-0.005198010626117824,-0.025608919325353963,0.05612604323003377,-0.018105749183227122,-0.015642678079674573,0.012516140434746402,0.005961281184490121,,-0.002771194020830391,0.02185029500114414
RAET1G,,,,,,,,,,,,-0.018245554790416795
TGFB1,0.01752095282556525,-0.015283799657050186,-0.02616901666976713,-0.01497142628515886,,0.02691613349826456,0.018195267191759786,0.12206622093717193,0.030430157398699805,0.0009243749958747509,0.031354976702940573,-0.0271531801200368
MSTN,0.0027619902785323996,0.035867225628346475,0.023853243489424587,-0.02202238485787308,-0.00992725947837802,-0.04450167349571085,0.010811910310846965,-0.0008255983227893559,,0.04457379647738818,-0.023000769568016343,-0.024671770302182185
WNT4,0.025081756487178267,-0.010474772918945536,0.01944679264138407,,-0.003510463474053091,-0.02157675895292834,-0.01642170387229141,-0.030895131137739628,-0.0287568476340577,-0.020596023038879755,-0.08496780102166324,0.003904035809155659
TNFSF4,0.0372163480782888,0.019301005702417946,0.12992057560813014,-0.029503713585527086,-0.009416721332868853,0.01138518151308582,0.011172830531230363,-0.014111980617122736,0.04010346479086798,-0.03173116255221164,-0.04070195848316682,0.034963227744041744
NTN1,0.05109519522303146,-0.025562504601894766,-0.02475968130351622,-0.021350165965373796,-0.03743046877218808,0.041238250815354406,-0.024476212665431936,-0.040041132894729645,-0.05579804031793498,-0.022124972391112472,0.07482236720009963,0.0994398768541059
CXCL12,-0.011268706292459421,-0.008397506116667935,-0.00011081979910595404,0.043071696050703545,0.01008857490016253,0.007431586707297381,0.00031843444979371256,0.054192299032520326,-0.004778753663146794,-0.06343131054895411,-0.08570357502273833,0.0041943314022697634
GNRH1,-0.016249835854777853,-0.03032293313589319,0.1198751966447404,-0.0014509236501050618,0.01613179486687077,0.07198789513948281,-0.013748893672246808,0.03619844509537309,0.10385568513510085,-0.020870384246901883,-0.02138669272230516,0.05369681511847298
FGF8,,,,,-0.015146433849830238,,,,,,-0.02735049793744663,
RIMS1,0.007566524811798238,0.007142516693303735,0.038153849828034256,0.07281660680640867,0.041073098123219166,0.003902106417840989,-0.0320742318721746,0.02901085021915646,-0.005137886539797439,0.03888864857970977,-0.051263152504174965,-0.007449800274332797
FGF14,-0.02858928532457913,-0.03398601293037617,0.10067273447616157,-0.006118952799699979,0.05742228728449627,0.007331473294692025,0.0069746665658932516,-0.029040626835067453,0.021558746523395234,0.03114041823510676,-0.032714703902912874,-0.014523000925125764
IGF1,0.05350736301438767,-0.03929267739760851,0.004732348578967759,-0.03001881350333875,-0.0053092692353502455,0.005959434195820283,-0.027822332311681894,-0.030833695874181253,-0.03323522658954455,-0.023653794865557104,-0.07187061314960763,-0.06502683048152033
TNFSF10,0.029029969565262454,-0.07757879612823233,0.00469863097209772,-0.006126497312333292,0.039602492696731,0.04989979277362179,0.02818361678519153,0.025640839786845213,-0.004706558006943092,-0.0421771165945875,-0.02921608512790213,0.059109099350752065
GDF5,0.080589532121338,0.06954781413530421,,,0.08856107868358552,0.050392184765823064,,-0.015152413840439596,0.012922426593668672,0.07805306691879989,0.03724868426902999,0.037225959325218945
CHAD,,,,,-0.0028295691439842517,,,-0.01273342041446374,,0.06258184017401841,-0.02112883552444363,
RGMA,0.16286673129125148,0.04939959739525418,0.015614305113678473,-0.029817586970987978,-0.05669625025943687,0.055206680143086835,-0.05174348850545559,-0.030277507836272196,-0.01669540330786899,0.02455751004909023,0.12816373136793632,0.01815466952434702
CLEC3A,,,,,,,,-0.03008941601311107,,,,
WNT16,0.0028520180331065618,0.024101103714335794,0.0001235393558884295,0.02407602391602717,-0.027360548637460107,0.02823186340823767,-0.018383349434157346,-0.030800334738351424,-0.010556341212117083,-0.0191697054899368,-0.013517653589591014,-0.027706359097976824
CX3CL1,0.043639435402412635,0.04201317201331272,-0.01834369219086685,-0.004860687075012998,0.05136675522767883,0.025047071091130826,-0.028248929213131234,-0.0339763144604123,-0.005032355478517966,0.027645042661547672,0.03767629195504068,-0.007531013281339798
FGF1,0.13528112562445338,-0.02014441401750875,0.06648205512063625,0.008936455107431216,0.03444928422611401,-0.01044309263596496,-0.021939581866865187,0.009822975594579328,-0.030715832974978124,0.011652769975183115,0.15253308906683152,0.02795596333044746
ALOX5AP,-0.0671232174866321,-0.08856615860963714,0.01125300314737003,0.019607206078126792,-0.02614854429388122,-0.014234591337997541,0.0515369018159047,-0.04778729531494032,-0.008724468909321851,-0.03233576603033068,-0.05982652823375321,0.0648171688523103
IL1RN,-0.08115000264825094,-0.00499558479508175,-0.030674176577294304,-0.012550807750731148,-0.027872716162714896,-0.019328588374651286,0.009406536966589047,,0.08083587989478097,,-0.037664116269901196,0.07868149181914023
PCSK9,,,,,,,,,,,-0.013120994462971564,
NPW,-0.03116068388735644,,,-0.01760465977775528,-0.0035553434902528326,,-0.014825929133222586,,,0.0029038489851146007,-0.04440210247237336,0.07818344223050679
CXCL9,0.07324308015313997,-0.019371948480347494,0.05536883959057765,-0.009412769501051597,,-0.023376814046122057,0.02975739316678163,0.021610356942472965,-0.019176921490764703,-0.025113531909619145,,-0.03127921333441387
ANGPTL4,-0.10738490749559242,0.004666750259175099,-0.02590915610128617,-0.0490659632273312,0.028712401171368925,0.019795345192573144,0.0013865014252051782,0.011072464674667569,0.07677691041560357,-0.07147132046098956,-0.13345909054002192,0.03920267585854945
UCN2,,,,0.03499885902852667,,-0.020481862123945697,0.016261888342617756,,,,-0.014826658479336282,
COL4A3,0.006667182333072455,-0.021047617037617365,-0.028906427090552876,0.03484738435043383,,,-0.009099970745049552,-0.021798953364096776,,-0.021747680149444084,-0.002065209070854183,0.025122951872478417
NRG3,0.009719416510126096,0.0006802274517103748,0.024528435935639453,0.013083659730938934,-0.011210233857229468,-0.010661432620126067,-0.007745155000330368,-0.03290612836485068,0.00300446973552425,0.052302376270566574,0.004828438146427841,0.06252505490105674
IL23A,-0.016018245586810476,-0.017159620196514055,-0.03384724313514511,0.07360970295368999,,0.021536532998000936,,,,,,-0.024493813847471256
COLQ,0.01727514481515091,-0.04482380416140793,0.016048527902462494,-0.02030387647395972,-0.025837421265886208,-0.035181899097815376,0.023756552445847196,0.009246103417173291,-0.027618862256376418,0.019973218304339447,-0.015295139392262293,0.012412267519213012
SCGB1A1,,,0.026924807145107074,,,,,,,,0.00871785829533484,
TNFSF12,0.005473258217789001,-0.06829950105439263,0.02054884519652953,-0.026690015747628547,-0.006526745352572153,0.03087483687324648,-0.005854069537698126,0.03292479466838944,-0.02544686618221325,-0.010007644095075876,0.04061967954610361,0.03227833449936185
DKK2,0.06161725702313451,-0.017973881000514797,-0.030216498274504885,-0.012386929492635092,0.028656413697902283,-0.014830349947401806,-0.01716814802208749,-0.01042647134210871,0.05969540170106502,,0.0038085539428883808,0.07265379425948912
FYN,0.09545049216844471,0.06973668226154497,-0.00842164104771025,-0.008697264654075134,-0.06502829213604472,0.03486517772739102,-0.05289216120070655,0.0465718995308739,0.05579827618801523,0.08933610005501544,0.15021022196098202,0.003046807848719685
ACE,-0.03197105973600268,-0.05993959197720251,-0.014957831782680299,0.007972138445108775,-0.006983982754894635,-0.027391013523190972,-0.021508472935448532,-0.015810709335624465,-0.05238498129751101,0.007687368827507426,0.11639895754609442,-0.04520374450505468
IL18,0.035723729172748776,-0.04475062542081945,-0.018896948418291707,-0.0133581118226726,0.05238206987545159,0.03148910343313085,0.039912884864472205,-0.02797809601231487,-0.0842472112485947,0.00016262611575775494,0.03389806442426295,0.01613532388000772
PPBP,,,,,,,,,,-0.02464883864005253,,-0.0204491229825693
CCL27,-0.07346744769711228,0.10740441488663904,,-0.028759394914418788,,-0.030750248291527855,-0.02401787876540059,-0.010740765600047678,-0.023478227812072164,-0.026463765277816086,0.007438429669084211,-0.037841428965109974
SERPING1,-0.035456747532971525,-0.037868838805039697,0.018238365879792683,0.045399045129371235,0.04712561431327487,-0.007912695747116082,0.06292503563562038,0.016034760024241757,-0.03465831930319199,0.03205575035755209,0.07229853032332487,0.011273857683314374
AZGP1,-0.0370628726631855,0.022404185703118317,0.006005258048812704,0.026696298566128682,-0.061164651829444076,0.005610883316011142,0.023228491105609383,-0.02072437639199785,0.010533149537953658,-0.008338439148607083,-0.08876589102369849,0.08027228562240868
INHA,-0.05779406670813743,-0.021828812907881964,-0.00557818274525985,-0.03880847115645644,-0.036760246020516016,0.08711156387748312,0.08327229586360216,0.10509651938193079,-0.03244563407497496,-0.02140934084864201,0.0037474283548617044,0.1375900894247768
SEMA3G,0.0036278145830025512,-0.03161024025782416,-0.042740962915266155,0.002884939236881214,0.031483228206812285,-0.00031575839226108713,-0.026555384079278748,-0.020211894595814277,-0.005661558764841037,0.005618572299190479,-0.021768421220752007,0.07261073658403276
OXT,,,,,,,,,,,-0.012712566634852488,
COL6A1,-0.04967675385624043,-0.032817845036281566,0.01110139242601364,0.00834291584881258,-0.04254791160837986,0.03098252206080624,-0.016179016745326687,0.03056877006941912,-0.01466783784870768,0.057204320045110495,-0.14374329410546277,-0.04397069402027701
FGF17,-0.03391459439445654,-0.032840694030485985,-0.0030877636181153743,0.026751307813599013,0.02889337367284693,-0.0032176917240640647,-0.024327655249272915,-0.02097654328917013,-0.0029270895592776462,,-0.03505931881882245,-0.014663090985193587
TNFSF8,-0.025642128186655313,,-0.02499492813751654,0.021183364187159822,,-0.0193285885397737,0.06593520254996028,,,-0.01916971294253954,0.09478644085502604,0.06832951507871507
FGF20,,-0.006849375768998803,-0.01880009259507392,-0.022501761830618704,-0.024366697681832212,-0.03113473676358696,-0.022356976262206733,-0.021555052348484337,0.1049068071688755,-0.02863675072724971,-0.013602167507213474,-0.01704631176770942
ICAM3,0.060372074239590616,-0.024278438831083014,-0.03674408210146646,-0.015511774189969624,0.02171686184069737,0.009285972151118312,0.021527700251195117,-0.03021438703751528,0.040757104493194196,0.009462212981834812,0.0151557998336876,-0.022104003831089823
LAMA4,0.02236772244308286,-0.01073532989715175,-0.005473072504190366,-0.020616628746270568,0.021883077840600954,0.015897405433536547,-0.0039380763919064955,-0.025770042783384482,0.028224949336434577,0.012863311821805713,-0.08283516241242338,-0.015259322081437474
INHBE,-0.025631674142815045,,,,,,,,,,,
DLL4,-0.04615952841356125,-0.042676017234714946,0.007031647074821961,0.02681184251129368,0.05391056910202439,-0.012623679136329514,-0.03672294950760113,0.02376422515823472,-0.006294709143575195,-0.044305971660016576,-0.015994777222301384,0.010236208732703351
SEMA3A,0.03153610858402312,0.0034027479543362765,-0.01783750740837434,-0.018431310941345702,0.02418363280393571,-0.028011466393457474,-0.008182725837358353,0.0384797643203291,-0.03024999106137972,0.0003294654087377187,-0.008728124857522439,-0.021250613156661144
RLN2,,,0.02189253686167805,0.002330541758882128,-0.0026424689421094398,-0.024822798747545786,-0.013964820377907911,0.028816819065718067,0.16470687176207274,-0.01582714863193141,-0.014826656844384393,-0.020026156456315974
C5,-0.003748495766230584,-0.04638082609587422,-0.005009814819288978,-0.043783183681268226,-0.021022037779883936,0.024112753584624672,-0.021079627309511958,0.03140704594058055,-0.010761243897970976,0.01856250021207006,-0.030831575252682816,-0.03449135243371748
COMP,,,,,,,,,,-0.022956245275891133,,
EDN2,-0.03467951138706224,-0.012858812627838086,,,,-0.026417396539972268,-0.016957945651387682,,,,,
C1QA,0.011871921663825013,-0.0246954113409811,-0.022440014556347802,0.00189945797718781,0.004492394166502716,-0.008412306675814768,0.05793747632127139,-0.03601306766447642,-0.02372159588712879,0.07653923681520515,-0.14532289797985384,0.008494180630074332
UTS2B,0.014032572306508574,-0.013760379045234701,-0.030534465626617623,0.02210156515307421,-0.02130755131410853,,-0.01207108549633426,0.03018526953487078,,,,
COL9A3,0.19864314830214266,0.009832768036613352,0.059930230033842354,-0.010740995949634078,-0.07084095777676644,0.024840430951716674,-0.05459007681536044,-0.03351817003903204,-0.024583442405066554,0.001201871119445412,-0.05049206412199677,0.0652633108549208
DLK1,,,,-0.026155762671036906,0.1266122340654295,,-0.037247218651989,,,,,0.06404540162839399
HGF,0.01590118680732325,-0.007961540969284489,0.024512659367535588,0.017054087417303732,0.015956960240199367,0.07615010880239377,-0.029983344672057682,-0.03661343242957921,-0.01869071130729654,0.006640778284708028,-0.03438830798670632,0.0657793173831146
P4HB,-0.004395091412330405,-0.0013198894451838077,0.005870395467686301,0.01328019103599493,0.007102715517057607,0.0441197046692264,-0.022900378764118916,0.04855601717814868,-0.043137099592441115,0.009660946365978942,-0.12284364779185422,0.004521634609723629
ADCYAP1,,0.046950107300014914,-0.0040957152803275,-0.03173010905756214,0.12995093077616918,0.009399180041696405,-0.02314819669435313,-0.020554779620525918,0.04224470360518572,0.041883744592516585,0.013964915558915207,-0.02868092668057507
GREM1,-0.02757493103023267,0.060301774176512016,-0.049971392292966,-0.013582618164458753,0.014983562002047006,-0.019497940022387857,0.015361693376240014,-0.012195832791545565,0.05765939022606551,-0.0034509224600874845,0.03747847537436603,0.022434407306189227
EGF,-0.06662207190498984,0.021869539498753296,-0.04553645206690764,0.02577373765582043,0.009276225064865768,0.008102885536001567,0.023131302655999476,-0.01869378519748483,-0.027570475349284557,0.03131439932539306,0.062247495445677356,0.014163272421110203
VEGFB,0.004854807136977346,0.02288998368552475,-0.01732998381441643,0.0019807658359049293,-0.03522120419396566,0.01484415286147133,-0.0547358671058053,-0.00290884572142337,0.0824101568761585,0.027429781507840284,-0.05897364665697944,0.0071726795196891445
FARP2,0.02311728509244183,-0.026475868493298336,0.0010335338386648534,0.004320356653638918,0.06093319684291114,0.010759177434329192,0.043192270808624256,0.007105478061652621,0.002923839921533939,-0.030563747953992693,0.014268467967963818,-0.007187900516688145
BMP3,,,,,0.03477911771372454,,,-0.010246335467009631,0.0297634471296223,,,
IHH,,,,,,,,-0.0003962548592372461,,,-0.014646426548878667,
LAMA2,0.10595741288878135,-0.05126848994233403,-0.00578380223522576,0.01920547192255273,-0.03481692872918414,0.014285845801314543,-0.021349723512362723,-0.031008407762644758,0.05905833526327474,-0.01995942733093871,-0.0539880503329119,0.007796345306146245
SERPINC1,,,,,,,0.11367573806933912,,,,-0.014464083415044094,
NRG1,-0.04771778734498885,0.035787430537241365,0.02504777664440771,0.04660399401282838,0.03335374613047041,-0.024375904490202844,0.07845572927278745,0.04489766573098232,0.04294399325020902,,-0.05782339545536789,-0.03220383110024053
SPINK1,-0.03498087732715378,-0.019704813644177834,,-0.03110672395248108,,,,,,,0.0038866374444140508,0.0297445311143123
EFEMP2,0.06206104199642643,0.03479880132616801,0.09444648487407276,0.01677780943655235,0.01364409292554061,0.003661584639585622,-0.010968443691707906,0.017917497001428497,-0.013642475539094336,0.04646170846743749,-0.030541299394317798,-0.022530572753245798
SELPLG,0.004796080418093817,-0.04325606679226223,0.050210635062932524,-0.0414023509534232,0.001274188756409549,-0.009444536827456513,0.008866548415488985,0.009334210756658506,0.005327255896426605,0.029218923244318948,0.06127410256186112,-0.049704360993708195
GDF6,-0.0323358827657798,-0.02182881077711535,,-0.017604661300890848,-0.005322369179765165,-0.024822801425185503,,,,,-0.03523137447762387,
HLA-E,-0.037158243109086754,-0.025098229983565094,0.03705922296365627,0.01599729837635992,0.042259476502402554,-0.036883595454919545,0.058957703288487456,-0.004792223114053833,-0.038553765463238694,-0.05946108974843864,0.030970509233835274,-0.0195645793112184
PTN,0.2033015316822909,0.006456813386244708,-0.011215153522540955,0.008205798496672486,-0.014796572398839535,0.010029114506353397,-0.041519702627236706,-0.0028265322380585794,0.020254193002203377,0.06977755082036881,-0.026338086582679204,-0.04564764578092888
CD274,0.04139533644373088,-0.034627411833375386,-0.004157723362422971,0.007541373269577136,-0.02168720907162367,0.004094237472714795,-0.04787516076245753,0.06358721234593569,-0.020403253574843037,0.024650974163281617,0.06051635893336365,0.03557485314459635
FGF10,,,,,,,,-0.013625875863448232,,,,
CD14,-0.007277885693923325,-0.007340183914739671,0.02247522377165933,-0.05935262849274584,0.013827282333978418,-0.02943165097807471,0.004631177735546332,-0.020975215005981564,0.01426210536609155,0.053595840722205274,-0.12687082979119324,-0.031011011441082707
SFTPD,0.04767355898301169,-0.020748190757044354,0.018085436199608763,,0.13350077860309742,,-0.022166777801375683,-0.03299351639727516,,-0.04161744239599403,-0.03912210458498152,0.04415831564871531
SLIT1,0.15273328928008598,-0.003782720282718923,0.0026799315932000078,0.04298501611145912,-0.027988652910911523,0.056765639536741554,-0.0003311822549996346,-0.015254096401558288,0.04883411567594779,-0.0038204865903195364,-0.08561765386500025,0.006616950934654438
LPA,,,,,-0.02130755665599656,,,,,,,
CNTF,,,,-0.01238692821925585,,-0.011378041460264561,-0.01100895811866066,-0.012195831737488508,-0.033657743291548206,0.0320417573147473,-0.014826658479336282,
BST1,-0.01034437215020981,0.0020826134603838544,-0.001982322271721273,0.005363330612878473,-0.012232633922977973,-0.0024946471009580137,-0.0009858452652188891,-0.010537419640734543,0.03183929193949847,0.03960752764679645,-0.021922139173469204,-0.004986253438712724
AGTRAP,0.03136654012627912,-0.025490583916191387,0.06265743630552276,0.035834621500937136,0.01993512744730531,0.013460205461323324,0.02021240056406131,-0.006213202716158573,-0.0360097958125546,0.08229087470894464,0.04278775834071966,0.005773651416580224
LAMC1,0.057821082947534866,-0.021838765393657998,-0.027805075970021704,0.006705824748176574,0.007117889312481297,0.010127163814737567,-0.027526643532361464,0.026499829231911774,0.044235571278684924,0.011915667811961133,-0.07722847551170842,0.011200496105685501
COL6A3,0.012950724149571881,0.007416768606930949,0.032043308305140565,-0.0026061058851611003,0.02230034291889364,-0.022817203100017086,-0.02282504688634279,-0.03363399968856597,-0.05619994698186691,-0.04532117142415852,-0.1263488326599645,0.012954100709802276
FN1,-0.11405583280127728,-0.030676505631261012,0.015442034616773246,-0.017573247218718228,0.03415468366233299,0.014403172049407236,-0.03411433064698289,0.01371387988407236,-0.05308387410486883,-0.008724030209195748,-0.11413402511278777,0.04271418558285849
