,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CCL5,0.05436257517151376,-0.002915433387758139,0.0574543128618259,0.035731111296493895,0.055064940322601494,-0.0060118462872361614,0.004285614089650179,0.05286986414343875,0.018207230952103623,-0.03895255261520171,-0.024437267251699497,0.08504756010841948,0.03606036683923822,0.020924761540271484,-0.008593718262485313,-0.06855943712774833,-0.010426681291007116,0.0653213509923185,-0.020146176672803752,0.0039474161965530035,
GAD1,-0.025902881421683906,-0.04683638543477571,-0.02648647664482465,-0.03842822145052611,0.03255040620192556,-0.05099353653408008,-0.06882514616366936,-0.004951774379756996,0.005084819343012811,-0.1056655377992564,-0.10321757007466585,0.015925975922245494,0.07096602167189803,0.013486711003800963,0.052764755540854406,-0.0009658670518263899,0.0329667590468269,-0.003245789823563927,0.08724101520028918,-0.1008240200775366,-0.1046697779154632
COL14A1,0.03840759955588667,0.05435344089426802,0.03091757278625395,0.006432244354696951,-0.012322513212675171,0.016483839247524057,0.05393270363272856,-0.004797362723279441,-0.02533440721786437,0.05294130577054012,0.04672573905279319,0.03935498854943316,0.05696118168353622,-0.05004733489861081,0.04623177315377537,-0.00973009023607152,0.019180329809715704,,0.010429953713134469,0.07830594264665189,
HLA-A,-0.05526181588648896,0.14823078999156836,0.007137729737852238,-0.012785048708549537,-0.0024430977350140297,0.0036361465526253663,0.08479739849715376,0.035636259436591614,0.017846538191307992,0.21556087488797882,0.08143387619434693,-0.06925987242535205,0.03525328268205071,-0.056162306168256744,0.010907974481167778,-0.04365499298273355,0.021741274402275676,0.09638247412639515,-0.03272512682709663,-0.044346684612432706,0.07288101870157446
CD5L,0.04341396010947051,,-0.028072286695136575,0.02796474160456398,,,,,,-0.0375989568671068,,,0.16403460676007128,,,,,,,,
FGF18,,,-0.025400345561050242,,-0.022739423622254278,0.06148116246195446,0.034928650462422973,,-0.016851950477481815,,,,,-0.024006772541236374,-0.027923419678711887,,0.05588461443181229,,0.0521293432203182,-0.028196540007091216,
ADM,-0.09655025852374037,-0.01202519661828771,-0.08819029117429886,-0.013221223084148137,-0.0013330142303788002,0.0025333374501341765,0.07543238695398191,0.08599844070971445,-0.029416631520078177,0.07587945250565663,0.10939309531988513,0.010699310902337963,0.09871015314878823,-0.06249508569282608,0.03914828606055131,-0.017310987721226762,-0.004203237060154133,-0.02961410853825828,0.029959988404033376,0.07173945028678042,0.08214914703002167
CCL15,,,-0.016307209498081954,,,,,,,,,,,,,,,,-0.01505948105051623,,
GNAI2,0.010299115405197363,0.033982059024173145,0.07226444464363194,0.013818563058909472,-0.0018814805793702176,-0.032464374384274935,0.14557928919273747,0.030494955625809318,0.016234293038797223,0.09398371455698479,0.027847765035901206,0.02166185074952215,0.01693974508714718,-0.006253105157583872,-0.027227438861776015,0.012092204531772543,-0.043541839145134244,-0.061764073687594116,-0.06667878033425179,0.04219823922468117,0.07970250259589047
HDC,,,,,,,,0.05041946454958796,,,,-0.02066785447048547,,,,,,,0.014259279115114789,-0.020539136900613233,
COL11A1,-0.026592374840575948,,0.002488921935456084,0.04422247245539157,-0.016634704142473207,0.07536159182830357,0.11545806668085722,-0.021394855999621005,0.03874889064885207,-0.07664444642848657,0.13235858987690752,,0.02349083225520598,0.007282490470003334,0.01970987494243216,0.02552085772662128,-0.0013683728457053945,,0.02039061313528428,0.08084656437574407,0.09865250058814305
NUCB2,-0.04742714175137008,0.04172253416982983,-0.001778309481240485,-0.045671634652747095,-0.007942730011384338,0.012290391046997267,-0.005392717878698395,0.003949957076240937,0.012959144275309057,-0.022886596203354072,0.023102975016308713,0.004868505636303368,0.08510488411242251,-0.06993885247298721,-0.007479818110218694,-0.019312890170861824,0.056474457927562206,0.09784980484633461,0.020109186440791748,-0.0016085988262830515,0.02601051465415579
FGF16,,,,,,,,,,,,,,,,,,,,-0.02023864934444579,
CXCL1,,-0.02945123164165601,-0.03469780309642675,-0.0176275612459149,-0.015629413783430312,-0.028050894008060857,,0.004100156496520042,-0.018973377325312138,0.05407690987391805,-0.035156620044351584,0.027160248080510953,,0.00467823452973873,0.01904281282218276,-0.0012671226894374861,0.004082244051718388,-0.010041470816429117,0.03480760199838535,-0.04871270955857515,0.27521405271146876
VCAN,-0.02872981022402554,0.051762467614142556,0.0127057010267758,0.05979275069578426,0.03421922600216563,-0.01636039624110788,0.0953958021458022,-0.0039557862542147215,-0.015753253435829603,0.028225047998541856,0.051049328755929206,0.07802323261952672,-0.007200956653612232,0.061715037576251124,-0.043987771785905606,0.029020248839998306,-0.017122902688809644,0.055618280827251586,-0.15001106697598093,0.051490759122109764,-0.02041500332712323
MMP7,,0.0809744883561113,-0.03422982392083059,,-0.01251307382132,,-0.004806647709237438,-0.02489491262643897,0.0020526598526664445,0.062221904388600736,0.08078978510723832,,,0.058512026637620104,0.014432596393913475,,0.09336411045640801,,-0.05997203746129987,0.007993107726817042,
PTPN6,-0.012149477366165647,0.0074378600373154365,0.010430868683849504,0.008076767648073625,-0.0026364365057219485,0.09680261278636439,0.028096422734607628,0.022784789410062567,0.0027192374361678356,-0.01939666031478075,0.05224574113712228,0.02536589431602421,-0.002932716135507388,0.011337712915079946,-0.025272977225215106,0.039853501167957196,-0.033251809969737436,-0.0858254529711256,0.04152053590545504,0.10081264768775078,0.0017845446258165365
PTGS2,-0.018666407243050423,0.1175185061684649,-0.05892559306117327,-0.002226639008944855,-0.03197205248600217,-0.018410534644122383,0.016111504278679887,-0.0182922323238612,0.06327644331641231,0.039634663494821996,0.000669706035875726,-0.00037292448148803175,0.010932238785539929,-0.05053190730352721,0.01589390100591306,0.03058960036572726,0.006119632687577637,0.09611012524471389,0.06893006177151287,-0.06337700623771969,0.0566870532294605
XCL1,0.03874250772156041,,-0.01971644164205104,,0.03445546818217799,-0.0353589256639611,,,-0.014671655661806676,0.018519829482797717,,,,,,,,,,0.022863263188244776,
CD58,0.003233143340642479,0.16565087546512364,0.004348593957675971,-0.0023714285710157534,0.04304321072248205,-0.05282493804576976,0.0442781347587926,0.036807191595974544,0.023267221661182638,-0.020699545810654238,-0.041374788925169104,-0.05990428217930262,0.025909712191695747,0.03705899472986817,-0.0013816035261912114,-0.014948691056188929,-0.024686099366925448,0.05141171098326323,0.024831401023027572,0.09301537526028944,-0.05518305415156658
TNFSF14,0.040218984867684396,0.04543041990433884,0.03932174439590787,0.029524282767834083,0.0020772399826029337,-0.04432346840773135,,-0.03553003941689398,-0.0124357653277008,0.005043360257180409,,,0.04367050051611326,-0.019204155345251685,-0.017395992651010876,-0.012700075461661383,-0.023030314590871702,-0.04714526886990675,0.05433693962257772,0.017539526937294894,0.045504829317243686
CNTN4,,-0.013173253416942908,0.04140050383412885,0.017879800372294502,0.011897544013435693,-0.07820541819099347,-0.06893246359211222,0.030361251731183096,-0.01499907247379253,-0.12239243855479802,-0.06705885332449588,,-0.016074503409860993,-0.017216310510615052,-0.012081850573378142,0.013304580137357379,0.07611980955687593,0.0022044248288104235,-0.035101715077206636,-0.06048045743086376,0.0646438833413803
NTF4,,,,,0.006263385962476034,,,,,,,,,,,,,,,,
INSL3,,,-0.02755725842084231,,-0.02273941916204906,,,,-0.002660284223473484,,,,,-0.021357415857282527,-0.017670364712011565,,-0.023030312365772482,,0.008735974835918361,,
BTLA,,,,,-0.019609624557222434,-0.0022812338501205336,,,,,,,-0.03272892594149253,,,,,,0.015446216118176294,,
MFNG,0.02340484009441297,-0.01874906889507165,0.06162689335724696,0.12388040988744622,-0.04034012424904643,0.006629048569288009,0.030602721135232862,0.02388254002446522,-0.005649673239006325,0.11375557715590484,0.03390528484486116,-0.06646341146115604,0.015496194587184976,0.057071485301135275,0.01934440651394881,0.0011644054416317451,-0.012716358871293135,0.08526690404129739,0.008877730881100717,-0.00950543257024445,0.022604896369758643
ICAM1,-0.02680742636877231,0.12120317301684154,-0.010686536847266946,0.05796999638112788,0.012356112623332407,-0.009325837524198957,0.1776759622964063,0.05293734927620215,0.020012734652449363,0.07326178119315689,0.1361875442763404,-0.1506227440712826,0.0885573696999171,0.0015868277795172644,0.017105629764768294,-0.07623228062987693,-0.056303427833097434,-0.014517043670294574,0.10026596943201888,0.04420366062110891,-0.06330897767355302
PROS1,-0.006670975065696641,0.06239817208136209,0.030655168728843822,0.08301758204226312,0.040828057840356355,-0.03392582988101483,0.07249284877442162,0.020586512542777092,-0.008326677572437071,0.11340003273517464,0.07558229037168622,-0.05122802494586505,0.10573835967985085,0.004433237344848127,0.034036162854294776,0.010139134315199876,-0.011800900104793283,0.06002793176469294,0.07192136743296156,0.04161646015068607,0.12424888962528509
CLCF1,0.0696367741012621,0.06446952043538919,0.01731343060013614,0.017893785600460836,0.02758036895729118,-0.012425071128627545,0.10930520777643823,-0.0018758382217145223,-0.03108147449448843,0.09232304989728352,-0.007483591057734664,0.039966237951373336,-0.016664159409589093,-0.02187186530777067,0.030716873327080303,0.018092733309632646,-0.0062962452970214446,-0.007150792207278002,0.13629541180707358,0.03630028655009572,
PSAP,0.05511668737145978,-0.05410263956708939,0.07065495006617978,-0.01818172227311057,0.0831447435745683,0.017672635764639167,-0.031799111048337145,0.053971338374345174,0.0063811204917214,0.11861904168297968,-0.043501865907453675,0.09977231131387196,0.0900908481636049,0.019177586275610194,0.010499550960761947,0.05529606601053347,-0.010287878180479023,0.09010859756167504,0.06618725655463673,-0.012233209629663195,0.11312426020669264
EFEMP1,0.09322354900339924,0.10467657457371393,0.06744496909802628,0.04386710171984444,0.06716460983895899,0.05052189155845374,0.1481820814246378,0.01968076027073976,-0.010199130896942478,0.17577124453435183,0.15743765758186323,-0.028066403651396083,0.04056674004955528,0.018592096283296347,0.07394588723630711,0.010220653585841412,0.04414079144254311,0.04115372571630907,0.07674837384983234,0.08926212894105917,0.005829473340301892
C1QTNF1,0.008096788237735153,0.10971361735741157,-0.028486535060171608,0.03828736626802178,-0.039381323927645484,-0.002390598581287659,-0.019553086228804934,0.04306225437669929,-0.050344871512281314,0.02675411549056046,0.007591843472637267,-0.0052922564467291315,-0.06929213493611265,-0.01349268009937034,-0.05129600875355513,0.011521902629391186,-0.04712824278240749,0.08011884909114853,0.10680190234328435,0.09215169010211835,0.026814323634152676
ALB,0.02249466255646987,0.05703177915257694,0.0333861374451213,-0.01687338578438394,0.021257661492260792,-0.002367996132988983,-0.02094770536375319,-0.04175808376965674,0.0377373274920783,0.08918950582121539,0.0471349610010788,-0.08250474021084113,-0.023761776404469456,-0.03165892234772604,-0.030403298314434564,0.12487083731332102,0.020433409171229325,0.09674492500980453,0.038399523345368614,0.08864008942773496,0.047564357189144625
CCL13,,,,,,,,,,,,,,-0.01425583971455104,,,-0.025833280927218337,,,,
EFNA3,-0.015974398679883837,0.007632611725046445,-0.014013754994497812,0.01725542245602004,0.015845898786000106,0.059496831748740917,-0.040433341484528165,-0.04012811591828913,-0.010359797556433185,-0.08259012840472936,-0.009830413343382438,0.05012145473667583,0.05678553098275888,0.004779196715668904,0.06035280284830819,-0.009802058246081076,0.06738678405465727,0.10295977910107226,0.10846735755687131,-0.021463901233478192,-0.06803303494390231
DRAXIN,-0.007787155272172003,0.043423596803883524,0.02848906746382073,0.022328886348434523,-0.017458965800016227,-0.03423143863211415,0.06629255261181143,0.048002380069171534,0.021536507106844408,-0.029730868816258714,0.024152449321477185,-0.03391773973908454,0.059446264765709855,-0.0005523836093980094,-0.02793154455145116,0.0884766943196802,0.021946767792745354,0.0159993181722823,0.06774833024165272,-0.023520486221769936,-0.06583212183349076
RAET1L,,,0.010440929498905691,,,,,,,,,,,,-0.017888107876097927,,0.026215315581136094,,,,
NPTX2,-0.033743162344566334,0.006905189787857513,-0.020163148771408877,-0.007621977757863552,0.04450154933639978,-0.04806592806569912,-0.10381046907730465,-0.013248494980723877,0.022895942060404652,0.11265314771702244,0.0025847242302110504,,0.1506877437559226,-0.015386343627496907,-0.0008889437070070474,0.00010271288294285144,-0.030322114163659878,-0.015782465386160436,-0.012839171630026928,-0.04280940829630888,0.05359176875296869
FGF11,-0.016261073901982386,0.09748528087738025,0.037045405340013646,0.06428374544082616,-0.01589731849583956,0.07332399192879278,0.01833876024783599,0.061502715511266945,0.003538411111556453,0.05218805720241622,0.07115592548185354,-0.02664413590726016,0.057143804556674505,0.011994226569274381,-0.024978910708479192,0.050035726169330906,0.01135865924476353,0.09261154511531465,0.1130059623369375,0.02373432162804051,0.1886830326532024
CD59,0.06613793025537738,0.036590781541344146,0.011889032815993437,-0.011852271505660003,0.046634484340692756,-0.11285753700736473,-0.045738046166817176,0.014779701233059295,0.022353484061677864,0.09996641386438151,-0.08132534608583175,0.005552055663225106,-0.031051654040042335,-0.0418385355064201,0.061550998981430995,0.0510667343439793,-0.016221130521408285,0.031869846153408425,-0.14934732120683844,-0.02722882784219133,-0.010179380050227902
COL9A2,0.008174568034325784,0.08173680204461024,0.02444714600060144,0.045011390481837145,0.044932708509101464,0.032575922428002224,0.09247218063116075,0.01936879741809038,0.011578453910727848,0.088803510275459,-0.01085200207757012,0.07163208889227242,0.033093591554867005,0.018004273065214033,-0.017397637459484076,0.008835400121301675,-0.0859201900063947,0.058017889760923425,-0.0014855168551359721,0.0921474478977456,-0.0014453584240076954
DLL3,-0.038756691469746335,-0.013075002370743962,0.025798757915276173,-0.002250009894002547,-0.05012640064546265,0.006486039613418833,0.11193953085010945,-0.009050820416963982,-0.035052607322279786,-0.1257034109558555,0.008099152164351253,-0.10710787089262752,-0.008650242774813079,0.04879987918254266,-0.02223131970378409,0.0883279948351002,-0.018748499699585575,0.1237189122558252,0.018068040020116367,-0.020982629868133675,0.018159693240084308
FGF5,,,,,,,,-0.03325172703056917,,-0.03573716840022711,,,,,,,,,0.0066053188065507825,0.021923294899568724,
LIN7C,0.10316579729185328,0.009189562123901986,-0.03421667492706219,0.013403488798919791,-0.01759640018636329,-0.021613793782684174,0.006017435400236123,-0.0072591790746074905,0.007464075232157511,-0.03508148138645602,-0.01972128237533587,-0.012673379826148008,0.0013542351168520771,-0.01867015332888438,0.01452649331455204,0.04038060237693363,0.05247661171427932,0.0834278915136896,0.06338535194514092,-0.02478727747854091,0.016733668709967873
GDF7,0.16487981165120463,-0.03019125775678796,0.027549140520678556,0.010511944314125872,0.031702588196597103,,0.09521312369514992,0.03603267690006352,0.0448099839396637,-0.026755772583778564,,,0.021706384430828264,,-0.01533455725726642,-0.04001197060478969,0.0016921867946794954,,0.06523560963284883,0.0011705696234352624,
PSPN,-0.008981632691896163,-0.01616098214786693,-0.0276120697895891,-0.022578819990052425,-0.023801358172573072,0.0036695833914149787,-0.012867733366021296,-0.036034309835835464,-0.019534081634924226,-0.024360923682223583,0.03206334174331559,-0.018212142046552894,0.09162944679222275,-0.04835015005014293,0.008620206417979368,0.024781581355475705,0.0033377651421480077,-0.030892298459916527,0.07917981594504213,-0.03561425838824964,0.029095209676247107
ANGPT1,0.011378925416214047,-0.004866195417954045,0.03676938372294999,-0.034995057890076904,-0.004031995050412888,0.03541695138116656,-0.03605663786406033,0.02754647414812837,-0.034515319695820834,0.10796201311847231,0.0115881137226334,0.06520394763032922,-0.035867518349491964,-0.04011832997900521,-0.009556014018140742,0.02931794943158953,0.042857786838398075,0.10225820294591968,0.043880688589668364,0.11551037414812618,0.015571214268344848
PNOC,-0.01944446448367563,-0.05749704804392877,0.06098575753568552,-0.051348155463734856,0.045048486227350006,-0.02134232689282699,-0.059009119358412326,-0.05331265347677997,-0.03357749201162823,-0.1075638319262714,-0.0442904751668463,,,,-0.016306835639383666,,-0.02219605095654799,0.008203552872677034,-0.0423484976177339,-0.03253997240622266,0.0035494844209280913
L1CAM,-0.04935940634591117,-0.046968508656864943,-0.001510123517023214,0.06632439078293342,0.05285383070414308,-0.014460759013823788,-0.09062341223581684,-0.014038362134401376,-0.012008658876170903,-0.03109822334073055,-0.07747916574643972,-0.024019152548119545,0.03872804907281599,0.004546442847424438,0.006643890104135315,0.05596286782977609,0.038851447198054924,0.015262365748295554,0.12052529882815448,-0.010766715848381278,-0.0035144834156195905
APOA1,-0.06784771046524178,0.04772183225500584,-0.03934127720077204,0.003480999702024341,-0.0031333807206070747,0.012429323796568059,-0.03241786106373082,-0.0031095084450913925,-0.023321663509386675,-0.04713006688837064,-0.03983629194423292,-0.03205147999733206,0.0003705399125853821,-0.034572233294932996,0.01864602717153088,-0.019507247510663,-0.005788753711068854,,0.05872761791364358,-0.05240390891347841,0.023774026407568902
PSEN1,-0.024984485241214386,0.05501469626240043,0.029595944192939844,0.010672292727973091,0.0276588864350917,-0.005881144699987969,0.026229174663485243,0.09855710373130931,-0.007782257888127815,0.12265627230121538,0.04592967927432442,0.011469603511498873,-0.05304973571438555,0.0241289805848177,0.05736795309825809,0.002805129935721261,0.027818713599009587,0.009432660152460949,-0.019465975072522422,-0.019330631346488023,0.07323918756270999
CALM2,0.065825539967948,0.0073075848947774455,0.07109902182521612,-0.04170938500332517,-0.023400356797171836,-0.07223845472248433,-0.1060269295046567,-0.03149020987360034,-0.02176269556860758,-0.14916398849741436,-0.05627441728872253,0.02004245972478653,0.03390661790810553,0.10678475423064783,0.030166121399484946,0.020253589448836998,0.0708345075198967,0.08285809422167728,0.11883517257730761,-0.03489698999340815,0.06853067035822714
CLEC2B,0.0051249893325395314,-0.011419781938014158,-0.008883452564979223,-0.0307735379388347,-0.004484694276882336,-0.024291232667440526,0.017222576407520823,-0.014258992634070732,-0.027570876749681925,0.07578084350371936,0.07471599492600696,-0.088825465712546,-0.017937287993751418,-0.017953450035983826,-0.011232133957424792,0.04701302152016495,0.05874459233604573,0.018955539178092975,0.019868535344528475,-0.04604518730377123,0.030817444762114617
NTNG1,-0.03674426346499464,-0.04058056599662095,0.06121961156866828,-0.039123309245108075,0.04385864870658294,0.02389418520426045,0.041273098537483864,0.04216273748422991,0.019873980714294158,-0.06814367644484516,-0.04101705643070349,-0.039952188211550936,-0.05389536513103315,0.057428660468419906,-0.0033212553109235672,-0.013061637205750331,-0.02691948283405877,0.09017961949030381,0.0966992990928271,0.07067213799640812,0.008015328208389193
LRIG1,0.017043645203160103,0.0942214419822101,0.05735132770751532,0.03013406862682954,0.04964062665262318,0.06196551942573519,0.09675032929778628,0.03239088215591177,-0.010924685865763693,0.11596073053569206,0.05541006827165561,-0.0283812194736522,0.013304591072111115,0.03200875443738057,0.046744047467216554,0.061929704524157414,0.04222491642523274,-0.013737849395070842,0.12731479582176303,0.07795979432379088,-0.00013183114302539535
CPAMD8,0.12925268659125097,,0.030817066294820398,,0.03055120868279394,0.04394852215849942,0.01352016655210492,-0.0045036061771198755,-0.019866093402934496,0.06284343208224487,-0.03304817011107641,0.002362659644125644,0.09011681747643353,,0.07623103438762951,0.08487412314945578,,-0.04660720085058357,-0.02193588372066115,0.0691228715166575,0.01825718622985232
GHRL,-0.0191869419253341,,0.10201955949323542,-0.04044891934904003,0.018474670481799054,0.015308151506549008,-0.0057451817246305,0.03667424611485039,-0.034832309353875254,-0.039857161115261885,0.028310645007548492,-0.017079028464364543,0.0931393707307302,,,-0.014198066209525528,-0.02025180206900343,,-0.0590201776016624,-0.019624793411501747,
NPY,0.06771720043835074,-0.022287382772598525,0.01684413314863676,-0.0009690362314515165,0.023734660172569852,-0.0490309353629533,-0.04614888307985632,-0.04745718602422636,0.03193731615900701,-0.045960716390059615,-0.02758822691569576,,0.015595204939300765,-8.882715306596391e-05,0.019789928247623267,-0.04761391752784931,0.023602560529412682,-0.03174439360802573,-0.002444880215967037,0.031855793110573884,-0.019784904167409842
MMP2,0.023784472130056963,-0.019441390226051267,0.09087327016083863,-0.049857248512282445,-0.014656322350871396,-0.034706708188394976,0.07710579009706263,0.03294075433958284,-0.02342121457059308,0.07200308413779645,0.0006365630817839352,-0.09416050243695569,0.023479872613820042,0.06758160576533076,-0.0166788660124235,-0.012910233328247159,-0.07104208318412326,0.07122059696563067,-0.0825977242286305,-0.04822013462797725,0.09458239017044354
LHB,,,,,0.025398610483081133,,,,,,,,,,,,,,,,
PPY,,,0.04061352185706397,,-0.026480521049121394,,,,-0.014518882288598904,,,,,-0.038159734538081476,-0.0055264779262305126,,0.04233780031669701,,0.05330624809830455,-0.02595540837759889,
ALKAL2,-0.0078042104528279,0.048927140025262515,-0.03130511668055141,-0.0008274170743117349,-0.023084644655616902,,-0.003213888124846074,-0.03410646757885316,-0.018163757085656245,0.23079506903849284,0.09252305510333732,,0.06248579443353098,0.032430452947991434,-0.04616562952388957,-0.05058781421083431,0.0858023851206707,,0.06029585395552612,0.03263393283517404,0.04227475512921169
CSF1,-0.01699445825372441,0.09657710066969373,-0.006891473674821354,0.0037746290288296768,0.015939875845283398,-0.03564943384714056,0.07800431769545707,-0.031838403305171924,0.005666238783206833,0.08347545503294648,0.06197976741414634,-0.031282500933478584,0.10934536405406399,0.027235611985126345,-0.02442585173044236,-0.023060053703362435,-0.04087397878693608,-0.030198407805749367,0.15357908910527937,0.048336174715693514,0.13557784653690105
SEMA4C,-0.035622903325727096,-0.013253864545696017,-0.028421918279599834,0.004007470123398742,-0.018432611736074397,0.027455361652472837,0.006916991205312638,0.022325803306092056,-0.022602924451993467,0.08667217270918444,0.004184855646383558,-0.016402925144005705,0.043296075779426506,0.09262945867992545,0.00666242123620701,0.07330950635445238,-0.0068503698143356235,0.03286092687860703,0.014912632125149816,-0.009144459913957063,-0.008985788796342577
BMP8A,,,,,,,,,,,,,,,,,,,-0.03682813691679251,,
ICAM2,-0.06704262214405306,-0.014636636235330503,-0.02353045770994268,0.03229304968143813,-0.04749250223887064,-0.053939775115028656,-0.0007134287245019525,0.050103943852049485,0.024620526984473978,0.0637860415714666,-0.004001423546319813,-0.0008496494172903776,-0.0058376651829300935,0.020843953196916266,0.07750495372049204,-0.013115104382956851,-0.015554050459264378,-0.07307343375612595,-0.07979417017166635,-0.04350520798446496,0.0007345423372160037
SYTL3,0.035975857076798144,-0.014456254940810265,0.010365787027115485,-0.007117037625031312,-0.013223707329126276,0.04057249404469,0.06269809551559678,0.011697385255918052,0.004874816100058422,0.09414068092553099,0.07104021170605324,0.044828598550790084,0.014943393586561694,0.015015791755664278,0.03654768950311375,0.07490378338440208,-0.03977788598779668,-0.021570444854096822,-0.044625490129277086,0.041823027909552696,
IL1A,0.07565070878880914,-0.029596799634564498,0.055603990137803955,0.045731098311859134,-0.04369663869997287,0.025003467464901948,0.07010054243031896,-0.013887562096531038,0.0023577331569374083,0.1414081233825678,0.02727344181493107,0.015716663860939315,0.09908419772964876,-0.011332702518206315,0.032701325822471,0.08555191121362117,-0.01694681939436852,-0.006861413263344138,0.022738723919064743,-0.03527618285457789,-0.02290500014799793
HLA-G,,-0.009824095909480995,-0.033033159398580314,,-0.0005184358935820243,,0.07817603075862024,,,,,-0.04216533211221286,,-0.00323663559572849,-0.023073697453452193,,0.08785644630796674,,,,
PGF,-0.013502506151949511,-0.032430631317582496,-0.040015682478136125,0.06129961376316202,-0.08189949319254973,-0.009468432125305008,0.031556679932270446,0.016705257806469077,-0.00255233679617678,0.10679046788166208,0.11569275755879514,0.10453269054433377,0.07768553082726576,-0.05020979680652919,0.05983717760956931,-0.0038632045913441423,-0.022177188902260135,0.09302328945350999,-0.02910121172308512,-0.004011774061779241,0.13722682860721258
LGALS8,0.024042731605918397,-0.0018520797741051792,-0.03855271378493356,-0.030554015167734972,0.0037729118390514983,-0.10480283954810002,-0.006627631835945021,-0.0034446358608131262,0.0021518303659814535,-0.02589064475494139,0.006771774715841992,-0.03718439458230085,0.12909022490068897,0.05601080548149817,0.021677677823235052,0.10152177549073636,0.0034965963899309125,-0.005850781178777316,0.018099269750467113,-0.007768398271426639,-0.1449040249381935
DKK3,0.03566726661628193,-0.01418817847973931,-0.03325541497681062,-0.023992135265326453,0.030921983779961408,-0.06731305466707452,-0.10550436914113848,-0.03829447570259487,-0.06588014318015348,-0.19835231884883966,-0.11377809667931398,-0.023122585408807253,-0.006483233678161052,0.021421050637719527,0.047553345631346805,0.026663518467653555,0.019038208922376995,0.07562257447795646,-0.006686191779272329,-0.06525815704662202,-0.05930978989430062
COL16A1,0.020695918408976104,0.03740633813996945,0.08758667496620003,-0.022053041115927038,0.020635548612616742,0.04298237785021039,0.011680320808574686,0.052072714609545386,-0.0050473444558100785,0.06721030342299215,0.007531577124581699,-0.053662116409671036,0.07285260532686734,0.013186109533097743,0.012085599520896793,0.03909200353370736,0.01884709915568322,0.11794852731271102,0.010058328329434965,-0.007564380704882785,0.04978462128027759
TPH1,-0.008938985600029925,0.136458231521677,0.004505404079094093,,0.0005289395353628573,-0.027054266401060508,-0.017125379189330877,0.02016558442577932,-0.024800328911936297,,-0.031187390723678765,0.07838973313217706,,0.04486224553525662,-0.037614783145951396,-0.010376207977541864,-0.053024872098845204,,-0.007289076106249198,0.09907678047873078,-0.049801306503960696
TNC,-0.052069721920776836,0.13541253258697541,0.01737729794507808,0.01128691127498018,0.06770650425618177,-0.030570219434917667,0.16642563809099267,0.027477173191378615,-0.0007922966144393985,0.15580438876259442,0.08260534318226799,-0.03773290994144812,0.1595824734892868,-0.04240102813749828,-0.08041689393979692,0.01677405885373726,0.03180838872903343,0.10106286449640962,0.08075471592929252,0.05602640592503345,-0.029697913973558348
TNFSF9,-0.004149148023697387,-0.05666642878612623,0.0411406948188724,0.04482512155424147,-0.025200006821303474,-0.014584523363629212,-0.05672531460665655,-0.011748541737709825,0.09719900815793943,0.054957269513460694,-0.02510381272155607,0.10375609644407792,-0.09324709978855662,-0.03503716843688921,0.0195148766089292,-0.04272406835064043,-0.028934307582732754,-0.05867503859996238,0.017539104477883014,-0.01888303486851189,0.01362442091319976
C4A,,,,-0.025224583367862874,-0.01727231127122953,,,,-0.0007707628465520377,0.044437242356951574,-0.001664133184729788,,,-0.015871252192704313,,0.005250726076510081,-0.018919757156590784,0.05609136731485488,0.054669765501765735,,
CNTN2,0.09047623003071567,-0.014500598085107234,0.04292157192777679,0.015500448187289193,0.005995090625113434,0.021655013946666045,-0.019089287399430912,0.041519351138820736,0.09305590571498172,0.2056034376949999,-0.03255686212475313,-0.014101726686001511,-0.09258910449749787,-0.006738794433085955,0.05932423170460678,0.0053411820746524135,0.025794931945516478,-0.09878475940311714,0.06651593334090923,-0.01635417471189051,0.0615900722680386
F7,,,-0.023662315468254702,,,,-0.014873440694404364,-0.01681265299486157,,,,,,-0.019996861416043805,,,-0.018722301496367465,,,0.13787365622469316,
LUM,0.0015022845728701907,0.03947568386537078,0.026005232174478667,-0.027764700120895512,-0.029918184737923594,-0.005433031020312195,-0.050320497273499416,-0.003313535231784243,0.056160359202787814,0.0429056805671067,0.020735229556306713,0.07336809963405143,0.03467890629964278,0.02637301158998183,0.0569543751352627,-0.04826169582188418,0.023083430517175003,-0.04090480050482932,-0.13688370553457355,-0.002852134063871351,
IZUMO1,0.02926736064554554,,,,,,,,,,,,,,,,,,,,
BTC,,,0.10828251859927832,-0.031159919722245764,0.025860517231740175,0.04382812668477988,,,,-0.029365016417323177,,-0.014599497926880875,,0.10223643248572531,-0.010624708115026794,-0.015446808740355944,-0.01811793251545472,,0.06032834978571162,0.05552042587551563,
APOC1,0.06375018423985489,-0.17839973058120556,0.06489375107717735,0.03294510329792614,0.009933182356628522,0.03722992868974273,0.11097511304681601,0.02689066042124698,0.030773413217446928,0.19236195263755865,0.09215733146857866,-0.0815212310384647,-0.020765166692676678,-0.005617293656444879,-0.04972354216228362,-0.09585479707072335,0.011289880736269598,0.09879135678757771,-0.008864933642013543,0.034909859510286204,0.08666355405493516
