,UKF260,UKF266,UKF269,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
ALB,0.01810506576592804,0.02704835687572389,0.04500031659546782,0.0660236844588892,-0.006065838258637968,0.02267067544987361,-0.02244799024962281,-0.023844546386717718,-0.011013025993069638
CCL13,,,,,-0.022562491666380198,,,0.03748287148852104,
EFNA3,-0.003491016876025523,-0.03694583480564907,0.008998075013303767,0.020422733159571396,0.04230474390559993,0.041224289111019094,-0.03578532995989996,0.0008396342624487544,0.02114305206219677
DRAXIN,0.0120692485471966,0.10553820418324539,0.034620450370401644,-0.011612659056814467,-0.026119514954335458,-0.026732477205229685,0.06878081928324176,0.03561793803262277,0.09194219625460999
RAET1L,,,,-0.01390877266483806,,0.014362180454045914,,-0.0011189484551533966,
NPTX2,-0.003529266253470603,-0.029902751640410032,-0.1317347670451571,-0.022186453042173898,-0.0044564125365493005,0.022882766127247982,0.05193920502860231,0.01280795606929381,0.10984681678430241
FGF11,0.022266820480878437,0.027579949717021494,0.12774894299419476,-0.02632121564675701,0.0779899813398597,-0.013197218140139105,0.05417070707268994,0.07629514903182046,0.02435613825355005
CD59,-0.07070895035980096,-0.0306004266028409,-0.025581785889890706,-0.021361582487226145,0.004240733436411429,-0.0077234964458108785,-0.011038004012194857,0.035957356293361636,-0.029064225015795694
COL9A2,0.0051719313341149565,0.040203232191085264,0.037988990359056556,0.04771788919463066,0.09418243525233905,0.056759911584240985,0.09940647583292467,-0.04453307984039955,0.03901244995742064
DLL3,-0.030911995100867482,0.03777783412469826,-0.016491157763104287,0.04571456315547092,0.049196547252895316,0.03867378466759755,-0.04177134330168723,-0.02982252888741909,0.058935373324843957
FGF5,,,-0.017750599275161746,,,,,,0.0057642706483493344
LIN7C,0.046479586049561976,-0.027808345812717166,0.05925853077665652,0.03195031760084267,-0.014774237263742501,-0.02510391450534788,0.028262669695527754,-0.024668329727544572,0.049406205329651384
GDF7,,-0.024239795521028413,0.00424884305420269,-0.012733420324366005,,0.06757738182042274,-0.018742132116067952,-0.026220188874881773,0.0278487817180796
PSPN,0.05661206165619272,0.05269582605465797,0.05197945301079073,-0.046254325213842644,0.007753367139806589,0.02465157193992697,0.006888652157427985,0.01517570816283903,0.07167850839127297
ANGPT1,-0.04022546585421369,-0.003303355390202396,0.09954565343352764,-0.016046444185942574,0.0061005323888461875,0.04420360046477556,0.03810839604652945,0.020510596233709048,0.061204564734116174
PNOC,-0.02845888124705642,0.035583051648354486,-0.08127344604699498,0.012968183602041428,,-0.0001998859906500804,,0.005564005973131198,0.02349087891247788
L1CAM,0.014535992644542757,-0.03000974195503922,-0.06288602474000621,-0.0074602175757933495,0.06434206619703264,-0.058651320487857525,0.05423577065725053,-0.019803950929659347,0.08963925815624525
APOA1,-0.003042177057422442,0.008115132255837274,0.014829811142871678,-0.02060781825609145,0.008641784116855207,0.024001503623090024,0.09552023128911251,-0.02945987340559684,0.09290713415654286
PSEN1,-0.04363061257903357,-0.012117846796698818,0.007005770729041981,0.004072153569813797,0.008584857585716647,-0.045777435393099225,-0.003946842673668178,-0.013308212807248454,-0.00019110856936170207
CALM2,0.017133679029131627,-0.0021803027261620813,-0.1316980340946542,0.07267977490554611,0.01692425191311901,0.0717498901294886,-0.010596824408670649,-0.047515347954856554,0.045797085480191235
CLEC2B,0.03845322976011797,0.032838942897725334,0.11043894190128517,-0.039385030604232873,-0.03191846060503442,-0.01905179971056495,0.038305531359213205,-0.04119571405508325,0.056043247730054334
NTNG1,-0.031988093715979944,-0.01138841618631133,0.023737037832499003,-0.005638536007667059,0.0017353469673695827,0.03229457559986846,0.039144423002851265,0.08687076068740254,0.031506285945501755
LRIG1,0.027190914028019535,0.02779497588188064,0.04712838325326955,-0.011965985979501215,0.03858064442650618,0.00828767872698243,0.08468780676859769,0.013346200497975061,0.0533445899483891
CPAMD8,-0.015984165652998514,0.014033857199419445,-0.016057805859301257,-0.011613214678056556,,0.05261231051260665,0.06902130703817123,,-0.004252919368710991
GHRL,-0.013244708847305288,-0.01803993230520743,0.012229839341252938,-0.011612659056814467,,,0.004471415297431292,-0.028362224951671042,-0.027537095881170887
NPY,-0.04634588065098246,-0.008285577907997407,-0.06111423639937518,-0.007238455813114135,0.05344867834099,0.029827976554768796,-0.005024194663929441,0.03176157443803824,-0.059206489919270966
MMP2,-0.025438801777955263,0.030010947814208974,0.11071319222838807,0.040004216802129886,-0.029021161009528628,0.02385535472187199,0.05364379299765148,-0.015213717947089317,-0.005530231080416984
PPY,,,,,0.011987845535239546,-0.00345561046186345,,-0.004952037654960436,-0.008826300713974104
ALKAL2,,-0.020882914715256894,0.06418787198273265,0.006264015064089062,-0.0028884136361592367,0.006912357273273522,0.005422971676323612,0.017482467026160627,0.04785452432127727
CSF1,0.006669864105443467,0.004100576612858056,0.08281647949768316,-0.03418463587893284,0.056788607009711584,-0.027960165713508494,0.06350564078799197,-0.02801253961759862,0.01061005310542176
SEMA4C,-0.025976036065251083,0.03812354101532388,0.05677002053559936,-0.017457536180091337,0.0651688839742104,0.050814362019368293,0.03208752864881256,0.023016909795209095,0.07617327335582388
BMP8A,,,,,,,,,-0.010996361459685947
ICAM2,-0.017405839160219937,0.0854486572966155,0.08318999490822819,-0.035939982597278174,0.01560365518463059,0.09190098048656295,0.07205202288464768,-0.024645038283717474,0.03088027413004208
SYTL3,0.010270508255568921,0.02369717417949679,0.08511946541364232,-0.02616125964366949,0.04631361450774797,0.009982498685429808,-0.022867277788512823,-0.02235292280696509,0.04696104117519773
IL1A,9.967411250612652e-05,-0.009245350189554411,0.011872673891973154,0.03837469584449918,0.0018898260965141166,0.006967402950809592,-0.040879770579530905,0.01692958878575359,0.019804087737353128
HLA-G,,-0.013092262502639278,,,0.04324859645970242,0.10097490316474554,,0.07308635627046799,
PGF,0.003591843701602169,0.09108341993635075,0.08802091056838386,-0.007059350330009464,-0.038451728726021844,0.06638711085902423,0.05769112285321347,0.008338565752234154,-0.006567099381135161
LGALS8,0.023562864532251378,0.043920631952405,0.0434655543847353,0.021954053835210426,-0.013186302188210425,0.03693400886475597,0.07193614369496201,0.03724473270538184,0.05519427732787357
DKK3,0.00461052618459639,-0.03336139159124932,-0.0953793943384862,-0.015980487038085498,0.046501828365740856,0.0320898787815745,0.014922268923767345,-0.04822737576628969,0.023285689005517165
COL16A1,0.056988157565747606,0.052893025706233276,0.010825279905560613,-0.0027962104057832195,0.05462610624600202,0.042473189834727774,0.08055804918583256,-0.046844817237860895,0.07176110880060643
TPH1,-0.015690530669601927,-0.013873077845211478,0.0014397911543405776,,-0.0457463369443582,0.0054778119882037506,0.08290722964083434,-0.01858829463556491,-0.0075587448307733755
TNC,0.03918718663091745,0.011967859551433629,0.09631558510625786,-0.0018475931702661955,-0.01647795581508211,-0.048220471406530595,0.03937539541146147,0.019867821414442627,0.00512519264506591
TNFSF9,0.0965010458742775,0.09271634391298886,-0.043090876927346776,-0.019396647633563836,-0.02906837858044177,-0.004046170511974051,-0.0032760054382669885,-0.04052189220920479,-0.01950191917026911
C4A,,,,,-0.008132748775192978,,0.007810286442281369,-0.026496723929942186,0.003649294507909607
CNTN2,-0.07075059010431634,0.003160338715975523,-0.04660499270633731,0.036675286205412966,0.1049494075657928,0.05630397742636317,-0.03466456740989052,0.0015332350896277895,0.08400556952366098
F7,,-0.012048807696366702,-0.016057796525967335,,-0.017119214458232383,,,0.002680819946914903,
LUM,-0.05026604466294441,-0.003903029261541295,0.1093027946227993,0.06466071488723528,-0.024429594827141028,0.01995564723163968,0.024275347162606375,0.018669855009436125,-0.01433256126170549
BTC,-0.0032461583215045776,,,0.029878871930596847,-0.02289673320113856,-0.005597898928772251,0.265930212447343,0.03441031026108238,0.06406907690137227
APOC1,0.024335215229271602,0.004462807162422697,0.1241050899963003,-0.04978189428865581,-0.009494992996575151,0.08494495192444555,-0.030030894993189214,0.02446659170439074,-0.002569407709764645
PKM,-0.020525760392077243,0.009866657218799204,0.0331371988393259,0.004886733200099437,-0.016827024302625188,-0.02926890327209928,0.058294749763680424,-0.013483753589291832,-0.017353387970498447
TNF,-0.010121566156347487,0.032826032529312855,0.15664074896097638,-7.02684824821049e-05,-0.022223539430633522,-0.022409289262354522,,,0.04263626959326419
GNAS,0.002567344812027082,-0.008254487570287499,-0.044140323936437235,0.049485509022005256,-0.0147396591265089,-0.03196702376346168,0.07936559495817683,0.0017002514972483515,0.023377350699733648
BMP8B,0.04932888329720077,0.010068985830342337,0.08543917282130863,-0.011272852888108323,0.032795498051772204,-0.0018315968235405851,-0.003289179297332329,-0.01193351659335155,-0.00031308603858522515
LIPH,,,,,0.034761558162634675,0.007858278541701201,,-0.023088864331380732,0.06192067580272522
CCL28,,0.03386096042517105,,-0.01333340461921585,,,-0.01990787954224986,,-0.007504832092797916
PTPN11,-0.001315718300006945,-0.007365292680764111,0.008507315076552618,0.024870691553394896,-0.07987543847696574,0.003896141959563601,0.0113581800915126,-0.07306049801798226,0.03320347781534096
ADAM12,0.05033019829678472,0.013590948797055519,0.08828600960434035,-0.012885906687517464,-0.042297400859885634,0.015142319464476446,0.02173485731764796,0.008535175809755541,0.028199773699145426
EPO,-0.016836735778391496,,,,-0.02450345117881125,-0.02594823482138611,,-0.025085698056696,0.03744280755379972
EDN3,-0.017248518378432477,-0.01728154638539448,-0.02845214953198605,0.03504392684934457,0.09147406175823469,-0.010613553438088634,-0.024219213360643366,0.005167415040319978,-0.000863172823197097
CCL22,,,,,0.00426183914686218,-0.023729263436202793,-0.024711751400829773,-0.02201160799690325,-0.029251259047370897
CCL2,-0.012511072403418701,-0.00599024392379893,0.005224590060192838,0.022439482643353176,-0.03299364540455162,-0.035892303276124346,-0.0012092844666034947,-0.03188991467807493,0.002739766177866422
DSCAM,-0.0050670610300785806,0.07169330933050272,0.08377647907400651,-0.0016233260244950323,0.02527680429860937,0.02214368220521679,-0.04913676106064097,-0.051190814663358696,0.06688937421160561
ANG,0.03904473182927863,-0.02821175531756495,-0.013893468332638643,-0.03829142311711775,0.07434032781509528,0.0067126171610665955,-0.05238975071821127,0.010330019420495358,0.06194961419546221
FBLN2,-0.004808294175595945,0.025996046494986054,0.06554329339784096,0.012034662924917403,0.08164625417183978,-0.009450788515899543,0.01687553318469259,-0.04611292848144225,0.028357413821429218
VTN,-0.016975011888267794,-0.013873073308702513,-0.027068206041965602,-0.01777966049242442,-0.02800912155042559,0.026655061625148895,,0.026569940845229924,-0.04101561143915193
VEGFA,0.016573837683696604,0.023490541582192152,0.05603623727866711,-0.02880430259554898,-0.019376023944193622,-0.059228364277430744,-0.007196142309232397,-0.028782924682073337,-0.08211540167936306
F10,-0.015837973348917164,-0.009075907958434827,-0.02611031959341143,0.015582997305166537,,0.04621692658521328,-0.021380318800301737,-0.04344681169904079,0.017090460899352303
SERPINA1,-0.004877176061022262,-0.014016835372277792,0.09244923410823884,-0.0028869722949995194,-0.08545342023410384,-0.05204439617223698,-0.07881104243654731,0.022173385913772242,-0.02957269117144028
VWF,-0.012537955242490186,0.01958383609595971,0.08101486115528589,0.040656953255506896,0.06704972688184647,0.022455483592386617,0.055342367941927054,0.0019821175523659965,-0.0458176356008757
GDNF,,0.15014819726741135,,,-0.0034559572672840156,0.014898905079660709,,0.011300081765797712,
VASP,0.03741251702568514,0.07228104110170362,0.06738849813078181,0.0164522408707496,0.017777587316130723,-0.0048137419983948476,-0.04369663131356359,0.03410007804592961,-0.012013479269924124
ADAM15,0.01007457385284455,0.014281873112166332,0.02891387016428852,-0.012958858941363591,0.02814965644064946,0.0030827721195998744,0.030011060599935326,0.01819578203419765,0.06026914367994404
WNT2,-0.013640308712485758,-0.022829436296403157,-0.04121791053602558,0.05972233687878589,-0.001031311794353226,0.11012049853435932,,0.02259387826336726,0.013541028345331423
CALCB,-0.020504063702062376,-0.01406184391060343,-0.017750599082260208,,-0.026600395547296596,-0.018615322941697574,,0.0017072147747840443,
OLFM2,0.03666059773592891,-0.012249053843759933,-0.01585485136738826,0.008659390579474506,0.05850024882244197,0.032048876617009205,0.061009822320964587,0.004437609991682581,0.031802383086667475
MFAP2,-0.027437272262509742,0.15035446994306387,0.11149543772088746,0.006033765784539331,-0.00307751948163792,0.03778315898131166,0.020253789527281556,0.05787213646016189,0.02642904586458838
HLA-C,0.004346770236284434,0.03028876834142745,0.07932810548092459,-0.02813316451085811,-0.018043496830644323,-0.03050289456337949,0.0073604620077322505,0.03341180729849484,0.0524912175076459
THBS1,-0.0023637598138400604,0.05500587927766551,-0.023758576797239944,0.07404622098319576,0.026158562831945748,-0.023041962233773226,0.04792755957583341,0.019650398080853535,-0.062131744445206354
HSPA4,0.002090327549318646,0.024331491413771885,-0.027182735337295105,-0.0173122259407112,-0.016086152691547152,0.03840991938501081,-0.0179530905295601,-0.07058933082658984,-0.050827354278907756
LMAN1,-0.03771863147658333,-0.004789602246682547,0.07829553182790668,-0.042285189746504394,-0.08503457894133558,-0.04084620015633681,0.025520175760528167,0.05306804631453414,-0.04252064598105545
LYPD3,-0.016975013348825146,-0.017435646952501247,0.11268989628379267,-0.017667100508785283,0.024723495917618746,0.030829922719618038,,-0.03995356521883336,0.08065270788604377
APOE,-0.010584194365366758,0.016075382720578336,0.023565263900728755,-0.0479577127159087,0.011891471535658156,0.04405656820380049,0.06752141866228195,0.026328706153236972,-0.014235060053435626
SOSTDC1,-0.021192058164976397,-0.0019117513974462293,0.0023596763135374857,-0.016485118408441864,-0.006477966686940319,-0.0053674626441022055,,-0.0361814167080916,0.0014493186323900696
ANXA1,-0.06243841128797098,0.026676277549597328,0.09631194840136745,-0.033583367760963864,0.045656176584015586,0.027113727340764664,0.0010604479835604817,-0.07418905543264749,-0.019613943992042616
WNT2B,0.006429983724818641,0.05361890678930886,0.018983583994346274,-0.025101223257611695,0.011101211472240455,-0.02578229488595449,-0.01250138175754517,0.04788003049179626,0.07756646054419727
AMH,-0.021078749120027523,-0.025253396051836657,0.10991882217479527,-0.014996910482818279,0.017189803538420416,0.0060971220368292054,-0.019907877003572046,-0.022102632130094377,-0.019149019732670063
GDF10,-0.023358372596391633,0.03576348585463618,-0.02860234260826102,0.009462247877818304,0.0331072710830049,0.01182443261292027,-0.02512597653635438,-0.009462290106782284,0.020218459684210686
EFNB3,0.008842224459491852,-0.015963332236984908,-0.02246315639979451,0.027621239011962534,0.05403006734989139,0.027384384506097974,0.0919523821416887,0.04290975747229216,0.06586428460246568
LTB,-0.024178567757922553,-0.0144323665840648,-0.001730166281809024,-0.02013161781030192,0.04828670863191818,0.07257571710688518,-0.04796176691554832,-0.00988639818907963,0.017753303428670538
ANGPT2,0.010223747989656034,0.07533101635590235,0.1313112387458544,-0.03549931265147766,0.0019165346198805795,-0.026588297519425867,0.05572952171880925,0.02321599022937026,-0.04888977709598747
NRTN,,,,,,,0.05544287821836101,0.0774642457473448,
ADAM17,0.019355338001303023,0.006650008268699647,0.081427839722178,0.042650622717919875,-0.013697225824639633,-0.02882278972205851,0.056343876505418326,0.008708470965274363,-0.04339745746896279
LRPAP1,-0.007059815527615652,-0.03737411941490061,0.07503457754758398,0.030356954746555857,-0.0024692067117325204,0.052299582340744465,0.006858735079530384,0.027223956091363213,-0.01959893268475804
NID1,0.00028381711316865973,0.056294934437069774,0.09293114744295655,-0.01749255258661467,-0.01847209324747079,-0.04784989250147713,0.028621059950563618,0.050949160509092484,-0.026670777714215027
MST1,-0.06198269942849385,0.011418460975077167,0.10575382240167545,0.05197084663031207,0.10470102817259538,0.025840723526070693,0.10033188982151953,-0.02212667418932108,0.06669924626192343
IL13,,,-0.017980109433309265,,,,,,
DCN,0.005368670431402711,0.02076650093717358,0.09160117216756723,-0.010454036120508431,-0.04834153372118078,-0.012188104081375575,0.03429235879334407,0.026192359020472355,-0.02589113879392159
IGFL2,,,,,,-0.025710380511279985,,,0.017668686662232643
COL7A1,0.04914318182195845,0.015347875553125287,0.14640929765483568,-0.005216973953388034,-0.0314920668355764,0.03439087218150223,0.016874897550993122,0.04944983838386524,0.08090786035176795
CALR,0.013495794026987029,0.03128752857479613,0.10904077166426965,0.02221587310225273,0.002335383266333903,-0.09394750625120257,0.05332844533507711,0.05686594173876627,-0.007981895000321029
PIGA,0.04344738682050635,0.02987910459218547,0.012938940319179932,0.02596134441579035,0.016799024510713214,0.022463288871717065,-0.018494494623976954,0.038982750452373,-0.015114221891879194
CD200,0.03771434631892239,-0.022862576510831005,-0.08506546484895817,0.05514680665236284,0.023433424738688206,0.00579795345230208,0.05610431227173849,0.004918134229047717,0.07316108005288204
GRP,,-0.0187702756284241,,-0.018550125769214047,,0.04212412326109321,-0.027495994341543473,0.006237958525079991,0.011569538465361146
CDH1,,-0.02172027977752665,0.025971712618629038,,0.10088713615386286,0.020635509736356323,0.02812612541854251,-0.01662127113485384,0.04246767346188855
LPL,0.008828105866037305,-0.002173178376631121,0.07951756854765583,-0.006793288877406496,0.13483178831174727,0.03822418722703339,0.05551123541876599,0.01957909144925384,0.05925247164319598
SEMA5A,0.03276708364073355,0.021457602731715607,0.07013252797923333,0.02151691022988684,0.003023237207738363,0.007837878897108817,0.06719098617057781,0.043330209400906136,0.07056164139852847
SEMA7A,0.02605725347997118,0.05153323413839093,0.06010974143957519,-0.002829930704178481,0.03422655721703184,-0.01315664778647351,0.039600854978608,-0.054354528936241174,0.004957926607859044
SEMA4G,0.05718462860715846,0.02029897753563106,0.1018280114294069,-0.03273448136585083,0.07250530640558325,0.08534327822634247,-0.029047166817800528,-0.010075765484080653,0.0076910636585176525
SEMA3B,0.005822178771180224,-0.016128881832701367,0.0076930543995360505,0.03625518173211851,0.1012341575321017,-0.04835185249689091,-0.029811063666261156,0.008321043166496227,0.05200611433683463
RPH3A,0.060028597229993215,0.02018669869633164,-0.08408618627541437,0.05153469618240517,0.005777131085786227,0.03921484092972496,-0.04120060221489134,0.008700788599942666,0.06179200282165757
JAG2,-0.004336923909887152,0.008712706588498655,0.028895189367105212,-0.0072616877464294965,0.07838089936952455,0.002550656760026092,0.06659321511849135,0.06699062829544913,-0.0015639606150477658
CGN,0.05295728446403413,-0.022829443469195156,-0.030741227546127948,0.026451068503106884,0.040279066296831006,0.04863829936191591,-0.05233147923660516,-0.015461673034140767,0.045599792031954425
GDF15,0.02623109104346834,0.07635379878369339,0.05033828320385684,,0.08755368475000466,-0.040376968155747615,0.11762646892260493,-0.003905542411976905,0.08620501591266885
SEMA4F,0.04511765338825798,0.012662643158935338,-0.027084946792178738,-0.0071632291719665245,0.07074730350720483,0.049101667365137276,0.027664047396977823,0.016151515259419717,0.06081964155515807
NXPH1,-0.0006996498273017588,-0.035449140443874406,0.04009099529145819,-0.0088266116507947,0.008652590997570075,0.058132504834706375,0.042734602265066216,0.0035459433466990408,0.1036556104432119
ARF1,-0.0010973747037421435,-0.033420152120027774,-0.024661485115478984,0.03997200514000088,0.013517424500791953,-0.0024457555026845086,0.04796657220005267,-0.008307228365226817,-0.009389026559928404
DSC3,,,,,,,,,0.012398045966403736
EBI3,0.07517845716985744,0.08068813585828273,0.022823827824219517,-0.013872443010583595,0.002995128860980887,-0.006897096181452871,-0.03889858745454453,0.0426234641049847,0.05074067286247381
TIMP1,0.0037931213511403134,0.038759511494418725,0.127743797519433,-0.053384220364373944,-0.04631360658548082,-0.06314306586517891,0.04759175422808157,0.021822647605838377,-0.02572709280325999
SEMA3C,-0.002072083239759219,-0.010162311122552798,0.011233195071177779,0.006287240553565435,0.0034545781388122883,0.02638679258663155,0.006202089670149981,0.0400615126164831,0.0417690451319162
GNRH2,,,,,,,,,0.08350841643038318
GAS6,0.05546280192805004,0.02009569607438507,0.06313522641973107,-0.02089618753730295,-0.005071341349413453,0.006092306522033127,0.04679313971644831,-0.00034129683439390786,0.0073656534549084935
MEPE,0.014448098769673111,0.014340762325094148,-0.028301257713372465,-0.009907764842904438,-0.02186724043205094,-0.00396708623505521,,0.0036358540580963264,-0.029932540356031156
SERPINE1,0.03420984527471654,0.002043486006190057,-0.03611930186074814,0.025696834654804827,-0.032653774510145214,-0.08180140170089222,-0.047229197717974285,0.07222877487818248,-0.07840421446262666
RSPO2,-0.027890562687851457,-0.04492765705726037,0.027072017278309934,0.02791289672410594,0.028204700606326343,0.03500817577481646,-0.05275086263427992,-0.020264490787476445,0.06461556093988592
SHBG,0.03231818963043465,-0.015493811218018886,0.04783632533605066,-0.00974329993452429,-0.0012390260902871316,0.10104236129169887,0.042985790085983924,-0.014451606649851324,0.06787061242963867
LGALS3BP,0.03924722049441214,-0.002902483757283229,0.05656496610390044,0.03287675746620421,0.011509953534360271,-0.04917062918687458,0.03790826756879958,0.07472859446882296,0.005758636006297065
LAMB1,-0.0029784086334799648,0.0731039077429852,0.11410590296952769,0.0046928736243388915,0.020562308824887503,-0.014217714458471255,0.03141691737936305,0.05033433182126522,-0.008376498369875968
SPTBN2,-0.05663823202956501,-0.030175847384268782,-0.070920457481839,-0.009220296999525654,0.05784542360206108,0.012819588929057343,0.03449093583616886,-0.017133302887296926,0.12206299009523895
COL1A2,0.005834624475889694,0.05077923616179921,0.08296018204454263,-0.03250536109841872,-0.06464093939223545,-0.019921745851688252,0.03295953321642426,0.03373517349263109,-0.045770390387185125
DEFB1,-0.01380811921130561,,,,,,,,0.010838485733642563
WNT11,,,-0.017518274611896038,-0.027419547948656163,0.02025793077337743,-0.003356110205363957,,-0.003552253251346877,-0.04611782577164147
LGALS1,-0.02243743173418504,0.022601952684508986,-0.00016927917727351162,-0.007773253222981372,-0.03881843607357214,-0.05657166194939715,-0.04886191888893951,0.015872762529941218,-0.024289677422499035
BCAN,0.015169260507355486,0.014193659090461297,0.12236794032772437,-0.045560026020506926,0.05573759343961421,0.05417102333294502,0.031193908059970063,-0.033376743252729456,0.049649701591392786
ANOS1,0.033171581443573996,-0.04271980894133195,0.08346613672579907,-0.015796185131627442,-0.001865212509703041,0.008776407446304835,-0.057688257868665195,0.05568158902725475,0.05332112807210974
EDA,-0.029649610399214894,0.13033813440661082,-0.020945959069034428,-0.011044572157073813,-0.014459791670629411,0.021092595432083337,0.01716757362148837,0.00778131136942418,0.0433195162239316
FGF22,-0.02003397615325235,-0.022708523708359442,-0.01605780373808757,-0.016382427451911447,-0.03736009581393541,-0.024489495526810127,0.04823298564887762,0.0061489041365707185,0.009676110250213974
SHANK1,,-0.012264300841441814,-0.015277980386978557,-0.02050931718520588,0.048292329714457495,-0.004936312242614225,,0.07776715992703424,0.09757323823417859
NPVF,,,,,-0.027732630980857677,0.04972059139441614,,,
RAET1G,,,,,,,,,0.0264037322563669
TGFB1,-0.02594502886407137,,-0.034790974422003684,-0.011762131639490206,-0.07279883378304706,0.012019906802792737,-0.04387677720809371,0.0010847762183159907,-0.00470747032617763
MSTN,0.015588193415869792,-0.03131483390379473,0.09941376302291356,0.042311790500368936,-0.031401393691840966,0.031243586414292715,0.02020617772056514,-0.0184087131914602,-0.031153600787597338
WNT4,0.028405409021908613,-0.01047901464211968,-0.018206885379964562,0.06623596456200971,-0.01664083090563199,-0.006730723698694565,-0.01939426829981679,-0.02056697159084808,-0.0037571977276444177
TNFSF4,0.12910011896310958,0.009340603838489907,-0.01545586607432785,-0.01525753615946084,-0.007539736729618622,-0.004146637717815322,-0.029879684968354185,0.02639837500169008,0.008905030660353015
NTN1,-0.030311493080761847,0.07271444575468468,0.07940265610971341,-0.0029379572860697414,0.03196791461651925,0.010331816582171843,0.0605142737705171,-0.002168827444556259,0.028847729795864252
CXCL12,0.020521786455440123,-0.011407776909799563,-0.032571047952525675,-0.006020399908332073,-0.017441070282735224,-0.028721008638611115,0.020559783064934258,0.027334441621124556,-0.007132765791410121
GNRH1,-0.025270091559488367,-0.012476213841212306,0.028827835263026347,0.0032046024533775364,0.02070456881965302,0.010241488067998029,-0.019652620840469825,0.0064095553723098175,0.0508436806847991
FGF8,,0.06756723432362897,,,0.05329069113774815,-0.03055476054690459,,0.007408312981704215,
RIMS1,-0.03874154248782411,0.02793673823621101,-0.059591195991434816,-0.018812252071844355,0.04693691549723069,-0.0356731478665872,-0.03764373166515567,0.03170432625376408,0.03559289628422611
FGF14,-0.02587370132627908,0.03895199957270086,0.017566155874425154,-0.0253798715916362,-0.013995377538285912,0.0030736350947981666,-0.006211700384598078,0.07360980521697923,0.06192839068869449
IGF1,0.05402226079708381,0.013988008711955335,-0.02658227232284809,-0.02411126109600094,0.03815282029309333,0.08094470054056042,0.05061717093804354,-0.04449798098273641,0.1438303344493151
TNFSF10,0.014243777350334278,-0.00701713198232616,0.07731777069731251,0.09887877584696873,0.0022772260739917197,-0.022957369226955928,0.0028993379156616035,-0.015382254553820144,0.0475116412661887
GDF5,-0.018305382729309556,-0.014432372189302958,0.04048620873190784,-0.016382427693608793,0.016440221210852434,-0.021206206432069892,0.046203543566344096,-0.042087237484422335,-0.018783773021476963
CHAD,-0.019553973647367936,0.020436503248313257,,-0.013767069816661133,0.006779492927066939,-0.020771279155875177,0.14021325348682873,-0.03491397618587,
RGMA,0.025449729546294972,-0.013043000038060314,0.08911502248054318,-0.004534655385101339,0.03277692658734217,0.06710138806491653,0.024653478572952487,0.023247985826726728,0.07060830271308893
CLEC3A,,,,0.011640727608629635,,,,,
WNT16,-0.012031224929101005,0.026412268963801985,-0.009346418956207378,-0.006376808717406228,,,-0.01805117477284231,-0.0223370111888004,0.03744570672572436
CX3CL1,-0.030992323552658595,-0.03216519027474387,-0.03362561378835931,0.03179151927853672,0.0866989684212883,0.06266635070341968,0.05565215487363505,-0.03062018774593326,0.04175122138801878
FGF1,-0.0003626601877529443,0.015039377989896484,-0.0652973763252448,-0.004844628700543949,-0.03725366493278432,0.01894589681964417,-0.016372901475221503,-0.016187776463167467,-0.0008958120556819636
ALOX5AP,-0.0497008266557346,-0.010023583382263956,0.07642640566981651,-0.05860508702816073,0.007787172459636862,-0.031107976608356465,-0.01727388661888797,-0.020131157265542494,0.048760976496647464
IL1RN,0.033862347416030815,-0.017126175211115077,-0.01630983568299217,,-0.013490869832570763,0.020289134625663938,,0.023925680546254532,-0.004149059245238856
PCSK9,,,,,-0.02419012055680397,-0.023470804093138904,,0.04602940929182922,
NPW,-0.021861212011574874,-0.01774014745101081,,,0.04267076407030969,-0.02722568320051188,0.07961183978403047,-0.02369094079701175,0.01499714841360319
CXCL9,-0.019187004060306097,,0.0578587953310474,-0.016382425016346475,,,-0.023648185617763606,,-0.0069475131222873
ANGPTL4,0.004180480802877425,0.011176905999505897,0.04125395723099016,0.045272731921129336,-0.02353213103512302,-0.041661703474414814,-0.08612763566260043,-0.007298789590158041,0.016376268354739057
UCN2,,,-0.017282990317148923,,-0.009870121430672174,0.0038614328101247894,,-0.02450005351524007,
OBP2A,,,,,,,,,0.0682213821024143
COL4A3,-0.0015559188818380552,,,-0.023568507370790304,,-0.018572926166050278,0.03983146398827614,0.03106372960256292,-0.0017166361490667894
NRG3,-0.02674021101957287,-0.002658045925555689,-0.0661882453323262,-0.03663736253530043,0.006940114006358166,0.06261112130217353,0.02549056194204074,-0.006656024285484152,0.07066469679879464
IL23A,0.049388651624306536,,-0.00340568396241285,,-0.024190112118276156,-0.016093485153003784,,,0.005651943414722673
COLQ,-0.02017992899990195,0.03627621803096965,0.07378836510165628,0.015920561568851205,0.10190887412588283,0.057372616489142866,-0.02023675455933719,-0.01859447712625966,0.027187758213039814
SCGB1A1,,,,,,0.011354613953884846,,-0.02508569790570139,
TNFSF12,-0.08039571450489714,0.002342811026782402,0.02920668961383831,0.026981420292845594,0.0076972845988239145,-0.004164424558821422,0.06875346860145669,0.01123311978480109,-0.0047906091800312325
DKK2,-0.013298709492495921,-0.008710220986725713,-0.030779941763254968,-0.01127285161692922,0.0920596080341037,,,0.0492988970923507,-0.012334399209504406
