,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
CD5L,,0.016524718410825725,,,,,,,0.036775274103625855,,,,,-0.028388606072653987,,,,
FGF18,,,-0.015954824126500358,-0.024202330315235672,-0.031052038602719215,,0.05500501435059625,,,,,,,,0.04837913765436519,-0.015960233622015377,,0.06293805188604236
ADM,-0.002970791945497264,0.03111357620566298,-0.03248273316593222,-0.06338617851561576,0.10579941848045796,0.04476165241382998,-0.027705676287668353,-0.006177013356283532,0.031623611836318295,0.054608669255931996,-0.002355331693498745,0.010524785436683353,-0.017699070617689616,0.12740313871952585,0.01957874838486891,-0.05616665546978713,-0.06196642411988952,0.06962284896859124
CCL15,,,,,,,,0.02140707826735854,,,-0.027806268463440243,,,,,,,
GNAI2,0.003208574405487133,0.014791226420668208,-0.012923743993231845,0.01681644100957296,0.014160334651255938,0.1057970324680007,-0.04893509538490918,0.012963406694394325,0.07289096185615383,-0.00926850774767559,0.03790566854423552,-0.05447049461844892,0.08893012384075637,0.06709853293806647,-0.04897954516651931,-0.02258559373142519,-0.006284146677792514,0.0710273215669105
HDC,,,,,,0.17102359967237846,,0.00845683675994089,,,,,-0.0050597546918982,,,,,
COL11A1,,0.011423550206117072,-0.029587825399298252,0.047681576428983755,0.08426360474037509,0.008024214557798127,0.014378257199526543,0.039446250143114946,-0.038647552635322505,0.005431368717377483,-0.034546139432827694,0.062006644606081227,,0.08882394256051455,0.010215988987880932,0.013994550509386762,0.06067185735019816,0.018319269625142104
NUCB2,-0.056552275669044395,-0.02239520113982143,-0.02927677079218266,-0.02677018485148816,0.044790035620482574,0.01391150795907532,0.040701446448069306,-0.010614523642431529,-0.005327264771901492,0.03389512138979947,-0.006323121437549313,0.0879856998300388,-0.051834681079961926,0.021714424571028804,0.014090098366984943,-0.0758846059980752,0.03790011160586709,-0.04907186575130483
CXCL1,0.01906034643576866,-0.01582517413238202,-0.0032463700420724945,0.00792197360340221,,-0.05388766615655067,-0.04680891301621254,-0.007968301785878987,0.022378824449151024,0.01081997419556382,0.019621390538426157,0.013972402070758286,-0.043948366657801344,,0.0712030453319131,-0.05777463482018104,0.0008761532142066535,-0.028273873384078645
VCAN,-0.015992241148304127,0.01659855545644105,-0.00911934824671434,0.07107052017127317,0.05113816237251799,0.04255263338969138,0.08755339846678178,0.00170043288694562,-0.00916983856506772,0.0058642972698271624,0.030967296505837474,-0.047001366612231504,0.001982390721574763,-0.039633724443098456,-0.06525523216942866,0.11306868158687296,0.001966036128043256,0.057823361730334144
MMP7,-0.020244487191504408,,-0.03171927565603245,,-0.02751041724446647,-0.020115181259069588,-0.020430264559618473,0.015363569205749994,-0.018736917638763544,-0.02418966975129543,-0.07102539709259867,2.3001118443845734e-05,,,0.051901149114758786,-0.05760977262007242,,-0.004283091807562261
PTPN6,-0.07481710270469542,0.0023248230738909764,0.022030272083231765,0.05011557400955207,0.006634458152798647,-0.006712031541032922,0.05397852809983138,-0.030172037718080396,-0.010700692710452925,0.026990133447223306,0.015887164324222085,0.09712644213603101,0.06958876965222875,0.008536668199828725,-0.016395841175103527,0.024755841264070662,-0.005668711490776643,-0.013300974265240803
PTGS2,0.03634758102149362,0.032411160080081707,-0.019527300507411516,-0.07339056600463588,0.08646228198997642,-0.12505217298708618,-0.047503092336276795,0.06944343456662307,0.08740077968374585,0.05893203719955364,0.019198579007694932,-0.026957315458616782,-0.06327844556286574,0.02399688163927802,-0.021422129650979282,-0.08665525620526002,0.05712285693412695,-0.002448788108144044
XCL1,,,-0.017359419645677183,0.05914514840831494,,,-0.03355594511073367,,0.0633975120493689,,,,,,,,,
CD58,0.09674620744212598,0.010851543283134169,-0.0033792593802130797,0.015331496709660098,0.06069994618624933,0.13906884294994085,-0.019844399111835238,0.042832631199871414,0.043264036230784945,-0.01291647893420905,0.04700313443068234,-0.023720476412243886,0.038857448228765926,0.06114637193084674,0.029169844269074905,-0.0112892108245514,0.050880798567484245,0.04787047682240585
TNFSF14,0.056483188239071,0.0027145627832151063,0.020946381991617573,0.056856731697575276,,-0.03199325886818121,0.055396701162098876,-0.024673017751927283,0.07740910422158157,,-0.03544005748058252,0.05197224161174782,,0.07092918650404284,-0.03320711028620398,-0.029433120862339946,-0.0034781632159571617,0.007917029006778981
CNTN4,-0.045518947426922536,-0.012920166946754257,0.02538538468692114,-0.0437140418935059,0.032938679556117526,-0.07142485409493723,0.03447785891901184,0.0001906827777895041,-0.0811366051081206,0.11066494213465834,-0.03306737834308985,,,-0.011005750837228235,0.005897165391021477,0.07218021471418525,0.007111086415548611,0.0031322482108928334
NTF4,,,-0.008508156878750532,,,,,,,,,,,,,,,
INSL3,,,-0.015954820997054725,,,,0.047741706960298225,,,,,,,,-0.04847596716823942,-0.010516024393414591,,-0.03637826272873517
BTLA,,,-0.025325149663556364,0.0978766595818951,,,,0.11232324283998034,,,,,,-0.03185887927597746,,,,
MFNG,-0.026366621812804372,0.036094149578295286,-0.05781103504334092,-0.0017206416809558821,0.034670323611426614,0.016474780314892083,0.04300121171317966,0.028798615461189354,0.04851365099368931,0.01821296313778838,0.01201337224463286,0.03309681410124882,-0.0488730593297362,0.013418351569598076,0.07520854135369161,0.04724097056139097,-0.022515475410175984,0.009578303515698815
ICAM1,-0.0018883962041680818,0.012399537215851113,0.060761670149297634,0.013621949310814296,0.008548302083656499,0.04946403403751037,0.04300911405333563,0.022526629868327167,0.012612343396780187,-0.01719488369619188,-0.009600429925322647,0.12039818044094847,-0.04118180353130748,0.036783869948371656,0.06531534753112977,-0.0573392023344582,0.03862413450633604,0.04658706138750201
PROS1,0.005495302595049304,0.013171188759981845,-0.010622496200847755,0.006663177548455074,0.021824506623126447,0.0911780416795135,0.0361758824944405,0.03731974846930638,-0.051843098610513505,-0.032262975441744626,0.047635953911820676,-0.03208775031732906,0.07226806978628243,0.09658885333104557,0.03916500870120078,1.6971779671203932e-05,0.018171993609928088,0.024305242955299768
CLCF1,0.02877787560309388,0.03692356323522465,-0.014250832389335414,-0.07113143001496311,0.005073952557752318,-0.02906849349569764,0.020142984428201234,-0.0031713260589009136,0.055830811591820725,-0.024610694545270696,-0.04224795381520817,-0.030118085715686405,-0.04236853405115635,-0.021674589131563532,0.031289662629073296,-0.017682927095845603,0.08390487204490317,-0.040836767779302015
PSAP,0.032676122620539726,0.028985204138584665,-0.07186371833916722,-0.03615440912752289,-0.03141464008770638,-0.026469537830374305,0.046321603286248236,0.02598128816174764,0.04745349894074951,-0.049295571337069216,-0.01651056231906412,0.11617288357238426,-0.005155524303303959,0.11146659656088424,0.09947732999713964,-0.11900719694375696,0.09992528865283817,-0.0065873397153771536
EFEMP1,0.05466970764393705,0.039056598467948365,0.06546949356445274,-0.004403545311360026,0.04712029064953993,0.06704814368294247,0.07667087946626483,-0.024374915106933938,0.09183628561844392,0.001649166598671719,-0.06509861808952831,0.053795566768366415,-9.63467245728891e-05,0.13697551021083704,0.03830548786419887,0.04731438372138094,0.05871318583691088,0.019967524412666162
C1QTNF1,0.07742944923596772,-0.034732929987364124,-0.0014009501361343087,0.012059312256631365,0.06495493488196159,0.043726816667539074,0.0152630416553368,0.07338521633799285,-0.03543148367700256,-0.025093169002806406,0.02321719470138412,-0.03673066208091006,-0.018466753943904568,-0.01763039849347588,0.037948392969789725,-0.11480711285479443,0.1311406353825356,0.09375789668716189
ALB,0.08926194074246935,-0.021772642379463802,0.045925060523200265,-0.0018033182729853157,-0.012250332218168089,-0.02187285401813317,-0.0044095252593816334,0.008519233420372292,-0.03223871221307024,0.01584738150048951,-0.01756606584527137,-0.04017370701398126,-0.059331637084078806,0.0843060988991847,0.04722308450918554,-0.024888147784897088,-0.0029294530962915666,0.07034739665895874
CCL13,,,,,,,,,,,,,,,-0.019248875832362806,,,0.04874086179948272
EFNA3,0.03378859585723779,-0.008463284704492438,-0.05304062008885136,-0.04523935928452468,0.06218703601484677,-0.11876664630936278,-0.03265949477938214,-0.0022348610901495054,-0.09206285322240926,0.03614229835587873,0.10152534024724925,-0.029472895309810593,0.04934768106660413,0.15180529130501869,0.06022955071025435,0.032970753645029154,0.05778901290699675,-0.09269118127901455
DRAXIN,0.013357712142735985,-0.021748533770965178,0.07083042275223421,-0.07509673405080944,0.07301305338727057,0.12168853859798162,0.006741728240804825,0.018617119857658265,-0.025650482294917634,0.03295196906978582,0.030851310556735623,-0.11337457878664593,0.06466138177176674,0.012377294890264184,0.01889401417668973,-0.030108364269734515,0.10183570159358216,0.03727136242446608
RAET1L,,,,,,,,0.01802917189035121,,,,,,,,0.03734103301906604,,-0.008622084905693436
NPTX2,-0.032130321658112936,-0.047280777822940545,0.03889674533627289,0.004044700119750923,0.024626797080479608,-0.09664453372131811,-0.02300202776741302,0.023830517194121468,0.07682951798694877,-0.027405096931533004,0.11986856727864001,0.05168531420890258,,0.04404993974260986,0.0015815782600179294,0.009032841337721262,0.00825877067962423,0.004034456633381867
FGF11,0.05022752686362863,0.027578324950038608,-0.01310548394765031,-0.05066045756954357,0.08636922351182402,0.0687499868126053,-0.0013361310170443975,0.06774673442568806,0.03184482725349773,0.045773043153217896,-0.051914131528566394,0.016097487471196957,-0.01320123202557239,0.031032825785731355,0.015409620957609827,-0.003055055799571621,0.08211636986781849,0.01162624965854626
CD59,0.07160230377204549,-0.02740294255199453,-0.000959914343676027,0.0021956628717355728,0.016960056717867288,-0.10466248847277529,0.07347081406569055,0.017063406636559628,0.10450206256123744,-0.020072770516202872,0.04454074621660076,0.16006519747059822,0.029815811633610446,0.07257890065458593,0.045148016300524715,-0.08400398297297718,0.021176165540167893,0.023787830946532876
COL9A2,0.08062330847876761,0.0316848722543884,0.03530640590806604,0.041675997127577545,-0.0040347290292753555,0.09139678654392043,-0.03883126226999115,0.030611723838112892,0.04899530626882594,0.0161614397798662,-0.039220888752448654,0.044340249962702846,-0.11115650880163977,-0.07557917678759717,-0.003609639660784312,0.12111673697524163,0.012546360834874905,-0.040357327201756256
DLL3,-0.02786254550301299,0.04105056748978623,0.08546332490659901,0.008037056731448845,0.024857075765477053,-0.05456690758907756,-0.04436440817157291,0.01139768850696131,-0.009407321107385137,0.01779472081802774,-0.0676625735126476,0.05879483264809283,-0.011916340112422043,0.043417229386297836,-0.016248418146802838,0.15487910870496624,-0.003292145840249938,-0.07257240623742575
FGF5,,,,,,-0.02686751813246588,,,-0.018020276238459802,,,,,,,,,
LIN7C,0.0672129900358146,0.02078248284969365,-0.024376880176069107,0.005688335815751219,0.06534770104725263,0.05037846900647832,0.0017813067868381746,-0.032842487860859325,-0.03481964484390868,0.025105571357123557,-0.023005261064774223,-0.028591044394328267,0.05462425520672433,-0.02469547959363152,0.06855166393906331,0.031631172917616794,-0.008242662921593775,-0.05936095554141699
GDF7,-0.007013092695274722,-0.013864258517788376,-0.017991735900573857,,0.0008798948922105018,-0.03966662340928863,0.03149236552462805,-0.014346922410235932,-0.03312407059927793,,,,,0.14003453716417355,,0.09965411083810635,-0.045139775375897,0.06086417112604473
PSPN,-0.012085458628367832,-0.024979725060878505,0.005176763046089954,-0.05313209015515031,0.060746736199797695,-0.04097558940687121,0.06558895175068508,-0.024393444441790813,0.020068303636477516,0.03950161223716521,-0.06849793599449205,0.08931528012820374,0.0001432504600059583,0.022881442421943874,0.005960783533711426,-0.043537262277333046,0.024903161584923665,0.008382379654381924
ANGPT1,-0.004186202059345442,0.018263132908797598,-0.015728642297152113,0.05963556089450593,0.022272835444606558,0.03181147899458312,0.021180393856747484,-0.043642043736007496,0.05804326131594091,-0.01154102991635408,-0.01705863180246748,0.02133060865624935,0.0538409723710285,-0.03798114137517045,0.04166309091562786,0.04618742498411195,-0.012688152159994073,0.028515010349224493
PNOC,-0.0524016425619143,0.05885240285701406,0.01668328560989397,0.02099425807990196,0.009943698224009583,-0.13926729121725742,-0.007825174914821606,-0.07519493204232877,-0.012084191306578243,0.02295117064484373,,,,,,-0.03178788432527704,,0.009384187410075727
L1CAM,-0.07670000936562996,-0.004721821583644851,-0.012539040186921804,-0.022156772734559765,0.017703250380373056,-0.09149298751804097,-0.029407469738395645,0.015417141599939859,-0.05534660895838308,-0.024803977326908186,-0.04329189811895954,0.04166690824208686,-0.02350970158187895,0.16130057783153873,0.07103533000372672,-0.0267948112999364,0.045118572668112096,0.00022924115067445838
APOA1,-0.04776296989542392,-0.001606255512502064,-0.013112255363657198,0.03828892964666032,0.028594709770836547,-0.011634575961981386,0.014267282798781592,0.09514157372159579,0.0710917912124851,0.04404764117209456,-0.035792681447954076,0.10642892665881042,0.10965899136565448,0.04853509332693594,-0.0118769385880707,0.1296090305823049,0.02004260542190098,0.09500593230541603
PSEN1,-0.05850332410429244,0.04474643149443077,0.0441309997152137,0.016171993218779556,-0.02115089324724679,0.04874945270804882,0.042362860215044595,0.01964720658421638,0.06014759341726652,-0.012741233495627191,-0.020094121424215475,-0.038583775666501945,0.03191931839915294,-0.06716182960119768,-0.03325369067968725,0.030305102927128083,0.026822979001768693,0.019788404858390573
CALM2,0.014165688571562621,0.027538501297686004,-0.012190108498639678,0.032436402157043576,-0.006712795247307705,-0.09848024155335186,-0.03619777308534305,0.015272600916743293,-0.07133094678276006,-0.04233207748858124,-0.017181894003114966,0.007259756363158932,0.028996890674105515,-0.021961524463679376,0.04962727152821741,0.1632037829008193,-0.014301077620530565,-0.03393533940699226
CLEC2B,-0.0520031821713185,-0.02871533921669531,0.026483039812881245,0.010855713749302774,-0.026334374694014326,0.12559947928773657,-0.029581226176850946,0.024819661579530236,0.05407724701263834,0.0008187315103872813,0.04311907374834499,0.04555405309273259,-0.018250662930701215,-0.020167320952054875,-0.0008419791329862129,-0.040267204199393614,-0.00772835241641918,0.02717916940475185
NTNG1,-0.043725909760188544,0.058515095282617974,-0.04296256513416676,-0.023338564700197982,-0.03513347525457309,0.02298850558479238,-0.00812019240627988,-0.005873908290842207,-0.03022202897513869,0.04174867661189214,0.02418596719197733,0.00034128517833264524,-0.06964651989211271,-0.02771704738353237,0.019440631405311434,0.02343234984154677,0.0023075378311793837,0.052021808675776354
LRIG1,0.06396789025633105,0.011015142347470003,0.06906364800412335,0.053260780396865576,-0.011696938848551929,0.09047571684102487,-0.006710930400577706,-0.012378772811938847,0.06722248820421059,0.01491484402668105,0.04942862475057887,0.10782864503197521,0.08828876252651313,0.13292094746632194,0.03219025732956713,0.0910573785646875,0.09366620181075798,-0.02513452442971685
CPAMD8,,,-0.018871706325970485,-0.023566341994396285,0.04841274212525148,0.04247775865516908,-0.026131531643690364,-0.010942155339810026,0.013351115457985646,0.05524019658230939,-0.029779723904032503,,-0.0005418963643358493,-0.06830608267064939,,0.014579862797118027,-0.06801935366150715,
GHRL,,-0.017585314634548127,-0.03747611392889246,0.06010329592654937,-0.0014266940175694624,0.0005594869734726494,0.012781026597499632,0.06612259516521587,-0.020097760553778328,0.047758419589088,-0.001365951596052072,-0.020090310008583183,0.06452373661095802,0.04201190249733654,,,0.03900415369684084,-0.008429658168126852
NPY,-0.02900526598507925,0.056073091554750175,0.036660879563309275,-0.030334875582314836,0.011589931581337544,-0.09273651103925086,0.03137045793020033,-0.0057859944093997945,-0.045439202894675165,-0.06254395125977394,-0.03477626868385318,-0.04219280180299072,,-0.0321581302344299,0.0460795904861975,-0.010418408838619246,-0.018823426860518442,-0.002725893860938833
MMP2,-0.007451747723433971,0.006807533754247042,0.039370363821356544,0.010732771355990291,-0.015172350872224473,0.08964177713520115,-0.007248839492882265,-0.016850938587104604,-0.03385231859234956,0.08325568718067207,0.08567160644200755,0.03425418369584186,-0.03712329353656804,-0.0209131787804702,0.06784719301553771,-0.012157807031881938,0.09351774788835095,0.015917745765243553
LHB,,,-0.01643583101370913,,,,,,,,,,,,,,,
PPY,,,-0.02860998823240113,,,,0.06951273662788314,,,,,,,,0.07650227448724421,0.009465905509930397,,-0.009465840619368782
ALKAL2,0.011214542435727956,-0.011128338984123248,-0.016197044024575474,,-0.011492164013824987,-0.027558151649289292,0.008665208573431593,0.06304655478447696,0.07197161100206331,-0.009791232329665505,0.06583438333240565,0.042134412533384055,,-0.044553140871553876,-0.0032881494376225053,0.07960399601270005,-0.0251688863002828,0.04681628886346183
CSF1,0.08556045548437786,0.03284351338625428,-0.013470636298712925,0.0017819421357007411,0.009722722754488355,0.12202141453830477,0.0750674046508562,0.033443890066806044,0.06912074901424428,0.031596465338082406,0.03352318990716108,0.031613027899086474,-0.03964526607533857,0.011763426253975619,0.057723055941486544,-0.05776732700711181,0.0069223220030457285,0.07862083327391269
SEMA4C,0.0979522389764339,-0.023420975402110245,0.03654202918793227,0.05255371896877839,0.028632794998617834,0.01545942937664943,0.026915928317323957,0.020631196808546918,0.027111179651477312,0.012399889109594643,-0.03920327487316182,0.061849655541794994,-0.049510266023052904,0.1020718140503966,-0.018892591543884844,-0.009149851971639504,0.04949616239862324,-0.016061055034592774
ICAM2,-0.0519021112321738,-0.019687071512378935,-0.0014509845449440653,0.013122693770014635,-0.004068399712078666,0.08015505259721989,0.0030737961248057137,0.003654770048689558,-0.0475246839659688,0.05168888319673492,-0.0017705416128795002,-0.0258921970495154,0.023296964745138742,0.015410244403896182,-0.00026226379668549177,0.009900483479241934,0.037920370408343014,0.003698776482935327
SYTL3,0.047270837936521384,0.046999988326553395,0.020800324841787305,0.08823213836924199,0.0668963991476585,0.1557956535180846,0.026045035801335572,-0.020573833608844655,-0.05127600584382993,0.05342954507825158,-0.051152745353009205,0.061868186689675,-0.05542576976285247,0.0045005082438901054,-0.05305154636517652,0.03138446056807119,0.058814585256066726,-0.02066173366312628
IL1A,-0.040701637614042746,0.034661127085267106,0.011337324963540812,0.04667684380855898,0.027175429752484936,0.011168490074257192,0.03791591165513895,0.05901225613778915,0.06646338612128107,-0.0073195096720402334,0.0704791995185764,0.07985035345002496,0.043325108167254045,0.13605171833119906,0.004351828509997257,0.0033609987757737838,0.07258907776680783,0.026584475149616652
HLA-G,-0.028969125153149436,,0.017326052835159193,,-0.0014045904703217458,,,,,,,0.029968451944481753,0.04754389686985922,,0.037572065529993336,0.12474225655905052,,-0.011960061834849146
PGF,0.034538710367360566,0.021236870588704042,-0.027416174476548653,-0.02429618811216175,-0.0018642226573241118,0.06791907547133699,-0.039477755695503665,0.012457211942240897,0.05452100738352498,0.04808213449122227,0.04280425199712705,0.03490155575882997,-0.027191270505681216,0.05120317327974417,-0.015439511570624558,0.06790604964876826,-0.008660071887292509,0.009384189261867964
LGALS8,0.05202862703971539,0.025525464432323723,0.03831950740218565,0.016628279399291075,0.0086870896093473,0.03451887030530309,0.013389973085827902,-0.016055115416453533,-0.05672123999816127,0.02484686546148178,-0.005863317972622195,0.06937793202641163,-0.022698430434960445,0.07176063172817734,-0.03146800175308546,-0.011033871076890397,0.0104943159462909,-0.008269368387281886
DKK3,-0.04654165458278196,-0.04755746277385841,-0.006954248973780899,0.0484522732555046,-0.039959401850226464,-0.1765151729204627,-0.012601463911920196,0.045422171907003574,-0.09604977145521273,-0.02843779587418291,0.06683037000092218,-0.030031564738305067,0.021303322268200198,-0.03694989276716526,0.07958951246162481,0.04586434826098147,0.0991799701249442,-0.04580898599631244
COL16A1,0.05305885770147603,0.004266905060366264,0.06527186549168647,0.0463345960660838,0.04031865238273052,0.050287626063181205,-0.02349439056222918,0.020781561254974868,-0.029741838059103787,0.03626986681689084,0.07077307499531757,0.08340592165676432,0.0014427853092536423,0.02033245742141222,0.06562162666792175,0.016305586411378397,0.036198683413446855,0.03437413692168848
TPH1,-0.036645876578445195,,0.004743053219084873,-0.023133419651718688,-0.021513587520632562,0.02299969985687087,-0.0027174064874340618,,,-0.018834868788319272,,-0.0637726474912326,0.04535382625432047,,0.05251005148478267,0.03907495157228231,0.061106460866813976,0.009154233900326459
TNC,0.031487988203444985,0.05609526530233935,0.011788571599910326,-0.06321314523682002,0.03425358653524327,0.1416118611936033,0.04539592029610759,-0.004877950245611376,0.09730354299079275,-0.01875310767929793,-0.028521989827012147,-0.015407424680445925,0.023660034933470506,0.10638447721289811,0.04430811636552232,-0.10109174305081807,0.0563404711485411,0.04622633172767092
TNFSF9,-0.05164463302954393,-0.018609119763996138,0.011206689667455352,0.019845941867683792,0.03933037350924682,-0.05297065480554346,0.04581915442951523,-0.014064174852196297,0.03805226869710291,0.03382039085315208,,,-0.0517813459967142,0.04972414923334771,-0.007434839367068735,-0.045478563495751245,-0.011467728855994248,-0.028356989635123987
C4A,,-0.010966479257987535,-0.01948563140046956,,,,-0.022639600540293885,,-0.021686094909779047,-0.016556565162204617,,-0.036572283336712114,,,0.04099264306491954,,-0.046216631553868466,0.020265555719065347
CNTN2,0.08269134090529232,-0.0003708140312538767,0.008301247015199315,0.036177861352637175,0.02317774455249389,0.06784309174798335,0.06426350394335563,0.021022354775561677,0.1633491479588696,-0.017451567144406727,-0.008434551507107696,0.12256378457199914,-0.07191339485727724,-0.11865744912327789,0.019232926975087182,0.1230257825167702,-0.0217087868885255,-0.023247671170612945
F7,,,,,-0.018684612152200093,-0.02430527176243426,,,,,,,,,-0.01342386199876721,,,-0.0170302826599795
LUM,0.00991415471259316,-0.01616840714201793,-0.03500933294189534,0.08361355805339954,0.05291931084308007,0.10153363296604122,-0.006646774398551204,-0.04103013174660264,-0.027570300939571024,0.01695865883909263,0.05099912412952649,0.05851234151003842,0.033106137174964814,0.10136760672346956,0.041860999840638374,0.045085050212039686,0.016230477656191723,0.018585371097623923
BTC,,-0.017160592289648075,-0.014452308292656514,0.02570511327227001,,,,-0.030410911281336755,-0.026429419533912927,,,,0.022693223891399453,,0.008762667101853276,-0.017020000457602297,0.02609717532059359,0.024094458433844924
APOC1,-0.01698800088582463,-0.0002384646882900372,-0.027993590375239144,0.023811879802169967,0.04931068701127273,0.13957600947771157,0.0387697208476044,0.03660860448734676,0.07117458922920195,-0.004285185141215733,-0.0038621651090795205,-0.08505371878293704,-0.08015751828119941,0.011009056065262543,0.014393905125356689,0.03439930292430881,0.06018353024693547,-0.04507573362882633
PKM,0.09796565033557353,0.027043913587730135,-0.01138753477712937,-0.07538657829289305,0.021889448708092295,-0.008261418275129495,-0.02705641346804437,-0.020896723622778363,-0.026953449958953952,0.03794393938200199,0.007373527172322765,0.016046822100932487,-0.127361338415753,0.08573625642005937,0.0004298355416245449,-0.10069476433879979,0.09521561487403615,0.03517083829681586
TNF,-0.0045313313666757084,-0.024350144494678715,0.0014745051293087545,0.01130869681660978,0.02874318206420755,0.10848856470242862,0.07186244807250473,-0.037516274734896035,0.09733277115589893,0.10349595374960442,-0.030055804215092557,0.04369035503863509,0.07210318714433896,0.03468935003667251,-0.031871077877067985,0.06569208863521293,,
GNAS,0.038391141072851576,-0.030750967419801017,-0.00391263478498198,-0.0017603721124919093,-0.004619412003801119,-0.14888164353923466,-0.04711324166147701,-0.05581060048696491,-0.14526297081834713,0.037929819101117944,0.054271125486736675,-0.14900792203845473,-0.0012907753347724282,0.07183279971526516,-0.03638928413251026,-0.01036068485632906,0.11588935135521808,-0.03169360785625539
BMP8B,0.048418159938623605,-0.03037884664516879,0.04370564485094536,0.022340317787966572,0.03923152652760371,0.02357342745637711,-0.02263644555320641,0.031159958588790757,0.11757336477604347,0.018807430173680206,-0.016292141248322164,0.007699947420946547,-0.0660255205674241,0.16351488107847245,0.024213399312331723,-0.025395794928969647,0.04751576759668068,0.019127432013828483
LIPH,0.023411464659767543,,-0.024685737821004368,,,,-0.018253706943794894,,,,,0.030963135725915848,,,-0.019020268701349593,-0.03887745349946308,,-0.013126084345832761
CCL28,-0.02751567537055876,,,,0.024119036639954645,,-0.028107705771185574,0.0635527158459394,0.050380232514573305,0.0966392375286153,,-0.011030605703235129,,,,,0.031169140036762587,
PTPN11,0.0019102523172713855,0.0050631867481139,0.010415123966964325,-0.005095505248593292,0.02911839480382062,0.04503175088721786,-0.010216159975384949,0.06212177234600685,0.1022694722870253,0.006998761008679737,-0.0414216494513101,-0.13968032212652984,0.024041171204961912,-0.014753075560074427,0.007102078553108157,-0.049853985494962345,0.03382437219953687,-0.0025807887661944535
ADAM12,0.025981504708020818,-0.01305895737471271,0.01399215300871883,0.054337726564445354,0.05334486950764033,0.05563500057053583,0.03197260701674671,0.034485166305939605,-0.03427669392172646,0.03831109989597403,-0.051056279478709776,-0.08472575684861403,0.0024314687186241736,0.11378161525380232,-0.014282906211250087,-0.02984789477406035,-0.005409393553247795,0.10438182571578244
EPO,0.027291857855895503,,0.022628424931583235,-0.024823333418621626,,,0.011031705726080962,,,-0.0009575721408768195,,,-0.005936389779080497,0.035551989918176895,-0.035140730090020784,-0.040377199227153215,,0.0257215191685973
EDN3,-0.03797479170440165,0.01826080822417329,-0.02217549468305391,-0.025430447345652717,-0.012398931521110868,-0.013546849018502801,0.03730980420444866,-0.029168747821923996,-0.03227228208925272,0.01665367626030795,,,,-0.02487010703726469,0.08802892205854963,0.0037247164393080707,-0.04461820997931144,-0.020747846368291554
CCL22,,-0.01386425818205983,,,,,-0.008749994876058804,,,,,,,,-0.01557959450064092,0.008795260157002006,-0.03965561583247245,0.02113287388668918
CCL2,0.011056677962448835,0.0102937389649794,0.0037309555835282776,-0.012186292355152626,-0.034035374451901766,-0.011895766265610962,0.04820984612470099,0.08172805805966826,0.08547102808289779,0.0021865605403657905,-0.021326883006281126,0.1395941959754382,-0.07383610637223989,0.09829067070234952,0.05647789622459965,-0.0450836257352806,0.032546448945448954,0.009399265742663533
DSCAM,0.06375404463857658,0.03577268904844426,-0.017711209084207626,0.006561526999811679,0.0030846912851255543,0.05825813978297873,-0.009747224171543714,0.03458615139920118,-0.05395814578266921,0.02341114600831844,-0.03351202368999853,-0.06683890091280807,0.05591463229443307,-0.007535764388977058,0.10262979948977582,0.09279698329480707,0.02464485065573597,-0.04192410477215139
ANG,-0.006642765554018118,0.013237727227100732,-0.018383974535197793,-0.05562984001864632,0.02496574896040011,0.08481477162556146,0.060066305033149116,0.005467864943593124,0.030286047245233885,0.005009398235492419,0.008423633560604594,-0.009994230472425333,-0.00394867858300087,0.1627652503939131,0.0533741379918029,0.03597150644129564,-0.004530842756814885,-0.011222050395261127
FBLN2,-0.003847185678907265,0.014279915011365071,-0.00587062434332739,0.018542121066844417,0.007605926101242775,0.03927298921489683,-0.010108262705310051,-0.0214133214889688,0.02207961218806004,0.016921410578705283,-0.050659250277662486,-0.017462732567317868,,-0.04478225510497547,0.04505670385746208,0.09514709527347484,0.06350284622433822,0.002571726912238912
VTN,0.027720244955605534,,0.1326654168315272,0.033054628181059746,0.0139411585237542,0.03448959815358225,0.013224798041794496,-0.015582548261998582,,0.06961750748899909,-0.025256285841007316,-0.03082846334848305,0.03148476267215779,,0.05017595539998725,-0.02839243251863379,,0.026964992678577056
VEGFA,0.02735307913906682,0.005466297879625944,0.037238580375980636,-0.07335097662300889,0.08655176392014093,0.030913504723891334,-0.019911459112551985,-0.009500059146616372,-0.011209203925793713,0.05418345829348034,0.0009489794876983665,-0.06972508328851867,-0.13466046743113858,0.0902549431948006,-0.0032266883028988186,-0.07806416370394072,0.020294359602937243,0.021447740279976757
F10,,-0.01582517381240415,,-0.02335080257183758,-0.017072394235252995,-0.009704062146497836,0.03294973128441203,-0.03436106579177614,-0.01162638755540928,,-0.0010680272930093915,,-0.0031305474279716018,,,0.060148849359052015,-0.03430957583573315,-0.01614857870434326
SERPINA1,0.024182768108375857,-0.010358615175974745,-0.00016844630875466075,0.015152595816615785,0.018333305767661425,0.04812107813678952,0.04492921158391429,-0.021054381457390303,0.029844607621182902,-0.01347931969281924,-0.04627274437421146,0.04637785578319059,0.023685692118071606,-0.018749477547657635,0.01297907543807868,-0.08902888222836573,0.03892540463434285,0.02152800209277712
