,UKF248,UKF259,UKF260,UKF304,ZH1007nec,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
FYN,-0.01769351711424196,0.011745775136274351,0.053951447701159345,0.007961635998354592,0.018049254326450014,0.025335698784985716,0.028208533408121534,0.07454424701687669,0.03428933822409298
ACE,0.0620896766380871,0.01599839952683762,-0.0598839542673125,-0.010568060041022615,-0.028831548628783774,0.11228184700868946,0.00027096820017609083,0.033116293701391304,-0.10083513892856238
IL18,0.02435435357367532,0.03310019872984468,0.044684128544349055,0.06317743285531519,0.05457433996535728,-0.03564262318987095,-0.024485516943574735,0.012555272184432666,0.016406072607369624
PPBP,,,-0.01221995058774717,,,-0.022913017136361742,,,-0.03109986540473522
CCL27,0.16880826775484525,-0.029295423316021925,-0.024623172666784824,-0.029671181650556138,0.02996687652612463,-0.0033785000440028135,0.038579346530793056,0.15848752742219296,0.0933384181834753
SERPING1,0.04406084691332924,0.004548603131118177,0.08961477404080374,0.14599685900486895,0.16184314523111346,-0.0030556176754085998,-0.031187718304067313,0.013134996412241891,0.10159515530997539
AZGP1,0.02151950795044581,-0.05716753830714623,-0.014370731951440997,-0.02650651052429235,0.06335624468625718,0.07818503535379981,-0.002393594842404919,0.047995352408209846,0.10929456585598951
INHA,-0.021828812907881964,-0.0021429472820264756,0.008760942987142887,-0.041003959502899506,-0.04315703518650901,-0.019901651388395728,0.051745744065641336,0.03580629645454216,-0.029776342507588004
SEMA3G,0.012681227110738928,0.02740636463512347,-0.021112794791404543,-0.03354979685199504,0.04675258939586043,0.1782967360913112,-0.02030675133998891,-0.027937838328608938,-0.02996385220272688
OXT,,,,,,,-0.011858964273481246,,
COL6A1,0.07417877862999085,-0.04725218351452448,0.027278782588229675,0.024769503313134406,-0.052214023959596,-0.001608907117966837,-0.08275064117050406,-0.05869717506210918,0.06557332882536451
FGF17,-0.032840694030485985,-0.023339333298109284,-0.02195668492816579,-0.042751009246086984,,,-0.02089802325601278,-0.025981136770486798,0.06268565177261508
TNFSF8,,-0.0158620060251286,-0.012219947420261664,,0.08428173748979909,0.09477458126667558,-0.012609994247695112,-0.016101738242534917,-0.006707446696053211
FGF20,0.04094966391179543,0.006536553292996709,0.004884366357989708,0.007479581340602864,,0.10324362054518436,0.03434106626915698,-0.044728333254985,-0.025924730467649065
ICAM3,0.021203853215161616,0.05312846790689928,-0.019170759237692285,0.1300029396423754,0.011209559826256633,0.07475297429256925,0.10206501410249927,0.04935632922303395,0.025045980245246652
LAMA4,0.010110164293597576,-0.00968212012322467,-0.02682875199044133,0.05341433419128224,0.015993825072418963,0.06296702036471295,-0.05265868301149051,0.015873935507541775,0.008264014487270738
DLL4,0.03233323273980927,0.07324291391813682,-0.01620027008389226,-0.033811819683832435,0.08192793107400927,0.03730677735709395,0.022935509627881743,0.035964294690001376,0.005453467815332706
SEMA3A,0.011308088145899035,-0.009945115009178789,0.10983523778614743,0.004941983854475281,-0.09563113109882936,-0.021266640646424032,-0.051195669231074534,0.04314168145159379,-0.007240913920435802
RLN2,,-0.01600782133090411,0.06201388543791203,0.003931014925202699,-0.05377860489509075,-0.02967106401669867,-0.013831101056388755,0.02787107807830529,-0.030456600554286648
C5,-0.0006235600600286038,0.05777912535763863,0.1118804244829344,-0.004724720445466371,0.07261070657181604,-0.013694684541405931,-0.014496835203981775,0.12937377213727944,0.0012401301530817425
COMP,,,,,,-0.02133961965000294,,-0.014023770278962096,
EDN2,-0.012858812627838086,,-0.016071273743990293,,,,,,
C1QA,0.046958205925281826,0.0196114632622513,0.026029678390032604,0.09766153379111739,0.1007431059881458,0.018173435263953683,-0.03881579941270394,-0.08946225378428453,0.004960862248675765
UTS2B,-0.013760379045234701,-0.016007821238937334,-0.013403013384351285,,,,,-0.005453229379125871,
COL9A3,0.012936524741006062,-0.018047269706229906,0.0030096018731268115,0.012451287279306954,0.06107125090769443,-0.043365940245289315,-0.04493607959296013,0.09307768112490386,0.1088032640389301
DLK1,,0.10653604609318143,-0.010916218885562615,,-0.13851383369325262,,,,-0.02563869082375105
HGF,-0.0009317351877004655,-0.045013247125009204,0.015944351035457268,0.012743656624496558,-0.05226488190106701,-0.05200891384803529,-0.006938881119007054,0.08498488372171185,0.01569417728557157
P4HB,-0.0021672719822155998,-0.07244555354502386,-0.024104802049060844,0.016649745198010713,-0.0401500784168943,-0.019619681194807097,-0.042465128298049104,0.002670393362875957,0.12026323286554946
ADCYAP1,0.016465799823208945,0.05974516368562429,-0.022060227764957203,-0.018167531644028817,,-0.03592930793223607,0.028999527824881088,-0.036188021905030926,-0.02978270386759673
GREM1,0.001077279184871942,-0.01383577610209778,-0.012024671091123866,0.1333585263905553,-0.02525929904421877,0.0007461778004453453,0.021508593266860422,-0.005701860903268523,0.040510290920879134
EGF,0.04955444813057598,0.061400329275603106,-0.024904789372319536,0.012260526112986558,0.020159610757917414,0.018477836695410147,-0.01741396583931112,0.07367931639726975,0.010195980006290295
VEGFB,-0.02657966682054768,0.05612929266944236,-0.009732227432849126,0.000921684194646565,0.010406449963591956,0.04270333998814476,-0.061907210465260196,0.016429721410891735,-5.99262321106854e-05
FARP2,-0.00849404579117907,0.04786604204083236,0.0434824532591971,-0.00761532032085598,-0.011561899069437836,0.005838799416260161,-0.012756675653494356,0.02450862427085263,0.06664283376908138
BMP3,,,,-0.02659674387192525,,,,,
IHH,,,,,,,-0.01366297256614811,,
LAMA2,0.002770891430088011,0.014227861919633846,-0.005882672486619796,-0.01411352348329212,-0.038082775769275844,0.0163154029522335,0.0004132588828348125,-0.0457588461774049,-0.021792619686280854
SERPINC1,,,,,,,-0.01349287310694603,,
NRG1,0.07410411821721986,-0.017722624106997327,-0.024717330757820583,-0.06166962647941561,-0.05339816660753869,,-0.036724681213280305,0.06501322797417339,0.03060073652477821
SPINK1,0.008923913803673324,-0.012214053634100748,-0.021852717181712153,,,,-0.016585456274614496,-0.031680450630384785,0.03399441734050099
EFEMP2,0.019827411564245497,0.007830311197889558,0.01582355918702541,0.10929475072888324,-0.06668012941720391,0.03561204398996669,-0.054531061721458475,0.020904291625944028,0.03005188050482142
SELPLG,0.019360055648890113,0.07927252959363223,-0.028847568736870645,0.08312348462066864,-0.08532741274873559,0.0232961397916476,-0.0004409112055249169,-0.012986582087326443,-0.016340485544657852
GDF6,-0.02182881077711535,0.013693652664105374,,,,,0.023573275792585578,,
HLA-E,0.033569283652067565,0.043827805829401496,-0.008883684248620152,0.13625256817524295,-0.0026323466574917926,0.058236495054216894,-0.0647787540830345,-0.08726643427776941,0.006779286715353366
PTN,0.02391024646731275,0.059709357916972274,0.028255056803534077,0.09456479248673468,-0.013521260682584019,0.02907961321505348,-0.008270004663546968,0.11514736607239072,0.04163777282688615
CD274,0.004186272767654634,-0.008582348520389091,0.10473233839239281,-0.044443084789564775,-0.0009769387502762984,0.08417908189472842,0.04678117432402284,0.037270579559264376,0.08891773412886311
FGF10,,,,,0.13344425709253113,,,,
CD14,0.010735669535613586,-0.021697063389564508,0.05464495893385853,0.12478650418360808,0.1646080913486113,-0.03410930128351074,-0.0333766323993758,-0.08569186751082954,0.0990552056618405
SFTPD,0.012758654109521475,,-0.013723315111283461,,0.05191170306927348,0.056876012324971185,-0.02559777217039347,0.10234620656965435,0.017953119284899142
SLIT1,-0.00879878788076843,0.01888384764278305,-0.003816914370926101,-0.06865251584963804,-0.11948883985342432,-0.017527357589825637,-0.03676694740652421,0.02374027077907826,0.026162801993715096
CNTF,,-0.012617800438713137,-0.012219948535573183,0.08785244332194318,,-0.0183608083945001,-0.013831102581559604,,
BST1,0.05774100518028927,-0.05753058515251933,-0.017545856662712408,0.05163193161665077,-0.00552832683492525,0.014076705730816118,-0.03274558967068678,0.09330773392964065,0.04514818062454311
AGTRAP,-0.02167002526773533,0.010052266634066455,-0.03402524301313921,0.06635771229190124,0.01914145628755077,0.0753570366643372,0.02695282146665929,0.018095154047970703,0.027503107780675166
LAMC1,0.020457423947397323,0.030933876507604863,-0.031003377431718257,0.07930248385245954,-0.016823247972089603,0.012425477651431946,-0.05717431717831142,-0.01873306067898259,0.001360460676274845
COL6A3,0.0599133747008847,-0.07016474381100239,-0.019514534467846793,0.07210344766994793,-0.008233145306706838,-0.05130927354821818,-0.07698311866553517,-0.041557813439974826,0.08191189898700099
FN1,0.035032964519961664,-0.013026463570799009,-0.05216131642449143,0.09067078597026755,-0.02147197666810544,0.03465742769558843,-0.04644909467192772,-0.06128421152064643,0.039975109386087004
MIF,-0.007647457663868205,-0.07231745644572986,-0.035164146691932276,0.0996878752912709,0.05643086375358949,0.0646749585465218,0.03703115278142495,0.08049485290895568,0.03498867596446475
JAG1,0.019465749631398143,-0.00784786650360546,-0.022406859399079836,0.03245791892236211,-0.12832026757080575,0.03251690098647629,-0.010002002979413905,-0.01569827397605217,0.0523302059162078
NID2,0.03427488195109298,-0.014949446854123685,0.019594465059509354,0.05545486009772872,-0.034752040457178925,0.0381224321653571,0.00653485419833169,-0.01816108489364624,-0.040122185180951224
EFNB1,0.0018520064987410298,0.0011769646759000301,-0.05167505667541217,0.052118801101445233,-0.04160722675245684,0.030957589137919506,-0.004554809598518016,0.06751959935924869,0.08909351508996464
COL4A2,0.03982764524436489,-0.018037654843960166,-0.053700626765514216,0.0953541766064762,-0.0445417508207162,0.015322675953524977,-0.07839955810074957,-0.0522230934430051,-0.06035732086430173
SPP1,-0.010267681151822824,-0.07772474810654971,0.03335475056990738,0.126096099006273,0.06877545280057555,-0.0017228304003478253,-0.045294523525186946,0.007495310037295127,0.12624602175877567
PODXL2,-0.015674946950976543,0.02802933983325445,-0.03533638768021121,-0.09280522647954684,0.007574676551774341,-0.057838311333617956,0.05627841214073816,0.10566654543812647,0.028325204291768963
FGF9,0.05478745798127792,0.016733894759542494,-0.03612976875548988,-0.07086205508698722,,,-0.016316703916110512,0.08876680671286914,0.025075604491846877
ITIH2,-0.02173247390202386,0.08580849065938145,-0.01862409146769839,0.020215571209053776,,0.01998417794940422,-0.02754033215972582,-0.055308009356569134,0.0579120233261013
ADAM10,0.031065263673294596,0.037303990252133976,0.002914736041716189,0.047106432842303404,0.05169577406023233,0.030985194562848248,-0.03622313923395684,0.015953933277456953,0.10771202981348578
CFH,0.05449503939065763,0.03375307205204989,-0.011477125095444702,0.09281437105138875,0.008676880585870878,0.03490297432468149,0.01043916025203977,-0.03468624606268185,0.0036818858354566047
COL4A5,0.02649228150133984,0.025338323686233278,0.05917783310102108,0.04874182448903128,-0.057139667157559616,-0.016561025134118865,0.05044305338148419,0.11121531073384834,0.01837825023637558
LTBP3,-0.026257430031041605,-0.03977390986753097,0.028110614934599033,-0.03353867477449062,-0.058215707469090466,0.029026213041394727,-0.0005974894185882298,-0.0166052961930563,0.03375453765181462
GNB3,0.022795365717768454,-0.04218401018340482,0.02959659560611286,0.032876605507846164,-0.06089129347481111,0.07954069861112749,-0.054001814863711084,0.024494178384783034,0.04475545653948231
COL6A2,0.06655247073648787,-0.0664329245220268,-0.026349708089523083,0.10761397339161378,-0.12739095295163394,-0.04835493792555778,-0.0856681090658937,-0.050620470346169566,0.039485817770411616
GDF9,0.009959392487783424,-0.0342640711922867,-0.020599481738814436,,0.13208569979156956,-0.006977793590624035,0.043615524294366256,0.09379392536125175,0.04110116638061404
NCAM1,-0.040702775825925026,0.04258740572636072,0.0020516539319202303,-0.03763253239110158,-0.10296309262826137,-0.01573416288743955,0.041620663214711584,0.08605380224921876,-0.016513066817592473
APOC2,-0.03206450182960565,0.0028219229278086174,0.03730867168776237,0.10307242157131341,-0.08288669637987432,0.052028136764474334,0.03474747134731306,0.018691842294674684,-0.04645153916116191
BST2,0.02071920110566577,-0.028256403604061547,0.00400967020564295,0.060746061216823355,0.018702208952966214,0.025513512067328357,0.014557982756304565,0.04490516798250658,0.04232483199074964
COL5A1,0.06196013170790153,-0.02556238029316236,0.036936922419094444,0.025713055427297907,0.0122186799079176,-0.022390733570138717,-0.06782708620379137,-0.0673084598192662,0.0938828823561378
CALM3,0.0023182675818772887,0.015359531796351047,0.024489437035595692,-0.09539483962409127,-0.0116963953413044,0.048733213916400654,0.06727139875088513,-0.025003327956720743,-0.05481751738987147
THBS2,0.014945986738101744,0.02788122622443774,0.011864295448435746,0.15106704483523498,0.011559937890038629,-0.0033315577661990115,-0.0076680654449267195,0.015539793249182653,0.10582660332225105
SERPINE2,-0.025606085788753053,-0.012191851113081407,-0.07374144637580157,-0.09799096458071431,-0.055752008242633225,-0.0315391067320219,-0.05113227289020382,-0.0005086552727263918,0.10473748279233161
EFNB2,0.07392635583505366,0.03446551737768392,-0.00581733074368561,-0.0140268468513802,0.0035759091438461884,-0.033620789279000765,0.012703264843881639,0.04792440282481262,0.06628504336750231
PROK1,-0.004641283525824918,-0.03063292664959024,-0.013403015223875768,,,-0.018360790471960278,0.04387922676689898,,-0.03473339022736831
MMP9,0.09580174581353648,0.005683786803347857,0.022521724435593207,0.07819349545778645,-0.040083126139378346,0.05111881441661736,-0.03029406212746534,0.015439005151531666,-0.053002813994095316
DMP1,0.0279420908417103,,,,,,,,0.1747249301411664
NPPA,0.04860429844536408,-0.011022726049052446,0.04727137764652716,-0.024585427350436923,-0.004233130680189288,0.05404401172735484,0.054531997174357374,-0.005288578873059561,0.030059724193452562
APOB,,,-0.017643056502630546,,,-0.02014785690387231,,-0.024627980823367607,-0.005096690450823457
C4B,,-0.02152515224508616,,,-0.014806966436326617,0.004741478379896311,0.031417684561882424,0.03533397490947703,
NTNG2,-0.027519442104737044,0.005100500700461506,-0.03521387646109472,-0.006289705084054487,0.08856526179307127,-0.039929074612908066,0.03257104124114438,-0.013088313052229125,0.0019627481959834307
LAMA1,0.051496754176974004,0.08624702614195384,-0.02499809879018454,0.05015117610178604,,-0.03154718402837644,-0.027422142217785387,-0.011968210592504327,0.01698912729876947
UCN,-0.01875637100341894,0.011634420184580687,-0.01683495350610118,-0.027396681885871896,0.005458336496847484,-0.026934836254905434,0.01061144650316989,0.04397986393463544,-0.003099906008511389
ARTN,-0.0032668231112730523,0.07808746709853272,-0.014495015201151526,-0.031938423042657545,,-0.025406320822812307,0.004953874439493509,0.08182073496734499,-0.030199161467061465
PDGFD,0.09838271466643303,-0.013516831834119586,0.006845349638474843,0.04379219341754523,-0.0286380901647675,-0.05573190670672326,0.022875607381730896,0.06974862514367546,0.018983197416723923
EDN1,0.05986122052710616,0.03111720369962456,0.018267281158432323,0.07428244878479746,0.07119184209379727,0.05024753168303815,-0.00043195178479099925,0.02719266912325821,-0.010625360940966834
ARPC5,0.0715444027181867,-0.03572703467848699,-0.0024238185451092107,0.0908255903229321,-0.026743912129025917,0.00029791319233780895,-0.027957109677230654,0.046068622128047625,-0.01145893808939665
GSTO1,-0.009068809893962278,0.003899412668850186,-0.0433176319444989,0.03606385369915585,0.08907718006192993,0.03913360220288819,-0.07563914792298641,0.036454925667927664,-0.01336412949625885
PROK2,,,,,,,,-0.022454988262673527,
SYK,0.03546685161751701,-0.048393932046119296,-0.016600786682126615,0.04865111616939794,0.08639521362470567,-0.05467565997347194,-0.018987522314410716,-0.024979693593782517,-0.01590802578021174
CD40LG,,,,,,,,-0.02663349554807153,
ST6GAL1,0.01310491320194141,0.016064126798758866,0.0282353253384643,0.1512994969354153,0.020633656436579627,0.04460201194532373,0.03227906290916123,-0.011343660978295466,-0.01420115621966181
WNT3,-0.024693288847845194,0.06107095003460461,0.015983857808574715,-0.04745261873832714,-0.04101505685151277,0.12771430854911012,0.09229205888879634,0.0736527111430514,0.006216577029125167
HSP90B1,-0.01622572732514287,-0.015402699344547915,-0.04137083054779838,0.02938451440440729,-0.06933616036196877,-0.044642084340517973,-0.08651344771552118,-0.030521674096045368,0.08689972573174441
ZP3,0.008479435282444442,-0.008756891756315154,-0.02206022938288804,0.12616890973053999,0.083171423059723,0.004003605606452314,-0.022662503323173894,0.08471281831362748,0.09539213381014894
ANGPT4,-0.012059129268548678,,,,,-0.025406319686335832,,,
NRG2,0.012214192950319766,0.04706321221477042,0.03794279359121118,-0.03609596882222188,0.03493293057458134,0.033968036721092366,0.030902365332711502,0.06026120254692504,0.06235379259745248
MELTF,0.06137318164598233,0.00021532381310673132,-0.017643684608323947,0.056638539783633604,0.05382645694051053,-0.01041097513015662,-0.03059313826521953,0.07601915468628925,0.06873433276949185
NLGN1,-0.00805272193879752,0.013769929611683752,0.02439087280041017,-0.04436429109805786,-0.03542054371868972,0.028086244647201435,0.027816433183963818,0.12260527003249488,0.050652070488166764
SLIT3,-0.013123840895438051,0.019576124006150535,-0.03183141951956624,-0.06399733690232001,-0.034674089158646684,-0.025801107675826093,-0.017385380774894377,-0.026313329531582733,0.026608655033144867
CCL8,0.0054639373033137754,0.060035213060524374,-0.008240768978443912,0.04426976799174512,0.05447714561733876,,-0.027947072385653488,-0.02189878999706908,0.07707385403766925
S100A4,0.0453448088227068,-0.01770988697266822,0.01081094026913228,0.12438003873820407,0.09393739008989682,-0.034502904571837884,-0.007386247938815418,0.028610461349510008,0.10727328942591004
TNFSF13B,-0.010615155549165818,-0.027284186663792655,0.028082599789389914,0.08482607113541601,0.07940210216163499,-0.026903362901939017,-0.002967760714778782,0.016000672539117477,0.03296849506915223
HSPG2,0.045785936371458724,-0.012595742821277645,-0.009497266886836367,0.029719652954230385,-0.028241298055393795,0.020336164488428458,-0.02601206757405047,-0.03409922603543675,-0.026470107346499266
FAM3C,-0.06509258117935245,-0.005399415703286887,-0.019283500569531,-0.10488416777501793,-0.0723251951111096,-0.037935221538447216,0.04853623478209723,0.057374399232059094,0.06757060043092336
FLT3LG,0.03565249382306519,-0.022289939854300833,0.10426737849880999,0.08747791164591194,0.009493139206285412,-0.04820695117698293,0.05460042906652205,0.07192358191517208,0.027901514233324747
A2M,0.04761676529313272,-0.030786653915278052,0.031774931006888406,0.10062079542887374,-0.009492256658286721,0.01810118667227592,-0.03920674324115402,0.03936456659463328,0.03157799098179024
VCL,0.04955972079819202,-0.050807245463774235,-0.02204482881922485,0.06199489891647389,-0.059687043178674536,-0.0053321960400130935,-0.04722391275923327,-0.03317812233841826,-0.025246750980001162
FGF2,0.01283108513398889,-0.050723529119422815,0.035513676439582094,0.02398995439549582,-0.054627777930693316,-0.0529361400432757,-0.05559999667653944,0.0462998532599454,0.001649274661516301
AGRP,,-0.025518973257776176,-0.01221995058774717,-0.00035594160413894376,-0.03954957286049912,,-0.013320731958991732,,0.052113364455019184
CNTN3,-0.035031017361216894,-0.011240219654988238,0.01194859642684918,-0.05201235004291398,,-0.028789902981353106,0.02417919947774138,,0.02682542483201079
RNASE2,0.06338200667435491,-0.02922680230407857,-0.03588931493199705,0.09047269235394943,0.17533405001545996,0.08524859967691807,-0.031182010997136626,0.026261094539385302,0.10847325714127093
ADM2,0.06184359120122703,-0.01932048440936568,,,,,0.07202881077937827,0.022821195458684027,-0.027748574607664053
GAL,0.039472829043298664,-0.030220028553997205,-0.014476335049046853,-0.061005687609622605,-0.0679161350477578,,0.06751353909874949,0.12223395063057661,0.003357024377065585
IL36B,,,,,,,,,-0.037251161985461294
CXCL6,0.013619558409419153,,-0.01221994358359238,0.044392870635997415,,,-0.029711449846852894,-0.016602076688710707,0.16585877880293856
PDGFC,-0.006795358611994167,-0.02613333929910617,0.06207545226137402,-0.010325483946987022,-0.031944814749751034,-0.042401048357226544,-0.009817568621705042,0.10834965739856399,0.09175429185392296
COL8A2,-0.03177667036778465,0.013329435533147974,-0.04058771251781514,0.040415778191439856,0.03811535113441206,-0.05989600016814871,0.04223241252083283,0.03295287335611575,0.048222405044214545
SPON2,0.06533548373715199,0.03645272190061502,-0.016136154917884633,0.07192136972289853,-0.0016756401825248448,0.013570412786003896,0.07708533361276503,0.0074583564095471,-0.01244481677494089
LCN2,,-0.018951257766020732,,,,,,,
SEMA3D,-0.012223036262942308,-0.02980260155454134,0.04402160435833876,0.015132839940318412,,-0.027577571044052954,,,0.006372031556634365
BMP6,-0.014746781819413014,-0.013498519176139813,-0.01479315748179049,,,0.017728153516006595,0.03512024420163705,0.021578157319201343,-0.028447734645878846
TIMP2,-0.016771374912979437,-0.034877942739907346,0.011244437499434391,0.1086020059376054,-0.07216106455404808,-0.04182567040807912,-0.022599690820590206,-0.0310081902099791,0.09386363041349806
EFNA1,0.0581556643600698,-0.0005835578613098998,0.03072297720305443,0.11654392720995546,0.011386068982836136,-0.014951211121338062,-0.017114313960140248,0.08319801971525842,0.05012549822354247
S100A12,0.11889612740384937,-0.015566531338963515,,,,-0.019652625265022507,,-0.027584967075982063,0.016842359714728517
TFPI,0.03553333183768283,-0.001548582406203835,0.013284794927781462,0.05671685778362542,-0.0031564149152058527,0.01932116594419066,-0.04060201763532182,0.032838998651578355,-0.03704510370892545
GPC3,0.05129948169670222,-0.01956309937128635,-0.026139352522174534,-0.025609285185590556,,-0.04224277550830259,-0.017170174406601308,0.06509451253428826,-0.0053362432768480576
NMU,0.02665082212168067,,0.017302723927755857,-0.03248330900507719,0.019566969624276738,,-0.010327446890612563,0.043228467253208065,0.005799096571275572
SCGB3A2,0.047726926707700214,,,,,,-0.022339068802517105,0.06656678850132502,0.007110414110491262
LAMB3,-0.012328442113234197,0.01217102868009325,0.017185632248711613,-0.03460140892569295,-0.0019064615775425354,-0.03533601670787479,-0.047173363881065855,0.05561762193901158,0.11064546944572555
LGALS9,-0.012902180743882505,0.008526791538587798,0.014765943605070908,0.06144001420482235,0.10390080903628647,-0.012310726562915611,-0.03686064745337775,-0.027344773999225254,0.028521762587862157
VIM,0.03579725600270113,-0.060464219721217544,0.005028165814844016,0.1534379097596477,-0.0345642491522039,-0.021529697105448362,-0.06959707903480053,0.14438700527961695,0.024992427273245327
PLAU,0.019644637244257756,-0.036216257749958715,0.06139595333080274,0.1239764267926882,0.06152978836760146,0.0584749076091417,-0.020141274204199793,0.045416638147569605,0.06703708640373741
TGFB3,0.04216937250392385,-0.024409829608543217,0.0004064587470163509,0.09055454819352075,-0.08065976911405924,0.043954486170053195,0.046830336030903766,0.0024251764982775974,-0.03442568666148099
APLN,0.036433500791176826,-0.040303489425075556,-0.03206170962771975,0.06746330075420763,0.0866301925804937,0.04332422392301975,-0.005862372066177475,0.0031522369607180655,-0.03701400417362887
SHANK2,-0.03151817834859039,0.008534620351529902,-0.04091856675386807,-0.039294341790174964,-0.031754414356490526,-0.019145597707954275,0.04077133178368289,-0.017009406852733982,0.0166452044537856
LTF,0.061018456366753425,-0.0019966335608114475,0.06984071120519549,0.136342397928563,0.04181570303720879,-0.01409995779841348,0.045846738782435704,0.09850560477695042,0.09332906204766021
PYY,,,,,,,,0.009802147762263314,0.1346534420299254
PENK,0.007558615323496889,-0.011661867434092034,-0.031207095595697322,-0.03733450463573513,,-0.02247365389305824,-0.017946961562995016,-0.0023315403357217625,0.011923170542048467
CTF1,-0.04865977449323002,0.0013132754850063177,-0.004529169881700101,0.06881400672033974,-0.06190591564544315,-0.015323927871503273,-0.011944976755561599,0.11255658027937444,-0.05994959158539917
COL3A1,0.02451484028593831,-0.03253768624620038,-0.01763876778228877,0.053387982401560896,-0.028450449916451227,-0.01526642419409827,-0.06067612231614022,-0.08729888772610873,0.054184570698576906
S100A10,0.025704783785321733,-0.038909130559334926,0.009066019240200712,0.12145308707101343,-0.014618148475643118,-0.07467321932303683,-0.052504638293195946,0.07179270094424664,0.045149731355382104
FGF13,0.01084917758730774,-0.00944425514782123,-0.01015716016848835,-0.07379474790314886,,0.037707723230873416,-0.023032961061487847,0.022329021048398182,0.025110794875051377
SEMA4A,0.014960517115223318,0.04474312764893469,-0.05154300578605221,-0.07161714424440371,0.08656842172351084,0.03246510856666963,-0.052818111360026065,0.022875824276072338,-0.016849051061308972
EFNA4,0.012018759934377714,0.01411241729127405,-0.013943687074968073,-0.005191074067446386,0.021698998546818858,0.04635731869511194,-0.047173359012294816,0.08406471020779219,0.021745720762892995
HSPA8,-0.0013620577539276344,0.024930886648242574,0.020388538410240766,0.01206382796403707,0.14888877380049498,0.004929744617722349,0.09089752699174855,0.012472245851002718,-0.001082512214116919
NPB,-0.011205448293416775,-0.013498520473110155,,-0.015679745484979045,-0.06414694454339806,0.05295844662690015,0.05816932374105407,0.07318578228692518,0.006061999938795243
ULBP1,-0.023505578314136667,-0.023132409531054457,0.05135062647505806,,-0.06333378299066865,,-0.023506514488238803,0.008365286617245848,0.14501032497446778
SEMA3E,0.046353348007549484,0.0032491075837479356,-0.007350620859454361,-0.044966095233701556,0.007930639504898189,-0.017705854330463795,0.006579406339633198,0.0705181635012501,-0.03520185887282856
FGF3,,,,,,,0.0369465421854855,,
ADAM9,0.022516112739974847,-0.0255645255689797,0.06130877479549651,0.10784079707844278,-0.14009008489438782,-0.034394527544188265,-0.04170475711871334,0.06674556309516234,0.0774957944183849
ASIP,,-0.012434484757543121,0.04180778287687107,-0.004969290986937478,0.09903008151819362,-0.03255422843748294,0.03730502525058247,0.04526001351731354,-0.04860034361180693
IBSP,0.11968240637378287,-0.03829285236041094,0.06888131073591386,0.1346197452299532,0.10167254250235698,-0.02312990169434751,-0.026948350367167827,0.0027192798619588587,0.032962766250679135
MMP12,-0.011381071804007612,,,,,,-0.012609994247695112,,
FAT4,0.04361760183222713,-0.010441141091694127,-0.0251838523374666,0.006725661133912976,-0.03395751255187357,0.09449157694537669,0.03480401975156564,0.09643856718150373,0.11571941473667287
MDK,0.030819329951991176,0.0110202268237141,-0.03855787941888953,0.060037227934386365,0.013535825034983285,0.002460018557933041,0.09105206472575571,-0.00924533430430716,0.010021831795557328
BMP5,,-0.02039158958992344,,,,,0.02791437594458281,-0.014001948075800196,-0.046137713416237264
CAMP,,-0.024151538935555012,-0.017768334386095423,,,,-0.018466050151928228,-0.00690640946137893,0.02061078678197499
HSPA1A,-0.0005313153907043535,-0.008705064022361337,-0.018166645460848178,0.08555066289753865,0.0184409547246246,-0.05852161938352296,-0.020780762773367698,0.02920126116347283,0.026323769562812557
SOST,-0.017629057512842272,,,,,,,,
SEMA3F,0.07127890061837062,0.05646735640461698,-0.00034187834471399714,-0.030103593793440176,0.002707154365716742,-0.023462668047853772,-0.0029541820709571534,0.030279881012683148,-0.0005324606534580206
ARF6,-0.006441716327232413,0.020064025662909744,0.016561694469253426,0.09496086082345163,0.02896603197031615,0.006706537206478013,-0.02450636898751937,-0.0264962784188311,0.07063378973067627
IL6,0.04665200084938138,-0.04838885226724868,0.00690037974979968,0.1880310655294709,-0.048748227060460905,,-0.032705208454816406,0.019005472351988618,0.07917325405414914
CALM1,-0.033482177553757826,0.05998192105742911,0.009658327563282273,-0.11507320093501718,-0.03184263582748369,0.006541775435897572,0.09971340895408641,0.06229631572085796,-0.07206698716758203
VIP,0.02416672761496664,0.035589357074391925,-0.016675743682503963,-0.03662239505858716,,,,0.05089202576125657,0.0024411176581250658
NMB,-0.04275664234500281,0.008975878536527702,-0.021182106960300717,0.13924248308853082,-0.06276439646137083,0.06919333222244478,0.08508543957912688,0.1125232211660226,-0.010553015018374723
CCL26,0.0307389767837056,0.0005208041820627076,-0.019561169645529453,,0.011923468929202622,-0.02157074536937658,-0.022447321583060044,-0.002504253907510405,0.10898464753738274
FBLN1,0.02763153590900654,0.002163968612296934,0.018860203161860475,0.07079627876391542,-0.08151464708921748,0.010474589642805988,-0.07514432183373018,-0.039246865186136244,-0.011114848133469484
SAA1,0.030096268663603046,-0.008929475529083209,0.0514829919468102,0.0443953066208531,0.047727331714399225,-0.020127620100933264,-0.027506658021944484,0.043309517136927364,0.012027167006612422
MICB,0.04634986305962001,-0.018756033903000867,0.010424707237312855,0.0893962136789488,0.07789171444976581,-0.03517676276465535,0.045583983186827465,0.028141600378690373,0.05228338181539782
MMP13,-0.013466167651326457,,,,,,,-0.015463610999431117,
