,UKF266,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
WNT2B,-0.015755992900761673,-0.04358839612626245,0.026563946988548783,-0.051970826200801186,0.022333815607087457,-0.044724576498427565
AMH,-0.020167787956694348,,0.094397066435752,-0.06508272348862457,0.008157066414705186,-0.038767429718476264
GDF10,0.009422006931761763,0.0010610072209941914,-0.03950878691026326,0.1579307020582734,0.01312110857771163,-0.010243399572861656
EFNB3,0.026406601278901584,0.108947470350285,-0.09785983182521567,0.009256051665328465,0.01440218981173134,0.013064287693130111
LTB,-0.011525931339422004,-0.0073012601717973085,-0.08136181229458964,-0.0573838352741741,-0.04560087968618764,-0.03323352757034559
ANGPT2,0.03145299219648178,0.011826865945121058,0.01757812966075217,-0.010896049020917795,0.05897492749823752,0.008785195133675705
NRTN,,,,,,-0.013864957617196683
ADAM17,-0.04220900354589716,0.03930537844965769,-0.04225843603492517,0.04658752318065412,-0.021240183933566158,0.07170626374645125
LRPAP1,-0.020832041443065982,0.03778440716920761,0.03975104532124479,0.03739072754025037,0.03164471607067272,-0.0021608603181923424
NID1,0.033971146255726656,0.05782451305986801,0.06167445020181073,-0.025737495632233272,0.048795246025860474,-0.03520507924801614
MST1,-0.030980587863319555,0.09796164867322392,-0.08807973866025627,-0.02735198740093338,0.009607655853005556,-0.06191267162584541
IL13,,-0.03702123993532845,,,,
DCN,-0.0005534705289733693,-0.048232746033163666,-0.05178820417990535,-0.06418047713464847,0.10149411334801178,-0.05437256299413275
IGFL2,,,,,-0.025345611878357408,
COL7A1,0.018248115246965884,0.010157160962319561,0.05134537898824429,-0.030678942136080804,-0.009379767698311848,-0.07190017905357055
CALR,0.0025362726101102032,0.028821034133634064,-0.021724089166739464,-0.10248939999609635,0.02588383549826428,-0.05365991220435012
PIGA,-0.0011469098078914677,0.014139220232307473,-0.051061471687500755,-0.08244679389477168,0.007137965887541071,0.03718020967313943
CD200,-0.021697999158410506,0.004643732894970365,-0.11474864563348508,0.017989015607591134,0.07284674972516754,-0.004336915925592124
GRP,-0.014990258656131638,,,,-0.023894657288933963,-0.015207592273682072
CDH1,0.13254100454049392,-0.0036684420646370805,-0.03540159505528696,0.0736175805307522,0.022879030352074975,-0.04581767114245242
LPL,0.010763845216469841,-0.02225516839297823,-0.052904208780549626,0.11205706767461368,0.029071598015924502,-0.054199092210063304
SEMA5A,0.029786664308508452,-0.01888149199132669,-0.07051935815892628,0.03638248376997337,0.026115045715255122,-0.07806238750409139
SEMA7A,-0.029882611554565147,0.028074495210018754,-0.006264178423747515,0.03339325668320549,0.017162304349467132,-0.03175691562618308
SEMA4G,0.015107306284096662,0.06023454062269595,-0.05504592028892959,0.08449127715893283,0.016476511877070173,0.023506733203565455
SEMA3B,-0.01945002819093564,-0.0046320529742372865,-0.04294815311376049,-0.018887653835375964,0.030645391223640038,0.021344509053487868
RPH3A,-0.037921760298520485,0.09942730933837925,,0.04215870131036701,0.08471542248228871,-0.004350058163095545
JAG2,0.057485739862326746,0.051483372719910325,-0.002462367541242587,0.047862915386033995,0.03847121159736403,0.012997362784832371
CGN,0.023633718226351588,0.1455516309078334,-0.04643198169251021,-0.030873609772901343,0.00608532283128724,-0.033918685803519956
GDF15,-0.025378766062761196,-0.004664740323120605,-0.03335809452978907,0.065666018717374,-0.04431145417412178,-0.05132377858143608
SEMA4F,0.0037225025110148523,-0.10743448887596312,0.020338703354108586,0.01111666364957315,0.06494523922524624,0.0644739926702212
NXPH1,0.05537622839008157,0.07373210425910515,-0.005771057796321969,0.010180830891327031,0.0704115158019526,-0.04933775333069508
ARF1,0.024904294828542346,0.0060039314792401325,0.006757547550744941,-0.03241509663994312,-0.020783287371710736,-0.068796517079543
EBI3,-0.027659970824539214,0.05852313604475011,-0.04345403942810618,0.034081790018977924,0.017837410831762483,0.0004769566376963015
TIMP1,-0.017953743281891338,0.007164160901061517,-0.0498267560353465,-0.05863924168656697,-0.06605240835032461,-0.06720748330487152
SEMA3C,0.005611868890668699,0.040685197949140516,0.006825227938349802,0.022940127124352384,-0.026256111078771044,-0.04172941059011499
GAS6,0.02284940278019779,0.0648769030956621,0.01659931041401297,-0.02039138449241077,0.015574200912908417,0.02472504429998953
MEPE,0.007996973762829459,,,0.009991252507941384,0.019784113919631894,-0.02346797507979064
SERPINE1,0.054891516045720845,-0.020198426552703517,0.10413806092566319,-0.025616955225660255,-0.07901904009922195,-0.06416584286202442
RSPO2,0.010259014086093943,,,0.14559619402682153,-0.01000863386608044,-0.031612648986099244
SHBG,-0.012373618924149846,0.12531519988193632,-0.040464991782454565,-0.020907142116963894,-0.003790210901870133,0.09701595160810132
LGALS3BP,0.02173939278998304,0.14602010403221227,0.08688568080311579,0.03229381633605229,-0.032049582001475195,0.009426828679730628
LAMB1,0.034104437186758214,-0.09340486729717284,-0.04991277256953566,-0.057552616554803274,0.01939484125482866,-0.09440273379793035
SPTBN2,-0.04045862737247187,0.002970257639384853,0.10020114984937492,0.04139905521570247,0.06972844046462405,0.061869075734970524
COL1A2,0.006458685640229109,0.0017759552005472967,-0.04428317349443223,-0.11919401407807047,0.08976526968847576,-0.09249225565716644
CEACAM16,,-0.04382956012964093,,,,
WNT11,,,,0.07945874957293025,0.05855297801024885,-0.02049111806519018
LGALS1,-0.044264177770851204,-0.01879608867523082,-0.0017269253507970427,-0.045515399318299246,-0.06899861808599962,-0.10163633102045151
BCAN,0.033245459876665794,0.006449689467578924,0.017810880753187302,0.030277278309620355,0.0778085586363913,0.011613432353650149
ANOS1,0.03194953523290988,-0.004632176207075786,-0.09823086898508386,0.08183369391884865,0.03066691601252866,0.04641116475923354
EDA,-0.021206704974470903,-0.04942337171127381,0.055619942352017886,-0.014486073807602789,0.05863173863439889,0.06488108464727665
FGF22,-0.01813540998682635,,,0.01797599945498872,0.00880115179388929,-0.02334367791305688
SHANK1,-0.00979447747540939,,,0.01490667271981498,0.0763045110795285,0.029729041218179965
NPVF,,,,-0.02533997118496707,-0.0026380770941472273,
TGFB1,,0.025238408234730003,-0.18429516355018585,-0.009472781700477415,0.00018591279808047374,0.017497762121550756
MSTN,-0.025008554444498288,0.0003878865103488686,0.18169938454262516,-0.028692207813542543,0.015687509536063793,-0.023591716640590298
WNT4,0.05726235541905278,,,0.0508528214388973,-0.008129269906901269,-0.026590613907431837
TNFSF4,-0.011956831392205896,-0.01970488201191936,-0.06765965428945078,-0.05657916245556417,-0.03544174998954515,0.06729619422134897
NTN1,0.06204832240011411,0.06155987461056099,-0.0904283908447636,0.03758796954573631,0.05577960707318209,0.04341143524461559
CXCL12,0.04987666066196762,-0.009284942567453259,0.11801892699412765,-0.006818028538305671,0.044556650000192925,0.0204856252608095
GNRH1,-0.009963714770696947,0.01798561661339843,-0.09790157582062778,0.04674018245127245,-0.04038655107439098,-0.021936170139524244
FGF8,-0.013924399079817958,,,-0.038218592094897065,-0.030121261780556845,0.028420282301637873
RIMS1,0.026821757387274967,,0.031785964964626504,0.09300093732946935,-0.005586985785559472,0.046350594377123445
FGF14,-0.036005890259359345,0.08876721375454258,-0.04164568207464165,-0.00022225421898116674,0.02460703559205182,-0.034643057495322344
IGF1,0.03565285540256925,-0.003607506871828215,0.011618032431958934,-0.027566591588963293,0.12496622013763584,0.04276183566124662
TNFSF10,0.05113385829275563,-0.02399345795077257,0.028204678425610672,0.031084116608634742,0.06557332098957461,-0.027471368192422792
GDF5,-0.011525935815859721,,,-0.03331794779552192,0.05176730010684042,0.04491139400290732
CHAD,-0.019721525843099715,,,-0.023408749890184717,0.0319205914151895,0.013630318343820181
RGMA,0.04610356717637609,0.05230486181262394,0.025965930636684436,0.014803967250770413,0.06053593834154049,0.010368617579304256
WNT16,-0.013425929701593559,,,,,-0.013864955787163815
CX3CL1,-0.014267354613576361,0.0050659335084894674,0.007534257603787355,0.02583045204199902,0.03282172639476957,-0.004528923995374846
FGF1,-0.04326853806919556,0.037114351857803936,0.042017844533070156,0.06350697349893679,0.08011460655783195,0.0951239515357877
ALOX5AP,-0.007004670088104653,0.04834251815439022,-0.011733613367058592,0.025207179384310205,0.01135537593536427,-0.03108710324773795
IL1RN,-0.013677252336991862,-0.03399210425249325,0.014268749667701842,0.014566153295184923,-0.03809941837217045,-0.03863180125039565
PCSK9,,,,0.056904749099279825,-0.023137809677949612,0.09794675894482356
NPW,-0.014167580921713567,0.06355323562187022,-0.017111959260024717,0.04128782726091065,-0.04282613998586527,-0.04502125169241938
CXCL9,,,0.0885593515683663,,,
ANGPTL4,-0.0073316941497374,-0.053062402210219656,0.10994062173664815,0.004913289043084173,-0.06780993746046517,-0.09635712614062737
UCN2,,-0.04080572905657252,,0.13445727603771537,-0.01961656802603168,-0.015207592273682072
OBP2A,,-0.07007518311872196,,,,
COL4A3,,,,,0.0034107362085548164,-0.021269542760527137
NRG3,-0.006560464682400224,,-0.03950881192901558,0.03208755231642467,0.01804099350767316,0.011191685298669572
IL23A,,0.008587666076953436,0.025818712344792615,0.03724554946881958,-0.029715609472803748,
COLQ,0.04418631390024502,0.052632909339303854,-0.06677524847463132,0.01634746127963193,-0.017290132672025567,0.014923105722646239
SCGB1A1,,,,,-0.000698258908409222,0.1027541796353833
TNFSF12,-0.050984149148520765,-0.02900847729591003,0.11472401921465945,0.05134881086493005,-0.004153914849061463,0.03749104801410805
DKK2,0.06064170389541723,,,0.006394140554824227,,-0.017923033645037896
FYN,0.019771687423897337,0.0501898576202208,-0.023887233731207175,0.01905699614847371,0.05442038024940401,0.0484370116454386
ACE,-0.03686100662205151,-0.049609841805257605,-0.013579607977541194,-0.07330916710447631,0.11330893556205825,-0.024455180821812517
IL18,0.006481169111556219,-0.025814818783011444,-0.16609896450216494,0.016659136594479197,0.02437376734594014,-0.0020300308427578634
PPBP,,,,-0.02706310391299631,-0.027389903998992455,
CCL27,,0.011552604097146658,-0.0755964461993756,0.04144165404277384,0.027096667453917877,0.10763400515291534
SERPING1,0.023083923567266018,0.11087228516871774,-0.06363257031477183,-0.007200997335105857,0.010737833804295112,-0.0017574393219851694
AZGP1,0.02722705043059692,0.11012432010748462,,-0.027235736272897642,0.03479449690876984,-0.01456270082812728
INHA,-0.01803839847747103,-0.03585158801991478,0.07793238808600798,0.04558638266579757,0.09085540409943312,-0.040536221996538876
SEMA3G,0.1227149896843013,0.07654035493998342,0.025195579547442205,,,-0.022327706194105602
OXT,,,,,,-0.013039184142825521
COL6A1,-0.0005808268336393974,-0.04423630209762757,0.05801458429154551,-0.07607967744551646,0.032887413582041114,-0.08772356531680842
FGF17,0.08284465528851111,,,0.13353918003476248,0.06232441994109915,0.042956784946187994
TNFSF8,,0.05187428463752891,,-0.029365504866710475,0.1842019457779838,-0.013864957617196683
FGF20,-0.01195683516698045,,0.1406261332437057,-0.0034409950869542247,-0.03955615291169452,0.05462753359147086
ICAM3,-0.025598962258276816,-0.002314688993803905,-0.06470601973787318,-0.009026313131738142,0.013912618194924214,-0.018409787804480035
LAMA4,0.017593967994012378,-0.028370590506283166,-0.054374473208258875,-0.0731800141267351,0.08416643785045412,0.005641103481918089
DLL4,0.026548184138749285,0.02487205340835981,-0.013412326797747981,-0.060843224258723815,0.07802590490123788,-0.011418822647691456
SEMA3A,-0.03091654576458963,0.0341736856131076,,0.029510609866523926,0.03526526832032879,0.03744129973262093
RLN2,-0.014046474731698821,0.15067833215831453,,0.02120642191086575,,0.1595203862004002
C5,-0.025461859610921237,0.0565590958686828,0.014054630387180151,-0.015597376349717206,0.06874970358474895,0.001218320880709658
C1QA,-0.001123606941707039,0.12402754966469601,-0.07417308659785403,-0.11424086792276886,0.08209013349210798,0.0010605724423934982
UTS2B,-0.010455699914754155,,-0.022714828352251113,,,
COL9A3,0.010816268698956579,0.05671767475854041,-0.018917092995473398,-0.029625585065489606,0.005835836039931505,-0.026569957899126966
DLK1,-0.03861925964823115,0.033768038498508214,,,,
HGF,-0.02059069702202228,-0.062329787125493495,-0.027277214168937077,0.050874967507889696,0.01298689458675715,-0.013340776353580495
P4HB,-0.02575276391461933,0.07576696771527401,-0.09644407614702517,-0.06753191492802196,-0.06280482851308335,-0.03145836573251779
ADCYAP1,0.017100748463170775,,0.02886666674254105,0.07023354716544969,0.03234333523647303,0.028713783370021173
GREM1,-0.03527695741902248,-0.058598865189020695,0.050305495875327504,-0.027851548691519037,0.04047062099898129,0.062458560446801474
EGF,0.005379099259463516,0.0294997157375499,0.01390085898547587,-0.007729082811414595,0.04991331912622469,0.03835118603171087
VEGFB,-0.028707451521946536,0.0072898440259199304,0.07016170060338062,-0.01978637444818524,-0.03458698163536769,0.01663733191377151
FARP2,0.04234015970659927,0.02680593981627825,0.047809528484934055,-0.04388912557708626,0.02578163623381153,-0.032092913394702736
BMP3,-0.016312938134757596,,,,,
IHH,,,,-0.02658118181640496,0.005065488137339625,-0.015022729735914848
LAMA2,-0.002512885125113395,0.058985873659363794,-0.0008302965790776799,0.03996179343583587,0.0514407511941491,-0.016753376448777915
SERPINC1,,,,,0.054368615559414336,0.03482845907405751
NRG1,-0.02935231504617843,-0.04622787894535812,0.05587134662650554,0.019691287530554647,-0.047714512284644954,-0.03172855679755838
SPINK1,,,,0.06770543216162159,-0.0374135863021399,-0.018236062903155634
EFEMP2,0.017274655294803782,0.0605118103072258,0.018514089402081556,0.008896843336664509,-0.05983529997443089,-0.00248129915175276
SELPLG,0.006210037281092866,0.040175772621264566,-0.06326698577580046,-0.008478028456796596,0.036169594606209554,-0.008114320825822136
GDF6,-0.02086515490010906,,,0.02744331905180788,0.0069959460788179715,-0.025143163229284143
HLA-E,0.003666883479711902,0.06571262686306234,-0.007250329681300633,-0.12089941774455554,0.02388252666916714,-0.013398680031420274
PTN,-0.028429834494707724,0.07061972719747346,-0.09216847650752806,0.009890973987369519,0.05003475474613086,-0.10662222857891338
CD274,0.042143486457157195,0.06120542907961022,0.004499483569667373,0.07418968678159263,0.009699647073563897,0.0053120610032214325
FGF10,,-0.06519219907449203,,,,
CD14,0.004154326134668572,0.1648317665470693,-0.049135445089259336,-0.005253760995966099,0.06438587367841409,-0.00459205583822262
SFTPD,-0.02363949271238761,0.06315891311128288,-0.0474712649028805,0.05691522215146449,0.007242326672094516,-0.00027933254790743126
SLIT1,0.03778293061385973,0.08423336606951684,-0.039868675339713874,0.042074398574924246,0.006037197945596471,0.04308082632516444
LPA,-0.010455702536039791,,,,,
CNTF,,,,,,-0.015207592273682072
BST1,0.027403805879356227,0.09996714099349968,-0.034648014214710386,0.034971329833250735,0.02180482458654808,0.004113242175351039
AGTRAP,-0.006150774609099036,0.11814734064207379,0.0013302432802909249,-0.0020497613323170443,0.009977002902527982,-0.0352041865940463
LAMC1,0.001787810769905806,-0.006790735047862514,-0.01883300236475802,-0.030034918777493674,0.03637851610336545,-0.05417101943928646
COL6A3,-0.022515198265124332,0.057165454144863716,0.14323186731042273,-0.03935132529603419,0.039713577977707575,-0.0557620126417082
FN1,-0.026961742067933992,-0.0012377525346275106,-0.018297249682858986,-0.055415314263093804,6.660795349575968e-05,-0.0633654539764827
MIF,0.0318303668776145,-0.026990632110230024,0.037514517474082805,0.046204372660632494,-0.09900640720806185,-0.03668294014329399
JAG1,0.02367425385645166,-0.04078587450196137,-0.10070328049464662,0.01945252789308957,4.622895420448337e-05,-0.061618251115279236
NID2,-0.0016026986043177131,0.03278417606665296,0.040593261192737755,0.01113635485358062,0.12906009814525243,-0.013778688422221234
EFNB1,0.06646335943068733,0.03863435776358863,-0.11517049290048557,-0.012195088122418561,-0.03588460718404002,0.025141067155940423
COL4A2,-0.01136039943998786,-0.02298170948711006,-0.019809878202180997,-0.061105056266821285,0.07654714012915721,-0.02280723768914174
SPP1,-0.006778217536041402,0.1156667554916868,0.09875673073535715,0.005832793209037901,-0.06310401861891482,-0.026273479205409598
PODXL2,-0.0341940164863378,-0.041627494120565794,-0.008619398303340584,0.033153880901254186,0.03200264596130156,0.02132280681197531
FGF9,0.025599291571142716,,,0.023999779495737995,0.012906489441125914,0.08155657193204537
ITIH2,-0.016628859997626116,,0.053609474367238875,-0.058417223982585455,0.02978446184041299,-0.06798016571999337
ADAM10,0.04819680566417562,0.07362170740084234,0.12457790743423432,-0.02325000354775777,-0.009848651361683928,-0.027117100581889115
CFH,0.005160203051587034,-0.009170448724716384,-0.13832849928415672,0.02589361765756592,0.040138070377239286,-0.005990656327483268
COL4A5,0.0012109333736388711,0.01073542165607856,-0.035765974906451586,0.08800615675505782,-0.004330109966271597,-0.021489711201161475
LTBP3,-0.009703962401380151,-0.09102356957817309,0.09511163836369282,-0.05622210483408566,-0.0007771668218531591,0.008127703343768656
GNB3,0.015073164084122494,0.0444785392300508,-0.028384310296082717,-0.02971047728151457,0.041315346540529485,-0.03523760918784587
COL6A2,0.024838751645554644,-0.1060680819524851,-0.021089253782131192,-0.12482344767469569,0.037237197628595196,-0.07586268436917366
GDF9,-0.0032441586430849204,-0.036453306454014824,-0.027124898727837195,0.06466872476986195,-0.021069525084720472,0.0009256368470503138
NCAM1,0.0171962795569804,0.035348658706820406,0.0765091631698075,0.1179722909169278,0.015709548201653472,0.07941588099090305
APOC2,0.02055963540869783,-0.03497310904364587,-0.09281272617860124,0.04679501340498579,0.043512829959735294,0.019718247839208565
BST2,-0.028717864779287897,0.07089086341929958,0.0541765641521978,-0.03947380029719225,0.10480620502604478,0.04219912913582772
COL5A1,-0.001884834409604482,0.014351533590744795,-0.108360674847479,-0.04393275324610977,0.010021811768684675,-0.013929837074424868
CALM3,-0.004913103370144673,-0.03103113501925873,0.11648469618008887,0.10387087649760669,0.041081715815787866,0.06654046091314067
THBS2,-0.03532334907889583,0.11956474296154976,-0.16204609328767972,0.007168654745739576,-0.06300079287811174,0.004710717771400686
SERPINE2,0.010067197670300005,-0.05224188593142971,0.1400463164011567,-0.03341562667177465,-0.008873906967422225,-0.08939589612025606
EFNB2,-0.03066652211594659,-0.01849979907798021,-0.02869345658571568,0.03314959169706857,-0.004904239251561156,-0.03090010249931987
PROK1,0.08273804743679361,,,-0.020306179795710536,-0.008107387452135613,0.01147794206955448
MMP9,-0.04936357952655946,0.008109509273036952,0.09259526860471068,-0.023160493914497086,-0.08072745983411722,-0.0066213229752909155
NPPA,0.0015236504007342631,-0.010690356914333688,-0.04828739686622965,0.03741186643050667,0.01163709346179941,0.015933687183613987
C4B,,-0.038134987374192346,,,,-0.01760490949451137
NTNG2,0.016035178549145303,0.03011876122541759,-0.02353080317560376,-0.01702008656902672,0.03730549466477986,0.015561505466042838
LAMA1,0.05888064635231936,,-0.05204875457157451,-0.00808575661037576,0.01742717334794602,-0.04972963814194535
UCN,-0.01917451921339332,0.1425115575039311,0.017685889696134965,0.026825003784306724,0.033455256358194484,-0.052151755254262924
ARTN,-0.017143921227152244,,0.14327964234347096,0.010331898417486112,0.006207044197696164,-0.02751505252889927
PDGFD,0.017533575349633693,0.13296268616102005,-0.07188678551959853,0.011198002489783544,-0.006508359727809152,0.013656750788914842
EDN1,-0.004705500534794379,-0.07033081545088027,-0.01721515456046053,0.033403707964737434,-0.029439494430492104,0.013715011201321736
ARPC5,-0.005666211215640616,-0.013427483331409652,0.0674439042294997,-0.01763799171092065,-0.0018806118169571579,0.02216989682248984
GSTO1,0.010096046454760256,0.046478458990467174,-0.09900294929842496,-0.09430952450680732,0.028570662072158342,-0.0203968596481505
PROK2,,,,-0.017644482649720548,-0.024870606302638716,
SYK,0.01539294204082046,0.011383068077059239,-0.017108701233516016,0.03365522550178702,0.047270769157900135,0.06856923548065953
ST6GAL1,-0.06737832443151777,0.0008061197174815459,-0.06561687777519587,0.056244331199748344,0.07036188052902381,0.02424498274089407
WNT3,-0.03864185664052655,-0.08280637891157974,-0.03955623972687384,-0.017114111561672894,-0.04166274220796069,-0.0403729476192794
HSP90B1,-0.004815123322611309,0.14389563763419905,0.02262800743140525,-0.061920512822557304,-0.042400490149449764,-0.049400179517464365
ZP3,-0.02154379949016881,0.1469244093672759,-0.05806701818231615,-0.004382941477262077,-0.03519582659441114,0.005183523571434739
NRG2,0.034847522287612086,-0.05882540258231204,-0.0589042252527131,-0.009089097792102338,-0.08863686065402104,-0.016815545646785644
MELTF,-0.01766478820948375,-0.0011082397251093484,-0.12438043720837035,0.0017524221231854712,-0.03516848479616066,0.06741100784889098
NLGN1,0.026468488652992474,-0.0023074660141626665,-0.03293997196185257,0.06670552363919083,-0.007493780873388428,0.013119691689359147
SLIT3,-0.03477876618544993,0.08000888362749148,-0.05182692979402061,-0.03481687016782715,0.028231320738143936,0.001056003936005301
CCL8,0.0842994912607291,-0.03482338103129625,-0.04726521344617514,-0.0319681529523859,-0.020676602159643585,-0.03072840213409605
S100A4,0.022672987823873288,0.09959935872365039,-0.03443320119838153,-0.0451469498797677,0.04638409233220135,-0.032115751654736756
TNFSF13B,-0.013998909156506844,0.08289523795390662,0.08898351092140962,0.006195712682575661,0.013308885859641186,0.05309270146261692
HSPG2,0.05152526829721037,0.059314054865549026,-0.043731166976149,-0.06688534557617347,0.060646369228511264,-0.05230032461029058
FAM3C,-0.0021570414557269208,-0.036177554339159264,0.002550100098397271,0.026807757589850278,0.027628891261689374,0.00907244069882422
FLT3LG,-0.02145992907700445,0.02062185223337596,-0.03366441952351643,0.025419182701332074,0.048946975721944265,0.014275376034317529
A2M,0.0168860800520856,0.05443067764534087,-0.0888859240259313,-0.05092706935976097,0.07415235428072085,0.00911979981935308
VCL,0.017410450802793114,-0.0378148335489933,0.1158230061281074,-0.033476932699063176,0.017342401185277367,-0.08906273488505954
FGF2,-0.006911328946554418,0.04207648207398088,-0.12642670230998979,-0.01715262599048658,0.013797997686872322,0.0057424529418770315
AGRP,-0.010926549565315299,0.03255045012464048,0.0027314338788746854,0.08078300130482192,-0.018937784659435,-0.014646428889150053
CNTN3,-0.03348119031140883,,-0.027722344469950897,0.05393259298549464,0.05844061668305559,0.06024520688347216
RNASE2,0.027521785562739175,0.11189414407611177,-0.0008907444297666849,-0.024153409719759534,0.03792376125079216,-0.04611828402604892
ADM2,,,-0.04020247963250335,,,-0.018696603405973518
GAL,0.011399554998423938,0.03491331426689355,0.029098964482493255,0.006144177424051689,-0.04095689386187388,-0.01884782896883001
CXCL6,,,,-0.024854778132046833,-0.02682611552657999,-0.032668372782753426
PDGFC,-0.040829640922314295,0.015657307814532753,0.01610492986447194,0.0456422558338434,-0.027861886441832517,0.05718357891791201
COL8A2,0.0169561184840307,0.033462961894805784,-0.08367327486541773,0.06658216438534856,0.033171846216350845,0.05001037028945951
SPON2,0.008823214470089704,0.06970332393328026,-0.0997144742684486,-0.018970487609503053,0.07848910007683414,-0.052097818232967635
LCN2,,,,0.006542530446751937,-0.03987529263805133,
SEMA3D,0.014561048361336494,,-0.04782914830148774,,,
BMP6,-0.01428774664240597,,,0.022302499892496885,0.04289873581073314,-0.027188004127883924
TIMP2,0.03505334118717161,0.07286106228368186,0.05197429270061304,0.019738135619083913,-0.02790841183242635,-0.0030083896656749524
EFNA1,0.009137765080485352,0.047839090232535644,0.0073980550069765874,-0.08451729804688181,-0.010579281235840223,0.012224394807100466
S100A12,,,,0.09743878291999816,,
TFPI,0.02532691754640766,-0.0037009502052124015,-0.017357185561906793,-0.014667811892343587,-0.05854981353685801,-0.02466807209040595
GPC3,0.03216199401717003,,0.08275701639790431,0.006565976658494536,0.02946613507406035,-0.06322148302657216
NMU,-0.03341592959952294,0.09864718069850202,0.0388302622796339,-0.004205080089796899,0.04171335350905495,-0.02858311018962574
SCGB3A2,,,,0.09587738041237824,-0.03430495700076233,-0.02456228258876118
LAMB3,-0.02968131433884699,0.04237192810348939,-0.05682126317659592,-0.08446329375924719,0.05844388592273457,-0.037190488188581526
LGALS9,0.006407321546115231,0.1026281277953822,-0.04533308108221476,0.003445731087545852,0.008645293508233837,0.007325817004160113
VIM,-0.005313498353830044,-0.035703914186779595,-0.01460426174546405,-0.03965394970635902,-0.07089562831493303,-0.09376055607500816
PLAU,0.022907626458751416,0.09280583107377319,0.05486127707217925,-0.015112809852977168,0.051717783339007437,-0.0942344406995961
TGFB3,-0.03696844713279399,0.0884014877946625,-0.02849540660210089,0.025240293204210857,0.05907246730156941,0.048138166951213625
APLN,-0.01984687261538425,-0.059938248387596677,0.05300004999769153,0.012738389553768268,0.025077927459230556,0.020646609880007848
SHANK2,-0.023237751404146512,0.016862352152227398,,0.02229473854039559,0.041206321917761204,0.03787350996950059
LTF,0.024396253432566635,0.09178442112372699,0.02832399340082059,0.005820690313722526,-0.012530915947203665,-0.0063719222669613475
PYY,,,,0.10188358498056488,0.032876469634116785,
PENK,-0.03735915268194516,,,,,-0.0012551133135406617
CTF1,0.04327371090484958,0.021776869234182542,-0.014930316027167748,0.029854271160658568,-0.03404025438023281,-0.04395292945962624
COL3A1,-0.02454424173482127,-0.03523401327505501,-0.0031583472696705196,-0.09574974929194856,0.08209325540107003,-0.07804368109091661
S100A10,0.012874196758168121,-0.01899606110209819,-0.03651807521139555,-0.02228780060078632,-0.06348009124026321,-0.12526784617050032
FGF13,-0.014649509209889746,,,-0.020434002726654736,0.02008980368170776,-0.030309479248182777
SEMA4A,-0.01822212280843564,0.10272163364080932,-0.03348887700554825,0.006054775328460106,0.011701385214715537,0.04153358463972392
EFNA4,-0.020343992707039283,0.022841377182086738,-0.04184604657602431,0.031517438843449985,0.04699196627009012,0.010352314940671683
HSPA8,0.03123417510910833,-0.011604889858151543,0.0921411758043814,-0.005857732478450157,0.004340676450264071,0.06519565723817183
NPB,-0.017143929777415797,-0.017713402752325014,-0.05963948211996464,0.022752954681169446,-0.03999233641643755,0.025246372244728598
ULBP1,-0.015442455024604671,-0.05820466015703905,-0.043522709152527185,-0.011658474479210893,-0.023137811441388212,-0.025845914019114062
SEMA3E,0.041493196060909364,0.05211921866041346,-0.029986010640009025,0.020730663608122528,0.07623168855526798,-0.030731468526522792
FGF3,,,,-0.011336544663607917,0.02973252920630805,-0.0072769588524884835
ADAM9,0.03554725146586793,0.06602142149539168,0.006806053628709213,0.056670094762567166,-0.024620656314231784,-0.04535963697083183
ASIP,,0.04273530697204116,-0.1143672218650928,0.06258670379522606,0.00031716014720150937,0.02218241930695778
IBSP,-0.032554870418704994,0.03700957136554821,0.014672780144999398,-0.05459786315677233,0.054412874094838644,-0.026786436609992602
MMP12,,,,,,-0.013864957617196683
FAT4,0.005293804664107729,0.06358829623703724,-0.007052839747700003,0.05347667790945831,0.034046336219408835,0.0187111767018949
MDK,0.02619366717415297,-0.016445953014966957,-0.007025012209477958,0.00023206598042355543,0.005430839619049648,0.003034061647579881
BMP5,,,,0.020843485105900977,0.00453047582925833,-0.0345530327349171
CAMP,,,,-0.002755505099780955,0.01585519426394348,-0.020303815979956633
HSPA1A,-0.022621893310930417,-0.028628709838362177,-0.013674315634418097,-0.0003096904381987669,-0.05526341971835965,0.02660709459352469
SOST,,,-0.051271903393443174,,,
SEMA3F,0.007548795972588492,0.05460968056348908,-0.10582790900051658,-0.039755921488926614,0.13139497688819238,-0.014333412288920525
ARF6,-0.0015229525490369252,0.08358870042762956,-0.012967557100362211,-0.053692447372815484,-0.03436991992220788,-0.002229685321140507
IL6,-0.016418843455611256,-0.04480032386081136,-0.06618558807083362,0.005970548238812394,0.005036861941010615,-0.015275986447531387
CALM1,-0.042064893094811186,-0.13210883667707998,0.003911404696623224,0.06042986962891224,-0.037841284683995835,0.08286946941717378
VIP,0.006142624839697907,,,,,
NMB,-0.02603536851038736,-0.005051396513100789,0.0766398098359831,0.04541514126654136,-0.016410927714582302,0.09174344974632147
CCL26,-0.011079273448250968,-0.07590854084721048,-0.020820521149691434,0.011838740430214921,0.035402640457196696,-0.02468130882974824
FBLN1,-0.02364167806434263,-0.057998518957011316,0.006227744378293935,-0.038748673998706844,0.10128783638967002,-0.06839478693393619
