,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
NTN1,0.06329023897518751,0.017413120299030853,-0.016052287635064257,0.06655593450623888,0.02061860745425497,-0.02265642303776303,0.30954532943633567,0.07014042090822113,-0.035275457733203563,0.06816732443008783,-0.009171803614612306,0.12574361668726813,0.08114328175299274,0.024042785669347692,0.06361290663797016,0.13366661436293598,-0.034709230498749175,0.12341362928729051,0.1649973820975698,0.010545249482134617
CXCL12,-0.009089875471475339,0.03624432832869027,-0.045320626247410144,0.05697948478335429,-0.0317563491006713,0.030739743465828934,0.03509551406452956,0.015870522012767084,-0.038388694781148806,0.05137621400825727,0.040712196138645185,0.013668635661156992,-0.06099282590674174,0.05459401003361308,-0.0019209128829422919,-0.008031261734018944,0.04446178074921376,-0.0679029903382151,-0.07006734222598257,-0.05631602831820983
GNRH1,0.025841431041545355,-0.050144945212848575,0.06803836954306229,-0.01120844710540384,0.07427831368637504,-0.01999017403937296,0.0690179225499952,0.05443390904752522,0.008376363783614718,0.009457517853967048,-0.04095999110894841,0.06461382505217388,0.07914165220025587,0.023614286443877346,0.05110239697637634,-0.02765431487330758,0.044722125208270166,0.07699636005270269,0.0432663172888429,
FGF8,,,,,,-0.0008415797404152424,,,,,,,,0.057870040769938964,-0.02586662009932962,,0.06706230783967954,,,
RIMS1,-0.012587103555368899,-0.029777468790363307,0.038420850704885184,0.014394167300945991,-0.04496915371650998,-0.014063012818573771,-0.1546750322715114,-0.022489468517336107,0.036357897633728126,,0.11363292109825017,0.00527572076079249,,-0.004362113451410532,-0.011852229237113444,-0.06456311207507283,0.021655940562076776,-0.015883421404156856,-0.09868169403879636,0.07956932670109611
FGF14,0.030950026752229538,-0.07327511451082715,0.015793991296976267,0.030986004226019742,-0.02172932343871055,0.05459862406335173,0.15430248687748166,-0.018336138304453277,0.012033702107755407,,0.14519363561300971,0.15372609878665786,0.13758966505929185,0.008974452995435093,0.027790328218128255,0.059358408239185194,0.023631751325793177,0.09014693876705838,0.04815077384876031,0.1566551506423778
IGF1,0.07327072491352285,-0.01623088494078333,-0.03337141949108533,0.0595846048231275,-0.03215674159098728,0.07528040917638845,-0.04353276583630868,0.020286451670443375,-0.04569711417948274,0.09036393308578677,0.05601551370382579,0.07882664541679298,-0.02590306078767104,0.02602593939799673,0.064947405062526,0.03152313295182663,0.036883829060895094,0.038990978678210816,0.07369495642262851,0.015753897056245185
TNFSF10,0.18403927313216206,0.03862408725016485,0.0071594721259628695,0.14336683904028427,0.010593903626864862,-0.0015401767263972439,0.23173051993890853,-0.10553299655638827,0.05453453962229019,0.1008574970222015,-0.010230303212107031,0.02784661243294091,0.07030974199781972,0.03738225864816339,0.07140070520670129,0.07029346851762854,0.0009999430490067345,0.10301841434031254,0.0106236864019407,-0.08051226475295246
GDF5,0.14680985160175725,0.04246055859212209,,,,-0.023124453903808555,0.06879102377967901,,0.11934939751240385,0.04391480147702799,-0.012043791615259362,,,-0.011595766564444814,-0.01864181304014962,0.0655028660533536,-0.02013973150025769,0.11450118505373806,-0.006338915627284403,
CHAD,,,,0.13475376982655599,,0.029351843403200226,,,-0.018871580265612805,,,,,-0.025628206714336743,0.057867209649715305,0.029619399961508204,0.008265444555787895,,,-0.04553151893416321
RGMA,0.09445704919228341,0.04217905287649254,-0.02804437041253784,0.16002547204991868,-0.0566712716618379,0.029944652371238792,0.26544395010327243,0.03770157750480603,0.0007484295047314183,-0.007407320812037503,-0.039860454273667204,0.02764883399046857,0.026007705482091605,0.03198250785541877,0.05139691203653555,0.07330395953975936,-0.0019519849987364927,0.20479153306410033,0.053286197821175406,-0.0692949487388883
CLEC3A,,,,,,,,,-0.008471804328232375,,,,,,,,,,,
WNT16,0.08613951890728254,-0.06785107900247184,-0.018631661010915054,0.1126934942558946,0.03015581429562527,0.09557613246973412,0.028630040567820068,-0.022088340729959115,-0.03449045017004473,0.05751770913256206,,,,,,-0.03744332986163128,-0.023429068945700706,0.0782209002293964,-0.06421251364754373,
CX3CL1,-0.044265063160618165,-0.025860655325640414,0.008635296385041989,0.0753626255448809,0.029623071610496637,0.0026187568434727563,0.07078575692501227,0.026974392264885225,0.07544761688288656,0.10360095889718555,0.11447188001789783,0.1334286350224486,0.12115764502527755,0.07616398901460343,0.07054815460265708,0.057989796977326126,0.0035024755482623254,0.09539379575060075,0.031945958059826425,0.008461420316556386
FGF1,0.05609661064196884,0.04842317793623769,-0.057737040613118,0.057598522727162066,-0.018547700539982608,0.0171500883388382,-0.03073886979741098,0.08119462319321497,0.006388186772227481,0.08229687795377202,-0.014661201680754493,-0.04887248599622245,0.07519176618537003,0.010824565801937748,0.06544661037606783,-0.09894346743760964,-0.03583918310097692,-0.0409485563681856,-0.15733917124151878,-0.11950299974285858
ALOX5AP,-0.019699108431048714,0.015714176223671657,0.04909479776005336,0.03808229095791175,-0.041854543450556836,0.028172192545276944,0.2662410844653672,-0.07217764503135293,0.015121870270331428,0.05998551758854037,-0.011719119237192403,0.15968940541515947,-0.0722533567767155,0.04410267368299844,0.005314230923603501,0.004509145974768664,0.02741662525123407,0.04070354342946396,0.12017411480952132,-0.05213575219933584
IL1RN,-0.04358438351273434,-0.03919215888290835,-0.03151430141838709,0.002196416813666038,0.07649236061100544,-0.012841867510790682,0.10134514104299938,0.002217075798936339,,0.006213388592402209,-0.012934659892021584,,-0.07702164148340876,-0.038733734842538795,-0.00046114695220646765,,0.03219810985830772,-0.021950609643376858,0.040332748720623,
PCSK9,,,,,,,,,,0.06632687656004058,,,,-0.009967325406143215,0.07373320848890257,,-0.02274157137343974,,,
FGF23,,,,,,,,,,,,,,,,,,,,-0.03984279405898619
NPW,0.00032610870644421533,,,-0.04117282898042368,-0.005770117102565106,-0.02842437934643365,,-0.011649513839443947,,0.09016461619680147,-0.014406394934748715,0.06354488218939773,0.0018002224190384756,0.0793374278964762,0.0002400097032294395,-0.04181790986241882,-0.003451238647081747,0.04448289651938766,0.016389646362347125,0.2829858959739318
CXCL9,0.09702302296359876,-0.022947529344504107,-0.029518019954045443,,-0.012777585524979748,,0.09495126247461495,-0.003352303686668174,-0.02245664856491194,0.021327115190852786,,0.12659621394418502,,,,0.025425200543426,,0.06358410857349031,-0.002539403316327745,
ANGPTL4,-0.07541205244963717,-0.02578603816695191,-0.030743933839392598,-0.12873191194410036,0.024795097180878176,0.06335597739611369,0.014488641758715746,0.0028169843843725982,-0.01767031454776091,-0.09560392626869312,-0.02837968135831709,-0.0026604112582358994,0.05877765198659163,-0.013438114256775139,-0.09338440822236975,0.04131934663925396,0.06038583284562864,0.01459010590378637,0.12324273854573227,0.015014115481038754
CCL11,,,,,,,,,,-0.0072118784278073994,,,,,,,,,,
UCN2,,,,-0.026482638226499527,0.02203798066754143,,0.04339988334722299,0.03895877734329833,,0.011258698148499894,,,0.014140747079024196,0.0770608575880596,0.008382944307552829,,-0.025697862535419343,,,
OBP2A,,,,,,,,,,-0.018889885799950077,,0.021284567942714293,-0.05509531736292173,,,,,-0.03658929498542909,,
COL4A3,-0.02937304410181226,-0.037347660220956806,0.08143219736661757,0.021909599200490976,0.03024120505220957,,,-0.0127321562952182,-0.03230716372559412,,-0.01631218204823909,,,,-0.005773912978148312,-0.02957240805416146,0.07989502203911972,-0.002562193994831019,0.11554759267167068,
NRG3,-0.017058636279751103,-0.04127022823936365,0.0075524334189575795,0.002118158559123236,0.06811578409045421,0.012496424030400865,-0.13048921822142498,-0.01615935663584145,-0.03159372344725083,,0.08477923111600141,0.030540896828428823,,-0.057344740723667485,0.07603289572071864,-0.050536538182735485,-0.07341644496699225,0.005852966829661877,-0.038278644520290325,0.11334458442884811
IL23A,-0.03731169530554389,0.010519119272380214,-0.024852610378552884,-0.03485547468352132,0.04877337240526688,,0.0697214505155629,,,,-0.01984656639317273,-0.035158977383637345,0.06209000680549772,-0.03514983493655688,-0.006358459978010909,,,0.11385279855412549,-0.053576887965291,
COLQ,-0.04597965229710205,0.05325979113670115,0.01846393216887495,0.06417459132289081,-0.020729743622407634,0.029237348748390575,0.03150668871483816,0.025160957081100613,0.02419937027058306,0.017661314209263472,-0.039190832022150825,0.006633285721420379,-0.08141029306464298,0.0327615800808629,0.10933994535873341,-0.021784963033970508,-0.0005124270475244774,0.06537673768026223,0.03129172139277583,-0.04302166643681432
SCGB1A1,,,0.049665224252908466,,,,,,,,,,,,0.06901275229548719,,-0.01166224334235487,,,
TNFSF12,0.07281195149302391,0.039129552801888776,0.02161855783413447,-0.08119029553808084,-0.0485204225349491,0.025414032358350307,0.17969721621172188,-0.018758512689956885,0.008943776491238377,0.040156208002391926,0.06817403202139621,0.11720508292184117,0.09606270362061085,-0.031369402710876515,0.019491086814505492,0.03620654082678448,0.021675918952597514,0.08094434883713177,0.013358496929316182,0.0811896213263449
DKK2,0.06401089869063545,0.05608502122609039,-0.02218670677614896,,-0.026783994683981485,-0.03920431669695582,-0.06722634642765911,0.04896521888940171,-0.015452563758612285,-0.02628085244121228,,,,-0.0090714178973938,,,-0.03028642841937286,0.016025871204871898,0.0096450819733533,
FYN,0.06654032694406213,-0.013908137205759485,-0.03208928141050177,0.05797909678295593,-0.041942169444438605,-0.004918007333199571,0.2865189175874721,0.024005309608514824,-0.018193167727343952,0.12721364901409832,-0.017644068268119935,0.060303277561070026,0.0234483942831343,-0.06120712329061095,0.09292199076941784,0.12538299628566157,0.029301337948660477,0.07128826074911976,0.06695121091502969,-0.08550177750222972
ACE,-0.035890882954535984,0.04499552532971158,0.03313293121920044,0.034812986560429436,-0.03460371365847374,-0.0673263098652428,0.23015885059189886,0.008710922778764618,0.04920083348538296,0.1318699190889765,0.04020164389363252,-0.04706906277174773,0.03576471888269238,0.030026034352163798,0.17370864573877604,0.08962826789795988,0.08628968066305186,-0.017476176958522594,-0.07049038453473258,-0.0398428716569314
IL18,0.06866480754103767,0.05282658625696473,-0.028287767162004186,0.029746200519014627,-0.024613821567303084,-0.022945338769938355,0.2593279629932202,0.005738916093800295,0.006909884437379005,0.02524523975532627,0.01591761415947349,0.04407288279528667,-0.05438578426397822,0.03625680376457378,0.15419676901987525,-0.03125190557315559,-0.018121274033281107,0.0997075077264823,-0.02108176092132625,-0.06724047324102715
PPBP,,,,,,,,,,0.004827327811815082,,,,-0.04303759257262126,-0.012079936085899771,-0.02525209810498443,,,-0.030073820228498114,
CCL27,0.017326185524705103,0.0006409469533269649,,-0.03330256966890795,0.0792994174589588,,-0.019027368530413313,0.021274974759097322,-0.015918363922484927,,-0.03473875866230394,0.021051419771505757,0.12075004109683489,0.006553687397142729,-0.027423388597209414,0.009358419651998502,0.008634494863760448,0.010323272674404742,0.06423818814549692,
SERPING1,0.06651738876586057,0.013494874252476878,-0.025922446344199556,0.036278814392623746,-0.034160986056066094,0.023972568678781277,0.3235371685917128,-0.05464315343870858,-0.0526570907404233,0.03757745997995412,0.044261878698520385,0.008148623101393533,0.1119995719462442,0.05773526787902352,0.05407200316701574,0.09757868091881995,-0.0065434505603951905,0.042424527154337366,0.12215786057057984,-0.02900998651081659
AZGP1,0.0017468548460680242,0.0014355754994593384,-0.04396229506444568,-0.016840732693858662,0.01634817381231369,-0.02571655642790726,0.028036386619395493,-0.061981540081350074,-0.0034172626661728564,,0.001000937139044765,0.1690078522988007,0.009364771287129021,0.04871491025780931,0.008691686336844109,0.07227391288771436,0.020130230255989513,0.13899276268455327,0.1329984942570992,-0.07948983722462828
INHA,0.005436660319041327,-0.03132715300477528,-0.006696861492858044,0.004798588698259607,0.004047804567507815,0.016898236460072987,0.10995528363257513,0.03548229369741734,-0.024525352999303817,-0.03248385245660026,-0.04108504002636228,,-0.09756201056538628,8.796360959274135e-05,0.03782350454517103,-0.02986462140752788,0.07086565500941781,0.05540173423587231,0.07596334119537516,-0.02710883175698927
SEMA3G,-0.04747941488991845,0.07303803959573818,-0.011632211309817517,,0.00031715580717400836,-0.047894069667472984,0.015367463915344399,-0.019277073739289188,-0.010106800089949443,0.1853740449799432,-0.018407282194681025,4.6482922417035786e-05,0.09938946118608022,,,-0.03858023175685981,-0.037729465268497374,0.021452369232301934,-0.01439815414226013,
OXT,,,,,,,,,,,,,,,,,-0.022033676051154437,,,
COL6A1,0.024234420121477994,0.03192820644100515,-0.019634933672923773,-0.026915668447380865,0.04043323056677782,-0.01741894291603336,0.3494604274239353,0.09319465088867716,0.02164143310119272,-0.01793236011318001,-0.08250032078999812,0.10283147250036878,0.05869464714570617,0.1757394893154395,-0.02470793150859709,0.11122711925720506,0.06730622237586119,-0.15107472415696002,0.18696587935385633,-0.004161286152795569
FGF17,-0.034371636714076635,-0.05797259283552671,-0.020734109157595812,-0.014543910531387727,-0.02492446073897878,-0.008040888930414374,-0.03252949603724257,0.04034972169564204,0.08104249004182311,0.01954248537745894,0.003083193042262799,,,0.04927489302811149,0.048364160776574544,,-0.046705521771768135,-0.03026356472182992,0.09109773026358407,0.12719041208681747
TNFSF8,-0.004442082391967553,,0.05439017999891067,,-0.014289297005758018,,-0.016072263853451507,-0.05081485211430289,,,,-0.07513885499052012,-0.009496228242942143,0.005520574108203686,0.01576745888319391,0.03823778654986449,-0.0073340035457194735,-0.016885708359674897,-0.054197675442058744,
FGF20,,-0.04083280607308708,0.04147713186614914,,0.017245325464751327,-0.008209505084718235,0.12730653447906273,0.035544046034012886,-0.03194568994689391,,-0.01574868289532913,-0.03700430656027795,,0.05823184789518495,0.0747543993019367,-0.06081598407427839,0.04175973626119628,0.12580048245819317,0.010101276791605246,
ICAM3,0.017925993412131656,-0.004517938645461873,0.026761419497824807,0.009185419069595217,0.051970822811748224,0.060763484162948314,0.15078119566462114,-0.04131344750252228,0.016511939709048504,0.06584198699905613,0.018814265689466387,0.08658706889356946,-0.015214193366189982,0.0009734223635086623,0.07400365603081736,0.02296123685075268,-0.0006224731841196218,0.15762297183758828,0.08900842608695111,-0.020985920191721456
LAMA4,0.03335867868143367,0.05133624928955981,0.062319651980322494,0.03888834912490165,-0.021484650744244434,0.04354811750620371,0.31501066906799036,0.007801030444768863,-0.017727172579417798,0.018387604211985785,-0.01572645653251885,-0.026811140500270173,0.1050556080391139,0.10481289575891092,0.10365998470997866,0.07583493513219496,0.01753975969542494,-0.06044391989864605,0.09861661257685286,0.14663192923059384
INHBE,-0.010107533261676361,,,,,,,,,0.04154528046333058,,,,,,,,,,
DLL4,0.01479074458737847,0.06314870857529865,-0.022691365619254986,-0.037025734280453505,-0.058219307506014534,-0.04998335796028401,0.21809018502612298,0.010083382783621723,0.08434281268140646,0.12095285016992939,0.0008457267793750064,0.07679533854715079,0.014983271227226197,0.021880020928296388,0.13691874595617484,0.08316689868220661,0.0855378333924888,0.013907084489240643,0.028204345901469915,-0.04302155912591772
SEMA3A,0.01899149017717628,0.01720563834466307,-0.005796733783669975,0.07160743362492693,0.03950746816740428,0.007133469598751961,-0.0019755768234011074,0.010773214902955122,-0.029696580376883365,0.018142542485204232,0.21091291566477993,0.15733430426344097,0.05337386769428948,0.036018242606232945,0.05477663273098425,0.06838990230928774,0.027944016842472743,0.0775715587310781,0.12500095099799793,-0.068867117742583
RLN2,,,0.014363318555637251,-0.031819112690107516,-0.03317571972666562,-0.02818140432443081,-0.027410825889093316,0.02674492105092029,-0.05361168014071802,,-0.012407468518069429,,-0.019384201545457353,0.008202684320353048,,0.06223328201869707,0.0031198576130358046,-0.021036008753857593,-0.013987351786471189,
C5,-0.026373617418052272,0.022276707679193913,0.02362630014352317,-0.03694113424246494,0.004718442966153543,-0.0005128434044726801,0.17365686073824704,0.045828169218505875,-0.026968019106407403,0.0782773173298569,-0.009464992083385124,0.07683009456614552,0.019873445909241862,0.031077516402265904,0.03782032826452785,-0.04087011671884405,-0.01514605989127003,0.12588005482141085,0.024644207407633855,-0.014087448465196033
COMP,,,,,,,,,,-0.027430887120469337,,,,,,-0.0448394089674948,,-0.03724245083327513,,
EDN2,-0.03514686193660103,-0.04545222081529125,,,,,0.011130934234115916,-0.02388576556625822,,0.0021350658638544656,-0.03269946702923308,,,,,,,,,
C1QA,-0.017913055595997103,0.048019626670680396,0.005102523458490197,0.0632867270650792,-0.09135996229865614,0.06549214368686769,0.3153821008656552,-0.00640319044622981,-0.04748375797781994,0.11469941258408262,-0.04174637239837737,0.05517088602287114,-0.006531384002305875,0.05341272670658538,0.03991417536715015,0.09764151165854568,0.008050394784116524,-0.12317133363603158,-0.032109625469117484,-0.05649436716034595
UTS2B,0.058611107051777696,-0.03267865356982837,0.006239398756200617,,0.02305062890120846,-0.02097724250538462,,-0.03777628974202049,-0.03883898690416163,,,,,,,,,-0.0008664201595674487,,
COL9A3,0.06338486504809632,0.010052115518103736,-0.015754257620070045,0.07017663201478126,0.011782314572498708,0.005612446965298622,0.23120471505992196,0.060761645215990596,0.02749452671471455,-0.059948757037369044,-0.08513276614178401,0.03855014441587151,0.06857708478842393,0.1249307876296834,0.10422581138156983,-0.027113484803999367,0.049712841062740286,0.11571322258889664,0.11183271958905791,-0.1089358366139397
DLK1,,,,,-0.0493740082953866,0.05237166106122447,,0.05174258373035872,,0.024543884090457616,,0.2553643671772511,0.04058127297584891,,,,,,-0.03035284696267706,
HGF,-0.03773398491102175,-0.0082420539657149,0.0016765471896733294,0.03259811988483424,-0.049893219046050784,0.0021778159666526985,-0.06189754375464381,-0.06213151455524149,-0.026343327826038324,0.10347280080227457,-0.018897953494717522,0.06297515480864299,0.09606591916557176,0.0760262287894116,0.021963669322664716,0.04357256030885137,0.000521647729081119,0.0954792938311007,0.02204801652909411,0.175776826154654
GIP,,,,,,,,,,-0.007988971714373905,,,,,,,,,,
P4HB,0.01355975457106754,-0.003011389595888765,-0.002257517951935822,-0.0911234771768055,0.016495705108030646,-0.03328080680346298,0.2559390211103639,0.050504847952709535,0.0198634071479909,-0.015602423307348503,-0.0752710329385013,0.02847111738461819,0.039787396147166844,0.08673360104921729,-0.08981908868224704,0.05045458805282498,0.06581050345336399,-0.1117817699533768,0.12295036430208969,-0.05140640222374622
ADCYAP1,,0.009860274635449704,-0.02785213723245385,0.01494492047630785,0.018186662726761452,-0.0012088457532729844,-0.050760494636821495,0.004566155759755989,0.017619078028450023,,-0.01828275641559499,0.07154101492300023,,0.07764015022933365,0.05029567538092137,0.14964184729301733,0.020849135491079574,0.06613047332330262,0.011005359841568684,0.2888746346251498
GREM1,0.12155824986647926,0.059801107462466925,-0.033899538086269596,,0.01091423076890666,-0.03694823620477433,-0.08217027653202065,-0.021447905918998967,-0.00167039508871691,-0.03868300213085899,-0.04214676916025934,0.01566249511599937,0.00019130416196924427,0.008716104418129792,0.020628498959386465,-0.04086677764357636,0.05147041539244895,0.013828704194938254,-0.0022863228127918233,-0.09634879775988385
EGF,0.11874990767333866,0.04562377254013451,-0.00038538211397323816,,0.019216172145916238,-0.0335713625942835,0.13345359156474193,0.007143675121741557,-0.02770514569845974,-0.024001658038986295,-0.022582965879895864,0.04626716140998907,0.012296958632023158,-0.039482618756241726,-0.0034708949834180783,-0.061674388972557524,0.06359463016140161,0.1449041821518208,0.08457707941027316,-0.039292500203191076
VEGFB,0.017578275172877685,-0.1046636477220141,0.003133025617179663,-0.009789142166798385,0.038730189766848534,0.045230927809945386,0.1568070222617929,0.042321173171218404,-0.02333905394956937,-0.07705133741326277,-0.09933935580724342,0.06911083129155385,0.13142177144825035,-0.04969869824178852,-0.036721159978877725,-0.01590338610160677,0.04102890868278822,0.046369501429789066,0.006041591022937679,-0.021804003991692862
FARP2,0.07341937103867642,0.02098084494352665,-0.009269830025570186,0.06113392943858048,-0.0021900117290218754,-0.012101821428527046,0.14908052456515666,0.01373703492741535,0.07145394832823808,0.07788046935845754,-0.022709298712408357,0.06308142829603791,0.061029272186621505,0.014245513254107896,0.011621526479660343,-0.0013644923134763054,0.02930329723252787,0.15559381935228875,0.07290525279045357,0.036385897293357235
BMP3,,,,,,0.028649886126524953,,,0.04616190306258143,,,,,,,,,,,
IHH,,,,,,,,,0.02262415261646071,,,,,-0.04227120720487037,-0.02741423500073521,,-0.02538548093036329,,,
LAMA2,0.042294225731070445,0.05883726194850494,0.02316390873375624,0.0764759965076283,-0.011877726345558963,-0.007349004680994857,0.20450912989821388,0.08954990262871247,0.033516716501183416,-0.04563131350654247,-0.0190108636922355,0.10325108016749483,0.08474029979744248,0.06850817499574477,0.05817575442696276,0.07306662530441332,0.01681243374219473,-0.06853700715461793,0.11372636900331656,-0.02372948388824051
SERPINC1,,,,,,,,-0.006262859139198943,,,,,,,-0.018866513311411936,,0.004470800184278411,,,
NRG1,0.005240514902653498,0.013211297391502905,-0.015125924498844341,-0.028488999665771085,0.05752824939224866,-0.006212043837453083,0.00975550548946358,-0.012964168487167494,0.04252115743837969,-0.030824503123299252,-0.011277854016680853,0.1962215852638251,-0.00698185895849201,0.07109082442838771,-0.04280577573581856,,0.014183801685384327,0.12395768500533241,0.07608512113735824,
SPINK1,-0.06558067696538737,-0.01610208049953556,,-0.03511033309069205,0.042957150668245694,,,,,-0.031286357382736954,-0.012407468518069429,,,-0.014684608871222,-0.06337649312954115,,-0.0308153867646459,-0.050686913620845334,-0.00891869048963241,
EFEMP2,0.08294942949935406,0.06677324577069782,-0.04512540212575789,-0.0436657664024069,0.021421982824084276,-0.03938522490340885,0.29200726429525936,0.03166952724523261,-0.031550734198988406,-0.07507376424566652,-0.09978446928000392,0.07977411541222013,0.05289535267674777,0.07458116669424629,-0.05285818952911115,0.03393862306061524,0.023940699924354773,-0.026706958320531722,0.11656947144327871,0.10478996010232224
SELPLG,0.0786117738502798,0.06634692722758455,0.039982955328174176,0.0976422846103608,0.006672181824005457,0.013459862004999927,0.10322147288666073,-0.0010425683189750226,0.014519796161578296,0.03072245683251446,0.023767857293878137,0.014310558091257157,0.05700608170578874,0.055395873303130415,0.0894542890425562,-0.06340445275080779,0.013228437129540733,0.04840315396148444,0.01804838264955564,-0.0022213242867730057
GDF6,-0.032771649937114476,0.01737551170539562,,-0.008376137733577552,-0.011137645616887563,-0.006975543557018603,0.08638937487198,,,,,,,-0.008164117911568368,0.08794765086136999,,0.011593385809825333,,,
HLA-E,-0.007706828254593492,0.0706760661698272,0.010953052224102101,0.09336734061602926,0.0210562786694797,-0.022830019780552314,0.3223888029288937,-0.06732792111426482,-0.11068351920263578,0.07659782533939928,-0.029790514749696944,-0.053351582839706646,0.04290350799744637,0.029439705401444922,-0.010074233707004939,0.06293433495965618,-0.03342753470163912,-0.11400219243627399,-0.0908115904329974,-0.10774860148708265
PTN,0.11966226988535181,0.04349208234470868,0.02622195327159835,0.0944621349506342,-0.04485405947543429,-0.0004338445597910238,0.3633503811506514,0.07931909975330015,-0.02449677925959136,0.04882389716080886,-0.08198684522492224,0.26897614999458974,0.07324167301907651,0.09716169496163034,0.04029547612356809,0.18977440525724854,0.0809698598034058,0.2635520106899211,0.15488036856174403,0.00040781787249739935
CD274,0.030441486240452387,-0.01251027745921,0.016536599018946326,-0.05479817726800857,0.01370174311119584,0.0038560458185522037,0.10674184534567627,-0.025102921752275027,0.018696645985056163,0.1522945592564175,-0.020419482440557267,0.18945667077311204,-0.01475646362977731,0.04995344287172687,0.12936156951967598,0.07938468730297714,0.02219190419045759,0.06867034717403477,0.16414390398670584,
FGF10,,,,,,,,,-0.020194244882879638,,,,0.0735432260789448,,,,,,,
CD14,-0.01158688398990414,0.08303154830658524,0.010692440207297309,0.1247327179163625,-0.09415177904788333,0.01538695443891056,0.28388974778268955,0.010845183974571094,-0.006060882683515185,0.03280560242632959,-0.060106504037491675,0.07940364851271894,0.008015391725966464,0.10792247516256893,0.07264300022812646,0.08652968190735712,-0.011031294991675307,-0.028078776112046396,0.11412894028243531,-0.05974738919487463
SFTPD,-0.0024167441153763506,-0.020037305483268736,-0.010163514209535077,,,-0.04742785039500507,,-0.021455916118418763,-0.04889807865204398,,0.1601750691378017,0.019756343406198282,0.1081336261170107,0.050866833127135434,0.07699918630188339,-0.0068035573900302685,0.03241012129055175,0.07163481006074474,0.030105081875486033,-0.03817181385248439
SLIT1,0.11026239271237276,0.001676624863727354,-0.00559554404509921,0.04372459036075992,-0.03328831312733696,0.0351822758499501,0.13445503467143263,-0.05700637850625601,0.036515079632778835,0.11843356642477956,0.06454722621031804,0.12756094956630365,0.08917972105912735,0.06948305711264877,0.02747555358793462,0.08097716772867505,-0.010538709840868882,0.18806987424313545,-0.05204194551741151,0.1942472856683692
LPA,,,,,,-0.020977247764462918,,,,,,,,,,,,,,
CNTF,,,,,-0.0011820592219277785,,0.09283074648140749,-0.032973895514137985,-0.018074846353026454,,0.03242881111196027,,,,,-0.024592607395680546,0.03417389291218989,,,0.152963641823727
BST1,-0.03343508127740421,0.04363410557337017,0.02015646805901853,-0.06188944387563745,0.045823293555566434,0.09283631310856344,0.24773650574111078,-0.019114330199444547,-0.03395073903370728,0.013700006358357044,-0.029991640385303837,0.1263818371328903,-0.07588397255843528,0.024030580950202742,0.15665278983904465,-0.018477956159558755,-0.011977795945996616,0.12782318892317235,0.11101936156179418,-0.039292508767277336
AGTRAP,0.03296274169355007,0.013266750686978879,-0.003510664929490826,-0.010979434571140053,-0.03677756462979814,-0.04566621316532697,0.24474043715939714,0.016088126687847672,-0.021325174062830486,0.00848869712935308,-0.06887598792654569,0.07406822054415975,0.10080455233569999,0.05205477841470052,0.02028530753935555,0.012729378136016,-0.02129855074340893,0.1136585332158703,0.054067130246637125,-0.040569399155592975
LAMC1,0.06592778249537262,0.07406117839206174,-0.0060079350446041145,0.022809911758041902,0.014507620576293267,-0.006109039877991018,0.33590972582251666,0.045170191076563844,-0.02765357007172947,0.0712214409151345,-0.005139698377750397,0.02646869449619053,0.048194693236644194,0.1487400065379088,0.041606775234435074,0.11334519114500186,0.04231904119603812,-0.0862574497005047,-0.016409403992588386,0.014943984668544153
COL6A3,0.0023906722296961934,0.06799098686942714,-0.017196938776707565,-0.03846151602831592,-0.012387033139939522,-0.004183215562178757,0.012199977844330294,0.03542469605288978,-0.013302123017027946,0.0026163348389569028,-0.0029475409078487526,0.0924383465574101,0.08496628853812666,0.20795189222760724,0.04272579962813714,0.10733526929741354,0.06271185601648771,-0.16473307755953198,0.11103006165148256,0.07182462114644966
FN1,-0.0971463265302856,0.041758091610407874,-0.013725132265269514,-0.06993898567067015,-0.02913512637478666,-0.03179499236665347,0.34383053692590365,-0.027834768148833615,-0.025183710621395128,-0.04975431842699415,-0.07109891402733344,0.004487840459447258,0.04407045968660662,0.06429381375733274,-0.03801013110976411,0.11929728648311509,0.04612972088950686,-0.17075531176023873,0.04690939092773763,-0.015618562901433104
MIF,0.01807982011607856,-0.05598950858987018,0.08391138568225709,-0.10332916896893189,0.0320164955647522,-0.006134088191375051,0.011276865230734309,0.01816312751177473,-0.025709972098637384,-0.11842881880094604,0.03672018345228876,-0.10001553162569952,-0.02683730965579416,0.002131894791850826,-0.017926248614876343,-0.002326200032713,0.07526473470101262,0.10145785698420855,0.09647215529012375,0.18262498601691735
JAG1,0.009288144236312612,0.02262314067118248,0.0017666167103140443,-0.05644126199712055,0.02133680595049519,-0.010916110817842186,0.29954046968987,0.07675101377161021,-0.03049887588852691,0.13053909753887982,-0.056983577612598785,0.015779175722677948,0.13854610813971224,0.006598291631663044,-0.02668754002183993,0.10667255643305078,0.04826042888334869,-0.07004761577914695,0.0740628386936598,-0.047860198312110865
