,UKF243,UKF248,UKF255,UKF259,UKF266,UKF269,UKF275,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
TNFSF9,-0.029558806154679037,-0.022195460672821098,0.0050640762698857065,-0.0051050633617363865,0.048340364107840005,0.026687029884911093,0.0801677107544799,,-0.04377651487998266,-0.032496139019123765,-0.033996930540219274,0.002129681717813793,-0.001048341886632391,-0.01955522181047922,0.010608435450868939
C4A,,,,-0.0183939131365555,,,-0.012766436322230134,-0.04389692173772447,,,-0.020003104405401054,,-0.03838168857987605,0.033042432348872657,0.038119772104784504
CNTN2,-0.03005987721570329,-0.006638954433200902,0.08910526411831317,0.01092444576556798,0.03885514558255158,-0.06089777088432571,-0.019747917005192805,0.08423122337391302,0.016344695983901272,0.006156487190843248,0.009052716158320996,0.08158133560468393,-0.014263870135373082,0.05989547377327991,0.014259274657289387
F7,,-0.012176999239497655,,,-0.011239793856964126,0.02715088901852806,,,,,-0.025202756646342726,,,0.03454383189097147,
LUM,0.02142355259998311,-0.0598356275022194,-0.034441113372385486,-0.05530087394824409,0.04026614452442998,0.0779297432304547,0.01880988759090589,0.05203470540280091,-0.009756427742185292,-0.06547606594771886,-0.02800268247877739,0.010968983032655007,0.05386625355066192,0.06490478977656763,-0.010728221575382765
BTC,,-0.011047442220414847,,-0.027537418219251222,,,,,0.06085323887567366,,-0.01823330839807797,-0.009272456019384062,-0.016436088643663593,-0.024342746774316595,-0.019223222074446326
APOC1,0.006841603930897979,-0.029406172689406318,0.056503919925645046,-0.011285914075974308,-0.041048837588231885,0.04827126285554181,-0.06688168265101188,0.15254011678713641,0.008409020564995436,0.009045396985562358,0.001671313142838178,0.015082941918162592,0.0513932401188593,0.002854836712793205,0.02700422143241611
PKM,0.00509595373585758,0.060289777716741565,-0.02574398746170863,0.09143584263062714,0.06200112874920549,0.03377704427164858,0.03820931519169392,0.029824012167924765,0.05346419322167051,0.022849374289959038,0.056964409412053434,-0.0823869432888762,0.0059114630829331435,-0.0713753535624474,0.05519171236480361
TNF,0.019688798506257727,-0.028414608725380014,,0.04512634385798096,-0.027613022701021936,-0.025231875791469845,0.010478768447532653,0.0805373429972115,0.0015591212111919432,0.02722206579629205,0.006528899367468996,-0.02287883083886572,,,0.07519639721656741
GNAS,-0.0009332742222716637,-0.010256992191028172,-0.04313753903123277,-0.01817135988899462,0.0655165415234503,0.012675954992440744,0.003735598996903465,-0.23802854271785587,-0.013401793768346706,0.015018515704004575,0.07780449873570802,0.03137217413134702,0.03048199483730196,0.04378735941378346,0.03779232850407265
BMP8B,0.08615017535016486,-0.04786894962846793,-0.0483182510268549,0.02704530221186011,-0.022111859113100717,0.08372051395703008,-4.529968426550497e-05,-0.03646911567919694,0.05772109757674482,-0.04653918924872106,0.0010808818486583239,0.021424475276992885,-0.01648701628769141,-0.04316601390601335,0.0012108246807334237
LIPH,0.03802964425026173,-0.012481861123738901,-0.019297435188818178,0.0025351248771411355,,,-0.010293237591708077,-0.03738018211686686,,,-0.017967149132896224,-0.025507928090428348,,-0.012287493375651035,-0.043115332679355765
CCL28,-0.023481626223179432,-0.017557290325027685,,,-0.00827024637645263,,-0.01584989254793464,-0.03399632563679708,,,,,-0.026530898901489963,,-0.01522497101407799
PTPN11,0.03246337234472497,-0.027168882806347928,0.020801449489463643,-0.001947238360977026,-0.056540198887223725,0.034489237863161736,0.014996754117843583,-0.1161053218684209,-0.08043171513340669,-0.004445974602236443,-0.054701703422836014,-0.02468537627210686,-0.02468453496591004,0.026716050416749144,0.05694125831666183
ADAM12,-0.03817445153790627,-0.020543692497165072,0.04470332056186457,-0.046251349247248864,-0.03114552454230221,0.014976752977966036,0.02207372517540764,-0.008081125254138366,-0.05163067618419323,-0.043945376580126025,0.013532226663803265,-0.016894538638624786,0.04561949595057304,-0.02813916320503848,0.020967442938354525
EPO,-0.00043069663631274566,-0.016771563049396396,,0.025426685868739723,,,-0.010769276298987225,,-0.030245521107053218,-0.03332091885636633,0.003228051014735507,0.08296085696314563,,-0.024066365668380354,0.08561005012016125
EDN3,0.021812844381281924,-0.021742810454495866,-0.022763178634075457,0.04869947759996426,-0.016121181763069432,-0.03046238061322487,-0.016691847124475523,,,-0.02553356999157628,0.030896804517945013,-0.0050393495839625106,0.16706584207160374,-0.03335411564788471,0.027061872659198353
CCL22,,,,,,,-0.021684171051231788,,,,-0.022084267437990652,-0.02422646241618122,-0.0022393508534413542,-0.021117188200434317,0.04188830012405618
CCL2,0.04325555102921711,-0.018822938183943885,0.034700626250030925,0.014706711963547605,-0.038275132546179716,-0.0386255384532439,-0.028131331247574977,0.036878185967254236,0.0016142109871389596,-0.032701053554943425,0.023672486968820412,-0.05689923288320865,0.07665934979500973,0.006705677342487035,-0.011107616472870719
DSCAM,-0.04222148140565574,-0.03974468958733287,-0.025986617808952544,-0.006537291958268293,-0.016142680003616874,-0.011798783363404688,-0.002045031054953848,-0.04445748443907649,-0.079932055327911,0.019119719407070128,0.03755431645721589,0.07595399810717958,0.044173085299325426,0.009699635809476366,0.003411139186178568
GPHA2,,-0.01391166845857295,,,,,,,,,,,,,
ANG,-0.03858371815710184,-0.008416865748840648,0.005215669222884069,0.002804995301334664,0.003370145390129925,0.012127162298533192,0.006263901710030177,0.010900476014612684,0.08958060785084963,0.051889312932264675,0.02835607032765363,-0.028218945901408304,0.054353852684119915,0.01231763628703314,0.024700035454864194
FBLN2,-0.04320703594179095,-0.02692140195687261,-0.02646126832421948,0.053847435685935974,0.023566472846199987,-0.04246548669722979,0.06990914846802869,0.02961543061009539,,0.014409500748508774,-0.02838217062014047,-0.04270837504802915,0.03534022426159438,0.060053657846547114,0.026551495581579182
VTN,0.009517549499560369,-0.02359506741762919,-0.022514034966893304,-0.020948203670630838,-0.012941569662481051,-0.015779692696529728,-0.017692711547107054,-0.032454856051424764,0.05806451155192861,,0.01615504571601256,-0.01862858962734409,,-0.018500503361152023,-0.02640398893439082
VEGFA,-0.037184598615059135,0.03223043413391411,-0.06824429463238313,0.07026496512991397,-0.045781063321842834,0.03814460207768868,-0.017918085966857848,-0.04860596664989607,0.05801858539072334,0.011372816706795255,0.06648524584900405,-0.05951480683640991,0.045920392331237125,-0.06223033887837372,-0.042002551935659924
F10,,,,,-0.022505095622520798,0.027229007335544345,-0.01180827870052,,-0.01517376832760006,,,-0.03181592930517031,-0.02849319413293601,-0.024041237698083244,-0.02858422722832527
SERPINA1,0.03258904170962122,0.046954619674886434,0.07305726245231861,-0.043932132600856134,0.08406675504138791,0.02552371663452821,0.03001411532589305,-0.010246672808038301,0.007624227819060622,0.030596360459634913,0.017142039549801796,-0.05684358285148454,0.04214919628641175,-0.012940564489563612,0.03856134111492667
VWF,0.031678636980205135,0.013003696316590622,0.02720712098596497,-0.03540457796314742,0.02538877168333916,0.011127502880518315,-0.007808579118699202,0.14264246475484693,0.042317493345413335,-0.019989506943344573,0.012152901530179961,0.0066668026925080885,-0.026273377720582546,0.04265684196387955,-0.005948184923843169
GDNF,,-0.0195474986647991,-0.004268118377366337,-0.019323236027437164,-0.0009019771353418071,,,,0.007050664992079003,0.07106728844126085,0.015540500381543617,-0.033181402832235786,,0.03548169118956613,
VASP,-0.05249438290846881,0.03261142916613191,-0.01616510592325623,0.005567753646444725,-0.04170460437195347,0.02540411757177296,-0.012307027384263966,0.14118165187820195,-0.0812944465687436,0.02774276767878177,-0.03240451940403408,-0.00649776614453144,0.03043327483535737,-0.006784347963350383,0.06722473862481666
ADAM15,0.029173142828885217,0.0026472616558171477,0.021549408631061216,0.05892990723134662,-0.02584768274958916,0.0071294987171738045,-0.033217301822031656,-0.02183834955164964,-0.05442815468694026,-0.0522806259902455,0.0019978609700999077,-0.04584551607610973,0.02638491371996907,0.0680852876751297,0.023742532079870406
WNT2,-0.027304006910395372,-0.021833967465693264,0.011490497035007834,,-0.021296560150067197,-0.024357956017041372,,0.2215590730055765,,,0.05108475358121251,-0.02720853694872861,,-0.00302966989298062,-0.039373074576630286
CALCB,-0.028577821799873362,,-0.034354212586662235,,-0.013117665314855115,0.06374903083057284,,,,,-0.02118263820712211,-0.0055407626402407045,,-0.007483366834867089,
OLFM2,0.007940195614847956,0.051444995936974755,0.03395282205490095,0.021956656496467778,0.037973340994478084,-0.028285574121324375,-0.01355815020379997,0.0058944963107078726,0.04383231758448733,-0.025501699158696163,0.038823868718944804,0.08281785245711007,0.08600346332827642,0.029111520908916035,0.03244798114352975
MFAP2,-0.021207843207049316,-0.0027405799025952996,,-0.01029856810528706,-0.032470525155956935,0.04705533356042909,0.012325596099338493,0.08466179218584244,-0.052750331621643776,-0.07631944512146949,0.005706744964676368,0.0638560931008949,-0.014893240068792163,0.009902830722688131,0.04139671088867853
HLA-C,0.09156360017257484,0.0077543857842310064,0.011479702562139172,0.029592069407964057,-0.006245382697194661,0.03028711891423422,0.01050288748281236,0.1387625497996137,-0.09600114446047409,-0.07503560434535114,0.009969538367599158,-0.07216792977053119,0.01416880089758169,-0.0383150964530212,0.049918278367099576
THBS1,0.08427340815715123,0.00816047090558492,0.011632927035012596,0.006173446004072732,0.0086402317918215,-0.017565328704256096,0.005557299605486421,0.01973903243964761,-0.044197842358161155,-0.03696786404638403,0.002034748776682897,-0.04311948732005963,0.053339206999548625,-0.004212082217534761,-0.02661149644074774
HSPA4,0.013409725336512645,-0.01744548152058674,0.040485549591634036,-0.027744425883306393,0.00874822958908875,0.04292540248577999,-0.021899328889412647,0.04654267753911679,0.08833714247142795,-0.04171973093091168,0.01727805523625589,-0.01901206800512684,-0.03994885168571116,0.01906251690109412,0.00037803656955154264
LMAN1,-0.030869935586503302,0.00017365523600638736,-0.08639933199199161,-0.037053902465069656,-0.03158336715239797,0.03736967108899673,-0.030562461475366037,0.08039198396849193,-0.004677600027507481,0.0027152266235002877,-0.007884256831831095,-0.05847657405988786,-0.03350582704788919,-0.0369849054944255,-0.022953453833330296
LYPD3,,-0.0008474740701402081,-0.006169599947019417,-0.017417888546123687,0.030319702274707528,-0.029481729413946726,0.021917162422342804,-0.04138925298016538,0.09291536558902076,0.04446771179891195,-0.007507074566526808,0.008941678118794996,,0.0732882102265583,0.03322932561671191
APOE,-0.006220974368808652,0.01600692876820062,0.042644414191430814,-0.004655259873449258,0.02008094799702063,0.024733177103575085,0.030506591426602805,0.030314672253597547,0.045455459002180044,0.12210669612087595,-0.053660332446287325,0.011892882954532627,0.06551238702729523,-0.029751653462481466,0.037929976551096686
SOSTDC1,-0.017221710753235534,-0.028118341744887955,,,0.009305494854563341,-0.037470189893633925,0.02849733224768941,,,,0.08974685968650027,0.04603022491521844,,-0.008278513868765863,0.03631914794847174
ANXA1,0.00011796953407401972,-0.03327940428021215,0.0035502895666084033,-0.028120119420276216,-0.02700605250860576,0.035621603686335025,-0.00729400901099512,0.1442531389395665,0.025823720855201338,-0.01545518102760785,-0.07661252802847539,-0.05669646735342454,-0.017636082563073027,0.004967824072484752,0.04067593169312842
WNT2B,-0.03026115658000326,0.010132841153619175,0.11277552931258383,-0.013680418428311905,0.014721622976937321,0.008671227458921316,-0.007020154740125875,0.05054615071484141,0.0001780718576862743,-0.01623298248709881,-0.015440478879898415,0.06090901072942691,0.008846535278065096,-0.05118673491214171,-0.027954478953145002
AMH,0.048865705508748816,-0.023251692997423277,0.0691739702425721,-0.024202902579705626,0.009590459102329084,0.03156017480151813,-0.015523366606166983,,0.023227767070352692,0.12225320928483127,-0.014190753223004641,0.03010614279989546,-0.0265308955182364,0.0481056515667354,0.006270200876772187
GDF10,-0.026646536516319232,-0.014446440369667607,,,-0.027155935918842997,0.009753710159997634,0.06098640432342732,0.09135324456500118,-0.039165624889855144,,0.05925472017132154,0.03176528418264701,-0.033484969701192524,-0.02068657555168204,-0.0027290313990621824
EFNB3,0.012220626187323953,-0.006796641746318365,0.019850517726944055,0.03330226786532514,0.04374681173626189,0.018337204884381886,-0.0495616678359292,0.03459925790822339,-0.016828253222518436,-0.003839667184991011,0.00429669092491126,0.05237600708931017,0.029472024091742016,-0.005117573951949886,-0.007454705627756013
LTB,-0.03240733354124332,-0.024601649411903737,,-0.041270263967249525,-0.013463309346529125,-0.031101337008785496,-0.01873770868192436,0.15808467854578664,0.009002799894271964,-0.04828329127559233,-0.015291671720796951,0.1770591970217539,-0.014795383899906369,-0.019842016551435467,0.07317390955368172
ANGPT2,-0.02474627695688426,-0.04946039090102337,0.06721094178804345,-0.010526295235569413,-0.022949337338689303,0.03645700430652123,-0.039042815276428416,0.07424674032698199,0.012565056949275052,-0.05358814629689823,-0.004093060622303825,-0.04841222780306824,0.005878039265710602,0.012666277494849327,-0.023875632284037888
NRTN,,,,,,,,,,-0.029145954557936296,,,-0.03348498171376769,0.014814770875338818,
ADAM17,-0.016530265654138582,-0.027586817911657027,-0.06594369834952812,0.027522937823853545,-0.03524660579482187,0.010893177103216758,-0.053168143798599854,0.015032782909563822,0.04748511692450474,-0.028665427961604737,-0.015267297411309317,-0.06952359094439987,0.019073789495777812,-0.020673777041384254,-0.003582056564314563
LRPAP1,-0.009475205063155204,0.018227454035476494,0.03327503044469175,0.02481151137870667,0.05200501898628531,0.02060137579492961,0.027398480112589996,0.16134068762695847,-0.07250174520090248,0.01833955627257772,-0.001307421874684896,0.01403867001731607,0.02339318707625234,0.006644479430688775,0.03764870692834825
NID1,0.04230769352290822,0.027469979902927637,-0.05503827702552981,-0.03800873570624828,0.0010632702175068958,0.06499709348083406,-0.05060553027289289,0.08408712342983533,0.027616798629389937,-0.04293403362987512,-0.03342405623027956,-0.04556126173498916,0.04352677871694609,-0.0013887234469988868,-0.02456877378308707
MST1,0.06274010841028234,0.02908738123400491,0.06632842688953303,0.03053665979567995,-0.036188072430606164,0.01162233275727799,0.03497157537967757,-0.07386351591703,0.08414958397597318,0.10943284351284324,0.046270100788937986,0.056162326140599114,0.011386114803714308,0.042597489258707745,0.08303927302335982
IL13,,,,,,-0.019250458964766643,,-0.0334893344347708,,,,,,,
DCN,0.06262461340889203,-0.018159548612135333,0.056106815461234624,-0.07040333720216904,-0.0059521543518945355,0.07307781750853691,0.06442421571224538,0.05862265153508435,-0.03091325305411812,-0.06284920124122863,-0.020199733122855685,-0.001138095498779679,0.0024496735665145994,0.015994614698242697,-0.018371326254288223
IGFL2,,,,,,,-0.0127664376730744,,,,,0.03429624979731087,,,-0.033269896548619886
COL7A1,0.03601442717613439,-0.02524863732427248,0.029946011134944887,-0.023907560945969755,-0.0391751625062894,0.01644408324404775,-0.03063947127759545,0.018622318880077926,-0.09240907295783775,0.03609934382266435,-0.005717539032049245,0.03346678122160179,0.026531191383175296,0.007375156609905336,0.06364756263940177
CALR,0.019449546238943873,0.005243453914594429,-0.07572457521344735,-0.021786688080273172,-0.06389586544388566,0.02495783488352905,0.009389184756873939,0.0013881087688373836,-0.05957247622561187,-0.004560870510813974,-0.025740453446504292,-0.11621644145264277,0.0001029694846944065,-0.001008993422166791,-0.01858564990270783
PIGA,0.026553205872349387,-0.03257808454043001,-0.048586159329720754,-0.0058017958646593365,-0.04979581223411509,-0.044582958783638875,0.000524348339055356,0.03940848584941631,-0.014650036717287386,0.027789602006746773,-0.003001612089687849,0.024289743517820712,0.0042290991088199436,-0.03293043310855307,0.04455665025995215
CD200,-0.05214001342461991,0.019634152647018798,0.043844295617983677,0.04100415606524854,0.06544346613904549,0.035792625924561144,0.05687830870838761,0.031917391958672686,-0.013485285585410354,-0.0064820819773053475,0.02400282572703549,0.11678911547507703,-0.03131103815405505,0.06446750942147716,0.07622838176457966
GRP,,-0.023165197738634763,,,-0.017509950695412252,,-0.019821439278359755,,,,,-0.02474641402494134,0.09364212115765798,-0.023504518210338134,-0.019211062484414308
CDH1,,0.025091654398004894,,0.012264899176906834,-0.0202618776369552,0.017551652174140953,-0.01700973425438751,-0.046298306046269465,-0.09338640517020297,0.018277771796281296,-0.02938288329052864,-0.012074791645027292,0.06531985844997924,-0.048545822539128716,0.046175969113438575
LPL,0.04681066659673029,-0.030876365609990845,0.004044094840366714,-0.013497993165657076,-0.04044246694541023,0.07863765226969563,-0.014597237060233168,-0.01102838798363676,0.012343392435861399,0.005738062524632058,0.03634944845277941,0.1042309524497066,0.07050504689857681,-0.008936889238080302,0.0316376047127557
SEMA5A,0.06219811476726241,0.04509822700373669,0.019063175828220348,0.0028775697084785995,-0.03165717601262024,0.00747380622154544,0.028547826187040094,0.005942570301596481,0.03886961882738647,0.014701720313676747,-0.002811772762114414,0.01803985973253031,0.005900250531289507,0.01201124368266749,0.0063215331823258695
SEMA7A,-0.00730173539922828,-0.03244749594416712,-0.05046910221529541,-0.00874636295929017,0.021532140275835287,0.08136751996372181,0.0069788491057458995,0.05343264705927353,0.07463118854127436,-0.06928922218824701,0.04018495414203694,0.0012973609509042854,-0.007683295107694943,0.09831608503964769,0.059217247215699216
SEMA4G,-0.04725308652744027,-0.029030272404428032,0.1344899289516886,0.022033980150552693,-0.033268379424145754,0.01267416605366622,0.047648813409060346,-0.09718461601203994,-0.03708034112017872,-0.013886272247664488,0.035643787727231285,0.06415091607757858,-0.0022550713133793958,0.021231269003538188,0.13694137760576344
SEMA3B,0.07658990251356528,0.01129121067199081,-0.028846518193621343,0.0034049809691460322,-0.06742358347577944,0.009417367250523914,-0.03316011850955562,-0.023542102263449643,0.10440628763331611,0.07443195466217417,0.05014346234762625,0.025686719672573015,-0.026696108299006864,-0.036666183689826604,0.02563038728228563
RPH3A,0.020082251896291373,0.056318041657320426,-0.03770432183162124,0.03821767122253358,0.01641411084077999,0.025385508679695537,0.016430676166198994,-0.03915962240827622,,-0.0007553648710791769,0.011593190481257898,0.10220771021351424,0.07583839503264447,-0.016090436002321448,0.01690381708687894
JAG2,-0.05300003644673715,-0.03668714603196878,-0.033582772272817925,-0.02617122667699782,0.018565665690485275,0.012897661591485737,0.06504477675252877,0.08240613903337891,-0.049388069899519424,-0.0895881093563208,0.009088670365644603,-0.04891856345882288,-0.02392641439543298,0.0420655701963013,0.0051189488856809955
CGN,0.09658257438306912,0.06444631817676233,0.10715248467725748,-0.014592662487906709,-0.021296566841244074,0.015049829724961002,-0.021542918960063346,0.050127053664426165,-0.007281857513683344,0.037612934199174844,0.006928668956790789,0.006442935309449958,-0.009459508399893934,0.050236199970623605,-0.04561441136385939
GDF15,0.00955099531153324,-0.04891511711141342,-0.06889972832787009,0.01289454136606594,-0.02964464807867609,0.048415890640808736,-0.034269501180775035,0.020376623304004693,0.05707825380491291,0.03121251210537959,0.024417517757099896,-0.00716799395469721,-0.008594931792791596,-0.03681307982198288,0.08499762725960944
SEMA4F,0.03264353739185646,0.013225010827117719,-0.03180689749368364,0.0645656392269549,-0.06133196952842828,0.07350001307325509,0.010964718025245835,0.014591348581989556,-0.11648204474124021,-0.01601202909433359,0.030508503438708694,0.0824833546213417,0.01677557822391068,-0.013671371880228789,0.05322552680423776
NXPH1,-0.012360770185799513,-0.027207940153859366,-0.013557154548812641,-0.008249527707743174,0.007096645441645294,-0.00034155260908464455,0.06195739107788281,0.059171179245327186,0.02440384162424019,0.07905970136626811,0.0112256985721409,0.004243297718231758,-0.061883371851531074,-0.02274407762680673,-0.007782971160487944
ARF1,-0.06570506499724245,0.06090161346730744,-0.03966016740157061,0.02458776905668494,-0.029475260665693854,-0.021643152677915937,-0.022286706329292503,0.08873351597484266,-0.008251596913569673,0.027065007737171572,-0.03195437141536399,-0.009143567150150796,0.031029956572360677,0.026796534392430973,-0.041998629635719285
DSC3,,-0.01052807549973056,,,,,,,,,,,,,-0.016190496272226018
EBI3,-0.00906495224828273,0.006340731372050174,0.009837995807132705,0.005975775482670872,0.0909392056239258,-0.009525403738026064,0.020940652186420525,0.07700218932938596,-0.08519542787908861,0.004268248113502246,-0.019132786828879946,-0.01648991512436295,0.010981057878934091,-0.017681844953497554,0.08568127720998607
TIMP1,0.045903070512784215,-0.04131340080039303,0.01748607581290788,-0.04172554375183621,0.07546275196556831,0.08238321163951527,-0.016533779237665355,0.1602416577687023,0.015589633792898057,-0.04532969829459781,0.003524074269478998,-0.11939772594049121,0.02447278750667398,-0.0011280531621729822,-0.03954343025221124
SEMA3C,0.06033424417580681,-0.05783583414928904,0.022141562463822147,-0.018682768216619405,0.00017496843711340532,-0.02241032917316396,0.011117487188414418,0.13316243144388484,0.016080553801315105,0.04558515539465713,-0.002773209390531245,-0.03148268728429714,-0.02250935442579417,0.03773563707393576,0.0006835294456675509
GNRH2,,,,,,,,,,,,,,,0.05406502502781225
GAS6,0.08177574765923566,0.04089005672194664,0.021997565192261183,0.039864748484381214,-0.06720320840529748,-0.016096574577258112,-0.026218589974309595,-0.08500543517148954,-0.10606709018678978,0.039223433738592814,-0.034239092894646994,0.009812933541419204,0.030656903352269265,0.02938910364013535,0.006424504190886663
MEPE,-0.027627444499907082,0.02170250159058621,0.02348027557084887,-0.021706564365333303,0.06250704793302427,-0.030300827827736333,0.0013039029875331755,,,,-0.02096049551041891,-0.03771006500600969,,-0.014804769570371766,-0.02237270550439926
SERPINE1,-0.009761539732899052,-0.05429708357950274,-0.06076167105046259,-0.034041209596222796,-0.012551536987620347,-0.016992289361110385,-0.00909281238019175,0.028830123353653796,-0.02088784753908589,-0.008146338285738937,0.01695555315110618,-0.08103951619324892,0.00146971710404333,-0.0691215123117758,-0.03768984556911989
RSPO2,-0.04455708023817939,-0.001834081393040057,-0.019584106587746543,0.03900019604441942,-0.02208336010054119,-0.019586108061989273,0.00909677398660885,,,,0.006000925104874264,0.045500475961891114,0.07278742357501555,-0.032083669904302684,-0.023022726555139185
SHBG,0.053104679480546216,-0.013636969823112337,,0.04615588948822344,-0.014453483575952861,0.028847114727898727,-0.008225206919746006,-0.0319266944441913,0.0227578133998429,-0.020068989312184624,-0.02923772397334634,-0.034852477487895495,-0.04433297535884582,0.05534260025689471,0.04023855705173187
LGALS3BP,0.052948681992793796,-0.0008593314240661173,0.04763823846032755,-0.012294719775291969,-0.0018834370167479773,0.0006489930835620589,-0.008963007088713507,-0.013793557217422382,-0.030183446733226094,-0.02847944542926488,0.0708166569840887,-0.08574357523062809,0.007451914829530893,-0.013536186317339239,0.03881847592407627
LAMB1,0.002200425898071871,-0.03322508079661063,0.033710782616346684,-0.017619111819331446,0.004738765961679632,0.06621893871631745,-0.009594698648675674,0.07449105193721017,-0.009158566355361053,-0.0607179563641909,0.005816767416026781,0.0010299274152247473,0.014977687783510713,-0.0004115606489620385,0.019987809742635143
SPTBN2,-0.054194818184205566,0.004068332715232407,0.03359386978140954,0.03146808564630034,-0.015042468592958116,0.012764655489471467,-0.01664035783846172,-0.10191240426903295,0.024790527862034548,0.02825295550528727,0.028621781508759204,0.037940799175999226,0.04763459045466903,0.0007235418202913804,-0.010629872799972823
COL1A2,0.05606814256521693,-0.009050589580558618,0.04911781043163351,-0.04556766077081687,-0.016598301297427977,0.04647715134952416,0.0025972774044711712,0.08542702792820867,-0.037148734176950284,-0.0839909053948816,-0.021127348270041618,-0.02107043980491201,0.06599880153601333,0.01952967519622316,-0.04414033147792701
DEFB1,,,,,,,-0.011374144103561584,,,,,,,,0.06354734336785504
CEACAM16,,,,,,,,0.14844476830120804,,,,,,,
SCT,,,,,,,0.015348545204984534,,,,,,,,
WNT11,,-0.015090151306928751,,-0.026603344200310023,,-0.01875599410563484,,,,,0.0032294551405421448,-0.02573103871883955,,0.02996078552879678,0.03788924475205259
LGALS1,0.026054135289088034,-0.04186157973773378,-0.018052678024680247,-0.0017950292793519828,-0.021487687888992805,0.018885990802787998,-0.045962998658735585,0.001499517666310613,0.12407987983401327,-0.06650882179167242,0.014484453433668134,-0.10353353693135559,0.020049936969060874,-0.06857381736667864,-0.020498241662090657
BCAN,0.09199755452345523,0.046246406424485235,0.026502714834214722,-0.021401400516613586,-0.03744640703788331,0.053374347597717545,0.05109818805221917,-0.03997303302485438,-0.03139596218150273,0.10022014367102659,-0.009035558142513805,0.11085194026992154,0.008622378843942803,0.0005323544672025894,0.0334333469654153
ANOS1,0.07625699835324451,0.007022399081861375,-0.004806677882781473,-0.0035207168439023292,-0.019836716900157668,0.022823268143886886,0.03682839493778549,0.05270459470567197,0.016515017276554755,0.06651266566303118,-0.012706952914333927,0.07864732820512849,0.06237697642031711,0.014794762926313198,0.04681134856929077
EDA,-0.041183391866395976,-0.011047446005615226,-0.03147284845523307,-0.036542255127984924,-0.024771310958216892,0.011580624042585938,-0.016380765006579444,0.07552740059387057,0.0024983877447968235,-0.04805626519564101,0.05336421388600746,0.05327387872535522,-0.04870551597098858,-0.03989359614498204,-0.02596509956066774
FGF22,0.015583931300207104,0.13591207896076193,,,-0.021183766204095834,-0.017192336513351086,,,,-0.03510281033403576,0.04357762279972631,-0.02500262364091499,0.025448477899044784,-0.03607947219582224,-0.017514894573099408
SHANK1,,-0.015090150338159695,,0.016190577063714587,-0.011440817774788253,-0.016357416265731218,0.0028346337780867908,,,-0.03681195977161056,-0.034973755159423595,0.01873756970770441,,-0.006792567785473632,-0.028864390429419084
NPVF,,,,,,,,,,,0.11691665490160162,0.05206722909394239,,,
RAET1G,,,,,,,,,,,,,,,-0.020187800659891626
TGFB1,0.02199321490370993,0.07666359750651194,0.0821620376511704,-0.025296036674656127,,0.013625293487269001,0.020479149548363468,-0.08618825014933289,0.02896295098641242,0.060309693927160776,-0.043908909725712535,0.006514121518236421,0.06557498109059445,0.009940262888549913,0.0008619807092987015
MSTN,-0.03955858454286061,0.061713882322098707,,0.01891838516714149,-0.02921220809672816,0.07103757578280175,0.06330841309966595,0.08248114766649024,-0.13750710679237885,0.0781017361690093,-0.02500580717271606,0.005573326094379003,0.02712552105882791,-0.036462835366221524,-0.015967488081159366
WNT4,0.045960088321132596,-0.010167710249417884,-0.029814659783499745,,0.04128861044111384,-0.019493257323223597,-0.016064176780874333,,,-0.005765856134869448,0.05602588975467402,0.07033967026477404,-0.025846417768341595,0.00356189498822907,0.01726251752995162
TNFSF4,0.03135510963712472,0.08141063046937752,-0.034354199653237265,0.01950223885821063,-0.013966638798807138,0.049447345567445615,-0.02748599705338107,0.04924660245250033,-0.03272702673411638,-0.04597696475252686,0.07962334841335787,0.03658046793228317,0.06698597628611107,0.11581837311301697,0.001270290197305662
NTN1,0.013455082442545542,0.020786738243701013,0.01978315154926318,0.03501226552333356,-0.05009933891441619,0.07202939028984193,-0.014399381510744482,-0.04803672858312836,0.021186884475252528,0.013483563581981705,0.07127278142707225,0.012991262817557088,-0.010071196124148281,0.03572724201566723,0.02724565972839257
CXCL12,0.08502847568231742,-0.03211131988691969,0.014069622310218844,-0.031325183717862075,-0.021397333998905498,0.006809761655387037,0.05768165738907393,0.05059653160877328,-0.07963067484058792,-0.008821756389280351,0.0020437013265032526,0.021387760299152857,-0.023899040732770518,-0.03109468473554191,0.01462505879195442
GNRH1,0.06293568286797754,-0.02943403168965991,0.007962417182717332,-0.043665791922498164,-0.011638501935167828,-0.007874585603143228,0.06791251812696963,0.024545978308552166,0.16278023863225904,-0.018520003511239436,0.003963248545622651,-0.016081155582455847,-0.026190719888638338,-0.0005006089181224684,-0.02194424829731357
FGF8,,,,,-0.016264932243255557,,,,,,0.019706007647149013,-0.004686834279142147,,-0.008066163377868132,
RIMS1,-0.04764484027090895,-0.008807884230061265,0.013942972492992717,-0.017354647538142247,-0.004826131559417169,-0.01582395775971077,0.012024394085149973,,-0.08411637901971598,0.07380982154188236,0.07570000989323392,0.027400043858349366,0.05178568252517586,0.008489019329650696,-0.022345837325953428
FGF14,0.0369640159964083,-0.022178728871559316,0.006220493664053324,0.03468711869660138,0.05706085886168798,0.08498631427011691,0.038502847249185256,-0.057668913084656805,0.05779073239693551,0.05581865098009554,-0.05688432856539929,-0.009622399891558614,0.012210751104432559,-0.038230037623468126,-0.027191149132554524
