,UKF266,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916bulk
MEPE,-0.014794831225024853,-0.026379066614344714,,-0.021393227153141143,0.05350478627016303
SERPINE1,0.024959514621870817,-0.12196355599312801,0.03792778395152479,-0.17082057832563477,-0.1417427174316898
RSPO2,-0.030065734023979326,-0.021314450540504327,0.0693663189369758,0.052865270445923956,0.10593486485970872
SHBG,0.0814248475079298,-0.022839349823499302,-0.021099945144700996,-0.031243501413218515,0.054221348453215745
LGALS3BP,0.029127484386836305,-0.017945897403784883,0.09888262538595938,0.014129654383382017,-0.12286017429369832
LAMB1,0.062019433746652544,-0.04736340491619272,0.10898601513312224,-0.2001413612771699,-0.14230750090235122
SPTBN2,0.008005849237670674,0.06596683220036388,0.075323040427583,0.033811328387698084,0.01535840877544908
COL1A2,0.06287524954393008,-0.010538665358491333,0.08422514265644777,-0.16959565389830356,-0.11298739455555645
DEFB1,,,,,0.004705351396543724
WNT11,,0.006993348308268802,,0.006521937991239199,-0.026937267407017636
LGALS1,-0.023158218413619695,-0.12346373710452016,0.019920779609511108,-0.19053166602616875,-0.1716529894736324
BCAN,0.03915722996047256,0.08268346079488495,0.07454306797290434,0.19358766754193324,0.162115497240323
ANOS1,0.0529644156830333,0.05898449171321896,0.043759909287109384,0.08154511170375728,0.08011972057621357
EDA,0.08753775727979422,0.14470844597466964,0.03293211929903422,0.014738074662916488,-0.013031433930277421
FGF22,-0.022411441524838396,-0.0038693589301562457,0.07670670218568743,-0.03305053960860805,-0.008253535383440754
SHANK1,-0.012103854247901552,0.005770154154560587,,-0.009069244772059174,0.0369385123447742
NPVF,,-0.01725135458152135,,,
RAET1G,,,,,-0.004341259865140115
TGFB1,,0.030048887694030177,0.06125060842768071,-0.005235545354850698,0.01852393584511045
MSTN,-0.004971706670706318,-0.01953354434008853,0.02776115938330906,0.08583845483054367,-0.03354548712317553
WNT4,-0.009793312718643723,0.08437824303169607,0.09444772837671858,-0.12679528555153793,0.007820539798110628
TNFSF4,-0.014776055670284213,0.04378775055304574,0.02206183769623248,-0.021906783577083686,-0.046483567476637566
NTN1,0.028033679226112152,0.03952931845186163,0.03758193161564384,0.062172484603802085,-0.025351396253222993
CXCL12,0.052294735489841,0.03329520463637854,-0.02522597727370147,-0.0744968952388695,0.06944865736013656
GNRH1,-0.012312994915243179,0.13749157271326398,0.02189168225990308,-0.03105775631234159,-0.03402492806658759
FGF8,-0.017207543472826912,-0.02601906999115852,,0.027717282277505847,
RIMS1,0.001718918500036238,0.03727288940674996,0.005407853921937354,-0.01837660904473949,0.047850165443267006
FGF14,0.019350820823134933,-0.01215017670246266,0.034034381209167276,-0.05821076940515713,0.004212721599851969
IGF1,-0.02161920122838949,0.06881880491462797,0.062436124521377166,-0.030300682964089977,-0.07537568516168901
TNFSF10,-0.003735145650135638,0.05512424610178019,0.04624259052368179,-0.08030863511818002,-0.06457904873070205
GDF5,0.11734382508160023,-0.0070302940720851186,0.07269256925770422,0.10106684998794152,0.11245765439419149
CHAD,0.005855999382286902,0.058851573079219184,0.007893900360042849,0.0338756477332729,
RGMA,0.0068137193267967565,0.04769633242759875,0.10454338878918398,0.1551199947490019,0.09491182004282653
WNT16,-0.016591543209799293,,-0.06147772972221082,-0.01963033726398984,0.01763102512629273
CX3CL1,-0.05277742896721654,0.03352726469483081,0.06602854622387597,0.012295092096546155,0.007514994332306338
FGF1,-0.08332086193808272,0.02782361257264744,-0.09789990135420701,0.19373326781446468,0.07561754565330125
ALOX5AP,-0.017067174041797074,-0.059517742466908254,0.013771275430477405,-0.1468392522502905,-0.12148588811857211
IL1RN,0.07123759683104526,-0.03932619403935763,,-0.05469583165658391,-0.057036731620915965
PCSK9,,-0.01504770129394582,,-0.019054308859150753,
NPW,-0.01750806359525617,-0.03332628817367793,0.06548535927288297,-0.016573554142697136,0.008777052322319049
CXCL9,,,0.03701509475555943,,-0.004739308469332271
ANGPTL4,-0.0034387207060602373,-0.056913883326208864,0.031607965480790895,-0.14792232507838665,-0.19358378865829287
UCN2,,-0.026019074372024168,,-0.021531274234715164,
COL4A3,,,0.010709288516959896,0.03643228413672216,0.040782597627326264
NRG3,-0.03632938705110351,0.010237727848601798,0.025717969828428857,-0.015527629363655742,0.08740322215637118
IL23A,,-0.015047696044676987,,,0.012975878556524788
COLQ,0.006393077340596344,0.008093577815090897,0.05626851712899823,-0.008649701617502871,0.0013318030928037362
SCGB1A1,,,,0.011114865045556678,
TNFSF12,0.025328664633301395,0.0523992138137754,-0.004933666567838165,-0.03256792278208118,0.061132495767527106
DKK2,0.007536504055944147,0.0066915411441153885,,0.06332557028084082,0.00856362886766366
FYN,0.04165692056279088,0.0657778347341542,0.08384750388011959,0.16034765381863184,-0.033994603073482364
ACE,0.055328491523605805,0.05367456661317601,0.09646268551241834,0.04077111539898384,-0.08149534724611532
IL18,0.022055587891874277,0.017221981529334168,0.028306680672131018,0.022479071533610326,-0.0007914462230398782
PPBP,,-0.01842445669222509,0.02507885520665195,,-0.02780407661428891
CCL27,,0.08176865703041686,0.06755018401643542,-0.05190748899383344,0.0037863869653090563
SERPING1,-0.015284175139122568,-0.010405567261512897,0.10665635610909883,0.08876375276528563,-0.16182317992973422
AZGP1,0.0246776371528249,0.05322645764120488,0.10513198069799776,-0.11753607413102247,-0.051252862877010565
INHA,0.026997273865615783,0.014171227897973898,0.045644684085199054,-0.02664119547419526,0.0037458743108322984
SEMA3G,-0.02950046533483785,,-0.022097936036226683,-0.008170616533072907,0.06557867801730274
OXT,,,,-0.01846118994536604,
COL6A1,0.06591180862110749,-0.0802759363755419,0.15928164871957134,-0.22733519174634995,-0.1270870649272015
FGF17,0.03778710736719255,0.02573212719215832,,-0.027567241890041533,-0.042253247181323624
TNFSF8,,-0.019991922375253154,-0.003323639558642196,0.018205617560866076,-0.031309651782235014
FGF20,-0.014776060335088553,-0.02173952532268627,0.02108425806107562,-0.029740461190858936,-0.023177373366302566
ICAM3,0.005596620690474965,0.023979652712992027,0.08104786489964498,-0.0033154955931237167,-0.05300026656321891
LAMA4,0.06529511369120947,-0.03351185217442589,0.16530977240969194,-0.1575416554065572,-0.10238867066622388
DLL4,0.02837994594291035,0.009538202884932864,0.11273167002857462,-0.010626332625486975,-0.10474276460603979
SEMA3A,0.04984765040702364,0.029970937212275353,0.09246451365606753,-0.010657848357223559,-0.04922801617368793
RLN2,-0.017358402556559887,-0.013824365765074216,0.046037426068399966,-0.021531271860437944,0.05118322027765246
C5,0.021094625138509047,0.055563884815748206,0.0019916318275516524,-0.0809316371898161,-0.01957293946402066
COMP,,,0.005957901379527715,,
C1QA,-0.0031273474444261655,-0.00696549150346677,0.04343220398559364,-0.18916877745851435,-0.06077057197324831
UTS2B,-0.012920982068284478,,,,
COL9A3,0.049195432983629675,0.02229046900239881,-0.041209807485263684,-0.11247038944579325,0.050798560977017605
DLK1,-0.01588545359676894,,,,-0.014323508659040297
HGF,0.018000901950415284,-0.03966659399472901,0.015597711936277797,-0.0233702351570896,0.02041006997912224
P4HB,0.032506101369227935,-0.06706191534314099,0.08495221491342128,-0.18655242327200566,-0.1600251940753009
ADCYAP1,0.04864411962935227,0.04788793990787359,0.08334879396336965,-0.06141338102016685,-0.05611241659151069
GREM1,-0.0271043760057993,-0.01570299897301979,-0.06974961592652523,0.1439391550929451,-0.017481269104012605
EGF,-0.0031044827849008158,-0.01690256717177021,-0.028229987998110724,0.11224424055296935,-0.04121866615825199
VEGFB,0.026883712775402444,0.02749562921636668,0.06225218294337407,-0.013001912616389236,0.00626636570405701
FARP2,0.02210686575292249,-0.0005266461395249338,-0.0013501699034216537,0.004076251032971315,-0.030323993996516727
BMP3,0.053900393717246114,,,,
IHH,,-0.018096365988874177,,0.050257464633025425,
LAMA2,0.048873702270245574,0.004602479595768588,0.10305076045186368,-0.04833893928104546,-0.04259867394788432
SERPINC1,,,,-0.02100474270700616,
NRG1,0.08787358852211129,0.028774826187130162,,-0.08397113796524446,0.0125647619589817
SPINK1,,-0.014786286140135906,,0.004348929192129715,-0.07917687026875926
EFEMP2,0.03136747249322594,-0.014091334083240129,0.1860313462234256,-0.07496319781514085,-0.11844349062678303
SELPLG,-0.05321587595708451,0.06682963526802387,0.006891195298842103,0.07684166665137022,0.07140980764056207
GDF6,0.002363455773637548,0.13865517686818782,,-0.0432407375092972,
HLA-E,-0.014238995953278502,0.015174069435051986,0.05608114411810151,0.08431333263042473,-0.10369163532963345
PTN,0.05525827166219503,-0.04982161269596676,0.11454292020041024,-0.06491520728169484,0.025225182298633367
CD274,-0.003177391180469222,-0.0357496177507145,0.0670906018746999,0.09635964412339035,-0.0962098974353593
CD14,0.009357521036960604,0.018002934011957943,0.11751430855197331,-0.21165182700052473,-0.15233430916757412
SFTPD,-0.02921329647277696,-0.0336629250814411,0.050011342341084127,0.07993945120752659,0.06283360574737695
SLIT1,0.002577387253816934,0.028098583543096214,0.05198616919434043,-0.11722513628428996,0.03755078413360869
LPA,-0.012920985307626177,,,,
CNTF,,,-0.053137166399506094,-0.021531274234715164,
BST1,0.051781267441480774,0.03566780648340407,0.0295340384787558,-0.1146500724452564,0.030867495401929283
AGTRAP,0.03515250577176948,0.019093476308994165,0.010889602745777568,0.04658024947911374,-0.006247897711613587
LAMC1,0.08533955662371935,0.0021927170639840458,0.07252250749326328,-0.12936414577803199,-0.12340283042957145
COL6A3,0.04896476696318164,-0.047228568631047074,0.10177196902716035,-0.13916408678951886,-0.12705077565071882
FN1,0.02478224918309843,-0.038441963402419094,0.10356601187679548,-0.11676543964685446,-0.19623385685335923
MIF,-0.002942629188041868,-0.05875570550434232,-0.11000364641064936,-0.12214288697263855,-0.013672375473362794
JAG1,0.04239024749787557,0.003171916438678621,0.09680746795003553,-0.09865600139795011,-0.12215586958951581
NID2,0.045393348993497645,0.026921185939484626,0.09879742273895985,-0.11443450316693146,-0.03204640229132025
EFNB1,-0.03129926900494367,0.012841811621796657,0.05337511470789203,0.06724479225201041,-0.06378243803962566
COL4A2,0.10280455953913124,0.009471752234931628,0.11246493869307236,-0.05430224809621399,-0.08008973420761975
SPP1,0.008415858839076161,-0.09510086686868037,0.010712802113658656,-0.15238384146602293,-0.19557153704569205
PODXL2,0.0585307305226966,0.10084498244290868,0.015022310975672349,-0.05669227320036844,0.050485743885842205
FGF9,0.034941112334781775,-0.010119834824312727,,0.012313923432099543,0.0384049815136004
ITIH2,0.1062957794035831,0.0614754776978568,0.11676220551624257,-0.10002773923272479,0.03880228403894261
ADAM10,-0.002013731061476315,-0.05596689399582096,0.03623531968903341,-0.016879707730625776,-0.09264501069133227
CFH,-0.023053655063756014,0.10034730620052822,0.07258268236783702,-0.07523716023514879,-0.01851826533933278
COL4A5,0.0023011218684453666,0.05401195101898792,-0.02711983894910176,0.048946003003784024,0.04511117201179358
LTBP3,0.018919597739920066,0.00261210979616363,0.05889440369210138,-0.028893439239356594,-0.023759005971399006
GNB3,0.0282344354046577,0.08558345359975039,0.03547714327717476,-0.0227457127826183,0.0320982669873866
COL6A2,0.0842589015575834,-0.0641003297899464,0.02282384839071208,-0.21329518803947947,-0.12242305818391798
GDF9,-0.012031589824487984,0.03682450375423845,0.01174375622579209,0.019354113809833557,-0.04304375562816453
NCAM1,0.03924342728686174,0.045629757581226414,-0.09843462379966729,-0.08658032140390667,0.0941940751141838
APOC2,0.0012756208344601126,0.021504564633934294,0.1058149221900012,-0.06014141882003583,-0.03554231755315635
BST2,-0.022152402195618176,0.02688252423121806,0.1537110013392024,0.08147678110289606,-0.07672168404969361
COL5A1,0.057101144208116225,-0.04517119132467285,0.10017943639594858,-0.2223280970298239,-0.1573113961825654
CALM3,-0.014127500451198507,0.0982844679548327,0.029280279248032098,-0.03833377781909768,0.09535411873119651
THBS2,0.032900185525493786,0.03548861146426973,-0.0046837901784128775,-0.07871656908948228,-0.020742679027491894
SERPINE2,0.01519511268803188,-0.06434332067408144,0.026975068205187205,-0.0858291211996355,0.03444746877899894
EFNB2,-0.01806980787361308,0.0002172374147658632,-0.00023744385836988642,0.016779571311029466,-0.04318904879293052
PROK1,0.08246147760462502,-0.01382436883194832,-0.013514414834436422,0.07373973470059451,0.14916862509320786
MMP9,0.00986673199772581,-0.07458700446989872,0.08647123852486223,-0.06353930122019663,-0.039016288141757866
DMP1,,,,,-0.026344998402767064
NPPA,0.017729836902095703,-0.05168009453779709,0.029785909845296863,0.021695971314752753,-0.0067594475441642215
APOB,,,0.07515047547576789,,0.036763663639337724
C4B,,,0.04412645889255933,0.05097087931867978,
NTNG2,0.021906398233319475,0.00031325117141925765,-0.026416630142389645,-0.03860937573805746,0.028613585201575
LAMA1,0.06610401884960335,0.04667325490154421,0.0418059027562675,-0.09596201700041693,0.0012273340826568782
UCN,0.037371638746713384,-0.035171143964770814,0.0614397817920802,-0.03748346577284383,-0.0015479856003563037
ARTN,-0.0030552147437624853,-0.026019073691501204,0.0032460688091343853,-0.038956471933270904,0.015579622414592244
PDGFD,0.06894437334854438,-0.007908908521252768,0.1069042767561458,-0.08870590633668168,-0.024508339507664918
EDN1,0.021604198095394697,-0.0033411402091469036,-0.02953268116418005,0.043139979711966224,0.03938297947465947
ARPC5,0.008802431712035494,0.02060741759556634,-0.0018225270724561821,-0.0780354718109885,-0.19793086999038276
GSTO1,-0.03574410418478989,0.02212468404628393,-0.08108893699279157,-0.058530701866120506,0.028978844212457458
PROK2,,-0.012012295687945004,,,
SYK,0.0024982244545038897,0.0329301496349596,0.001698302196749347,0.01895357306370638,0.007741582304999633
ST6GAL1,0.02371229893137623,0.12233642729448799,-0.011646896806021042,0.08648187780654862,0.050942353839800496
WNT3,0.019554460689247332,-0.037791614079277704,0.012977741365467721,-0.02846575011008311,0.0868078052185678
HSP90B1,0.015890939499673965,-0.10210437489044116,-0.06811213953111198,-0.18371373898981755,-0.14169960683422303
ZP3,0.0322128718663575,0.053409452658397506,0.002571340675741373,0.080591729093627,-0.03568773729420554
ANGPT4,,,-0.012990616150071018,,
NRG2,0.019883071068584134,0.04793017360206278,0.03257485220006787,0.031213332868440715,0.046848039495079735
MELTF,-0.029364477577849497,0.004444242794091435,0.06738373755068228,-0.04322942474710666,-0.06469521088094107
NLGN1,0.04547993286802491,-0.00315051755077645,0.034240526284415304,-0.04115670212019933,-0.04681551802466037
SLIT3,0.020157912305836054,0.019499091755659673,-0.02058177694718903,-0.03337151085217725,0.04284486236508023
CCL8,-0.006085741173994545,0.017377924080040238,,-0.043506009448242296,-0.09493126804474489
S100A4,-0.026799482067113696,-0.018536698199336715,-0.006804271944744845,-0.1555419089464764,-0.10017952547236195
TNFSF13B,0.006305079078176384,-0.0533274655487097,0.022044803720917064,-0.054869787514145084,-0.01368941175126774
HSPG2,0.013542461540219704,-0.004358234356550257,0.13257194596149802,-0.12714597874545577,-0.07126303360505731
FAM3C,-0.012868225882280537,0.023573331086997253,0.11588946408809556,-0.09222064099397671,-0.08181808935187052
FLT3LG,0.07294806758747432,0.011230382008494381,0.01984668996636979,0.04626689285951798,0.03744850916742902
A2M,0.02496032274626484,0.04385109042819397,0.10568533935735477,-0.07686729736435884,-0.2175102789409293
VCL,0.023944211034397925,0.010172465938157883,0.05212699230812185,-0.15748638879422086,-0.11660495495635959
FGF2,-0.007230481974251864,-0.030017387101262474,0.049033714660473696,0.010175995921018643,-0.06894038992033047
AGRP,-0.013502850325920064,-0.014243134482762904,,0.08913283201583891,0.06388275125357203
CNTN3,-0.019411382678941602,0.06959884073321036,0.08743044255104493,0.07497301224168067,0.12554051453427406
RNASE2,-0.027165584409280435,0.004068853814478723,-0.00032496949224348527,-0.059327706158452474,-0.08376123974754167
ADM2,,,,-0.026471099957643515,0.10416912841378018
GAL,0.020577146876625717,-0.033213582360888845,,-0.026685208740057233,-0.04413682887767989
IL36B,,,,,-0.03330349338609527
CXCL6,,-0.018675111636076526,,-0.04625266646612057,-0.03152065232135771
PDGFC,0.004395567037531845,0.04292676689188294,0.01079239240251923,0.04127776621665005,-0.07439573545581143
COL8A2,0.03941291616580712,0.09607320447674556,0.09195687380153204,-0.06824104549937605,0.1000344213448502
SPON2,0.04351374508458956,0.010479058132271653,0.0718838631935544,-0.08191960085687197,-0.10714284030472188
LCN2,,0.13246950671613034,,,
SEMA3D,0.00514352701967038,,-0.02917961169353827,,0.07147896091370218
BMP6,-0.01765656241742474,-0.025162734023102713,0.04140108237720942,-0.00028117738122368854,0.05194484640067697
TIMP2,-0.00452441950142235,-0.006118949784637764,0.08879612670468603,0.042579764065587666,-0.045836749652605674
EFNA1,0.04387924994403819,0.08104895854286344,0.030029977447952178,-0.017393459585185674,-0.1256361962427651
S100A12,,-0.015242610923936863,0.11682067843781332,,-0.021791463440497195
TFPI,0.009217511455005508,-0.0173774146633669,0.08382163376516473,-0.05951214538721799,-0.04715021502807085
GPC3,0.011298498501330571,0.09025242292952969,0.17504014478974914,-0.04102606099814282,0.03134633701087417
NMU,0.006285181824263079,0.0015779906895321812,,0.011222866357641997,-0.03209775726625207
SCGB3A2,,-0.017251357381091598,,-0.03477586936391077,0.0562910052725277
LAMB3,-0.024336312501131926,-0.03826168199780178,0.04995426907998384,-0.04728280211093848,-0.003116644497911579
LGALS9,0.010000407910803472,0.02619562544681964,0.008132034513048387,-0.03255495061666383,-0.03987715093868711
VIM,0.006780862942502228,-0.09703057256021143,0.08422614358316576,-0.24171297945207856,-0.20534186372936805
PLAU,0.060616861519116515,-0.010509944560417964,0.047300035843246636,-0.22127973756670208,-0.0917470966010054
TGFB3,0.01574080089677071,0.042983628019481045,0.006342203011127305,0.0028823757257174665,-0.02503730758986939
APLN,0.05311525988220425,-0.046836802526252184,0.07377862049295959,0.053473916150850793,-0.08525599062463138
SHANK2,0.002469893843970828,0.07937214131857662,0.038423621484296774,0.06942742732745717,0.07717994592763255
LTF,0.046148326218036446,-0.029878032146085365,0.012399212135608734,0.06527301509395277,-0.1535343422419109
PYY,,0.0235364893969309,,,-0.023177373366302566
PENK,-0.025236878760831877,,0.09743207734263777,0.04201695788315771,0.0695383322362547
CTF1,-0.029213299568549598,0.017750924707297087,-0.03571324802899677,-0.049476843660437426,0.043001443303565694
COL3A1,0.03730117149447685,-0.007734248819178127,0.12285512732093097,-0.18187557718886804,-0.14262879822693963
S100A10,-0.01741395602274751,-0.10849636734728693,-0.1635049417149653,-0.23089427661014145,-0.15825562475323116
FGF13,0.004350396121512727,0.03372264516181245,0.029104952266511275,-0.06450023241821118,0.060575355295097034
SEMA4A,-0.02454231225588424,0.008050166621851424,-0.013571155553583037,0.005756333955457302,0.006410260439559139
EFNA4,0.03409286187353356,-0.02357070061984087,0.04638287640542737,-0.04043902653964807,0.009682101034236371
HSPA8,0.01519961299576009,0.056376157253132386,-0.03652693933852745,-0.09389894801308848,0.07496959367483086
NPB,-0.021186186581477303,0.07882781490745092,0.04122649007523122,-0.0873281697081897,-0.05668205374688589
ULBP1,-0.00015006629200903704,-0.018586553333681893,,-0.0365932655595635,-0.03159741080441225
SEMA3E,0.021087271925064554,0.05568921582950519,0.05733767496845544,-0.06037923815205553,0.0559530391773299
FGF3,,-0.04674221675873501,,-0.038256034497368835,
ADAM9,0.033673075319760194,-0.04720257020694822,0.0817941858282304,-0.11175344278936584,-0.10477223802835717
ASIP,,0.00907516755737194,0.04597040616207421,-0.016688216506930892,0.009688316454150185
IBSP,0.04570979289028561,-0.07600677950666052,0.08048236684809426,-0.17625924825661093,-0.11407032790218227
MMP12,,,,-0.019630339854994308,
FAT4,0.06678392361366242,0.05664707314012603,0.011348541371760959,0.018517489964866927,-0.03734201080972189
MDK,0.05159101080861174,-0.0032984288706061344,0.003927808264699032,-0.0769918430464103,-0.11054295166699706
BMP5,,-0.04117404994994175,,0.02172232634466633,-0.02916941763790011
CAMP,,0.02667484370276163,,-0.02874663010476616,-0.031818343916887634
HSPA1A,-0.011276067787231836,-0.08506823814928163,0.031823648659586826,-0.08914655979661709,-0.03226533276880387
SEMA3F,0.0778229547535271,0.05070873185925053,0.061371398213758394,-0.13100704897443488,-0.07877254151707874
ARF6,0.024584257388861983,-0.014093873955732701,0.02963635181204797,-0.07209800818248614,-0.048742051467538364
IL6,-0.0024836221534768567,-0.03597718463529925,,-0.05091313638892645,-0.07255409428388893
CALM1,-0.040516412390731844,0.003341707279703851,-0.05004949490076698,0.08506974690999293,0.13255015460303052
VIP,-0.022485466664139378,,,,-0.06534429426350843
NMB,0.004982756926672497,0.013703112527081562,-0.1175660225913525,0.21898868444654782,-0.022556140867568398
CCL26,-0.013691583989749297,0.06032244654106874,0.07676792041876226,-0.0349443895734021,-0.006568900447857391
FBLN1,-0.009569760626698974,0.03214270673720636,0.0809208951461634,0.009076068255971024,0.04788896243921862
SAA1,,-0.05953714862074446,-0.04994647585324993,-0.16292569756876618,-0.1661358012986261
MICB,-0.006919912148830203,-0.037608892931404014,0.1057915259367364,0.02647387932028161,0.003946327120650986
MMP13,0.015271702828854646,,,,
F13A1,0.01400820915346927,-0.05889266014389685,0.0984436920418153,-0.17209923052817042,-0.11251397430036768
CXCL11,-0.020290138247964013,,,,0.015361509590224105
COL5A2,0.040044065891622065,0.015621931674796436,0.09510399416423236,-0.13899802833449024,-0.16739566584509724
EFNA5,0.028070335001976747,0.0767610254267948,0.035080870236720456,-0.01573571051829643,0.1455625938987666
AREG,,0.1054076919302529,-0.05695452201151908,-0.0427982783912359,-0.09089646163364179
EDIL3,-0.024112178530380043,0.040667204683698534,-0.08135009002907315,0.017026796602507322,0.05985331171704222
CD86,-0.04286072455520326,0.02643268889344837,0.003350372547464733,-0.003936411825052081,-0.10059001961139051
HRAS,0.007380010327654906,0.019222299931153677,0.027638127423955317,0.016429306614437353,-0.039941998959054474
C1QTNF5,,0.042679645869185566,0.11333833001040623,0.04288183544393153,0.03196183324284186
RLN1,,-0.01543523071683529,0.05423320908209589,,
COL4A1,0.06094088502522819,0.04585624817978147,0.10186952618975294,-0.07226102508193875,-0.09015322028913039
CCL3,0.03373420885958042,-0.0005093698109880407,0.04753591173532265,-0.02684306937402526,0.0019228081369127741
BGN,0.04784905324329141,-0.0023374600838361875,0.08200571510915743,0.036090102634771026,-0.06474607618461288
RETN,,0.0076853292162094465,,-0.024697408389674866,-0.03130962830687164
S100A9,-0.047933511171832685,-0.0943556274767341,0.09371721569167307,-0.2009234497595057,-0.1654862921319705
HCRT,0.07723989070972383,0.022039260987764483,0.003890704684462647,-0.021242544169957665,0.025434491102640188
FADD,0.041192249258765176,0.040349964571467334,0.03193040955937901,0.009094330025926899,0.05228730032911171
ACTR2,0.0030189046282311375,0.008435879000689477,0.02293639668655965,-0.06235804371521419,-0.0659125019158646
BMP2,-0.035233316251658375,-0.029391635166308754,0.0107669127732694,-0.032009355657792345,-0.13695586309152535
PDYN,-0.04772347553766065,-0.029018231961498123,,0.09343718666971476,0.10239677393061646
CD55,-0.008007140040259838,-0.008475852130312196,-0.007346958577094653,-0.03524843864932034,0.0130584726176228
OSTN,,,0.04853464160018129,,-0.005924630175570809
PDX1,0.020029870857438712,0.050511898803346625,,-0.001760749823587522,
CD6,-0.015121256805517876,-0.018096354627354087,0.01933416885738226,0.0013064605356239518,-0.044400350407671506
IL16,-0.012875209983024195,0.02795507233506619,0.03833919024922011,-0.0343080407048195,-0.015123793414801122
LAMA5,0.05168027152887696,-0.0481074606468977,0.08877097365794016,-0.08743125740703644,-0.11368744547076953
RGMB,0.0075188121778987736,0.04049356586474523,0.10763596261395869,0.017001841333416447,-0.07858450319617388
IL12A,-0.020933626280384723,-0.019878660584711435,0.02111451770616234,-0.02254961525756743,-0.01720528703115258
S100A8,-0.04814152261019034,-0.0579519322774193,0.06405080198409949,-0.18159936837056714,-0.12093712568691539
TAC3,-0.0018062337465783382,-0.04220297531793473,,0.07244275384506682,0.091305052738565
TAC4,0.04997441324815807,,,,
MFAP5,,0.03144721866571939,-0.04310143244045562,-0.08883079058092774,-0.10079824315305408
CXCL16,0.002207816169700247,0.023815207382534495,-0.015392781081581111,0.07413331365330679,-0.06173880375275895
AGRN,0.046436038541592645,0.0902764028558425,0.13838457622871636,-0.136905212757487,-0.17314667425269897
COL4A6,,0.07126067078665774,0.1206941361578683,0.0006231665095435282,-0.01059344826412848
FST,0.0369917493936446,0.07503514403738253,0.1302304069394529,-0.03306021043394228,-0.09732249996501983
MEGF10,0.035717625326378864,0.050804665949166085,-0.0008910645689004477,0.17387387525445047,0.10758861589297516
C1QB,-0.0012484891122654224,0.03425130530071402,0.08883647145456111,-0.1894247886438334,-0.07708691525282847
HLA-B,-0.014975755217556458,-0.07354095611506041,0.1356608191908914,-0.19044054849263548,-0.1863631377379207
PDGFA,0.01744377637898706,-0.030008123024977486,0.011344265079921746,-0.13080533388411814,0.05025996942206187
LAMA3,0.014414718677593683,,0.0006176653393108164,-0.022797538075175715,-0.03678857969311172
DKK1,0.0396553939206838,-0.011553559045666217,0.043319485725728926,-0.11208425376809618,-0.09158799775981781
INHBA,0.010878009785377075,-0.05149965621737313,0.058560438613155165,-0.08559852710148538,-0.016434232985188733
IL7,,-0.014332104449529679,-0.040872818085555436,0.0006861033240505982,0.009903487014336304
FABP5,0.01695848850556858,0.0702920817525762,0.11850147224884262,-0.04919816669246304,-0.10858553841556844
CCL4,-0.001575059964798654,0.05981654970598191,-0.03391389536143271,0.009035138636015278,0.005121224820598841
FBN1,-0.0017720567310584327,0.003092644088382598,0.051084580541917606,-0.05351032664908579,-0.10544012447056639
TCTN1,0.04122189213596398,0.06746836688548893,0.07261135390746119,-0.021687121273556945,0.028884837146692
NCR3LG1,,0.04791792052856525,0.026403376180644197,-0.045848701019488916,-0.02864710359810141
BMP7,0.029379613364265512,-0.06283832043432813,0.02614146330569355,0.06570407822906031,0.12289057229130639
NLGN2,-0.006299445144645903,0.02576181051347716,0.01771875017016566,0.021928926816034353,-0.019775589865170525
CCL25,,-0.0015882840803455903,,-0.014416225994961613,-0.011063903143208513
NPNT,-0.0035206527573084213,0.009798484875886465,0.08210502987252946,0.22329354774306426,0.11087119122049094
KITLG,-0.019659777422633744,0.0496585136234866,0.009967419826857964,0.023390718988451027,0.017860897606336384
MADCAM1,-0.0034776772888137283,-0.01858655066070929,0.04707793803950223,0.0534604493977323,0.001051933937566884
F12,0.010155324536120714,0.03897708371619934,0.11335628311474119,-0.06882273812345428,-0.08159715605525712
S100B,-0.025480713429567432,0.10993323511085745,-0.1329553780684949,0.2019025343809765,0.242828375901753
IL27,,,,-0.019630339854994308,-0.024489899380324483
CD99,-0.0038838809374366176,0.0052172239057040925,0.06712515198455209,0.13469876113894863,-0.05105609309427609
PDGFB,0.01984526556788438,0.0283384058551194,0.04360233529833692,0.01271115703763511,-0.008682383520049203
CLEC2D,0.08491040832195805,-0.018466094093486544,0.01361883353408483,-0.0436537677173675,-0.003896954034001854
F8,0.009976774097000849,-0.028046770442205035,-0.053180751745702505,-0.009914417812630383,0.09821965943016896
C3,-0.030761680198195765,0.07789758019517096,0.06196785989514219,0.10490686677604659,-0.12413847615457449
DLK2,0.05268992208023396,0.020553595503771067,0.005849650691853357,-0.03172125986966191,0.022494398249208458
TSLP,-0.017055465624153228,-0.006163851636155643,0.01733639580978696,-0.03652379880089891,-0.06860458143220359
OSM,-0.020290139941921317,0.041024053114409466,0.09097098338446397,-0.06670369338415916,-0.05335022856837714
SLPI,0.05664105354485381,-0.09890307539799843,0.043261916982282975,-0.2376649869936307,-0.1607501549829658
AFDN,-0.012574547461431789,0.003980198411631027,-0.051212211062506126,0.02423977983204199,0.029254234327377074
KISS1,,0.020562060961438658,,-0.02581905405257634,
ULBP2,0.01543968752901319,0.0281948464929266,-0.020848056375899322,-0.0650575782725389,-0.08104588302330508
ICAM4,,,,,0.030993127266021006
TDGF1,-0.014600588539625554,,,,
