,MGH258,UKF248,UKF259,UKF269,UKF275,UKF296,ZH1007nec,ZH8811Bbulk
BST1,0.019560217864369907,-0.040259134941681325,0.001806751774579134,0.16680454980256373,0.0023464045009934415,0.019756526464988843,0.11214937655656389,0.06299386170571318
AGTRAP,-0.020280173692720026,0.06854857752331993,0.007625347375623216,0.08008856982749288,-0.0452997683222287,-0.018330958623213777,0.006941070240793778,0.02909380149887107
LAMC1,0.09112431106557857,0.0521311192168063,0.031958286203406565,0.14429127363888605,0.03996078928953249,-0.056884186325242954,0.010271400422698463,-0.045208303262683804
COL6A3,0.002283636102662359,0.08685274990360044,0.0282373537991112,0.08991835182498145,-0.01073795281045389,0.030835725669784573,0.03633180710077407,-0.04627621619085923
FN1,0.05813004658772668,0.07606226074877727,-0.01754374930104914,0.151265423401376,0.0544444859551468,-0.027991714764934107,-0.006993081918621295,-0.09901499412611477
MIF,0.08393057585302395,0.00627938984217417,0.06895473557586497,0.07803437767644067,-0.03919044089606136,0.050709214887536866,-0.04356202480393312,0.006225897425788867
JAG1,0.038720675153144174,0.0016436518790556738,0.004305846142080035,0.14968870103703558,0.003511154554054965,-0.03913494104639173,-0.03688922103635235,-0.11134620163863994
NID2,0.0859644825008526,0.07223139866327376,-0.06606624368685445,0.07067699161242773,0.09510909436101926,-0.03349875509285702,0.01501114295090026,-0.007526847383392888
EFNB1,-0.06091368136805423,0.011565043459730733,-0.004435827479197799,0.08561868784382924,0.01009551091701934,0.029311285156256917,0.02174614301933259,0.055965443909279856
COL4A2,0.06888878637388741,0.06127177815370706,-0.040176557991824936,0.1533903230606538,0.03880634055061329,-0.03368938504819282,-0.0065492260537822,-0.10438110321263648
SPP1,-0.11540771861342315,0.020912298306800706,0.07632463368686875,0.16576730898237246,0.040144773268990984,0.04852961385618574,0.0033522759975945934,-0.03532825963390816
PODXL2,0.06678479378962694,-0.02780061905043241,-0.0268725451977787,0.056212109220197,-0.037619346193014096,0.028319546476671453,-0.08075519224981527,0.0008828161936269996
IFNE,,,,,,-0.015764496455747443,,
FGF9,-0.02049538777738165,-0.04101861719575756,0.032108838525612596,-0.06359153189250118,0.04456439710514183,-0.02488758166862184,,0.06586423799489242
ITIH2,0.005700982591172595,-0.02173246708325531,0.045074372430590724,0.037261879904451754,,-0.0129109466650855,,0.07282037446476487
ADAM10,-0.02649221036171849,-0.022899943576771054,0.0006188777730769747,0.006027584006606706,0.00961572311662053,0.07090922608048676,0.09407189846369134,-0.05009353941648955
CFH,-0.0541878877031261,0.06762980720468476,-0.05433025462682504,0.06807113838970026,0.06476150196331294,0.05642695659684941,0.014633213962607392,-0.04731047042892657
COL4A5,-0.056115862912653566,-0.03961525122757097,-0.017728333981741735,0.0330188209379499,0.06310825320976532,0.02498573018410311,0.07992414194058806,0.05695723701344904
LTBP3,0.02044514021201234,0.0262481319511869,0.02986552184112335,0.03907189550864145,0.049296767317654235,-0.006821670392776311,-0.0682263145167338,0.019682545716462562
GNB3,-0.03196142403903896,-0.015386206671324922,-5.608568990444035e-05,0.023106843449275816,-0.007240456874806756,-0.02086685035881474,0.06684311278170436,0.04330589972708734
COL6A2,0.06356908214652862,0.025265203647392306,-0.012685867419380612,0.16663975314019858,0.009234473422192678,0.0075198820596176184,0.07218192126770515,-0.09511949004490422
GDF9,0.062446474643013686,0.02546660081739143,0.0018039857569266612,0.13631319046165746,-0.05379645855240357,0.08364831051238783,-0.04411306056008166,0.10155963320883783
NCAM1,-0.040364050775142775,-0.08033812308740611,-0.059657990674806455,-0.11370919776294537,0.021549091189150143,-0.01967590173528429,0.05158156361953225,-0.031027796866302595
APOC2,-0.07086123728680914,-0.03206449176906594,-0.025767583667071325,0.07700319422228394,-0.0007695817310316626,-0.003689462823711026,0.07157138266929301,0.015284448827154068
BST2,0.04953576117556838,0.012229806930308727,-0.04373818743974119,0.165096404725454,0.029233958471678746,-0.015439745055283166,0.050395603399654945,0.03139332301347979
COL5A1,0.01000210298659389,0.05238323018213913,0.03939585555958445,0.10706345459549484,-0.019673500306107657,-0.004505314413220093,0.03122815971415293,-0.05138403172498974
CALM3,0.041652562103334095,-0.03359174415874894,-0.005938693724982911,-0.11674258418456819,-0.006503705712184631,0.010860126308387277,0.06578004579759676,0.06712932778988179
THBS2,0.05638886121322637,0.025162744278462847,0.01610640383528991,0.12054906549916503,-0.02539116010405421,0.036206244775337855,-0.014571471047692982,0.00064345953161138
SERPINE2,0.08408775066387766,-0.06078753366576193,-0.030778895578780118,0.02711929368642998,0.01141440677494861,0.027786206252807512,0.004913472022954647,-0.06101727605682655
EFNB2,0.011429787867161638,0.006902790857790119,-0.05020274813755912,-0.019891297117812807,0.0492283941808715,0.03125810245600732,-0.040297915603308136,0.00046283348350372084
PROK1,,0.043352616812410226,0.001957239695874585,,-0.023307104669196617,,,0.0636938730214234
LACRT,,,,,,0.15088565503386023,,
MMP9,0.037319016281780075,0.09854879790128152,-0.035806465130585705,0.13270408456946725,-0.0014745512934741703,,0.052043919438947525,-0.037274767261063
DMP1,,0.02814741581134998,,,,,,
NPPA,-0.02072529705616523,0.025220201059239385,-0.019092679022742292,0.06853365556423435,-0.021414872235462977,0.051606254634318845,0.01095127874811898,0.052790151028338124
APOB,,,,0.09263330794533674,-0.029266838005721118,0.004577955717090058,,
C4B,,,0.0009188732812521256,,-0.018953178835983027,,0.023884248261947405,
NTNG2,-0.0374579408479834,0.023555468934911842,-0.01770246067670207,0.039258542059988175,-0.016319332566295166,-0.038912956757663236,0.10427302930531662,0.04830968992700002
LAMA1,0.034706704518117845,-0.03172191608676199,-0.01493267216009037,0.13749312829800378,0.05168275300987332,-0.019135113353309446,,0.08076754778273411
UCN,-0.008867271123952377,-0.0009401250936371428,-0.03924702933380722,0.03281788318787062,0.01396788941289901,0.0071066434701710455,-0.051236578933910204,-0.030887468520730745
ARTN,,-0.003477160155378488,0.0010928040344785857,-0.0014989398510833064,0.022792537373416345,,,-0.016706318924534155
PDGFD,-0.0552229922075235,0.018784211502536067,0.0215552794570808,0.0010952648243251922,-0.020464054999605536,0.004578346622298183,0.06163044518296944,0.07238542218440412
EDN1,0.02002436972457052,0.03181516238521475,-0.01026135987508518,0.13010490799617866,0.005444815325343468,0.05216137760680771,-0.02157249856719337,0.0546279281315277
ARPC5,-0.02340777628636782,0.06186159057803182,0.014283023082019368,0.055561388154459296,-0.01485992574816236,0.015235480106131908,-0.011448967618941888,-0.03239167501629825
GSTO1,-0.04298232087557453,0.061926681548857436,0.011412327922311317,-0.07462430092542158,0.05792391286293706,-0.057188728527969274,0.037637862289990796,0.006064720910917611
PROK2,,,,,,0.058453122424787576,,0.020689499586120107
SYK,-0.0034214201211757774,0.027279774521351583,-0.06454396794125386,0.03846593812098709,0.0056620723102448105,0.024058859402982753,-0.043654951854543746,0.029072283263682653
ST6GAL1,-0.042599996281313446,-0.020538833712798812,0.014251472517485143,0.06966576772619713,0.0034260700282666666,0.02683337238557566,-0.038101823783788916,0.019068562002523694
WNT3,0.0922325382700313,-0.04337330798509575,0.05964284903179589,-0.006872624198843763,-0.0005856748442921067,0.044563144166400726,0.092843982898152,0.0551229953121295
HSP90B1,0.012015129445742947,0.002449785720723591,0.03512021507783558,0.04711361779362131,0.06857233716054081,0.004171166358427856,-0.020069738992311934,-0.13341392945649153
ZP3,-0.01445060451210934,-0.022680188040156916,0.02625264961939402,0.19329040143926654,0.027372872102471753,-0.014731969982176909,0.02567022180923548,0.001472957184677297
ANGPT4,,-0.012059125484883193,,,,,,
NRG2,0.016124292725337847,0.04944486145794691,-0.016494430951019618,-0.007002697541459272,-0.009898143782938948,-0.03803615706139921,0.13511129994111543,0.077982259155652
MELTF,-0.030045432867501068,0.017258426713324122,0.004519370375830402,-0.0006067072132952241,0.03799931176080281,-0.026273923296312562,0.0700463628603761,0.03298942309392395
NLGN1,0.02069532872623095,-0.02208171625519675,-0.032577578550700585,0.07654004174541792,-0.005745457472330443,0.05571668918334583,0.014296975499907447,0.012181208463071675
SLIT3,0.1031237089360442,-0.01106932894290164,0.06018001619145265,-0.05326456010091447,0.016020451671025292,-0.01149760832363531,0.022146020198487472,0.03807198951743824
CCL8,,0.11253537829205092,-0.027685825357155826,-0.017370079007238564,-0.014348849869243174,-0.013293790489288831,-0.020978993617437266,-0.02076065329354123
S100A4,0.02420354935324064,0.04030908607689374,-0.02309482821823407,0.19298690947468566,0.07331731020135178,-0.05163792118830633,-0.05979106090123785,0.030345465432882437
TNFSF13B,-0.039083346688019736,0.014028525894432754,0.019129330202101374,0.13695428078017008,0.05166752423240485,-0.012115695316589327,0.0007670434540888732,-0.010263063951888163
HSPG2,0.052522350650513264,0.044620725625057714,-0.02427132330698152,0.14240417512565728,0.02262834038605228,-0.025436087207732286,0.004444054861072499,-0.06953409330209566
FAM3C,0.07180328759326741,-0.07223034022201573,0.05002532586210164,0.09849103636071521,0.011493922291792386,0.007755371144350822,0.04318902186273421,0.010055720424121894
FLT3LG,0.033226032829306876,-0.004822231885252709,-0.01831006373656406,0.061140856444402265,-0.01588898534560672,-0.033581478267061655,0.024577787144841632,0.08768421904547485
A2M,-0.10435283015194527,0.05923460393920999,-0.038730997122953574,0.1020911788343571,0.05338059752820132,-0.025299196510463237,0.07458273305369978,-0.0035077633547511387
VCL,0.038450832512466206,0.02617851989121087,-0.04466445948834385,0.07370678256759705,0.01943423625059619,0.04812906405111057,-0.03186133752335856,-0.04371624047648863
FGF2,-0.0030339744787090516,-0.008461645630124652,0.022213087778051064,0.10506590274448752,0.03672455401199928,0.013088742147890926,-0.036127500157373565,0.04381133784334275
AGRP,-0.017119123106694344,,0.012032117929710397,,-0.01710252301902626,,0.0566312503347766,0.01145607284302346
CNTN3,,-0.03503100636990498,-0.024369207778737315,-0.04489521449700879,-0.023314764605530957,-0.019595135595661697,,0.048543376401990995
RNASE2,0.017299727108397753,0.036602332606995046,0.023585984290027596,0.15260789071672032,0.06694941686267018,-0.03672888064160063,0.08744544035701698,-0.002415752029247294
ADM2,,-0.017159615463981384,0.07518776701743635,,,,,
GAL,,0.07812232237702393,-0.014806456554056968,-0.012509245024955234,-3.06827540122818e-05,-0.024171963363987557,0.07837761943911155,-0.03357107037211145
CXCL6,,-0.012858806584893004,,,,0.04946843407381569,,-0.06110590698896504
PDGFC,-0.01731469598411847,0.03692640993939522,-0.0007126274145441083,0.11567032955240669,0.034666932843865905,-0.007697739817063934,-0.003165539228754578,-0.011797864944565611
COL8A2,0.0023266435500404526,0.0048349800726294806,0.013701401993089864,0.17881224720555758,-0.020957856796345504,-0.016260679029239576,0.04014691757982551,-0.03685786127945866
SPON2,-0.005480870394494397,-0.0003027502378549972,-0.009638136910245168,0.02431358398312529,0.04178738385604321,-0.01464538574661001,0.02909739304845214,-0.023345228994844557
LCN2,,,-0.020918758594310975,,,,,-0.03193667758884598
SEMA3D,0.05794957057778728,-0.012223032427849459,-0.014274514383900268,0.026954603467044546,-0.013946332353313969,-0.08230917412476048,,
BMP6,,-0.014746777192471206,-0.0148999220797173,0.036510188097408046,-0.015627365756295596,-0.026860498351804755,,0.01082936396049123
TIMP2,-0.0913748059841296,-0.09884844697932088,0.0025688872355968794,0.05282965712712528,-0.0302025938523879,0.008097720140565574,0.014953972316406846,-0.06028527780346834
EFNA1,-0.0066484372042163176,0.054595732049640446,-0.002012845010260671,0.07421145144682956,-0.010416118120848573,0.03136616902564186,-0.039124931133854735,0.02694043741759324
S100A12,,-0.017629051930694632,0.03389201014865499,,,,,
TFPI,0.03496294607312352,0.02370600678381501,-0.042494710533590434,0.12023450962772882,0.029789945259418277,-0.02416004814353768,0.03760292103922079,-0.00493632358244529
GPC3,0.1307006429130379,0.0847108064724032,-0.02159412098959513,0.1247893884422592,-0.020499441292636846,-0.010311457156901332,,0.05090244787311335
NMU,0.08640194487352287,-0.0480350838874841,,0.12378192245687152,,0.07834571627770535,-0.0003522656400486734,-0.03506110431839088
SCGB3A2,,0.04826852030585319,,,,,,0.04887934549959424
LAMB3,0.07959641734775186,0.041757315494991364,-0.03566851547573066,-0.09748711849728652,-0.022779919859297906,-0.03131842614637344,0.030976323335325042,-0.014822299275947788
LGALS9,-0.12532734590318648,0.09333115718205856,0.018753199749080667,0.13155757318157785,-0.004845353836279407,0.028095030539556542,-0.0478907683734444,0.007725158430593249
VIM,0.07978535219725888,0.06373075931639598,0.09702296714985365,0.14999843509407482,0.0189516161875197,0.003440210230254162,0.014598931214603319,-0.054940419896314825
PLAU,0.036214501425041595,0.0014858406085190778,0.008384296383949325,0.13492491204964788,0.03025802569828218,0.01079031617119712,0.0435088455264108,-0.08170560564989997
TGFB3,-0.04227237178074148,0.034796988380218136,0.006333263262353028,0.05132455656324472,0.003525141376549806,0.018544707485901854,-0.0070885775219810725,-0.01227656518110065
APLN,0.005849377541701586,0.0040311259473892495,0.04886649220978356,0.12350447255901076,-0.017784289067291896,-0.03446747281191915,0.00027269584762345855,-0.01753721692282909
SHANK2,0.0028288321400135184,-0.041563702218612116,-0.005918975847799638,-0.06563636759669013,-0.04511911312964374,-0.015231124019256066,-0.060345636524587236,0.044306230396297615
LTF,,0.042038692007918425,-0.017746708927696208,0.11832201028215426,0.014592516270513566,0.05111791867778659,-0.1303037533915943,-0.028483911070965352
PYY,,,,,-0.005265235593027248,,,-0.021760562161649365
PENK,-0.017638264898700125,-0.03367327069890883,-0.02462322675854763,-0.06743210969243676,-0.004250227129804967,-0.04286464419628309,,
CTF1,0.014769874378132975,0.02937352513254892,0.03802972566315029,0.0330003985586632,-0.04918037747470525,0.022882345724242047,-0.009901585184478333,-0.004314649401014656
COL3A1,0.013102244164711873,0.06807230708974414,0.025643759757417752,0.17647027109078692,0.04255798866776745,-0.01323940520982592,-0.008173452453032456,-0.11817843222258427
S100A10,-0.06265415843895143,0.035678458870898565,0.00047884412687178106,0.15427820006172072,0.0017035300654191636,-0.05316355249912883,0.0026397418526767375,-0.05835166418245777
FGF13,0.04447910447158796,-0.002581540020347976,-0.027413945413766395,-0.12025500892453198,-0.03142687405850303,-0.03196673394183527,,0.02594515953250063
SEMA4A,0.06889981638681637,-0.02880113837906534,-0.022244455723664337,-0.05143861033935282,0.014810750651888058,0.031456092915175864,0.07307427475227639,0.03357291261403526
EFNA4,-0.035303403569617475,-0.015310186407419282,-0.029180170797690193,0.05089951614511684,-0.008222099526713175,-0.04755221167709708,0.0318781820616992,0.000757317255378341
HSPA8,0.10198575348328824,-0.0313416813008781,-0.06039276603376455,-0.005130060808602478,-0.007901812788097986,0.010651261416649856,0.05427255851270383,0.012167601471709373
NPB,-0.010736035593867963,-0.011205444777601744,-0.014899923511337817,,-0.02317412233163479,0.05011609119948197,0.06059863121032563,0.04481534586171914
ULBP1,,-0.023505570939039894,-0.02553399339818452,-0.0305477309447573,-0.023832306420871908,,0.10408320965452622,0.06745394506062828
SEMA3E,0.03995839682162131,0.010898624137347174,-0.05842975328329844,0.03629600536958407,0.007632810023912876,-0.0008148838199280877,0.006074658376238416,0.023149385872661236
FGF3,,,,,,,,0.044790913258496386
ADAM9,0.016200335298918716,0.017061120124456354,-0.0011125342328697943,0.14659529818633152,-0.013296645511218477,-0.029878324529967144,0.029746189259842924,-0.01625599734774391
ASIP,-0.01986961669031071,,-0.013725420660683732,,-0.02137724193809108,-0.013124740299588097,-0.024153393966749134,0.028597835922337035
IBSP,,0.003200134756183432,0.05669047775828407,0.03266276770970884,,,0.04761906162281728,-0.06273937393783136
MMP12,,0.1083916741844217,,,,,,
FAT4,0.07441686648920191,0.006014679399984005,-0.01512071276781423,-0.00838008732054242,-0.022948862676897996,-0.04297119338205262,0.03183160891558021,0.001536896393439432
MDK,0.04412483861946258,-0.002206766339126226,-0.04951021448336795,0.1760746511960135,-0.008780587659657375,0.005125728314091614,0.0666746956130581,0.0610000533992855
BMP5,,,-0.02250862424290908,,,,,0.05983965806886045
CAMP,,,-0.026658927808993683,,,,,0.06163471263513061
HSPA1A,-0.02213186702931936,0.04044972407744002,-0.04051542980611172,0.07759849955467982,0.0018672956871503478,0.021479154099322335,-0.00860087686600853,-0.04232347814652631
SOST,,0.06083899893324226,,,,,,
SEMA3F,-0.021404303583805687,0.08205014034409358,-0.02621184033307502,0.058961786988157676,-0.027994867794513843,0.008704417128293045,-0.03140920106248541,-0.01848277241137163
ARF6,0.029069983253249183,0.03385535587311474,-0.027751448579873633,0.028485471559063395,0.034607676410353304,0.011539836459203454,-0.006716813437443531,-0.04139328218678203
IL6,0.05703101874130372,0.06980413888657303,0.025764049991000515,0.05497644975574576,0.02941324938972134,,0.08349173356777106,0.018564928852112545
CALM1,0.05409558334687782,-0.01748264788580166,-0.03461105160561767,-0.1271324158723031,-0.014922772593979968,0.003287505970852651,-0.1477330783186879,-0.002756530529422535
VIP,,0.025034944043775743,0.0011061403488338037,-0.08012520272191552,-0.007166694873925424,-0.00031673969718661857,,
NMB,0.09626044847892544,0.009201622040488244,0.04784445156922122,0.15276452146794153,0.007357544003782184,-0.020250300127677402,-0.1342114756284645,0.10738872729350103
CCL26,-0.02641345383611075,0.0195307607173722,-0.008847463770939297,0.07447080045662736,-0.014427030212822616,,0.11126723859513649,-0.034882071356993886
FBLN1,0.05353802337682686,0.06269728521963991,-0.009461366016545871,0.06639668634530141,-0.0029774510982192035,-0.0002966986690520101,0.06054525149963181,-0.05139191504307028
SAA1,-0.019352529864590896,-0.01641168221935824,0.10336315957572052,0.09348595689931238,0.012645118348325615,-0.01518258824668091,0.0899488552892151,-0.045874501011739385
MICB,-0.035424651044199854,0.002945893253052261,0.022509726150133632,0.06249001301510265,0.02806187375421911,0.046660291794487684,0.08240044396618397,0.045291912976852415
MMP13,,0.08769484288916257,,,,,,
F13A1,-0.009071987741040857,0.03593718209396253,0.025973101462608922,-0.0025098909328237877,0.06543971316776004,-0.008602338844491202,0.010753557800314513,-0.07485064364668956
CXCL11,0.14936974303084677,0.013145769581298821,-0.010800180536860793,0.05492275213679587,-0.001918819340984497,-0.01938303140410951,-0.018632664289471215,
COL5A2,0.07266151456934367,0.04033875121599211,-0.05017866170418784,0.11300081035828317,0.00490998775217816,-0.02085889649415039,0.0648240440887629,-0.06886483748571717
EFNA5,-0.011650953563082682,-0.03596118840573892,-0.014616836385065137,-0.07309202568946323,-0.03420964335121059,0.04494840198179653,-0.007544183439422521,0.017880723970364092
AREG,,0.02501671109733047,-0.015944371003795487,-0.05680097749828635,0.035311111295608676,,,0.15063354189885106
EDIL3,-0.0853227406358543,-0.020981220060266762,-0.010053835685043309,-0.14741942683753664,-0.017291715652512623,-0.013060960520170665,-0.010197495282664969,0.03785435166552384
CD86,-0.054728815717647795,0.011640827609781438,0.04612199302230198,0.10988967059267803,0.0011738703208854998,0.036756391957911,0.00040746787594469423,-0.013986063100015005
AHSG,,,,,,,0.13686970906381518,0.0689065452092211
WNT9B,,,-0.013520161758055007,,0.015409722271224684,-0.01961790657314011,,
HRAS,-0.011174524782432397,-0.0022692874328835906,0.023725871209524175,-0.04511638327008827,0.004299157117289507,-0.0113694658595973,-0.02633220644773988,-0.012336642142449186
C1QTNF5,0.003520254453114404,,,,,,-0.021431243212371144,0.10361162123173047
RLN1,0.03455912041969795,-0.011724778306294705,,0.06011798435650281,,-0.02130466422801042,0.033348073613400926,-0.020487451099017867
COL4A1,0.08472373582186267,0.08549136707251893,-0.056588261099096385,0.17517722928769344,0.020495214340271784,-0.040258537442892685,0.040559522774955885,-0.05904255942250749
CCL3,-0.04831249707898111,0.05094589911856932,-0.048249058286614764,0.06260041821146706,0.0007834082419317261,-0.046051235235640704,0.037578340277443875,0.05578082841767794
BGN,0.025594018204856257,0.05585628409031369,-0.011096047702313134,0.103044625166511,0.06027378454939793,-0.040847771219604145,0.041551419460392994,-0.09421092391456147
RETN,,-0.015803928875168165,-0.016682171969820643,,,-0.03281435904229798,0.08037531437887203,0.03904368207089798
S100A9,-0.02471007593567197,0.04156887020469457,0.06488068686981889,0.16664641952019685,0.007030829605495225,-0.008764116559252404,-0.03013577629496465,-0.027790130833433062
HCRT,-0.010191944625290033,,-0.02648119052868145,-0.0021674533119667876,0.047727729379870555,0.025418903664947146,-0.006817674203683486,0.012362905346739573
FADD,0.005188480489993102,0.031805085164083535,0.0077300682771708215,0.12736254570145347,0.036312545577638355,0.03334166303045538,-0.06592609487276083,-0.042246218649294766
ACTR2,-0.07238809494037492,0.08781285696589095,-0.03862984807431388,0.011308924367071654,-0.03835515222979559,0.02849950381177206,-0.06120170875756485,-0.084790086968154
BMP2,0.0018242963331705918,-0.021618947874928757,0.024319037673419135,0.060254725124504756,-0.021422867374570193,-0.02163473997865665,0.05773370797215905,-0.02677926611549521
PDYN,,-0.041914423822838075,0.0381056975243991,-0.11931035894532824,-0.009301828917935288,0.021191197429924213,,-0.0015835661690121166
CD55,-0.019941015523941705,0.02376140220541209,-0.010017235547251209,0.044421500919046016,0.043900160456358056,-0.045785800734585165,-0.04790697374774129,-0.02140153838646963
OSTN,,,0.015043374904610336,-0.026081030603749434,-0.022204434758393104,0.0036046778016610736,,
PDX1,,,,,0.028620861200276834,,,0.11792141813167925
CD6,-0.028806607150264608,-0.008247212490137,-0.006592017716282692,-0.03377745663515133,0.039577420470667264,-0.018539716299231863,0.053718124268029445,
IL16,0.014699061341709993,0.04353910965347638,0.03428529244402234,0.05475092494710696,-0.019243916086649403,-0.011931653360729684,0.10221487794528501,-0.009781166078891436
LAMA5,-0.005401081315339269,0.002003642914285927,-0.01988995982458367,0.06316312995707983,0.036348732913209,-0.019244407937443815,-0.006800559426799577,-0.056597127991285474
RGMB,-0.01129143199414874,-0.020855019633955797,0.014677497223919173,0.09335323955113699,0.0026762264499809764,-0.006352463625463566,0.09131659798593081,-0.04291621704161984
INSL5,-0.017119123106694344,,0.028544579169812154,0.00906059125529274,-0.026197460835743532,-0.0101931801080365,,
IL12A,-0.003982892316697581,-0.027805103707536857,0.03287330124095729,0.14715406126004488,0.01743321900713352,-0.017400707272060126,0.01987301485386674,-0.036060756233734954
S100A8,-0.07827675859983549,0.009675327136065935,0.03875790086877904,0.19048644703570738,0.050413079703996985,-0.023384210256681942,-0.00985082581417674,-0.010916732335148885
TAC3,,-0.05849622671980732,-0.01878212856450464,-0.09053267841853008,-0.0251573323356899,-0.02515045086467377,,0.026424885875056814
TAC4,,0.07368621317032528,-0.02610172894687642,-0.03377746074012546,,,,
MFAP5,0.04471750345261739,-0.012384874690892125,,,,0.01624602632496698,,0.048685038788958857
CXCL16,-0.020820912221302647,-0.00836237345348435,-0.02391785762888586,0.0914188686270187,0.0454071822622277,-0.015290262103300875,-0.008287755623759602,0.04164017071255664
AGRN,0.08016926352464045,0.08998035411281775,-0.03775583084391482,0.1337766719025951,0.03025453161780148,-0.0022786931808795752,-0.010439464545003017,0.03734152233641302
COL4A6,-0.02362042304571352,-0.015803929156036397,-0.002352464851090532,0.15638826722445168,-0.015906632307100474,-0.0007692170214359271,0.10131420775797725,0.0253852707563985
FST,,-0.034963951307958416,0.09928549179065951,0.01961532352843124,-0.037454029071175995,0.0051678655177221965,-0.03105054308151542,0.021109524755209465
MEGF10,-0.037286177218932404,0.028969529329919155,-0.063825764918369,0.003723978810372316,-0.0459436659329991,-0.005002530277699796,-0.005216500464280184,0.04878589943182067
C1QB,-0.11413125904661289,0.010167301801883754,-0.012142854874939712,0.16663327706327874,0.1060989311036112,0.0017808604847837774,0.018251361153696022,0.005099229358829942
HLA-B,0.0432315273915863,0.05027079360417062,0.0009239482645610804,0.16956877044092897,0.052267886563280914,0.0038573151400278336,0.09038066356928325,-0.08687662194121822
PDGFA,-0.04675337105981324,-0.04040654177715043,-0.024007337439036866,0.04102676374417644,0.042907104511489456,0.0008407962439348261,-0.11048842210175396,-0.07743912497457595
LAMA3,,-0.004692378973479017,0.0900906693993613,-0.029967469429662896,-0.03297587679301339,-0.02842117054181123,,-0.016129216852482947
DKK1,-0.017638270758690032,-0.022020401581835415,,-0.013716960693500764,-0.02421854176587627,0.02902815018634415,-0.029562364710958907,-0.0002463794661752935
INHBA,-0.02200372695375509,-0.015544053942179272,-0.00982220369620176,-0.09325939334740391,0.05594388202230479,0.06253634682750359,-0.013683956624298083,-0.07667324308861982
IL7,-0.02623536649300778,-0.006353864599916946,-0.022380050632428043,-0.0033091916220981143,-0.014928159154572506,-0.02565842719307275,,-0.017128012163744037
FABP5,0.050504279507457006,0.017278621771880213,0.04245031896992696,0.04685371210990851,0.011516329153553195,-0.07823036035611215,-0.008501479887967676,0.018573117467132236
CCL4,-0.06941888515679968,0.05832973632705576,-0.06948120296212625,0.049780580124485926,0.021936754185436416,0.06539535093410334,0.02403573741299596,0.023965627190215305
FBN1,0.098984038667182,-0.011700949015301098,-0.014040280052334358,0.12360166067456022,0.03539163892356616,0.024322451799040277,-0.05994488610083585,-0.052389189051842186
TCTN1,0.0012765563205964687,0.012159254433102609,0.009152792954138502,0.16607572292563527,-0.005022415810001028,-0.050602952393060306,0.01595317855294952,-0.034705009039998666
NCR3LG1,-0.020936445563596574,,,,,,,-0.024285531014314327
BMP7,-0.020227954929008946,-0.03544809762017452,0.0095022060178628,0.07252374296668876,-0.01959447241478988,0.014044193537454138,-0.022825020802627875,0.0032705282274227416
NLGN2,0.029026964556845263,-0.045838684377446995,-0.038171233160988374,0.022968505245871147,0.001413257046349288,0.0002627743895358625,0.03343715761988252,0.03274911686320811
CCL25,-0.017119120846670586,-0.0265948781982699,-0.010377703275623984,0.04459430220007663,,,-0.03627391454574434,0.08274135890478418
NPNT,-0.021425827226805357,-0.03318083860194729,0.04752266323511036,0.12528765297912328,0.024707925846469737,-0.018302975174795653,0.029883525097701338,-0.033144482940361965
KITLG,0.052092941061340596,-0.03589792176704618,0.004254616164006958,0.05318831823970238,-0.004593034971756868,-0.001650019103791742,0.037743345022559355,0.008179314320664577
MADCAM1,-0.017638270758690032,-0.027721502285159513,0.019109317763703653,0.028745759087653505,-0.028719944516015297,-0.002573613682803587,-0.035443184082864544,0.0482531943721078
F12,0.021842596692588506,-0.025867447294392915,0.024413627417309073,-0.049886923199942736,-0.028616542681607324,-0.030254101950224814,-0.028137765278264414,0.02788008628702547
S100B,0.03071664913932546,-0.05501436494339616,-0.08437059513545783,0.0862129279387286,-0.026130835335126845,-0.047892916424015976,0.008133652366291542,0.10418067436983
IL27,,0.06278225484932866,-0.009147556110395302,,-0.018300633179769238,,0.08025915629828734,-0.02296970860354259
CD99,0.03440864467370874,0.01680808676880382,-0.015523135859442923,0.18119858917083856,-0.004679633170449498,-0.02590430972397997,0.08778858019067713,0.05150684865932147
PDGFB,0.020704300121201363,0.061306270127359785,-0.0705704022443425,0.03861007002967987,0.0004094297520229401,-0.016881423821802802,-0.021839012395985822,-0.018933218440140984
CLEC2D,0.07514482077685,0.05015919765475046,-0.0036311428643508474,0.09737287275740557,-0.017831377461959372,-0.007632644418896936,-0.018703808264971172,0.02312904503475523
F8,0.007065958215126194,-0.004099461995895499,-0.004486048106765779,0.0046971019516243865,-0.0024130958333135437,0.016494103108277345,0.00369934431478464,0.06087565765183347
C3,-0.11600105132063608,0.07427588924256627,-0.02885194507295809,0.11956200518693764,0.034198916761479695,-0.00335450544205867,0.05586145280715729,-0.019659738042701408
DLK2,,0.05060356100411086,-0.020781291687585867,-0.06436550567826538,-0.04079332175943166,-0.0031083272648989016,-0.04519739494451702,0.05672944057514058
TSLP,-0.017380512563282605,-0.015346662805815132,-0.024262909403829944,0.14735624725565105,-0.03526773841506848,-0.016970287680723416,-0.044969272742634236,0.023228071470540883
OSM,-0.01658471444969052,0.0550505803672792,0.011260741110939217,0.09997263708719886,0.0020751939003844535,,0.08020318584112485,0.048483955345544505
PRND,-0.017638268561193132,0.013374910930452977,,-0.027261215916046376,,,,
