,MGH258,UKF248,UKF259,UKF269,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH916T1
NTF4,,,-0.013478221325922997,,,,,,,
INSL3,,0.01938282916461245,-0.009792956539722564,,,,,,0.010202039051888434,-0.01428253789211052
BTLA,,,-0.01554439815169092,,,,,,,-0.027996184628861578
MFNG,0.001793690035382817,-0.00040354633722130856,0.02096970027362092,0.09986110634129797,0.006898478275806644,0.013826045313468323,0.01222527279037731,-0.029522353199421286,0.03374626566990395,0.02038625465249865
ICAM1,0.014730522743025101,-0.06704289528423618,0.012987275638205778,0.06389845477673706,0.10701960767944436,0.06547816459627842,0.07481005334894604,0.052092581492149355,-0.01185869640645732,-0.026035158923091283
PROS1,0.026902285797408818,-0.03710008851332388,0.008330961349394034,0.1205302141473004,0.060358594354435725,0.10261331711393441,-0.04075061230189015,-0.06233053590690106,0.08011531763623081,0.02527778888104353
CLCF1,0.10293979632821162,0.018071538164793163,0.033899735116911946,0.03146822247892796,-0.03880849489925948,0.10811408370080988,0.06263414839779811,-0.06866470503838719,0.039269775033895685,-0.017006403767165532
PSAP,0.014734522122275454,-0.031143752487121132,0.0379247956424253,-0.08794121235471232,0.11516347980217007,-0.00867469478427714,0.11042718301021646,-0.04450018991953489,0.04838786837930816,0.13135980420755636
EFEMP1,-0.05412829802458428,-0.06223194022082299,-0.004599931024167083,0.08850104565158319,0.03468382630449493,0.00645016303448573,0.10214047909824985,-0.02363122463535062,0.042229376043830924,0.01837614534522166
C1QTNF1,-0.028908507208502906,-0.0261437044081961,0.020398984221003683,0.129078633639777,-0.0029118497777404547,0.0680162460415074,0.07693950725811036,0.029129828350481484,0.08512766348955698,-0.07388947848920131
ALB,-0.005305623749298196,0.0741389297442493,-0.017385996217792035,-0.020387329236263654,0.05450775347900472,0.013187834536091864,-0.02835259410987455,-0.051826877936202186,0.048873907743071654,-0.019800730417911333
CCL13,,,,,0.04452601948056506,,,,-0.016307449007762074,
EFNA3,0.059036551193277595,0.0031706081208698377,-0.040533815661799186,-0.06685688876576808,-0.004616424689747712,0.014638164822297841,0.08690643989969445,-0.0030777613882129015,0.0580432841595656,0.047198152267322116
DRAXIN,-0.009849284344858513,0.048058343698454326,-0.03684895810570696,0.03353728441151507,0.060442069353083286,0.08380006879732739,0.04146062888224774,0.017239045076524524,0.012444733157621634,0.08972741134065478
RAET1L,,-0.014047136470591243,,,,,,,,
NPTX2,0.02030649597347227,0.05564611927488794,-0.024582934726952072,-0.10152328790449217,0.013292735063898145,0.04785271228597989,0.09555388523825899,,0.010056777529606936,0.04349901562034474
FGF11,0.03481316079665614,-0.0011350847439263328,0.012986634972769423,0.12665664208387456,0.02012119764449044,0.06947540989087726,0.02750113716951578,-0.0013592583183516128,0.03181989251535244,-0.045644173766067365
CD59,0.049435411943865804,-0.005262756940507964,0.0001716222009232855,-0.052823976657427094,0.017778077928877038,0.07524867797234586,-0.072954303650913,0.007278339677566939,0.029978386325576183,0.08308737756116785
COL9A2,-0.024272526071526124,0.039570681859964006,0.007248486785224153,-0.017580581972836302,0.023357109984715938,0.0927714150106044,-0.04058463890174286,0.06489208135975075,-0.04215322795790338,0.07720404475470981
DLL3,0.05948075786788827,0.04592212645124344,-0.04669497697669961,0.04729794004154728,-0.01806567451156137,-0.07099796198339367,0.06542358573626912,0.12043209830821656,0.011713732828000029,0.03176442010250108
FGF5,,,,-0.016234315501306197,0.10716505408628649,,,,,0.03007601132677282
LIN7C,0.0044254522318070075,-0.054010995456955584,0.012812610522463914,-0.014396851598605353,0.0577969347800992,0.04972522369485703,0.02308231686448862,-0.013318781450604266,-0.020497037354638196,0.03705106968504131
GDF7,0.06258072319023661,0.00817065220788216,-0.017473493528203474,0.022570508554651866,,,,,,0.06869090681877191
PSPN,0.09117391248479842,-0.016036846973976913,0.010608813453766736,0.010705972872680403,0.05315725112456282,0.14634397304661437,0.010784266648522717,-0.04285342147109325,0.027648619205124153,0.03751665522594548
ANGPT1,-0.029482992022260145,-0.01918692559892607,-0.031701600719163364,0.056261110914343236,0.014513569897521518,0.029072886724111718,-0.002598170168550159,-0.03518355827142333,0.024559179507203443,0.07085910919521621
PNOC,-0.024259649204760737,-0.03110233642563185,0.0496231923102693,-0.08491737357598576,0.10327899086461856,,,,,-0.01614309297474682
L1CAM,-0.007887265298646851,0.031957015043788645,-0.00013705654388465374,-0.01071875285545637,0.13698423982826827,-0.04746429373362686,-0.04963966381499846,0.03531181253766299,0.07278879016853798,-0.03636815008700461
APOA1,-0.006839564894574169,0.012416723892858176,0.041301910760467284,0.04157723918451777,0.052766280584571904,0.06202067873573576,0.0696777948852718,0.02853339723720606,0.02776587182271791,0.08471513279535292
PSEN1,0.05689757023172438,0.018814108656047455,-0.038827395422838355,-0.02008820325602856,0.03307064496052036,-0.00860633736988829,0.0356489438930461,-0.0366892214431279,0.006331473858698177,0.02295552552308038
CALM2,0.038443374564821726,0.018052844986212437,-0.005694160961805176,-0.14428683427547304,-0.036510745568765116,-0.014072096458441275,0.05826457653242486,-0.02379585045529413,0.04919723728270579,-0.038463639412168245
CLEC2B,0.058072580366314304,-0.007397548798705234,-0.042062516302099985,0.09629461336475656,0.04465065994390771,0.029205295570912115,-0.07039301935143154,0.08983905120357229,0.0017309078775481672,0.09876994939917912
NTNG1,0.021226867836514535,0.023032341356626886,0.030651317021153503,-0.005652388117160567,-0.00026175902782648886,-0.05241001780539831,-0.07316783774937845,-0.008405902954455818,0.03764577343862742,0.05124053240266895
LRIG1,-0.018050067376101556,0.031094111725617445,-0.07496247395664317,0.046491585599408795,0.10713307566670881,-0.0202981049017458,-0.015340649206466316,-0.03675435079373546,0.007929059806350176,-0.004244710983983155
CPAMD8,0.10714822686587488,0.03426454314478346,-0.011583320171047509,-0.014686123129566532,,-0.03264984036512555,,0.04446271377774537,,0.025853497846952848
GHRL,-0.003399045115637969,0.0028527917089856162,0.10290807667503392,-0.018465031653564067,,-0.04398977444974398,0.167772718518668,0.07151057359051546,,0.0203576489034745
NPY,0.2122319975221424,0.06117873399395196,0.03575151203894727,-0.06907072034074682,,-0.038127943183139126,0.06134622187413069,,-0.03600097598832859,-0.012675235223761953
MMP2,0.03069594347799397,0.024398792853003514,-0.006455467375134219,0.09305222687277816,0.14189812432797075,0.11486710209957139,0.0012991470556336752,0.02107248373945036,0.03305400169758385,0.08320314859766335
LHB,,,0.04635855971166935,,,,,,,
PPY,,0.033278400607887754,0.031243548498594675,,-0.006801223384834573,,,,0.010094168878084592,-0.001461952422382275
ALKAL2,-0.022635777411130313,0.025425784561378322,0.046949677632510324,-0.01665162097599162,0.018982049166201484,-0.05219241317322889,0.03762497870895583,,-0.029694656048981867,0.03279501223051253
CSF1,0.03948859237405067,-0.058547352820407156,0.03404545742698814,0.03545796789416971,0.003348187407324238,0.03061007630021781,0.002748192500469056,0.012422233972616022,0.03555047560649381,0.02642736256400871
SEMA4C,0.0069951375520041215,0.0009230797983315855,0.018614795555460945,0.03583957908160101,0.06691498102424356,0.07075998233029358,0.026130482718987904,-0.020423044616810566,0.01442293214383786,0.13069470034760133
BMP8A,,,,,,,,,,0.10343541505442826
ICAM2,-0.010814477400923384,-0.010753503913966306,0.025771379079166837,0.10673238355476956,0.02158184000608866,0.07730695913523589,-0.15212617986754576,-0.0015587631036475618,0.021295909161140224,0.07702390379384833
SYTL3,-0.006958605140533629,0.03615833879440418,-0.010355638757577954,0.06843587840728091,-0.00407969180447971,-0.02910301710804905,0.13087012901113976,0.040932362830170606,-0.04130125581775462,-0.026574288433740503
IL1A,0.06209208004130819,0.004720557628740511,0.054549539235490135,0.05146139255892527,,0.004499881137322439,0.11310617273456264,-0.01763348612356682,-0.041198698264727815,0.005134386929714722
HLA-G,,-0.021615188825288244,-0.010655088316181878,,,,0.030872712346389344,0.05090169286841887,-0.03597114772940912,
PGF,0.0049093479397280294,0.05021140101370346,0.011606863523890855,0.10182004575818582,-0.08610273866284036,0.11444868900472188,-0.058591688719670625,-0.0852802221624868,0.054992499956202534,0.10630782019669713
LGALS8,0.051658612765805,0.024923639736401715,-0.028565696782293974,-0.035980858890707595,0.15873165849595963,0.08623361220853339,0.0940013625742853,0.07292429330748418,-0.021880562696071824,0.006745859215977766
DKK3,0.03886352280845327,-0.014358653239012035,-0.047525134182868044,-0.09289612955262096,-0.07557880496538,-0.019421385757959354,-0.1218360677696743,0.01728310031632824,-0.0004922322973717568,0.09214208103383684
COL16A1,-0.00908739067880545,0.04451187478652588,-0.016231390698052347,0.017440920952605465,0.009717821636691146,0.026605078247068887,-0.009879983378090226,0.07662688925453207,0.026814546003483528,0.07863266888568282
TPH1,0.0896072689394181,-0.015871038132397753,0.041251816393294734,0.02573510866185622,,,-0.06709553765285428,-0.038793536672518975,0.028892827803113783,0.13124569403090888
TNC,-0.015121165683704559,-0.04708835584131176,0.062157325839247005,0.10864054174875734,-0.05848714689732464,-0.00629935962098425,0.06441772273704373,-0.05237696408086662,0.039107158420548606,0.043059751766260444
TNFSF9,-0.015115620891533114,0.061780943332819235,-0.0006508079332538591,-0.019691459879877582,0.019434999512408766,,,-0.03936172436843158,0.006954771365834719,0.08077174483903118
C4A,,,-0.011960143049494418,,-0.044685832278581014,,-0.060591117800876663,,-0.018155341320068193,0.0019036571830070798
CNTN2,0.016552461562617707,-0.013805921823693309,-0.05406736654745907,-0.02492899487693013,-0.012522869368250337,-0.057843537162009885,-0.01358698901097816,-0.07727082910245292,0.08606850478404311,0.10073058225475284
F7,,-0.015483393844303181,,-0.014686114593500495,0.05639518170847032,,,,-0.022874681841755614,
LUM,-0.0004435619100061738,0.03562660228653331,-0.013734697214290471,0.12023334913494371,0.16581606287821535,0.05992086494053295,-0.15670138469306613,0.16019123168822383,-0.021949782983734907,0.07608078589518287
IZUMO1,-0.014443454605104244,,,,,,,,,
BTC,,-0.014047130619507438,-0.016983798438949253,,,,,0.03714568997278824,0.08958880697722049,0.002905788984158728
APOC1,0.020369669094251554,-0.035675859664698197,-0.012690974995394698,0.1083788503674944,-0.10077195103134949,0.07867821403226687,-0.02658514462030173,0.011214748617039711,0.06625183260863818,0.08196189676283683
PKM,0.04379360077721626,-0.030697667999627695,0.021585113413275014,0.07780781213280132,-0.2796858784506027,-0.02586695569057165,0.06291524889540276,0.07726590699687463,0.006643231667110969,-0.006358171142220651
TNF,,0.002539023991961525,-0.02640386691095552,-0.021553695475041403,-0.07438932680286972,0.024865917311139216,0.052593093181688345,-0.05569729785359479,-0.016062465147724032,0.12805552144947663
GNAS,0.02711119932643183,0.013122965722000791,-0.1019370917024591,-0.06127210283553783,0.13979476320352197,0.09841662767841876,-0.08947521160063221,-0.10418511880223158,-0.004190347370103303,-0.03960895107649707
BMP8B,0.057382962514575815,-0.012733417931235953,0.0030053233991434707,-0.013328652072225628,0.054472553197486145,0.052733904433973806,0.0347604424496266,-0.021972760565132986,0.014928369235695819,0.13373930690081876
LIPH,,-0.01587103422507225,-0.015151931674865421,,,,0.10221807394017228,,-0.016307455005245122,0.07555372373905889
CCL28,,-0.0223245838810114,,,,,-0.04692528063273976,,,-0.020178924016575537
PTPN11,0.015713521863684847,-0.010521134270852163,-0.0087676126712425,0.015156663131088752,0.10904784988004627,0.026206601836720363,-0.05378320278081678,0.05582636001873262,-0.01251220948304221,-0.06867295909276219
ADAM12,-0.0074336696668263905,-0.013861197481512467,-0.009030148855389773,0.07246854220014741,0.19113168077257928,0.05257014675567603,-0.13554549744789615,0.008237472496098698,0.007551907424802281,0.05991473787709477
EPO,,-0.021325509755807423,-0.01544713387679093,,0.014104807704403859,,,-0.05532370605808975,0.15571242180433373,-0.021458608663189598
EDN3,-0.021228106371588167,0.02179974462216598,-0.019229534588835653,-0.0260217227053814,,,,,0.03513325544915847,0.12932310935970567
CCL22,,,,,,,,,-0.020044259381665177,-0.03315917363119166
CCL2,0.055090292309358364,-0.023828247967329214,-0.04738852653243063,0.014917224073135974,-0.011447987613775098,-0.021941728345041593,0.09801752674477121,0.04744391543099669,-0.012695186513801254,-0.013621740425300516
DSCAM,-0.004629699782153354,0.06397252067042683,0.03734073304076659,0.030967781432199908,-0.030163726531725936,0.04466888759504391,-0.005693721151804179,-0.051933905550885055,-0.010157636298486459,0.031179777769156883
GPHA2,,0.05788029829933006,,,,,,,,
ANG,-0.036498092391999755,0.033170101214009116,0.06715035785342578,0.07107846329339276,-0.07128215310468762,0.016636510764883122,0.05382789060610717,-0.008248871374805804,0.05059750328604477,0.020456202854194017
FBLN2,-0.01990396139232981,-0.007331872839138365,0.0015709400421269433,0.039195169741869304,0.058912339293923414,-0.04619547049814955,0.05048358756817827,,0.05487266933005161,0.04600587569036565
VTN,,0.004097023078511528,-0.019862758810413765,-0.02475599781887522,,-0.0010292815742215331,0.007000810102460852,-0.058658771020620885,-0.02024409928608983,0.024807709896454158
VEGFA,0.07529087644165476,-0.05642818906863397,0.05001845504937518,0.09064932830034712,0.016336785533273914,0.01622890670075213,0.09805181593765028,0.0019929620490367105,0.01337215008997822,-0.14495449952549974
F10,,,,0.008357753586188517,-0.04389919046318937,-0.030036659765022646,,-0.036443138068890935,,0.13354814465897746
SERPINA1,0.006981012569643364,-0.032134697554447506,0.051152233250515856,0.03454373600692395,0.030742878100946596,0.05752944161238411,0.085858577454867,-0.011461945685823437,0.023960667810215216,0.09057664072244277
VWF,-0.03209472348132665,0.09065448142239602,-0.01589833306016583,0.10398747470339482,-0.051910739977357075,0.02546094357613664,-0.11189192605971379,-0.1291922921173197,0.02726941078286559,0.0873518126669982
GDNF,,0.03104718645234263,-0.012564410049756865,,0.05419257583425162,,,-0.01647382417764643,-0.006126752492142442,
VASP,-0.002263147837292126,0.024805993082496484,0.00719130692716629,0.04462313371331454,-0.047152196666397334,0.12844126246984958,0.01503170258359041,0.010509889676822388,0.004925879169186864,0.09400981223306396
ADAM15,0.013303297597716007,-0.011828402145677406,0.02571411957956146,0.06379438331943077,0.016426169648510305,0.014552963589583714,-0.021384042661934402,-0.008619298218497442,0.08599338380399456,0.004317187253503716
WNT2,,-0.02776249803469457,,-0.03769701256693796,,,0.017412913543712518,,-0.021967884626592382,-0.01912707109267748
CALCB,,,,0.007541518988140956,,,,,-0.019225917083449257,
OLFM2,0.1113691724384172,0.01309115746246311,-0.014236902191530842,-0.012330608585416465,0.011351587798349572,-0.047425578826529785,0.02818737047089126,-0.06314781017424818,0.006925715755293776,-0.019474286595181196
MFAP2,0.10103778996234973,0.04111726935478901,0.08252215935355436,0.1139324980857995,-0.03460706750057995,0.11596866503660899,-0.14394580593062062,-0.06668157786051838,-0.02568785861732639,0.11940281177745757
HLA-C,0.026426797297356308,0.03877210591004264,0.0271653389203684,0.10577582218945003,-0.17140253680201095,0.08746636062834431,0.02234494100482746,0.028303893397579164,0.00554066439596294,0.15643016067959767
THBS1,-0.004945564804844542,-0.012594969528612275,-0.0021891940023211426,0.09138555375173256,-0.0008842614136467998,0.03876142481274143,-0.12138853491846949,-0.0360221533130007,0.009687226594381503,-0.02373572563043891
HSPA4,0.047757279457394705,0.017512674725539953,0.02058056933057557,0.026029002665892687,-0.008821437875880156,-0.028454813040862822,-0.022936457422467194,-0.041270820004490075,-0.0606420436985794,0.009247539549397428
LMAN1,0.08035892829578574,-0.05958431651385498,0.03836891492260536,0.0983549353891354,0.15371278314687628,0.015084397029669598,-0.12950599531020177,-0.012425036313172398,-0.06930896869130847,0.00022530115598683135
LYPD3,,0.07453101766841483,-0.011325509535966003,-0.025184026075485127,0.09181076546594906,0.1276643741443671,0.0197304334825005,0.00010715134820471596,0.0638399874033596,0.09091367651928084
APOE,-0.012486962389300882,-0.030790486661320265,-0.045955276099517016,0.02402017867706556,-0.0914475225297406,-0.1192416670020208,0.05968894405543701,0.03536929242885884,0.005505483550100544,0.10573393660832923
SOSTDC1,-0.015115626810183865,0.046666388072922914,,-0.010075821153340615,,,,,0.04987898478183876,0.07595624012926032
ANXA1,0.03903884526133702,-0.005348037512820013,-0.008056857034976175,0.09900646825859115,-0.10967466348362749,0.01898695110942517,-0.10899299579004929,0.031765284699081596,-0.022118542268394433,0.01270802302101128
WNT2B,0.020487733915566884,0.031528375402044694,-0.029896551613367944,0.03893681667025927,0.10401508454429165,0.1592512168022622,0.060918237639858305,-0.04668431120720627,-0.026581668427194165,-0.00621832837154929
AMH,,0.10410308131625899,-0.015737280855750733,-0.009546788610577416,0.05388202022807478,,,0.019583974044663676,0.08960251369426772,0.03454256435774023
GDF10,,0.01979573436970141,,-0.026159086055686502,,0.06654141153738002,-0.03841220661915838,-0.035215835154040295,-0.02730940628489835,-0.018825863679689192
EFNB3,0.0006518019655327711,-0.007561449835836019,0.015981486568259713,-0.059841978591764836,0.03654157560147229,0.08310872305626686,-0.11285000578562755,0.019410281052434305,0.025335735161829836,0.0422453412258253
LTB,-0.04169113040079339,0.013752280401149206,-0.0161233471899718,-0.026567535140634407,-0.018465729708166123,0.04971725954503293,0.07945641004887849,-0.04498774868644376,-0.006012699362349016,0.11741292761086179
ANGPT2,0.05167281735082136,0.04132499633016904,-0.016677855557652298,0.13106542075319214,0.0480462021329306,0.06360896648602578,-0.12874515541243453,-0.07124114325748503,0.0037143038167809,0.0832515552753479
ADAM17,0.049114265445285646,-0.031025136652758467,0.07804879591866731,0.06333910944235487,0.14719642267455632,0.010664878474177276,0.04663057177800806,-0.09389998746385542,-0.01520480413809504,0.028651050503972077
LRPAP1,0.032041071647839196,0.023593094791947627,0.018103571820705443,0.014074388028044053,-0.14983500061902463,0.05589353654653402,-0.04031930218123123,-0.01799424315055309,0.007308545919776691,0.04613220684291878
NID1,0.04637221277282735,0.045602601133559455,-0.005771898150276211,0.13893351989131847,0.09527874661388103,0.049697344429572944,-0.16209263858708292,0.022571798956881363,-0.0058184420570013716,0.08179393014144705
MST1,0.0469071362037166,-0.02139660325386771,0.03904566815868918,0.06480029782550817,-0.03475529843619309,-0.001084245971570017,0.12641941462762835,0.023229462081823467,0.07707794730707608,0.05524287127429861
CCL14,,,,,-0.041614449663322804,,,,,
IL13,,,,-0.016444220545094503,,,-0.04622547840447593,,,
DCN,0.05015216037551095,0.022839749449460187,-0.05364943245894096,0.0931037641493033,0.20404351525522904,-0.014386891614551438,-0.12110977485767797,0.009591241062200504,0.005695867365587676,0.09136342799163245
IGFL2,,,,,,,,,,0.003103964003626885
COL7A1,0.10795786222679567,-0.014582696563798457,0.00517009191577488,0.10733512023317852,0.018856124252607444,0.06537471971924268,0.08565825143126958,-0.08692195024154326,0.06954248284690662,0.12061115273582301
CALR,0.03157253600700168,0.03206976208382785,-0.055031817758761384,0.08209214208884481,-0.10613774917630386,0.017262676660952356,0.027773409615602502,-0.08009764853543275,0.022391382786781797,0.0671728741476393
PIGA,-0.0008077614354988294,-0.006084723322430767,0.06524544437890274,0.043188690945690646,0.04588949685562668,0.05342019018056484,0.003650709849921472,0.08835708252690895,-0.013464527050548753,0.015701849544321505
CD200,0.016890149650625446,0.01795124221907412,0.025285001552113166,-0.021496079617252924,0.002315876873730409,0.03908329393978832,-0.00044959036844432603,0.011197215260445603,0.05746344982742411,0.04523585701272228
GRP,,-0.017118848877759767,,,,-0.01669080225182923,,,,-0.00924680498555132
CDH1,0.07178240634645841,0.0322056084456524,0.016760885054502225,0.047221882593433386,,-0.042335708965427286,0.027481415759671352,0.008136752025096337,0.050297114874115416,0.03655760168700458
LPL,0.0367302725180647,-0.02997024322276144,-0.03575278270724908,0.11000319228033409,0.004918318391443242,0.05417696461402532,0.04338722149150219,-0.04324069027601817,0.059255542253041006,-0.024673704348784027
SEMA5A,-0.01544292049730393,-0.031057340331347577,0.012571587629995934,0.07658129651007904,0.13316638152726432,-0.0791293589253477,-0.0487287537108424,0.03363424322644981,-0.009112046947071637,0.004044033089277565
SEMA7A,0.054964871928230234,-0.0005245302579788703,-0.04327520937738407,0.016755338132944827,0.015156901046711826,0.10296462764669027,-0.052790221744798894,-0.12065878989292993,0.02259711972272447,0.10252381005415945
SEMA4G,-0.025690478456502196,-0.02546313542441831,-0.03420767319022885,0.0700171789486722,0.0340553765507302,0.07053786571304904,-0.05458973723020244,-0.048054908454466284,0.03456382759566496,-0.004298327292099306
SEMA3B,-0.018339702841270678,-0.012901996716177656,0.023883771228334738,0.011491366561681135,-0.11965677696845815,-0.046238838212894436,-0.002404399290056172,0.03167642133467032,0.002084969879807312,0.06114817161598402
RPH3A,-0.006922217587303847,0.08322375078458803,-0.017553940205892307,-0.043982004327596844,,-0.032385075013227065,-0.021539164319688293,,0.017729865229850036,0.06165772641013132
JAG2,0.04403179195423259,-0.022994527082922184,0.016735574974043953,0.031809055814300456,0.10328807451499467,0.0528565765585368,-0.07776695947073102,-0.07101241044053302,0.005309923586539024,0.07126033879742046
CGN,-0.02777709846544988,-0.0327922535598806,0.022941038153095616,0.08611634477094775,,0.04553140738528914,0.040618938461295766,0.06248679865467729,0.01216030083471944,0.023401462382975743
GDF15,0.00015877050301205519,-0.010301459913533524,0.05722519873746064,0.15764202701762509,0.09768101963928863,0.10402674546280531,0.10162469846007988,-0.03321149721682524,0.03316335850577236,0.09968792469708468
SEMA4F,0.016769363708748538,-0.0026064671505590152,0.016679073541430136,-0.016073975322918477,0.08551972221092825,0.06508915275091576,-0.08863385768868473,0.02388514760726015,0.004515974326628475,0.012068563882733856
NXPH1,0.07437028611307012,0.08584472363647927,-0.00924968782892759,0.09075743484464081,,0.09513093745218883,-0.011944142729461302,0.03922012530599285,0.005022848133956201,0.009642129413573543
ARF1,0.0014296982105514295,0.02550584555854951,0.03706471105463849,-0.025334531452416393,0.07137824858911744,0.09209056951629513,-0.08113651886369141,-0.01222602842917535,0.0870442148201571,0.012509816067357191
DSC3,,-0.013386741362037895,,,0.07654993396742107,,,,,-0.021458615176725405
EBI3,0.0053871691615751845,0.04485447939015373,0.01121699761514609,0.05294214631746165,-0.02646686079676021,0.007350442672412032,-0.06805391040014992,-0.040229491012219364,0.0936382321872781,0.10891372144622595
TIMP1,0.07886495832530764,0.01114979727589873,0.05267977898491921,0.10908768368277212,-0.3380628737243604,0.15487418731546437,0.02638517266638971,-0.01407988484931487,-0.04281065348497078,0.06893366230330818
SEMA3C,0.03950026603240901,-0.0022958369179274943,0.024793665364088318,-0.025281429050139668,0.021778414536911,0.05570075337625044,-0.009478759386464643,-0.018652231596074775,0.04110392013460772,0.06572277085937263
GNRH2,,,,,,,,,,0.04811786473589867
GAS6,0.015613565075117243,-0.0545219043958867,-0.032653153042619815,0.08602339239350568,-0.10076527638677481,0.06740364727133856,-0.02424661856094352,0.040651199282722844,0.029693663969184884,0.03997092327092687
MEPE,,0.09411446727133596,0.04022393496410739,-0.025883720300394052,,-0.009876580340553253,,,-0.0168404567663056,-0.029652412737012607
SERPINE1,0.06989555698097727,-0.003807936179782995,0.01611892341791047,-0.020842737314913293,-0.1365715279571226,0.09248494939771386,-0.06639109532040129,-0.07602779035707619,0.030577200080987302,-0.046049841866027924
RSPO2,-0.015970526531511132,-0.006225623036692931,-0.012798587017936125,0.007695973263180133,,,,,0.010657983713862678,0.06689912605780296
SHBG,-0.017942098075156752,-0.01733978712335342,0.02147052663267206,-0.023143920260453307,,-0.0063411268592221005,0.11650377863718223,-0.01987479832929748,-0.026536923839417432,0.0542533795249573
LGALS3BP,-0.01002998397678639,0.0127773016671065,-0.0202124046774692,0.0652464236916606,-0.16767722592805806,-0.05302423972911069,0.043213914517609656,0.0015393806105175947,0.031085249790234356,0.1118067773398822
LAMB1,0.06490345049023703,0.05279732403332942,-0.03668586083628913,0.13772050530992758,-0.030600844918401968,0.11503500673373117,-0.08023594240703667,-0.0505447820974301,0.004009200989041939,0.13865250200022916
SPTBN2,0.0028596444999606377,0.056731043373340735,0.01768436522459074,-0.02669725963240371,0.0904675626665829,0.03084318838140307,0.08098814217725675,0.008304753170176607,0.019860813139448905,0.0029207231418200827
COL1A2,0.053281214426262186,0.025606676239462937,-0.018096970236532544,0.09832615663629571,0.10347163382231771,0.02896845477021602,-0.1031004663694098,-0.012071428218301017,-0.01527829840002504,0.044053083405527195
DEFB1,,,,,,,,,,-0.009247300658585022
CEACAM16,,,,,,,0.06431570205171948,,,
WNT11,,0.050806913741434694,-0.017298102903307987,-0.016021836371800532,0.0915107334336623,,,,0.03103428743607164,0.22339032701712536
LGALS1,0.015899445885688385,0.008218158760791381,0.0470738250102254,-0.013009209562065523,-0.20742085546548736,0.08620093601828771,0.12264747547106568,-0.0691627580767647,0.007703506391099938,0.0483747929724357
BCAN,0.003589931953077393,0.0463498531500521,-0.05206494368866141,0.08755952975143823,-0.05159686259942899,-0.1231194321153247,-0.12861615622407926,0.04470018744150736,0.03258425639710888,0.0034387237736935236
ANOS1,0.037455493884300674,-0.019930804485631597,-0.018009670823851697,0.07601242119719703,0.01569662601829887,-0.061214108999804145,0.022429290521944218,0.03791826697147662,-0.015189782086220934,0.029914057273983333
EDA,-0.022483164522805143,-0.014047135432495195,-0.02376061012342391,-0.019156722696115968,0.09037013723468562,0.025776862130443348,0.04257744765165193,0.031590345490885366,-0.03609326916185578,0.07814698247419738
FGF22,,0.048847087357019106,,-0.014686121189550216,,,,,-0.027002685094336537,0.041876593281581914
SHANK1,0.030310589218007007,0.017363832989265124,0.006607194224847603,-0.013972911560909428,,,,,-0.018422706218371002,-0.038256384246738134
NPVF,,,,,,,,,0.0648994472270687,
RAET1G,,,,,,,,,,-0.026756576101264685
TGFB1,0.0095736048008557,0.07146138880987418,0.015914555235700147,0.004085814838927906,0.01548753041255335,0.07386358548058804,-0.07478404407042041,-0.014551856370698724,-0.0413501685817954,0.09765704008557165
MSTN,0.035401743452680406,-0.031537130841376014,0.039611301711543756,0.04360206087201544,,0.020317785958205364,-0.07365795276767678,-0.009161933569461442,0.015036601497437912,-0.05174740363764938
WNT4,,-0.01292852690471136,,-0.016651624937985117,,-0.036254358525869765,,,0.042775497024357484,-0.010901270757429513
TNFSF4,-0.0260674309264026,0.0179418331300954,-0.012070909368343426,0.29887394481942336,0.04115207664554921,-0.02483331702625576,-0.04756663612558049,0.021698070930110287,0.0730753013949073,0.12175658942009221
NTN1,-0.0023257091427569083,0.0197649263404046,0.013461126518739859,0.08886103005969426,0.11999736044007861,0.07132153768329033,0.004385493107979745,0.03041226811643563,0.0367930455814628,0.030728179033284866
CXCL12,0.005308352235651055,0.016194001535874646,-0.00982165069292676,0.11726588077010461,0.1450679595735299,0.015699272720248143,-0.025919740194322735,-0.013266587732583957,-0.024079847581493324,0.09540166237349519
GNRH1,0.10868987039532245,0.08554692576333207,-0.007992607855076385,-0.01964093226399247,0.0021996308615941447,0.021304972539867833,-0.08439640104898605,0.08265727458878773,-0.020415162943812484,0.11651276800359639
FGF8,,,,,,,,,0.013318780067905505,
RIMS1,0.025149929783986273,0.0193813454398324,0.09565446143405708,-0.04076844016257017,,-0.041317342400598346,,0.019483347464359802,0.043620241882815526,-0.03692398108068973
FGF14,-0.04753248827194635,0.036901906257076206,-0.007180176891136762,0.07634236486991922,,0.11774180784747126,0.006849774025936227,0.024876989293597593,0.02852384346028178,0.056199375536487226
IGF1,0.0038336930236089737,0.0958252467958698,-0.01832964161167281,-0.020708773255631398,0.03408313773536006,-0.033845147533477137,0.02262935949314325,-0.05537511842429181,-0.016470251171719245,0.07186383697216234
TNFSF10,0.09217933361094928,0.0514349321451073,-0.0024351941588618867,0.07765860619508522,0.03189566566652139,0.02399878848620766,-0.00028131602430612226,0.0014840268289162233,0.11211420612896479,0.04998215898145189
GDF5,-0.01597052022779583,0.01592619309799498,,-0.010713490433818685,0.05325307061219412,,,,0.11002546364779577,0.11479166346164252
CHAD,,,,,,,,,0.00794243193777498,
