,MGH258,UKF251,UKF255,UKF259,UKF266,UKF275,UKF296,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
TIMP3,0.0010412545464652638,-0.023502055795849252,-0.0059822144774020055,-0.02796179706403635,0.08374620924834429,-0.01144971125871901,0.018918974701132105,-0.04938987760585352,-0.03403229665095034,-0.01027313632108438,0.02460212371339876,-0.04173052745287762
PIGF,0.006354106791599101,-0.006499264588023644,0.06229091726891555,0.03862385328126986,0.15337682082558038,0.026590334853635655,0.015040500019243114,0.05825732633563718,0.04613240363664627,0.1572528094353735,0.215474167678022,0.06920454348179866
CRH,,0.015322751952881908,,-0.018489318143645548,0.03069175723522952,-0.010240361572325704,0.034421143515819166,,,0.07165935859493025,-0.040578381566026604,0.024592444990232047
BDNF,,-0.03157290454051674,0.06769731093393862,0.03502172779897037,-0.06887519150929537,0.024141181932873335,-0.007023365821765707,-0.03403185595367025,,0.05410635352004065,0.021849406857677584,0.044360056313836584
CCL5,-0.10341910015901938,0.051446922210659655,,-0.017833838179437636,-0.011171106633063154,0.049874360642818596,-0.0220047162705075,0.004000253398568443,0.0034932805924267306,-0.02415391349618052,0.03129590488844384,0.024641300152423953
GAD1,0.0805364833581119,-0.043292207879664125,0.07940647591665882,0.013069352246354452,-0.1465710149834285,-0.023047605872404918,-0.02769653956862814,-0.03305259947278772,0.019008175177674617,0.08384728274333879,0.18731177667974616,-0.019550487090274137
COL14A1,0.053122211983237376,0.014961339052061765,0.13219928651247198,0.008973436118747659,0.11164431471928449,-0.023169483272560885,0.014217247819223556,-0.03218672622410087,0.06477990856522889,-0.004447650121148298,-0.0093362173155966,0.004312011188568444
HLA-A,0.060451409093965666,0.003999202732277624,-0.02428982615541404,-0.04747100109717405,0.07511966582704745,0.1299325596891124,0.04610863003793159,-0.10195682828101832,-0.033511259972478225,-0.17247876659673567,-0.30355250690936225,-0.09752469192374234
CD5L,-0.05117715418769238,0.07147996035928157,,,,,,,,,,
FGF18,,,-0.0285542639829979,-0.014689624997752677,0.01389996012067631,0.06110719803707782,,-0.022908510669141905,,0.001500513704390171,0.017058993550349497,0.05558564965905921
ADM,0.016581455442157333,0.02481191545872839,-0.17836080344784408,-0.040355908032555086,0.13679949566924646,-0.007648762607262921,-0.01227849407158712,-0.08709566979601784,0.034411611888944614,-0.12589934208204565,-0.1620524581345886,-0.0937224830040142
CCL15,,,,,,,0.012105502970120226,,,,,
GNAI2,-0.09921702938412172,0.02646214025595025,0.06612158503972405,0.013927533202953927,0.17065551971605913,0.0016696841357353455,0.025028998214041618,-0.00927606256064293,-0.0015851155254100785,-0.015204244639885548,-0.10992696344154909,-0.03461625579254274
HDC,,,,,,,-0.012997667208944914,,-0.012110303792890914,,,
COL11A1,0.004252340591551036,-0.016970979921888948,0.05332802029170203,-0.05781644821891171,0.32051728393881024,-0.00767206120334992,0.0273630323877396,-0.01810369594190989,,0.06018976447575385,0.03806122539939042,0.022872296460474114
NUCB2,0.07022118741512637,-0.018235003786161746,-0.056483250031133574,-0.01554268312530454,0.06402440884886434,0.09159823376573269,0.019074991235597093,0.08170784187806229,-0.0866962040509526,-0.1263918659314019,-0.09087585622195146,-0.040524656133463906
CXCL1,,-0.02395346808822895,0.1036011903083257,-0.03450606986173114,,0.013195923522322031,-0.017345221523520152,0.03275199425708469,0.029793984298973945,-0.08147926106163038,-0.12755555982323696,0.005769941174841747
VCAN,0.045655173786226994,0.01789203794291205,0.19284811421301054,0.07349229995979362,0.3249698970012645,0.10541434299850554,-0.005616554031946132,0.0595569285899454,0.003076823691765677,0.17771678470779018,0.15986964616802787,0.06621440047537547
MMP7,,,,-0.008904993338905992,0.004288302846382252,0.004087703371340805,0.04137757722038151,-0.0105266527817701,,-0.08514639035986334,-0.1021671752227364,0.027622328614881658
PTPN6,-0.024719019504803205,-0.043799649442263645,0.11997408726584365,-0.02515548811722637,0.17869815032573083,0.039321419751267093,-0.013110052247424656,0.039363066913794306,0.032637410462636116,0.019094760447754745,0.04404414706681924,0.021559558771673194
PTGS2,0.1018197454074036,0.022474307504817315,-0.14571691251606006,-0.028870432620958744,0.022624664729352574,-0.015405474627662962,0.008837637131684782,0.0020712835971109637,-0.015732255013764074,-0.11815643972767283,-0.12281923822712978,-0.027826709975796247
XCL1,-0.04155062805340073,,,0.0017185476892526259,,-0.005286118913420603,,-0.04114126499830653,,,,
CD58,0.018345570906305692,0.019160350207621146,0.09837165163110224,-0.00323866344937206,0.1284196152648144,0.04136280456712292,-0.010134611126981585,0.08474110788458154,-0.029381480248762904,0.07061792007613404,0.046662535306202485,0.053408395331062807
TNFSF14,-0.042713987085147107,0.022359071068654663,0.02511279706039785,0.016807205203928675,,0.0319334582794165,0.0026136658674125075,,,0.00968263227778293,-0.029858689979913727,-0.02152023438620377
CNTN4,,-0.04397726815690901,-0.030083963669682256,-0.028724034847900707,-0.04228714838234364,0.06666620144847397,-0.0036529238176075426,,,-0.05684543014125484,0.08608382705168505,0.014051523697623296
NTF4,,,,-0.020217589782701578,,,,,,,,
INSL3,,,,-0.014689622116468471,,0.00897804247388886,,,,-0.008401571723829993,-0.0061432430214208,-0.02529452803728163
BTLA,,,,0.0026923765169100636,,,-0.013664737281289798,,,,,
MFNG,-0.03563977517231779,0.037184770522271426,0.09573803230541665,0.04341919306277457,0.13561621133257476,0.01668359079468029,-0.009179224173679012,0.07415629029739718,-0.03737419564163682,0.0917678946383798,0.06824844356095452,0.023505367818834708
ICAM1,-0.08572549431272543,-0.02415223633569401,-0.036496533354620234,0.014567806612225924,0.16164960359588704,0.052509846493569726,-0.022755716067238807,-0.013289503371839758,0.002893665689174175,-0.04804738725931497,-0.11646368548275365,-0.03474335966456898
PROS1,-0.0559342925689928,0.02381661159545365,0.0765509342260906,-0.0028258161784875772,0.16412119217317836,0.058719583290652036,-0.020782845184284523,0.07913144946866417,-0.05372188416210597,-0.013492577907112746,0.015754216388568644,-0.01741645877404131
CLCF1,-0.0691588830174506,0.06040207673729859,0.023462304687695706,-0.04495063691458525,0.11369049773439875,0.04748328800036849,0.007870987069129016,-0.039091787611492464,-0.055939825475350424,0.0013571076166286407,0.055422535445995146,0.005510799185417949
PSAP,-0.17892514897336176,-0.032369036395247595,0.07754521590959046,-0.011532595769730468,-0.2758176115113068,0.017109310700501406,0.02730863279526627,0.026194394786044267,-0.0035393919057272335,-0.047228908867062505,-0.1068157292006469,-0.07823860069836416
EFEMP1,-0.0786775926463868,-0.006773921164002577,0.051142156961286135,-0.0103106841843626,0.1523501312581485,0.10403780111569694,0.019041095288155153,0.04653594350917924,-0.04652863054656259,-0.0005170094073086289,0.05819511600662804,0.019611478476867325
C1QTNF1,0.04100043361349648,0.00849606383120515,-0.01572666301514693,0.05123342633722136,0.10891358321387434,0.012614600616613502,-0.005058864664094887,-0.07961302758356449,0.04358897059036988,-0.07926789274111859,-0.21548900697012868,-0.08455264259156592
ALB,-0.01733494970873803,0.021882599076875023,,-0.026079326863320325,0.040844500041800305,0.01623884904158013,0.01650535430053207,-0.020885172541970417,-0.018769216905168723,0.03247106493356586,0.0010895257974814713,0.046576937839473365
CCL13,,,,,,,,0.007657341658883068,,-0.016524977552075756,,-0.025971664799815507
EFNA3,0.05374166114095529,0.00018468294889277675,0.018809350790597656,-0.010675292138642932,-0.10573576569234884,0.03402174282518682,0.04345813796573017,0.01148910969560277,-0.06601588672705057,0.022138870731841963,0.14178864219040124,0.05899678110364198
DRAXIN,-0.026686471779061176,0.01276860555784627,-0.06834319933045527,-0.015442127754547253,0.2372613496642234,0.027011814944364363,-0.010050461663774815,0.03252184585423477,0.04166978176616635,-0.08500360630108707,-0.1501801386948147,0.03327425525714765
RAET1L,,,,,,,0.030396759487880662,,,,0.10428172285268558,-0.009068914840014744
NPTX2,-0.04197950041950524,-0.01866096003220725,0.08560616669725696,-0.05625638284411741,-0.2270656520168666,-0.020117841113576337,0.007427788116649663,0.12152349407955482,,0.011464386687150722,0.02250538789050182,-0.03952122299971737
FGF11,-0.03722112432030204,0.0015191384853854026,-0.07085680986366298,0.04623806920219059,0.13422459057339042,-0.04937835475110258,0.013402521690058145,0.00519670396383172,0.03993519306860951,0.04219379272820572,-0.04926952033891477,0.01662468046611586
CD59,-0.06035570001935548,-0.005816455475740442,0.015911698043335656,0.008239434143024756,-0.15039889979765975,0.08405349436556121,-0.03742587489679069,-0.010973190578148856,-0.021365302523151535,-0.02815295921845869,-0.047718386067011814,-0.10472875097058303
COL9A2,0.005538281759790237,0.07406476829407183,0.1926605352902167,0.0633963240719996,0.19937034538503606,0.03656055689717373,-0.01911602642958181,0.005854807512618741,0.0066725360772970956,0.08758039091610503,0.20761996205304278,0.07700480882810179
DLL3,-0.08784282504378975,0.06628903658540453,0.18008744285496353,0.007245396805810755,0.22739286344004986,-0.017063030643922276,-0.012442679182186028,-0.026762670197273356,0.024119891434678402,0.1803646490172105,0.28599851317955377,0.03628521613153578
FGF5,,,,,,,,0.02954030854099394,,,,
LIN7C,-0.0046969208395524625,-0.015928750541049506,0.14420170931252188,-0.02417935817925399,0.04433600235701366,0.04203643479308048,0.026860425145240376,0.02632396024560534,-0.006160157367165045,0.11009533974347648,0.05216907088284389,-0.0018561616421090643
GDF7,0.021069108679876894,0.03661520756643141,,0.006943169636388899,0.1147011463286903,-0.026652547430138052,-0.03369181554556075,,,,-0.01732407926316516,0.013095920927105278
PSPN,0.08834274937397217,-0.050104887130295726,0.016960050779231465,5.676212808105606e-05,0.09178647361217195,0.047575099232158115,0.02942578216023153,0.07551162207438403,0.10309795106506046,-0.018913852786211705,0.08720412984456724,0.05751020050943126
ANGPT1,0.05837103602174121,0.04547564130521214,0.028116860115884608,0.07196886396619756,0.008138446046125063,0.03375624724075808,0.036556097548373905,0.001163983053593231,-0.05474118918921781,0.04579413178524913,0.07821630660843155,-0.030461125588876505
PNOC,0.1309914723118575,0.030947739708378313,0.14086215004471025,0.002243308858175213,-0.1216908233133251,-0.013624731609919711,-0.020430255118511074,0.055675308599827944,,,-0.002877376209876015,-0.06879106261873194
L1CAM,-0.0009563580218928613,0.018661596891645538,-0.027401662714893173,-0.012484718704337549,-0.08193463147478784,-0.037844525027534257,0.032403263070696124,0.06777077825829732,0.0602950506811072,-0.008406270789260132,-0.12832979054677188,0.11705081885284876
APOA1,0.01679038062741289,-0.026720997500239037,0.03039289305606614,0.003017098497316343,0.08632230230937905,0.004699964129602449,-0.03153791855951481,-0.007238482972751287,-0.01695412039046286,0.029792120505132875,0.04646554644676647,0.01275161683086814
PSEN1,-0.0923141905938963,-0.014558512266432207,-0.0076694326523905525,-0.005280870014091283,0.020457807595462223,0.03205630647970037,-0.02466138295052162,0.008730032579782599,0.030819172602198804,-0.008415210143659735,-0.0001512509015041535,0.033332751471048916
CALM2,-0.04052435211451504,0.04936478133391074,0.12939626893184736,0.025632210349508234,-0.27413755290432,-0.03980758314980883,0.002227611343933267,0.07037592965454126,-0.020865501774282265,0.1465194407883043,0.25642073034880253,0.08345974305278911
CLEC2B,0.006601645107154434,0.04859060712835733,-0.09020744598990822,-0.04389569434197412,0.08934696318688339,-0.00837357296652959,0.03599267646056639,-0.036728983288879406,-0.006026437468396475,-0.012809261694242532,-0.07915180024013789,-0.020633902568550546
NTNG1,0.013637382150660383,0.02603454182397642,,-0.0052557907131665065,0.11902214467322027,0.040040294481762426,0.01286070736819563,-0.03422476760346489,-0.02919340460762121,-0.028071884475496214,0.165066161967297,0.03669520390503111
LRIG1,-0.02104971509269088,0.029664744124421837,0.1586121883511648,-0.0010176871075627152,0.07090107061855855,-0.029202567369076834,0.04671264229818032,-0.0012356757917017078,-0.0017036158534807588,0.1812904509589026,0.23222861691091373,-0.025889947904447402
CPAMD8,-0.04635238862999685,,,-0.017375201807193492,-0.008922757777132728,0.0161686649054394,-0.02877952287113189,,-0.03763459547028878,,0.09903721079240431,
GHRL,-0.040721279025253784,0.08272393008621352,,-0.04022871751088778,-0.03028720878916384,0.0284430502124072,-0.030726352933390568,,0.11346745992525215,,,0.02829770757525274
NPY,0.013113876665691379,-0.03813230791036957,0.04175494393269477,0.0345384747964321,-0.1740976149130325,0.02405487041940374,-0.03921157581659728,,,-0.06695896558614471,-0.0646350273732753,0.05335233083014801
MMP2,0.0016920700819820643,-0.006473493430101633,0.19065164350251187,0.03417747306628327,0.22207373696803265,0.008208960016717073,-0.026954481645257426,-0.03628778078168857,-0.030539583570563782,0.038104452852216475,0.004245651261039508,-0.03931311593767772
LHB,,,,-0.015132488594268113,,,,,,,,
PPY,,,,-0.003382931243850246,,0.06828518749400109,,-0.01931785328303053,,-0.03392077405630908,-0.03534583000903921,0.05361876650068058
ALKAL2,-0.025036006419681216,0.013918579375071771,,0.06244380022269838,0.13187029052022808,-0.010683972756697128,-0.010208565793709221,-0.041616404481888386,,0.0044528082608596,0.09509858395175132,0.008726887923813572
CSF1,0.0657280926658867,0.002445848066070399,0.06218788153211406,-0.04698666249814599,0.21670240610344432,0.09097161052442639,0.010925111703280291,0.09965840480173538,0.03400667306707158,0.014502532161753493,-0.09337971890279077,-0.033145982908819295
SEMA4C,-0.0056246770862825955,0.015004226815696572,0.11853948686630039,-0.012016466211868715,0.11976441453283078,-0.013566369120338019,0.06668661839851865,0.06835626532985357,0.034992643202344506,0.03580534508395675,0.019279327429764518,0.006698506565442986
ICAM2,0.11284781026820377,-0.01750278043389007,0.06536698553739705,-0.016427782041970294,0.014083049022490846,0.039623594264541866,0.04116156768702461,0.09221452546118979,0.026385036246027397,0.08368800830863372,0.16829312529193377,-0.006655710046743954
SYTL3,-0.014135043269727787,0.013850999491067112,-0.013206182110177959,0.03963008251598068,0.03847655431227902,0.011995026581144264,0.03886695169659077,-0.05296224884665811,-0.05882924127857972,-0.0774911513100444,0.08226151238908384,0.025378874530383802
IL1A,0.03630188560258962,0.03332615565516507,-0.1036973781798024,-0.032302532791714945,0.08693816188506817,0.1396029119900012,0.03423405068602029,,-0.01732499136105913,-0.00482107665143417,-0.04187505229366027,0.013371838903144166
HLA-G,,,,-0.015982836270888253,-0.008752990155113336,,,,-0.03297602838683843,0.03338808808478286,0.16949706107656853,-0.014205455935154697
PGF,0.12408187971087985,0.04578547554251945,-0.0980680943026302,0.030824289713370145,0.15948593753716137,-0.004153380040202752,0.02090959018866885,0.12844642292056033,-0.09194780079968314,0.09326397256098053,0.1594337503868092,-0.037436000228874104
LGALS8,0.03104266471508386,0.03782450172930396,-0.02309829362554507,0.044527774551631025,0.057477295408554445,0.008921695280701913,0.06634416049621043,-0.002344880888819836,-0.009366231546207858,0.0769852583765178,0.04156105177380767,0.006178751054875631
DKK3,-0.028390422350190153,0.06779060750779103,0.09014339874708654,0.027062207128330417,-0.3153671207104227,-0.060720941847348504,-0.0648428384891022,-0.037146880285640324,-0.07583368947092771,0.09525072379367898,0.14440368191251382,-0.043359755343847145
COL16A1,0.10866583444379257,0.061382576620464396,0.20077427642569137,0.024850516284402855,0.07960893873941417,0.020408039469733023,-0.011132189580808157,0.088128235221907,-0.04441918702509549,0.0014047973864453223,0.018369374762706413,-0.015877532398597394
TPH1,-0.027269362023491894,,-0.014751515573147012,0.011473490291547789,0.05063773555348232,0.05886609024993078,,,-0.031604354374188535,-0.027730595411242853,0.029691911210164835,0.0474099086654209
TNC,0.05517270744356673,0.0256394490917893,-0.057408082031664164,-0.040547516551684135,0.2566892500144296,0.04957156282202989,0.022112320016394543,-0.03463336314519295,-0.0017172906843428415,-0.12220425703068438,-0.20905449174721566,0.03289335606375985
TNFSF9,-0.0014084291018709102,-0.009700570600992697,0.034329734319419276,-0.003043910830991851,0.029591971034989888,0.014084684786636721,-0.027690668902758318,-0.019337420005348466,-0.0018365211960566126,0.08990474171127966,-0.021000844338067284,-0.01284442852559597
C4A,,-0.0335498815898644,,-0.01794044333223981,,-0.036533863317070314,,-0.022908523100943365,,-0.0013733500308248036,,-0.019269804897289917
CNTN2,-0.09454892621273282,-0.038644094346299195,0.09026791124121115,-0.045224878315005344,0.04413913338836694,0.0640511871395428,-0.005303372504195113,-0.024256471194529283,-0.050979751975367534,0.19519955776841075,0.24189561663687018,-0.032790436458075355
F7,,,,,0.016177869723653517,,,-0.020885175472681188,,0.10679207553955548,,0.06693947819910742
LUM,0.06121725924312738,-0.005970189588571936,-0.005711153659791572,0.017735458376239334,0.011209195969810312,0.030385912061484235,0.025862999065996487,-0.0871450105503163,-0.03490750270692166,0.07644773718633076,0.04895293379340126,0.0027896168831394383
IZUMO1,0.08072558726270604,,,,,,,,,,,
BTC,,-0.043891668206242046,,-0.04107273965483659,,,-0.0566186524703978,,-0.047799395779005466,0.011206245416459567,0.01644955140330727,-0.015245742208214428
APOC1,-0.18156885699380745,-0.06717881053894503,0.1500515832090758,-0.06407411405751733,0.24912668843720562,-0.0064933144134766045,-0.07237200876695628,-0.0032040689267217024,-0.025854934681851696,0.10373789698562651,0.10809847950969328,0.02405516725242998
PKM,0.041552534173777966,-0.03474371281732379,-0.08762203435062489,-0.003748968150273474,-0.1077137557457232,-0.011015123278926956,-0.051218534546515364,-0.04302086875076081,0.006762110423550089,-0.13977545776041952,-0.21185710877111963,-0.044844094011770134
TNF,,-0.07572863798365276,,-0.03216606713797583,0.041460777184708635,0.00390070682301203,-0.044921248919836856,-0.029730342012574774,0.008966943919032152,0.08654547718351495,-0.05118366009521656,
GNAS,0.058229662140170405,-0.01818301763406153,-0.16186332056990396,0.030685127051025433,-0.22243409686916102,-0.04893053684095705,-0.022276257365688796,-0.03254480715848119,0.02247186934356416,-0.09402482164310147,-0.036653189345665596,0.12106464856123896
BMP8B,0.005558735511768616,-0.017585004666106047,0.019120976014837428,-0.023170995618979374,0.20914539044114375,0.08150538046167206,0.07771008634484186,-0.040697742461914224,0.02743423350637413,0.052956342027462,0.02321435940567458,0.026786461663552193
LIPH,,,-0.05231825517295611,-0.02272818731866116,,-0.009112910458946244,,,,-0.02442252034022006,-0.0070455570672258985,-0.018687505684614813
CCL28,,,,,-0.04322944524946133,0.02247413169057593,0.030983514376928818,,,,,
PTPN11,0.04105499435953538,0.049003240876768335,0.09304010064160392,0.04865498503219359,-0.0029470629331473405,-0.017427287381232663,0.039246478059719196,0.010801686206696815,0.04259383289806538,-0.07617368578077259,-0.05906597162778755,0.00019991116193454955
ADAM12,0.00896257353673397,0.06139073353363761,0.11672136612560084,-0.009755536515021724,0.14801939702143735,0.03642872423610372,-0.01611688332129231,0.10807530999816926,0.012245413015060531,-0.009468073115023982,0.014731221352271874,0.010332585618114216
EPO,,,,-0.02317099626779165,,0.006702390791556197,,-0.0189896074463611,-0.024257715449232782,-0.03749962978570226,-0.019470719668322638,0.0032829117631156565
EDN3,0.007015694963497573,0.053716888933358374,0.00808450118592147,0.013228699896224091,0.056225383966618254,0.039561455002899586,0.0063208585837734995,,,0.09826921226597606,0.11467033270865716,-0.05879586479378178
CCL22,,-0.02326364887064735,,,,-0.023413905802286153,,,,-0.022429420687595094,-0.017666602590806425,0.004745183546096304
CCL2,-0.08791845496235934,-0.058508188765309194,0.0711874017300305,-0.01600800632588814,0.08346099486590514,0.11028099789741991,-0.0561467236374908,-0.07418854857441563,-0.06004446523783217,-0.08856914802073702,-0.14940308778208425,-0.012824945131588503
DSCAM,0.05129587887880885,0.04546657672982709,0.04941659085619449,-0.01524510780547743,0.17874476969658648,0.01966414707841874,-0.004240733095606954,0.04372273152187387,-0.018496680948513793,0.12007735431129557,0.17346085632355637,0.064954995483581
ANG,0.07864108348953414,0.023162675861076468,-0.08424172036314273,-0.044930879296057394,0.07789975563274035,0.020675605914466853,0.027612173184570588,0.015073503056152585,-0.01447165173390793,-0.03089498948476639,0.018252710005709428,0.026086634447818825
FBLN2,0.08294915723470378,0.009826743654005649,-0.02008171740102951,-0.01843853707809426,-0.02559710079624046,-0.012693081937894533,0.0432104892843957,0.04840127406585104,,0.07626194463362543,0.15978115684329067,-0.01632763441327404
VTN,,,0.052547976111050984,-0.008695380433278155,0.006946083176565949,-0.012345338760244724,0.010441311835941726,,-0.04778818188554981,-0.03660392353149253,-0.014280888686191658,0.01590362562301218
VEGFA,0.041942191729056916,0.0550623076445775,-0.21014408256515257,-0.04218985352551736,0.21207213511774473,0.02064579073507037,-0.04581833581805717,-0.1153014706509592,0.028503594146497946,-0.19421089237566552,-0.23877405198058443,-0.012600114006842949
F10,,0.05235535555560292,,,-0.02029315864803212,-0.017772854377138003,0.04000368599236328,0.025688811374069823,-0.02968952946361832,,0.06819945440783769,-0.03327858441419513
SERPINA1,-0.10598871766253606,-0.030729032352609566,0.11397702155827365,-0.025652883239894127,0.09764888465065656,0.021111199643313577,-0.0005245583980425147,0.01833138409418358,0.024482995351626777,-0.06198480245139725,-0.16609332699697377,-0.026813411594463373
VWF,0.06759063892065194,-0.030223429070340188,0.09651594040094137,0.009997992265968583,0.09094000643580023,0.025228913007212334,0.04253372064753875,0.06673598498097254,0.013080300783148351,0.08483671649713088,0.08047311942670961,0.002996981873991375
GDNF,,,-0.02013601190875447,-0.01884685539026358,0.14556307283409883,,,-0.004084664012036042,-0.0218476288006419,-0.005085087930141715,0.018673500244771293,-0.040551139374771186
VASP,-0.026165934209200853,0.026532473629690967,0.06009408161253148,-0.0024882363812350726,0.07860515467106308,0.02254990627349692,-0.016118562283303908,0.03508194000595054,0.13618982696430554,-0.00381464195986525,-0.025743817150778406,0.025124155882784757
ADAM15,0.017786666481572806,0.01711371241293418,0.03310277148069593,0.07561169779807825,0.19278451183825548,0.05962521528866981,0.015127995925965884,0.05376772879053715,0.023490768110849616,0.021183860047898424,0.02021696798228825,-0.028180458243720664
WNT2,,,0.08059519168826762,,0.046174786933778994,,-0.012262417960884663,,,-0.02863493983136169,-0.01363777349188856,-0.01879364425348176
CALCB,,-0.008173387502982138,0.026787633274122567,,-0.015534078839763505,,,,,0.035883001637167705,0.03630125388784463,0.03836404045470703
OLFM2,-0.008094434571464502,0.04244479743767068,0.16504794646241952,0.01243408634830676,0.08262755730917516,-0.028661612058024585,-0.00948971526428691,0.033563015921955444,-0.008752099039377638,0.11454516754190446,0.05333552696274605,0.032861832963515615
MFAP2,-0.006182772988900208,0.009921033983451694,,7.999856025980741e-05,0.1841068555902383,0.018332094667496843,0.003114706720126539,0.14656764360666655,-0.021257070343923663,0.0025852196090305033,0.14039051464567295,0.020315841153524215
HLA-C,0.07823027870329924,0.017586283688115375,0.10234445699730566,-0.06227880776271887,0.08447580324491656,0.10104780457532668,0.0481592686080639,0.02359349003713837,-0.11204368158257552,-0.018367136580294884,-0.09785672488257104,0.04429768295080491
THBS1,0.02642655980043889,0.03302001982708007,0.04223529569421272,-0.025056849866746885,0.15568627767525114,0.094952320007576,0.015136819654626163,-0.03816685583009744,0.08119197366705416,-0.05486819829626969,-0.07082956690893767,-0.002937340602326098
HSPA4,0.0365827856079392,0.027946761970437568,0.13193398008071866,0.037094294624059714,0.07671988370872529,0.009257827917096385,0.03357911747448524,0.04004177614983227,-0.04372467704179628,0.03622948296013572,0.022985779987892432,-0.0033144832016144057
LMAN1,0.030942213582800113,0.045792242398073765,-0.1670224238888655,-0.035671626383908875,0.10917152532871474,-0.037349215601088365,0.023965347332099835,-0.012327657127639616,-0.034947309472829736,-0.09630311361579888,-0.16554553150801662,-0.046918070722458724
LYPD3,,0.013132057629575472,-0.009780011320040128,-0.01698848092350607,0.12144234394343094,-0.01526904195953366,0.00012611427302171248,0.1129464541204924,0.05285732940368674,0.008200575737315686,0.11767569793719011,-0.045319171027314226
APOE,-0.07368284002494177,-0.04689357313553388,0.2008735405619394,0.031143376533105137,0.051911436335007964,-0.03685487125353271,-0.04060765678211235,0.03571621060550299,-0.0009830191179107308,0.02830517569875173,0.005797145584252503,-0.12380777875117162
SOSTDC1,-0.014613353438347207,,,,-0.031595098480572126,0.019554054582723465,0.001748410779360289,,,0.11965708668486527,0.10938839025085267,0.06855522672883956
ANXA1,-0.03929088347885557,-0.011606760094569813,-0.05119093182548374,-0.030636462682960785,0.11040281953061142,0.03233876680756177,0.050262073038411265,-0.07217257574680362,0.015935132212269394,-0.05903616905162655,0.012256085165826778,-0.05436570064671848
WNT2B,-0.0039619718455986535,0.011679686616328172,-0.009163137106232963,0.009005689137767009,-0.0046261283042830946,-0.0018141522003210333,0.042408541506412184,0.003440499449136009,0.0788670661460521,0.10675971275726197,0.026843767772748515,-0.00026796642612364257
AMH,,0.009916697154138857,0.010534694034307042,-0.023606222285783886,0.10243250342347611,0.043104883816747395,-0.009769077689901182,0.05645423341479234,0.03026139116463354,0.036870793630558125,0.129506734117957,0.03602851777387064
GDF10,,-0.0278911472418641,,,-0.05362039843186708,0.04548982447677588,0.016632170868489143,,0.07445014474000408,0.041332561348741,0.07408883497984238,-0.023063547552081738
EFNB3,0.05047382404819456,-0.006694974812871553,0.06828235550732153,-0.05016499024411891,-0.09664562648733531,0.0634032600521742,0.05029802250827959,0.005764540036676477,0.021458601649147944,0.02060867788798628,0.04498966040346372,0.014468661245280354
LTB,0.036967362661597336,0.013561025009195884,,0.02985792305918244,-0.03722888730536731,-0.013708167663918542,0.027513555496460528,0.02489435949486434,0.0006247390243422976,0.035176344419556735,0.14602125018080797,0.0077656542209237804
ANGPT2,0.009089700080055238,0.025245239131689388,0.07047766423434978,0.010268030708350747,0.1621519973677195,0.039768873431226634,-0.0010617383223366064,0.06546216768610347,0.0006779838405087858,0.008121383224658463,0.030168520025728594,-0.0132796554884006
NRTN,,,,,,,,,,,,0.010454124155650047
ADAM17,0.006694066961204904,0.08532620085311132,-0.03621508523043127,-0.01739344804937851,0.13167267396805124,-0.022561759725594027,0.04664729289828602,-0.01489114283267294,0.0799145235426992,-0.04558561750946578,-0.08189610999044246,0.018375836248269325
LRPAP1,0.08026544416423306,0.030958934109916597,0.10804375862028648,0.02724041215258839,-0.04658233679822069,0.022484431342226392,-0.005741644768788008,0.0702734189501311,0.08022013362445483,0.047005163657273065,0.09066192982409287,0.0031271541225026804
NID1,0.09836156548848039,0.06576731791921013,0.0639102243135106,-0.057664644421297505,0.1790708345394822,-0.006576311883507788,-0.008053658356358174,-0.016615675905520457,0.009507625815574086,-0.025441385988844076,-0.0954379226033859,-0.039029963950971525
MST1,0.09381182783532223,-0.028111495458070963,0.09064443649347932,-0.028128543059456928,0.08810288667594018,-0.048009818472886816,0.0318562260168285,-0.03075542000903857,-0.024941055434619885,0.09659420312772282,0.10697212157514799,0.04571974397819098
CCL14,,,,,,,,-0.0018348185458801928,,,,
DCN,0.0031246876531327225,0.021311539383245936,0.10238948724880961,0.004291071777947494,-0.11501394280709368,0.0127156363042552,0.01005064348706499,-0.09037189491515121,0.06261201054379031,0.08683525464914695,0.0014256050514334588,-0.021616587033091238
IGFL2,,,,,,-0.019157254724424904,,,,,0.023965345297326107,
COL7A1,0.06629808499555685,-0.0037058504702514017,0.022728053078365364,-0.0009456155917929015,0.1999529123556044,-0.006917696630423895,0.017004995203709555,0.050190385041113575,0.029861104198160918,-0.02856156445304418,-0.024069941047295245,-0.03568778279617854
CALR,-0.013121318528822644,0.014300290265387691,-0.05195500264794107,0.04731306331059909,0.18994595148929247,0.019799230130702797,0.04486566225166198,-0.0011199229695881205,-0.02607208812591468,-0.042980818248399014,-0.2279984768757941,-0.02776933094989752
PIGA,-0.04680880357689884,-0.03889694967872742,0.01230267729265377,-0.020101382342295148,0.10384148020349282,0.04663947379372938,-0.04755090010108545,0.15648464947629104,-0.0064031698662804365,0.034638184171058954,-0.009465330541020897,-0.013926304705084703
CD200,0.058053411932775446,0.034318759418994135,0.13901367635083642,-0.0214118960764898,-0.1607359072058493,-0.027538136893733498,0.012581821920250416,0.13219616279161028,-0.01350481102844199,0.110604844008581,0.14332278111016922,0.09439980223060102
