,UKF248,UKF251,UKF255,UKF259,UKF266,UKF296,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SPINT1,0.07287921337339735,-0.04859301583773264,-0.021371648838741632,0.023867244481115678,-0.01795020142044203,-0.007019734618699499,-0.008046883668632189,0.05300173975725439,0.005924088591817495,0.02650922481085406,-0.0130797413912982,0.02349066197527939,0.007412162206157596,0.04321651042821718
CTHRC1,0.06445350955798149,0.06410352699539391,-0.01905749442990484,0.06727843662320697,0.10154169452352445,0.05051565304143325,0.059388208824635205,-0.005893796324184573,0.13279706150751935,0.08827365467048989,0.09416956614357637,0.05811278502664797,0.042746946933747115,0.07726166877457712
PODXL,0.021494025220934795,0.008463056711960449,-0.07499849290840441,-0.03836513964215982,0.11728874974694227,0.020874329047320887,0.05674071504190764,0.11644386807923963,0.037572372920572895,0.07640203393936316,0.14382405556846992,0.07528009485443836,-0.006815457566187177,-0.04272986383354147
JAM3,0.0608857938325733,0.026082203190169483,-0.013848753082829478,-0.024909536920567223,0.062028647929768484,-0.04840039620261352,0.1157980616821268,-0.05480165483715101,0.0185337087947539,-0.00739573518394888,0.014909319720911961,-0.06383420912949805,-0.015173475179851986,-0.010928684532337382
TGFB2,0.005802266283380888,0.024462890203031648,-0.025105481353245706,-0.020011184496673468,0.02676456843471288,0.053656822692568176,0.03732304737834643,-0.013499185214463196,0.01429382852328955,-0.03366960979930034,0.03890803851517955,-0.007691225438159756,-0.010965164535170593,-0.006150516560437442
COL18A1,0.07333904837592121,-0.057233444790537574,-0.02717159674892869,-0.0012300397318832988,0.11315460944874868,-0.02955095845228293,-0.04227301989044517,0.09378205505195347,0.06441460260041937,0.07363191593994316,0.12763724847709784,0.015183814874973195,0.003225044746882635,0.04955866809280949
NODAL,0.024425867961730748,0.05544956226721042,,0.04293838823287252,0.12134932517793044,,,0.049604474995557785,0.059828709378770474,-0.057480840359919426,0.01090325551173681,-0.014808535288822852,0.05485464952737623,-0.038427079489164434
INHBB,-0.008588672937917177,0.0628780717526855,-0.035029438272271125,0.044856941519758525,-0.013996913186928313,0.05538731833314556,0.0615100364726486,-0.011531555484511296,0.014736291625735766,0.10285327371258289,-0.025429123275539752,0.03308388490095691,0.02430231204829001,0.01406268327897188
LCN1,0.08804443601434768,,,,,,,0.20718452778374893,,,,,-0.015891626109092047,-0.023592436235391968
ARF4,0.05316745082856882,-0.021859935519617183,0.009060068886549108,0.012351996888096826,0.022420648932999415,-0.027217253259652793,0.02765227336646681,0.04933150200441114,0.02308211845914066,0.047717933245705155,0.04740135066605176,0.0048663418195607775,-0.017037313688195867,0.05702821256837818
CXCL14,0.018610374084159453,-0.029540878981867018,-0.02571660148561693,-0.013603378281067637,-0.026380247965325235,-0.000633642742098528,-0.026845415553527697,-0.03641139408890105,0.03693480509791871,-0.026426798541122287,0.13807593207384453,-0.012741386049185784,-0.01296981489345625,-0.06584989769400067
LIF,0.004891985140896479,-0.02250335242062588,-0.040092946435298635,0.10341190625768718,-0.017508068722067616,-0.03030998056800087,0.03739759979963907,0.0005973719578570002,-0.019987163555969887,0.04869130844298705,0.0007813602481348922,-0.04749958601750021,0.005814680234749683,-0.04509664397262684
IL17B,,,-0.016220166088930545,,,,0.13900418079118354,0.0677737764696483,0.09183275941054575,,,0.06063341614376656,0.0336223514511313,-0.026674492605533975
MMP1,-0.01825697961141269,,-0.05546485049410113,,,,-0.09735856992993606,0.15239287218811448,,,,-0.013340806456361964,0.01304225328657927,-0.03466090924910749
MATN1,-0.01738702246814352,,-0.025911670563728537,,0.06911522740847104,,0.0902167247713806,,-0.057237071179974425,,-0.027544077045969825,-0.018987079176452776,-0.019112512772115998,0.0372314139054367
ADAM28,0.011563721404693434,0.020529643296597195,0.10276340056776774,0.007189663032325839,-0.003785150172654418,-0.019846733626183298,0.0021294166912106632,0.012414367033595795,0.13186664838979112,0.0005928964219129806,-0.03380567176136799,-0.032389320129625435,0.04343410723962056,-0.001193265817725778
TCN2,0.05820805108791795,-0.0018376367058391076,-0.005109019785715791,0.035593115747707495,0.10220704531852233,0.023383440136079695,-0.05219671388915949,0.05114097502984083,0.07854602204126974,0.0835691691170827,0.1522005514561929,0.06978536863176307,-0.04819413368602332,-0.07655119207786076
THPO,-0.022656010191336912,,,-0.023584258319349537,0.05319300674526806,-0.031540413098124054,,,-0.036621429952618516,-0.0366076383093111,,0.16524590583798887,0.020495003706735355,-0.009499235363005062
CUBN,0.047158400478982225,0.0054732304859407685,0.06112115783005862,0.012087392298344412,0.13796433164279748,0.07140806747955505,-0.02679325239276225,0.09814204396879606,-0.06232493294137409,0.0009917171813766405,0.14280459844333532,0.07055605017644635,0.06460264427406597,0.014969232659516477
TIMP3,-0.08047198656718528,0.02127916529900039,-0.025120055496599892,0.056433438311855634,-0.002048988699226904,-0.004964858490267666,-0.0269591012627004,0.0015723712547393808,0.08168620832667635,-0.08962470314513432,0.14119015117612901,0.06251431830500344,0.06381753071784704,-0.0374210655910005
PIGF,-0.018934765127536,0.02002016120697782,-0.0036205551766988167,0.0431707513928082,0.03543850353872542,0.05373390718362045,-0.03060690531274409,-0.03107136590757152,0.008232475986092919,0.01841248667495736,0.004612713184943542,0.01960059178880521,0.02555111104630814,0.0185747213460983
CRH,0.0059239298263842,-0.02231760426658711,,-0.01801094667845494,-0.01424356342282196,-0.025162867957075563,,,,,0.026084016495229727,-0.026253076482325933,-0.02356524759304511,0.11914472126045593
BDNF,0.08165291826688886,-0.019964411052691537,0.08283753301890838,0.00816310261023646,-0.06835905542211389,0.04388752085882435,-0.022419157098453376,0.06416371352721446,,,0.0991780516765401,-0.020209639050552067,-0.010819258688205395,-0.010736367847716132
CCL5,0.028864498390736064,0.008149211481713856,,0.010163367504973103,0.013934831997001181,0.007829464216492147,0.09342479369500155,0.09696465088420755,0.0030693479790873546,0.07731129956919729,-0.02785681228105952,0.05069972533753718,0.005424172484418703,0.027537033693761155
GAD1,-0.010085216208321536,0.019516593967811535,0.007218705509908326,0.067813753629205,-0.02559659823648492,-0.03767383241840243,-0.021774052555390208,-0.02383847465061707,0.06918230783584715,0.12235239036984732,-0.0012273264095716437,0.003257486981827505,0.022597768194204528,0.039533629168701394
COL14A1,0.04421242586941927,0.019911157064411808,0.028031799630268806,0.006342772032697317,0.11530058027105307,-0.03376573033946198,0.11145244571303815,0.04925849279883117,0.05944607557975692,-0.021699515047059813,0.03180433952063537,-0.04557485276456494,0.042844102082366387,0.044805853182447564
HLA-A,0.059988554921667055,-0.04775962509237515,-0.02357113269798557,0.060571769841115404,0.11599044091452425,0.035801578560988805,-0.05710013891960095,0.06662709249504328,0.05886049397636358,-0.018258345555602136,0.16933689825699605,0.00788823551279316,-0.03891743652887682,0.0816904157010865
CD5L,0.006722724146934975,0.006236293686114585,,,,,,,,-0.041786613140288725,,,,
FGF18,-0.014038423851729681,,-0.01622014797568255,0.0655943595251388,-0.019762007547269995,,-0.015091433752019576,,,,,0.04085960998721759,-0.01571476666048618,-0.03337150214512051
ADM,0.013750666174710083,-0.01257838630521502,0.03143749631283202,0.05873165009501836,0.04519601201925695,0.06748893648129393,-0.06559207613134012,-0.010437698660295492,0.00900582854866894,0.06384723417512163,0.09961310998975328,-0.028048540191643125,-0.009889548412082788,-0.04630160061966768
CCL15,-0.013044444984123979,,,,,-0.0013605777182684286,,-0.025635753610066956,,,,,0.10551916574565968,
GNAI2,0.03646374534542246,0.00273924907581627,-0.016642706725336586,-0.03278562867261289,0.062215291527386904,-0.005082370549327124,-0.06455424224585296,0.005555343314962784,0.07902761619641568,0.05170358776168681,-0.05205129370106669,0.020738020517158454,-0.05477621604436326,-0.020391832902958523
HDC,,,,,,-0.02340218706369102,,,0.060551795304291355,,,,0.03972788518312241,0.059635428565904376
COL11A1,0.02997179246601002,0.02053188812605965,0.038925786963488196,-0.036478036379685684,0.08411854141147333,-0.00560146359908122,-0.015862506612467343,-0.027114113796843906,,-0.06591731073913235,0.051473953373620186,-0.0585327398372563,-0.07048134741300094,-0.07676537747953471
NUCB2,0.008556564084239918,0.050107431481000574,0.011919495777152752,0.0031501189458733856,0.028769559031022556,-0.0047696772657506645,-0.05090995479593767,-0.005774456622724392,0.12176381710172775,-0.039036871477365974,0.015689836368396267,0.01515466313015964,-0.025338906490012556,0.08045145412936514
FGF16,,,,,,,,,,,,,,-0.02395308537298044
CXCL1,0.0494753528849906,-0.023941452160005934,0.049112231968301105,0.05050408891828256,,0.05522210104285486,-0.007289162817333321,-0.027455167736571966,0.07751410419764598,,0.006803519718501511,-0.01885553524004297,0.002305520351614101,-0.006154195289830864
VCAN,-0.017381486441445063,0.019044598988587496,-0.0336349976291253,-0.06722646053881769,0.1029676534696475,0.025305416602898218,0.011704518197192839,-0.01951480551536728,0.033755937012392524,-0.0003872508408773457,-0.05175417193907816,0.0037296641503953235,-0.056931403681805215,-0.004870014285389268
MMP7,0.054226805485071056,,,0.03284888877614125,0.02463397036706418,0.037683690821245036,-0.029917490951482356,0.13721547733695388,,,,0.006571666808425913,-0.018761757225337544,-0.02638162323183126
PTPN6,0.09507590648166381,0.005261903441747917,-0.04063407321256608,-0.015475070562706417,0.013635937537077501,0.011705609557784335,0.08306060487169988,0.06072542702081609,0.023691366435764232,0.03966627581121036,0.05951055358104414,0.029876721518544303,0.02911340703343716,-0.011319662874337092
PTGS2,0.11035449718587464,0.00918625790627178,-0.03912279202795088,0.09807888874159326,0.06703301373652089,0.04477142862010241,0.00779300442179843,0.12184433438328653,0.0002827320293974906,0.0016069610923798421,0.11623253131435518,-0.04603805030033081,0.02112735255982355,0.01332971777277561
XCL1,-0.017001850397674413,,,-0.015569316056206182,,,-0.027102620688151505,,,,,,,0.11195590826220851
CD58,0.041313773876164944,0.02617053226932302,-0.07313364138612125,-0.014063920720126516,0.09526065598440903,0.047981332792298874,0.02339662662093287,0.030323499774644328,0.0931457999830871,-0.0006617542292965873,-0.04295599838009844,0.004034510557507785,0.0013856957177418414,-0.015067759747290467
TNFSF14,-0.017131117005729557,-0.024970145305131596,-0.04274485390014663,-0.015137979030899064,,-0.016940253212986246,,-0.03267366071407118,,0.047058190815429,0.014885505339774981,0.0006640929011451495,0.03517732279026228,0.05333127950420756
CNTN4,-0.0189332083586157,-0.019546550089584808,0.009798665180148654,0.005083516817724109,-0.02626339878985573,-0.015120544626093236,,0.06609405837364979,,0.048258133445108674,-0.019479584419620766,-0.05704546434247652,0.04819678488614989,0.13080516718972446
NTF4,,,,-0.005064876458651413,,,,,,,,,,
INSL3,-0.015230520111374251,,,-0.014309559639293428,,,,,,,,0.01859555006043696,-0.018661761875370903,
BTLA,,,,-0.022713619886527685,,-0.01864456728038437,,,,0.06197573696824356,,,-0.018044990633089654,
MFNG,0.03471178442260077,0.027098456885332512,-0.039994621472052766,-0.03818044958699731,0.05891127069597465,0.030165995305077173,-0.027691456462679783,0.00868539333565962,0.027203115244881896,-0.028435089662670433,0.035087796167228305,0.02798533796466483,0.04172303340438024,0.07635252358829044
ICAM1,-0.018283794577497722,-0.0255460954967001,-0.01226693233814335,0.03260302057203842,-0.04282929701131644,0.032749868845067656,0.012018396188934707,0.047879134863887354,0.056382585984382554,-0.03082101895231956,-0.02974510740044424,-0.0004057424328158456,-0.02019740308919018,-0.04318580954251213
PROS1,0.025940746037105063,0.05387075401632896,-0.05086240704614772,-0.0009502059917966183,0.013622224543146154,-0.04177036248781105,0.0350497432958994,0.06363851205590997,-0.016462106365337258,0.039628662028638975,0.1367585266154609,0.009787146504629297,-0.0037962598663258094,-0.01646578767053512
CLCF1,-0.01964190569261814,0.047915563255528114,-0.08083018414744887,0.033651961908274575,-0.016275493671707487,0.014645123602385934,-0.027953102888470988,0.07023263020371197,0.018819922609471355,-0.0065037160671899035,0.026596643619900672,-0.009016397487400836,-0.03924915033771088,-0.05609895272491651
PSAP,0.04947250396795936,-0.008636227198148062,-0.04066168460542859,-0.030925759289339542,-0.13075763114358396,0.02741398284916872,0.03874867010308908,-0.010988677684325043,0.1287396537015176,-0.029490606016320097,-0.014583278606530475,-0.0031809798588583664,0.03753361220272202,0.03467765673004765
EFEMP1,0.031359693090020783,0.06570894402634378,-0.08344091593204978,-0.05029364607561373,0.10908140764766514,0.1245902134693431,0.02506693096528959,0.10263336440207947,0.09545692545656538,0.001461109811378117,0.027327484371964028,-0.05037008326844354,-0.012938572521319134,-0.03732792802174118
C1QTNF1,-0.052309984946128485,0.04404444565156954,0.02152203005339037,-0.03275627326828217,-0.03610890870759547,0.021756455371041348,0.0112563215005298,-0.030591662856858638,-0.005934890261872198,0.08777168570446497,0.14448439450831435,-0.008510734774023134,-0.06640276817571997,-0.023823621956879322
ALB,-0.023546781531460097,0.06941846103056529,,0.0987502217289592,-0.01674750212098736,0.030583186350893476,0.013903346332448092,0.028364077691949933,0.10587637497540549,0.14655547354955753,0.013536539855371295,0.013374897541142116,-0.02110198391039563,0.044579624981939486
CCL13,,,,,,,-0.026222341611520903,,,,,-0.021607931221371036,,
EFNA3,0.01253005693440432,0.007205210385431541,0.08234968456481136,0.06578369539950717,-0.026895343365703987,-0.010402263775689473,-0.055151912250533654,0.12233346666633854,0.05330708675176701,-0.015808026244621222,-0.02857288054896905,-0.013025994485640714,0.09064210164967954,0.05274442471018904
DRAXIN,0.04701516626566189,-0.008466076668444298,0.006913839687401452,0.00685751055698619,-0.007838459010134986,-0.02556676506161639,0.00083435738841741,0.02192090132299315,0.035732342114123516,0.051799034494255575,0.04963822682442211,-0.00662879124468309,-0.0307696616475219,-0.012452360959334666
RAET1L,-0.011864723083850537,,,,,-0.021036176886930602,,,,,,-0.02340326224017488,,
NPTX2,0.09507004024096154,0.041140479554605675,-0.001463442995281427,-0.0034760242946451836,-0.06239076738467159,-0.005989771708973631,0.029660920078418748,-0.009096242694663631,,-0.007818211378578495,0.04627359231013754,0.03989296008765388,0.04292776035831613,0.0403893935589459
FGF11,0.003435343693428492,0.027052264949069708,-0.019570322362809135,-0.010756866395825286,0.05006814907473945,0.02558693924834945,0.03903580916974207,0.02391060410851555,0.10826035761994522,0.08695423747888514,0.049796346943179644,-0.03890859778224744,0.04662007615128855,0.01276789228288761
CD59,0.03267281452196362,0.022608979517388206,-0.13608088522695796,-0.02802603289417979,-0.03450839686960696,-0.010893284017583982,0.01914958734281717,0.06771608550269187,0.017509824506642447,0.0649250226291861,-0.010736613079715213,0.06804019940608116,-0.023760434843366252,0.01740241030603407
COL9A2,0.0010361973086957298,0.031460669368613546,-0.035217870982420366,-0.06653682864991761,0.020248217640682104,0.053698031651936574,0.09560668631791645,0.10362976598008247,0.05970891477550751,-0.000612187821713595,0.0701662524731038,0.04321303440039183,0.06996778104626049,0.027240124391517604
DLL3,-0.06933358413405896,0.02282520240418762,-0.03904366292500223,-0.08295781336583713,0.0786850427423364,-0.018540684309967637,-0.01763043744495103,-0.00856417138341978,-0.000505739121654201,0.003466397999970537,0.011633405552346638,0.01543356852874207,0.009567114632222828,0.03646281679112982
FGF5,,,,,,,0.036931627677369405,,,,,,0.046746930817603095,-0.041089019239116356
LIN7C,-0.013696393206438097,-0.03368565426749538,0.06586132919644067,-0.017925935335920632,0.051320286060466395,-0.05095377757999025,0.02129917926083216,0.0671670399864453,-0.02026073639130349,0.09773247150418833,0.06870907959356859,-0.0313784901705983,0.06369832905559314,0.0153606864662932
GDF7,-0.016103308488142322,-0.020974839155695448,,-0.0017915379257906745,-0.02392268434113027,0.01409472493279867,,,,0.04128512747913025,-0.021659841024210553,-0.015660038113626814,0.05428270197004808,-0.03715912205026925
PSPN,0.026511194563582214,0.03239836902760486,-0.024104527521324897,0.04562279134578733,-0.04023078319905227,-0.044358605058415504,0.05027275399939683,0.1372701918358592,0.038946802141615194,0.03529227187850107,0.0317740589588769,0.03800777303830671,0.06004737317009642,-0.042652297613267914
ANGPT1,0.06829981858208103,-0.02874283210788845,-0.019057493306895403,-0.00382828166118241,-0.0029604903399926548,0.015967995392895017,0.07190923512968236,-0.006809270937440747,-0.05467423290624462,-0.05590634697628486,0.01360880563025642,0.010365462508049223,0.05987903476601238,-0.006178068308976751
PNOC,0.0032931520247193933,-0.043893801392539886,-0.051191338859211975,0.05280997335115179,-0.011993240352084067,-0.011489673832010706,0.06905197241968294,,,,,0.166494399658964,-0.019260670699625178,0.03446406690795998
L1CAM,0.002002733092235353,-0.03645764853405192,-0.0013446208986456184,0.0014955487311288978,-0.046008500419195957,-0.07232088569570552,0.06468432508964662,-0.039912598662742646,-0.013372771504515234,0.11926239756758222,0.005229453841801362,-0.006180270578409234,0.04782753001096438,0.03546863024478447
APOA1,-0.015094007156335295,0.015497027464018542,0.022642498433317827,-0.02228477487610649,0.13016217698684138,0.017356321217422806,0.04278510814272535,0.10022035776363754,0.05152468846762471,0.026374789219042273,0.1526157578831682,-0.043475739181095055,-0.02428879015833224,0.0038744254289930094
PSEN1,0.03779170812737255,0.04034396634310265,-0.08196266226079874,-0.01862579607755315,-0.02808957564982902,0.0805268012518259,0.07667661753568854,0.05055413897870266,-0.05602620851974267,-0.00027691539452585017,-0.08810654547868504,-0.007702208153635646,-0.016263151003237844,0.0068822336396880245
CALM2,0.014439499519282157,0.016119843820851458,-0.0113586197778439,-0.07677477051165614,-0.10697217651990931,-0.01366624564165785,0.052247102886219504,-0.04976572280761886,0.04291436535755271,-0.06159293392636569,-0.021314782692871185,-0.020473774290856447,0.028419906187006863,0.050048738545702555
CLEC2B,0.04330628807063775,-0.01096476592849905,-0.00783618992109835,0.012609177575816647,0.07274935688934696,-0.01759615110589322,-0.010117008357618463,0.05670997066050677,-0.05064110417294215,0.032782725378003814,0.05683069554172996,0.06776045462747775,0.0696064350279491,0.10736248712798707
NTNG1,0.023040381646125773,0.035313607833411996,,-0.0019617512873164504,-0.045148939951853255,0.014371798376999754,-0.02254624145696605,-0.06207711241698695,0.03534024197419409,0.013281162256627179,0.037206910669104906,0.012374434407426377,-0.021322690408708392,-0.012033790147877801
LRIG1,-0.041492309873358606,0.033989831643410934,-0.026082628958854544,-0.019705891549713177,0.012508442670158496,0.0032076692608713755,0.06372683791775538,0.09218136727903409,0.07785484258260852,0.005827089677163915,0.10639061531587282,0.04536159459220277,0.019741266943829366,-0.09859172430438254
CPAMD8,-0.023837455493849025,,,-0.016925655713502297,-0.03331952747865881,-0.017158954303212463,,-0.02745516413262544,0.11407600754577502,0.004129083332649642,-0.024910172087382994,,-0.01955394116731031,-0.02634860259638621
GHRL,-0.01986391338529064,-0.0028680607964524612,,0.03142236928946955,0.02286118520791563,-0.02556676506161639,,-0.036990884615930024,-0.06380438954954784,0.050985523025201665,0.02238107255822776,-0.016939371636484013,-0.011442853761374968,-0.02322656734708488
NPY,-0.006616532423796248,-6.774785215762537e-06,-0.014998043728119342,-0.04340114645207657,-0.0574723439670284,0.00488979561422201,,-0.032061686257144326,,-0.04733516481866197,-0.04337640969699031,-0.0046007187420339735,0.04741329917545498,0.04061773074722193
MMP2,0.0014813066583973145,0.03703355659993688,-0.038046848279197576,-0.010322602376669722,0.07338937477051892,0.020563628188262007,0.009270682953559277,0.004876760478992098,0.09270160895623256,0.016460901593931605,0.0634230129542917,0.03214604337303844,0.006945490933568128,-0.017887020584333273
LHB,,,,-0.014740967896501976,,,,,,,,,,
PPY,-0.02000626778260965,,,-0.02565972585757008,,,-0.012726017298225754,,,,,0.030405460642334618,-0.025219522345849198,-0.04716722813836778
ALKAL2,0.08441331505386447,-0.016835744945361476,,-0.014526804624928691,-0.043000425809274816,-0.025590347097679416,-0.03244525408616536,0.03227938782414192,,0.12937937587526885,0.07514802377249415,-0.004157796717905686,-0.047354149120364064,-0.01778374370488459
CSF1,0.03733422018032096,-0.01195081038767766,-0.09069646357101452,-0.01736489067796859,0.0603762690252533,0.06223771134306501,-0.006570796972847021,-0.019153234355232248,-0.029992124075473192,-0.0013569361400288,0.08245950542220674,-0.046903681668275465,-0.0016808848435266152,-0.06327630990503692
SEMA4C,0.11627241490475126,-0.03917428899037536,-0.006538744303722734,-0.03403230831984085,0.006278415153129486,0.027469225836011864,0.043091386380184976,0.092282234097453,0.046143926511123354,-0.005651349218640851,-0.03288885508879942,0.008503546073993621,-0.012581459565829184,0.07264336184013087
BMP8A,,,,,,,,,,,,,-0.01674993583097049,
ICAM2,0.011760662567279966,0.06485755032659705,-0.03241587615118248,-0.05955652432174181,0.004447655698383602,-0.06838001359269773,-0.003621541184091053,0.06253913090290278,0.04849153364325707,0.09933368016487448,0.13799202286441045,0.020081910505012093,0.07481613533897134,0.027215688916559077
SYTL3,0.0383049353294632,0.0016752649102547623,0.07047371446889715,0.009223134526276258,0.02454294134257546,0.07541330664314945,-0.0427529790252429,0.08032475715128028,0.004735190825888737,0.12852900080882504,-0.037346654957044007,-0.030935274011639126,-0.028120799700068054,-0.016073970324274774
IL1A,-0.005382684781123336,-0.02379419510794155,-0.04349555713101318,-0.008259930231458655,-0.023922681198558005,0.029163914369106383,,-0.03563950916774005,-0.03445961039492074,-0.02842993713864977,-0.02505567046967272,-0.010133911012305522,-0.02389874805638081,-0.01697673146692718
HLA-G,0.01998110678882165,,,0.06005213838784577,-0.012920986189431665,,,,0.0737060260193376,,,-0.02840173218595846,,
PGF,0.088168245843417,-0.04698214628726727,0.028997289838740874,0.07763806320979844,0.11965360178229525,-0.013680678441170996,0.015779459822204852,0.08251147619003975,0.04610691102578058,0.09988558143953502,0.09045118504487791,0.04584764813155529,0.06259862427883323,0.04482002525243834
LGALS8,0.003012040158484373,-0.03970331665822767,0.002133431294126589,0.0061531158507709734,-0.011212264198313027,0.027760585420157243,0.05418389593274659,0.014400170991816017,-0.06379128026931573,0.03195973432265011,0.022838960761899604,-0.04354522681242133,0.0044656984632391586,0.019397126207714003
DKK3,0.027044630382750172,-0.05756196009314303,0.051593788397251504,-0.07841502409607368,-0.10692810085624686,-0.027269704375828974,0.025500889513039058,0.04186882692228884,-0.0002316043483997687,0.019388889566463483,0.11517942406259817,0.07025931750928317,0.03248669479112055,0.05838320195557186
COL16A1,0.05814489529332531,-0.07634216793678147,0.018120154826666172,-0.03829351448335859,0.0007047955896571398,0.11049064549325116,0.054335506948907625,0.03895102291030781,-0.05930292442475563,0.0406277986696389,0.08243677580359482,-0.02511052948256065,0.021722703307559803,-0.0042385019509967115
TPH1,-0.013405256857037284,,-0.02227248979879047,-0.017849229357086983,-0.01369158670678594,,,,-0.054856187571964685,,0.08040469892879243,-0.03503855612777157,0.11458916102992871,-0.0449377028188294
TNC,-0.02831082050691669,0.04485162256393678,-0.06000217813251102,0.06307418370408302,0.031602983734792194,0.038124055795017125,-0.03488281320223724,-0.017118944959568363,0.08761625023084554,0.04701685719100876,0.13961490878518695,-0.053222176505054036,-0.027588980403616837,-0.05008897100992019
TNFSF9,0.032326822407838074,-0.028153203676784627,-0.024803250124497227,0.008272348231803573,0.02216242952508438,-0.022904574812125496,0.06051522979865516,,-0.05565963612284517,-0.016484711728746788,-0.021118456889289948,0.006712743681706322,0.06826423698338514,0.029504685904270765
C4A,,0.08073763642201216,,-0.0174762728259866,,,-0.015091441941714263,,,,0.15472793374656185,0.07634896516926845,-0.004014347962476154,
CNTN2,0.00492189816401013,0.04117134939575748,-0.06676108518963637,0.061733286240645675,0.00023413752361585227,0.018201861097584128,-0.01597942936478645,-0.037425381416396085,0.07189652026572928,0.01040611549551241,-0.1145825741586799,0.019355670269671693,0.007267147163868634,0.07255106398518449
F7,0.16580776297467056,,,,-0.01189118212474643,,-0.01375852173881535,,,,,-0.015660039627914235,,0.03370701395606914
LUM,0.012495470224751044,0.06935483216068648,0.007289371094013104,-0.03774153021513681,0.04683032289150687,0.05331125496017696,0.04338019964310012,0.055746753195105164,-0.05091100946312483,0.0853193421610712,0.14464157674435096,0.050424949631262116,0.01488357110695458,0.05350448651775958
BTC,-0.01186471814181205,0.024026647102752333,,-0.0022622118911940995,,0.017483344150688376,,,0.01586039114367656,,0.03265238783276342,-0.015154522600917741,-0.02014826228194068,-0.025689523479691855
APOC1,0.05783170684194408,-0.009617409561757393,-0.0091336702223506,0.0260468437091666,0.10962652295336818,-0.04126390065981074,0.0026630779964811236,-0.005296154975762665,-0.0842688630347389,0.05730655860831886,0.020339682906476957,0.047762122709993485,0.1139222770325752,0.005811413998674495
PKM,-0.0306228306763085,-0.03838797993274819,0.004053228914014512,0.05946108507367898,-0.059727875916797415,0.01828584628248054,-0.0782543614910177,0.0426535713300821,0.08424567711695102,0.003324934795293441,0.05762581680032589,-0.07336866875582491,-0.061401878951347764,-0.017311144405286544
TNF,-0.030516685845481385,0.009433357916573275,,0.04055628077360057,0.0521415043164852,-0.01404128695039026,-0.01958544985257493,0.12780355371501817,-0.024707998898887164,0.07602558788434072,,,0.020983877681035316,0.05879174534131875
GNAS,-0.025460272996564944,-0.01040563596545014,0.09654598421050223,-0.04618530049610648,-0.10368210483633668,-0.043780778609752595,0.029726729842575288,0.12082028127756272,0.085855768810122,-0.007528530563722713,0.14300435467132538,-0.08156232476366919,-0.0254284576791667,0.04303080979487409
BMP8B,0.005954725190570938,0.031188627030617318,-0.0660971978025764,-0.02257149578680272,0.04730804534466019,-0.024818638001371747,0.020548895423613146,0.08058147305267617,0.0254368807855462,0.12269926869125534,-0.01927172380901451,0.024887758783976987,0.029875417736932877,0.01234871966804626
LIPH,-0.013405253556767855,,-0.01598273347188609,-0.022140144201858,,,,,,,,-0.02486883557254918,0.05215887757723111,-0.040418702023365
CCL28,-0.01885615664551489,,,,0.0031290438502659533,0.02368691629229237,,,,,-0.02593693129554587,,0.11114529559220523,-0.038349930371503534
PTPN11,0.020436456538725254,0.004587652033611637,0.04849724178527803,0.007709086663168839,-0.005022749498169209,-0.005556981971135398,0.10036664543200967,0.04008031544864849,0.02540093209738059,-0.01767982034270217,-0.08128787784118312,-0.010621093240277784,-0.0007904508901989735,0.03365610292882552
ADAM12,-0.0013207429666742953,-0.00338088223461269,-0.022151067074438,-0.023567182761881036,0.08895800916487964,-0.02836998376287851,0.08325963620939365,0.10452457404255282,-0.00326670937281242,0.03569088085573698,0.12098566094738393,0.0554631989406287,0.004216229059536701,0.013917212627427093
EPO,0.05690034171725807,,,0.054544619886341024,,,-0.012509778871816582,,0.013505517635120687,0.08132539110676973,,-0.014982462161099318,-0.013831184408149778,
EDN3,-0.02335131630530045,0.021633121386619467,-0.0188531695285689,0.012915521035763346,0.02620331689968609,0.031451558513489145,,,,-0.03660755793588691,0.020248237648204274,0.030390160913280954,-0.025131161368341908,0.17759802763521776
CCL22,,0.04182206454337611,,,,,,,,,-0.03219564378595268,-0.013146458319525434,0.018435967862812604,
CCL2,0.02570550445187337,0.04792444273459165,-0.11653364947578893,0.033440137047061204,0.025847383263646544,0.059237977905476386,-0.011302220007563417,-0.02262953100579186,-0.021512308282809187,-0.0241763450244197,0.032703733452645815,-0.03238687672933959,-0.043129861528359445,-0.024008656945322924
DSCAM,-0.03296086582682998,-0.02121506417996081,-0.027242196303267865,-0.042955046252906234,0.03242992524331929,0.030193531548548234,-0.018404696161865637,0.09256673056051841,0.05678647408178922,0.1493697882283157,0.005492951743573612,0.003905131263226003,-0.05017096800199702,-0.02211710870545046
GPHA2,-0.014940836245179912,,,,,,,,,,,,,
ANG,0.006843620065801529,0.07065450178834665,0.012075982597214468,0.047075774899283794,-0.0011602015239124345,0.020169002229944714,0.02959943392694494,-0.012576580429267709,0.07694547120779154,-0.06524326383388668,0.03025319850932916,-0.028706097884750013,0.048953368810777595,0.003916604145571705
FBLN2,0.08639357641143715,-0.020973723120544352,0.0740268030723993,0.03530424940471423,-0.027373489309204566,-0.023831950806377615,0.01695631998689639,0.07285936647258262,,-0.04041595077033731,0.029300618100585322,0.0819405837278119,0.05788398223114681,0.04463471287968004
