,UKF259,UKF296,ZH1007inf,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
GHRL,-0.005543771879553125,0.008013374490287281,-0.017103623415419916,-0.019682325341615382,,-0.006579285120890352,-0.022751596998885053,-0.02322656809742462
NPY,-0.017851797972490032,-0.011460194070491697,-0.03206166948317669,-0.03385444025967708,-0.012779400270146039,0.033116393787912216,0.04173556047320044,0.00708847046729329
MMP2,-0.033728432213565356,-0.007841852113483956,0.09177965589145086,0.046054202815500746,0.039902329564516,-0.010434803732021452,0.08163677615076506,0.13025800140558197
LHB,-0.010309186399521766,,,,,,,
PPY,0.0018483333914327744,,,,0.043609163765715005,,0.006498189579867603,-0.0032547551537791164
ALKAL2,-0.009670556351599002,-0.018340331824051953,-0.043888438792823725,0.00010945292521774745,0.06508932826199133,0.021838264874933903,0.05728991898367559,0.008373676371925548
CSF1,-0.0415938423453607,0.008008433701218632,0.11666766164206349,0.03203576506265391,0.010678322945182228,0.0984640555226759,0.036966762157643426,0.08537036026175247
SEMA4C,-0.03402364129780104,-0.012343472266770676,-0.047945276071942086,0.056184962023618654,0.001320325530485655,-0.016726166948290395,0.06050202064352304,0.02421736528084751
BMP8A,,,,,,,0.015344068663314694,
ICAM2,0.08821609198630675,-0.021798040519749404,-0.018305933559195662,-0.02251608437106823,0.03415173865339344,0.08662309541704596,0.08591366424343315,0.07396208190483879
SYTL3,0.05974352548024763,-0.008735808911338936,0.0014806016563068134,-0.02432343874409161,0.0749786506673094,-0.02728636705063645,0.0270726436446119,0.09208472325059978
IL1A,-0.010889304987869957,0.02139415385240787,0.07036899913993906,-0.016397403812146563,-0.034782667075510476,0.04835560776081954,-0.06745952756264072,0.042466957480004966
HLA-G,-0.02481127658084615,,,,-0.02539371392698409,,,
PGF,-0.06965267886857501,-0.013157691605612476,-0.0656804514631173,0.04936715341766667,0.020663076359877477,-0.005149617364405631,0.07984388128008725,0.019336253585745734
LGALS8,0.030021932619855772,-0.009365284710604568,-0.014660394833398914,0.027947937691401116,0.03387669378542361,0.0033474361012229645,0.08596707766723315,-0.02469640466618261
DKK3,-0.0011551462743200074,-0.012755359663945722,0.02892983443883982,0.07465894333582264,0.02667293866467857,0.09175102939891512,0.02973448847184798,-0.07565289714490034
COL16A1,-0.061026675782109616,0.005921220944323059,-0.015168136790260169,-0.027699362054153184,0.019898841573623413,0.015486625342838192,0.03870614570515186,0.0636409132510227
TPH1,0.03211637724212764,,,,-0.040208196794133386,-0.019821361453351918,0.04641738869271214,0.0776588538531539
TNC,0.05478741587739027,0.03223078561619178,0.03364826421734692,0.08733847349727408,0.0026764884325005665,0.04000176134844262,0.04090057740172948,-0.08869065666399442
TNFSF9,-0.03335477567311456,-0.0013267808801400054,,0.05058114308849763,-0.033164734665744315,-0.010626310804273491,-0.011962866690563756,-0.017289877881804673
C4A,-0.006185220082422757,,,,,0.020556222266779087,-0.035461447718056996,
CNTN2,-0.007230271277494173,-0.004282209237719002,0.013786135316729613,-0.06607905176771506,0.06162782359584852,-0.07620717084026128,0.06341997137025322,-0.08666329966058216
F7,,,,,,,,-0.03256836284089103
LUM,0.018410811732714454,0.08831145035785856,0.021801233444956453,0.06222454044257693,-0.005219848532591391,0.02673795662496763,0.07608073693736814,0.07573046930417084
BTC,-0.006236319957672962,0.009667095278260188,,,-0.022496511552818507,0.040590030852663786,0.0036701075976748954,0.0651745519378109
APOC1,0.02309242551038014,-0.023327666955704127,0.11849540739754937,0.11840653179291855,0.09511381898848,0.026153121969290236,0.0060557435600583675,0.08939142812151173
PKM,0.01829324251798515,-0.05824813546316366,-0.044002115462708574,0.07605167675855624,-0.06141719830168768,0.07215909711682163,-0.01949907914981902,-0.08072282375116456
TNF,0.062268004854944575,-0.010891046247352282,0.09387640223901529,0.06185601771812199,-0.015399739100499518,,0.01800688055079103,0.07688957798960303
GNAS,-0.023502681464960595,0.0275208839529366,0.027129321269021567,0.02445814739317742,-0.05143073970247166,0.0721165122455127,0.08122328663044756,-0.030309052497649792
BMP8B,-0.001501960792700894,0.03768873713396955,0.012953261933175522,0.10165055727910158,-0.023681461076034162,0.048283978633272114,0.06334788472850961,0.025754921810870628
LIPH,-0.017732333878176722,,,,-0.017169384237921765,,-0.016910969429448492,0.11061879682363468
CCL28,,-0.012166811439695929,,,,0.05884579476740191,-0.026221216835429762,0.0147065006534955
PTPN11,0.05086748036340344,0.0030335298448847096,0.0006525166582560242,-0.014807396289568888,-0.04303538253503187,-0.094593089141588,0.05986224457822593,-0.05866965935714583
ADAM12,0.005754826736939336,0.0529851835822831,-0.0433997468501401,0.07664932100708594,0.037524548132218116,0.04097478937663884,0.050759327281679804,0.01310987968806621
EPO,0.08260439006523465,,,0.00875489193996068,-0.017831714414929093,,0.08847494531808758,
EDN3,-0.037747677944160694,0.01827315195082401,,9.869303997873751e-05,0.01653871327505207,0.03732426751268914,0.009992198637373327,0.10324149815117016
CCL22,,,,,-0.016306829801087185,-0.03041487797128454,-0.032705577050530184,
CCL2,0.007113644721458313,-0.016844758015795328,0.07620497459489525,0.02563454400334515,-0.002090422575129759,0.033057915114960944,0.01297985883140477,0.02361631476517852
DSCAM,-0.03531532312364151,-0.00630342482816407,-0.0022997255683612737,-0.0007977785162902946,0.0505368252326274,-0.012820408776026618,0.007920130434577713,0.059053179671157106
ANG,0.04529610390463238,0.03871040001639294,0.016321118830382602,0.11976277707647914,0.024291811887605465,0.01385054177555508,0.04296702217177188,0.018006535791661928
FBLN2,0.0934093350789291,-0.003750810175389632,0.12718579219004988,-0.047144475412374306,-0.030929625345681132,0.0003803993082390433,0.028725659017412686,0.13394688195974938
VTN,-0.012946210687293121,0.0036469523224428773,-0.023284806554965082,,-0.01253890210089045,,-0.03584674288263792,0.03348911340822003
VEGFA,0.012803925825470464,-0.05095677575687549,0.02053608961392472,0.058341332708250204,-0.08894130253920779,-0.023797087064174747,-0.07182415631552291,0.027597790748401272
F10,,0.05870552794214635,-0.02525773428530116,,-0.021415299321468767,0.050992249541430494,0.1234715659328585,0.060565318181669894
SERPINA1,-0.004509876278411498,-0.041400189068004536,0.04059267507238066,0.03210900369362022,0.0020733475381916945,-0.06616925157185277,0.04243379284407633,-0.012268534979981906
VWF,-0.018855002531286663,0.045866057833839506,-0.06646284548779287,-0.015049720186459059,0.00876826507885697,-0.03160860925010111,0.08102747689185352,0.030650349535377062
GDNF,-0.009743714912249167,,,-0.02917908646952841,-0.02774575443534161,,,
VASP,-0.01876605238622136,0.012510294396659596,-0.06981669645074617,0.021757732593046766,0.008408425733719737,0.014071032324512978,0.06575571528178212,0.04024409680705505
ADAM15,-0.03425047607901764,0.003391982728491106,-0.09419032973106468,0.045770095395742914,0.003529747048928795,-0.01105787412723893,0.08171401427090247,0.09151224651346511
WNT2,,-0.016175924345438457,,,-0.018314063916453835,,0.13966629277074524,0.021840816133959013
CALCB,,,,,0.015993305792153047,,,0.027288457777248542
OLFM2,-0.042410973556709274,-0.03540469715476347,0.0052744233661919104,0.11594151523865386,0.01408033061296405,0.01959695132814679,0.022369810965016432,0.04424681869542073
MFAP2,-0.018164491069150458,0.03423244294437678,0.039285409137044584,0.10587163759482754,0.0872402884271733,0.020660992806349733,0.10053272913941248,0.11438269772364595
HLA-C,-0.004335034041870951,0.005500246422908614,0.020071935933245234,-0.014924971884160301,-0.010938517299780936,-0.04676704380754445,-0.02287282629143872,0.030795646981428972
THBS1,-0.021343451524226953,-0.014878615220673344,0.001762580396424386,0.1182335900992921,-0.022833734155788817,0.0670943977974699,0.013164686129860794,0.049087163545891356
HSPA4,0.011207597678792288,-0.04699701602224541,-0.05549382114510275,-0.026451635153756366,0.006059391716189529,0.048754194224183374,-0.038324108810863185,-0.06293878779896638
LMAN1,0.0030307902722439247,0.012152755708570525,-0.01496638798013541,0.07481836861996505,-0.030860840846024994,0.06099490016115451,0.026776829892335166,-0.050962942334023584
LYPD3,-0.026372409235605108,-0.013969547734243467,0.002277087101661804,-0.03717017903795623,0.004557852643642522,,0.020422014922049137,-0.03691706830392453
APOE,-0.07996885128305502,0.03234253766997353,0.07441529444764063,0.09570518056969274,0.005788747890150097,0.11785181619417065,0.02352935802217874,0.04728496136799297
SOSTDC1,,-0.0004294266430914206,,,0.030573714153679377,,0.05744609426624225,-0.019187249883576094
ANXA1,0.0025989148300575556,0.022496310769086616,0.06134999265610397,0.050911797976396764,0.04756306007365992,0.11393856764179368,-0.060882526292718384,0.025291667231453298
WNT2B,0.02586375935760333,0.03079639281584509,-0.003340186219881304,0.10473006097610175,0.051523810577903846,0.07163496657384295,0.06102428511740225,0.0745873201163748
AMH,-0.0031742686785081018,-0.026888529150519598,,-0.03142871686483768,0.0037427748421111277,-0.0027175939284347374,0.03506732411739532,-0.026040032928765156
GDF10,,0.02469089754012726,0.026022257112998597,,0.01735857843342323,-0.030924700474160512,0.02541118901527112,0.1414867901236322
EFNB3,-0.00986458233131357,-0.011127789265366618,0.022006662491057784,-0.03842011102382246,0.0063048554748306755,0.04439821213606381,-0.011643707728147932,-0.0237187809394536
LTB,-0.037344431259696324,0.04074781311139902,0.048867188504040905,0.07795996753329405,0.11070533396985127,0.013926216237463386,0.02966295531407079,0.03934999982616997
ANGPT2,-0.006121234692693197,-0.0145850287063452,-0.05617802003307986,0.03117602115486991,0.00700694790439598,-0.03396188197839037,0.101520521319376,0.0053998785457528035
NRTN,,,,-0.02988610002593185,,-0.030924711568251145,,
ADAM17,0.006561611067015721,0.02220772428981805,0.03024755721998507,0.046431849308438675,0.0021697905938303664,0.0038560041266585666,0.028728621298766303,0.008947902295211151
LRPAP1,-0.017082734769394394,0.03979169334414124,0.041975308153389304,-0.0016828921753165283,0.04084078217891157,-0.03143432382356085,-0.04479726292600277,-0.009297111185709661
NID1,-0.08049842151579123,-0.006810000651388397,-0.008565799442341452,0.08302719402900476,0.006623970933810987,-0.012012051696923895,0.09860942563288737,0.09097047384331354
MST1,-0.004533742375093324,0.03769353570286162,0.04000517895225773,0.049363721670658514,0.04838539628070123,-0.026554626482043542,0.0722574031967382,0.04082281106702061
DCN,-0.00899295230159989,0.035203618163679055,-0.012321837126923403,0.03894912174468833,0.0008554318689779458,-0.0006859732312451126,0.016018646703913005,0.11840270233055793
IGFL2,,,,,0.027685833961756185,,0.01914152855676899,
COL7A1,-0.020872726804828417,-0.012397228242080113,0.005529944235899337,0.03173544051747241,-0.026618715976014305,0.0063088276479511705,0.05136570846024439,0.06315768916712723
CALR,-0.0022551164163201205,0.008773043667917714,-0.00090914537893157,0.09287732151660946,-0.07476956536238398,0.05606758158425241,0.06986628946753684,0.05934084543387424
PIGA,0.0016160727324277967,0.07271804521553538,-0.04176858032308712,0.11586680570118853,-0.019031346023580916,0.025941804346277495,0.08374080691219894,0.025838903518745886
CD200,0.013079257435089059,0.08715540039554752,0.053406107334131134,0.010566256071403254,0.09243017499030162,-0.00810411100076199,0.06670132715399382,-0.02825788634503754
GRP,,0.000546074960391414,0.03546608372426293,,-0.016656809184919536,0.03950473644013924,-0.03308626562093481,0.027114077996848167
CDH1,-0.03347921835947036,,0.04831424054015997,0.22865818772584132,0.049476354939345435,0.027527461372109405,-0.009298224431395604,-0.04535508149634194
LPL,-0.02121282774858676,-0.01467221968145179,0.07919489316319708,0.06391792556000202,0.05880074792619812,-0.0045536938601558365,0.010065217769603035,0.08440272786854468
SEMA5A,-0.005581759707644619,0.023340558653567288,-0.12447406728535991,0.0445458336735621,-0.008545247823781212,0.08885327499281293,0.001778304323980813,0.03525757742622021
SEMA7A,0.04332730812276676,-0.011925939498308601,0.03298794414642508,-0.02596854434274096,0.061858662052425566,-0.028716644208053605,0.11231433075147039,-0.006246711687235431
SEMA4G,-0.046365099478735856,0.015976257442238666,0.05610863904030582,-0.04904305795349319,0.03506345568047752,0.031061881000759805,-0.04581064742194382,0.0009766092597953261
SEMA3B,-0.03150647599072867,0.012347820756712313,0.005946164379686862,0.013035599699456798,0.007850166033265823,0.02111435730295739,-0.014690722588703976,-0.04421102947559859
RPH3A,-0.020797742827659817,0.02174776599799105,0.022945434915588894,-0.04308391087815395,0.039536731978249855,-0.0916595503287657,0.0696110170836905,-0.06042585524255125
JAG2,0.009742062332794158,0.009306229214026874,0.055276337447063374,0.06043025088723629,0.02392905993358847,0.017858036447735103,0.12277575851247288,0.030264797436893556
CGN,-0.00912709031291578,0.06854538592694713,0.034950353185244115,0.05701050850405204,-0.0008216784112070178,0.0024745894970618237,-0.012500843583426968,0.036367300779942845
GDF15,0.028150449852737354,,0.08642134912938065,0.021231889568569584,0.012728907033396705,0.054644441250206066,0.02977613725962525,0.10896366791871795
SEMA4F,-0.00862755875794334,0.03034179338235082,-0.010341400873036694,0.0402747505225979,0.07537429282786796,0.09161989217665535,0.01875417004587577,0.10910924427396256
NXPH1,-0.011188693075626867,0.04076172784298651,-0.014252077622178845,0.011480098085321362,0.042954148566015225,0.03728236801574581,0.007635639955702592,0.055574009214934376
ARF1,0.07556126217307395,0.009821242536963343,0.08651682429822023,-0.016616266181992512,-0.014735650166125474,-0.014150461352461808,0.04071382226039073,0.039376943372761444
DSC3,,,,,,,-0.027884093377563986,
EBI3,-0.027491509509604828,0.028336619672345013,0.04744039606965816,0.07272854490190923,0.04874887931294931,-0.017896323468697548,0.05829779462568382,0.005513161930437712
TIMP1,0.009623630100174302,0.001895973330711599,0.03289281268470286,0.05012858613442375,-0.08658938102228128,0.0006056885130058422,0.058273414684439424,0.034022184364344975
SEMA3C,0.003245967742445481,0.004720964807873711,-0.033680091714258835,-0.07566144843378388,-0.00020746089848674366,0.034099564108251816,0.09902212062840522,0.1359057686683233
GNRH2,,,,,,,-0.0019602297946030227,
GAS6,-0.01149690276596579,0.05883965548447912,0.049315212527864694,-0.04001196594981423,0.07607898695798251,0.057276543178875636,-0.01983792621842579,-0.013886263929052133
MEPE,0.1056240999225587,0.05799142434512207,0.028121928027759414,,-0.00962348659426592,,0.09442181272351215,-0.07964229450517625
SERPINE1,0.04786318494881084,0.06986544694737888,0.07656758114598981,0.08264116510630963,-0.016852026968339196,-0.025800651977660002,0.011141242135773598,0.07539255101679845
RSPO2,-0.02980259505346175,0.08264955507288986,,,-0.023913765726950746,0.00038624365819561534,-0.006170585928987385,0.013087185604419137
SHBG,0.0533202360008448,-0.012800190246545893,-0.025635740198005658,0.07002873517308324,-0.029739153201744844,-0.04094326488376126,0.0809120716640568,0.07507679021868903
LGALS3BP,-0.023184807259072803,-0.011707766282544782,0.026456008500975424,0.019065179330023874,-0.006921052506829051,0.05485401689626939,0.015939120477939713,0.03884190286954643
LAMB1,-0.0046589905414730045,0.006834484789409835,0.03009462223244474,0.1189972694349925,-0.01573176163706936,0.028653000252556016,0.07165759820312526,0.026248338549972678
SPTBN2,-0.006484953185789626,0.008426686515902716,0.03286145780750894,0.007114224398755101,0.052332962327139014,0.01996450866169188,0.05727351968249024,-0.08820518551613751
COL1A2,-0.011448627801703077,0.011318905461199435,-0.007444726557330147,0.021232621740697927,-0.03719773155428922,-0.03344404060361034,0.047422607335507766,0.07913363557190363
DEFB1,,,,,,,-0.00594664004969155,0.11788871142622212
WNT11,-0.017823744045473572,-0.04338419784757202,,,0.043358143749631164,,0.09168852674389658,-0.009829915361442178
LGALS1,0.025112488149868117,0.027194192179463613,0.0003759605485566585,0.02688734856452039,-0.06679632704973221,0.09441025170586288,0.05762387287975017,-0.012343025381622297
BCAN,-0.011283795715660426,-0.054520260797025745,-0.0388786646599504,0.0815349902836365,0.06443506563412414,0.009865133671980348,0.015063669148388388,0.11550162778036367
ANOS1,0.03617816785087713,-0.03952394019506912,0.029932843323500595,-0.02153426363759324,0.056502423899378464,0.016104190456154622,-4.8746504135496624e-05,0.052687616585054366
EDA,0.08908853264285148,0.04754142898651024,0.02880560401983631,-0.020963574705579274,0.0788099740036064,0.026424851745132386,-0.017673794058433494,-0.038589329110774076
FGF22,,-0.019503561417914088,,-0.03599422687457139,-0.016829263855738238,0.03180030427173955,0.031843492923406935,-0.03928060847137696
SHANK1,0.013270061357537027,0.01061354654077314,,0.21379831305853747,0.056336254230990805,,-0.04971171633577892,0.02676679611974599
NPVF,,,,,-0.015212276169136282,,,
RAET1G,,,,,,,-0.021766267083860213,-0.026018909315132975
TGFB1,-0.038129806860736144,-0.010079392405691834,0.0053080454502183235,0.023053703634997636,-0.008100736777896606,-0.01538900206346501,0.0864575305550512,0.042668299698691174
MSTN,-0.021568334433077298,-0.02864341349800389,-0.024874585067876098,0.06773610004841449,-0.017752243068563933,0.06493040266249568,0.019321745896603872,-0.006795056466170235
WNT4,,0.009369669863010202,-0.005848368829374731,0.2343876282159289,0.10350208490096384,0.14217469662451251,0.0255124918737177,0.15031292786931646
TNFSF4,-0.006989517764131494,0.03652339046390753,0.028381137993078075,0.05886523932343283,0.03284575283011684,0.04442975888844009,0.07067607472463691,0.031322614225301165
NTN1,0.02232143568783632,-0.018014667075848156,-0.01762769167353448,0.05988976363410721,0.06210411651200162,0.035084643347791634,0.04346074316415537,0.03583547261380632
CXCL12,-0.015203595040883517,0.02897158393924786,-0.05362715909809318,-0.044713728012756596,-0.02740785156951757,-0.05858566973115046,0.055753415629200324,0.0767156893934282
GNRH1,0.040382973770686996,0.02534768431731592,0.12101711939095737,0.10509071693786828,-0.02122337198846797,-0.024188170841615966,0.017696498893115926,0.1625140914644319
FGF8,,,,,0.25129286445998383,,,
RIMS1,0.0238730146763677,-0.01072040466930384,-0.03474362541950687,0.10439451811437278,0.02212355915933812,0.036856499998543825,0.02412635731382671,-0.019183073418042654
FGF14,0.04700722986105297,0.013100237900604715,0.17543961665584684,-0.014673289895789237,0.0452402119994138,-0.009864081584555517,-0.003457884783819263,-0.00320908734734602
IGF1,0.014138715626691526,-0.04940016259476186,-0.020533661134517975,0.1309953703690159,0.055319723240602345,0.05378491638669569,0.10626349388798842,-0.06016544764585937
TNFSF10,-0.041936408405900634,0.024694708988196753,0.06964770983394748,0.059486415463001915,0.045969537534075074,-0.057661642581022764,0.08284225052159834,0.0360677112766085
GDF5,,-0.01005369520097089,,0.06785316287144284,-0.004640574382663179,-0.011314359711446988,0.02021930206202162,0.08496475036486639
CHAD,,0.022374381953360094,,,0.01053868705171777,-0.0268937887592306,,
RGMA,-0.06153812457336269,0.044181598590011355,0.08303609060407437,0.07741402931849233,0.05125225750159227,-0.01789190758963746,0.03808666885896382,0.06936799262431748
CLEC3A,,0.015779200537060837,,,,,,
WNT16,0.007099049021402817,0.042574630721303026,,,,-0.02221713342162764,0.024582774600960297,-0.025742140598580546
CX3CL1,0.05481125585791652,-0.01207105354694997,-0.019935055183154284,0.0394007787354818,0.08433166798324897,0.06179974418980446,0.08257836187677112,-0.05117587499620562
FGF1,-0.010723764732850765,0.011484915441140886,-0.029544393880383643,-0.08208469597503193,0.008941876298484747,0.05679136548769652,0.022015334591308354,-0.09094588000332043
ALOX5AP,0.033425369733292395,0.03160501430270423,0.05443091381900515,0.0006750763823821376,-0.03387900549573043,0.00517523885558316,0.023481752238801588,0.006729636009801421
IL1RN,0.013865522017329265,,,-0.03998456490199142,0.0814793728140102,,-0.02799133216549668,0.07453670954944241
PCSK9,,,,,-0.016129215669524483,,,
NPW,0.039354923147274526,,0.06191200622894396,0.08711949657186902,-0.012452112227441588,-0.003628218299956408,-0.025149453540801208,0.01892740901430453
CXCL9,-0.015042830059046641,-0.029372670665261794,-0.02057651795449546,-0.038032320230672434,,-0.02910585608199405,0.06537670053299145,-0.021605655865042858
ANGPTL4,-0.015093911191818948,0.013860842042492117,-0.030913077461766848,0.01774989580621657,-0.06965711122718006,-0.030463121675633024,0.021194169620844354,-0.001056343250882649
UCN2,0.0024728551882809103,,,,-0.028017880727923952,,,
OBP2A,,,0.1931382003187447,,,,0.05974073994431035,
COL4A3,0.0026023610118236537,0.04251749415323528,,,-0.012763377452157687,0.009067587979447022,-0.050665182398828744,0.03491721035914499
NRG3,0.03638425650369875,0.05945525874761665,-0.04386498856829991,0.02121068755846331,0.02593451904098292,0.10608236409193612,0.021280743096370895,0.036969075713971095
IL23A,0.004250572895593166,,0.13392152106213817,,-0.0006073429405290539,,-0.035228747345791164,-0.03492918294892498
COLQ,-0.01736309564516007,-0.03638893354080333,0.03392293090019739,0.023292964659973246,0.07978315211265888,-0.016481730802218014,0.023297149040691793,0.053222085523799624
SCGB1A1,,,,,-0.02028388926303754,,,
TNFSF12,-0.032991715605594,-0.04714832354500637,0.08924609033346925,-0.010595712053329983,0.03287118372962206,-0.0021783836603359225,0.01575941582588473,-0.01847833471140627
DKK2,0.0012713374494174431,-0.020211522877232085,,-0.025382983160053333,,,0.013533094887287347,-0.044106579238220735
FYN,-0.051556848063879855,0.054890837571452175,-0.002308928276175115,0.09001096287213936,-0.007537130798360131,0.040287368268396594,-0.051861305032046466,-0.030909889236754074
ACE,-0.021410348073811935,-0.03064876917194992,-0.05894590688279874,0.026496842543492584,0.048756882301100854,-0.012162907750093719,0.07619861649051693,-0.0012800548781129353
IL18,0.004803549866622401,0.033299596218341186,0.02276166335941895,0.013548854305547248,0.08674043514330322,-0.04615487694629051,0.09970352035958448,0.04643784401822508
PPBP,,,,,-0.01909332278708886,-0.0285672900421812,,0.006162520463263096
CCL27,-0.012089839437499772,-0.02082077651406521,0.22613229760945985,0.11614191182313112,-0.033550464249168,0.021459376168319725,0.059994124492747845,0.013073537419763956
SERPING1,-0.00020044662729142118,0.039206243318747336,0.06640824269913392,0.08194397067654835,0.024257749547275317,0.08902568298636407,-0.025861261524325767,-0.01969451568583114
AZGP1,0.011929032166359894,0.005634813243997078,-0.009820002954283773,0.05694823003170119,0.024987274989628473,-0.020571788796395356,0.050365208638356314,-0.036595646045916905
INHA,-0.039267819483148676,-0.0320784784299209,,-0.037170203128649465,-0.039180377009667006,0.11377736830343205,0.010909434616917502,-0.0005092887997497526
SEMA3G,-0.043643565280684374,0.00395253731558539,-0.04465328605714594,0.016757606707141614,,-0.0228917182191586,-0.03788542855496788,0.005681514285233134
COL6A1,-0.03171455784294207,-0.0020038062835345013,0.027404546303597014,0.05621796968451177,-0.035713615479689445,0.08837742363569964,0.056234814173622166,0.0835943477921135
FGF17,0.042926784140974464,0.016299172546355448,,,0.00394299296579024,,-0.0015317964936379723,-0.031876847481900866
TNFSF8,-0.009695763251724858,,-0.03357389833625931,,0.09701206948006269,-0.022217142058978356,-0.008072759626976659,0.06220573848022047
FGF20,-0.018579936661393723,-0.004364963931424275,-0.023691384230043848,-0.024974790709366902,-0.027574335265512825,-0.007016677725394052,0.014868991901618939,-0.024308739588147305
ICAM3,0.029644597050587418,0.013021329950794502,0.11182806499420926,0.0533113101784689,0.09811527229805268,0.003630629257125134,0.0541998010189077,0.05594569226469774
LAMA4,-0.04801390601164309,-0.013989723223297406,-0.03375782838562047,-0.022136117866989664,0.015458486644111615,-0.018310896500104944,0.08229727308906751,0.09994678095808332
DLL4,-0.008722474445969542,0.0014156189946886936,-0.06704757988759757,0.1363485276649731,0.05346161181709361,-0.025775865282273117,0.05513440868426847,0.04850345529943744
SEMA3A,-0.02666151090746854,-0.022797541447479676,0.02854445473772991,,-0.0020541420296933894,0.036713649930742775,-0.0043658886556771125,-0.011377620677373529
RLN2,0.008076547322858956,0.0132166291689768,,,,0.11326717922814916,-0.03443804563569913,0.07935658797997465
C5,-0.0020678775881888254,-0.028646364970650328,0.03386625375583888,0.05241053091480907,0.01745923701851036,0.06484508384318884,0.05396490462019193,0.03751306283255305
COMP,,,,,,0.051965877112521944,-0.04254223484591816,
C1QA,-0.08013785213563619,-0.05330546305012612,0.09362022225382113,0.03957819236547511,0.05696361091784316,-0.042753815966038416,0.014330172837720038,0.034136433218578545
UTS2B,-0.029802601602600724,0.01630422144647535,,,,,0.009355951868140063,
COL9A3,-0.03543109931427526,-0.03650382393625991,0.001790919967857254,-0.033706201950024335,0.036799672296014066,-0.024599795903999383,0.08057262770766209,0.05748805038207107
DLK1,-0.004285257901952262,,0.11873137061221799,,,,,0.02158690509393616
HGF,0.03870972799978809,0.06973034286945042,0.016040589326816356,0.006795637107039559,-0.006113482800113716,0.06290528479545725,-0.01842445690348826,-0.01753261386764639
P4HB,0.026486110454275513,-0.048018166817414526,0.013875151569841686,0.023274970074487096,-0.05023846234972045,0.09320537720983152,0.022551270119224184,0.019330373242237034
ADCYAP1,-0.004309483959000939,0.0028737919763181198,0.023535448237636578,-0.02808894437603702,0.07545679223315126,-0.011589112584621688,-0.01941117931952469,-0.02184096647631368
GREM1,-0.0018092335640995324,0.03901465850298005,-0.031532734326148996,-0.0479222090487679,0.03987732823236325,-0.0660713733566862,0.06260345859104036,0.028682541097214003
EGF,0.05529150973604678,-0.03623755868920967,0.0055348610534034165,0.024640329034036176,0.01073762563880099,0.07140919629738537,0.007858711527139933,0.07657852144742777
VEGFB,-0.020796258368585868,0.002913075958116432,-0.03713971320817091,-0.08476845827556265,-0.02768330636962786,0.04214338741172785,-0.006926425995940629,0.015628178389691036
FARP2,0.008976008281375798,0.014849409854308809,-0.07928217075269603,-0.002806999489657932,0.06354948847283753,0.07260110119792297,0.03770055080370537,-0.03430416857470495
BMP3,,0.026832685739106053,,,,,,
IHH,,0.0542650654929119,,,-0.018785132973892768,,,
LAMA2,0.0051881043019372025,0.04446869082419263,0.028281018481212502,0.08127783562587265,0.02747122126374962,0.07256655993550311,0.04435468789119688,0.06897946935253649
SERPINC1,,,,,-0.015399743767482613,,,
NRG1,-0.0521200765751887,-0.004757143279456351,-0.02448595901408984,0.040015934179514746,-0.02066839086112717,,0.020717718519114962,0.031270998053627694
SPINK1,0.0779967611980547,,,-0.026959400910586965,-0.04205140705075075,,-0.030852328034479164,-0.03217610564683387
EFEMP2,-0.02249960197953929,0.00023332281131764525,-0.002033197095384925,0.047716020284840156,-0.03493191260095897,0.05948049451689645,0.03236769094671968,0.02208167034352389
SELPLG,-0.026059977622566868,0.01591497529601549,0.009893729372075433,0.05178930328229822,0.07677392910128818,-0.03243963450196162,0.021496243068895835,0.08669663800736496
GDF6,0.02252104022615799,,,,-0.016419840330849103,,,
HLA-E,-0.05616298340852737,-0.030709312323688034,0.00011810821349435928,0.024643659283298237,0.026444906015394103,0.056424322084998875,0.035748758128076534,0.00011332144546294997
PTN,-0.04736527343288132,0.008938407894881087,0.09465544986216742,0.16836693309690662,0.007453546974991667,0.03731053628408999,0.03127752886697606,0.11921673341523752
CD274,-0.006798453487716834,-0.017835178209924724,0.08791925117079252,0.07976319112349076,-0.007705607584892261,0.022562978242245076,0.003800947028061848,0.05029611436468541
FGF10,,0.039659944583376266,,,,,,
CD14,-0.009627046298357641,-0.01757786028441041,0.05308250582469304,0.009489647829856434,0.042764506316851476,0.028584442052097748,0.038820816274726846,0.045265128551440485
SFTPD,,-0.01657511048893025,-0.03143961760374737,-0.02293467743019468,0.04378031290931057,-0.016261239097340806,0.0365374698571606,0.01670287039157304
SLIT1,0.004200448236032836,0.010226867504528276,0.08348754155741307,0.04082930609992294,-0.003555076509623518,0.011573064670797693,-0.027413764532723067,-0.01840854207134859
CNTF,-0.02349122181983159,-0.011406534474192534,,,,0.06718611557129125,,
BST1,-0.018138080772651766,0.023462152110618684,-0.008601870649389883,0.051028459338051245,0.029638033432139128,0.04736142400503379,0.04614890410336577,0.08473675678122701
AGTRAP,0.018332494074069644,-0.002346231053832756,-0.06369339515779865,0.04488459791850392,0.03880537421136129,-0.02619608057119575,0.0465572466323318,0.08245928663852128
LAMC1,0.019033540647325143,0.005827083848136728,-0.05478519002637893,0.044077207328179435,-0.026710087885518905,-0.016014972731737704,0.06299910598634142,0.05894017931395044
COL6A3,-0.022249594020701608,-0.05564835609432544,0.051038767768111386,0.03187587557125012,-0.027992292967922487,-0.030592187922133626,0.05558718086235114,0.10978274100467798
